,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualTotalAssets,trailingPurchaseOfBusiness,trailingNetIncome,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,trailingChangeInInventory,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyAccountsReceivable,annualRetainedEarnings,trailingStockBasedCompensation,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualStockBasedCompensation,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualBasicEPS,annualCapitalStock,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualNetPPE,annualDilutedAverageShares,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,quarterlyBasicEPS,trailingTotalRevenue,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,annualDilutedEPS,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,trailingPretaxIncome,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossPPE,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyNonCurrentDeferredRevenue,trailingInterestExpense,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,trailingOperatingExpense,quarterlyBasicAverageShares,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualInterestExpense,quarterlyEndCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualTotalRevenue,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentAssets,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyNetPPE,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyDilutedEPS,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingTaxProvision,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualFreeCashFlow,annualBeginningCashPosition,annualOperatingExpense,annualCurrentDeferredRevenue,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualCostOfRevenue,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,trailingDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
915062400,123300000.0,,,0.0,52800000.0,160000000.0,16600000.0,,,52800000.0,,,,,,,,732600000.0,,,,,,,524100000.0,,800000.0,,,,,,,,,,586000000.0,134100000.0,770500000.0,,,,28900000.0,,,,,,,-19200000.0,,127800000.0,,,,,127800000.0,,,85900000.0,,,,,,0.33,,,0.0,,,,,,425300000.0,,,21200000.0,,,,,,,2255200000.0,3896300000.0,,52800000.0,607300000.0,283100000.0,1871600000.0,,0.0,38800000.0,,,,,,,5115100000.0,,,,431900000.0,192700000.0,1000000.0,,,,-22800000.0,,,,,,,,160000000.0,,,,158000000.0,0.0,,1641100000.0,,,,,,,,-84500000.0,,0.0,,50800000.0,395300000.0,323200000.0,,,,,6400000.0,2024700000.0,,237300000.0,1350600000.0,,,,904600000.0,,,,,79800000.0,,981200000.0,,1321300000.0,27000000.0,0.33,919400000.0,,-84500000.0,,72100000.0,-29000000.0,,,,-4133900000.0,,,,,,,,,,,,,,,,,,,,,,,
922838400,61600000.0,,,0.0,41400000.0,159230769.0,-11700000.0,,,41400000.0,,,,,,,,690700000.0,,,,,,,592600000.0,,1100000.0,,,,,,,,,,579000000.0,132700000.0,774800000.0,,,,27700000.0,,,,,,,-19100000.0,,116100000.0,,,,,116100000.0,,,66000000.0,,,,,,0.26,,,0.0,,,,,,424600000.0,,,21600000.0,,,,,,,2220600000.0,3860300000.0,,41400000.0,618300000.0,276900000.0,1858100000.0,,0.0,8300000.0,,,,,-3400000.0,,2408800000.0,,,,416100000.0,197800000.0,-1400000.0,,,,-20400000.0,,,,,,,,159230769.0,,,,122700000.0,0.0,,1639700000.0,,,,,,,,-53300000.0,,0.0,,,357000000.0,300300000.0,,,,,-24000000.0,2002200000.0,,234300000.0,1313100000.0,,,,907500000.0,,,,,62800000.0,,962900000.0,,1340800000.0,21400000.0,0.26,949600000.0,,-53300000.0,,56700000.0,-17800000.0,,,,-1445900000.0,,,,,,,,,,,,,,,,,,,,,,,
930700800,51300000.0,,,0.0,-69500000.0,,52400000.0,-27000000.0,158507463.0,-72700000.0,47300000.0,,,2958600000.0,,,1589500000.0,328800000.0,514500000.0,17600000.0,63500000.0,,,,-456600000.0,807300000.0,1700000.0,15500000.0,,1246700000.0,,,,,4400000.0,,205700000.0,47300000.0,514500000.0,0.335,79700000.0,,-68200000.0,,,154300000.0,,561800000.0,,-19100000.0,,85700000.0,291600000.0,158507463.0,,252600000.0,101200000.0,15500000.0,101200000.0,-141700000.0,72800000.0,-244300000.0,79700000.0,85700000.0,144400000.0,,,-6400000.0,0.0,80900000.0,,85700000.0,69100000.0,,324200000.0,815900000.0,0.335,-54100000.0,,,,,,,1369100000.0,2958600000.0,78000000.0,-69500000.0,1562800000.0,72800000.0,1927200000.0,-8400000.0,0.0,311500000.0,0.0,,,-96100000.0,-6800000.0,384300000.0,815900000.0,-524300000.0,-100000.0,,128400000.0,154300000.0,11500000.0,,,,58300000.0,1562800000.0,1031400000.0,,-8400000.0,,-15700000.0,,,,,-15800000.0,-248600000.0,69100000.0,,1589500000.0,0.0,53100000.0,328800000.0,,,,,329300000.0,9800000.0,85700000.0,,,-557300000.0,-450400000.0,1743500000.0,,,1927200000.0,20400000.0,1031400000.0,528700000.0,-308700000.0,807300000.0,,28100000.0,1369100000.0,561800000.0,205700000.0,,,-53800000.0,-107700000.0,,291600000.0,128400000.0,1246700000.0,-35000000.0,,-1013900000.0,49900000.0,260200000.0,,-106900000.0,-324000000.0,,,53100000.0,-524300000.0,324200000.0,156500000.0,101500000.0,447800000.0,,-76500000.0,,1214800000.0,,,,,,,,,,,,,,,
938649600,-47800000.0,,,0.0,1300000.0,130000000.0,166000000.0,,,9300000.0,,,,,,,,289000000.0,,,,,,,283600000.0,,1000000.0,31800000.0,,,,,,,,,210100000.0,54300000.0,415000000.0,,,,7400000.0,,,,,,,-19100000.0,,251700000.0,,,,,283500000.0,,,15900000.0,,,79100000.0,,,0.01,,,85700000.0,,,,,,247800000.0,,,1700000.0,,,,,,,1126200000.0,2680800000.0,,1300000.0,1082700000.0,82200000.0,1467600000.0,,0.0,-77700000.0,,,,,-14500000.0,,841000000.0,,,,144800000.0,120100000.0,7000000.0,,,,-76800000.0,,,,-9500000.0,,,,130000000.0,,,,23200000.0,451900000.0,,1554600000.0,,,,,,,,422000000.0,,251700000.0,,,115200000.0,107900000.0,,,,,-27300000.0,1213200000.0,,92000000.0,656900000.0,,,,469300000.0,,,,,14300000.0,,302700000.0,,1217400000.0,5000000.0,0.01,398800000.0,,-29900000.0,,7300000.0,-208400000.0,,,,-538300000.0,,,,,,,,,,,,,,,,,,,,,,,
946598400,-52000000.0,,,0.0,14600000.0,150200000.0,113800000.0,,,13600000.0,,,,,,,,320300000.0,,,,,,,313400000.0,,300000.0,216000000.0,,,,,,,,,194300000.0,33100000.0,415600000.0,,,,3800000.0,,,,,,,-3800000.0,,365500000.0,,,,,581500000.0,,,15800000.0,,,69100000.0,,,0.095,,,251700000.0,,,,,,68800000.0,,,6900000.0,,,,,,,935400000.0,2178200000.0,,14600000.0,344000000.0,79000000.0,727700000.0,,0.0,-67000000.0,,,,,-213000000.0,,852500000.0,,,,61600000.0,97600000.0,-21200000.0,,,,-21800000.0,,,,79700000.0,,,,150000000.0,,,,31100000.0,576200000.0,,1242800000.0,,,,,,,,561200000.0,,365500000.0,,,127600000.0,112300000.0,,,,,,1450500000.0,,96500000.0,486700000.0,,,,448700000.0,,,,,21000000.0,,304700000.0,,864400000.0,7400000.0,0.095,441000000.0,,-15000000.0,,15300000.0,-394900000.0,,,,-547800000.0,,,,,,,,,,,,,,,,,,,,,,,
954460800,153300000.0,,,0.0,-14300000.0,137800000.0,46400000.0,,,-14300000.0,,,,,,,,346000000.0,,,,,,,327600000.0,,1200000.0,482000000.0,,,,,,,,,197800000.0,28100000.0,415600000.0,,,,-22100000.0,,,,,,,-3500000.0,,411900000.0,,,,,893900000.0,,,18800000.0,,,69200000.0,,,-0.105,,,365500000.0,,,,,,70900000.0,,,8000000.0,,,,,,,980100000.0,2383300000.0,,-14300000.0,249000000.0,148300000.0,695500000.0,,0.0,127700000.0,,,,,200000.0,,843800000.0,,,,0.0,119500000.0,-5000000.0,,,,150100000.0,,,,245800000.0,,,,137800000.0,,,,19300000.0,12700000.0,,1403200000.0,,,,,,,,-105700000.0,,411900000.0,,23000000.0,127600000.0,127100000.0,,,,,,1687800000.0,,108300000.0,536400000.0,,,,443700000.0,,,,,-22100000.0,,298200000.0,,857800000.0,-7800000.0,-0.105,455200000.0,,-25600000.0,,500000.0,0.0,,,,-545600000.0,,,,,,,,,,,,,,,,,,,,,,,
962323200,12300000.0,,,0.0,16400000.0,,-33700000.0,833000000.0,144000000.0,16400000.0,14100000.0,,,2326900000.0,,,1374300000.0,338000000.0,382600000.0,2500000.0,68600000.0,,,,367700000.0,555900000.0,100000.0,432500000.0,,864100000.0,,,,,2600000.0,,197200000.0,14100000.0,382600000.0,0.125,69000000.0,,18100000.0,,,109500000.0,,396700000.0,,-3500000.0,,378200000.0,295400000.0,144000000.0,,65800000.0,810700000.0,432500000.0,810700000.0,18100000.0,166200000.0,-608000000.0,69000000.0,378200000.0,97700000.0,,,7200000.0,411900000.0,29100000.0,,378200000.0,1038200000.0,,108400000.0,832300000.0,0.125,8600000.0,,,,,,,952600000.0,2326900000.0,38500000.0,16400000.0,236300000.0,166200000.0,697900000.0,212800000.0,0.0,1500000.0,0.0,,,-81300000.0,-5500000.0,415200000.0,832300000.0,-536900000.0,-33200000.0,,154600000.0,109500000.0,-14000000.0,,,,-17700000.0,236300000.0,1629000000.0,,212800000.0,,-232800000.0,,,,,292500000.0,24100000.0,-2600000.0,,1374300000.0,0.0,18000000.0,338000000.0,,,,,-44500000.0,25200000.0,378200000.0,,-2900000.0,144700000.0,138700000.0,1807400000.0,,,697900000.0,,1629000000.0,512900000.0,120600000.0,555900000.0,,13500000.0,952600000.0,396700000.0,197200000.0,,,33800000.0,25300000.0,,295400000.0,154600000.0,864100000.0,8900000.0,,512400000.0,25000000.0,-10800000.0,52600000.0,6000000.0,-4700000.0,,,18000000.0,-536900000.0,108400000.0,-15500000.0,85700000.0,483800000.0,,-29900000.0,,1294500000.0,,,,,,,,,,,,,,,
970272000,-32300000.0,,,0.0,-34800000.0,136600000.0,-220700000.0,,,-34800000.0,,,,,,,,357600000.0,,,,,,,335600000.0,,1100000.0,340100000.0,627000000.0,,,,,,,,215300000.0,,385800000.0,,,,-29600000.0,,,,,,,-3400000.0,,157500000.0,,,,,497600000.0,,,17400000.0,,,67200000.0,,,-0.255,,,378200000.0,,,,,,63600000.0,,,8100000.0,,,,,,,922500000.0,2149900000.0,,-34800000.0,253200000.0,217300000.0,767800000.0,,0.0,-46200000.0,,,,,-51600000.0,,843500000.0,,,53700000.0,42200000.0,115500000.0,9900000.0,,,,-28400000.0,,,,150600000.0,,,,136600000.0,,,,80800000.0,0.0,,1227400000.0,,,,,,,,-86300000.0,,157500000.0,,,124800000.0,61400000.0,,,,,-17900000.0,1382100000.0,,100800000.0,536700000.0,,,,385800000.0,,,,,-13900000.0,,297300000.0,,786600000.0,20900000.0,-0.255,460400000.0,,-13900000.0,,63400000.0,-101500000.0,,,,-546200000.0,,,,,,,,,,,,,,,,,,,,,,,
978220800,-19800000.0,,,0.0,16000000.0,133200000.0,-48500000.0,,,16000000.0,,,,,,,,306800000.0,,,,,,,362500000.0,,600000.0,182000000.0,615000000.0,,,,,,,,220500000.0,,285100000.0,,,,7900000.0,,,,,,,-3300000.0,,109000000.0,,,,,291000000.0,,,20100000.0,,,65800000.0,,,0.12,,,157500000.0,,,,,,181000000.0,,,9500000.0,,,,,,,875000000.0,1962200000.0,,16000000.0,282700000.0,189400000.0,759600000.0,,0.0,-32300000.0,,,,,-40500000.0,,841800000.0,,,14200000.0,76100000.0,102100000.0,-26300000.0,,,,-24100000.0,,,,38700000.0,,,,132800000.0,,,,51000000.0,0.0,,1087200000.0,,,,,,,,1900000.0,,109000000.0,,,124400000.0,93500000.0,,,,,8300000.0,1202600000.0,,95700000.0,589900000.0,,,,285100000.0,,,,,24600000.0,,287500000.0,,768800000.0,8600000.0,0.12,486900000.0,,-12500000.0,,30900000.0,-31500000.0,,,,-554300000.0,,,,,,,,,,,,,,,,,,,,,,,
985996800,-2600000.0,,,0.0,11100000.0,131600000.0,6500000.0,,,11100000.0,,,,,,,,183700000.0,,,,92400000.0,,,352600000.0,,0.0,107000000.0,617700000.0,,,,,,,,247500000.0,,384600000.0,,,,7600000.0,,,,,,,-3300000.0,,115500000.0,,,,,222500000.0,,,21000000.0,,,65800000.0,,,0.085,,,109000000.0,,,,,,90400000.0,,,9000000.0,,,,,,,874700000.0,1925100000.0,,11100000.0,253700000.0,183600000.0,752300000.0,,0.0,-17000000.0,,,,,-100000.0,,845200000.0,,,40200000.0,0.0,123600000.0,-3100000.0,,,,-24600000.0,,,,-5800000.0,,,,131400000.0,,,,44500000.0,-23000000.0,,1050400000.0,,,,,,,,2800000.0,,115500000.0,,,126700000.0,103200000.0,,,,,11300000.0,1172800000.0,,104800000.0,490100000.0,,,,384600000.0,,,,,17000000.0,,284500000.0,,776500000.0,5900000.0,0.085,479300000.0,,-14400000.0,,23500000.0,5500000.0,,,,-560700000.0,,,,,,,,,,,,,,,,,,,,,,,
993859200,27400000.0,,,0.0,29100000.0,,-12500000.0,-59600000.0,133750000.0,29100000.0,,,,1959900000.0,,,1115200000.0,299800000.0,384400000.0,27600000.0,79700000.0,,,,380400000.0,460300000.0,200000.0,146800000.0,451600000.0,802300000.0,,,127400000.0,,1900000.0,,267700000.0,,384400000.0,0.16,65800000.0,,20600000.0,451600000.0,,125500000.0,,384400000.0,,-3300000.0,,103000000.0,281900000.0,133750000.0,,-27300000.0,249800000.0,146800000.0,249800000.0,21200000.0,215100000.0,-187300000.0,65800000.0,103000000.0,247100000.0,,,6500000.0,115500000.0,167400000.0,,103000000.0,15800000.0,,35000000.0,851800000.0,0.16,8200000.0,,,,,,,844700000.0,1959900000.0,72400000.0,29100000.0,221400000.0,215100000.0,737900000.0,33100000.0,0.0,13000000.0,0.0,,,-55200000.0,0.0,414400000.0,851800000.0,-569900000.0,-8600000.0,19300000.0,182600000.0,125500000.0,10900000.0,,,,-28000000.0,221400000.0,1222000000.0,,33100000.0,,-92200000.0,,,,,-275200000.0,70800000.0,38800000.0,,1115200000.0,0.0,21400000.0,299800000.0,,,,,22000000.0,34800000.0,103000000.0,,,148100000.0,98500000.0,1955100000.0,,,737900000.0,25900000.0,1222000000.0,524000000.0,113100000.0,460300000.0,,51000000.0,844700000.0,384400000.0,267700000.0,,,-105100000.0,44700000.0,,281900000.0,182600000.0,802300000.0,15600000.0,,528500000.0,21400000.0,-14400000.0,,49600000.0,-59800000.0,,,21400000.0,-569900000.0,35000000.0,-82500000.0,378200000.0,356600000.0,,-13300000.0,,1431100000.0,,,,,,,,,,,,,,,
1001808000,5500000.0,,,0.0,17100000.0,132000000.0,-10200000.0,,,17100000.0,,,,,,,,94900000.0,,,,193400000.0,,,330800000.0,,800000.0,93400000.0,404000000.0,,,,,,,,263100000.0,,383700000.0,,,,17900000.0,,,,,,,-3300000.0,,92800000.0,,,,,186200000.0,,,13600000.0,,,66000000.0,,,0.13,,,103000000.0,,,,,,1900000.0,,,8200000.0,,,,,,,772100000.0,1870900000.0,,17100000.0,218100000.0,209400000.0,719900000.0,,0.0,-4000000.0,,,,,,,848300000.0,,,17500000.0,205800000.0,98200000.0,3100000.0,,,,-17700000.0,,,,1000000.0,,,,131400000.0,,,,44500000.0,-2100000.0,,1098800000.0,,,,,,,,20300000.0,,92800000.0,,,112600000.0,81700000.0,,,,,16400000.0,1151000000.0,,99600000.0,388400000.0,,,,383700000.0,,,,,25900000.0,,276000000.0,,816100000.0,8800000.0,0.13,443400000.0,,-9500000.0,,30900000.0,-36300000.0,,,,-572300000.0,,,,,,,,,,,,,,,,,,,,,,,
1009756800,-20200000.0,,,0.0,16400000.0,132600000.0,-8400000.0,,,16400000.0,,,,,,,,277200000.0,,,,,,,333800000.0,,3200000.0,100800000.0,453500000.0,,,,,,,,257500000.0,,383500000.0,,,,7800000.0,,,,,,,-3300000.0,,84400000.0,,,,,185200000.0,,,12800000.0,,,66100000.0,,,0.125,,,92800000.0,,,,,,3400000.0,,,6700000.0,,,,,,,741300000.0,1865400000.0,,16400000.0,194400000.0,209000000.0,683200000.0,,0.0,-30100000.0,,,,,,,847000000.0,,,20000000.0,0.0,77200000.0,9700000.0,,,,-63800000.0,,,,10100000.0,,,,131800000.0,,,,40800000.0,2100000.0,,1124100000.0,,,,,,,,10000000.0,,84400000.0,,,117700000.0,89700000.0,,,,,18800000.0,1182200000.0,,97500000.0,357800000.0,,,,383500000.0,,,,,24800000.0,,273100000.0,,829100000.0,8400000.0,0.125,451500000.0,,-9900000.0,,28000000.0,1200000.0,,,,-573900000.0,,,,,,,,,,,,,,,,,,,,,,,
1017532800,122600000.0,,,2600000.0,22500000.0,132600000.0,46500000.0,,,22500000.0,,,,,,,,296900000.0,,,,,,,354300000.0,,1600000.0,78200000.0,418600000.0,,,,,,,,250600000.0,,310500000.0,,,,7600000.0,,,,,,,-3300000.0,,130900000.0,,,,,209100000.0,,,13800000.0,,,66200000.0,,,0.17,,,84400000.0,,,,,,,,,6100000.0,,,,,,,699700000.0,1833900000.0,,22500000.0,198600000.0,211900000.0,680100000.0,,0.0,112200000.0,,,,,,,,,,17000000.0,182100000.0,89700000.0,9300000.0,,,,101800000.0,,,,-600000.0,,,,132000000.0,,,,43500000.0,15800000.0,,1134200000.0,,,,,,,,1600000.0,,130900000.0,,,129000000.0,99300000.0,,,,,-9000000.0,1153800000.0,,99300000.0,386600000.0,,,,313100000.0,,,,,34100000.0,,269600000.0,,848300000.0,11600000.0,0.17,483300000.0,,-10400000.0,,29700000.0,-78100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025395200,98700000.0,,,0.0,26600000.0,,95300000.0,29300000.0,132160000.0,26600000.0,,,,1858500000.0,,,1149900000.0,193900000.0,283000000.0,37400000.0,55100000.0,106600000.0,,,359200000.0,425600000.0,3800000.0,52200000.0,380300000.0,871700000.0,,215200000.0,69100000.0,215200000.0,9400000.0,,233200000.0,,283000000.0,0.625,66300000.0,,7700000.0,380300000.0,,99200000.0,,283000000.0,,-3300000.0,,226200000.0,270600000.0,132160000.0,,206600000.0,278400000.0,52200000.0,278400000.0,14900000.0,,-114300000.0,66300000.0,226200000.0,152600000.0,,,41000000.0,130900000.0,97500000.0,,226200000.0,-7500000.0,,25900000.0,849700000.0,0.625,5700000.0,,,,,,,708600000.0,1858500000.0,125100000.0,26600000.0,193200000.0,,705000000.0,-12000000.0,0.0,82600000.0,0.0,,,-45900000.0,,400200000.0,849700000.0,-579100000.0,-6400000.0,14600000.0,0.0,99200000.0,-28500000.0,,,,88400000.0,193200000.0,1153500000.0,,-12000000.0,,,,,,,123200000.0,49500000.0,-23300000.0,106600000.0,1149900000.0,0.0,82600000.0,193900000.0,,,,,-2600000.0,26700000.0,226200000.0,,,138400000.0,103800000.0,1875800000.0,,,705000000.0,11200000.0,1153500000.0,497700000.0,103800000.0,425600000.0,,42500000.0,708600000.0,283000000.0,233200000.0,,,108700000.0,40300000.0,,270600000.0,0.0,871700000.0,13700000.0,,497600000.0,82600000.0,-16100000.0,,34600000.0,-1100000.0,,,82600000.0,-579100000.0,25900000.0,160700000.0,103000000.0,400200000.0,,-13200000.0,,1378100000.0,,,,,,,,,,,,,,,
1033344000,25800000.0,,,0.0,19900000.0,133200000.0,137100000.0,,,19900000.0,,,,,,,,303800000.0,,,,,,,335300000.0,,400000.0,34500000.0,366800000.0,,,221500000.0,,,,,231900000.0,,402300000.0,,,,16200000.0,,,,,,,,,363300000.0,,,,,397800000.0,,,13500000.0,,,66400000.0,,,0.15,,,226200000.0,,,,,,14800000.0,,,5700000.0,,,,,,,820700000.0,1972100000.0,,19900000.0,195000000.0,,707400000.0,,0.0,16000000.0,,,,,-5300000.0,,849500000.0,,,5300000.0,0.0,99800000.0,2200000.0,,,,17000000.0,,,,-26600000.0,,,,132400000.0,,,,31600000.0,-2200000.0,,1151400000.0,,,,,,,,12300000.0,,363300000.0,,4300000.0,114900000.0,96800000.0,,,,,-3600000.0,1264700000.0,,96800000.0,418400000.0,,,,402300000.0,,,,,30200000.0,,267100000.0,,886200000.0,10300000.0,0.15,450200000.0,,-9800000.0,,18100000.0,98600000.0,,,,-582400000.0,,,,,,,,,,,,,,,,,,,,,,,
1041292800,37700000.0,,,0.0,16300000.0,132600000.0,16600000.0,,,16300000.0,,,,,,,,220900000.0,,,,103200000.0,,,388700000.0,,500000.0,30500000.0,372700000.0,,,222600000.0,,,,,229400000.0,,401900000.0,,,,3100000.0,,,,,,,,,379900000.0,,,,,410400000.0,,,12700000.0,,,66300000.0,,,0.125,,,363300000.0,,,,,,13700000.0,,,6600000.0,,,,,,,845800000.0,2008600000.0,,16300000.0,187900000.0,,707700000.0,,-10600000.0,17900000.0,,,,,2900000.0,,869300000.0,,,7100000.0,0.0,106100000.0,1200000.0,,,,7700000.0,,,,-24400000.0,,,,132400000.0,,,,39000000.0,-100000.0,,1162800000.0,,,,,,,,-12800000.0,,379900000.0,,-11600000.0,135200000.0,108900000.0,,,,,4800000.0,1300900000.0,,108900000.0,443900000.0,,,,401900000.0,,,,,24700000.0,,274600000.0,,895400000.0,8400000.0,0.125,523900000.0,,-19800000.0,,26300000.0,-8700000.0,,,,-594700000.0,,,,,,,,,,,,,,,,,,,,,,,
1049068800,37300000.0,,,0.0,22600000.0,132800000.0,16600000.0,,,22600000.0,,,,,,,,221800000.0,,,,100900000.0,,,404900000.0,,800000.0,24900000.0,381700000.0,,,,,,,,236900000.0,,402100000.0,,,,2800000.0,,,,,,,-5300000.0,,396500000.0,,,,,421400000.0,,,14600000.0,,,66500000.0,,,0.17,,,379900000.0,,,,,,14200000.0,,,6500000.0,,,,,,,859900000.0,2043300000.0,,22600000.0,192400000.0,224700000.0,717700000.0,,0.0,19300000.0,,,,,-500000.0,,886400000.0,,,6900000.0,0.0,120900000.0,1900000.0,,,,-200000.0,,,,-25200000.0,,,,132400000.0,,,,51000000.0,-2100000.0,,1183400000.0,,,,,,,,-13200000.0,,396500000.0,,,134000000.0,97600000.0,,,,,4700000.0,1325600000.0,,97600000.0,457800000.0,,,,402100000.0,,,,,34200000.0,,280000000.0,,912300000.0,11600000.0,0.17,538900000.0,,-18000000.0,,36400000.0,-4500000.0,,,,-606400000.0,,,,,,,,,,,,,,,,,,,,,,,
