,annualOperatingIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualChangeInAccountPayable,trailingOperatingIncome,annualAccountsPayable,annualFreeCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,annualBasicEPS,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualEndCashPosition,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlyDilutedAverageShares,annualChangeInWorkingCapital,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingNetIncome,trailingTaxProvision,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyBasicEPS,annualSaleOfInvestment,trailingSaleOfInvestment,quarterlyOtherCurrentAssets,annualDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualDilutedEPS,annualStockholdersEquity,annualOtherNonCashItems,annualLongTermDebt,annualRepurchaseOfCapitalStock,annualCurrentAssets,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualRetainedEarnings,quarterlyEndCashPosition,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyStockholdersEquity,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,trailingChangeInAccountPayable,quarterlyInventory,quarterlyGrossProfit,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualNetPPE,trailingGrossProfit,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyPretaxIncome,annualGrossProfit,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,annualEbitda,quarterlyNetPPE,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyBasicAverageShares,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingCashDividendsPaid,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyCommonStockIssuance,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingChangeInInventory,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualStockBasedCompensation,quarterlyStockBasedCompensation,annualGoodwill,annualInventory,annualNetOtherFinancingCharges,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
1138665600,,,,9521000000.0,,,,,,,,,21611000000.0,1713000000.0,,,,,254000000.0,1163000000.0,,,9838000000.0,-268000000.0,,,,6248000000.0,,-2494000000.0,,12041000000.0,,,,,1731000000.0,6628000000.0,,10684000000.0,,,1375000000.0,,,,33652000000.0,1686000000.0,,,,,1375000000.0,1375000000.0,,,0.22,,,0.0,,1163000000.0,,,,,,,2162000000.0,,3463000000.0,,,5151000000.0,,,,1799000000.0,22964000000.0,,,2537000000.0,-51000000.0,,-50000000.0,,,,,,1345000000.0,4466000000.0,,3937000000.0,,17000000.0,,,,,,2735000000.0,,,1916000000.0,,,5932000000.0,,,,22907000000.0,14989000000.0,5151000000.0,541000000.0,,3316000000.0,1704000000.0,,,,,,-179000000.0,,,,,1464000000.0,6146000000.0,104000000.0,-217000000.0,-5404000000.0,,,,,4551000000.0,,,,,,1865000000.0,-748000000.0,,,,,8720000000.0,,,,,,684000000.0,,3447000000.0,170000000.0,,-124000000.0,427000000.0,325000000.0,,,1437000000.0,,966000000.0,,,,,1985000000.0,,,,,,,,,0.22,,,,,,,,,,,,,,,
1146355200,,,,10430000000.0,,,,,,,,,25487000000.0,1845000000.0,,,,,344000000.0,8029000000.0,,,13946000000.0,121000000.0,,,,6289000000.0,,-6845000000.0,,17595000000.0,,,,,1741000000.0,7322000000.0,,18459000000.0,,,1400000000.0,,,,43082000000.0,2114000000.0,,,,,1400000000.0,1400000000.0,,,0.23,,,0.0,,1683000000.0,,,,,,,2596000000.0,,3947000000.0,9186000000.0,,4237000000.0,,,,-9447000000.0,24615000000.0,,,2980000000.0,143000000.0,,169000000.0,,6346000000.0,,,,1313000000.0,4726000000.0,,4300000000.0,,-71000000.0,,,,,,2985000000.0,,,1812000000.0,,,2356000000.0,,,,24132000000.0,18183000000.0,4237000000.0,412000000.0,,3479000000.0,5151000000.0,,,,,,-201000000.0,,,,,1718000000.0,6160000000.0,248000000.0,6218000000.0,-5574000000.0,,,,,2653000000.0,,,,,,2315000000.0,-1230000000.0,,,,,9053000000.0,,,,,,837000000.0,,-914000000.0,494000000.0,,-80000000.0,719000000.0,362000000.0,,,1346000000.0,,1041000000.0,,,,,2085000000.0,,,,,,,,,0.22,,,,,,,,,,,,,,,
1154304000,7087000000.0,272000000.0,,11313000000.0,8084000000.0,4067000000.0,,,880000000.0,7127000000.0,1682000000.0,14517000000.0,25676000000.0,1911000000.0,19397000000.0,0.91,,,437000000.0,8084000000.0,,3297000000.0,14517000000.0,-617000000.0,0.0,,,,480000000.0,-4606000000.0,-35000000.0,17639000000.0,3297000000.0,,,,1991000000.0,7984000000.0,,19397000000.0,7633000000.0,5580000000.0,1544000000.0,,,,43315000000.0,2140000000.0,5580000000.0,11660000000.0,4408000000.0,9737000000.0,1544000000.0,1544000000.0,1828000000.0,7200000000.0,,18480000000.0,,0.0,6272000000.0,1752000000.0,0.89,23912000000.0,891000000.0,6332000000.0,-8295000000.0,25676000000.0,2839000000.0,5580000000.0,4281000000.0,9227000000.0,-617000000.0,3297000000.0,4281000000.0,11313000000.0,,-873000000.0,23912000000.0,43315000000.0,2053000000.0,3303000000.0,21000000.0,1293000000.0,-95000000.0,,6332000000.0,,,,1371000000.0,5145000000.0,,4408000000.0,3303000000.0,12000000.0,,-61000000.0,17639000000.0,3440000000.0,,3154000000.0,,7899000000.0,2146000000.0,18747000000.0,,2161000000.0,17814000000.0,2161000000.0,,0.0,17814000000.0,3297000000.0,602000000.0,8380000000.0,3440000000.0,4237000000.0,,,,9193000000.0,,-177000000.0,,,,-41000000.0,1828000000.0,,33000000.0,-2384000000.0,-5753000000.0,1752000000.0,4742000000.0,,-772000000.0,3941000000.0,,-343000000.0,,,-9644000000.0,2317000000.0,-2817000000.0,,,-5753000000.0,,9193000000.0,,,,,,880000000.0,,-940000000.0,434000000.0,,-264000000.0,400000000.0,272000000.0,,,1744000000.0,,1064000000.0,,,,1744000000.0,2428000000.0,-1445000000.0,,,9227000000.0,1371000000.0,432000000.0,,300000000.0,,,,,,0.0,-21918000000.0,6158000000.0,28484000000.0,,,,,,,
1162252800,,,,11281000000.0,,,,,,,,,27251000000.0,2050000000.0,,,,,348000000.0,8084000000.0,,,15207000000.0,-233000000.0,,150000000.0,,6199000000.0,,-4819000000.0,,17657000000.0,,,,,1995000000.0,8184000000.0,,19365000000.0,,,1608000000.0,,,,44908000000.0,2057000000.0,,,,,1608000000.0,1608000000.0,,,0.27,,,0.0,,1629000000.0,,,,,,,2951000000.0,,4261000000.0,9298000000.0,,4313000000.0,,,,-927000000.0,25529000000.0,,,3091000000.0,-41000000.0,,-162000000.0,,6455000000.0,,,,1477000000.0,5233000000.0,,4546000000.0,,24000000.0,,,,,,3238000000.0,,,2176000000.0,,,2065000000.0,,,,0.0,19520000000.0,4313000000.0,568000000.0,,3444000000.0,3297000000.0,,,,,,-214000000.0,,94000000.0,,,1907000000.0,6061000000.0,153000000.0,-328000000.0,-5948000000.0,,,,,4268000000.0,,,,,,2271000000.0,-1500000000.0,,,,,9392000000.0,,,,,,869000000.0,,1016000000.0,153000000.0,,60000000.0,1019000000.0,343000000.0,,,1605000000.0,,1083000000.0,,,,,2343000000.0,,,,,,,,,0.26,,,,,,,,,,,,,,,
1170201600,,,,11491000000.0,,,,,,,,,28516000000.0,2066000000.0,,,,,342000000.0,8173000000.0,,,18247000000.0,-1083000000.0,,-70000000.0,,6291000000.0,,-6441000000.0,,17738000000.0,,,,,2132000000.0,8439000000.0,,19664000000.0,,,1921000000.0,,,,46254000000.0,2324000000.0,,,,,1921000000.0,1921000000.0,,,0.32,,,0.0,,1757000000.0,,,,,,,3051000000.0,,4512000000.0,9318000000.0,,2434000000.0,,,,-3312000000.0,26582000000.0,,,2908000000.0,14000000.0,,-225000000.0,,6416000000.0,,,,1642000000.0,5388000000.0,,4718000000.0,,31000000.0,,,,,,3256000000.0,,,2335000000.0,,,1960000000.0,,,,27245000000.0,20681000000.0,2434000000.0,414000000.0,,3539000000.0,4313000000.0,,,,,,-334000000.0,,95000000.0,,,1949000000.0,6057000000.0,296000000.0,-1225000000.0,-6166000000.0,,,,,3494000000.0,,,,,,2658000000.0,-3281000000.0,,,,,9705000000.0,,,,,,931000000.0,,-1879000000.0,537000000.0,,-126000000.0,1760000000.0,420000000.0,,,1330000000.0,,1094000000.0,,,,,2474000000.0,,,,,,,,,0.31,,,,,,,,,,,,,,,
1177891200,,,,11972000000.0,,,,,,,,,30540000000.0,2208000000.0,,,,,349000000.0,8336000000.0,,,16879000000.0,-457000000.0,,14000000.0,,6244000000.0,,-4163000000.0,,18295000000.0,,,,,2198000000.0,8866000000.0,,20308000000.0,,,1874000000.0,,,,48835000000.0,2073000000.0,,,,,1874000000.0,1874000000.0,,,0.31,,,0.0,,1858000000.0,,,,,,,3219000000.0,,4729000000.0,9493000000.0,,5457000000.0,,,,868000000.0,28518000000.0,,,3238000000.0,-60000000.0,,469000000.0,,6478000000.0,,,,1289000000.0,5647000000.0,,4854000000.0,,32000000.0,,,,,,3449000000.0,,,2419000000.0,,,1909000000.0,,,,0.0,22336000000.0,5457000000.0,545000000.0,,3695000000.0,2434000000.0,,,,,,-364000000.0,,94000000.0,,,2051000000.0,6034000000.0,278000000.0,-282000000.0,-6422000000.0,,,,,5676000000.0,,,,,,2437000000.0,-1500000000.0,,,,,10117000000.0,,,,,,864000000.0,,3023000000.0,589000000.0,,-236000000.0,940000000.0,564000000.0,,,1525000000.0,,1144000000.0,,,,,2547000000.0,,,,,,,,,0.3,,,,,,,,,,,,,,,
1185840000,8702000000.0,562000000.0,,13358000000.0,8492000000.0,4499000000.0,,,786000000.0,8853000000.0,5306000000.0,18538000000.0,31574000000.0,2404000000.0,21850000000.0,1.21,,,374000000.0,8492000000.0,,3728000000.0,18538000000.0,231000000.0,0.0,40000000.0,,,2056000000.0,-5201000000.0,-151000000.0,21766000000.0,3728000000.0,,,,2377000000.0,9433000000.0,,21850000000.0,9461000000.0,7333000000.0,1930000000.0,,,,53340000000.0,2399000000.0,7333000000.0,13634000000.0,5391000000.0,12586000000.0,1930000000.0,1930000000.0,2569000000.0,8728000000.0,,17368000000.0,,0.0,6265000000.0,2084000000.0,1.17,31480000000.0,134000000.0,6408000000.0,-7681000000.0,31574000000.0,3365000000.0,7333000000.0,5441000000.0,12121000000.0,231000000.0,3728000000.0,5441000000.0,13358000000.0,,-4971000000.0,31480000000.0,53340000000.0,2128000000.0,3989000000.0,-64000000.0,1413000000.0,-21000000.0,,6408000000.0,,,,1322000000.0,6068000000.0,,5391000000.0,3989000000.0,-43000000.0,,44000000.0,21766000000.0,3893000000.0,,3691000000.0,,10104000000.0,2531000000.0,22336000000.0,,2540000000.0,22266000000.0,2540000000.0,,0.0,22266000000.0,3728000000.0,601000000.0,10115000000.0,3893000000.0,5457000000.0,,,,10466000000.0,,-339000000.0,,94000000.0,,61000000.0,2569000000.0,,317000000.0,504000000.0,-6573000000.0,2084000000.0,3297000000.0,,-1251000000.0,3930000000.0,,-622000000.0,,,-8342000000.0,2738000000.0,-1400000000.0,,,-6573000000.0,,10466000000.0,,,,,,786000000.0,,-1729000000.0,777000000.0,,-320000000.0,1587000000.0,562000000.0,,,1740000000.0,,1178000000.0,,,,1740000000.0,2751000000.0,431000000.0,,,12121000000.0,1322000000.0,1044000000.0,,-1331000000.0,,,,,377000000.0,0.0,-20624000000.0,6055000000.0,34922000000.0,,,,,,,
1193788800,,,,12220000000.0,,,,,,,,,33455000000.0,2493000000.0,,,,,421000000.0,9479000000.0,,,20266000000.0,121000000.0,,19000000.0,,6330000000.0,,-4380000000.0,,22247000000.0,,,,,2371000000.0,9554000000.0,,21699000000.0,,,2205000000.0,,,,55702000000.0,2793000000.0,,,,,2205000000.0,2205000000.0,,,0.36,,,0.0,,2897000000.0,,,,,,,3381000000.0,,1920000000.0,12158000000.0,,4413000000.0,,,,-1260000000.0,33872000000.0,,,3418000000.0,-65000000.0,,7000000.0,,6582000000.0,,,,1315000000.0,6173000000.0,,5381000000.0,,28000000.0,,,,,,3802000000.0,,,2622000000.0,,,2379000000.0,,,,32510000000.0,24679000000.0,4413000000.0,417000000.0,,3956000000.0,3728000000.0,,,,,,-296000000.0,,96000000.0,,,2142000000.0,6087000000.0,310000000.0,-1144000000.0,-6834000000.0,,,,,3526000000.0,,,,,,3089000000.0,-2993000000.0,,,,,10790000000.0,,,,,,820000000.0,,685000000.0,989000000.0,,-491000000.0,1539000000.0,1241000000.0,,,4099000000.0,,1192000000.0,,,,,2792000000.0,,,,,,,,,0.35,,,,,,,,,,,,,,,
1201737600,,,,12193000000.0,,,,,,,,,32442000000.0,2604000000.0,,,,,457000000.0,10214000000.0,,,17491000000.0,-1073000000.0,,216000000.0,,6202000000.0,,-3521000000.0,,22858000000.0,,,,,2404000000.0,9831000000.0,,22407000000.0,,,2060000000.0,,,,55300000000.0,2148000000.0,,,,,2060000000.0,2060000000.0,,,0.34,,,0.0,,3363000000.0,,,,,,,3491000000.0,,1981000000.0,12390000000.0,,5202000000.0,,,,1725000000.0,32812000000.0,,,4165000000.0,-46000000.0,,59000000.0,,6851000000.0,,,,1267000000.0,6340000000.0,,5786000000.0,,22000000.0,,,,,,3936000000.0,,,2638000000.0,,,2338000000.0,,,,32773000000.0,22693000000.0,5202000000.0,578000000.0,,3973000000.0,4413000000.0,,,,,,-295000000.0,,91000000.0,,,2544000000.0,6010000000.0,122000000.0,-3379000000.0,-7071000000.0,,,,,5927000000.0,,,,,,2443000000.0,-4127000000.0,,,,,11044000000.0,,,,,,763000000.0,,789000000.0,-102000000.0,,-141000000.0,626000000.0,1112000000.0,,,3663000000.0,,1216000000.0,,,,,2861000000.0,,,,,,,,,0.33,,,,,,,,,,,,,,,
1209513600,,,,13359000000.0,,,,,,,,,34145000000.0,2608000000.0,,,,,436000000.0,10563000000.0,,,18279000000.0,-843000000.0,,261000000.0,,6069000000.0,,-6192000000.0,,22978000000.0,,,,,2141000000.0,9791000000.0,,23922000000.0,,,1773000000.0,,,,57123000000.0,2711000000.0,,,,,1773000000.0,1773000000.0,,,0.3,,,0.0,,4148000000.0,,,,,,,3486000000.0,,2320000000.0,12419000000.0,,6154000000.0,,,,-1147000000.0,33138000000.0,,,4183000000.0,54000000.0,,-12000000.0,,6415000000.0,,,,1279000000.0,6305000000.0,,6103000000.0,,-33000000.0,,,,,,4164000000.0,,,2309000000.0,,,2181000000.0,,,,32931000000.0,24433000000.0,6154000000.0,536000000.0,,4045000000.0,5202000000.0,,,,,500000000.0,-317000000.0,,68000000.0,,,2482000000.0,5942000000.0,597000000.0,-929000000.0,-7318000000.0,,,,,5308000000.0,,,,,,3028000000.0,-1862000000.0,,,,,11363000000.0,,,,,,808000000.0,,952000000.0,810000000.0,,-244000000.0,336000000.0,1050000000.0,,,3628000000.0,,1439000000.0,,,,,2577000000.0,,,,,,,,,0.29,,,,,,,,,,,,,,,
1217462400,9445000000.0,728000000.0,,13858000000.0,10474000000.0,5153000000.0,,,869000000.0,10821000000.0,3117000000.0,21044000000.0,35699000000.0,2682000000.0,24332000000.0,1.35,,,430000000.0,10474000000.0,,5191000000.0,21044000000.0,120000000.0,0.0,240000000.0,,,2432000000.0,-8306000000.0,-118000000.0,23035000000.0,5191000000.0,,,,2529000000.0,10364000000.0,,24332000000.0,10255000000.0,8052000000.0,2014000000.0,,,500000000.0,58734000000.0,3169000000.0,8052000000.0,16039000000.0,6197000000.0,14056000000.0,2014000000.0,2014000000.0,2633000000.0,10387000000.0,,19990000000.0,,0.0,6163000000.0,4081000000.0,1.31,34353000000.0,736000000.0,6393000000.0,-10441000000.0,35699000000.0,3698000000.0,8052000000.0,2428000000.0,12392000000.0,120000000.0,5191000000.0,2428000000.0,13858000000.0,,-3511000000.0,34353000000.0,58734000000.0,2203000000.0,3821000000.0,-61000000.0,1744000000.0,50000000.0,,6393000000.0,,,,1235000000.0,6666000000.0,,6197000000.0,3821000000.0,-31000000.0,,-14000000.0,23035000000.0,4151000000.0,,4137000000.0,,12089000000.0,2686000000.0,25484000000.0,,2089000000.0,26235000000.0,2089000000.0,,0.0,26235000000.0,5191000000.0,672000000.0,11189000000.0,4151000000.0,6154000000.0,,,,11702000000.0,500000000.0,-360000000.0,,64000000.0,,104000000.0,2633000000.0,,-138000000.0,-981000000.0,-7551000000.0,4081000000.0,3728000000.0,,-1268000000.0,5229000000.0,,-772000000.0,,,-4193000000.0,3529000000.0,-1459000000.0,,,-7551000000.0,,11702000000.0,,,,,,869000000.0,,-963000000.0,735000000.0,,104000000.0,616000000.0,728000000.0,,,3864000000.0,,1306000000.0,,,,3864000000.0,2959000000.0,1463000000.0,,,12392000000.0,1235000000.0,891000000.0,,-6433000000.0,,,,,319000000.0,0.0,-22399000000.0,5986000000.0,39540000000.0,,,,,,,
1225411200,,,,13548000000.0,,,,,,,,,35662000000.0,2678000000.0,,,,,393000000.0,10280000000.0,,,22566000000.0,1580000000.0,,307000000.0,,5972000000.0,,-12461000000.0,,23225000000.0,,,,,2485000000.0,10331000000.0,,23828000000.0,,,2201000000.0,,,,58887000000.0,2357000000.0,,,,,2201000000.0,2201000000.0,,,0.37,,,0.0,,3909000000.0,,,,,,,3650000000.0,,2100000000.0,12554000000.0,,4197000000.0,,,,-2839000000.0,35035000000.0,,,3278000000.0,-71000000.0,,8000000.0,,6371000000.0,,,,1209000000.0,6681000000.0,,6276000000.0,,-75000000.0,,,,,,4196000000.0,,,2605000000.0,,,1976000000.0,,,,0.0,26763000000.0,4197000000.0,404000000.0,,4181000000.0,5191000000.0,,,,,500000000.0,-361000000.0,,,,,4514000000.0,5881000000.0,-95000000.0,-873000000.0,-7567000000.0,,,,,10342000000.0,,,,,,2718000000.0,-1002000000.0,,,,,11748000000.0,,,,,,804000000.0,,-994000000.0,-279000000.0,,26000000.0,224000000.0,-336000000.0,,,3868000000.0,,1406000000.0,,,,,2878000000.0,,,,,,,,,0.37,,,,,,,,,,,,,,,
1233360000,,,,13604000000.0,,,,,,,,,37995000000.0,2535000000.0,,,,,425000000.0,10952000000.0,,,25356000000.0,2695000000.0,,3401000000.0,,5864000000.0,,-11649000000.0,,23362000000.0,,,,,1678000000.0,9089000000.0,,24556000000.0,,,1504000000.0,,,,61357000000.0,2974000000.0,,,,,1504000000.0,1504000000.0,,,0.26,,,25356000000.0,,4604000000.0,,,,,,,3366000000.0,,2078000000.0,12572000000.0,,4175000000.0,,,,-2825000000.0,36783000000.0,,,2893000000.0,-36000000.0,,105000000.0,,6348000000.0,,,,1107000000.0,5723000000.0,,6592000000.0,,-64000000.0,,,,,,4045000000.0,,,1868000000.0,,,1792000000.0,,,,34092000000.0,4175000000.0,4175000000.0,364000000.0,,4141000000.0,4197000000.0,,,,,500000000.0,-224000000.0,,63000000.0,,,4857000000.0,5848000000.0,-11000000.0,-395000000.0,-7786000000.0,,,,,9123000000.0,,,6700000000.0,,,3198000000.0,-601000000.0,,,,,11927000000.0,,,2708000000.0,,,625000000.0,,-22000000.0,1199000000.0,,-319000000.0,217000000.0,-4000000.0,,,3701000000.0,,1279000000.0,,,,,1814000000.0,,,,,,,,,0.26,,,,,,,,,,,,,,,
1241049600,,,,12861000000.0,,,,,,,,,41336000000.0,2258000000.0,,,,,426000000.0,14522000000.0,,,26192000000.0,3292000000.0,,1348000000.0,,5818000000.0,,-7755000000.0,,23330000000.0,,,,,1607000000.0,8162000000.0,,27383000000.0,,,1348000000.0,,,,64666000000.0,1787000000.0,,,,,1348000000.0,1348000000.0,,,0.23,,,0.0,,504000000.0,,,,,,,2933000000.0,,2413000000.0,12569000000.0,,7359000000.0,,,,-1086000000.0,37256000000.0,,,2392000000.0,-25000000.0,,86000000.0,,10317000000.0,30000000.0,,,1023000000.0,5229000000.0,,6110000000.0,,-9000000.0,,,,,,3622000000.0,,,1687000000.0,,-11000000.0,1656000000.0,,,,33974000000.0,33551000000.0,7359000000.0,339000000.0,,4089000000.0,4175000000.0,,519000000.0,,,0.0,-209000000.0,,105000000.0,,,5016000000.0,5805000000.0,-58000000.0,2274000000.0,-8036000000.0,,,,,6914000000.0,,,83000000.0,,,1996000000.0,-1204000000.0,,,,,12125000000.0,,,2663000000.0,,,653000000.0,,3184000000.0,-167000000.0,,127000000.0,45000000.0,-10000000.0,,,3602000000.0,,1243000000.0,,,,,2218000000.0,,,299000000.0,,,,,,0.23,,,,,,,,,,,,,,,
1248998400,7385000000.0,435000000.0,,13655000000.0,15796000000.0,5208000000.0,-208000000.0,,675000000.0,8892000000.0,863000000.0,29283000000.0,44177000000.0,2497000000.0,29451000000.0,1.05,,,524000000.0,15796000000.0,,5718000000.0,29283000000.0,3868000000.0,0.0,-5002000000.0,,,1163000000.0,-9449000000.0,-39000000.0,23951000000.0,5718000000.0,,,,1520000000.0,8535000000.0,,29451000000.0,7693000000.0,6134000000.0,1081000000.0,,,0.0,68128000000.0,1774000000.0,6134000000.0,15709000000.0,6438000000.0,13023000000.0,1081000000.0,1081000000.0,5281000000.0,9968000000.0,,32825000000.0,,0.0,5857000000.0,2546000000.0,1.05,38647000000.0,54000000.0,10295000000.0,-3611000000.0,44177000000.0,3074000000.0,6134000000.0,2535000000.0,12925000000.0,3868000000.0,5718000000.0,2535000000.0,13655000000.0,,-3209000000.0,38647000000.0,68128000000.0,1559000000.0,3177000000.0,93000000.0,1768000000.0,-12000000.0,,10295000000.0,-10000000.0,,,1074000000.0,5461000000.0,,6438000000.0,3177000000.0,-43000000.0,,-191000000.0,23951000000.0,4043000000.0,,3941000000.0,,9897000000.0,1533000000.0,23094000000.0,-88000000.0,1702000000.0,35001000000.0,1702000000.0,-42000000.0,34344000000.0,35001000000.0,5718000000.0,452000000.0,9153000000.0,4043000000.0,7359000000.0,,-727000000.0,,12208000000.0,0.0,-211000000.0,,114000000.0,,187000000.0,5281000000.0,,52000000.0,-417000000.0,-8165000000.0,539000000.0,5191000000.0,-426000000.0,-1005000000.0,6446000000.0,,-574000000.0,166000000.0,,-9959000000.0,1985000000.0,-804000000.0,,,-8165000000.0,2007000000.0,12208000000.0,166000000.0,,2955000000.0,,610000000.0,675000000.0,2955000000.0,-1641000000.0,410000000.0,,-408000000.0,377000000.0,435000000.0,,,3841000000.0,,1280000000.0,,,,3841000000.0,2171000000.0,527000000.0,1231000000.0,330000000.0,12925000000.0,1074000000.0,-112000000.0,,589000000.0,,,,-542000000.0,346000000.0,34344000000.0,-41314000000.0,5828000000.0,36117000000.0,,,,,,,
1256947200,,,,13162000000.0,,,,,,,,,44697000000.0,2435000000.0,,,,,429000000.0,15492000000.0,,,30591000000.0,4354000000.0,,4000000.0,,5871000000.0,,-9569000000.0,,23983000000.0,,,,,2124000000.0,9021000000.0,,28654000000.0,,,1787000000.0,,,,68680000000.0,1328000000.0,,,,,1787000000.0,1787000000.0,,,0.31,,,2879000000.0,,590000000.0,,,,,,,3133000000.0,,2263000000.0,12942000000.0,,4774000000.0,,,,-1253000000.0,40026000000.0,,,3159000000.0,43000000.0,,-8000000.0,,10273000000.0,52000000.0,,,1089000000.0,5888000000.0,1755000000.0,6397000000.0,,61000000.0,,,,,,3764000000.0,,,2239000000.0,,0.0,1552000000.0,,,,34803000000.0,35365000000.0,4774000000.0,452000000.0,,3976000000.0,5718000000.0,,38000000.0,,,0.0,-160000000.0,,114000000.0,,,5513000000.0,5767000000.0,56000000.0,-1179000000.0,-8080000000.0,,,,,8433000000.0,,,97000000.0,,,1488000000.0,-1869000000.0,,,,,12056000000.0,,,2874000000.0,,,729000000.0,,-944000000.0,-1078000000.0,,93000000.0,634000000.0,845000000.0,,,3676000000.0,,1224000000.0,,,,,2553000000.0,,,321000000.0,,,,,,0.3,,,,,,,,,,,,,,,
