date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOperatingIncome,quarterlyGoodwill,quarterlyCurrentLiabilities,annualNetOtherInvestingChanges,annualGainsLossesNotAffectingRetainedEarnings,annualRetainedEarnings,trailingNetIncome,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualPretaxIncome,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyBasicAverageShares,trailingTotalRevenue,annualNetIncome,annualLongTermDebt,annualCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,annualFreeCashFlow,annualAccountsPayable,trailingInvestingCashFlow,trailingEndCashPosition,trailingTaxProvision,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualOtherNonCashItems,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,annualTaxProvision,annualDepreciationAndAmortization,quarterlyChangeInInventory,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,annualNetPPE,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualBasicAverageShares,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,quarterlyDilutedEPS,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,annualBasicEPS,annualOtherNonCurrentLiabilities,quarterlyDilutedAverageShares,trailingRepaymentOfDebt,annualOtherCurrentLiabilities,trailingGrossProfit,annualChangeInCashSupplementalAsReported,quarterlyPretaxIncome,trailingNetIncomeCommonStockholders,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,trailingPurchaseOfBusiness,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualDilutedAverageShares,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingCashDividendsPaid,trailingChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualInterestExpense,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualDilutedEPS,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,trailingChangeInInventory,annualGrossProfit,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualStockBasedCompensation,annualAccumulatedDepreciation,annualGoodwill,annualInventory,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,trailingOtherNonCashItems,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
,,7445525843.58,,4467558280.68,,302201679.28,,8537728148.84,2512254719.59,,,,,4479156767.25,433191727.43,,,,,,,699404080.32,,,16699656736.4,,202292842.18,,602620298.0,,,,,12220499969.15,,,,,,,,113053442.75,9957780563.17,-1975273.02,,-5072747.7,,377231308.52,,866406428.03,,,474212916.21,226640697.03,202292842.18,,,,,11435272.97,5759820584.21,491052990.89,,,780609789.85,,4365643.37,,,,,1399532186.03,2486276510.74,,,457803403.2,1850454013.21,8164414.38,,,,,446239005.85,-263485580.71,,,,,0.333482,450313124.48,0.0,,,,,602620298.0,,,,,336510994.16,,-142181248.16,,6561822841.75,,-220435717.92,-121309091.89,,446239005.85,446239005.85,,0.0,,,,78617225.58,,,,497555880.14,,486955614.86,,82934625.84,,0.337187,,374540483.35,-147574564.55,105988501.68,-5476193.48,,,,-416064858.66,,24611675.77,,,,,144611658.73,,,,,425531681.72,,-123330002.44,,,,,408603024.83,2716860441.24,,,,,,14895144.17,,,109870297.13,2229067417.28,,0.0,,,,3877024.6,,532499062.75,,,,102159.12,,,,,-196960834.42,,,,,,,,,,,,,,
,,7300395576.34,98613763.14,4618397843.06,,240101891.98,1608161179.7,8442625861.66,2573716167.14,0.0,-398724093.66,4618397843.06,,4552713992.88,419292002.53,16742973527.08,,9874111743.48,,1338020314.3,,708111894.16,-214454320.12,485461304.8,16742973527.08,494453447.86,239808093.41,254632550.7,,,803760140.2,5610164525.6,7148619759.4,12190259534.2,,931923344.06,392937895.46,,,,123371304.8,114138167.19,9874111743.48,82223992.36,481178504.28,105150531.08,6687486557.52,403049620.8,,884379928.06,-2949585.14,-365721038.52,481178504.28,269392753.05,239808093.41,701481302.08,494453447.86,428723250.16,469431580.5,-24868340.61,5610164525.6,538348170.2,,,794500774.72,,8008150.53,2199533085.32,4552713992.88,2239131247.72,803760140.2,701481302.08,2199533085.32,2573716167.14,607630244.0,440363388.15,1734697303.04,5001703.26,7300395576.34,153179277.78,1473565084.9,403049620.8,494453447.86,-299910356.65,25189877.12,,,548838641.68,,446239005.85,0.0,2131524617.34,-748374129.62,1.321629,708111894.16,,,688311364.6,,-3811359.34,386219649.1,,-138558412.58,494453447.86,6687486557.52,,220435717.92,-444310885.41,-2539559493.26,494453447.86,494453447.86,,254632550.7,,498264807.2,25730839.58,-24718535.5,,4778690740.98,12190259534.2,548838641.68,,485461304.8,1732185694.86,74751578.16,,,,392937895.46,-34731477.21,25639118.1,22050034.62,909297064.14,-587501.76,1823291159.76,-398724093.66,-358994130.5,21071385.62,,-541641740.84,,,123371304.8,,-873027957.2,4778690740.98,,401963043.5,,-161861151.52,538348170.2,608976422.0,-39770517.24,-585166407.2,444016539.91,2619077231.1,,-37836956.64,,,,59835437.61,324072722.54,0.0,116826896.05,2239131247.72,,688311364.6,1.321629,10580072098.86,,-3854159.14,11523876.34,575109394.45,,3431452339.46,91105464.9,44337.66,9843778.74,-2539559493.26,8442625861.66,794500774.72,8529686.46,28213328.62,,,,,,,,,,,,,
,,7485546851.2,,4786411320.9,,-63502732.7,,8467920754.7,2506543463.6,,,,,4723765839.1,450607864.3,,,,,,,701767836.0,,,17030628446.7,,149391420.2,,602982092.0,,,,,12306862607.6,,,,,,,,121547125.7,9992090314.8,21264039.5,,-101277759.0,,413034244.7,,786818177.2,,,533627415.2,179848185.0,149391420.2,,,,,-81179260.8,5828546300.5,533930615.9,,,877443921.2,,9106200.4,,,,,1381663776.9,2533209856.1,,,472441223.1,1804269566.0,,,,,,417447741.7,-241344121.7,,,,,0.247214,496447156.7,0.0,,,,,602982092.0,,,,,253491781.4,,-99726854.7,,6852199125.2,,0.0,-220138977.3,,417447741.7,417447741.7,,0.0,,,,-58989623.0,,,,533856451.7,,389738687.8,,81199619.6,,0.247214,,400390702.8,84497018.1,-245863775.3,-2515038.9,,,,-428877753.7,,21833358.8,,,,,148004113.4,,,,,81648967.4,,-145151700.1,,,,,314376954.1,2591087743.2,,,,,,-78999415.0,,,73643596.4,2279547933.3,,41297098.7,,,,4489115.4,,456238526.7,,,,4489115.4,,,,,,,,,,,,,,,,,,,
,,7922181242.36,,4763357021.64,,167840969.74,,8703396457.22,2702439354.58,,,,,4988046176.8,462247240.18,,,,,,,739856085.38,,,17697990475.86,,171254913.16,,603563790.0,,,,,12709944299.06,,,,,,,,124826509.78,10624620596.94,-21061737.02,,126199811.98,,427149958.84,,887945165.64,,,540877669.68,205656596.48,171254913.16,,,,,-50828971.24,6189491286.32,536783243.4,,,937794402.46,,4542277.06,,,,,1506041545.34,2623562643.8,,,484750459.16,1922888004.32,,,,,,472433463.24,-379017166.2,,,,,0.282197,417447741.7,0.0,,,,,603563790.0,,,,,335607353.66,,-218897352.36,,6876575010.64,,0.0,-188583864.34,,472433463.24,472433463.24,,0.0,,,,-29696559.12,,,,533677607.14,,509396911.66,,81584338.9,,0.282197,,409758542.38,96820244.5,2503420.6,3022261.06,,,,-399139861.12,,22503218.98,,,,,130493895.36,,,,,329997731.46,,-162156761.72,,,,,403194706.48,2810833169.96,,,,,,50970992.78,,,129950757.18,2418746042.4,,173716.26,,,,-5517486.34,,542018202.34,,,,-5517486.34,,,,,,,,,,,,,,,,,,,
,,8043129506.48,,5334876824.88,,390141770.88,,9741612131.76,3385966018.0,,,,,5090001454.96,528332772.4,,,,,,,919162922.56,,,19112970094.08,,213445951.44,,605423024.0,,,,,14022968639.12,,,,,,,,158295199.48,11429095524.48,-189588171.52,,108075115.9,,491334780.64,,1015116391.04,,,535507452.72,259358704.16,213445951.44,,,,,27426075.64,6078293967.04,589852661.44,,,934035568.32,,1950498.0,,,,,1684179761.36,2808677716.0,,,552159583.12,2226069085.92,-17516455.3,,,,,463000152.32,-706599147.22,,,,,0.350696,472433463.24,0.0,,,,,605423024.0,,,,,386806213.68,,-507843957.82,,7476897178.8,,0.0,-629061882.52,,463000152.32,463000152.32,,0.0,,,,-69789613.16,,,,607037533.92,,1068127380.32,,87255429.52,,0.350696,,424245530.24,61422410.52,140419768.94,798626.4,,,,-576768957.28,,23826810.72,,,,,67268932.64,,,,,592225366.74,,-202083595.86,,,,,462956807.92,3241185476.96,,,,,,-47054323.62,,,127447509.52,2563811803.04,,182046.48,,,,4026227.26,,632356842.68,,,,4026227.26,,,,,0.0,,,,,,,,,,,,,,
,,9820161776.04,-80591280.0,5842686880.8,138207466.32,17269560.0,1833040440.0,10758261544.8,2859585026.76,0.0,-894516333.48,5842686880.8,,5530371000.0,595388640.0,20926594920.0,,12679968840.0,,1516431840.0,,1016958336.24,-261430711.08,371261823.24,20926594920.0,521256997.8,275490600.0,257854267.44,606695100.0,,859366200.0,7467256593.72,8911092960.0,15396223920.0,,7401240.0,471363594.24,,,,65531401.32,152958960.0,12679968840.0,10592469.64,556591339.92,60459731.68,8246626080.0,3923479560.0,,1162817040.0,574829640.0,0.0,556591339.92,331411080.0,275490600.0,968892216.6,521256997.8,480258240.0,574829640.0,34058207.52,7467256593.72,661678257.24,,,917386987.44,,3289440.0,2978721964.68,5530371000.0,2705712424.8,859366200.0,968892216.6,2978721964.68,2859585026.76,604678248.0,620881800.0,2389778160.0,-10897714.84,9820161776.04,193456900.56,1530411960.0,3923479560.0,521256997.8,-885808846.68,0.0,,138207466.32,714968829.96,0.45641,463000152.32,0.0,2498329680.0,-1791515371.8,1.422683,1016958336.24,606695100.0,,762672288.84,,-40231495.92,449008560.0,,-1196533800.0,659464464.12,8246626080.0,,0.0,-753730647.64,-3081617292.6,659464464.12,521256997.8,,257854267.44,,561488493.72,21381360.0,-68669082.68,,5787329717.4,15396223920.0,714968829.96,,371261823.24,2175142200.0,133222320.0,,0.45641,,471363594.24,419269172.84,-822360.0,92270495.84,1036173600.0,0.0,2275470120.0,-894516333.48,-2918555640.0,25493160.0,,-1523010720.0,,,65531401.32,,-2212769281.8,5787329717.4,,483547680.0,,-466278120.0,661678257.24,604678248.0,-70523948.88,662008845.96,541935240.0,3552595200.0,,-227144877.96,,,,34851249.92,407068200.0,0.0,117597480.0,2705712424.8,,762672288.84,1.422683,13019603520.0,,3997960.2,93576344.4,735189840.0,,4108510560.0,100327920.0,152958960.0,6995816.52,-3081617292.6,10758261544.8,917386987.44,0.0,-178793399.4,,,,,,,,,,,,,
,,10547425770.87,,6754269905.04,,227232113.82,,12022468528.23,3274490167.44,,,,,6094007297.31,604769081.88,,,,,,,1183410635.34,,,23184320611.92,,193502909.64,,607366150.0,,,,,17090313314.61,,,,,,,,162388859.22,13821915938.31,-191236812.42,,131458571.37,,616486485.15,,1093387291.5,,,565476211.95,244183518.33,193502909.64,,,,,-86175411.03,7943027200.08,728355412.5,,,1070722625.58,,5728959.72,,,,,2090222589.06,3327379620.69,,,633338159.22,2563328098.11,,,,,,575224862.46,-192844504.05,,,,,0.318583,585320722.65,0.0,,,,,609396632.0,,,,,371488501.56,,-20219423.28,,8819317945.44,,0.0,-112905015.81,,575224862.46,575224862.46,,0.0,,,,-86347169.01,,,,793272541.5,,415050388.38,,149639984.64,,0.318583,,538807553.55,-219119781.27,53612498.94,-48754333.71,,,,-1109008033.38,,28569077.34,,,,,71660014.86,,,,,413022536.1,,-185790422.28,,,,,460049132.28,3656715389.61,,,,,,-10095860.19,,,127304983.23,2977187261.79,,364754.85,,,,4135119.54,,683517345.42,,,,4135119.54,,,,,,,,,,,,,,,,,,,
,,10353714368.18,,6501269406.16,,142505220.6,,11659490339.3,3223132134.82,,,,,5975564416.02,644271756.44,,,,,,,1178340658.56,,,22655244839.18,,214663933.44,,608344800.0,,,,,16679680423.16,,,,,,,,155738475.32,13576846503.0,113623881.84,,56400009.37,,603193991.1,,1156617311.86,,,569081248.72,276062590.14,214663933.44,,,,,-28607489.75,7843929150.3,637333480.88,,,1076999217.86,,6060069.26,,,,,2074009444.44,3330579115.36,,,675016109.58,2586891731.02,,,,,,519041321.22,-232970537.63,,,,,0.352174,575224862.46,0.0,,,,,610655236.0,,,,,396757557.9,,-69465500.5,,8534604079.42,,0.0,-125378654.99,,519041321.22,519041321.22,,0.0,,,,-40697631.51,,,,769511999.04,,420295269.9,,102644930.66,,0.352174,,478429852.22,-131963024.81,-75200325.48,-15938711.09,,,,-1036625800.72,,30744353.14,,,,,58153305.5,,,,,329173234.9,,-186668014.3,,,,,481601202.28,3743509042.88,,,,,,-35995259.49,,,120694967.76,2957559874.96,,362873.06,,,,-3606412.6,,655140963.88,,,,-3606412.6,,,,,,,,,,,,,,,,,,,
,,9986303518.0,,6713619281.56,,309584770.6,,11586743610.41,3497132109.21,,,,,6007509076.88,659730940.9,,,,,,,1248312824.19,,,22586382406.79,,233131653.6,,609476582.0,,,,,16578873329.91,,,,,,,,158811397.42,13483435627.21,-111984283.97,,94798440.84,,560413585.94,,1228013342.26,,,593404132.27,307190413.23,233131653.6,,,,,-121259343.57,7421665140.18,627095886.57,,,1173376888.05,,8031453.01,,,,,2049800643.74,3355106834.1,,,690782278.37,2532515231.97,750245.4,,,,,552236381.21,-249054526.04,,,,,0.382154,519041321.22,0.0,,,,,610377018.0,,,,,456882762.05,,-57572304.84,,8557326104.49,,0.0,-206959394.44,,552236381.21,552236381.21,,0.0,,,,-88110511.37,,,,747976497.52,,659137269.26,,94147612.55,,0.382154,,517841641.48,-212612859.75,82516489.15,-27026557.39,,,,-1144322526.89,,31051337.47,,,,,61333034.76,,,,,512445699.52,,-202860928.92,,,,,537231063.89,3760528574.23,,,,,,35001546.74,,,149692348.82,2962520132.63,,163526.32,,,,4716577.52,,709841772.02,,,,4716577.52,,,,,,,,,,,,,,,,,,,
,,9925561957.06,-64026200.0,7199271481.46,248743616.32,-52135620.0,2100059360.0,11920535115.0,3828624987.7,0.0,-1222255584.7,7199271481.46,,6387985440.0,708861500.0,23354013780.0,,13753742420.0,,1770781760.0,,1366495637.38,-240778757.04,724975065.22,23354013780.0,502605670.0,289947220.0,214158492.4,610295198.0,,941185140.0,7183270419.42,10433526620.0,16966028340.0,,65855520.0,574249158.48,,,,66604626.54,165553460.0,13753742420.0,-274893658.59,589689533.94,244336228.0,9600271360.0,4286096760.0,,1342720880.0,655811220.0,,589689533.94,360376040.0,289947220.0,1353581552.84,502605670.0,569833180.0,655811220.0,-39278647.59,7183270419.42,691787541.78,,,1226331309.66,,8231940.0,3430876854.76,6387985440.0,3133235514.84,941185140.0,1353581552.84,3430876854.76,3828624987.7,608880368.0,745447900.0,2634220800.0,-6825916.92,9925561957.06,526993249.58,1792733600.0,4286096760.0,502605670.0,-240416974.38,,,248743616.32,759615068.74,0.475623,552236381.21,0.0,2891240260.0,-624710036.02,1.545775,1366495637.38,610295198.0,,858286760.22,,-77156144.3,525014840.0,,-85063380.0,751349286.32,9600271360.0,,0.0,-179466970.78,-3643098097.28,751349286.32,502605670.0,,214158492.4,,579761814.3,28354460.0,-87834959.71,,6776333612.12,16966028340.0,759615068.74,,724975065.22,2647940700.0,114332500.0,,0.475623,,574249158.48,-357859955.91,-24695820.0,50146475.87,1200948580.0,,2775993100.0,-1222255584.7,-350314780.0,36586400.0,,-1726878080.0,,,66604626.54,,-915286542.1,6776333612.12,,501233680.0,,-553369300.0,691787541.78,608880368.0,-275320891.94,-921555621.74,597272980.0,3976941680.0,,-302990271.6,,,,-66066571.36,464647280.0,0.0,164638800.0,3133235514.84,,858286760.22,1.545775,15309579080.0,,6026070.72,-41573126.32,804900800.0,,4876052460.0,128052400.0,165553460.0,11271355.18,-3643098097.28,11920535115.0,1226331309.66,,-464490873.14,,,,,,,,,,,,,
,,9539122488.84,,7146230992.92,,-62097849.72,,11605322841.84,3924554631.48,,,,,6306305450.04,669230353.8,,,,,,,1392672023.64,,,23000330765.88,,201192197.76,,610650370.0,,,,,16694025315.84,,,,,,,,160398047.88,13463677120.32,-92009853.72,,-65777290.92,,434202297.12,,1162640771.64,,,608293689.84,261793564.92,201192197.76,,,,,-16978371.12,6924131274.96,528748053.48,,,1222113600.36,,16386307.56,,,,,2170071772.2,3625413414.84,,,702295912.44,2547972442.44,,,,,,456859537.2,-297443556.0,,,,,0.330885,484856820.0,0.0,,,,,611243022.0,,,,,383828364.72,,-80345936.88,,8991012809.88,,0.0,-98414904.96,,456859537.2,456859537.2,,0.0,,,,-233832458.88,,,,733273807.32,,962929173.96,,102680233.2,,0.330885,,489492739.44,101424634.92,-245226373.56,-11226266.28,,,,-1081982479.32,,33065558.64,,,,,93344864.4,,,,,158649210.36,,-220747060.08,,,,,460344859.2,3710613214.08,,,,,,-27997282.8,,,122034799.8,3157211139.84,,9705.96,,,,6550640.64,,646906645.8,,,,6550640.64,,,,,,,,,,,,,,,,,,,
,,9713029901.4,,7296159286.71,,377964114.21,,12069273978.72,4422748019.76,,,,,6542245904.67,658207474.47,,,,,,,1560310967.88,,,23871188676.51,,264263989.5,,611014542.0,,,,,17328942771.84,,,,,,,,177622520.04,14135777921.16,-47804181.48,,177992618.13,,446062690.71,,1257292455.3,,,610277655.33,332812602.99,264263989.5,,,,,-7175330.55,6924602049.75,535145591.61,,,1244480663.79,,12110563.71,,,,,2384773260.66,3619785551.13,,,693056698.11,2716771360.59,,,,,,649745992.35,-291710960.37,,,,,0.431525,456859537.2,0.0,,,,,611530596.0,,,,,484201391.94,,-193176057.6,,9151913708.91,,0.0,-295127621.55,,649745992.35,649745992.35,,0.0,,,,95389413.93,,,,750641884.65,,1242886719.06,,107802087.12,,0.431525,,516603510.36,-147578909.31,124841742.48,-11874694.68,,,,-1083254008.41,,34849223.64,,,,,82874337.84,,,,,612205116.12,,-234241001.91,,,,,564235757.19,3974063815.89,,,,,,183737280.15,,,151388788.95,3293049356.73,,0.0,,,,825736.41,,769625999.1,,,,825736.41,,,,,,,,,,,,,,,,,,,
,,9062430379.2,,7531055180.64,,173199792.15,,12022584348.96,4683036081.6,,,,,6434191241.28,701365724.64,,,,,,,1576248935.04,,,23762307189.6,,296981542.08,,611944864.0,,,,,17328115948.32,,,,,,,,172357014.96,13745466460.8,-50295225.6,,-78379301.61,,441976399.2,,1311777074.88,,,632699807.04,361614947.04,296981542.08,,,,,-16125074.01,6394623770.88,518522830.56,,,1253781627.84,,25877072.16,,,,,2345416849.44,3720148898.4,,,740494645.92,2786911022.88,2120396.4,,,,,561411508.32,-237928622.67,,,,,0.485791,649745992.35,0.0,,,,,613008646.0,,,,,508005673.92,,-71405802.0,,9440913422.88,,0.0,-347665207.41,,561411508.32,561411508.32,,0.0,,,,-119553976.17,,,,729715429.44,,1518039561.6,,97932831.84,,0.485791,,470124656.64,-237138652.17,-112632026.04,-25833811.68,,,,-1048395348.0,,39128921.28,,,,,112058213.76,,,,,384629903.28,,-211430111.13,,,,,571282428.96,4098688097.76,,,,,,-84130809.03,,,146390726.88,3328898014.08,,7461574.56,,,,16073521.83,,778295520.72,,,,16073521.83,,,,,,,,,,,,,,,,,,,
,,9926375001.4,-174954560.0,8402641540.48,251316520.4,269087720.0,2446511320.0,12994603514.64,4789663479.48,0.0,-1254169370.08,8402641540.48,,6954443760.0,730245120.0,25609924560.0,,14716150680.0,,2122274880.0,,1806529441.2,-263550027.84,1301751305.36,25609924560.0,710499025.72,368925920.0,227872609.36,612362830.0,,1181894120.0,6848467887.8,11534640040.0,18655480800.0,,93182320.0,576868922.96,,,,123617757.56,193971360.0,14716150680.0,73949892.2,645850463.28,136727555.28,10893773880.0,4854989040.0,,1513737280.0,736901000.0,,645850463.28,452599840.0,368925920.0,1591468450.0,710499025.72,649423720.0,736901000.0,-23111825.44,6848467887.8,639218354.28,,,1340526560.56,,3803360.0,3834566568.8,6954443760.0,3587721848.92,1181894120.0,1591468450.0,3834566568.8,4789663479.48,611496762.0,770180400.0,2942849800.0,-16486428.48,9926375001.4,170563580.88,2034797600.0,4854989040.0,710499025.72,-484436145.64,,,251316520.4,805549746.32,0.603783,561411508.32,0.0,3289906400.0,-1203412580.04,1.934959,1806529441.2,612362830.0,,842119052.72,,188012445.72,654177920.0,,-346105760.0,961815546.12,10893773880.0,,0.0,-462204846.12,-4173136921.8,961815546.12,710499025.72,,227872609.36,,522486580.0,61804600.0,-47920535.44,,7760858770.72,18655480800.0,805549746.32,,1301751305.36,2895307800.0,100789040.0,,0.603783,,576868922.96,-272721222.68,155937760.0,43583445.12,1472851160.0,,3049343880.0,-1254169370.08,-898543800.0,39935280.0,,-1941615280.0,,,123617757.56,,-1311519284.68,7760858770.72,,802508960.0,,-533421240.0,639218354.28,611496762.0,-63390601.12,-556014149.24,743556880.0,4456587080.0,,-305917556.56,,,,116403257.4,430730520.0,0.0,201578080.0,3587721848.92,,842119052.72,1.934959,17030495240.0,,5242648.96,-5351327.52,948938320.0,,5495855200.0,154036080.0,193971360.0,28692547.84,-4173136921.8,12994603514.64,1340526560.56,,-116159368.6,,,,,,,,,,,,,
,,9105113000.0,,6378960000.0,,-27952000.0,,12920417000.0,5376506000.0,,,,,7076639000.0,923131000.0,,,,,,,121536000.0,,,25779672000.0,,308175000.0,,612482642.0,,,,,18703033000.0,,,,,,,,189908000.0,14481619000.0,-77253000.0,,-8436000.0,,447983000.0,,1591661000.0,,,613239000.0,376983000.0,308175000.0,,,,,-11690000.0,6738891000.0,669052000.0,,,1345215000.0,,14885000.0,,,,,,4101892000.0,,,955267000.0,2956459000.0,,,,,,670575000.0,-354980000.0,,,,,0.5,708882000.0,0.0,,,,,613522066.0,,,,,558551000.0,,-160211000.0,,10202525000.0,,0.0,-42969000.0,,670575000.0,670575000.0,,1276389000.0,,,,-245200000.0,,,,817852000.0,,1531152000.0,,121414000.0,,0.505,,496285000.0,146385000.0,-103761000.0,-17124000.0,,,,-366813000.0,,32136000.0,,,,,154914000.0,,,,,169596000.0,,-197548000.0,,,,,636394000.0,4548120000.0,,,,,,-38307000.0,,,181568000.0,3593992000.0,,0.0,,,,14607000.0,,869873000.0,,,,14607000.0,,,,,,,,,,,,,,,,,,,
,,8711391000.0,,6459562000.0,,484000000.0,,12437418000.0,5310769000.0,,,,,6770921000.0,899545000.0,,,,,,,121019000.0,,,24714913000.0,,268685000.0,,613047730.0,,,,,17943992000.0,,,,,,,,186000000.0,14022160000.0,-257815000.0,,243141000.0,,392474000.0,,1495003000.0,,,627616000.0,337815000.0,268685000.0,,,,,-13637000.0,6387271000.0,655048000.0,,,1294191000.0,,22939000.0,,,,,,3668413000.0,,,934641000.0,2976018000.0,,,,,,720982000.0,-374911000.0,,,,,0.435,670575000.0,0.0,,,,,614472322.0,,,,,488335000.0,,-373000000.0,,9658411000.0,,0.0,-150402000.0,,720982000.0,720982000.0,,1467391000.0,,,,304283000.0,,,,700212000.0,,1657738000.0,,89097000.0,,0.44,,483994000.0,-388174000.0,359000000.0,19936000.0,,,,-996227000.0,,35096000.0,,,,,112995000.0,,,,,883000000.0,,-399000000.0,,,,,560362000.0,4471021000.0,,,,,,50407000.0,,,150520000.0,3478676000.0,,0.0,,,,23402000.0,,763432000.0,,,,186000000.0,,,,,,,,,,,,,,,,,,,
,,8131611000.0,,6761154000.0,,383134000.0,,12141049000.0,5445726000.0,,,,,6634760000.0,801232000.0,,,,,,,126120000.0,,,24250358000.0,,309276000.0,,613144988.0,,,,,17615598000.0,,,,,,,,177783000.0,13577337000.0,69709000.0,,214771000.0,,371481000.0,,1424230000.0,,,633280000.0,370939000.0,309276000.0,,,,,-45943000.0,5832349000.0,618551000.0,,,1308945000.0,,13278000.0,,,,,,3701884000.0,,,828927000.0,2911472000.0,0.0,,,,,729240000.0,-281219000.0,,,,,0.505,720982000.0,0.0,,,,,614464746.0,,,,,522468000.0,,-76317000.0,,9669717000.0,,0.0,-978660000.0,,729240000.0,729240000.0,,1286755000.0,,,,-95263000.0,,,,685755000.0,,1829967000.0,,98497000.0,,0.505,,518422000.0,-313241000.0,343047000.0,-48927000.0,,,,-1295682000.0,,27695000.0,,,,,124914000.0,,,,,611573000.0,,-228439000.0,,,,,595303000.0,4335702000.0,,,,,,8258000.0,,,151529000.0,3450480000.0,,0.0,,,,4204000.0,,798748000.0,,,,4204000.0,,,,,,,,,,,,,,,,,,,
