date,annualRetainedEarnings,quarterlyBasicEPS,trailingNetIncome,annualGoodwill,quarterlyAccountsReceivable,quarterlyGoodwill,annualTotalAssets,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,trailingPretaxIncome,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualAccountsReceivable,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyBasicAverageShares,quarterlyCostOfRevenue,annualNetIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,annualAccountsPayable,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualDepreciationAndAmortization,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualTaxProvision,annualBasicEPS,trailingEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualCurrentAssets,annualEbitda,trailingNetOtherInvestingChanges,annualRepurchaseOfCapitalStock,quarterlyNetOtherInvestingChanges,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,annualInterestExpense,quarterlyOtherIntangibleAssets,annualDilutedEPS,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlySaleOfInvestment,quarterlyCapitalStock,trailingGrossProfit,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyStockholdersEquity,annualBasicAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyAccountsPayable,trailingInterestExpense,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,quarterlyNetPPE,trailingTaxProvision,quarterlyEbitda,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInventory,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,annualCapitalStock,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyPurchaseOfBusiness,annualOperatingExpense,quarterlyCurrentAssets,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingOperatingExpense,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,trailingCostOfRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:00.788832000,1144400000.0,,,,,,24271800000.0,,867900000.0,,4417400000.0,-83200000.0,,-10000000.0,6805700000.0,972100000.0,,688700000.0,-754800000.0,,2286800000.0,24271800000.0,-1195100000.0,20488500000.0,1104300000.0,679700000.0,,2220200000.0,,314900000,-1669800000.0,314900000.0,1200000.0,1573100000.0,,6805700000.0,1037700000.0,2652100000.0,142900000.0,2804600000.0,12528800000.0,6166300000.0,142900000.0,-4800000.0,-713200000.0,,274600000.0,884900000.0,-0.865,,,,142900000.0,2087600000.0,,5576700000.0,,144700000.0,1305700000.0,,,,,2252800000.0,120000000.0,314900000.0,,,,3550400000.0,6900000.0,4511400000.0,18500000.0,-301000000.0,142900000.0,18105500000.0,,3752600000.0,16938100000.0,12528800000.0,3550400000.0,3783300000.0,5456700000.0,,-8700000.0,1419200000.0,33745800000.0,,1268900000.0,-754800000.0,,-3200000.0,,146100000.0,4417400000.0,876803279.0,582100000.0,,-0.865,2920100000.0,4511400000.0,64300000.0,-707000000.0,521500000.0,,142900000.0,20488500000.0,,-2648300000.0,4333100000.0,6166300000.0,874400000.0,142900000.0,,226100000.0,2220200000.0,,,,1037700000.0,,16938100000.0,,1347000000,202900000.0,120000000.0,-2086000000.0,-80800000.0,3608800000,,-16807700000.0,274600000.0,-235700000.0,,,521500000.0,1401900000.0,4001600000.0,,,13791400000.0,2087600000.0,,6985200000.0,3783300000.0,517800000.0,0.0,1144400000.0,33745800000.0,,,5576700000.0,,18105500000.0,,1207800000.0,-270500000.0,37800000.0,-16807700000.0,9789800000.0,-577800000.0,667300000,1268900000.0,,-32100000.0,-84800000.0,,,445900000.0,1305700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,0.48,,,,,,,,,4467600000.0,-84300000.0,,,6700000000.0,228200000.0,863541667.0,916300000.0,,,,24312200000.0,,20512400000.0,,667700000.0,,,,414500000,,414500000.0,,1034200000.0,,,,,,,12494600000.0,,58600000.0,-5600000.0,-952100000.0,,298000000.0,,,,-135000000.0,863541667.0,,2356200000.0,,,,138900000.0,1327000000.0,,,,,1701900000.0,-39500000.0,414500000.0,,,,,,,,-301000000.0,,18143900000.0,,,,,3437500000.0,,,,,-8200000.0,,,,,,,,,,,,,,2533400000.0,4394400000.0,,,521500000.0,,58600000.0,,,,,6168300000.0,,58600000.0,,142900000.0,1765700000.0,,,,1236000000.0,0.48,17074900000.0,,1499200000,272500000.0,,,,3449700000,,-17327100000.0,,-808900000.0,,,,,,,,,,,,3799800000.0,687000000.0,-5600000.0,1255500000.0,34402000000.0,,,5649300000.0,,,,1037100000.0,,-45100000.0,,,-169300000.0,831500000,1527400000.0,,,12600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,0.51,,,,,,,,,4550500000.0,2900000.0,,,6743200000.0,86900000.0,876666667.0,979100000.0,,,,24819900000.0,,20928600000.0,,681700000.0,,,,447100000,,447100000.0,,1060700000.0,,,,,,,12614500000.0,,61500000.0,28300000.0,-911600000.0,,289600000.0,,,,32500000.0,876666667.0,,2746100000.0,,,,147700000.0,1320800000.0,,,,,1742400000.0,6800000.0,447100000.0,,,,,,,,-305400000.0,,18421600000.0,,,,,3767000000.0,,,,,-232500000.0,,,,,,,,,,,,,,2585400000.0,4481000000.0,,,521700000.0,,61500000.0,,,,,6398300000.0,,61500000.0,,58600000.0,1860000000.0,,,,1231900000.0,0.51,17161600000.0,,1524700000,276500000.0,,,,3564500000,,-17690300000.0,,-713700000.0,,,,,,,,,,,,3891300000.0,723600000.0,0.0,1398700000.0,34851900000.0,,,5807100000.0,,,,800600000.0,,-364500000.0,,,113900000.0,843000000,1201000000.0,,,8100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,0.69,,,,,,,,,4494400000.0,36200000.0,,,6647500000.0,471800000.0,876521739.0,864600000.0,,,,24546000000.0,,20662300000.0,,642500000.0,,,,604800000,,604800000.0,,1034600000.0,,,,,,,12549200000.0,,97700000.0,391600000.0,-88800000.0,,282200000.0,,,,60600000.0,876521739.0,,2170300000.0,,,,133900000.0,1407300000.0,,,,,1677100000.0,-9100000.0,604800000.0,,,,,,,,-305600000.0,,17832300000.0,,,,,4592100000.0,,,,,457100000.0,,,,,,,,,,,,,,2396500000.0,4497100000.0,,,522100000.0,,97700000.0,,,,,6713700000.0,,97700000.0,,61500000.0,2253700000.0,,,,1190000000.0,0.69,16070200000.0,,1361900000,372300000.0,,,,3261100000,,-17439200000.0,,-606700000.0,,,,,,,,,,,,3883700000.0,977100000.0,-5600000.0,1697600000.0,33509400000.0,,,5283100000.0,,,,1078500000.0,,20400000.0,,,-953500000.0,719400000,859100000.0,,,21500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,1776500000.0,,,,,,24156800000.0,,532900000.0,,4479100000.0,259100000.0,,-135000000.0,6407200000.0,566900000.0,,934200000.0,1858300000.0,,3009400000.0,24156800000.0,-1218000000.0,20284100000.0,1353800000.0,635200000.0,,2723500000.0,,395400000,-2090800000.0,391900000.0,62300000.0,892500000.0,,6407200000.0,997100000.0,2627100000.0,0.0,3086200000.0,12100200000.0,6683600000.0,0.0,69900000.0,-138300000.0,,132800000.0,1147600000.0,2.12,,-93100000.0,,356800000.0,1930200000.0,,5373000000.0,,140500000.0,1213900000.0,,,,,1527700000.0,98600000.0,391900000.0,,,,4362800000.0,76900000.0,,135000000.0,-306000000.0,356800000.0,17473200000.0,,3981000000.0,15921300000.0,12100200000.0,4362800000.0,3872700000.0,5713300000.0,,-11200000.0,316500000.0,33553800000.0,,719300000.0,1858300000.0,,213900000.0,,142900000.0,4479100000.0,876600000.0,561000000.0,,2.12,2220000000.0,,484200000.0,,,,356800000.0,20284100000.0,,-2627200000.0,4022000000.0,6683600000.0,876600000.0,356800000.0,,97700000.0,2723500000.0,,,,997100000.0,,15921300000.0,,1327500000,226300000.0,56800000.0,-1676300000.0,-47600000.0,3154200000,,-17632500000.0,132800000.0,-497900000.0,,,,1861800000.0,3694200000.0,,,13429500000.0,1930200000.0,,6649100000.0,3872700000.0,621700000.0,0.0,1776500000.0,33553800000.0,,,5373000000.0,,17473200000.0,,1064800000.0,-95400000.0,451500000.0,-17632500000.0,9735300000.0,-667400000.0,692300000,719300000.0,,-268200000.0,34700000.0,,,,1213900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,0.45,,,,,,,,,4795400000.0,-300000000.0,,,6164500000.0,710600000.0,1045555556.0,982400000.0,,,,23808600000.0,,20178300000.0,,628900000.0,,,,470500000,,470500000.0,,788000000.0,,,,,,,12153700000.0,,0.0,69300000.0,-603700000.0,,135500000.0,,,,-130000000.0,1069318182.0,,1700100000.0,,,,120800000.0,1193800000.0,,,,,1416900000.0,-70800000.0,470500000.0,,,,,,,,-306500000.0,,17242800000.0,,,,,4412600000.0,,,,,-14500000.0,,,,,,,,,,,,,,2225200000.0,,,,,,56800000.0,,,,,6565800000.0,,56800000.0,,356800000.0,2657300000.0,,,,1152100000.0,0.44,15765700000.0,,1437200000,286300000.0,,,,3207600000,,-17946300000.0,,-459400000.0,,,,,,,,,,,,3630300000.0,756800000.0,-66300000.0,1916200000.0,33712000000.0,,,5089100000.0,,,,1170000000.0,,112600000.0,,,-866300000.0,808300000,731700000.0,,,43500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,0.54,,,,,,,,,4514800000.0,6900000.0,,,6130600000.0,201000000.0,915370370.0,837800000.0,,,,23795700000.0,,20160700000.0,,638800000.0,,,,494300000,,494300000.0,,981800000.0,,,,,,,11800600000.0,,0.0,92200000.0,-512100000.0,,146400000.0,,,,32500000.0,932641509.0,,1842600000.0,,,,119800000.0,1155200000.0,,,,,1620600000.0,19300000.0,494300000.0,,,,,,,,-315100000.0,,16707000000.0,,,,,4516900000.0,,,,,-35600000.0,,,,,,,,,,,,,,2421700000.0,,,,,,63700000.0,,,,,7088700000.0,,63700000.0,,0.0,2316000000.0,,,,1072200000.0,0.53,15643800000.0,,1439900000,279200000.0,,,,3259500000,,-18272500000.0,,-513200000.0,,,,,,,,,,,,3635000000.0,773500000.0,-12800000.0,2095700000.0,33916300000.0,,,4906400000.0,,,,714200000.0,,-355900000.0,,,-195200000.0,801100000,747800000.0,,,14700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,0.57,,,,,,,,,4591600000.0,35100000.0,,,6268800000.0,633300000.0,847894737.0,840600000.0,,,,23908900000.0,,20291300000.0,,649100000.0,,,,483300000,,483300000.0,,1018900000.0,,,,,,,11984900000.0,,0.0,95900000.0,-568300000.0,,164500000.0,,,,-135800000.0,863035714.0,,1281200000.0,,,,119900000.0,1124500000.0,,,,,1668000000.0,8000000.0,483300000.0,,,,,,,,-315200000.0,,16619000000.0,,,,,4608900000.0,,,,,236700000.0,,,,,,,,,,,,,,2457200000.0,,,,,,98800000.0,,,,,7289900000.0,,98800000.0,,0.0,2611600000.0,,,,984900000.0,0.56,15682400000.0,,1438300000,281900000.0,,,,3297800000,,-18617200000.0,,-670000000.0,,,,,,,,,,,,3617600000.0,765200000.0,-4700000.0,2262900000.0,34299600000.0,,,4634100000.0,,,,1303300000.0,,205600000.0,,,-699900000.0,789200000,741300000.0,,,3300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,2381900000.0,,,,,,24856200000.0,,-332100000.0,,4395500000.0,53700000.0,,-401700000.0,5960200000.0,317200000.0,,1162200000.0,1739400000.0,,2750600000.0,24856200000.0,-1252000000.0,20908200000.0,1862100000.0,677800000.0,,2902700000.0,,291300000,-3144000000.0,291300000.0,76300000.0,938500000.0,,5960200000.0,800000000.0,2594600000.0,152500000.0,2936600000.0,11585600000.0,7567800000.0,152500000.0,34500000.0,-1459900000.0,,148700000.0,1011200000.0,2.14,,-168400000.0,,152500000.0,2137300000.0,,5702800000.0,,117400000.0,1229900000.0,,,,,1616300000.0,68000000.0,291300000.0,,,,4992500000.0,74700000.0,4606700000.0,130000000.0,-315200000.0,152500000.0,17288400000.0,,4415500000.0,15915700000.0,11585600000.0,4992500000.0,3948000000.0,5531200000.0,,-100600000.0,-518700000.0,34758400000.0,,662800000.0,1739400000.0,,-204300000.0,,356800000.0,4395500000.0,946470588.0,477900000.0,,2.14,2154300000.0,4606700000.0,291900000.0,,582800000.0,,152500000.0,20908200000.0,,-2553400000.0,3921600000.0,7567800000.0,879200000.0,152500000.0,,0.0,2902700000.0,,,,800000000.0,,15915700000.0,,1215800000,163800000.0,24500000.0,-1475800000.0,-15900000.0,3316500000,,-18842700000.0,148700000.0,-910800000.0,,,582800000.0,1739400000.0,3628600000.0,,,13081400000.0,2137300000.0,,6516200000.0,3948000000.0,455100000.0,-16800000.0,2381900000.0,34758400000.0,,,5702800000.0,,17288400000.0,,1228000000.0,77100000.0,114000000.0,-18842700000.0,9452800000.0,285600000.0,538000000,662800000.0,,68400000.0,13200000.0,,,,1229900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,0.45,,,,,,,,,4453900000.0,-7700000.0,,,5943000000.0,565600000.0,875524000.0,891500000.0,,,,25216200000.0,,21161100000.0,,671400000.0,,,,515600000,,515600000.0,,954500000.0,,,,,,,11660400000.0,,144800000.0,71700000.0,-752500000.0,,175000000.0,,,,-95800000.0,875524000.0,,2263700000.0,,,,137500000.0,1263500000.0,,,,,1625900000.0,-108000000.0,515600000.0,,,,,,,,-315200000.0,,17463000000.0,,,,,5021300000.0,,,,,-62500000.0,,,,,,,,,,,,,,2522400000.0,4610200000.0,,22900000.0,582800000.0,,144800000.0,,,,,7753200000.0,,144800000.0,,152500000.0,2853900000.0,,,,939000000.0,0.45,16139800000.0,,1567900000,315100000.0,,,,3413900000,,-19322000000.0,,-617200000.0,,,,,,,,,,,,4055100000.0,830700000.0,-56100000.0,2563500000.0,35461800000.0,,,5802600000.0,,,,1182800000.0,,-10500000.0,,,-438000000.0,896500000,685000000.0,,,41300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,0.58,,,,,,,,,4431700000.0,-40900000.0,,,5816400000.0,52500000.0,860172414.0,893800000.0,,,,24978400000.0,,21028000000.0,,685000000.0,,,,498900000,,498900000.0,,963100000.0,,,,,,,11558200000.0,,103900000.0,55800000.0,-299600000.0,,191400000.0,,,,,875263158.0,,2273800000.0,,,,131400000.0,1310100000.0,,,,,1648100000.0,32500000.0,498900000.0,,,,,,,,-323900000.0,,17084600000.0,,,,,5101000000.0,,,,,300000.0,,,,,,,,,,,,,,2546900000.0,4628700000.0,,39800000.0,572800000.0,,103900000.0,,,,,7893800000.0,,103900000.0,,144800000.0,2567000000.0,,,,781600000.0,0.57,15927000000.0,,1583800000,324300000.0,,,,3440700000,,-19702600000.0,,-707400000.0,,,,,,,,,,,,3950400000.0,823200000.0,-112500000.0,2718400000.0,35629600000.0,,,5526400000.0,,,,759900000.0,,-411000000.0,,,-501200000.0,898800000,685600000.0,,,65700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,-0.05,,,,,,,,,1215700000.0,115000000.0,,,23102800000.0,499300000.0,1602000000.0,2415900000.0,,,,52890900000.0,,44435600000.0,,3102700000.0,,,,-80100000,,-80100000.0,,2337800000.0,,,,,,,26145000000.0,,315800000.0,-134500000.0,-3641700000.0,,516000000.0,,,,,1602000000.0,,6131700000.0,,,,298100000.0,1826500000.0,,,,,4537000000.0,-268100000.0,-80100000.0,,,,,,,,-1129200000.0,,39258000000.0,,,,,9711100000.0,,,,,648800000.0,,,,,,,,,,,,,,4958000000.0,12057200000.0,,112700000.0,213800000.0,,315800000.0,,,,,12684400000.0,,315800000.0,,103900000.0,5444600000.0,,,,1476300000.0,-0.05,34724500000.0,,3523700000,68500000.0,,,,7373900000,,-41746300000.0,,-3558500000.0,,,,,,,,,,,,8455300000.0,-11600000.0,-405800000.0,993800000.0,76470800000.0,,,13113000000.0,,,,4057800000.0,,184700000.0,,,-301100000.0,421000000,1536700000.0,,,377400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,1261700000.0,,,,,,53964100000.0,,-289700000.0,,11027700000.0,7000000.0,,-843600000.0,13265200000.0,1103600000.0,,2341800000.0,2454900000.0,,3984100000.0,53964100000.0,-2340400000.0,44963300000.0,2221000000.0,1295000000.0,,5966400000.0,,940000000,-7338600000.0,940000000.0,88200000.0,2090300000.0,,13265200000.0,1786900000.0,5754100000.0,322800000.0,5341500000.0,26399100000.0,12989600000.0,322800000.0,129000000.0,-2644800000.0,,550300000.0,1529200000.0,1.58,,-269300000.0,,322800000.0,6342800000.0,,13664200000.0,,311300000.0,2106200000.0,,,,,3739800000.0,343500000.0,940000000.0,,,,9923900000.0,776200000.0,12039100000.0,426900000.0,-572100000.0,322800000.0,40063300000.0,,8858700000.0,35039400000.0,26399100000.0,9923900000.0,9000800000.0,11095600000.0,,-929800000.0,-876300000.0,77437200000.0,,1355000000.0,2454900000.0,,73400000.0,,249400000.0,11027700000.0,1571100000.0,1230000000.0,,1.56,5353900000.0,12039100000.0,-127400000.0,251500000.0,279300000.0,,322800000.0,44963300000.0,,-6637700000.0,9047200000.0,12989600000.0,1551800000.0,322800000.0,,315800000.0,5966400000.0,,,,1786900000.0,,35039400000.0,,2909100000,491800000.0,-100000.0,-1446700000.0,-73800000.0,7695700000,,-42397800000.0,550300000.0,-1754600000.0,,,279300000.0,2454900000.0,8444200000.0,,,30193900000.0,6342800000.0,,16408200000.0,9000800000.0,1431800000.0,-355400000.0,1261700000.0,77437200000.0,,,13664200000.0,,40063300000.0,,2858200000.0,236900000.0,325000000.0,-42397800000.0,21749700000.0,-206400000.0,1614100000,1355000000.0,,46500000.0,291800000.0,,,,2106200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,0.58,,,,,,,,,11053200000.0,81100000.0,,,15678900000.0,543500000.0,1540344828.0,1881800000.0,,,,54314300000.0,,45068300000.0,,1381000000.0,,,,909600000,,893400000.0,,2304400000.0,,,,,,,28877400000.0,,403900000.0,36600000.0,-1715200000.0,,544500000.0,,,,-17300000.0,1567368421.0,,4551800000.0,,,,310000000.0,2145300000.0,,,,,4057300000.0,-87900000.0,893400000.0,,,,,,,,-593800000.0,,40357500000.0,,,,,9721800000.0,,,,,-38800000.0,,,,,,,,,,,,,,5769300000.0,12070900000.0,,,279300000.0,,403900000.0,,,,,13038200000.0,,403900000.0,,322800000.0,5628000000.0,,,,2020000000.0,0.57,35346500000.0,,3093000000,529000000.0,,,,7651100000,,-43308200000.0,,-1659300000.0,,,,,,,,,,,,9246000000.0,1438600000.0,-605000000.0,1325500000.0,78654700000.0,,,11480100000.0,,,,2202800000.0,,-227500000.0,,,-406500000.0,1712000000,1300300000.0,,,324600000.0,,,,,,,55700000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,0.66,,,,,,,,,10849500000.0,-100800000.0,,,15503200000.0,829600000.0,1546818182.0,2061700000.0,,,,54715700000.0,,45712900000.0,,1417800000.0,,,,1027200000,,1020900000.0,,2116000000.0,,,,,,,28612200000.0,,303100000.0,16300000.0,-1850400000.0,,604900000.0,,,,,1570615385.0,,4352800000.0,,,,363100000.0,2259500000.0,,,,,3913500000.0,87900000.0,1020900000.0,,,,,,,,-594500000.0,,40431300000.0,,,,,9911100000.0,,,,,-333800000.0,,,,,,,,,,,,,,5866100000.0,11898000000.0,,,358100000.0,,303100000.0,,,,,13370700000.0,,303100000.0,,403900000.0,6103400000.0,,,,1627500000.0,0.65,35801800000.0,,3370400000,578600000.0,,,,7927800000,,-44383100000.0,,-1840300000.0,,,,,,,,,,,,9002800000.0,1605800000.0,-50300000.0,1698200000.0,80184900000.0,,,11819100000.0,,,,2669900000.0,,69000000.0,,,-920300000.0,1952600000,1362900000.0,,,50900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,,-0.01,,,,,,,,,11364500000.0,317700000.0,,,18200900000.0,494100000.0,1556341463.0,2164100000.0,,,,54998300000.0,,46091200000.0,,1440400000.0,,,,-7200000,,-8100000.0,,2792000000.0,,,,,,,31685800000.0,,620800000.0,-416000000.0,-1842700000.0,,571200000.0,,,,,1582066116.0,,1924300000.0,,,,358700000.0,2120400000.0,,,,,4615700000.0,113000000.0,-8100000.0,,,,,,,,-595500000.0,,41263500000.0,,,,,9863900000.0,,,,,-136500000.0,,,,,,,,,,,,,,5745800000.0,12015200000.0,,260500000.0,358100000.0,,620800000.0,,,,,12804600000.0,,620800000.0,,303100000.0,6254100000.0,,,,1291000000.0,-0.01,36227300000.0,,2570500000,362600000.0,,,,7909900000,,-45487300000.0,,-1983600000.0,,,,,,,,,,,,8907100000.0,355400000.0,-129100000.0,1064000000.0,81714600000.0,,,9577700000.0,,,,2477700000.0,,789600000.0,,,-317300000.0,1130100000,1399300000.0,,,48300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,1370800000.0,,,,,,55143900000.0,,-766100000.0,,11156900000.0,-383700000.0,,-1027800000.0,17646400000.0,695300000.0,,3278400000.0,2965300000.0,,4998900000.0,55143900000.0,-2379500000.0,46061600000.0,2562500000.0,1510800000.0,,6105000000.0,,1061200000,-7684900000.0,1059100000.0,,2590300000.0,,17646400000.0,1719300000.0,5750000000.0,237100000.0,6627200000.0,31057100000.0,13225900000.0,237100000.0,70200000.0,-2276600000.0,,566000000.0,2008100000.0,1.89,,,,237100000.0,2987600000.0,,10531200000.0,,303600000.0,2253800000.0,,,,,2966200000.0,-744900000.0,1059100000.0,,,,9246100000.0,559000000.0,12089200000.0,968200000.0,-595700000.0,237100000.0,41588300000.0,,10070900000.0,36815500000.0,31057100000.0,9246100000.0,9082300000.0,12377200000.0,,-1001800000.0,-257000000.0,83064100000.0,,1438600000.0,2965300000.0,,-85700000.0,,322800000.0,11156900000.0,1578300000.0,1335400000.0,,1.86,4798700000.0,12089200000.0,-292900000.0,407800000.0,358100000.0,,237100000.0,46061600000.0,,-7508400000.0,9802700000.0,13225900000.0,1553000000.0,237100000.0,,620800000.0,6105000000.0,,,,1719300000.0,,36815500000.0,,3343300000,537900000.0,-631900000.0,-2471700000.0,-110500000.0,8077100000,,-46248600000.0,566000000.0,-2025200000.0,,,358100000.0,2990800000.0,9386000000.0,,,31565900000.0,2987600000.0,,15552700000.0,9082300000.0,1599100000.0,-217400000.0,1370800000.0,83064100000.0,,,10531200000.0,,41588300000.0,,2720500000.0,264200000.0,,-46248600000.0,22179900000.0,-827600000.0,1832500000,1438600000.0,,284300000.0,135200000.0,,,,2253800000.0,,,283200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,0.74,,,6535000000.0,,,,,,10928000000.0,131000000.0,,,17707000000.0,667000000.0,1553000000.0,2404000000.0,,,,54975000000.0,,46074000000.0,,1467000000.0,,,,1142000000,,1142000000.0,,2018000000.0,,,,,,,31066000000.0,,368000000.0,53000000.0,-998000000.0,,555000000.0,,,,,1582000000.0,,2286000000.0,,,,315000000.0,2431000000.0,,,,,3485000000.0,0.0,1142000000.0,,,,,,,,-598000000.0,,40955000000.0,,,,,8783000000.0,,,,,-36000000.0,,,,,,,,,,,,,,5563000000.0,-1256000000.0,,245000000.0,359000000.0,,368000000.0,,,,,13700000000.0,,907000000.0,,237000000.0,6233000000.0,,,,904000000.0,0.72,37291000000.0,,3545000000,674000000.0,,,,7967000000,,-47381000000.0,,-1819000000.0,,,,,,,,,,,,8901000000.0,1816000000.0,-208000000.0,1844000000.0,84672000000.0,,,9889000000.0,,,,2486000000.0,,33000000.0,,,-1357000000.0,2078000000,1370000000.0,539000000.0,,151000000.0,,,-363000000.0,,,,218000000.0,,,,,,,,,,,,,,,,,,,,,,,,
