date,annualPretaxIncome,trailingCashDividendsPaid,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,annualLongTermDebt,annualPurchaseOfInvestment,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualBasicEPS,quarterlyChangeInCashSupplementalAsReported,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInvestmentsAndAdvances,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyGoodwill,trailingCommonStockIssuance,annualDepreciationAndAmortization,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashAndCashEquivalents,quarterlyInventory,trailingTotalRevenue,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyCurrentDebt,annualCurrentLiabilities,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,quarterlyDilutedEPS,trailingBeginningCashPosition,annualInterestExpense,trailingCapitalExpenditure,annualBeginningCashPosition,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualGrossPPE,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyCapitalStock,annualDilutedAverageShares,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,quarterlyBasicAverageShares,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualCapitalStock,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyNetPPE,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyEbitda,annualResearchAndDevelopment,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualFreeCashFlow,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualPurchaseOfBusiness,annualBasicAverageShares,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualOperatingExpense,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyGrossPPE,annualChangeInInventory,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,trailingChangeInInventory,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingDilutedAverageShares
1998-06-30,,,,,,2230000000.0,13878000000.0,,,1221000000.0,1695000000.0,,,820000000.0,2162000000.0,,7512000000.0,,39000000.0,,,,2612000000.0,3451000000.0,,,,,,386000000.0,386000000.0,,967000000.0,,0.475,,,,,,386000000.0,404000000.0,0.0,,219000000.0,2467000000.0,,,,,,967000000.0,,-223000000.0,,,,,,1787000000.0,,,,35000000.0,,-367000000.0,219000000.0,,,,,214000000.0,2246000000.0,7834000000.0,,-19000000.0,,18000000.0,,,,,,,,,883000000.0,,,0.47,,,,,,,,,,,,,,-190000000.0,,236000000.0,,901000000.0,,,,-976000000.0,1608000000.0,180000000.0,,,,,,,,,6044000000.0,808600000.0,,7000000.0,,,-7286000000.0,,,,219000000.0,5266000000.0,,,,,855000000.0,,,,,,,,,,,,,,-21000000.0,-114000000.0,,,,,10081000000.0,185000000.0,86000000.0,,,,,,,392000000.0,,4383000000.0,617000000.0,-374000000.0,,,6366000000.0,12552000000.0,,641000000.0,,3770000000.0,,,,,,,,,,,,,,,,,
1998-09-30,,,,,,2155000000.0,13965000000.0,,,1426000000.0,1926000000.0,,,813400000.0,2190000000.0,,7475000000.0,,-15000000.0,,,,2664000000.0,3581000000.0,,,,,,178000000.0,178000000.0,,947000000.0,,0.22,,,,,,178000000.0,381000000.0,-322000000.0,,204000000.0,2428000000.0,,,,,,947000000.0,,-221000000.0,,,,,,1696000000.0,,,,37000000.0,,-356000000.0,204000000.0,,,,,217000000.0,2164000000.0,8081000000.0,,0.0,,387000000.0,,,,,,,,,1017000000.0,,,0.22,,,,,,,,,,,,,,-229000000.0,,236000000.0,,878000000.0,,,,-898000000.0,1576000000.0,219000000.0,,,,,,,,,5884000000.0,805400000.0,,-12000000.0,,,-7684000000.0,,,,96000000.0,5311000000.0,,,,,846000000.0,,,,,,,,,,,,,,-352000000.0,205000000.0,,,,,10025000000.0,177000000.0,32000000.0,,,,,,,731000000.0,,4500000000.0,281000000.0,-344000000.0,,,6490000000.0,12995000000.0,,629000000.0,,3766000000.0,,,,,,,,,,,,,,,,,
1998-12-31,1952000000.0,,1175000000.0,-887000000.0,,1634000000.0,14153000000.0,1614000000.0,,1614000000.0,2020000000.0,2666000000.0,,,2257000000.0,,7835000000.0,1.455,7000000.0,,,,2666000000.0,3441000000.0,5936000000.0,,,2532000000.0,-1572000000.0,249000000.0,211000000.0,9980000000.0,946000000.0,14153000000.0,,-738000000.0,,,866000000.0,211000000.0,211000000.0,448000000.0,-161000000.0,193000000.0,211000000.0,2219000000.0,,,,,5566000000.0,946000000.0,,-221000000.0,,2374000000.0,,3441000000.0,868000000.0,1492000000.0,4386000000.0,292000000.0,,33000000.0,237000000.0,-448000000.0,211000000.0,,1.44,,,222000000.0,2181000000.0,7827000000.0,-618000000.0,-77000000.0,,502000000.0,,1634000000.0,3398000000.0,-858000000.0,0.0,211000000.0,448000000.0,,810000000.0,,,,,139000000.0,,230000000.0,6318000000.0,1175000000.0,,,,2181000000.0,13397000000.0,3784000000.0,-7831000000.0,-12000000.0,,236000000.0,816000000.0,868000000.0,,,,-858000000.0,1528000000.0,204000000.0,-483000000.0,2020000000.0,,,,,-19000000.0,-1430000000.0,5936000000.0,,685000000.0,-197000000.0,,,-7831000000.0,1492000000.0,236000000.0,810000000.0,133000000.0,5566000000.0,,8705000000.0,15021000000.0,,804000000.0,,6316000000.0,7835000000.0,,,,944000000.0,2219000000.0,,-96000000.0,,193000000.0,,-341000000.0,472000000.0,,,806600000.0,1213000000.0,9980000000.0,237000000.0,47000000.0,416000000.0,3784000000.0,,,,,876000000.0,,4386000000.0,397000000.0,-374000000.0,,,6318000000.0,13397000000.0,195000000.0,582000000.0,7827000000.0,3785000000.0,,,,,,,,,,,,,,,,,
1999-03-31,,,,,,2226000000.0,13746000000.0,,,1569000000.0,1918000000.0,,,811800000.0,2162000000.0,,7690000000.0,,42000000.0,,,,2647000000.0,3795000000.0,,,,,,384000000.0,384000000.0,,965000000.0,,0.475,,,,,,384000000.0,351000000.0,0.0,,253000000.0,2092000000.0,,,,,,965000000.0,,-225000000.0,,,,,,1151000000.0,,,,31000000.0,,-329000000.0,253000000.0,,,,,223000000.0,2174000000.0,7777000000.0,,0.0,,539000000.0,,,,,,,,,966000000.0,,,0.475,,,,,,,,,,,,,,-32000000.0,,236000000.0,,913000000.0,,,,-1018000000.0,1614000000.0,211000000.0,,,,,,,,,5969000000.0,804600000.0,,-40000000.0,,,-7759000000.0,,,,225000000.0,5516000000.0,,,,,872000000.0,,,,,,,,,,,,,,-430000000.0,251000000.0,,,,,10121000000.0,98000000.0,67000000.0,,,,,,,828000000.0,,3982000000.0,626000000.0,-289000000.0,,,6056000000.0,13275000000.0,,649000000.0,,3776000000.0,,,,,,,,,,,,,,,,,
1999-06-30,,,,,,1961000000.0,13367000000.0,,,1553000000.0,2047000000.0,,,814800000.0,2188000000.0,,7129000000.0,,5000000.0,,,,2712000000.0,3514000000.0,,,,,,476000000.0,476000000.0,,871000000.0,,0.59,,,,,,476000000.0,475000000.0,0.0,,258000000.0,2021000000.0,,,,,,871000000.0,,-227000000.0,,,,,,748000000.0,,,,26000000.0,,-24000000.0,258000000.0,,,,,226000000.0,1731000000.0,7194000000.0,,-9000000.0,,661000000.0,,,,,,,,,1030000000.0,,,0.585,,,,,,,,,,,,,,-191000000.0,,236000000.0,,885000000.0,,,,-1007000000.0,1675000000.0,253000000.0,,,,,,,,,6173000000.0,806400000.0,,-3000000.0,,,-7818000000.0,,,,291000000.0,5398000000.0,,,,,1030000000.0,,,,,,,,,,,,,,-852000000.0,96000000.0,,,,,10330000000.0,217000000.0,133000000.0,,,,,,,885000000.0,,3680000000.0,785000000.0,-224000000.0,,,6238000000.0,13216000000.0,,804000000.0,,3863000000.0,,,,,,,,,,,,,,,,,
1999-09-30,,,,,,2120000000.0,13905000000.0,,,1550000000.0,2250000000.0,,,813600000.0,2253000000.0,,7322000000.0,,44000000.0,,,,2848000000.0,3670000000.0,,,,,,459000000.0,459000000.0,,1009000000.0,,0.57,,,,,,459000000.0,490000000.0,26000000.0,,302000000.0,2051000000.0,,,,,,1009000000.0,,-225000000.0,,,,,,640000000.0,,,,26000000.0,,-169000000.0,302000000.0,,,,,220000000.0,1862000000.0,7535000000.0,,-40000000.0,,485000000.0,,,,,,,,,1194000000.0,,,0.565,,,,,,,,,,,,,,-255000000.0,,236000000.0,,975000000.0,,,,-878000000.0,1744000000.0,258000000.0,,,,,,,,,6370000000.0,804200000.0,,0.0,,,-7767000000.0,,,,260000000.0,5460000000.0,,,,,955000000.0,,,,,,,,,,,,,,-526000000.0,64000000.0,,,,,10536000000.0,188000000.0,93000000.0,,,,,,,699000000.0,,3865000000.0,742000000.0,-214000000.0,,,6583000000.0,13227000000.0,,735000000.0,,3997000000.0,,,,,,,,,,,,,,,,,
1999-12-31,2880000000.0,,1763000000.0,-901000000.0,,1605000000.0,13896000000.0,1480000000.0,-67000000.0,1480000000.0,1676000000.0,2778000000.0,,,2249000000.0,,7830000000.0,2.195,85000000.0,,9000000.0,,2778000000.0,3417000000.0,6289000000.0,,,2928000000.0,-1114000000.0,444000000.0,444000000.0,10741000000.0,1034000000.0,13896000000.0,,-1728000000.0,,,900000000.0,387000000.0,444000000.0,441000000.0,2000000.0,332000000.0,387000000.0,2030000000.0,,,,,5656000000.0,1034000000.0,,-224000000.0,,3038000000.0,,3417000000.0,1008000000.0,1130000000.0,3819000000.0,390000000.0,657000000.0,26000000.0,54000000.0,-592000000.0,387000000.0,,2.17,657000000.0,,231000000.0,1429000000.0,7236000000.0,-825000000.0,-2000000.0,,314000000.0,,1605000000.0,3828000000.0,-915000000.0,0.0,387000000.0,441000000.0,,645000000.0,,,,,109000000.0,,211000000.0,6066000000.0,1763000000.0,,,,1429000000.0,13379000000.0,3879000000.0,-7723000000.0,-347000000.0,,236000000.0,813000000.0,1008000000.0,,,,-915000000.0,1774000000.0,302000000.0,28000000.0,1676000000.0,,,,,176000000.0,-1039000000.0,6289000000.0,,1032000000.0,-389000000.0,,,-7723000000.0,1130000000.0,236000000.0,645000000.0,256000000.0,5656000000.0,,8852000000.0,15659000000.0,,971000000.0,,6807000000.0,7830000000.0,,,,1999000000.0,2030000000.0,,-51000000.0,,332000000.0,,80000000.0,-98000000.0,,,804000000.0,1763000000.0,10741000000.0,54000000.0,97000000.0,313000000.0,3879000000.0,,,,,626000000.0,,3819000000.0,727000000.0,-312000000.0,,,6066000000.0,13379000000.0,96000000.0,740000000.0,7236000000.0,4023000000.0,,,,,,,,,,,,,,,,,
2000-03-31,,,,,,2319000000.0,13969000000.0,,,1449000000.0,1864000000.0,,,803800000.0,2266000000.0,,7862000000.0,,-173000000.0,,,,2810000000.0,3768000000.0,,,,,,487000000.0,487000000.0,,1021000000.0,,0.61,,,,,,487000000.0,276000000.0,50000000.0,,214000000.0,2107000000.0,,,,,,971000000.0,,-231000000.0,,,,,,1094000000.0,,,,26000000.0,,-233000000.0,214000000.0,,,,,228000000.0,2258000000.0,7710000000.0,,0.0,,329000000.0,,,,,,,,,914000000.0,-109000000.0,,0.605,,,,,,,,,,,,,,-341000000.0,,236000000.0,,984000000.0,,,,-928000000.0,1786000000.0,387000000.0,,,,,,,,,6259000000.0,795400000.0,,11000000.0,,,-7802000000.0,,,,282000000.0,5604000000.0,,,,,1043000000.0,,,,,,,,,,,,,,-552000000.0,-163000000.0,,,,,10975000000.0,62000000.0,68000000.0,,,,,,,573000000.0,,3942000000.0,795000000.0,-244000000.0,,,6107000000.0,13406000000.0,,815000000.0,,4052000000.0,,,,,,,,,,,,,,,,,
2000-06-30,,,,,,2343000000.0,14933000000.0,,,1193000000.0,2025000000.0,,,798400000.0,2379000000.0,,8179000000.0,,206000000.0,,,,3009000000.0,3536000000.0,,,,,,470000000.0,470000000.0,,1068000000.0,,0.595,,,,,,470000000.0,436000000.0,0.0,,420000000.0,2252000000.0,,,,,,1068000000.0,,-229000000.0,,,,,,1871000000.0,,,,26000000.0,,-550000000.0,420000000.0,,,,,229000000.0,2469000000.0,8510000000.0,,-26000000.0,,358000000.0,,,,,,,,,1057000000.0,-46000000.0,,0.59,,,,,,,,,,,,,,-157000000.0,,5000000.0,,1078000000.0,,,,-919000000.0,1845000000.0,214000000.0,,,,,,,,,6423000000.0,791200000.0,,-32000000.0,,,-7936000000.0,,,,265000000.0,5710000000.0,,,,,1006000000.0,,,,,,,,,,,,,,139000000.0,-129000000.0,,,,,11173000000.0,16000000.0,61000000.0,,,,,,,580000000.0,,4974000000.0,757000000.0,-222000000.0,,,6754000000.0,13646000000.0,,777000000.0,,4224000000.0,,,,,,,,,,,,,,,,,
2000-09-30,,,,,,2274000000.0,14682000000.0,,,1141000000.0,2120000000.0,,,798000000.0,2479000000.0,,8031000000.0,,-97000000.0,,,,3057000000.0,3415000000.0,,,,,,499000000.0,499000000.0,,1073000000.0,,0.63,,,,,,499000000.0,323000000.0,119000000.0,,323000000.0,2236000000.0,,,,,,954000000.0,,-229000000.0,,,,,,1633000000.0,,,,29000000.0,,-101000000.0,323000000.0,,,,,280000000.0,2495000000.0,8245000000.0,,-44000000.0,,408000000.0,,,,,,,,,1035000000.0,-50000000.0,,0.625,,,,,,,,,,,,,,-177000000.0,,5000000.0,,1077000000.0,,,,-1095000000.0,1773000000.0,420000000.0,,,,,,,,,6437000000.0,790200000.0,,1000000.0,,,-8022000000.0,,,,274000000.0,5536000000.0,,,,,1099000000.0,,,,,,,,,,,,,,-614000000.0,-232000000.0,,,,,11446000000.0,,73000000.0,,,,,,,615000000.0,,4830000000.0,773000000.0,-207000000.0,,,6651000000.0,13558000000.0,,819000000.0,,4252000000.0,,,,,,,,,,,,,,,,,
2000-12-31,2974000000.0,,1782000000.0,-918000000.0,,1558000000.0,14522000000.0,971000000.0,-12000000.0,971000000.0,1807000000.0,2891000000.0,,,1663000000.0,,8143000000.0,2.25,-21000000.0,,121000000.0,,2891000000.0,2891000000.0,6531000000.0,28000000.0,,3058000000.0,-1373000000.0,401000000.0,326000000.0,11517000000.0,801000000.0,14522000000.0,,-1131000000.0,,,1025000000.0,302000000.0,326000000.0,302000000.0,16000000.0,362000000.0,302000000.0,2312000000.0,,,,,5823000000.0,1886000000.0,,-229000000.0,,2326000000.0,,2891000000.0,1081000000.0,1866000000.0,4754000000.0,425000000.0,852000000.0,30000000.0,,-489000000.0,302000000.0,,2.225,852000000.0,,288000000.0,1325000000.0,7645000000.0,-814000000.0,10000000.0,,116000000.0,,1558000000.0,4083000000.0,-1217000000.0,0.0,302000000.0,302000000.0,,722000000.0,-56000000.0,,,,111000000.0,,387000000.0,6379000000.0,1782000000.0,6000000.0,89000000.0,,1325000000.0,14170000000.0,3963000000.0,-8347000000.0,-139000000.0,,5000000.0,799800000.0,1081000000.0,,,,-1217000000.0,2533000000.0,323000000.0,185000000.0,1807000000.0,,,,,-85000000.0,-1115000000.0,6531000000.0,,1025000000.0,20000000.0,,,-8347000000.0,1866000000.0,5000000.0,722000000.0,204000000.0,5823000000.0,,8787000000.0,16724000000.0,,935000000.0,1101000000.0,7937000000.0,8143000000.0,,,,1211000000.0,2312000000.0,,-60000000.0,,362000000.0,,-104000000.0,-171000000.0,,,791400000.0,1857000000.0,11517000000.0,,223000000.0,-695000000.0,4879000000.0,,,,,558000000.0,,4754000000.0,697000000.0,-442000000.0,,,6379000000.0,14170000000.0,-261000000.0,647000000.0,7645000000.0,4196000000.0,,,,,,,,,,,,,,,,,
2001-03-31,,,,,,2501000000.0,15364000000.0,,,955000000.0,1971000000.0,,,804800000.0,2196000000.0,,8539000000.0,,273000000.0,,,,2948000000.0,3456000000.0,,,,,,453000000.0,453000000.0,,959000000.0,,0.57,,,,,,453000000.0,575000000.0,0.0,,575000000.0,2341000000.0,,,,-3000000.0,,1237000000.0,,-239000000.0,,,,,,2302000000.0,,,,38000000.0,,-440000000.0,575000000.0,,,,,247000000.0,2686000000.0,8891000000.0,,0.0,,434000000.0,,,,,,,,,961000000.0,-21000000.0,,0.565,,,,,,,18000000.0,,,,,,,-342000000.0,,5000000.0,,1162000000.0,,,,-1406000000.0,1974000000.0,302000000.0,,,,,,,,,6473000000.0,792600000.0,,0.0,,,-8373000000.0,,,,238000000.0,5853000000.0,,,,,984000000.0,,,,7000000.0,,,,,,,,,,-14000000.0,-10000000.0,21000000.0,,,,11703000000.0,,123000000.0,,,,,278000000.0,,715000000.0,,5435000000.0,711000000.0,-281000000.0,,,6825000000.0,14226000000.0,,737000000.0,,4170000000.0,,,,,,,,,,,,,,,,,
2001-06-30,,,,,,2436000000.0,15317000000.0,,,1240000000.0,2280000000.0,,,804400000.0,2266000000.0,,8526000000.0,,-9000000.0,,,,2951000000.0,3676000000.0,,,,,,202000000.0,202000000.0,,1196000000.0,,0.255,,,,,,202000000.0,566000000.0,0.0,,566000000.0,2299000000.0,,,,-4000000.0,,1479000000.0,,-238000000.0,,,,,,2086000000.0,,,,33000000.0,,-272000000.0,566000000.0,,,,,256000000.0,2707000000.0,9196000000.0,,-17000000.0,,459000000.0,,,,,,,,,975000000.0,16000000.0,,0.25,,,,,,,1000000.0,,,,,,,-510000000.0,,5000000.0,,1154000000.0,,,,-1468000000.0,1813000000.0,575000000.0,,,,,,,,,6121000000.0,791800000.0,,0.0,,,-8450000000.0,,,,94000000.0,5819000000.0,,,,,590000000.0,,,,56000000.0,,,,,,,,,,-483000000.0,196000000.0,2000000.0,,,,11639000000.0,,203000000.0,,,,,283000000.0,,725000000.0,,5520000000.0,310000000.0,-266000000.0,,,6791000000.0,14269000000.0,,334000000.0,,4079000000.0,,,,,,,,,,,,,,,,,
2001-09-30,,,,,,2608000000.0,15205000000.0,,,1425000000.0,2229000000.0,,,796800000.0,2156000000.0,,8649000000.0,,-127000000.0,,,,2851000000.0,4033000000.0,,,,,,394000000.0,394000000.0,,930000000.0,,0.5,,,,,,394000000.0,439000000.0,0.0,,439000000.0,2242000000.0,,,,-1000000.0,,1191000000.0,,-236000000.0,,,,,,1588000000.0,,,,27000000.0,,-194000000.0,439000000.0,,,,,295000000.0,2836000000.0,9039000000.0,,-40000000.0,,601000000.0,,,,,,,,,1024000000.0,90000000.0,,0.495,,,,,,,0.0,,,,,,,-260000000.0,,5000000.0,,1189000000.0,,,,-1374000000.0,1811000000.0,566000000.0,,,,,,,,,6166000000.0,787000000.0,,0.0,,,-8719000000.0,,,,195000000.0,5813000000.0,,,,,915000000.0,,,,-73000000.0,,,,,,,,,,-729000000.0,178000000.0,8000000.0,,,,11785000000.0,,47000000.0,,,,,261000000.0,,820000000.0,,5006000000.0,599000000.0,-219000000.0,,,6556000000.0,14532000000.0,,620000000.0,,3967000000.0,,,,,,,,,,,,,,,,,
2001-12-31,2186000000.0,,1430000000.0,-948000000.0,,1495000000.0,14606000000.0,1520000000.0,-12000000.0,1520000000.0,2383000000.0,2482000000.0,,,2131000000.0,,8310000000.0,1.815,177000000.0,,47000000.0,,2482000000.0,3484000000.0,6086000000.0,70000000.0,,2273000000.0,-1050000000.0,381000000.0,381000000.0,11914000000.0,976000000.0,14606000000.0,,-1716000000.0,,,1089000000.0,616000000.0,381000000.0,616000000.0,0.0,469000000.0,616000000.0,2091000000.0,,,,-4000000.0,5615000000.0,1150000000.0,,-235000000.0,,3078000000.0,,3484000000.0,753000000.0,1373000000.0,4509000000.0,462000000.0,1213000000.0,26000000.0,,-144000000.0,616000000.0,,1.79,1213000000.0,,291000000.0,1330000000.0,7993000000.0,-1322000000.0,40000000.0,,604000000.0,,1495000000.0,3362000000.0,-1491000000.0,0.0,616000000.0,616000000.0,,817000000.0,109000000.0,,,,124000000.0,,302000000.0,6296000000.0,1430000000.0,28000000.0,1000000.0,,1330000000.0,14365000000.0,4061000000.0,-8750000000.0,-210000000.0,,5000000.0,799800000.0,753000000.0,,,,-1491000000.0,1732000000.0,439000000.0,88000000.0,2383000000.0,,,,,314000000.0,-980000000.0,6086000000.0,,702000000.0,0.0,,,-8750000000.0,1373000000.0,5000000.0,817000000.0,175000000.0,5615000000.0,,8749000000.0,16079000000.0,,873000000.0,1084000000.0,7330000000.0,8310000000.0,80000000.0,,,2098000000.0,2091000000.0,,-17000000.0,,469000000.0,,-490000000.0,124000000.0,-30000000.0,,788600000.0,1430000000.0,11914000000.0,,89000000.0,488000000.0,5057000000.0,,,262000000.0,,818000000.0,,4509000000.0,566000000.0,-214000000.0,,,6296000000.0,14365000000.0,194000000.0,582000000.0,7993000000.0,3863000000.0,,,,,,,,,,,,,,,,,
2002-03-31,,,,,,2526000000.0,14431000000.0,,,1891000000.0,2247000000.0,,,790400000.0,2036000000.0,,8158000000.0,,-26000000.0,,,,2610000000.0,4417000000.0,,,,,,452000000.0,452000000.0,,877000000.0,,0.58,,,,,,452000000.0,590000000.0,0.0,,590000000.0,2000000000.0,,,,-3000000.0,,1141000000.0,,-242000000.0,,,,,,984000000.0,,,1241000000.0,19000000.0,,-143000000.0,590000000.0,,,,,250000000.0,1429000000.0,8429000000.0,,-40000000.0,,510000000.0,,,,,,,,,1073000000.0,82000000.0,,0.57,,,,,,,5000000.0,,,,,,,-420000000.0,,5000000.0,,781000000.0,,,,-1516000000.0,1854000000.0,616000000.0,,,,,,,,,6002000000.0,779800000.0,,0.0,,,-8836000000.0,,,,227000000.0,5488000000.0,,,,,963000000.0,,,,30000000.0,,,,,,,,,,-567000000.0,-71000000.0,10000000.0,,,,12078000000.0,,124000000.0,,,,,264000000.0,,671000000.0,,4012000000.0,703000000.0,-161000000.0,,,6273000000.0,14324000000.0,,713000000.0,,3890000000.0,,,,,,,,,,,,,,,,,
2002-06-30,,,,,,2557000000.0,14961000000.0,,,1838000000.0,2545000000.0,,,792200000.0,2231000000.0,,8338000000.0,,75000000.0,,,,2795000000.0,4395000000.0,,,,,,466000000.0,466000000.0,,975000000.0,,0.595,,,,,,466000000.0,665000000.0,0.0,,665000000.0,1998000000.0,,,,2000000.0,,1244000000.0,,-241000000.0,,,,,,806000000.0,,,1314000000.0,20000000.0,,-185000000.0,665000000.0,,,,,246000000.0,1472000000.0,8581000000.0,,-18000000.0,,723000000.0,,,,,,,,,1165000000.0,78000000.0,,0.59,,,,,,,6000000.0,,,,,,,-285000000.0,,5000000.0,,835000000.0,,,,-1352000000.0,1930000000.0,590000000.0,,,,,,,,,6380000000.0,780000000.0,,0.0,,,-9183000000.0,,,,210000000.0,5552000000.0,,,,,932000000.0,,,,33000000.0,,,,,,,,,,-605000000.0,190000000.0,,,,,12227000000.0,,235000000.0,,,,,269000000.0,,925000000.0,,4186000000.0,675000000.0,-202000000.0,,,6623000000.0,14735000000.0,,686000000.0,,4161000000.0,,,,,,,,,,,,,,,,,
2002-09-30,,,,,,2887000000.0,15719000000.0,,,1678000000.0,2383000000.0,,,790000000.0,2115000000.0,,9163000000.0,,156000000.0,,,,2585000000.0,4565000000.0,,,,,,545000000.0,545000000.0,,913000000.0,,0.7,,,,,,545000000.0,821000000.0,0.0,,821000000.0,1945000000.0,,,,-3000000.0,,1177000000.0,,-242000000.0,,,,,,1261000000.0,,,1412000000.0,19000000.0,,-238000000.0,821000000.0,,,,,232000000.0,2300000000.0,9076000000.0,,-20000000.0,,230000000.0,,,,,,,,,1205000000.0,35000000.0,,0.69,,,,,,,0.0,,,,,,,-108000000.0,,5000000.0,,867000000.0,,,,-1396000000.0,2028000000.0,665000000.0,,,,,,,,,6643000000.0,779600000.0,,-88000000.0,,,-9258000000.0,,,,274000000.0,5451000000.0,,,,,1083000000.0,,,,42000000.0,,,,,,,,,,0.0,-669000000.0,,,,,12510000000.0,,67000000.0,,,,,264000000.0,,397000000.0,,4511000000.0,841000000.0,-167000000.0,,,6556000000.0,14709000000.0,,851000000.0,,4143000000.0,,,,,,,,,,,,,,,,,
