date,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,trailingPretaxIncome,annualNetIncome,annualFreeCashFlow,annualGoodwill,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDilutedEPS,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,annualOtherNonCashItems,annualOperatingIncome,annualDilutedEPS,annualOtherCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualBasicAverageShares,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualNetPPE,annualEbitda,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyOtherIntangibleAssets,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,quarterlyChangeInInventory,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,trailingOtherIncomeExpense,annualCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCapitalStock,annualPurchaseOfBusiness,annualCostOfRevenue,annualTotalRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,quarterlyGrossPPE,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualInventory,trailingCashDividendsPaid,quarterlyTaxProvision,annualNonCurrentDeferredTaxesLiabilities,trailingBeginningCashPosition,trailingNetIncome,annualBasicEPS,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyPurchaseOfBusiness,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingChangeInAccountPayable
1970-01-01 00:00:00.938649600,,452200000.0,,,,,,,,,,,,1214800000.0,,,,188900000.0,,,-9700000.0,,,,,,0.320525,,18900000,,1000000.0,18900000,,1200000.0,,,,,,,,,,,,,-34500000.0,4800000.0,,,,,,,,,18900000,,266700000.0,,,,-48300000.0,189000000.0,-1700000.0,,,,51207063.0,,5300000.0,,,,,,,,,,,,,,,,,,,-1800000.0,948100000.0,,,8200000.0,0.36909,,,,,,-7300000.0,,,0.0,,,,452200000.0,,,0.0,,,,,-13600000.0,,,858300000.0,,211500000.0,,,-22000000.0,,,13500000.0,,,41600000,,,40400000,33100000,,,,,,,,,,12300000.0,-900000.0,-22500000.0,,,,,,,,,,,,,,,,,,,58965709.0,,,,-7000000.0,,,,427000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,46425000.0,0.0,,,,57736071.0,,,19107000.0,,95816000.0,27801000.0,,1160666000.0,,-10000.0,,150600000.0,-212462000.0,,7501000.0,19107000.0,,,,,,39596000.0,19616000,,933000.0,17709000,,1576000.0,,,1160666000.0,,117744000.0,-103087000.0,150600000.0,,-15419000.0,70100000.0,1.622052,,-124162000.0,3703000.0,,29000000.0,47460949.0,117744000.0,,,,5576000.0,17709000,472969000.0,192700000.0,,203900000.0,,-73604000.0,117744000.0,1300000.0,,,,,472969000.0,,,,1600000.0,55803000.0,,,0.0,,117744000.0,,,413113000.0,75676000.0,,,,413113000.0,101282000.0,-4400000.0,-103087000.0,93909000.0,,24925000.0,,,18303000.0,-16507000.0,16462000.0,,46440000.0,,,117744000.0,,,-28002000.0,117744000.0,,,0.0,5883000.0,,,,-9207000.0,4133000.0,,876800000.0,,189000000.0,,,-4102000.0,,93909000.0,-9217000.0,5893000.0,,-59624000,,,-61200000,-14760000,29000000.0,,,28440000.0,,876800000.0,,,98540000.0,11603000.0,-5019000.0,-71218000.0,,,413113000.0,,,,,,192700000.0,,,,,,,1.894013,,,,,,,-4570000.0,,,-3200000.0,413113000.0,-1570000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,439212000.0,,,14161000.0,,,,52673000.0,,,,,1323404000.0,,,,40546000.0,,,21889000.0,,,,,,0.223396,,14698000,,2024000.0,14698000,,3637000.0,,,,,,,,,,,,,,3933000.0,,176460000.0,,,,,,,0,,213098000.0,61206000.0,,,-40829000.0,118718000.0,3090000.0,,,-1550000.0,47460949.0,439212000.0,997000.0,,,,,,,,-10000.0,,,,,,,,,,,2109000.0,-105928000.0,,,43363000.0,0.252535,,,,,,42599000.0,,,118718000.0,,,,557930000.0,,,29316000.0,,,,,-2550000.0,,,888183000.0,,142697000.0,,,-1621000.0,,,-6660000.0,,,22244000,,,18607000,75367000,,,,,,,,,,23510000.0,-2286000.0,-23979000.0,,,,,,,,,,,,,,,,,,,58750824.0,-111887000.0,,,7461000.0,,,,96280000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,61881000.0,,,16539000.0,,,,52155000.0,,,,,1329903000.0,,,,42794000.0,,,26331000.0,,,,,,0.349664,,20607000,,2123000.0,20197000,,3961000.0,,,,,,,,,,,,,,4524000.0,,170206000.0,,,,,,,20197000,,199813000.0,65776000.0,,,383000.0,139821000.0,-5047000.0,,,6018000.0,47460949.0,449864000.0,1109000.0,,,,,,,,0.0,,,,,,,,,,,7528000.0,-107380000.0,,,13192000.0,0.407941,,,,,,40956000.0,,,139821000.0,,,,201702000.0,,,-10661000.0,,,,,,,,906595000.0,,118718000.0,,,-407000.0,,,-6018000.0,,,28781000,,,24820000,82315000,,,,,,,,,,26738000.0,4087000.0,21103000.0,,,,,,,,,,,,,,,,,,,57711990.0,229000.0,,,-1917000.0,,,,86596000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,56969000.0,,,14387000.0,,,,53157000.0,,,,,1397896000.0,,,,76547000.0,,,13327000.0,,,,,,0.320525,,18469000,,1582000.0,18101000,,3489000.0,,,,,,,,,,,,,-32500000.0,4597000.0,,183704000.0,,,,,,,18101000,,245642000.0,64217000.0,,,-7777000.0,158907000.0,-1989000.0,,,-8568000.0,47460949.0,508155000.0,357000.0,,,,,,,,0.0,,,,,,,,,,,-7104000.0,-108868000.0,,,-73278000.0,0.359377,,,,,,40685000.0,,,158907000.0,,,,215876000.0,,,-13653000.0,,,,,,,,926613000.0,,139821000.0,,,-4000.0,,,13532000.0,,,27021000,,,23532000,78604000,,,,,,,,,,13331000.0,4297000.0,19086000.0,,,,,,,,,,,,,,,,,,,57268325.0,,,,-12924000.0,,,,77934000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,-1042000.0,54736000.0,,,13406000.0,57817082.0,,,46373000.0,,75150000.0,23649000.0,,1422987000.0,,-4100000.0,,182049000.0,-33859000.0,,-37898000.0,46373000.0,,,,,,-70599000.0,21376000,,1746000.0,20952000,,4011000.0,,,1422987000.0,,147705000.0,-87808000.0,182049000.0,,-4019000.0,86844000.0,1.252962,,611000.0,4766000.0,,,47460949.0,147705000.0,,,,15098000.0,20952000,513626000.0,315355000.0,65288000.0,24357000.0,,-22376000.0,147705000.0,-2532000.0,,,2405000.0,,513626000.0,7761000.0,,,-6478000.0,76438000.0,,,54736000.0,-4090000.0,202441000.0,,,261205000.0,101942000.0,,,,,5008000.0,2017000.0,-87808000.0,72225000.0,,15681000.0,,,17820000.0,-16331000.0,142697000.0,,45403000.0,,,147705000.0,,,-52789000.0,202441000.0,,,19355000.0,-831000.0,,,,-1695000.0,7475000.0,,966838000.0,10224000.0,158907000.0,,,-50757000.0,,72225000.0,-1685000.0,3269000.0,,23896000,,,19885000,78694000,,,,169643000.0,,966838000.0,-27326000.0,58493000.0,314980000.0,12859000.0,-10117000.0,-11202000.0,,256487000.0,,,,,,,315355000.0,,,,,,,1.437507,,,,,,,-2411000.0,,,4550000.0,261205000.0,-9791000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,47076000.0,,,7429000.0,,,,45839000.0,,,,,1431243000.0,,,,67804000.0,,,23143000.0,,,,,,0.271961,,15831000,,1916000.0,15831000,,4076000.0,,,,,,,,,,,,,-34120000.0,5307000.0,,177563000.0,,,,,,,15831000,,232748000.0,60424000.0,,,-47000.0,166622000.0,3335000.0,,,,47460949.0,493926000.0,,,,,,,,,,,,,,,,,,,,-188000.0,-88866000.0,,,2861000.0,0.301099,,,,,,45246000.0,,,166622000.0,,,,213698000.0,,,31620000.0,,,,,-4383000.0,,,986222000.0,,147705000.0,,,-204000.0,,,-4383000.0,,,19254000,,,15178000,67853000,,,,,,,,,,23347000.0,-2556000.0,18917000.0,,,,,,,,,,,,,,,,,,,56947812.0,-204000.0,,,7330000.0,,,,78155000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,45061000.0,,,7984000.0,,,,47144000.0,,,,,1452058000.0,,,,68502000.0,,,17983000.0,,,,,,0.281674,,16215000,,1691000.0,15892000,,3826000.0,,,,,,,,,,,,,25947000.0,4816000.0,,175995000.0,,,,,,,15892000,,238575000.0,61198000.0,,,-55891000.0,127263000.0,5306000.0,,,,47460949.0,523724000.0,1362000.0,,,,,,,,,,,,,,,,,,,-4277000.0,-89977000.0,,,-64093000.0,0.310812,,,,,,41413000.0,,,127263000.0,,,,172324000.0,,,-17729000.0,,,,,4201000.0,,,999867000.0,,166622000.0,,,-220000.0,,,-1671000.0,,,23611000,,,19785000,69182000,,,,,,,,,,18203000.0,-4712000.0,-39359000.0,,,,,,,,,,,,,,,,,,,57006515.0,,,,2874000.0,,,,78971000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,43067000.0,,,13917000.0,,,,49842000.0,,,,,1453979000.0,,,,69014000.0,,,13862000.0,,,,,,0.301099,,17771000,,1525000.0,17417000,,4248000.0,,,,,,,,,,,,,5264000.0,4711000.0,,173330000.0,,,,,,,17417000,,222870000.0,70363000.0,,,-3351000.0,135128000.0,-13202000.0,,,,47460949.0,519580000.0,,,,,,,,,,,,,,,,,,,,6909000.0,-91088000.0,,,-6928000.0,0.339951,,,,,,47867000.0,,,135128000.0,,,,178195000.0,,,-1669000.0,,,,,-8536000.0,,,1016354000.0,,127263000.0,,,-18000.0,,,-2664000.0,,,26744000,,,22496000,84280000,,,,,,,,,,13880000.0,9369000.0,7865000.0,,,,,,,,,,,,,,,,,,,57231077.0,,,,-17508000.0,,,,72985000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,-233929000.0,35253000.0,,,13269000.0,57242621.0,,,60061000.0,,67534000.0,18029000.0,,1451642000.0,,,,166808000.0,-21439000.0,,-36959000.0,60061000.0,,,,,,-153392000.0,17717000,,1948000.0,17364000,,5884000.0,,,1451642000.0,,61015000.0,-92198000.0,166808000.0,,-6659000.0,81822000.0,1.155834,,-18530000.0,4306000.0,,166808000.0,47460949.0,61015000.0,,,,18034000.0,17364000,353577000.0,283580000.0,63685000.0,162046000.0,,-94103000.0,61015000.0,3920000.0,,,,,353577000.0,7124000.0,,,-641000.0,81755000.0,,,35253000.0,,96268000.0,,,297610000.0,99856000.0,,,,,-86690000.0,-6699000.0,-92198000.0,66190000.0,,-165769000.0,,,19140000.0,-15053000.0,147705000.0,,44629000.0,,,61015000.0,,,-63726000.0,96268000.0,,,149824000.0,-15053000.0,,,,-6335000.0,7080000.0,,1020352000.0,8486000.0,135128000.0,,,-63284000.0,,66190000.0,-6335000.0,,,24940000,,,19056000,76954000,166808000.0,,,172902000.0,,1020352000.0,,42599000.0,297323000.0,26325000.0,-8760000.0,-74113000.0,,254724000.0,,,,,,,283580000.0,,,,,,,1.301527,,,,,,,10150000.0,,,-4255000.0,297610000.0,2846000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,35826000.0,,,13829000.0,,,,57086000.0,,,,,1473145000.0,,,,164700000.0,,,27115000.0,,,,,,0.320525,,18822000,,1648000.0,18447000,,4935000.0,,,,,,,,,,,,,-18500000.0,4142000.0,,,,,,,,,18447000,,219407000.0,64590000.0,,,-94000.0,87125000.0,5696000.0,,,,47460949.0,348115000.0,20768000.0,,,,,,,,,,,,,,,,,,,1647000.0,-117297000.0,,,6574000.0,0.36909,,,,,,42858000.0,,,87125000.0,,,,122951000.0,,,6278000.0,,,,,-2108000.0,,,1012158000.0,,61015000.0,,,-1197000.0,,,-2108000.0,,,26667000,,,21732000,78419000,,,,,,,,,,28312000.0,-2788000.0,26110000.0,,,647242000.0,,,,,,,,,,,,,,,,58043906.0,,,,7343000.0,,,,647242000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,23858000.0,,,10840000.0,,,,63714000.0,,,,,1437673000.0,,,,163048000.0,,,31442000.0,,,,,,0.233109,,13656000,,1857000.0,13384000,,5178000.0,,,,,,,,,,,,,11412000.0,3533000.0,,,,,,,,,13384000,,150454000.0,73518000.0,,,-67324000.0,50361000.0,2344000.0,,,,47460949.0,359138000.0,,,,,,,,,,,,,,,,,,,,1174000.0,-119105000.0,,,-72458000.0,0.262248,,,,,,46338000.0,,,50361000.0,,,,74219000.0,,,,,,,,-1652000.0,,,1042653000.0,,87125000.0,,,-770000.0,,,-1652000.0,,,32358000,,,27180000,84358000,,,,,,,,,,32212000.0,1384000.0,-36764000.0,,,637759000.0,,,,,,,,,,,,,,,,57443779.0,,,,3518000.0,,,,637759000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,23739000.0,,,9009000.0,,,,57010000.0,,,,,1449368000.0,,,,160749000.0,,,3974000.0,,,,,,0.291387,,17225000,,1734000.0,16882000,,5432000.0,,,,,,,,,,,,,-16064000.0,3146000.0,,160749000.0,,,,,,,16882000,,212762000.0,67119000.0,,,-16603000.0,55053000.0,-2388000.0,,,-9186000.0,47460949.0,362938000.0,14068000.0,,,,,,,,,,,,,,,,,,,6186000.0,-95642000.0,,,13100000.0,0.330238,,,,,,49027000.0,,,55053000.0,,,,78792000.0,,,,,,,,3293000.0,,,1083582000.0,,50361000.0,,,-19621000.0,,,-2300000.0,,,23524000,,,18092000,76128000,,,,,,,,,,23595000.0,-2860000.0,4692000.0,,,,,,,,,,,,,,,,,,,58281066.0,,,,3798000.0,,,,280547000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,-93020000.0,26728000.0,,,20962000.0,58135853.0,,,48111000.0,,64451000.0,99272000.0,,1421671000.0,,,,171848000.0,-23200000.0,,36741000.0,48111000.0,,,,,,-136917000.0,14748000,,1790000.0,14454000,,5684000.0,,,1421671000.0,,51394000.0,-143230000.0,171848000.0,,8086000.0,95414000.0,1.087843,,-48000.0,3275000.0,,171848000.0,47460949.0,51394000.0,,,,21229000.0,14454000,373331000.0,218505000.0,67036000.0,,,-52896000.0,51394000.0,-4996000.0,,,,,373331000.0,-52477000.0,,,656000.0,122256000.0,,,26728000.0,,78122000.0,,,256191000.0,116643000.0,,,,,-9621000.0,18827000.0,-143230000.0,63168000.0,,-40236000.0,,,14096000.0,-7660000.0,61015000.0,,38626000.0,,,51394000.0,,,-22984000.0,78122000.0,,,,5040000.0,,,,-7193000.0,7029000.0,,1071857000.0,-3236000.0,55053000.0,,,-1396000.0,,63168000.0,11100000.0,,,34094000,,,28410000,87998000,171848000.0,,,176862000.0,,1071857000.0,-18226000.0,54640000.0,326916000.0,38137000.0,12350000.0,-3659000.0,,272276000.0,,,,,,,218505000.0,,,,,,,1.233537,,,,,,,13831000.0,,,27834000.0,256191000.0,28490000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,27969000.0,,,4103000.0,,,,46259000.0,,,,,1429354000.0,,,,169813000.0,,,20431000.0,,,,,,0.174832,,10483000,,1660000.0,10274000,,5633000.0,,,,,,,,,,,,,-30963000.0,3263000.0,,169813000.0,,,,,,,10274000,,213779000.0,60152000.0,,,-11981000.0,59023000.0,3333000.0,,,,47460949.0,356336000.0,938000.0,,,,,,,,,,,,,,,,,,,1317000.0,-97974000.0,,,16918000.0,0.194258,,,,,,46383000.0,,,59023000.0,,,,86992000.0,,,,,,,,-2036000.0,,,1082853000.0,,51394000.0,,,-1215000.0,,,-2036000.0,,,19402000,,,13769000,64255000,,,,,,,,,,21646000.0,-81000.0,7629000.0,,,,,,,,,,,,,,,,,,,57286422.0,,,,4650000.0,,,,250603000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,29446000.0,,,898000.0,,,,44746000.0,,,,,1441251000.0,,,,184543000.0,,,15550000.0,,,,,,-0.126268,,-4949000,,1577000.0,-6976000,,5239000.0,,,,,,,,,,,,,14246000.0,3327000.0,,,,,,,,,-4851000,,229448000.0,62938000.0,,,-29961000.0,61905000.0,1955000.0,,,,47460949.0,388116000.0,-19070000.0,,,,,,,,,,,,,,,,,,,-656000.0,-99199000.0,,,-38366000.0,-0.126268,,,,,,28719000.0,,,61905000.0,,,,91351000.0,,,,,,,,-5269000.0,,,1077931000.0,,59023000.0,,,-2562000.0,,,14731000.0,,,39458000,,,34219000,63836000,,,,,,,,,,18112000.0,18550000.0,2882000.0,,,602533000.0,,,,,,,,,,,,,,,,47460949.0,,,,1299000.0,,,,602533000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,27693000.0,,,2860000.0,,,,46456000.0,,,,,1454329000.0,,,,182605000.0,,,10396000.0,,,,,,0.291387,,15163000,,1784000.0,13646000,,5370000.0,,,,,,,,,,,,,-19819000.0,4613000.0,,,,,,,,,14861000,,327318000.0,65119000.0,,,-4968000.0,70494000.0,-2271000.0,,,,47460949.0,394718000.0,7015000.0,,,,,,,,,,,,,,,,,,,662000.0,-46881000.0,,,1389000.0,0.310812,,,,,,49429000.0,,,70494000.0,,,,98187000.0,,,,,,,,-1796000.0,,,1092051000.0,,61905000.0,,,-4957000.0,,,-1796000.0,,,21060000,,,15690000,67979000,,,,,,,,,,15353000.0,-2054000.0,8589000.0,,,600256000.0,,,,,,,,,,,,,,,,56259907.0,,,,-1609000.0,,,,600256000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,420659000.0,80522000.0,,,1268000.0,56100665.0,,,45307000.0,,68097000.0,-1683000.0,,1489930000.0,,,,180989000.0,-34955000.0,,-48060000.0,45307000.0,,,,,,384690000.0,47400000,54834000.0,9060000.0,44176000,,2356000.0,,-6495000.0,1489930000.0,,467704000.0,19501000.0,180989000.0,,-11131000.0,106014000.0,1.097556,,1581000.0,9437000.0,,0.0,47460949.0,467704000.0,,,,18598000.0,39075000,161773000.0,234833000.0,86435000.0,3843000.0,,431600000.0,467704000.0,-43520000.0,,,,,161773000.0,-25734000.0,,,-40503000.0,18464000.0,,,80522000.0,,548226000.0,,,259234000.0,124612000.0,,,,,412833000.0,-4005000.0,19501000.0,59360000.0,,440718000.0,,,20640000.0,-3837000.0,54871000.0,,44099000.0,,,467704000.0,,,-20147000.0,548226000.0,,,-1581000.0,9679000.0,,,,5264000.0,14081000.0,,1184870000.0,-30540000.0,70494000.0,,,-11413000.0,,61329000.0,-1220000.0,-6484000.0,,44692000,,,42336000,87703000,0.0,,,168630000.0,,1184870000.0,,9129000.0,283773000.0,-36647000.0,-27546000.0,393733000.0,,274644000.0,,,,-7147000.0,,,234833000.0,,,,,,,1.194685,,,,,,,-47525000.0,,,-2682000.0,259234000.0,-43185000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,47584000.0,,,3358000.0,,,,54053000.0,,,,,1826957000.0,,,,394251000.0,,,-1326000.0,,,,,,1.087843,,58778000,,4364000.0,49391000,,5091000.0,,,,,,,,,,,,,-61077000.0,5919000.0,,,,,,,,,57608000,,509335000.0,71464000.0,,,-211698000.0,483872000.0,10533000.0,,,,47460949.0,229666000.0,34904000.0,,,,,,,,,,,,,,,,,,,-12757000.0,18280000.0,,,-271585000.0,1.214111,,,,,,46756000.0,,,483872000.0,,,,531456000.0,,,125548000.0,,,,,-1738000.0,,,1244960000.0,,467704000.0,,,-15930000.0,,,213262000.0,,,29800000,,,24708000,74822000,,,,,,,,,,14604000.0,-10412000.0,16168000.0,,,,,,,,,,,,4302000.0,,,,,,,54051182.0,,,1615000.0,-2224000.0,53693000.0,,,399349000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,29975000.0,,,7705000.0,,,,,,,,,2201024000.0,,,,659596000.0,,,27400000.0,,,,,,1.495785,,81786000,,4666000.0,30830000,,10501000.0,,,,,,,,,,,,,-79854000.0,11612000.0,,,,,,,,,79054000,,797209000.0,110196000.0,,,193727000.0,1080261000.0,-11385000.0,,,,47460949.0,358172000.0,8084000.0,,,,,,,,,,,,,,,,,,,11326000.0,3940000.0,,,458032000.0,1.660904,,,,,,72750000.0,,,1080261000.0,,,,1110236000.0,,,-39041000.0,,,,,-26230000.0,,,1315577000.0,,483872000.0,,,-10216000.0,,,332157000.0,,,47947000,,,37446000,117901000,,,,,,,,,,37616000.0,-3968000.0,563500000.0,,,,,,,,,,,,3088000.0,,,,,,,53473321.0,,,4380000.0,-59000.0,33918000.0,,,419759000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,26657000.0,,,2218000.0,,,,,,,,,2314889000.0,,,,565514000.0,,,-41422000.0,,,,,,0.592486,,31023000,,5149000.0,20351000,,7284000.0,,,,,,,,,,,,,-60880000.0,14668000.0,,,,,,,,,30406000,,878598000.0,117267000.0,,,-108501000.0,1010407000.0,8534000.0,,,-2968000.0,47460949.0,478691000.0,-10000.0,,,,,,,,0.0,,,,,,,,,,,7318000.0,2406000.0,,,-81753000.0,0.641051,,,,,,78601000.0,,,1010407000.0,,,,1037064000.0,,,0.0,,,,,-1152000.0,,,1345173000.0,,1080261000.0,,,-81221000.0,,,-1152000.0,,,45950000,,,38666000,119485000,,,,,,,,,,39799000.0,-5663000.0,-69854000.0,,,,,,,,,,,,3637000.0,,,,,,,52650573.0,0.0,,1975000.0,15852000.0,23988000.0,,,494284000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,3305000.0,12677000.0,,,5205000.0,53065902.0,,,,,160973000.0,-41282000.0,,2263057000.0,1131782000.0,-17916000.0,,626317000.0,-245166000.0,,-25934000.0,,,23239000.0,,81793000.0,,-308166000.0,-14856000,94016000.0,6773000.0,-27561000,,7079000.0,,16763000.0,2263057000.0,649556000.0,762708000.0,12984000.0,626317000.0,,17555000.0,133913000.0,2.962431,158773000.0,-43355000.0,13460000.0,203644000.0,3700000.0,47460949.0,762708000.0,,,,29955000.0,-14561000,464917000.0,853200000.0,106868000.0,93556000.0,494929000.0,-181694000.0,762708000.0,84794000.0,,,6906000.0,,464917000.0,-36776000.0,,649556000.0,92476000.0,51367000.0,,,12677000.0,0.0,775385000.0,,494929000.0,106537000.0,163868000.0,1131275000.0,,,,275210000.0,-145546000.0,12984000.0,152507000.0,118151000.0,-101389000.0,,,46099000.0,-48284000.0,487498000.0,23239000.0,80324000.0,,,762708000.0,,,-92649000.0,775385000.0,1131782000.0,,7049000.0,532009000.0,,81793000.0,158773000.0,-19164000.0,20952000.0,,1328031000.0,6202000.0,1010407000.0,,,14718000.0,,77253000.0,-12258000.0,22800000.0,,33623000,,,26544000,112073000,3700000.0,,,301182000.0,,1328031000.0,-218791000.0,18486000.0,453581000.0,-40652000.0,37598000.0,-234604000.0,,435095000.0,,1131275000.0,203644000.0,13946000.0,,,853200000.0,,,3869000.0,,,,3.214966,,,,-78308000.0,,5976000.0,-60752000.0,-23692000.0,,-139659000.0,106537000.0,-47183000.0,,,118151000.0,,,,,,,,,,,,,,,,,,,,
