,timestamp,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualChangeInWorkingCapital,annualCommonStockIssuance,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualOperatingIncome,annualNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalRevenue,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,annualRetainedEarnings,trailingCommonStockIssuance,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualEndCashPosition,annualTaxProvision,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyDilutedEPS,annualTotalAssets,annualPretaxIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPurchaseOfInvestment,annualCostOfRevenue,annualNonCurrentDeferredRevenue,annualNetIncome,annualLongTermDebt,trailingInvestingCashFlow,annualAccountsPayable,trailingOperatingIncome,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualDilutedEPS,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyChangeInAccountPayable,annualIncomeTaxPayable,annualSaleOfInvestment,annualOtherNonCashItems,annualBasicAverageShares,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAssets,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,annualChangeInAccountPayable,quarterlyAccountsReceivable,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyCostOfRevenue,annualNetPPE,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyRepaymentOfDebt,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyOtherCurrentAssets,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingStockBasedCompensation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualPurchaseOfInvestment,quarterlyOperatingIncome,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,trailingBeginningCashPosition,annualInterestExpense,annualGoodwill,trailingResearchAndDevelopment,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,trailingNetIncome,annualChangesInAccountReceivables,quarterlyTaxProvision,annualCapitalStock,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyDilutedAverageShares,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualInventory,annualAccumulatedDepreciation,annualBasicEPS,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualInvestmentsAndAdvances,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualCashDividendsPaid,trailingDilutedAverageShares,quarterlyCashDividendsPaid,trailingBasicEPS
71,1185840000,,148075000.0,,,,,,103678000.0,249097000.0,,,989016000.0,,,,1206467000.0,,,752955000.0,119594000.0,,,24855000.0,,,0.17,,,,1248579000.0,2455046000.0,,,,,,,,,,,,,25168000.0,-154257000.0,,,1137091000.0,90039000.0,,,,,,,,245707000.0,0.0,,,,,24855000.0,24855000.0,,,-104984000.0,,,,2021000.0,,435854000.0,,,247465000.0,,204787000.0,,,58391000.0,,,,,,,1436000.0,,461074000.0,,,,33827000.0,79807000.0,220609000.0,,,568838000.0,,1317955000.0,,0.17,,-34120000.0,,143820000.0,,,,-382304000.0,,,0.0,,95816000.0,435854000.0,,,,,,,,794222000.0,,,,44900000.0,,,94365000.0,4289000.0,,,,,,8303000.0,-3714000.0,,,,304098000.0,511043000.0,,,,,,25098000.0,,-37982000.0,-12423000.0,,116101000.0,,,,,,,128739000.0,,164410000.0,,,,8972000.0,,,21413000.0,,14780000.0,149709000.0,358368000.0,,-25220000.0,,,,,,,50266000.0,-59395000.0,,,,,,,,,,,
72,1193788800,,149868000.0,1180944000.0,149716000.0,129014000.0,208484000.0,386189000.0,164392000.0,263977000.0,121244000.0,0.0,1031076000.0,1212469000.0,,3905000.0,1327539000.0,263977000.0,,767087000.0,110488000.0,579327000.0,35308000.0,41014000.0,,577295000.0,,2617337000.0,165799000.0,,1289798000.0,2617337000.0,,234265000.0,,130491000.0,,,11611000.0,,0.0,,0.87,,27523000.0,-118681000.0,,-151620000.0,1180944000.0,95411000.0,,,284615000.0,70734000.0,143953000.0,1436393000.0,,253151000.0,0.0,579327000.0,105367000.0,,442170000.0,41014000.0,41014000.0,,,-75340000.0,,123900000.0,,870000.0,,579327000.0,1327539000.0,,442170000.0,,123900000.0,433478000.0,95411000.0,62082000.0,131866000.0,405126000.0,78792000.0,1031076000.0,149868000.0,130491000.0,1464000.0,,435854000.0,,226611000.0,,47200000.0,78792000.0,214175000.0,,,577295000.0,,1436393000.0,984453000.0,,248568000.0,0.0,0.0,,,,56864000.0,-310777000.0,330759000.0,,0.0,442643000.0,75448000.0,579327000.0,19687000.0,,,1289798000.0,,451130000.0,,984453000.0,,,,96798000.0,,,97016000.0,-15938000.0,,,,,,11611000.0,3905000.0,,,-47289000.0,315233000.0,442643000.0,,,130491000.0,856960000.0,-451720000.0,38976000.0,,46000000.0,-8754000.0,-245569000.0,173146000.0,,,,,767087000.0,,131866000.0,,0.0,,,,6186000.0,1464000.0,,56831000.0,379221000.0,22729000.0,,405126000.0,0.0,143473000.0,978204000.0,,-310777000.0,0.91,-972000.0,,66499000.0,-10831000.0,,,,,,,,,,,
73,1201737600,,314390000.0,,,,,,-61611000.0,313413000.0,,,710555000.0,,,,1221502000.0,,,768848000.0,101211000.0,,,46445000.0,,,0.31,,,,1243369000.0,2464871000.0,,,,,,,,,,,,,25333000.0,-175175000.0,,,1024945000.0,97366000.0,,,,,,,,254155000.0,0.0,,,,,46445000.0,46445000.0,,,-35082000.0,,,,-520000.0,,428055000.0,,,174659000.0,,142054000.0,,,61310000.0,,,,,,,1437000.0,,579327000.0,,,,60169000.0,67173000.0,200316000.0,,,528932000.0,,1439926000.0,,0.32,,0.0,,146001000.0,,,,-310777000.0,,,0.0,,150523000.0,428055000.0,,,,,,,,860315000.0,,,,-139049000.0,,,92514000.0,-1858000.0,,,,,,6964000.0,3562000.0,,,,315465000.0,439355000.0,,,,,,53839000.0,,-70768000.0,-10430000.0,,-51181000.0,,,,,,,128578000.0,,0.0,,,,13724000.0,,,12097000.0,,17748000.0,150683000.0,432260000.0,,-151272000.0,,,,,,,79172000.0,-82865000.0,,,,,,,,,,,
74,1209513600,,286229000.0,,,,,,24562000.0,342424000.0,,,709104000.0,,,,1216897000.0,,,765576000.0,109058000.0,,,39387000.0,,,0.27,,,,1213262000.0,2430159000.0,,,,,,,,,,,,,24911000.0,-85218000.0,,,995333000.0,97629000.0,,,,,,,,260861000.0,-1452000.0,,,,,39387000.0,39387000.0,,,173041000.0,,,,-4952000.0,,574889000.0,,,178520000.0,,171993000.0,,,63692000.0,,,,,,,1417000.0,,428055000.0,,,,50088000.0,54778000.0,210924000.0,,,522078000.0,,1434826000.0,,0.28,,0.0,,141844000.0,,,,-310777000.0,,,0.0,,268735000.0,574889000.0,,,,,,,,817498000.0,,,,-56911000.0,,,95275000.0,5381000.0,,,,,,8506000.0,3417000.0,,,,324553000.0,438000000.0,,,,,,49937000.0,,-63787000.0,-10476000.0,,35038000.0,,,,,,,127223000.0,,0.0,,,,10701000.0,,,24852000.0,,23662000.0,145271000.0,242609000.0,,146834000.0,,,,,,,74848000.0,-87187000.0,,,,,,,,,,,
75,1217462400,,282356000.0,,,,,,42620000.0,395378000.0,,,846097000.0,,,,1254171000.0,,,896574000.0,113328000.0,,,57749000.0,,,0.39,,,,1404686000.0,2658857000.0,,,,,,,,,,,,,23291000.0,-183445000.0,,,1128453000.0,102552000.0,,,,,,,,277102000.0,0.0,,,,,57749000.0,57749000.0,,,-278555000.0,,,,-1853000.0,,545489000.0,,,1896000.0,,143613000.0,,,67026000.0,,,,,,,1428000.0,,574889000.0,,,,52979000.0,123972000.0,222270000.0,,,603525000.0,,1530404000.0,,0.41,,0.0,,142536000.0,,,,-310777000.0,,,0.0,,93616000.0,545489000.0,,,,,,,,877087000.0,,,,115337000.0,,,104394000.0,15329000.0,,,,,,240676000.0,201000.0,,,,344128000.0,441288000.0,,,,,,54832000.0,,19650000.0,-188726000.0,,231346000.0,,,,,,,130511000.0,,0.0,,,,-4770000.0,,,19651000.0,,9826000.0,147486000.0,331598000.0,,-29400000.0,,,,,,,78123000.0,0.0,,,,,,,,,,,
76,1225411200,,305124000.0,1214107000.0,147672000.0,1011000.0,79181000.0,289345000.0,283774000.0,434057000.0,223912000.0,0.0,908983000.0,1336951000.0,,-35279000.0,1322290000.0,434057000.0,,899640000.0,115034000.0,577632000.0,28978000.0,46397000.0,,604718000.0,,2742478000.0,218956000.0,,1420188000.0,2742478000.0,,258896000.0,,189978000.0,,,23168000.0,,0.0,152379000.0,1.29,,23608000.0,-128834000.0,,-220053000.0,1214107000.0,83315000.0,,,597979000.0,51809000.0,143258000.0,1528371000.0,,285937000.0,0.0,577632000.0,97143000.0,,281097000.0,46397000.0,46397000.0,,,-60490000.0,152745000.0,147365000.0,,-30795000.0,,577632000.0,1322290000.0,,281097000.0,,147365000.0,331088000.0,83315000.0,66868000.0,145087000.0,373669000.0,114760000.0,908983000.0,305124000.0,189978000.0,1418000.0,,545489000.0,,321055000.0,,55720000.0,114760000.0,220633000.0,152379000.0,,604718000.0,,1528371000.0,951301000.0,,-1695000.0,-184650000.0,0.0,,,,-143842000.0,-331700000.0,579327000.0,,0.0,476787000.0,85105000.0,577632000.0,-26167000.0,,,1420188000.0,,438631000.0,,951301000.0,,,,81634000.0,,,102564000.0,-31101000.0,152745000.0,,,,,23168000.0,-35279000.0,,,-41743000.0,352805000.0,476787000.0,,,189978000.0,854143000.0,-572672000.0,65304000.0,,-28937000.0,167889000.0,-201086000.0,115885000.0,,,,,899640000.0,,145087000.0,,0.0,,,,9323000.0,1418000.0,,22581000.0,394747000.0,573000.0,,373669000.0,0.0,32143000.0,1078055000.0,,-331700000.0,1.33,-12249000.0,,88912000.0,-50001000.0,,,,,,,,,,,
77,1233360000,,293197000.0,,,,,,-90904000.0,485175000.0,,,739346000.0,,,,1221367000.0,,,917794000.0,104566000.0,,,52429000.0,,,0.37,,,,1415291000.0,2636658000.0,,,,,,,,,,0.0,,,25418000.0,-60059000.0,,,1032543000.0,78405000.0,,,,,,,,274331000.0,0.0,,,,,52429000.0,52429000.0,,,-32323000.0,,,,-1544000.0,,470165000.0,,,175337000.0,,150083000.0,,,65424000.0,,,,,,,1420000.0,,577632000.0,,,-27333000.0,69671000.0,109870000.0,206759000.0,,,547343000.0,,1604115000.0,,0.37,,0.0,,141865000.0,-492000.0,,,,,,42936000.0,,64047000.0,470165000.0,,,-2911000.0,,,,,842281000.0,,,,-190782000.0,61636000.0,,98407000.0,8340000.0,,,,,,7271000.0,-27143000.0,9395000.0,,,339755000.0,,,,,,,67572000.0,,660000.0,-8978000.0,,-81926000.0,,,,,,,141152000.0,,0.0,,,,17242000.0,,14143000.0,1152000.0,,8698000.0,142612000.0,372116000.0,,-107467000.0,,,,,,,92990000.0,0.0,,,,,,,,,,,
78,1241049600,,276007000.0,,,,,,17470000.0,522129000.0,,,726098000.0,,,,1294997000.0,,,917287000.0,111211000.0,,,48288000.0,,,0.33,,,,1401054000.0,2696051000.0,,,,,,,,,,0.0,,,24310000.0,-59168000.0,,,1002105000.0,82025000.0,,,,,,,,271816000.0,0.0,,,,,48288000.0,48288000.0,,,-7415000.0,,,,7663000.0,,506399000.0,,,,,189115000.0,,,65019000.0,,,,,,,1441000.0,,470165000.0,,,0.0,65113000.0,99343000.0,217148000.0,,,540609000.0,,1693946000.0,,0.34,,0.0,,143275000.0,-492000.0,,,,,,50094000.0,,58994000.0,506399000.0,,,-43796000.0,,,,,876847000.0,,,,-61916000.0,47856000.0,,102996000.0,-728000.0,,,,,,176233000.0,-25591000.0,9256000.0,,,336835000.0,,,,,,,54668000.0,,25008000.0,-7241000.0,,24711000.0,,,,,,,136799000.0,,0.0,,,,16825000.0,,14660000.0,25500000.0,,249000.0,145421000.0,370448000.0,,36234000.0,,,,,,,78978000.0,0.0,,,,,,,,,,,
79,1248998400,,298734000.0,,,,,,221821000.0,568639000.0,,,816092000.0,,,,1448957000.0,,,933560000.0,105708000.0,,,47436000.0,,,0.32,,,,1428787000.0,2877744000.0,,,,,,,,,,0.0,,,24853000.0,-191767000.0,,,1114826000.0,87533000.0,,,,,,,,275142000.0,0.0,,,,,47436000.0,47436000.0,,,-122372000.0,,,,4984000.0,,622281000.0,,,,,136760000.0,,,70035000.0,,,,,,,1442000.0,,506399000.0,,,-20915000.0,66473000.0,102676000.0,213653000.0,,,581792000.0,,1762918000.0,,0.33,,0.0,,144138000.0,-951000.0,,,,,,49494000.0,,100953000.0,622281000.0,,,57397000.0,,,,,1082539000.0,,,,119206000.0,36787000.0,,104989000.0,8189000.0,,,,,,221249000.0,-7871000.0,13051000.0,,,345177000.0,,,,,,,61489000.0,,1913000.0,-10643000.0,,232464000.0,,,,,,,144928000.0,,0.0,,,,19037000.0,,13996000.0,1585000.0,,19070000.0,146063000.0,460258000.0,,115882000.0,,,,,,,64445000.0,0.0,,,,,,,,,,,
80,1256947200,,280095000.0,1094688000.0,145857000.0,-126405000.0,71918000.0,197108000.0,48721000.0,574980000.0,210451000.0,0.0,814593000.0,1360045000.0,,-3831000.0,1463800000.0,574980000.0,,932691000.0,121739000.0,701613000.0,65389000.0,19528000.0,,553990000.0,,2938854000.0,233070000.0,,1475054000.0,2938854000.0,,273650000.0,34739000.0,167681000.0,,,255095000.0,,43820000.0,88002000.0,1.15,,26872000.0,-76208000.0,,0.0,1094688000.0,93247000.0,,5508000.0,290709000.0,11819000.0,143752000.0,1844166000.0,,265106000.0,0.0,701613000.0,101453000.0,,,19528000.0,19528000.0,,,-29792000.0,,127010000.0,,15679000.0,,701613000.0,1463800000.0,,,,127010000.0,236708000.0,93247000.0,73172000.0,146910000.0,466713000.0,96810000.0,814593000.0,280095000.0,167681000.0,1469000.0,,622281000.0,-3745000.0,311904000.0,-5110000.0,31813000.0,96810000.0,240184000.0,88002000.0,,553990000.0,,1844166000.0,1168326000.0,,123981000.0,0.0,0.0,,-1810000.0,,69452000.0,-259580000.0,577632000.0,,0.0,406490000.0,66715000.0,701613000.0,22619000.0,,12140000.0,1475054000.0,,443224000.0,,1168326000.0,,,,9538000.0,34739000.0,,115316000.0,10141000.0,,-53358000.0,,,,10136000.0,-3831000.0,5508000.0,,-39600000.0,338278000.0,406490000.0,,,167681000.0,875944000.0,-387202000.0,24922000.0,,41871000.0,-15189000.0,-189451000.0,63910000.0,,,,,932691000.0,,146910000.0,56934000.0,0.0,,,22830000.0,12285000.0,1469000.0,14135000.0,43681000.0,419908000.0,-16198000.0,,466713000.0,0.0,79332000.0,1086395000.0,,-259580000.0,1.17,25942000.0,,51794000.0,0.0,,,,,,,,,,,
81,1264896000,,215838000.0,,,,,,-54174000.0,705216000.0,,,723184000.0,,,,1398521000.0,,,934226000.0,105469000.0,,,132786000.0,,,0.88,,,,1511244000.0,2909765000.0,,,,,,,,,,87851000.0,,,25652000.0,-58638000.0,,,939022000.0,92347000.0,-73497000.0,,,,,,,264586000.0,0.0,,,,,132786000.0,132786000.0,,,-13160000.0,,,,2250000.0,,626490000.0,,,,,142493000.0,,,65581000.0,,,,,,,1465000.0,,701613000.0,,,-3127000.0,57342000.0,89538000.0,209494000.0,,,507435000.0,,1970743000.0,,0.9,,0.0,,146830000.0,-744000.0,,,,,,0.0,,57362000.0,626490000.0,,,-14836000.0,,,,,1092343000.0,,,,-168944000.0,39434000.0,,101232000.0,-51676000.0,,,,,,182159000.0,-10102000.0,33590000.0,,,330167000.0,,,,,,,55092000.0,,-17868000.0,-8757000.0,,-45417000.0,,,,,,,143371000.0,,0.0,,,,-75444000.0,,17234000.0,8133000.0,,-357000.0,150788000.0,465853000.0,,-75123000.0,,,,,,,80744000.0,-25257000.0,,,,,,,,,,,
82,1272585600,,226578000.0,,,,,,75199000.0,725102000.0,,,720597000.0,,,,1379894000.0,,,998910000.0,108076000.0,,,39549000.0,,,0.26,,,,1625442000.0,3005336000.0,,,,,,,,,,100220000.0,,,24567000.0,-73110000.0,,,947175000.0,95731000.0,,,,,,,,269079000.0,0.0,,,,,39549000.0,39549000.0,,,-76018000.0,,,,8905000.0,,669431000.0,,,,,149654000.0,,,69027000.0,,,,,,,1498000.0,,626490000.0,,,-127745000.0,53873000.0,119806000.0,224111000.0,,,505771000.0,,2058161000.0,,0.27,,0.0,,148890000.0,-602000.0,,,,,,0.0,,131288000.0,669431000.0,,,-5790000.0,,,,,1078454000.0,,,,-6370000.0,38226000.0,,113050000.0,13127000.0,,,,,,186802000.0,-16061000.0,28024000.0,,,338106000.0,,,,,,,44968000.0,,39475000.0,-6451000.0,,81650000.0,,,,,,,140630000.0,,0.0,,,,14324000.0,,13470000.0,65077000.0,,-385000.0,152482000.0,409023000.0,,42941000.0,,,,,,,69535000.0,-25000000.0,,,,,,,,,,,
83,1280534400,,227785000.0,,,,,,193410000.0,758727000.0,,,837054000.0,,,,1495974000.0,,,1002531000.0,111183000.0,,,39327000.0,,,0.26,,,,1618675000.0,3114649000.0,,,,,,,,,,92082000.0,,,21553000.0,-77816000.0,,,1064839000.0,94107000.0,,,,,,,,270186000.0,0.0,,,,,39327000.0,39327000.0,,,64348000.0,,,,-3046000.0,,883441000.0,,,,,148582000.0,,,66743000.0,,,,,,,1475000.0,,669431000.0,,,-6809000.0,47747000.0,118061000.0,219393000.0,,,593911000.0,,2049810000.0,,0.27,,0.0,,148006000.0,-2263000.0,,,,,,0.0,,163474000.0,883441000.0,,,1445000.0,,,,,1209825000.0,,,,125604000.0,33972000.0,,105649000.0,7252000.0,,,,,,240407000.0,-23789000.0,2736000.0,,,336929000.0,,,,,,,50793000.0,,-63232000.0,-14501000.0,,207911000.0,,,,,,,139102000.0,,0.0,,,,8420000.0,,14510000.0,14031000.0,,359000.0,151106000.0,326384000.0,,214010000.0,,,,,,,72346000.0,-75000000.0,,,,,,,,,,,
84,1288483200,,264591000.0,1186359000.0,151911000.0,-91146000.0,145329000.0,298961000.0,84526000.0,770674000.0,184110000.0,0.0,921768000.0,1380661000.0,,-15774000.0,1247755000.0,770674000.0,,1265843000.0,129918000.0,775407000.0,-38405000.0,25401000.0,,600569000.0,,3286541000.0,198658000.0,,2038786000.0,3286541000.0,,281094000.0,34103000.0,237063000.0,,,312850000.0,,0.0,18555000.0,1.56,,29429000.0,-33951000.0,,-184699000.0,1186359000.0,105948000.0,,8349000.0,547686000.0,-431000.0,148013000.0,2100182000.0,,295716000.0,0.0,775407000.0,101201000.0,,286598000.0,25401000.0,25401000.0,,,-213903000.0,,181102000.0,,10984000.0,,775407000.0,1247755000.0,,286598000.0,10566000.0,181102000.0,341036000.0,105948000.0,79743000.0,148580000.0,163154000.0,249656000.0,921768000.0,264591000.0,237063000.0,1485000.0,,883441000.0,-3692000.0,285311000.0,-363148000.0,39696000.0,249656000.0,262459000.0,101885000.0,,600569000.0,,2100182000.0,938561000.0,,73794000.0,0.0,9921000.0,,-83000.0,,-43062000.0,-297379000.0,701613000.0,,0.0,445959000.0,195562000.0,775407000.0,14548000.0,,2979000.0,2038786000.0,,454646000.0,,938561000.0,,,,-41436000.0,34103000.0,,129298000.0,69653000.0,,-500829000.0,,,,16331000.0,-15774000.0,8349000.0,,-42075000.0,375459000.0,445959000.0,,,237063000.0,915457000.0,-243515000.0,33257000.0,,-1437000.0,-12366000.0,-238733000.0,96892000.0,,,,,1265843000.0,,148580000.0,59988000.0,9921000.0,,,-16202000.0,14295000.0,1485000.0,14774000.0,58088000.0,449229000.0,-48000.0,,163154000.0,0.0,-122587000.0,1099567000.0,,-297379000.0,1.6,38356000.0,,62686000.0,-59442000.0,,,,,,,,,,,
85,1296432000,,270333000.0,,,,,,-50563000.0,816700000.0,,,785082000.0,,,,1194277000.0,,,1266524000.0,109189000.0,,,48226000.0,,,0.31,,,,2019011000.0,3213288000.0,,,,,,,,,,105923000.0,,,31676000.0,-23957000.0,,,1055415000.0,106146000.0,-83276000.0,,,,,,,280339000.0,0.0,,,,,48226000.0,48226000.0,,,-18579000.0,,,,5670000.0,,700612000.0,,,,,169165000.0,,,84305000.0,,,,,,,1492000.0,,775407000.0,,,-2741000.0,52332000.0,232670000.0,233677000.0,,,565895000.0,,2157873000.0,,0.32,,0.0,,149016000.0,-655000.0,,,,,,0.0,,19049000.0,700612000.0,,,10614000.0,,,,,867128000.0,,,,-139611000.0,35712000.0,,120740000.0,3371000.0,,,,,,216672000.0,-13189000.0,2515000.0,,,364644000.0,,,,,,,46662000.0,,-13188000.0,-10930000.0,,-39633000.0,,,,,,,149554000.0,,0.0,,,,4106000.0,,15247000.0,52464000.0,,1458000.0,153640000.0,166516000.0,,-74795000.0,,,,,,,78338000.0,-64997000.0,,,,,,,,,,,
86,1304121600,,254235000.0,,,,,,85306000.0,883487000.0,,,807836000.0,,,,1206622000.0,,,1256485000.0,129032000.0,,,81114000.0,,,0.53,,,,2002847000.0,3209469000.0,,,,,,,,,,111598000.0,,,33322000.0,-25478000.0,,,1062071000.0,113209000.0,,,,,,,,307642000.0,0.0,,,,,81114000.0,81114000.0,,,7160000.0,,,,5574000.0,,694032000.0,,,59761000.0,,210068000.0,,,86028000.0,,,,,,,1465000.0,,700612000.0,,,-779000.0,57259000.0,220610000.0,255957000.0,,,578576000.0,,2147398000.0,,0.55,,0.0,,148461000.0,-655000.0,,,,,,0.0,,44599000.0,694032000.0,,,-39518000.0,,,,,840463000.0,,,,-26519000.0,46931000.0,,123169000.0,-4310000.0,,,,,,226784000.0,629000.0,2476000.0,,,393670000.0,,,,,,,51685000.0,,-114264000.0,-11182000.0,,96488000.0,,,,,,,150370000.0,,0.0,,,,-23855000.0,,12667000.0,56379000.0,,264000.0,152593000.0,146431000.0,,-6580000.0,,,,,,,85007000.0,-169988000.0,,,,,,,,,,,
87,1312070400,,265041000.0,,,,,,287442000.0,931281000.0,,,982090000.0,,,,1362296000.0,,,1258286000.0,117784000.0,,,52082000.0,,,0.35,,,,2006342000.0,3368638000.0,,,,,,,,,,107849000.0,,,31961000.0,-43176000.0,,,1247131000.0,107055000.0,,,,,,,,302063000.0,0.0,,,,,52082000.0,52082000.0,,,-27666000.0,,,,-2212000.0,,889886000.0,,,,,175386000.0,,,84732000.0,,,,,,,1437000.0,,694032000.0,,,-1862000.0,55967000.0,203739000.0,243884000.0,,,694536000.0,,2121507000.0,,0.36,,0.0,,144960000.0,-3282000.0,,,,,,0.0,,40365000.0,889886000.0,,,35684000.0,,,,,1038281000.0,,,,217420000.0,59143000.0,,122547000.0,-3952000.0,,,,,,284463000.0,-1540000.0,3091000.0,,,386795000.0,,,,,,,58179000.0,,-92299000.0,-22993000.0,,310435000.0,,,,,,,159059000.0,,0.0,,,,3885000.0,,13516000.0,10983000.0,,180699000.0,148045000.0,148395000.0,,195854000.0,,,,,,,90140000.0,-100000000.0,,,,,,,,,,,
88,1320019200,,257224000.0,1266034000.0,150367000.0,10589000.0,162180000.0,380086000.0,57901000.0,957517000.0,212843000.0,0.0,1008810000.0,1535643000.0,,-20945000.0,1338055000.0,957517000.0,,1289286000.0,119873000.0,855077000.0,-2251000.0,39942000.0,,703555000.0,0.27,3367334000.0,219113000.0,,2029279000.0,3367334000.0,,340450000.0,56208000.0,221364000.0,,,302176000.0,,0.0,108076000.0,1.47,,31591000.0,-34774000.0,,-401836000.0,1266034000.0,103389000.0,,3079000.0,139811000.0,221364000.0,146573000.0,2101300000.0,,305149000.0,-33335000.0,855077000.0,128550000.0,,56529000.0,39942000.0,39942000.0,,,-49734000.0,,203124000.0,,-2762000.0,,855077000.0,1338055000.0,,56529000.0,,203124000.0,440316000.0,103389000.0,85385000.0,159517000.0,148997000.0,196031000.0,1008810000.0,257224000.0,221364000.0,1433000.0,,889886000.0,-4628000.0,341393000.0,-35633000.0,53555000.0,196031000.0,248832000.0,108076000.0,,703555000.0,,2101300000.0,1004074000.0,0.28,79670000.0,0.0,0.0,143855000.0,-36000.0,,-277619000.0,-313459000.0,775407000.0,,0.0,472976000.0,35798000.0,855077000.0,6270000.0,,-25754000.0,2029279000.0,,475878000.0,,1004074000.0,,,,-40701000.0,56208000.0,,125415000.0,27169000.0,,-41015000.0,,,,302176000.0,-20945000.0,3079000.0,,-60230000.0,390534000.0,472976000.0,,,221364000.0,982350000.0,-127385000.0,56317000.0,,-57868000.0,-15125000.0,-88819000.0,73026000.0,,,,,1289286000.0,,159517000.0,56414000.0,0.0,,,-18974000.0,13613000.0,1433000.0,14984000.0,42354000.0,491871000.0,38943000.0,146350000.0,148997000.0,-33335000.0,-34809000.0,1195193000.0,,-313459000.0,1.51,22278000.0,,87908000.0,-66851000.0,,,,,,,,,,,
