date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyBasicEPS,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingChangeInWorkingCapital,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualRetainedEarnings,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualOperatingIncome,annualPretaxIncome,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualTaxProvision,trailingSaleOfInvestment,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashDividendsPaid,quarterlyOperatingExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualNetPPE,annualCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,trailingNetOtherInvestingChanges,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangesInAccountReceivables,trailingInterestExpense,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,trailingNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,annualTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingResearchAndDevelopment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalStock,quarterlyGrossPPE,trailingFreeCashFlow,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyPurchaseOfBusiness,trailingChangesInAccountReceivables,quarterlyCurrentAssets,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,quarterlyBasicAverageShares,annualAccumulatedDepreciation,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyResearchAndDevelopment,trailingChangeInInventory,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingBasicAverageShares,trailingStockBasedCompensation,trailingDilutedEPS,trailingBasicEPS,trailingCommonStockIssuance,trailingDilutedAverageShares
1970-01-01 00:00:01.427760000,-305108000000.0,,,2863736000000.0,535.5,3036764000000.0,22285541000000.0,10724212000000.0,,,,34618586000000.0,,,,,,,8813200000000.0,,,,,,,869617000000.0,290200000000.0,,,,,,,262257000000.0,,,,990422000000.0,,,,-225236000000.0,146870000000.0,,,,2453842000000.0,,109639000000.0,,-14325000000.0,,1909391000000.0,-60606000000.0,,,-1160961000000.0,2399642000000.0,,,,481278000000.0,178999000000.0,1145861000000.0,,262257000000.0,489725416.0,22576653000000.0,151181000000.0,68748000000.0,,144655000000.0,,,,,,,2076618000000.0,,,,,,,,,,,,,10617527000000.0,,,,-50224000000.0,,,,103299000000.0,,-89198000000.0,,,,1909391000000.0,,,105861000000.0,,-2926887000000.0,3267949000000.0,535.0,,41204000000.0,1085783000000.0,,339375000000.0,,1888663000000.0,1564499000000.0,,,,,2501956000000.0,,,-1155451000000.0,,,323024000000.0,5436406000000.0,,,,,,,131264000000.0,,-353929000000.0,,,,,,,,,351760000000.0,,,,2680376000000.0,850343000000.0,,,,,,,,11852441000000.0,,,,414586000000.0,,,0.0,,12333045000000.0,,124386000000.0,126258000000.0,489725416.0,,14238999000000.0,,8807624000000.0,,1514647000000.0,46170000000.0,,,40810000000.0,,592565000000.0,,-11224000000.0,,,,,,
1970-01-01 00:00:01.435622400,423190000000.0,,,3048554000000.0,612.0,2980444000000.0,20933978000000.0,9204742000000.0,,,,31025715000000.0,,,,,,,7306477000000.0,,,,,,,874299000000.0,158007000000.0,,,,,,,299675000000.0,,,,947421000000.0,,,,-25149000000.0,136873000000.0,,,,1525654000000.0,,105781000000.0,,-166000000.0,,2047675000000.0,-50621000000.0,,,102467000000.0,2450896000000.0,,,,437353000000.0,-50202000000.0,972909000000.0,,299675000000.0,489713942.0,18792943000000.0,151976000000.0,74980000000.0,,130321000000.0,,,,,,,2083172000000.0,,,,,,,,,,,,,10914960000000.0,,,,31187000000.0,,,,76371000000.0,,16052000000.0,,,,2047675000000.0,,,163719000000.0,,-2752910000000.0,3106170000000.0,612.0,,44146000000.0,1078394000000.0,,339641000000.0,,1909391000000.0,1564499000000.0,,,,,2342253000000.0,,,-706346000000.0,,,367724000000.0,5431340000000.0,,,,,,,112625000000.0,,-90092000000.0,,,,,,,,,-1043164000000.0,,,,1845350000000.0,1129536000000.0,,,,,14176443000000.0,,,9588201000000.0,,,,197740000000.0,,,-9619000000.0,,10091737000000.0,,39733000000.0,136851000000.0,489711034.0,,14176443000000.0,,9104369000000.0,,1250942000000.0,41140000000.0,,,194541000000.0,,294578000000.0,,-45585000000.0,,,,,,
1970-01-01 00:00:01.443571200,942207000000.0,,,3015323000000.0,239.0,2999383000000.0,20748632000000.0,9179614000000.0,,,,31450567000000.0,,,,,,,7260795000000.0,,,,,,,930939000000.0,143787000000.0,,,,,,,116979000000.0,,,,852566000000.0,,,,-95715000000.0,114791000000.0,,,,1378716000000.0,,96621000000.0,,10159000000.0,,2870342000000.0,39973000000.0,,,-607672000000.0,2492831000000.0,,,,348306000000.0,-78903000000.0,1044325000000.0,,116979000000.0,489699600.0,19090032000000.0,148574000000.0,85948000000.0,,113240000000.0,,,,,,0.0,2147027000000.0,,,,,,,,,,,,,11038952000000.0,,,,-100398000000.0,,,,-39803000000.0,,112617000000.0,,,,2870342000000.0,,,131341000000.0,,-882810000000.0,3004763000000.0,239.0,,49838000000.0,1135063000000.0,,316620000000.0,,2047675000000.0,1564499000000.0,,,,,3157748000000.0,,0.0,-830491000000.0,,,345804000000.0,5492214000000.0,,,,,,,102004000000.0,,625161000000.0,,,,,,,,,-409871000000.0,,,,266127000000.0,1772698000000.0,,,,,,,,9910418000000.0,,,,205935000000.0,43011000000.0,,-2619000000.0,,10701935000000.0,,62148000000.0,80044000000.0,489699600.0,,14224482000000.0,,9220626000000.0,,1155122000000.0,44005000000.0,,,746328000000.0,,287406000000.0,,71972000000.0,,,,,,
1970-01-01 00:00:01.451520000,-345429000000.0,136401000000.0,342341000000.0,3006577000000.0,-257.096391,2546700000000.0,20760990000000.0,8549206000000.0,,,342341000000.0,29404725000000.0,29404725000000.0,17248594000000.0,546361000000.0,,,13870000000.0,6908799000000.0,9049971000000.0,-440484000000.0,12361910000000.0,,316904000000.0,,3145000000000.0,-96400000000.0,6908799000000.0,1077068000000.0,710741000000.0,-41575000000.0,2559464000000.0,1726098000000.0,-125900000000.0,714860000000.0,,,849597000000.0,95916000000.0,,,-94384000000.0,130420000000.0,191140000000.0,1290373000000.0,,1726098000000.0,2559464000000.0,73308000000.0,3640006000000.0,961000000.0,10835735000000.0,2559464000000.0,152549000000.0,1129.0,928352000000.0,-735702000000.0,3412200000000.0,,227131000000.0,,616911000000.0,-358200000000.0,928352000000.0,,-125900000000.0,489699600.0,17248594000000.0,129650000000.0,102359000000.0,,98427000000.0,8549206000000.0,81295000000.0,8643735000000.0,,3006577000000.0,0.0,3145000000000.0,0.0,292943000000.0,649331000000.0,2257410000000.0,,14478914000000.0,8699388000000.0,4736672000000.0,102359000000.0,,4229965000000.0,,10835735000000.0,354815000000.0,130420000000.0,546361000000.0,232109000000.0,,2852407000000.0,1129.0,-3466000000.0,489710936.0,-309814000000.0,670801000000.0,,-6794352000000.0,2559464000000.0,,,248410000000.0,1888663000000.0,-231745000000.0,2257410000000.0,-257.096391,3751849000000.0,13870000000.0,1290373000000.0,,316904000000.0,,2870342000000.0,1564499000000.0,-24888000000.0,489708728.0,,42220319000000.0,2852407000000.0,20760990000000.0,0.0,-822817000000.0,,-27989000000.0,267200000000.0,5958900000000.0,,,,,-3371000000.0,-270343000000.0,95916000000.0,,-689470000000.0,129650000000.0,-1163996000000.0,,-2401868000000.0,-27741405000000.0,-3515105000000.0,98427000000.0,9260878000000.0,-62721000000.0,,483610000000.0,22699856000000.0,354815000000.0,477388000000.0,,,346146000000.0,1564499000000.0,42220319000000.0,,112674000000.0,8699388000000.0,385925000000.0,,,-91000000000.0,,,-15751000000.0,,8643735000000.0,616911000000.0,5400000000.0,2993000000.0,489699600.0,-27741405000000.0,14478914000000.0,,9049971000000.0,,1116797000000.0,52505000000.0,,10337946000000.0,-310878000000.0,-508330000000.0,292943000000.0,183821000000.0,175977000000.0,,,,,,
1970-01-01 00:00:01.459382400,,,,3331900000000.0,379.824693,2243800000000.0,20048400000000.0,8331400000000.0,,,,29484800000000.0,,,,,,,6766100000000.0,,,,,,,2886200000000.0,215100000000.0,,,,,,,186000000000.0,,,,,,,,,1083900000000.0,,,,2076700000000.0,,,,,,,,,,,3271200000000.0,,,,535200000000.0,-67000000000.0,,,186000000000.0,489699600.0,17292500000000.0,,5475400000000.0,,,,,,,,,2886200000000.0,,,,,,,,,,,,,12192300000000.0,,,,,,,,,,,,,,2791900000000.0,,,,,,,379.824693,,,6251200000000.0,,2777300000000.0,,,,,,,,2791900000000.0,,,,,,385000000000.0,5515000000000.0,,,,,,,,,,,,,,,,,,,,,,633200000000.0,,,,,,,,,8961100000000.0,,,,318100000000.0,,,,,9436300000000.0,,103000000000.0,,489699600.0,,14009400000000.0,,,,385000000000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,2797124000000.0,470.0,3058007000000.0,19785427000000.0,7585543000000.0,,,,28624228000000.0,,,,,,,5940259000000.0,,,,,,,997574000000.0,255246000000.0,,,,,,,230090000000.0,,,,,,,,,147484000000.0,,,,2287236000000.0,,86869000000.0,,,,,,,,,2619621000000.0,,,,434474000000.0,-35668000000.0,936651000000.0,,230090000000.0,489688546.0,16194168000000.0,126627000000.0,111626000000.0,,60192000000.0,,,,,,,2188567000000.0,,,,,,,,,,,,,11122258000000.0,,,,,,,,,,,,,,3043228000000.0,,,,,,2355602000000.0,470.0,,-4135000000.0,1145310000000.0,,372245000000.0,,,1564499000000.0,,,,,3482151000000.0,,,,,,431054000000.0,5677628000000.0,,,,,,,85354000000.0,,,,,,,,,,,,,,,304299000000.0,,,,,,,,,8608625000000.0,,,,326463000000.0,,,,,8838801000000.0,,71217000000.0,,489685848.0,,13848470000000.0,,9350357000000.0,,1243585000000.0,39030000000.0,,,,,438923000000.0,,,,,,,,
1970-01-01 00:00:01.475193600,,,,3312400000000.0,431.693226,2160400000000.0,20030600000000.0,8196300000000.0,,,,30135800000000.0,,,,,,,6167300000000.0,,,,,,,2967900000000.0,234500000000.0,,,,,,,211400000000.0,,,,,,,,,1270400000000.0,,,,2068900000000.0,,,,,,,,,,,3369500000000.0,,,,365000000000.0,-90800000000.0,,,211400000000.0,489943286.0,17468100000000.0,,5592200000000.0,,,,,,,,,2967900000000.0,,,,,,,,,,,,,11359898000000.0,,,,,,,,,,,,,,3460800000000.0,,,,,,,431.693226,,,6586500000000.0,,2967000000000.0,,,,,,,,3460800000000.0,,,,,,401600000000.0,5529900000000.0,,,,,,,,,,,,,,,,,,,,,,616400000000.0,,,,,,,,,9271800000000.0,,,,310800000000.0,,,,,10105200000000.0,,76300000000.0,,489943286.0,,13869500000000.0,,,,401600000000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,,-9513000000.0,253486000000.0,2685652000000.0,,4270741000000.0,20948278000000.0,8358443000000.0,,,253486000000.0,30664298000000.0,30664298000000.0,17881580000000.0,708362000000.0,,,-1432000000.0,6300790000000.0,9644483000000.0,-641647000000.0,12482665000000.0,,311135000000.0,,-995329000000.0,90229000000.0,6300790000000.0,1339780000000.0,1123431000000.0,-184099000000.0,2900311000000.0,1820001000000.0,80831000000.0,1550641000000.0,,,,85372000000.0,,,,167192000000.0,150181000000.0,1235955000000.0,,1820001000000.0,2900311000000.0,,3421500000000.0,,11429874000000.0,,,1452.0,948801000000.0,,2127568000000.0,,328314000000.0,,454588000000.0,114961000000.0,948801000000.0,,80831000000.0,,17881580000000.0,137680000000.0,106099000000.0,,35617000000.0,8358443000000.0,-114838000000.0,9716020000000.0,,2685652000000.0,,2009844000000.0,0.0,720555000000.0,329074000000.0,2769317000000.0,,14312111000000.0,9523137000000.0,4882150000000.0,106099000000.0,,4770750000000.0,,11429874000000.0,342524000000.0,167192000000.0,708362000000.0,,,3620866000000.0,1451.0,,489953116.0,,340847000000.0,,-1844531000000.0,2900311000000.0,,,,2559464000000.0,,2769317000000.0,,3886712000000.0,-1432000000.0,1235955000000.0,,311135000000.0,,,1564499000000.0,-19829000000.0,489784626.0,,43133769000000.0,3620866000000.0,20948278000000.0,,,,-65129000000.0,117724000000.0,6398309000000.0,,,,,-37539000000.0,167873000000.0,85372000000.0,,,137680000000.0,-943271000000.0,,-3484958000000.0,-28821658000000.0,-3220109000000.0,35617000000.0,9298433000000.0,,,795117000000.0,23120878000000.0,342524000000.0,,,,328314000000.0,1564499000000.0,43133769000000.0,,252196000000.0,9523137000000.0,337219000000.0,,,168037000000.0,,,,,9716020000000.0,454588000000.0,77808000000.0,,,-28821658000000.0,14312111000000.0,,9644483000000.0,,232842000000.0,,,10638213000000.0,,-517000000.0,720555000000.0,167881000000.0,,,,,,,
1970-01-01 00:00:01.498780800,,,,2736871000000.0,453.5,3152689000000.0,20232654000000.0,7495367000000.0,,,,27825503000000.0,,,,,,,5536259000000.0,,,,,,,1005510000000.0,258078000000.0,,,,,,,222199000000.0,,,,,,,,,143146000000.0,,,,988689000000.0,,76504000000.0,,,,,,,,,2689785000000.0,,,,419950000000.0,-77773000000.0,1090750000000.0,,222199000000.0,489949794.0,14771149000000.0,142763000000.0,100768000000.0,,17625000000.0,,,,,,,2238268000000.0,,,,,,,,,,,,,11681645000000.0,,,,,,,,,,,,,,1656462000000.0,,,,,,2951597000000.0,453.5,,7204000000.0,1152010000000.0,,341168000000.0,,,1564499000000.0,,,,,2360900000000.0,,,,,,451517000000.0,5842474000000.0,,,,,,,87869000000.0,,,,,,,,,,,,,,,258049000000.0,,,,,,,,,7275782000000.0,,,,315922000000.0,,,,,7592849000000.0,,57844000000.0,,489946362.0,,13409682000000.0,,9877328000000.0,,1233413000000.0,37899000000.0,,,,,704438000000.0,,,,,,,,
1970-01-01 00:00:01.514678400,,-4610000000.0,,,,,,,,,168880000000.0,,29745439000000.0,16696309000000.0,461559000000.0,,,30985000000.0,,9826926000000.0,-1320944000000.0,12959462000000.0,,304860000000.0,,,,5110188000000.0,1069092000000.0,816997000000.0,-243140000000.0,1928182000000.0,1573474000000.0,,821970000000.0,,,,91698000000.0,,,,,-175759000000.0,1399287000000.0,,,1928182000000.0,,3437681000000.0,,11657366000000.0,,,973.0,1034423000000.0,,,,270656000000.0,,,,,,,,,,,,,7238205000000.0,162110000000.0,9678243000000.0,,2839844000000.0,,,,972631000000.0,792115000000.0,2463824000000.0,,13562319000000.0,9458104000000.0,4557142000000.0,107165000000.0,,3877749000000.0,,,295538000000.0,386551000000.0,461559000000.0,,,2900813000000.0,972.5,,490194110.0,,-972129000000.0,,-1851909000000.0,,,,,2900311000000.0,,,,4002913000000.0,,,,,,,,-49659000000.0,490034350.0,,43626804000000.0,,20067196000000.0,,,,-44754000000.0,,,,,,,115293000000.0,-205403000000.0,,,,128462000000.0,-1363499000000.0,,-3483245000000.0,,-3055779000000.0,17906000000.0,9518375000000.0,,,546341000000.0,23546929000000.0,,,,,270656000000.0,1564499000000.0,,,-303340000000.0,,302464000000.0,,,,,,,,,642027000000.0,,,,-30064485000000.0,,,,,,,,10587467000000.0,,-275864000000.0,,168635000000.0,,,,,,,
1970-01-01 00:00:01.530316800,,,,2898368000000.0,512.0,3313744000000.0,19271134000000.0,6563696000000.0,,,,29968012000000.0,,,,,,,4664489000000.0,,,,,,,863445000000.0,280672000000.0,,,,,,,251022000000.0,,,,,,,,,232344000000.0,,,,1939978000000.0,,72342000000.0,,,,,,,,,2493194000000.0,,,,594451000000.0,-3695000000.0,1030757000000.0,,251022000000.0,490200494.0,15665230000000.0,147700000000.0,537007000000.0,,52510000000.0,,,,,,,2091363000000.0,,,,,,,,,,,,,12808712000000.0,,,,,,,,,,,,,,2249692000000.0,,,,,,,512.0,,30485000000.0,1120729000000.0,,1676019000000.0,,,1564499000000.0,,,,,3109997000000.0,,,,,,401831000000.0,5806938000000.0,,,,,,,113715000000.0,,,,,,,,,,,,,,,573233000000.0,,,,,,13000034000000.0,,,9101534000000.0,,,,391210000000.0,,,,,10696878000000.0,,110538000000.0,,490197478.0,,13000034000000.0,,10973638000000.0,,1285613000000.0,40340000000.0,,,,,860305000000.0,,,,,,,,
1970-01-01 00:00:01.538265600,719347000000.0,,,,454.5,3325357000000.0,,,,,,,,,,,,,,,,,,,,968999000000.0,239463000000.0,,,,,,,222480000000.0,,,,842502000000.0,,,,-181996000000.0,,,,,,,64988000000.0,,990000000.0,,2718050000000.0,241912000000.0,,,-610669000000.0,2623124000000.0,,,,,-25340000000.0,,,222480000000.0,489717744.0,,,,,,,,,,,-6702000000.0,2257235000000.0,,,,,,,,,,,,,,,,,-332551000000.0,,,,-33030000000.0,,65545000000.0,,,,,,,195638000000.0,,-820742000000.0,,454.5,,,,,,,2249692000000.0,,,,,,,,,-624452000000.0,,,365889000000.0,5948481000000.0,,,,,,,,,202162000000.0,,,,,,,,,-264492000000.0,,,,,1343799000000.0,,,,,,,,,,,,334021000000.0,,,-21114000000.0,,,,94558000000.0,94558000000.0,489717744.0,,,,,,1241511000000.0,44012000000.0,,,468358000000.0,,,,-58068000000.0,,,,,,
1970-01-01 00:00:01.546214400,-325246000000.0,13636000000.0,236058000000.0,5680349000000.0,,3577993000000.0,20316306000000.0,8421507000000.0,,,236058000000.0,32474120000000.0,32474120000000.0,17815630000000.0,645571000000.0,,,50158000000.0,5279812000000.0,11256069000000.0,-423815000000.0,13430725000000.0,,1687548000000.0,,1004665000000.0,-24815000000.0,5279812000000.0,1100860000000.0,1033977000000.0,-298632000000.0,2703422000000.0,1368481000000.0,-24888000000.0,1003372000000.0,,249837000000.0,834590000000.0,110702000000.0,,,324697000000.0,587080000000.0,-178101000000.0,1236489000000.0,,1368481000000.0,2703422000000.0,81639000000.0,3364939000000.0,8433000000.0,13129901000000.0,2703422000000.0,-127346000000.0,1404.5,895583000000.0,-956137000000.0,2392437000000.0,,314565000000.0,,1074634000000.0,18316000000.0,895583000000.0,,-24888000000.0,,17815630000000.0,204785000000.0,545895000000.0,,52878000000.0,8421507000000.0,-167841000000.0,12157814000000.0,,5680349000000.0,0.0,2451264000000.0,,994780000000.0,654988000000.0,3171065000000.0,-24415000000.0,13068257000000.0,9394123000000.0,4695790000000.0,545895000000.0,,4010464000000.0,,13129901000000.0,597531000000.0,587080000000.0,645571000000.0,300363000000.0,,3698202000000.0,1404.5,8334000000.0,490101258.0,-369325000000.0,775240000000.0,,-1686616000000.0,2703422000000.0,,,-311987000000.0,1928182000000.0,-38774000000.0,3171065000000.0,,3714715000000.0,50158000000.0,1236489000000.0,,1687548000000.0,,2718050000000.0,1564499000000.0,-28007000000.0,490098932.0,,44289629000000.0,3698202000000.0,20316306000000.0,,-1019180000000.0,,-60708000000.0,-58827000000.0,5970430000000.0,,,,,4972000000.0,-480543000000.0,110702000000.0,,-238387000000.0,204785000000.0,-531675000000.0,,-2704130000000.0,-31221372000000.0,-3007092000000.0,52878000000.0,8904465000000.0,247728000000.0,,719412000000.0,23436050000000.0,597531000000.0,693934000000.0,,,314565000000.0,1564499000000.0,44289629000000.0,,-81217000000.0,9394123000000.0,296874000000.0,,,-44239000000.0,,,-5067000000.0,,12157814000000.0,1074634000000.0,-19424000000.0,-19424000000.0,,-31221372000000.0,13068257000000.0,0.0,11256069000000.0,,871990000000.0,49018000000.0,,10005325000000.0,-14628000000.0,-408495000000.0,994780000000.0,176758000000.0,46675000000.0,,,,,,
1970-01-01 00:00:01.561852800,,,,3567025000000.0,355.0,3525340000000.0,21651093000000.0,8556727000000.0,,,,33469433000000.0,,,,,,,5673216000000.0,,,,,,,963052000000.0,203067000000.0,,,,,,,173934000000.0,,,,,,,,,214195000000.0,,,,583633000000.0,,79393000000.0,,,,,,,,,2573193000000.0,,,,607643000000.0,4052000000.0,1158872000000.0,,173934000000.0,490297856.0,18464814000000.0,242067000000.0,615247000000.0,,61175000000.0,,,,,,,2286336000000.0,,,,,,,,,,,,,13422385000000.0,,,,,,,,,,,,,,2250125000000.0,,,,,,,354.5,,141280000000.0,1079292000000.0,,1772292000000.0,,,1564499000000.0,,,,,2927248000000.0,,,,,,286857000000.0,6098533000000.0,,,,,,,102532000000.0,,,,,,,,,,,,,,,643173000000.0,,,,,,14077313000000.0,,,9908087000000.0,,,,283596000000.0,,,,,11818340000000.0,,80529000000.0,,490289994.0,,14077313000000.0,,11438900000000.0,,1266030000000.0,40360000000.0,,,,,677123000000.0,,,,,,,,
1970-01-01 00:00:01.569801600,29813000000.0,,,3365629000000.0,387.0,3646596000000.0,21944597000000.0,8456367000000.0,,,,33661292000000.0,,,,,,,5492636000000.0,,,,,,,942779000000.0,213282000000.0,,,,,,,189739000000.0,,,,897403000000.0,,,,-268865000000.0,209635000000.0,,,,915662000000.0,,68553000000.0,,5082000000.0,,2128393000000.0,536638000000.0,,,-991744000000.0,2567079000000.0,,,,636236000000.0,-41370000000.0,1228404000000.0,,189739000000.0,490483100.0,18430146000000.0,239554000000.0,685800000000.0,,56461000000.0,,,,,,0.0,2257279000000.0,,,,,,,,,,,,,13617789000000.0,,,,119620000000.0,,,,-5126000000.0,,-26722000000.0,,,,2128393000000.0,,,199046000000.0,,-408768000000.0,,386.5,,148193000000.0,1627642000000.0,,2010354000000.0,,2250125000000.0,1564499000000.0,,,,,2925462000000.0,,,-908283000000.0,,,309800000000.0,6213675000000.0,,,,,,,99003000000.0,,-144637000000.0,,,,,,,,,-69548000000.0,,,,679090000000.0,938096000000.0,,,,,14287145000000.0,,,9973779000000.0,,,,270275000000.0,,,-21683000000.0,,11716695000000.0,,56993000000.0,56993000000.0,490305910.0,,14287145000000.0,,11627369000000.0,,1236231000000.0,40349000000.0,,,-121732000000.0,,797069000000.0,,-143758000000.0,,,,,,
