,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingCashDividendsPaid,trailingPurchaseOfBusiness,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,annualOtherNonCashItems,trailingNetIncome,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualLongTermDebt,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingChangeInInventory,annualDepreciationAndAmortization,quarterlyBasicEPS,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualCurrentLiabilities,trailingNetOtherInvestingChanges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualRetainedEarnings,annualInventory,quarterlyGoodwill,trailingChangeInWorkingCapital,annualSaleOfInvestment,quarterlyLongTermDebt,annualGoodwill,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyInventory,trailingGrossProfit,annualChangeInAccountPayable,annualDilutedEPS,annualAccountsPayable,annualOtherIncomeExpense,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingIncome,quarterlyCashDividendsPaid,quarterlyCashAndCashEquivalents,annualCommonStockIssuance,annualNetPPE,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,trailingRepaymentOfDebt,quarterlyCapitalStock,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,annualEbitda,trailingTotalRevenue,annualOperatingIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyDilutedAverageShares,trailingEndCashPosition,quarterlyCurrentDebt,trailingPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualOtherNonCurrentAssets,annualOperatingExpense,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualChangesInAccountReceivables,trailingOperatingExpense,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,quarterlyStockBasedCompensation,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyEbitda,annualCurrentAccruedExpenses,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualTotalRevenue,annualDilutedAverageShares,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCurrentAssets,quarterlyBasicAverageShares,trailingChangeInAccountPayable,annualGrossProfit,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherCurrentAssets,trailingCostOfRevenue,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingTaxProvision,trailingDepreciationAndAmortization,annualChangeInInventory,quarterlyOperatingIncome,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualFreeCashFlow,annualPurchaseOfBusiness,annualCashDividendsPaid,trailingOtherNonCashItems,annualCostOfRevenue,annualBeginningCashPosition,annualNetIncome,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1293753600,,241998000.0,-257287000.0,160500000.0,-99200000.0,,160500000.0,,,,,,,,1058522000.0,,338461000.0,19308377000.0,,,0.58,,3551315000.0,,,,,,,,,,1287410000.0,,,,,,,1667000.0,,5440751000.0,,,,,,,,,-27735000.0,1400895000.0,,,,,1400895000.0,29859000.0,,,,4920000.0,,,1658182000.0,,,,,,,,,275792000.0,,,19144000.0,280693000.0,,115379000.0,,2967334000.0,11170313000.0,160500000.0,,,,-149291000.0,14132319000.0,3704146000.0,-282000.0,,,,,1234514000.0,,,,,,,,-185362000.0,-320711000.0,,20296000.0,,,,,,0.0,,8467004000.0,-35834000.0,0.57,6780000.0,,,2962006000.0,,0.0,303866000.0,,,,,,,,-50091000.0,,1400895000.0,,,,303466000.0,-227739000.0,580232000.0,,9640905000.0,,61011000.0,10428173000.0,275605000.0,,,278033000.0,,1529408000.0,-285012000.0,,,,736812000.0,,259289000.0,,,3598651000.0,98789000.0,19888609000.0,,,,,276766000.0,-50091000.0,-107996000.0,,-497702000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,255233000.0,511541000.0,214381000.0,676404000.0,,214381000.0,,,,,,,,1040413000.0,,300683000.0,19072921000.0,,,0.78,,3802240000.0,,,,,,,2550287000.0,,,1342581000.0,,,,,,,142000.0,,5195946000.0,,,,,,,,,-27536000.0,1912436000.0,,,,,1912436000.0,30391000.0,,,,4939000.0,,,1400895000.0,,,,,,,,,-268973000.0,,,19056000.0,279766000.0,,278000.0,,2969615000.0,11547986000.0,214381000.0,,,295919000.0,632722000.0,14681016000.0,3724770000.0,-5968000.0,,,,,1271978000.0,,,,,,,,-69758000.0,381548000.0,,30303000.0,,,,,,0.0,,8909481000.0,-26707000.0,0.77,5342000.0,,,3133030000.0,,0.0,391346000.0,,,,,,,,-43682000.0,,1912436000.0,,,,322087000.0,258201000.0,687336000.0,,9950172000.0,,80475000.0,10956246000.0,274319000.0,,,296132000.0,,1597814000.0,-223199000.0,,,,755155000.0,,346335000.0,,,3786274000.0,131954000.0,19760257000.0,,,,,365249000.0,-43682000.0,-121181000.0,,-516823000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,282975000.0,88017000.0,184419000.0,230641000.0,,184419000.0,,,,,,,,1114278000.0,,332426000.0,19507441000.0,,,0.67,,3907112000.0,,,,,,,2551030000.0,,,1361889000.0,,,,,,,62000.0,,5157796000.0,,,,,,,,,-31649000.0,2000453000.0,,,,,2000453000.0,32012000.0,,,,4958000.0,,,1912436000.0,,,,,,,,,-100449000.0,,,19355000.0,279015000.0,,175000.0,,2972436000.0,11652649000.0,184419000.0,,,292901000.0,196941000.0,14855729000.0,3734424000.0,-885000.0,,,,,1304103000.0,,,,,,,,-145133000.0,-80455000.0,,71634000.0,,,,,,0.0,,8893332000.0,-22488000.0,0.66,9486000.0,,,3203080000.0,,876000.0,344775000.0,,,,,,,,-32824000.0,,2000453000.0,,,,336422000.0,25437000.0,653581000.0,,10007785000.0,,126677000.0,11121305000.0,273492000.0,,,308806000.0,,1644864000.0,-158894000.0,,,,761988000.0,,298492000.0,,,3939044000.0,114073000.0,20161022000.0,,,,,317159000.0,-33700000.0,-109800000.0,,-542115000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,287830000.0,-174463000.0,147324000.0,360103000.0,-212418000.0,147324000.0,,,14982671000.0,,1100584000.0,,2868965000.0,0.0,972863000.0,422917000.0,19789723000.0,,125941000.0,,,3837203000.0,10855120000.0,,,,4055664000.0,5466534000.0,2565227000.0,,,972863000.0,2565227000.0,,,,3837203000.0,28365000.0,-3636000.0,4965000.0,5466534000.0,,,2.54,9202115000.0,-1889000.0,1167948000.0,-50868000.0,,-30704000.0,1825990000.0,,772916000.0,,1825990000.0,1825990000.0,33679000.0,1258586000.0,297857000.0,,4965000.0,1825990000.0,-787722000.0,2000453000.0,1317560000.0,,1209251000.0,,1329517000.0,,916000.0,1825990000.0,58173000.0,2.59,,20184000.0,,,392089000.0,,129048000.0,12115813000.0,147324000.0,1130641000.0,285723000.0,297857000.0,319622000.0,14982671000.0,3765048000.0,-344000.0,,,,-167954000.0,1329517000.0,,,2992132000.0,1329845000.0,1197969000.0,-556601000.0,194997000.0,-440324000.0,86982000.0,,72764000.0,,,11217623000.0,-35457000.0,,0.0,-840577000.0,9202115000.0,-50868000.0,,6757000.0,,-7479000.0,2866858000.0,167808000.0,-45340000.0,280388000.0,422917000.0,706624000.0,,1260916000.0,,78902000.0,-844204000.0,-85821000.0,,1825990000.0,,80217558000.0,277717000.0,367870000.0,-328193000.0,617947000.0,,10855120000.0,3765048000.0,742000.0,11217623000.0,,,2539096000.0,314998000.0,272471000.0,1260693000.0,-177099000.0,424017000.0,12113706000.0,67364000.0,772916000.0,,226525000.0,0.0,,4055664000.0,79201000.0,20407670000.0,706624000.0,,,-272294000.0,250077000.0,-40481000.0,-448745000.0,392089000.0,-556601000.0,999994000.0,-45380000.0,-117624000.0,,77678462000.0,1658182000.0,706624000.0,,,,,,,,,,,,,,,,,,
1325289600,,290351000.0,544345000.0,162116000.0,431703000.0,,162116000.0,,,,,,,,1265277000.0,,418964000.0,19767552000.0,,,0.63,,3724456000.0,,,,,,,2740507000.0,,,1536939000.0,,,,,,,-3558000.0,,5824358000.0,,,,,,,,,-33708000.0,2370335000.0,,,,,2370335000.0,35621000.0,,,,2584000.0,,,1825990000.0,,,,,,,,,243393000.0,,,22796000.0,263084000.0,,392081000.0,,3228882000.0,13073667000.0,162116000.0,,,362504000.0,383565000.0,15978266000.0,4022486000.0,-6535000.0,,,,,1377946000.0,,,,,,,,-128042000.0,212361000.0,,6591000.0,,,,,,0.0,,9589019000.0,-44381000.0,0.62,6400000.0,,,2904599000.0,,0.0,319228000.0,,,,,,,,-298639000.0,,2370335000.0,,,,304620000.0,-326715000.0,593093000.0,,11246377000.0,,219342000.0,11955780000.0,258461000.0,,,273865000.0,,1827290000.0,-142638000.0,,,,793604000.0,-250501000.0,262324000.0,,,812605000.0,100208000.0,20360645000.0,,,,,288473000.0,-48138000.0,411281000.0,,-584342000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,293590000.0,-43241000.0,212105000.0,236421000.0,,212105000.0,,,,,,,,1273070000.0,,412599000.0,19376146000.0,,,0.82,,3868647000.0,,,,,,,2750916000.0,,,1489971000.0,,,,,,,-8896000.0,,5354338000.0,,,,,,,,,-33721000.0,2327094000.0,,,,,2327094000.0,37852000.0,,,,2608000.0,,,2370335000.0,,,,,,,,,-138109000.0,,,24577000.0,262363000.0,,392164000.0,,129558000.0,12698561000.0,212105000.0,,,357502000.0,196361000.0,15645036000.0,4041395000.0,-20438000.0,,,,,1394205000.0,,,,,,,,-200462000.0,-48948000.0,,19516000.0,,,,,,0.0,,9249766000.0,-37362000.0,0.81,6285000.0,,,2946475000.0,,0.0,406755000.0,,,,,,,,-47217000.0,,2327094000.0,,,,317997000.0,462014000.0,695125000.0,,10915000000.0,,356000.0,11603641000.0,258162000.0,,,284638000.0,,1783561000.0,-292406000.0,,,,803419000.0,-7157000.0,344326000.0,,,990989000.0,132221000.0,20071271000.0,,,,,377128000.0,-40060000.0,-232445000.0,,-590786000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,382788000.0,-671346000.0,181271000.0,91931000.0,,181271000.0,,,,,,,,1388254000.0,,482240000.0,19080234000.0,,,0.72,,3943347000.0,,,,,,,2984981000.0,,,1483726000.0,,,,,,,-59000.0,,5447126000.0,,,,,,,,,-32652000.0,1655748000.0,,,,,1655748000.0,42852000.0,,,,2616000.0,,,2327094000.0,,,,,,,,,-4463000.0,,,25232000.0,255725000.0,,392246000.0,,125473000.0,12817877000.0,181271000.0,,,601670000.0,52526000.0,15747592000.0,4577170000.0,-5000.0,,,,,1486574000.0,,,,,,,,-185754000.0,-151933000.0,,11842000.0,,,,,,0.0,,9170863000.0,-43253000.0,0.71,6258000.0,,,2929715000.0,,33000.0,361878000.0,,,,,,,,-560469000.0,,1655748000.0,,,,370611000.0,-81871000.0,689150000.0,,10951363000.0,,-6551000.0,11170422000.0,252116000.0,,,332307000.0,,1866514000.0,-294855000.0,,,,865046000.0,-521097000.0,293794000.0,,,1139608000.0,112523000.0,19769384000.0,,,,,318539000.0,-39405000.0,-202808000.0,,-621528000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,326162000.0,-589140000.0,163494000.0,545394000.0,-947949000.0,152694000.0,,,15444126000.0,,1300000.0,,2456712000.0,48838000.0,1446770000.0,572453000.0,18596566000.0,,147194000.0,,,3938597000.0,11214482000.0,,,,1270423000.0,5689147000.0,2973097000.0,,,1446770000.0,2973097000.0,,,,3938597000.0,26120000.0,-27481000.0,2625000.0,5689147000.0,,420569000.0,2.8,9630110000.0,-39994000.0,1305449000.0,-30787000.0,,-32679000.0,1066608000.0,,780013000.0,,1066608000.0,1066608000.0,30869000.0,1772932000.0,580448000.0,,2625000.0,1066608000.0,-1116882000.0,1655748000.0,1407550000.0,,1298549000.0,,1350618000.0,,23000.0,1066608000.0,-59155000.0,2.84,,24620000.0,,,0.0,,123417000.0,12987414000.0,163494000.0,1163131000.0,326162000.0,580448000.0,508956000.0,15444126000.0,4456975000.0,-130000.0,,,,-164041000.0,1350618000.0,,,123417000.0,1370549000.0,1229495000.0,-570605000.0,60638000.0,-647988000.0,289846000.0,,22689000.0,,,10987151000.0,41666000.0,,218988000.0,-1162246000.0,9630110000.0,-30787000.0,,7177000.0,,-10658000.0,2456712000.0,-759382000.0,-8271000.0,325943000.0,572453000.0,718986000.0,,48838000.0,,97225000.0,-1491627000.0,-41624000.0,,1066608000.0,,79489596000.0,256903000.0,377321000.0,-253538000.0,691730000.0,,11214482000.0,4456975000.0,5158000.0,10987151000.0,,,2669098000.0,338685000.0,252906000.0,1772932000.0,-761728000.0,454945000.0,12987414000.0,301326000.0,780013000.0,3085000.0,262687000.0,218988000.0,,1270423000.0,109993000.0,19288296000.0,708186000.0,,,-200110000.0,314409000.0,-36438000.0,-1092910000.0,0.0,-570605000.0,1141408000.0,-775670000.0,-132760000.0,,76820498000.0,1825990000.0,718986000.0,,,,,,,,,,,,,,,,,,
1356912000,,326453000.0,-649204000.0,168611000.0,-241707000.0,,162225000.0,,,,,,,,51455000.0,,522968000.0,20794390000.0,,,0.73,,4361266000.0,,,,,,,2975298000.0,,,1396107000.0,,,,,,,-1906000.0,,5965563000.0,,,,,,,,,-49595000.0,417404000.0,,,,,417404000.0,43396000.0,,,,2640000.0,,,1066608000.0,,,,,,,,,-429765000.0,,,18909000.0,235992000.0,,,,124058000.0,13158297000.0,168611000.0,,,573637000.0,-298250000.0,15495532000.0,4473333000.0,-1090000.0,,,,,1405562000.0,,,,,,,,-284691000.0,-481659000.0,,15727000.0,,,,,,223648000.0,,9879850000.0,-33890000.0,0.71,9419000.0,,,2337235000.0,,23000.0,330889000.0,,,,,203741000.0,,,-61379000.0,,417404000.0,,,,382736000.0,-272420000.0,671924000.0,,11435737000.0,,6000.0,11022199000.0,232361000.0,,,342213000.0,,1722560000.0,-1031148000.0,,,,800340000.0,0.0,268584000.0,,,1389439000.0,106359000.0,21466314000.0,,,,,289188000.0,-56543000.0,-346118000.0,,-605222000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,326228000.0,929893000.0,45634000.0,985362000.0,,204143000.0,,,,,,,,212238000.0,,463083000.0,19806679000.0,,,0.2,,4180449000.0,,,,,,,2945245000.0,,,1396272000.0,,,,,,,-4211000.0,,5662556000.0,,,,,,,,,-48608000.0,1347297000.0,,,,,1347297000.0,40251000.0,,,,2651000.0,,,417404000.0,,,,,,,,,12119000.0,,,18647000.0,234587000.0,,,,112410000.0,13765151000.0,45634000.0,,,566755000.0,953528000.0,16111431000.0,4386647000.0,-4996000.0,,,,,1383860000.0,,,,,,,,0.0,659718000.0,,20536000.0,,,,,,461775000.0,,10362227000.0,-56244000.0,0.19,9085000.0,,,2346280000.0,,58000.0,389762000.0,,,,,562767000.0,,,-36560000.0,,1347297000.0,,,,363404000.0,97913000.0,716989000.0,,12042651000.0,,-5163000.0,11724784000.0,230422000.0,,,323536000.0,,1722500000.0,-1293852000.0,,,,762237000.0,0.0,330864000.0,,,1386465000.0,126721000.0,20523668000.0,,,,,353585000.0,-31834000.0,22988000.0,,-621623000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,323051000.0,220288000.0,168439000.0,75409000.0,,64110000.0,,,,,,,,1432424000.0,,441017000.0,21344198000.0,,,0.73,,4585488000.0,,,,,,,2944547000.0,,,1396439000.0,,,,,,,-56018000.0,,5895089000.0,,,,,,,,,-48802000.0,1567585000.0,,,,,1567585000.0,42998000.0,,,,2671000.0,,,1347297000.0,,,,,,,,,-418051000.0,,,18547000.0,235669000.0,,,,158365000.0,14161138000.0,168439000.0,,,560256000.0,25859000.0,16579332000.0,4440259000.0,-28687000.0,,,,,1416651000.0,,,,,,,,-116400000.0,-93454000.0,,-23873000.0,,,,,,0.0,,11009224000.0,-55097000.0,0.71,8396000.0,,,2418194000.0,,442000.0,177476000.0,,,,,613845000.0,,,280493000.0,,1567585000.0,,,,372311000.0,-224580000.0,562450000.0,,12441648000.0,,-716000.0,12139073000.0,231002000.0,,,331173000.0,,1719490000.0,-5000000.0,,,,777091000.0,0.0,115931000.0,,,1506102000.0,51821000.0,21906648000.0,,,,,190139000.0,-49550000.0,-126973000.0,,-639560000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,331652000.0,-336579000.0,51023000.0,-30939000.0,117260000.0,50561000.0,,,18918638000.0,,2064000.0,,2319745000.0,1534843000.0,1396606000.0,532564000.0,23901488000.0,,170793000.0,0.22,,6051920000.0,14870635000.0,,,,1508414000.0,6981494000.0,2944970000.0,,,1396606000.0,2944970000.0,,,,6051920000.0,36275000.0,-51356000.0,2678000.0,6981494000.0,,3818288000.0,1.84,13335792000.0,-113566000.0,788125000.0,-35483000.0,,-48711000.0,1231006000.0,,803561000.0,,1231006000.0,1231006000.0,44148000.0,1728258000.0,554743000.0,,2678000.0,1231006000.0,-690449000.0,1567585000.0,1070299000.0,,1011921000.0,,1471419000.0,,1402000.0,1231006000.0,-1476821000.0,1.88,,19117000.0,235127000.0,,,,221713000.0,16598893000.0,51023000.0,824458000.0,331652000.0,554743000.0,-95462000.0,18918638000.0,4524987000.0,-131497000.0,,,,-202450000.0,1471419000.0,,,221713000.0,1495898000.0,1333712000.0,-667858000.0,25573000.0,-83085000.0,-222593000.0,,13183000.0,,,14393651000.0,-2312518000.0,,0.0,-484176000.0,13335792000.0,-35483000.0,0.22,9375000.0,,-166270000.0,2319745000.0,164398000.0,879000.0,159990000.0,532564000.0,433707000.0,,1534843000.0,2437935000.0,75048000.0,-2330000000.0,-65294000.0,,1231006000.0,,87959167000.0,235345000.0,400799000.0,-1087485000.0,567552000.0,,14870635000.0,4524987000.0,7937000.0,14393651000.0,230478000.0,,2507819000.0,358303000.0,231067000.0,1728258000.0,0.0,331023000.0,16598893000.0,-137988000.0,803561000.0,0.0,96725000.0,0.0,,1508414000.0,46164000.0,24469040000.0,493435000.0,,,-1486572000.0,166753000.0,-64523000.0,-240346000.0,,-667858000.0,585675000.0,0.0,-195716000.0,,85451348000.0,1066608000.0,433707000.0,,,,,,,,,,,,,,,,,,
1388448000,,322619000.0,-883541000.0,41385000.0,-1003643000.0,,48931000.0,,,,,,,,1547239000.0,,533090000.0,28488137000.0,,,0.18,,6214193000.0,,,,,,,2949859000.0,,,1396776000.0,,,,,,,-120002000.0,,8602809000.0,,,,,,,,,-54367000.0,347465000.0,,,,,347465000.0,45710000.0,,,,2686000.0,,,1231006000.0,,,,,,,,,-159120000.0,,,19043000.0,237012000.0,,423000000.0,,242304000.0,17548293000.0,41385000.0,,,551482000.0,-1062826000.0,19796095000.0,4567750000.0,-193002000.0,,,,,1527581000.0,,,,,,,,-19652000.0,-1219670000.0,,2396000.0,,,,,,0.0,,13858659000.0,-41076000.0,0.17,11226000.0,,,2247802000.0,,83000.0,206134000.0,,,,,523117000.0,,,-68203000.0,,347465000.0,,,,408010000.0,-1626618000.0,688225000.0,,15828898000.0,,-2675000.0,15228345000.0,230277000.0,,,364060000.0,,1719395000.0,-99500000.0,,,,824105000.0,-9103000.0,141381000.0,,,1495432000.0,92450000.0,29176362000.0,,,,,280215000.0,-59183000.0,188305000.0,,-703476000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,318853000.0,349265000.0,180077000.0,1116296000.0,,180077000.0,,,,,,,,1590305000.0,,587185000.0,27726310000.0,,,0.78,,6506412000.0,,,,,,,2949256000.0,,,1396948000.0,,,,,,,-3847000.0,,8493269000.0,,,,,,,,,-54030000.0,696730000.0,,,,,696730000.0,46241000.0,,,,2695000.0,,,347465000.0,,,,,,,,,-336375000.0,,,19577000.0,236268000.0,,,,255228000.0,18215732000.0,180077000.0,,,545889000.0,1050087000.0,20361247000.0,4601220000.0,-25109000.0,,,,,1589359000.0,,,,,,,,-232309000.0,879289000.0,,-13539000.0,,,,,,0.0,,14909626000.0,-44514000.0,0.76,10792000.0,,,2145515000.0,,6277000.0,351255000.0,,,,,1089716000.0,,,-59932000.0,,696730000.0,,,,420835000.0,140563000.0,729593000.0,,16499931000.0,,-3634000.0,15760027000.0,229409000.0,,,376341000.0,,1715801000.0,-16034000000.0,,,,850847000.0,0.0,285437000.0,,,1621479000.0,105360000.0,28455903000.0,,,,,308758000.0,-66209000.0,-707099000.0,,-738512000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,309410000.0,565134000.0,-12780000.0,519842000.0,,-12780000.0,,,,,,,,1529570000.0,,471074000.0,29656150000.0,,,-0.06,,6133228000.0,,,,,,,2949948000.0,,,1995482000.0,,,,,,,-177824000.0,,8421977000.0,,,,,,,,,-53161000.0,1261864000.0,,,,,1261864000.0,49267000.0,,,,2707000.0,,,696730000.0,,,,,,,,,-40311000.0,,,21125000.0,225727000.0,,,,367743000.0,18644251000.0,-12780000.0,,,539367000.0,446564000.0,20630606000.0,4739220000.0,-8270000.0,,,,,1660584000.0,,,,,,,,-318632000.0,307748000.0,,-16518000.0,,,,,,0.0,,14809789000.0,-39378000.0,-0.06,10147000.0,,,1986355000.0,,6000.0,128724000.0,,,,,-137206000.0,,,-191066000.0,,1261864000.0,,,,434945000.0,483466000.0,692004000.0,,16339359000.0,,453000.0,15891386000.0,225727000.0,,,387611000.0,,2304892000.0,-1982525000.0,,,,882162000.0,-117794000.0,58332000.0,,,1555538000.0,71112000.0,30348154000.0,,,,,257059000.0,-73278000.0,236358000.0,,-778422000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,329492000.0,546649000.0,67802000.0,830658000.0,-384155000.0,67802000.0,,,21532183000.0,,-6539000.0,,1956899000.0,1657326000.0,1995632000.0,561863000.0,30716164000.0,,192733000.0,0.3,,6312883000.0,17250160000.0,,,,1570429000.0,8593852000.0,2948502000.0,,,1995632000.0,2948502000.0,,-117794000.0,,6312883000.0,43107000.0,-157852000.0,2711000.0,8593852000.0,,2317589000.0,1.17,15592834000.0,-459525000.0,1463153000.0,-52046000.0,,-52911000.0,1808513000.0,,899582000.0,,1808513000.0,1808513000.0,51515000.0,2325124000.0,533242000.0,,2711000.0,1808513000.0,-501491000.0,1261864000.0,943864000.0,,1209815000.0,,1692429000.0,0.0,7199000.0,1808513000.0,-402480000.0,1.22,,17957000.0,235074000.0,,,,350652000.0,19575284000.0,67802000.0,673428000.0,329492000.0,533242000.0,764871000.0,21532183000.0,4731978000.0,-1023000.0,,,,-264457000.0,1692429000.0,,,350652000.0,1772551000.0,1587261000.0,-792847000.0,39312000.0,-183333000.0,468362000.0,,66973000.0,,,16800205000.0,-938286000.0,,0.0,-753926000.0,15592834000.0,-52046000.0,0.29,10942000.0,,-227404000.0,1956899000.0,577507000.0,833000.0,257750000.0,561863000.0,276484000.0,,1657326000.0,841962000.0,77703000.0,-18116025000.0,-64954000.0,,1808513000.0,,119569127000.0,235405000.0,508761000.0,46083000.0,872544000.0,,17250160000.0,4731978000.0,-683000.0,16800205000.0,224087000.0,,2982366000.0,459249000.0,227367000.0,2325124000.0,0.0,389398000.0,19575284000.0,435729000.0,899582000.0,0.0,188278000.0,0.0,,1570429000.0,120476000.0,31588708000.0,284030000.0,,,-956506000.0,363783000.0,-65787000.0,-219055000.0,,-792847000.0,1198696000.0,-126897000.0,-214469000.0,,116586761000.0,1231006000.0,276484000.0,,,,,,,,,,,,,,,,,,
1419984000,,335652000.0,490243000.0,-199947000.0,896964000.0,,-199947000.0,,,,,,,,1773375000.0,,673510000.0,32836303000.0,,,-0.91,,7144031000.0,,,,,,,2960393000.0,,,1995885000.0,,,,,,,-376222000.0,,10628342000.0,,,,,,,,,-64025000.0,2298756000.0,,,,,2298756000.0,51170000.0,,,,2720000.0,,,1808513000.0,,,,,,,,,-766718000.0,,,17891000.0,219456000.0,,,,352151000.0,23136570000.0,-199947000.0,,,540658000.0,844407000.0,24904916000.0,4760206000.0,-5491000.0,,,,,1741654000.0,,,,,,,,-300213000.0,676157000.0,,-18058000.0,,,,,,0.0,,19031658000.0,-60727000.0,-0.91,19567000.0,,,1768346000.0,,5000.0,-37992000.0,,,,,3529971000.0,,,-77156000.0,,2298756000.0,,,,465788000.0,-2096578000.0,752299000.0,,20805033000.0,,-1951000.0,20144710000.0,219456000.0,,,416491000.0,,2331537000.0,0.0,,,,907004000.0,-24604000.0,-107053000.0,,,1306457000.0,92894000.0,33588602000.0,,,,,286511000.0,-52557000.0,-329565000.0,,-834650000.0,,,,,,,,,,,,,,,,,,,,,,,,,
