,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlySaleOfInvestment,annualInterestExpense,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossProfit,trailingRepaymentOfDebt,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyStockholdersEquity,quarterlyAccountsPayable,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyDilutedAverageShares,annualStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyEbitda,trailingTaxProvision,quarterlyTaxProvision,annualBasicEPS,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingOtherNonCashItems,annualTotalRevenue,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,quarterlyPurchaseOfBusiness,annualOperatingExpense,annualFreeCashFlow,quarterlyCurrentAssets,annualAccumulatedDepreciation,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyOperatingCashFlow,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingCostOfRevenue,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,annualChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalAssets,quarterlyCostOfRevenue,annualGoodwill,annualPretaxIncome,annualDilutedAverageShares,annualCommonStockIssuance,trailingSaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualStockholdersEquity,annualOtherCurrentAssets,trailingPurchaseOfInvestment,annualLongTermDebt,annualBasicAverageShares,annualEndCashPosition,annualTaxProvision,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyDilutedEPS,annualTotalAssets,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualIncomeTaxPayable,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,quarterlyOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualEbitda,annualNetPPE,annualOperatingCashFlow,annualCurrentAssets,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingNetOtherFinancingCharges,annualInventory,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,quarterlyInventory,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1277856000,,0.0,160072000.0,,,,,,0.285,,,237257000.0,,-100089000.0,,,,258220000.0,-21080000.0,464135000.0,,3008000.0,,,1080942000.0,,56821000.0,,,,,1651999000.0,1039686000.0,3040887000.0,80986000.0,,,,504769000.0,616974000.0,,,231163000.0,,35833000.0,,1332000.0,19832000.0,,-318224000.0,,,,,,,,,,,,2804924000.0,,,208008000.0,,,-2586000.0,,2289043000.0,135294000.0,,12220000.0,,,-41946000.0,29904000.0,,205915000.0,0.0,,,-91215000.0,1105154000.0,,,15534000.0,,,,822993000.0,645598000.0,,,959230000.0,,214814000.0,,,,,612313000.0,,-41256000.0,,93348000.0,71598000.0,,,507791000.0,933691000.0,3764154000.0,641019000.0,,,,,,25248000.0,172175000.0,172175000.0,,,,,0.0,,,,234547000.0,,,,,,,,,,77669000.0,,,0.28,,-4454000.0,1039686000.0,,,,-367120000.0,,,6071000.0,,,,12658000.0,,,-15470000.0,,172175000.0,,,,-200844000.0,,92972000.0,,,723267000.0,,,59389000.0,,599778000.0,,,,,,,,,,,,,,,,,,,,,
1285804800,,0.0,171569000.0,,,,,,0.34,,,264897000.0,,-99508000.0,,,,288991000.0,25709000.0,517290000.0,,3034000.0,,,1039686000.0,,57952000.0,,,,,1928816000.0,1317077000.0,3367184000.0,93945000.0,,,,521497000.0,619238000.0,,,256228000.0,,39577000.0,,-16977000.0,37135000.0,,-340601000.0,,,,,,,,,-2670000.0,,,3234680000.0,,,243276000.0,,,-7195000.0,,2492742000.0,234738000.0,,-6152000.0,,,-44796000.0,61026000.0,,228299000.0,0.0,,,25378000.0,1216913000.0,,,861000.0,,,,862098000.0,804169000.0,,,1011599000.0,,222844000.0,,,,,611739000.0,,277391000.0,,189942000.0,68850000.0,,,652272000.0,1065136000.0,4246279000.0,699623000.0,,,,,,27929000.0,203699000.0,203699000.0,,,,,0.0,,,,262632000.0,,,,,,,,,,74926000.0,,,0.33,,7924000.0,1317077000.0,,,,-252031000.0,,,6076000.0,,,,31086000.0,,,15949000.0,,203699000.0,,,,-34600000.0,,89517000.0,,,879095000.0,,,72419000.0,,603434000.0,,,,,,,,,,,,,,,,,,,,,
1293753600,440039000.0,0.0,181414000.0,733540000.0,0.0,922920000.0,,,,62971000.0,1100930000.0,190640000.0,,13399000.0,,,972093000.0,307958000.0,35598000.0,552579000.0,,3039000.0,,-185512000.0,1317077000.0,-9065000.0,84590000.0,1064840000.0,,,,2226388000.0,1540969000.0,3584431000.0,75373000.0,,,120003000.0,570448000.0,,-14935000.0,71919000.0,274235000.0,,42378000.0,1.22,2518000.0,20014000.0,84590000.0,-352472000.0,733540000.0,-33863000.0,,,4592389000.0,2654569000.0,3039000.0,,-2158000.0,1075968000.0,579142000.0,3518234000.0,-352472000.0,1937820000.0,248544000.0,,,-46904000.0,-51909000.0,2698908000.0,392294000.0,,-212000.0,-10566000.0,,-74551000.0,-14468000.0,,244621000.0,0.0,-278418000.0,,245838000.0,1310602000.0,998643000.0,,-91630000.0,,,,922920000.0,930726000.0,,4946000.0,1064840000.0,2698908000.0,223963000.0,,733540000.0,0.0,,685419000.0,1014268000.0,223892000.0,-934185000.0,317743000.0,62971000.0,,,770763000.0,1014268000.0,4583074000.0,758023000.0,223963000.0,878580000.0,618274000.0,107084000.0,,29614000.0,206166000.0,206166000.0,861852000.0,-446890000.0,,75373000.0,0.0,1.185,,-1648000.0,279921000.0,,3584431000.0,181414000.0,,,601562000.0,1540969000.0,145040000.0,,67917000.0,110172000.0,,,4583074000.0,-2216000.0,1540969000.0,,770763000.0,,-268236000.0,930726000.0,1540969000.0,4946000.0,,,,12422000.0,,,-17970000.0,706670000.0,206166000.0,,,0.0,-154305000.0,685419000.0,85136000.0,2226388000.0,85136000.0,998643000.0,-59000000.0,18597000.0,75485000.0,67917000.0,,35598000.0,75485000.0,972024000.0,570448000.0,764654000.0,3518234000.0,,,,,,,,,,,,,,,
1301529600,,0.0,176415000.0,,,,,,0.345,,,128836000.0,,-89029000.0,,,,323712000.0,39950000.0,589077000.0,,3042000.0,,,1540969000.0,,82021000.0,,,,,2168115000.0,1293499000.0,3764189000.0,117595000.0,,,,601699000.0,623606000.0,,,294329000.0,,72173000.0,,16065000.0,23430000.0,,-377051000.0,,,,,,,,,-7895000.0,,,3535800000.0,,,280500000.0,,,-88266000.0,,2907235000.0,45629000.0,,240000.0,,,-55815000.0,-49044000.0,,265365000.0,0.0,,,-211257000.0,1371253000.0,,,19901000.0,,,,978750000.0,801713000.0,,,1102073000.0,,224009000.0,,,,,874616000.0,,-247470000.0,,-10186000.0,68101000.0,,,602097000.0,994948000.0,4637873000.0,782176000.0,,,,,,28964000.0,208327000.0,208327000.0,,,,,,,,,296330000.0,,,,,,,,,,71971000.0,,,0.335,,6198000.0,1293499000.0,,,,-317783000.0,,,3870000.0,,,,15792000.0,,,41079000.0,,208327000.0,,,,-252657000.0,,81790000.0,,,873684000.0,,,82269000.0,,608082000.0,,,,,,,,,,,,,,,,,,,,,
1309392000,,0.0,180138000.0,,,,,,0.34,,,254650000.0,,-81390000.0,,,,354413000.0,76637000.0,624371000.0,,3036000.0,,,1293499000.0,,84629000.0,,,,,2269411000.0,1193040000.0,3951849000.0,89057000.0,,,,614494000.0,622954000.0,,,299231000.0,,69560000.0,,23679000.0,16852000.0,,-402581000.0,,,,,,,,,-11426000.0,,,3757897000.0,,,277605000.0,,,-103864000.0,,3115280000.0,215113000.0,,416296000.0,,,-33735000.0,-80763000.0,,269958000.0,8219000.0,,,-21175000.0,1485242000.0,,29991000.0,-21720000.0,,,,1017075000.0,887351000.0,,,1158805000.0,,224136000.0,,,,,1076371000.0,,-100459000.0,,181378000.0,73944000.0,,,191179000.0,1227592000.0,4916702000.0,860871000.0,,,,,,29273000.0,208045000.0,208045000.0,,,,,,,,,326718000.0,,,,,,,,,,77502000.0,,,0.335,,-1827000.0,1193040000.0,,,,-453235000.0,,,3558000.0,,,,6249000.0,,,-33435000.0,,208045000.0,,,,-243746000.0,,87850000.0,,,964853000.0,,,119479000.0,,607978000.0,,,,,,,,,,,,,,,,,,,,,
1317340800,,0.0,144770000.0,,,,,,0.375,,,359625000.0,,-36823000.0,,,,383066000.0,-50681000.0,676068000.0,,3021000.0,,,1193040000.0,,87893000.0,,,,,2291276000.0,1181219000.0,3939522000.0,78183000.0,,,,664609000.0,618594000.0,,,324641000.0,,60845000.0,,24500000.0,16995000.0,,-429269000.0,,,,,,,,,-55719000.0,,,3812197000.0,,,287964000.0,,,-172844000.0,,3342399000.0,329344000.0,,250974000.0,,,-74110000.0,-146924000.0,,293002000.0,0.0,,,54525000.0,1600954000.0,,,-24385000.0,,,,1093878000.0,1040730000.0,,,1291918000.0,,289056000.0,,,,,1110057000.0,,-11821000.0,,255234000.0,120258000.0,,,874654000.0,1104703000.0,5104115000.0,924886000.0,,,,,,31639000.0,227119000.0,227119000.0,,,,,,,,,353161000.0,,,,,,,,,,123863000.0,,,0.365,,-15008000.0,1181219000.0,,,,-410442000.0,,,3605000.0,,,,8925000.0,,,-10298000.0,,227119000.0,,,,-180646000.0,,102567000.0,,,1164593000.0,,,100116000.0,,605446000.0,,,,,,,,,,,,,,,,,,,,,
1325289600,-230063000.0,0.0,225530000.0,883618000.0,126731000.0,1213540000.0,,,,342003000.0,1540969000.0,116293000.0,,-76925000.0,,,1328665000.0,384875000.0,-325394000.0,693018000.0,,3031000.0,,-288221000.0,1181219000.0,-6568000.0,105713000.0,1422427000.0,,,,2432264000.0,1310906000.0,3952886000.0,72205000.0,,,-255455000.0,758034000.0,,90232000.0,39141000.0,342442000.0,,82953000.0,1.455,25988000.0,22274000.0,105713000.0,-455506000.0,883618000.0,-82800000.0,,,6121156000.0,3538622000.0,3031000.0,,-7760000.0,1446066000.0,586931000.0,4085506000.0,-455506000.0,2582534000.0,323080000.0,,,-9173000.0,-8599000.0,3582526000.0,285066000.0,,262144000.0,-225751000.0,,-124561000.0,21276000.0,,308143000.0,126731000.0,-284167000.0,,-47844000.0,1663707000.0,1555047000.0,27676000.0,17605000.0,,,,1213540000.0,1209705000.0,,3339000.0,1422427000.0,3582526000.0,288772000.0,,883618000.0,0.0,,1121358000.0,1179043000.0,129687000.0,-1338664000.0,160505000.0,342003000.0,,,226443000.0,1179043000.0,5507933000.0,970689000.0,288772000.0,1169149000.0,620702000.0,79551000.0,,34299000.0,240127000.0,240127000.0,1136468000.0,-850281000.0,,72205000.0,,1.425,,929654000.0,352456000.0,,3952886000.0,225530000.0,,,606554000.0,1310906000.0,285531000.0,,345342000.0,124175000.0,,,5507933000.0,4069000.0,1310906000.0,,226443000.0,,-157204000.0,1209705000.0,1310906000.0,3339000.0,,,,8175000.0,,27676000.0,-5939000.0,859404000.0,240127000.0,,,,-173232000.0,1121358000.0,97616000.0,2432264000.0,97616000.0,1555047000.0,-374147000.0,-8593000.0,113813000.0,345342000.0,,-325394000.0,113813000.0,1260643000.0,758034000.0,875152000.0,4085506000.0,,,,,,,,,,,,,,,
1333152000,,0.0,189648000.0,,,,,,0.4,,,407670000.0,,-49864000.0,,,,408930000.0,-193331000.0,726829000.0,,3044000.0,,,1310906000.0,,107817000.0,,,,,2491195000.0,1328535000.0,4367249000.0,109983000.0,,,,784975000.0,618416000.0,,,354524000.0,,78626000.0,,31379000.0,43353000.0,,-482704000.0,,,,,,,,,-7874000.0,,,4196742000.0,,,322277000.0,,,-48982000.0,,3826177000.0,101763000.0,,230251000.0,,,-60451000.0,7117000.0,,317899000.0,75958000.0,,,-176688000.0,1711349000.0,,47861000.0,-8182000.0,,,,1267679000.0,1021245000.0,,,1471383000.0,,289904000.0,,,,,1162660000.0,,17629000.0,,41312000.0,276653000.0,,,221885000.0,1421258000.0,5668125000.0,984520000.0,,,,,,36625000.0,243651000.0,243651000.0,,,,,,,,,374178000.0,,,,,,,,,,279631000.0,,,0.395,,-6694000.0,1328535000.0,,,,-434832000.0,,,2978000.0,,,,12746000.0,,,38581000.0,,243651000.0,,,,-95487000.0,,93421000.0,,,1300876000.0,,,139009000.0,,606856000.0,,,,,,,,,,,,,,,,,,,,,
1341014400,,0.0,198172000.0,,,,,,0.415,,,230605000.0,,-70085000.0,,,,432373000.0,-396741000.0,764331000.0,,2993000.0,,,1328535000.0,,106625000.0,,,,,2346142000.0,1050245000.0,4092333000.0,104411000.0,,,,837683000.0,614652000.0,,,369391000.0,,83160000.0,,26271000.0,18174000.0,,-515153000.0,,,,,,,,,-17003000.0,,,4152352000.0,,,335092000.0,,,-369801000.0,,4078109000.0,324100000.0,,263568000.0,,,-78321000.0,-348520000.0,,331958000.0,164729000.0,,,-26925000.0,1795220000.0,,33370000.0,25311000.0,,,,1352836000.0,1151095000.0,,,1501867000.0,,289211000.0,,,,,1295897000.0,,-278290000.0,,245779000.0,407718000.0,,,228694000.0,1503887000.0,5654219000.0,1030889000.0,,,,,,37433000.0,251932000.0,251932000.0,,,,,,,,,396771000.0,,,,,,,,,,410791000.0,,,0.41,,-6850000.0,1050245000.0,,,,-382597000.0,,,3073000.0,,,,3107000.0,,,-11396000.0,,251932000.0,,,,-247316000.0,,86530000.0,,,1561886000.0,,,120981000.0,,604450000.0,,,,,,,,,,,,,,,,,,,,,
1348963200,,0.0,166424000.0,,,,,,0.465,,,364677000.0,,-64588000.0,,,,424404000.0,-190043000.0,779790000.0,,2999000.0,,,1050245000.0,,116427000.0,,,,,2631748000.0,1324739000.0,4572370000.0,111420000.0,,,,878561000.0,606264000.0,,,396752000.0,,87482000.0,,22261000.0,30356000.0,,-551624000.0,,,,,,,,,-19019000.0,,,4541531000.0,,,364383000.0,,,-65112000.0,,4355010000.0,384860000.0,,274283000.0,,,-69944000.0,-25649000.0,,355386000.0,106395000.0,,,133401000.0,1891688000.0,,46912000.0,-79019000.0,,,,1430185000.0,1275588000.0,,,1565508000.0,,301403000.0,,,,,1307009000.0,,274494000.0,,314916000.0,254488000.0,,,255039000.0,1363454000.0,6107039000.0,1111898000.0,,,,,,41366000.0,276901000.0,276901000.0,,,,,,,,,384951000.0,,,,,,,,,,259081000.0,,,0.455,,-3044000.0,1324739000.0,,,,-362245000.0,,,4593000.0,,,,9107000.0,,,12201000.0,,276901000.0,,,,-86531000.0,,87583000.0,,,1534669000.0,,,143034000.0,,598116000.0,,,,,,,,,,,,,,,,,,,,,
1356912000,259171000.0,0.0,219896000.0,1051263000.0,130923000.0,1545278000.0,,,0.465,287081000.0,1310906000.0,249869000.0,,25934000.0,,,1557646000.0,441028000.0,-239683000.0,797281000.0,,3017000.0,,-334465000.0,1324739000.0,-18414000.0,149696000.0,1707277000.0,,,,2863758000.0,1570077000.0,4854383000.0,108707000.0,,,-342988000.0,971486000.0,607554000.0,107355000.0,48373000.0,397417000.0,,87065000.0,1.745,27444000.0,37601000.0,149696000.0,-573792000.0,1051263000.0,-59894000.0,,,7346472000.0,4278241000.0,3017000.0,,-15998000.0,1706735000.0,838118000.0,4814294000.0,-573792000.0,3068231000.0,365844000.0,,,-36950000.0,-117908000.0,4633789000.0,361860000.0,,-765603000.0,16083000.0,,-125749000.0,24064000.0,,356253000.0,130923000.0,-158603000.0,,86295000.0,1948215000.0,1667188000.0,29570000.0,-56018000.0,,,,1545278000.0,1377330000.0,,2777000.0,1707277000.0,4633789000.0,309185000.0,,1051263000.0,0.0,,1293681000.0,1345661000.0,245338000.0,-1428508000.0,236111000.0,287081000.0,,,296164000.0,1345661000.0,6521571000.0,1150934000.0,309185000.0,1387596000.0,611722000.0,129484000.0,,41164000.0,278779000.0,278779000.0,1361496000.0,-570046000.0,,108707000.0,,1.72,,2499000.0,401746000.0,,4854383000.0,219896000.0,,,602582000.0,1570077000.0,336333000.0,,289858000.0,156588000.0,,0.46,6521571000.0,-1826000.0,1570077000.0,,296164000.0,,-248834000.0,1377330000.0,1570077000.0,2777000.0,,,,23413000.0,,29570000.0,-6613000.0,1252821000.0,278779000.0,,,,-140712000.0,1293681000.0,87475000.0,2863758000.0,87475000.0,1667188000.0,-520845000.0,32773000.0,160307000.0,289858000.0,600904000.0,-239683000.0,160307000.0,1518084000.0,971486000.0,1172583000.0,4814294000.0,,,,,,,,,,,,,,,
1364688000,,0.0,206364000.0,,,,,,0.47,,,374279000.0,,-149421000.0,,,,454866000.0,-208431000.0,820773000.0,,3025000.0,,,1570077000.0,,138204000.0,,,,,2744446000.0,1474860000.0,5215934000.0,132501000.0,,,,1008198000.0,610352000.0,,,409508000.0,,92974000.0,,29093000.0,31996000.0,,-610162000.0,,,,,,,,,-139276000.0,,,4836640000.0,,,377183000.0,,,-22554000.0,,4917998000.0,73468000.0,,1656000.0,,,-72185000.0,16932000.0,,365907000.0,112504000.0,,,-302360000.0,2020738000.0,,29281000.0,23030000.0,,,,1618360000.0,1225843000.0,,,1872662000.0,,407349000.0,,,,,1269586000.0,,-95217000.0,,1283000.0,252684000.0,,,298013000.0,1495996000.0,6709302000.0,1199965000.0,,,,,,43601000.0,284209000.0,284209000.0,,,,,,,,,413204000.0,,,,,,,,,,267525000.0,,,0.465,,-1971000.0,1474860000.0,,,,-348692000.0,,,14841000.0,,,,7490000.0,,,16269000.0,,284209000.0,,,,-185874000.0,,122501000.0,,,1493368000.0,,,169647000.0,,603708000.0,,,,,,,,,,,,,,,,,,,,,
1372550400,,0.0,220034000.0,,,,,,0.5,,,596905000.0,,-67873000.0,,,,462424000.0,-324602000.0,889227000.0,,3013000.0,,,1474860000.0,,134192000.0,,,,,2900569000.0,1678205000.0,5323748000.0,94069000.0,,,,1017705000.0,608892000.0,,,470637000.0,,119987000.0,,30237000.0,16550000.0,,-646675000.0,,,,,,,,,-11861000.0,,,5133961000.0,,,420397000.0,,,-124855000.0,,5218408000.0,365557000.0,,29652000.0,,,-50325000.0,-106313000.0,,426803000.0,177022000.0,,,-14338000.0,2161240000.0,,35027000.0,-24027000.0,,,,1664380000.0,1357297000.0,,,1878359000.0,,412647000.0,,,,,1222364000.0,,203345000.0,,315232000.0,316727000.0,,,324999000.0,1560856000.0,7012320000.0,1272013000.0,,,,,,43834000.0,300410000.0,300410000.0,,,,,,,,,420526000.0,,,,,,,,,,331275000.0,,,0.495,,-19486000.0,1678205000.0,,,,-574619000.0,,,14548000.0,,,,1992000.0,,,-28536000.0,,300410000.0,,,,-39900000.0,,121991000.0,,,1688572000.0,,,160074000.0,,603340000.0,,,,,,,,,,,,,,,,,,,,,
1380499200,,0.0,218785000.0,,,,,,0.53,,,326074000.0,,-56208000.0,,,,486028000.0,-375089000.0,923387000.0,,3024000.0,,,1678205000.0,,141937000.0,,,,,3360599000.0,2031119000.0,5648276000.0,114825000.0,,,,1011803000.0,608550000.0,,,481937000.0,,119571000.0,,27023000.0,28291000.0,,-680664000.0,,,,,,,,,-1339000.0,,,5739205000.0,,,439198000.0,,,-6927000.0,,5538035000.0,478878000.0,,20863000.0,,,-31836000.0,28332000.0,,437359000.0,226117000.0,,,93127000.0,2305723000.0,,34385000.0,-21847000.0,,,,1692467000.0,1602038000.0,,,1877944000.0,,417959000.0,,,,,1329480000.0,,352914000.0,,447042000.0,352041000.0,,,328712000.0,1637126000.0,7617149000.0,1382336000.0,,,,,,44578000.0,319627000.0,319627000.0,,,,,,,,,443376000.0,,,,,,,,,,366835000.0,,,0.525,,-8857000.0,2031119000.0,,,,-445501000.0,,,14794000.0,,,,6968000.0,,,15518000.0,,319627000.0,,,,-152602000.0,,118141000.0,,,1968873000.0,,,169295000.0,,603264000.0,,,,,,,,,,,,,,,,,,,,,
1388448000,642929000.0,0.0,268907000.0,1228578000.0,191584000.0,1800500000.0,,,,277445000.0,1570077000.0,276154000.0,,15033000.0,,,1727609000.0,496492000.0,-276259000.0,944333000.0,,3039000.0,,-261626000.0,2031119000.0,-38889000.0,182893000.0,2061032000.0,,,,3747473000.0,2213006000.0,6135791000.0,113394000.0,,,-30867000.0,1081164000.0,,118800000.0,30581000.0,495758000.0,,126807000.0,2.035,32447000.0,40719000.0,182893000.0,-719336000.0,1228578000.0,-193805000.0,,,8843189000.0,5265469000.0,3039000.0,,-41329000.0,1899810000.0,1162150000.0,6147882000.0,-719336000.0,3577720000.0,451139000.0,,,-24668000.0,-88194000.0,5862367000.0,505873000.0,,373000.0,-40872000.0,,-107280000.0,30182000.0,,447841000.0,191584000.0,-258469000.0,,182699000.0,2355488000.0,2073123000.0,24312000.0,-65350000.0,,,,1800500000.0,1774508000.0,,21170000.0,2061032000.0,5862367000.0,444236000.0,,1228578000.0,0.0,,1534467000.0,1648785000.0,181887000.0,-1848744000.0,398593000.0,277445000.0,,,367339000.0,1648785000.0,8208914000.0,1411155000.0,444236000.0,1687917000.0,609662000.0,117556000.0,,47917000.0,324332000.0,324332000.0,1677910000.0,-730763000.0,,113394000.0,,2.015,,52544000.0,450503000.0,,6135791000.0,268907000.0,,,604014000.0,2213006000.0,459339000.0,,298615000.0,179930000.0,,,8208914000.0,-8575000.0,2213006000.0,,367339000.0,,-479932000.0,1774508000.0,2213006000.0,21170000.0,,,,14131000.0,,24312000.0,-15374000.0,1573412000.0,324332000.0,,,,-352387000.0,1534467000.0,131274000.0,3747473000.0,131274000.0,2073123000.0,-179004000.0,-12123000.0,183013000.0,298615000.0,,-276259000.0,183013000.0,1857840000.0,1081164000.0,1423776000.0,6147882000.0,,,,,,,,,,,,,,,
1396224000,,0.0,254372000.0,,,,,,0.57,,,390506000.0,,-52662000.0,,,,529868000.0,-167285000.0,989904000.0,,6084000.0,,,2213006000.0,,166504000.0,,,,,3864984000.0,1935991000.0,6622957000.0,176374000.0,,,,1090885000.0,612897000.0,,,506716000.0,,124310000.0,,35817000.0,26677000.0,,-740021000.0,,,,,,,,,-1635000.0,,,6290740000.0,,,473188000.0,,,-39103000.0,,6211245000.0,157320000.0,,-9835000.0,,,-43256000.0,-6573000.0,,460036000.0,138717000.0,,,-296292000.0,2422348000.0,,31238000.0,36270000.0,,,,1830906000.0,1502866000.0,,,1988559000.0,,445182000.0,,,,,1928993000.0,,-277015000.0,,114064000.0,133201000.0,,,383629000.0,1703605000.0,8279299000.0,1432444000.0,,,,,,46680000.0,348878000.0,348878000.0,,,,,,,,,485395000.0,,,,,,,,,,153476000.0,,,0.57,,-353000.0,1935991000.0,,,,-779269000.0,,,20275000.0,,,,5853000.0,,,65624000.0,,348878000.0,,,,-433654000.0,,124735000.0,,,1656342000.0,,,187189000.0,,607730000.0,,,,,,,,,,,,,,,,,,,,,
1404086400,,0.0,257048000.0,,,,,,0.61,,,419387000.0,,-108529000.0,,,,529711000.0,-111460000.0,1017632000.0,,6079000.0,,,1935991000.0,,179660000.0,,,,,4129221000.0,1992442000.0,6990829000.0,119145000.0,,,,1086116000.0,612162000.0,,,536715000.0,,129930000.0,,33534000.0,23162000.0,,-768618000.0,,,,,,,,,-9852000.0,,,6740690000.0,,,501838000.0,,,-122758000.0,,6583153000.0,408313000.0,,6523000.0,,,-38701000.0,-93415000.0,,487921000.0,116005000.0,,,-16977000.0,2517094000.0,,18823000.0,-33830000.0,,,,1854734000.0,1567662000.0,,,1946604000.0,,449541000.0,,,,,2136779000.0,,56451000.0,,369612000.0,108941000.0,,,392326000.0,1822636000.0,8687294000.0,1499462000.0,,,,,,48794000.0,371908000.0,371908000.0,,,,,,,,,482985000.0,,,,,,,,,,128803000.0,,,0.61,,-215000.0,1992442000.0,,,,-628368000.0,,,19862000.0,,,,6181000.0,,,-57500000.0,,371908000.0,,,,-257534000.0,,120952000.0,,,1696465000.0,,,166700000.0,,607880000.0,,,,,,,,,,,,,,,,,,,,,
