,annualSaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyNetIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyBasicEPS,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualLongTermDebt,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyTaxProvision,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCurrentLiabilities,annualPurchaseOfInvestment,annualOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,quarterlyOperatingExpense,quarterlyAccountsReceivable,annualStockBasedCompensation,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,annualNetPPE,annualOtherCurrentLiabilities,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOperatingIncome,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,annualNonCurrentDeferredRevenue,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualAccountsPayable,annualBasicEPS,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,quarterlyInterestExpense,trailingOtherIncomeExpense,quarterlyDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualPretaxIncome,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualAccumulatedDepreciation,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,annualCashAndCashEquivalents,quarterlyDilutedEPS,quarterlyTotalRevenue,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyGrossPPE,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,trailingInterestExpense,annualTaxProvision,quarterlyEbitda,annualCurrentAssets,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualTotalRevenue,annualDilutedEPS,annualDilutedAverageShares,annualNetIncomeCommonStockholders,annualInterestExpense,annualNetOtherFinancingCharges,quarterlyEndCashPosition,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,annualOtherCurrentAssets,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,annualBasicAverageShares,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTotalAssets,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCashDividendsPaid,annualFreeCashFlow,annualCurrentDebt,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyChangeInInventory,trailingDeferredIncomeTax,trailingFreeCashFlow,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingChangeInCashSupplementalAsReported,annualNonCurrentDeferredTaxesLiabilities,trailingCapitalExpenditure,annualCurrentAccruedExpenses,annualInventory,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOperatingCashFlow,annualOtherIntangibleAssets,trailingNetOtherFinancingCharges,annualGoodwill,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,trailingEndCashPosition,annualChangeInInventory,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingBeginningCashPosition,quarterlyCurrentAccruedExpenses,trailingChangeInAccountPayable,quarterlyOtherIntangibleAssets,quarterlyCurrentDeferredRevenue,trailingInvestingCashFlow,quarterlyGoodwill,trailingChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualDeferredIncomeTax,trailingDilutedAverageShares
1419984000,8753000.0,1153651000.0,-5798000.0,41489000.0,-132597000.0,-5647000.0,110504000.0,81958000.0,360592000.0,-21672000.0,0.63,151995000.0,44805000.0,-1147156000.0,5109817000.0,6022672000.0,520610000.0,10122076000.0,17520000.0,,5109817000.0,-650797000.0,0.0,147757000.0,261248000.0,-20516000.0,492983000.0,,73756000.0,118959000.0,,8740000.0,88052000.0,106381000.0,-51452000.0,31142000.0,17877000.0,,73756000.0,659581000.0,-1814020000.0,10122076000.0,0.0,,75550000.0,256922000.0,95420000.0,25281000.0,,40175000.0,,11562874000.0,95420000.0,11686882000.0,95420000.0,,142135000.0,2.07,130323000.0,246391000.0,293733000.0,-5000000.0,2478000.0,47529000.0,,63544534.0,11386231000.0,134438000.0,1153651000.0,-20542000.0,,-1564806000.0,142135000.0,,190647000.0,-51452000.0,,,,-78864000.0,40878000.0,5426806000.0,134438000.0,110504000.0,401470000.0,95420000.0,0.63,278699000.0,,,11686882000.0,71688000.0,-13842000.0,,,199037000.0,176643000.0,6790000.0,3744000.0,-8222000.0,5426806000.0,24233000.0,969305000.0,2.06,56696525.0,116859000.0,164551000.0,-42011000.0,25281000.0,117240000.0,-83174000.0,-11994000.0,532770000.0,5426806000.0,5426806000.0,-650797000.0,658392000.0,11386231000.0,41249000.0,117240000.0,,63362624.0,110504000.0,6022672000.0,12256000.0,261248000.0,,44805000.0,9287000.0,56546959.0,,-104226000.0,-486180000.0,176643000.0,11562874000.0,,122150000.0,47747000.0,-1564806000.0,293733000.0,310913000.0,-801832000.0,18491000.0,-260574000.0,414119000.0,246391000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,1185800000.0,-10184000.0,60677000.0,316090000.0,,96752000.0,174592000.0,,-16196000.0,0.92,162549000.0,64753000.0,,,,,10518423000.0,29850000.0,,5436053000.0,,0.0,193590000.0,,,,,,117452000.0,,,87171000.0,106907000.0,,,25610000.0,,73756000.0,,,,,,,,,,,59363000.0,,12085159000.0,255230000.0,,255230000.0,,,,146353000.0,0.0,,-7250000.0,717000.0,47546000.0,,64394680.0,11800975000.0,,,21741000.0,,,162100000.0,,195702000.0,-50868000.0,,,,,,5784303000.0,,,,,0.92,282873000.0,,,12177115000.0,78250000.0,25635000.0,,,219206000.0,,,1370000.0,-6530000.0,,,,,,,,,219200000.0,,-83663000.0,-286856000.0,,,5784303000.0,-684436000.0,,,,128502000.0,,64185455.0,,6186707000.0,10545000.0,289727000.0,,64753000.0,49734000.0,,,-90163000.0,-536830000.0,284184000.0,,,,96752000.0,-1658692000.0,323334000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,1165452000.0,-7793000.0,46868000.0,-27357000.0,,25907000.0,98072000.0,,-8477000.0,0.7,124499000.0,50542000.0,,,,,10731813000.0,15285000.0,,5369331000.0,,0.0,-188958000.0,,,,,,123280000.0,,,90077000.0,113731000.0,,,219200000.0,,73756000.0,,,,,,,,,,,45555000.0,,12045004000.0,65152000.0,,65152000.0,,,,116022000.0,28762000.0,,0.0,1251000.0,50802000.0,,64972852.0,11923172000.0,,,-16817000.0,,,146251000.0,,206085000.0,-50152000.0,,,,,,5700364000.0,,,,,0.7,296162000.0,,,12490700000.0,82805000.0,-25970000.0,,,215075000.0,,,2087000.0,-4595000.0,,,,,,,,,30242000.0,,-93356000.0,-288298000.0,,,5700364000.0,-731181000.0,,,,121244000.0,,64810184.0,,6234052000.0,9549000.0,272534000.0,,50542000.0,11809000.0,,,-123073000.0,-193882000.0,121832000.0,,,,25907000.0,-1758887000.0,307203000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,1169101000.0,-4753000.0,43637000.0,-110267000.0,,12675000.0,35171000.0,,-18136000.0,0.65,200860000.0,47182000.0,,,,,10689124000.0,6798000.0,,5317420000.0,,0.0,5426000.0,,,,,,127437000.0,15113000.0,,94119000.0,116308000.0,,,30242000.0,,73756000.0,,,,,,,,,,,42323000.0,,12012717000.0,72306000.0,,72306000.0,,,,182724000.0,2011000.0,,-7050000.0,5598000.0,50053000.0,,65297550.0,11870900000.0,,,31556000.0,,,177807000.0,,210507000.0,-50357000.0,,,,,,5680894000.0,,,,,0.65,304626000.0,,,12547258000.0,83070000.0,36439000.0,,,213543000.0,,,2054000.0,-3939000.0,,,,,,,,,35668000.0,,-94981000.0,-85167000.0,,,5680894000.0,-782801000.0,,,,133058000.0,,65138868.0,,6221041000.0,11129000.0,304163000.0,,47182000.0,-11217000.0,,,-21608000.0,-194132000.0,141817000.0,,,,12675000.0,-1858134000.0,338885000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,8907000.0,1173532000.0,-8980000.0,80938000.0,-70252000.0,-19361000.0,2857000.0,24302000.0,453423000.0,-14468000.0,1.22,129502000.0,85762000.0,-725556000.0,5315464000.0,6237733000.0,108214000.0,10623903000.0,38949000.0,,5315464000.0,-797329000.0,307152000.0,-5985000.0,272634000.0,-14300000.0,617410000.0,12974000.0,73756000.0,125344000.0,12974000.0,6061000.0,92141000.0,116477000.0,-42011000.0,90882000.0,35668000.0,,73756000.0,900834000.0,-1197351000.0,10623903000.0,307152000.0,,2743000.0,337386000.0,123055000.0,29683000.0,,79624000.0,,12005091000.0,123055000.0,12573795000.0,123055000.0,,131415000.0,3.5,115034000.0,11707000.0,307152000.0,0.0,1341000.0,50771000.0,,65519438.0,11800292000.0,248239000.0,1173532000.0,-46113000.0,,-1949892000.0,131415000.0,,218605000.0,-42011000.0,,,,-57277000.0,40090000.0,5668068000.0,248239000.0,2857000.0,493513000.0,123055000.0,1.22,310746000.0,,,12573795000.0,93261000.0,-43583000.0,,,253010000.0,204799000.0,4073000.0,550000.0,-4297000.0,5668068000.0,-9633000.0,1194407000.0,3.49,65061685.0,226865000.0,199172000.0,-31710000.0,29683000.0,137485000.0,-95257000.0,-65235000.0,332137000.0,5668068000.0,5668068000.0,-797329000.0,830899000.0,11800292000.0,-7479000.0,137485000.0,,65336773.0,2857000.0,6237733000.0,8867000.0,272634000.0,,85762000.0,-47583000.0,64871717.0,,-8759000.0,-272507000.0,204799000.0,12005091000.0,,232120000.0,2857000.0,-1949892000.0,307152000.0,363508000.0,-243603000.0,25610000.0,-367257000.0,560133000.0,11707000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,1208281000.0,-6984000.0,81836000.0,-101370000.0,,0.0,,,-5688000.0,1.19,200610000.0,86907000.0,,,,,10720586000.0,37621000.0,4279000.0,5352802000.0,,353489000.0,18481000.0,,,,,,118889000.0,11457000.0,,94490000.0,109707000.0,,,29683000.0,,6000.0,,,,,,,,,,,77981000.0,,12067484000.0,48164000.0,,48164000.0,,,,194922000.0,164282000.0,,-1344000.0,5045000.0,52466000.0,,65557639.0,11928867000.0,,,35200000.0,,,170444000.0,,219712000.0,-44149000.0,-134000.0,,,,,5826244000.0,,,,,1.19,314202000.0,,,12772388000.0,100823000.0,36370000.0,,,253359000.0,,,1490000.0,-3795000.0,,,,,,,,,48164000.0,,-95476000.0,-80759000.0,,,5507569000.0,-824046000.0,,,,138597000.0,,65405654.0,,6141992000.0,9182000.0,318675000.0,,91186000.0,59781000.0,,,-50591000.0,-309903000.0,138617000.0,,,,0.0,-2051802000.0,34814000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,1255535000.0,-13091000.0,72013000.0,84981000.0,,0.0,,,-16589000.0,1.1,149743000.0,76824000.0,,,,,10668226000.0,14029000.0,0.0,5618286000.0,,328798000.0,134351000.0,,,,,,119371000.0,12336000.0,,96079000.0,109673000.0,,,48164000.0,,6000.0,,,,,,,,,,,72013000.0,,12206691000.0,215376000.0,,215376000.0,,,,133154000.0,0.0,,-15008000.0,6134000.0,52754000.0,,65575378.0,11923761000.0,,,-25428000.0,,,145217000.0,,225511000.0,-43007000.0,-73895000.0,,,,,5991615000.0,,,,,1.1,321590000.0,,,12828066000.0,106140000.0,-29791000.0,,,239251000.0,,,1708000.0,-3803000.0,,,,,,,,,182515000.0,,-106012000.0,-100373000.0,,,5991615000.0,-856815000.0,,,,152263000.0,,65451110.0,,6118146000.0,9698000.0,293853000.0,,76824000.0,-1638000.0,,,-46107000.0,-191264000.0,282930000.0,,,,0.0,-2159840000.0,328798000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,1276616000.0,-7504000.0,65561000.0,-133587000.0,,0.0,,,-18226000.0,1.0,229922000.0,70162000.0,,,,,10614884000.0,12216000.0,,5584687000.0,,34172000.0,12652000.0,,,,,,120114000.0,11762000.0,,99361000.0,110467000.0,,,182515000.0,,6000.0,,,,,,,,,,,65561000.0,,12177196000.0,195167000.0,,195167000.0,,,,211696000.0,0.0,,-6802000.0,3529000.0,56693000.0,,65617551.0,11891500000.0,,,39967000.0,,,185185000.0,,229810000.0,-40095000.0,-103000.0,,,,,5993294000.0,,,,,1.0,329171000.0,,,12884718000.0,109696000.0,44236000.0,,,237322000.0,,,1238000.0,-3834000.0,,,,,,,,,195167000.0,,-104796000.0,-83683000.0,,,5662968000.0,-896120000.0,,,,153703000.0,,65507669.0,,6088618000.0,9647000.0,330326000.0,,70162000.0,11003000.0,,,-25274000.0,-79789000.0,285696000.0,,,,0.0,-2269834000.0,34172000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,30458000.0,1300464000.0,-8192000.0,195569000.0,-105897000.0,-15234000.0,101957000.0,,441682000.0,-19510000.0,2.98,132248000.0,204517000.0,-421412000.0,5563260000.0,6192178000.0,-255873000.0,10555265000.0,143212000.0,131000.0,5563260000.0,-805409000.0,0.0,-130246000.0,284305000.0,-42849000.0,712523000.0,11997000.0,6000.0,124059000.0,11997000.0,10899000.0,98997000.0,111835000.0,-32098000.0,200812000.0,195167000.0,,6000.0,1092440000.0,-1018126000.0,10555265000.0,0.0,,-4525000.0,422641000.0,170302000.0,64921000.0,,195569000.0,,12217408000.0,170302000.0,12866811000.0,170302000.0,,138226000.0,6.28,112738000.0,,317227000.0,-19695000.0,15750000.0,52291000.0,,65829180.0,11855729000.0,442820000.0,1300464000.0,-48038000.0,,-2311546000.0,138226000.0,-75179000.0,230041000.0,-32098000.0,-1047000.0,,,-60013000.0,40751000.0,5925171000.0,438410000.0,101957000.0,482433000.0,170302000.0,2.98,329038000.0,,,12866811000.0,105982000.0,-51938000.0,,4410000.0,368774000.0,361679000.0,35238000.0,6463000.0,-3802000.0,5925171000.0,1701000.0,1294001000.0,6.27,65587816.0,411124000.0,207938000.0,-35771000.0,64921000.0,139189000.0,-104850000.0,-156597000.0,,5925171000.0,5925171000.0,-805409000.0,905074000.0,11855729000.0,-1123000.0,139189000.0,,65520788.0,0.0,6192178000.0,12224000.0,284305000.0,,204648000.0,-73671000.0,65471540.0,,-62017000.0,-437170000.0,361679000.0,12217408000.0,,414979000.0,0.0,-2311546000.0,317227000.0,388927000.0,-183989000.0,29683000.0,-411134000.0,652510000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,1210235000.0,-7509000.0,178964000.0,-113424000.0,,0.0,,,-10885000.0,2.73,223273000.0,187551000.0,,,,,11032369000.0,122999000.0,0.0,5602507000.0,,374968000.0,19423000.0,,,,,,126104000.0,,,99513000.0,115503000.0,,,64921000.0,,6000.0,,,,,,,,,,,178964000.0,,12447427000.0,100252000.0,,100252000.0,,,,212388000.0,,,-29689000.0,24903000.0,51999000.0,,65859490.0,12242604000.0,,,42449000.0,,,184778000.0,,235891000.0,-29959000.0,-65000.0,,,,,6058424000.0,,,,,2.72,335404000.0,,,13451162000.0,109787000.0,38650000.0,,,355053000.0,,,1253000.0,-3309000.0,,,,,,,,,84344000.0,,-104857000.0,-90426000.0,,,6058424000.0,-741204000.0,,,,138977000.0,,65549484.0,,6264021000.0,10601000.0,340941000.0,,187551000.0,90420000.0,,,-120816000.0,-661349000.0,204823000.0,,,,0.0,-2418793000.0,410502000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,1233079000.0,-15000000.0,70759000.0,34231000.0,,3015000.0,,,-14763000.0,1.08,149133000.0,75795000.0,,,,,10984341000.0,12193000.0,0.0,5663395000.0,,0.0,99541000.0,,,,,,128276000.0,11968000.0,,98265000.0,117939000.0,,,84344000.0,,6000.0,,,,,,,,,,,70759000.0,,12524951000.0,199876000.0,,199876000.0,,,,134370000.0,0.0,,-16676000.0,3863000.0,54281000.0,,65819694.0,12217420000.0,,,-45736000.0,,,139042000.0,,240797000.0,-28341000.0,65000.0,,,,,6086924000.0,,,,,1.08,339062000.0,,,13518987000.0,112521000.0,-44617000.0,,,248015000.0,,,2108000.0,-1008000.0,,,,,,,,,183885000.0,,-114761000.0,-83823000.0,,,6086924000.0,-785939000.0,,,,151995000.0,,65729074.0,,6316773000.0,10337000.0,308435000.0,,75795000.0,-128000.0,,,-23783000.0,-343617000.0,307531000.0,,,,0.0,-2534646000.0,378448000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,1309151000.0,-7691000.0,79723000.0,-166111000.0,,0.0,-188000.0,,-20807000.0,1.21,248881000.0,85035000.0,,,,,10967089000.0,19652000.0,0.0,5615222000.0,,0.0,-137378000.0,,,,,,127239000.0,14029000.0,,104137000.0,117451000.0,,,183885000.0,,6000.0,,,,,,,,,,,79723000.0,,12512523000.0,63273000.0,,63273000.0,,,,228074000.0,2609000.0,,-96264000.0,4611000.0,53400000.0,,66078283.0,12276240000.0,,,54075000.0,,,222122000.0,,240232000.0,-24632000.0,0.0,,,,,6128629000.0,,,,,1.21,344369000.0,,,13618631000.0,112993000.0,49292000.0,,,255886000.0,,,1533000.0,-815000.0,,,,,,,,,46507000.0,,-115492000.0,-220148000.0,,,6128629000.0,-821732000.0,,,,184574000.0,,65994896.0,,6265508000.0,9788000.0,403385000.0,,85035000.0,1565000.0,,,-86953000.0,-142298000.0,236283000.0,,,,0.0,-2651542000.0,473363000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,35481000.0,1345988000.0,-34899000.0,103613000.0,-63909000.0,-5948000.0,0.0,8678000.0,468881000.0,-24531000.0,1.57,144864000.0,109662000.0,-477239000.0,5689126000.0,6277406000.0,-309213000.0,10935269000.0,43300000.0,0.0,5689126000.0,-833726000.0,0.0,-1887000.0,300691000.0,-67893000.0,766151000.0,,7000.0,128647000.0,,9286000.0,103627000.0,117988000.0,-18446000.0,198144000.0,46507000.0,,7000.0,1139720000.0,-1489406000.0,10935269000.0,0.0,,38899000.0,448091000.0,61126000.0,44620000.0,,103613000.0,,12495706000.0,61126000.0,13704566000.0,61126000.0,,127501000.0,6.58,120333000.0,179000000.0,370549000.0,74736000.0,2104000.0,53116000.0,,66103882.0,12281257000.0,458043000.0,1345988000.0,-65892000.0,,-2769297000.0,127501000.0,0.0,241437000.0,-18446000.0,0.0,,,-70986000.0,41385000.0,6098881000.0,458043000.0,0.0,510266000.0,61126000.0,1.57,345064000.0,,,13704566000.0,112790000.0,-67459000.0,,0.0,280766000.0,214449000.0,-20301000.0,4392000.0,-816000.0,6098881000.0,-15104000.0,1363899000.0,6.57,65898255.0,433059000.0,212796000.0,-65099000.0,44620000.0,190004000.0,-115515000.0,-82842000.0,89055000.0,6098881000.0,6098881000.0,-833726000.0,958357000.0,12281257000.0,-24134000.0,190004000.0,,66035998.0,0.0,6277406000.0,10659000.0,300691000.0,,109662000.0,-52958000.0,65829155.0,,-61811000.0,-342142000.0,214449000.0,12495706000.0,,433059000.0,0.0,-2769297000.0,370549000.0,405542000.0,-293363000.0,64921000.0,-450625000.0,695165000.0,179000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,1488702000.0,-9220000.0,90918000.0,-91417000.0,,,,,-14947000.0,1.38,268358000.0,96639000.0,,,,,10884315000.0,32717000.0,,5718970000.0,,,77952000.0,,,,,,133918000.0,,,102733000.0,119105000.0,,,61126000.0,,7000.0,,,,,,,,,,,90918000.0,,12642667000.0,139078000.0,,139078000.0,,,,253411000.0,,,-13437000.0,9579000.0,52591000.0,,66082517.0,12373017000.0,,,52151000.0,,,179641000.0,,244522000.0,-14709000.0,-3841000.0,,,,,6150508000.0,,,,,1.38,347255000.0,,,13772445000.0,110604000.0,48780000.0,,,268335000.0,,,2090000.0,-1958000.0,,,,,,,,,139078000.0,,-115603000.0,-98989000.0,,,6150508000.0,-743773000.0,,,,197745000.0,,66044022.0,,6368773000.0,14813000.0,356902000.0,,96639000.0,30475000.0,,,-56020000.0,-519580000.0,269650000.0,,,,,-2888130000.0,390379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,1498511000.0,-9740000.0,100440000.0,-156646000.0,,,,,-16028000.0,1.52,155163000.0,106410000.0,,,,,,37919000.0,,5691093000.0,,,38498000.0,,,,,,130455000.0,,,101928000.0,119330000.0,,,139078000.0,,7000.0,,,,,,,,,,,100440000.0,,12555654000.0,177576000.0,,177576000.0,,,,139135000.0,,,-14558000.0,9396000.0,54050000.0,,66096349.0,12253354000.0,,,-49312000.0,,,132796000.0,,246795000.0,-11438000.0,-286000.0,,,,,6080971000.0,,,,,1.52,348723000.0,,,,116340000.0,-51440000.0,,,279790000.0,,,3816000.0,-2027000.0,,,,,,,,,177576000.0,,-122851000.0,39981000.0,,,6080971000.0,-766193000.0,,,,207191000.0,,66047751.0,,6354185000.0,11125000.0,320124000.0,,106410000.0,-3843000.0,,,-41806000.0,-206107000.0,302300000.0,,,,,,353621000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,1478189000.0,-7493000.0,80975000.0,-183750000.0,,,,,-23915000.0,1.23,257616000.0,86110000.0,,,,,,18422000.0,,5633672000.0,,,-2950000.0,,,,,,131453000.0,,,105536000.0,120852000.0,,,177576000.0,,7000.0,,,,,,,,,,,80975000.0,,12518143000.0,174626000.0,,174626000.0,,,,233701000.0,,,-1135000.0,3526000.0,53012000.0,,66103812.0,12223427000.0,,,52630000.0,,,185426000.0,,245381000.0,-8548000.0,-130000.0,,,,,6082115000.0,,,,,1.22,350917000.0,,,,113928000.0,54783000.0,,,259974000.0,,,1303000.0,-1989000.0,,,,,,,,,174626000.0,,-122856000.0,-76816000.0,,,6082115000.0,-808085000.0,,,,,,66052108.0,,6316961000.0,10601000.0,378162000.0,,86110000.0,301000.0,,,-2376000.0,-69800000.0,294716000.0,,,,,,411778000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,31521000.0,1509685000.0,-9193000.0,117820000.0,-244579000.0,-8023000.0,,,479884000.0,-26794000.0,1.78,145417000.0,124440000.0,-59893000.0,5605942000.0,6267073000.0,-676392000.0,,59836000.0,,5605942000.0,-812796000.0,,-23231000.0,314960000.0,-37952000.0,826554000.0,,7000.0,137509000.0,,7135000.0,106199000.0,120597000.0,-13217000.0,148191000.0,174626000.0,,7000.0,1105268000.0,-1152359000.0,,,,30494000.0,450322000.0,151395000.0,151395000.0,,117820000.0,,12383596000.0,151395000.0,,151395000.0,,127086000.0,5.91,118623000.0,,348335000.0,-8822000.0,9020000.0,52132000.0,,66079796.0,12120867000.0,413599000.0,1509685000.0,-55614000.0,,,127086000.0,-52152000.0,246959000.0,-13217000.0,-47895000.0,,,-81684000.0,53451000.0,5989752000.0,413599000.0,,533335000.0,151395000.0,1.78,353158000.0,,,,109450000.0,-52296000.0,,0.0,297169000.0,262729000.0,90269000.0,-74000.0,-2049000.0,5989752000.0,-145000.0,1400053000.0,5.9,66085089.0,390153000.0,211785000.0,-35646000.0,151395000.0,,-122872000.0,75931000.0,,5989752000.0,5989752000.0,-812796000.0,983657000.0,12120867000.0,-173000.0,,,66020487.0,,6267073000.0,16912000.0,314960000.0,,124440000.0,3561000.0,66041058.0,,-62235000.0,-356872000.0,262729000.0,12383596000.0,,390153000.0,,,348335000.0,416396000.0,-162437000.0,61126000.0,-484182000.0,744870000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,,1518591000.0,-28204000.0,118858000.0,-63780000.0,,76996000.0,,,-17075000.0,1.81,255759000.0,125505000.0,,,,,76996000.0,49115000.0,,5735801000.0,,,-27269000.0,,,,,,134027000.0,,,106469000.0,120568000.0,,,151395000.0,,7000.0,,,,,,,,,,,118858000.0,,12578001000.0,124126000.0,,124126000.0,,,,238684000.0,,,-8413000.0,16847000.0,51598000.0,,65783869.0,12335838000.0,,,,,,180571000.0,,249754000.0,-14817000.0,-57009000.0,,,,,6260806000.0,,,,,1.81,356223000.0,,,76996000.0,115727000.0,49619000.0,,,297671000.0,,,2068000.0,-895000.0,,,,,,,,,124126000.0,,-122525000.0,-219248000.0,,,6260806000.0,-822087000.0,,,,,,65702788.0,,6191257000.0,13459000.0,374997000.0,,125505000.0,4088000.0,,,-126248000.0,-928004000.0,242163000.0,,,,,,408826000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
