date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,annualBasicAverageShares,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,quarterlyDilutedAverageShares,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualBasicEPS,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,annualCostOfRevenue,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualDilutedAverageShares,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInventory,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfInvestment,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.754617600,,,,,,373800000.0,1608500000.0,-15100000.0,,3000000.0,14600000.0,,,223500000.0,,91400000.0,,,,,,,1624300000.0,,,,805800000.0,2393664000.0,,,,,,,,,465200000.0,102000000.0,2183400000.0,,,,52300000.0,,,574900000.0,52300000.0,,,,45800000.0,52300000.0,,,,,,,,73800000.0,481500000.0,,,,,-500000.0,,0.002813,,,,,1718200000.0,,,,31800000.0,13800000.0,-19000000.0,,,324300000.0,0.0,526900000.0,,,1200000.0,,238100000.0,,,,,,,376200000.0,376200000.0,,,2393664000.0,0.0,,,,300000.0,31200000.0,386500000.0,83500000.0,,,,,,-22900000.0,,63100000.0,-97000000.0,3900000.0,29600000.0,-201600000.0,,,,,158800000.0,,-200000.0,,,,,,,,,,588100000.0,,,-39600000.0,,14500000.0,124900000.0,,,,57400000.0,,0.002813,,,86200000.0,181500000.0,,-2400000.0,,129200000.0,,,,,,,,800000.0,,,100800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.762393600,,,,,,555400000.0,1790200000.0,-15000000.0,,4500000.0,16600000.0,,,231300000.0,,90600000.0,,,,,,,1636000000.0,,,,871800000.0,2370304000.0,,,,,,,,,646000000.0,8800000.0,2374900000.0,,,,63200000.0,,,584700000.0,63200000.0,,,,46600000.0,63200000.0,,,,,,,,77200000.0,520500000.0,,,,,-2800000.0,,0.003438,,,,,1728900000.0,,,,30600000.0,13400000.0,-9900000.0,,,351300000.0,0.0,548300000.0,,,3200000.0,,247900000.0,,,,,,,386000000.0,386000000.0,,,2370304000.0,0.0,,,,300000.0,39500000.0,389000000.0,102700000.0,,,,,,-10100000.0,,140000000.0,1800000.0,4000000.0,38700000.0,-214200000.0,,,,,157000000.0,,0.0,,,,,,,,,,603200000.0,,,-38500000.0,,9800000.0,18900000.0,,,,-66600000.0,,0.003438,,,103400000.0,215200000.0,,1200000.0,,200200000.0,,,,,,,,1300000.0,,,120000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.770342400,514200000.0,,210600000.0,3789700000.0,,562000000.0,1770400000.0,-15000000.0,,-3600000.0,19100000.0,0.015469,70600000.0,280100000.0,,70600000.0,0.0,632600000.0,232500000.0,191800000.0,77900000.0,2342400000.0,1644900000.0,,,,1004200000.0,,,298800000.0,,518800000.0,0.015625,-9000000.0,490600000.0,131200000.0,632600000.0,203400000.0,2373800000.0,2236900000.0,481200000.0,,69200000.0,298800000.0,-60300000.0,603400000.0,69200000.0,40400000.0,974100000.0,,40000000.0,69200000.0,-140100000.0,,4600000.0,2373800000.0,1770400000.0,12400000.0,1741200000.0,77900000.0,581300000.0,,298800000.0,,64500000.0,-5300000.0,,,,,562000000.0,1644900000.0,1741200000.0,,2342400000.0,,18200000.0,12400000.0,-39900000.0,,4300000.0,422900000.0,0.0,470000000.0,,,-9400000.0,,299200000.0,,-8300000.0,405800000.0,603400000.0,576500000.0,518800000.0,518800000.0,518800000.0,157200000.0,1552800000.0,,0.0,,578700000.0,-250000000.0,300000.0,42400000.0,405800000.0,111600000.0,,639000000.0,160800000.0,,,-39600000.0,,131200000.0,-71400000.0,2800000.0,40400000.0,-233200000.0,,40000000.0,,291300000.0,157200000.0,,100000.0,-95300000.0,,-23900000.0,-91600000.0,,,,,1038600000.0,639000000.0,,,-47700000.0,,132800000.0,243000000.0,-233200000.0,,,178500000.0,,,18200000.0,,123700000.0,220200000.0,,-20200000.0,,210600000.0,,,220200000.0,,,,0.0,1300000.0,,227500000.0,142800000.0,470000000.0,,15300000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.778291200,,,,,,630100000.0,1930600000.0,-14600000.0,,3000000.0,14800000.0,,,292300000.0,,78800000.0,,,,,,,1736300000.0,,,,1170400000.0,2344640000.0,,,,,,,,,708900000.0,99300000.0,2546900000.0,,,,106000000.0,,,616300000.0,106000000.0,,,,41500000.0,106000000.0,,,,,,,,91800000.0,685600000.0,,,,,-22100000.0,,0.005625,,,,,1838000000.0,,,,23600000.0,13700000.0,-36000000.0,,,484800000.0,0.0,419800000.0,,,800000.0,,307100000.0,,,,,,,614000000.0,614000000.0,,,2344640000.0,518800000.0,,,,300000.0,67700000.0,412900000.0,173700000.0,,,,,,-18100000.0,,165800000.0,13400000.0,4800000.0,37900000.0,-248600000.0,,,,,165500000.0,,100000.0,,,,,,,,,,661500000.0,,,,,95200000.0,117400000.0,,,,-13700000.0,,0.005625,,,177700000.0,255100000.0,,7300000.0,,209200000.0,,,,,,,,1400000.0,,,192500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.786153600,,,,,,587300000.0,1882200000.0,-14700000.0,,2200000.0,16300000.0,,,268900000.0,,78900000.0,,,,,,,1745400000.0,,,,1053700000.0,2344640000.0,,,,,,,,,666200000.0,26100000.0,2527800000.0,,,,84900000.0,,,645600000.0,84900000.0,,,,43400000.0,84900000.0,,,,,,,,99800000.0,623700000.0,,,,,-3400000.0,,0.004531,,,,,1861600000.0,,,,21200000.0,14300000.0,-43700000.0,,,430000000.0,0.0,459300000.0,,,-1700000.0,,285200000.0,,,,,,,546100000.0,546100000.0,,,2344640000.0,0.0,,,,300000.0,54300000.0,441900000.0,139200000.0,,,,,,-41900000.0,,136200000.0,-103900000.0,3900000.0,40500000.0,-265300000.0,,,,,163200000.0,,-100000.0,,,,,,,,,,707200000.0,,,,,-67900000.0,68000000.0,,,,-27400000.0,,0.004531,,,144800000.0,254200000.0,,-8000000.0,,196900000.0,,,,,,,,400000.0,,,161100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.793929600,,,,,,907100000.0,1920000000.0,-18100000.0,,300000.0,16900000.0,,,278300000.0,,137600000.0,,,,,,,1811800000.0,,,,1124700000.0,2310272000.0,,,,,,,,,1044700000.0,-82500000.0,2963300000.0,,,,95300000.0,,,1043300000.0,95300000.0,,,,37700000.0,95300000.0,,,,,,,,118700000.0,661500000.0,,,,,-406800000.0,,0.005156,,,,,1918600000.0,,,,30500000.0,69400000.0,-441900000.0,,,463200000.0,0.0,628000000.0,,,-5400000.0,,295200000.0,,,,,,,242700000.0,242700000.0,,,2310272000.0,0.0,,,,300000.0,61000000.0,505800000.0,156300000.0,,,,,,-36000000.0,,359900000.0,193300000.0,6300000.0,44500000.0,-315200000.0,,,,,493000000.0,,0.0,,,,,,,,,,821000000.0,,,-11200000.0,,-303400000.0,-46500000.0,,,,-164100000.0,,0.005156,,,168000000.0,270900000.0,,5000000.0,,276300000.0,,,,,,,,1600000.0,,,184900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.801878400,685700000.0,,297700000.0,4760800000.0,,1107500000.0,2045900000.0,-18000000.0,,-6800000.0,42200000.0,0.17,70200000.0,370300000.0,,70200000.0,0.0,1177700000.0,-209000000.0,250200000.0,146900000.0,2352096000.0,1837800000.0,,,,1412000000.0,,,399700000.0,,216100000.0,0.17,-436300000.0,649900000.0,429000000.0,1177700000.0,57900000.0,3142700000.0,2775100000.0,100800000.0,,113400000.0,399700000.0,-65400000.0,1096800000.0,113400000.0,46000000.0,1209800000.0,,41800000.0,113400000.0,-142900000.0,,-1300000.0,3142700000.0,2045900000.0,10600000.0,1965000000.0,146900000.0,804200000.0,,399700000.0,,90200000.0,-4000000.0,,,,,1107500000.0,1837800000.0,1965000000.0,,2352096000.0,,17800000.0,10600000.0,-59800000.0,,6200000.0,607800000.0,0.0,629700000.0,,,-5500000.0,,412500000.0,,-11700000.0,554900000.0,1096800000.0,254900000.0,216100000.0,216100000.0,216100000.0,495900000.0,1985700000.0,,0.0,,775900000.0,24900000.0,300000.0,67200000.0,554900000.0,180600000.0,,891200000.0,-69700000.0,,,-58100000.0,,429000000.0,-77900000.0,9200000.0,46000000.0,-336300000.0,,41800000.0,,518800000.0,495900000.0,,0.0,-154100000.0,,-24700000.0,-581400000.0,,,,,1300000000.0,891200000.0,,,-71700000.0,,-26600000.0,116000000.0,-336300000.0,,,-3800000.0,,,17800000.0,,195300000.0,380800000.0,,-29000000.0,,297700000.0,,,380800000.0,,,,0.0,2800000.0,,-302700000.0,237500000.0,629700000.0,,24200000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.809827200,,,,,,1145300000.0,2203100000.0,-17900000.0,,6400000.0,20000000.0,,,359500000.0,,74900000.0,,,,,,,1966400000.0,,,,1614600000.0,2287488000.0,,,,,,,,,1220200000.0,82200000.0,3323400000.0,,,,164800000.0,,,1120300000.0,164800000.0,,,,42900000.0,164800000.0,,,,,,,,155900000.0,947500000.0,,,,,1500000.0,,0.008906,,,,,2103200000.0,,,,17900000.0,14100000.0,-47400000.0,,,667100000.0,0.0,676400000.0,,,-8300000.0,,379500000.0,,,,,,,178600000.0,178600000.0,,,2287488000.0,216100000.0,,,,300000.0,103100000.0,582700000.0,267900000.0,,,,,,-50000000.0,,329200000.0,-125700000.0,11400000.0,46700000.0,-352100000.0,,,,,490900000.0,,100000.0,,,,,,,,,,934800000.0,,,-18800000.0,,-37500000.0,132200000.0,,,,-63300000.0,,0.008906,,,287600000.0,448300000.0,,3200000.0,,367800000.0,,,,,,,,7600000.0,,,307600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.817689600,,,,,,1147900000.0,2276700000.0,-17900000.0,,11800000.0,21000000.0,,,358600000.0,,65600000.0,,,,,,,2063100000.0,,,,1443000000.0,2291840000.0,,,,,,,,,1213500000.0,-65600000.0,3411400000.0,,,,118200000.0,,,1134700000.0,118200000.0,,,,34400000.0,118200000.0,,,,,,,,176300000.0,854400000.0,,,,,-4400000.0,,0.0125,,,,,2197900000.0,,,,17500000.0,13700000.0,-47100000.0,,,588600000.0,0.0,710800000.0,,,-8800000.0,,379600000.0,,,,,,,204800000.0,204800000.0,,,2291840000.0,0.0,,,,300000.0,74000000.0,600500000.0,192200000.0,,,,,,-44700000.0,,445800000.0,103700000.0,8000000.0,48500000.0,-363900000.0,,,,,485700000.0,,-100000.0,,,,,,,,,,964400000.0,,,0.0,,26300000.0,-20900000.0,,,,-152700000.0,,0.0125,,,209000000.0,424900000.0,,-10600000.0,,277200000.0,,,,,,,,5100000.0,,,230000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.825552000,,,,,,1301500000.0,2497700000.0,-21500000.0,,5400000.0,23400000.0,,,382700000.0,,54600000.0,,,,,,,2155300000.0,,,,1491600000.0,2294288000.0,,,,,,,,,1356100000.0,-17200000.0,3642500000.0,,,,113700000.0,,,1144800000.0,113700000.0,,,,34400000.0,113700000.0,,,,,,,,188500000.0,879000000.0,,,,,-900000.0,,0.012188,,,,,2286400000.0,,,,6600000.0,13600000.0,-49700000.0,,,612600000.0,0.0,880600000.0,,,-9800000.0,,406100000.0,,,,,,,259500000.0,259500000.0,,,2294288000.0,0.0,,,,300000.0,71300000.0,616500000.0,185000000.0,,,,,,-50700000.0,,532500000.0,68500000.0,11600000.0,47500000.0,-379000000.0,,,,,480800000.0,,0.0,,,,,,,,,,995500000.0,,,0.0,,54600000.0,33500000.0,,,,-98200000.0,,0.012188,,,206500000.0,409700000.0,,-10800000.0,,359300000.0,,,,,,,,3100000.0,,,229900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.833500800,975300000.0,,455000000.0,6470600000.0,,1467100000.0,2726900000.0,-21500000.0,,-23500000.0,68000000.0,0.235625,53100000.0,487800000.0,,53100000.0,0.0,1520200000.0,-281900000.0,345900000.0,187500000.0,2348864000.0,2290200000.0,,,,1921300000.0,,,553200000.0,,262100000.0,0.235625,-26400000.0,899100000.0,452400000.0,1520200000.0,114200000.0,3951600000.0,3774300000.0,113600000.0,,156500000.0,553200000.0,-78800000.0,1224700000.0,156500000.0,106400000.0,1588600000.0,,41600000.0,156500000.0,-18800000.0,,100000.0,3951600000.0,2726900000.0,9600000.0,2431400000.0,187500000.0,1093400000.0,,553200000.0,,132400000.0,-22600000.0,,,,,1467100000.0,2290200000.0,2431400000.0,,2348864000.0,,1900000.0,9600000.0,-85800000.0,,21200000.0,827900000.0,0.0,931200000.0,,,-9700000.0,,555800000.0,,-36700000.0,643500000.0,1224700000.0,330000000.0,262100000.0,262100000.0,262100000.0,474800000.0,2696300000.0,,0.0,,1107700000.0,-53800000.0,300000.0,97500000.0,643500000.0,254000000.0,,1047700000.0,-301400000.0,,,-71000000.0,,452400000.0,-100300000.0,8500000.0,106400000.0,-404200000.0,,41600000.0,,216100000.0,474800000.0,,0.0,-216400000.0,,-73300000.0,-230000000.0,,,,,1721000000.0,1047700000.0,,,0.0,,2600000.0,185200000.0,-404200000.0,,,32300000.0,,,1900000.0,,272100000.0,559700000.0,,-55100000.0,,455000000.0,,,559700000.0,,,,0.0,5400000.0,,46000000.0,340100000.0,931200000.0,,39500000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.841449600,,,,,,1627000000.0,3143700000.0,-21500000.0,,13300000.0,27000000.0,,,529500000.0,,141600000.0,,,,,,,2490600000.0,,,,2281900000.0,2304144000.0,,,,,,,,,1768600000.0,-52900000.0,4425800000.0,,,,226100000.0,,,1282100000.0,226100000.0,,,,32600000.0,226100000.0,,,,,,,,209200000.0,1335100000.0,,,,,-25800000.0,,0.024688,,,,,2657200000.0,,,,1800000.0,107200000.0,-92600000.0,,,946800000.0,0.0,909400000.0,,,-8600000.0,,556500000.0,,,,,,,398100000.0,398100000.0,,,2304144000.0,262100000.0,,,,300000.0,142900000.0,691600000.0,369000000.0,,,,,,-74300000.0,,543400000.0,206400000.0,12700000.0,121200000.0,-425400000.0,,,,,469300000.0,,43000000.0,,,,,,,,,,1117000000.0,,,,,136000000.0,21400000.0,,,,-251000000.0,,0.02375,,,390300000.0,667000000.0,,6000000.0,,416600000.0,,,,,,,,9400000.0,,,417300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.849312000,,,,,,1465500000.0,3071000000.0,-21700000.0,,10400000.0,31200000.0,,,530500000.0,,135700000.0,,,,,,,2638600000.0,,,,2107000000.0,2306920000.0,,,,,,,,,1601200000.0,-9700000.0,4421200000.0,,,,176900000.0,,,1350200000.0,176900000.0,,,,34900000.0,176900000.0,,,,,,,,250000000.0,1246400000.0,,,,,-9400000.0,,0.038125,,,,,2820000000.0,,,,1800000.0,99000000.0,-110800000.0,,,860600000.0,0.0,981100000.0,,,100000.0,,561700000.0,,,,,,,267500000.0,267500000.0,,,2306920000.0,0.0,,,,300000.0,112000000.0,757800000.0,288900000.0,,,,,,-113300000.0,,435700000.0,-131300000.0,10200000.0,121000000.0,-443000000.0,,,,,471400000.0,,0.0,,,,,,,,,,1200800000.0,,,,,-130600000.0,103600000.0,,,,-102900000.0,,0.0375,,,298900000.0,564100000.0,,-11900000.0,,465700000.0,,,,,,,,3800000.0,,,330100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.857088000,,,,,,1603800000.0,3500500000.0,-28800000.0,,13300000.0,36600000.0,,,577600000.0,,325900000.0,,,,,,,2846900000.0,,,,2423600000.0,2309840000.0,,,,,,,,,1929700000.0,-198200000.0,4944500000.0,,,,237100000.0,,,1444000000.0,237100000.0,,,,34700000.0,237100000.0,,,,,,,,260300000.0,1398800000.0,,,,,-31200000.0,,0.05125,,,,,3014800000.0,,,,1800000.0,289400000.0,-157400000.0,,,1024800000.0,0.0,1089100000.0,,,-7700000.0,,614200000.0,,,,,,,300800000.0,300800000.0,,,2309840000.0,0.0,,,,300000.0,150000000.0,828800000.0,387100000.0,,,,,,-130000000.0,,530000000.0,270300000.0,15800000.0,147700000.0,-465700000.0,,,,,467500000.0,,0.0,,,,,,,,,,1294500000.0,,,,,33300000.0,-68200000.0,,,,-347400000.0,,0.05,,,410600000.0,562000000.0,,-7900000.0,,511800000.0,,,,,,,,4900000.0,,,447200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.865036800,1379800000.0,,687100000.0,9186500000.0,,1866900000.0,3830900000.0,-28900000.0,,,73500000.0,0.335,338200000.0,666100000.0,,338200000.0,0.0,2205100000.0,-593900000.0,499400000.0,292800000.0,2376000000.0,2973700000.0,,,,2373900000.0,,,795800000.0,,445400000.0,0.335,-54700000.0,1295200000.0,555400000.0,2205100000.0,118000000.0,5361200000.0,5334700000.0,-142800000.0,,155700000.0,795800000.0,-100900000.0,1530300000.0,155700000.0,143700000.0,2303700000.0,,26200000.0,155700000.0,,,,5361200000.0,3830900000.0,296000000.0,3156100000.0,292800000.0,1354300000.0,,795800000.0,,168300000.0,11700000.0,,,,,1866900000.0,2973700000.0,3156100000.0,,2376000000.0,,16000000.0,296000000.0,-135500000.0,,26300000.0,1019600000.0,0.0,1338600000.0,,,-16100000.0,,739600000.0,,-32300000.0,922400000.0,1530300000.0,323100000.0,445400000.0,445400000.0,445400000.0,464200000.0,3851800000.0,,0.0,,1548100000.0,313600000.0,300000.0,94500000.0,922400000.0,250200000.0,,1425800000.0,-416700000.0,,,-148300000.0,,555400000.0,-31800000.0,13600000.0,143700000.0,-503400000.0,,26200000.0,,262100000.0,464200000.0,,-43000000.0,-465900000.0,,-47100000.0,-496300000.0,,,,,2472000000.0,1425800000.0,,,,,144600000.0,266300000.0,-503400000.0,,,107400000.0,,,16000000.0,,280000000.0,624400000.0,,-33300000.0,,687100000.0,,,624400000.0,,,,0.0,8200000.0,,183300000.0,353500000.0,1338600000.0,,52300000.0,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.872985600,,,,,,1795600000.0,4002800000.0,-28900000.0,,100000.0,43800000.0,,,658900000.0,,444000000.0,,,,,,,3197700000.0,,,,2766100000.0,2325168000.0,,,,,,,,,2239600000.0,28700000.0,5625400000.0,,,,253100000.0,,,1622600000.0,253100000.0,,,,0.0,253100000.0,,,,,,,,313700000.0,1621700000.0,,,,,-41200000.0,,0.054375,,,,,3385800000.0,,,,50800000.0,393200000.0,-146000000.0,,,1144400000.0,0.0,1293600000.0,,,-13200000.0,,702700000.0,,,,,,,403100000.0,403100000.0,,,2325168000.0,445400000.0,,,,300000.0,158500000.0,972300000.0,411600000.0,,,,,,-108700000.0,,431500000.0,-37700000.0,16900000.0,191000000.0,-541200000.0,,,,,459300000.0,,0.0,,,,,,,,,,1513500000.0,,,,,-42300000.0,137400000.0,,,,,,0.053125,,,441700000.0,829400000.0,,3900000.0,,534700000.0,,,,,,,,14200000.0,,,485500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.880848000,,,,,,1495500000.0,3676000000.0,-29100000.0,,-199700000.0,44300000.0,,,593000000.0,,431100000.0,,,,,,,3264700000.0,,,,2255300000.0,2325224000.0,,,,,,,,,1926600000.0,18400000.0,5383100000.0,,,,141000000.0,,,1707100000.0,141000000.0,,,,0.0,141000000.0,,,,,,,,328200000.0,1365200000.0,,,,,-20300000.0,,0.030625,,,,,3456500000.0,,,,44900000.0,386200000.0,-152100000.0,,,890100000.0,0.0,1448600000.0,,,-6300000.0,,637300000.0,,,,,,,139700000.0,139700000.0,,,2325224000.0,0.0,,,,300000.0,88200000.0,1051200000.0,229200000.0,,,,,,-133300000.0,,243700000.0,-247000000.0,17100000.0,201100000.0,-580800000.0,,,,,454800000.0,,100000.0,,,,,,,,,,1632000000.0,,,,,-263400000.0,151700000.0,,,,,,0.03,,,252800000.0,756300000.0,,-12700000.0,,495500000.0,,,,,,,,3500000.0,,,297100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.888624000,,,,,,1836700000.0,3893000000.0,-34800000.0,,-259400000.0,44900000.0,,,651400000.0,,426500000.0,,,,,,,3183400000.0,,,,2224000000.0,2301816000.0,,,,,,,,,2263200000.0,-238500000.0,5638100000.0,,,,73100000.0,,,1745100000.0,73100000.0,,,,0.0,73100000.0,,,,,,,,366800000.0,1383900000.0,,,,,-15800000.0,,0.015625,,,,,3374900000.0,,,,41200000.0,385300000.0,-120700000.0,,,840100000.0,0.0,1566100000.0,,,-8000000.0,,696300000.0,,,,,,,150300000.0,150300000.0,,,2301816000.0,0.0,,,,300000.0,49500000.0,1091500000.0,122600000.0,,,,,,-110100000.0,,631600000.0,240600000.0,13200000.0,203900000.0,-618500000.0,,,,,449700000.0,,0.0,,,,,,,,,,1710000000.0,,,-118800000.0,,10600000.0,-128400000.0,,,,,,0.015625,,,143800000.0,733500000.0,,2100000.0,,471600000.0,,,,,,,,6700000.0,,,188700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
