date,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualDilutedEPS,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyDilutedEPS,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,trailingResearchAndDevelopment,annualBasicAverageShares,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,quarterlyBasicAverageShares,quarterlyBasicEPS,annualCurrentDebt,annualNetIncome,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,annualPurchaseOfBusiness,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualStockholdersEquity,quarterlyGoodwill,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualRetainedEarnings,quarterlyInventory,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingDilutedEPS
1993-12-31,,-174200000.0,36300000.0,,,,,,2180500000.0,,267500000.0,1.1575,127900000.0,42200000.0,,,-1222300000.0,788800000.0,146090713.0,,,,,190700000.0,,,1071700000.0,,,821100000.0,169100000.0,,103800000.0,386800000.0,14800000.0,-6500000.0,316000000.0,,-51300000.0,,0.0,,,23100000.0,242300000.0,,20800000.0,,,141210856.0,17000000.0,4247900000.0,,3085900000.0,,,112200000.0,212200000.0,,,700300000.0,,1071700000.0,22300000.0,440200000.0,7700000.0,,4100000.0,,958200000.0,869200000.0,60300000.0,1162000000.0,,1318900000.0,-51900000.0,127900000.0,182600000.0,-68500000.0,,-73200000.0,,73700000.0,1117800000.0,1569500000.0,900000.0,111400000.0,,,46000000.0,177100000.0,,-1222300000.0,54200000.0,,913900000.0,,,679600000.0,,141900000.0,-15000000.0,21600000.0,-148800000.0,204900000.0,47100000.0,52600000.0,,,2390600000.0,,,,,,189600000.0,386800000.0,29800000.0,,,,,821100000.0,,801800000.0,125100000.0,,,,,124500000.0,,4100000.0,440200000.0,,189600000.0,,,,,-4800000.0,,,77300000.0,,285600000.0,77300000.0,,,267500000.0,,869200000.0,-6400000.0,170000000.0,,-113500000.0,77300000.0,,30100000.0,1.1975,,0.0,700300000.0,,958200000.0,0.0,248100000.0,373200000.0,,112200000.0,-6800000.0,46000000.0,679600000.0,13400000.0,2180500000.0,8600000.0,77300000.0,,,,2390600000.0,45200000.0,170000000.0,,,1318900000.0,,-600000.0,190700000.0,1569500000.0,68700000.0,,,,,,
1994-03-31,,,,,,,,,2212700000.0,-144700000.0,284900000.0,,131600000.0,-30200000.0,,,,,,,,,,,,,,,,873000000.0,,,97000000.0,,-16200000.0,,270600000.0,,-47900000.0,0.3375,94900000.0,,,,202600000.0,,-43500000.0,,,,,,,,,,,148600000.0,,,772600000.0,,1184800000.0,,,8900000.0,,53500000.0,,962600000.0,872400000.0,63500000.0,,,,,,,12000000.0,,-34400000.0,,68000000.0,1099200000.0,,,,161200000.0,0.3375,,,,-1250100000.0,,,,,,684100000.0,,53400000.0,,17600000.0,,,54600000.0,54600000.0,,,,,,,54000000.0,,,417700000.0,,,,,,,,828600000.0,,,472700000.0,,,,,,485600000.0,,188300000.0,,,,,0.0,,,94900000.0,,,94900000.0,,,,,,-5200000.0,,,,,,29000000.0,,,,,161200000.0,,77300000.0,,,,109100000.0,,70000000.0,,,,4500000.0,,,,,2518000000.0,54600000.0,169700000.0,,,1333200000.0,,-5000000.0,200900000.0,1645000000.0,19000000.0,,,,,,
1994-06-30,,,,,,,,,2240400000.0,-129200000.0,301100000.0,,136300000.0,17800000.0,,,,,,,,,,,,,,,,950000000.0,,,113500000.0,,9800000.0,,297700000.0,,-31200000.0,0.395,150100000.0,,,,217200000.0,,-16800000.0,,,,,,,,,,,160800000.0,,,785300000.0,,1277700000.0,,,10400000.0,,114400000.0,,977300000.0,876100000.0,76600000.0,,,,,,,-32300000.0,,-41500000.0,,80500000.0,1204900000.0,,,,166800000.0,0.395,,,,-1263100000.0,,,,,,687700000.0,,117000000.0,,55200000.0,,,66200000.0,66200000.0,,,,,,,56400000.0,,,440500000.0,,,,,,,,907200000.0,,,482400000.0,,,,,,508900000.0,,188400000.0,,,,,700000.0,,,150100000.0,,,150100000.0,,,,,,-5200000.0,,,,,,33000000.0,,,,,166800000.0,,94900000.0,,,,109100000.0,,43700000.0,,,,4600000.0,,,,,2611400000.0,66200000.0,169500000.0,,,1333700000.0,,400000.0,186900000.0,1661400000.0,75500000.0,,,,,,
1994-09-30,,,,,,,,,2278900000.0,-128500000.0,308900000.0,,141800000.0,-32300000.0,,,,,,,,,,,,,,,,1009100000.0,,,107000000.0,,-9400000.0,,294100000.0,,-63300000.0,0.37,167600000.0,,,,220700000.0,,-32900000.0,,,,,,,,,,,161200000.0,,,832000000.0,,1347000000.0,,,10000000.0,,171200000.0,,997900000.0,870900000.0,71900000.0,,,,,,,17600000.0,,-55200000.0,,73400000.0,1155500000.0,,,,166800000.0,0.37,,,,-1281000000.0,,,,,,686700000.0,,63200000.0,,17500000.0,,,61900000.0,61900000.0,,,,,,,59500000.0,,,453100000.0,,,,,,,,861400000.0,,,495800000.0,,,,,,541800000.0,,184200000.0,,,,,3100000.0,,,167600000.0,,,167600000.0,,,,,,-5200000.0,,,,,,33600000.0,,,,,166800000.0,,150100000.0,,,,109200000.0,,70000000.0,,,,4600000.0,,,,,2712000000.0,61900000.0,169500000.0,,,1365000000.0,,1600000.0,197600000.0,1702900000.0,8000000.0,,,,,,
1994-12-31,,-237700000.0,17500000.0,,,,,,2369100000.0,-124600000.0,321900000.0,1.5275,132400000.0,39800000.0,,,-1279200000.0,641300000.0,165564648.0,,,,,190100000.0,-4300000.0,,1298000000.0,,,1072600000.0,252900000.0,,117700000.0,27400000.0,7800000.0,-2700000.0,324100000.0,,-118700000.0,,146900000.0,,412900000.0,69600000.0,238500000.0,,47400000.0,,,165564648.0,,4737200000.0,,3550700000.0,,237700000.0,109400000.0,170700000.0,,,840000000.0,,1298000000.0,40500000.0,514400000.0,11200000.0,,232200000.0,,1089900000.0,793700000.0,81400000.0,1186500000.0,,1408300000.0,-4900000.0,132400000.0,252900000.0,-46900000.0,,-106600000.0,,85600000.0,1277600000.0,1633700000.0,-45800000.0,138000000.0,,,77800000.0,252900000.0,,-1279200000.0,77300000.0,,879000000.0,,,638800000.0,,142100000.0,-26000000.0,-20700000.0,-261100000.0,293400000.0,70200000.0,70200000.0,,,2706300000.0,,,,67800000.0,,154900000.0,27400000.0,,,,,,1072600000.0,,953500000.0,127700000.0,,504300000.0,412900000.0,,,,232200000.0,514400000.0,,154900000.0,,,,,-300000.0,,504300000.0,146900000.0,,375700000.0,146900000.0,,,321900000.0,,793700000.0,-10400000.0,128300000.0,,-49600000.0,146900000.0,,32100000.0,1.5275,,146900000.0,840000000.0,,1089900000.0,167600000.0,307500000.0,435200000.0,,109400000.0,3500000.0,77800000.0,638800000.0,-8000000.0,2369100000.0,3800000.0,146900000.0,,,,2706300000.0,70200000.0,128300000.0,,,1408300000.0,-124600000.0,300000.0,190100000.0,1633700000.0,35500000.0,,,,,,
1995-03-31,,,,-37000000.0,,,,,2410000000.0,-110000000.0,351000000.0,,133000000.0,-64000000.0,,,,,,,,,,,,,,,,1103000000.0,,,129000000.0,,-5000000.0,,343000000.0,,-36000000.0,0.4075,95000000.0,,,,249000000.0,,-32000000.0,,,,,,,,,,,183000000.0,,,905000000.0,,1395000000.0,,,20000000.0,,289000000.0,,1102000000.0,801000000.0,87000000.0,,,,,,,-55000000.0,,-32000000.0,,94000000.0,1334000000.0,,,,164800000.0,0.4075,,,,-1308000000.0,,,,,,648000000.0,,38000000.0,,-52000000.0,,,67000000.0,67000000.0,,,,,,,66000000.0,,,477000000.0,,,,,,,,991000000.0,,,612000000.0,,,,,,555000000.0,,153000000.0,,,,,-3000000.0,,,95000000.0,,,95000000.0,,,,,,-10000000.0,,,,,,35000000.0,,,,,165200000.0,,147000000.0,,,,109000000.0,,77000000.0,,,,4000000.0,,,,,2809000000.0,67000000.0,128000000.0,,,1414000000.0,,-4000000.0,184000000.0,1706000000.0,6000000.0,,,,,,
1995-06-30,,,,-16000000.0,,,,,2443000000.0,-119000000.0,357000000.0,,131000000.0,22000000.0,,,,,,,,,,,,,,,,1142000000.0,,,127000000.0,,-41000000.0,,340000000.0,,-92000000.0,0.4225,93000000.0,,,,248000000.0,,-28000000.0,,,,,,,,,,,181000000.0,,,932000000.0,,1417000000.0,,,21000000.0,,348000000.0,,1113000000.0,805000000.0,90000000.0,,,,,,,-36000000.0,,-52000000.0,,92000000.0,1361000000.0,,,,162800000.0,0.4225,,,,-1330000000.0,,,,,,651000000.0,,126000000.0,,-2000000.0,,,69000000.0,69000000.0,,,,,,,67000000.0,,,513000000.0,,,,,,,,1021000000.0,,,613000000.0,,,,,,580000000.0,,154000000.0,,,,,1000000.0,,,93000000.0,,,93000000.0,,,,,,-10000000.0,,,,,,35000000.0,,,,,163200000.0,,95000000.0,,,,109000000.0,,62000000.0,,,,3000000.0,,,,,2879000000.0,69000000.0,128000000.0,,,1462000000.0,,5000000.0,221000000.0,1737000000.0,74000000.0,,,,,,
1995-09-30,,,,-16000000.0,,,,,2474000000.0,-122000000.0,296000000.0,,138000000.0,-40000000.0,,,,,,,,,,,,,,,,1159000000.0,,,96000000.0,,-40000000.0,,276000000.0,,-85000000.0,0.285,77000000.0,,,,216000000.0,,11000000.0,,,,,,,,,,,154000000.0,,,920000000.0,,1363000000.0,,,9000000.0,,384000000.0,,1123000000.0,799000000.0,55000000.0,,,,,,,27000000.0,,-46000000.0,,60000000.0,1219000000.0,,,,161200000.0,0.285,,,,-1351000000.0,,,,,,651000000.0,,42000000.0,,-16000000.0,,,46000000.0,46000000.0,,,,,,,62000000.0,,,504000000.0,,,,,,,,943000000.0,,,579000000.0,,,,,,569000000.0,,148000000.0,,,,,-2000000.0,,,77000000.0,,,77000000.0,,,,,,-10000000.0,,,,,,36000000.0,,,,,161600000.0,,93000000.0,,,,109000000.0,,120000000.0,,,,3000000.0,,,,,2878000000.0,46000000.0,137000000.0,,,1515000000.0,,0.0,255000000.0,1719000000.0,-4000000.0,,,,,,
1995-12-31,,-223000000.0,13000000.0,0.0,,-100000000.0,,,2475000000.0,-124000000.0,376000000.0,1.38,218000000.0,107000000.0,,,-1327000000.0,692000000.0,162318841.0,,,,,326000000.0,-69000000.0,,1388000000.0,,,1183000000.0,224000000.0,,107000000.0,30000000.0,-69000000.0,4000000.0,312000000.0,,-160000000.0,,60000000.0,,545000000.0,-87000000.0,242000000.0,,52000000.0,,,162318841.0,,5245000000.0,,3974000000.0,,263000000.0,110000000.0,174000000.0,,,1053000000.0,,1388000000.0,-47000000.0,513000000.0,-97000000.0,,406000000.0,,1148000000.0,820000000.0,-55000000.0,1271000000.0,,1668000000.0,25000000.0,218000000.0,224000000.0,-57000000.0,,-93000000.0,,70000000.0,1331000000.0,1873000000.0,3000000.0,183000000.0,,,102000000.0,224000000.0,,-1327000000.0,147000000.0,,955000000.0,,,703000000.0,,200000000.0,-40000000.0,-17000000.0,-373000000.0,177000000.0,42000000.0,42000000.0,,,3056000000.0,,,,68000000.0,,117000000.0,30000000.0,,,,,,1183000000.0,,1019000000.0,143000000.0,,597000000.0,545000000.0,,,,406000000.0,513000000.0,,117000000.0,,,,,-122000000.0,,597000000.0,60000000.0,,406000000.0,60000000.0,,,376000000.0,,820000000.0,-10000000.0,194000000.0,,-121000000.0,60000000.0,,37000000.0,1.38,,60000000.0,1053000000.0,,1148000000.0,77000000.0,316000000.0,459000000.0,,110000000.0,-126000000.0,102000000.0,703000000.0,-155000000.0,2475000000.0,3000000.0,60000000.0,,,,3056000000.0,42000000.0,194000000.0,,,1668000000.0,-124000000.0,3000000.0,326000000.0,1873000000.0,107000000.0,,,,,,
1996-03-31,,,,-4000000.0,,,,,2461000000.0,-131000000.0,379000000.0,,219000000.0,-44000000.0,,,,,,,,,,,,,,,,1210000000.0,,,112000000.0,,40000000.0,,316000000.0,,12000000.0,0.3025,153000000.0,,,,242000000.0,,-35000000.0,,,,,,,,,,,180000000.0,,,994000000.0,,1516000000.0,,,22000000.0,,444000000.0,,1134000000.0,932000000.0,71000000.0,,,,,,,57000000.0,,-36000000.0,,74000000.0,1316000000.0,,,,160800000.0,0.3025,,,,-1327000000.0,,,,,,710000000.0,,25000000.0,,93000000.0,,,49000000.0,49000000.0,,,,,,,62000000.0,,,548000000.0,,,,,,,,1000000000.0,,,602000000.0,,,,,,542000000.0,,222000000.0,,,,,1000000.0,,,153000000.0,,,153000000.0,,,,,,-10000000.0,,,,,,38000000.0,,,,,161200000.0,,60000000.0,,,,110000000.0,,67000000.0,,,,4000000.0,,,,,3136000000.0,49000000.0,198000000.0,,,1620000000.0,,-1000000.0,288000000.0,1926000000.0,-11000000.0,,,,,,
1996-06-30,,,,-17000000.0,,,,,2485000000.0,-129000000.0,414000000.0,,214000000.0,-50000000.0,,,,,,,,,,,,,,,,1227000000.0,,,92000000.0,,7000000.0,,300000000.0,,-20000000.0,0.275,169000000.0,,,,246000000.0,,-29000000.0,,,,,,,,,,,180000000.0,,,1045000000.0,,1657000000.0,,,18000000.0,,478000000.0,,1138000000.0,998000000.0,62000000.0,,,,,,,8000000.0,,-48000000.0,,54000000.0,1316000000.0,,,,160000000.0,0.275,,,,-1347000000.0,,,,,,736000000.0,,27000000.0,,16000000.0,,,44000000.0,44000000.0,,,,,,,66000000.0,,,566000000.0,,,,,,,,1016000000.0,,,699000000.0,,,,,,575000000.0,,262000000.0,,,,,12000000.0,,,169000000.0,,,169000000.0,,,,,,-10000000.0,,,,,,38000000.0,,,,,160400000.0,,153000000.0,,,,110000000.0,,65000000.0,,,,4000000.0,,,,,3270000000.0,44000000.0,203000000.0,,,1613000000.0,,-1000000.0,272000000.0,2043000000.0,-21000000.0,,,,,,
1996-09-30,,,,-13000000.0,,,,,2515000000.0,-114000000.0,390000000.0,,220000000.0,-54000000.0,,,,,,,,,,,,,,,,1251000000.0,,,68000000.0,,-7000000.0,,270000000.0,,-60000000.0,0.1675,79000000.0,,,,237000000.0,,-42000000.0,,,,,,,,,,,177000000.0,,,1044000000.0,,1648000000.0,,,5000000.0,,495000000.0,,1163000000.0,1006000000.0,31000000.0,,,,,,,-25000000.0,,-67000000.0,,33000000.0,1264000000.0,,,,158400000.0,0.1675,,,,-1352000000.0,,,,,,747000000.0,,-6000000.0,,-90000000.0,,,26000000.0,26000000.0,,,,,,,60000000.0,,,585000000.0,,,,,,,,994000000.0,,,728000000.0,,,,,,621000000.0,,259000000.0,,,,,3000000.0,,,79000000.0,,,79000000.0,,,,,,-10000000.0,,,,,,35000000.0,,,,,158400000.0,,169000000.0,,,,110000000.0,,69000000.0,,,,5000000.0,,,,,3301000000.0,26000000.0,204000000.0,,,1653000000.0,,1000000.0,286000000.0,2050000000.0,-73000000.0,,,,,,
1996-12-31,,-304000000.0,18000000.0,0.0,,17000000.0,,,2661000000.0,-93000000.0,380000000.0,1.0025,189000000.0,57000000.0,,,-1375000000.0,725000000.0,160000000.0,,,,,326000000.0,-34000000.0,,1553000000.0,,,1312000000.0,160000000.0,,85000000.0,16000000.0,-21000000.0,-1000000.0,299000000.0,,-191000000.0,,108000000.0,,493000000.0,48000000.0,252000000.0,,44000000.0,,,159600998.0,,5257000000.0,,4072000000.0,,252000000.0,110000000.0,188000000.0,,,1021000000.0,,1553000000.0,54000000.0,587000000.0,9000000.0,,535000000.0,,1286000000.0,1036000000.0,50000000.0,1185000000.0,,1816000000.0,-91000000.0,189000000.0,160000000.0,70000000.0,,-153000000.0,,47000000.0,1361000000.0,2057000000.0,-62000000.0,-111000000.0,,,132000000.0,160000000.0,,-1375000000.0,60000000.0,,977000000.0,,,753000000.0,,147000000.0,-40000000.0,29000000.0,-259000000.0,214000000.0,41000000.0,41000000.0,,,3369000000.0,,,,64000000.0,,283000000.0,16000000.0,,,,,,1312000000.0,,1062000000.0,149000000.0,,669000000.0,493000000.0,,,,535000000.0,587000000.0,,283000000.0,,,,,8000000.0,,669000000.0,108000000.0,,193000000.0,108000000.0,,,380000000.0,,1036000000.0,-10000000.0,204000000.0,,110000000.0,108000000.0,,38000000.0,1.0025,,108000000.0,1021000000.0,,1286000000.0,79000000.0,208000000.0,357000000.0,,110000000.0,24000000.0,132000000.0,753000000.0,19000000.0,2661000000.0,5000000.0,108000000.0,,,,3369000000.0,41000000.0,204000000.0,,,1816000000.0,-93000000.0,0.0,326000000.0,2057000000.0,-6000000.0,,,,,,
1997-03-31,,,,-58000000.0,,,,,2712000000.0,-289000000.0,378000000.0,,196000000.0,-46000000.0,,,,,,,,,,,,,,,,1271000000.0,,,86000000.0,,1000000.0,,286000000.0,,-96000000.0,0.265,81000000.0,,,,239000000.0,,-31000000.0,,,,,,,,,,,178000000.0,,,983000000.0,,1622000000.0,,,15000000.0,,565000000.0,,1337000000.0,1212000000.0,56000000.0,,,,,,,40000000.0,,-104000000.0,,47000000.0,1304000000.0,,,,153200000.0,0.2675,,,,-1375000000.0,,,,,,753000000.0,,30000000.0,,-27000000.0,,,41000000.0,41000000.0,,,,,,,61000000.0,,,543000000.0,,,,,,,,1018000000.0,,,730000000.0,,,,,,615000000.0,,459000000.0,,,,,14000000.0,,,81000000.0,,,81000000.0,,,,,,-10000000.0,,,,,,39000000.0,,,,,153600000.0,,108000000.0,,,,119000000.0,,62000000.0,,,,5000000.0,,,,,3466000000.0,41000000.0,205000000.0,,,1844000000.0,,-2000000.0,302000000.0,2195000000.0,-74000000.0,,,,,,
1997-06-30,,,,0.0,,,,,2790000000.0,-276000000.0,406000000.0,,201000000.0,-51000000.0,,,,,,,,,,,,,,,,1323000000.0,,,115000000.0,,-2000000.0,,324000000.0,,-22000000.0,0.345,111000000.0,,,,250000000.0,,-18000000.0,,,,,,,,,,,186000000.0,,,1114000000.0,,1750000000.0,,,21000000.0,,607000000.0,,1396000000.0,1220000000.0,74000000.0,,,,,,,15000000.0,,-101000000.0,,74000000.0,1396000000.0,,,,153200000.0,0.35,,,,-1394000000.0,,,,,,752000000.0,,37000000.0,,30000000.0,,,53000000.0,53000000.0,,,,,,,64000000.0,,,624000000.0,,,,,,,,1072000000.0,,,805000000.0,,,,,,633000000.0,,468000000.0,,,,,7000000.0,,,111000000.0,,,111000000.0,,,,,,-12000000.0,,,,,,41000000.0,,,,,154800000.0,,81000000.0,,,,119000000.0,,84000000.0,,,,7000000.0,,,,,3657000000.0,53000000.0,207000000.0,,,1907000000.0,,-2000000.0,304000000.0,2334000000.0,-64000000.0,,,,,,
1997-09-30,,,,-8000000.0,,,,,2812000000.0,-289000000.0,402000000.0,,200000000.0,-72000000.0,,,,,,,,,,,,,,,,1342000000.0,,,102000000.0,,-22000000.0,,309000000.0,,-110000000.0,0.345,61000000.0,,,,245000000.0,,-14000000.0,,,,,,,,,,,181000000.0,,,1041000000.0,,1709000000.0,,,15000000.0,,649000000.0,,1424000000.0,1296000000.0,69000000.0,,,,,,,45000000.0,,-93000000.0,,64000000.0,1366000000.0,,,,153200000.0,0.3525,,,,-1388000000.0,,,,,,758000000.0,,15000000.0,,-50000000.0,,,54000000.0,54000000.0,,,,,,,64000000.0,,,560000000.0,,,,,,,,1057000000.0,,,814000000.0,,,,,,634000000.0,,538000000.0,,,,,10000000.0,,,61000000.0,,,61000000.0,,,,,,-12000000.0,,,,,,38000000.0,,,,,156000000.0,,111000000.0,,,,119000000.0,,79000000.0,,,,5000000.0,,,,,3679000000.0,54000000.0,210000000.0,,,1970000000.0,,-3000000.0,336000000.0,2337000000.0,-78000000.0,,,,,,
1997-12-31,,-405000000.0,26000000.0,-9000000.0,,22000000.0,,,2966000000.0,-285000000.0,386000000.0,1.37,213000000.0,1000000.0,,,-1434000000.0,744000000.0,154744526.0,,,,,346000000.0,-75000000.0,,1710000000.0,,,1422000000.0,212000000.0,,131000000.0,18000000.0,-23000000.0,-3000000.0,361000000.0,,-126000000.0,,49000000.0,,519000000.0,-59000000.0,270000000.0,,-2000000.0,,,152792793.0,,5625000000.0,,4345000000.0,,260000000.0,120000000.0,199000000.0,,,1055000000.0,,1710000000.0,74000000.0,677000000.0,23000000.0,,713000000.0,,1532000000.0,1235000000.0,87000000.0,1280000000.0,,2055000000.0,-168000000.0,213000000.0,212000000.0,-4000000.0,,-107000000.0,,91000000.0,1559000000.0,2290000000.0,-65000000.0,-205000000.0,,,132000000.0,212000000.0,,-1434000000.0,108000000.0,,1004000000.0,,,713000000.0,,118000000.0,-45000000.0,-12000000.0,-354000000.0,286000000.0,64000000.0,64000000.0,,,3765000000.0,,,,71000000.0,,522000000.0,18000000.0,,,,,,1422000000.0,,1198000000.0,158000000.0,,771000000.0,519000000.0,,,,713000000.0,677000000.0,,522000000.0,,,,,5000000.0,,771000000.0,49000000.0,,200000000.0,49000000.0,,,386000000.0,,1235000000.0,-11000000.0,177000000.0,,96000000.0,49000000.0,,40000000.0,1.3875,,49000000.0,1055000000.0,,1532000000.0,61000000.0,276000000.0,434000000.0,,120000000.0,36000000.0,132000000.0,713000000.0,-46000000.0,2966000000.0,9000000.0,49000000.0,,,,3765000000.0,64000000.0,177000000.0,,,2055000000.0,-285000000.0,4000000.0,346000000.0,2290000000.0,11000000.0,,,,,,
1998-03-31,,,,,,,,,3150000000.0,-299000000.0,458000000.0,,197000000.0,-27000000.0,,,,,,,,,,,,,,,,1409000000.0,,,118000000.0,,-20000000.0,,340000000.0,,-554000000.0,0.045,48000000.0,,,,269000000.0,,-54000000.0,,,,,,,,,,,202000000.0,,,1109000000.0,,1952000000.0,,,4000000.0,,708000000.0,,1635000000.0,1923000000.0,14000000.0,,,,,,,532000000.0,,-83000000.0,,71000000.0,1500000000.0,,,,154000000.0,0.045,,,,-1515000000.0,,,,,,742000000.0,,21000000.0,,-1000000.0,,,7000000.0,7000000.0,,,,,,,67000000.0,,,582000000.0,,,,,,,,1160000000.0,,,926000000.0,,,,,,781000000.0,,1181000000.0,,,,,-40000000.0,,,48000000.0,,,48000000.0,,,,,,-12000000.0,,,,,,47000000.0,,,,,155600000.0,,49000000.0,,,,120000000.0,,69000000.0,,,,17000000.0,,,,,4496000000.0,7000000.0,558000000.0,,,2544000000.0,,-1000000.0,351000000.0,3032000000.0,-62000000.0,,,,,,
