date,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,annualInterestExpense,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,trailingDeferredIncomeTax,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,quarterlyEbitda,annualInventory,trailingTaxProvision,quarterlyTaxProvision,trailingChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDilutedEPS,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualTotalRevenue,trailingOtherNonCashItems,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualBasicAverageShares,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualBasicEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,trailingOperatingIncome,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInAccountPayable,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCurrentAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1998-09-30,,-31900000.0,67300000.0,,,,,,,207050000.0,,-1500000.0,,,,,282000000.0,432300000.0,127400000.0,,,,,,89700000.0,,,,109200000.0,,1101600000.0,,,,598400000.0,,,185200000.0,,,49100000.0,,-550900000.0,,,9500000.0,0.205,,,,,,,,,,,,,134500000.0,,,,1432200000.0,-28100000.0,12900000.0,,,100000.0,,,,,-59600000.0,150300000.0,249100000.0,-11100000.0,122000000.0,,2100000.0,,2900000.0,685900000.0,,,,1149300000.0,1044400000.0,738500000.0,,,,3010000000.0,2271500000.0,,,,,466300000.0,,19500000.0,62400000.0,209400000.0,,,,,,253600000.0,,,85400000.0,34900000.0,,,85400000.0,,,,,,,,,,234200000.0,,864000000.0,,,207050000.0,,,,0.0,3200000.0,,,,214700000.0,,,188300000.0,,109200000.0,18800000.0,667900000.0,,0.0,,,,,,85400000.0,-91400000.0,-37300000.0,,1248900000.0,,424200000.0,,1908400000.0,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,,-7600000.0,63800000.0,,,,,,,207448000.0,,-13100000.0,,,,,288700000.0,400100000.0,116500000.0,,,,,,0.0,,,,102200000.0,,1139200000.0,,,,604000000.0,,,147300000.0,,,33300000.0,,-448400000.0,,,14400000.0,0.14,,,,,,,,,,,,,91200000.0,,,,1455700000.0,-4400000.0,14000000.0,,,-200000.0,,,,,-45100000.0,111400000.0,222800000.0,12600000.0,29100000.0,,-61700000.0,,600000.0,648100000.0,,,,1052400000.0,999900000.0,760200000.0,,,,3046400000.0,2286200000.0,,,,,508500000.0,,-6900000.0,-16000000.0,220000000.0,,,,,,248000000.0,,,57900000.0,35900000.0,,,57900000.0,,,,,,,,,,238800000.0,,907300000.0,,,207448000.0,,,,0.0,-3500000.0,,,,228700000.0,,,178800000.0,,102200000.0,16700000.0,660600000.0,,0.0,,,,,,57900000.0,-48700000.0,-37300000.0,,1254900000.0,,427300000.0,,1907200000.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,12600000.0,56300000.0,,,,,,,236006000.0,,-21500000.0,,,,,408900000.0,594200000.0,170900000.0,,,,,,0.0,,,,110300000.0,,1555200000.0,,,,1026900000.0,,,260900000.0,,,30300000.0,,-759100000.0,,,38000000.0,0.045,,,,,,,,,,,,,52400000.0,,,,1867900000.0,0.0,14500000.0,,,,,,,,-121400000.0,185300000.0,358200000.0,-53000000.0,157000000.0,,-20200000.0,,1900000.0,992000000.0,,,,1786000000.0,1376000000.0,1090100000.0,,,,4130900000.0,3040800000.0,,,,,705100000.0,,-4000000.0,35600000.0,247100000.0,,,,,,397800000.0,,,22100000.0,75600000.0,,,22100000.0,,,,,,,,,,318800000.0,,1199700000.0,,,236006000.0,,,,0.0,-110500000.0,,,,395700000.0,,,247500000.0,,110300000.0,22400000.0,846900000.0,,-20000000.0,,,,,,22100000.0,-107900000.0,-45200000.0,,1567900000.0,,446000000.0,,2575700000.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,30000000.0,-10100000.0,55000000.0,246000000.0,421000000.0,1841000000.0,,,255000000.0,,102000000.0,76100000.0,,97000000.0,1278000000.0,,403300000.0,560100000.0,206000000.0,-180000000.0,250000000.0,,-158000000.0,-292000000.0,0.0,3016000000.0,,,132000000.0,,1570000000.0,,,-245000000.0,1054000000.0,,40000000.0,212400000.0,319000000.0,,51800000.0,,-787000000.0,,246000000.0,31100000.0,,,,,4003000000.0,,1783000000.0,250000000.0,741000000.0,0.0,296000000.0,-787000000.0,,101900000.0,2220000000.0,,-29000000.0,1842000000.0,-500000.0,17900000.0,,62000000.0,,84000000.0,1542000000.0,,,-65900000.0,156800000.0,421000000.0,-193500000.0,279900000.0,,163800000.0,,-34400000.0,1099400000.0,,2562000000.0,,1841000000.0,1368000000.0,1116000000.0,237000000.0,,1842000000.0,4132000000.0,3016000000.0,,,246000000.0,-37000000.0,702000000.0,,21400000.0,214000000.0,255000000.0,-162000000.0,,,470728000.0,,539300000.0,430000000.0,93000000.0,50100000.0,55600000.0,-313000000.0,678000000.0,50100000.0,,206000000.0,,0.525,,,,55000000.0,1570000000.0,329800000.0,702000000.0,1194000000.0,132000000.0,202000000.0,,,184000000.0,4132000000.0,132000000.0,-39900000.0,,,,319000000.0,1368000000.0,132000000.0,237000000.0,,132000000.0,21900000.0,741000000.0,1194000000.0,20000000.0,,,,,,50100000.0,-65000000.0,-42200000.0,132000000.0,1497000000.0,1497000000.0,465000000.0,-33000000.0,2562000000.0,,,588000000.0,-180000000.0,880000000.0,465000000.0,1054000000.0,1116000000.0,0.515,480004000.0,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,-14000000.0,45000000.0,,,,,,,237020000.0,,1000000.0,,,,,360000000.0,528000000.0,205000000.0,-180000000.0,250000000.0,,,,132000000.0,,,,209000000.0,,1722000000.0,,,,1049000000.0,,,216000000.0,,,50000000.0,,-800000000.0,,,10000000.0,0.36,,,,,,,,,,,,,137000000.0,,,,1891000000.0,-49000000.0,14000000.0,,,,,,,,-24000000.0,168000000.0,390000000.0,-19000000.0,140000000.0,,7000000.0,,2000000.0,942000000.0,,,,1849000000.0,1314000000.0,1154000000.0,,,,4161000000.0,3007000000.0,,,,,704000000.0,,77000000.0,116000000.0,193000000.0,,,580000000.0,,,414000000.0,,,87000000.0,48000000.0,,,87000000.0,,,,,,,,,,298000000.0,,1125000000.0,,,240578000.0,,,,209000000.0,-8000000.0,,,,320000000.0,,,228000000.0,,209000000.0,23000000.0,719000000.0,,82000000.0,,,,,,87000000.0,-45000000.0,-47000000.0,,1485000000.0,,473000000.0,,2439000000.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,,-13000000.0,47000000.0,,,,,,,236475000.0,,-39000000.0,,,,,367000000.0,526000000.0,214000000.0,-182000000.0,250000000.0,,,,209000000.0,,,,159000000.0,,1745000000.0,,,,1061000000.0,,,209000000.0,,,44000000.0,,-741000000.0,,,-2000000.0,0.32,,,,,,,,,,,,,120000000.0,,,,1923000000.0,-2000000.0,15000000.0,,,,,,,,-43000000.0,159000000.0,373000000.0,-72000000.0,99000000.0,,-41000000.0,,7000000.0,954000000.0,,,,1802000000.0,1296000000.0,1140000000.0,,,,4152000000.0,3012000000.0,,,,,695000000.0,,-50000000.0,56000000.0,186000000.0,,,575000000.0,,,428000000.0,,,76000000.0,50000000.0,,,76000000.0,,,,,,,,,,302000000.0,,1111000000.0,,,239737000.0,,,,159000000.0,-16000000.0,,,,359000000.0,,,230000000.0,,159000000.0,23000000.0,709000000.0,,0.0,,,,,,76000000.0,-77000000.0,-48000000.0,,1489000000.0,,462000000.0,,2407000000.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,-30000000.0,45000000.0,,,,,,,235843000.0,,-40000000.0,,,,,377000000.0,581000000.0,239000000.0,-178000000.0,250000000.0,,,,159000000.0,,,,149000000.0,,1725000000.0,,,,1072000000.0,,,257000000.0,,,59000000.0,,-857000000.0,,,4000000.0,0.44,,,,,,,,,,,,,165000000.0,,,,1984000000.0,-74000000.0,15000000.0,,,,,,,,-36000000.0,204000000.0,431000000.0,30000000.0,94000000.0,,-72000000.0,,4000000.0,1034000000.0,,,,1929000000.0,1533000000.0,1273000000.0,,,,4351000000.0,3078000000.0,,,,,679000000.0,,-10000000.0,58000000.0,190000000.0,,,677000000.0,,,453000000.0,,,106000000.0,53000000.0,,,106000000.0,,,,,,,,,,309000000.0,,1093000000.0,,,238848000.0,,,,149000000.0,-14000000.0,,,,402000000.0,,,224000000.0,,149000000.0,25000000.0,863000000.0,,0.0,,,,,,106000000.0,-134000000.0,-47000000.0,,1547000000.0,,459000000.0,,2626000000.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,113000000.0,72000000.0,200000000.0,394000000.0,449000000.0,1957000000.0,,,204000000.0,,132000000.0,23000000.0,,98000000.0,990000000.0,,150000000.0,399000000.0,319000000.0,-200000000.0,250000000.0,,-60000000.0,-158000000.0,149000000.0,2899000000.0,,,245000000.0,,1794000000.0,,,-285000000.0,1079000000.0,,-55000000.0,299000000.0,376000000.0,,75000000.0,,-878000000.0,,394000000.0,105000000.0,,,,,4083000000.0,,2049000000.0,250000000.0,773000000.0,0.0,500000000.0,-878000000.0,,200000000.0,2034000000.0,,-16000000.0,2068000000.0,-10000000.0,19000000.0,,63000000.0,,56000000.0,1254000000.0,,,-55000000.0,249000000.0,449000000.0,-224000000.0,325000000.0,,162000000.0,,-29000000.0,1153000000.0,,2559000000.0,,1957000000.0,1541000000.0,1454000000.0,224000000.0,,2068000000.0,4353000000.0,2899000000.0,,,394000000.0,15000000.0,590000000.0,,96000000.0,270000000.0,204000000.0,-189000000.0,,,236108000.0,,754000000.0,622000000.0,117000000.0,125000000.0,50000000.0,-260000000.0,780000000.0,125000000.0,,319000000.0,,1.67,,,,200000000.0,1794000000.0,81000000.0,590000000.0,1018000000.0,245000000.0,201000000.0,,,228000000.0,4353000000.0,245000000.0,-22000000.0,,,,376000000.0,1541000000.0,245000000.0,224000000.0,,245000000.0,27000000.0,773000000.0,1018000000.0,-82000000.0,,,,,,125000000.0,-4000000.0,-47000000.0,245000000.0,1536000000.0,1536000000.0,284000000.0,-135000000.0,2559000000.0,,,658000000.0,-200000000.0,981000000.0,284000000.0,1079000000.0,1454000000.0,1.64,239614000.0,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,-31000000.0,0.0,,,,,,,235522000.0,,-5000000.0,,,,,247000000.0,436000000.0,219000000.0,-221000000.0,250000000.0,,,,254000000.0,,,,189000000.0,,1826000000.0,,,,1063000000.0,,,243000000.0,,,55000000.0,,-897000000.0,,,2000000.0,0.41,,,,,,,,,,,,,155000000.0,,,,2120000000.0,-4000000.0,14000000.0,,,,,,,,-18000000.0,189000000.0,63000000.0,-176000000.0,162000000.0,,-5000000.0,,2000000.0,985000000.0,,,,1960000000.0,1505000000.0,1277000000.0,,,,4138000000.0,2861000000.0,,,,,389000000.0,,-65000000.0,144000000.0,197000000.0,,370000000.0,516000000.0,,,549000000.0,,,98000000.0,54000000.0,,,100000000.0,,,,,,,,,,233000000.0,,807000000.0,,,238568000.0,,,,189000000.0,-8000000.0,,,,378000000.0,,,221000000.0,,189000000.0,26000000.0,853000000.0,,0.0,,,,,,98000000.0,-49000000.0,-49000000.0,,1513000000.0,,285000000.0,,2312000000.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,,-10000000.0,0.0,,,,,,,236069000.0,,-3000000.0,,,,,245000000.0,374000000.0,193000000.0,-216000000.0,250000000.0,,,,189000000.0,,,,196000000.0,,1621000000.0,,,,1058000000.0,,,185000000.0,,,35000000.0,,-897000000.0,,,13000000.0,0.27,,,,,,,,,,,,,99000000.0,,,,2139000000.0,-3000000.0,17000000.0,,,,,,,,-28000000.0,129000000.0,60000000.0,34000000.0,123000000.0,,-8000000.0,,-5000000.0,899000000.0,,,,1955000000.0,1545000000.0,1256000000.0,,,,4198000000.0,2942000000.0,,,,,389000000.0,,7000000.0,95000000.0,434000000.0,,366000000.0,486000000.0,,,525000000.0,,,64000000.0,56000000.0,,,64000000.0,,,,,,,,,,228000000.0,,1032000000.0,,,239093000.0,,,,196000000.0,-7000000.0,,,,379000000.0,,,209000000.0,,196000000.0,23000000.0,926000000.0,,0.0,,,,,,64000000.0,-150000000.0,-50000000.0,,1605000000.0,,279000000.0,,2577000000.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,-5000000.0,49000000.0,,,,,,,236406000.0,,28000000.0,,,,,247000000.0,405000000.0,209000000.0,-232000000.0,250000000.0,,,,196000000.0,,,,152000000.0,,1639000000.0,,,,1016000000.0,,,215000000.0,,,24000000.0,,-897000000.0,,,-1000000.0,0.33,,,,,,,,,,,,,103000000.0,,,,2171000000.0,-1000000.0,16000000.0,,,,,,,,-40000000.0,158000000.0,40000000.0,-82000000.0,81000000.0,,-39000000.0,,-29000000.0,989000000.0,,,,1913000000.0,1103000000.0,1137000000.0,,,,4017000000.0,2880000000.0,,,,,684000000.0,,-44000000.0,41000000.0,436000000.0,,414000000.0,577000000.0,,,584000000.0,,,79000000.0,57000000.0,,,79000000.0,,,,,,,,,,231000000.0,,1275000000.0,,,239764000.0,,,,152000000.0,-33000000.0,,,,359000000.0,,,155000000.0,,152000000.0,22000000.0,440000000.0,,150000000.0,,,,,,79000000.0,-42000000.0,-49000000.0,,1585000000.0,,279000000.0,,2378000000.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,-3000000.0,22000000.0,57000000.0,323000000.0,0.0,1971000000.0,,,194000000.0,,254000000.0,70000000.0,,88000000.0,847000000.0,,236000000.0,369000000.0,314000000.0,-246000000.0,250000000.0,,-45000000.0,-192000000.0,152000000.0,2892000000.0,,,251000000.0,,1900000000.0,,,-407000000.0,1046000000.0,,90000000.0,191000000.0,281000000.0,,48000000.0,,-925000000.0,,325000000.0,-2000000.0,,,,,3903000000.0,,2319000000.0,250000000.0,319000000.0,0.0,555000000.0,-925000000.0,,130000000.0,1584000000.0,,-41000000.0,2142000000.0,-2000000.0,20000000.0,,67000000.0,,162000000.0,974000000.0,,,-106000000.0,133000000.0,0.0,-183000000.0,381000000.0,,214000000.0,,-9000000.0,1030000000.0,,2095000000.0,,1971000000.0,1069000000.0,1103000000.0,147000000.0,,2142000000.0,3995000000.0,2892000000.0,,,323000000.0,-24000000.0,685000000.0,514000000.0,99000000.0,275000000.0,194000000.0,-199000000.0,436000000.0,514000000.0,236149000.0,,661000000.0,487000000.0,12000000.0,82000000.0,58000000.0,-336000000.0,610000000.0,82000000.0,,314000000.0,,1.37,,,,57000000.0,1900000000.0,156000000.0,685000000.0,1026000000.0,251000000.0,225000000.0,,,162000000.0,3995000000.0,251000000.0,4000000.0,,436000000.0,,281000000.0,1069000000.0,251000000.0,147000000.0,,251000000.0,17000000.0,319000000.0,1026000000.0,-150000000.0,,,,,,82000000.0,-95000000.0,-51000000.0,251000000.0,1574000000.0,1574000000.0,272000000.0,-10000000.0,2095000000.0,,,747000000.0,-246000000.0,835000000.0,272000000.0,1046000000.0,1103000000.0,1.35,239483000.0,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,-11000000.0,51000000.0,,,,,,,234980000.0,,-19000000.0,,,,,251000000.0,425000000.0,300000000.0,-245000000.0,250000000.0,,,,251000000.0,,,,189000000.0,,1760000000.0,,,,1013000000.0,,,223000000.0,,,48000000.0,,-925000000.0,,,,0.33,,,,,,,,,,,,,127000000.0,,,,2173000000.0,-159000000.0,16000000.0,,,,,,,,-33000000.0,174000000.0,41000000.0,-235000000.0,217000000.0,,54000000.0,,-3000000.0,991000000.0,,,,1938000000.0,1049000000.0,990000000.0,,,,3832000000.0,2842000000.0,,,,,686000000.0,,-62000000.0,184000000.0,212000000.0,,420000000.0,450000000.0,,,566000000.0,,,79000000.0,49000000.0,,,79000000.0,,,,,,,,,,235000000.0,,1023000000.0,,,238096000.0,,,,189000000.0,-35000000.0,,,,300000000.0,,,125000000.0,,189000000.0,12000000.0,288000000.0,,0.0,,,,,,79000000.0,-44000000.0,-50000000.0,,1534000000.0,,295000000.0,,2072000000.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,,7000000.0,56000000.0,,,,,,,232763000.0,,-57000000.0,,,,,229000000.0,387000000.0,312000000.0,-303000000.0,250000000.0,,,,189000000.0,,,,182000000.0,,1712000000.0,,,,992000000.0,,,195000000.0,,,28000000.0,,-925000000.0,,,,0.22,,,,,,,,,,,,,79000000.0,,,,2176000000.0,-3000000.0,16000000.0,,,,,,,,-37000000.0,158000000.0,49000000.0,-146000000.0,173000000.0,,4000000.0,,-4000000.0,901000000.0,,,,1917000000.0,1003000000.0,996000000.0,,,,3753000000.0,2757000000.0,,,,,678000000.0,,-7000000.0,136000000.0,232000000.0,,439000000.0,401000000.0,,,514000000.0,,,51000000.0,37000000.0,,,51000000.0,,,,,,,,,,213000000.0,,1038000000.0,,,235920000.0,,,,182000000.0,-67000000.0,,,,357000000.0,,,128000000.0,,182000000.0,12000000.0,203000000.0,,0.0,,,,,,51000000.0,-30000000.0,-49000000.0,,1463000000.0,,302000000.0,,2041000000.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,-19000000.0,48000000.0,,,,,,,231508000.0,,20000000.0,,,,,262000000.0,436000000.0,303000000.0,-303000000.0,250000000.0,,,,182000000.0,,,,190000000.0,,1599000000.0,,,,935000000.0,,,224000000.0,,,50000000.0,,-925000000.0,,,18000000.0,0.2,,,,,,,,,,,,,96000000.0,,,,2174000000.0,-134000000.0,15000000.0,,,,,,,,-46000000.0,174000000.0,69000000.0,-118000000.0,158000000.0,,-4000000.0,,-4000000.0,1033000000.0,,,,1860000000.0,1077000000.0,1055000000.0,,,,3707000000.0,2652000000.0,,,,,675000000.0,,8000000.0,112000000.0,240000000.0,,455000000.0,497000000.0,,,597000000.0,,,46000000.0,50000000.0,,,46000000.0,,,,,,,,,,247000000.0,,1031000000.0,,,234625000.0,,,,190000000.0,-71000000.0,,,,320000000.0,,,116000000.0,,190000000.0,7000000.0,250000000.0,,0.0,,,,,,46000000.0,-29000000.0,-48000000.0,,1335000000.0,,382000000.0,,2108000000.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,-74000000.0,31000000.0,84000000.0,322000000.0,53000000.0,1870000000.0,,,231000000.0,,251000000.0,59000000.0,,39000000.0,934000000.0,,258000000.0,504000000.0,329000000.0,-318000000.0,250000000.0,,-215000000.0,-177000000.0,190000000.0,2628000000.0,,,177000000.0,,1354000000.0,,,-833000000.0,922000000.0,,3000000.0,300000000.0,258000000.0,,51000000.0,,-948000000.0,,322000000.0,16000000.0,,,,,4061000000.0,,2308000000.0,250000000.0,332000000.0,-257000000.0,699000000.0,-948000000.0,,196000000.0,1753000000.0,,-27000000.0,2270000000.0,-116000000.0,20000000.0,,67000000.0,,178000000.0,1001000000.0,,,-61000000.0,246000000.0,53000000.0,-334000000.0,328000000.0,,124000000.0,,-16000000.0,1136000000.0,,2276000000.0,,1870000000.0,1225000000.0,1002000000.0,142000000.0,,2270000000.0,3630000000.0,2628000000.0,,,322000000.0,0.0,678000000.0,483000000.0,-13000000.0,267000000.0,231000000.0,-196000000.0,511000000.0,483000000.0,231849000.0,,632000000.0,498000000.0,35000000.0,145000000.0,54000000.0,-109000000.0,752000000.0,145000000.0,,329000000.0,,1.39,,,,84000000.0,1354000000.0,238000000.0,678000000.0,1051000000.0,177000000.0,190000000.0,,,176000000.0,3630000000.0,177000000.0,-42000000.0,,511000000.0,,258000000.0,1225000000.0,177000000.0,142000000.0,,177000000.0,8000000.0,332000000.0,1051000000.0,-257000000.0,,,,,8000000.0,145000000.0,-6000000.0,-49000000.0,177000000.0,1301000000.0,1301000000.0,405000000.0,-412000000.0,2276000000.0,,,876000000.0,-318000000.0,942000000.0,405000000.0,922000000.0,1002000000.0,1.37,234704000.0,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,-15000000.0,108000000.0,,,,,,,221883000.0,,,,,,,242000000.0,503000000.0,279000000.0,-334000000.0,250000000.0,,,,177000000.0,,,,143000000.0,,1302000000.0,,,,989000000.0,,,304000000.0,,,86000000.0,,-948000000.0,,,7000000.0,0.65,,,,,,,,,,,,,244000000.0,,,,2365000000.0,-138000000.0,15000000.0,,,,,,,,-40000000.0,261000000.0,58000000.0,-185000000.0,208000000.0,,0.0,,,1047000000.0,,,,1937000000.0,1298000000.0,870000000.0,,,,3474000000.0,2604000000.0,,,,,501000000.0,,-34000000.0,168000000.0,232000000.0,,450000000.0,370000000.0,,,544000000.0,,,145000000.0,43000000.0,,,158000000.0,,,,,,,,,,227000000.0,,874000000.0,,,224051000.0,,,,143000000.0,-9000000.0,,,,249000000.0,,,141000000.0,,143000000.0,8000000.0,511000000.0,,0.0,,,,,,145000000.0,-55000000.0,-49000000.0,,1286000000.0,,329000000.0,,2172000000.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,,1000000.0,112000000.0,,,,,,,218334000.0,,,,,,,253000000.0,430000000.0,260000000.0,-289000000.0,250000000.0,,,,143000000.0,,,,149000000.0,,1256000000.0,,,,1007000000.0,,,222000000.0,,,55000000.0,,-948000000.0,,,21000000.0,0.4,,,,,,,,,,,,,142000000.0,,,,2404000000.0,-169000000.0,18000000.0,,,,,,,,-52000000.0,177000000.0,84000000.0,-147000000.0,199000000.0,,26000000.0,,,926000000.0,,,,1955000000.0,1373000000.0,862000000.0,,,,3477000000.0,2615000000.0,717000000.0,,,,490000000.0,,6000000.0,147000000.0,235000000.0,,460000000.0,327000000.0,,,496000000.0,,,89000000.0,45000000.0,,,87000000.0,,,,,,,,,,235000000.0,,848000000.0,,,220782000.0,,,,149000000.0,-27000000.0,,,,274000000.0,,,123000000.0,,149000000.0,8000000.0,569000000.0,,0.0,,,,,,89000000.0,-51000000.0,-48000000.0,,566000000.0,,325000000.0,,2221000000.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
