date,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,annualCashDividendsPaid,trailingSaleOfInvestment,annualPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,trailingCashDividendsPaid,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyBasicAverageShares,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualStockholdersEquity,quarterlyAccountsReceivable,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualRetainedEarnings,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,annualPurchaseOfInvestment,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,trailingOperatingIncome,annualAccountsPayable,annualOperatingIncome,quarterlyOperatingExpense,trailingTotalRevenue,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyDilutedEPS,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualBasicEPS,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualInterestExpense,annualBasicAverageShares,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyChangeInAccountPayable,trailingInterestExpense,trailingChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyGrossProfit,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,trailingChangeInAccountPayable,trailingGrossProfit,annualTotalRevenue,annualCostOfRevenue,annualCapitalStock,quarterlyBasicEPS,annualDilutedAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyRepaymentOfDebt,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyNetPPE,trailingTaxProvision,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyTotalRevenue,annualDilutedEPS,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,trailingOtherNonCashItems,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
,,1519000000,-11218000000.0,1289000000,3177000000.0,-3695000000.0,,18477000000.0,7120000000.0,711000000.0,,,2092000000.0,23102000000.0,2924000000.0,-41000000.0,2237000000.0,,5000000.0,-9523000000.0,,,4023000000.0,35632000000.0,,55472000000.0,24595000000.0,4023000000.0,,22702000000.0,142945000000.0,-3223000000.0,6242000000.0,,7120000000.0,7575000000.0,6860000000.0,1137000000.0,24595000000.0,,23102000000.0,,-245000000.0,,46920000000.0,161000000.0,14382000000.0,,22912000000.0,17435000000.0,4420000000.0,,10950000000.0,6927000000.0,1762000000.0,20000000.0,262000000.0,0.0,,1500000000.0,,,35191000000.0,1541000000.0,73578000000.0,1500000000.0,1500000000.0,,2059000000.0,4005000000.0,,1500000000.0,,6495000000.0,2924000000.0,668000000.0,1787000000.0,-55000000.0,104750000000.0,,-1529000000.0,6242000000.0,,142945000000.0,1289000000,4241000000.0,-274000000.0,-717000000.0,82552000000.0,53244000000.0,3.787226,672000000.0,,-13438000000.0,,10674000000.0,,,7396000000.0,1811352021.0,2092000000.0,,2326000000.0,,268000000.0,2858000000.0,,,,-369000000.0,22912000000.0,53244000000.0,4241000000.0,4749000000.0,38195000000.0,,,,,6860000000.0,,55472000000.0,2237000000.0,9259000000,-652000000.0,318000000.0,1500000000.0,-2134000000.0,10674000000.0,1646000000.0,,,370000000.0,7686000000.0,-889000000.0,-49000000.0,,,,110522000000.0,79191000000.0,4005000000.0,,1811352021.0,1325000000.0,4377000000.0,,944000000.0,-93000000.0,,35632000000.0,38195000000.0,6000000.0,6860000000.0,46920000000.0,2858000000.0,73578000000.0,,7575000000.0,31331000000.0,-2176000000.0,4263000000.0,,104750000000.0,242000000.0,30388000000,3.78,,-3894000000.0,-1422000000.0,3266000000,,6860000000.0,82552000000.0,6495000000.0,,1549000000.0,-1098000000.0,-115000000.0,,7803000000.0,,13896000000.0,,,,,,,,,,,,,,
,,3924000000,,3617000000,4195000000.0,,,,,,,,,,2947000000.0,490000000.0,1896000000.0,,22000000.0,,,1808500000.0,,,,,,,,23546000000.0,,,8711000000.0,,6250000000.0,7737000000.0,,969000000.0,,,23392000000.0,,,,,,,,,,3572000000.0,,,10994000000.0,,,,,,,,,,1500000000.0,,1990000000.0,2236000000.0,,,4005000000.0,2.0,,,6087000000.0,,,2589000000.0,-60000000.0,103825000000.0,,-3330000000.0,,,145222000000.0,3617000000,2838000000.0,-28000000.0,1324000000.0,81894000000.0,,,16000000.0,,,,,,1811350000.0,,,2757000000.0,,3446000000.0,,-2012000000.0,3720000000.0,,,,,21779000000.0,20000000.0,,,,,,,,,,58115000000.0,,12580000000,,-287000000.0,1990000000.0,-3328000000.0,,-45000000.0,,,-296000000.0,10498000000.0,,,,,,,,,2.0,,1225000000.0,7644000000.0,,,-178000000.0,,35536000000.0,41397000000.0,-1005000000.0,60843000000.0,46358000000.0,3720000000.0,73048000000.0,,,,,,246000000.0,,-713000000.0,34044000000,,,-2871000000.0,,6926000000,,,,,,,-368000000.0,,,,,,,,,,,,,,,,,,,
,,245000000,,227000000,4227000000.0,,,,,,,,,,2374000000.0,2650000000.0,2027000000.0,,0.0,,,1811400000.0,,,,,,,,22840000000.0,,,6858000000.0,,6954000000.0,7900000000.0,,-135000000.0,,,24983000000.0,,,,,,,,,,4678000000.0,,,6021000000.0,,,,-1884000000.0,2380000000.0,,,,,1990000000.0,,4640000000.0,4881000000.0,,,4005000000.0,0.12,,,6971000000.0,,,4037000000.0,-68000000.0,109821000000.0,,3487000000.0,,,150515000000.0,227000000,23745000000.0,-390000000.0,958000000.0,86941000000.0,,,35000000.0,,,,,,1811400000.0,,,1839000000.0,,3308000000.0,,1370000000.0,2517000000.0,,,,,19873000000.0,57448000000.0,,,,,,,,,,58545000000.0,,10331000000,,-655000000.0,4640000000.0,-3254000000.0,,-846000000.0,,,-275000000.0,7738000000.0,,,,,,,,,0.12,,1145000000.0,2761000000.0,,,-2000000.0,,33515000000.0,40694000000.0,-139000000.0,3844000000.0,53426000000.0,2516000000.0,64188000000.0,,,,,,241000000.0,,175000000.0,30578000000,,,-3269000000.0,,3060000000,,,,,,,1665000000.0,,,,,,,,,,,,,,,,,,,
,,2802000000,,2483000000,1842000000.0,,,,,,,,,,2229000000.0,1227000000.0,1510000000.0,,7000000.0,,,1799275362.0,,,,,,,,24129000000.0,,,7926000000.0,,5922000000.0,9435000000.0,,1695000000.0,,,19257000000.0,,,,,,,,,,3711000000.0,,,6102000000.0,,,,-1956000000.0,2524000000.0,,,,,4640000000.0,,5867000000.0,6104000000.0,,,4005000000.0,1.38,,,6325000000.0,,,373000000.0,-209000000.0,111019000000.0,,-1044000000.0,,,155599000000.0,2483000000,24162000000.0,585000000.0,-1645000000.0,91358000000.0,,,759000000.0,,,,,,1811400000.0,,,1972000000.0,,3689000000.0,,-1698000000.0,2402000000.0,,,,,22032000000.0,50452000000.0,,,,,,,,,,58828000000.0,,8110000000,,281000000.0,5867000000.0,-2513000000.0,,1294000000.0,,,-1648000000.0,7593000000.0,,,,,,,,,1.38,,1178000000.0,5204000000.0,,,0.0,,34430000000.0,44580000000.0,-3022000000.0,6327000000.0,56928000000.0,2402000000.0,63865000000.0,,,,,,237000000.0,,-713000000.0,31722000000,,,-3487000000.0,,3882000000,,,,,,,1909000000.0,,,,,,,,,,,,,,,,,,,
,,-1899000000,-8291000000.0,1461000000,2169000000.0,-3840000000.0,,16600000000.0,6740000000.0,1255000000.0,,,1622000000.0,19279000000.0,1977000000.0,1964000000.0,1437000000.0,,0.0,-1250000000.0,9538000000.0,1811400000.0,2461000000.0,33986000000.0,,59199000000.0,28621000000.0,2461000000.0,,30326000000.0,139641000000.0,2201000000.0,10579000000.0,,6740000000.0,8496000000.0,49579000000.0,-69000000.0,28621000000.0,,19279000000.0,2247000000.0,-408000000.0,,42942000000.0,2029000000.0,12371000000.0,,23581000000.0,15026000000.0,1181000000.0,,2026000000.0,2026000000.0,8000000000.0,29000000.0,235000000.0,0.0,2437000000.0,7765000000.0,,,34412000000.0,5867000000.0,63466000000.0,7765000000.0,8000000000.0,,2630000000.0,0.0,0.8,7765000000.0,63466000000.0,5184000000.0,1977000000.0,-254000000.0,1400000000.0,-71000000.0,90383000000.0,,-2725000000.0,10579000000.0,,139641000000.0,1461000000,2538000000.0,-102000000.0,-1721000000.0,76928000000.0,49563000000.0,4.3,445000000.0,,-13517000000.0,,11659000000.0,,1811400000.0,8274000000.0,1811162791.0,1622000000.0,63466000000.0,1624000000.0,,-1389000000.0,3204000000.0,-79831000000.0,,,-3170000000.0,23581000000.0,49563000000.0,2538000000.0,4658000000.0,49258000000.0,,,,,7788000000.0,,59199000000.0,1437000000.0,5142000000,65000000.0,407000000.0,7831000000.0,808000000.0,11659000000.0,1924000000.0,,,874000000.0,2818000000.0,-3784000000.0,6265000000.0,,,,128766000000.0,108924000000.0,0.0,0.8,1811162791.0,1205000000.0,1305000000.0,,-1146000000.0,0.0,,33986000000.0,49258000000.0,-86000000.0,49586000000.0,42942000000.0,3204000000.0,63466000000.0,,8496000000.0,19842000000.0,-3357000000.0,1624000000.0,235000000.0,90383000000.0,148000000.0,33144000000,4.3,,-3890000000.0,-1395000000.0,1637000000,,7788000000.0,76928000000.0,5184000000.0,,1500000000.0,-1005000000.0,-178000000.0,-79831000000.0,4941000000.0,2247000000.0,4816000000.0,,,,,,,,,,,,,,
,,1564000000,,1543000000,2798000000.0,,,,,,,,,,1964000000.0,2331000000.0,1523000000.0,,0.0,,,1794186047.0,,,,,32609000000.0,,,26376000000.0,,,10810000000.0,,5992000000.0,8275000000.0,,177000000.0,,,19155000000.0,,,,,,,,,,1186000000.0,,,4564000000.0,,,,,2121000000.0,,,,,7765000000.0,,10096000000.0,10318000000.0,,,0.0,0.86,,,7177000000.0,,,2143000000.0,-94000000.0,92201000000.0,,-3599000000.0,,,147415000000.0,1543000000,2583000000.0,-63000000.0,-321000000.0,82158000000.0,,,43000000.0,,,,,,1794186047.0,,,1608000000.0,65442000000.0,1547000000.0,,-464000000.0,2251000000.0,,,,,26203000000.0,56427000000.0,,,,,,,,,,61774000000.0,,8079000000,,902000000.0,10096000000.0,-2244000000.0,,1564000000.0,,,235000000.0,5020000000.0,,,,,,,,,0.86,,1227000000.0,3815000000.0,,,-28000000.0,,40026000000.0,55214000000.0,-33000000.0,1543000000.0,42132000000.0,2251000000.0,65442000000.0,,,,,,222000000.0,,129000000.0,31396000000,,,-3119000000.0,,3834000000,,,,,,,1766000000.0,,,,,,,,,,,,,,,,,,,
,,-120000000,,275000000,2001000000.0,,,,,,,,,,1598000000.0,-2187000000.0,1221000000.0,,,,,1811400000.0,2485000000.0,,,,20324000000.0,,,25382000000.0,,,7418000000.0,,6775000000.0,8035000000.0,,463000000.0,,,18844000000.0,2857000000.0,,,,,,,,,1404000000.0,,,2048000000.0,,,,-1956000000.0,2445000000.0,,,,,10261000000.0,,7850000000.0,8063000000.0,,,0.0,0.14,,,5731000000.0,,,1656000000.0,-71000000.0,89128000000.0,,3246000000.0,,,137585000000.0,275000000,2359000000.0,-172000000.0,-824000000.0,75740000000.0,,,2260000000.0,,,,,0.0,1811400000.0,,,1066000000.0,64441000000.0,602000000.0,,463000000.0,1674000000.0,,,,,13200000000.0,53355000000.0,,,,,,,,,,58977000000.0,,5655000000,,67000000.0,8074000000.0,-431000000.0,,-3391000000.0,,,423000000.0,2875000000.0,,,,,,,,,0.14,,1353000000.0,1554000000.0,,,0.0,,33221000000.0,48457000000.0,-3213000000.0,1818000000.0,42519000000.0,1674000000.0,64441000000.0,,,,,,213000000.0,,344000000.0,28257000000,,,-2825000000.0,,1471000000,,,,,,,-3729000000.0,,-83148000000.0,,,,,,,,,,,,,,,,,
,,4119000000,,3989000000,3036000000.0,,,,,,,,,,1950000000.0,-1834000000.0,1357000000.0,,1000000.0,,,1813181818.0,,,,,27588000000.0,,,25232000000.0,,,8641000000.0,,5832000000.0,8690000000.0,,3645000000.0,,,20151000000.0,,,,,,,,,,1231000000.0,,,4425000000.0,,,,-1993000000.0,2303000000.0,,,,,7850000000.0,,6016000000.0,10745000000.0,,,0.0,2.2,,,5795000000.0,,,1377000000.0,-5662000000.0,87290000000.0,,1726000000.0,,,137815000000.0,3989000000,2557000000.0,-47000000.0,-17000000.0,75206000000.0,,,1224000000.0,,,,,,1813181818.0,,,991000000.0,63785000000.0,1356000000.0,,-359000000.0,2689000000.0,,,,,22000000000.0,52065000000.0,,,,,,,,,,59683000000.0,,10488000000,,-238000000.0,6016000000.0,-4303000000.0,,662000000.0,,,-969000000.0,4534000000.0,,,,,,,,,2.2,,1194000000.0,6808000000.0,,,0.0,,32653000000.0,50525000000.0,-793000000.0,5807000000.0,42553000000.0,2689000000.0,63785000000.0,,,,,,4729000000.0,,-138000000.0,29766000000,,,-3053000000.0,,3303000000,,,,,,,-558000000.0,,,,,,,,,,,,,,,,,,,
,,-557000000,-10943000000.0,-611000000,3181000000.0,-3949000000.0,,13980000000.0,6723000000.0,2462000000.0,,,742000000.0,20988000000.0,1704000000.0,-728000000.0,1448000000.0,,0.0,-1324000000.0,9303000000.0,1811400000.0,2146000000.0,32947000000.0,,58210000000.0,29073000000.0,2146000000.0,,25118000000.0,138088000000.0,-2453000000.0,8058000000.0,,6723000000.0,7883000000.0,5160000000.0,1723000000.0,29073000000.0,,20988000000.0,2462000000.0,-5340000000.0,,43967000000.0,706000000.0,10969000000.0,,23598000000.0,8856000000.0,1524000000.0,,1730000000.0,1730000000.0,10527000000.0,1000000.0,5239000000.0,0.0,2460000000.0,5288000000.0,,,29932000000.0,6016000000.0,62506000000.0,5288000000.0,10527000000.0,,6023000000.0,0.0,-0.34,5288000000.0,62506000000.0,4891000000.0,1704000000.0,779000000.0,1463000000.0,-1203000000.0,85357000000.0,,-2709000000.0,8058000000.0,,138088000000.0,-611000000,2571000000.0,6000000.0,-585000000.0,76914000000.0,51239000000.0,2.84,627000000.0,,-12750000000.0,,9008000000.0,,1811400000.0,6649000000.0,1816901408.0,742000000.0,62506000000.0,1325000000.0,,782000000.0,2409000000.0,-87005000000.0,,,-1363000000.0,23598000000.0,51239000000.0,2571000000.0,5264000000.0,52731000000.0,,,,,5160000000.0,,58210000000.0,1448000000.0,5775000000,-283000000.0,36000000.0,5288000000.0,-3988000000.0,9008000000.0,1861000000.0,,,629000000.0,1830000000.0,-4669000000.0,-2477000000.0,,,,116107000000.0,101916000000.0,0.0,-0.34,1816901408.0,1500000000.0,1852000000.0,,-1781000000.0,0.0,,32947000000.0,52731000000.0,-623000000.0,5196000000.0,43967000000.0,2409000000.0,62506000000.0,,7883000000.0,14191000000.0,416000000.0,1325000000.0,5239000000.0,85357000000.0,-1665000000.0,26948000000,2.84,,-3766000000.0,320000000.0,306000000,,5160000000.0,76914000000.0,4891000000.0,,7765000000.0,86000000.0,-25000000.0,-87005000000.0,4972000000.0,2462000000.0,5335000000.0,,,,,,,,,,,,,,
,,1337000000,,1303000000,2151000000.0,,,,,,,,,,2198000000.0,1293000000.0,2295000000.0,,,,,1811400000.0,,,,,,,,24624000000.0,,,6302000000.0,,6997000000.0,7448000000.0,,164000000.0,,,21970000000.0,,,,,,,,,,1093000000.0,,,3826000000.0,,,,0.0,2236000000.0,,,,,5431000000.0,,6724000000.0,11998000000.0,,,4005000000.0,0.72,,,3740000000.0,,,1744000000.0,-109000000.0,85395000000.0,,-1359000000.0,,,140462000000.0,1303000000,6572000000.0,-44000000.0,-394000000.0,78063000000.0,,,2212000000.0,,,,,-151000000.0,1811400000.0,,,797000000.0,,2714000000.0,,-1736000000.0,2286000000.0,,,,,,,,,,,,,,,,59568000000.0,,7603000000,,-149000000.0,6724000000.0,-606000000.0,,-733000000.0,,,502000000.0,4739000000.0,,,,,,,,,0.72,,1341000000.0,3623000000.0,,,-15000000.0,,32404000000.0,55067000000.0,-1416000000.0,1303000000.0,45659000000.0,2286000000.0,64195000000.0,,,,,,5274000000.0,,29000000.0,29363000000,,,-2545000000.0,,3646000000,,,,,,,-251000000.0,,,,,,,,,,,,,,,,,,,
,,581000000,,658000000,3589000000.0,,,,,,,,,,1860000000.0,-206000000.0,2760000000.0,,,,,,2134000000.0,,,,19706000000.0,,,23910000000.0,,,5606000000.0,,7138000000.0,8257000000.0,,827000000.0,,,19967000000.0,2182000000.0,,,,,,,,,1623000000.0,,,1573000000.0,,,,-1986000000.0,2574000000.0,,,,,6724000000.0,,6518000000.0,11782000000.0,,,0.0,,,,5681000000.0,,,2093000000.0,-96000000.0,86150000000.0,,2933000000.0,,,140076000000.0,658000000,2457000000.0,-3000000.0,610000000.0,78815000000.0,,,835000000.0,,,,,-51000000.0,,,,845000000.0,157101000000.0,859000000.0,,51000000.0,1825000000.0,,,,,13540000000.0,52939000000.0,,,,,,,,,,58502000000.0,,7073000000,,102000000.0,6518000000.0,-2152000000.0,,-1308000000.0,,,-784000000.0,3475000000.0,,,,,,,,,,,1375000000.0,2406000000.0,,,-21000000.0,,33608000000.0,53926000000.0,-127000000.0,1961000000.0,45207000000.0,1825000000.0,65913000000.0,,,,,,5264000000.0,,104000000.0,27385000000,,,-2979000000.0,,1852000000,,,,,,,-1636000000.0,,-91188000000.0,,,,,,,,,,,,,,,,,
,,1596000000,,1714000000,3984000000.0,,,,,,,,,,2342000000.0,-1047000000.0,3374000000.0,,0.0,,,1785416667.0,,,,,28097000000.0,,,22921000000.0,,,6825000000.0,,7629000000.0,8793000000.0,,135000000.0,,,20040000000.0,,,,,,,,,,1347000000.0,,,3656000000.0,,,,-1985000000.0,2393000000.0,,,,,6518000000.0,,5471000000.0,10601000000.0,,,0.0,0.96,,,6360000000.0,,,3100000000.0,-100000000.0,91767000000.0,,1713000000.0,,,144959000000.0,1714000000,2347000000.0,0.0,901000000.0,80935000000.0,,,368000000.0,,,,,-90000000.0,1804150000.0,,,822000000.0,70099000000.0,3630000000.0,,1074000000.0,779000000.0,,,,,21689000000.0,56184000000.0,,,,,,,,,,61351000000.0,,7868000000,,-40000000.0,5471000000.0,-2853000000.0,,-404000000.0,,,-239000000.0,3926000000.0,,,,,,,,,0.96,,1297000000.0,2375000000.0,,,0.0,,34555000000.0,53192000000.0,-303000000.0,59871000000.0,46380000000.0,779000000.0,70099000000.0,,,,,,5130000000.0,,336000000.0,26847000000,,,-3083000000.0,,2579000000,,,,,,,-2218000000.0,,,,,,,,,,,,,,,,,,,
,,-2622000000,-8943000000.0,-2342000000,5365000000.0,-4006000000.0,,7342000000.0,7847000000.0,3636000000.0,,,4000000.0,17400000000.0,1697000000.0,1118000000.0,2647000000.0,,0.0,1292000000.0,9970000000.0,1801538462.0,2197000000.0,20698000000.0,,40529000000.0,19709000000.0,2197000000.0,,26453000000.0,85219000000.0,-5062000000.0,36851000000.0,,7847000000.0,1699000000.0,4455000000.0,-72000000.0,19709000000.0,,17400000000.0,2278000000.0,-449000000.0,,23992000000.0,-1253000000.0,15110000000.0,,9533000000.0,7917000000.0,1530000000.0,,1448000000.0,1448000000.0,9304000000.0,0.0,5024000000.0,-35000000.0,2767000000.0,6614000000.0,,,25022000000.0,5471000000.0,7422000000.0,4280000000.0,9304000000.0,,652000000.0,0.0,-1.3,4280000000.0,7422000000.0,7287000000.0,1697000000.0,41000000.0,772000000.0,-286000000.0,50400000000.0,,-1047000000.0,36851000000.0,,85219000000.0,-2342000000,1530000000.0,-1000000.0,1732000000.0,44690000000.0,34670000000.0,0.72,365000000.0,,-12240000000.0,,6492000000.0,-88000000.0,1801700000.0,7710000000.0,1793055556.0,4000000.0,7422000000.0,2417000000.0,-380000000.0,3722000000.0,1588000000.0,-102065000000.0,,,2344000000.0,9533000000.0,34670000000.0,1530000000.0,5337000000.0,34819000000.0,,,,,1291000000.0,,40529000000.0,2647000000.0,2505000000,-48000000.0,126000000.0,6589000000.0,-3332000000.0,6492000000.0,1292000000.0,,,2075000000.0,995000000.0,-2751000000.0,1183000000.0,,,,110948000000.0,97839000000.0,0.0,-1.3,1793055556.0,1324000000.0,-1034000000.0,,2870000000.0,0.0,,20698000000.0,34819000000.0,-906000000.0,58673000000.0,23992000000.0,1588000000.0,7422000000.0,,1699000000.0,13109000000.0,2677000000.0,2417000000.0,5024000000.0,50400000000.0,818000000.0,27448000000,0.72,,-3633000000.0,1524000000.0,-535000000,,1291000000.0,44690000000.0,7287000000.0,,5431000000.0,-958000000.0,-36000000.0,-102065000000.0,850000000.0,2278000000.0,5192000000.0,,,,,,,,,,,,,,
,,618000000,,704000000,2304000000.0,,,,,,,,,,2475000000.0,656000000.0,3747000000.0,,,,,1805200000.0,,,,,31325000000.0,,,21357000000.0,,,6853000000.0,,8332000000.0,7590000000.0,,-234000000.0,,,17768000000.0,,,,,,,,,,1441000000.0,,,3653000000.0,,,,0.0,2647000000.0,,,,,6614000000.0,,7270000000.0,12572000000.0,,,0.0,0.4,,,10393000000.0,,,5187000000.0,-98000000.0,99150000000.0,,-912000000.0,,,156617000000.0,704000000,1738000000.0,0.0,-595000000.0,88415000000.0,,,124000000.0,,,,,0.0,1805200000.0,,,560000000.0,78509000000.0,3592000000.0,,398000000.0,717000000.0,,,,,24649000000.0,61644000000.0,,,,,,,,,,65772000000.0,,9169000000,,-741000000.0,7270000000.0,-3181000000.0,,452000000.0,,,181000000.0,2992000000.0,,,,,,,,,0.4,,1419000000.0,1335000000.0,,,0.0,,41932000000.0,57467000000.0,-3617000000.0,62543000000.0,46483000000.0,717000000.0,78509000000.0,,,,,,5302000000.0,,-204000000.0,24349000000,,,-2899000000.0,,1551000000,,,,,,,1430000000.0,,,,,,,,,,,,,,,,,,,
,,-561000000,,-113000000,3374000000.0,,,,,,,,,,2245000000.0,-1804000000.0,2997000000.0,,,,,1412500000.0,,,,,28131000000.0,,,20246000000.0,,,6669000000.0,,7805000000.0,7386000000.0,,580000000.0,,,18597000000.0,,,,,,,,,,1671000000.0,,,3551000000.0,,,,-2017000000.0,2853000000.0,,,,,7270000000.0,,5466000000.0,10769000000.0,,,0.0,-0.08,,,8863000000.0,,,1705000000.0,-108000000.0,96857000000.0,,2732000000.0,,,148369000000.0,-113000000,1571000000.0,-2000000.0,36000000.0,84497000000.0,,,85000000.0,,,,,0.0,1800550000.0,,,595000000.0,76845000000.0,3336000000.0,,808000000.0,1043000000.0,,,,,23147000000.0,57876000000.0,,,,,,,,,,61891000000.0,,5040000000,,478000000.0,5466000000.0,-2871000000.0,,-1547000000.0,,,331000000.0,2065000000.0,,,,,,,,,-0.08,,1395000000.0,482000000.0,,,-1000000.0,,38106000000.0,51512000000.0,-2311000000.0,591000000.0,46391000000.0,1043000000.0,76845000000.0,,,,,,5303000000.0,,312000000.0,22311000000,,,-3338000000.0,,394000000,,,,,,,-2286000000.0,,,,,,,,,,,,,,,,,,,
,,-912000000,,-952000000,1710000000.0,,,,,,,,,,1978000000.0,-34000000.0,3764000000.0,,,,,1830769231.0,,,,,25544000000.0,,,17370000000.0,,,6479000000.0,,7651000000.0,7642000000.0,,320000000.0,,,19294000000.0,,,,,,,,,,1410000000.0,,,3465000000.0,,,,-1417000000.0,2625000000.0,,,,,5466000000.0,,5432000000.0,10738000000.0,,,0.0,-0.52,,,9987000000.0,,,1911000000.0,-95000000.0,95396000000.0,,2479000000.0,,,144585000000.0,-952000000,1330000000.0,-18000000.0,-706000000.0,83411000000.0,,,183000000.0,,,,,,1830769231.0,,,500000000.0,75894000000.0,3588000000.0,,100000000.0,847000000.0,,,,,20576000000.0,57532000000.0,,,,,,,,,,59155000000.0,,4471000000,,-232000000.0,5432000000.0,-2481000000.0,,-1636000000.0,,,-29000000.0,1471000000.0,,,,,,,,,-0.52,,1328000000.0,-65000000.0,,,38000000.0,,36934000000.0,49189000000.0,-88000000.0,-361000000.0,46477000000.0,847000000.0,75894000000.0,,,,,,5306000000.0,,237000000.0,18841000000,,,-2416000000.0,,61000000,,,,,,,734000000.0,,,,,,,,,,,,,,,,,,,
