date,quarterlyGoodwill,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualNonCurrentDeferredRevenue,annualNetIncome,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyDilutedEPS,annualChangeInWorkingCapital,annualPretaxIncome,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCashDividendsPaid,annualGoodwill,quarterlyCostOfRevenue,annualOtherShortTermInvestments,quarterlyAccountsReceivable,annualInvestingCashFlow,quarterlyNetIncome,annualCommonStockIssuance,quarterlyNetIncomeContinuousOperations,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,annualOtherCurrentAssets,annualAccountsReceivable,trailingResearchAndDevelopment,annualTotalRevenue,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyLongTermDebt,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualPurchaseOfInvestment,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualEndCashPosition,annualTaxProvision,annualTotalAssets,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyInventory,quarterlyEndCashPosition,quarterlyPurchaseOfInvestment,quarterlyInvestingCashFlow,annualCurrentLiabilities,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherFinancingCharges,quarterlyCurrentDebt,annualDilutedEPS,quarterlyNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualSaleOfInvestment,annualBasicEPS,quarterlyCashDividendsPaid,trailingEndCashPosition,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetPPE,quarterlyOtherIntangibleAssets,annualOperatingCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualBeginningCashPosition,annualEbitda,annualOtherNonCurrentLiabilities,annualInterestExpense,quarterlySaleOfInvestment,annualNetIncomeCommonStockholders,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyCapitalStock,trailingGrossProfit,trailingRepaymentOfDebt,annualCapitalStock,quarterlyBeginningCashPosition,quarterlyBasicAverageShares,annualRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyBasicEPS,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyNetPPE,quarterlyEbitda,trailingTaxProvision,quarterlyTaxProvision,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualPurchaseOfBusiness,annualBasicAverageShares,annualCurrentDebt,annualInventory,annualGrossProfit,quarterlyPretaxIncome,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,annualFreeCashFlow,quarterlyPurchaseOfBusiness,annualResearchAndDevelopment,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualCostOfRevenue,trailingNetIncomeContinuousOperations,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingCostOfRevenue,quarterlyCapitalExpenditure,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,quarterlyGrossPPE,annualChangeInInventory,quarterlyTotalRevenue,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyCurrentDeferredRevenue,trailingCommonStockIssuance,quarterlyOperatingCashFlow,trailingStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyOtherNonCashItems,quarterlyChangesInAccountReceivables,trailingPurchaseOfBusiness,annualDeferredIncomeTax,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyDeferredIncomeTax,trailingChangesInAccountReceivables,trailingChangeInWorkingCapital,quarterlyAccumulatedDepreciation,trailingChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualGainsLossesNotAffectingRetainedEarnings,trailingBasicEPS,annualChangeInAccountPayable,quarterlyChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCurrentAccruedExpenses,annualOtherIncomeExpense,trailingChangeInAccountPayable,annualIncomeTaxPayable,quarterlyIncomeTaxPayable,annualCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyDepreciationAndAmortization,annualRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingDepreciationAndAmortization,trailingOtherNonCashItems,trailingRepurchaseOfCapitalStock
1970-01-01 00:00:01.490918400,15545423.59,,,120574299123.31,74438391383.61,,,,,-2045825723.73,0.03,,,92893431.24,-1080662021.7,,,18555856176.91,,6159893429.85,,270140451.23,,479306762.24,,,,,,,,,,45079897075.27,,979307587.12,,,46570870940.93,,,,,,,1717782049.38,31107909990.46,-232738603.84,-1626725155.02,,371335472.96,31551526279.97,-31995247.4,5831777262.89,,270140451.23,,,,,-342058034.34,,,,,2082405715.77,,82043593732.75,9004681708.0,,156884211.1,,,,,,,659482796.22,,,,,,,15018256.57,,1018559027.43,,,,,31551526279.97,1545591810.11,15952237663.39,10216274357.0,,,,32188572012.16,9004681708.0,,542070316.21,18791801478.93,-4438469665.27,0.03,,,,-8653931.39,,49095063276.65,1008402261.66,,157760026.46,,,,,,,,,637066788.7,,35472722791.82,,46135907739.7,,,,-18983058534.58,,,7732442733.56,,,,220241071.36,,-1401959156.66,,,527032782.68,49095063276.65,,20101447987.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,13455110.51,,,124264152403.64,85054096931.03,,,,,-1747453155.71,,,,93413872.78,-6409231667.96,,,21059630490.56,,6743491964.08,,1593326382.73,,2922053334.9,,,,,,,,,,40846014664.35,,1025668443.89,,,42711855106.14,,,,,,,2315027207.63,24698678322.5,-2854587024.62,-6663154500.13,,582078304.4,25124138285.69,-162072437.35,6613590862.89,,1593326382.73,,,,,-454933035.23,,,,,2098019881.81,,82662781151.34,,,133418694.66,,,,,,,801276596.32,,,,,,,382826757.92,,1066303227.36,,,,,25124138285.69,2307578203.6,16948478556.13,10216274357.0,,,,31107909990.46,,,1069014360.09,20372771509.9,-3971781530.96,,,,,-25619162.43,,52456091643.73,4023482711.89,,519351072.59,,,,,,,,,3441404407.49,,39950926045.2,,39210055472.61,,,,-17365115367.85,,,9760442057.85,,,,219706686.69,,-4173100079.09,,,1241274976.24,52456091643.73,,23367208694.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,13455110.51,,,132442559003.16,86714143012.95,,,,,757249275.88,0.09,,,87668331.45,6860790219.12,,,22158938841.09,,6748210772.8,,872409734.47,,1165157381.05,,,,,,,,,,44806333073.26,,1232953151.07,,,46608054477.86,,,,,,,2195460109.95,31559468541.62,-69213066.96,-2393285820.58,,360514143.13,31981611817.19,691189827.97,11050015862.89,,872409734.47,,,,,-625787595.16,,,,,2400030049.72,,89461827949.93,9693441494.0,,133847068.89,,,,,,,703605030.07,,,,,,,293365737.59,,1243685254.5,,,,,31981611817.19,1971157533.73,17397046347.43,10216274357.0,,,,24698678322.5,9693441494.0,,981348483.59,21069287377.84,-3657286590.69,0.09,,,,-3925621.25,,54053848665.01,1680472440.43,,154800916.25,,681121513.91,,,,,,,1319958297.3,,42853773472.07,,45728415990.21,,,,-16492646364.45,,,7355938583.65,,,,222946505.9,,-2665700807.25,,,727472279.23,54053848665.01,,24130096374.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,905018094.3,,-16566550123.11,133190004778.33,93747809951.61,283053376.63,2661935871.48,,,-1017915498.69,,1172134459.94,5703035934.32,171783379.89,-5820942841.43,-1978175103.58,905018094.3,20830211129.32,,6195845520.23,-15233053673.35,-73940696.95,967309402.32,264167925.23,,16433606141.31,2775230016.78,1405228000.91,6195845520.23,,90463957861.05,20669286170.3,,43422996355.58,,1994377826.66,-3361699540.15,43422996355.58,45987431029.51,10238214890.0,25738525700.19,872350530.9,133190004778.33,,2335002383.74,2330220764.04,25738525700.19,-205160844.73,-4549888197.62,43491993840.83,684520791.51,26089745614.14,-804715173.25,10939801787.26,0.26,-73940696.95,45987431029.51,,1283752166.06,0.26,-555396438.85,,273932072.42,4542614469.79,57394018897.0,4542614469.79,7092039383.86,89479424870.34,,39442194826.72,273932072.42,26089745614.14,,-42024913.63,26089745614.14,-6450046311.97,57394018897.0,1405228000.91,,,32188572012.16,10032175440.73,171783379.89,1994137122.67,592541413.98,2661935871.48,1755543697.1,93747809951.61,5232307008.74,-11145984486.11,,26089745614.14,2034993675.73,16433606141.31,10216274357.0,,,10216274357.0,31559468541.62,,-16098559296.38,1314003093.15,20669286170.3,-4031021509.46,,8626659533.63,,,-3826198.56,-307593030.03,57394018897.0,989127232.34,,40438515.6,4830685403.42,286160402.18,3101376003.93,-2039458617.15,10238214890.0,10939801787.26,2330220764.04,7859321223.17,304606440.83,5084091206.39,43491993840.83,,39442194826.72,-4053945102.25,,,-16566550123.11,,,8626659533.63,82604636637.88,,,283053376.63,,-2905224443.11,,1314003093.15,279449978.63,57394018897.0,-771970575.04,22865204805.05,,89479424870.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,880105489.01,,,129358890138.96,94566590769.24,,,,,-3169966863.16,0.02,,,165349483.86,-4827545257.22,,,20193238606.3,,6435251903.58,,180872936.58,,495683560.8,,,,,,,,,,42745390298.97,,1040996037.68,,,45274552476.46,,,,,,,2193327363.8,20910980442.97,-151668171.0,-2583035692.47,,483785606.06,21247764821.07,-2105001.31,8563071425.88,,180872936.58,,,,,-355211434.18,,,,,4503294227.16,,86002817157.98,9043646829.0,,2495867933.41,,,,,,,761253653.94,,,,,,,59147712.06,,1053234873.05,,,,,21247764821.07,1730127720.22,15860535396.68,10216274357.0,,,,25738525700.19,9043646829.0,,1271044990.64,20174551005.63,-7662799769.68,0.02,,,,122082395.4,,58187990913.11,1136830096.24,,157360929.38,,,,,,,,,653044490.18,,40728264681.52,,34792299369.72,,,,-16325132324.22,,,9577083896.39,,,,283330554.0,,-2640772671.89,,,676892847.17,58187990913.11,,21923366326.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,907932842.97,,,147212302478.8,101966768536.1,,,,,-4135013067.09,,,,164660285.06,8649280262.79,,,21915501391.44,,7052239117.58,,-140077369.1,,273454165.02,,,,,,,,,,45163486218.36,,992231811.99,,,47797423342.46,,,,,,,2985271608.58,29560260705.76,-503754.04,-4817727074.31,,650670422.13,29907055018.89,-29736539.66,18631288000.0,,-140077369.1,,,,,-537906096.03,,,,,4486127889.72,,102994959981.22,,,255356083.58,,,,,,,827401372.56,,,,,,,287121824.37,,964230127.83,,,,,29907055018.89,1236336994.19,17496705076.85,10216274357.0,,,,20910980442.97,,,1384977509.15,20838660956.63,-2578490996.23,,,,,579272.61,,64492941694.14,1074406586.59,,150281999.44,,,,,,,,,423736164.46,,55197536638.76,,45245533942.7,,,,-16465209693.32,,,11824145150.88,,,,282785256.75,,-5130468308.43,,,272106866.36,64492941694.14,,23151838385.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,5975828431.76,,,227872394963.78,163521949932.01,,,,2765582571.16,-2460459668.96,0.08,,,157581132.52,4744038551.82,,,34012727808.96,,10449376164.3,,821790424.16,,1360452541.12,,,,,,,,,,57852884741.77,,2240833964.74,,,77063317976.48,,,,,,,3917600841.86,34304299257.58,-216485449.3,-26304051193.8,,951688745.31,37838843061.16,-100967892.7,46203698282.12,,821790424.16,,,,,-1231966290.69,,,,,7927667277.5,,172886468256.31,10272380302.0,,1573394095.1,,,,,,,2311641677.37,,,,,,,790849638.48,,2140341674.37,,,,,35073260490.0,3042135387.67,23058585159.72,10216274357.0,,,,29560260705.76,10272380302.0,,2868248614.03,22329938974.96,-10463408594.93,0.08,,,,125955868.96,,112487136783.47,2509174522.52,,197033236.09,,,,,,,,,1557485777.21,,95823150279.83,,64350445031.77,,,,-15643419269.16,,136703.51,16314999945.99,,,,282348095.67,,-6468288299.22,,,901793713.3,112487136783.47,,37054863196.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,5785808291.93,,-15275978842.52,228143804963.2,167839406086.2,283068991.64,1230026418.28,,2596054766.04,-1991303919.42,,158692298.61,3845322519.27,126708569.87,-1466570210.84,-3266538838.69,5785808291.93,34483415071.54,2596054766.04,8718739021.2,-39343547844.38,367440426.64,99250762.3,896771561.55,,20096857757.53,3785076257.69,961025240.49,8718739021.2,,120829528787.97,22886213478.1,,64880514325.23,,2620803255.65,-1241782311.43,64880514325.23,83011798540.4,10250220152.0,32837729046.74,818960690.78,228143804963.2,,4200109059.11,4100906309.22,32837729046.74,-873124937.09,-5638733883.8,88779117071.47,1617446810.89,36591026555.84,-368747697.92,48220619222.24,0.12,367440426.64,83011798540.4,,2379683245.51,0.12,-1141455017.79,,3185993954.33,7957983108.0,115266786854.94,7957983108.0,8130775621.62,171790915611.87,,60304398877.0,3185993954.33,33994971789.8,,213368612.33,36591026555.84,7099203346.55,115266786854.94,961025240.49,,,25738525700.19,11609972530.88,126708569.87,3564540952.5,1242564070.6,1230026418.28,2281762976.79,167839406086.2,6894865070.06,-19887519140.25,,33994971789.8,4216045807.65,20096857757.53,10216274357.0,,,10216274357.0,34304299257.58,,-31672431874.27,1985569022.31,22886213478.1,-10967732513.43,,9510894306.48,,,-35248924.64,-501557131.59,115266786854.94,2828502898.31,,314284525.87,3026361828.49,46319664.22,2834810464.4,-21033989002.1,10250220152.0,48220619222.24,4100906309.22,10224645909.73,1211056087.42,6439569652.04,88779117071.47,,60304398877.0,-11756743518.63,-361523192.76,19694323.07,-15275978842.52,,17008237.25,9510894306.48,110604882878.24,,,283068991.64,,-5647989860.71,,1985569022.31,1934282830.86,115266786854.94,-1772377715.45,38699460879.19,,171790915611.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,5643524173.59,,,256201397518.04,182889116597.29,,,,2353183972.07,2037661411.76,0.06,,,177736594.3,8499419170.62,,,31154996366.49,,9207943448.88,,687356113.07,,1092388324.29,,,,,,,,,,73419278132.31,,2138590671.01,,,104025467538.86,,,,,,,3701851055.53,41337148217.36,-4132595.34,-1832235623.71,,1308316160.63,44886844286.27,5859344874.31,38938339806.79,,687356113.07,,,,,-1109732581.12,,,,,7740225495.95,,194090342872.99,11455935218.0,,3172316735.7,,,,,,,895975851.32,,,,,,,410425762.52,,2095091120.07,,,,,42533660314.2,3920099137.93,19939643967.02,12259529227.0,,,,32837729046.74,11455935218.0,,2066711876.92,29144075710.34,-11277645261.15,0.06,,,,-264718983.45,,131062402974.52,2587482421.9,,186777936.98,,7704128408.6,,,,,,,1279166261.27,,90064875334.13,,73312280920.75,,,,-16374242526.01,,654231.86,16170461945.33,,,,282362231.37,,-2054746156.39,,,1825008017.86,131062402974.52,,35075095504.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,5866533217.87,,,255995058383.47,189454153080.07,,,,2427416961.07,1166858300.58,,,,1657170057.82,-9467310771.77,,,33077256144.34,,9188875541.34,,549875358.34,,1075696473.75,,,,,,,,,,82346385537.13,,2322525801.85,,,114035546393.36,,,,,,,4100769078.6,31869837445.59,-233185890.48,-3769357080.39,,1796082282.51,35845862567.87,-2741076665.29,24550830520.2,,549875358.34,,,,,-1334714022.57,,,,,7933265367.02,,193187353573.1,,,2870807502.08,,,,,,,887110467.94,,,,,,,450810702.48,,2220915056.64,,,,,33418445606.8,3948809724.11,21722034604.03,12259529227.0,,,,41337148217.36,,,2337082333.0,29413491627.62,-21829903922.29,,,,,249135669.75,,137245378804.47,3044828375.52,,173049619.26,,0.0,,,,,,,1248746093.01,,79151807179.74,,66540905303.4,,,,-15755734281.81,,1042412.38,16543086233.91,,,,279360986.42,,-4207572891.81,,,1727894667.47,137245378804.47,,37026065868.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,6002421836.7,,,264305017682.74,193415311941.47,,,,2409202703.03,2534250136.31,0.08,,,1714965215.15,4923961891.34,,,35188427228.19,,9603650589.64,,879042439.23,,1356173928.67,,,,,,,,,,94615494833.15,,2446744328.81,,,125802478886.98,,,,,,,3733494318.01,36793799336.93,-339211490.14,-1883608556.39,,1188101791.51,40345509974.29,-1997845183.59,14100607971.39,,879042439.23,,,,,-1448544787.39,,,,,8043872727.87,,199771394299.82,10988030490.0,,2675435793.29,,,,,,,1045147056.8,,,,,,,1164825140.22,,2237915920.13,,,,,37936307271.26,4327699680.17,21924166244.44,12259529227.0,,,,31869837445.59,10988030490.0,,2306155563.42,30804576027.86,-22811776565.89,0.08,,,,231318842.01,,140509925518.09,2750642350.22,,206366630.04,,,,,,,,,1562540558.71,,73968915412.84,,70889705741.27,,,,-14911479314.5,,2376368.98,21413472967.94,,,,276334653.58,,-3000959843.05,,,2089783760.04,140509925518.09,,39516126908.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
