,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,annualGoodwill,annualCommonStockIssuance,quarterlyTotalAssets,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,annualNetIncome,annualRetainedEarnings,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,annualOtherCurrentAssets,annualCostOfRevenue,trailingOperatingIncome,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,annualInvestingCashFlow,annualEndCashPosition,annualCurrentDebt,annualTaxProvision,annualTotalAssets,trailingTaxProvision,trailingEndCashPosition,quarterlyBasicAverageShares,quarterlyDepreciationAndAmortization,annualOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualOtherNonCashItems,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualStockholdersEquity,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyNetOtherFinancingCharges,annualDepreciationAndAmortization,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyOtherIncomeExpense,quarterlyInventory,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,annualAccountsReceivable,trailingOperatingCashFlow,annualCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyDilutedEPS,annualOtherIntangibleAssets,annualNetPPE,annualCurrentLiabilities,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualBasicAverageShares,annualEbitda,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyDilutedAverageShares,annualRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingDeferredIncomeTax,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBasicEPS,quarterlyAccountsPayable,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualGrossPPE,annualTotalNonCurrentAssets,trailingRepaymentOfDebt,trailingCapitalExpenditure,quarterlyCapitalStock,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,annualChangeInInventory,annualDilutedEPS,annualDilutedAverageShares,annualCapitalExpenditure,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualCapitalStock,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualDeferredIncomeTax,trailingFreeCashFlow,annualInterestExpense,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingCashDividendsPaid,quarterlyCurrentAssets,annualAccumulatedDepreciation,trailingNetIncome,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyEbitda,quarterlyNetPPE,annualInventory,quarterlyResearchAndDevelopment,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,annualResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyChangeInInventory,annualInvestmentsAndAdvances,quarterlyStockBasedCompensation,trailingChangeInInventory,trailingChangesInAccountReceivables,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualStockBasedCompensation,trailingBasicEPS,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1459382400,240000000.0,260000000.0,,,3291000000.0,10998000000.0,276000000.0,13588000000.0,,3581000000.0,,,31583000000.0,,24570000000.0,,,,,7572000000.0,,,,,,,1008000000.0,,892000000.0,,403000000.0,,,,,,,,,458600000.0,233000000.0,,,,,1073000000.0,,,,,2000000.0,,,,-159000000.0,1522000000.0,333000000.0,404000000.0,18000000.0,2391000000.0,,404000000.0,1072000000.0,395000000.0,16020000000.0,,,,,,-256000000.0,,0.88,,,,,,,,,,,15519000000.0,,,4000000.0,,,5947000000.0,,1041000000.0,,459800000.0,,573000000.0,333000000.0,,,,-241000000.0,,,,,0.0,,0.88,1795000000.0,,,268000000.0,,,,,,-111000000.0,,,,-160000000.0,,4813000000.0,-313000000.0,,,481000000.0,,,,,,,,,,,,4000000.0,,,65000000.0,371000000.0,,,,,,5022000000.0,,7013000000.0,,,,39000000.0,,,-100000000.0,-13000000.0,442000000.0,714000000.0,3583000000.0,,149000000.0,,,,,1878000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,146000000.0,610000000.0,,,3419000000.0,10974000000.0,316000000.0,13450000000.0,,3628000000.0,,,31154000000.0,,24328000000.0,,,,,7605000000.0,,,,,,,1017000000.0,,897000000.0,,492000000.0,,,,,,,,,457000000.0,234000000.0,,,,,809000000.0,,,,,1000000.0,,,,-45000000.0,1661000000.0,323000000.0,491000000.0,-5000000.0,2323000000.0,,491000000.0,1119000000.0,365000000.0,15790000000.0,,,,,,-265000000.0,,1.07,,,,,,,,,,,15320000000.0,,,-1000000.0,,,5795000000.0,,1046000000.0,,458300000.0,,469000000.0,323000000.0,,,,1000000.0,,,,,0.0,,1.08,1802000000.0,,,333000000.0,,,,,,-135000000.0,,,,-705000000.0,,5080000000.0,40000000.0,,,615000000.0,,,,,,,,,,,,-16000000.0,,,-10000000.0,745000000.0,,,,,,4816000000.0,,6826000000.0,,,,61000000.0,,,-195000000.0,-61000000.0,553000000.0,849000000.0,3551000000.0,,149000000.0,,,,,1889000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,213000000.0,698000000.0,,,3371000000.0,11196000000.0,388000000.0,13434000000.0,,3659000000.0,,,31237000000.0,,24150000000.0,,,,,7881000000.0,,,,,,,988000000.0,,853000000.0,,522000000.0,,,,,,,,,453900000.0,233000000.0,,,,,551000000.0,,,,,-8000000.0,,,,-167000000.0,1616000000.0,494000000.0,523000000.0,15000000.0,2328000000.0,,523000000.0,1109000000.0,366000000.0,15791000000.0,,,,,,-259000000.0,,1.15,,,,,,,,,,,15404000000.0,,,0.0,,,5689000000.0,,999000000.0,,455600000.0,,707000000.0,494000000.0,,,,-426000000.0,,,,,0.0,,1.15,1790000000.0,,,323000000.0,,,,,,-100000000.0,,,,-460000000.0,,4987000000.0,49000000.0,,,617000000.0,,,,,,,,,,,,-39000000.0,,,171000000.0,798000000.0,,,,,,4595000000.0,,7087000000.0,,,,51000000.0,,,-272000000.0,-31000000.0,573000000.0,850000000.0,3506000000.0,,146000000.0,,,,,1866000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,203000000.0,487000000.0,,7000000.0,3319000000.0,9993000000.0,379000000.0,13201000000.0,15478000000.0,3560000000.0,13201000000.0,,30419000000.0,2055000000.0,23478000000.0,,1922000000.0,7498000000.0,,6711000000.0,,-4448000000.0,0.0,13400000000.0,,6711000000.0,934000000.0,-1037000000.0,863000000.0,,508000000.0,2127000000.0,-529000000.0,543000000.0,1566000000.0,202000000.0,30419000000.0,,,450500000.0,229000000.0,2253000000.0,,1718000000.0,-278000000.0,1566000000.0,543000000.0,14897000000.0,,,0.0,929000000.0,,,-158000000.0,1548000000.0,543000000.0,504000000.0,79000000.0,2254000000.0,379000000.0,504000000.0,960000000.0,321000000.0,15478000000.0,3560000000.0,,6941000000.0,9993000000.0,0.0,-257000000.0,203000000.0,1.12,5514000000.0,3443000000.0,5485000000.0,-730000000.0,960000000.0,455000000.0,2253000000.0,2552000000.0,,934000000.0,14897000000.0,1822000000.0,1922000000.0,4000000.0,746000000.0,4.22,5514000000.0,275000000.0,1008000000.0,,452400000.0,-653000000.0,746000000.0,543000000.0,,,268000000.0,13000000.0,,-1720000000.0,,3505000000.0,0.0,-4448000000.0,1.12,1718000000.0,,107000000.0,494000000.0,8039000000.0,23478000000.0,,,5000000.0,-151000000.0,,1925000000.0,,-395000000.0,,4867000000.0,46000000.0,-5000000.0,321000000.0,540000000.0,25000000.0,4.21,456500000.0,-497000000.0,,-4596000000.0,,4094000000.0,5000000.0,19747000000.0,,-227000000.0,,-170000000.0,49000000.0,638000000.0,,-80000000.0,,,8039000000.0,5485000000.0,,6941000000.0,-4596000000.0,,7498000000.0,51000000.0,,6347000000.0,-163000000.0,25000000.0,559000000.0,540000000.0,3443000000.0,2254000000.0,145000000.0,,,-178000000.0,589000000.0,1822000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,301000000.0,347000000.0,,,3310000000.0,9855000000.0,270000000.0,13296000000.0,,3673000000.0,,,30611000000.0,,23636000000.0,,,,,6677000000.0,,,,,,,940000000.0,,885000000.0,,432000000.0,,,,,,,,,448800000.0,225000000.0,,,,,1536000000.0,,,,,-23000000.0,,,,-229000000.0,1538000000.0,222000000.0,432000000.0,15000000.0,2344000000.0,,432000000.0,979000000.0,319000000.0,15412000000.0,,,,,,-263000000.0,,0.96,,,,,,,,,,,15157000000.0,,,-20000000.0,,,5441000000.0,,1028000000.0,,451000000.0,,523000000.0,222000000.0,,,,-254000000.0,,,,,0.0,,0.96,1891000000.0,,,543000000.0,,,,,,-116000000.0,,,,-563000000.0,,4848000000.0,-163000000.0,,,510000000.0,,,,,,-4724000000.0,,,,,,-44000000.0,,,-321000000.0,463000000.0,,,,,8205000000.0,5557000000.0,,6975000000.0,,,,32000000.0,,,-255000000.0,-38000000.0,464000000.0,735000000.0,3481000000.0,,143000000.0,,,,,1860000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,525000000.0,444000000.0,,,3450000000.0,9452000000.0,338000000.0,13478000000.0,,3813000000.0,,,31355000000.0,,23868000000.0,,,,,6264000000.0,,,,,,,930000000.0,,902000000.0,,516000000.0,,,,,,,,,446300000.0,228000000.0,,,,,2341000000.0,,,,,-2000000.0,,,,-357000000.0,1682000000.0,312000000.0,515000000.0,0.0,2393000000.0,,515000000.0,1007000000.0,316000000.0,15761000000.0,,,,,,-274000000.0,,1.15,,,,,,,,,,,15552000000.0,,,-11000000.0,,,5410000000.0,,1052000000.0,,448600000.0,,837000000.0,312000000.0,,,,-289000000.0,,,,,0.0,,1.15,1885000000.0,,,222000000.0,,,,,,-130000000.0,,,,-126000000.0,,5132000000.0,-213000000.0,,,630000000.0,,,,,,-4859000000.0,,,,,,59000000.0,,,90000000.0,574000000.0,,,,,8389000000.0,6309000000.0,,7487000000.0,,,,54000000.0,,,-210000000.0,-69000000.0,570000000.0,858000000.0,3530000000.0,,150000000.0,,,,,1745000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,843000000.0,645000000.0,,,3469000000.0,10189000000.0,434000000.0,13545000000.0,,3962000000.0,,,32725000000.0,,24276000000.0,,,,,7273000000.0,,,,,,,895000000.0,,916000000.0,,1399000000.0,,,,,,,,,442600000.0,232000000.0,,,,,1499000000.0,,,,,-4000000.0,,,,151000000.0,1742000000.0,791000000.0,1399000000.0,1072000000.0,2457000000.0,,1399000000.0,1627000000.0,327000000.0,16089000000.0,,,,,,-266000000.0,,3.14,,,,,,,,,,,16593000000.0,,,-32000000.0,,,5354000000.0,,1063000000.0,,445200000.0,,1634000000.0,791000000.0,,,,-10000000.0,,,,,396000000.0,,3.16,2039000000.0,,,312000000.0,,,,,,-105000000.0,,,,-426000000.0,,5211000000.0,232000000.0,,,679000000.0,,,,,,-4952000000.0,,,,,,-253000000.0,,,479000000.0,750000000.0,,,,,8438000000.0,5900000000.0,,8449000000.0,,,,292000000.0,,,-324000000.0,-74000000.0,1691000000.0,911000000.0,3486000000.0,,147000000.0,,,,,1928000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,534000000.0,710000000.0,,-6000000.0,3527000000.0,10258000000.0,453000000.0,13568000000.0,15333000000.0,3943000000.0,13568000000.0,,32623000000.0,2146000000.0,24286000000.0,,2985000000.0,8669000000.0,,7167000000.0,,-3404000000.0,679000000.0,13756000000.0,,7167000000.0,965000000.0,-1068000000.0,862000000.0,,639000000.0,3368000000.0,-217000000.0,561000000.0,584000000.0,382000000.0,32623000000.0,,,440300000.0,229000000.0,2499000000.0,,2166000000.0,-202000000.0,584000000.0,561000000.0,17253000000.0,,,-7000000.0,914000000.0,,,218000000.0,1686000000.0,561000000.0,639000000.0,28000000.0,2620000000.0,453000000.0,639000000.0,1698000000.0,538000000.0,15333000000.0,3943000000.0,,8337000000.0,10258000000.0,388000000.0,-265000000.0,534000000.0,1.43,5265000000.0,3502000000.0,5075000000.0,-850000000.0,1698000000.0,444500000.0,3413000000.0,2666000000.0,,965000000.0,17253000000.0,1872000000.0,2985000000.0,57000000.0,1095000000.0,6.71,5265000000.0,18000000.0,1006000000.0,,443300000.0,-1554000000.0,1095000000.0,561000000.0,,,543000000.0,-1001000000.0,,-2442000000.0,,3565000000.0,679000000.0,-3404000000.0,1.44,2166000000.0,,1115000000.0,791000000.0,8505000000.0,24286000000.0,,,4000000.0,-169000000.0,,2986000000.0,0.0,-1327000000.0,,5213000000.0,-47000000.0,-36000000.0,538000000.0,680000000.0,-202000000.0,6.68,447000000.0,-520000000.0,,-5003000000.0,,4149000000.0,4000000.0,20404000000.0,,36000000.0,,-231000000.0,-230000000.0,879000000.0,,-206000000.0,,,8505000000.0,5075000000.0,,8337000000.0,-5003000000.0,,8669000000.0,4000000.0,,6648000000.0,-61000000.0,-25000000.0,643000000.0,909000000.0,3502000000.0,2620000000.0,144000000.0,,,-191000000.0,584000000.0,1872000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,510000000.0,208000000.0,,,3573000000.0,9971000000.0,,13698000000.0,,4005000000.0,,,32668000000.0,,24539000000.0,,,,,6845000000.0,,,,,,,985000000.0,,889000000.0,,487000000.0,,,,,,,,,438800000.0,230000000.0,,,,,1032000000.0,,,,,-24000000.0,,,,-137000000.0,1678000000.0,317000000.0,488000000.0,2000000.0,2745000000.0,,488000000.0,1736000000.0,557000000.0,15367000000.0,,,,,,-284000000.0,,1.1,,,,,,,,,,,17263000000.0,,,-37000000.0,,,5206000000.0,,1045000000.0,,441700000.0,,827000000.0,317000000.0,,,,-33000000.0,,,,,,,1.11,2203000000.0,,,561000000.0,,,,,,-131000000.0,,,,-443000000.0,,5251000000.0,-459000000.0,,,633000000.0,,,,,,-5123000000.0,,,,,,50000000.0,,,-244000000.0,339000000.0,,,,,8666000000.0,5396000000.0,,8129000000.0,,,,78000000.0,,,-300000000.0,-12000000.0,565000000.0,633000000.0,3543000000.0,,156000000.0,,,,,1861000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,236000000.0,350000000.0,,,3671000000.0,9753000000.0,,13427000000.0,,4092000000.0,,,31865000000.0,,23952000000.0,,,,,6753000000.0,,,,,,,986000000.0,,901000000.0,,611000000.0,,,,,,,,,435200000.0,227000000.0,,,,,932000000.0,,,,,-1000000.0,,,,100000000.0,1816000000.0,256000000.0,610000000.0,-8000000.0,2753000000.0,,610000000.0,1717000000.0,486000000.0,15140000000.0,,,,,,-294000000.0,,1.39,,,,,,,,,,,16690000000.0,,,-4000000.0,,,5050000000.0,,1046000000.0,,437300000.0,,492000000.0,256000000.0,,,,-453000000.0,,,,,,,1.4,2192000000.0,,,317000000.0,,,,,,-149000000.0,,,,-725000000.0,,5487000000.0,-23000000.0,,,770000000.0,,,,,,-5031000000.0,,,,,,-258000000.0,,,-61000000.0,499000000.0,,,,,8493000000.0,5387000000.0,,7913000000.0,,,,83000000.0,,,-300000000.0,-97000000.0,694000000.0,997000000.0,3462000000.0,,145000000.0,,,,,1910000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,178000000.0,869000000.0,,,3597000000.0,9572000000.0,,13385000000.0,,4027000000.0,,,31628000000.0,,23761000000.0,,,,,6737000000.0,,,,,,,984000000.0,,889000000.0,,416000000.0,,,,,,,,,433500000.0,223000000.0,,,,,508000000.0,,,,,-1000000.0,,,,-219000000.0,1815000000.0,327000000.0,416000000.0,-282000000.0,2835000000.0,,416000000.0,1740000000.0,347000000.0,14839000000.0,,,,,,-286000000.0,,0.95,,,,,,,,,,,16754000000.0,,,-11000000.0,,,4949000000.0,,1027000000.0,,436300000.0,,505000000.0,327000000.0,,,,0.0,,,,,,,0.96,2165000000.0,,,256000000.0,,,,,,-131000000.0,,,,-700000000.0,,5412000000.0,544000000.0,,,788000000.0,,,,,,-5054000000.0,,,,,,-122000000.0,,,71000000.0,1000000000.0,,,,,8500000000.0,5267000000.0,,7867000000.0,,,,23000000.0,,,0.0,-102000000.0,439000000.0,1011000000.0,3446000000.0,,138000000.0,,,,,2167000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,157000000.0,666000000.0,,-78000000.0,3670000000.0,9796000000.0,,13328000000.0,14950000000.0,3858000000.0,13328000000.0,,31092000000.0,2093000000.0,23502000000.0,,2145000000.0,8161000000.0,,6768000000.0,,-4145000000.0,,14511000000.0,,6768000000.0,1054000000.0,-1149000000.0,869000000.0,,632000000.0,2424000000.0,-398000000.0,283000000.0,753000000.0,278000000.0,31092000000.0,,,429900000.0,223000000.0,2966000000.0,,2130000000.0,-300000000.0,753000000.0,283000000.0,16107000000.0,,,0.0,903000000.0,,,-142000000.0,1789000000.0,283000000.0,631000000.0,17000000.0,2785000000.0,,631000000.0,1568000000.0,349000000.0,14950000000.0,3858000000.0,,7590000000.0,9796000000.0,23000000.0,-285000000.0,157000000.0,1.46,4846000000.0,3467000000.0,5154000000.0,-1271000000.0,1568000000.0,434300000.0,2966000000.0,2658000000.0,,1054000000.0,16107000000.0,1814000000.0,2145000000.0,-26000000.0,440000000.0,4.93,4846000000.0,-278000000.0,1014000000.0,,432400000.0,-574000000.0,440000000.0,283000000.0,,,561000000.0,-88000000.0,,-2581000000.0,,3548000000.0,,-4145000000.0,1.46,2130000000.0,,-271000000.0,327000000.0,8572000000.0,23502000000.0,,,4000000.0,-154000000.0,,2146000000.0,,-713000000.0,,5459000000.0,-197000000.0,-26000000.0,349000000.0,775000000.0,-242000000.0,4.91,436900000.0,-565000000.0,,-5105000000.0,,4132000000.0,4000000.0,21609000000.0,,30000000.0,,-123000000.0,-44000000.0,820000000.0,,-115000000.0,,,8572000000.0,5154000000.0,,7590000000.0,-5105000000.0,,8161000000.0,94000000.0,,7098000000.0,-671000000.0,96000000.0,726000000.0,775000000.0,3467000000.0,2785000000.0,145000000.0,,,-135000000.0,584000000.0,1814000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,143000000.0,402000000.0,,,3573000000.0,10096000000.0,,13318000000.0,,3865000000.0,,,31649000000.0,,23905000000.0,,,,,6782000000.0,,,,,,,1061000000.0,,917000000.0,,522000000.0,,,,,,,,,424000000.0,221000000.0,,,,,783000000.0,,,,,-36000000.0,,,,-68000000.0,1732000000.0,303000000.0,522000000.0,10000000.0,2897000000.0,,522000000.0,1631000000.0,360000000.0,15382000000.0,,,,,,-302000000.0,,1.23,,,,,,,,,,,16233000000.0,,,14000000.0,,,4754000000.0,,1073000000.0,,425900000.0,,446000000.0,303000000.0,,,,-315000000.0,,,,,,-4078000000.0,1.23,2274000000.0,,,283000000.0,,,,,4000000.0,-149000000.0,,,,-471000000.0,,5305000000.0,-306000000.0,,,659000000.0,,,,,,-5129000000.0,,,,,,81000000.0,,,20000000.0,551000000.0,,,,,3893000000.0,5286000000.0,,7744000000.0,,,8225000000.0,81000000.0,,,-180000000.0,-3000000.0,603000000.0,659000000.0,3893000000.0,,156000000.0,,,,,1927000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,385000000.0,731000000.0,,,3697000000.0,11433000000.0,,13463000000.0,,3944000000.0,,,32244000000.0,,24118000000.0,,,,,8079000000.0,,,,,,,1064000000.0,,907000000.0,,636000000.0,,,,,,,,,421600000.0,221000000.0,,,,,7000000.0,,,,,-14000000.0,,,,-642000000.0,1836000000.0,412000000.0,636000000.0,23000000.0,2853000000.0,,636000000.0,1657000000.0,389000000.0,15883000000.0,,,,,,-307000000.0,,1.5,,,,,,,,,,,16306000000.0,,,-12000000.0,,,4766000000.0,,1058000000.0,,423100000.0,,797000000.0,412000000.0,,,,-442000000.0,,,,,,-4108000000.0,1.51,2268000000.0,,,303000000.0,,,,,4000000.0,-149000000.0,,,,-128000000.0,,5533000000.0,-27000000.0,,,778000000.0,,,,,,-5215000000.0,,,,,,1000000.0,,,109000000.0,880000000.0,,,,,9144000000.0,4450000000.0,,8126000000.0,,,8300000000.0,102000000.0,,,-260000000.0,10000000.0,738000000.0,999000000.0,3929000000.0,,151000000.0,,,,,1818000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,281000000.0,940000000.0,-34000000.0,,3512000000.0,11334000000.0,,13337000000.0,,3787000000.0,,,31895000000.0,,23883000000.0,2785000000.0,,,-191000000.0,8013000000.0,,,,,2982000000.0,,1118000000.0,,885000000.0,21611000000.0,602000000.0,,,,,,,393000000.0,551000000.0,416600000.0,226000000.0,,-974000000.0,,,8000000.0,,,,,-3000000.0,,,-1649000000.0,-122000000.0,1802000000.0,549000000.0,601000000.0,2000000.0,2901000000.0,,601000000.0,1668000000.0,309000000.0,15995000000.0,,3334000000.0,,,,-298000000.0,,1.44,,,,,,,,,2390000000.0,,15848000000.0,,,-10000000.0,,,4657000000.0,,1032000000.0,7159000000.0,418400000.0,,830000000.0,549000000.0,25000000.0,52000000.0,,0.0,,,-2136000000.0,,,-4367000000.0,1.44,2290000000.0,222000000.0,,412000000.0,,,-845000000.0,-595000000.0,4000000.0,-143000000.0,891000000.0,,,-824000000.0,-53000000.0,5314000000.0,339000000.0,,,770000000.0,,,,,66000000.0,-5210000000.0,3578000000.0,,,,599000000.0,-46000000.0,14452000000.0,,137000000.0,1083000000.0,327000000.0,,2739000000.0,,9137000000.0,4661000000.0,-1192000000.0,8012000000.0,,2390000000.0,8062000000.0,116000000.0,,,-538000000.0,-78000000.0,718000000.0,996000000.0,3927000000.0,,147000000.0,4177000000.0,2392000000.0,,,1942000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
