date,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualDilutedEPS,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualBasicAverageShares,quarterlyChangesInAccountReceivables,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,trailingOtherNonCashItems,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualInvestingCashFlow,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,annualChangeInInventory,quarterlyTotalRevenue,annualOperatingExpense,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,trailingResearchAndDevelopment,annualGoodwill,annualTotalRevenue,quarterlyTaxProvision,annualCapitalStock,trailingNetIncome,trailingCostOfRevenue,quarterlyBasicAverageShares,annualStockBasedCompensation,quarterlyNetPPE,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingOperatingExpense,quarterlyStockBasedCompensation,quarterlyEbitda,annualNetOtherFinancingCharges,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGoodwill,quarterlyCurrentAssets,trailingChangeInAccountPayable,trailingPretaxIncome,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,annualRetainedEarnings,annualPretaxIncome,annualEndCashPosition,trailingPurchaseOfInvestment,annualTaxProvision,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualTotalAssets,annualCostOfRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,quarterlyDilutedAverageShares,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualOtherNonCashItems,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualSaleOfInvestment,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyInventory,annualNetPPE,annualCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,quarterlyCurrentAccruedExpenses,annualOtherShortTermInvestments,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
2003-12-31,38189000.0,,,5353000.0,,,,10775000.0,,31370000.0,,0.0,,,,926047000.0,,,-621005000.0,,,,,,0.0,,,,3462000.0,,,,,35497000.0,30000000.0,,0.055,35497000.0,,,3222000.0,,,,,13997000.0,,,,40022000.0,-10512000.0,9819000.0,30361000.0,,,,,,,,138894000.0,,1686273000.0,,,-29746000.0,,25736000.0,-3439000.0,,,,,0.0,,,,,4526000.0,,,,100308000.0,,1065268000.0,,,,,36275000.0,,,576000.0,,,1612000.0,,,,-2692000.0,,,,,-4010000.0,842390000.0,,,0.055,425557000.0,,88471000.0,,,205335000.0,,,9102000.0,,,,,,,,,,,1440075000.0,5629000.0,,,1234740000.0,,,,,,,,,22278000.0,,,30106000.0,,101334000.0,0.0,,169472000.0,,,,514028000.0,45367000.0,,,,,,5629000.0,5629000.0,,,,,463000.0,195451000.0,,,,200000000.0,3404000.0,35497000.0,-24989000.0,22070000.0,,,-4015000.0,93527000.0,,,,28110000.0,,89598000.0,,,,,,,,,,,
2004-03-31,35497000.0,,,5353000.0,,,,10223000.0,,33191000.0,,0.0,,,,936992000.0,,,-621005000.0,,,,,,0.0,,,,10571000.0,,,,,30558000.0,25000000.0,,0.06,30558000.0,,,3112000.0,,,,,13335000.0,,,,44713000.0,-18513000.0,8105000.0,22830000.0,,,,,,,,151186000.0,,1684928000.0,,,-22911000.0,,11437000.0,-5648000.0,,,,,0.0,,,,,4484000.0,,,,100526000.0,,1063923000.0,,,,,36737000.0,,,3387000.0,,,850000.0,,,,-4939000.0,,,,,-11474000.0,844403000.0,,,0.06,437975000.0,,76033000.0,,,212861000.0,,,9789000.0,,,,,,,,,,,1451000000.0,6048000.0,,,1238139000.0,,,,,,,,,23402000.0,,,31544000.0,,101806000.0,-5000000.0,,174216000.0,,,,514008000.0,46526000.0,,,,,,6048000.0,6048000.0,,,,,358000.0,206431000.0,,,,200000000.0,8032000.0,30558000.0,-10728000.0,21712000.0,,,-4035000.0,104660000.0,,,,28203000.0,,101982000.0,,,,,,,,,,,
2004-06-30,30558000.0,,,5353000.0,,,,6008000.0,,33450000.0,,0.0,,,,936709000.0,,,-621005000.0,,,,,,0.0,,,,0.0,,,,,24447000.0,3000000.0,,0.045,24447000.0,,,3114000.0,,,,,9122000.0,,,,43515000.0,-9784000.0,13068000.0,24941000.0,,,,,,,,147874000.0,,1678602000.0,,,-17879000.0,,37067000.0,-25672000.0,,,,,0.0,,,,,2522000.0,,,,100808000.0,,1057597000.0,,,,,33056000.0,,,361000.0,,,6992000.0,,,,-6111000.0,,,,,19188000.0,844717000.0,,,0.045,457391000.0,,54784000.0,,,197325000.0,,,9516000.0,,,,,,,,,,,1448884000.0,4347000.0,,,1251559000.0,,,,,,,,,23934000.0,,,38626000.0,,101760000.0,0.0,,193962000.0,,,,512175000.0,42572000.0,,,,,,4347000.0,4347000.0,,,,,950000.0,218765000.0,,,,200000000.0,1237000.0,24447000.0,-17506000.0,20762000.0,,,-4033000.0,105302000.0,,,,26843000.0,,102258000.0,,,,,,,,,,,
2004-09-30,24447000.0,,166646000.0,5353000.0,38258000.0,,,-19006000.0,,34075000.0,0.0,0.0,65296000.0,,,914110000.0,27107000.0,101666000.0,-684438000.0,,38189000.0,-41295000.0,,0.045,0.0,,-23190000.0,,0.0,1160958000.0,,100624000.0,,65296000.0,,,,65296000.0,1683112000.0,37661000.0,3247000.0,,,,,35757000.0,,194573000.0,,36252000.0,40575000.0,-22735000.0,28012000.0,,,-66998000.0,-88972000.0,,,1707000.0,182974000.0,132086000.0,1683112000.0,,4359000.0,-18436000.0,,61160000.0,-6536000.0,,,12695000.0,,0.0,,,,620928000.0,-7167000.0,5353000.0,,,,,998674000.0,,8257000.0,,,60578000.0,0.0,20826000.0,603000.0,,,-2555000.0,,,204297000.0,40849000.0,-684438000.0,,492734000.0,1766000.0,42724000.0,828763000.0,46428000.0,4927000.0,,432831000.0,36252000.0,59903000.0,,,245886000.0,,,9254000.0,0.0,828763000.0,8000000.0,65296000.0,,4365000.0,,0.0,1406844000.0,416631000.0,1406844000.0,-11665000.0,,,1160958000.0,200000000.0,4359000.0,,-16222000.0,,,72211000.0,,24821000.0,,,38258000.0,28012000.0,,0.0,,162284000.0,,6899000.0,,492734000.0,69832000.0,14033000.0,0.045,,,914110000.0,-11665000.0,-11665000.0,94435000.0,,65296000.0,31891000.0,-64000.0,194573000.0,245886000.0,133262000.0,,200000000.0,-35863000.0,65296000.0,-13775000.0,20826000.0,998674000.0,59903000.0,-4139000.0,113142000.0,4359000.0,162284000.0,,31891000.0,,133262000.0,,135400000.0,,432831000.0,,,,,,,
2004-12-31,65296000.0,,,5353000.0,,,,65734000.0,,32508000.0,,0.0,,,,960169000.0,,,-684438000.0,,,,,,0.0,,,,62397000.0,,,,,177524000.0,,,0.385,177524000.0,,,3309000.0,,,,,30919000.0,,,,37125000.0,-12142000.0,18783000.0,21689000.0,,,,,,,,174679000.0,,1654881000.0,,,-9370000.0,,33676000.0,369000.0,,,,,0.0,,,,,27130000.0,,,,101086000.0,,970443000.0,,,,,54184000.0,,,4535000.0,,,2764000.0,,,,112228000.0,,,,,24306000.0,863887000.0,,,0.39,454581000.0,,58342000.0,,,352239000.0,,,9246000.0,,,,,,,,,,,1473092000.0,39310000.0,,,1120853000.0,,,,,,,,,23265000.0,,,41636000.0,,102512000.0,0.0,,150410000.0,,,,512923000.0,63427000.0,,,,,,39310000.0,39310000.0,,,,,915000.0,212945000.0,,,,200000000.0,37869000.0,177524000.0,78183000.0,19911000.0,,,-4166000.0,111252000.0,,,,36653000.0,,124055000.0,,,,,,,,,,,
2005-03-31,177524000.0,,,5353000.0,,,,36816000.0,,33543000.0,,0.0,,,,989700000.0,,,-684438000.0,,,,,,0.0,,,,446000.0,,,,,208453000.0,,,0.215,208453000.0,,,3246000.0,,,,,37586000.0,,,,38960000.0,-10332000.0,8969000.0,24500000.0,,,,,,,,185450000.0,,1643925000.0,,,-13323000.0,,44413000.0,3094000.0,,,,,0.0,,,,,15153000.0,,,,101910000.0,,959487000.0,,,,,61544000.0,,,7308000.0,,,1511000.0,,,,30929000.0,,,,,31090000.0,881984000.0,,,0.22,464736000.0,,55721000.0,,,392932000.0,,,9593000.0,,,,,,,,,,,1510157000.0,22350000.0,,,1117225000.0,,,,,,,,,23958000.0,,,43588000.0,,103782000.0,0.0,,157738000.0,,,,520457000.0,71129000.0,,,,,,22350000.0,22350000.0,,,,,-848000.0,221148000.0,,,,200000000.0,1970000.0,208453000.0,-16578000.0,20759000.0,,,-4214000.0,114321000.0,,,,31221000.0,,133184000.0,,,,,,,,,,,
2005-06-30,208453000.0,,,5353000.0,,,,49994000.0,,35099000.0,,0.0,,,,1026280000.0,,,-684438000.0,,,,,,0.0,,,,2000000.0,,,,,236285000.0,379000.0,,0.285,236285000.0,,,3127000.0,,,,,50818000.0,,,,43583000.0,-8451000.0,10552000.0,29249000.0,,,,,,,,207387000.0,,1651591000.0,,,-31389000.0,,55586000.0,726000.0,,,,,0.0,,,,,20627000.0,,,,102466000.0,,967153000.0,,,,,74245000.0,,,4574000.0,,,1574000.0,,,,27832000.0,,,,,24197000.0,907563000.0,,,0.29,478724000.0,,65584000.0,,,435283000.0,,,11680000.0,,,,,,,,,,,1570588000.0,29825000.0,,,1135305000.0,,,,,,0.0,,,23427000.0,,,45405000.0,,104472000.0,379000.0,,168152000.0,,,,544308000.0,85917000.0,,,,,,29825000.0,29825000.0,,,,,651000.0,233319000.0,,,,200000000.0,1090000.0,236285000.0,-28480000.0,20108000.0,,,-4227000.0,121470000.0,,,,35956000.0,,150861000.0,,,,,,,,,,,
2005-09-30,236285000.0,,275506000.0,5353000.0,47656000.0,,,60113000.0,,36139000.0,0.0,0.0,288752000.0,,,1079238000.0,223456000.0,104066000.0,-756024000.0,,65296000.0,8492000.0,,1.225,0.0,,42696000.0,,696000.0,1163553000.0,,102174000.0,,288752000.0,,,,288752000.0,1737989000.0,41015000.0,2960000.0,,,,,59883000.0,,246975000.0,,47410000.0,9445000.0,16267000.0,44854000.0,,,2726000.0,-86805000.0,,,-487000.0,233210000.0,137289000.0,1737989000.0,,127606000.0,-32723000.0,-5000000.0,78563000.0,4303000.0,,,12642000.0,,0.0,,,,800726000.0,24553000.0,5353000.0,,,,,981965000.0,,54571000.0,,,85533000.0,0.0,21313000.0,8941000.0,,,,,,316495000.0,52467000.0,-756024000.0,,584112000.0,-21480000.0,45840000.0,939380000.0,125433000.0,25358000.0,,494631000.0,47410000.0,89481000.0,,,499797000.0,,,10496000.0,0.0,939380000.0,212657000.0,288752000.0,,87463000.0,,0.0,1663350000.0,484231000.0,1663350000.0,36121000.0,,,1163553000.0,200000000.0,127606000.0,,-16866000.0,,0.0,179206000.0,,25650000.0,,,47656000.0,44854000.0,,-379000.0,,181588000.0,,,,584112000.0,96022000.0,65539000.0,1.25,,,1079238000.0,36121000.0,36121000.0,96300000.0,,288752000.0,44627000.0,-1205000.0,246975000.0,499797000.0,162646000.0,,200000000.0,1767000.0,288752000.0,-30399000.0,21313000.0,981965000.0,89481000.0,-4259000.0,137188000.0,127606000.0,181588000.0,,44627000.0,,162646000.0,,212238000.0,,494631000.0,,,,,,,
2005-12-31,288752000.0,,,5353000.0,,,,83061000.0,,34861000.0,,0.0,,,,1142472000.0,,,-756024000.0,,,,,,0.0,,,,3060000.0,,,,,301578000.0,,,0.48,301578000.0,,,2580000.0,,,,,79931000.0,,,,55788000.0,-14617000.0,3088000.0,45310000.0,,,,,,,,255388000.0,,1774995000.0,,,-53654000.0,,60474000.0,1478000.0,,,,,0.0,,,,,32802000.0,,,,103986000.0,,1018971000.0,,,,,102854000.0,,,5769000.0,,,,,,,12826000.0,,,,,6820000.0,985881000.0,,,0.49,503076000.0,,116227000.0,,,547251000.0,,,11938000.0,,,,,,,,,,,1761775000.0,50814000.0,,,1214524000.0,,,,,,,,,22923000.0,,,49688000.0,,106174000.0,0.0,,195553000.0,,,,619303000.0,114792000.0,,,,,,50814000.0,50814000.0,,,,,-345000.0,253388000.0,,,,200000000.0,3735000.0,301578000.0,-49126000.0,21658000.0,,,-4291000.0,140596000.0,,,,70917000.0,,186571000.0,,,,,,,,,,,
2006-03-31,301578000.0,,,5353000.0,,,,100788000.0,,33779000.0,,0.0,,,,1243662000.0,,,-756024000.0,,,,,,0.0,,,,2000000.0,,,,,195155000.0,,,0.61,276553000.0,,,1946000.0,,,,,100251000.0,,,,78800000.0,-11132000.0,4229000.0,65002000.0,,,,,,,,290830000.0,,1874553000.0,,,-117246000.0,,77326000.0,8052000.0,,,,,0.0,,,,,38240000.0,,,,104628000.0,,1118529000.0,,,,,123636000.0,,,6091000.0,81398000.0,,,,,,-106423000.0,,,,,-39920000.0,1046103000.0,,,0.615,524745000.0,,115613000.0,,,528157000.0,,,13957000.0,,,,,,,,,,,1884020000.0,64573000.0,,,1355863000.0,,,,,,,,,23385000.0,,,51025000.0,,106114000.0,6294000.0,,237334000.0,,,,640358000.0,134030000.0,,,,,,64573000.0,64573000.0,,,,,-2339000.0,273720000.0,,,,200000000.0,5615000.0,195155000.0,-191801000.0,23997000.0,,,-4333000.0,156800000.0,,,,50611000.0,,193442000.0,,,,,,,,,,,
2006-06-30,195155000.0,,,10706000.0,,,,125964000.0,,36230000.0,,0.0,,,,1321576000.0,,,-756024000.0,,,,,,0.0,,,,18276000.0,,,,,114101000.0,2326000.0,,0.375,216936000.0,,,1281000.0,,,,,114137000.0,,,,74606000.0,-16803000.0,4264000.0,62672000.0,,,,,,,,319796000.0,,1998793000.0,,,-151673000.0,,80115000.0,2196000.0,,,,,0.0,,,,,47636000.0,,,,210038000.0,,1242769000.0,,,,,139213000.0,,,481000.0,102835000.0,,,,,,-81054000.0,,,,,-71558000.0,1121333000.0,,,0.38,526956000.0,,136362000.0,,,509353000.0,,,13049000.0,,,,,,,,,,,1984894000.0,79975000.0,,,1475541000.0,,,,,,-32067000.0,,,25076000.0,,,47921000.0,,212838000.0,3725000.0,,232772000.0,,,,663318000.0,150367000.0,,,,,,79975000.0,79975000.0,,,,,-445000.0,279035000.0,,,,200000000.0,14017000.0,114101000.0,-163365000.0,24442000.0,,,-4336000.0,169429000.0,,,,71364000.0,,240801000.0,,,,,,,,,,,
2006-09-30,114101000.0,,518869000.0,10706000.0,43353000.0,,,131168000.0,,42067000.0,0.0,2970000.0,82526000.0,,,1381892000.0,-254899000.0,106091000.0,-820582000.0,,288752000.0,-2407000.0,,2.77,9263000.0,,35265000.0,,90379000.0,1706021000.0,,104658000.0,,33853000.0,28721000.0,,,82526000.0,2303716000.0,51873000.0,837000.0,,,,,121994000.0,,269919000.0,,69645000.0,-34563000.0,-3587000.0,138750000.0,,,-548882000.0,-528905000.0,,,-4852000.0,358799000.0,145964000.0,2303716000.0,,293858000.0,-206332000.0,-148440000.0,78475000.0,-14133000.0,,,6644000.0,,0.0,,,,1224813000.0,35713000.0,10706000.0,,,,,1483134000.0,,7994000.0,,,152193000.0,10189000.0,26165000.0,31000.0,48673000.0,,2390000.0,,,563250000.0,-80248000.0,-820582000.0,,752820000.0,-77115000.0,-127857000.0,1215127000.0,-232515000.0,12372000.0,,488272000.0,69645000.0,264548000.0,,,428691000.0,,,12929000.0,2970000.0,1215127000.0,440981000.0,33853000.0,,154391000.0,,9263000.0,2134712000.0,661563000.0,2134712000.0,98496000.0,,,1706021000.0,175000000.0,293858000.0,28721000.0,-17712000.0,,-33363000.0,417286000.0,,30199000.0,,,43353000.0,138750000.0,,170000.0,,222887000.0,-28407000.0,9752000.0,,752820000.0,164061000.0,113715000.0,2.81,,,1381892000.0,98496000.0,98496000.0,101583000.0,,33853000.0,97077000.0,-1723000.0,269919000.0,428691000.0,289479000.0,,175000000.0,11898000.0,33853000.0,-144590000.0,26165000.0,1483134000.0,264548000.0,-4752000.0,194738000.0,293858000.0,222887000.0,,97077000.0,48673000.0,289479000.0,,296390000.0,,488272000.0,,,,,,,
2006-12-31,33853000.0,,,10706000.0,,,,173380000.0,,40278000.0,,330000.0,,,,1458318000.0,,,-820582000.0,,,,,,3879000.0,,,,84605000.0,,,,,73088000.0,38721000.0,,1.06,73421000.0,,,919000.0,,,,,146654000.0,,,,53408000.0,11984000.0,12173000.0,116472000.0,,,,,,,,386399000.0,,2424560000.0,,,-187484000.0,,137818000.0,3285000.0,,,,,0.0,,,,,64098000.0,,,,103312000.0,,1603978000.0,,,,,176805000.0,,,471000.0,333000.0,,1835000.0,-17621000.0,,,39235000.0,,,,,-49666000.0,1321286000.0,,,1.07,517760000.0,,295928000.0,,,472325000.0,,,10613000.0,,,,,,,,,,,2272006000.0,110786000.0,,,1799681000.0,,,,,,,,,30151000.0,,,41307000.0,,104776000.0,-14910000.0,,195703000.0,,,,813688000.0,186932000.0,,,,,,110786000.0,110786000.0,,,,,-257000.0,271453000.0,,,,205000000.0,28391000.0,73088000.0,-101868000.0,26422000.0,,,-4655000.0,199467000.0,,,,140735000.0,,329150000.0,,,,,,,,,,,
2007-03-31,73088000.0,,,10706000.0,,,,163648000.0,,8796000.0,,5054000.0,,,,1569131000.0,,,-820582000.0,,,,,,0.0,,,,207000.0,,,,,89140000.0,25000000.0,,1.02,89484000.0,,,1913000.0,,,,,164284000.0,,,,59748000.0,-9390000.0,17597000.0,116612000.0,,,,,,,,372536000.0,,2628547000.0,,,-246416000.0,,108047000.0,111894000.0,,,,,0.0,,,,,59338000.0,,,,103239000.0,,1807965000.0,,,,,197236000.0,,,401000.0,344000.0,,-3346000.0,0.0,,,16052000.0,,,,,-138369000.0,1423489000.0,,,1.04,667674000.0,,247732000.0,,,464022000.0,,,13350000.0,,,,,,,,,,,2484537000.0,106861000.0,,,2020515000.0,,,,,,,,,32952000.0,,,42919000.0,,104832000.0,15065000.0,,212550000.0,,,,915406000.0,173080000.0,,,,,,106861000.0,106861000.0,,,,,397000.0,294755000.0,,,,330000000.0,40300000.0,89140000.0,-203889000.0,26025000.0,,,-4656000.0,199456000.0,,,,106120000.0,,304486000.0,,,,,,,,,,,
2007-06-30,89140000.0,,,10706000.0,,,,177792000.0,,37577000.0,,5686000.0,,,,1684523000.0,,,-820582000.0,,,,,,633000.0,,,,28126000.0,,,,,70562000.0,25000000.0,,1.09,70958000.0,,,3260000.0,,,,,154672000.0,,,,59137000.0,10000.0,25763000.0,126429000.0,,,,,,,,421274000.0,,2829764000.0,,,-247249000.0,,139534000.0,47746000.0,,,,,0.0,,,,,64960000.0,,,,103323000.0,,2009182000.0,,,,,192797000.0,,,2405000.0,396000.0,,6813000.0,0.0,,,-18578000.0,,,,,-107715000.0,1534025000.0,,,1.11,748789000.0,,254010000.0,,,463627000.0,,,11538000.0,,,,,,,,,,,2687322000.0,115204000.0,,,2223695000.0,,,,,,,,,38125000.0,,,46308000.0,,105313000.0,1099000.0,,214513000.0,,,,1002799000.0,192249000.0,,,,,,115204000.0,115204000.0,,,,,-2373000.0,322481000.0,,,,380000000.0,39876000.0,70562000.0,-205858000.0,28398000.0,,,-4660000.0,229025000.0,,,,102581000.0,,320547000.0,,,,,,,,,,,
2007-09-30,70562000.0,,778361000.0,10706000.0,34707000.0,,,175533000.0,,48434000.0,0.0,5187000.0,89567000.0,,,1815516000.0,55362000.0,105128000.0,-904655000.0,,33853000.0,192865000.0,,4.27,13072000.0,,132176000.0,,14881000.0,2386405000.0,,103338000.0,,89215000.0,,,,89567000.0,3057271000.0,47401000.0,4034000.0,,,,,166709000.0,,363534000.0,,75885000.0,5351000.0,32868000.0,124556000.0,,,-698570000.0,-894214000.0,,,-2980000.0,449449000.0,135085000.0,3057271000.0,,449261000.0,-213065000.0,,175668000.0,29940000.0,,,10126000.0,,0.0,,,,1629658000.0,62588000.0,10706000.0,,,,,2152616000.0,,88401000.0,,,211523000.0,1473000.0,29145000.0,525000.0,352000.0,,2738000.0,0.0,,767404000.0,18653000.0,-904655000.0,,1069853000.0,7955000.0,-37397000.0,1645766000.0,-333147000.0,3802000.0,,843241000.0,75885000.0,226612000.0,,,498964000.0,,,11900000.0,16257000.0,1645766000.0,690353000.0,89215000.0,,250984000.0,,13072000.0,2885369000.0,862254000.0,2885369000.0,116410000.0,,,2386405000.0,445000000.0,449261000.0,,-18638000.0,,,632319000.0,,44814000.0,,,34707000.0,124556000.0,,219000.0,,233789000.0,-17621000.0,8040000.0,,1069853000.0,215143000.0,127819000.0,4.35,,,1815516000.0,116410000.0,116410000.0,146042000.0,,89215000.0,102056000.0,-747000.0,363534000.0,498964000.0,337829000.0,,445000000.0,23609000.0,89215000.0,-186955000.0,29145000.0,2152616000.0,226612000.0,-4667000.0,234306000.0,449261000.0,233789000.0,,102056000.0,352000.0,337829000.0,,561067000.0,,843241000.0,,,,,,,
2007-12-31,89215000.0,,,10706000.0,,,,164431000.0,,52235000.0,,8500000.0,,,,1914019000.0,,,-904655000.0,,,,,,0.0,,,,,,,,,97507000.0,,,1.02,97507000.0,,,4831000.0,,,,,168633000.0,,,,70598000.0,-57372000.0,25080000.0,108080000.0,,,,,,,,456663000.0,,3188637000.0,,,-149844000.0,,110891000.0,37359000.0,,,,,0.0,,,,,60146000.0,,,,103509000.0,,2283982000.0,,,,,212617000.0,,,1365000.0,,,2740000.0,,,,8292000.0,,,,,-38953000.0,1743874000.0,,,1.04,913571000.0,,231199000.0,,,541282000.0,,,13903000.0,,,,,,,,,,,3058789000.0,107830000.0,,,2517507000.0,,,,,,,,,43984000.0,,,42896000.0,,105615000.0,662000.0,,233525000.0,,,,1144770000.0,220868000.0,,,,,,107830000.0,107830000.0,,,,,-102000.0,385675000.0,,,,485000000.0,8711000.0,97507000.0,-139958000.0,29247000.0,,,-4668000.0,235795000.0,,,,123119000.0,,365732000.0,,,,,,,,,,,
2008-03-31,97507000.0,,,10706000.0,,,,157773000.0,,64016000.0,,0.0,,,,2014080000.0,,,-904655000.0,,,,,,0.0,,,,,,,,,90736000.0,,,0.96,90736000.0,,,4773000.0,,,,,155670000.0,,,,58695000.0,-12050000.0,21193000.0,110865000.0,,,,,,,,473644000.0,,3300517000.0,,,-171867000.0,,152364000.0,2681000.0,,,,,0.0,,,,,58784000.0,,,,103883000.0,,2395862000.0,,,,,207542000.0,,,6919000.0,,,1660000.0,,,,-6771000.0,,,,,-19503000.0,1841218000.0,,,0.98,931042000.0,,210996000.0,,,543985000.0,,,14090000.0,,,,,,,,,,,3156118000.0,102054000.0,,,2612133000.0,,,,,,,,,51872000.0,,,46508000.0,,106090000.0,5448000.0,,216271000.0,,,,1142038000.0,219686000.0,,,,,,102054000.0,102054000.0,,,,,-4252000.0,404534000.0,,,,480000000.0,10667000.0,90736000.0,-161816000.0,33499000.0,,,-4686000.0,253958000.0,,,,100131000.0,,361253000.0,,,,,,,,,,,
2008-06-30,90736000.0,,,10706000.0,,,,190644000.0,,59413000.0,,5426000.0,,,,2166172000.0,,,-904655000.0,,,,,,5724000.0,,,,17738000.0,,,,,99018000.0,2259000.0,,1.18,99018000.0,,,4651000.0,,,522000.0,,188936000.0,,,,62615000.0,1752000.0,20320000.0,156559000.0,,,,,,,,522517000.0,,3439586000.0,,,-187307000.0,,180333000.0,1707000.0,,,,,0.0,,,,,70187000.0,,,,104530000.0,,2534931000.0,,,,,240146000.0,,,5983000.0,,,8630000.0,,,,8282000.0,,,,,-6974000.0,1961306000.0,,,1.2,940241000.0,,272108000.0,,,611399000.0,,,14723000.0,,,,,,,,,,,3378521000.0,125369000.0,,,2767122000.0,,,,,,,,,51210000.0,,,49329000.0,,106689000.0,18706000.0,,232191000.0,,,,1212349000.0,248349000.0,,,,,,125369000.0,125369000.0,,,,,1619000.0,435912000.0,,,,455000000.0,17279000.0,99018000.0,-173758000.0,31880000.0,,,-4706000.0,274168000.0,,,,113290000.0,,396623000.0,,,,,,,,,,,
