date,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,trailingOperatingIncome,annualCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTotalRevenue,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualCurrentDebt,trailingFreeCashFlow,annualEndCashPosition,trailingCommonStockIssuance,quarterlyNetIncomeCommonStockholders,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyDilutedEPS,trailingTaxProvision,quarterlyRetainedEarnings,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualFreeCashFlow,quarterlyTotalAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualAccountsReceivable,annualLongTermDebt,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualBasicAverageShares,annualOtherNonCashItems,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,quarterlyGoodwill,annualDepreciationAndAmortization,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyInventory,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyNetIncome,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualCurrentLiabilities,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualInventory,trailingChangeInInventory,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,quarterlyInterestExpense,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyBasicEPS,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingBeginningCashPosition,annualDeferredIncomeTax,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,trailingOperatingExpense,annualGrossPPE,trailingInvestingCashFlow,trailingCapitalExpenditure,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualBasicEPS,annualGoodwill,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,trailingGrossProfit,annualCapitalExpenditure,trailingChangeInWorkingCapital,quarterlyDilutedAverageShares,trailingDeferredIncomeTax,annualTotalRevenue,annualRepaymentOfDebt,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingSellingGeneralAndAdministration,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualPurchaseOfBusiness,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyOtherIntangibleAssets,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
2017-03-31,,,9324000.0,,,,,,,6954000.0,,,,,40310000.0,,235019000.0,265893000.0,-13456000.0,,1.4,,438783000.0,,21085000.0,97313000.0,,,,,106242000.0,,76228000.0,,,,297323000.0,55906000.0,,,,3070656000.0,,,2804763000.0,,2196041000.0,,,,144469000.0,,,,,40310000.0,,,,28633000.0,51706000.0,,,,,,,,874615000.0,1961022000.0,,10581000.0,-13437000.0,,,,70429000.0,184031000.0,,-38826000.0,48484000.0,98000.0,,40639000.0,881000.0,40310000.0,,,113292000.0,37064000.0,5645000.0,68729000.0,575451000.0,657716000.0,,40639000.0,,,,,,,,26923000.0,67233000.0,2286841000.0,,,,0.0,,3521000.0,,,,40639000.0,,,9876000.0,-38924000.0,,,61994000.0,-69222000.0,,-1209000.0,1.41,,,23147000.0,,3460000.0,-960336000.0,,72546000.0,37118000.0,,145166000.0,,,,,3247177000.0,,,,,20445000.0,-1943000.0,73245000.0,-6815000.0,,,,,,,0.0,,,,,,,,,,,28723000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,2723000.0,,,,,,,2611000.0,,,,,2729000.0,,235082000.0,192004000.0,-13463000.0,,0.1,,428049000.0,,21355000.0,34512000.0,,,,,-6329000.0,,13157000.0,,,,136238000.0,23264000.0,,,,3065154000.0,,,2873150000.0,,2199725000.0,,,,146960000.0,,,,,2729000.0,,,,28648000.0,50923000.0,,,,,,,,865429000.0,1964643000.0,,5966000.0,-8626000.0,,,,31908000.0,91551000.0,,-55896000.0,57666000.0,-502000.0,,20854000.0,958000.0,2729000.0,,,44687000.0,31530000.0,-9182000.0,68885000.0,577176000.0,658118000.0,,20854000.0,,,,,,,,1669000.0,4398000.0,2360584000.0,,,,0.0,,40639000.0,,,,20854000.0,,,9717000.0,-55394000.0,,,61991000.0,-12954000.0,,-23000.0,0.1,,,62918000.0,,3215000.0,-973084000.0,,64458000.0,-19785000.0,,49065000.0,,,,,3333668000.0,,,,,1725000.0,-91000.0,95761000.0,-6678000.0,,,,,,,0.0,,,,,,,,,,,28717000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,3046000.0,,,,,,,1355000.0,,,,,-8495000.0,,202951000.0,199546000.0,-13471000.0,,-0.3,,406081000.0,,21484000.0,14828000.0,,,,,-52498000.0,,-6656000.0,,,,88190000.0,-5685000.0,,,,3105607000.0,,,2906061000.0,,2258925000.0,,,,146229000.0,,,,,-8495000.0,,,,28678000.0,66961000.0,,,,,,,,846682000.0,2055974000.0,,9854000.0,-7663000.0,,,,23450000.0,64106000.0,,-51850000.0,59549000.0,-727000.0,,15780000.0,1493000.0,-8495000.0,,,24084000.0,30740000.0,-1883000.0,69245000.0,572293000.0,757429000.0,,15780000.0,,,,,,,,-6119000.0,-14614000.0,2397790000.0,,,,0.0,,20854000.0,,,,15780000.0,,,9451000.0,-51123000.0,,,21995000.0,48151000.0,,-780000.0,-0.3,,,4670000.0,,4243000.0,-986332000.0,,71332000.0,-5074000.0,,-1375000.0,,,,,3384122000.0,,,,,-4883000.0,0.0,87475000.0,-6528000.0,,,,,,,0.0,,,,,,,,,,,28678000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,71265000.0,,4962000.0,,490041000.0,1915120000.0,,,1424000.0,4371000.0,150903000.0,,3472000.0,,-90167000.0,-30757000.0,381850000.0,269936000.0,-13567000.0,0.0,-3.14,,302349000.0,,21654000.0,-108954000.0,,139251000.0,112308000.0,30696000.0,-54306000.0,-55623000.0,56522000.0,,3472000.0,-577000.0,240422000.0,-42789000.0,2296970000.0,66363000.0,-6891000.0,3039746000.0,-1.94,28753000.0,2769810000.0,-55623000.0,2296970000.0,132881000.0,-8438000.0,269936000.0,147335000.0,3521000.0,68362000.0,683184000.0,-53957000.0,-90167000.0,,3039746000.0,15291000.0,28736000.0,71265000.0,-2034000.0,6506000.0,28669000.0,20055000.0,,,742776000.0,742776000.0,1915120000.0,-55623000.0,6773000.0,31150000.0,,85578000.0,,68362000.0,150353000.0,0.0,-67600000.0,47973000.0,554000.0,,3472000.0,-192710000.0,-90167000.0,6773000.0,302349000.0,90069000.0,33547000.0,10991000.0,66363000.0,270526000.0,683184000.0,0.0,3472000.0,,,0.0,7419000.0,,272132000.0,381850000.0,-53230000.0,-143397000.0,2254974000.0,47973000.0,,,0.0,-189378000.0,15780000.0,2769810000.0,206704000.0,,3472000.0,2254974000.0,37699000.0,9457000.0,-68154000.0,147335000.0,,150903000.0,41444000.0,,-297000.0,-3.137771,270526000.0,5571000.0,-87636000.0,3472000.0,6506000.0,-960477000.0,,92983000.0,-12308000.0,3099000.0,13848000.0,,,-52414000.0,38501000.0,3215451000.0,,-86380000.0,,,-69701000.0,0.0,112308000.0,-8438000.0,-960477000.0,,,3215451000.0,,,0.0,,92983000.0,-2309000.0,-1.94,,-49000.0,-214172000.0,,-213595000.0,,28736000.0,,762173000.0,-40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,14292000.0,,,,,,,,,,,,41537000.0,,316853000.0,241694000.0,-12781000.0,,1.44,,330081000.0,,20985000.0,88333000.0,,,,,47090000.0,,67348000.0,,,,264712000.0,14665000.0,,,,3029339000.0,,,2787645000.0,,2257134000.0,,,,149126000.0,,,,,41537000.0,,,,28753000.0,63360000.0,,,,,,,,772205000.0,1940281000.0,,9262000.0,-19868000.0,,,,78091000.0,161094000.0,,-57488000.0,35135000.0,-57000.0,,11215000.0,-834000.0,41537000.0,,,103618000.0,36270000.0,13173000.0,66709000.0,283129000.0,683497000.0,,11215000.0,,,-22000000.0,,,,,15462000.0,56999000.0,2289110000.0,,,,0.0,,3472000.0,,,,11215000.0,,,9515000.0,-57431000.0,,,124785000.0,-39290000.0,,-309000.0,1.44,,,12485000.0,,7081000.0,-972776000.0,,92133000.0,7743000.0,,104521000.0,,,,,3261886000.0,,,,,13327000.0,,78321000.0,-8284000.0,,,,,,,,,,,,,,,,,,28803000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,2722000.0,,,,,,,,,,,,-998000.0,,297880000.0,180844000.0,-12796000.0,,-0.034653,,315462000.0,,21037000.0,29416000.0,,,,,13192000.0,,8269000.0,,,,124567000.0,39179000.0,,,,2986760000.0,,,2805916000.0,,2227234000.0,,,,140163000.0,,,,,-339000.0,,,,28800000.0,52764000.0,,,,,,,,759526000.0,1929354000.0,,6652000.0,-6745000.0,,,,31512000.0,84861000.0,,-44970000.0,43109000.0,252000.0,,8755000.0,7000.0,-998000.0,,,39706000.0,31437000.0,-8370000.0,64854000.0,281028000.0,683895000.0,,8755000.0,,,0.0,,,,,-156000.0,-495000.0,2313858000.0,,,,0.0,,11215000.0,,,,8755000.0,,,8771000.0,-44939000.0,,,121885000.0,-15621000.0,,30000.0,-0.034653,,,66847000.0,,11588000.0,-984998000.0,,91876000.0,-2460000.0,,58131000.0,,,,,3298856000.0,,,,,-2100000.0,,70551000.0,-8131000.0,,,,,,,,,,,,,,,,,,28800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,547000.0,,,,,,,,,,,,-11794000.0,,382942000.0,218159000.0,-12810000.0,,-0.41,,290059000.0,,21485000.0,15374000.0,,,,,-60548000.0,,-6111000.0,,,,91239000.0,-3058000.0,,,,3081407000.0,,,2863248000.0,,2343826000.0,,,,140475000.0,,,,,-11144000.0,,,,28815000.0,61617000.0,,,,,,,,737581000.0,1960884000.0,,9453000.0,3684000.0,6563000.0,,,25125000.0,66629000.0,,-58617000.0,53064000.0,-1856000.0,,29965000.0,-312000.0,-11794000.0,,,24610000.0,30721000.0,-9937000.0,65113000.0,274315000.0,724654000.0,,29965000.0,,,0.0,,,,,-4285000.0,-15429000.0,2373394000.0,,,,0.0,,8755000.0,,,,29965000.0,,,9006000.0,-56425000.0,,,185440000.0,83950000.0,,-12000.0,-0.41,,,3862000.0,,12844000.0,-996994000.0,,94832000.0,21210000.0,,-4123000.0,,,,,3370388000.0,,,,,-7273000.0,,80143000.0,-7977000.0,,,,,,,,,,,,,,,,,,28815000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,70402000.0,,5247000.0,,442299000.0,1970944000.0,,,16792000.0,,247609000.0,,12633000.0,,35824000.0,24191000.0,509084000.0,295921000.0,-12924000.0,,1.24,,312182000.0,,21649000.0,83902000.0,,132162000.0,115878000.0,-10041000.0,-45599000.0,67311000.0,62253000.0,,12633000.0,-3390000.0,226702000.0,-60827000.0,2480028000.0,63558000.0,-45865000.0,3242662000.0,2.235769,28880000.0,2946741000.0,64569000.0,2480028000.0,131682000.0,-7188000.0,295921000.0,147763000.0,3472000.0,66970000.0,706247000.0,-51311000.0,36783000.0,,3242662000.0,,28880000.0,70402000.0,-7951000.0,14149000.0,28880000.0,22808000.0,,,762634000.0,762634000.0,1970944000.0,64569000.0,7306000.0,39721000.0,8954000.0,85156000.0,,66970000.0,130751000.0,0.0,-56378000.0,44149000.0,-1729000.0,,12633000.0,-2462000.0,35824000.0,7306000.0,312182000.0,95951000.0,33698000.0,8341000.0,63558000.0,280463000.0,706247000.0,0.0,12633000.0,,,-75000000.0,57843000.0,,263844000.0,509084000.0,13000000.0,49783000.0,2421372000.0,44149000.0,,,0.0,-3601000.0,29965000.0,2946741000.0,168771000.0,,12633000.0,2421372000.0,217318000.0,10008000.0,-55841000.0,147763000.0,,247609000.0,28804000.0,,-424000.0,1.240443,280463000.0,3207000.0,-83013000.0,12633000.0,14149000.0,-993118000.0,,127268000.0,-17332000.0,181000.0,10242000.0,,,14356000.0,,3414490000.0,,91502000.0,,,10402000.0,0.0,115878000.0,-7188000.0,-993118000.0,,,3414490000.0,,,,,127268000.0,-715000.0,2.235769,8954000.0,9161000.0,-217453000.0,,-214636000.0,,28880000.0,,706143000.0,-97000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,,13663000.0,,,,,,,,,,,,43201000.0,,526089000.0,272109000.0,-12935000.0,,1.49,,342734000.0,,21572000.0,97617000.0,,,,,56030000.0,,76045000.0,,,,285348000.0,8282000.0,,,,3191117000.0,,,2919008000.0,,2396890000.0,,,,120569000.0,,,,,43418000.0,,,,28906000.0,66610000.0,,,,,,,,794227000.0,1870801000.0,,9233000.0,-14883000.0,8954000.0,,,93617000.0,168865000.0,,-51056000.0,19540000.0,-1991000.0,,12817000.0,-13747000.0,43201000.0,,,116483000.0,40438000.0,21108000.0,63829000.0,293662000.0,632484000.0,,12817000.0,,,0.0,,,,,8675000.0,52093000.0,2440506000.0,,,,0.0,,12633000.0,,,,12817000.0,,,,-48764000.0,,,280549000.0,-53554000.0,,-936000.0,1.49,,,-4891000.0,,16077000.0,-1005117000.0,,117440000.0,184000.0,,104794000.0,,,,,3445623000.0,,,,,6306000.0,,103207000.0,-8439000.0,,,,,,,,,,,,,,,,,,28970000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,1149000.0,,,,,,,,,,,,1095000.0,,307030000.0,239058000.0,-12979000.0,,0.04,,330018000.0,,22175000.0,38485000.0,,,,,9431000.0,,16098000.0,,,,123443000.0,24466000.0,,,,3238131000.0,,,2999073000.0,,2361385000.0,,,,129835000.0,,,,,2051000.0,,,,29337000.0,64984000.0,,,,,,,,876746000.0,2054355000.0,,7826000.0,-8861000.0,49393000.0,,,42670000.0,79089000.0,,-45008000.0,23100000.0,-3398000.0,,57864000.0,-2768000.0,1095000.0,,,44354000.0,28256000.0,-6185000.0,62815000.0,292791000.0,806001000.0,,60885000.0,,,0.0,,,,,625000.0,2676000.0,2493525000.0,,,,0.0,,12817000.0,,,,60885000.0,,,,-41911000.0,,,124476000.0,43399000.0,,1013000.0,0.04,,,78077000.0,,18159000.0,-1016185000.0,,87025000.0,49733000.0,,51342000.0,,,,,3509710000.0,,,,,-1264000.0,,76429000.0,-8324000.0,,,,,,,,,,,,,,,,,,29394000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,5728000.0,,,,,,,,,,,,-19301000.0,,358408000.0,202727000.0,-13691000.0,,-0.63,,296256000.0,,23587000.0,13953000.0,,,,,-63163000.0,,-9634000.0,,,,90317000.0,-5696000.0,,,,3251618000.0,,,3048891000.0,,2406949000.0,,,,123352000.0,,,,,-18506000.0,,,,30429000.0,66613000.0,,,,,,,,844669000.0,2048541000.0,,10406000.0,-8023000.0,49333000.0,,,29617000.0,67023000.0,,-129226000.0,41230000.0,-10071000.0,,10522000.0,-2267000.0,-19301000.0,,,23294000.0,32928000.0,-18216000.0,63018000.0,284625000.0,806014000.0,,10522000.0,,,-10000000.0,,,,,-4343000.0,-22849000.0,2541223000.0,,,,0.0,,57864000.0,,,0.0,10522000.0,,,,-62318000.0,,,160251000.0,78043000.0,,-449000.0,-0.63,,,7019000.0,,27839000.0,-1027330000.0,,95001000.0,-52028000.0,,-845000.0,,,,,3568553000.0,,,,,-2571000.0,,76197000.0,-8210000.0,,,,,,,,,,,,,,,,,,30429000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
