date,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualInterestExpense,quarterlyOtherIntangibleAssets,annualRepaymentOfDebt,annualBeginningCashPosition,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,trailingCapitalExpenditure,annualCapitalExpenditure,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingInterestExpense,quarterlyCapitalStock,annualBasicEPS,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyEbitda,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyOperatingIncome,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualCurrentDeferredRevenue,annualCapitalStock,annualCostOfRevenue,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,annualBasicAverageShares,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,trailingCashDividendsPaid,annualInventory,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingNetIncome,quarterlyNonCurrentDeferredRevenue,quarterlyPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,quarterlyPretaxIncome,annualChangesInAccountReceivables,quarterlyRetainedEarnings,quarterlyTaxProvision,trailingOperatingExpense,annualNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualGoodwill,annualPretaxIncome,annualCommonStockIssuance,quarterlyTotalAssets,annualFreeCashFlow,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,quarterlyFreeCashFlow,annualAccountsReceivable,annualTotalRevenue,annualPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyDepreciationAndAmortization,annualTaxProvision,annualNonCurrentDeferredRevenue,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualLongTermDebt,annualStockholdersEquity,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualOperatingIncome,annualDepreciationAndAmortization,annualCashAndCashEquivalents,annualCurrentLiabilities,quarterlyCurrentDebt,annualCurrentAccruedExpenses,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,annualDilutedAverageShares,quarterlyEndCashPosition,quarterlyBasicEPS,quarterlyNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyGrossProfit,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualNetPPE,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualDilutedEPS,annualOtherNonCurrentAssets,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualStockBasedCompensation,annualDeferredIncomeTax,quarterlyChangeInInventory,quarterlyCommonStockIssuance,trailingSaleOfInvestment,trailingPurchaseOfBusiness,trailingRepurchaseOfCapitalStock,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingBasicEPS,trailingDilutedAverageShares,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingDeferredIncomeTax,quarterlyChangesInAccountReceivables,quarterlyChangeInWorkingCapital,trailingChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingBasicAverageShares,quarterlyChangeInAccountPayable,quarterlyOtherNonCashItems
,,,,,0.0,83788102361.0,,,,,12057612876.0,,,2592516705.0,,,224261934.0,,,,9057935804.0,9057935804.0,,275967629.0,,426643385.0,7651638029.0,,15200383440.0,,,-28675116272.0,565656827.0,,7478249522.0,,-4955045946.0,,,8303712109.0,,,6552578463.0,,,28822825636.0,,,,,,,,,,13421866712.0,,,20560763894.0,111659501283.0,30977034475.0,,,,,,,,,,,,2581151383.0,0.0,,,,20370229504.0,213711020166.0,6624466165.0,,41554051164.0,1628309120.0,,,,19677730468.0,,12255625737.0,,1294636530.0,10364680703.0,,,,,,297904388776.0,,,266927354301.0,,78925276369.0,8466820766.0,,,,,,,1376627821.0,3947576869.0,901016007.0,4996157045.0,,,,,,84855319295.0,,,,,,,,,,,68729648949.0,,1679245944.0,-2000.0,,,,,196514820578.0,,4794596194.0,-4668999771.0,,,8980101929.0,,3947576869.0,1405431296.0,5156493294.0,-4557079.0,24567709384.0,9145095168.0,,1751133646.0,,,,,-1724966190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,223130371.0,84173822000.0,,,,,6020461000.0,,,11473143295.0,,,,,,,8858985000.0,8858985000.0,,,,127564000.0,8734732000.0,,15200383000.0,,,-45293197728.0,7677910000.0,,8980101929.0,,-2362189054.0,,,5085068891.0,,,6185976537.0,,,24101545364.0,,,,,,,,,,6043792288.0,,,227291579000.0,115721525000.0,31100598000.0,,,,,,,,,,,,1213009000.0,0.0,,,,393343000.0,227291579000.0,3384811835.0,,36346545000.0,785694880.0,,,0.0,6442425532.0,,11025547000.0,,348342000.0,12404802000.0,,,,,,307107004000.0,,,276006406000.0,,83178953000.0,3681603234.0,,,,,,,944198000.0,2229263131.0,2530384993.0,2599116955.0,,,,,,88958649000.0,,,,,,,,,,,81025886000.0,,1700257056.0,,,,,,204680174000.0,,744126000.0,-2149139229.0,,,8858985000.0,,2229263131.0,2685532000.0,5334865000.0,-2620845731.0,24882186000.0,17659119832.0,,-1172677646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44436979.0,82776358171.0,,,,,12033915252.0,,,2322077139.0,,,236622856.0,,,,7650272841.0,7650272841.0,,,,468666268.0,8176194048.0,,15200383440.0,,,-25809830079.0,1286588198.0,,8858985000.0,,-5099048911.0,,,6623906288.0,,,4963980857.0,,,30296259772.0,,,,,,,,,,7933659462.0,,,27281877092.0,112359770727.0,30456252314.0,,,,,,,,,,,,2588553639.0,-2332825.0,,,,23948201655.0,218570341880.0,4911405535.0,,39806890322.0,1157629523.0,,,,23010201776.0,,12195114608.0,,1233694328.0,10583139764.0,,,,,,299723834000.0,,,269267581686.0,,83105912166.0,2834610551.0,,,,,,,999528540.0,3096386557.0,836429875.0,3753776012.0,,,,,,88676952635.0,,,,,,,,,,,64208653215.0,,1712500753.0,,,,,,201036723362.0,,1355404670.0,-4776759534.0,,,7596379238.0,,3096386557.0,1585170301.0,5708341112.0,-9021846162.0,25281363453.0,7286057996.0,,1659925431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,231518156000.0,,332251000.0,,86002995000.0,3733566000.0,8520427000.0,,6817526000.0,5906778000.0,-135106910000.0,7478250000.0,,2819498000.0,,365887000.0,,-20234333000.0,,7810501000.0,7810501000.0,277873123000.0,,-13601850000.0,278602000.0,12059004000.0,,15200383000.0,0.56,8043406000.0,,7352149000.0,2105861000.0,,,,10347987000.0,-2794176000.0,,,-1270582000.0,,,,,97835598000.0,-170193133000.0,,31271152000.0,365887000.0,15200383000.0,64165344000.0,,-276118000.0,,49648892000.0,,401711289000.0,130196251000.0,36966616000.0,440791000.0,15200383000.0,,212653002000.0,2262752000.0,,,6879143000.0,-170193133000.0,,,1296622000.0,,,1050309000.0,,3164921000.0,231518156000.0,,-838272000.0,38690132000.0,,,27095000.0,0.0,,,14050096000.0,38690132000.0,816936000.0,12135729000.0,,8520427000.0,12135729000.0,13813138000.0,0.0,314839739000.0,11276491000.0,-7206220000.0,277873123000.0,7352149000.0,77173332000.0,,14050096000.0,113814236000.0,,12059004000.0,,,1002675000.0,,,,-17649646000.0,,3465151000.0,1296622000.0,314839739000.0,82456751000.0,7810501000.0,77173332000.0,86002995000.0,6457374000.0,,278602000.0,18377740000.0,15162715000.0,7881630000.0,130196251000.0,97835598000.0,816936000.0,,,,,23038145000.0,440791000.0,212653002000.0,1474301000.0,797370000.0,,,15200383000.0,,,,2262752000.0,6879143000.0,,23038145000.0,,,,82456751000.0,31510824000.0,1811681000.0,231518156000.0,,0.0,7881630000.0,5495470000.0,0.56,4321945000.0,35446284000.0,36966616000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,14873800.0,73844879300.0,,,15200383440.0,,14277062900.0,,,1201117800.0,,,262472600.0,,,,11143444100.0,11143444100.0,,876181300.0,,3116395800.0,11626697200.0,,15200383400.0,,,-46753048700.0,9157075100.0,,7810501000.0,,-4908334000.0,,,3639314000.0,5606359600.0,,3422636700.0,,,37577079000.0,,,,,,,,,,7648994300.0,,3291019500.0,273027940700.0,159579672900.0,45362037600.0,,,,,,0.4,,,,,,3820782000.0,-5975034800.0,,,,27898788500.0,273027940700.0,1462917400.0,,35457343200.0,493018600.0,,,0.0,32953324500.0,,17401696700.0,,880589200.0,12271917700.0,,,,,,375542682200.0,,,330180644600.0,,115645660600.0,2740660300.0,,,,,,,1706431900.0,651979300.0,887403600.0,969898800.0,,,,,,122893920000.0,,,,,,,,,,,92434707600.0,,2176396600.0,-5000000.0,,,,,282473592900.0,,3134312900.0,-9993243800.0,15200383440.0,,11101520500.0,0.4,651979300.0,1385876100.0,6970829400.0,-2141303600.0,23452619300.0,4623754500.0,,216677300.0,,,,,-386490100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1015789200.0,82167580000.0,,,,,6165997000.0,,,17593595200.0,,,,,,,12125254000.0,12125254000.0,,,,2445767000.0,16092663000.0,,15200383000.0,,,-27447368300.0,7639261000.0,,11101520500.0,,-5574607000.0,,,1843363000.0,4662425400.0,,1644377300.0,,,33856610000.0,,-2247562000.0,,,,,,,,6653020700.0,,1033060500.0,298800618000.0,169497268000.0,50532702000.0,,,,,,,,,,,,1453204000.0,-4842072200.0,,,,5543844000.0,296553056000.0,-642881400.0,,34525965000.0,-14143600.0,,,,14618637500.0,,17264031000.0,,503634000.0,15549874000.0,,,,,,399125211000.0,,,348592509000.0,,115506757000.0,1078413700.0,,,,,,,2081224000.0,-408035300.0,3426855400.0,-628737800.0,,,,,,125157458000.0,,,,,,,,,,,126038437000.0,,2486244400.0,,,,,,294654726000.0,,1749411000.0,-10276141200.0,,,12134581000.0,,-408035300.0,4752552000.0,8398282000.0,1229307600.0,23663313000.0,19237972500.0,,103751700.0,,,,,-2658509900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,485552135000.0,,1471889000.0,,87641566000.0,4578230000.0,1511236000.0,,9749004000.0,6260401000.0,-164764055000.0,7810501000.0,,904691000.0,,1504926000.0,,-26011937000.0,,9282390000.0,9282390000.0,348051801000.0,,4013180000.0,615013000.0,15496475000.0,,15200383000.0,0.1,10590084000.0,,7464976000.0,3168441000.0,,,,1584207000.0,4151176000.0,,,714045000.0,,,,,113415196000.0,-189959257000.0,,42308101000.0,1504926000.0,15200383000.0,100967953000.0,,-11119023000.0,,51491491000.0,,485552135000.0,155950488000.0,48537710000.0,430703000.0,15200383000.0,,288974907000.0,4566680000.0,,,7385411000.0,-189959257000.0,,,3250650000.0,,,-718218000.0,,4578230000.0,295592878000.0,,-6201149000.0,35793257000.0,,,964551000.0,,,,21948753000.0,35793257000.0,947302000.0,15484120000.0,,1579836000.0,15484120000.0,2801733000.0,0.0,396589511000.0,3185426000.0,-4352973000.0,348051801000.0,7464976000.0,123024791000.0,,21948753000.0,152459444000.0,-5600000.0,15496475000.0,,,904691000.0,,,,-31748825000.0,,1217526000.0,3250650000.0,396589511000.0,133024419000.0,9282390000.0,123024791000.0,87641566000.0,9721709000.0,,615013000.0,9183390000.0,20635833000.0,9282390000.0,155950488000.0,113415196000.0,947302000.0,,,,,21122616000.0,430703000.0,288974907000.0,2186758000.0,1904381000.0,,,15200383000.0,,,,4566680000.0,7385411000.0,,21122616000.0,,,,133024419000.0,29197363000.0,2414376000.0,295592878000.0,,0.0,9282390000.0,6260401000.0,0.1,1904381000.0,33186570000.0,48537710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,87784788000.0,,,,,5526828000.0,,,,,,593675000.0,,,,16264513000.0,16264513000.0,,,,,35526103000.0,,15200383000.0,,,,7271162000.0,,,,,,,,,,,,,,,,,,,,,,,,,,290035128000.0,141276474000.0,56185714000.0,,,,,,,,,,,,,,,,,319966000.0,290035128000.0,,,35877891000.0,,,,,,,24878005000.0,,1006955000.0,15387868000.0,,,,,,398785889000.0,,,342600175000.0,,139045280000.0,,,,,,,,5363068000.0,,,,,,,,,148755333000.0,,,,,,,,,,,101817673000.0,,,,,,,,290031807000.0,,7554585000.0,,,,,,,4288212000.0,8950286000.0,,21775096000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,540981769000.0,,6135292000.0,,94435418000.0,6219387000.0,392086000.0,,10486412000.0,6224699000.0,-176752357000.0,9282390000.0,,965156000.0,,1976647000.0,,-20707998000.0,,15402578000.0,15402578000.0,358104242000.0,,-2243070000.0,550832000.0,14683707000.0,,15698093000.0,0.03,11845280000.0,,7799693000.0,2110690000.0,,,,1329974000.0,3907658000.0,,,-1996075000.0,,,,,97194554000.0,-247470463000.0,,44531699000.0,1976647000.0,15698093000.0,114904660000.0,,-1138104000.0,,54645964000.0,,540981769000.0,138206214000.0,61799069000.0,231299000.0,15283335000.0,,303781641000.0,3866159000.0,,,9543691000.0,-247470463000.0,,,3863854000.0,,,-2391540000.0,,6219387000.0,293511306000.0,,-3273058000.0,34665305000.0,,,724896000.0,,,,24804671000.0,34665305000.0,1152767000.0,15572227000.0,,734435000.0,15572227000.0,1973147000.0,3245330000.0,419903311000.0,8019980000.0,-1520038000.0,358104242000.0,7799693000.0,155532824000.0,,24804671000.0,169550624000.0,-450000.0,14683707000.0,,,965156000.0,,,,-20375882000.0,,643173000.0,3863854000.0,419903311000.0,165575427000.0,15417682000.0,155532824000.0,94435418000.0,10053762000.0,,550832000.0,10114265000.0,20916114000.0,15402578000.0,138206214000.0,97194554000.0,1152767000.0,,,,,21637383000.0,231299000.0,303781641000.0,0.0,2769078000.0,,,15283335000.0,,,,3866159000.0,9543691000.0,,21637383000.0,,,,165575427000.0,28727978000.0,349703000.0,293511306000.0,,,15402578000.0,6224699000.0,0.03,2769078000.0,33375673000.0,61799069000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,96955693000.0,,,,,6006500000.0,,,,,,522873000.0,,,,12944695000.0,12944695000.0,,,,551617000.0,14510296000.0,,15698093000.0,,,,7816617000.0,,,,,,,,,,,,,,,,,,,,,,,,,,290944360000.0,147350636000.0,60146363000.0,,,,,,,,,,,,3733961000.0,,,,,4826400000.0,290944360000.0,,,36265139000.0,,,,,,,23437237000.0,,1618471000.0,15732935000.0,,,,,,417494327000.0,,,357347964000.0,,140586821000.0,,,,,,,,898326000.0,,,,,,,,,151043011000.0,,,,,,,,,,,110629614000.0,,,,,,,,298393647000.0,,2866599000.0,,,,,,,4075432000.0,10270284000.0,,22772382000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
