date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingCommonStockIssuance,annualTotalRevenue,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,annualRetainedEarnings,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyDilutedEPS,annualCurrentDebt,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherIncomeExpense,quarterlyBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingPretaxIncome,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualNetPPE,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualBeginningCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualGrossPPE,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,annualOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyTaxProvision,annualGoodwill,trailingCashDividendsPaid,trailingNetIncome,trailingCostOfRevenue,annualStockBasedCompensation,trailingBeginningCashPosition,annualInterestExpense,quarterlyEbitda,annualBasicEPS,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyPretaxIncome,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,trailingOperatingExpense,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,quarterlyInventory,quarterlyOtherShortTermInvestments,annualInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,annualChangeInInventory,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.922838400,,-193300000.0,,,,326700000.0,,,258400000.0,,781200000.0,,582700000.0,,,,,,,,,,84200000.0,,,,,16200000.0,,,,,0.1525,,,470900000.0,1252100000.0,,-1400000.0,,,8300000.0,,,,49200000.0,,-800000.0,,841100000.0,,,,,,120600000.0,,,,,16200000.0,16200000.0,0.0,102857143.0,,,98100000.0,209200000.0,,,,,,0.0,-212800000.0,,,,,659300000.0,,,,,,,,,,,,0.0,,231700000.0,,,,92500000.0,,,0.1575,-2100000.0,,,404200000.0,,,,80000000.0,,,,,,,100000.0,,,73500000.0,,73500000.0,,2200000.0,,4600000.0,,,,28100000.0,,,159900000.0,,,-7500000.0,251400000.0,,,,,,,779900000.0,,16100000.0,,-110300000.0,157600000.0,,-209400000.0,,,418200000.0,,9700000.0,,,,,,,,36400000.0,,,,25900000.0,,,141100000.0,,,,6300000.0,-40600000.0,106229508.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,16000000.0,,,,342300000.0,,,218000000.0,,811000000.0,,637400000.0,,,,,,,,,,79900000.0,,,,,16800000.0,,,,,0.1575,,,472600000.0,1283600000.0,,0.0,,,9100000.0,,,,49600000.0,,200000.0,,855400000.0,,,,,,117600000.0,,,,,16800000.0,16800000.0,1000000.0,103384615.0,,,99600000.0,168400000.0,,,,,,0.0,-8300000.0,,,,,654300000.0,,,,,,,,,,,,0.0,,230000000.0,,,,89000000.0,,,0.1625,400000.0,,,422700000.0,,,,85400000.0,,,,,,,2100000.0,,,52000000.0,,52000000.0,,2700000.0,,6000000.0,,,,28600000.0,,,161800000.0,,-2600000.0,5500000.0,259200000.0,,,,,,,771900000.0,,26800000.0,,-116200000.0,-39100000.0,,-10800000.0,,,469600000.0,,10100000.0,,,,,,,,37700000.0,,,,26900000.0,,,143000000.0,,0.0,,900000.0,-21500000.0,106666667.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,-4500000.0,15200000.0,,765300000.0,105910931.0,359000000.0,-158300000.0,14700000.0,180300000.0,,729600000.0,-4400000.0,585000000.0,,,2875000000.0,-1900000.0,,359000000.0,,,104500000.0,79700000.0,,135400000.0,90100000.0,2446100000.0,17300000.0,,39100000.0,1220200000.0,65400000.0,,9500000.0,53500000.0,490600000.0,1220200000.0,0.6175,-300000.0,108300000.0,,8200000.0,,186300000.0,,44900000.0,102992126.0,-2000000.0,,765300000.0,,,18300000.0,,,116400000.0,,,448700000.0,,17300000.0,17300000.0,1100000.0,,31600000.0,53500000.0,105400000.0,135400000.0,,,729600000.0,,,53500000.0,-200000.0,105400000.0,,,139700000.0,651600000.0,65400000.0,,245500000.0,180300000.0,81800000.0,,585000000.0,,139900000.0,44900000.0,26100000.0,0.0,,245500000.0,,-47800000.0,,87900000.0,389200000.0,53500000.0,,4100000.0,,,448700000.0,101300000.0,,94300000.0,90100000.0,,,,490600000.0,-4400000.0,,-300000.0,2000000.0,,53500000.0,,53500000.0,289000000.0,4900000.0,,9500000.0,255600000.0,,,28500000.0,,,186300000.0,,-3500000.0,3600000.0,255600000.0,-220600000.0,,320600000.0,,,,768000000.0,65400000.0,23800000.0,-1800000.0,-115900000.0,-22300000.0,,-8600000.0,-240100000.0,,389200000.0,26100000.0,10400000.0,,,,,,,8800000.0,36700000.0,0.635,-2700000.0,428900000.0,27700000.0,-7200000.0,,139700000.0,,,-115900000.0,7000000.0,1500000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,,13900000.0,,,,353100000.0,,,172600000.0,,734800000.0,,602500000.0,,,,,,,,,,73700000.0,,,,,-5800000.0,,,,,-0.055,,,487300000.0,1222100000.0,,-1200000.0,,,9400000.0,,,,44900000.0,,0.0,,775100000.0,,,,,,113100000.0,,,,,-5800000.0,-5800000.0,-37500000.0,105454545.0,,,103600000.0,127700000.0,,,,,,55200000.0,-10100000.0,,,,,696000000.0,,,,,,,,,,,26100000.0,53500000.0,,243500000.0,,,,83100000.0,,,-0.055,-1900000.0,,,440700000.0,,,,90000000.0,,,,,-6700000.0,,1300000.0,,,55200000.0,,55200000.0,,2100000.0,,7900000.0,,,,30000000.0,,,202900000.0,,,19500000.0,262100000.0,,,,,,,809100000.0,,22200000.0,,-121900000.0,-8400000.0,,-8300000.0,,,391700000.0,,-3500000.0,,,,,,,,39400000.0,,,,-9300000.0,,,140200000.0,,100000.0,,200000.0,1700000.0,105454545.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,-51996000.0,,,,368217000.0,,,240554000.0,,786578000.0,,593009000.0,,,,,,,,,,79281000.0,,,,,18100000.0,,,,,0.1725,,,512240000.0,1298818000.0,,-455000.0,,,9846000.0,,,,45161000.0,,-2229000.0,,833563000.0,,,,,,119335000.0,,,,,18100000.0,18100000.0,677000.0,104927536.0,,,111913000.0,195393000.0,,,,,,47849000.0,-35030000.0,,,,,762464000.0,,,,,,,,,,,26183000.0,55200000.0,,251054000.0,,,,89127000.0,,,0.1725,2805000.0,,,459058000.0,,,,94902000.0,,,,,-6374000.0,,1578000.0,,,47849000.0,,47849000.0,,2586000.0,,8021000.0,,,,30208000.0,,,197834000.0,,,-64098000.0,288089000.0,,,,,,,881799000.0,,-39122000.0,,-138816000.0,66920000.0,,-12874000.0,,,387154000.0,,10862000.0,,,,,,,,40054000.0,,,,28962000.0,,,149273000.0,,136000.0,,8036000.0,-7333000.0,104927536.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,38280000.0,,,,386497000.0,,,256257000.0,,841294000.0,,622225000.0,,,,,,,,,,80188000.0,,,,,19100000.0,,,,,0.18,,,520704000.0,1361998000.0,,-713000.0,,,9576000.0,,,,46007000.0,,378000.0,,878482000.0,,,,,,121473000.0,,,,,19100000.0,19100000.0,473000.0,104657534.0,,,118832000.0,210250000.0,,,,,,61920000.0,-50544000.0,,,,,736355000.0,,,,,,,,,,,26249000.0,47849000.0,,250109000.0,,,,89764000.0,,,0.1825,-40606000.0,,,477650000.0,,,,94809000.0,,,,,-8137000.0,,2375000.0,,,61920000.0,,61920000.0,,3522000.0,,7742000.0,,,,31709000.0,,,212857000.0,,2495000.0,18934000.0,310103000.0,,,,,,,857828000.0,,49040000.0,,-158340000.0,16492000.0,,-10760000.0,,,401626000.0,,11460000.0,,,,,,,,41285000.0,,,,30560000.0,,0.0,151763000.0,,,,1282000.0,14071000.0,106111111.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,-21429000.0,36748000.0,,883629000.0,105660104.0,400791000.0,36932000.0,16006000.0,199766000.0,,851023000.0,-10986000.0,683863000.0,,,3418942000.0,-33806000.0,,400791000.0,,,81322000.0,77911000.0,,146820000.0,74196000.0,2943149000.0,19550000.0,,30341000.0,1384376000.0,50981000.0,,18460000.0,65848000.0,533353000.0,1384376000.0,0.4825,-5404000.0,124613000.0,,11276000.0,,224063000.0,,52946000.0,104576410.0,7128000.0,357000.0,883629000.0,-13714000.0,,3169000.0,,,121855000.0,,,495543000.0,,19550000.0,19550000.0,525000.0,,40098000.0,65848000.0,113819000.0,146820000.0,,,851023000.0,,710979000.0,65848000.0,-11031000.0,113819000.0,710979000.0,,150491000.0,748372000.0,50981000.0,,269043000.0,199766000.0,81301000.0,,683863000.0,,164711000.0,52946000.0,26386000.0,61920000.0,,269043000.0,,12366000.0,,89187000.0,441340000.0,65848000.0,,5895000.0,,,495543000.0,53482000.0,,42847000.0,74196000.0,,,,533353000.0,-10986000.0,,-2084000.0,-35832000.0,,65848000.0,,65848000.0,311082000.0,3209000.0,,18460000.0,304096000.0,,,32668000.0,,,224063000.0,,13766000.0,4235000.0,304096000.0,-106705000.0,,351180000.0,,,,870227000.0,50981000.0,49183000.0,-7772000.0,-153605000.0,-32165000.0,,-12435000.0,-44369000.0,,441340000.0,26386000.0,11482000.0,,,,,,,11420000.0,43944000.0,0.4875,5277000.0,475793000.0,31032000.0,14437000.0,-5562000.0,150491000.0,,,-153605000.0,6488000.0,3928000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,,36895000.0,,,,419930000.0,,,190203000.0,,878029000.0,,688022000.0,,,,,,,,,,79469000.0,,,,,20100000.0,,,,,0.1875,,,520599000.0,1398628000.0,,-871000.0,,,9359000.0,,,,54844000.0,,1874000.0,,878225000.0,,,,,,112656000.0,,,,,20100000.0,20100000.0,526000.0,105789474.0,,,113757000.0,135359000.0,,,,,,80150000.0,4646000.0,,721458000.0,,,816526000.0,,,,,,,,,,,26461000.0,65848000.0,,267074000.0,,,,79469000.0,,,0.19,1027000.0,,,515099000.0,,,,76421000.0,,,,,-11455000.0,,741000.0,,,80150000.0,,80150000.0,,3045000.0,,2394000.0,,,,33187000.0,,,279001000.0,,-172000.0,8209000.0,299383000.0,,,,,,,929182000.0,,36895000.0,,-159615000.0,-28579000.0,,,,,406627000.0,,11554000.0,,,,,,,,42546000.0,,,,31654000.0,,-2210000.0,139768000.0,,96000.0,,669000.0,14302000.0,107200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,-14009000.0,,,,436661000.0,,,223750000.0,264471000.0,923390000.0,,678522000.0,,,,,,,,,,86286000.0,,,,,21560000.0,,,,,0.1975,,,526068000.0,1449458000.0,,-2851000.0,,,10755000.0,,,,63191000.0,,7200000.0,,902272000.0,,,,,,121413000.0,,,,,21560000.0,21560000.0,664000.0,106469136.0,,,121278000.0,160559000.0,,,,,,97557000.0,-17308000.0,,754809000.0,,,888456000.0,,293499000.0,,,,,,,,,26688000.0,80150000.0,,,,,,86286000.0,,,0.2025,-5079000.0,,119171000.0,542036000.0,,,,0.0,,,,,-12386000.0,,925000.0,,,97557000.0,,97557000.0,,2863000.0,,4546000.0,,,,35127000.0,,,233091000.0,,1734000.0,-40763000.0,307796000.0,,,,,,,1009869000.0,,-7455000.0,,-167477000.0,43816000.0,,,,,28215000.0,,12393000.0,,,,,,,,45882000.0,,,,33953000.0,,-1682000.0,140319000.0,,126000.0,,7767000.0,17407000.0,109164557.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,19352000.0,,,,449179000.0,,,231339000.0,,940543000.0,,719203000.0,,,,,,,,,,92691000.0,,,,,22520000.0,,,,,0.205,,,573256000.0,1513799000.0,,134000.0,,,10034000.0,,,,53593000.0,,-9923000.0,,950542000.0,,,,,,129461000.0,,,,,22520000.0,22520000.0,601000.0,107238095.0,,,125106000.0,177746000.0,,,,,,99931000.0,-42040000.0,,767677000.0,,,911956000.0,,349007000.0,,,,,,,,,26846000.0,97557000.0,,299602000.0,,,,92691000.0,,,0.21,-1466000.0,,,558479000.0,,,,0.0,,,,,-12632000.0,,870000.0,,,99931000.0,,99931000.0,,2797000.0,,13480000.0,,,,36770000.0,,,198854000.0,,731000.0,-160000.0,319404000.0,,,,,,,1041417000.0,,32325000.0,,-170856000.0,14023000.0,,-12973000.0,,,157862000.0,,12944000.0,,,,,,,,46804000.0,,,,35464000.0,,-2830000.0,148548000.0,,125000.0,,2005000.0,2374000.0,109853659.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,-108766000.0,-55925000.0,,960141000.0,109018634.0,472010000.0,-13687000.0,18198000.0,259482000.0,,946159000.0,-10620000.0,700659000.0,,,3956993000.0,-6892000.0,,472010000.0,,,138206000.0,102375000.0,,164308000.0,0.0,3452320000.0,23580000.0,,50446000.0,1557040000.0,87760000.0,,19688000.0,49263000.0,610881000.0,1557040000.0,0.805,-621000.0,143852000.0,,8792000.0,,197712000.0,,95174000.0,106375758.0,7203000.0,492000.0,960141000.0,-9523000.0,,3023000.0,,,141143000.0,,,591801000.0,295763000.0,23580000.0,23580000.0,550000.0,,38940000.0,49263000.0,143238000.0,164308000.0,,,946159000.0,,817160000.0,49263000.0,-8926000.0,143238000.0,817160000.0,,149979000.0,835382000.0,87760000.0,295763000.0,317664000.0,259482000.0,15108000.0,,700659000.0,,182792000.0,95174000.0,26872000.0,99931000.0,,317664000.0,,-16585000.0,,102375000.0,187496000.0,49263000.0,,-1374000.0,,,591801000.0,65848000.0,,32151000.0,0.0,,,,610881000.0,-10620000.0,,487000.0,2341000.0,,49263000.0,,49263000.0,360821000.0,3000000.0,,19688000.0,322569000.0,,,38768000.0,,,197712000.0,,,-76052000.0,322569000.0,-63628000.0,,360821000.0,,,,976525000.0,87760000.0,-46657000.0,-4209000.0,-172590000.0,2891000.0,,-9268000.0,-28795000.0,,187496000.0,26872000.0,13555000.0,,,,,,,11705000.0,47560000.0,0.825,6354000.0,504673000.0,37135000.0,,-2801000.0,149979000.0,,145000.0,-172590000.0,7757000.0,-50668000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,,43663000.0,,,,494237000.0,,,218868000.0,,939733000.0,,764988000.0,,,,,,,,,,96519000.0,,,,,25870000.0,,,,,0.235,,,662286000.0,1602019000.0,,-1374000.0,,,8571000.0,,,,97386000.0,,2923000.0,,983856000.0,,,,,,137521000.0,,,,,25870000.0,25870000.0,444000.0,107791667.0,,,125255000.0,121482000.0,,,,,,45005000.0,-58760000.0,,811663000.0,,,890665000.0,,344850000.0,,,,,,,,,26931000.0,49263000.0,,366531000.0,,,,96519000.0,,,0.24,-6137000.0,,,613040000.0,,,,0.0,,,,,-16147000.0,,3850000.0,,,45005000.0,,45005000.0,,2263000.0,,64687000.0,,,,41002000.0,,,191481000.0,,-943000.0,22472000.0,333964000.0,,,,,,,1028186000.0,,55507000.0,,-181518000.0,4682000.0,,-11844000.0,,,163970000.0,,13931000.0,,,,,,,,49573000.0,,,,39801000.0,,-2003000.0,152446000.0,,145000.0,,725000.0,-4258000.0,110085106.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,40546000.0,,,,514583000.0,,,204875000.0,,895962000.0,,701109000.0,,,,,,,,,,104180000.0,,,,,26880000.0,,,,,0.245,,,662627000.0,1558589000.0,,-575000.0,,,8216000.0,,,,99263000.0,,462000.0,,905984000.0,,,,,,146540000.0,,,,,26880000.0,26880000.0,375000.0,107520000.0,,,143867000.0,105612000.0,,,,,,54131000.0,-9097000.0,,764469000.0,,,1000071000.0,,344921000.0,,,,,,,,,27137000.0,45005000.0,,366442000.0,,,,104180000.0,,,0.25,-2347000.0,,,647554000.0,,,,0.0,,,,,-15295000.0,,1157000.0,,,54131000.0,,54131000.0,,1825000.0,,37502000.0,,,,42360000.0,,,182216000.0,,7741000.0,6083000.0,324908000.0,,,,,,,1146611000.0,,48335000.0,,-172590000.0,-31763000.0,,-7789000.0,,,136470000.0,,14473000.0,,,,,,,,50576000.0,,,,41353000.0,,0.0,152318000.0,,169000.0,,9429000.0,9126000.0,109714286.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,26023000.0,,,,540855000.0,,,212076000.0,,973329000.0,,740493000.0,,,,,,,,,,104551000.0,,,,,27920000.0,,,,,0.25,,,667366000.0,1640695000.0,,244000.0,,,9165000.0,,,,96232000.0,,-3513000.0,,952569000.0,,,,,,148099000.0,,,,,27920000.0,27920000.0,377000.0,109490196.0,,,136925000.0,115844000.0,,,,,,50289000.0,-3474000.0,,842478000.0,,,1021023000.0,,360409000.0,,,,,,,,,54388000.0,54131000.0,,380841000.0,,,,104551000.0,,,0.255,-892000.0,,,682437000.0,,,,0.0,,,,,-10360000.0,,1702000.0,,,50289000.0,,50289000.0,,1714000.0,,2278000.0,,,,43548000.0,,,231148000.0,,-622000.0,-3407000.0,339592000.0,,,,,,,1169122000.0,,32372000.0,,-189992000.0,-31293000.0,,-6349000.0,,,146658000.0,,15035000.0,,,,,,,,52713000.0,,,,42955000.0,,0.0,149600000.0,,193000.0,,1391000.0,-3842000.0,111680000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,22867000.0,13349000.0,,978489000.0,110797980.0,568957000.0,123581000.0,21672000.0,238072000.0,,974903000.0,-44887000.0,740417000.0,,,4555661000.0,-23009000.0,,568957000.0,,,168754000.0,106057000.0,,85732000.0,0.0,3971984000.0,29020000.0,,59064000.0,1673984000.0,109690000.0,,5962000.0,48469000.0,699081000.0,1673984000.0,0.99,-981000.0,172370000.0,,9135000.0,,229579000.0,,152340000.0,108068966.0,9367000.0,680000.0,978489000.0,-2003000.0,,8499000.0,,,151517000.0,,,689613000.0,322618000.0,29020000.0,29020000.0,325000.0,,35087000.0,48469000.0,158223000.0,85732000.0,,,974903000.0,,845360000.0,48469000.0,-21200000.0,158223000.0,845360000.0,,149905000.0,1060225000.0,109690000.0,322618000.0,390953000.0,238072000.0,160763000.0,,740417000.0,,207457000.0,152340000.0,54765000.0,50289000.0,,390953000.0,,-794000.0,,106057000.0,182258000.0,48469000.0,,-13633000.0,,,689613000.0,49263000.0,,-64703000.0,0.0,,,,699081000.0,-44887000.0,,1790000.0,1521000.0,,48469000.0,,48469000.0,411307000.0,1694000.0,,5962000.0,332049000.0,,,45460000.0,,,229579000.0,,-9815000.0,-2281000.0,332049000.0,-92531000.0,,411307000.0,,,,1211742000.0,109690000.0,24549000.0,-2686000.0,-182144000.0,-6329000.0,,-11200000.0,-37182000.0,,182258000.0,54765000.0,15625000.0,,,,,,,7496000.0,54595000.0,1.015,9239000.0,583677000.0,44645000.0,-3639000.0,0.0,149905000.0,,173000.0,-182144000.0,10127000.0,-1820000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,,13839000.0,,,,598756000.0,,,233943000.0,,965143000.0,,694298000.0,,,,,,,,,,104203000.0,,,,,30140000.0,,,,,0.27,,,690860000.0,1656003000.0,,-3266000.0,,,8643000.0,,,,160599000.0,,7780000.0,,928241000.0,,,,,,151046000.0,,,,,30140000.0,30140000.0,506000.0,109600000.0,,,147156000.0,73344000.0,,,,,,57258000.0,-3336000.0,,826733000.0,,,1067634000.0,,311005000.0,,,,,,,,,54804000.0,48469000.0,,393418000.0,,,,104203000.0,,,0.275,5453000.0,,,722562000.0,,,,0.0,,,,,-42844000.0,,2272000.0,,,57258000.0,,57258000.0,,1231000.0,,214000.0,,,,46843000.0,,,212836000.0,,20000.0,-15624000.0,333514000.0,,,,,,,1218680000.0,,22017000.0,,-183228000.0,-12039000.0,,-8178000.0,,,170243000.0,,16229000.0,,,,,,,,55486000.0,,,,46369000.0,,,150286000.0,,193000.0,,367000.0,8789000.0,111629630.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,50736000.0,,,,629445000.0,,,160580000.0,,974329000.0,,725289000.0,,,,,,,,,,110347000.0,,,,,31480000.0,,,,,0.28,,,687206000.0,1661535000.0,,1322000.0,,,9045000.0,,,,160580000.0,,-52820000.0,,885869000.0,,,,,,158861000.0,,,,,31480000.0,31480000.0,555000.0,110456140.0,,,146267000.0,,,,,,,76884000.0,-2640000.0,,822365000.0,,,1043745000.0,,325689000.0,,,,,,,,,55287000.0,57258000.0,,393469000.0,,,,110347000.0,,,0.285,-23000.0,,,770462000.0,,,,0.0,,,,,-38971000.0,,1095000.0,,,76884000.0,,76884000.0,,777000.0,,37685000.0,,,,48514000.0,,,201952000.0,,249000.0,18269000.0,330117000.0,,,,,,,1202606000.0,,58243000.0,,-182647000.0,-34036000.0,,-7507000.0,,,159963000.0,,16951000.0,,,,,,,,57559000.0,,,,48431000.0,,,147470000.0,,269000.0,,12873000.0,19626000.0,112428571.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,31038000.0,,,,661120000.0,,,159147000.0,,974277000.0,,685944000.0,,,,,,,,,,107564000.0,,,,,32860000.0,,,,,0.29,,,687300000.0,1661577000.0,,-1289000.0,,,8981000.0,,,,159147000.0,,42619000.0,,845091000.0,,,,,,158114000.0,,,,,32860000.0,32860000.0,168000.0,111389831.0,,,145894000.0,,,,,,,109979000.0,-54000.0,,789514000.0,,,972991000.0,,332078000.0,,,,,,,,,55396000.0,76884000.0,,395819000.0,,,,107564000.0,,,0.295,-2163000.0,,,811149000.0,,,,0.0,,,,,-34410000.0,,8134000.0,,,109979000.0,,109979000.0,,557000.0,,34543000.0,,,,50550000.0,,,171183000.0,,-39000.0,-4674000.0,331564000.0,,,,,,,1131105000.0,,36145000.0,,-185977000.0,-7200000.0,,-5107000.0,,,148140000.0,,17694000.0,,,,,,,,59531000.0,,,,50554000.0,,,145587000.0,,,,1808000.0,33095000.0,113310345.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,-16229000.0,26127000.0,,823130000.0,112784141.0,692943000.0,121740000.0,27849000.0,211716000.0,,970097000.0,-50669000.0,611414000.0,,,4615601000.0,-1996000.0,,692943000.0,,,196939000.0,106658000.0,,17806000.0,0.0,3989714000.0,33530000.0,,68929000.0,1670510000.0,128010000.0,,467000.0,126155000.0,700413000.0,1670510000.0,1.135,-2373000.0,197115000.0,,8681000.0,,196218000.0,,193910000.0,110353448.0,-3440000.0,857000.0,823130000.0,,,12443000.0,,,157866000.0,,,842083000.0,299687000.0,33530000.0,33530000.0,491000.0,,35350000.0,126155000.0,162502000.0,17806000.0,,,970097000.0,,778056000.0,126155000.0,-11626000.0,162502000.0,778056000.0,,142103000.0,905344000.0,128010000.0,299687000.0,395808000.0,211716000.0,147544000.0,,611414000.0,,232465000.0,193910000.0,55836000.0,109979000.0,,395808000.0,,77686000.0,,106658000.0,115042000.0,126155000.0,,-5263000.0,,,842083000.0,48469000.0,,-54963000.0,0.0,,,,700413000.0,-50669000.0,,942000.0,1720000.0,,126155000.0,,126155000.0,428772000.0,687000.0,,467000.0,325438000.0,,,51208000.0,,,196218000.0,,2806000.0,-14200000.0,325438000.0,-17656000.0,,428772000.0,,,,1063210000.0,128010000.0,31139000.0,-5606000.0,-183335000.0,-1688000.0,,-5012000.0,-25804000.0,,115042000.0,55836000.0,18055000.0,,,,,,,3252000.0,59889000.0,1.16,-5861000.0,625887000.0,51585000.0,3036000.0,,142103000.0,,,-183335000.0,12801000.0,16176000.0,,,,,,,,,,,,,,,,,,,,,,
