,trailingRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,annualNetPPE,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualChangeInCashSupplementalAsReported,quarterlyPurchaseOfBusiness,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyInterestExpense,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,trailingOtherNonCashItems,quarterlyCommonStockIssuance,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingNetOtherFinancingCharges,quarterlyDilutedEPS,annualInvestingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,quarterlyOperatingIncome,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyTaxProvision,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyNetPPE,annualCapitalStock,annualTotalRevenue,annualDeferredIncomeTax,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,annualGoodwill,annualNetOtherFinancingCharges,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOperatingIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,trailingNetIncome,trailingCommonStockIssuance,quarterlyGoodwill,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualEndCashPosition,annualNetIncome,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualCashDividendsPaid,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualCostOfRevenue,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingEndCashPosition,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyDilutedAverageShares,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualSellingGeneralAndAdministration,annualDilutedAverageShares,annualOtherNonCashItems,annualOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashAndCashEquivalents,quarterlyBasicEPS,trailingSaleOfInvestment,annualTaxProvision,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,trailingOperatingCashFlow,quarterlyLongTermDebt,annualChangeInAccountPayable,annualDilutedEPS,annualNetIncomeCommonStockholders,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyEndCashPosition,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,annualInventory,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCapitalExpenditure,trailingBasicAverageShares,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingTaxProvision,trailingChangeInAccountPayable
1388448000,,294950000.0,50640000.0,-212490000.0,62702000.0,3181658000.0,325923000.0,28943000.0,,0.0,91960119.0,,21127000.0,58335000.0,-39000.0,21339000.0,1843354000.0,90204000.0,,0.0,-37699000.0,-844873000.0,22349000.0,90204000.0,90204000.0,,4026531000.0,,1259000.0,3734421000.0,,24662000.0,,,44805000.0,-4451000.0,147045000.0,-16523000.0,,,-844873000.0,23911000.0,199943000.0,-52808000.0,-10883000.0,-17404000.0,,84297000.0,,0.0,,,126005000.0,50169000.0,,0.502043,-9817000.0,-131977000.0,-321072000.0,39934000.0,-182579000.0,,4026531000.0,,0.0,-10501000.0,101002000.0,,,0.0,-19144000.0,3181658000.0,325923000.0,489007000.0,0.0,4345000.0,2964000.0,75626000.0,364263000.0,17982000.0,12191000.0,0.0,,609000.0,,1905337000.0,-17067000.0,-874916000.0,-17404000.0,50169000.0,27354000.0,164320000.0,-874916000.0,13292000.0,179095000.0,,,,,147045000.0,3913516000.0,2052382000.0,91960119.0,80684000.0,149804000.0,,46326000.0,,3913516000.0,23911000.0,-188835000.0,,50640000.0,1854697000.0,124744000.0,,0.0,1.399976,147045000.0,,,-1349000.0,3734421000.0,250731000.0,,84297000.0,34992000.0,92275000.0,0.0,-8809000.0,2052382000.0,52465000.0,385530000.0,92993000.0,4301000.0,,1843354000.0,61234000.0,91960119.0,15633000.0,52465000.0,385530000.0,131966000.0,21127000.0,51592000.0,90204000.0,0.503762,,0.0,7796000.0,76931000.0,179095000.0,,1854697000.0,-672000.0,1.399976,128742000.0,250731000.0,147045000.0,53059000.0,1905337000.0,80684000.0,44805000.0,20621000.0,99787000.0,76931000.0,13991000.0,-47510000.0,33012000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,,,80684000.0,,325923000.0,,,,92167000.0,,24341000.0,,-1771000.0,5958000.0,1808352000.0,,,0.0,-1719000.0,-864975000.0,,35159000.0,35159000.0,,,,1676000.0,,,24847000.0,,,57028000.0,-8334000.0,136800000.0,-15374000.0,,,,25847000.0,,19264000.0,,-28599000.0,,,,0.0,,,133280000.0,52264000.0,,0.21,,-125591000.0,,43700000.0,,,4212016000.0,,,,,,,0.0,,3347041000.0,,,,3089000.0,2272000.0,87093000.0,,-45525000.0,,-300000.0,,,,2057665000.0,,-898787000.0,,52264000.0,,,,14198000.0,141275000.0,,,,,136800000.0,,,,,,,19192000.0,,4035551000.0,,,,56975000.0,,,,,,,,,-1797000.0,3894276000.0,,,,37044000.0,92191000.0,,-4858000.0,2194465000.0,38916000.0,,97976000.0,-504000.0,,,,,,,380748000.0,,24341000.0,24655000.0,,0.21,,,5272000.0,,,,2000690000.0,,,,,,54276000.0,,35159000.0,,-117053000.0,,84986000.0,,-48213000.0,35304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,,,35159000.0,,325923000.0,,,,91939584.0,,29470000.0,,-2516000.0,15604000.0,1785911000.0,,,0.0,-393309000.0,-892695000.0,,45648000.0,45648000.0,,,,2026000.0,,,24939000.0,,,53543000.0,-5093000.0,141063000.0,-8223000.0,,,,23540000.0,,-20172000.0,,-36412000.0,,,,0.0,,,134892000.0,67332000.0,,0.27716,,-47617000.0,,47455000.0,,,4255455000.0,,0.0,,,,,0.0,,3362760000.0,,,,3416000.0,2262000.0,90432000.0,,1577000.0,,0.0,,,,2084306000.0,,-916576000.0,,67332000.0,,,,15223000.0,144748000.0,,,,,141063000.0,,,,,,,25482000.0,,4043771000.0,,,,53243000.0,,,,,,,,,-16398000.0,3899023000.0,,,,35186000.0,92180000.0,,2894000.0,2225369000.0,41535000.0,,100496000.0,-2977000.0,,,,,,,367526000.0,,29470000.0,30748000.0,,0.27716,,,7109000.0,,,,2031063000.0,,,,,,53041000.0,,36736000.0,,-45583000.0,,87183000.0,,-48246000.0,34396000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,,,36736000.0,,325932000.0,,,,92345000.0,,25882000.0,,-1725000.0,8454000.0,1845221000.0,,,0.0,-28527000.0,-909572000.0,,100708000.0,100708000.0,,,,1642000.0,,,25522000.0,,,52240000.0,5902000.0,173997000.0,25813000.0,,,,24888000.0,,-10578000.0,,-33963000.0,,,,49300000.0,,,133559000.0,98214000.0,,0.52,,-85362000.0,,47636000.0,,,4300271000.0,,,,,,,0.0,,3390699000.0,,,,2200000.0,2351000.0,87821000.0,,63972000.0,,0.0,,,,2079962000.0,,-912041000.0,,98214000.0,,,,14463000.0,215048000.0,,,,,173997000.0,,,,,,,47793000.0,,4128088000.0,,,,56719000.0,,,,,,,,,-1671000.0,3913040000.0,,,,35810000.0,92396000.0,,16982000.0,2253959000.0,41779000.0,,100578000.0,-4339000.0,,,,,,,355763000.0,,25882000.0,53208000.0,,0.52,,,3547000.0,,,,2023243000.0,,,,,,52942000.0,,100708000.0,,-23664000.0,,80666000.0,,-48382000.0,32981000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,,380124000.0,58134000.0,-450626000.0,100708000.0,3476178000.0,325941000.0,48349000.0,,0.0,93682815.0,,52714000.0,33092000.0,-17565000.0,7379000.0,1906592000.0,121789000.0,,0.0,-27071000.0,-933708000.0,80684000.0,121789000.0,121789000.0,,4409886000.0,,25878000.0,3976482000.0,,25085000.0,,,52365000.0,-5244000.0,181197000.0,-14481000.0,,,-933708000.0,25991000.0,216529000.0,-22874000.0,-23577000.0,-57748000.0,,133770000.0,,53153000.0,,,136165000.0,59932000.0,,0.784712,-210290000.0,-91787000.0,-350357000.0,45390000.0,-34360000.0,,4409886000.0,,-996000.0,-12769000.0,99559000.0,,,0.0,-23760000.0,3476178000.0,325941000.0,537898000.0,0.0,3202000.0,2777000.0,115245000.0,401079000.0,13068000.0,9662000.0,0.0,,-8669000.0,,2079491000.0,-12265000.0,-882372000.0,-57748000.0,59932000.0,37152000.0,184550000.0,-882372000.0,16359000.0,220688000.0,,,,,181197000.0,4197170000.0,2260688000.0,93682815.0,113776000.0,187390000.0,,73514000.0,,4197170000.0,25991000.0,-193662000.0,,58134000.0,2021357000.0,136819000.0,,0.0,1.775438,181197000.0,,,-3894000.0,3976482000.0,277742000.0,,132774000.0,36650000.0,93682815.0,-300000.0,-8817000.0,2260688000.0,15136000.0,361301000.0,102027000.0,-849000.0,,1906592000.0,60242000.0,93682815.0,11907000.0,15136000.0,361301000.0,144690000.0,53710000.0,78779000.0,121789000.0,0.784712,,-996000.0,32422000.0,86767000.0,220688000.0,,2021357000.0,6201000.0,1.775438,166328000.0,277742000.0,181197000.0,56637000.0,2079491000.0,113776000.0,52365000.0,-23990000.0,102453000.0,86767000.0,31222000.0,-48821000.0,34138000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,,,113776000.0,,325943000.0,,,,93842000.0,,30189000.0,,-1344000.0,-1283000.0,1869654000.0,,,0.0,-67258000.0,-961830000.0,,36489000.0,36489000.0,,,,2868000.0,,,24649000.0,,,49363000.0,-9704000.0,166659000.0,-23219000.0,,,,27045000.0,,-76658000.0,,-69277000.0,,,,992000.0,,,140399000.0,54458000.0,,0.27,,-55047000.0,,50560000.0,,,4427568000.0,,,,,,,0.0,,3465738000.0,,,,3078000.0,2900000.0,90830000.0,,-77287000.0,,0.0,,,,2052859000.0,,-902845000.0,,54458000.0,,,,16378000.0,158314000.0,,,,,166659000.0,,,,,,,24998000.0,,4118397000.0,,,,58132000.0,,,,,,,,,-3726000.0,3960083000.0,,,,35471000.0,93907000.0,,-13101000.0,2219518000.0,20126000.0,,104096000.0,-1204000.0,,,,,,,354838000.0,,30189000.0,30440000.0,,0.27,,,4012000.0,,,,1994727000.0,,,,,,53536000.0,,36489000.0,,-55087000.0,,84847000.0,,-50539000.0,36303000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,,,36489000.0,,325943000.0,,,,93934857.0,,32623000.0,,0.0,11797000.0,1880735000.0,,,0.0,-51690000.0,-990744000.0,,33840000.0,33840000.0,,,,14301000.0,,,24182000.0,,,46737000.0,257000.0,142415000.0,-4054000.0,,,,27161000.0,,-60711000.0,,-48799000.0,,,,-37000.0,,,141129000.0,72955000.0,,0.34,,-54071000.0,,52174000.0,,,4440019000.0,,,,,,,0.0,,3449275000.0,,,,2561000.0,2720000.0,93030000.0,,-9375000.0,,0.0,,,,2045986000.0,,-916027000.0,,72955000.0,,,,15099000.0,159812000.0,,,,,142415000.0,,,,,,,32480000.0,,4098268000.0,,,,57286000.0,,,,,,,,,-16855000.0,3938456000.0,,,,35811000.0,94658000.0,,1097000.0,2188401000.0,28392000.0,,105277000.0,-4415000.0,,,,,,,339074000.0,,32623000.0,37746000.0,,0.345772,,,4872000.0,,,,1988700000.0,,,,,,53103000.0,,27114000.0,,-21619000.0,,84674000.0,,-50617000.0,35852000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,,,27114000.0,,325942000.0,,,,93747220.0,,31979000.0,,-17300000.0,3250000.0,1879026000.0,,,0.0,-616463000.0,-1014788000.0,,29022000.0,29022000.0,,,,5127000.0,,,22893000.0,,,108400000.0,-1235000.0,171304000.0,16678000.0,,,,24726000.0,,-60936000.0,,-62307000.0,,,,42000.0,,,142068000.0,89350000.0,,0.567088,,-84832000.0,,52601000.0,,,4498993000.0,,,,,,,0.0,,3484205000.0,,,,1155000.0,2759000.0,91904000.0,,-3234000.0,,0.0,,,,2091539000.0,,-907962000.0,,89350000.0,,,,14750000.0,126413000.0,,,,,171304000.0,,,,,,,53731000.0,,4170887000.0,,,,67887000.0,,,,,,,,,-5094000.0,4044474000.0,,,,36717000.0,94749000.0,,22234000.0,2262843000.0,24815000.0,,106263000.0,-2952000.0,,,,,,,349455000.0,,31979000.0,58997000.0,,0.573148,,,2322000.0,,,,2023652000.0,,,,,,53662000.0,,23880000.0,,-31648000.0,,86077000.0,,-50649000.0,35805000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,,357728000.0,71461000.0,-887046000.0,23880000.0,3502113000.0,325972000.0,5994000.0,,0.0,96794776.0,,22145000.0,-76920000.0,-1410000.0,719000.0,2054109000.0,40623000.0,,0.0,-151635000.0,-1043787000.0,113776000.0,40623000.0,40623000.0,,4545900000.0,,6104000.0,4044287000.0,,22578000.0,,,105380000.0,-9514000.0,164515000.0,-21385000.0,,,-1043787000.0,29427000.0,220265000.0,-14906000.0,-20054000.0,-58693000.0,,116937000.0,,197497000.0,,,146168000.0,58874000.0,,0.181911,-139346000.0,-54136000.0,-248086000.0,49330000.0,-213211000.0,,4545900000.0,,0.0,-20196000.0,93962000.0,,,0.0,-31941000.0,3502113000.0,325972000.0,569763000.0,,3090000.0,2702000.0,82303000.0,424930000.0,12976000.0,11081000.0,,,-19681000.0,,1943939000.0,-31980000.0,-936020000.0,-58693000.0,58874000.0,1719000.0,204665000.0,-936020000.0,19373000.0,146787000.0,,,,,164515000.0,4191074000.0,2108454000.0,96794776.0,36856000.0,150056000.0,,17608000.0,,4191074000.0,29427000.0,-202454000.0,,71461000.0,1872478000.0,144833000.0,,0.0,1.332655,164515000.0,,,-6266000.0,4044287000.0,275637000.0,,116937000.0,37232000.0,96794776.0,,-14040000.0,2108454000.0,21876000.0,335299000.0,109295000.0,-11110000.0,,2054109000.0,65600000.0,96794776.0,9884000.0,21876000.0,335299000.0,145231000.0,22146000.0,22874000.0,40623000.0,0.181911,,0.0,-5213000.0,95684000.0,146787000.0,,1872478000.0,-3810000.0,1.332655,128994000.0,275637000.0,164515000.0,59965000.0,1943939000.0,36856000.0,105380000.0,-30992000.0,198494000.0,95684000.0,28400000.0,-50649000.0,36873000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,,,36856000.0,,325976000.0,,,,97227516.0,,40709000.0,,-2438000.0,18296000.0,2046671000.0,,,0.0,-38853000.0,-1060922000.0,,31030000.0,31030000.0,,,,41207000.0,,,21944000.0,,,112513000.0,-5461000.0,157732000.0,-17806000.0,,,,28217000.0,,-71221000.0,,-72893000.0,,,,13197000.0,,,149628000.0,68835000.0,,0.49,,-54772000.0,,53752000.0,,,4522755000.0,,,,,,,0.0,,3461833000.0,,,,2205000.0,2621000.0,101369000.0,,-9719000.0,,,,,,1907268000.0,,-936945000.0,,68835000.0,,,,16299000.0,159147000.0,,,,,157732000.0,,,,,,,47877000.0,,4147373000.0,,,,71968000.0,,,,,,,,,-41946000.0,3988226000.0,,,,38365000.0,97891000.0,,-7286000.0,2065000000.0,27565000.0,,111073000.0,-1789000.0,,,,,,,317115000.0,,40709000.0,53143000.0,,0.492422,,,8869000.0,,,,1835300000.0,,,,,,57321000.0,,27137000.0,,-7333000.0,,90769000.0,,-53776000.0,38555000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,,,27137000.0,,325995000.0,,,,99142586.0,,40096000.0,,-1385000.0,5950000.0,2166756000.0,,,0.0,-155793000.0,-1079448000.0,,28444000.0,28444000.0,,,,4532000.0,,,22007000.0,,,124325000.0,-4451000.0,165611000.0,-11381000.0,,,,26974000.0,,232015000.0,,-80038000.0,,,,137495000.0,,,152412000.0,74478000.0,,0.35,,-317996000.0,,52845000.0,,,4822313000.0,,,,,,,0.0,,3742865000.0,,,,3055000.0,2568000.0,102402000.0,,-2198000.0,,,,,,2068966000.0,,-950941000.0,,74478000.0,,,,16350000.0,162345000.0,,,,,165611000.0,,,,,,,34810000.0,,4436602000.0,,,,84750000.0,,,,,,,,,-4360000.0,4274257000.0,,,,39474000.0,99142586.0,,-2161000.0,2234577000.0,29561000.0,,111934000.0,-871000.0,,,,,,,309209000.0,,40096000.0,40076000.0,,0.35111,,,9383000.0,,,,1984216000.0,,,,,,59089000.0,,24939000.0,,-308691000.0,,94056000.0,,-53816000.0,40478000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,,,24939000.0,,326045000.0,,,,104147379.0,,1534000.0,,-9304000.0,-22996000.0,2567145000.0,,,0.0,-446400000.0,-1108221000.0,,44907000.0,44907000.0,,,,8437000.0,,,20218000.0,,,122738000.0,749000.0,145689000.0,23241000.0,,,,28239000.0,,-19513000.0,,-35739000.0,,,,399810000.0,,,152768000.0,74036000.0,,0.05,,-107225000.0,,54540000.0,,,4898213000.0,,,,,,,0.0,,3789992000.0,,,,3231000.0,2365000.0,62457000.0,,15963000.0,,,,,,1712315000.0,,-997881000.0,,74036000.0,,,,16046000.0,148134000.0,,,,,145689000.0,,,,,,,5305000.0,,4458288000.0,,,,84694000.0,,,,,,,,,-6984000.0,4310154000.0,,,,39586000.0,104255000.0,,22054000.0,1858004000.0,24749000.0,,112337000.0,-15863000.0,,,,,,,304220000.0,,1534000.0,10571000.0,,0.050937,,,-32868000.0,,,,1627621000.0,,,,,,57797000.0,,40902000.0,,-38560000.0,,92747000.0,,-57254000.0,40431000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,,364127000.0,83048000.0,-723663000.0,40902000.0,3809108000.0,326045000.0,-9244000.0,,0.0,104149383.0,,37335000.0,-23600000.0,-24752000.0,56810000.0,2591301000.0,17879000.0,,0.0,-82617000.0,-1124391000.0,36856000.0,17879000.0,17879000.0,,4933499000.0,,3414000.0,4359305000.0,,17958000.0,,,118831000.0,-7621000.0,138936000.0,-15476000.0,,,-1124391000.0,28868000.0,241735000.0,-44586000.0,-37879000.0,-18346000.0,,119671000.0,,-625000.0,,,159561000.0,72027000.0,,0.53,-409671000.0,-87825000.0,-567818000.0,50081000.0,96695000.0,,4933499000.0,,,-16784000.0,82129000.0,,,0.0,-55223000.0,3809108000.0,326045000.0,614371000.0,,2926000.0,3098000.0,97899000.0,452954000.0,-27646000.0,10652000.0,0.0,,-20845000.0,,1725468000.0,-21422000.0,-994259000.0,-18346000.0,72027000.0,58060000.0,211219000.0,-994259000.0,16631000.0,129601000.0,,,,,138936000.0,4488906000.0,1864404000.0,104149383.0,13256000.0,164922000.0,,55869000.0,,4488906000.0,28868000.0,-222091000.0,,83048000.0,1642420000.0,161417000.0,,0.0,1.381285,138936000.0,,,-1933000.0,4359305000.0,289376000.0,,119671000.0,41023000.0,104971000.0,-29000.0,-7064000.0,1864404000.0,37079000.0,325287000.0,117607000.0,-2322000.0,,2591301000.0,65327000.0,104971000.0,11417000.0,37079000.0,325287000.0,158448000.0,37335000.0,61135000.0,17879000.0,0.536431,,0.0,5374000.0,101241000.0,129601000.0,,1642420000.0,5543000.0,1.381285,143860000.0,289376000.0,138936000.0,67526000.0,1725468000.0,13256000.0,118831000.0,-55087000.0,549877000.0,101241000.0,57590000.0,-57245000.0,41954000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,,,13256000.0,,76701000.0,,,,126649000.0,,-21080000.0,,-650645000.0,-510000.0,6731349000.0,,,0.0,-372789000.0,-1166657000.0,,36855000.0,36855000.0,,,,3815000.0,,,25786000.0,,,606707000.0,5535000.0,242638000.0,-20659000.0,,-87000.0,,41136000.0,,680822000.0,,-15791000.0,,,,76000.0,,,196131000.0,32723000.0,,-0.26,,-66504000.0,,-4320000.0,,,10962096000.0,,50000.0,,,,,0.0,,9795439000.0,,,,3521000.0,12131000.0,64759000.0,,23599000.0,,-268275000.0,,,,4128831000.0,,-1080882000.0,,32723000.0,,,,17673000.0,184285000.0,,,,,242638000.0,,,,,,,-33223000.0,,11135972000.0,,,,721605000.0,,,,,,,,,-3334000.0,10951687000.0,,,,56569000.0,126649000.0,,-24370000.0,4371469000.0,70526000.0,,144918000.0,-9661000.0,,,,,,,410716000.0,,-21130000.0,-21367000.0,,-0.26,,,8337000.0,,,,3407226000.0,,,,,,149238000.0,,36855000.0,,-689946000.0,,119843000.0,,-56530000.0,51213000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,,,36855000.0,,76701000.0,,,,169743003.0,,46053000.0,,-1376000.0,-2327000.0,6692286000.0,,,0.0,-484839000.0,-1225474000.0,,104701000.0,104701000.0,,,,7062000.0,,,33582000.0,,,540119000.0,-3783000.0,246462000.0,-4460000.0,,,,50126000.0,,-2885000.0,,-16435000.0,,,,0.0,,,261305000.0,143119000.0,,0.28,,-95415000.0,,80737000.0,,,10843305000.0,,246000.0,,,,,0.0,,9617831000.0,,,,3196000.0,1695000.0,172967000.0,,60411000.0,,-723000.0,,,,4211847000.0,,-1122666000.0,,143119000.0,,,,16746000.0,249673000.0,,,246619000.0,,246462000.0,,,,,,,48368000.0,,11192344000.0,,,,703821000.0,,,,,,,,,-6519000.0,10942671000.0,,,,84032000.0,170421000.0,,520000.0,4458309000.0,60810000.0,,196329000.0,-20745000.0,,,,,,,406639000.0,,45807000.0,49493000.0,,0.284948,,,723000.0,,,,3508026000.0,,,,,,115592000.0,,97266000.0,,-79823000.0,,112040000.0,,-90780000.0,64976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,,,97266000.0,,1701000.0,,,,169746279.0,,63451000.0,,-9038000.0,-623000.0,6595462000.0,,,0.0,-32663000.0,-1281510000.0,,30641000.0,30641000.0,,,,1097000.0,,,33063000.0,,,508868000.0,-13079000.0,276363000.0,12422000.0,,,,46351000.0,,-152858000.0,,-14141000.0,,,,24000.0,,,262141000.0,168015000.0,,0.35,,-82024000.0,,84938000.0,,,10846257000.0,,,,,,,0.0,,9564747000.0,,,,3312000.0,3010000.0,176412000.0,,-73723000.0,,-75253000.0,,,,4205698000.0,,-1153153000.0,,168015000.0,,,,15199000.0,201596000.0,,,302303000.0,,276363000.0,,,,,,,59666000.0,,11118745000.0,,,,683568000.0,,,,,,,,,-4158000.0,10917149000.0,,,,84372000.0,170466000.0,,28758000.0,4482061000.0,57755000.0,,194806000.0,-2362000.0,,,,,,,411650000.0,,63451000.0,62813000.0,,0.351501,,,13192000.0,,,,3522130000.0,,,,,,109868000.0,,23543000.0,,-88880000.0,,129169000.0,,-90515000.0,67335000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,,573764000.0,581733000.0,-998001000.0,23543000.0,6123000.0,1714000.0,34877000.0,,0.0,170998280.0,,53685000.0,32114000.0,-11233000.0,-1776000.0,6692052000.0,49381000.0,,0.0,-107710000.0,-1339814000.0,13256000.0,49381000.0,49381000.0,,6123000.0,,9404000.0,10923669000.0,,33600000.0,,,477589000.0,-14754000.0,234271000.0,-21776000.0,,,-1339814000.0,46013000.0,491050000.0,43869000.0,-672292000.0,-6289000.0,,151548000.0,,88458000.0,,,264751000.0,127289000.0,,0.497894,-1007980000.0,-233481000.0,,78508000.0,568948000.0,,6123000.0,,-9737000.0,-26081000.0,126032000.0,,,0.0,-23535000.0,6123000.0,1714000.0,984326000.0,-9737000.0,3324000.0,3713000.0,168952000.0,730613000.0,21827000.0,20549000.0,602000.0,310609000.0,-34465000.0,,4176710000.0,-34473000.0,-1158170000.0,-6289000.0,127289000.0,-5236000.0,239563000.0,-1158170000.0,18006000.0,220366000.0,,,310609000.0,,234271000.0,11144035000.0,4410981000.0,170998280.0,45370000.0,176077000.0,,85139000.0,,11144035000.0,46013000.0,-327679000.0,,581733000.0,3594977000.0,253713000.0,,0.0,0.935384,234271000.0,,,-9524000.0,10923669000.0,471146000.0,,141811000.0,86084000.0,170998280.0,-343649000.0,-7022000.0,4410981000.0,63589000.0,417959000.0,194563000.0,-1697000.0,,6692052000.0,67624000.0,170998280.0,13353000.0,63589000.0,417959000.0,311057000.0,63422000.0,85139000.0,49381000.0,0.497894,,-9737000.0,10521000.0,155182000.0,220366000.0,,3594977000.0,-2114000.0,0.935384,159949000.0,471146000.0,234271000.0,116055000.0,4176710000.0,45370000.0,477589000.0,-149331000.0,88558000.0,155182000.0,21378000.0,-89854000.0,70188000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
