date,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,trailingInvestingCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,trailingSaleOfInvestment,annualRetainedEarnings,annualStockBasedCompensation,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualNetOtherInvestingChanges,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualBasicEPS,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,annualDilutedEPS,annualCurrentAccruedExpenses,annualDilutedAverageShares,annualChangeInCashSupplementalAsReported,quarterlyGrossProfit,quarterlyOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingFreeCashFlow,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyTaxProvision,annualGrossProfit,quarterlyPretaxIncome,annualInventory,quarterlyRetainedEarnings,trailingChangeInInventory,trailingTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualBasicAverageShares,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedEPS,trailingRepaymentOfDebt,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:00.757296000,-41300000.0,900000.0,118100000.0,79100000.0,,-50600000.0,,32300000.0,2700000.0,,874300000.0,81500000.0,,,,,,100000.0,557700000.0,,86400000.0,,30100000.0,,,137100000.0,17000000.0,4200000.0,1900000.0,,203800000.0,,,181700000.0,-71100000.0,-6100000.0,-6100000.0,,,832400000.0,2700000.0,4600000.0,44200000.0,,86400000.0,,,,0.0,-6100000.0,,-31400000.0,-12800000.0,,66500000.0,,6200000.0,-26000000.0,,70200000.0,,21000000.0,15600000.0,0.0,230200000.0,118500000.0,44200000.0,154600000.0,100300000.0,79100000.0,700000.0,25200000.0,91100000.0,44200000.0,-100000.0,-21700000.0,,,0.480952,,44200000.0,66500000.0,512200000.0,874300000.0,,316600000.0,,291100000.0,,362100000.0,,28300000.0,500000.0,9900000.0,,,,4300000.0,336600000.0,,,192700000.0,-21200000.0,-182000000.0,,21000000.0,,26200000.0,,,336600000.0,,291100000.0,,557700000.0,118100000.0,66300000.0,,,0.0,0.0,-29400000.0,-6200000.0,,0.47619,,62518000.0,16000000.0,74600000.0,94400000.0,,-25100000.0,,,,,26200000.0,,,539400000.0,88200000.0,,91100000.0,,15200000.0,362100000.0,230200000.0,,,-13600000.0,-10300000.0,293000000.0,-16400000.0,181700000.0,203800000.0,,,154600000.0,,62518000.0,512200000.0,,1000000.0,400000.0,,-19800000.0,,-2100000.0,-7100000.0,,,,316600000.0,211700000.0,11400000.0,-22100000.0,4600000.0,93400000.0,3500000.0,66300000.0,-182000000.0,,66300000.0,222800000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,15200000.0,124300000.0,75600000.0,,,,31000000.0,,,,,,,,,,,,,84300000.0,0.185714,,,,134200000.0,,3900000.0,,,,,,183600000.0,,24300000.0,24300000.0,,,,2700000.0,6000000.0,59500000.0,,,,,,,24300000.0,,,-12800000.0,,,,8300000.0,-4500000.0,,,,,,44200000.0,,,59500000.0,,,,1500000.0,22600000.0,99200000.0,,-100000.0,,,,,,,65700000.0,515200000.0,896200000.0,,326400000.0,62644000.0,296500000.0,,,,,-1900000.0,600000.0,,,,,335000000.0,,0.185714,,,,,18600000.0,,20900000.0,,,,,,,569800000.0,,,,,,0.0,-12300000.0,0.0,,,,,,72800000.0,42400000.0,,,,,,,,,,,34100000.0,,,,,381000000.0,242100000.0,,62644000.0,38700000.0,8500000.0,,32800000.0,,896200000.0,,,153000000.0,,,,100000.0,1300000.0,,,30400000.0,,-3500000.0,-8400000.0,,,,,207000000.0,300000.0,1300000.0,,,,,-182000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,-38100000.0,151100000.0,89900000.0,,,,22100000.0,,,,,,,,,,,,,98200000.0,0.2,,,,174800000.0,,3000000.0,,,,,,217000000.0,,26500000.0,26500000.0,,,,2700000.0,5600000.0,21400000.0,,,,,,,26500000.0,,,-12900000.0,,,,10400000.0,-2000000.0,,,,,,0.0,,,21400000.0,,,,1400000.0,4100000.0,131900000.0,,200000.0,,,,,,,140700000.0,579900000.0,992600000.0,,411900000.0,62688000.0,247600000.0,,,,,-8300000.0,50000000.0,,,,,373600000.0,,0.2,,,,,30700000.0,,31400000.0,,,,,,,580700000.0,,,,,,0.0,-80300000.0,-110300000.0,,,,,,87100000.0,51900000.0,,,,,,,,,,,42500000.0,,,,,412700000.0,313700000.0,,62688000.0,45600000.0,10200000.0,,36700000.0,,411900000.0,,,191600000.0,,,,,200000.0,,,35200000.0,,20200000.0,-18000000.0,,,,,261900000.0,-14100000.0,700000.0,,,,,-182000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,13600000.0,152300000.0,88900000.0,,,,35700000.0,,,,,,,,,,,,,97500000.0,0.204762,,,,179800000.0,,3400000.0,,,,,,218700000.0,,27300000.0,27300000.0,,,,2700000.0,5900000.0,34900000.0,,,,,,,27300000.0,,,-13400000.0,,,,9500000.0,-3100000.0,,,,,,0.0,,,34900000.0,,,,2400000.0,-87400000.0,139300000.0,,-200000.0,,,,,,,139900000.0,584800000.0,1012500000.0,,417800000.0,62734000.0,248300000.0,,,,,-1600000.0,0.0,,,,,378600000.0,,0.204762,,,,,28700000.0,,31600000.0,,,,,,,594700000.0,,,,,,0.0,-16700000.0,109500000.0,,,,,,87700000.0,51400000.0,,,,,,,,,,,42000000.0,,,,,427700000.0,320300000.0,,62734000.0,45800000.0,10100000.0,,37400000.0,,417800000.0,,,196600000.0,,,,,600000.0,,,36300000.0,,-5600000.0,-123100000.0,,,,,267500000.0,400000.0,300000.0,,,,,-182000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,-11500000.0,3900000.0,155200000.0,84900000.0,,-52600000.0,,33000000.0,2700000.0,,1041600000.0,145900000.0,,,,,,4600000.0,609000000.0,,100500000.0,,34000000.0,,,187000000.0,47200000.0,600000.0,3500000.0,,177000000.0,,,224100000.0,-126100000.0,28400000.0,28400000.0,,,1013700000.0,2700000.0,12900000.0,38900000.0,,100500000.0,,,,0.0,28400000.0,,-1100000.0,-13500000.0,,,,5800000.0,-1900000.0,,140600000.0,,37500000.0,11400000.0,0.0,332100000.0,121800000.0,38900000.0,202000000.0,174600000.0,84900000.0,300000.0,19300000.0,139400000.0,38900000.0,100000.0,1400000.0,,,1.52381,,38900000.0,,596700000.0,1041600000.0,,432600000.0,,394700000.0,,444900000.0,,44200000.0,-5500000.0,-3400000.0,,,,6100000.0,406100000.0,,,164400000.0,6300000.0,-204100000.0,,37500000.0,,38000000.0,-200000.0,,406100000.0,,394700000.0,,609000000.0,155200000.0,106500000.0,,,0.0,0.0,-16800000.0,2200000.0,,1.52381,,69890625.0,-5400000.0,90200000.0,51600000.0,,-163200000.0,,,,,38000000.0,,,674700000.0,45800000.0,,139400000.0,,39400000.0,444900000.0,332100000.0,,,44400000.0,10500000.0,339000000.0,38900000.0,224100000.0,177000000.0,,,202000000.0,,69890625.0,596700000.0,4700000.0,1400000.0,-29600000.0,,38600000.0,,-12200000.0,-13700000.0,,,,432600000.0,277200000.0,-16200000.0,4000000.0,12900000.0,-41400000.0,-17300000.0,106500000.0,-204100000.0,,106500000.0,198400000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,14200000.0,156200000.0,85300000.0,,,,35300000.0,,,,,,,,,,,,,100400000.0,0.215,,,,188100000.0,,2800000.0,,,,,,223100000.0,,28400000.0,28400000.0,,,,2700000.0,12400000.0,53100000.0,,,,,,,28400000.0,,,-13500000.0,,,,9800000.0,,,,,,,38900000.0,,,53100000.0,,,,2200000.0,26000000.0,141100000.0,,0.0,,,,,,,140600000.0,593900000.0,1053800000.0,,429600000.0,65948000.0,252800000.0,,,,,1000000.0,,,,,,411100000.0,,0.215,,,,,31900000.0,,35900000.0,,,,,,,624200000.0,,,,,,0.0,-9300000.0,0.0,,,,,,90300000.0,52000000.0,,,,,,,,,,,42200000.0,,,,,459900000.0,329200000.0,,65948000.0,48100000.0,10500000.0,,38900000.0,,191400000.0,,,200500000.0,,,,,,,,38300000.0,,-11800000.0,-9300000.0,,,,,278400000.0,-2000000.0,-900000.0,,,,,-210600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,15700000.0,148800000.0,85100000.0,,,,23000000.0,,,,,,,,,,,,,100000000.0,0.225,,,,200700000.0,,2700000.0,,,,,,230000000.0,,30100000.0,30100000.0,,,,2700000.0,12200000.0,68800000.0,,,,,,,30100000.0,,,-14200000.0,,,,10300000.0,,,,,,,0.0,,,68800000.0,,,,2300000.0,14100000.0,121300000.0,,-2000000.0,,,,,,,139700000.0,554800000.0,1040700000.0,,402700000.0,65838000.0,214800000.0,,,,,-6900000.0,,,,,,419600000.0,,0.225,,,,,32600000.0,,34600000.0,,,,,,,638000000.0,,,,,,0.0,28600000.0,37500000.0,,,,,,94300000.0,53500000.0,,,,,,,,,,,43200000.0,,,,,485900000.0,302700000.0,,65838000.0,51100000.0,11100000.0,,41200000.0,,249900000.0,,,200300000.0,,,,,,,,40800000.0,,-35900000.0,-8900000.0,,,,,295000000.0,-18700000.0,1300000.0,,,,,-219300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,7400000.0,158200000.0,83000000.0,,,,52600000.0,,,,,,,,,,,,,100100000.0,0.24,,,,190800000.0,,2400000.0,,,,,,234000000.0,,31700000.0,31700000.0,,,,2700000.0,14400000.0,76100000.0,,,,,,,31700000.0,,,-15500000.0,,,,9800000.0,,,,,,,0.0,,,76100000.0,,,,1900000.0,42900000.0,107900000.0,,100000.0,,,,,,,138700000.0,557400000.0,1048100000.0,,396400000.0,65822000.0,217600000.0,,,,,-4000000.0,100000.0,,,,,423800000.0,,0.24,,,,,30200000.0,-2000000.0,34400000.0,,,,,,,651700000.0,,,,,,0.0,-14800000.0,-7100000.0,,,,,,96200000.0,53200000.0,,,,,,,,,,,43400000.0,,,,,490700000.0,296300000.0,,65822000.0,52800000.0,11700000.0,,43400000.0,,1110300000.0,,,201100000.0,,,,,500000.0,,,43000000.0,,-30400000.0,-9700000.0,,,,,287000000.0,9100000.0,2000000.0,,,,,-222700000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,-13600000.0,10800000.0,160600000.0,76800000.0,,-58600000.0,,41700000.0,102100000.0,,1057200000.0,167000000.0,,,,,,-6400000.0,667300000.0,,195000000.0,,36200000.0,,,187400000.0,47400000.0,2600000.0,3100000.0,,238300000.0,,,236400000.0,-2300000.0,31700000.0,31700000.0,,,1143100000.0,102100000.0,16100000.0,87000000.0,,195000000.0,,,,0.0,31700000.0,,-102200000.0,-15400000.0,,137900000.0,,6300000.0,,,164900000.0,,34300000.0,10600000.0,0.0,194900000.0,152600000.0,87000000.0,204200000.0,201100000.0,76800000.0,2000000.0,31400000.0,,87000000.0,-200000.0,2100000.0,,,1.825,,87000000.0,137900000.0,557100000.0,1057200000.0,,389900000.0,,215000000.0,,500100000.0,,38900000.0,-2400000.0,10700000.0,,,,8500000.0,418400000.0,,,175000000.0,2600000.0,-214200000.0,,34300000.0,-800000.0,35900000.0,-6600000.0,,418400000.0,,215000000.0,,667300000.0,160600000.0,121900000.0,,,-100000.0,0.0,-6800000.0,6400000.0,,1.825,,66794521.0,48100000.0,95300000.0,52500000.0,,-38200000.0,,,,,35900000.0,,,767000000.0,46200000.0,,,,45100000.0,500100000.0,194900000.0,,,49100000.0,11700000.0,376100000.0,43400000.0,236400000.0,238300000.0,,,204200000.0,,66794521.0,557100000.0,,800000.0,-1700000.0,,42800000.0,,-24100000.0,-10300000.0,,,,389900000.0,282700000.0,9900000.0,200000.0,16100000.0,114400000.0,-12300000.0,121900000.0,-214200000.0,,121900000.0,211200000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,-3300000.0,175200000.0,74300000.0,,,,47500000.0,,,,,,,,,,,,,193400000.0,0.24,,,,207500000.0,,2900000.0,,,,,,239200000.0,,31700000.0,31700000.0,,,,102100000.0,17000000.0,83700000.0,,,,,,,31700000.0,,,,,,,10800000.0,-200000.0,,,,,,87000000.0,,,83700000.0,,,,2100000.0,16100000.0,18600000.0,,0.0,,,,,,,160700000.0,582500000.0,1109400000.0,,425400000.0,65928000.0,208000000.0,,,,,6600000.0,5000000.0,,,,,441500000.0,,0.235,,,,,38200000.0,-1600000.0,36000000.0,,,,,,,684000000.0,,,,,,0.0,-34400000.0,-7800000.0,,,,,,97100000.0,53300000.0,,,,,,,,,,,42500000.0,,,,,526900000.0,232000000.0,,65928000.0,54600000.0,12900000.0,,44600000.0,,270000000.0,,,213800000.0,,,,-100000.0,700000.0,,,43800000.0,,-16400000.0,-31400000.0,,,,,304600000.0,4300000.0,800000.0,,,,,-227700000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,18400000.0,172600000.0,73500000.0,,,,42600000.0,,,,,,,,,,,,,190100000.0,0.275,,,,218800000.0,,2200000.0,,,,,,237800000.0,,35700000.0,35700000.0,,,,99400000.0,17200000.0,102100000.0,,,,,,,35700000.0,,,,,,,11100000.0,-200000.0,,,,,,0.0,,,102100000.0,,,,2100000.0,55000000.0,18600000.0,,-18100000.0,,,,,,,159400000.0,575300000.0,1127000000.0,,425400000.0,65946000.0,202900000.0,,,,,1400000.0,3800000.0,,,,,448000000.0,,0.265,,,,,44100000.0,-1400000.0,36100000.0,,,,,,,701600000.0,,,,,,0.0,-4900000.0,-20900000.0,,,,,,110100000.0,59800000.0,,,,,,,,,,,48700000.0,,,,,551700000.0,235300000.0,,65946000.0,61400000.0,14600000.0,,50300000.0,,337400000.0,,,213000000.0,,,,200000.0,200000.0,,,50300000.0,,-19300000.0,12400000.0,,,,,328900000.0,-3800000.0,-600000.0,,,,,-235000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,22700000.0,182800000.0,70200000.0,,,,52000000.0,,,,,,,,,,,,,187500000.0,0.56,,,,222100000.0,,2900000.0,,,,,,238800000.0,,37000000.0,37000000.0,,,,99400000.0,17900000.0,124800000.0,,,,,,,37000000.0,,,-17100000.0,,,,10900000.0,-4500000.0,,,,,,0.0,,,124800000.0,,,,2100000.0,42500000.0,18600000.0,,-100000.0,,,,,,,158100000.0,574900000.0,1155700000.0,,435500000.0,67272727.0,204400000.0,,,,,-1000000.0,3600000.0,,,,,447400000.0,,0.55,,,,,46600000.0,-1500000.0,36000000.0,,,,,,,720200000.0,,,,,,0.0,-11900000.0,-1500000.0,,,,,,110700000.0,59400000.0,,,,,,,,,,,48500000.0,,,,,580800000.0,248000000.0,,66071429.0,62200000.0,15100000.0,,52100000.0,,441800000.0,,,212400000.0,,,,,1300000.0,,,51300000.0,,-17400000.0,-9500000.0,,,,,332800000.0,4200000.0,0.0,,,,,-235000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,-9800000.0,9600000.0,184300000.0,74700000.0,,-65300000.0,,47100000.0,99500000.0,,1185400000.0,199300000.0,,,,,,6700000.0,743100000.0,,186900000.0,,39300000.0,,,221200000.0,15200000.0,2300000.0,5900000.0,,312500000.0,,,244600000.0,-74200000.0,37100000.0,37100000.0,,,1297400000.0,99500000.0,12700000.0,134400000.0,,186900000.0,,,,0.0,37100000.0,,-67600000.0,-17200000.0,,162200000.0,,6500000.0,-4900000.0,,197600000.0,,52500000.0,10300000.0,0.0,255400000.0,189200000.0,134400000.0,217900000.0,236900000.0,74700000.0,2000000.0,36500000.0,18600000.0,134400000.0,2800000.0,-40500000.0,,,2.1,,134400000.0,162200000.0,594200000.0,1185400000.0,,442300000.0,,214100000.0,,591200000.0,,87000000.0,-5700000.0,2800000.0,,,,8400000.0,444200000.0,,,194800000.0,-1400000.0,-226300000.0,,52500000.0,-1100000.0,39800000.0,-5600000.0,,444200000.0,,214100000.0,,743100000.0,184300000.0,141500000.0,,,100000.0,0.0,-23000000.0,-10300000.0,,2.1,,67380952.0,47400000.0,109900000.0,57700000.0,,-39100000.0,,,,,39800000.0,,,865700000.0,51200000.0,,18600000.0,,57800000.0,591200000.0,255400000.0,,,58700000.0,15200000.0,431700000.0,52300000.0,244600000.0,312500000.0,,,217900000.0,,67380952.0,594200000.0,,3700000.0,3100000.0,,52200000.0,,-14500000.0,-10600000.0,,,,442300000.0,331100000.0,-1600000.0,-1600000.0,12700000.0,150100000.0,1300000.0,141500000.0,-226300000.0,,141500000.0,234100000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,-15300000.0,186000000.0,76200000.0,,,,35200000.0,,,,,,,,,,,,,188700000.0,0.54,,,,212900000.0,,3600000.0,,,,,,248600000.0,,36300000.0,36300000.0,,,,99500000.0,13000000.0,119100000.0,,,,,,,36300000.0,,,-17200000.0,,,,11700000.0,-4000000.0,,,,,,134400000.0,,,119100000.0,,,,1800000.0,25400000.0,300000.0,,0.0,,,,,,,195700000.0,641600000.0,1232100000.0,,423900000.0,68490566.0,224200000.0,,,,,-1300000.0,3200000.0,,,,,448000000.0,,0.53,,,,,48900000.0,-4100000.0,36100000.0,,,,,,,808200000.0,,,,,,0.0,-11400000.0,-800000.0,,,,,,111800000.0,61800000.0,,,,,,,,,,,50100000.0,,,,,590500000.0,235200000.0,,67222222.0,61700000.0,15600000.0,,51900000.0,,348800000.0,,,221700000.0,,,,-1800000.0,700000.0,,,50000000.0,,-39000000.0,-9800000.0,,,,,324700000.0,-12100000.0,1100000.0,,,,,-226300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.867628800,,-1600000.0,171400000.0,77400000.0,,,,28100000.0,,,,,,,,,,,,,189400000.0,0.62,,,,228400000.0,,3400000.0,,,,,,259700000.0,,41400000.0,41400000.0,,,,99500000.0,12500000.0,117500000.0,,,,,,,41400000.0,,,-17500000.0,,,,13300000.0,-300000.0,,,,,,0.0,,,117500000.0,,,,1800000.0,13100000.0,3000000.0,,0.0,,,,,,,195400000.0,640900000.0,1243200000.0,,415600000.0,69000000.0,219500000.0,,,,,-10500000.0,4800000.0,,,,,452300000.0,,0.6,,,,,51800000.0,-3400000.0,34000000.0,,,,,,,827600000.0,,,,,,0.0,-12800000.0,-2300000.0,,,,,,124500000.0,67000000.0,,,,,,,,,,,53700000.0,,,,,602300000.0,226200000.0,,66774194.0,70800000.0,17700000.0,,59100000.0,,390200000.0,,,226000000.0,,,,-1500000.0,1200000.0,,,57500000.0,,-17000000.0,-15000000.0,,,,,352900000.0,-26400000.0,1300000.0,,,,,-226300000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.875577600,,38700000.0,183200000.0,77700000.0,,,,64600000.0,,,,,,,,,,,,,189600000.0,0.62,,,,232100000.0,,4500000.0,,,,,,256700000.0,,41700000.0,41700000.0,,,,99500000.0,12400000.0,156200000.0,,,,,,,41700000.0,,,-19500000.0,,,,11600000.0,-100000.0,,,,,,0.0,,,156200000.0,,,,1900000.0,44600000.0,300000.0,,0.0,,,,,,,193900000.0,634200000.0,1276300000.0,,428200000.0,69500000.0,203800000.0,,,,,2600000.0,100000.0,,,,,503400000.0,,0.6,,,,,55100000.0,-1200000.0,30700000.0,,,,,,,848100000.0,,,,,,0.0,-3900000.0,16100000.0,,,,,,119700000.0,62700000.0,,,,,,,,,,,51100000.0,,,,,642100000.0,238600000.0,,67258065.0,68600000.0,17900000.0,,59600000.0,,375400000.0,,,236500000.0,,,,6500000.0,1300000.0,,,57000000.0,,-22100000.0,-20000000.0,,,,,351800000.0,2600000.0,2200000.0,,,,,-266900000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,-50800000.0,-81000000.0,195100000.0,95800000.0,,-73700000.0,,20700000.0,99500000.0,,1284800000.0,180200000.0,,,,,,2500000.0,830300000.0,,198200000.0,,43200000.0,,,231700000.0,15400000.0,-47700000.0,8400000.0,,366900000.0,,,275900000.0,-102300000.0,10900000.0,10900000.0,,,1378800000.0,99500000.0,2900000.0,75200000.0,,198200000.0,,,,0.0,10900000.0,,-105500000.0,-19500000.0,,190500000.0,,6600000.0,-46400000.0,,223600000.0,,60900000.0,-36200000.0,0.0,256300000.0,148600000.0,75200000.0,251900000.0,266800000.0,95800000.0,1800000.0,-16200000.0,300000.0,75200000.0,0.0,14800000.0,,,1.94,,75200000.0,190500000.0,688600000.0,1284800000.0,,454500000.0,,246200000.0,,596200000.0,,134400000.0,-18100000.0,7300000.0,,,,7300000.0,518000000.0,,,206800000.0,-11500000.0,-266100000.0,,60900000.0,-13100000.0,54100000.0,-21800000.0,,518000000.0,,246200000.0,,830300000.0,195100000.0,130300000.0,,,0.0,0.0,-74200000.0,1800000.0,,1.89,,68941799.0,-59200000.0,117700000.0,58500000.0,,-81700000.0,,,,,54100000.0,,,905200000.0,51900000.0,,300000.0,,49900000.0,596200000.0,256300000.0,,,65800000.0,-1300000.0,473600000.0,9600000.0,275900000.0,366900000.0,,,251900000.0,,67164948.0,688600000.0,-700000.0,5200000.0,-58400000.0,,59200000.0,,-27400000.0,-36900000.0,,,,454500000.0,349400000.0,-22500000.0,-16100000.0,2900000.0,66900000.0,-27300000.0,130300000.0,-266100000.0,,130300000.0,250000000.0,,,,,,,,,,,,,
1970-01-01 00:00:00.891302400,,-23900000.0,193500000.0,95500000.0,,,,51400000.0,,,,,,,,,,,,,197900000.0,0.6,,,,222600000.0,,3600000.0,,,,,,282700000.0,,39900000.0,39900000.0,,,,99500000.0,2900000.0,51300000.0,,,,,,,39900000.0,,,-19500000.0,,,,12700000.0,-8900000.0,,,,,,75200000.0,,,51300000.0,,,,1700000.0,22300000.0,,,100000.0,,,,,,,188300000.0,699700000.0,1278400000.0,,451700000.0,68793103.0,249200000.0,,,,,-6800000.0,5100000.0,,,,,538300000.0,,0.58,,,,,60300000.0,-24500000.0,44400000.0,,,,,,,826700000.0,,,,,,0.0,-31800000.0,1100000.0,,,,,,117100000.0,64000000.0,,,,,,,,,,,51300000.0,,,,,578700000.0,253800000.0,,66500000.0,65800000.0,15100000.0,,55000000.0,,387300000.0,,,262200000.0,,,,1100000.0,700000.0,,,53100000.0,,-43500000.0,-29100000.0,,,,,339700000.0,-3700000.0,1400000.0,,,,,-276100000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,,6500000.0,183700000.0,95700000.0,,,,37900000.0,,,,,,,,,,,,,197300000.0,0.67,,,,242900000.0,,3400000.0,,,,,,297100000.0,,44100000.0,44100000.0,,,,99600000.0,2000000.0,57800000.0,,,,,,,44100000.0,,,-19400000.0,,,,13200000.0,-8600000.0,,,,,,0.0,,,57800000.0,,,,2600000.0,2400000.0,58000000.0,,-200000.0,,,,,,,193400000.0,723900000.0,1320700000.0,,507400000.0,67846154.0,253700000.0,,,,,300000.0,5900000.0,,,,,552900000.0,,0.65,,,,,68400000.0,-36400000.0,34600000.0,,,,,,,813300000.0,,,,,,0.0,-37200000.0,1000000.0,,,,,,129600000.0,69400000.0,,,,,,,,,,,56200000.0,,,,,596800000.0,310100000.0,,65820896.0,73400000.0,16700000.0,,60800000.0,,392500000.0,,,276800000.0,,,,-300000.0,3600000.0,,,60200000.0,,5700000.0,-35500000.0,,,,,372500000.0,-17100000.0,-400000.0,,,,,-276100000.0,,,,,,,,,,,,,,,,
