date,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyBasicEPS,annualCurrentAssets,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyGrossPPE,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualTotalRevenue,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,annualGrossProfit,quarterlyPretaxIncome,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,annualBasicEPS,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualDilutedAverageShares,trailingOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,annualLongTermDebt,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,annualChangeInInventory,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyInventory,annualRetainedEarnings,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyLongTermDebt,annualCapitalStock,annualDilutedEPS,trailingNetOtherInvestingChanges,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyDilutedEPS,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,trailingGrossProfit,trailingChangeInWorkingCapital,annualNetPPE,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualAccountsPayable,annualRepaymentOfDebt,annualEbitda,annualOperatingCashFlow,quarterlyCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyFreeCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.009756800,-6303000000.0,,7279000000.0,,-437000000.0,,,18000000.0,755000000.0,-1370000000.0,-1506000000.0,,486000000.0,,12405000000.0,15728000000.0,,903000000.0,,4141000000.0,,85000000.0,,,,,4538000000,-432000000.0,275000000,15222000000.0,,-522000000.0,85000000.0,-229000000.0,549000000,1622000000.0,,,17953000000.0,709000000.0,9221000000.0,,886000000.0,,536000000.0,385000000.0,,-10000000.0,213000000.0,4732000000.0,-145000000.0,43000000.0,,109000000.0,4263000000.0,13589000000.0,-1597000000.0,1120000000.0,,,1867000000.0,4762000000.0,9221000000.0,,,-317000000.0,12405000000.0,602000000.0,-26000000.0,3184000000.0,4141000000.0,,1120000000.0,886000000.0,-6303000000.0,,,-239000000.0,314000000.0,,2268000000.0,-42000000.0,807000000.0,1.69,41000000,2133000000.0,536969697.0,,,486000000.0,1076000000.0,-408000000.0,,6553000000.0,4762000000.0,-59000000.0,592000000.0,-34000000,,,-1300000000.0,,1048000000.0,-39000000.0,,17730000000.0,,,,51000000.0,-21000000.0,423000000.0,4732000000.0,8919000000.0,423000000.0,3184000000.0,,0.0,,6553000000.0,5000000.0,1.65,,2420000000.0,,,11000000.0,,,1622000000.0,2420000000.0,,524260355.0,85000000.0,274000000.0,2051000000.0,2051000000.0,,,8919000000.0,-65000000.0,74000000.0,2225000000.0,,755000000.0,-1697000000.0,3290000000.0,1413000000.0,5000000.0,18000000.0,,-43000000.0,0.0,85000000.0,-342000000.0,,,,17730000000.0,41000000,13589000000.0,,,15222000000.0,184000000.0,85000000.0,2268000000.0,807000000.0,85000000.0,,,118000000.0,-63000000.0,,1505000000.0,,2133000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,,0.0,,,23000000.0,771000000.0,,,,,,12153000000.0,,,,0.76,,,,,,,,4873000000,-657000000.0,782000000,15527000000.0,,-344000000.0,62000000.0,,1026000000,,,,,637000000.0,,,,,,,,-10000000.0,,5191000000.0,-6000000.0,,,626000000.0,4091000000.0,,,,,,1930000000.0,5226000000.0,8876000000.0,,,0.0,,,1000000.0,3277000000.0,4270000000.0,,1125000000.0,,-6488000000.0,,,,,521588000.0,2304000000.0,,,,385000000,2136000000.0,,,,454000000.0,,-378000000.0,,,,-288000000.0,609000000.0,420000000,,,,,,,,,,,,241000000.0,-35000000.0,425000000.0,,9039000000.0,,,,0.0,68000000.0,6172000000.0,,,,,,0.74,-23000000.0,,,1666000000.0,2658000000.0,,,,244000000.0,,2056000000.0,,,,,85000000.0,,,,,,,5000000.0,,,,,,,508411000.0,,,17955000000.0,385000000,13685000000.0,,,,231000000.0,62000000.0,,840000000.0,62000000.0,,,121000000.0,-346000000.0,0.0,,11000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,,-400000000.0,,,-4000000.0,721000000.0,,,,,,11929000000.0,,,,0.68,,,,,,,,4903000000,-280000000.0,731000000,16056000000.0,,-538000000.0,51000000.0,,986000000,,,,,290000000.0,,,,,,,,-10000000.0,,5447000000.0,-77000000.0,,,581000000.0,4172000000.0,,,,,,1960000000.0,5755000000.0,8815000000.0,,2004000000.0,-70000000.0,,,33000000.0,3114000000.0,4358000000.0,,1234000000.0,,-6728000000.0,,,,,528068000.0,2370000000.0,,,,350000000,2079000000.0,,,,493000000.0,,-451000000.0,,,,-88000000.0,615000000.0,392000000,,,,,,,,,,,,231000000.0,-42000000.0,434000000.0,,9328000000.0,,,,0.0,140000000.0,6445000000.0,,,,,,0.66,-11000000.0,,,1604000000.0,2639000000.0,,,,255000000.0,,,,,,,62000000.0,,,,,,,5000000.0,,,,,,,513185000.0,,,18262000000.0,350000000,13904000000.0,,,,164000000.0,51000000.0,,789000000.0,51000000.0,,,108000000.0,-253000000.0,-4000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,,-282000000.0,,,51000000.0,742000000.0,,,,,,12192000000.0,,,,0.39,,,,,,,,4929000000,-258000000.0,480000000,16456000000.0,,-485000000.0,138000000.0,,733000000,,,,,545000000.0,,,,,,,,-10000000.0,,5638000000.0,-35000000.0,,,335000000.0,4449000000.0,,,,,,1999000000.0,5737000000.0,9308000000.0,,2001000000.0,-720000000.0,,,22000000.0,2884000000.0,4509000000.0,,1214000000.0,,-6930000000.0,,,,,527260000.0,2375000000.0,,,,200000000,2051000000.0,,,,440000000.0,,-411000000.0,,,,-168000000.0,740000000.0,234000000,,,,,,,,,,,,135000000.0,-34000000.0,438000000.0,,9526000000.0,,,,0.0,13000000.0,6933000000.0,,,,,,0.38,87000000.0,,,1715000000.0,2685000000.0,,,,253000000.0,,,,,,,51000000.0,,,,,,,5000000.0,,,,,,,513986000.0,,,18527000000.0,200000000,14018000000.0,,,,329000000.0,138000000.0,,427000000.0,138000000.0,,,111000000.0,331000000.0,-61000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,-7079000000.0,,7952000000.0,,400000000.0,,,73000000.0,809000000.0,-1718000000.0,-282000000.0,,487000000.0,,12428000000.0,17680000000.0,,981000000.0,,4505000000.0,,161000000.0,,,,,5024000000,-436000000.0,56000000,16800000000.0,,-373000000.0,161000000.0,76000000.0,333000000,2484000000.0,,,19729000000.0,1066000000.0,8689000000.0,,833000000.0,,446000000.0,-413000000.0,,-10000000.0,267000000.0,5525000000.0,-6000000.0,1032000000.0,,-87000000.0,4968000000.0,14236000000.0,-1631000000.0,526000000.0,,,2063000000.0,5702000000.0,8689000000.0,,1994000000.0,-26000000.0,12428000000.0,622000000.0,-62000000.0,3739000000.0,4505000000.0,,526000000.0,833000000.0,-7079000000.0,,,-124000000.0,85000000.0,,1193000000.0,-40000000.0,446000000.0,1.63,-102000000,2034000000.0,523899371.0,,,487000000.0,2538000000.0,-478000000.0,,6497000000.0,5702000000.0,-390000000.0,786000000.0,-65000000,,,-1740000000.0,999000000.0,1010000000.0,-88000000.0,,18741000000.0,,1994000000.0,,15000000.0,-37000000.0,462000000.0,5525000000.0,9721000000.0,462000000.0,3739000000.0,999000000.0,0.0,46000000.0,6497000000.0,5000000.0,1.59,,2788000000.0,,,23000000.0,,,2484000000.0,2788000000.0,,511042945.0,161000000.0,258000000.0,,,,,9721000000.0,-148000000.0,138000000.0,2049000000.0,,809000000.0,-816000000.0,3078000000.0,2750000000.0,5000000.0,73000000.0,,-6000000.0,0.0,161000000.0,-934000000.0,,,,18741000000.0,-102000000,14236000000.0,,,16800000000.0,308000000.0,161000000.0,1193000000.0,446000000.0,161000000.0,,,106000000.0,-145000000.0,,1455000000.0,,2034000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,,-148000000.0,,,44000000.0,749000000.0,,,,,,13197000000.0,,,,0.92,,,,,,,,5273000000,-685000000.0,918000000,17211000000.0,,-444000000.0,1090000000.0,,1179000000,,,,,710000000.0,,,,,,,,-10000000.0,,5984000000.0,-9000000.0,,,765000000.0,4355000000.0,,,,,,2096000000.0,6041000000.0,9359000000.0,,1982000000.0,-21000000.0,,,-12000000.0,3838000000.0,5426000000.0,,328000000.0,,-7287000000.0,,,,,522361000.0,1221000000.0,,,,469000000,2086000000.0,,,,467000000.0,,-464000000.0,,,,618000000.0,755000000.0,508000000,,,,,,,,,,,,296000000.0,-39000000.0,462000000.0,,9924000000.0,,,1046000000.0,0.0,18000000.0,7092000000.0,,,,,,0.9,929000000.0,,,2466000000.0,2969000000.0,,,,261000000.0,,,,,,,161000000.0,,,,,,,5000000.0,,,,,,,511287000.0,,,19885000000.0,469000000,14459000000.0,,,,291000000.0,1090000000.0,,623000000.0,1090000000.0,,,114000000.0,-5000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,,-394000000.0,,,112000000.0,765000000.0,,,,,,13818000000.0,,,,0.47,,,,,,,,5467000000,-367000000.0,560000000,17893000000.0,,-1353000000.0,184000000.0,,968000000,,,,,169000000.0,,,,,,,,-10000000.0,,5857000000.0,-875000000.0,,,390000000.0,4907000000.0,,,,,,2178000000.0,5980000000.0,9967000000.0,,2501000000.0,-31000000.0,,,8000000.0,3851000000.0,4796000000.0,,606000000.0,,-7399000000.0,,,,,514412000.0,1271000000.0,,,,240000000,2210000000.0,,,,469000000.0,,-456000000.0,,,,127000000.0,320000000.0,287000000,,,,,,,,,,,,150000000.0,-47000000.0,493000000.0,,10494000000.0,,,1128000000.0,0.0,33000000.0,7568000000.0,,,,,,0.47,-906000000.0,,,2278000000.0,2873000000.0,,,,278000000.0,,,,,,,1090000000.0,,,,,,,5000000.0,,,,,,,506727000.0,,,20470000000.0,240000000,15674000000.0,,,,-136000000.0,184000000.0,,808000000.0,184000000.0,,,123000000.0,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,,-209000000.0,,,116000000.0,749000000.0,,,,,,13852000000.0,,,,0.62,,,,,,,,5471000000,-425000000.0,659000000,18167000000.0,,-501000000.0,182000000.0,,942000000,,,,,121000000.0,,,,,,,,-10000000.0,,5990000000.0,-11000000.0,,,498000000.0,4812000000.0,,,,,,2189000000.0,6116000000.0,10988000000.0,,2489000000.0,-366000000.0,,,3000000.0,2864000000.0,4811000000.0,,720000000.0,,-7561000000.0,,,,,505612000.0,1332000000.0,,,,306000000,2334000000.0,,,,406000000.0,,-398000000.0,,,,214000000.0,285000000.0,340000000,,,,,,,,,,,,192000000.0,-34000000.0,491000000.0,,10606000000.0,,,1378000000.0,0.0,35000000.0,8278000000.0,,,,,,0.61,-2000000.0,,,1613000000.0,2924000000.0,,,,283000000.0,,,,,,,184000000.0,,,,,,,5000000.0,,,,,,,497424000.0,,,20646000000.0,306000000,15835000000.0,,,,-113000000.0,182000000.0,,502000000.0,182000000.0,,,127000000.0,-7000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,-7620000000.0,,8682000000.0,,-363000000.0,,,168000000.0,877000000.0,-1838000000.0,-1114000000.0,,378000000.0,,14174000000.0,19011000000.0,,1482000000.0,,4822000000.0,,115000000.0,,,,,5597000000,-659000000.0,660000000,18685000000.0,,-564000000.0,115000000.0,-46000000.0,950000000,1626000000.0,,,21808000000.0,858000000.0,11006000000.0,,1332000000.0,,491000000.0,65000000.0,,-9000000.0,165000000.0,6031000000.0,-13000000.0,328000000.0,,503000000.0,4937000000.0,16241000000.0,-2136000000.0,558000000.0,,,2219000000.0,6209000000.0,11006000000.0,,2481000000.0,-43000000.0,14174000000.0,824000000.0,20000000.0,3168000000.0,4822000000.0,,558000000.0,1332000000.0,-7620000000.0,,,-908000000.0,161000000.0,,1314000000.0,-39000000.0,665000000.0,2.66,317000000,2317000000.0,510344828.0,,,378000000.0,1858000000.0,-520000000.0,,8042000000.0,6209000000.0,-309000000.0,806000000.0,347000000,,,-2862000000.0,1650000000.0,1112000000.0,32000000.0,,21063000000.0,,2481000000.0,,186000000.0,-30000000.0,520000000.0,6031000000.0,11065000000.0,520000000.0,3168000000.0,1650000000.0,0.0,79000000.0,8042000000.0,5000000.0,2.61,,3095000000.0,,,-67000000.0,,,1626000000.0,3095000000.0,,500751880.0,115000000.0,290000000.0,,,,,11065000000.0,-150000000.0,182000000.0,2797000000.0,,877000000.0,-461000000.0,4039000000.0,2166000000.0,5000000.0,168000000.0,,19000000.0,0.0,115000000.0,650000000.0,,,,21063000000.0,317000000,16241000000.0,,,18685000000.0,286000000.0,115000000.0,1314000000.0,665000000.0,115000000.0,,,127000000.0,78000000.0,,2156000000.0,,2317000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,,-375000000.0,,,177000000.0,809000000.0,,,,,,14288000000.0,,,,0.71,,,,,,,,5937000000,-972000000.0,732000000,18969000000.0,,-441000000.0,148000000.0,,1035000000,,,,,1096000000.0,,,,,,,,-10000000.0,,6023000000.0,-15000000.0,,,559000000.0,5205000000.0,,,,,,2333000000.0,6210000000.0,11554000000.0,,2499000000.0,-335000000.0,,,-3000000.0,2734000000.0,4829000000.0,,342000000.0,,-7816000000.0,,,,,497621000.0,1306000000.0,,,,345000000,2390000000.0,,,,340000000.0,,-390000000.0,,,,-298000000.0,772000000.0,383000000,,,,,,,,,,,,214000000.0,-38000000.0,532000000.0,,11153000000.0,,,1718000000.0,0.0,58000000.0,8530000000.0,,,,,,0.69,33000000.0,,,1702000000.0,3243000000.0,,,,303000000.0,,,,,,,115000000.0,,,,,,,5000000.0,,,,,,,487727000.0,,,21211000000.0,345000000,16382000000.0,,,,382000000.0,148000000.0,,223000000.0,148000000.0,,,135000000.0,-7000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,-217000000.0,,,151000000.0,746000000.0,,,,,,14110000000.0,,,,0.73,,,,,,,,5833000000,-561000000.0,736000000,19346000000.0,,-418000000.0,120000000.0,,1051000000,,,,,576000000.0,,,,,,,,-62000000.0,,6183000000.0,-15000000.0,,,565000000.0,5097000000.0,,,,,,2334000000.0,6343000000.0,10977000000.0,,2496000000.0,-48000000.0,,,4000000.0,3133000000.0,4732000000.0,,385000000.0,,-8081000000.0,,,,,490261000.0,1270000000.0,,,,352000000,2374000000.0,,,,312000000.0,,-397000000.0,,,,-292000000.0,682000000.0,387000000,,,,,,,,,,,,213000000.0,-35000000.0,541000000.0,,11265000000.0,,,1746000000.0,0.0,69000000.0,7961000000.0,,,,,,0.72,-28000000.0,,,1677000000.0,3113000000.0,,,,315000000.0,,,,,,,148000000.0,,,,,,,5000000.0,,,,,,,482159000.0,,,21179000000.0,352000000,16447000000.0,,,,285000000.0,120000000.0,,710000000.0,120000000.0,,,136000000.0,-4000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,-8000000.0,,,138000000.0,757000000.0,,,,,,14055000000.0,,,,0.47,,,,,,,,5792000000,-322000000.0,551000000,19605000000.0,,-438000000.0,300000000.0,,877000000,,,,,837000000.0,,,,,,,,-62000000.0,,6372000000.0,-19000000.0,,,367000000.0,5241000000.0,,,,,,2350000000.0,6519000000.0,10590000000.0,,2498000000.0,-60000000.0,,,0.0,3465000000.0,4792000000.0,,290000000.0,,-8308000000.0,,,,,488484000.0,1280000000.0,,,,227000000,2439000000.0,,,,306000000.0,,-338000000.0,,,,-438000000.0,1056000000.0,273000000,,,,,,,,,,,,140000000.0,-46000000.0,544000000.0,,11297000000.0,,,1761000000.0,0.0,25000000.0,7549000000.0,,,,,,0.47,180000000.0,,,1980000000.0,2983000000.0,,,,314000000.0,,,,,,,120000000.0,,,,,,,5000000.0,,,,,,,481102000.0,,,21332000000.0,227000000,16540000000.0,,,,718000000.0,300000000.0,,728000000.0,300000000.0,,,138000000.0,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,-8574000000.0,,9419000000.0,,-2509000000.0,,,193000000.0,855000000.0,-1513000000.0,-3109000000.0,,313000000.0,,16249000000.0,20798000000.0,,1414000000.0,,4683000000.0,,129000000.0,,,,,5940000000,-720000000.0,685000000,19970000000.0,,-391000000.0,129000000.0,14000000.0,1003000000,1833000000.0,,,23502000000.0,619000000.0,13075000000.0,,1246000000.0,,563000000.0,-41000000.0,,-65000000.0,224000000.0,4210000000.0,5000000.0,1536000000.0,,482000000.0,5255000000.0,16782000000.0,-2575000000.0,427000000.0,,,2402000000.0,4407000000.0,13075000000.0,,2540000000.0,-469000000.0,16249000000.0,727000000.0,-2000000.0,3174000000.0,4683000000.0,,427000000.0,1246000000.0,-8574000000.0,,,-44000000.0,115000000.0,,1283000000.0,-199000000.0,486000000.0,2.62,322000000,2533000000.0,482945736.0,,,313000000.0,3128000000.0,-388000000.0,,10044000000.0,4407000000.0,-319000000.0,539000000.0,371000000,,,-1688000000.0,1748000000.0,1250000000.0,-46000000.0,,21465000000.0,,2540000000.0,,160000000.0,-49000000.0,577000000.0,4210000000.0,11396000000.0,577000000.0,3174000000.0,1748000000.0,0.0,72000000.0,10044000000.0,4000000.0,2.58,,3083000000.0,,,-171000000.0,,,1833000000.0,3083000000.0,,475572519.0,129000000.0,318000000.0,,,,,11396000000.0,-168000000.0,300000000.0,2704000000.0,,855000000.0,-912000000.0,3966000000.0,3049000000.0,4000000.0,193000000.0,,-1000000.0,0.0,129000000.0,-1347000000.0,,,,21465000000.0,322000000,16782000000.0,,,19970000000.0,151000000.0,129000000.0,1283000000.0,486000000.0,129000000.0,,,154000000.0,-29000000.0,,1973000000.0,,2533000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,5131000000.0,,,,149000000.0,842000000.0,,,,,,15569000000.0,,,,0.97,,,,,,,,6182000000,-872000000.0,867000000,20216000000.0,,-386000000.0,144000000.0,,1164000000,,,,,784000000.0,,,,,,,,-56000000.0,,4566000000.0,-36000000.0,,,663000000.0,4264000000.0,,,,,,2443000000.0,5331000000.0,12362000000.0,,2579000000.0,-6000000.0,,,17000000.0,3207000000.0,4917000000.0,,484000000.0,,-8888000000.0,,,,,435660000.0,1326000000.0,,,,414000000,2564000000.0,,,,205000000.0,,-288000000.0,,,,-422000000.0,823000000.0,414000000,,,,,,,,,,,,249000000.0,40000000.0,577000000.0,,11328000000.0,,,1664000000.0,0.0,377000000.0,9372000000.0,,,,,,0.95,15000000.0,,1051000000.0,1879000000.0,3254000000.0,,,,337000000.0,,,,,,,129000000.0,,,,,,,4000000.0,,,,,,,427675000.0,,,21689000000.0,414000000,16772000000.0,,,,535000000.0,144000000.0,,486000000.0,144000000.0,,,164000000.0,-67000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,5028000000.0,,,,131000000.0,832000000.0,,,,,,14800000000.0,,,,0.91,,,,,,,,6070000000,-469000000.0,754000000,20344000000.0,,-372000000.0,463000000.0,,1098000000,,,,,327000000.0,,,,,,,,-67000000.0,,4901000000.0,-48000000.0,,,569000000.0,4274000000.0,,,,,,2463000000.0,6117000000.0,11575000000.0,,2622000000.0,-474000000.0,,,8000000.0,3225000000.0,5091000000.0,,370000000.0,,-9160000000.0,,,,,451731000.0,1303000000.0,,,,405000000,2553000000.0,,,,176000000.0,,-337000000.0,,,,-72000000.0,763000000.0,405000000,,,,,,,,,,,,164000000.0,78000000.0,580000000.0,,11184000000.0,,,1472000000.0,0.0,545000000.0,8800000000.0,,,,,,0.9,319000000.0,,1042000000.0,1833000000.0,3214000000.0,,,,364000000.0,,,,,,,144000000.0,,,,,,,5000000.0,,,,,,,443489000.0,,,21718000000.0,405000000,16627000000.0,,,,426000000.0,463000000.0,,560000000.0,463000000.0,,,165000000.0,-46000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,5016000000.0,0.0,,,124000000.0,883000000.0,,,,,,14864000000.0,,,,0.63,,,,,,,,6025000000,-280000000.0,612000000,20687000000.0,,-516000000.0,721000000.0,,906000000,,,,,268000000.0,,,,,,,,-68000000.0,,5113000000.0,-16000000.0,,,409000000.0,4404000000.0,,,,,,2484000000.0,6359000000.0,11457000000.0,,2645000000.0,-80000000.0,,,-2000000.0,3407000000.0,5222000000.0,,315000000.0,,-9413000000.0,,,,,454878000.0,1321000000.0,,,,280000000,2641000000.0,,,,165000000.0,,-423000000.0,,,,-169000000.0,943000000.0,280000000,,,,,,,,,,,,129000000.0,43000000.0,584000000.0,,11274000000.0,,,1434000000.0,0.0,25000000.0,8702000000.0,,,,,,0.62,258000000.0,,1009000000.0,1948000000.0,3136000000.0,,,,337000000.0,,,,,,,463000000.0,,,,,,,5000000.0,,,,,,,448654000.0,,,22036000000.0,280000000,16814000000.0,,,,520000000.0,721000000.0,,576000000.0,721000000.0,,,160000000.0,-46000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-9439000000.0,,9928000000.0,5154000000.0,-1856000000.0,,,130000000.0,1484000000.0,-1592000000.0,-1856000000.0,,159000000.0,,16534000000.0,17425000000.0,,1424000000.0,,5215000000.0,,336000000.0,-2649000000.0,,,,6178000000,-657000000.0,671000000,20818000000.0,,-407000000.0,336000000.0,78000000.0,1010000000,1825000000.0,,,24455000000.0,404000000.0,12639000000.0,,1424000000.0,,655000000.0,-189000000.0,,-67000000.0,1009000000.0,4729000000.0,-26000000.0,1567000000.0,20329000000.0,508000000.0,4483000000.0,17010000000.0,-2278000000.0,559000000.0,,,2538000000.0,4863000000.0,12639000000.0,,2626000000.0,-179000000.0,16534000000.0,725000000.0,5000000.0,3895000000.0,5215000000.0,,559000000.0,1424000000.0,-9439000000.0,,4126000000.0,-126000000.0,258000000.0,,1336000000.0,-258000000.0,586000000.0,3.25,325000000,2761000000.0,445785000.0,,,159000000.0,1783000000.0,-544000000.0,,9889000000.0,4863000000.0,-737000000.0,630000000.0,325000000,,,-1681000000.0,1414000000.0,1374000000.0,28000000.0,,22225000000.0,,2626000000.0,,183000000.0,95000000.0,616000000.0,4729000000.0,11379000000.0,616000000.0,3895000000.0,1414000000.0,0.0,62000000.0,9889000000.0,4000000.0,3.19,,3332000000.0,,,-514000000.0,,1024000000.0,1825000000.0,3332000000.0,,438619000.0,336000000.0,336000000.0,,,,,11379000000.0,256000000.0,721000000.0,2904000000.0,,1484000000.0,-739000000.0,4178000000.0,3159000000.0,4000000.0,130000000.0,,28000000.0,0.0,336000000.0,-1400000000.0,,,,22225000000.0,325000000,17010000000.0,,,20818000000.0,86000000.0,336000000.0,1336000000.0,586000000.0,336000000.0,,,166000000.0,-30000000.0,,2149000000.0,,2761000000.0,,,,,,,,,,,,,,,,,,,,
