,trailingCashDividendsPaid,annualNetIncome,trailingPretaxIncome,annualPretaxIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualBasicEPS,trailingInvestingCashFlow,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualGoodwill,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyGoodwill,quarterlyBasicEPS,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,trailingTotalRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,annualDilutedEPS,annualAccountsPayable,annualNetPPE,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,annualCurrentLiabilities,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingBeginningCashPosition,quarterlyChangeInInventory,annualInterestExpense,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyCapitalStock,annualSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,trailingResearchAndDevelopment,quarterlyNetPPE,quarterlyOtherNonCashItems,quarterlyTaxProvision,annualCapitalStock,annualCurrentDeferredRevenue,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,trailingChangeInInventory,annualTotalNonCurrentAssets,annualResearchAndDevelopment,quarterlyEbitda,trailingDepreciationAndAmortization,quarterlyStockBasedCompensation,annualGrossProfit,annualFreeCashFlow,trailingTaxProvision,annualStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,trailingOtherNonCashItems,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualOperatingExpense,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyDilutedEPS,trailingOperatingExpense,quarterlyPretaxIncome,quarterlyCapitalExpenditure,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,annualBasicAverageShares,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyGrossPPE,annualCurrentAccruedExpenses,quarterlyCurrentAccruedExpenses,trailingChangeInAccountPayable,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingBasicEPS
1262217600,,1099422000.0,,766859000.0,-92603000.0,7342102000.0,187072000.0,616466000.0,-243108000.0,453622000.0,952853000.0,952853000.0,29297000.0,2.83,,71467000.0,4814361000.0,,,,,453622000.0,,,4843828000.0,1571177000.0,-553347000.0,593530000.0,198000000.0,239120000.0,,,598460000.0,3158506000.0,15400000.0,7342102000.0,,117651000.0,,1101229000.0,598460000.0,,276876000.0,,134356000.0,453224000.0,1101229000.0,1304065000.0,,-207276000.0,2.82,534664000.0,3363838000.0,690113000.0,,155553000.0,,1571177000.0,88391000.0,763057000.0,441442000.0,202836000.0,39802000.0,,97713000.0,637999000.0,97713000.0,1101229000.0,,-23559000.0,,2334234000.0,704265000.0,,,0.0,187072000.0,1048245000.0,,704265000.0,41284000.0,99467000.0,0.0,1101229000.0,1304065000.0,,-26694000.0,40743000.0,34556000.0,0.0,2527741000.0,64222000.0,,,,5441036000.0,,1099422000.0,,-182083000.0,534664000.0,0.0,135558000.0,389933000.0,160438000.0,41284000.0,-726460000.0,669732000.0,244370000.0,29297000.0,,,,,-392719000.0,1046884000.0,4843828000.0,871300000.0,,52897000.0,88391000.0,-119093000.0,453224000.0,-2077198000.0,,,3363838000.0,-349871000.0,11908000.0,0.0,,2314985000.0,1324278000.0,0.0,,4814361000.0,630000.0,222426000.0,,-2145000.0,990707000.0,297394000.0,,2772000.0,0.0,-74843000.0,,,-2077198000.0,-146987000.0,0.0,397177000.0,716997000.0,-84333000.0,3158506000.0,202836000.0,-3789000.0,544000.0,,,231905000.0,125454000.0,,,206873000.0,-25987000.0,,2527741000.0,,,134356000.0,763057000.0,387956000.0,-74938000.0,2334234000.0,,4885000.0,5441036000.0,,,,,,,,,,,,,,,,,,,
1269993600,,,,,,7270208000.0,201117000.0,-740775000.0,,,,949883000.0,43885000.0,,,251533000.0,4867906000.0,392876000.0,,,,469153000.0,,,,1636675000.0,,,142393000.0,,,0.36,142393000.0,,31456000.0,,,,,,142393000.0,,33481000.0,,188573000.0,468360000.0,357770000.0,1318167000.0,,-763948000.0,,,,,,100597000.0,,,86465000.0,,,,1433000.0,,96970000.0,-850797000.0,,357770000.0,,-23571000.0,,2171155000.0,0.0,,,2428000.0,,,,,,40793000.0,,,,,-8316000.0,,,0.0,,,,,,,,,,136248000.0,315689000.0,0.0,,,233183000.0,12465000.0,,1101229000.0,,,,,392876000.0,,,,4936401000.0,0.0,,,,-3413000.0,,,,,4080254000.0,-10470000.0,25100000.0,,,,,,,,,221327000.0,,4997000.0,,,,,,-70777000.0,,,,-23045000.0,,,,,3273391000.0,960397000.0,1511000.0,688000.0,,,484716000.0,133067000.0,0.36,,166608000.0,-92274000.0,,2402302000.0,,,,534480000.0,,,,,132586000.0,,,,,,,,,,,,,,,,,,,,
1277856000,,,,,,7317929000.0,197643000.0,107201000.0,,,,946692000.0,60777000.0,,,315210000.0,4930988000.0,394443000.0,,,,347231000.0,,,,1602209000.0,,,68206000.0,,,0.17,68206000.0,,29597000.0,,,,,,68206000.0,,-63722000.0,,155902000.0,445002000.0,465040000.0,1435848000.0,,-16315000.0,,,,,,112518000.0,,,90176000.0,,,,591000.0,,95989000.0,-133972000.0,,465040000.0,,-27507000.0,,2181890000.0,-664685000.0,,,2210000.0,,,,,,154116000.0,,,,,23286000.0,,,0.0,,,,,,,,,,51069000.0,348430000.0,0.0,,,230845000.0,11790000.0,,357770000.0,,,,,392985000.0,,,,4978500000.0,0.0,,,,-6099000.0,,,,,4136793000.0,-40421000.0,-18186000.0,,,,,,,,,112758000.0,,1325000.0,,,,,,92802000.0,,,,-30640000.0,,,,,3314083000.0,970808000.0,756000.0,933000.0,,,546055000.0,271813000.0,0.17,,47922000.0,-117697000.0,,2386941000.0,,,,579681000.0,,,,,118327000.0,,,,,,,,,,,,,,,,,,,,
1285804800,,,,,,7427218000.0,194786000.0,-110076000.0,,,,943534000.0,46730000.0,,,203857000.0,5027253000.0,394583000.0,,,,444062000.0,,,,1610134000.0,,,97613000.0,,,0.25,97613000.0,,40205000.0,,,,,,97613000.0,,-6141000.0,,172000000.0,514230000.0,353637000.0,1270424000.0,,50680000.0,,,,,,140006000.0,,,88296000.0,,,,12741000.0,,95218000.0,-69092000.0,,353637000.0,,-27512000.0,,2198597000.0,0.0,,,3008000.0,,,,,,-138058000.0,,,,,,,,0.0,,,,,,,,,,,390477000.0,0.0,,,215618000.0,13386000.0,,465040000.0,,,,,393100000.0,,,,5054489000.0,0.0,,,,-1674000.0,,,,,4245743000.0,-6834000.0,7824000.0,,,,,,,,,177864000.0,,1323000.0,,,,,,-142451000.0,,,,-23179000.0,,,,,3384154000.0,916787000.0,2999000.0,1033000.0,,,419475000.0,-17805000.0,0.25,,101785000.0,-120253000.0,,2399965000.0,,,,588463000.0,,,,,75612000.0,,,,,,,,,,,,,,,,,,,,
1293753600,,514749000.0,,531648000.0,-106132000.0,7671368000.0,244179000.0,23070000.0,-680346000.0,447404000.0,940317000.0,940317000.0,28228000.0,1.31,,357279000.0,5098069000.0,,,35042000.0,,447404000.0,,,5216327000.0,1672193000.0,-42010000.0,544959000.0,196188000.0,-1139733000.0,,,206540000.0,3563089000.0,54552000.0,7671368000.0,,-87945000.0,,376621000.0,206540000.0,,3013000.0,,208044000.0,542526000.0,376621000.0,1351100000.0,,49237000.0,1.3,399035000.0,4337809000.0,507098000.0,,63885000.0,,1672193000.0,86125000.0,604709000.0,18109000.0,883032000.0,11609000.0,,94270000.0,-85872000.0,94270000.0,376621000.0,,-27542000.0,,2276902000.0,0.0,,,2165000.0,452223000.0,833077000.0,,0.0,-24995000.0,-20030000.0,9453000.0,376621000.0,1259653000.0,,,49882000.0,-1566000.0,0.0,2573299000.0,1101229000.0,,,,6644493000.0,,514749000.0,,,399035000.0,1535857000.0,155810000.0,395019000.0,316131000.0,-24995000.0,-11629000.0,353637000.0,-11150000.0,28228000.0,,,,,-470277000.0,-720580000.0,5216327000.0,9453000.0,,27251000.0,86125000.0,-443000.0,542526000.0,-2306684000.0,,,4337809000.0,15715000.0,12513000.0,0.0,,2123655000.0,1127879000.0,0.0,,5098069000.0,4794000.0,297623000.0,,8441000.0,995776000.0,36821000.0,,16086000.0,9811000.0,-119016000.0,,,-2306684000.0,-11081000.0,,450817000.0,542798000.0,-239442000.0,3563089000.0,974479000.0,12843000.0,2140000.0,,,673410000.0,120023000.0,,,215336000.0,-140053000.0,,2573299000.0,,,208044000.0,604709000.0,393169000.0,-74899000.0,2276902000.0,35042000.0,252246000.0,6644493000.0,,,,,,,,,,,,,,,,,,,
1301529600,,,,,,7176479000.0,398302000.0,-6511000.0,,,,794646000.0,30852000.0,,,317836000.0,4650266000.0,396311000.0,,,,305830000.0,213714000.0,,,1723091000.0,,,89463000.0,,,0.23,91487000.0,,33763000.0,,,,,,91487000.0,,20494000.0,,24086000.0,601203000.0,367723000.0,1383387000.0,,-131973000.0,,,,,,55635000.0,,,83284000.0,,,,14665000.0,,93232000.0,-227940000.0,,367723000.0,,-27605000.0,,2274251000.0,0.0,,,-19952000.0,,,,,,142204000.0,,,,,-59198000.0,,,51096000.0,,,,,,,,,,249157000.0,353013000.0,0.0,,,136424000.0,,,376621000.0,,,,,394507000.0,,,,4725828000.0,27835000.0,,,,-3824000.0,,,,,4003647000.0,-27047000.0,3807000.0,,,,,,,,,157048000.0,,8095000.0,,,,,,148364000.0,,,,-44602000.0,,,,,2742201000.0,1015664000.0,6779000.0,994000.0,,,454260000.0,266031000.0,0.23,,93270000.0,-123827000.0,,2526213000.0,,,,551160000.0,,,,,80789000.0,,,,,,,,,,,,,,,,,,,,
1309392000,,,,,,7156579000.0,391350000.0,-23530000.0,,,,794810000.0,27165000.0,,,317817000.0,4739371000.0,395373000.0,,,,216583000.0,204122000.0,,,1696034000.0,,,51223000.0,,,0.14,53742000.0,,35600000.0,,,,,,53742000.0,,19549000.0,,7949000.0,668815000.0,346131000.0,1219322000.0,,131973000.0,,,,,,54184000.0,,,78942000.0,,,,29366000.0,,100866000.0,3246000.0,,346131000.0,,-39470000.0,,2225023000.0,0.0,,,-685000.0,,,,,,-118873000.0,,,,,-57381000.0,,,118637000.0,,,,,,,,,,-18998000.0,351356000.0,0.0,,,107888000.0,,,367723000.0,,,,,394706000.0,,,,4747091000.0,-341000.0,,,,-7046000.0,,,,,4096432000.0,10047000.0,-873000.0,,,,,,,,,129474000.0,,3225000.0,,,,,,-106533000.0,,,,-47042000.0,,,,,2756468000.0,873191000.0,159000.0,732000.0,,,425705000.0,20266000.0,0.14,,50350000.0,-139139000.0,,2417208000.0,,,,528989000.0,,,,,53704000.0,,,,,,,,,,,,,,,,,,,,
1317340800,,,,,,7377209000.0,536997000.0,188391000.0,,,,796223000.0,129999000.0,,,419177000.0,4927698000.0,395186000.0,,,,286547000.0,216809000.0,,,1836148000.0,,,35205000.0,,,0.1,39452000.0,,38665000.0,,,,,,39452000.0,,-80180000.0,,0.0,689852000.0,542771000.0,1193948000.0,,0.0,,,,,,5117000.0,,,91049000.0,,,,14906000.0,,100582000.0,53610000.0,,542771000.0,,-39472000.0,,2507377000.0,0.0,,,-20910000.0,,,,,,10196000.0,,,,,-548000.0,,,76362000.0,,,,222075000.0,,,,,,-61100000.0,359189000.0,0.0,,,107775000.0,,,346131000.0,,,,,394712000.0,,,,4689140000.0,11882000.0,,,,1074000.0,,,,,4221914000.0,9890000.0,-21711000.0,,,,,,,,,91820000.0,,3200000.0,,,,,,-19369000.0,,,,-55791000.0,,,,,2643773000.0,651177000.0,58000.0,2071000.0,,,526952000.0,190572000.0,0.1,,13494000.0,-180376000.0,,2449511000.0,,,,671229000.0,,,,,102658000.0,,,,,,,,,,,,,,,,,,,,
1325289600,,450404000.0,,450390000.0,-146017000.0,7801831000.0,528264000.0,-143310000.0,,564994000.0,801271000.0,801271000.0,50495000.0,1.14,,483538000.0,5216497000.0,,,,,564994000.0,220226000.0,,4919567000.0,1988307000.0,46109000.0,513843000.0,261834000.0,-528030000.0,,,264814000.0,2874973000.0,51670000.0,7801831000.0,274835000.0,-188607000.0,,399279000.0,264814000.0,,41191000.0,,8165000.0,493875000.0,399279000.0,1203420000.0,,,1.14,312751000.0,4532107000.0,731677000.0,,218888000.0,,1988307000.0,91703000.0,708019000.0,7339000.0,804141000.0,29396000.0,,98954000.0,-356946000.0,98954000.0,399279000.0,,-39470000.0,,2696326000.0,0.0,,220226000.0,-5774000.0,528264000.0,725247000.0,,0.0,,50940000.0,39890000.0,399279000.0,1203420000.0,,146232000.0,22000.0,-158779000.0,0.0,2585334000.0,376621000.0,,,,7057281000.0,,450404000.0,,-327838000.0,457307000.0,0.0,161839000.0,395479000.0,493949000.0,,-14713000.0,542771000.0,-7537000.0,50495000.0,,,,,-647210000.0,15040000.0,4919567000.0,514000.0,,-24000.0,91703000.0,-4917000.0,493875000.0,-2525174000.0,,,4532107000.0,53219000.0,30532000.0,0.0,,2384404000.0,1608284000.0,0.0,,5216497000.0,100438000.0,434306000.0,,4972000.0,776120000.0,84467000.0,,19492000.0,-47321000.0,-140329000.0,,,-2525174000.0,-41172000.0,,262277000.0,438635000.0,-117867000.0,2874973000.0,804141000.0,343000.0,96641000.0,,,977487000.0,254808000.0,,,292366000.0,-203868000.0,,2585334000.0,,,8165000.0,708019000.0,394662000.0,29105000.0,2696326000.0,,275061000.0,7057281000.0,,,,,,,,,,,,,,,,,,,
1333152000,,,,,,7753975000.0,525735000.0,50319000.0,,,,795314000.0,44154000.0,,,385377000.0,5314218000.0,395474000.0,,,,284929000.0,219036000.0,,,1973795000.0,,,129795000.0,,,0.33,131739000.0,,38261000.0,,,,,,131739000.0,,26704000.0,,10291000.0,495223000.0,448864000.0,1358090000.0,,-105457000.0,,,,,,66071000.0,,,64510000.0,,,,22268000.0,,97726000.0,-267095000.0,,448864000.0,59031000.0,-39475000.0,,2570701000.0,0.0,,,-21845000.0,,,,,,272673000.0,,,,,3012000.0,,,0.0,,,,,,,,,,329497000.0,403502000.0,0.0,,,177881000.0,,,399279000.0,,,,,394967000.0,,,,4999915000.0,-25592000.0,,,,-35595000.0,,,,,4584360000.0,-50207000.0,-7568000.0,,,,,,,,,203526000.0,,2220000.0,,,,,,270163000.0,,,,-91338000.0,,,,,2967187000.0,909226000.0,5577000.0,27810000.0,,,563258000.0,408752000.0,0.33,,122227000.0,-136079000.0,,2439757000.0,,,,596906000.0,,,,,111810000.0,,,,,,,,,,,,,,,,,,,,
1341014400,,,,,,7526592000.0,523856000.0,-135224000.0,,,,795484000.0,40279000.0,,,288028000.0,5427235000.0,395371000.0,,,,320821000.0,220822000.0,,,1968825000.0,,,7288000.0,,,0.02,7877000.0,,46408000.0,,,,,,7877000.0,,-52258000.0,,9550000.0,577251000.0,313628000.0,894850000.0,,-4360000.0,,,,,,65149000.0,,,58360000.0,,,,12750000.0,,96564000.0,28040000.0,,310652000.0,42989000.0,-39525000.0,,2540277000.0,0.0,,,0.0,,,,,,-415984000.0,,,,,-66050000.0,,,0.0,,,,328227000.0,,,,,,-25725000.0,385104000.0,0.0,,,103396000.0,,,445373000.0,,,,,395277000.0,,,,4984932000.0,-4360000.0,,,,-7375000.0,,,,,4666684000.0,-23236000.0,-28241000.0,,,,,,,,,34786000.0,,7706000.0,,,,,,-145430000.0,,-29331000.0,,-46173000.0,,,,,2935531000.0,581222000.0,727000.0,853000.0,,,391424000.0,-117091000.0,0.02,,-20953000.0,-298893000.0,0.0,2099357000.0,,,,571452000.0,,,,,38247000.0,,,,,,,,,,,,,,,,,,,,
1348963200,,,,,,7599210000.0,665985000.0,154330000.0,,,,795655000.0,18032000.0,,,273707000.0,5562297000.0,395503000.0,,,,319801000.0,211639000.0,,,2095779000.0,,,81571000.0,,,0.21,81775000.0,,38735000.0,,,,,,81775000.0,,50564000.0,,7864000.0,718820000.0,465536000.0,663968000.0,,-467000.0,,,,,,75463000.0,,,62972000.0,,,,29716000.0,,95484000.0,186422000.0,,464165000.0,36414000.0,-39531000.0,,2710472000.0,0.0,,,-21895000.0,,,,,,-159774000.0,,,,,-130183000.0,,,0.0,,,,382764000.0,,,,,,32830000.0,446047000.0,0.0,,,134690000.0,,,310652000.0,,,,,395341000.0,,,,4887599000.0,-467000.0,,,,-7485000.0,,,,,4780329000.0,27276000.0,3250000.0,,,,,,,,,150951000.0,,3821000.0,,,,,,-52919000.0,,2160000.0,,-68218000.0,,,,,2872638000.0,198432000.0,693000.0,36728000.0,,,408397000.0,36126000.0,0.21,,84821000.0,-195900000.0,0.0,2036913000.0,,,,614693000.0,,,,,59227000.0,,,,,,,,,,,,,,,,,,,,
1356912000,,266136000.0,,218207000.0,-158066000.0,8215020000.0,599428000.0,283799000.0,-26294000.0,500274000.0,1292440000.0,1292440000.0,21144000.0,0.67,,651131000.0,6047099000.0,,,,754434000.0,500274000.0,212522000.0,,4943687000.0,2562941000.0,-3300000.0,435546000.0,44177000.0,-578601000.0,,,44746000.0,2915437000.0,57084000.0,8215020000.0,293429000.0,286988000.0,,749824000.0,44746000.0,,-183921000.0,,5773000.0,752999000.0,749824000.0,799359000.0,,,0.67,320991000.0,5249099000.0,643912000.0,,81991000.0,,2562941000.0,106590000.0,707812000.0,7033000.0,49535000.0,-5914000.0,,94327000.0,-492647000.0,94327000.0,749824000.0,117023000.0,-39535000.0,,3270753000.0,0.0,,212522000.0,-2504000.0,599428000.0,570457000.0,,0.0,,213071000.0,0.0,749824000.0,799359000.0,,136514000.0,58821000.0,66252000.0,0.0,2167921000.0,398084000.0,,148900000.0,,8215134000.0,-46376000.0,266136000.0,,-225791000.0,320991000.0,0.0,181248000.0,395839000.0,307261000.0,,-35629000.0,465536000.0,-158150000.0,21144000.0,,,,,-733648000.0,352299000.0,4943687000.0,-545989000.0,,-46376000.0,106590000.0,8317000.0,752999000.0,-2966035000.0,,,5249099000.0,15249000.0,-13817000.0,0.0,,2321471000.0,1598207000.0,0.0,,6047099000.0,9301000.0,141469000.0,,3803000.0,723264000.0,-89736000.0,,17550000.0,-53956000.0,-36867000.0,,,-2966035000.0,493920000.0,-576408000.0,287718000.0,264583000.0,-18320000.0,2915437000.0,49535000.0,36000.0,-72262000.0,,,958392000.0,282526000.0,,,30360000.0,-69455000.0,,2167921000.0,,,5773000.0,707812000.0,395234000.0,-56707000.0,3270753000.0,,225270000.0,8215134000.0,,,,,,,,,,,,,,,,,,,
1364688000,,,,,,7604704000.0,123947000.0,-176790000.0,,,,1292670000.0,29715000.0,,,348857000.0,5944775000.0,395489000.0,,,,200070000.0,211101000.0,,,2096068000.0,,,8364000.0,,,0.02,8538000.0,,55892000.0,,,,,,8538000.0,,-15385000.0,,51041000.0,857104000.0,577205000.0,577205000.0,,,,,,,,77848000.0,,,60275000.0,,,,18476000.0,,254299000.0,-375389000.0,,577205000.0,52365000.0,-39535000.0,,2653530000.0,239622000.0,,,-24263000.0,,,,,,87150000.0,,,,,23969000.0,,,0.0,,,,,,,,,,247715000.0,401244000.0,0.0,,,95048000.0,,,749499000.0,,,,,395368000.0,,,,4949572000.0,1238000.0,,,,-7518000.0,,,,,5012358000.0,372000.0,-28118000.0,,,,,,,,,51087000.0,,7795000.0,,,,,,236346000.0,,-28118000.0,,-70448000.0,,,,,2880945000.0,0.0,868000.0,1773000.0,,,443905000.0,269047000.0,0.02,,-19754000.0,-181897000.0,-244265000.0,1659929000.0,,,,557462000.0,,,,,17200000.0,,,,,,,,,,,,,,,,,,,,
1372550400,,,,,,7666924000.0,51913000.0,-247527000.0,,,,1292903000.0,61127000.0,,,321803000.0,6051625000.0,395483000.0,,,,208538000.0,281683000.0,,,2029206000.0,,,34169000.0,,,0.09,34354000.0,,42920000.0,,,,,,34354000.0,,-28661000.0,,48042000.0,1062993000.0,331630000.0,331630000.0,,,,,,,,61492000.0,,,53537000.0,,,,15907000.0,,225930000.0,-154835000.0,,331630000.0,65126000.0,-39540000.0,,2653974000.0,228473000.0,,,-9613000.0,,,,,,-193872000.0,,,,,-154398000.0,,,10910000.0,,,,2445000.0,,,,,,-556000.0,439770000.0,0.0,,,99016000.0,,,577205000.0,,,,,395412000.0,,,,5011482000.0,2445000.0,,,,-7775000.0,,,,,5068017000.0,7683000.0,-44848000.0,,,,,,,,,70354000.0,,4183000.0,,,,,,-150151000.0,,-44848000.0,,-56100000.0,,,,,2976480000.0,0.0,828000.0,2180000.0,,,420819000.0,-36592000.0,0.09,,-10679000.0,-157280000.0,0.0,1615299000.0,,,,624768000.0,,,,,37524000.0,,,,,,,,,,,,,,,,,,,,
1380499200,,,,,,7765534000.0,54865000.0,-114448000.0,,,,1293140000.0,38699000.0,,,368990000.0,6108225000.0,395528000.0,,,,260151000.0,299800000.0,,,2021732000.0,,,211088000.0,,,0.53,211267000.0,,35515000.0,,,,,,211267000.0,,84271000.0,,39983000.0,1107077000.0,272774000.0,272774000.0,,-11979000.0,,,,,,56437000.0,,,91792000.0,,,,16060000.0,,189014000.0,-171878000.0,,216211000.0,48980000.0,-39543000.0,,2604795000.0,243128000.0,,,-21359000.0,,,,,,-24317000.0,,,,,-18354000.0,,,0.0,,,,0.0,,,,,,-55780000.0,360644000.0,0.0,,,227588000.0,,,331630000.0,,,,,395459000.0,,,,5159479000.0,-11979000.0,,,,-17814000.0,,,,,5132507000.0,75188000.0,24042000.0,,,,,,,,,300170000.0,,3518000.0,,,,,,-146276000.0,,24042000.0,,-78152000.0,,,,,3148201000.0,0.0,564000.0,1014000.0,,,596578000.0,135582000.0,0.53,,235130000.0,-159899000.0,0.0,1657309000.0,,,,583063000.0,,,,,171151000.0,,,,,,,,,,,,,,,,,,,,
1388448000,,318495000.0,,227929000.0,-158165000.0,8039317000.0,79380000.0,-25822000.0,-6373000.0,391749000.0,1293383000.0,1293383000.0,60685000.0,0.81,,792344000.0,6281487000.0,,93998000.0,,49535000.0,391749000.0,492712000.0,,5348265000.0,1985372000.0,144981000.0,341618000.0,64066000.0,-854414000.0,93998000.0,,64336000.0,3314049000.0,50649000.0,8039317000.0,282756000.0,-240057000.0,,187909000.0,64336000.0,,-71381000.0,,41909000.0,1090947000.0,229135000.0,229135000.0,,1923000.0,0.81,346390000.0,5040993000.0,529884000.0,,69334000.0,,1985372000.0,91456000.0,704551000.0,2475000.0,0.0,16379000.0,,100033000.0,-152312000.0,100033000.0,187909000.0,116285000.0,-39547000.0,,2689923000.0,287548000.0,,492712000.0,-10673000.0,79380000.0,577507000.0,,287548000.0,-6837000.0,15272000.0,-6373000.0,229135000.0,229135000.0,,41562000.0,66822000.0,26972000.0,2598000.0,1757830000.0,749499000.0,,0.0,,7878989000.0,-89758000.0,318495000.0,,-164407000.0,346390000.0,0.0,184976000.0,395554000.0,185077000.0,-6837000.0,-33114000.0,216211000.0,-31157000.0,60685000.0,,,,,-645651000.0,-564587000.0,5348265000.0,1923000.0,,-89758000.0,91456000.0,-7000.0,1090947000.0,-2837996000.0,,,5040993000.0,61736000.0,-40833000.0,0.0,,2438723000.0,1831994000.0,2598000.0,,6281487000.0,7302000.0,155897000.0,,3512000.0,606729000.0,-115767000.0,,19008000.0,-65908000.0,-102905000.0,,-40833000.0,-2837996000.0,-35357000.0,-251992000.0,265111000.0,317687000.0,-162986000.0,3314049000.0,0.0,215000.0,2335000.0,,,977421000.0,161847000.0,,,23233000.0,-146575000.0,-7727000.0,1757830000.0,,,41909000.0,704551000.0,395428000.0,-107221000.0,2689923000.0,,115743000.0,7878989000.0,,,,,,,,,,,,,,,,,,,
