date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualFreeCashFlow,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualBasicAverageShares,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingPurchaseOfInvestment,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualCurrentDeferredRevenue,annualTaxProvision,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualCashDividendsPaid,trailingTotalRevenue,annualBasicEPS,annualNetIncome,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualAccountsPayable,trailingInvestingCashFlow,trailingTaxProvision,quarterlyOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,annualStockholdersEquity,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyBasicEPS,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,quarterlyInventory,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualDilutedAverageShares,annualOtherNonCurrentAssets,annualOperatingCashFlow,quarterlyAccountsReceivable,annualDilutedEPS,annualNetPPE,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCostOfRevenue,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,annualCapitalExpenditure,trailingStockBasedCompensation,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualChangeInInventory,quarterlyGrossPPE,quarterlyDilutedEPS,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingNetIncome,annualCapitalStock,annualGoodwill,quarterlyOtherCurrentLiabilities,annualTotalRevenue,trailingResearchAndDevelopment,annualStockBasedCompensation,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualGrossProfit,annualInventory,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingInterestExpense,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDilutedAverageShares
2013-06-30,1249594000.0,,,,,,,29751000.0,,,,1524814000.0,1967529000.0,,,,,84910000.0,,,,49555000,42217000.0,,,,,,3876105000.0,,,,1908576000.0,,,,,,-9459000.0,,,,,59486000.0,,31644000.0,305633000.0,,,160857000.0,,,2774408000.0,,,,203149000.0,-34254000.0,51498000,,,,,49555000,-15339000.0,53337000.0,536060000.0,1.18,-11091000.0,134678000.0,,53000.0,,,787332000.0,,,,,,,829178000.0,,,-34254000.0,,499727000.0,,,,,176368000.0,,,,,-1677000.0,54080000.0,136404000.0,,,,42047000.0,459286000.0,,287000.0,,,1074923000.0,-57203000.0,,,,49633000.0,,15939000.0,,,,,,134678000.0,-43812000.0,12718000.0,,,,203523000.0,84496000.0,187288000.0,51494000.0,,-49140000.0,,,,14518000.0,,278641000.0,,,,,702876000,,,487124000.0,1.17,,,-17339000.0,,66745000,-77689000.0,,47090000.0,,,,,,,,0.0,,,,,5064000.0,,487124000.0,,,62000.0,,,,,68845000.0,,-41690000.0,-23000.0,0.0,98389000,,,,,,,,,,,,,
2013-09-30,1372492000.0,,,,,,,-58826000.0,,,,1469009000.0,2043826000.0,,,,,92374000.0,,,,49589000,42348000.0,,,,,,3992625000.0,,,,1948799000.0,,,,,,-13677000.0,,,,,57716000.0,,32096000.0,317327000.0,,,179159000.0,,,2841501000.0,,,,207444000.0,0.0,51166000,,,,,49589000,5294000.0,57723000.0,652560000.0,1.18,-19577000.0,148333000.0,,881000.0,,,782038000.0,,,,,,,873644000.0,,,-12674000.0,,523187000.0,,,,,134678000.0,,,,,-71000.0,55305000.0,146386000.0,,,,42178000.0,401780000.0,,0.0,,,1121172000.0,-120000000.0,,,,0.0,,14985000.0,,,,,,148333000.0,-81836000.0,,,,,215570000.0,61805000.0,180980000.0,54012000.0,,-109330000.0,,,,-11931000.0,,304822000.0,,,,,730631000,,,488958000.0,1.17,,,-22037000.0,,61058000,70021000.0,,-36789000.0,,,,,,,,0.0,,,,,7532000.0,,488958000.0,,,844000.0,,,,,67237000.0,,13655000.0,-23000.0,0.0,93154000,,,,,,,,,,,,,
2013-12-31,1303866000.0,,2738999000.0,-155809000.0,103956000.0,,974516000.0,134838000.0,501793000.0,,-25219000.0,1435133000.0,1996006000.0,42139000.0,,974516000.0,795000.0,99769000.0,,193737000.0,63111000.0,42865000,42542000.0,349998000.0,25313000.0,203019000.0,3933168000.0,45945000.0,3933168000.0,,2100304000.0,164854000.0,1937162000.0,602021000.0,-75549000.0,,4.35,183417000.0,-18830000.0,239392000.0,301480000.0,,,55634000.0,,32777000.0,1152000.0,,0.0,141086000.0,18321000.0,141086000.0,2738999000.0,47244000.0,-92000.0,1177012000.0,221546000.0,0.0,45177000,129348000.0,,193737000.0,159840000.0,42865000,26006000.0,73502000.0,602021000.0,1.01,-14092000.0,193737000.0,,-12295000.0,1996006000.0,572398000.0,756032000.0,183417000.0,159840000.0,1435133000.0,42295000.0,1152000.0,166975000.0,572398000.0,4.34,481408000.0,-28621000.0,71625000.0,589911000.0,167957000.0,1303866000.0,,12302000.0,148333000.0,,-286067000.0,349351000.0,167957000.0,-1176000.0,47826000.0,163696000.0,55634000.0,,4766000.0,42427000.0,349998000.0,265362000.0,795000.0,,-5504000.0,1177012000.0,-86985000.0,-814109000.0,-101186000.0,199241000.0,45945000.0,,14455000.0,,-11370000.0,1937162000.0,1295517000.0,,193737000.0,87319000.0,,,,364973000.0,265362000.0,63111000.0,164854000.0,63927000.0,,62165000.0,73502000.0,-6222000.0,,-1324000.0,,301480000.0,-25219000.0,18321000.0,-63019000.0,,811457000,,-4785000.0,1295517000.0,1.01,585455000.0,,-8032000.0,190738000.0,57850000,-83374000.0,-71293000.0,142870000.0,,16984000.0,-53051000.0,,,12302000.0,501793000.0,4766000.0,2925151000.0,,440000.0,,8114000.0,-108337000.0,481408000.0,,221000.0,-656000.0,,0.0,220482000.0,,71625000.0,-814109000.0,45404000.0,-23000.0,0.0,71238000,824847000.0,756032000.0,,,,,,,,,,,
2014-03-31,1199109000.0,,,,,,,66858000.0,,,,1460306000.0,1993390000.0,,,,,90292000.0,,,,48153000,42639000.0,,,,,,3890703000.0,,,,1897313000.0,,,,,,-7616000.0,,,,,60450000.0,,32015000.0,314097000.0,,,187331000.0,,,2659415000.0,,,,193198000.0,0.0,50198000,,,,,48153000,-32617000.0,73500000.0,511828000.0,1.13,7330000.0,189531000.0,,34000.0,,,788668000.0,,,,,,,800094000.0,,,0.0,,489415000.0,,,,,193737000.0,,,,673364000.0,-3312000.0,55287000.0,133283000.0,,,,42614000.0,355333000.0,,224000.0,,,1210410000.0,-95000000.0,,,,0.0,,28292000.0,,,,,,189531000.0,42782000.0,,,,,242611000.0,63753000.0,155012000.0,48942000.0,,3788000.0,,,,847000.0,,319290000.0,,,,,682613000,,,473346000.0,1.13,,,-13916000.0,,59915000,-92310000.0,,80774000.0,,,,,,,,0.0,,,,,6186000.0,,473346000.0,,,92000.0,,,,,53080000.0,,-4206000.0,-23000.0,,91930000,,,,,,,,,,,,,
2014-06-30,1331640000.0,,,,,,,-78087000.0,,,,1481168000.0,2163776000.0,,,,,84552000.0,,,,43882000,42682000.0,,,,,,4070604000.0,,,,1906828000.0,,,,,,-61896000.0,,,,,61618000.0,,30590000.0,318057000.0,,,187770000.0,,,2812808000.0,,,,199356000.0,0.0,46197000,,,,,43882000,-32324000.0,78913000.0,657323000.0,1.03,-57623000.0,173842000.0,,88000.0,,,820992000.0,,,,,,,906640000.0,,,-34732000.0,,503291000.0,,,,,189531000.0,,,,663461000.0,-224000.0,54402000.0,136771000.0,,,,42658000.0,396964000.0,,-224000.0,,,1242485000.0,-55532000.0,,,,0.0,,12847000.0,,,,,,173842000.0,-126222000.0,,,,,276618000.0,66566000.0,133332000.0,52219000.0,,-146222000.0,,,,-1901000.0,,328565000.0,,,,,702647000,,,461668000.0,1.03,,,-13072000.0,,62585000,106949000.0,,-65015000.0,,,,,,,,0.0,,,,,9859000.0,,461668000.0,,,92000.0,,,,,102776000.0,,-15689000.0,-23000.0,,93175000,,,,,,,,,,,,,
2014-09-30,1219759000.0,,,,,,,-31575000.0,,,,1607747000.0,2271094000.0,,,,,87032000.0,,,,34966000,42686000.0,,,,,,4102220000.0,,,,1831126000.0,,,,,,-8413000.0,,,,,58555000.0,,30247000.0,301691000.0,,,162707000.0,,,2827506000.0,,,,203003000.0,0.0,37833000,,,,,34966000,-45425000.0,70466000.0,601013000.0,0.82,1216000.0,177406000.0,,132000.0,,,866417000.0,,,,,,,951959000.0,,,-13671000.0,,519701000.0,,,,,173842000.0,,,,649931000.0,0.0,36926000.0,142859000.0,,,,42665000.0,416595000.0,,0.0,,,1257052000.0,-12566000.0,,,,0.0,,13937000.0,,,,,,177406000.0,-63819000.0,,,,,273967000.0,127947000.0,114290000.0,55827000.0,,-75038000.0,,,,-9499000.0,,337934000.0,,,,,722704000,,,442735000.0,0.82,,,-15620000.0,,60144000,18303000.0,,-15955000.0,,,,,,,,0.0,,,,,105000.0,,442735000.0,,,66000.0,,,,,96561000.0,,3564000.0,-23000.0,,90391000,,,,,,,,,,,,,
2014-12-31,1158229000.0,,2782386000.0,-75985000.0,106626000.0,,1091671000.0,149430000.0,504611000.0,,-96583000.0,1624157000.0,2249044000.0,42654000.0,,1091671000.0,0.0,94295000.0,,200407000.0,82515000.0,43979000,42702000.0,413223000.0,25624000.0,199488000.0,4021281000.0,130215000.0,4021281000.0,,2133151000.0,120299000.0,1772237000.0,514639000.0,-68277000.0,,4.01,170980000.0,-12392000.0,246866000.0,369659000.0,,,58217000.0,,29556000.0,984000.0,,0.0,135546000.0,3100000.0,135546000.0,2782386000.0,60274000.0,-91000.0,1226667000.0,229540000.0,0.0,45185000,122408000.0,,200407000.0,153496000.0,43979000,-2381000.0,68435000.0,514639000.0,1.03,-31041000.0,200407000.0,,-12650000.0,2249044000.0,574090000.0,868799000.0,170980000.0,153496000.0,1624157000.0,42677000.0,984000.0,177837000.0,574090000.0,4.01,441535000.0,-19874000.0,105519000.0,620744000.0,132921000.0,1158229000.0,,12330000.0,177406000.0,,-401371000.0,335465000.0,132921000.0,-1084000.0,52873000.0,165318000.0,58217000.0,,40313000.0,42681000.0,413223000.0,305926000.0,0.0,,8670000.0,1226667000.0,-238273000.0,-827011000.0,-89049000.0,191737000.0,79369000.0,,5198000.0,,-12396000.0,1772237000.0,1268546000.0,,200407000.0,80082000.0,,,,356171000.0,305926000.0,82515000.0,120299000.0,71023000.0,,141487000.0,68435000.0,-4620000.0,,-36903000.0,,369659000.0,-96583000.0,3100000.0,-71211000.0,,850284000,,-112747000.0,1268546000.0,1.03,578231000.0,,-28603000.0,179413000.0,64222000,-121991000.0,-80118000.0,178033000.0,,13569000.0,-90317000.0,,,12330000.0,504611000.0,40313000.0,2958248000.0,,322000.0,,9474000.0,-67177000.0,441535000.0,,-47456000.0,72000.0,,0.0,228011000.0,,105519000.0,-827011000.0,25001000.0,-22000.0,,59969000,825097000.0,868799000.0,,,,,,,,,,,
2015-03-31,990580000.0,,,,,,,56530000.0,,,,1634106000.0,2161940000.0,,,,,85741000.0,,,,44565000,42713000.0,,,,,,3897681000.0,,,,1735741000.0,,,,,,-28096000.0,,,,,64390000.0,,27836000.0,269028000.0,,,143299000.0,,,2624686000.0,,,,201198000.0,0.0,45461000,,,,,44565000,-29083000.0,67538000.0,363029000.0,1.04,15564000.0,173982000.0,,67000.0,,,897881000.0,,,,,,,856161000.0,,,0.0,,505424000.0,,,,,200407000.0,,,,626293000.0,-300000.0,54238000.0,141354000.0,,,,42690000.0,413056000.0,,53000.0,,,1260329000.0,-126002000.0,,,,0.0,,67426000.0,,,,,,173982000.0,64772000.0,,,,,239891000.0,104471000.0,106204000.0,55613000.0,,10432000.0,,,,-780000.0,,348991000.0,,,,,706622000,,,441163000.0,1.04,,,-27332000.0,,59844000,-125851000.0,,83862000.0,,,,,,,,0.0,,,,,8649000.0,,441163000.0,,,62000.0,,,,,65909000.0,,-26425000.0,-23000.0,,87680000,,,,,,,,,,,,,
2015-06-30,1062185000.0,,,,,,,9875000.0,,,,1519664000.0,2150532000.0,,,,,96254000.0,,,,45294000,42734000.0,,,,,,3904850000.0,,,,1754318000.0,,,,,,-12275000.0,,,,,69982000.0,,28460000.0,284280000.0,,,133642000.0,,,2581849000.0,,,,219252000.0,0.0,46972000,,,,,45294000,24019000.0,77511000.0,390155000.0,1.06,-42733000.0,152488000.0,,10000.0,,,877553000.0,,,,,,,893705000.0,,,-34422000.0,,530351000.0,,,,,173982000.0,,,,637590000.0,-24086000.0,59311000.0,153759000.0,,,,42706000.0,337925000.0,,-53000.0,,,1312650000.0,-55532000.0,,,,0.0,,13134000.0,,,,,,152488000.0,-24916000.0,,,,,217502000.0,115828000.0,121741000.0,57505000.0,,-73084000.0,,,,8433000.0,,360173000.0,,,,,749603000,,,446163000.0,1.06,,,-22770000.0,,65493000,-11406000.0,,32645000.0,,,,,,,,0.0,,,,,11976000.0,,446163000.0,,,26000.0,,,,,65014000.0,,-21494000.0,-23000.0,,93953000,,,,,,,,,,,,,
2015-09-30,1085581000.0,,,,,,,119401000.0,,,,1591418000.0,2165659000.0,,,,,97017000.0,,,,49666000,42740000.0,,,,,,4023494000.0,,,,1857835000.0,,,,,,-13405000.0,,,,,96988000.0,,34322000.0,273060000.0,,,138054000.0,,,2676999000.0,,,,223284000.0,0.0,50634000,,,,,49666000,9039000.0,72693000.0,397477000.0,1.16,-122933000.0,170484000.0,,-8000.0,,,872042000.0,,,,,,,913570000.0,,,-15828000.0,,541491000.0,,,,,152488000.0,,,,778167000.0,-127166000.0,59201000.0,158021000.0,,,,42720000.0,372907000.0,,0.0,,,1335474000.0,-89500000.0,,,,0.0,,35166000.0,,,,,,170484000.0,28664000.0,,,,,214141000.0,114246000.0,129605000.0,61004000.0,,56206000.0,,,,-1914000.0,,349488000.0,,,,,764775000,,,440916000.0,1.16,,,-19779000.0,,65263000,1749000.0,,139180000.0,,,,,,,,0.0,,,,,10257000.0,,440916000.0,,,25000.0,,,,,43657000.0,,17996000.0,-23000.0,,99585000,,,,,,,,,,,,,
2015-12-31,1086377000.0,,2724171000.0,67864000.0,335653000.0,,1232610000.0,149847000.0,622654000.0,,-71610000.0,1637794000.0,2282807000.0,42711000.0,,1232610000.0,0.0,106048000.0,,299322000.0,113359000.0,62984000,42745000.0,437202000.0,46235000.0,248554000.0,4126558000.0,74828000.0,4126558000.0,,2210528000.0,167601000.0,1843751000.0,392729000.0,-69792000.0,,4.74,202509000.0,-3795000.0,268578000.0,347366000.0,,,99668000.0,,31736000.0,652000.0,,,140207000.0,31435000.0,140207000.0,2724171000.0,128908000.0,-92000.0,1394334000.0,253321000.0,0.0,63794000,122354000.0,,299322000.0,160413000.0,62984000,35826000.0,44738000.0,392729000.0,1.47,-31461000.0,299322000.0,,-6194000.0,2282807000.0,562616000.0,837111000.0,202509000.0,160413000.0,1637794000.0,42733000.0,652000.0,434828000.0,562616000.0,4.74,449759000.0,-19542000.0,33102000.0,633259000.0,147622000.0,1086377000.0,,12341000.0,170484000.0,,-282167000.0,382689000.0,147622000.0,-13736000.0,75804000.0,175343000.0,99668000.0,,8289000.0,42727000.0,437202000.0,332424000.0,0.0,,98915000.0,1394334000.0,-11133000.0,-865088000.0,-154350000.0,200407000.0,74828000.0,,13182000.0,,-6125000.0,1843751000.0,1314847000.0,,299322000.0,-36660000.0,,,,385059000.0,332424000.0,113359000.0,167601000.0,69295000.0,,74310000.0,44738000.0,-165288000.0,,10189000.0,,347366000.0,-71610000.0,31435000.0,-99175000.0,,886580000,,39801000.0,1314847000.0,1.47,628475000.0,,-29294000.0,206861000.0,77978000,-18842000.0,-181563000.0,179141000.0,,11781000.0,-57571000.0,,,12341000.0,622654000.0,8289000.0,3107581000.0,,139000.0,,15353000.0,31860000.0,449759000.0,,15928000.0,26000.0,,0.0,243416000.0,,33102000.0,-865088000.0,128838000.0,-23000.0,,101471000,897053000.0,837111000.0,,,,,,,,,,,
2016-03-31,1100999000.0,,,,,,,2790000.0,,,,1676801000.0,2407157000.0,,,,,99941000.0,,,,52321000,42748000.0,,,,,,4237921000.0,,,,1830764000.0,,,,,,-20005000.0,,,,,102074000.0,,29241000.0,275260000.0,,,178560000.0,,,2777800000.0,,,,212240000.0,0.0,52809000,,,,,52321000,-24762000.0,43330000.0,380996000.0,1.22,-34722000.0,265614000.0,,3896000.0,,,861873000.0,,,,,,,1036897000.0,,,0.0,,508971000.0,,,,,299322000.0,,,,759385000.0,-16028000.0,65459000.0,148956000.0,,,,42734000.0,366523000.0,,-1538000.0,,,1451693000.0,-23869000.0,,,,0.0,,14848000.0,,,,,,265614000.0,-91043000.0,,,,,304323000.0,116326000.0,185292000.0,56047000.0,,-53006000.0,,,,6241000.0,,368504000.0,,,,,721211000,,,450165000.0,1.22,,,-21671000.0,,63284000,-23447000.0,,24461000.0,,,,,,,,0.0,,,,,12670000.0,,450165000.0,,,25000.0,,,,,38709000.0,,-33708000.0,-23000.0,,92525000,,,,,,,,,,,,,
2016-06-30,1011129000.0,,,,,,,-86023000.0,,,,1726871000.0,2360579000.0,,,,,99002000.0,,,,54091000,42752000.0,,,,,,4217668000.0,,,,1857089000.0,,,,,,-3521000.0,,,,,99892000.0,,29797000.0,267400000.0,,,182647000.0,,,2738000000.0,,,,236135000.0,0.0,54605000,,,,,54091000,-8027000.0,44225000.0,316899000.0,1.27,-40674000.0,155681000.0,,13000.0,,,865015000.0,,,,,,,1158155000.0,,,-34224000.0,,568375000.0,,,,,265614000.0,,,,750418000.0,-2993000.0,64482000.0,166191000.0,,,,42743000.0,373967000.0,,0.0,,,1471196000.0,-55523000.0,,,,0.0,,11526000.0,,,,,,155681000.0,-87492000.0,,,,,186455000.0,172137000.0,169629000.0,67189000.0,,-121388000.0,,,,1452000.0,,372941000.0,,,,,804510000,,,474177000.0,1.27,,,-46460000.0,,69944000,-29696000.0,,-39563000.0,,,,,,,,0.0,,,,,14286000.0,,474177000.0,,,18000.0,,,,,30774000.0,,-109933000.0,-23000.0,,99741000,,,,,,,,,,,,,
2016-09-30,868355000.0,,,,,,,-49087000.0,,,,1950073000.0,2468662000.0,,,,,97064000.0,,,,63378000,42753000.0,,,,,,4356140000.0,,,,1887478000.0,,,,,,-1113000.0,,,,,76876000.0,,30148000.0,276173000.0,,,204294000.0,,,2818428000.0,,,,230373000.0,0.0,63573000,,,,,63378000,-26772000.0,41914000.0,179492000.0,1.48,-24673000.0,162231000.0,,32000.0,,,892288000.0,,,,,,,1207952000.0,,,-17112000.0,,550403000.0,,,,,155681000.0,,,,738175000.0,-1794000.0,71003000.0,152099000.0,,,,42745000.0,345477000.0,,0.0,,,1530666000.0,-23460000.0,,,,0.0,,6433000.0,,,,,,162231000.0,-90298000.0,,,,,187943000.0,381888000.0,184079000.0,65578000.0,,-106985000.0,,,,7517000.0,,403594000.0,,,,,780776000,,,481452000.0,1.48,,,-31805000.0,,78274000,48505000.0,,-17282000.0,,,,,,,,0.0,,,,,8856000.0,,481452000.0,,,15000.0,,,,,25712000.0,,6550000.0,-23000.0,,108422000,,,,,,,,,,,,,
2016-12-31,858625000.0,,2784623000.0,-134632000.0,83781000.0,,1398112000.0,216101000.0,616997000.0,,-72181000.0,1925998000.0,2453234000.0,42742000.0,,1398112000.0,-1538000.0,126384000.0,,222810000.0,233983000.0,67112000,42755000.0,347393000.0,45617000.0,279201000.0,4351864000.0,65389000.0,4351864000.0,,2300636000.0,174529000.0,1898630000.0,171541000.0,-68447000.0,,5.54,236909000.0,-1400000.0,298976000.0,514106000.0,,,78142000.0,,33702000.0,462000.0,,,188353000.0,9762000.0,188353000.0,2784623000.0,37513000.0,-92000.0,1559840000.0,280834000.0,0.0,67814000,122888000.0,,222810000.0,187051000.0,67112000,51521000.0,58298000.0,171541000.0,1.57,-17748000.0,222810000.0,,-2199000.0,2453234000.0,723538000.0,840266000.0,236909000.0,187051000.0,1925998000.0,42752000.0,462000.0,208002000.0,723538000.0,5.54,474109000.0,-17111000.0,22252000.0,672888000.0,109401000.0,858625000.0,,12345000.0,162231000.0,,-103782000.0,415600000.0,109401000.0,0.0,78250000.0,193362000.0,78142000.0,,5429000.0,42746000.0,347393000.0,245062000.0,0.0,,-76512000.0,1559840000.0,-930000.0,-922871000.0,-166697000.0,299322000.0,65389000.0,,4706000.0,,1743000.0,1898630000.0,1396980000.0,,222810000.0,-28606000.0,,,,422390000.0,245062000.0,233983000.0,174529000.0,66978000.0,,146747000.0,58298000.0,-20815000.0,,-12527000.0,,514106000.0,-72181000.0,9762000.0,-124221000.0,,953722000,,-8040000.0,1396980000.0,1.57,660607000.0,,-24285000.0,238808000.0,87472000,-162059000.0,-117817000.0,240386000.0,,13511000.0,-26039000.0,,,12345000.0,616997000.0,5429000.0,3260219000.0,,70000.0,,9805000.0,-297439000.0,474109000.0,,2683000.0,12000.0,,0.0,255792000.0,,22252000.0,-922871000.0,60579000.0,-23000.0,,114910000,959583000.0,840266000.0,,,,,,,,,,,
2017-03-31,896656000.0,,,,,,,-82836000.0,,,,1954211000.0,2497849000.0,,,,,104501000.0,,,,45640000,42751000.0,,,,,,4460885000.0,,,,1963036000.0,,,,,,-22714000.0,,,,,79052000.0,,27716000.0,278390000.0,,,213429000.0,,,2850867000.0,,,,221151000.0,0.0,45944000,,,,,45640000,-51336000.0,60900000.0,182196000.0,1.07,-46206000.0,136245000.0,,32000.0,,,891603000.0,,,,,,,1276807000.0,,,0.0,,528037000.0,,,,,222810000.0,,,,722809000.0,-9338000.0,49600000.0,162938000.0,,,,42748000.0,384063000.0,,-6586000.0,,,1602217000.0,-23869000.0,,,,0.0,,14675000.0,,,,,,136245000.0,-95280000.0,,,,,166211000.0,250356000.0,181814000.0,58437000.0,,-123185000.0,,,,894000.0,,473847000.0,,,,,749188000,,,485451000.0,1.07,,,-31554000.0,,58213000,10923000.0,,-51282000.0,,,,,,,,0.0,,,,,5251000.0,,485451000.0,,,11000.0,,,,,29966000.0,,-86565000.0,-23000.0,,85929000,,,,,,,,,,,,,
2017-06-30,931684000.0,,,,,,,30091000.0,,,,1988812000.0,2571598000.0,,,,,99936000.0,,,,62584000,42755000.0,,,,,,4570770000.0,,,,1999172000.0,,,,,,-4643000.0,,,,,58551000.0,,28644000.0,293838000.0,,,197266000.0,,,2920496000.0,,,,242328000.0,0.0,62996000,,,,,62584000,1133000.0,66762000.0,245815000.0,1.46,-19690000.0,149483000.0,,5000.0,,,893458000.0,,,,,,,1349799000.0,,,-37649000.0,,575971000.0,,,,,136245000.0,,,,763964000.0,-16780000.0,68495000.0,167005000.0,,,,42749000.0,422044000.0,,6586000.0,,,1641746000.0,-172445000.0,,,,0.0,,24723000.0,,,,,,149483000.0,-62127000.0,,,,,171386000.0,205354000.0,153533000.0,67069000.0,,-35302000.0,,,,1066000.0,,490127000.0,,,,,818299000,,,488212000.0,1.46,,,-23862000.0,,75323000,-21025000.0,,53953000.0,,,,,,,,0.0,,,,,10321000.0,,488212000.0,,,2000.0,,,,,21903000.0,,13238000.0,-23000.0,,103967000,,,,,,,,,,,,,
2017-09-30,894673000.0,,,,,,,-165376000.0,,,,2115660000.0,2660521000.0,,,,,101725000.0,,,,61477000,42753000.0,,,,,,4691792000.0,,,,2031271000.0,,,,,,2894000.0,,,,,48844000.0,,28524000.0,292585000.0,,,211518000.0,,,3010333000.0,,,,250981000.0,0.0,61757000,,,,,61477000,-32471000.0,70614000.0,245187000.0,1.44,-17908000.0,124055000.0,,5000.0,,,925929000.0,,,,,,,1446287000.0,,,-18826000.0,,549753000.0,,,,,149483000.0,,,,760223000.0,-400000.0,72836000.0,168817000.0,,,,42751000.0,411743000.0,,0.0,,,1672385000.0,-26097000.0,,,,0.0,,983000.0,,,,,,124055000.0,-114913000.0,,,,,142661000.0,359258000.0,129313000.0,67092000.0,,-235912000.0,,,,4960000.0,,494678000.0,,,,,800734000,,,489295000.0,1.44,,,-22720000.0,,82164000,135136000.0,,-142656000.0,,,,,,,,0.0,,,,,14579000.0,,489295000.0,,,0.0,,,,,18606000.0,,-25428000.0,-23000.0,,110688000,,,,,,,,,,,,,
