date,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,quarterlyDilutedEPS,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualRetainedEarnings,quarterlyCurrentAssets,annualTotalAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOperatingIncome,annualDilutedAverageShares,annualEndCashPosition,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,annualCurrentDebt,quarterlyTotalAssets,annualFreeCashFlow,trailingTaxProvision,annualIncomeTaxPayable,quarterlyBasicAverageShares,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualOtherNonCashItems,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInventory,quarterlyGrossProfit,annualTaxProvision,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,annualBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyChangeInInventory,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualSaleOfInvestment,quarterlyAccountsReceivable,annualOtherIntangibleAssets,annualNetIncomeCommonStockholders,annualNetPPE,annualChangeInAccountPayable,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,quarterlyStockholdersEquity,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualBasicEPS,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualBeginningCashPosition,quarterlyRepaymentOfDebt,trailingInterestExpense,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,annualOtherIncomeExpense,quarterlyBasicEPS,quarterlyCapitalStock,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,annualTotalNonCurrentAssets,quarterlyCurrentDebt,annualGrossPPE,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualDilutedEPS,annualOperatingExpense,quarterlyGrossPPE,trailingStockBasedCompensation,annualChangeInInventory,quarterlyOperatingCashFlow,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,annualTotalRevenue,quarterlyIncomeTaxPayable,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,annualInterestExpense,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualInventory,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,trailingOperatingExpense,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyEbitda,annualGrossProfit,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,annualGoodwill,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyGoodwill,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedAverageShares
2013-03-31,508100000.0,2293400000.0,67400000.0,1089900000.0,3758700000.0,,-575900000.0,,5179400000.0,,2418600000.0,3763600000.0,8943000000.0,,5670400000.0,,-1510800000.0,67700000.0,37300000.0,,3098400000.0,,2591100000.0,718200000.0,282243000.0,1240900000.0,650900000.0,569300000.0,-44400000.0,-491500000.0,,399900000.0,8943000000.0,712800000.0,,,,,80600000.0,,,127800000.0,138300000.0,-500000.0,22500000.0,221200000.0,329600000.0,-67500000.0,0.0,221200000.0,-24400000.0,,3272600000.0,800000.0,,2700000.0,1385000000.0,81600000.0,0.0,5670400000.0,-44400000.0,-44400000.0,1341400000.0,3534300000.0,281404500.0,346500000.0,,3098400000.0,3763600000.0,56100000.0,,1414100000.0,0.0,0.0,21400000.0,2293400000.0,1240900000.0,-66300000.0,,56100000.0,46800000.0,569300000.0,4906300000.0,-42900000.0,1023500000.0,0.0,3758700000.0,1911700000.0,3272600000.0,1079800000.0,127800000.0,846700000.0,,3534300000.0,,2.023077,-1517500000.0,31800000.0,,,-366400000.0,-1467400000.0,,3534300000.0,3534300000.0,,2708300000.0,-100100000.0,,145800000.0,197900000.0,46800000.0,3200000.0,4600000.0,,9200000.0,,,5179400000.0,399900000.0,6527100000.0,,,569300000.0,1700000.0,-29100000.0,809100000.0,,138300000.0,346500000.0,,1900000.0,555100000.0,,2.016923,1574700000.0,6527100000.0,,100000.0,561400000.0,-1821500000.0,,-1620800000.0,-53300000.0,-310700000.0,9200000.0,394200000.0,,31800000.0,4884000000.0,,1911700000.0,-4600000.0,-47700000.0,,99300000.0,,-1620800000.0,2700000.0,2418600000.0,-3300000.0,4906300000.0,491500000.0,0.0,,,,55400000.0,2292900000.0,-2800000.0,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,297900000.0,2330400000.0,,1657000000.0,3643900000.0,,1185200000.0,0.276923,5349400000.0,,,3744100000.0,,,,,,,53700000.0,,,,,,,,,,78100000.0,,,,9093500000.0,,,,280897500.0,,90500000.0,,,118300000.0,,,21700000.0,241200000.0,,,0.0,,55900000.0,,,-2200000.0,,2800000.0,157000000.0,,0.0,5974900000.0,78100000.0,78100000.0,,,,344900000.0,,2999800000.0,,,,53700000.0,,-100000.0,,,1240500000.0,-271400000.0,,67400000.0,,,,,,,,,3118600000.0,,,1240900000.0,,,,,2900000.0,,,,,,282087000.0,3570900000.0,1240500000.0,,,-89400000.0,,65800000.0,,46800000.0,-11300000.0,,0.277949,9000000.0,,,,401700000.0,,,,,1800000.0,103300000.0,1342200000.0,,194200000.0,,,,355700000.0,0.0,,,5053000000.0,,,535200000.0,,,,-237300000.0,,,-400000.0,,78000000.0,,,2331000000.0,,88500000.0,,,,,,2320900000.0,10400000.0,5053000000.0,-176600000.0,,,,,200700000.0,,2000000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,-27800000.0,2226200000.0,,1029500000.0,3521400000.0,,1249000000.0,1.878974,5304500000.0,,,3609000000.0,,,,,,,49700000.0,,,,,,,,,,523800000.0,,,,8913500000.0,,,,277563000.0,,91800000.0,,,109000000.0,,,21000000.0,242000000.0,,,0.0,,-8900000.0,,,1300000.0,,2800000.0,663600000.0,,0.0,5270500000.0,523800000.0,523800000.0,,,,350600000.0,,2882000000.0,,,,49700000.0,,0.0,,,1216200000.0,53100000.0,,57700000.0,,,,,,,,,3643000000.0,,,1240500000.0,,,,,3300000.0,,,,,,278791500.0,3442400000.0,1216200000.0,,,-104700000.0,,72000000.0,,46800000.0,9700000.0,,1.887179,9000000.0,,,,404400000.0,,,,,700000.0,613900000.0,1912600000.0,,185300000.0,,,,-648100000.0,,,,5015700000.0,,,26600000.0,,,,-54400000.0,,,-24300000.0,,78200000.0,,,1749100000.0,,596900000.0,,,,,,2844900000.0,73100000.0,5015700000.0,0.0,,,,,709700000.0,,-1900000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,-314400000.0,1925100000.0,,826900000.0,3422200000.0,,943400000.0,-0.128205,5257000000.0,,,3036300000.0,,,,,,,44000000.0,,,,,,,,,,-35200000.0,,,,8293300000.0,,,,274423500.0,,85400000.0,,,99700000.0,,,20800000.0,204100000.0,,,0.0,,-58000000.0,,,-400000.0,,2200000.0,21000000.0,,0.0,4928800000.0,-35200000.0,-35200000.0,,,,361800000.0,,2783000000.0,,,,44000000.0,,600000.0,,,884200000.0,229000000.0,,53800000.0,,,,,,,,,3364500000.0,,,1216200000.0,,,,,2900000.0,,,,,,274423500.0,2809300000.0,884200000.0,,,-90500000.0,,82500000.0,,46800000.0,3900000.0,,-0.128205,8800000.0,,,,406700000.0,,,,,6200000.0,-23000000.0,964400000.0,,127300000.0,,,,-282200000.0,,,,5005300000.0,,,-239400000.0,,,,-75000000.0,,,-332000000.0,,109200000.0,,,1506600000.0,,-41800000.0,,,,,,2572800000.0,-6600000.0,5005300000.0,-237300000.0,,,,,64400000.0,,2600000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,583100000.0,1498300000.0,133100000.0,397800000.0,3251800000.0,,785600000.0,,5367800000.0,,2465100000.0,3444300000.0,8812100000.0,,5526300000.0,,11400000.0,124200000.0,45400000.0,,2675000000.0,855300000.0,4185300000.0,658600000.0,276549000.0,1730100000.0,591400000.0,522800000.0,-43900000.0,0.0,,408600000.0,8812100000.0,538800000.0,,,,,84100000.0,,,90400000.0,150000000.0,-2000000.0,19700000.0,260300000.0,351800000.0,-481700000.0,0.0,260300000.0,22700000.0,,3285800000.0,800000.0,,2500000.0,31900000.0,68600000.0,0.0,5526300000.0,-43900000.0,-43900000.0,1561200000.0,1730100000.0,275847000.0,368600000.0,855300000.0,2615700000.0,3444300000.0,58100000.0,,67500000.0,0.0,-300000.0,16400000.0,1498300000.0,1730100000.0,290000000.0,,58100000.0,46800000.0,522800000.0,5060300000.0,11700000.0,1044600000.0,0.0,3311100000.0,2215200000.0,3285800000.0,1026400000.0,90400000.0,884200000.0,,3228400000.0,,1.895385,2300000.0,95400000.0,,,-390800000.0,489200000.0,,3228400000.0,1730100000.0,,1240900000.0,-106200000.0,,140900000.0,192800000.0,46800000.0,-4300000.0,-500000.0,,8800000.0,,,5367800000.0,467900000.0,5060300000.0,,,522800000.0,7700000.0,-35600000.0,817500000.0,,150000000.0,368600000.0,,1900000.0,707700000.0,,1.890256,192800000.0,6948500000.0,,200000.0,722200000.0,300700000.0,,-1888200000.0,-139100000.0,-505800000.0,8800000.0,845900000.0,,95400000.0,5036700000.0,,2274500000.0,-2000000.0,-52200000.0,,83200000.0,,-1888200000.0,2500000.0,2465100000.0,-8300000.0,5060300000.0,-67800000.0,0.0,,,,51600000.0,851400000.0,-3500000.0,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,482800000.0,1890600000.0,,1834400000.0,4022200000.0,,1204300000.0,0.727179,5386000000.0,,,4719300000.0,,,,,,,59600000.0,,,,,,,,,,196800000.0,,,,10105300000.0,,,,269782500.0,,96700000.0,,,81500000.0,,,19000000.0,230900000.0,,,0.0,,34200000.0,,,1700000.0,,2500000.0,291400000.0,,0.0,6582400000.0,196800000.0,196800000.0,,,,385200000.0,,3374500000.0,,,,59600000.0,,0.0,,,2572700000.0,-532200000.0,,55900000.0,,,,,,,,,3522900000.0,,,1730100000.0,,,,,-6700000.0,,,,,,270601500.0,4463300000.0,2572700000.0,,,-91100000.0,,136900000.0,,46800000.0,2200000.0,,0.729231,8800000.0,,,,465900000.0,,,,,4000000.0,231800000.0,1495700000.0,,184200000.0,,,,295500000.0,,,,5096800000.0,,,616000000.0,,,,-133200000.0,,,842600000.0,,57000000.0,,,2560200000.0,,223600000.0,,,,,,2663600000.0,26800000.0,5096800000.0,0.0,,,,,339300000.0,,-400000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,-800000.0,3057700000.0,,1254900000.0,3971700000.0,,1275800000.0,2.209744,5544900000.0,,,4757000000.0,,,,,,,64300000.0,,,,,,,,,,598200000.0,,,,10301900000.0,,,,269958000.0,,98400000.0,,,73100000.0,,,18800000.0,226100000.0,,,0.0,,-18600000.0,,,-2600000.0,,2500000.0,765900000.0,,0.0,6076500000.0,598200000.0,598200000.0,,,,412800000.0,,3294900000.0,,,,64300000.0,,0.0,,,1299300000.0,-1324600000.0,,61200000.0,,,,,,,,,4225400000.0,,,2572700000.0,,,,,1900000.0,,,,,,270679500.0,4357000000.0,1299300000.0,,,-108300000.0,,138000000.0,,46800000.0,-5300000.0,,2.215897,8800000.0,,,,461800000.0,,,,,900000.0,701600000.0,2041700000.0,,165600000.0,,,,-604200000.0,,,,5157800000.0,,,158600000.0,,,,-159400000.0,,,-1273400000.0,,144500000.0,,,2104800000.0,,683900000.0,,,,,,3263200000.0,85700000.0,5157800000.0,0.0,,,,,801100000.0,,-1600000.0,-1600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,-167200000.0,3159000000.0,,1158400000.0,3967600000.0,,1004000000.0,0.180513,5896100000.0,,,4610300000.0,,,,,,,56600000.0,,,,,,,,,,48900000.0,,,,10506400000.0,,,,270250500.0,,92600000.0,,,64400000.0,,,19900000.0,351200000.0,,,0.0,,-28300000.0,,,500000.0,,2000000.0,128200000.0,,0.0,6457100000.0,48900000.0,48900000.0,,,,371800000.0,,3217800000.0,,,,56600000.0,,500000.0,,,954500000.0,-305700000.0,,54500000.0,,,,,,,,,4049300000.0,,,1299300000.0,,,,,10700000.0,,,,,,270874500.0,4113500000.0,954500000.0,,,-94200000.0,,120400000.0,,46800000.0,6700000.0,,0.181026,8800000.0,,,,456200000.0,,,,,7200000.0,71600000.0,1132200000.0,,137300000.0,,,,-99800000.0,,,,5280300000.0,,,47900000.0,,,,-215100000.0,,,-344800000.0,,663100000.0,,,2489500000.0,,54300000.0,,,,,,3315000000.0,5400000.0,5280300000.0,0.0,,,,,166800000.0,,900000.0,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,586100000.0,3604600000.0,417000000.0,417100000.0,4804300000.0,,869300000.0,,6443400000.0,,2706200000.0,5742000000.0,12185400000.0,,8150300000.0,,6600000.0,138700000.0,53400000.0,,4032000000.0,1087800000.0,4377200000.0,1042900000.0,270582000.0,1184600000.0,982400000.0,866700000.0,22800000.0,-520300000.0,,399600000.0,12185400000.0,900900000.0,,,,,90000000.0,,,55800000.0,196500000.0,10600000.0,16500000.0,371000000.0,377700000.0,-632300000.0,-520300000.0,371000000.0,59200000.0,,4035100000.0,-3800000.0,,2100000.0,115100000.0,115700000.0,0.0,8150300000.0,22800000.0,22800000.0,1938200000.0,1184600000.0,270016500.0,462300000.0,1087800000.0,4032000000.0,5742000000.0,60100000.0,,77200000.0,,-100000.0,14400000.0,3604600000.0,1184600000.0,-725700000.0,,60100000.0,46800000.0,866700000.0,5471100000.0,46500000.0,1689400000.0,0.0,4804300000.0,3346000000.0,4035100000.0,1434300000.0,55800000.0,954500000.0,,4789200000.0,,3.209744,700000.0,811700000.0,,,-419700000.0,-545500000.0,,4789200000.0,1184600000.0,,1730100000.0,-126100000.0,,883100000.0,233900000.0,46800000.0,-5600000.0,-4200000.0,,8700000.0,,,6443400000.0,399600000.0,5471100000.0,,,866700000.0,2300000.0,37900000.0,984400000.0,,196500000.0,462300000.0,,500000.0,825500000.0,,3.203077,233900000.0,7681600000.0,,400000.0,866900000.0,-2888200000.0,,-2210500000.0,-280800000.0,-788500000.0,8700000.0,230100000.0,,811700000.0,5654000000.0,,3346000000.0,-2000000.0,20600000.0,,74200000.0,,-2210500000.0,2100000.0,2706200000.0,-2200000.0,5471100000.0,-632300000.0,0.0,,,,127100000.0,1276800000.0,-800000.0,700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,368500000.0,3686000000.0,,2199000000.0,4647000000.0,,1289300000.0,0.913333,6416200000.0,,,5638500000.0,,,,,,,75000000.0,,,,,,,,,,245100000.0,,,,12054700000.0,,,,266955000.0,,106200000.0,,,49400000.0,,,17300000.0,383700000.0,,,0.0,,69700000.0,,,-3900000.0,,2100000.0,363400000.0,,0.0,8060000000.0,245100000.0,245100000.0,,,,449500000.0,,3931200000.0,,,,75000000.0,,,,,1185300000.0,-408300000.0,,59900000.0,,,,,,,,,3994700000.0,,,1184600000.0,,,,,-3200000.0,,,,,,268300500.0,4871300000.0,1185300000.0,,,-89100000.0,,160200000.0,,46800000.0,200000.0,,0.917949,8600000.0,,,,396400000.0,,,,,800000.0,288400000.0,1652700000.0,,266200000.0,,,,307200000.0,,,,5688600000.0,,,692200000.0,,,,-323700000.0,,,700000.0,,524200000.0,,,3413000000.0,,277800000.0,,,,,,2753500000.0,32700000.0,5688600000.0,-194900000.0,,,,,401300000.0,,-10300000.0,1100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,116500000.0,3817800000.0,,1487300000.0,4508500000.0,,1341300000.0,4.258,6005800000.0,,,5851800000.0,,,,,,,74000000.0,,,,,,,,,,1160600000.0,,,,11857600000.0,,,,271020000.0,,108900000.0,,,38500000.0,,,17500000.0,,,,0.0,,-15000000.0,,,320700000.0,,2200000.0,1046100000.0,,0.0,7327800000.0,1160600000.0,1160600000.0,,,,418500000.0,,3823600000.0,,,,74000000.0,,,,,1374700000.0,113500000.0,,59800000.0,,,,,,,,,4529800000.0,,,1185300000.0,,,,,403800000.0,,,,,,272580000.0,5192500000.0,1374700000.0,,,-105200000.0,,158300000.0,,46800000.0,100000.0,,4.282503,8600000.0,,,,397100000.0,,,,,0.0,972100000.0,2387400000.0,,251200000.0,,,,-753300000.0,,,,5738200000.0,,,275000000.0,,,,-158500000.0,,,189400000.0,,585800000.0,,,2819300000.0,,1278700000.0,,,,,,3820200000.0,118100000.0,5738200000.0,-93900000.0,,,,,1405100000.0,,4800000.0,3600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,-220300000.0,3725800000.0,,1347900000.0,4396900000.0,,1134300000.0,0.384,6135800000.0,,,5191100000.0,,,,,,,69200000.0,,,,,,,,,,102700000.0,,,,11326900000.0,,,,265840000.0,,104900000.0,92000000.0,,31600000.0,,,17500000.0,,,,-686700000.0,,-30000000.0,,,300000.0,,2100000.0,195200000.0,,0.0,7281800000.0,102700000.0,102700000.0,,,,396700000.0,,3677000000.0,,,,69200000.0,,100000.0,,,756200000.0,-157200000.0,,70200000.0,,,,,,,,,4045100000.0,,,1374700000.0,,,,,-5500000.0,,,,,,267460000.0,4482000000.0,756200000.0,,,-86800000.0,,156300000.0,,46800000.0,-10400000.0,,0.3865,7900000.0,0.0,,,464500000.0,,,,,0.0,126000000.0,1329500000.0,,221200000.0,,,,-192400000.0,,,,5877000000.0,,,23400000.0,,,,-243700000.0,,,-618500000.0,,749400000.0,,,2884900000.0,,111100000.0,,,,,,3525000000.0,8400000.0,5877000000.0,-397900000.0,,,,,233500000.0,,8700000.0,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,363900000.0,3062300000.0,136000000.0,422800000.0,4252000000.0,,984600000.0,,6396800000.0,,3166100000.0,4821500000.0,11218300000.0,,7621500000.0,,391800000.0,148500000.0,74500000.0,,3573100000.0,1173900000.0,4749500000.0,1460100000.0,269680000.0,1259200000.0,1721900000.0,1559100000.0,50700000.0,-1104000000.0,,449900000.0,11218300000.0,628600000.0,,,,,107300000.0,,,32500000.0,230600000.0,400000.0,18800000.0,,427300000.0,-1104000000.0,-417300000.0,,9400000.0,,3596800000.0,-2100000.0,,3300000.0,181600000.0,162800000.0,0.0,7621500000.0,50700000.0,50700000.0,2112700000.0,1259200000.0,268200000.0,385500000.0,1173900000.0,3573100000.0,4821500000.0,66100000.0,,108000000.0,-417300000.0,-1200000.0,800000.0,3062300000.0,1259200000.0,168400000.0,940400000.0,66100000.0,46800000.0,1559100000.0,6261500000.0,34100000.0,1846300000.0,0.0,4252000000.0,3369500000.0,3596800000.0,2220300000.0,32500000.0,756200000.0,,4321500000.0,,5.813,-3300000.0,555400000.0,,,-384900000.0,74600000.0,,4321500000.0,1259200000.0,,1184600000.0,-103800000.0,,269100000.0,292700000.0,46800000.0,4100000.0,315000000.0,,7700000.0,542300000.0,,6396800000.0,449900000.0,8823800000.0,,,1559100000.0,0.0,73600000.0,1166200000.0,,230600000.0,385500000.0,,5900000.0,774500000.0,,5.7815,326200000.0,8823800000.0,,-1200000.0,855700000.0,-283600000.0,,-2562300000.0,-491800000.0,-1217700000.0,7700000.0,503000000.0,,555400000.0,6535800000.0,,3369500000.0,-6000000.0,54300000.0,,71100000.0,,-2562300000.0,3300000.0,3166100000.0,3600000.0,6261500000.0,-417300000.0,0.0,,,,180400000.0,1786300000.0,-2800000.0,1300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,325300000.0,3057700000.0,,2333600000.0,4177100000.0,,1293000000.0,0.995,6653300000.0,,,4582300000.0,,,,,,,87600000.0,,,,,,,,,,255500000.0,,,,11235600000.0,,,,255360000.0,,125600000.0,,,27400000.0,,,21000000.0,,,,-467500000.0,,49200000.0,,,-600000.0,,3000000.0,394400000.0,,0.0,7500900000.0,255500000.0,255500000.0,,,,438200000.0,,3554300000.0,,,,87600000.0,-467500000.0,300000.0,,,1033200000.0,-376700000.0,,49700000.0,,,,,,,,,3734700000.0,,,1259200000.0,,,,,100000.0,,,,,,256840000.0,4090900000.0,1033200000.0,,,-88500000.0,,132600000.0,,46800000.0,16400000.0,,1.0005,7500000.0,4600000.0,,,387100000.0,,,,,0.0,306800000.0,1687400000.0,,279800000.0,,,,293200000.0,,,,6517300000.0,,,706700000.0,,,,-381400000.0,,,-226000000.0,,273500000.0,,,3323800000.0,,286500000.0,,,,,,2949300000.0,31000000.0,6517300000.0,-467500000.0,,,,,433100000.0,,-8200000.0,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,-87300000.0,2927700000.0,,1396100000.0,4062500000.0,,1317700000.0,3.617,6723400000.0,,,4360300000.0,,,,,,,84700000.0,,,,,,,,,,912100000.0,,,,11083700000.0,,,,250860000.0,,126300000.0,,,21100000.0,,,18900000.0,,,,-300000.0,,38200000.0,,,-1600000.0,,3000000.0,1126400000.0,,0.0,6415000000.0,912100000.0,912100000.0,,,,440800000.0,,3441200000.0,,,,84700000.0,-300000.0,0.0,,,964800000.0,-91500000.0,,57100000.0,,,,,,,,,4668700000.0,,,1033200000.0,,,,,500000.0,,,,,,252180000.0,3892500000.0,964800000.0,,,-111300000.0,,159300000.0,,46800000.0,-7400000.0,,3.636,7500000.0,130000000.0,,,386600000.0,,,,,0.0,1041700000.0,2444100000.0,,318000000.0,,,,-939100000.0,,,,6613000000.0,,,134700000.0,,,,-222000000.0,,,-68400000.0,,168000000.0,,,2352500000.0,,1022400000.0,,,,,,3858600000.0,110300000.0,6613000000.0,-300000.0,,,,,1167600000.0,,8600000.0,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,-327000000.0,2539400000.0,,1328200000.0,4007300000.0,,1149100000.0,0.3775,6971800000.0,,,3935300000.0,,,,,,,77100000.0,,,,,,,,,,94700000.0,,,,10907100000.0,,,,249260000.0,,122800000.0,,,17400000.0,,,13900000.0,,,,-311000000.0,,-120800000.0,,,300000.0,,3000000.0,195900000.0,,0.0,6045900000.0,94700000.0,94700000.0,,,,504000000.0,,3346600000.0,,,,77100000.0,-311000000.0,0.0,,,613300000.0,7500000.0,,51400000.0,,,,,,,,,4861200000.0,,,964800000.0,,,,,300000.0,,,,,,250840000.0,3152700000.0,613300000.0,,,-102100000.0,,140400000.0,,46800000.0,5700000.0,,0.38,7400000.0,388300000.0,,,394400000.0,,,,,0.0,118800000.0,1345000000.0,,197200000.0,,,,-176400000.0,,,,6871300000.0,,,54100000.0,,,,-381100000.0,,,-351500000.0,,26400000.0,,,2038600000.0,,106200000.0,,,,,,3642300000.0,11500000.0,6871300000.0,-311000000.0,,,,,242900000.0,,5000000.0,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,566400000.0,2904500000.0,115300000.0,348000000.0,4554900000.0,,998200000.0,,7283600000.0,,3456800000.0,4706100000.0,11989700000.0,,7566700000.0,,1200000.0,222100000.0,72900000.0,,3928600000.0,1332800000.0,4758000000.0,1534000000.0,251500000.0,1224000000.0,1470300000.0,1315900000.0,53600000.0,-1017900000.0,,455900000.0,11989700000.0,477400000.0,,576400000.0,,,122800000.0,,,12400000.0,294100000.0,2200000.0,13400000.0,,497500000.0,-1017900000.0,-239100000.0,,96900000.0,,4423000000.0,1200000.0,,3100000.0,173100000.0,154400000.0,0.0,7566700000.0,53600000.0,53600000.0,2257200000.0,1224000000.0,249940000.0,473100000.0,1332800000.0,3928600000.0,4706100000.0,54300000.0,,106400000.0,-239100000.0,-100000.0,0.0,2904500000.0,1224000000.0,-830100000.0,157800000.0,54300000.0,46800000.0,1315900000.0,7213800000.0,63500000.0,1927200000.0,0.0,4554900000.0,3011800000.0,4423000000.0,2035000000.0,12400000.0,613300000.0,,4128500000.0,,5.265,300000.0,1700000.0,,,-447100000.0,-35200000.0,,4128500000.0,1224000000.0,,1259200000.0,-145200000.0,,286300000.0,322300000.0,46800000.0,-2900000.0,-700000.0,,7300000.0,-522900000.0,,7283600000.0,455900000.0,10220400000.0,0.0,,1315900000.0,0.0,66700000.0,1171300000.0,,294100000.0,473100000.0,,5700000.0,937600000.0,,5.232,355800000.0,10220400000.0,,200000.0,1031700000.0,-1290800000.0,,-3006600000.0,-465300000.0,-1449800000.0,7300000.0,610700000.0,,1700000.0,6647800000.0,576400000.0,3011800000.0,11800000.0,55200000.0,,67200000.0,,-3006600000.0,3100000.0,3456800000.0,1600000.0,7213800000.0,-239100000.0,-1017900000.0,,,,191400000.0,1889800000.0,-3200000.0,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
