date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualResearchAndDevelopment,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyBasicAverageShares,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,annualBasicEPS,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualBasicAverageShares,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualDilutedEPS,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingOperatingExpense,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,annualDilutedAverageShares,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyBasicEPS,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingBasicAverageShares,annualInvestmentsAndAdvances,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
1970-01-01 00:00:01.459382400,,,,,,,1467600000.0,3005900000.0,-60100000.0,,15600000.0,71100000.0,,331600000.0,,6478400000.0,,,,,,1839300000.0,,180700000.0,,,1575500000.0,,,,,,,,7946000000.0,,0.59,-53200000.0,,12030200000.0,,107400000.0,,,,9024300000.0,107400000.0,,,459600000.0,107400000.0,,,,,,,,16500000.0,1040100000.0,59500000.0,,5250000000.0,,0.0,1268700000.0,182400000.0,,,,,4084200000.0,-11700000.0,,828700000.0,4837100000.0,-32000000.0,,,535400000.0,1197700000.0,158100000.0,,,900000.0,-4200000.0,,364800000.0,,,,,,121300000.0,,158100000.0,158100000.0,,,,,126300000.0,-700000.0,,,1800000.0,-100000.0,27700000.0,951800000.0,135100000.0,,,,-90700000.0,-38200000.0,,,700000.0,77200000.0,36400000.0,187400000.0,-1043800000.0,,,,,,2461000000.0,,500000.0,,,,,,,,,,1995600000.0,,,,,0.0,31800000.0,-15000000.0,,,,,-192300000.0,33200000.0,,,,,170600000.0,424900000.0,,0.59,,-13600000.0,-631700000.0,579000000.0,,,,,16100000.0,,,-1600000.0,,242600000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,,,1415900000.0,2792800000.0,-59600000.0,,3500000.0,72400000.0,,348400000.0,,6161600000.0,,,,,,1920200000.0,,180900000.0,,,1733300000.0,,,,,,,,7577500000.0,,0.78,348100000.0,,11743800000.0,,142800000.0,,,,8951000000.0,142800000.0,,,442400000.0,142800000.0,,,,,,,,15900000.0,1134100000.0,59700000.0,,5231500000.0,,-3000000.0,1086200000.0,183000000.0,,,,,4166300000.0,48400000.0,,815200000.0,4551700000.0,-36100000.0,,,599200000.0,1133200000.0,173300000.0,,,1000000.0,-43100000.0,,382300000.0,,,,,,100900000.0,,173300000.0,173300000.0,,,,,158100000.0,-139800000.0,,,1800000.0,100000.0,39600000.0,937600000.0,182400000.0,,,,180400000.0,-36400000.0,,,0.0,-325900000.0,35500000.0,191400000.0,-1057800000.0,,,,,,2419600000.0,,2700000.0,,,,,,,,,,1995400000.0,,,,,0.0,15200000.0,384500000.0,,,,,170000000.0,33900000.0,,,,,216900000.0,445700000.0,,0.79,,-13000000.0,-646600000.0,531700000.0,,,,,6200000.0,,,9900000.0,,290300000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,,,,1288100000.0,2747000000.0,-61900000.0,,800000.0,-6600000.0,,228400000.0,,6035600000.0,,,,,,2060900000.0,,181400000.0,,,1210700000.0,,,,,,,,7323700000.0,,0.77,167400000.0,,11679000000.0,,141000000.0,,,,8932000000.0,117500000.0,,,102700000.0,141000000.0,,,,,,,,16600000.0,769800000.0,112300000.0,,4251700000.0,,-800000.0,689500000.0,183600000.0,,,,,4355300000.0,-22700000.0,,636400000.0,4411300000.0,-10400000.0,,,440900000.0,556200000.0,170900000.0,,,1200000.0,-9600000.0,,258100000.0,,,,,,24800000.0,,170900000.0,170900000.0,,,,,173300000.0,-151300000.0,,,1800000.0,0.0,32200000.0,547300000.0,149700000.0,,,,2100000.0,-19900000.0,,,,-195800000.0,34300000.0,2400000000.0,-867900000.0,,,,,,1683000000.0,,5600000.0,,,,,,,,,,1415200000.0,,,,,0.0,-2400000.0,187300000.0,,,,,-10300000.0,29700000.0,,,,,182800000.0,643500000.0,,0.78,,22800000.0,-616500000.0,348200000.0,,,,,6400000.0,,,11800000.0,,184000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,700700000.0,,436600000.0,114100000.0,4890000000.0,-736300000.0,1471200000.0,2672000000.0,-62000000.0,,6300000.0,44100000.0,5809200000.0,251100000.0,38000000.0,5809200000.0,238500000.0,7280400000.0,74900000.0,109400000.0,253400000.0,2068100000.0,,181800000.0,,,1188100000.0,,451600000.0,,238500000.0,-5200000.0,561000000.0,800000.0,7280400000.0,22500000.0,0.71,281300000.0,3095900000.0,11534800000.0,743600000.0,131000000.0,,522200000.0,-243600000.0,8862800000.0,109600000.0,2475000000.0,979300000.0,162000000.0,131000000.0,0.0,,-13500000.0,11534800000.0,2672000000.0,4278400000.0,4254400000.0,253400000.0,748000000.0,117100000.0,522200000.0,4217400000.0,181000000.0,-1400000.0,764000000.0,183600000.0,,117100000.0,1471200000.0,2068100000.0,4254400000.0,20300000.0,,609500000.0,4278400000.0,-43300000.0,,20700000.0,440100000.0,524200000.0,238500000.0,,764000000.0,-2300000.0,94900000.0,2.88,278300000.0,,400000.0,538600000.0,8862800000.0,861400000.0,22500000.0,238500000.0,238500000.0,238500000.0,1631800000.0,1794100000.0,181300000.0,,170900000.0,-94200000.0,882100000.0,-600100000.0,1800000.0,-25000000.0,15700000.0,538600000.0,125300000.0,,1402300000.0,34300000.0,-70500000.0,-23300000.0,,,800000.0,-155600000.0,34200000.0,2475000000.0,-863700000.0,2.85,87300000.0,162000000.0,-25000000.0,126300000.0,1631800000.0,,-800000.0,-117800000.0,87300000.0,-62500000.0,-121800000.0,,,,,1093400000.0,1402300000.0,,,183100000.0,,0.0,67600000.0,304600000.0,-863700000.0,,,,61100000.0,27200000.0,,609500000.0,,,161800000.0,867700000.0,,0.72,,-12300000.0,-736300000.0,436600000.0,21300000.0,,,867700000.0,5500000.0,,8000000.0,600000.0,112200000.0,159500000.0,524200000.0,,140100000.0,-386000000.0,,1800000.0,4217400000.0,34200000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,,,,1397600000.0,2841100000.0,-62800000.0,,16400000.0,45400000.0,,253900000.0,,6045600000.0,,,,,,2091900000.0,,182000000.0,,,1183500000.0,,,,,,,,7443200000.0,,0.48,-129600000.0,,11818000000.0,,87800000.0,,,,8976900000.0,80700000.0,,,68800000.0,87800000.0,,,,,,,,7400000.0,761200000.0,132600000.0,,4295300000.0,,0.0,914400000.0,184000000.0,,,,,4374800000.0,-8600000.0,,602200000.0,4528900000.0,-84000000.0,,,422300000.0,546000000.0,238100000.0,,,200000.0,-55900000.0,,283900000.0,,,,,,35900000.0,,238100000.0,238100000.0,,,,,238500000.0,-100000.0,,,1900000.0,-56700000.0,22900000.0,551900000.0,103600000.0,,,,-130600000.0,-23600000.0,,,700000.0,169000000.0,35000000.0,2404700000.0,-892800000.0,,,,,,1622500000.0,,0.0,,98300000.0,,,,,,,,1444700000.0,,,,,,-400000.0,-106000000.0,,,,,-226300000.0,30000000.0,,,,,138400000.0,531900000.0,,0.48,,-4700000.0,-659000000.0,387300000.0,,,,,16400000.0,,,2800000.0,,184000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,,,1048400000.0,1754800000.0,-63300000.0,,9600000.0,45200000.0,,241700000.0,,2717200000.0,,,,,,2292700000.0,,181700000.0,,,1265300000.0,,,,,,,,3765600000.0,,1.43,247300000.0,,8669100000.0,,263700000.0,,,,6914300000.0,68300000.0,,,121900000.0,263700000.0,,,,,,,,8000000.0,782100000.0,164900000.0,,4314200000.0,,0.0,764500000.0,183800000.0,,,,,4903500000.0,-12700000.0,,546500000.0,1698900000.0,2749800000.0,,,483200000.0,565400000.0,177800000.0,,,-101000000.0,9100000.0,,270400000.0,,,,,,35300000.0,,177800000.0,177800000.0,,,,,238100000.0,-2635200000.0,,,1800000.0,-2800000.0,18200000.0,550900000.0,86500000.0,,,,159100000.0,-14000000.0,,,300000.0,-3095800000.0,25300000.0,89100000.0,-895300000.0,,,,,,1624300000.0,,-94900000.0,,0.0,,,,,,,,1446200000.0,,,,,,-60300000.0,261300000.0,,,,,87500000.0,28700000.0,,,,,212800000.0,233700000.0,,1.45,,-12000000.0,-267300000.0,407800000.0,,,,,9600000.0,,,26700000.0,,157000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,,,,1072600000.0,1705800000.0,-62800000.0,,6200000.0,46500000.0,,234700000.0,,2547600000.0,,,,,,2355300000.0,,181500000.0,,,1226800000.0,,,,,,,,3620200000.0,,0.68,193600000.0,,8628800000.0,,125400000.0,,,,6923000000.0,127100000.0,,,96200000.0,125400000.0,,,,,,,,7200000.0,771500000.0,166300000.0,,4343600000.0,,0.0,768200000.0,183500000.0,,,,,5008600000.0,-8100000.0,,549500000.0,1503400000.0,-11200000.0,,,455300000.0,579200000.0,108500000.0,,,-3500000.0,-30700000.0,,263100000.0,,,,,,30400000.0,,108500000.0,108500000.0,,,,,177800000.0,-217100000.0,,,1800000.0,0.0,47700000.0,547100000.0,174800000.0,,,,3600000.0,-12900000.0,,,0.0,-275100000.0,13900000.0,87200000.0,-914600000.0,,,,,,1607300000.0,,0.0,,41800000.0,,,,,,,,1461700000.0,,,,,0.0,-69300000.0,206500000.0,,,,,19400000.0,28400000.0,,,,,192200000.0,227500000.0,,0.69,,4900000.0,-235800000.0,383400000.0,,,,,6200000.0,,,4800000.0,,235200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,680800000.0,,495700000.0,115800000.0,4936500000.0,-243400000.0,1199400000.0,1748800000.0,-62800000.0,,7400000.0,45800000.0,2396500000.0,302200000.0,32600000.0,2396500000.0,113300000.0,3595900000.0,-18600000.0,9200000.0,222900000.0,2481700000.0,,181400000.0,,,1260900000.0,,480000000.0,,113300000.0,,489200000.0,,3595900000.0,29900000.0,1.04,238000000.0,3107400000.0,8633700000.0,549300000.0,189600000.0,,666500000.0,-251700000.0,6884900000.0,203900000.0,429900000.0,1032500000.0,275400000.0,189600000.0,-200000000.0,,-15700000.0,8633700000.0,1748800000.0,1440700000.0,5037800000.0,222900000.0,792600000.0,173500000.0,666500000.0,4351100000.0,182900000.0,0.0,831600000.0,183600000.0,,173500000.0,1199400000.0,2481700000.0,5037800000.0,0.0,,394800000.0,1440700000.0,-24200000.0,,37200000.0,468300000.0,581000000.0,113300000.0,,831600000.0,0.0,110100000.0,3.67,330900000.0,,-104300000.0,545500000.0,6884900000.0,620200000.0,29900000.0,113300000.0,113300000.0,113300000.0,1558400000.0,1829100000.0,181700000.0,,108500000.0,-70800000.0,759400000.0,-3432600000.0,1800000.0,0.0,-79700000.0,545500000.0,124300000.0,,1473800000.0,-29400000.0,-63000000.0,-20400000.0,,,,-230700000.0,13100000.0,429900000.0,-928300000.0,3.63,31100000.0,275400000.0,-59500000.0,238500000.0,1558400000.0,,0.0,-70900000.0,31100000.0,-159700000.0,2630400000.0,,,,,1148300000.0,1473800000.0,,,183700000.0,,-100000000.0,4800000.0,258400000.0,-928300000.0,,,,100800000.0,28700000.0,,394800000.0,,,137400000.0,517100000.0,,1.05,,-147900000.0,-243400000.0,495700000.0,-30900000.0,,,517100000.0,7400000.0,,-94900000.0,2900000.0,-125200000.0,137400000.0,581000000.0,,87300000.0,-2923200000.0,,1800000.0,4351100000.0,39600000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,,,,,1027500000.0,2719000000.0,-63300000.0,,,46200000.0,,279600000.0,,3620900000.0,,,,,,2308000000.0,,179200000.0,,,1269700000.0,,,,,,,,4648400000.0,,0.57,-184400000.0,,9368100000.0,,102900000.0,,,,6649100000.0,104200000.0,,,286800000.0,102900000.0,,,,,,,,232800000.0,807700000.0,151200000.0,,4380100000.0,,,985200000.0,181500000.0,,,,,4719700000.0,-6300000.0,,369100000.0,2673100000.0,-31200000.0,,,462000000.0,593500000.0,907500000.0,,,-6700000.0,-94200000.0,,309700000.0,,,,,,30200000.0,,907500000.0,907500000.0,,,,,113300000.0,,,,1800000.0,-16700000.0,27600000.0,546500000.0,131800000.0,,,,-146900000.0,-16800000.0,,,200000.0,997800000.0,13800000.0,186000000.0,-953100000.0,,,,,,1536500000.0,,-7500000.0,,23900000.0,,,,,,,,1499600000.0,,,,,-150000000.0,794200000.0,-167600000.0,,,43600000.0,,-317400000.0,30100000.0,,,,,152300000.0,480600000.0,,0.57,,-10600000.0,-244800000.0,404000000.0,,,,,6000000.0,,,900000.0,,191800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,,,709400000.0,996600000.0,-62600000.0,,,-2900000.0,,140900000.0,,1207700000.0,,,,,,27900000.0,,176900000.0,,,780600000.0,,,,,,,,1917100000.0,,0.23,335500000.0,,3806000000.0,,41500000.0,,,,2809400000.0,77900000.0,,,85900000.0,41500000.0,,,,,,,,9600000.0,498000000.0,138300000.0,,2088800000.0,,,422100000.0,178600000.0,,,,,1888900000.0,-9100000.0,,118400000.0,779900000.0,-10400000.0,,,282600000.0,366600000.0,78700000.0,,,-13800000.0,48300000.0,,160000000.0,,,,,,19100000.0,,78700000.0,78700000.0,,,,,907500000.0,,,,1800000.0,3000000.0,20800000.0,270600000.0,98700000.0,,,,199600000.0,-4000000.0,,,,-1158900000.0,10100000.0,98700000.0,-576100000.0,,,,,,296500000.0,,910900000.0,,10700000.0,,,,,,,,846700000.0,,,,,-150000000.0,-801800000.0,339500000.0,,,,,276700000.0,19100000.0,,,,,122600000.0,158000000.0,,0.23,,20700000.0,-217900000.0,275100000.0,,,,,5300000.0,,,,,108800000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,,,,,707400000.0,989600000.0,-30800000.0,,,20600000.0,,116300000.0,,1221900000.0,,,,,,107500000.0,,174300000.0,,,711400000.0,,,,,,,,1929300000.0,,0.63,99300000.0,,3809500000.0,,110100000.0,,,,2819900000.0,91200000.0,,,83000000.0,110100000.0,,,,,,,,18500000.0,467600000.0,134500000.0,,2097000000.0,,,402400000.0,175700000.0,,,,,1880200000.0,-20900000.0,,106300000.0,798800000.0,-13400000.0,,,243800000.0,387300000.0,64700000.0,,,-2300000.0,-14200000.0,,135400000.0,,,,,,15900000.0,,64700000.0,64700000.0,,,,,78700000.0,0.0,,,1800000.0,0.0,10600000.0,274200000.0,101800000.0,,,,20800000.0,-13400000.0,,,,-107300000.0,4300000.0,102200000.0,-587800000.0,,,,,,289400000.0,,-2000000.0,,24300000.0,,,,,,,,862000000.0,,,,,-100000000.0,-14000000.0,112700000.0,,,,,19800000.0,19100000.0,,,,,108400000.0,156000000.0,,0.63,,-14200000.0,-221000000.0,261300000.0,,,,,5100000.0,,,,,126700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,436700000.0,,378600000.0,76700000.0,2965100000.0,-228600000.0,818700000.0,1039400000.0,-30500000.0,,,20700000.0,1151700000.0,135300000.0,58300000.0,1151700000.0,74300000.0,1970400000.0,7000000.0,58100000.0,89400000.0,169200000.0,,,,,740500000.0,,321700000.0,,74300000.0,,379800000.0,,1970400000.0,21300000.0,,140500000.0,1917400000.0,3806500000.0,390900000.0,92900000.0,,347400000.0,-187200000.0,2767100000.0,94200000.0,145500000.0,534300000.0,168200000.0,92900000.0,-500000000.0,,,3806500000.0,1039400000.0,787600000.0,1836100000.0,89400000.0,472500000.0,116700000.0,347400000.0,2072700000.0,84600000.0,,488200000.0,,,116700000.0,818700000.0,169200000.0,1836100000.0,-3800000.0,,105900000.0,787600000.0,-13800000.0,,,268000000.0,387500000.0,74300000.0,,488200000.0,-2500000.0,118400000.0,1.98,155000000.0,,-24300000.0,272600000.0,2767100000.0,439100000.0,21300000.0,74300000.0,74300000.0,74300000.0,276300000.0,1047700000.0,175800000.0,,64700000.0,0.0,497000000.0,-407900000.0,1700000.0,0.0,11600000.0,272600000.0,105800000.0,,841900000.0,-40100000.0,-88800000.0,-14000000.0,,,,-139500000.0,4700000.0,145500000.0,-569300000.0,1.96,10400000.0,168200000.0,-13700000.0,86300000.0,276300000.0,,0.0,-48200000.0,10400000.0,-4100000.0,-68800000.0,,,,,611000000.0,841900000.0,,,177300000.0,,-100000000.0,9600000.0,154500000.0,-569300000.0,,,,27900000.0,19700000.0,,105900000.0,,,113000000.0,328400000.0,,,,0.0,-228600000.0,378600000.0,-15300000.0,,,328400000.0,4500000.0,,901400000.0,,-12000000.0,110500000.0,387500000.0,,32600000.0,-675100000.0,,1700000.0,2072700000.0,20900000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,,,,,,705300000.0,1251600000.0,-31000000.0,,,20200000.0,,147300000.0,,1806500000.0,,,,,,189500000.0,,171600000.0,,,688900000.0,,,,,,,,2511800000.0,,0.3,-273100000.0,,4382200000.0,,51300000.0,,,,3130600000.0,52400000.0,,,221400000.0,51300000.0,,,,,,,,105200000.0,453300000.0,100500000.0,,2283000000.0,,-1500000.0,645700000.0,172500000.0,,,,,1870400000.0,-22200000.0,,124600000.0,1370700000.0,-304500000.0,,,235600000.0,421800000.0,78900000.0,,,2900000.0,-118200000.0,,168000000.0,,,,,,19700000.0,,78900000.0,78900000.0,,,,,74300000.0,,,,1700000.0,-287200000.0,10800000.0,279100000.0,63200000.0,,,,-154000000.0,-16800000.0,,,,559000000.0,7300000.0,207000000.0,-577800000.0,,,,,,361500000.0,,,,9900000.0,,,,,,,,931600000.0,,,,,0.0,4600000.0,-256300000.0,,,,,-344600000.0,20700000.0,,,,,67600000.0,345800000.0,,0.3,,-1700000.0,-225900000.0,265300000.0,,,,,5400000.0,,,,,90700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,,,,710200000.0,1041500000.0,-31000000.0,,,20700000.0,,132200000.0,,1653200000.0,,,,,,273400000.0,,169800000.0,,,799500000.0,,,,,,,,2363400000.0,,0.67,340000000.0,,4170000000.0,,114300000.0,,,,3128500000.0,115100000.0,,,69500000.0,114300000.0,,,,,,,,8000000.0,512800000.0,111800000.0,,2287500000.0,,0.0,459600000.0,170500000.0,,,,,1806600000.0,25300000.0,,119800000.0,1215100000.0,-10200000.0,,,286700000.0,396700000.0,80500000.0,,,12800000.0,-4900000.0,,152900000.0,,,,,,19900000.0,,80500000.0,80500000.0,,,,,78900000.0,,,,1700000.0,2700000.0,22100000.0,359000000.0,137200000.0,,,,186200000.0,-13000000.0,,,,-336600000.0,9400000.0,81100000.0,-589300000.0,,,,,,354200000.0,,,,24200000.0,,,,,,,,948300000.0,,,,,-150000000.0,1600000.0,353000000.0,,,,,244900000.0,20700000.0,,,,,133800000.0,173900000.0,,0.67,,-7900000.0,-230200000.0,261700000.0,,,,,5300000.0,,,,,167300000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,,,,,694200000.0,1002600000.0,-30400000.0,,,19600000.0,,126400000.0,,1517400000.0,,,,,,335300000.0,,168100000.0,,,713600000.0,,,,,,,,2211600000.0,,0.55,153200000.0,,4080400000.0,,92300000.0,,,,3077800000.0,91300000.0,,,68500000.0,92300000.0,,,,,,,,5700000.0,458600000.0,152700000.0,,2261000000.0,,0.0,404000000.0,168600000.0,,,,,1868800000.0,900000.0,,111400000.0,1118700000.0,-14800000.0,,,255000000.0,390300000.0,113200000.0,,,-700000.0,-5700000.0,,146200000.0,,,,,,21500000.0,,113200000.0,113200000.0,,,,,80500000.0,-151500000.0,,,1700000.0,0.0,9900000.0,357900000.0,101200000.0,,,,50600000.0,-14800000.0,,,,-124600000.0,6900000.0,71200000.0,-590400000.0,,,,,,341400000.0,,-600000.0,,12000000.0,,,,,,,,948300000.0,,,,,0.0,32700000.0,168000000.0,,,,,59900000.0,19800000.0,,,,,108800000.0,133800000.0,,0.55,,-8100000.0,-234100000.0,253400000.0,,,,,4600000.0,,,,,127700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,432500000.0,,325100000.0,78900000.0,2957200000.0,,749000000.0,1061900000.0,-30300000.0,,-9800000.0,19500000.0,1436600000.0,134200000.0,-63600000.0,1436600000.0,82500000.0,2185600000.0,-96000000.0,45800000.0,99100000.0,,,168200000.0,,,755200000.0,,361700000.0,,82500000.0,-1500000.0,407500000.0,,2185600000.0,,0.58,74400000.0,1905700000.0,4139500000.0,294500000.0,97800000.0,,355700000.0,-122700000.0,3077600000.0,102900000.0,196900000.0,540100000.0,206700000.0,97800000.0,-150000000.0,,-20900000.0,4139500000.0,1061900000.0,1029100000.0,1953900000.0,99100000.0,481000000.0,,355700000.0,2258300000.0,80000000.0,0.0,502900000.0,169300000.0,,,749000000.0,,1953900000.0,9600000.0,,104400000.0,1029100000.0,-2400000.0,,,274200000.0,377400000.0,82500000.0,,502900000.0,-9900000.0,65200000.0,,151900000.0,,5100000.0,283200000.0,3077600000.0,353000000.0,,82500000.0,82500000.0,82500000.0,339200000.0,1051500000.0,,,113200000.0,-250000000.0,517600000.0,-17100000.0,,-3300000.0,3000000.0,283200000.0,105900000.0,,,13600000.0,-100300000.0,-13900000.0,,,,-114900000.0,6500000.0,196900000.0,,,,206700000.0,-287800000.0,74300000.0,339200000.0,,-600000.0,-58500000.0,,-18400000.0,-331900000.0,,,,,619000000.0,,,,,,0.0,-30700000.0,88300000.0,,,,,-56200000.0,17700000.0,,104400000.0,,,122300000.0,352900000.0,,0.58,,-700000.0,,325100000.0,-17500000.0,,,352900000.0,6100000.0,,-6900000.0,,8200000.0,131900000.0,377400000.0,,30100000.0,-401500000.0,,,2258300000.0,21400000.0,,,,,,,,,,,,,,
