,annualEbitda,annualRepaymentOfDebt,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualChangeInCashSupplementalAsReported,annualDilutedAverageShares,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,quarterlyOperatingExpense,trailingGrossProfit,trailingNetIncomeCommonStockholders,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyOtherCurrentAssets,annualCashFlowFromContinuingFinancingActivities,annualDilutedEPS,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,annualBasicAverageShares,quarterlySaleOfInvestment,quarterlyDilutedEPS,quarterlyCapitalStock,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,trailingDepreciationAndAmortization,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualChangeInInventory,annualOperatingExpense,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualNetIncomeContinuousOperations,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,annualCapitalExpenditure,quarterlyCapitalExpenditure,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,annualCapitalStock,trailingCashDividendsPaid,quarterlyBasicAverageShares,trailingBeginningCashPosition,annualInterestExpense,annualGoodwill,trailingNetIncome,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyNetPPE,quarterlyPretaxIncome,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyTaxProvision,trailingOperatingExpense,annualInventory,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCommonStockIssuance,quarterlyBasicEPS,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualRetainedEarnings,quarterlyGoodwill,annualTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualCostOfRevenue,annualTaxProvision,annualNetIncome,annualTotalAssets,annualPretaxIncome,annualCurrentDebt,quarterlyTotalAssets,trailingOperatingIncome,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingTaxProvision,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualAccountsPayable,trailingInvestingCashFlow,annualOtherCurrentAssets,annualStockholdersEquity,annualOtherNonCashItems,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualInvestmentsAndAdvances,annualBasicEPS,quarterlyChangeInAccountPayable,annualDepreciationAndAmortization,quarterlyNetIncome,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyChangeInInventory,annualAccountsReceivable,trailingOperatingCashFlow,trailingPretaxIncome,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyEndCashPosition,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingNetOtherInvestingChanges,annualNetPPE,annualOperatingCashFlow,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,annualSaleOfInvestment,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1238457600,,,31425029691.211403,2766923990.498812,,,9104364608.07601,,,,17963182.897862,,,4135540380.047506,,,,,3853770783.847981,,,,-1099168646.08076,,,,1231442992.874109,,,742280.285036,0.170724,1183491686.460808,,,2215409738.71734,,4065617577.19715,7417161520.190024,,,3138509501.187648,5274049881.235154,,,,8076009501.187648,,,16739162707.83848,,-6369358669.833729,,,,,,,1218824228.028504,,,,,-2938836104.513064,,1437203087.885986,1203681710.213777,,,,3184829044.0,,,,,,,-13064133.016627,6777761282.660333,48372179334.91686,4692844418.052257,,,22435124703.087887,4103622327.790974,,,3351543942.992874,,,5086252969.12114,,-1720011876.484561,,,32984857482.185272,,7329572446.555819,,0.170724,,62456947743.46793,23239608076.009502,20941359857.482185,,,,,,,406324228.028504,,,7334619952.494062,,,,,,,,85696555819.47743,,,544388361.045131,,,,,,,,,,,426514251.781473,4052850356.294537,0.0,,3184829044.0,,,-968230403.800475,,544388361.045131,,589222090.261283,-222684085.510689,2191211401.425178,9409590261.28266,,53926217339.66746,0.0,,10764400237.529692,11623366983.372923,58046318.289786,,,,-2920130641.330166,7125890.736342,4065617577.19715,,9150237529.691212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,,29371059797.814003,4065617577.19715,,,9200799542.408077,,,,8771127.792132,,,4646174506.658709,,,,,3687780554.830206,,,,-603278475.939608,,,,624570983.574828,,,,0.0,1239104214.073439,,,1860676937.615797,,3800624215.068204,4610580569.751682,,,-2018466228.90802,3779019161.661755,,,,9122150930.727049,,,16358911229.653946,,-1428044993.388563,,,,,,,4799504317.998032,,,,,-3068301334.713009,,-410108174.865755,850213252.757364,,,,3184206446.0,,,,,,,1406730.099479,6106982050.383255,51694830952.114494,3034188831.275413,,,20011875007.771603,3030147598.264135,,,809956354.683478,,,3619340097.366469,,1731202983.285023,,,37134890140.63491,,7933717561.333483,,0.0,,65754746894.467865,20450193357.456387,19325487124.0099,,,,,,,475466606.980764,,,8473377600.378011,,,,,,,,86204940251.92426,,,11968266.994939,,,,,,,,,,,1000671466.408028,3878184802.476965,0.0,,3184206446.0,,,546543282.27749,,4041233.011278,,-3885800.972383,-20206165.056391,2913262705.014859,8425193668.320464,,56460377264.644806,0.0,,11220638887.852674,14017016699.61826,-616358202.001752,,,,-3191146263.955767,-3567918469.789077,3800624215.068204,,9025938498.65085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,33008849097.50295,3800624215.068204,,,9646850487.159538,,,,-26734310.689994,,,3439313419.542869,,,,,0.0,,,,116124669.709674,,,,328449940.130081,,,,0.403728,1381339441.815494,,,2288428249.881741,,5379807700.638168,12299153903.600805,,,435263153.929087,4896373550.780512,,,,10498838198.575342,,,21323258034.277042,,6302743098.106832,,,,,,,4586553272.517583,,,,,-3776426146.226545,,1366857135.163772,653415834.807605,,,,3183568449.0,,,,,,,-32527438.736508,9041320706.824095,58226611057.29994,5457607676.726371,,,23595225264.719185,4306895780.954081,,,6919346202.962637,,,-8388155302.136632,,810127126.291038,,,42366332190.303246,,12987571063.95366,,0.403728,,73292602417.86385,24954039100.985756,22562166339.467808,,,,,,,397143753.216397,,,9869160886.538525,,,,,,,,98246641518.8496,,,1283612968.510936,-22820162.649336,,,,,,,,,,113321123.299967,4134661535.449239,56314013.872308,,3183568449.0,,,226927270.46922,,1283612968.510936,,1150711895.77229,564872877.611454,2702726118.093086,8335686970.323381,,64928498529.77105,0.0,,12975788439.512686,15650617461.502874,480858455.401438,,,,-3654959291.282898,-439235144.769479,5379807700.638168,,9943841932.627647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,31302599677.30524,-2074219794.821353,34222728410.081192,5379807700.638168,,9634940767.392298,9362117015.677443,0.0,1542032286.732414,3183873643.0,-10005379.643168,5478045539.650903,493533162.494931,2506799900.047505,,,3216248630.27291,,0.0,1948420607.597995,0.992243,,-487897342.510659,,1781033486.052511,343920137.360978,-280047139.902775,,3183873643.0,,,1375680549.443912,,,1406396949.067723,136225161563.0851,4266300830.895866,6404541885.607296,77042252305.88702,,393114181.389279,5725780384.939524,,,0.0,10319502325.300476,13170432876.90144,-6180055003.583723,21219514524.080364,,513288853.539002,-870585596.079345,20921146860.62865,136225161563.0851,,,-13003736011.527279,1992465872.117579,3056972018.740455,-77409296024.98727,-282314774.070527,-12968187818.704218,-3047435819.201435,1904416776.676244,-851919761.451589,493533162.494931,,1375680549.443912,,,,2148594897.281254,,,72649462.031596,41911837030.51795,-15004625.037169,8284203188.527323,58815865538.097824,5508434719.999824,-77409296024.98727,-17338027075.29832,25178646925.340168,4294403782.938947,,3485103409.002666,2138241054.71143,,,412335572.778766,-981371711.576459,-1054969947.083856,,62592774743.52669,43299251934.87433,,12986934239.093334,,,-370840128.04252,77042252305.88702,20083693560.772743,19293522808.652363,,,25178646925.340168,,80317000146.67944,246766581.247465,379594273.131824,16559590678.090406,-3983640928.739679,9634940767.392298,,38405163116.16148,16768910862.043676,3056972018.740455,97125945866.65976,19825882880.78413,1406396949.067723,97125945866.65976,,4266300830.895866,1227814908.033112,-128620834.671337,20990690169.8893,,,,10319502325.300476,,926496345.956393,34222728410.081192,3217629142.615553,648562841.611818,4024711170.933313,16335448.159289,-59189466.690826,,4024711170.933313,0.992243,-40790067.409725,,1227814908.033112,,1214030937.060877,288125945.155184,3485103409.002666,8232580284.987028,4266300830.895866,62592774743.52669,0.0,20083693560.772743,13170432876.90144,16559590678.090406,-793132167.768817,10163159302.49614,,,-3237499814.958448,16386795.082536,4266300830.895866,0.0,10163159302.49614,19293522808.652363,1211744708.755037,3056972018.740455,9362117015.677443,43299251934.87433,-235549918.46349,,58815865538.097824,12597347690.661697,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,,35615946506.5247,4128743724.970858,,,10016165610.669304,,,,2004001.322641,,,2295416514.9749,,,,,0.0,,,,-565128372.984726,,,,-277053182.855101,,,,0.58283,1331324878.67442,,,859048566.972054,,4608535041.633127,7101345686.888153,,,-567132374.307367,6610365362.841139,,,,9225253088.66704,,,21662419297.196735,,-4193706767.846467,,,,,,,4090834699.950902,,,,,-3320129191.285266,,326819215.700682,437540288.776591,,,,3183185317.0,,,,,,,-16032010.581127,8195697409.16029,58024856296.40516,6329137177.230537,,,26255256328.469177,4469256949.709587,,,2492810645.255026,,,174014114.849316,,770705508.665636,,,42553799085.50739,,12756637419.380697,,0.58283,,77304351020.87167,20822241742.67955,19639212961.880554,,,,,,,435369287.34373,,,9190684065.851482,,,,,,,,98126592763.55122,,,1855204224.434788,,,,,1860047227.63117,,,,,,6513004.298583,4145276735.882646,12525008.266505,,3183185317.0,,,-755341498.525389,,1855204224.434788,,1859880227.52095,-423011279.187444,3505332313.519327,8905781877.816038,,62193012047.387955,0.0,,12807572452.99782,16395903821.296522,-132598087.514738,,,,-3196883109.942853,0.0,4608535041.633127,,10202871733.895344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,31566739276.9368,4608535041.633127,,,9908461936.406912,,,,283371246.404259,,,2856055128.54167,,,,,0.0,,,,106286729.38295,,,,-588743695.670834,,,,0.175001,1223782396.38453,,,1835673594.576796,,2888292246.359125,4831422900.327437,,,-2674540087.365003,4083368256.877636,,,,9484620592.149801,,,19838108264.522438,,-2457271168.149038,,,,,,,3265982606.162023,,,,,-2563298320.48512,,-1678014982.506583,987530375.808039,,,,3182704054.0,,,,,,,-8683113.078922,6479353661.138769,54183380077.15417,3962862840.274292,,,21757137835.170082,3493582510.903054,,,1943130653.968312,,,140528048.998138,,702684285.676904,,,41548118503.645096,,12898684879.103132,,0.175001,,75579769212.93845,18373468545.016064,20633904544.359043,,,,,,,659325814.409378,,,11184437761.63875,,,,,,,,93953237757.95451,,,556167037.393522,,,,,2046477411.504998,,,,,,319761506.732185,3905296558.457408,-1625792.242509,,3182704054.0,,,819201693.820919,,556167037.393522,,469280329.371238,-504741158.970439,3473779709.958046,6939423385.419305,,62182023048.00414,2326598845.911182,,11458453263.087118,14721310116.468102,-240891948.913205,,,,-2269457501.303603,-2931275070.115731,2888292246.359125,,9981072206.538609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,35721046247.415985,2888292246.359125,,,8842020740.437017,,,,0.0,,,2631677856.935404,,,,,0.0,,,,-75045223.635509,,,,955148184.626767,,,,0.741462,1361966753.797003,,,2579228811.098013,,5559769702.560949,9038491107.58034,,,2260345688.740861,4822749560.077221,,,,10409683426.443203,,,21768404148.087402,,-5558374053.480517,,,,,,,4158396334.055869,,,,,-3810420403.081066,,2634916061.340607,537132899.390088,,,,3182526140.0,,,,,,,-8428573.058042,8900438954.050581,60668853467.27487,6026344113.576957,,,26568260639.29749,3672629115.199973,,,3478721405.019391,,,16986125835.400833,,347975930.974803,,,46951463277.125725,,14313976731.074778,,0.741462,,82578887123.50298,22918524592.964653,22598363316.419796,,,,,,,478704320.639639,,,12197563767.447424,,,,,,,,105497411716.46764,,,2345856183.691251,-147062081.419237,,,,2594081856.345014,,,,,,280012984.128611,4317222763.227581,8064445.500272,,3182526140.0,,,-250250778.385411,,2345856183.691251,,2353714998.376984,682862658.671177,3609075222.524046,7454427417.012625,,69549826593.54552,2401892949.276477,,13446944458.681429,17208241504.792168,214776148.535643,,,,-3783825961.456122,-330987243.450975,5559769702.560949,,10167597765.363129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,32178638861.011414,-552654408.137577,37344060963.78574,5559769702.560949,,13120311622.922655,6752113490.618993,,878395618.2279,3182574787.0,193794629.947053,8151184745.445577,707785470.070932,14803814156.987135,,,4205378557.213084,,1033186480.464032,96446614.162513,2.030992,,-18767540.900292,989300719.52236,1884876422.459984,-312303322.050043,,,3182574787.0,,,1356035993.127966,,,,143689635816.22412,5160319107.315994,7117998264.981544,84071169776.6589,,1077773387.094022,7020034285.658287,,,0.0,12511013965.19757,13276633383.796288,,23892770192.86367,,9584881425.254824,-583612580.584803,10493289560.972292,143689635816.22412,,,-12964670261.443466,2231405625.34006,6403749000.663389,-84460188130.43257,-675636598.683427,-13315246049.431017,-3621398134.579565,-2820935889.367058,-405324676.306807,2703056694.279542,,1356035993.127966,,,,297844834.918097,,,933678069.026519,33835751586.181087,-16865658.773583,8137328830.772062,59229447685.79156,6360895059.074014,-84460188130.43257,,28055418530.67751,4735817918.728736,,4018949123.13528,1957679157.66555,,,-17676078365.13306,-18694313562.06093,-1389992509.239505,,70865808229.43068,47709265338.753845,,2068921750.21825,,,431373216.077838,84071169776.6589,25304393679.089626,23156542890.676826,,989300719.52236,28055418530.67751,,90093044617.19029,701491775.67232,227008211.365388,16975454591.845413,-3248056609.229618,18544285495.58591,,56257293031.0092,16868631886.917622,6477742434.809233,109375563455.74852,23272380887.58101,1995271224.20861,109375563455.74852,,5160319107.315994,1798843352.240426,,23342462025.208797,,,,12511013965.19757,,0.0,37344060963.78574,23768392046.13108,-331372871.333078,4973889673.238191,914714407.50225,-50009355.491674,,4973889673.238191,2.030992,,8608413138.512306,1798843352.240426,,1625077140.345278,192038893.095431,4018949123.13528,21823848442.64542,5160319107.315994,70865808229.43068,7635782204.153838,25304393679.089626,13276633383.796288,,-424898692.692503,12951232373.403189,,,-3714503688.740889,14205704.337088,5160319107.315994,7635782204.153838,12951232373.403189,23156542890.676826,2990865638.129582,6477742434.809233,6752113490.618993,47709265338.753845,1644355236.523839,,59229447685.79156,13746619265.508854,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,,41108862663.63425,5181318386.132054,,,7522250676.026575,,,,-167439694.847872,,,3115273723.608102,,,,,5283573001.916155,,,,-51216847.83582,-15579950.215791,,,,,,,0.898981,1427624863.451586,,,2650740495.334969,,8267581167.959027,12807793556.705647,,,1026664995.254383,9045325119.535826,,,,12071417059.150087,,,27111083254.239716,,-6504539675.149084,,,153444780716.6777,,,,3644275711.394853,,-91035977149.40636,,,-3428484446.911767,,3107215128.668899,2516609659.569134,,,,3182967726.0,,,,,,,-17728908.866245,11432997260.07772,62408803567.27136,8999659748.213678,,,32392865457.280495,6124173994.018732,,,4540212388.74662,,,198778675.166992,,215791264.483086,,,47771708959.366776,,14950484411.09579,,0.898981,,82784155011.55066,36188821833.41989,28864633513.010155,,,,,,,515033756.558801,,,12018230332.551352,,,,,,,,118972976844.97054,,,2861338443.079458,,,,,1979011837.180566,,,,,,454325674.683476,6719972779.857094,-13610071.452875,,3182967726.0,,,,,2861338443.079458,,2875485754.194946,150068945.756702,4872405580.129296,12160598843.143927,,76636342472.37692,0.0,,13952651277.734999,17424293977.54338,-641285077.272971,,,,-1563725577.980337,0.0,8158342436.56095,,13022331261.975967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,43875401489.46544,8158342436.56095,,,8921161053.567905,,,,281512947.368463,,,2784838864.552435,,,,,5103894122.157008,,,,-774465079.462487,-172691644.925136,,,,,,,1.570601,1483510553.171534,,,2278115427.988701,,9376337522.842564,14539594397.942587,,,-5198619723.246433,11274084715.672882,,,,12669760725.304909,,,31322877548.96962,,-5877897882.306245,,,,,,,6335552118.012599,,,,,-3903839037.291041,,946572363.840973,3245411947.731003,,,,3182596063.0,,,,,,,-19303027.922658,13444510700.195637,65670464146.01376,11396718114.385883,,,34976757342.186264,6362421702.57586,,,5163256875.100023,,,665610000.131776,,2431713080.721557,,,47841354438.4358,,17263953968.7443,,1.570601,,85340005284.95982,37233844584.96317,29582190429.756557,,,,,,,654851183.719346,,,12998768083.30883,,,,,,,,122573849869.92299,,,5009918604.175118,,,,,2170425984.522754,,,,,,,4369582450.955945,-26027127.220674,,3182596063.0,,,,,5009918604.175118,,5034296411.810024,-187206675.425309,4944414876.789722,14058923580.225319,,77423544868.19235,0.0,,12459851053.456251,18013152850.71477,93621811.093365,,,,-190360030.925192,-3701518867.678749,9138514330.801268,,12360478921.570452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,43831762336.38918,9138514330.801268,,,9228365123.69555,,,,-26894551.689981,,,4148913625.893108,,,,,3949574185.456318,,,,-275961.598814,1290106940.354952,,,,,,,0.563388,1373495262.888578,,,2957184231.337125,,9465952926.94735,16451103258.519306,,,710133313.388412,6714999732.95062,,,,13020121740.059301,,,28691613098.858234,,-4698385368.13093,,,,,,,3422949828.724546,,,,,-3575523804.901405,,155944476.057554,2708914452.884736,,,,3181855580.0,,,,,,,-14655039.988138,9684761128.636826,65175554816.62322,7268394964.310143,,,34143038539.532784,5569444037.648794,,,6985150331.571956,,,138166384.253244,,-152573976.176858,,,48328012446.22401,,17827699740.014507,,0.563388,,86121874445.44182,37327128598.92112,30223787380.45233,,,,,,,616625632.950103,,,13528893881.46798,,,,,,,,123449003044.36293,,,1793710384.085924,,,,,2324528309.543697,,,,,,,4148569046.047928,-17218475.781196,,3181855580.0,,,,,1793710384.085924,,1698950926.661349,276525325.757171,4591698726.949762,10863913358.843727,,78551799826.67633,0.0,,12802347277.905369,17624914501.125916,26658540.26703,,,,-3977138666.055404,274500017.438318,9149284049.226677,,12131105739.49419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,45434760755.93084,-1240115266.050127,46728990751.909935,9149284049.226677,,14626725639.994638,13683319930.304249,,1681745074.386811,3182112843.0,4818162406.259593,10131684760.755932,505796810.079078,13503258969.878387,,,4878199973.193942,,1006902559.978555,-2136945449.671626,4.148238,,-414157377.153007,1953659026.940088,2212840101.863021,1130880579.010856,,,3182112843.0,,,1335611848.277711,,,3179030960.997185,157955032837.42126,5779051065.540812,9109368717.330116,95583534378.7696,,1324875964.932013,9445534539.018396,,,-4309408926.41737,5214280927.489613,13825224500.737167,,28286116861.215115,,13763238151.4273,-687240316.311486,10815909395.523388,157955032837.42126,,,-14855582361.613726,5271495227.540164,13142172631.014608,-89669112719.4746,,-15451514542.286556,-4543667253.182344,-2406848947.862217,-2527986894.180615,505796810.079078,,1335611848.277711,,,,1005227181.342984,1843084036.99236,,818590001.340303,46297748291.11379,-16668471.554282,12758460245.326668,68285920117.946655,9347742947.816984,-89669112719.4746,,36610038868.78435,5332284386.169744,,4652526470.982442,3330317651.789304,,,48242420.67852,-3317584774.15896,727827974.35782,,80996515212.438,52325928159.76411,,5337323352.318332,,,3222758343.385605,95583534378.7696,33187240316.311485,28670587052.673904,,1953659026.940088,36610038868.78435,1843084036.99236,112284713845.32904,4905341107.090202,491319195.342364,18699068489.478622,-3332495644.015548,14626725639.994638,,65986965554.215256,22684291649.91288,13199805656.078274,128770774695.08109,35826464280.92749,3325123978.019032,128770774695.08109,,6507003082.696689,4014685302.952848,,35481838895.5904,,,2129103162.41335,15743030424.876022,,1006902559.978555,46728990751.909935,36082964750.03351,,4121766519.233347,10782761.976525,-68355448.331323,,4121766519.233347,4.148238,,8603069293.660366,4014685302.952848,,4015458561.647241,-13943541.377959,4652526470.982442,22948793508.896782,6801367108.966626,80996515212.438,268898271.009248,33187240316.311485,13825224500.737167,18699068489.478622,-166235590.39891,17300127328.776302,,,-9124358086.65279,94523206.224883,6507003082.696689,560079077.871599,14482810615.199036,28670587052.673904,3330317651.789304,13199805656.078274,15526403967.29661,52325928159.76411,3411070902.023857,,68285920117.946655,18674272885.67216,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,50319661322.29693,6819734192.084761,,,15713535694.7827,0.0,,,-61280857.7213,,,3700731682.905801,,,,,978913414.888966,,,,-504294049.786746,742218296.813571,,,,,,,0.832296,1399802285.82867,,,2766593679.818932,,6929126668.762039,15310908168.264242,,,-403505475.769479,10085178636.334105,,,,15849091059.140417,,,34221583855.566814,,-8816717558.458252,,,,,,,3363774760.363752,,,,,-5244517645.901996,,88321694.652762,482345318.511209,,,,3182474972.0,,,,,,,-21070782.024516,12641415675.608288,71828013253.5219,10080788890.078999,,,41031836195.74054,7384606740.19199,,,8381781499.502203,,,-66372963.377225,,-1880742885.538244,,,52895388834.94379,,20435673536.326904,,0.834052,,99675334366.97226,37155514662.63044,32491497061.503857,,,,,,,597005490.694616,,,15030842357.188385,,,,,,,,136830849029.60269,,,2654040585.837976,,,,,,,,,,,,4306165486.410224,2107078.202452,,3188818565.0,,,,,2654040585.837976,,2696182149.887008,23529039.927376,4451729472.229587,13785910319.239906,,85386885896.44765,0.0,,13821555058.831379,18844478313.77555,424400667.94379,,,,-2871947589.941511,0.0,6761965131.367546,,16315457701.283035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,50845728742.69781,6761965131.367546,,,15335187751.44534,0.0,,,-129473671.230775,,,4031513923.235143,,,,,833817070.265446,,,,-532356991.897397,2385522117.123616,,,,,,,1.390814,1337462713.109886,,,2417230653.598499,,6033513742.043506,14133786536.119211,,,-3780679178.641028,10345539162.559097,,,,13434521033.329195,,,33621282635.465916,,-5909632738.66248,,,,,,,4763341239.193335,,,,,-3747788420.326902,,-496673958.038294,395937280.850393,,,,3182074048.0,,,,,,,-19194026.197558,12950504484.493015,70862874840.19904,9986679059.279863,,,40300039929.26815,5527351548.685186,,,8100272794.075705,,,968304667.551679,,1015552818.866433,,,50876095118.89862,,19244229549.671673,,1.392491,,98130706278.29022,31967908947.847008,28253480389.360695,,,,,,,561694074.69793,,,15413200817.375607,,,,,,,,130098615226.13722,,,4433490925.318847,,,,,,,,,,,,3849651206.098776,-64014220.84389,,3187696019.0,,,,,4433490925.318847,,4459327510.594678,111063762.67922,3947293366.037305,14377053085.79424,,79129575508.25932,0.0,,13144278874.061747,17841672063.269436,10627030.888866,,,,-1479336018.590602,-3469987618.571472,5986705902.485345,,12955873125.589293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,53725819049.080185,5986705902.485345,,,15485048605.977768,0.0,,,-138573634.620639,,,3878889524.261147,,,,,836483075.077756,,,,-846394746.96005,842759313.240073,,,,,,,0.786273,1389838073.055412,,,3023577734.696439,,6760903220.407537,14728064547.6227,,,-653400249.144634,7127191453.158343,,,,13746530635.01583,,,29059505711.376728,,-3667386017.193276,,,,,,,6527202749.658383,,,,,-5358661171.807894,,667421427.530081,323749285.206209,,,,3181242015.0,,,,,,,-23020593.247961,10608888955.178658,74999302640.2042,7650559979.916038,,,44406651417.73247,5117226181.676174,,,7967161327.215163,,,-396345852.209991,,1168541577.850489,,,51512399057.169556,,18053424733.957237,,0.788017,,102935710400.424,32648293560.579643,30208754654.876637,,,,,,,426435515.139681,,,16726872062.37186,,,,,,,,135584003961.00365,,,2508577525.488501,,,,,,,,,,,208510578.948102,3861804209.263728,-3470338.216035,,3190465632.0,,,,,2508577525.488501,,2533333798.239864,280338637.916847,4423701864.740094,11006080977.41949,,81721153712.04619,0.0,,13721251342.417606,16570140448.262877,-304795756.964569,,,,-5206381072.983668,-135885545.628866,6730742409.238623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
