date,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,annualPretaxIncome,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,annualNetIncome,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,annualDilutedAverageShares,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualStockholdersEquity,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,trailingRepurchaseOfCapitalStock,quarterlyInventory,quarterlyOtherIncomeExpense,annualTaxProvision,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,annualCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,annualBasicAverageShares,trailingChangeInAccountPayable,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualOtherIntangibleAssets,annualCommonStockIssuance,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetPPE,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualChangeInAccountPayable,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyBasicAverageShares,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,annualChangeInInventory,annualOperatingExpense,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualCashFlowFromContinuingFinancingActivities,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualDilutedEPS,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,annualCapitalStock,annualTotalRevenue,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyTaxProvision,annualInterestExpense,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyPretaxIncome,annualStockBasedCompensation,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,quarterlyEbitda,annualGoodwill,trailingOperatingExpense,annualNetOtherFinancingCharges,quarterlyOtherNonCashItems,annualInventory,quarterlyStockBasedCompensation,annualDeferredIncomeTax,trailingChangeInInventory,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2009-03-31,,,8700000.0,,885830000.0,0.45,485904000.0,616612000.0,,426780000.0,,,191286000.0,,,,,,48146000.0,26446000.0,,,,,,,,,21607000.0,,,,1484996000.0,,868384000.0,,,10517000.0,,,,-91000.0,,,,677190000.0,,,86530000.0,0.0,,369073000.0,0.0,,,39261000.0,21607000.0,21607000.0,,,,,,,,,420919000.0,48146000.0,,,,,8358000.0,-8923000.0,,-9220000.0,196294000.0,,63703000.0,199720000.0,,,,,,,,,8498000.0,5396000.0,,4000.0,,,,,,,48351000.0,807806000.0,,8358000.0,,8358000.0,,,0.0,-122234000.0,0.45,-53148000.0,13059000.0,,,,,,,47562000.0,,,7246000.0,,-8956000.0,38384000.0,,,,,48145000.0,-16657000.0,959000.0,75329000.0,,,,,,,915865000.0,,4692000.0,17536000.0,,282824000.0,,-526581000.0,,-8836000.0,,,,0.0,,,,,,9531000.0,,,,31138000.0,,,389284000.0,48901000.0,,,,781000.0,,781000.0,,,,-140000.0,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,27143000.0,,902393000.0,0.53,495503000.0,644633000.0,,449706000.0,,,185373000.0,,,,,,51433000.0,28887000.0,,,,,,,,,25819000.0,,,,1554323000.0,,909690000.0,,,10498000.0,,,,-275000.0,,,,680876000.0,,,94690000.0,0.0,,378126000.0,0.0,,,39030000.0,25819000.0,25819000.0,,,,,,,,,427231000.0,51433000.0,,,,,15589000.0,-11041000.0,,-9256000.0,209269000.0,,61998000.0,209197000.0,,,,,,,,,8358000.0,5396000.0,,0.0,,,,,,,48554000.0,873447000.0,,15589000.0,,15589000.0,,,0.0,-106461000.0,0.53,-6543000.0,13541000.0,,,,,,,37646000.0,,,5650000.0,,-17555000.0,43257000.0,,,,,48301000.0,624000.0,415000.0,82009000.0,,,,,,,961307000.0,,3720000.0,37909000.0,,303959000.0,,-553894000.0,,-10766000.0,,,,0.0,,,,,,11788000.0,,,,37607000.0,,,407413000.0,53755000.0,,,,266000.0,,266000.0,,,,7231000.0,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,31807000.0,,915956000.0,0.47,481603000.0,655125000.0,,459047000.0,,,197034000.0,,,,,,54104000.0,29659000.0,,,,,,,,,22829000.0,,,,1586996000.0,,931871000.0,,,10443000.0,,,,-249000.0,,,,678637000.0,,,93076000.0,0.0,,396273000.0,0.0,,,38462000.0,22829000.0,22829000.0,,,,,,,,,411259000.0,54104000.0,,,,,11078000.0,-11580000.0,,-9267000.0,210103000.0,,71463000.0,203491000.0,,,,,,,,,15589000.0,5396000.0,,-615000.0,,,,,,,48750000.0,908359000.0,,11078000.0,,11078000.0,,,0.0,-28296000.0,0.47,,13820000.0,,,,,,,33245000.0,,,5483000.0,,-33163000.0,38972000.0,,,,,48447000.0,8373000.0,473000.0,89318000.0,,,,,,,991605000.0,,3008000.0,43138000.0,,303179000.0,,-571063000.0,,-11331000.0,,,,0.0,,,,,,10660000.0,,,,33489000.0,,,420542000.0,49415000.0,,,,40000.0,,40000.0,,,,-4511000.0,,,,,,,,,,,,,,,,,,,,,
2009-12-31,7808000.0,,22970000.0,,922963000.0,,466851000.0,658109000.0,,455995000.0,1591691000.0,-1290000.0,216145000.0,,109000.0,682996000.0,,922963000.0,68384000.0,14393000.0,,388852000.0,123175000.0,832382000.0,0.0,39181000.0,86561000.0,146963000.0,16306000.0,,12219000.0,48641000.0,1591691000.0,-37042000.0,933582000.0,90620000.0,,10725000.0,692000.0,,88915000.0,,,908695000.0,3860000.0,682996000.0,,0.0,94734000.0,0.0,,390011000.0,0.0,36614000.0,42183000.0,38349000.0,16306000.0,16306000.0,12219000.0,87357000.0,658109000.0,12810000.0,200186000.0,,48379000.0,,388852000.0,68384000.0,,13621000.0,,38349000.0,12219000.0,-16503000.0,425617000.0,-9299000.0,216716000.0,,87357000.0,200186000.0,,138336000.0,86561000.0,216145000.0,466851000.0,189146000.0,14393000.0,-277064000.0,11078000.0,5396000.0,,720000.0,,,12219000.0,1.79,0.0,,,908695000.0,3721000.0,12219000.0,8498000.0,12219000.0,,,0.0,-20073000.0,,-1290000.0,13621000.0,933582000.0,0.0,,,993260000.0,,39181000.0,,222067000.0,5409000.0,,-20694000.0,26350000.0,,,86561000.0,,,15468000.0,-5742000.0,88915000.0,12810000.0,,1190000.0,222067000.0,,,993260000.0,-80368000.0,692000.0,39753000.0,,311450000.0,,-567643000.0,-48047000.0,-16783000.0,-47716000.0,1.78,,0.0,-440000.0,5396000.0,1201412000.0,,,4635000.0,23788000.0,,5013000.0,20941000.0,3860000.0,,425617000.0,37075000.0,455995000.0,,0.0,2773000.0,390011000.0,2773000.0,-3895000.0,,-567643000.0,1141000.0,369030000.0,,,,,,,,,,,,,,,,,,,,
2010-03-31,,,15136000.0,,937086000.0,0.48,453104000.0,656610000.0,,442134000.0,,,209082000.0,,,,,,56291000.0,26948000.0,,,,,,,,,23467000.0,,,,1563999000.0,,907389000.0,,,10808000.0,,,,-49000.0,,,,662186000.0,,,94946000.0,0.0,,370974000.0,0.0,,,37833000.0,23467000.0,23467000.0,,,,,,,,,373745000.0,56291000.0,,,,,10962000.0,-8318000.0,,-9345000.0,219130000.0,,78693000.0,216000000.0,,,,,,,,,12219000.0,5396000.0,,36000.0,,,,,,,49121000.0,901813000.0,,10962000.0,,10962000.0,,,0.0,-20566000.0,0.48,-27084000.0,12993000.0,,,,,,,41463000.0,,,4778000.0,,-12068000.0,38655000.0,,,,,48825000.0,-12594000.0,755000.0,85793000.0,,,,,,,981535000.0,,3133000.0,23441000.0,,314076000.0,,-567106000.0,,-8305000.0,,,,0.0,,,,,,10410000.0,,,,33877000.0,,,414429000.0,49463000.0,,,,755000.0,,755000.0,,,,-1257000.0,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,29197000.0,,955868000.0,0.58,424816000.0,645843000.0,,421261000.0,,,207953000.0,,,,,,57815000.0,24072000.0,,,,,,,,,28685000.0,,,,1511677000.0,,865834000.0,,,10920000.0,,,,-291000.0,,,,632769000.0,,,104961000.0,0.0,,367573000.0,0.0,,,35887000.0,28685000.0,28685000.0,,,,,,,,,349485000.0,57815000.0,,,,,13911000.0,-11799000.0,,-9902000.0,229008000.0,,71476000.0,216486000.0,,,,,,,,,10962000.0,5396000.0,,40000.0,,,,,,,49365000.0,878908000.0,,13911000.0,,13911000.0,,,0.0,-127399000.0,0.58,-73952000.0,12791000.0,,,,,,,39652000.0,,,5488000.0,,-21123000.0,47146000.0,,,,,49047000.0,-1150000.0,1045000.0,90018000.0,,,,,,,954084000.0,,6807000.0,40745000.0,,333969000.0,,-558189000.0,,-11548000.0,,,,0.0,,,,,,12973000.0,,,,41658000.0,,,395895000.0,58066000.0,,,,760000.0,,760000.0,,,,2949000.0,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,33188000.0,,975260000.0,0.59,413987000.0,678341000.0,,446951000.0,,,213072000.0,,,,,,58516000.0,27054000.0,,,,,,,,,29217000.0,,,,1592418000.0,,914077000.0,,,11046000.0,,,,,,,,627059000.0,,,106276000.0,0.0,,393362000.0,0.0,,,34990000.0,29217000.0,29217000.0,,,,,,,,,333625000.0,58516000.0,,,,,12406000.0,-12411000.0,,-9825000.0,234592000.0,,79937000.0,229183000.0,,,,,,,,,13911000.0,5396000.0,,420000.0,,,,,,,49565000.0,965359000.0,,12406000.0,,12406000.0,,,0.0,-42609000.0,0.59,-12452000.0,13302000.0,,,,,,,26651000.0,,,5224000.0,,-44370000.0,47760000.0,,,,,49277000.0,1704000.0,4048000.0,98736000.0,,,,,,,1006089000.0,,7748000.0,46359000.0,,340868000.0,,-587255000.0,,-13171000.0,,,,0.0,,,,,,13319000.0,,,,42536000.0,,,418834000.0,58806000.0,,,,42000.0,,42000.0,,,,-1505000.0,,,,,,,,,,,,,,,,,,,,,
2010-12-31,-10587000.0,,22381000.0,,991094000.0,,410420000.0,672305000.0,,445115000.0,1599268000.0,-14630000.0,205063000.0,,528000.0,615483000.0,,991094000.0,61160000.0,12279000.0,,324360000.0,154193000.0,919821000.0,0.0,25450000.0,107144000.0,174577000.0,25775000.0,,14255000.0,49424000.0,1599268000.0,-39013000.0,926963000.0,99902000.0,,,7120000.0,,95852000.0,,,983785000.0,5678000.0,615483000.0,,,102176000.0,0.0,,392166000.0,0.0,47049000.0,,36093000.0,25775000.0,25775000.0,14255000.0,76641000.0,672305000.0,21034000.0,218614000.0,,49138000.0,,324360000.0,61160000.0,,13219000.0,,36093000.0,14255000.0,-22595000.0,432536000.0,-9941000.0,237091000.0,,76641000.0,218614000.0,,155725000.0,107144000.0,205063000.0,410420000.0,218000000.0,12279000.0,-211935000.0,12406000.0,5396000.0,,32000.0,,,14255000.0,2.18,0.0,,,983785000.0,2036000.0,14255000.0,12219000.0,14255000.0,,,0.0,-21361000.0,,-14630000.0,13219000.0,926963000.0,0.0,,,1025147000.0,,25450000.0,,233782000.0,4894000.0,,-19980000.0,41016000.0,,,107144000.0,,,1453000.0,2837000.0,95852000.0,21034000.0,,-4191000.0,233782000.0,,,1025147000.0,-97541000.0,7120000.0,45180000.0,,339267000.0,,-592611000.0,-55123000.0,-22799000.0,-55823000.0,2.17,,0.0,,5396000.0,1328180000.0,,,10347000.0,20384000.0,,-20229000.0,36122000.0,5678000.0,,432536000.0,51665000.0,445115000.0,,0.0,4121000.0,392166000.0,4121000.0,8685000.0,,-592611000.0,1849000.0,408359000.0,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,18289000.0,,1007021000.0,0.53,414014000.0,693612000.0,,459158000.0,,,195203000.0,,,,,,64110000.0,35782000.0,,,,,,,,,26415000.0,,,,1643811000.0,,950199000.0,,,11588000.0,,,,,,,,609217000.0,,,107707000.0,0.0,,393562000.0,0.0,,,35854000.0,26415000.0,26415000.0,,,,,,,,,323216000.0,64110000.0,,,,,14020000.0,-10184000.0,,-10487000.0,241979000.0,,55229000.0,235780000.0,,,,,,,,,14255000.0,5396000.0,,-60000.0,,,,,,,49818000.0,1034594000.0,,14020000.0,,14020000.0,,,0.0,-23131000.0,0.53,16989000.0,12992000.0,,,,,,,20667000.0,,,4850000.0,,-20297000.0,43597000.0,,,,,49637000.0,-13486000.0,2231000.0,90488000.0,,,,,,,1057833000.0,,9557000.0,28413000.0,,349686000.0,,-615638000.0,,-10124000.0,,,,0.0,,,,,,12332000.0,,,,38747000.0,,,442195000.0,55185000.0,,,,1585000.0,,1585000.0,,,,-235000.0,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,24788000.0,,1029994000.0,0.67,403778000.0,707296000.0,,466417000.0,,,197648000.0,,,,,,64810000.0,37919000.0,,,,,,,,,33486000.0,,,,1676096000.0,,968800000.0,,,,,,,,,,,601426000.0,,,119143000.0,0.0,,397729000.0,0.0,,,38657000.0,33486000.0,33486000.0,,,,,,,,,309177000.0,64810000.0,,,,,14297000.0,-13727000.0,,-10514000.0,257851000.0,,54373000.0,244080000.0,,,,,,,,,14020000.0,5396000.0,,-93000.0,,,,,,,49947000.0,1074670000.0,,14297000.0,,14297000.0,,,0.0,-48747000.0,0.67,31896000.0,13187000.0,,,,,,,22226000.0,,,5135000.0,,-26422000.0,54333000.0,,,,,49753000.0,-9575000.0,1651000.0,92473000.0,,,,,,,1083646000.0,,3713000.0,38422000.0,,376994000.0,,-633107000.0,,-13634000.0,,,,0.0,,,,,,15712000.0,,,,49198000.0,,,450539000.0,66219000.0,,,,760000.0,,760000.0,,,,277000.0,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,19370000.0,,1051541000.0,0.64,385562000.0,697625000.0,,442897000.0,,,212967000.0,,,,,,64722000.0,26758000.0,,,,,,,,,31997000.0,,,,1631425000.0,,933800000.0,,,,,,,,,,,598529000.0,,,114665000.0,0.0,,402007000.0,0.0,,,40442000.0,31997000.0,31997000.0,,,,,,,,,301064000.0,64722000.0,,,,,13484000.0,-20418000.0,,-10450000.0,249086000.0,,60072000.0,232580000.0,,,,,,,,,14297000.0,5396000.0,,-51000.0,,,,,,,49967000.0,1032896000.0,,13484000.0,,13484000.0,,,0.0,-6291000.0,0.64,-32004000.0,12463000.0,,,,,,,21046000.0,,,4934000.0,,-10488000.0,49943000.0,,,,,49776000.0,3890000.0,-7990000.0,95219000.0,,,,,,,1053156000.0,,8771000.0,39737000.0,,363751000.0,,-615158000.0,,-20367000.0,,,,0.0,,,,,,13012000.0,,,,45009000.0,,,437998000.0,61452000.0,,,,328000.0,,328000.0,,,,-813000.0,,,,,,,,,,,,,,,,,,,,,
2011-12-31,-24064000.0,,8230000.0,,1069610000.0,,397679000.0,706870000.0,,444365000.0,1654164000.0,-39048000.0,207275000.0,,1869000.0,604954000.0,,1069610000.0,65187000.0,11183000.0,,312422000.0,171384000.0,981137000.0,0.0,22974000.0,120484000.0,190823000.0,28586000.0,,22855000.0,49937000.0,1654164000.0,-41968000.0,947294000.0,70677000.0,,,4377000.0,,93851000.0,,,1049210000.0,7819000.0,604954000.0,,,108137000.0,0.0,,414449000.0,0.0,50900000.0,,38730000.0,28586000.0,28586000.0,22855000.0,56985000.0,706870000.0,21822000.0,219494000.0,,49746000.0,,312422000.0,65187000.0,,12660000.0,,38730000.0,22855000.0,-29708000.0,451539000.0,-10517000.0,232221000.0,,56985000.0,219494000.0,,142877000.0,120484000.0,207275000.0,397679000.0,236922000.0,11183000.0,-198259000.0,13484000.0,5396000.0,,2073000.0,,,22855000.0,2.42,0.0,,,1049210000.0,8600000.0,22855000.0,14255000.0,22855000.0,,,0.0,-120090000.0,,-39048000.0,12660000.0,947294000.0,0.0,,,1059464000.0,,22974000.0,,258829000.0,4520000.0,,4259000.0,42950000.0,,-3706000.0,120484000.0,,,-4893000.0,970000.0,93851000.0,21822000.0,,-28391000.0,258829000.0,,,1059464000.0,-52948000.0,4377000.0,36305000.0,,340358000.0,,-607925000.0,-74037000.0,-28075000.0,-72200000.0,2.41,,0.0,,5396000.0,1430789000.0,,,9844000.0,19439000.0,,-5095000.0,38430000.0,7819000.0,,451539000.0,54066000.0,444365000.0,,0.0,5146000.0,414449000.0,5146000.0,-3138000.0,,-607925000.0,9371000.0,449652000.0,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,-7961000.0,,1087955000.0,0.58,423307000.0,733790000.0,,453854000.0,,,198700000.0,,,,,,68843000.0,32523000.0,,,,,,,,,28906000.0,,,,1701403000.0,,967613000.0,,,,,,,,,,,622007000.0,,,115332000.0,0.0,,418056000.0,0.0,,,38070000.0,28906000.0,28906000.0,,,,,,,,,336716000.0,68843000.0,,,,,13349000.0,-17001000.0,,-10561000.0,250328000.0,,59865000.0,247814000.0,,,,,,,,,22855000.0,5396000.0,,-94000.0,,,,,,,50016000.0,1079396000.0,,13349000.0,,13349000.0,,,0.0,-11613000.0,0.58,-14173000.0,12607000.0,,,,,,,22000000.0,,,4406000.0,,-5898000.0,46489000.0,,,,,49795000.0,-32946000.0,-191000.0,87361000.0,,,,,,,1091638000.0,,10667000.0,8978000.0,,365660000.0,,-628556000.0,,-16939000.0,,,,0.0,,,,,,13177000.0,,,,42083000.0,,-15360000.0,463082000.0,58526000.0,,,,1201000.0,,1201000.0,,,,-9506000.0,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,9231000.0,,1111873000.0,0.7,426728000.0,721690000.0,,440610000.0,,,186259000.0,,,,,,65657000.0,31756000.0,,,,,,,,,34905000.0,,,,1684057000.0,,962367000.0,,,,,,,,,,,612987000.0,,,119955000.0,0.0,,413025000.0,0.0,,,37783000.0,34905000.0,34905000.0,,,,,,,,,340048000.0,65657000.0,,,,,12055000.0,-29649000.0,,-10987000.0,247822000.0,,50060000.0,242855000.0,,,,,,,,,13349000.0,5396000.0,,-30000.0,,,,,,,49771000.0,1071070000.0,,12055000.0,,12055000.0,,,0.0,-11822000.0,0.7,-46499000.0,11946000.0,,,,,,,17789000.0,,,4347000.0,,-7711000.0,54298000.0,,,,,49537000.0,-7917000.0,529000.0,91166000.0,,,,,,,1099592000.0,,4870000.0,40139000.0,,367777000.0,,-627564000.0,,-30908000.0,,,,0.0,,,,,,15046000.0,,,,49951000.0,,-1744000.0,472028000.0,66714000.0,,,,1224000.0,,1224000.0,,,,-1294000.0,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,23340000.0,,1133808000.0,0.66,416342000.0,750358000.0,,446654000.0,,,208511000.0,,,,,,66892000.0,31085000.0,,,,,,,,,32876000.0,,,,1736840000.0,,986482000.0,,,,,,,,,,,624853000.0,,,117593000.0,0.0,,439743000.0,0.0,,,39405000.0,32876000.0,32876000.0,,,,,,,,,328837000.0,66892000.0,,,,,12340000.0,-19789000.0,,-10941000.0,251778000.0,,59588000.0,246691000.0,,,,,,,,,12055000.0,5396000.0,,1285000.0,,,,,,,49785000.0,1111987000.0,,12340000.0,,12340000.0,,,0.0,-22777000.0,0.66,-28994000.0,11716000.0,,,,,,,15870000.0,,,4483000.0,,-25132000.0,50701000.0,,,,,49536000.0,-3105000.0,289000.0,101594000.0,,,,,,,1133090000.0,,5514000.0,43093000.0,,369371000.0,,-644383000.0,,-19753000.0,,,,0.0,,,,,,13342000.0,,,,46218000.0,,0.0,488707000.0,62752000.0,,,,950000.0,,950000.0,,,,285000.0,,,,,,,,,,,,,,,,,,,,,
2012-12-31,-45027000.0,,10950000.0,,1150092000.0,0.55,418509000.0,751354000.0,,451318000.0,1776643000.0,-4585000.0,204236000.0,,1122000.0,622745000.0,,1150092000.0,70543000.0,10971000.0,,333979000.0,174307000.0,995907000.0,0.0,20048000.0,123908000.0,191208000.0,27221000.0,,15062000.0,49822000.0,1776643000.0,-43426000.0,1025289000.0,35560000.0,,,3797000.0,,96283000.0,,,1153898000.0,10086000.0,622745000.0,,-23154000.0,110263000.0,0.0,,442714000.0,0.0,50399000.0,48352000.0,47685000.0,27221000.0,27221000.0,15062000.0,84108000.0,751354000.0,13032000.0,237626000.0,,49596000.0,,333979000.0,70543000.0,,11578000.0,,47685000.0,15062000.0,-36245000.0,514708000.0,-10937000.0,245979000.0,,84108000.0,237626000.0,225000.0,139366000.0,123908000.0,204236000.0,418509000.0,239560000.0,10971000.0,-58052000.0,12340000.0,5396000.0,,-39000.0,,,15062000.0,2.5,0.0,,49737000.0,1153898000.0,-7793000.0,15062000.0,22855000.0,15062000.0,,,0.0,-11840000.0,0.55,-4585000.0,11578000.0,1025289000.0,0.0,,,1170355000.0,,20048000.0,,271935000.0,3665000.0,,-10031000.0,39720000.0,,0.0,123908000.0,,49538000.0,-1059000.0,2289000.0,96283000.0,13032000.0,,-23125000.0,271935000.0,,,1170355000.0,-48772000.0,3797000.0,47156000.0,,356242000.0,,-655647000.0,-102684000.0,-36206000.0,-103806000.0,2.49,,0.0,,5396000.0,1459050000.0,,,8834000.0,16901000.0,,-15158000.0,36055000.0,10086000.0,-6050000.0,514708000.0,51568000.0,451318000.0,,0.0,6711000.0,442714000.0,6711000.0,2916000.0,,-655647000.0,2722000.0,463143000.0,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,4550000.0,,1160532000.0,0.43,413592000.0,756090000.0,,441124000.0,,,206458000.0,,,,,,80799000.0,25028000.0,,,,,,,,,21439000.0,,,,1768012000.0,,1011922000.0,,,12963000.0,,,,,,,,620050000.0,,,117137000.0,0.0,,425061000.0,0.0,,,47418000.0,21439000.0,21439000.0,,,,,,,,,327625000.0,80799000.0,,,,,19470000.0,-21085000.0,,-10999000.0,248503000.0,,84190000.0,254451000.0,,,,,,,,,15062000.0,5396000.0,,-46000.0,,,,,,,49867000.0,1147962000.0,,19470000.0,,19470000.0,,,0.0,-23954000.0,0.43,-22638000.0,11133000.0,,,,,,,32769000.0,,,4261000.0,,-1459000.0,36338000.0,,,,,49711000.0,-13637000.0,1804000.0,81970000.0,,,,,,,1155482000.0,,7529000.0,25589000.0,,365640000.0,,-643235000.0,,-21039000.0,,,,0.0,,,,,,10638000.0,,,,32077000.0,,0.0,512247000.0,49301000.0,,,,640000.0,,640000.0,,,,4408000.0,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,10253000.0,,1181306000.0,0.65,425422000.0,770701000.0,,441489000.0,,,213309000.0,,,,,,73843000.0,22259000.0,,,,,,,,,32282000.0,,,,1800895000.0,,1030194000.0,,,12930000.0,,,,,,,,638731000.0,,,122521000.0,0.0,,427041000.0,0.0,,,45715000.0,32282000.0,32282000.0,,,,,,,,,342699000.0,73843000.0,,,,,26665000.0,-34257000.0,,-11508000.0,256285000.0,,88478000.0,259146000.0,,,,,,,,,19470000.0,5396000.0,,-55000.0,,,,,,,49917000.0,1162164000.0,,26665000.0,,26665000.0,,,0.0,-31173000.0,0.65,-30263000.0,10869000.0,,,,,,,30336000.0,,,4008000.0,,-159000.0,48678000.0,,,,,49751000.0,-114000.0,-2026000.0,88552000.0,,,,,,,1183226000.0,,5943000.0,44455000.0,,378806000.0,,-651105000.0,,-34202000.0,,,,0.0,,,,,,12388000.0,,,,44670000.0,,0.0,532121000.0,61608000.0,,,,690000.0,,690000.0,,,,7195000.0,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,25719000.0,,1201322000.0,0.63,396470000.0,789408000.0,,453751000.0,,,240179000.0,,,,,,71269000.0,18396000.0,,,,,,,,,31525000.0,,,,1846804000.0,,1057396000.0,,,13158000.0,,,,,,,,636649000.0,,,120059000.0,0.0,,449012000.0,0.0,,,45388000.0,31525000.0,31525000.0,,,,,,,,,334852000.0,71269000.0,,,,,24255000.0,-16139000.0,,-11509000.0,251934000.0,,122924000.0,258342000.0,,,,,,,,,26665000.0,5396000.0,,5867000.0,,,,,,,49946000.0,1210155000.0,,24255000.0,,24255000.0,,,0.0,-27238000.0,0.63,-3015000.0,10790000.0,,,,,,,20288000.0,,,4048000.0,,-33676000.0,48790000.0,,,,,49761000.0,6003000.0,-878000.0,94311000.0,,,,,,,1217976000.0,,2656000.0,47725000.0,,371993000.0,,-670509000.0,,-22006000.0,,,,0.0,,,,,,13217000.0,,,,44742000.0,,0.0,547467000.0,61948000.0,,,,633000.0,,633000.0,,,,-2410000.0,,,,,,,,,,,,,,,,,,,,,
