date,annualPretaxIncome,trailingPretaxIncome,trailingCashDividendsPaid,annualAccountsReceivable,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualTotalAssets,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualNetIncome,annualCashDividendsPaid,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,quarterlyBasicEPS,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualInvestingCashFlow,quarterlyGoodwill,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,trailingChangeInAccountPayable,annualPurchaseOfInvestment,quarterlySellingGeneralAndAdministration,annualRetainedEarnings,annualEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,quarterlyOtherIncomeExpense,quarterlyDilutedAverageShares,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyInventory,quarterlyInvestingCashFlow,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlyCashDividendsPaid,annualNetPPE,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,annualChangeInAccountPayable,quarterlyInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualEbitda,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,annualBasicEPS,annualCashAndCashEquivalents,quarterlyChangeInInventory,trailingBeginningCashPosition,annualInterestExpense,annualBeginningCashPosition,trailingChangesInAccountReceivables,annualCurrentAssets,annualDilutedAverageShares,quarterlyOtherCurrentAssets,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualOtherNonCurrentAssets,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyBeginningCashPosition,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualRepaymentOfDebt,quarterlyCapitalStock,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingGrossProfit,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualTaxProvision,annualCostOfRevenue,quarterlyTaxProvision,annualCapitalStock,annualBasicAverageShares,annualStockBasedCompensation,quarterlyNetPPE,annualCurrentDebt,trailingCostOfRevenue,quarterlyStockBasedCompensation,trailingChangeInInventory,quarterlyEbitda,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualGrossProfit,trailingPurchaseOfBusiness,quarterlyBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyRetainedEarnings,annualFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyCurrentAssets,quarterlyTotalRevenue,annualOperatingExpense,trailingFreeCashFlow,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.459382400,,,,,1174300000.0,0.0,,2624400000.0,,,1675500000.0,,,,661500000.0,429200000.0,116400000.0,,0.46,,148500000.0,-124400000.0,,,,,,,1412500000.0,39000000.0,39100000.0,,634800000.0,,,,,,114200000.0,,,34100000.0,,,39100000.0,300000.0,85500000.0,,155400000.0,323500000.0,-92400000.0,,,-10400000.0,,,,,,,18600000.0,27100000.0,,155400000.0,,155400000.0,,,,,,0.0,107700000.0,,,1930900000.0,-48800000.0,,353100000.0,,,,,,,-13300000.0,,,,,,,40800000.0,,,,,,,,,-79500000.0,,-39600000.0,,,279800000.0,0.46,,,,,,185500000.0,29900000.0,,383400000.0,,,114200000.0,,,0.0,,,692600000.0,,-909100000.0,-176000000.0,,,18000000.0,,,,579900000.0,,,2200000.0,,98400000.0,,,,,,,,2200000.0,,,84700000.0,,,,71300000.0,,,,,-72800000.0,57000000.0,,-97600000.0,,518400000.0,,948900000.0,847000000.0,,,1489000000.0,,-19600000.0,-29200000.0,-3500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,1126200000.0,0.0,,2619800000.0,,,1668600000.0,,,,669200000.0,431300000.0,140200000.0,,0.59,,150600000.0,6000000.0,,,,,,,1356300000.0,50000000.0,50000000.0,,636000000.0,,,,,,110800000.0,,,27500000.0,,,50000000.0,-300000.0,84700000.0,,161400000.0,312100000.0,-11000000.0,,,-10300000.0,,,,,,,18400000.0,26200000.0,,161400000.0,,161400000.0,,,,,,-600000.0,103300000.0,,,1888000000.0,58600000.0,,347600000.0,,,,,,,9000000.0,,,,,,,46400000.0,,,,,,,,,-4800000.0,,0.0,,,155400000.0,0.59,,,,,,192300000.0,-8300000.0,,373100000.0,,,110800000.0,,,9000000.0,,,730900000.0,,-921300000.0,-298200000.0,,,16600000.0,,,,581700000.0,,,2100000.0,,107700000.0,,,,,,,,2100000.0,,,84100000.0,,,,81500000.0,,,,,0.0,66600000.0,,-100000.0,,531700000.0,,951200000.0,861500000.0,,,1503000000.0,,-20000000.0,78600000.0,-59600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,,1240200000.0,0.0,,2749800000.0,,,1748200000.0,,,,670500000.0,418300000.0,124800000.0,,0.5,,146700000.0,50800000.0,,,,,,,1466000000.0,42300000.0,42300000.0,,672900000.0,,,,,,101900000.0,,,30800000.0,,,42300000.0,-200000.0,84500000.0,,212200000.0,325600000.0,-103100000.0,,,-9400000.0,,,,,,,19300000.0,26000000.0,,212200000.0,,212200000.0,,,,,,-1300000.0,100100000.0,,,1993500000.0,59000000.0,,370200000.0,,,,,,,-6100000.0,,,,,,,45500000.0,,,,,,,,,16900000.0,,-11100000.0,,,161400000.0,0.5,,,,,,173100000.0,8500000.0,,383400000.0,,,101900000.0,,,800000.0,,,755400000.0,,-939800000.0,-336600000.0,,,13600000.0,,,,605000000.0,,,2200000.0,,97200000.0,,,,,,,,2200000.0,,,83900000.0,,,,71200000.0,,,,,-85500000.0,55900000.0,,6900000.0,,527500000.0,,1001600000.0,843600000.0,,,1544800000.0,,-18400000.0,77400000.0,76500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,222300000.0,,,363700000.0,1239800000.0,9900000.0,2723300000.0,2723300000.0,,677400000.0,1773800000.0,1239800000.0,165200000.0,-40200000.0,632400000.0,363700000.0,12100000.0,,0.41,,12000000.0,14500000.0,,,8400000.0,,,724700000.0,1488200000.0,33700000.0,33800000.0,-235400000.0,677400000.0,105900000.0,3339800000.0,,,,97400000.0,491200000.0,226700000.0,43100000.0,,-34000000.0,33800000.0,400000.0,83700000.0,,226700000.0,312400000.0,-28900000.0,,,-10100000.0,607700000.0,,281900000.0,363500000.0,200000.0,,18500000.0,26600000.0,,226700000.0,221300000.0,226700000.0,361500000.0,12400000.0,,1488200000.0,509600000.0,-100000.0,125200000.0,-86200000.0,387800000.0,1997800000.0,68300000.0,12000000.0,363500000.0,,-94200000.0,226700000.0,13000000.0,1.97,226700000.0,11200000.0,,,279800000.0,,949500000.0,84600000.0,46700000.0,-17600000.0,10500000.0,,,165200000.0,,125200000.0,,49800000.0,-936700000.0,-35500000.0,1544400000.0,424300000.0,212200000.0,0.4,,-1038700000.0,1200000.0,1.95,,155300000.0,-17700000.0,-94200000.0,361500000.0,-84200000.0,,97400000.0,,9900000.0,3200000.0,,12100000.0,724700000.0,-53100000.0,-936700000.0,-227900000.0,57300000.0,2633600000.0,9100000.0,1200000.0,83900000.0,8400000.0,607700000.0,18500000.0,,1900000.0,,84500000.0,1773800000.0,-2000000.0,46700000.0,,312400000.0,,,1900000.0,706200000.0,,83100000.0,1997800000.0,,-68900000.0,57900000.0,491200000.0,137100000.0,43100000.0,-164200000.0,-5900000.0,42800000.0,,21900000.0,,509600000.0,800000.0,949500000.0,787700000.0,424300000.0,,1544400000.0,165000000.0,-26200000.0,94500000.0,-47400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,,1279200000.0,0.0,,2776700000.0,,,1791700000.0,,,,711400000.0,453500000.0,97600000.0,,0.57,,138600000.0,-69000000.0,,,,,,,1524700000.0,46900000.0,46900000.0,,686700000.0,,,,,,106000000.0,,,43800000.0,,,46900000.0,-1100000.0,82700000.0,,157700000.0,337200000.0,-35500000.0,,,-11300000.0,,,,,,,17900000.0,26500000.0,,157700000.0,,157700000.0,,,,,,-4200000.0,132400000.0,,,2042300000.0,-39200000.0,,367000000.0,,,,,,,-22400000.0,,,,,,,36600000.0,,,,,,,,,-86700000.0,,-34300000.0,,,226700000.0,0.57,,,,,,187400000.0,38500000.0,,402100000.0,,,106000000.0,,,900000.0,,,733600000.0,,-955400000.0,-250000000.0,,,18800000.0,,,,605600000.0,,,2400000.0,,107900000.0,,,,,,,,2400000.0,,,82100000.0,,,,81400000.0,,,,,-20900000.0,65700000.0,,-99800000.0,,517600000.0,,985000000.0,898800000.0,,,1561000000.0,,-15500000.0,-23700000.0,-11000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,1382500000.0,39500000.0,,2712600000.0,,,1577300000.0,,,,626100000.0,435700000.0,112300000.0,,-2.22,,162200000.0,33400000.0,,,,,,,1608300000.0,49600000.0,-181400000.0,,598500000.0,,,,,,108000000.0,,,,,,-181400000.0,-1400000.0,82500000.0,,191100000.0,296000000.0,-126700000.0,,,-10900000.0,,,,,,,17600000.0,27000000.0,,191100000.0,,191100000.0,,,,,,-400000.0,139800000.0,,,2154500000.0,48800000.0,,403400000.0,,,,,,,4600000.0,,,,,,,69900000.0,,,,,,,,,-11800000.0,,0.0,,,157700000.0,-2.22,,,,,,188000000.0,1000000.0,,376800000.0,,,108000000.0,,,8900000.0,,,557300000.0,,-899300000.0,-308300000.0,,,13800000.0,,,,435600000.0,,,3300000.0,,107000000.0,,,,,,,,3300000.0,,,81800000.0,,,,80000000.0,,,,,-117000000.0,63400000.0,,-7700000.0,,546200000.0,,1135300000.0,814100000.0,,,1334900000.0,,-18600000.0,67400000.0,91200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,,1319500000.0,0.0,,2649500000.0,,,1605500000.0,,,,639000000.0,431100000.0,123200000.0,,0.48,,164000000.0,42400000.0,,,,,,,1546900000.0,40200000.0,38800000.0,,608900000.0,,,,,,111800000.0,,,,,,38800000.0,-700000.0,82000000.0,,233500000.0,308900000.0,69400000.0,,,-11000000.0,,,,,,,32500000.0,23100000.0,,233500000.0,,233500000.0,,,,,,-800000.0,143100000.0,,,2080800000.0,49600000.0,,405700000.0,,,,,,,-3900000.0,,,,,,,70500000.0,,,,,,,,,14900000.0,,-36400000.0,,,191100000.0,0.47,,,,,,179500000.0,3500000.0,,378200000.0,,,111800000.0,,,-9800000.0,,,567900000.0,,-913000000.0,-459900000.0,,,11300000.0,,,,447800000.0,,,2300000.0,,90800000.0,,,,,,,,2300000.0,,,81200000.0,,,,67700000.0,,,,,-25900000.0,51500000.0,,4400000.0,,533900000.0,,1044000000.0,818500000.0,,,1360800000.0,,-17900000.0,67500000.0,-96500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,212300000.0,,,392400000.0,1276400000.0,9700000.0,2705300000.0,2705300000.0,,610500000.0,1638700000.0,1276400000.0,-57700000.0,-44100000.0,631400000.0,392400000.0,10100000.0,,0.47,,27500000.0,10100000.0,,,,,,598500000.0,1535300000.0,35500000.0,38000000.0,-119400000.0,610500000.0,98300000.0,3229900000.0,,,,123400000.0,387100000.0,243600000.0,40300000.0,,-72700000.0,38000000.0,-900000.0,81800000.0,,243600000.0,327800000.0,-26600000.0,,,-10900000.0,461600000.0,,277500000.0,400000000.0,-4400000.0,,32600000.0,21700000.0,,243600000.0,202400000.0,243600000.0,388900000.0,52200000.0,,1535300000.0,570600000.0,-1900000.0,166600000.0,-70700000.0,375800000.0,2105900000.0,63600000.0,27500000.0,400000000.0,,-53000000.0,243600000.0,,-0.71,243600000.0,-19400000.0,,,226700000.0,,1066600000.0,82100000.0,102800000.0,-44700000.0,-1400000.0,,,-57700000.0,,166600000.0,,38900000.0,-920600000.0,0.0,1382200000.0,441500000.0,233500000.0,0.46,,-1423500000.0,1200000.0,-0.71,,169200000.0,9200000.0,-53000000.0,388900000.0,-79600000.0,,123400000.0,,9700000.0,0.0,,10100000.0,598500000.0,16900000.0,-920600000.0,-405300000.0,38700000.0,2510900000.0,-6100000.0,1200000.0,81500000.0,10200000.0,461600000.0,32600000.0,,2200000.0,,67500000.0,1638700000.0,-7300000.0,102800000.0,,327800000.0,,,2200000.0,719000000.0,,80900000.0,2105900000.0,,-71500000.0,45800000.0,387100000.0,122800000.0,40300000.0,-163800000.0,0.0,29400000.0,,31600000.0,,570600000.0,-41100000.0,1066600000.0,800600000.0,441500000.0,,1382200000.0,173600000.0,-27600000.0,91200000.0,-56400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,,,1318800000.0,,,2743900000.0,,,1708600000.0,,,,703100000.0,490800000.0,120600000.0,,0.58,,205700000.0,-78100000.0,,,,,,,1586900000.0,47700000.0,46900000.0,,635600000.0,,,,,,119700000.0,,,,,,46900000.0,1100000.0,81300000.0,,165500000.0,322000000.0,-85900000.0,,,-14200000.0,,,,,,,35100000.0,22400000.0,,165500000.0,,165500000.0,,,,,,-1600000.0,159900000.0,,,2158800000.0,13800000.0,,426600000.0,,,,,,,17000000.0,,,,,,,57000000.0,,,,,,,,,-82400000.0,,-42200000.0,,,243600000.0,0.58,,,,,,198500000.0,16600000.0,,416200000.0,,,119700000.0,,,,,,584200000.0,,-976900000.0,-250700000.0,,,16700000.0,,,,486500000.0,,,2700000.0,,101200000.0,,,,,,,,,,,80400000.0,,,,78800000.0,,,,,-73000000.0,64400000.0,,-45300000.0,,571900000.0,,1035300000.0,901600000.0,,,1463400000.0,,-12900000.0,26700000.0,-22100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,1296600000.0,,,2768500000.0,,,1731300000.0,,,,718300000.0,490000000.0,126700000.0,,0.64,,227500000.0,-6900000.0,,,,,,,1585000000.0,51500000.0,51300000.0,,651600000.0,,,,,,119100000.0,,,,,,51300000.0,300000.0,80800000.0,,158600000.0,321000000.0,-44200000.0,,,-14000000.0,,,,,,,34600000.0,22600000.0,,158600000.0,,158600000.0,,,,,,-1300000.0,156400000.0,,,2173800000.0,63600000.0,,437000000.0,,,,,,,-1500000.0,,,,,,,67600000.0,,,,,,,,,-4600000.0,,-3100000.0,,,165500000.0,0.63,,,,,,196500000.0,17400000.0,,427500000.0,,,119100000.0,,,,,,593900000.0,,-945900000.0,-288500000.0,,,10100000.0,,,,486300000.0,,,2800000.0,,100000000.0,,,,,,,,,,,79900000.0,,,,77400000.0,,,,,-25600000.0,61600000.0,,5500000.0,,588800000.0,,1037200000.0,914800000.0,,,1432200000.0,,-18600000.0,82200000.0,-40700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,,,1316800000.0,,,2785300000.0,,,1727700000.0,,,,698100000.0,472400000.0,130700000.0,,0.63,,224600000.0,22200000.0,,,,,,,1601400000.0,50200000.0,50200000.0,,650100000.0,,,,,,114400000.0,,,,,,50200000.0,700000.0,80700000.0,,180800000.0,334600000.0,-15800000.0,,,-13900000.0,,,,,,,19400000.0,24000000.0,,180800000.0,,180800000.0,,,,,,-1500000.0,159500000.0,,,2171200000.0,42300000.0,,430400000.0,,,,,,,-15600000.0,,,,,,,69800000.0,,,,,,,,,16400000.0,,-7700000.0,,,158600000.0,0.62,,,,,,184900000.0,-5600000.0,,419700000.0,,,114400000.0,,,,,,613300000.0,,-943600000.0,-279600000.0,,,5400000.0,,,,487700000.0,,,2800000.0,,94500000.0,,,,,,,,,,,79800000.0,,,,70500000.0,,,,,0.0,55600000.0,,-15000000.0,,569800000.0,,1057600000.0,883000000.0,,,1431300000.0,,-19700000.0,62000000.0,-20200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,197200000.0,,,413400000.0,1336200000.0,6300000.0,2723300000.0,2723300000.0,,650300000.0,1724500000.0,1336200000.0,159800000.0,-56100000.0,669000000.0,413400000.0,10800000.0,,0.15,,16100000.0,-9900000.0,,,,,,540000000.0,1625100000.0,11400000.0,11400000.0,-170300000.0,650300000.0,91500000.0,3533400000.0,,,,118000000.0,472900000.0,170900000.0,69300000.0,,-148100000.0,11400000.0,-15800000.0,79200000.0,,170900000.0,344700000.0,-24400000.0,,,-14000000.0,495400000.0,,273700000.0,423400000.0,-13700000.0,,19400000.0,22500000.0,,170900000.0,253700000.0,170900000.0,399000000.0,7900000.0,,1625100000.0,557600000.0,-4300000.0,155400000.0,-123000000.0,365200000.0,2182700000.0,58000000.0,16100000.0,423400000.0,,-82300000.0,170900000.0,,2.01,170900000.0,-10500000.0,,,243600000.0,,998800000.0,80400000.0,69800000.0,-11300000.0,-4800000.0,,,159800000.0,,155400000.0,,59300000.0,-952100000.0,-70000000.0,1447500000.0,471200000.0,180800000.0,0.14,,-1113200000.0,1200000.0,1.99,,165000000.0,-20500000.0,-82300000.0,399000000.0,-76000000.0,,118000000.0,,6300000.0,,,10800000.0,540000000.0,-72700000.0,-952100000.0,-294400000.0,36400000.0,2788500000.0,4200000.0,1200000.0,79700000.0,10900000.0,495400000.0,19400000.0,,2600000.0,,69500000.0,1724500000.0,-8700000.0,69800000.0,,344700000.0,,,,744900000.0,,78600000.0,2182700000.0,,-4500000.0,47000000.0,472900000.0,177700000.0,69300000.0,-98600000.0,0.0,15600000.0,,50300000.0,,557600000.0,-10600000.0,998800000.0,834000000.0,471200000.0,,1447500000.0,160800000.0,-24800000.0,82800000.0,-65100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,,,,1440700000.0,23200000.0,,2961800000.0,,,1927100000.0,,,,703600000.0,480200000.0,120900000.0,,0.49,,274500000.0,-62600000.0,,,,,,,1822600000.0,38300000.0,38200000.0,,705500000.0,,,,,,128000000.0,,,,,,38200000.0,200000.0,78200000.0,,108300000.0,374900000.0,-127900000.0,,,-15600000.0,,,,,,,19000000.0,23300000.0,,108300000.0,,108300000.0,,,,,,-1300000.0,155500000.0,,,2392900000.0,-34600000.0,,492400000.0,,,,,,,-12000000.0,,,,,,,71300000.0,,,,,,,,,-53000000.0,,0.0,,,170900000.0,0.49,,,1200000.0,,,196300000.0,1200000.0,-79100000.0,407200000.0,,,128000000.0,,,1600000.0,,,568200000.0,,-955800000.0,-270800000.0,,,14300000.0,,,,573700000.0,,,2500000.0,,91600000.0,,,,,,,,,,,77800000.0,,,,68300000.0,496300000.0,,,,-119600000.0,52600000.0,,-88800000.0,,570300000.0,,1034700000.0,899900000.0,,,1529500000.0,,-9900000.0,-24700000.0,87000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,,1392500000.0,,,2930600000.0,,,1910800000.0,,,,698300000.0,473800000.0,167500000.0,,0.54,,255300000.0,17200000.0,,,,,,,1752200000.0,42100000.0,42100000.0,,696900000.0,,,,,,133900000.0,,,,,,42100000.0,800000.0,77700000.0,,125500000.0,353300000.0,-14300000.0,,,-15100000.0,,,,,,,18700000.0,23600000.0,,125500000.0,,125500000.0,,,,,,-800000.0,156000000.0,,,2359500000.0,107500000.0,,485700000.0,,,,,,,21600000.0,,,,,,,67200000.0,,,,,,,,,6900000.0,,-26900000.0,,,108300000.0,0.54,,,,,,205500000.0,-9400000.0,,398000000.0,,,133900000.0,,,2300000.0,,,570400000.0,,-969800000.0,-281400000.0,,,14100000.0,,,,572200000.0,,,3200000.0,,71600000.0,,,,,,,,,,,77300000.0,,,,71600000.0,,,,,0.0,56200000.0,,55200000.0,,607300000.0,,1019800000.0,903800000.0,,,572200000.0,,-16600000.0,124100000.0,-91500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,,,1406300000.0,105200000.0,,2946200000.0,,,1772400000.0,,,,544800000.0,368700000.0,191700000.0,,0.56,,225200000.0,74100000.0,,,,,,,1728500000.0,23600000.0,43000000.0,,682600000.0,,,,,,117400000.0,,,,,,43000000.0,600000.0,77400000.0,,199600000.0,281600000.0,-20000000.0,,,-15000000.0,,,,,,,18600000.0,21500000.0,,199600000.0,,199600000.0,,,,,,-100000.0,163000000.0,,,2354000000.0,77800000.0,,475800000.0,,,,,,,10400000.0,,,,,,,58400000.0,,,,,,,,,33400000.0,,0.0,,,125500000.0,0.56,,,,,,160500000.0,-20100000.0,,289300000.0,,,117400000.0,,,1400000.0,,,591400000.0,,-591100000.0,-261200000.0,,,4600000.0,,,,451000000.0,,,3000000.0,,64600000.0,,,,,,,,,,,76900000.0,,,,43100000.0,,,,,0.0,28200000.0,,31600000.0,,625500000.0,,1173800000.0,705300000.0,,,1042100000.0,,-21400000.0,99200000.0,-1300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,,,,326800000.0,1210900000.0,,3265900000.0,3265900000.0,,685700000.0,1759500000.0,1210900000.0,,,505300000.0,326800000.0,372400000.0,,6.05,,144300000.0,665100000.0,,,,,,1051900000.0,1518100000.0,6400000.0,465300000.0,,685700000.0,,,,,,132800000.0,,,63500000.0,,,465300000.0,10700000.0,77500000.0,,864700000.0,260900000.0,774100000.0,,,-15200000.0,471200000.0,,,469300000.0,,,18400000.0,19100000.0,,864700000.0,,864700000.0,283300000.0,,,1518100000.0,695100000.0,-400000.0,133300000.0,,,2213200000.0,69300000.0,144300000.0,469300000.0,,,864700000.0,,,864700000.0,20200000.0,,,,,1506400000.0,,54000000.0,,,,,,,133300000.0,,45600000.0,,0.0,471200000.0,,199600000.0,6.0,,,,,,153300000.0,1200000.0,,283300000.0,,,132800000.0,,,46100000.0,,372400000.0,1051900000.0,,,-278800000.0,,,12900000.0,,,,471200000.0,18400000.0,,3600000.0,,39600000.0,1759500000.0,,54000000.0,,260900000.0,,,,,,76900000.0,2213200000.0,,,20500000.0,,,63500000.0,,0.0,19300000.0,,72800000.0,,695100000.0,,1506400000.0,658600000.0,,,471200000.0,,-33800000.0,103100000.0,-213400000.0,,,,,,,,,,,,,,,,,,,,,
