date,quarterlyNetIncomeContinuousOperations,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,trailingPurchaseOfBusiness,trailingCashDividendsPaid,annualOtherNonCashItems,annualTotalAssets,trailingNetIncome,quarterlyOtherCurrentLiabilities,annualStockholdersEquity,annualNonCurrentDeferredRevenue,annualLongTermDebt,annualBasicAverageShares,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyCommonStockIssuance,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,annualInventory,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualBasicEPS,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyDilutedAverageShares,annualCommonStockIssuance,annualCapitalStock,annualGoodwill,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,annualStockBasedCompensation,quarterlyInventory,trailingGrossProfit,annualOperatingIncome,annualOtherIncomeExpense,annualAccountsPayable,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualNetPPE,quarterlyCashDividendsPaid,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualEndCashPosition,trailingRepaymentOfDebt,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,annualEbitda,trailingTotalRevenue,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyCurrentDebt,trailingEndCashPosition,trailingPretaxIncome,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualDilutedAverageShares,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyTotalAssets,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlySaleOfInvestment,annualCapitalExpenditure,trailingOperatingExpense,trailingCapitalExpenditure,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyChangeInWorkingCapital,trailingInterestExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyOperatingExpense,annualTotalNonCurrentAssets,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentDeferredRevenue,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,annualGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyDilutedEPS,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTotalRevenue,annualChangeInInventory,trailingTaxProvision,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualFreeCashFlow,annualPurchaseOfBusiness,annualCostOfRevenue,annualBeginningCashPosition,trailingOtherNonCashItems,annualCashDividendsPaid,annualNetIncome,trailingChangeInInventory,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,quarterlyResearchAndDevelopment,annualDeferredIncomeTax,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,annualRetainedEarnings,annualOtherShortTermInvestments,trailingDeferredIncomeTax,quarterlyChangeInInventory,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,quarterlyIncomeTaxPayable,trailingDilutedEPS,quarterlyRetainedEarnings,trailingDilutedAverageShares,trailingResearchAndDevelopment
1970-01-01 00:00:01.427760000,35830000.0,,,2972000.0,50627000.0,,31803000.0,60891000.0,,,,,,4402000.0,,,,,,1804000.0,,256498000.0,,39855000.0,,42660000.0,,,,24462000.0,,,890742000.0,58657000.0,,,,893000.0,,,,,,,,,,5802000.0,,,-40865000.0,,,5802000.0,,14694000.0,,,,2830000.0,,,0.37,,,,,,-5065000.0,,8255000.0,,,,,,,10638000.0,21993000.0,,,1017280000.0,,,78967000.0,,49600000.0,1424599000.0,,1374553000.0,,-1250000.0,16000.0,,,,1316384000.0,,,,,-247000.0,,,30649000.0,,58657000.0,5023000.0,,,,28492000.0,-795000.0,,0.0,,,,,,218000.0,,58880000.0,,,0.0,1748000.0,,,,-38557000.0,5802000.0,,47096000.0,3290000.0,,,,7819000.0,45262000.0,50046000.0,,5503000.0,,3290000.0,972018000.0,-130500000.0,0.37,,,,,-27500000.0,101000.0,,35931000.0,1003988000.0,89756000.0,,,-11291000.0,,,43806000.0,-19362000.0,,-312396000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,32144000.0,,,4622000.0,51437000.0,,30401000.0,49573000.0,,,,,,4826000.0,,,,,,6783000.0,,256498000.0,,40044000.0,,40352000.0,,,,24280000.0,,,900905000.0,58657000.0,,,,702000.0,,,,,,,,,,10424000.0,,,-41749000.0,,,10424000.0,,15063000.0,,,,5802000.0,,,0.34,,,,,,551000.0,,9056000.0,,,,,,,11172000.0,20205000.0,,,1029838000.0,,,77279000.0,,37921000.0,1425243000.0,,1370037000.0,,-2479000.0,182000.0,,,,1325242000.0,,,,,0.0,,,35484000.0,,58657000.0,1337000.0,,,,16128000.0,-573000.0,,0.0,,,,,,747000.0,,56199000.0,,,0.0,-3358000.0,,,,-10723000.0,10424000.0,,43127000.0,2696000.0,,,,9940000.0,42012000.0,55206000.0,,1079000.0,,2696000.0,987826000.0,-90600000.0,0.34,,,,,0.0,-64000.0,,32080000.0,1000808000.0,83479000.0,,,-11652000.0,,,40431000.0,-34228000.0,,-324434000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,36566000.0,,,432000.0,53639000.0,,34485000.0,55442000.0,,,,,,4302000.0,,,,,,1851000.0,,256498000.0,,33968000.0,,40421000.0,,,,79378000.0,,,951067000.0,58657000.0,,,,1445000.0,,,,,,,,,,10856000.0,,,-42628000.0,,,10856000.0,,16326000.0,,,,10424000.0,,,0.4,,,,,,3420000.0,,9486000.0,,,,,,,14647000.0,23655000.0,,,1077488000.0,,,75542000.0,,47462000.0,1466029000.0,,1416632000.0,,0.0,-40000.0,,,,1327810000.0,,,,,0.0,,,37242000.0,,58657000.0,1469000.0,,,,11236000.0,-834000.0,,0.0,,,,,,279000.0,,62447000.0,,,0.0,-1333000.0,,,,-62382000.0,10856000.0,,47968000.0,3673000.0,,,,11674000.0,35540000.0,49397000.0,,1639000.0,,3673000.0,1041948000.0,-138900000.0,0.4,,,,,-54641000.0,69000.0,,36635000.0,990567000.0,88389000.0,,,-7980000.0,,,44295000.0,7372000.0,,-337243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,43789000.0,,-55032000.0,4157000.0,54616000.0,-148075000.0,40520000.0,67088000.0,,,8984000.0,1534456000.0,,3809000.0,288672000.0,39063000.0,1008752000.0,58657000.0,,6752000.0,48924000.0,256498000.0,62852000.0,41075000.0,,42726000.0,,,,79438000.0,1.6,194000.0,1008752000.0,58657000.0,,,256498000.0,2249000.0,,41075000.0,,,,180159000.0,5289000.0,22583000.0,358875000.0,15013000.0,232994000.0,1049870000.0,-105821000.0,190000.0,15013000.0,15013000.0,73805000.0,16769000.0,1102431000.0,-1996000.0,,10856000.0,15013000.0,,0.49,-72736000.0,185974000.0,,,1399973000.0,-726000.0,,10107000.0,,,,15013000.0,1279000.0,-391000.0,13703000.0,29018000.0,79438000.0,1.6,1245784000.0,148556000.0,58657000.0,73805000.0,54616000.0,30995000.0,1534456000.0,,1473314000.0,,24611000.0,36000.0,-67016000.0,,,1399973000.0,13703000.0,12556000.0,,12556000.0,-3308000.0,-350103000.0,,39063000.0,-3555000.0,58657000.0,5498000.0,,61142000.0,,22583000.0,190000.0,-1820000.0,0.0,94871000.0,,3809000.0,,20882000.0,35000.0,,54019000.0,6752000.0,12183000.0,288672000.0,947000.0,37418000.0,-832900000.0,,-36413000.0,15013000.0,,54525000.0,2897000.0,1473314000.0,,,12016000.0,48924000.0,61142000.0,,763000.0,192715000.0,2897000.0,1102431000.0,-472900000.0,0.49,1245784000.0,228000.0,13327000.0,0.0,-391000.0,123000.0,,43912000.0,1049870000.0,97251000.0,,,-36093000.0,,148328000.0,51628000.0,-26518000.0,,-350103000.0,12016000.0,165978000.0,-82532000.0,166160000.0,2830000.0,,-231063000.0,137208000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,47685000.0,,,-5979000.0,52204000.0,,42758000.0,48302000.0,,,,,,2945000.0,,,,,,1972000.0,,256498000.0,,41056000.0,,43473000.0,,,,124134000.0,,,1061944000.0,58657000.0,,,,2757000.0,,,,,,,,,,9034000.0,,,-84460000.0,,,9034000.0,,16551000.0,,,,15013000.0,,,0.52,,,,,,657000.0,,9741000.0,,,,,,,11819000.0,30872000.0,,,1188143000.0,,,72067000.0,,30429000.0,1572561000.0,,1517290000.0,,-4275000.0,99000.0,,,,1396935000.0,,,,,-784000.0,,,39441000.0,,58657000.0,-16518000.0,,,,18480000.0,-263000.0,,0.0,,,,,,12000.0,,74072000.0,,,0.0,-1082000.0,,,,-17762000.0,9034000.0,,58537000.0,3091000.0,,,,7050000.0,34554000.0,55271000.0,,949000.0,,3091000.0,1153589000.0,-469000000.0,0.52,,,,,0.0,95000.0,,47780000.0,1052772000.0,102010000.0,,,-17873000.0,,,55446000.0,-36519000.0,,-344163000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,41475000.0,,,-4152000.0,54895000.0,,39120000.0,65890000.0,,,,,,3298000.0,,,,,,6661000.0,,256498000.0,,50133000.0,,42964000.0,,,,165362000.0,,,1083136000.0,58865000.0,,,,3623000.0,,,,,,,,,,4882000.0,,,-47394000.0,,,4882000.0,,15709000.0,,,,9034000.0,,,0.45,,,,,,1907000.0,,11276000.0,,,,,,,11324000.0,26443000.0,,,1226618000.0,,,70330000.0,,51096000.0,1617329000.0,,1557676000.0,,-1447000.0,1397000.0,,,,1406784000.0,,,,,0.0,,,42474000.0,,58865000.0,7511000.0,,,,21427000.0,-405000.0,,0.0,,,,,,6000.0,,68514000.0,,,0.0,445000.0,,,,-55891000.0,4882000.0,,51933000.0,2863000.0,,,,9553000.0,46113000.0,59653000.0,,1239000.0,,2863000.0,1180505000.0,304000000.0,0.45,,,,,-42500000.0,54000.0,,41529000.0,1054162000.0,94897000.0,,,-14794000.0,,,49070000.0,-14151000.0,,-352622000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,35951000.0,,,2326000.0,56379000.0,,34785000.0,70819000.0,,,,,,2791000.0,,,,,,7193000.0,,256498000.0,,36583000.0,9101000.0,43474000.0,,,,166531000.0,,,1070615000.0,59223000.0,,,,3879000.0,,,,,,,,,,7208000.0,,,-47689000.0,,,7208000.0,,15520000.0,,,,4882000.0,,,0.33,,,,,,-1043000.0,,14447000.0,,,,,,-50000.0,10688000.0,19563000.0,,,1219560000.0,,,68593000.0,,55262000.0,1604497000.0,,1556468000.0,,-2328000.0,189000.0,,,,1420080000.0,,,,,0.0,,,45440000.0,,59223000.0,19053000.0,,,,18252000.0,-109000.0,,0.0,,,,,,-159000.0,,65979000.0,,,0.0,-5120000.0,,,,-15577000.0,7208000.0,,49136000.0,2664000.0,,,,11927000.0,47126000.0,48029000.0,,1377000.0,,2664000.0,1172434000.0,-477500000.0,0.33,,,,,-50000.0,61000.0,,36012000.0,1054158000.0,92610000.0,,,-15557000.0,,,46472000.0,-52916000.0,,-365922000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,32479000.0,,-42627000.0,-3551000.0,56764000.0,-143030000.0,30921000.0,57737000.0,,,6041000.0,1884237000.0,,3225000.0,0.0,47035000.0,1243912000.0,59872000.0,,18069000.0,64735000.0,256498000.0,70428000.0,50408000.0,103079000.0,64503000.0,,,,165609000.0,1.69,2993000.0,1243912000.0,62781000.0,125870000.0,,256498000.0,4631000.0,,50408000.0,,,,195097000.0,14890000.0,26942000.0,402043000.0,3657000.0,242748000.0,1328395000.0,-331239000.0,91000.0,3657000.0,3657000.0,66856000.0,22648000.0,1347711000.0,-365000.0,,7208000.0,3657000.0,,0.4,-111074000.0,275540000.0,,,1714021000.0,-1242000.0,,14692000.0,,,,3657000.0,427000.0,-77000.0,9926000.0,24189000.0,165609000.0,1.69,1412446000.0,157875000.0,59872000.0,66856000.0,56764000.0,2138000.0,1884237000.0,,1827284000.0,,50409000.0,1308000.0,-103823000.0,,,1714021000.0,9926000.0,12532000.0,,12532000.0,-2737000.0,-385626000.0,,47035000.0,-3521000.0,62781000.0,825000.0,,56953000.0,,26942000.0,91000.0,279000.0,0.0,101068000.0,,3225000.0,,42359000.0,568000.0,,69894000.0,18069000.0,-11356000.0,0.0,5392000.0,47237000.0,-713000000.0,,-53800000.0,3657000.0,,48023000.0,3914000.0,1827284000.0,,,11102000.0,64735000.0,56953000.0,,2476000.0,207629000.0,3914000.0,1347711000.0,-70500000.0,0.4,1412446000.0,285000.0,10871000.0,0.0,-77000.0,75000.0,,32554000.0,1328395000.0,112526000.0,,,-55599000.0,,157590000.0,44109000.0,-7488000.0,,-385626000.0,11102000.0,138925000.0,-42627000.0,194414000.0,15013000.0,,-510782000.0,147584000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,27879000.0,,,3350000.0,57521000.0,,25563000.0,43600000.0,,,,,,2779000.0,,,,,,4518000.0,,256498000.0,,45745000.0,37563000.0,51266000.0,,,,162319000.0,,,1240565000.0,63113000.0,,,,-10312000.0,,,,,,,,,,7007000.0,,,-54908000.0,,,7007000.0,,18777000.0,,,,3657000.0,,,0.13,,,,,,375000.0,,12415000.0,,,,,,,9297000.0,8425000.0,,,1387418000.0,,,65118000.0,,35335000.0,1870135000.0,,1814213000.0,,-2330000.0,3016000.0,,,,1723183000.0,,,,,0.0,,,46881000.0,,63113000.0,-16558000.0,,,,17940000.0,154000.0,,0.0,,,,,,424000.0,,59177000.0,,,0.0,-1122000.0,,,,-4825000.0,7007000.0,,54368000.0,2634000.0,,,,11807000.0,42451000.0,55922000.0,,1062000.0,,2634000.0,1344967000.0,-395750000.0,0.13,,,,,0.0,106000.0,,27985000.0,1320981000.0,105634000.0,,,-8265000.0,,,51734000.0,-35425000.0,,-402202000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,42856000.0,,,9332000.0,57399000.0,,41335000.0,70001000.0,,,,,,3189000.0,,,,,,10550000.0,,256498000.0,,44738000.0,15071000.0,54042000.0,,,,163360000.0,,,1236739000.0,64086000.0,,,,4142000.0,,,,,,,,,,16339000.0,,,-57390000.0,,,16339000.0,,19945000.0,,,,7007000.0,,,0.36,,,,,,-660000.0,,13748000.0,,,,,,,8687000.0,23007000.0,,,1387991000.0,,,63381000.0,,57742000.0,1867891000.0,,1803692000.0,,-940000.0,-1362000.0,,,,1730461000.0,,,,,0.0,,,46245000.0,,64086000.0,5739000.0,,,,15928000.0,63000.0,,0.0,,,,,,211000.0,,76676000.0,,,0.0,1226000.0,,,,-13410000.0,16339000.0,,55101000.0,2615000.0,,,,13545000.0,47608000.0,64199000.0,,1215000.0,,2615000.0,1340383000.0,-103000000.0,0.36,,,,,0.0,127000.0,,42983000.0,1311766000.0,109143000.0,,,-12259000.0,,,52486000.0,-47259000.0,,-418695000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,43061000.0,,,-8863000.0,57889000.0,,42071000.0,63858000.0,,,,,,3492000.0,,,,,,5527000.0,,256498000.0,,50083000.0,-349000.0,55005000.0,,,,163873000.0,,,1245066000.0,64319000.0,,,,5227000.0,,,,,,,,,,7476000.0,,,-59365000.0,,,7476000.0,,19007000.0,,,,16339000.0,,,0.66,,,,,,801000.0,,14072000.0,,,,,,,16880000.0,42490000.0,,,1403836000.0,,,61644000.0,,53707000.0,1865842000.0,,1805988000.0,,-11335000.0,-430000.0,,,,1742221000.0,,,,,0.0,,,46405000.0,,64319000.0,808000.0,,,,23143000.0,0.0,,0.0,,,,,,159000.0,,76071000.0,,,0.0,3289000.0,,,,-10422000.0,7476000.0,,55359000.0,3623000.0,,,,14827000.0,54476000.0,59854000.0,,1198000.0,,3623000.0,1349360000.0,-242000000.0,0.66,,,,,0.0,-69000.0,,42992000.0,1307093000.0,110364000.0,,,-10151000.0,,,51736000.0,-62299000.0,,-435128000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,88114000.0,,,300000.0,58984000.0,-286273000.0,86070000.0,61028000.0,,,-33589000.0,2154114000.0,,5707000.0,0.0,47272000.0,1507308000.0,70291000.0,,13256000.0,55485000.0,266716000.0,79278000.0,64304000.0,-175000.0,56570000.0,,,,85279000.0,2.28,3134000.0,1507308000.0,89422000.0,52110000.0,,266716000.0,37904000.0,,64304000.0,2520000.0,,,223156000.0,36961000.0,22272000.0,454362000.0,7776000.0,238487000.0,1569471000.0,-62912000.0,,7776000.0,7776000.0,129463000.0,21549000.0,1613564000.0,-1975000.0,,7476000.0,7776000.0,,0.96,51905000.0,335175000.0,,,2023232000.0,-554000.0,,15832000.0,,,,7776000.0,849000.0,,28794000.0,86070000.0,85279000.0,2.28,1669049000.0,202160000.0,70291000.0,129463000.0,58984000.0,46893000.0,2154114000.0,,2079723000.0,,-2025000.0,1910000.0,-44810000.0,,,2023232000.0,28794000.0,14323000.0,,14323000.0,,-453761000.0,,47272000.0,,89422000.0,-14978000.0,,74391000.0,,22272000.0,,-38000.0,0.0,159993000.0,,5707000.0,,-16630000.0,55000.0,,125580000.0,13256000.0,4119000.0,0.0,-5368000.0,53737000.0,-819750000.0,,-257616000.0,7776000.0,,72650000.0,5451000.0,2079723000.0,,,9598000.0,55485000.0,74391000.0,,-37064000.0,237479000.0,5451000.0,1613564000.0,-79000000.0,0.96,1669049000.0,249000.0,-24989000.0,0.0,-245446000.0,85000.0,,88199000.0,1569471000.0,129220000.0,,,-14135000.0,,201911000.0,67199000.0,196888000.0,,-453761000.0,9598000.0,193677000.0,-245446000.0,216883000.0,3657000.0,,-234575000.0,195040000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,48635000.0,,,789000.0,59581000.0,,46168000.0,80520000.0,,,,,,7602000.0,,,,,,6079000.0,,268166000.0,,56165000.0,114529000.0,61344000.0,,,,84678000.0,,,1390952000.0,103836000.0,,,,1365000.0,,,,,,,,,,8565000.0,,,-63496000.0,,,8565000.0,,25142000.0,,,,7776000.0,,,0.44,,,,,,-1731000.0,,16347000.0,,,,,,,27726000.0,46168000.0,,,1550541000.0,,,125427000.0,,67908000.0,2134789000.0,,2067051000.0,,-2032000.0,358000.0,,,,2035723000.0,,,,,,,,47740000.0,,103836000.0,5013000.0,,,,23954000.0,,,,,,,837000.0,,22000.0,,90206000.0,,,0.0,-814000.0,,,,-12232000.0,8565000.0,,67540000.0,3122000.0,,,,8497000.0,52268000.0,67738000.0,,672000.0,,3122000.0,1498273000.0,-343500000.0,0.44,,,,,,82000.0,,48717000.0,1561054000.0,128884000.0,,,-12612000.0,,,64418000.0,-67499000.0,,-474669000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,41499000.0,,,-1909000.0,60126000.0,,40143000.0,80443000.0,,,,,,3593000.0,,,,,,13189000.0,,270336000.0,,50166000.0,302000.0,59141000.0,,,,84752000.0,,,1395599000.0,105429000.0,,,,1681000.0,,,,,,,,,,6656000.0,,,-66579000.0,,,6656000.0,,24608000.0,,,,8565000.0,,,0.38,,,,,,1033000.0,,17626000.0,,,,,,,27363000.0,40143000.0,,,1557695000.0,,,121935000.0,,68316000.0,2116063000.0,,2056095000.0,,-1732000.0,-59000.0,,,,2041562000.0,,,,,,,,48405000.0,,105429000.0,12906000.0,,,,20398000.0,,,,,,,713000.0,,174000.0,,83761000.0,,,0.0,-614000.0,,,,-18843000.0,6656000.0,,59619000.0,2673000.0,,,,10845000.0,53565000.0,59968000.0,,893000.0,,2673000.0,1504130000.0,-74000000.0,0.38,,,,,,28000.0,,41527000.0,1551709000.0,118760000.0,,,-12127000.0,,,56946000.0,-63509000.0,,-489853000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,46534000.0,,,-281000.0,60635000.0,,45003000.0,56449000.0,,,,,,3694000.0,,,,,,5730000.0,,270336000.0,,57410000.0,56000.0,60363000.0,,,,83911000.0,,,1416748000.0,105440000.0,,,,1152000.0,,,,,,,,,,6375000.0,,,-67225000.0,,,6375000.0,,24367000.0,,,,6656000.0,,,0.43,,,,,,3200000.0,,18042000.0,,,,,,,26753000.0,45003000.0,,,1571375000.0,,,118831000.0,,46918000.0,2107042000.0,,2040544000.0,,-2103000.0,1069000.0,,,,2051240000.0,,,,,,,,48408000.0,,105440000.0,-15464000.0,,,,16402000.0,,,,,,,709000.0,,14000.0,,88982000.0,,,0.0,219000.0,,,,-8458000.0,6375000.0,,65421000.0,2498000.0,,,,12360000.0,45584000.0,66498000.0,,544000.0,,2498000.0,1525791000.0,70500000.0,0.43,,,,,-10000.0,39000.0,,46573000.0,1540713000.0,125784000.0,,,-9531000.0,,,62923000.0,-48272000.0,,-510527000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,49719000.0,,,-3330000.0,61468000.0,-52343000.0,47533000.0,77801000.0,,,1168000.0,2102540000.0,,3462000.0,0.0,48714000.0,1418900000.0,104908000.0,,13302000.0,57897000.0,270336000.0,98492000.0,59118000.0,-116000.0,64074000.0,,,,83840000.0,1.7,,1418900000.0,105440000.0,114771000.0,,270336000.0,1748000.0,,59118000.0,3203000.0,,,250258000.0,5946000.0,30657000.0,506220000.0,3045000.0,295213000.0,1538655000.0,-67679000.0,,3045000.0,3045000.0,115329000.0,24375000.0,1529082000.0,-329000.0,,6375000.0,3045000.0,,0.45,-247601000.0,351859000.0,,,2069706000.0,-2031000.0,,17432000.0,,,,3045000.0,210000.0,,27906000.0,47533000.0,83840000.0,1.7,1586979000.0,186413000.0,104908000.0,115329000.0,61468000.0,64771000.0,2102540000.0,,2036066000.0,,-2526000.0,,-47300000.0,,,2069706000.0,27906000.0,11040000.0,,11040000.0,,-531051000.0,,48714000.0,0.0,105440000.0,3853000.0,,66474000.0,,30657000.0,,471000.0,,178847000.0,,3462000.0,944000.0,-8393000.0,0.0,,91403000.0,13302000.0,-4731000.0,0.0,880000.0,66954000.0,-426000000.0,,-12810000.0,3045000.0,,68718000.0,2747000.0,2036066000.0,,,8697000.0,57897000.0,66474000.0,,-941000.0,261298000.0,2747000.0,1529082000.0,-79000000.0,0.45,1586979000.0,26000.0,6308000.0,,0.0,-123000.0,,49596000.0,1538655000.0,132792000.0,,,-13030000.0,,186387000.0,65971000.0,-68321000.0,,-531051000.0,8697000.0,247913000.0,-6841000.0,244922000.0,7776000.0,,-264979000.0,178847000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,53794000.0,,,8495000.0,60303000.0,,51182000.0,71155000.0,,,,,,2656000.0,,,,,,5686000.0,,270336000.0,,50623000.0,0.0,61343000.0,,,,83556000.0,,,1438054000.0,105440000.0,,,,1790000.0,,,,,,,,,,11540000.0,,,-67975000.0,,,11540000.0,,23824000.0,,,,3045000.0,,,0.49,,,,,,-2253000.0,,19022000.0,,,,,,,30445000.0,51182000.0,,,1750103000.0,,,111828000.0,,60437000.0,2162220000.0,,2095991000.0,,-3119000.0,,,,,2150338000.0,,,,,,,,48131000.0,,105440000.0,-4424000.0,,,,16755000.0,,,,,,,406000.0,,9000.0,,72852000.0,,,412117000.0,-2199000.0,,,,-10314000.0,11540000.0,,73154000.0,2620000.0,,,,7858000.0,44388000.0,66229000.0,,-2324000.0,,2620000.0,1618757000.0,-85252000.0,0.49,,,,,,36000.0,,53830000.0,1599826000.0,134497000.0,,,-10718000.0,,,70534000.0,-52346000.0,,-550512000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,47159000.0,,,-4599000.0,60995000.0,,45690000.0,73834000.0,,,,,,2525000.0,,,,,,13329000.0,,270336000.0,,61156000.0,0.0,64849000.0,,,,83015000.0,,,1437710000.0,105440000.0,,,,1894000.0,,,,,,,,,,6941000.0,,,-68232000.0,,,6941000.0,,24247000.0,,,,11540000.0,,,0.43,,,,,,-489000.0,,19230000.0,,,,,,,30038000.0,45690000.0,,,1672425000.0,,,108326000.0,,66800000.0,2147843000.0,,2075863000.0,,-2250000.0,,,,,2154563000.0,,,,,,,,48345000.0,,105440000.0,767000.0,,,,18115000.0,,,,,,,840000.0,,185000.0,,66359000.0,,,0.0,2619000.0,,,,-6945000.0,6941000.0,,65902000.0,1988000.0,,,,8216000.0,53825000.0,71980000.0,,126000.0,,1988000.0,1618600000.0,-71751000.0,0.43,,,,,,-30000.0,,47129000.0,1584148000.0,130751000.0,,,-7034000.0,,,63914000.0,-71488000.0,,-570415000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
