date,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualCommonStockIssuance,annualFreeCashFlow,annualOtherShortTermInvestments,quarterlyCurrentAssets,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualEndCashPosition,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingTotalRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualCashAndCashEquivalents,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingTaxProvision,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualPretaxIncome,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,quarterlyFreeCashFlow,annualNetIncome,quarterlyNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualStockholdersEquity,quarterlyDilutedEPS,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualCurrentAssets,quarterlyOtherCurrentAssets,annualLongTermDebt,annualRepurchaseOfCapitalStock,quarterlyCurrentAccruedExpenses,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,annualTotalAssets,annualTaxProvision,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyLongTermDebt,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,annualOtherIncomeExpense,quarterlyPurchaseOfBusiness,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualNetPPE,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyCapitalStock,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNetPPE,trailingRepaymentOfDebt,quarterlyTaxProvision,annualBasicAverageShares,quarterlyChangesInAccountReceivables,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualOperatingExpense,trailingInvestingCashFlow,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyBasicEPS,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,quarterlyAccountsPayable,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInterestExpense,annualPurchaseOfInvestment,annualDilutedEPS,annualDilutedAverageShares,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingChangeInInventory,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,annualSaleOfInvestment,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
1998-12-31,1291500000.0,,,-38300000.0,23400000.0,551500000.0,,1428800000.0,318600000.0,64400000.0,7500000.0,2236300000.0,944800000.0,,365900000.0,,944800000.0,,0.0,,28400000.0,178700000.0,,551600000.0,1670100000.0,2359300000.0,,10500000.0,,938100000.0,-195000000.0,,,,,-154400000.0,2236300000.0,75500000.0,560500000.0,341900000.0,,3788100000.0,74500000.0,1661600000.0,256800000.0,333200000.0,74500000.0,735800000.0,1216700000.0,74500000.0,1551800000.0,,363400000.0,1900000.0,1428800000.0,178700000.0,452100000.0,-105600000.0,,1670100000.0,-81200000.0,,1291500000.0,,0.0,384400000.0,-159100000.0,,3788100000.0,218600000.0,299200000.0,1551800000.0,333200000.0,,452100000.0,,129300000.0,,,,,7800000.0,,44300000.0,284700000.0,553700000.0,2359300000.0,430300000.0,2067500000.0,122100000.0,56800000.0,,,1259500000.0,364000000.0,755100000.0,10500000.0,1259500000.0,0.0,,,850800000.0,10500000.0,10500000.0,364000000.0,,47600000.0,394319527.0,,6400000.0,914800000.0,,,-78000000.0,75500000.0,,9200000.0,,-15800000.0,-550800000.0,-219400000.0,0.845,735800000.0,,,363400000.0,,4800000.0,914800000.0,,-203600000.0,,1515900000.0,,,129300000.0,-550800000.0,,,334800000.0,0.0,,-332100000.0,,,,,123400000.0,,-45400000.0,897400000.0,,129600000.0,,7600000.0,,,,318600000.0,,,187800000.0,5700000.0,-22300000.0,,,,,284700000.0,-415600000.0,897400000.0,,48000000.0,,0.835,399041916.0,,,3729100000.0,,,,,,,,,,,,,,,,,,
1999-03-31,1215400000.0,,,-42300000.0,,,,1317400000.0,,52900000.0,-600000.0,,,,267600000.0,,926700000.0,406666667.0,,,,,,,1652200000.0,2383600000.0,,,,716500000.0,,,,,,,2142100000.0,,,,,3701000000.0,24400000.0,,-26500000.0,,24400000.0,,,24400000.0,,0.06,351700000.0,,,200100000.0,,,,,-27000000.0,,,,0.0,351100000.0,-78300000.0,,,,,1558900000.0,,,451800000.0,,123200000.0,,,,,4600000.0,,-16000000.0,300300000.0,365400000.0,,320500000.0,,40000000.0,,,,1238700000.0,,,,,10500000.0,,,,36000000.0,36000000.0,394400000.0,,15600000.0,,,,,,,-51500000.0,189100000.0,,9400000.0,,0.0,-568100000.0,79400000.0,,750500000.0,406666667.0,,,,,962500000.0,,,,,,,,,,,25000000.0,,,,,,,,44900000.0,,25600000.0,800000000.0,,-60000000.0,0.06,7600000.0,-200000.0,,,226300000.0,,,97800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,1433300000.0,,,-42500000.0,,,,1459800000.0,,69200000.0,500000.0,,,,290400000.0,,933600000.0,391304348.0,,,,,,,1699800000.0,2483900000.0,,,,922700000.0,,,,,,,2366900000.0,,,,,3943700000.0,90000000.0,,37600000.0,,90000000.0,,,90000000.0,,0.225,358600000.0,,,167600000.0,,,,,-67900000.0,,,,0.0,410000000.0,-155900000.0,,,,,1576800000.0,,,451700000.0,,123300000.0,,,,,4800000.0,,-35200000.0,337800000.0,512700000.0,,359600000.0,,147600000.0,,,,1258800000.0,,,,,0.0,,,,23000000.0,23000000.0,421200000.0,,57600000.0,,,,,,,-89900000.0,280300000.0,,10300000.0,,0.0,-575500000.0,16400000.0,,803900000.0,400000000.0,,,,,996700000.0,,,,,,,,,,,127500000.0,,,,,,,,153100000.0,,-13000000.0,856100000.0,,-47600000.0,0.23,6700000.0,,,,296900000.0,,,222300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,1695100000.0,,,-42100000.0,,,,1773600000.0,,113500000.0,-20500000.0,,,,378200000.0,,901600000.0,392783505.0,,,,,,,1848200000.0,2468200000.0,,,,1318500000.0,,,,,,,2596700000.0,,,,,4241800000.0,190500000.0,,126000000.0,,190500000.0,,,190500000.0,,0.48,371700000.0,,,167500000.0,,,,,-62500000.0,,,,15400000.0,508700000.0,-86500000.0,,,,,1645100000.0,,,406600000.0,,123300000.0,,,,,6900000.0,,24700000.0,313400000.0,809800000.0,,491700000.0,,312300000.0,,,,1250100000.0,,,,,0.0,,205900000.0,,15400000.0,15400000.0,423500000.0,,121800000.0,,,,,,,-24100000.0,378700000.0,,12600000.0,,-300000.0,-553000000.0,-71900000.0,,794600000.0,396875000.0,,,,,976500000.0,,,,,,,,,,,150100000.0,-84600000.0,,,,,,,318100000.0,,-7700000.0,1033700000.0,,-149000000.0,0.485,1700000.0,,,,282700000.0,,-102500000.0,431600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,1525500000.0,,-101800000.0,-42100000.0,22800000.0,486700000.0,,1553700000.0,340200000.0,72800000.0,20500000.0,2397300000.0,871800000.0,,333300000.0,,871800000.0,,6500000.0,,-48100000.0,199300000.0,,676000000.0,1926800000.0,2535100000.0,,6500000.0,,1034300000.0,-246300000.0,,,,,-169000000.0,2397300000.0,181700000.0,698000000.0,425800000.0,,4088800000.0,120800000.0,1738100000.0,349600000.0,425800000.0,120800000.0,851600000.0,1269500000.0,120800000.0,1691500000.0,,381600000.0,-100000.0,1553700000.0,199300000.0,354800000.0,-173800000.0,,1926800000.0,-88900000.0,,1525500000.0,,6500000.0,468200000.0,-79800000.0,,4088800000.0,272200000.0,308400000.0,1691500000.0,425800000.0,,354800000.0,,135400000.0,,,,,47600000.0,,16000000.0,295300000.0,566100000.0,2535100000.0,406100000.0,2253900000.0,198000000.0,63900000.0,,,1253100000.0,430400000.0,708100000.0,6500000.0,1253100000.0,15400000.0,,205800000.0,984400000.0,6500000.0,6500000.0,430400000.0,,77200000.0,392442396.0,,-10500000.0,993700000.0,,,-55900000.0,181700000.0,,9700000.0,,-1400000.0,-563300000.0,-333700000.0,1.085,851600000.0,,,381600000.0,,10500000.0,993700000.0,,-221400000.0,,1577900000.0,,,135400000.0,-563300000.0,,,405500000.0,-49800000.0,-8300000.0,-400500000.0,,,,,160000000.0,,-8900000.0,1003600000.0,,208500000.0,,6800000.0,,,,340200000.0,,-101800000.0,232800000.0,-4000000.0,-1700000.0,,,,,295300000.0,-309800000.0,1003600000.0,,42000000.0,,1.07,397943925.0,,,3992000000.0,205800000.0,,,,,,,,,,,,,,,,,
2000-03-31,1370334000.0,,,-45648000.0,,,,1383622000.0,,59197000.0,,,,,291508000.0,,858057000.0,388782000.0,,,,,,,1938780000.0,2483580000.0,,,,802534000.0,,,,,,,2228391000.0,,,,,3867202000.0,57612000.0,,-32638000.0,,57612000.0,,,57612000.0,,0.145,381725000.0,,,221542000.0,,,,,-35845000.0,,,,6812000.0,373845000.0,86928000.0,,,,,1638811000.0,,,353175000.0,,123157000.0,,,,,25039000.0,,-61612000.0,356301000.0,428689000.0,,350705000.0,,93678000.0,,,,1201342000.0,,,,,6489000.0,,205852000.0,,6812000.0,6812000.0,410176000.0,,36066000.0,,,,,,,-16377000.0,235019000.0,,9345000.0,,-888000.0,-539034000.0,-69618000.0,,872062000.0,392208000.0,,,,,949210000.0,,,,,,,,,,,-16261000.0,-78611000.0,,,,,,,77984000.0,,323000.0,916533000.0,,-129203000.0,0.15,2115000.0,658000.0,,,218782000.0,,-102536000.0,137181000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,1533926000.0,,,-45570000.0,,,,1596942000.0,,86135000.0,,,,,329387000.0,,865841000.0,387410000.0,,,,,,,2001098000.0,2497246000.0,,,,1019223000.0,,,,,,,2399767000.0,,,,,4094188000.0,107888000.0,,5554000.0,,107888000.0,,,107888000.0,,0.275,389582000.0,,,207204000.0,,,,,-68624000.0,,,,8726000.0,425149000.0,-86872000.0,,,,,1694421000.0,,,353117000.0,,123142000.0,,,,,8113000.0,,-58979000.0,410607000.0,594074000.0,,415522000.0,,175427000.0,,,,1196238000.0,,,,,6812000.0,,205852000.0,,8726000.0,8726000.0,404966000.0,,67539000.0,,,,,,,-18248000.0,341201000.0,,11238000.0,,-106000.0,-548773000.0,66236000.0,,896042000.0,390880000.0,,,,,953739000.0,,,,,,,,,,,23802000.0,-5639000.0,,,,,,,178552000.0,,1914000.0,934263000.0,,-174454000.0,0.28,10288000.0,,,,258462000.0,,-124449000.0,264687000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,1649028000.0,,,-45661000.0,,,,2036355000.0,,135237000.0,,,,,384400000.0,,1532511000.0,388976000.0,,,,,,,2173157000.0,3034125000.0,,,,1391650000.0,,,,,,,3181539000.0,,,,,5070480000.0,217720000.0,,262394000.0,,217720000.0,,,217720000.0,,0.555,398775000.0,,,230336000.0,,,,,-58995000.0,1327523000.0,,,36758000.0,518695000.0,-751300000.0,,,,,1888941000.0,,,954787000.0,,178949000.0,,,,,15734000.0,,43679000.0,441738000.0,872955000.0,,519637000.0,,354017000.0,,,,1707697000.0,,,,,8726000.0,,205852000.0,,36758000.0,36758000.0,411275000.0,,136297000.0,,,,,,,-18517000.0,265140000.0,,15035000.0,,-112000.0,-607240000.0,500923000.0,,915153000.0,393700000.0,,,,,1018515000.0,,,,,,,,,,,280911000.0,-1385000.0,,,,,,,353318000.0,,28032000.0,1139328000.0,,-83325000.0,0.56,24833000.0,,,,244560000.0,,-128592000.0,488555000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,1780785000.0,,-123226000.0,-45583000.0,45317000.0,607839000.0,,1801690000.0,313286000.0,81756000.0,,3170400000.0,1389615000.0,,384967000.0,,1389615000.0,,3171000.0,,-185190000.0,314454000.0,,765660000.0,2105145000.0,3129754000.0,,3171000.0,,1067561000.0,-250005000.0,,,,,-182462000.0,3170400000.0,227848000.0,767342000.0,471916000.0,,4931444000.0,20574000.0,1762721000.0,372529000.0,403794000.0,20574000.0,1000401000.0,1390262000.0,88696000.0,1761044000.0,,408855000.0,,1801690000.0,314454000.0,817529000.0,-167611000.0,,2105145000.0,-86541000.0,,1780785000.0,,3171000.0,445032000.0,-157783000.0,,4931444000.0,295426000.0,362325000.0,1761044000.0,403794000.0,,817529000.0,,163231000.0,,,,,5637000.0,,,388947000.0,622529000.0,3129754000.0,466723000.0,2518247000.0,144220000.0,54523000.0,,,1697448000.0,431905000.0,705560000.0,3171000.0,1697448000.0,36758000.0,,205852000.0,1127985000.0,3171000.0,3171000.0,431905000.0,,55524000.0,388263462.0,,,1046369000.0,,,-44579000.0,227848000.0,,17223000.0,,-2133000.0,-614464000.0,-294303000.0,1.04,1000401000.0,,,408855000.0,,6489000.0,1046369000.0,,-97721000.0,,1752587000.0,,,163231000.0,-614464000.0,,,417108000.0,-81976000.0,34680000.0,-909027000.0,,,,,155806000.0,,-33587000.0,1239651000.0,,201792000.0,,8081000.0,,,,313286000.0,,-123226000.0,237562000.0,-3318000.0,-3239000.0,,,,,388947000.0,203238000.0,1239651000.0,,52841000.0,,1.03,392033010.0,,,4280968000.0,205852000.0,,,,,,,,,,,,,,,,,
2001-03-31,1678170000.0,,,-47565000.0,,,,1672710000.0,,74353000.0,,,,,321570000.0,,1451967000.0,387914000.0,,,,,,,2077971000.0,3206092000.0,,,,846397000.0,,,,,,,3130137000.0,,,,,4878802000.0,20391000.0,,108501000.0,,20391000.0,,,20391000.0,,0.05,405517000.0,,,348143000.0,,,,,-37190000.0,,,,22723000.0,412462000.0,-154259000.0,,,,,1748665000.0,,,876319000.0,,170131000.0,,,,,12024000.0,,-45985000.0,435766000.0,433935000.0,,395923000.0,,33156000.0,,,,1758758000.0,,,,,3171000.0,,205852000.0,,22723000.0,22723000.0,424338000.0,,12765000.0,,,,,,,-19862000.0,244475000.0,,16880000.0,,-100000.0,-618773000.0,47617000.0,,1022996000.0,391926000.0,,,,,1043111000.0,,,,,,,,,,,128363000.0,-5451000.0,,,,,,,38012000.0,,19552000.0,1155111000.0,,31991000.0,0.055,25045000.0,709000.0,,,278584000.0,,-148053000.0,112365000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,1782529000.0,,,-47680000.0,,,,1919539000.0,,105393000.0,,,,,382132000.0,,1591142000.0,389142000.0,,,,,,,2150288000.0,3239352000.0,,,,1149470000.0,,,,,,,3373671000.0,,,,,5158891000.0,119997000.0,,19404000.0,,119997000.0,,,119997000.0,,0.305,408496000.0,,,0.0,,,248594000.0,,-78418000.0,1094172000.0,,,11428000.0,481819000.0,-131373000.0,,,,,1785220000.0,,,1012774000.0,,169872000.0,,,,,9924000.0,,-38789000.0,484574000.0,667651000.0,,477601000.0,,174029000.0,,,,2289876000.0,,,,,22723000.0,,205852000.0,,11428000.0,11428000.0,420076000.0,,54032000.0,,,,,,,-21221000.0,283529000.0,,16021000.0,,-65000.0,-614367000.0,79956000.0,,529400000.0,393924000.0,,,,,1034443000.0,,,,,,,,,,,40625000.0,-70004000.0,,,,,,,190050000.0,,-11295000.0,947147000.0,,-196734000.0,0.31,22171000.0,-340000.0,,,303259000.0,,-158110000.0,295443000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,1958861000.0,,,-47374000.0,,,,2080315000.0,,150486000.0,,,,,439479000.0,,1555826000.0,387784000.0,,,,,,,2342402000.0,3391896000.0,,,,1535100000.0,,,,,,,3514687000.0,,,,,5472211000.0,239488000.0,,386260000.0,,239488000.0,,,239488000.0,,0.61,415381000.0,,,109146000.0,,,345309000.0,,-72807000.0,1335628000.0,,,1773000.0,558124000.0,-287757000.0,,,,,1957524000.0,,,970617000.0,,169828000.0,,,,,15959000.0,,47050000.0,437494000.0,976976000.0,,574006000.0,,389412000.0,,,,1899680000.0,,,,,11428000.0,,205852000.0,,1773000.0,1773000.0,432678000.0,,149924000.0,,,,,,,-28838000.0,268483000.0,,13558000.0,,-113000.0,-623294000.0,-138254000.0,,1059538000.0,391360000.0,,,,,1055972000.0,,,,,,,,,,,415098000.0,-39197000.0,,,,,,,402970000.0,,-9655000.0,1064762000.0,,13501000.0,0.62,5588000.0,-22000.0,,,280307000.0,,-147371000.0,553456000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,1876393000.0,,-142172000.0,-47215000.0,63917000.0,953846000.0,,1812947000.0,339541000.0,90366000.0,,3307306000.0,1430913000.0,,379450000.0,,1430913000.0,,53535000.0,,66811000.0,0.0,,670128000.0,2292342000.0,3348244000.0,,53535000.0,,1114568000.0,-294538000.0,,,,,-189834000.0,3307306000.0,222953000.0,615058000.0,377031000.0,,5161191000.0,-2845000.0,2078416000.0,439681000.0,377031000.0,-2845000.0,1074858000.0,1522631000.0,-2845000.0,1853885000.0,,407008000.0,,1812947000.0,0.0,833571000.0,-176468000.0,273289000.0,2292342000.0,-106123000.0,1038308000.0,1876393000.0,273289000.0,53535000.0,626011000.0,-153402000.0,,5161191000.0,238027000.0,420598000.0,1853885000.0,377031000.0,,833571000.0,,190334000.0,,,,1038308000.0,8331000.0,,,402647000.0,488557000.0,3348244000.0,461485000.0,2567119000.0,18461000.0,46238000.0,,,1818446000.0,454940000.0,1070741000.0,53535000.0,1818446000.0,1773000.0,,205852000.0,1090726000.0,53535000.0,53535000.0,454940000.0,,21306000.0,386698462.0,,,1078730000.0,,,-46974000.0,222953000.0,,8611000.0,,-98000.0,-623790000.0,-280684000.0,0.975,1074858000.0,,,407008000.0,,3171000.0,1078730000.0,,-116895000.0,,1896991000.0,,,190334000.0,-623790000.0,,,486655000.0,-61816000.0,7357000.0,-726791000.0,,,,,27072000.0,,51762000.0,1040610000.0,,218053000.0,,11113000.0,7010000.0,,,339541000.0,,-142172000.0,117438000.0,50364000.0,-376000.0,,,,,402647000.0,-291365000.0,1040610000.0,,55070000.0,,0.96,392740625.0,,,4645535000.0,205852000.0,,,,,,,,,,,,,,,,,
2002-03-31,1705989000.0,,,-49137000.0,,,,1643842000.0,,66686000.0,,,,,330444000.0,,1436536000.0,385778000.0,,,,,,,2272407000.0,3357172000.0,,,,846652000.0,,,,,,,3142525000.0,,,,,5001014000.0,29202000.0,,16072000.0,,29202000.0,,,29202000.0,,0.075,397173000.0,,,0.0,,,245840000.0,,-56747000.0,826056000.0,,,20782000.0,403431000.0,-62520000.0,,,,,1858489000.0,,,856410000.0,,182953000.0,,,,,7054000.0,,-42069000.0,443985000.0,443221000.0,,397130000.0,,46723000.0,,,,1801151000.0,,,,,53535000.0,,205852000.0,,20782000.0,20782000.0,438656000.0,,17521000.0,,,,,,,-9386000.0,228887000.0,,6422000.0,,-111000.0,-639656000.0,4828000.0,,1117365000.0,389934000.0,,,,,1078312000.0,,,,,,,,,,,25458000.0,-5653000.0,,,,,,,46091000.0,,-32753000.0,941834000.0,,-72710000.0,0.075,30630000.0,-1365000.0,,,289428000.0,,-144660000.0,112777000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,1787671000.0,,,-49492000.0,,,,1843836000.0,,104891000.0,,,,,379741000.0,,1511483000.0,386534000.0,,,,,,,2359387000.0,3380742000.0,,,,1191401000.0,,,,,,,3299154000.0,,,,,5224578000.0,136470000.0,,128806000.0,,136470000.0,,,136470000.0,,0.35,408928000.0,,,0.0,,,277581000.0,,-88636000.0,1010259000.0,,,50518000.0,490844000.0,-106676000.0,,,,,1925424000.0,,,919367000.0,,183188000.0,,,,,9578000.0,,-10564000.0,455628000.0,700557000.0,,475054000.0,,218352000.0,,,,1811911000.0,,,,,20782000.0,,205852000.0,,50518000.0,50518000.0,430253000.0,,81882000.0,,,,,,,-17479000.0,244093000.0,,7151000.0,,-107000.0,-648069000.0,-14758000.0,,1138578000.0,390100000.0,,,,,1078322000.0,,,,,,,,,,,146285000.0,-58134000.0,,,,,,,225503000.0,,29736000.0,969123000.0,,-103241000.0,0.355,15037000.0,163000.0,,,296874000.0,,-136311000.0,330394000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,1903860000.0,,,-49404000.0,,,,1970255000.0,,158159000.0,,,,,460674000.0,,1221762000.0,386060000.0,,,,,,,2586201000.0,3325472000.0,,,,1577334000.0,,,,,,,3125622000.0,,,,,5295727000.0,276219000.0,,498909000.0,,276219000.0,,,276219000.0,,0.71,417187000.0,,,0.0,,,383642000.0,,-33920000.0,1150101000.0,,,108136000.0,656729000.0,-87251000.0,,,,,2170105000.0,,557796000.0,622244000.0,,182331000.0,,,,,-348000.0,,59058000.0,396365000.0,920605000.0,,490440000.0,,424200000.0,,,,1249954000.0,,,,,50518000.0,,205853000.0,,108136000.0,108136000.0,419734000.0,,147981000.0,,,,,,,-55939000.0,167833000.0,,5965000.0,,-193000.0,-645214000.0,-409562000.0,,1097988000.0,388922000.0,,,,,1064948000.0,,,,,,,,,,,554848000.0,-1142000.0,,,,,,,430165000.0,,57618000.0,1072649000.0,,100636000.0,0.715,14110000.0,-3102000.0,,,279736000.0,,-132248000.0,588324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,1775291000.0,,-122028000.0,-48983000.0,77465000.0,1072372000.0,,1674307000.0,303354000.0,79035000.0,,2866360000.0,1091069000.0,,431511000.0,,1091069000.0,,58186000.0,,54428000.0,0.0,,927582000.0,2672086000.0,3357875000.0,,58186000.0,,1172281000.0,-301495000.0,,,,,-197016000.0,2866360000.0,119414000.0,905065000.0,576760000.0,,5032182000.0,134869000.0,2058916000.0,428585000.0,576760000.0,134869000.0,1120763000.0,1692187000.0,134869000.0,2165822000.0,,432032000.0,-9618000.0,1674307000.0,0.0,458923000.0,-183111000.0,437461000.0,2672086000.0,-122192000.0,991806000.0,1775291000.0,437461000.0,58186000.0,492931000.0,-110073000.0,,5032182000.0,328305000.0,408771000.0,2165822000.0,576760000.0,,458923000.0,,200114000.0,,,,991806000.0,3110000.0,,,360757000.0,679350000.0,3357875000.0,460581000.0,2728752000.0,215790000.0,19395000.0,,,1805652000.0,431460000.0,1142391000.0,58186000.0,1805652000.0,108136000.0,,205853000.0,1336353000.0,58186000.0,58186000.0,431460000.0,,80921000.0,385792642.0,,,1071953000.0,,,12785000.0,119414000.0,,2979000.0,,-164000.0,-640493000.0,-362246000.0,1.495,1120763000.0,,,432032000.0,,53535000.0,1071953000.0,,-70019000.0,,1801170000.0,,,200114000.0,-640493000.0,,,415800000.0,-118182000.0,64492000.0,-366520000.0,,,,,218769000.0,,-49950000.0,915062000.0,,129743000.0,,17688000.0,68796000.0,,,303354000.0,,-122028000.0,297804000.0,4651000.0,-575000.0,,,,,360757000.0,-781738000.0,915062000.0,,22517000.0,,1.48,389702703.0,,,4787668000.0,205853000.0,,,,,,,,,,,,,,,,,
2003-03-31,1629190000.0,,,-51691000.0,,,,1485358000.0,,61482000.0,-4926000.0,,,,386658000.0,,1082831000.0,381866000.0,,,,,,,2715792000.0,3347916000.0,,,,846543000.0,,,,,,,2712021000.0,,,,,4833274000.0,95395000.0,,94977000.0,,95395000.0,,,38209000.0,,0.25,418040000.0,,,0.0,,,249535000.0,,-46390000.0,716945000.0,,,96053000.0,376470000.0,62341000.0,,,,,2121253000.0,,,469842000.0,,194949000.0,,,,,9437000.0,,-17743000.0,378088000.0,470073000.0,,406746000.0,,60648000.0,,,,1779593000.0,,,,,58186000.0,,205854000.0,,96053000.0,96053000.0,420751000.0,,22439000.0,,,,,,,-13150000.0,121810000.0,,2679000.0,,-124000.0,-635059000.0,-133714000.0,,1147572000.0,383964000.0,,,,,1055810000.0,,,,,,,,,,,108127000.0,-103074000.0,,,,,,,63327000.0,,37867000.0,1010162000.0,,29629000.0,0.25,7679000.0,3408000.0,,,247683000.0,,-116163000.0,124809000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
