date,annualGrossPPE,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,quarterlyBasicAverageShares,trailingOtherIncomeExpense,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyCapitalStock,quarterlyTotalRevenue,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingChangeInInventory,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualOperatingExpense,annualTotalRevenue,quarterlyOtherNonCashItems,quarterlyDilutedEPS,annualCapitalStock,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,annualInventory,trailingNetIncomeContinuousOperations,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,annualBasicAverageShares,quarterlyGoodwill,quarterlyCostOfRevenue,trailingNetIncome,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualNetIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,trailingOperatingIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualCashDividendsPaid,trailingSaleOfInvestment,annualFreeCashFlow,trailingCommonStockIssuance,annualPretaxIncome,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualLongTermDebt,annualBasicEPS,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,annualDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAccruedExpenses,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDilutedEPS,annualEbitda,annualCurrentAssets,annualNetPPE,trailingNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedEPS
2001-09-30,,,,,,7972100000.0,61606000.0,,,36709000.0,,,,,691687000.0,,,,,,,668768000.0,,,,,662586000.0,-8842000.0,,,,305624000.0,200228000.0,305624000.0,,3503112000.0,3164461000.0,,-604569000.0,,,1325503000.0,,,,997885000.0,,,,,-340345000.0,,,-14828004000.0,,,,,,0.79,,,105396000.0,988704000.0,,838790000.0,,,,,,,37602291000.0,4646112000.0,3273252000.0,45987000.0,,170866000.0,,,,,4643091000.0,284412000.0,,22774287000.0,,,,,2408327000.0,,,132339000.0,,26525459000.0,,,1088846000.0,,,1575199000.0,1439469000.0,,,,,29798711000.0,,,,384135000.0,7940585000.0,,,,,,,554378000.0,,,554378000.0,,,,,,,,,,,,,,696728000.0,,,13924670000.0,,,,,,,2408327000.0,,,133517000.0,,305624000.0,-542963000.0,,,,,554378000.0,1465888000.0,2075615000.0,4932000.0,4775706000.0,,859391000.0,15380000.0,,,,0.8,21458485000.0,,,,,1077730000.0,,,,,,-231192000.0,,,,,,,,,,,,,,,,
2001-12-31,38104000000.0,,1262000000.0,445000000.0,855000000.0,8352000000.0,-55820000.0,,,-85239000.0,-1185000000.0,155000000.0,199000000.0,,,,,,-2617000000.0,,,223000000.0,,,,,847000000.0,7000000.0,26868000000.0,,-184000000.0,377000000.0,305624000.0,377000000.0,,3871000000.0,2159217000.0,,-600592000.0,,,542999000.0,,-3000000.0,-242000000.0,333013000.0,,,507000000.0,2331000000.0,130767000.0,,,-15020000000.0,1119000000.0,153000000.0,2617000000.0,10155000000.0,224316000.0,,3871000000.0,-22000000.0,48567000.0,574212000.0,,140377000.0,,,,557000000.0,160000000.0,,38104000000.0,4372000000.0,2956000000.0,-27248000.0,5222000000.0,94517000.0,-15020000000.0,,,,4517000000.0,24885000.0,,23084000000.0,944000000.0,,5008000000.0,120000000.0,445000000.0,,,67332000.0,-119000000.0,26868000000.0,689000000.0,,2484410000.0,,,243000000.0,1436000000.0,29824000000.0,21472000000.0,,1262000000.0,29824000000.0,,4517000000.0,1436000000.0,-26380000.0,8297000000.0,,7000000.0,,847000000.0,5147000000.0,,115492000.0,2391000000.0,-2736000000.0,115504000.0,,,-922000000.0,,-233000000.0,,1677000000.0,,160000000.0,,354000000.0,,17100000000.0,,8297000000.0,1.83,855000000.0,,223000000.0,-334000000.0,1358000000.0,694000000.0,377000000.0,2331000000.0,4372000000.0,,,8352000000.0,354000000.0,-656412000.0,,1530000000.0,558000000.0,,115504000.0,0.0,-325193000.0,17037000.0,5222000000.0,243000000.0,944000000.0,-209362000.0,,,1530000000.0,,21472000000.0,153000000.0,17100000000.0,2384000000.0,-51000000.0,-658206000.0,,377000000.0,395000000.0,,,-232877000.0,0.0,0.0,1.82,3592000000.0,2956000000.0,23084000000.0,,,,,,,,,,
2002-03-31,,,,,,8105876000.0,-100705000.0,,,6544000.0,,,,,701012000.0,,,,,,,462712000.0,,,,,649472000.0,13258000.0,,,,296086000.0,354015000.0,296086000.0,,3517721000.0,2213588000.0,,-680155000.0,,,792023000.0,,,,517500000.0,,,,,277949000.0,,,-15230450000.0,,,,,,0.32,,,-57929000.0,444982000.0,,340672000.0,,,,,,,38714988000.0,3892951000.0,2750176000.0,-15219000.0,,-65853000.0,,,,,4500140000.0,116386000.0,,23484538000.0,,,,,2084839000.0,,,125882000.0,,27446828000.0,,,641810000.0,,,1158640000.0,1053248000.0,,,,,30197004000.0,,,,-235173000.0,8931746000.0,,,,,,,224286000.0,,,224286000.0,,,,,,,,,,,,,,706298000.0,,,,,,,,,,2084839000.0,,,120553000.0,,296086000.0,-780860000.0,,,,,224286000.0,3044889000.0,1571778000.0,32256000.0,5208693000.0,,938130000.0,-14170000.0,,,,0.32,19814878000.0,,,,,1054278000.0,,,,,,-234272000.0,,,,,,,,,,,,,,,,
2002-06-30,,,,,,8287616000.0,-71054000.0,,,26289000.0,,,,,706181000.0,,,,,,,452744000.0,,,,,683622000.0,-22214000.0,,,,674708000.0,296086000.0,674708000.0,,3541121000.0,2630772000.0,,-729829000.0,,,935853000.0,,,,658713000.0,,,,,583093000.0,,,-15375873000.0,,,,,,0.46,,,378622000.0,596412000.0,,486273000.0,,,,,,,39330876000.0,5279536000.0,3344629000.0,37948000.0,,-15572000.0,,,,,4595370000.0,154881000.0,,23955003000.0,,,,,3295802000.0,,,596948000.0,,27965843000.0,,,810188000.0,,,1300112000.0,1305382000.0,,,,,31310472000.0,,,,-133417000.0,8026795000.0,,,,,,,331392000.0,,,331392000.0,,,,,,,,,,,,,,712165000.0,,,14038633000.0,,,,,,,3295802000.0,,,123219000.0,,674708000.0,-800883000.0,,,,,331392000.0,3101231000.0,1820584000.0,-103874000.0,4719572000.0,,911795000.0,-5317000.0,,,,0.47,20306606000.0,,,,,1161871000.0,,,,,,-236154000.0,,,,,,,,,,,,,,,,
2002-09-30,,,,,,8721294000.0,-90050000.0,,,52522000.0,,,,,710647000.0,,,,,,,528899000.0,,,,,728432000.0,-43297000.0,,,,293025000.0,674708000.0,293025000.0,,3563541000.0,3248008000.0,,-586564000.0,,,1359848000.0,,,,1070052000.0,,,,,-918834000.0,,,-15454527000.0,,,,,,0.83,,,-381683000.0,1213765000.0,,867696000.0,,,,,,,39740041000.0,4561768000.0,3132781000.0,32300000.0,,294790000.0,,,,,4947935000.0,272283000.0,,24285514000.0,,,,,2246778000.0,,,302339000.0,,28318824000.0,,,1028715000.0,,,1586558000.0,1442262000.0,,,,,31451605000.0,,,,627201000.0,8826399000.0,,,,,,,595413000.0,,,595413000.0,,,,,,,,,,,,,,716464000.0,,,14954948000.0,,,,,,,2246778000.0,,,124237000.0,,293025000.0,-676614000.0,,,,,595413000.0,3130882000.0,2219293000.0,14957000.0,4756922000.0,,868595000.0,-35676000.0,,,,0.84,20428311000.0,,,,,1149241000.0,,,,,,-242850000.0,,,,,,,,,,,,,,,,
2002-12-31,40091000000.0,,1318000000.0,593000000.0,777000000.0,9008000000.0,17809000.0,,,27645000.0,-2338000000.0,-81000000.0,354000000.0,,,,,,-2717000000.0,,,350000000.0,,,,,986000000.0,-82000000.0,28832000000.0,,-265000000.0,273000000.0,293025000.0,273000000.0,,3881000000.0,2456632000.0,,-720452000.0,,,413522000.0,,50000000.0,113000000.0,339981000.0,,,49000000.0,2646000000.0,106792000.0,,,-15449000000.0,1318000000.0,169000000.0,2565000000.0,10549000000.0,18689000.0,,3881000000.0,172000000.0,-20010000.0,575841000.0,579250000.0,156607000.0,,,,492000000.0,113000000.0,,40091000000.0,5014000000.0,2967000000.0,116971000.0,5271000000.0,10635000.0,-15449000000.0,,,37000000.0,4874000000.0,-10302000.0,,24642000000.0,838000000.0,,5146000000.0,224000000.0,593000000.0,,,-574169000.0,-244000000.0,28832000000.0,708000000.0,,2922287000.0,,,288000000.0,711000000.0,31799000000.0,22791000000.0,,1318000000.0,31799000000.0,,4874000000.0,711000000.0,-144611000.0,8658000000.0,0.0,-82000000.0,,986000000.0,5403000000.0,,166909000.0,2581000000.0,-2961000000.0,166909000.0,,,-958000000.0,,114000000.0,,1846000000.0,37000000.0,113000000.0,,273000000.0,,17777000000.0,,8658000000.0,1.86,777000000.0,,350000000.0,-54000000.0,1158000000.0,714000000.0,273000000.0,2646000000.0,5014000000.0,,,9008000000.0,273000000.0,-702643000.0,,1673000000.0,528000000.0,,166909000.0,0.0,-465655000.0,106661000.0,5271000000.0,288000000.0,838000000.0,-209835000.0,,,1673000000.0,,22791000000.0,169000000.0,17777000000.0,2831000000.0,118000000.0,-805636000.0,,273000000.0,451000000.0,,,-244724000.0,-70000000.0,0.0,1.85,3496000000.0,2967000000.0,24642000000.0,,,,,,,,,,
2003-03-31,,,,,,8870827000.0,-65278000.0,,,-1878000.0,,,,,718943000.0,,,,,,,418202000.0,,,,,717949000.0,-89842000.0,,,,309395000.0,273010000.0,309395000.0,,3605544000.0,2552902000.0,,-535379000.0,,,877283000.0,,,,588083000.0,,,,,276926000.0,,,-15044427000.0,,,,,,0.41,,,36385000.0,360116000.0,-40000000.0,418600000.0,,,,,,,40735765000.0,4822076000.0,2921616000.0,80005000.0,,-339163000.0,,,,,4921636000.0,121168000.0,,25691338000.0,,,,,2982150000.0,,,246661000.0,,29928808000.0,,,847429000.0,,,1121977000.0,1137973000.0,,,,,32850424000.0,,,,-175263000.0,8703516000.0,,,,,,,297432000.0,,,297432000.0,,,,,,,,,,,,,,724891000.0,,,,,,,,,,2982150000.0,,,123761000.0,,309395000.0,-600657000.0,,,,,297432000.0,3343134000.0,1705473000.0,-22455000.0,4905336000.0,,840292000.0,-13735000.0,,,,0.41,21599597000.0,,,,,1117390000.0,,,,,,-245745000.0,,,,,,,,,,,,,,,,
2003-06-30,,,,,,9217610000.0,-57997000.0,,,-40475000.0,,,,,724627000.0,,,,,,,328957000.0,,,,,657820000.0,-101635000.0,,,,210639000.0,309395000.0,210639000.0,,3639106000.0,2859223000.0,,-535763000.0,,,1077403000.0,,,,781222000.0,,,,,-296803000.0,,,-15254464000.0,,,,,,0.59,,,-98778000.0,791785000.0,-200000000.0,617650000.0,,,,,,,41217281000.0,4145408000.0,2958295000.0,119771000.0,,-52060000.0,,,,,5110814000.0,185763000.0,,25962817000.0,,,,,2142215000.0,,,169415000.0,,30334999000.0,,,867820000.0,,,1345373000.0,1243009000.0,,,,,33293294000.0,,,,256022000.0,9525874000.0,,,,,,,431887000.0,,,431887000.0,,,,,,,,,,,,,,730286000.0,,,16734078000.0,,,,,,,2142215000.0,,,134188000.0,,210639000.0,-593760000.0,,,,,431887000.0,3482910000.0,1991403000.0,-25758000.0,4991971000.0,,880766000.0,-8723000.0,,,,0.6,21895684000.0,,,,,1210181000.0,,,,,,-247324000.0,,,,,,,,,,,,,,,,
2003-09-30,,,,,,9684002000.0,-14048000.0,,,10432000.0,,,,,729816000.0,,,,,,,360242000.0,,,,,694507000.0,-103917000.0,,,,582949000.0,210639000.0,582949000.0,,3657635000.0,3319096000.0,,-382183000.0,,,1375751000.0,,,,1094349000.0,,,,,-467510000.0,,,-15408650000.0,,,,,,0.84,,,372310000.0,1236051000.0,0.0,898051000.0,,,,,,,41437138000.0,4085654000.0,3420958000.0,110635000.0,,317757000.0,,,,,5474715000.0,279216000.0,,26028488000.0,,,,,1667326000.0,,,79229000.0,,30471564000.0,,,1075993000.0,,,1723821000.0,1347329000.0,,,,,33892522000.0,,,,853868000.0,9750117000.0,,,,,,,618835000.0,,,618835000.0,,,,,,,,,,,,,,734855000.0,,,16933521000.0,,,,,,,1667326000.0,,,129153000.0,,582949000.0,-396231000.0,,,,,618835000.0,3557713000.0,2243103000.0,6532000.0,5061921000.0,,869865000.0,-35298000.0,,,,0.85,22028520000.0,,,,,1148754000.0,,,,,,-255042000.0,,,,,,,,,,,,,,,,
2003-12-31,41838000000.0,,1474000000.0,263000000.0,264000000.0,10071000000.0,17323000.0,,,2921000.0,-3375000000.0,38000000.0,273000000.0,,,,,,-2002000000.0,,,127000000.0,,,,,700000000.0,-113000000.0,32128000000.0,,-318000000.0,311000000.0,582949000.0,311000000.0,,4098000000.0,2538629000.0,,-548675000.0,,,445563000.0,,-544000000.0,-29000000.0,431346000.0,,,-834000000.0,1309000000.0,-346613000.0,,,-14304000000.0,1474000000.0,189000000.0,2550000000.0,11251000000.0,,,4098000000.0,451000000.0,-271917000.0,678048000.0,240000000.0,151699000.0,,,,527000000.0,154000000.0,,41838000000.0,3617000000.0,2917000000.0,140589000.0,5574000000.0,72466000.0,-14304000000.0,,,,5343000000.0,25853000.0,,27534000000.0,887000000.0,,5445000000.0,-1000000.0,263000000.0,,,-25305000.0,-120000000.0,32128000000.0,727000000.0,,3033609000.0,,,316000000.0,696000000.0,35045000000.0,24974000000.0,,1474000000.0,35045000000.0,,5343000000.0,696000000.0,129373000.0,10164000000.0,-72000000.0,-113000000.0,,700000000.0,5806000000.0,,125846000.0,2895000000.0,-2194000000.0,125479000.0,,,-1004000000.0,,1064000000.0,,2086000000.0,,154000000.0,,311000000.0,,21357000000.0,,10164000000.0,2.03,264000000.0,,127000000.0,-96000000.0,1163000000.0,732000000.0,311000000.0,1309000000.0,3617000000.0,,139898000.0,10071000000.0,311000000.0,-603352000.0,,1884000000.0,612000000.0,,125479000.0,0.0,-494980000.0,-502319000.0,5574000000.0,316000000.0,887000000.0,-260244000.0,,,1884000000.0,,24974000000.0,189000000.0,21357000000.0,3066000000.0,-68000000.0,-926326000.0,,311000000.0,470000000.0,,,-255889000.0,0.0,0.0,2.02,3776000000.0,2917000000.0,27534000000.0,,,,,,,,,,
2004-03-31,,,,,,9778282000.0,-42162000.0,,,21046000.0,,,,,736638000.0,,,,,,,349029000.0,,,,,658576000.0,-114596000.0,,,,325491000.0,311274000.0,325491000.0,,3688333000.0,2754050000.0,,-512667000.0,,,948094000.0,,,,654266000.0,,,,,261055000.0,,,-14495666000.0,,,,,,0.45,,,14217000.0,307991000.0,-240000000.0,454197000.0,,,,,,,42238630000.0,3579109000.0,2894861000.0,135801000.0,,-439565000.0,,,,,5415465000.0,123055000.0,,27742964000.0,,,,,1745354000.0,,,348702000.0,,32472436000.0,,,927377000.0,,,1175179000.0,1097981000.0,,,,,35367297000.0,,,,-204676000.0,12072022000.0,,,,,,,331142000.0,,,331142000.0,,,,,,,,,,,,,,741603000.0,,,,,,,,,,1745354000.0,,,130585000.0,,325491000.0,-554829000.0,,,,,331142000.0,3859124000.0,1826673000.0,-14524000.0,5679745000.0,,865422000.0,-48682000.0,,,,0.45,25589015000.0,,,,,1172407000.0,,,,,,-257506000.0,,,,,,,,,,,,,,,,
2004-06-30,,,,,,9915575000.0,-87603000.0,,,-38246000.0,,,,,738185000.0,,,,,,,321393000.0,,,,,628438000.0,-87473000.0,,,,191165000.0,325491000.0,191165000.0,,3691980000.0,3008895000.0,,-526563000.0,,,968894000.0,,,,694917000.0,,,,,-117309000.0,,,-14626931000.0,,,,,,0.47,,,-134326000.0,597149000.0,-28388000.0,511152000.0,,,,,,,42532435000.0,3698074000.0,3168487000.0,178409000.0,,-216317000.0,,,,,5509513000.0,159020000.0,,27905504000.0,,,,,1661869000.0,,,88357000.0,,32766717000.0,,,1088066000.0,,,1407767000.0,1389540000.0,,,,,35935204000.0,,,,70586000.0,12235512000.0,,,,,,,352132000.0,,,352132000.0,,,,,,,,,,,,,,742453000.0,,,20710104000.0,,,,,,,1661869000.0,,,170598000.0,,191165000.0,-614166000.0,,,,,352132000.0,3994436000.0,1920829000.0,-10864000.0,5811726000.0,,904113000.0,-19550000.0,,,,0.48,26019629000.0,,,,,1225912000.0,,,,,,-258318000.0,,,,,,,,,,,,,,,,
2004-09-30,,,,,,10301410000.0,-41514000.0,,,30975000.0,,,,,739345000.0,,,,,,,332190000.0,,,,,708023000.0,-116291000.0,,,,284029000.0,191165000.0,284029000.0,,3699591000.0,3440805000.0,,-417931000.0,,,1412001000.0,,,,1112967000.0,,,,,-624442000.0,,,-14820297000.0,,,,,,0.87,,,92864000.0,1176751000.0,0.0,950088000.0,,,,,,,42878692000.0,3247087000.0,3372160000.0,160799000.0,,137748000.0,,,,,5889918000.0,305615000.0,,28058395000.0,,,,,812485000.0,,,27619000.0,,33125992000.0,,,1170264000.0,,,1726579000.0,1561733000.0,,,,,36498152000.0,,,,758820000.0,12707036000.0,,,,,,,644473000.0,,,644473000.0,,,,,,,,,,,,,,743695000.0,,,21387617000.0,,,,,,,812485000.0,,,164703000.0,,284029000.0,-459445000.0,,,,,644473000.0,4201116000.0,2270541000.0,-6245000.0,5913074000.0,,872916000.0,-11281000.0,,,,0.87,26196742000.0,,,,,1157574000.0,,,,,,-264051000.0,,,,,,,,,,,,,,,,
2004-12-31,43312000000.0,,1532000000.0,260000000.0,1604000000.0,10839000000.0,126279000.0,,,-52775000.0,-1386000000.0,62000000.0,311000000.0,,,,,,-2110000000.0,,,172000000.0,,,,,885000000.0,-133000000.0,33499000000.0,,-95000000.0,373000000.0,284029000.0,373000000.0,,4270000000.0,2719985000.0,,-652839000.0,,,639142000.0,,-79000000.0,-39000000.0,395981000.0,,,-378000000.0,1409000000.0,102696000.0,,,-14951000000.0,1532000000.0,200000000.0,2609000000.0,11902000000.0,,,4270000000.0,590000000.0,89245000.0,610109000.0,240388000.0,203563000.0,,,,640000000.0,47000000.0,,43312000000.0,3791000000.0,3463000000.0,114991000.0,6162000000.0,-19866000.0,-14951000000.0,,,,5839000000.0,-690000.0,,28361000000.0,927000000.0,,5436000000.0,-538000000.0,260000000.0,,,-340678000.0,-45000000.0,33499000000.0,739000000.0,,3249162000.0,,,316000000.0,755000000.0,36962000000.0,26123000000.0,,1532000000.0,36962000000.0,,5839000000.0,755000000.0,-42730000.0,12449000000.0,-97000000.0,-133000000.0,,885000000.0,6466000000.0,,204253000.0,2827000000.0,-2252000000.0,204253000.0,,,-1045000000.0,,582000000.0,,2119000000.0,,47000000.0,,373000000.0,,22332000000.0,,12449000000.0,2.07,1604000000.0,,172000000.0,-165000000.0,1178000000.0,743000000.0,373000000.0,1409000000.0,3791000000.0,,-365886000.0,10839000000.0,373000000.0,-623560000.0,,2273000000.0,587000000.0,,204253000.0,0.0,-529177000.0,-47367000.0,6162000000.0,316000000.0,927000000.0,-46618000.0,,,2273000000.0,,26123000000.0,200000000.0,22332000000.0,2692000000.0,29000000.0,-925158000.0,,373000000.0,124000000.0,,,-265125000.0,-28000000.0,0.0,2.06,3937000000.0,3463000000.0,28361000000.0,,,,,,,,,,
2005-03-31,,,,,,10408060000.0,-71694000.0,,,-40836000.0,,,,,744025000.0,,,,,,,429591000.0,,,,,728169000.0,-130176000.0,,,,381789000.0,373199000.0,381789000.0,,3722870000.0,2864460000.0,,-479518000.0,,,912133000.0,,,,569062000.0,,,,,388990000.0,,,-15127836000.0,,,,,,0.43,,,8590000.0,170812000.0,,402283000.0,,,,,,,43667074000.0,3720698000.0,3600148000.0,111385000.0,,-633402000.0,,,,,5895565000.0,79323000.0,,28539238000.0,,,,,1842706000.0,,,56031000.0,,33689805000.0,,,1019600000.0,,,1149823000.0,1568330000.0,,,,,37289953000.0,,,,-308706000.0,12616104000.0,,,,,,,322960000.0,,,322960000.0,,,,,,,,,,,,,,748672000.0,,,,,,,,,,1842706000.0,,,170916000.0,,381789000.0,-551212000.0,,,,,322960000.0,4271852000.0,1844860000.0,-12370000.0,5634266000.0,,968026000.0,-10592000.0,,,,0.43,26881893000.0,,,,,1275798000.0,,,,,,-265958000.0,,,,,,,,,,,,,,,,
2005-06-30,,,,,,10549438000.0,-36713000.0,,,-93747000.0,,,,,746823000.0,,,,,,,359724000.0,,,,,719928000.0,-150087000.0,,,,236758000.0,381789000.0,236758000.0,,3744477000.0,3144435000.0,,-704259000.0,,,1062249000.0,,,,718115000.0,,,,,-25389000.0,,,-15289111000.0,,,,,,0.52,,,-145031000.0,621330000.0,,532008000.0,,,,,,,44184349000.0,4290934000.0,3585997000.0,64366000.0,,-171651000.0,,,,,6004775000.0,145187000.0,,28895238000.0,,,,,2105982000.0,,,92578000.0,,34484145000.0,,,1136151000.0,,,1465024000.0,1569842000.0,,,,,38070142000.0,,,,-82929000.0,12688446000.0,,,,,,,386821000.0,,,386821000.0,,,,,,,,,,,,,,751016000.0,,,21798136000.0,,,,,,,2105982000.0,,,186147000.0,,236758000.0,-740972000.0,,,,,386821000.0,4711483000.0,2008284000.0,-111848000.0,5871020000.0,,1061772000.0,-12792000.0,,,,0.52,27520704000.0,,,,,1290169000.0,,,,,,-277679000.0,,,,,,,,,,,,,,,,
2005-09-30,,,,,,10816294000.0,-29992000.0,,,51590000.0,,,,,743214000.0,,,,,,,516037000.0,,,,,1150594000.0,-121333000.0,,,,416339000.0,236758000.0,416339000.0,,3757598000.0,4377644000.0,,-522268000.0,,,1626221000.0,,,,1262553000.0,,,,,-555869000.0,,,-15503878000.0,,,,,,0.97,,,179581000.0,1287710000.0,-269099000.0,1068066000.0,,,,,,,44576696000.0,4943945000.0,4452188000.0,200723000.0,,-27682000.0,,,,,6449477000.0,345862000.0,,29072818000.0,,,,,1771895000.0,,,60113000.0,,34931515000.0,,,1779706000.0,,,2021456000.0,2131991000.0,,,,,39383703000.0,,,,765442000.0,12854908000.0,,,,,,,722204000.0,,,722204000.0,,,,,,,,,,,,,,747817000.0,,,22169663000.0,,,,,,,1771895000.0,,,194105000.0,,416339000.0,-552260000.0,,,,,722204000.0,4984794000.0,2597938000.0,94709000.0,6055594000.0,,1003224000.0,-12035000.0,,,,0.97,28567409000.0,,,,,1335385000.0,,,,,,-277625000.0,,,,,,,,,,,,,,,,
