date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualEbitda,trailingNetOtherInvestingChanges,annualBasicEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedAverageShares,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,annualBasicAverageShares,quarterlyTaxProvision,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualCapitalStock,annualCostOfRevenue,quarterlyBasicAverageShares,annualTotalRevenue,annualCurrentDebt,trailingOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,annualOperatingExpense,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,1119617000.0,,107553000.0,1669000.0,,435677000.0,-1062000.0,56623000.0,,107553000.0,,331149000.0,28411000.0,,,202705000.0,116965000.0,80961000.0,-12495000.0,1119617000.0,830395000.0,85659000.0,7924000.0,,15867000.0,-141216000.0,15867000.0,148958000.0,,,,54895000.0,331149000.0,30224000.0,942000.0,111851000.0,448772000.0,75634000.0,438494000.0,,75634000.0,2353000.0,-118377000.0,84176000.0,35974000.0,,,75634000.0,65897000.0,,232054000.0,,9811000.0,61000000.0,,,-3237000.0,-2127000.0,,54895000.0,,15867000.0,,,,75634000.0,,378818000.0,193567000.0,12640000.0,,-13962000.0,680826000.0,193567000.0,258010000.0,117870000.0,448772000.0,,142075000.0,,0.335,289222000.0,,,,-1390000.0,,17199000.0,,461637000.0,253194000.0,80961000.0,,-668000.0,56623000.0,76302000.0,,10997000.0,,24527000.0,378818000.0,84042000.0,-13962000.0,29641000.0,,,46661000.0,830395000.0,,-32211000.0,,206140000.0,75634000.0,0.32,438494000.0,75634000.0,,76696000.0,,,148958000.0,942000.0,,258010000.0,,241362000.0,5814000.0,-5569000.0,,21859000.0,16508000.0,,,37071000.0,84176000.0,-203627000.0,-9737000.0,,,,80961000.0,46661000.0,738883000.0,,1056874000.0,65897000.0,,,-203627000.0,289222000.0,206140000.0,435677000.0,61000000.0,232054000.0,,680826000.0,461637000.0,,38148000.0,12490000.0,,78348000.0,317991000.0,15649000.0,,5522000.0,,,29147000.0,286747000.0,17199000.0,,,8487000.0,,2370000.0,,,21689000.0,,,,,,,,,,,,,,,,
,,,,,101368000.0,,,,-8968000.0,59025000.0,,,0.121728,295851000.0,24715000.0,,,199429000.0,,,,1127335000.0,840218000.0,,8984000.0,,29906000.0,,29906000.0,,,,,58102000.0,,,,,421909000.0,,,,66666000.0,10249000.0,-6560000.0,98323000.0,,,,,68547000.0,,,,4531000.0,67033000.0,,,-3268000.0,-222000.0,,58102000.0,,29906000.0,,,,,,,,,,,655252000.0,205801000.0,,,,,,,,,,257805096.0,,1920000.0,,,,,,,,,,,,-14143000.0,,,377391000.0,96562000.0,-12147000.0,,,,46661000.0,,,,0.116725,,66666000.0,,471784000.0,66666000.0,,75634000.0,,,145021000.0,1015000.0,,257026000.0,,,14730000.0,,,,,,,47444000.0,,-210010000.0,-6396000.0,,,,,,,245169416.0,,,,,,287117000.0,,462315000.0,,233343000.0,,,467036000.0,,31111000.0,,,-33519000.0,,,,2614000.0,,,38460000.0,295991000.0,19775000.0,,,-3646000.0,,6099000.0,,,44636000.0,,,,,,,,,,,,,,,,
,,,,,206093000.0,,,,52895000.0,86735000.0,,,0.08004,858234000.0,39863000.0,,,221109000.0,,,,1854777000.0,1336263000.0,,9667000.0,,19573000.0,,19573000.0,,,,,78248000.0,,,,,1024157000.0,,,,119561000.0,-4944000.0,-198921000.0,157981000.0,,,,,74613000.0,,,,7019000.0,79188000.0,,,-3285000.0,-3369000.0,,78248000.0,,19573000.0,,,,,,,,,,,1359337000.0,73318000.0,,,,,,,,,,259262368.0,,468000.0,,,,,,,,,,,,6692000.0,,,935652000.0,119676000.0,-9328000.0,,,,46661000.0,,,,0.075038,,119561000.0,,495182000.0,119561000.0,,66666000.0,,,241935000.0,11000000.0,,327293000.0,,,9885000.0,,,,,,,51095000.0,,-216401000.0,-7225000.0,,,,,,,246260868.0,,,,,,518514000.0,,478603000.0,,335180000.0,,,543694000.0,,47088000.0,,,204728000.0,,,,2146000.0,,,41428000.0,340785000.0,18632000.0,,,7146000.0,,3510000.0,,,29458000.0,,,,,,,,,,,,,,,,
,,,,,198141000.0,,,,25879000.0,84813000.0,,,0.11,789676000.0,57021000.0,,,259721000.0,,,,1865379000.0,1338601000.0,,10240000.0,,27401000.0,,27401000.0,,,,,107188000.0,,,,,954949000.0,,,,145440000.0,2554000.0,-11567000.0,152666000.0,,,,,112158000.0,,,,17786000.0,80460000.0,,,-3708000.0,-71000.0,,107188000.0,,27401000.0,,,,,,,,,,,1333387000.0,69757000.0,,,,,,,,,,259740000.0,,-3828000.0,,,,,,,,,,,,5924000.0,,,938017000.0,160589000.0,-7941000.0,,,,69991000.0,,,,0.105,,145440000.0,,531708000.0,145440000.0,,119561000.0,,,249087000.0,11000000.0,,330827000.0,,,10764000.0,,,,,,,63641000.0,,-225286000.0,-8743000.0,,,,,,,248020000.0,,,,,,526778000.0,,502296000.0,,378438000.0,,,556113000.0,,65764000.0,,,-29132000.0,,,,6125000.0,,,53401000.0,420310000.0,17193000.0,,,25177000.0,,3600000.0,,,38169000.0,,,,,,,,,,,,,,,,
,,,1877998000.0,,166203000.0,2163000.0,,510480000.0,100000.0,97220000.0,,166203000.0,,754706000.0,38312000.0,,,248415000.0,127443000.0,88808000.0,-14005000.0,1877998000.0,1384202000.0,159911000.0,10202000.0,,11928000.0,-225665000.0,11928000.0,242024000.0,,,,118097000.0,754706000.0,39093000.0,13300000.0,171753000.0,960142000.0,145540000.0,560030000.0,,145540000.0,-11226000.0,-8617000.0,148898000.0,38631000.0,,,145540000.0,104036000.0,,357539000.0,,12071000.0,108216000.0,,,-3744000.0,-4951000.0,,118097000.0,,11928000.0,,,,145540000.0,,985928000.0,66070000.0,18633000.0,,-3110000.0,1317681000.0,66070000.0,332204000.0,194888000.0,960142000.0,,210846000.0,,0.36,493796000.0,,,,3603000.0,,11479000.0,,564922000.0,272264000.0,88808000.0,,69906000.0,97220000.0,75634000.0,,6403000.0,,41407000.0,985928000.0,156561000.0,-3110000.0,-2903000.0,,,69991000.0,1384202000.0,,-34977000.0,,361635000.0,145540000.0,0.34,560030000.0,145540000.0,,145440000.0,,,242024000.0,13300000.0,,332204000.0,,247472000.0,3252000.0,-8613000.0,,96381000.0,4876000.0,,,48666000.0,148898000.0,-232718000.0,-12613000.0,,,,88808000.0,69991000.0,928674000.0,,1462062000.0,104036000.0,,,-232718000.0,493796000.0,361635000.0,510480000.0,108216000.0,357539000.0,,1317681000.0,564922000.0,,50925000.0,12863000.0,,-45696000.0,533388000.0,62681000.0,,7748000.0,,,38464000.0,404976000.0,11479000.0,,,34004000.0,,-346000.0,,,15167000.0,,,,,,,,,,,,,,,,
,,,,,187944000.0,,,,-43638000.0,100055000.0,,,0.15,679356000.0,23210000.0,,,260437000.0,,,,1860936000.0,1382691000.0,,10895000.0,,37701000.0,,37701000.0,,,,,93085000.0,,,,,893749000.0,,,,101902000.0,1313000.0,-5432000.0,157837000.0,,,,,111102000.0,,,,10610000.0,114338000.0,,,-3798000.0,-261000.0,,93085000.0,,37701000.0,,,,,,,,,,,1259645000.0,66099000.0,,,,,,,,,,276008000.0,,3080000.0,,,,,,,,,,,,-8952000.0,,,985380000.0,160237000.0,-1385000.0,,,,69991000.0,,,,0.14,,101902000.0,,601010000.0,101902000.0,,145540000.0,,,231196000.0,13300000.0,,331212000.0,,,20163000.0,,,,,,,78047000.0,,-240791000.0,-7951000.0,,,,,,,253284000.0,,,,,,478245000.0,,544382000.0,,365896000.0,,,572003000.0,,31161000.0,,,-69402000.0,,,,2839000.0,,,67152000.0,420674000.0,23598000.0,,,-22747000.0,,4118000.0,,,57864000.0,,,,,,,,,,,,,,,,
,,,,,205000000.0,,,,7561000.0,99110000.0,,,0.135,653619000.0,22082000.0,,,272914000.0,,,,1892545000.0,1391402000.0,,11219000.0,,34380000.0,,34380000.0,,,,,109071000.0,,,,,874311000.0,,,,109463000.0,3061000.0,-11380000.0,158320000.0,,,,,117293000.0,,,,10799000.0,121582000.0,,,-3810000.0,261000.0,,109071000.0,,34380000.0,,,,,,,,,,,1248407000.0,70264000.0,,,,,,,,,,276888000.0,,-2065000.0,,,,,,,,,,,,-2324000.0,,,987526000.0,168901000.0,-1170000.0,,,,69991000.0,,,,0.1275,,109463000.0,,643839000.0,109463000.0,,101902000.0,,,233747000.0,11000000.0,,333612000.0,,,17720000.0,,,,,,,71049000.0,,-250763000.0,-10798000.0,,,,,,,254684000.0,,,,,,501143000.0,,574953000.0,,374096000.0,,,584375000.0,,32880000.0,,,-15936000.0,,,,8060000.0,,,59830000.0,441815000.0,23056000.0,,,-17520000.0,,2003000.0,,,52092000.0,,,,,,,,,,,,,,,,
,,,,,201142000.0,,,,50333000.0,97332000.0,,,0.135,646277000.0,57659000.0,,,275213000.0,,,,1937438000.0,1395268000.0,,11308000.0,,34598000.0,,34598000.0,,,,,113641000.0,,,,,861458000.0,,,,159796000.0,1108000.0,-5022000.0,159687000.0,,,,,114662000.0,,,,10893000.0,117849000.0,,,-3846000.0,-434000.0,,113641000.0,,34598000.0,,,,,,,,,,,1251006000.0,71096000.0,,,,,,,,,,278136000.0,,-5535000.0,,,,,,,,,,,,-332000.0,,,991307000.0,167530000.0,2440000.0,,,,69991000.0,,,,0.1275,,159796000.0,,686163000.0,159796000.0,,109463000.0,,,244426000.0,3723000.0,,332865000.0,,,9514000.0,,,,,,,65197000.0,,-260531000.0,-9508000.0,,,,,,,256408000.0,,,,,,542170000.0,,605705000.0,,389548000.0,,,593396000.0,,67167000.0,,,-7823000.0,,,,5566000.0,,,53889000.0,442743000.0,30460000.0,,,15544000.0,,-952000.0,,,44112000.0,,,,,,,,,,,,,,,,
,,,1962117000.0,,187863000.0,1417000.0,,618071000.0,-33118000.0,95128000.0,,187863000.0,,635261000.0,49419000.0,,,290942000.0,174883000.0,122906000.0,-15315000.0,1962117000.0,1467679000.0,152370000.0,10736000.0,,16227000.0,-105114000.0,16227000.0,255438000.0,,,,108427000.0,635261000.0,44158000.0,0.0,212776000.0,855271000.0,126678000.0,696878000.0,,126678000.0,-43375000.0,-83280000.0,156149000.0,52068000.0,,,126678000.0,121282000.0,,409710000.0,,,124882000.0,,,-3861000.0,-560000.0,,108427000.0,,16227000.0,,,,126678000.0,,1069740000.0,71036000.0,17167000.0,,-454000.0,1264981000.0,71036000.0,326903000.0,190107000.0,855271000.0,,256934000.0,,0.48,494438000.0,,,,5937000.0,,32990000.0,,591197000.0,277156000.0,122906000.0,,-18862000.0,95128000.0,145540000.0,,1793000.0,,,1069740000.0,140332000.0,-454000.0,-37893000.0,,,69991000.0,1467679000.0,,-37737000.0,,424224000.0,126678000.0,0.4575,696878000.0,126678000.0,,159796000.0,,,255438000.0,0.0,,326903000.0,,255428000.0,4671000.0,-994000.0,,-101224000.0,-9815000.0,,,42641000.0,156149000.0,-264294000.0,-9480000.0,,,,122906000.0,69991000.0,1099506000.0,,1736506000.0,121282000.0,,,-264294000.0,494438000.0,424224000.0,618071000.0,124882000.0,409710000.0,,1264981000.0,591197000.0,,58899000.0,2390000.0,,-8063000.0,637000000.0,-4929000.0,,702000.0,,,31905000.0,431274000.0,32990000.0,,,19794000.0,,-2779000.0,,,20807000.0,,,,,,,,,,,,,,,,
,,,,,189307000.0,,525044000.0,,-3637000.0,98119000.0,,,0.155,616824000.0,3016000.0,,,273399000.0,,,,1981320000.0,1466685000.0,,12484000.0,,39947000.0,,39947000.0,,,,,96672000.0,,,,,847491000.0,,,,123041000.0,5222000.0,-10957000.0,180696000.0,,,,,133982000.0,,,,11289000.0,132548000.0,,,-3914000.0,1876000.0,,96672000.0,,39947000.0,,,,,,,,,,,1240029000.0,75921000.0,,,,,,,,,,274196000.0,,-16000.0,,,,,,,,,,,,-23849000.0,,,537328000.0,168992000.0,1331000.0,,,,69991000.0,,,,0.15,,123041000.0,,741025000.0,123041000.0,,126678000.0,,,227277000.0,1314000.0,,328392000.0,,,26306000.0,,,,,,,84804000.0,,-274233000.0,-10556000.0,,,,,,,257912000.0,,,,,,514635000.0,,654148000.0,,392538000.0,,,602625000.0,,13572000.0,,,-6312000.0,,,2109000.0,2297000.0,,,72320000.0,442391000.0,31279000.0,,,-41511000.0,,3519000.0,,,66253000.0,,,,,,,,,,,,,,,,
,,,,,214759000.0,,530183000.0,,-12854000.0,97352000.0,,,0.14,609786000.0,4368000.0,,,273791000.0,,,,2013276000.0,1475323000.0,,12439000.0,,36406000.0,,36406000.0,,,,,118137000.0,,,,,842095000.0,,,,110187000.0,3194000.0,-18946000.0,192131000.0,,,,,127647000.0,,,,11535000.0,134957000.0,,,-3837000.0,1839000.0,,118137000.0,,36406000.0,,,,,,,,,,,1222611000.0,75844000.0,,,,,,,,,,275072000.0,,-264000.0,,,,,,,,,,,,-9025000.0,,,539454000.0,184793000.0,9533000.0,,,,69991000.0,,,,0.135,,110187000.0,,790304000.0,110187000.0,,123041000.0,,,231828000.0,0.0,,329842000.0,,,21906000.0,,,,,,,79095000.0,,-283155000.0,-10633000.0,,,,,,,258808000.0,,,,,,537953000.0,,686673000.0,,380516000.0,,,612997000.0,,15001000.0,,,-11133000.0,,,2998000.0,3849000.0,,,66656000.0,458584000.0,21041000.0,,,-39667000.0,,3542000.0,,,58312000.0,,,,,,,,,,,,,,,,
,,,,,248606000.0,,684799000.0,,-14374000.0,92098000.0,,,0.15,840082000.0,68706000.0,,,315618000.0,,,,2359230000.0,1793082000.0,,13219000.0,,38664000.0,,38664000.0,,,,,134071000.0,,,,,1077382000.0,,,,95813000.0,2319000.0,-340279000.0,206720000.0,,,,,142726000.0,,,,14605000.0,145202000.0,,,-4546000.0,-291000.0,,134071000.0,,38664000.0,,,,,,,,,,,1524138000.0,78291000.0,,,,,,,,,,276260000.0,,946000.0,,,,,,,,,,,,10256000.0,,,694076000.0,202960000.0,11356000.0,,,,69991000.0,,,,0.1425,,95813000.0,,834873000.0,95813000.0,,110187000.0,,,288833000.0,0.0,,335916000.0,,,17943000.0,,,,,,,82108000.0,,-291165000.0,-12011000.0,,,,,,,259864000.0,,,,,,566148000.0,,720791000.0,,446756000.0,,,627081000.0,,80717000.0,,,244152000.0,,,-506000.0,3521000.0,,,68889000.0,518578000.0,15197000.0,,,18683000.0,,7073000.0,,,56607000.0,,,,,,,,,,,,,,,,
,,686301000.0,2334154000.0,,231403000.0,-447000.0,686301000.0,740130000.0,14663000.0,98402000.0,,231403000.0,,792925000.0,62756000.0,133992000.0,,321716000.0,213098000.0,138927000.0,-16868000.0,2334154000.0,1778084000.0,138846000.0,13585000.0,,23910000.0,-385516000.0,23910000.0,156554000.0,,19801000.0,,160155000.0,792925000.0,51727000.0,0.0,252102000.0,1025596000.0,110476000.0,863837000.0,,110476000.0,4285000.0,-15334000.0,194900000.0,74171000.0,,,110476000.0,140411000.0,133992000.0,444404000.0,,16599000.0,134269000.0,,,-4571000.0,1155000.0,,160155000.0,,23910000.0,,,,110476000.0,,682594000.0,68705000.0,12195000.0,,12153000.0,1470000000.0,68705000.0,340484000.0,186444000.0,1025596000.0,,303829000.0,,0.535,556070000.0,,,,-1113000.0,,13447000.0,,638770000.0,275784000.0,138927000.0,,-16202000.0,98402000.0,126678000.0,,9557000.0,,54028000.0,682594000.0,204392000.0,12153000.0,15020000.0,,,69991000.0,1778084000.0,,-47598000.0,,509035000.0,110476000.0,0.5175,863837000.0,110476000.0,,95813000.0,,,156554000.0,0.0,,340484000.0,,259424000.0,8016000.0,4579000.0,,177653000.0,-13061000.0,,,57822000.0,194900000.0,-298286000.0,-14398000.0,,,,138927000.0,69991000.0,1184524000.0,,1945661000.0,140411000.0,,,-298286000.0,556070000.0,509035000.0,740130000.0,134269000.0,444404000.0,,1470000000.0,638770000.0,,77154000.0,9025000.0,,-49054000.0,761137000.0,-30505000.0,15200000.0,2528000.0,,,44237000.0,526108000.0,13447000.0,,,31990000.0,,-5109000.0,,,31926000.0,,,,,,,,,,,,,,,,
,,,,,229708000.0,,688514000.0,,-2738000.0,120222000.0,,,0.1725,755827000.0,18306000.0,,,314459000.0,,,,2360671000.0,1783294000.0,,14614000.0,,45099000.0,,45099000.0,,,,,117733000.0,,,,,1013876000.0,,,,107738000.0,3479000.0,-11543000.0,214448000.0,,,,,151055000.0,,,,15201000.0,137827000.0,,,-4584000.0,3837000.0,,117733000.0,,45099000.0,,,,,,,,,,,1438634000.0,82819000.0,,,,,,,,,,280096000.0,,-68000.0,,,,,,,,,,,,-20176000.0,,,674936000.0,199876000.0,13132000.0,,,,69991000.0,,,,0.165,,107738000.0,,921807000.0,107738000.0,,110476000.0,,,260620000.0,3413000.0,,337025000.0,,,25327000.0,,,,,,,96757000.0,,-306813000.0,-11294000.0,,,,,,,262280000.0,,,,,,577377000.0,,783104000.0,,424758000.0,,,643838000.0,,29600000.0,,,-20767000.0,,,3590000.0,6445000.0,,,82143000.0,514335000.0,13083000.0,,,-37000000.0,,4096000.0,,,70426000.0,,,,,,,,,,,,,,,,
,,,,,245348000.0,,688279000.0,,-851000.0,120763000.0,,,0.155,724246000.0,31437000.0,,,329779000.0,,,,2375235000.0,1786651000.0,,14419000.0,,40533000.0,,40533000.0,,,,,140143000.0,,,,,987056000.0,,,,106887000.0,3803000.0,-14489000.0,211504000.0,,,,,150392000.0,,,,14216000.0,142047000.0,,,-4607000.0,1202000.0,,140143000.0,,40533000.0,,,,,,,,,,,1401947000.0,80812000.0,,,,,,,,,,281288000.0,,331000.0,,,,,,,,,,,,5326000.0,,,673551000.0,216693000.0,21281000.0,,,,69991000.0,,,,0.1475,,106887000.0,,973088000.0,106887000.0,,107738000.0,,,261140000.0,3413000.0,,344009000.0,,,25611000.0,,,,,,,90969000.0,,-316891000.0,-14101000.0,,,,,,,263216000.0,,,,,,588584000.0,,819031000.0,,414891000.0,,,660900000.0,,45538000.0,,,-33614000.0,,,3276000.0,2055000.0,,,76550000.0,546472000.0,3359000.0,,,-21140000.0,,8346000.0,,,66144000.0,,,,,,,,,,,,,,,,
,,,,,271802000.0,,688537000.0,,71599000.0,123166000.0,,,0.195,715830000.0,73281000.0,,,351031000.0,,,,2480556000.0,1792772000.0,,14064000.0,,51716000.0,,51716000.0,,,,,140792000.0,,,,,988952000.0,,,,178486000.0,5093000.0,-3637000.0,220150000.0,,,,,150674000.0,,,,14489000.0,149956000.0,,,-5273000.0,470000.0,,140792000.0,,51716000.0,,,,,,,,,,,1451165000.0,83851000.0,,,,,,,,,,281364000.0,,303000.0,,,,,,,,,,,,-6910000.0,,,673534000.0,229407000.0,26016000.0,,,,69991000.0,,,,0.1875,,178486000.0,,1029225000.0,178486000.0,,106887000.0,,,298719000.0,0.0,,346850000.0,,,27512000.0,,,,,,,102679000.0,,-328164000.0,-10840000.0,,,,,,,263652000.0,,,,,,687784000.0,,865473000.0,,462213000.0,,,675014000.0,,84121000.0,,,-11334000.0,,,-321000.0,1867000.0,,,88615000.0,580438000.0,12820000.0,,,15946000.0,,8842000.0,,,79228000.0,,,,,,,,,,,,,,,,
,,688842000.0,2532490000.0,,247898000.0,-648000.0,688842000.0,891868000.0,71323000.0,124186000.0,,247898000.0,,707311000.0,76777000.0,135576000.0,,357773000.0,264925000.0,169025000.0,-19746000.0,2532490000.0,1797137000.0,199801000.0,13574000.0,,31677000.0,-42522000.0,31677000.0,167495000.0,,8618000.0,,164196000.0,707311000.0,56671000.0,0.0,305034000.0,994243000.0,249809000.0,1080265000.0,,249809000.0,6414000.0,-12853000.0,213651000.0,95900000.0,,,249809000.0,148706000.0,135576000.0,457788000.0,,14986000.0,162746000.0,,,-5282000.0,2172000.0,,164376000.0,,31677000.0,,,,249809000.0,,665168000.0,92274000.0,16069000.0,,39128000.0,1452031000.0,92274000.0,350853000.0,248677000.0,994243000.0,,361705000.0,,0.6425,735353000.0,-246000.0,,,-1214000.0,,6011000.0,,685682000.0,281248000.0,169025000.0,,139333000.0,124186000.0,110476000.0,,8002000.0,,58892000.0,665168000.0,221922000.0,39128000.0,18789000.0,,,69991000.0,1797137000.0,,-48876000.0,,562864000.0,249809000.0,0.615,1080265000.0,249809000.0,,178486000.0,,,167495000.0,0.0,,350853000.0,,263360000.0,17450000.0,7681000.0,,-73619000.0,-13758000.0,,,71120000.0,213651000.0,-334829000.0,-12641000.0,,,,169025000.0,69991000.0,1353042000.0,,2220940000.0,148706000.0,,,-334829000.0,735353000.0,562864000.0,891868000.0,162746000.0,457788000.0,,1452031000.0,685682000.0,,89418000.0,16519000.0,0.0,-7904000.0,867898000.0,1954000.0,2073000.0,5702000.0,,,57546000.0,579695000.0,6011000.0,,,44148000.0,,-4765000.0,,,49127000.0,,,,,,,,,,,,,,,,
,,,,,243513000.0,,688128000.0,,-41747000.0,128231000.0,,,0.2125,692982000.0,56440000.0,,,328761000.0,,,,2465283000.0,1772494000.0,,15212000.0,,56191000.0,,56191000.0,,,,,131344000.0,,,,,982365000.0,,,,208062000.0,7147000.0,4184000.0,214966000.0,,,,,54875000.0,,,,12505000.0,161152000.0,,,-5307000.0,1872000.0,,131344000.0,,56191000.0,,,,,,,,,,,1331759000.0,87094000.0,,,,,,,,,,283268000.0,,-416000.0,,,,,,,,,,,,-3549000.0,,,657464000.0,224106000.0,33923000.0,,,1263000.0,69991000.0,,,,0.2025,,208062000.0,,1133328000.0,208062000.0,,249809000.0,,,269958000.0,0.0,,339808000.0,,,31211000.0,,,,,,,107974000.0,,-331832000.0,-6283000.0,,,,,,,265372000.0,,,,,,692789000.0,,942752000.0,,349394000.0,,,671640000.0,,62723000.0,,,-108834000.0,,,5492000.0,2761000.0,,,92762000.0,552867000.0,24561000.0,,,-13454000.0,,2103000.0,,,87402000.0,,,,,,,,,,,,,,,,
,,,,,272071000.0,,688399000.0,,47871000.0,119136000.0,,,0.1725,678651000.0,57248000.0,,,351479000.0,,,,2551469000.0,1774847000.0,,16439000.0,,45765000.0,,45765000.0,,,,,160597000.0,,,,,967378000.0,,,,255933000.0,4209000.0,-9056000.0,219244000.0,,,,,61077000.0,,,,10638000.0,169591000.0,,,-5318000.0,-1087000.0,,160597000.0,,45765000.0,,,,,,,,,,,1351097000.0,92220000.0,,,,,,,,,,284268000.0,,965000.0,,,,,,,,,,,,-2165000.0,,,654257000.0,242480000.0,44146000.0,,,,69991000.0,,,,0.165,,255933000.0,,1200169000.0,255933000.0,,208062000.0,,,316512000.0,0.0,,339971000.0,,,29684000.0,,,,,,,98322000.0,,-344660000.0,-10373000.0,,,,,,,266296000.0,,,,,,776622000.0,,983199000.0,,383719000.0,,,684631000.0,,67621000.0,,,-11275000.0,,,1970000.0,3259000.0,,,81883000.0,593959000.0,6130000.0,,,355000.0,,3605000.0,,,75454000.0,,,,,,,,,,,,,,,,
