date,quarterlyEbitda,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCashAndCashEquivalents,annualTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualTotalRevenue,annualCostOfRevenue,annualCurrentDebt,quarterlyGrossProfit,annualOtherNonCurrentAssets,quarterlyGrossPPE,trailingOperatingExpense,trailingFreeCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualOperatingExpense,annualResearchAndDevelopment,quarterlyBasicEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualDeferredIncomeTax,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingCostOfRevenue,trailingBeginningCashPosition,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOperatingIncome,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,quarterlyCostOfRevenue,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyLongTermDebt,annualBeginningCashPosition,annualAccountsReceivable,quarterlyChangeInInventory,annualNetIncome,annualTotalNonCurrentAssets,annualFreeCashFlow,annualSellingGeneralAndAdministration,annualBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualLongTermDebt,quarterlyOtherCurrentAssets,annualChangeInInventory,annualCurrentLiabilities,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,annualCapitalStock,annualPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualGrossProfit,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNetPPE,annualSaleOfInvestment,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualDilutedAverageShares,annualDilutedEPS,quarterlyCommonStockIssuance,annualEbitda,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualRepaymentOfDebt,quarterlyBasicAverageShares,annualInterestExpense,annualPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,annualBasicAverageShares,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualIncomeTaxPayable,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,annualInvestingCashFlow,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,annualEndCashPosition,quarterlyCashAndCashEquivalents,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,quarterlyAccountsPayable,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashDividendsPaid,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingNetOtherFinancingCharges,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:01.467244800,70229000.0,,,13699000.0,-16187000.0,167706000.0,,,,269362000.0,-97438000.0,,,,341415000.0,,,50148000.0,,-5200000.0,,,,205216000.0,,,,,,,3385000.0,825407000.0,,,298989000.0,,,0.63,,3287000.0,,,,,-35000000.0,,,,,,65136000.0,404107000.0,,6459000.0,96000.0,,87607000.0,192660000.0,61119000.0,-6031000.0,87619000.0,,,64146000.0,,,909858000.0,,,,,-369000.0,,,,,,121467000.0,50148000.0,50148000.0,1182000.0,,,,,81281000.0,42426000.0,,0.0,,,,,,,-18818000.0,,,-46402000.0,,113158000.0,,7223000.0,0.62,160557000.0,125000.0,,,-13020000.0,22992000.0,,140080000.0,,,,,,,,13288000.0,76167000.0,0.0,18613000.0,,,1618000.0,,15113000.0,65261000.0,161685000.0,,-17594000.0,425866000.0,,,,,,,,79951000.0,,,57349000.0,,,1251273000.0,,,,22630000.0,,,,,5093000.0,106100000.0,,154418000.0,571813000.0,8000.0,,167706000.0,,428000.0,,39259000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,68980000.0,,,13711000.0,194362000.0,419948000.0,,,,278589000.0,-42433000.0,,,,386583000.0,,,51367000.0,,619000.0,,,,209202000.0,,,,,,,5043000.0,911768000.0,,,343051000.0,,,0.64,,2484000.0,,,,,-23174000.0,,,,,,62079000.0,193018000.0,,-6245000.0,-5622000.0,,117965000.0,244992000.0,61195000.0,-2000000.0,118011000.0,,,69387000.0,,,972310000.0,,,,,-3349000.0,,,,,,126708000.0,51367000.0,51367000.0,993000.0,,,,,81466000.0,43532000.0,,0.0,,,,,,,-17343000.0,,,-2111000.0,,109088000.0,,13474000.0,0.63,177409000.0,1463000.0,,,15188000.0,26341000.0,,147123000.0,,,,,,,,252242000.0,59827000.0,0.0,20415000.0,,,5875000.0,,11698000.0,63542000.0,172658000.0,,-54689000.0,447125000.0,,,,,,,,79977000.0,,,42484000.0,,,1358893000.0,,,,21792000.0,,,,,6901000.0,302883000.0,,167706000.0,612966000.0,8000.0,,419948000.0,,-85000.0,,33104000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,75588000.0,121249000.0,-13084000.0,14214000.0,-70011000.0,389275000.0,389275000.0,51200000.0,,293203000.0,-121815000.0,,191407000.0,,400762000.0,189682000.0,,47621000.0,104844000.0,739000.0,1079874000.0,264580000.0,,220249000.0,13320000.0,310881000.0,,,13778000.0,250981000.0,4210000.0,952978000.0,-938000.0,,354335000.0,566373000.0,75720000.0,,46427000.0,2506000.0,400762000.0,-513000.0,-3395000.0,-135714000.0,-38044000.0,-94444000.0,,,,952978000.0,68372000.0,250981000.0,-16607000.0,7140000.0,3906000.0,-96218000.0,131448000.0,247415000.0,61044000.0,-180000.0,121249000.0,,1396151000.0,72954000.0,,189682000.0,995389000.0,131448000.0,,167714000.0,247415000.0,-790000.0,189682000.0,443173000.0,177078000.0,490653000.0,2.38,130268000.0,47621000.0,47621000.0,1294000.0,995389000.0,12031000.0,,0.0,,46427000.0,,0.0,-7663000.0,354335000.0,54148000.0,-95524000.0,24002000.0,,-14208000.0,,27131000.0,-37905000.0,-135714000.0,104844000.0,,13320000.0,,191407000.0,-7516000.0,8000.0,-46745000.0,-762000.0,27131000.0,,151877000.0,815294000.0,20954000.0,640256000.0,0.0,175167000.0,603992000.0,247654000.0,-30673000.0,80980000.0,0.0,21609000.0,81484000.0,2.33,901000.0,272923000.0,12028000.0,60856000.0,175167000.0,221561000.0,-1322000.0,443173000.0,61044000.0,,,310881000.0,0.0,-8211000.0,,,,-405612000.0,66772000.0,242566000.0,79856000.0,1396151000.0,1294000.0,-6355000.0,-70576000.0,20954000.0,,4210000.0,,28596000.0,7216000.0,66192000.0,72848000.0,419948000.0,640256000.0,8000.0,389275000.0,389275000.0,248921000.0,-938000.0,,28596000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,69540000.0,,,14812000.0,-145298000.0,261027000.0,,,,310341000.0,-169777000.0,,,,414418000.0,,,69420000.0,,5522000.0,,,,235625000.0,,,,,,,4760000.0,918167000.0,,,365554000.0,,,0.87,,2079000.0,,,,,-3793000.0,,,,,,61673000.0,284559000.0,,-55467000.0,7789000.0,,196157000.0,267128000.0,64545000.0,-5686000.0,109490000.0,,,74716000.0,,,1044875000.0,,,,,-7923000.0,,,,,,151148000.0,69420000.0,69420000.0,2542000.0,,,,,81534000.0,48864000.0,,0.0,,,,,,,-59569000.0,,,-33001000.0,,142514000.0,,14405000.0,0.85,202895000.0,1645000.0,,,-36496000.0,35174000.0,,173952000.0,,,,-8953000.0,,,,-128248000.0,47621000.0,0.0,22804000.0,,,7288000.0,,-7223000.0,63318000.0,231692000.0,,-24525000.0,541126000.0,,,,,,,,79904000.0,,,-11948000.0,,,1459293000.0,,,,27902000.0,,,,,7867000.0,98687000.0,,389275000.0,545586000.0,8000.0,,261027000.0,,-1382000.0,,37028000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,92445000.0,,,14245000.0,36744000.0,358182000.0,,,,356482000.0,-42449000.0,,,,472899000.0,,,69179000.0,,-1112000.0,,,,270917000.0,,,,,,,7003000.0,1003222000.0,,,424796000.0,,,0.86,,3758000.0,,,,,-35000000.0,,,,,,83569000.0,243786000.0,,13838000.0,-1644000.0,,232876000.0,291694000.0,64525000.0,-9090000.0,136596000.0,,,85565000.0,,,1078288000.0,,,,,-693000.0,,,,,,162964000.0,69179000.0,69179000.0,3522000.0,,,,,81631000.0,48103000.0,,0.0,,,,,,,-18476000.0,,,-51239000.0,,116343000.0,,22992000.0,0.85,220005000.0,3212000.0,,,-16472000.0,35133000.0,,187348000.0,,,,0.0,,,,97155000.0,110467000.0,0.0,24384000.0,,,233000.0,,15387000.0,86781000.0,255539000.0,,-27513000.0,547965000.0,,,,,,,,80188000.0,,,91991000.0,,,1551187000.0,,,,26783000.0,,,,,8876000.0,106759000.0,,261027000.0,601968000.0,8000.0,,358182000.0,,-156000.0,,45953000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,108735000.0,,,14967000.0,-120066000.0,362613000.0,,,,385267000.0,-144702000.0,,,,515665000.0,,,82555000.0,,-190000.0,,,,292488000.0,,,,,,,10486000.0,1101003000.0,,,461369000.0,,,1.03,,3595000.0,,,,,-15000000.0,,,,,,98763000.0,316454000.0,,17048000.0,-11626000.0,,301117000.0,321328000.0,64615000.0,-1827000.0,149617000.0,,,92779000.0,,,1181958000.0,,,,,-2093000.0,,,,,,169524000.0,82555000.0,82555000.0,8921000.0,,,,,81789000.0,54296000.0,,0.0,,,,,,,-48105000.0,,,5204000.0,,111717000.0,,25400000.0,1.01,241576000.0,3750000.0,,,13875000.0,36941000.0,,193725000.0,,,,-12764000.0,,,,4431000.0,118125000.0,0.0,24201000.0,,,6329000.0,,18344000.0,102513000.0,295901000.0,,-32399000.0,596620000.0,,,,,,,,80163000.0,,,70020000.0,,,1697623000.0,,,,25455000.0,,,,,9972000.0,87332000.0,,358182000.0,679067000.0,8000.0,,362613000.0,,788000.0,,45942000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,109606000.0,194198000.0,-46168000.0,14830000.0,-19693000.0,449511000.0,449511000.0,130162000.0,,421323000.0,-33316000.0,,266842000.0,,627486000.0,231418000.0,,10264000.0,94554000.0,3955000.0,1473413000.0,356466000.0,,317917000.0,38379000.0,484601000.0,,,14461000.0,272031000.0,12405000.0,1157003000.0,571000.0,,497816000.0,763336000.0,97559000.0,0.13,129670000.0,4415000.0,627486000.0,17572000.0,8175000.0,-135808000.0,-50000000.0,-90990000.0,,,,1157003000.0,109606000.0,272031000.0,75890000.0,100471000.0,23053000.0,-103793000.0,263356000.0,322825000.0,64614000.0,-12830000.0,194198000.0,,1777856000.0,103406000.0,,231418000.0,1150370000.0,263356000.0,,389275000.0,322825000.0,5228000.0,231418000.0,620853000.0,242844000.0,665777000.0,2.89,182141000.0,10264000.0,10264000.0,15579000.0,1150370000.0,13847000.0,,0.0,81863000.0,129670000.0,,0.0,-5481000.0,497816000.0,58854000.0,-135500000.0,37739000.0,,-69545000.0,,31688000.0,-56464000.0,-135808000.0,94554000.0,,38379000.0,0.13,266842000.0,2581000.0,8000.0,-21717000.0,-7075000.0,31688000.0,,208311000.0,1116947000.0,24454000.0,721542000.0,0.0,348793000.0,388776000.0,438539000.0,86898000.0,162326000.0,0.0,26170000.0,81832000.0,2.83,611000.0,353611000.0,103654000.0,112187000.0,348793000.0,60236000.0,-6553000.0,620853000.0,64614000.0,,,484601000.0,0.0,-29433000.0,,80080000.0,,-390244000.0,92781000.0,364799000.0,80085000.0,1777856000.0,15579000.0,,-195695000.0,24454000.0,,12405000.0,,36776000.0,11024000.0,95998000.0,-248313000.0,362613000.0,721542000.0,8000.0,449511000.0,449511000.0,353611000.0,571000.0,,36776000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,98192000.0,,,15830000.0,109269000.0,498619000.0,,,,436924000.0,,,,,655271000.0,,,95866000.0,,5599000.0,,,,327408000.0,,,,,,,17134000.0,1168776000.0,,,517985000.0,,,1.2,,-18534000.0,,,,,-100000000.0,,,,,,98192000.0,164740000.0,,-52118000.0,4069000.0,,267336000.0,361459000.0,64621000.0,30462000.0,180093000.0,,,109516000.0,,,1127460000.0,,,,,-4002000.0,,,,,,199625000.0,95866000.0,95866000.0,17937000.0,,,,,81628000.0,137286000.0,,,,,,,,,-57578000.0,,,-139822000.0,,63041000.0,,17233000.0,1.17,296011000.0,177000.0,,,-47842000.0,35866000.0,,229216000.0,,,,0.0,,,,48494000.0,77332000.0,,29591000.0,,,8020000.0,,2902000.0,100545000.0,400528000.0,,-36026000.0,613955000.0,,,,,,,,80036000.0,,,77332000.0,,,1782731000.0,,,,23008000.0,,,,,11434000.0,136385000.0,,450125000.0,662743000.0,8000.0,,498003000.0,,1484000.0,,41881000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,122691000.0,,,16890000.0,-55266000.0,548581000.0,,,,490259000.0,,,,,697630000.0,,,106105000.0,,5144000.0,,,,365582000.0,,,,,,,7764000.0,1260999000.0,,,566646000.0,,,1.32,,33684000.0,,,,,0.0,,,,,,122691000.0,164629000.0,,-3206000.0,-402000.0,,373441000.0,374371000.0,64180000.0,206000.0,196754000.0,,,124677000.0,,,1218959000.0,,,,,-11584000.0,,,,,,212087000.0,106105000.0,106105000.0,15283000.0,,,,,81471000.0,130984000.0,,,,,,,,,-57717000.0,,,-30923000.0,,57189000.0,,19302000.0,1.3,321148000.0,-7099000.0,,,-31488000.0,47252000.0,,242891000.0,,,,,,,,49962000.0,139789000.0,,30804000.0,,,565000.0,,7703000.0,117509000.0,447933000.0,,-8240000.0,655590000.0,,,,,,,,80216000.0,,,139789000.0,,,1916589000.0,,,,21127000.0,,,,,12632000.0,80650000.0,,498619000.0,712622000.0,8000.0,,547993000.0,,911000.0,,48744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,125208000.0,,,19198000.0,-78024000.0,421449000.0,,,,505289000.0,-71617000.0,,,,735422000.0,,,100872000.0,,-5701000.0,,,,371781000.0,,,,,,,4111000.0,1224182000.0,,,618209000.0,,,1.26,,-4607000.0,,,,,-150002000.0,,,,,,125208000.0,184297000.0,,-44256000.0,-1620000.0,,328432000.0,420276000.0,64072000.0,-64000.0,219035000.0,,,133508000.0,,,1192983000.0,,,,,-1606000.0,,,,,,213873000.0,100872000.0,100872000.0,21558000.0,,,,,81359000.0,117213000.0,,,,,,,,,-53738000.0,,,-144406000.0,,56087000.0,,25464000.0,1.24,356109000.0,-837000.0,,,-2426000.0,48858000.0,,246573000.0,,,,,,,,-127132000.0,96265000.0,,32700000.0,,,8022000.0,,24601000.0,126605000.0,491630000.0,,-45577000.0,704223000.0,,,,,,,,80111000.0,,,96265000.0,,,1928405000.0,,,,19535000.0,,,,,14119000.0,52395000.0,,548581000.0,605157000.0,8000.0,,420860000.0,,-728000.0,,43065000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,120473000.0,234679000.0,-86067000.0,18845000.0,30948000.0,637566000.0,636899000.0,57723000.0,,534020000.0,-30169000.0,,393138000.0,,799567000.0,400235000.0,,97392000.0,55025000.0,20003000.0,1966492000.0,518625000.0,,383096000.0,26987000.0,693056000.0,,,16635000.0,98460000.0,5752000.0,1302479000.0,-2774000.0,,692073000.0,981303000.0,128899000.0,1.22,107494000.0,5889000.0,799567000.0,-15680000.0,25045000.0,-171727000.0,-50000000.0,-109224000.0,,,,1302479000.0,120473000.0,98460000.0,18691000.0,118271000.0,-17727000.0,-300002000.0,378143000.0,439009000.0,64029000.0,161000.0,234679000.0,,2052458000.0,150924000.0,,400235000.0,1252891000.0,378143000.0,,450125000.0,439009000.0,-6917000.0,400235000.0,749979000.0,554681000.0,852404000.0,5.0,226819000.0,97392000.0,97392000.0,29486000.0,1252891000.0,17252000.0,,,80943000.0,107494000.0,,,-24109000.0,692073000.0,70763000.0,-369434000.0,54727000.0,,-54279000.0,,55641000.0,-54283000.0,-171727000.0,55025000.0,,26987000.0,1.2,393138000.0,-730000.0,8000.0,-5000000.0,-4311000.0,55641000.0,,262623000.0,1447867000.0,17920000.0,735359000.0,0.0,521329000.0,384665000.0,554681000.0,216117000.0,241295000.0,,35804000.0,81357000.0,4.92,28000.0,466564000.0,22517000.0,121992000.0,521329000.0,187441000.0,-19381000.0,749979000.0,64029000.0,,,693056000.0,,30765000.0,,79891000.0,,-180191000.0,241295000.0,466651000.0,80064000.0,2052458000.0,29486000.0,-8489000.0,-223312000.0,17920000.0,,5752000.0,,64256000.0,16542000.0,115235000.0,6927000.0,421449000.0,735359000.0,8000.0,637566000.0,636899000.0,466564000.0,-2774000.0,,64256000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,117483000.0,,,21044000.0,-74418000.0,588682000.0,,,,548971000.0,-125823000.0,,,,978726000.0,,,71848000.0,,1470000.0,,,,402096000.0,,631651000.0,,,,,2255000.0,1439113000.0,,,804884000.0,,,0.9,,5101000.0,,,,,-50000000.0,,,,,,117483000.0,186509000.0,,-47467000.0,7586000.0,,402021000.0,479281000.0,64007000.0,-2367000.0,252754000.0,,,146875000.0,,,1255704000.0,,,,,-13280000.0,,,,,,247110000.0,71848000.0,71848000.0,21072000.0,,,,,80687000.0,173842000.0,,,,,,,,,-35261000.0,,,-92762000.0,,0.0,,26186000.0,0.89,433518000.0,-35528000.0,,,-52371000.0,68489000.0,,284613000.0,,,,,,,,-48884000.0,117207000.0,15592000.0,37503000.0,,,9609000.0,,8796000.0,84588000.0,631651000.0,,-42743000.0,795317000.0,,,,,,,,79860000.0,,,117207000.0,,,2234430000.0,,,,16322000.0,,,,,22678000.0,89033000.0,,637566000.0,774510000.0,8000.0,,588001000.0,,-2281000.0,,62512000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,125490000.0,,,22467000.0,-246602000.0,424193000.0,,,,600697000.0,-228172000.0,,,,972335000.0,,,147142000.0,,377000.0,,,,432289000.0,,656880000.0,,,,,4407000.0,1457374000.0,,,789046000.0,,,1.84,,7687000.0,,,,,-49504000.0,,,,,,125490000.0,297422000.0,,-9268000.0,-1980000.0,,501275000.0,520094000.0,,-12135000.0,245634000.0,,,168408000.0,,,1373682000.0,,,,,-13401000.0,,,,,,267948000.0,147142000.0,147142000.0,25967000.0,,,,,80590000.0,183289000.0,,,,,,,,,-45337000.0,,,-95619000.0,,44969000.0,,48892000.0,1.83,481462000.0,64892000.0,,,-347000.0,81124000.0,,306799000.0,,,,,,,,-164489000.0,177354000.0,16144000.0,38851000.0,,,5000.0,,43121000.0,193847000.0,656880000.0,,-46312000.0,888643000.0,,,,,,,,79943000.0,,,177354000.0,,,2346017000.0,,,,,,,,,23491000.0,32444000.0,,588682000.0,720922000.0,8000.0,,423500000.0,,-1876000.0,,61950000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,120360000.0,,,24176000.0,30687000.0,491065000.0,,,,607341000.0,-234810000.0,,,,1044831000.0,,,102524000.0,,-504000.0,,,,437554000.0,,660504000.0,,,,,5885000.0,1505579000.0,,,870144000.0,,,1.29,,11446000.0,,,,,-200000000.0,,,,,,120360000.0,292011000.0,,89497000.0,-4136000.0,,415159000.0,531816000.0,63755000.0,440000.0,286132000.0,,,169787000.0,,,1305549000.0,,,,,-14094000.0,,,,,,277514000.0,102524000.0,102524000.0,29408000.0,,,0.0,,79825000.0,174687000.0,,,,,,,,,-26559000.0,,,-194782000.0,,0.0,,44135000.0,1.28,520712000.0,4581000.0,,,-3075000.0,94795000.0,,317194000.0,,,,,,,,66872000.0,234532000.0,,39680000.0,,,8293000.0,,25895000.0,128419000.0,660504000.0,,-6511000.0,844801000.0,,,,,,,,79332000.0,,,234532000.0,,,2350380000.0,,,,13257000.0,,,,,11025000.0,285029000.0,,424193000.0,782373000.0,8000.0,,490362000.0,,-1927000.0,,63300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,151150000.0,319958000.0,,,-60111000.0,551134000.0,550425000.0,,,649787000.0,,,563762000.0,,1154533000.0,,,121262000.0,0.0,,,,,471958000.0,39610000.0,687974000.0,,,,318202000.0,,1633419000.0,,,970970000.0,,,1.54,183563000.0,,1154533000.0,,,,,,,,,1633419000.0,151150000.0,318202000.0,,,,,,550291000.0,,,319958000.0,,2500702000.0,177829000.0,,,1346169000.0,,,,550291000.0,,,867283000.0,,,,279481000.0,121262000.0,121262000.0,37306000.0,1346169000.0,,,,79137000.0,183563000.0,,,,970970000.0,,,,,,,112051000.0,,,0.0,,39610000.0,1.53,563762000.0,1741000.0,,,,112051000.0,,320808000.0,,,868627000.0,,687974000.0,,,60069000.0,218177000.0,,41327000.0,,,,,34535000.0,155797000.0,687974000.0,,,867283000.0,,,,687974000.0,,,,78578000.0,,,325334000.0,,,2500702000.0,37306000.0,,,,,,,87250000.0,,,,491065000.0,868627000.0,,,550425000.0,,,,87250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
