date,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualStockholdersEquity,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyGoodwill,quarterlyCostOfRevenue,trailingChangeInInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualRetainedEarnings,quarterlyBasicEPS,annualCurrentLiabilities,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualAccountsReceivable,trailingOperatingCashFlow,annualGoodwill,annualSaleOfInvestment,annualCapitalStock,annualCommonStockIssuance,quarterlyInventory,annualStockBasedCompensation,annualNetPPE,annualOtherIncomeExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOperatingIncome,trailingGrossProfit,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,quarterlyDepreciationAndAmortization,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,annualAccountsPayable,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBeginningCashPosition,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,trailingTotalRevenue,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualGrossPPE,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualIncomeTaxPayable,quarterlyTotalAssets,trailingOperatingIncome,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualOperatingExpense,trailingCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyDilutedEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualInterestExpense,quarterlyChangeInInventory,annualRepaymentOfDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyEndCashPosition,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyOtherNonCashItems,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualGrossProfit,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualChangeInInventory,trailingDepreciationAndAmortization,annualOtherNonCashItems,trailingTaxProvision,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOtherIncomeExpense,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyPurchaseOfBusiness,annualCurrentDeferredRevenue,trailingInterestExpense,trailingBasicEPS
2005-09-30,18329000,18329000,,,,-35662000.0,-40699000.0,33233000.0,,,,664000.0,,,,,,,,332702000.0,,,0.0,91277000.0,,,1795000.0,,,0.1175,,20000000.0,,,155991489.0,,,,,,,487026000.0,,,,,,,,,,,,8893000.0,25659000.0,,25659000.0,,,,,66358000.0,,,315000.0,,,,162924444.0,,,,1068000.0,189000.0,,,,,,,4190000.0,0.0,373520000.0,-62663000.0,,816538000.0,,,,18329000,254541000.0,,,,,,,,,,377248000.0,,,,,,,,28939000,0.1125,,224572000.0,-56413000.0,1401000.0,,-9249000.0,,,,,37832000,0.0,,,443018000.0,,,,-12832000.0,,-26558000.0,,146905000.0,25659000.0,,,117966000.0,,317581000.0,,561997000.0,,,,,109073000.0,,,,,,,10421000.0,347445000.0,,28750000.0,242379000.0,55939000.0,479607000,,,,,,21521000.0,-27001000.0,-134869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,30902000,30902000,-90697000.0,,,45887000.0,-4456000.0,35677000.0,8212000.0,,,1421000.0,814795000.0,,,477698000.0,,,,407115000.0,,34020000.0,0.0,102814000.0,,460751000.0,1627000.0,,378347000.0,,290681000.0,8212000.0,,,,,,,,315000.0,8939000.0,460751000.0,,258475000.0,0.0,-11000.0,,136444000.0,,12436000.0,,21203000.0,2067979000.0,9416000.0,21203000.0,99181000.0,21203000.0,,185397000.0,0.5225,46416000.0,25659000.0,170464000.0,,315000.0,-16222000.0,21203000.0,,,,,,1049000.0,542000.0,,0.5475,398841000.0,0.0,21203000.0,134812000.0,4941000.0,0.0,337097000.0,21543000.0,,814795000.0,,12436000.0,35677000.0,30902000,283382000.0,,,,,4941000.0,-12735000.0,503107000.0,,,398841000.0,-140366000.0,,-77507000.0,469087000.0,531413000.0,,,49447000,,-11000.0,185397000.0,-3816000.0,0.0,,-618000.0,,,85669000.0,1421000.0,58863000,-17603000.0,0.0,,477698000.0,-7738000.0,102814000.0,1632000.0,30597000.0,,-39906000.0,,190819000.0,21203000.0,163959809.0,,141372000.0,283382000.0,290681000.0,,531413000.0,,,0.0,,131956000.0,639551000.0,,-27748000.0,156473059.0,337097000.0,49143000.0,18003000.0,378347000.0,,48905000.0,258475000.0,46416000.0,597934000,-71302000.0,,9003000.0,,85669000.0,-10437000.0,-24344000.0,-140366000.0,28941000.0,,1428428000.0,21674000.0,85669000.0,1049000.0,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,525000,525000,,,,-29711000.0,18418000.0,37729000.0,,,,0.0,,,,,,,12436000.0,323263000.0,,,0.0,96599000.0,,,5021000.0,,,0.0025,,64702000.0,,,158792000.0,,,,,,,590479000.0,,,,,,,,,,,,9623000.0,39621000.0,,39621000.0,,,,,21203000.0,,,319000.0,,,,164064000.0,,,,1370000.0,907000.0,,,,,,,5837000.0,6270000.0,482160000.0,-48318000.0,,974256000.0,,,,525000,295823000.0,,,,,,,,,,414643000.0,,,,,,,,1741000,0.0025,-36000.0,278576000.0,-43026000.0,0.0,,-1574000.0,,,,,11364000,-746000.0,,,492096000.0,,,,-129728000.0,,-19309000.0,,142284000.0,39621000.0,,,140543000.0,,376545000.0,,678433000.0,,2790000.0,,,130920000.0,,,,,,,309000.0,378872000.0,,834000.0,268502000.0,105615000.0,465547000,,,,,,67438000.0,-18607000.0,-146141000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,42927000,42927000,,,,88098000.0,3733000.0,39613000.0,,,,21729000.0,,,,,,,9352000.0,487559000.0,,,0.0,105171000.0,,,1460000.0,,,0.2675,,,,,160474766.0,,,,,,,573263000.0,,,,,,,,,,,,10580000.0,43354000.0,,43354000.0,,,,,39621000.0,,,320000.0,,,,163531429.0,,,,1331000.0,647000.0,,,,,,,8024000.0,611000.0,436717000.0,65392000.0,,976423000.0,,,,42927000,306599000.0,,,,,,,,,,432205000.0,,,,,,,,68931000,0.2625,-46000.0,265936000.0,40847000.0,0.0,,-5867000.0,,,,,79511000,0.0,,,539706000.0,,,,17216000.0,,-21448000.0,,227385000.0,43354000.0,,,158454000.0,,394167000.0,,669824000.0,,1675000.0,,,147874000.0,,,,,,,25357000.0,421799000.0,,68284000.0,277307000.0,42550000.0,714944000,,,,,,-62917000.0,-22706000.0,-154898000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,18059000,18059000,,,,-39130000.0,-17174000.0,40604000.0,,,,1044000.0,,,,,,,10412000.0,382882000.0,,,0.0,104855000.0,,,2465000.0,,,0.1125,,31105000.0,,,160524444.0,,,,,,,605716000.0,,,,,,,,,,,,10717000.0,26180000.0,,26180000.0,,,,,43354000.0,,,322000.0,,,,164172727.0,,,,1271000.0,385000.0,,,,,,,6707000.0,2121000.0,423241000.0,-56330000.0,,988264000.0,,,,18059000,311646000.0,,,,,,,,,,448148000.0,,,,,,,,29103000,0.11,-51000.0,241674000.0,-77570000.0,0.0,,7363000.0,,,,,39820000,0.0,,,565023000.0,,,,-32453000.0,,-13431000.0,,176340000.0,26180000.0,,,147237000.0,,348844000.0,,676618000.0,,2378000.0,,,136520000.0,,,,,,,10659000.0,439857000.0,,28718000.0,283862000.0,74397000.0,559222000,,,,,,35387000.0,-17200000.0,-164286000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,29497000,29497000,-80830000.0,,,67886000.0,11425000.0,43039000.0,,,,11550000.0,1007992000.0,,,598904000.0,,,,424631000.0,,42292000.0,0.0,111721000.0,,593373000.0,1127000.0,,469355000.0,,363241000.0,,,,,,,,,322000.0,10073000.0,593373000.0,,301604000.0,0.0,-22000.0,,148020000.0,,10288000.0,,37605000.0,2369612000.0,11372000.0,37605000.0,87143000.0,37605000.0,,238905000.0,0.555,45847000.0,26180000.0,190312000.0,,322000.0,10089000.0,37605000.0,,,,,,1065000.0,749000.0,,0.5675,475943000.0,0.0,37605000.0,145332000.0,5976000.0,454000.0,409088000.0,37505000.0,,1007992000.0,,10288000.0,43039000.0,29497000,328647000.0,,,,,5976000.0,-3530000.0,603343000.0,,,475943000.0,-174339000.0,,-88894000.0,561051000.0,679345000.0,,,48244000,,-22000.0,238905000.0,29064000.0,0.0,,-3452000.0,,,91008000.0,11550000.0,59616000,746000.0,9456000.0,,598904000.0,16402000.0,111721000.0,2688000.0,12343000.0,,-26642000.0,,205267000.0,37605000.0,163978378.0,,157023000.0,328647000.0,363241000.0,,679345000.0,,2821000.0,0.0,,145651000.0,751363000.0,,-50685000.0,160366520.0,409088000.0,54324000.0,17998000.0,469355000.0,,47495000.0,301604000.0,45847000.0,629898000,-132622000.0,,9664000.0,,91008000.0,-29819000.0,-30381000.0,-174339000.0,21203000.0,,1618249000.0,-1751000.0,91008000.0,1065000.0,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,4999000,4999000,,,,-19117000.0,-1819000.0,44861000.0,,,,1934000.0,,,,,,,10258000.0,391652000.0,,,0.0,110551000.0,,,1370000.0,,,0.03,,53418000.0,,,166633333.0,,,,,,,722928000.0,,,,,,,,,,,,12013000.0,35786000.0,,35786000.0,,,,,37605000.0,,,323000.0,,,,166633333.0,,,,975000.0,925000.0,,,,,,,7309000.0,462000.0,550621000.0,-35528000.0,,1135947000.0,,,,4999000,333823000.0,,,,-21332000.0,,,,,,489245000.0,,,,,,,,8980000,0.03,-26000.0,336280000.0,-37675000.0,0.0,,-1406000.0,,,,,20993000,0.0,,,585326000.0,,,,-128077000.0,,-16324000.0,,168180000.0,35786000.0,,,159200000.0,,449740000.0,,802124000.0,,2663000.0,,,147187000.0,,,,,,,3056000.0,472501000.0,,8055000.0,305975000.0,100881000.0,559832000,,,,,,33622000.0,-16411000.0,-183270000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,43757000,43757000,,,,126647000.0,7618000.0,49836000.0,,,,17574000.0,,,,,,,10258000.0,540505000.0,,,0.0,110237000.0,,,2492000.0,,,0.275,,,,,159116364.0,,,,,,,692388000.0,,,,,,,,,,,,12357000.0,43404000.0,,43404000.0,,,,,35786000.0,,,324000.0,,,,162062963.0,,,,896000.0,604000.0,,,,,,,6069000.0,1971000.0,541470000.0,98356000.0,,1135813000.0,,,,43757000,352849000.0,,,,-42388000.0,,,,,,516200000.0,,,,,,,,71108000,0.27,,360517000.0,66800000.0,0.0,,1487000.0,,,,,83465000,0.0,,,594343000.0,,,,30540000.0,,-27415000.0,,250424000.0,43404000.0,,,179316000.0,,489224000.0,,782964000.0,,2816000.0,,,166959000.0,,,,,,,26747000.0,516258000.0,,70504000.0,321463000.0,52246000.0,790929000,,,,,,-91614000.0,-28291000.0,-194737000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,17468000,17468000,,,,-52055000.0,-17682000.0,53530000.0,,,,0.0,,,,,,,10258000.0,430552000.0,,,0.0,111450000.0,,,696000.0,,,0.1125,,88552000.0,,,155271111.0,,,,,,,699312000.0,,,,,,,,,,,,12900000.0,25722000.0,,25722000.0,,,,,43404000.0,,,325000.0,,,,158800000.0,,,,803000.0,1517000.0,,,,,,,5720000.0,254000.0,548779000.0,-75716000.0,,1133604000.0,,,,17468000,363567000.0,,,,-31204000.0,,,,,,538126000.0,,,,,,,,29669000,0.11,,292208000.0,-90977000.0,0.0,,5168000.0,,,,,42569000,0.0,,,584825000.0,,,,-6924000.0,,-23658000.0,,198647000.0,25722000.0,,,168978000.0,,404461000.0,,770037000.0,,3173000.0,,,156078000.0,,,,,,,10684000.0,533726000.0,,28152000.0,331760000.0,144318000.0,629199000,,,,,,58031000.0,-23661000.0,-206366000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,30017000,30017000,-82573000.0,,,99546000.0,-810000.0,55427000.0,55000000.0,,,5062000.0,1057971000.0,,,565337000.0,,,10258000.0,487795000.0,,51064000.0,0.0,115601000.0,,635988000.0,2876000.0,,563743000.0,,379856000.0,55000000.0,,,,,,10258000.0,,326000.0,7434000.0,635988000.0,,332928000.0,0.0,,,160041000.0,,,,13700000.0,2703212000.0,13794000.0,13700000.0,155021000.0,13700000.0,,258346000.0,0.6,112778000.0,25722000.0,211105000.0,,326000.0,-85141000.0,13700000.0,,,,,,847000.0,1991000.0,,0.6125,550143000.0,0.0,13700000.0,155004000.0,6169000.0,462000.0,492634000.0,84362000.0,,1057971000.0,,,55427000.0,30017000,366047000.0,,,,-55125000.0,6169000.0,7047000.0,692667000.0,,,550143000.0,-217215000.0,,-83547000.0,641603000.0,691924000.0,-150049000.0,,50284000,,,258346000.0,51871000.0,0.0,,1798000.0,,,96241000.0,5062000.0,64078000,0.0,3149000.0,,565337000.0,-12693000.0,115601000.0,5037000.0,63324000.0,,-15176000.0,,235457000.0,13700000.0,160401667.0,,185173000.0,366047000.0,379856000.0,,691924000.0,,1968000.0,0.0,,171379000.0,852708000.0,,-9981000.0,157128163.0,492634000.0,58763000.0,18276000.0,563743000.0,,48293000.0,332928000.0,112778000.0,723252000,-41137000.0,,10620000.0,,96241000.0,-85180000.0,-15184000.0,-217215000.0,26393000.0,,1850504000.0,71474000.0,96241000.0,847000.0,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,-1152000,-1152000,,,,-15268000.0,3683000.0,56817000.0,,,,0.0,,,,,,,10258000.0,399304000.0,,,0.0,98268000.0,,,914000.0,,,-0.0075,,102500000.0,,,150056000.0,,,,,,,747531000.0,,,,,,,,,,,,14372000.0,17383000.0,,17383000.0,,,,,13700000.0,,,326000.0,,,,150056000.0,,,,724000.0,1223000.0,,,,,,,6669000.0,121000.0,622448000.0,-41760000.0,,1188071000.0,,,,-1152000,380092000.0,,,,-2851000.0,,,,,,576166000.0,,,,,,,,-653000,-0.0075,,360785000.0,-31755000.0,0.0,,61000.0,,,,,13719000,0.0,,,565623000.0,,,,-111543000.0,,-26480000.0,,176904000.0,17383000.0,,,177557000.0,,460910000.0,,807979000.0,,3151000.0,,,163185000.0,,,,,,,-724000.0,562591000.0,,-1876000.0,345124000.0,161538000.0,576208000,,,,,,45431000.0,-26492000.0,-231042000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,47018000,47018000,,,,199056000.0,45574000.0,58463000.0,,,,25520000.0,,,,,,,10258000.0,618850000.0,,,0.0,101310000.0,,,862000.0,,,0.315,,,,,149263492.0,,,,,,,683317000.0,,,,,,,,,,,,15008000.0,62957000.0,,62957000.0,,,,,17383000.0,,,326000.0,,,,151670968.0,,,,629000.0,573000.0,,,,,,,6012000.0,90000.0,584629000.0,172081000.0,,1176319000.0,,,,47018000,391086000.0,,,,-24958000.0,,,,,,602066000.0,,,,,,,,77126000,0.31,,394014000.0,132331000.0,0.0,,1843000.0,,,,,92134000,0.0,,,591690000.0,,,,64214000.0,,-26753000.0,,279477000.0,62957000.0,,,202351000.0,,524073000.0,,785233000.0,,3000000.0,,,187343000.0,,,,,,,29535000.0,609609000.0,,76553000.0,357151000.0,60556000.0,898327000,,,,,,-126729000.0,-26975000.0,-244915000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,19761000,19761000,,,,-40183000.0,-46374000.0,61108000.0,,,,962000.0,,,,,,,10258000.0,509312000.0,,,0.0,107953000.0,,,722000.0,,,0.135,,23138000.0,,,146377778.0,,,,,,,716806000.0,,,,,,,,,,,,15345000.0,16583000.0,,16583000.0,,,,,62957000.0,,,327000.0,,,,149139623.0,,,,545000.0,,,,,,,,6183000.0,202000.0,564238000.0,-55544000.0,,1165002000.0,,,,19761000,391109000.0,,,,-14691000.0,,,,,,616774000.0,,,,,,,,32487000,0.1325,,366138000.0,-78458000.0,0.0,,101000.0,,,,,47832000,0.0,,,600764000.0,,,,-33489000.0,,-15345000.0,,224606000.0,16583000.0,,,192119000.0,,478032000.0,,773893000.0,,3041000.0,,,176774000.0,,,,,,,12795000.0,629370000.0,,32556000.0,357270000.0,86206000.0,733918000,,,,,,9154000.0,-15361000.0,-259504000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,16303000,16303000,-88435000.0,,,73844000.0,20649000.0,63227000.0,0.0,,,0.0,1075997000.0,,,610130000.0,,,10258000.0,568222000.0,,60731000.0,0.0,113465000.0,,603435000.0,652000.0,,645673000.0,,400843000.0,0.0,,,,,,10258000.0,,327000.0,3150000.0,603435000.0,12257000.0,362033000.0,0.0,,,133436000.0,,,,37232000.0,3007949000.0,16006000.0,37232000.0,217449000.0,37232000.0,28482000.0,286828000.0,0.5475,65024000.0,16583000.0,194167000.0,,327000.0,-105482000.0,37232000.0,,,,,,,406000.0,,0.555,636576000.0,0.0,37232000.0,133436000.0,5676000.0,672000.0,465867000.0,50913000.0,0.0,1075997000.0,,,63227000.0,16303000,391694000.0,,,,-11366000.0,5676000.0,1566000.0,778825000.0,,0.0,636576000.0,-274543000.0,,-91759000.0,715961000.0,684303000.0,-53866000.0,,26609000,,,286828000.0,39272000.0,0.0,,-439000.0,,,81930000.0,0.0,42615000,-91759000.0,1085000.0,,610130000.0,23532000.0,113465000.0,2133000.0,113371000.0,-908903000.0,-19857000.0,,231274000.0,37232000.0,149856000.0,,204665000.0,391694000.0,400843000.0,,684303000.0,,3065000.0,0.0,,188659000.0,912261000.0,,61390000.0,147320000.0,465867000.0,51506000.0,9900000.0,645673000.0,,26203000.0,362033000.0,65024000.0,799496000,32553000.0,,12257000.0,,81930000.0,-33338000.0,-22931000.0,-274543000.0,13700000.0,,2095688000.0,125690000.0,81930000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,470000,470000,,,,-12605000.0,132000.0,64586000.0,,,,0.0,,,,,,,10258000.0,449135000.0,,,0.0,103136000.0,,,523000.0,,,0.0025,,40000000.0,,,146212000.0,,,,,,,730127000.0,,,,,,,,,,,,16201000.0,37364000.0,,37364000.0,,,,,37232000.0,,,327000.0,,,,146212000.0,,,,,414000.0,,,,,,,4969000.0,316000.0,594774000.0,-31460000.0,,1200436000.0,,,,470000,395090000.0,,,,-9118000.0,,,,,2217000.0,651182000.0,,,,,,,,1185000,0.0025,,382620000.0,-28753000.0,0.0,,-3884000.0,,3302000.0,,,17386000,0.0,,,605662000.0,,,,-126692000.0,,-18852000.0,,201036000.0,37364000.0,,95792000.0,199851000.0,,488494000.0,,805346000.0,,3302000.0,,,183650000.0,,-159708000.0,,,,,301000.0,646143000.0,,771000.0,364718000.0,106280000.0,650171000,,,,,,31589000.0,-18855000.0,-286464000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,54764000,54764000,,,,109060000.0,54724000.0,68039000.0,,,,0.0,,,,,,,10258000.0,644306000.0,,,0.0,109535000.0,,,1149000.0,,,0.3825,,0.0,,,143536000.0,,,,,,,644925000.0,,,,,,,,,,,,16135000.0,91845000.0,,91845000.0,,,,,37364000.0,,,328000.0,,,,146056000.0,,,,,264000.0,,,,,,,5093000.0,683000.0,507098000.0,93771000.0,,1171511000.0,,,,54764000,395141000.0,,,,-742000.0,,,,,32673000.0,666246000.0,,,,,,,,88294000,0.375,,294776000.0,38999000.0,0.0,,-3709000.0,,2824000.0,,,104429000,0.0,,,664413000.0,,,,85202000.0,,-15286000.0,,302198000.0,91845000.0,,-87844000.0,213904000.0,,437460000.0,,776370000.0,,2824000.0,,,197769000.0,,-114597000.0,,,,,33266000.0,700907000.0,,88030000.0,363895000.0,69638000.0,946504000,,,,,,-39050000.0,-15289000.0,-302351000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,21979000,21979000,,,,14569000.0,3026000.0,70369000.0,,,,0.0,,,,,,,10258000.0,501692000.0,,,0.0,119417000.0,,,2827000.0,,,0.1525,,0.0,,,144136000.0,,,,,,,703989000.0,,,,,,,,,,,,16421000.0,94871000.0,,94871000.0,,,,,91845000.0,,,330000.0,,,,146844000.0,,,,,461000.0,,,,,,,5259000.0,1925000.0,548556000.0,-722000.0,,1242097000.0,,,,21979000,391443000.0,,,,-915000.0,,,,,0.0,681331000.0,,,,,,,,35797000,0.15,,356822000.0,-25373000.0,0.0,,-1550000.0,,3033000.0,,,52218000,0.0,,,693541000.0,,,,-59064000.0,,-15253000.0,,246038000.0,94871000.0,,62046000.0,210241000.0,,476653000.0,,850654000.0,,3033000.0,,,193820000.0,,-127000.0,,,,,13357000.0,722886000.0,,35336000.0,362741000.0,71903000.0,747730000,,,,,,3710000.0,-15291000.0,-318590000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,38253000,38253000,-73877000.0,,,104293000.0,77980000.0,77655000.0,0.0,,,0.0,1230845000.0,,,733203000.0,,,10258000.0,576847000.0,,66258000.0,0.0,137375000.0,,601249000.0,1480000.0,,761139000.0,,418580000.0,0.0,,,,,,10258000.0,,330000.0,5978000.0,601249000.0,12130000.0,370245000.0,0.0,,,184633000.0,,,,172851000.0,3206937000.0,17501000.0,172851000.0,215317000.0,172851000.0,-13620000.0,273208000.0,0.7875,79062000.0,94871000.0,250891000.0,,330000.0,-5578000.0,172851000.0,,,,,,,505000.0,,0.8025,705380000.0,0.0,172851000.0,182989000.0,4922000.0,1356000.0,497642000.0,79754000.0,7605000.0,1230845000.0,,,77655000.0,38253000,396516000.0,,,,-4514000.0,4922000.0,-13597000.0,850324000.0,,7605000.0,705380000.0,-335135000.0,,-73974000.0,784066000.0,834329000.0,-15289000.0,,59357000,,,273208000.0,49974000.0,17909000.0,,-4454000.0,,2971000.0,115466000.0,0.0,76858000,0.0,4280000.0,,733203000.0,135862000.0,137375000.0,1644000.0,102740000.0,-274581000.0,-24486000.0,,285685000.0,172851000.0,146596000.0,-83614000.0,226328000.0,396516000.0,418580000.0,,834329000.0,,2971000.0,17909000.0,,208827000.0,1034957000.0,-149000.0,34847000.0,143960000.0,497642000.0,67523000.0,20599000.0,761139000.0,,58852000.0,370245000.0,79062000.0,862532000,2186000.0,,12130000.0,,115466000.0,-1827000.0,-24539000.0,-335135000.0,36989000.0,,2171980000.0,141343000.0,115466000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,9308000,9308000,,,,-20975000.0,-34791000.0,30611000.0,,,,0.0,,,,,,,10258000.0,482033000.0,,,0.0,102895000.0,,,6187000.0,,,0.065,,0.0,,,144620000.0,,,,,,,755617000.0,,,,,-5074000.0,,,,,,,16654000.0,138060000.0,,138060000.0,,,,,172851000.0,,,333000.0,,,,148000000.0,,,,,318000.0,,,,,,,4856000.0,-657000.0,595367000.0,-33915000.0,,1340543000.0,,,,9308000,394624000.0,,,,-3803000.0,,,,,872000.0,715910000.0,,,,,,,,14420000,0.0625,,394955000.0,-52356000.0,0.0,64350000.0,1858000.0,,3154000.0,,,31074000,0.0,,,745176000.0,,,,-154368000.0,,-12652000.0,,228884000.0,138060000.0,,121747000.0,214464000.0,,499082000.0,,945919000.0,,3154000.0,,,197810000.0,,-257000.0,,,,,4794000.0,765373000.0,,14102000.0,365838000.0,96285000.0,710917000,,,,,,-1164000.0,-12940000.0,-350072000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,76487000,76487000,,,,91956000.0,43019000.0,27355000.0,,,,0.0,,,,,,,10258000.0,706853000.0,,,0.0,110397000.0,,,5750000.0,15913000.0,,0.5275,,0.0,,,145332000.0,,,,,,,702405000.0,,,,,-5093000.0,,,,,,,17157000.0,196992000.0,,181079000.0,,,,,138060000.0,,,334000.0,,,,149356000.0,,,,,241000.0,,,,,,,5391000.0,0.0,546858000.0,67969000.0,,1363243000.0,,,,76487000,406024000.0,,,,-9893000.0,,,,,51601000.0,739447000.0,,,,,,,,122322000,0.5125,,289538000.0,3307000.0,0.0,66385000.0,-8260000.0,,3072000.0,,,139479000,-15913000.0,,,816385000.0,,,,53212000.0,,-39898000.0,,358803000.0,181079000.0,,-105417000.0,236481000.0,,451880000.0,,957219000.0,,3072000.0,,,219324000.0,,-213000.0,,,,,45594000.0,836767000.0,,122081000.0,372542000.0,94978000.0,1065656000,,,,,,-9039000.0,-23987000.0,-366905000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
