date,quarterlyDilutedAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingNetOtherFinancingCharges,annualOperatingExpense,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualCapitalExpenditure,annualChangesInAccountReceivables,annualInterestExpense,quarterlyChangeInInventory,annualCurrentAssets,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,trailingCostOfRevenue,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualRetainedEarnings,annualDilutedAverageShares,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualBeginningCashPosition,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualNetIncome,annualTotalAssets,annualDilutedEPS,quarterlyRepaymentOfDebt,annualCurrentDebt,annualTotalNonCurrentAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockholdersEquity,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,annualCapitalStock,annualGoodwill,quarterlyBasicAverageShares,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,trailingChangeInInventory,annualNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,annualInventory,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,trailingPretaxIncome,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,trailingPurchaseOfInvestment,annualPretaxIncome,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingEndCashPosition,annualBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingBasicAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.772934400,566528000.0,300000000,,8161000000.0,,,,1233000000.0,646000000.0,,-102000000.0,,,36000000.0,,,8342000000.0,,,,3187000000,,,,,,,45000000.0,,-46000000.0,,688000000.0,,,,,,-46000000.0,,-79000000.0,,443000000,,,,,,,,,1309000000.0,,0.345,4913000000.0,289000000.0,,,3248000000.0,1108000000.0,,4529000000.0,346000000.0,3000000.0,,,,,2627000000.0,,,,,,346000000.0,,,,,616000000.0,,,,,,,,,,2996000000.0,,0.0,,,,,,,,,196000000.0,,1694000000.0,196000000,27000000.0,,,,,242000000.0,,-4273000000.0,1082000000.0,-319000000.0,-144000000.0,1531000000.0,386000000.0,,,,0.0,93000000.0,,,566528000.0,4069000000.0,,,1531000000.0,2541000000.0,,,1789000000.0,,,,,,6000000.0,-123000000.0,,,,,,,358000000.0,98000000.0,811000000.0,,,,,,,,,,,,,,,,196000000.0,,,,,6259000000.0,10788000000.0,,,,10000000.0,,-2000000.0,,,,143000000.0,688000000.0,,0.345,,,688000000.0,38000000.0,,,226000000.0,,,,,,,
1970-01-01 00:00:00.780883200,566042000.0,282000000,,8106000000.0,,,,1273000000.0,607000000.0,,-21000000.0,,,41000000.0,,,8502000000.0,,,,3110000000,,,,,,,11000000.0,,-52000000.0,,790000000.0,,,,,,-47000000.0,,-7000000.0,,418000000,,,,,,,,,1453000000.0,,0.335,4878000000.0,276000000.0,,,3228000000.0,1114000000.0,,4632000000.0,325000000.0,6000000.0,,,,,2798000000.0,,,,,,325000000.0,,,,,610000000.0,,,,,,,,,,2991000000.0,,0.0,,,,,,,,,189000000.0,,1693000000.0,189000000,28000000.0,,,,,284000000.0,,-4398000000.0,1054000000.0,-130000000.0,-143000000.0,1446000000.0,441000000.0,,,,0.0,87000000.0,,,566042000.0,4104000000.0,,,1539000000.0,2503000000.0,,,1722000000.0,,,,,,11000000.0,102000000.0,,,,,,,358000000.0,141000000.0,688000000.0,,,,,,,,,,,,,,,,189000000.0,,,,,6272000000.0,10904000000.0,,,,37000000.0,,72000000.0,,,,136000000.0,790000000.0,,0.335,,,790000000.0,34000000.0,,,233000000.0,,,,,,,
1970-01-01 00:00:00.788832000,,300000000,-110000000.0,8339000000.0,,1.34,,1296000000.0,681000000.0,,79000000.0,,,68000000.0,1832000000.0,,8792000000.0,,1366000000.0,,3534000000,759000000.0,,508000000.0,-639000000.0,,143000000.0,77000000.0,4585000000.0,-686000000.0,,508000000.0,,,0.0,,1127000000.0,-46000000.0,180000000.0,-2000000.0,759000000.0,446000000,,,4948000000.0,-4532000000.0,,,-266000000.0,8339000000.0,1613000000.0,43000000.0,,4948000000.0,296000000.0,404000000.0,,3391000000.0,1349000000.0,,4585000000.0,381000000.0,150000000.0,,,,,2982000000.0,1613000000.0,567150000.0,,-180000000.0,892000000.0,381000000.0,1424000000.0,637000000.0,352000000.0,10299000000.0,637000000.0,759000000.0,11321000000.0,1.34,,263000000.0,6736000000.0,,1366000000.0,,3118000000.0,,0.0,,,,,90000000.0,406000000.0,2982000000.0,,205000000.0,-872000000.0,1743000000.0,205000000,31000000.0,,134000000.0,,560000000.0,451000000.0,,-4532000000.0,1127000000.0,-47000000.0,-241000000.0,1424000000.0,406000000.0,,1697000000.0,,0.0,91000000.0,358000000.0,1349000000.0,,4260000000.0,,,1697000000.0,2853000000.0,,4260000000.0,1832000000.0,,1043000000.0,1743000000.0,,,2000000.0,-282000000.0,2518000000.0,3391000000.0,1712000000.0,,,,358000000.0,210000000.0,790000000.0,3118000000.0,,58000000.0,,0.0,508000000.0,12817000000.0,,154000000.0,-384000000.0,,1111000000.0,,-555000000.0,,205000000.0,,,,508000000.0,6736000000.0,11321000000.0,,,,58000000.0,1152000000.0,4000000.0,103000000.0,,566417910.0,146000000.0,508000000.0,,,,8792000000.0,508000000.0,34000000.0,1296000000.0,,263000000.0,,,,,,,
1970-01-01 00:00:00.796608000,567530000.0,314000000,,8514000000.0,,,,1291000000.0,672000000.0,,-268000000.0,,,40000000.0,,,9010000000.0,,,,3419000000,,,,,,,-124000000.0,,-94000000.0,,512000000.0,,,,,,-54000000.0,,-1000000.0,,466000000,,,,,,,,,1762000000.0,,0.35,4859000000.0,303000000.0,,,3655000000.0,1347000000.0,,4903000000.0,358000000.0,0.0,,,,,3203000000.0,,,,,,358000000.0,,,,,653000000.0,,,,,,,,,,3114000000.0,,0.0,,,,,,,,,198000000.0,,1877000000.0,198000000,30000000.0,,,,,100000000.0,,-4718000000.0,1175000000.0,-2000000.0,-145000000.0,1317000000.0,428000000.0,,,,0.0,105000000.0,,,567530000.0,4292000000.0,,,1861000000.0,2747000000.0,,,1953000000.0,,,,,,20000000.0,4000000.0,,,,,,,358000000.0,-45000000.0,508000000.0,,,,,,,,,,,,,,,,198000000.0,,,,,6814000000.0,11717000000.0,,,,107000000.0,,,,,,152000000.0,512000000.0,,0.35,,,512000000.0,41000000.0,,,411000000.0,,,,,,,
1970-01-01 00:00:00.804470400,567892000.0,354000000,,8700000000.0,,,,1255000000.0,728000000.0,,-203000000.0,,,62000000.0,,,9285000000.0,,,,3630000000,,,,,,,-22000000.0,,-318000000.0,,575000000.0,,,,,,-55000000.0,,-90000000.0,,509000000,,,,,,,,,1941000000.0,,0.4,4870000000.0,345000000.0,,,3830000000.0,1398000000.0,,5022000000.0,374000000.0,15000000.0,,,,,3345000000.0,,,,,,374000000.0,,,,,679000000.0,,,,,,,,,,3104000000.0,,0.0,,,,,,,,,227000000.0,,1921000000.0,227000000,37000000.0,,,,,229000000.0,,-4851000000.0,1191000000.0,152000000.0,-175000000.0,1304000000.0,462000000.0,,,,0.0,118000000.0,,,567892000.0,4434000000.0,,,1847000000.0,2902000000.0,,,1870000000.0,,,,,,28000000.0,63000000.0,,,,,,,358000000.0,54000000.0,512000000.0,,,,,,,,,,,,,,,,227000000.0,,,,,7023000000.0,12045000000.0,,,,135000000.0,,,,,,155000000.0,575000000.0,,0.4,,,575000000.0,46000000.0,,,705000000.0,,,,,,,
1970-01-01 00:00:00.812419200,566210000.0,330000000,,8624000000.0,,,,1193000000.0,699000000.0,,-342000000.0,,,104000000.0,,,9408000000.0,,,,3499000000,,,,,,,-80000000.0,,-193000000.0,,545000000.0,,,,,,-54000000.0,,-79000000.0,,483000000,,,,,,,,,2114000000.0,,0.385,4994000000.0,322000000.0,,,3630000000.0,1387000000.0,,4985000000.0,369000000.0,0.0,,,,,3437000000.0,,,,,,369000000.0,,,,,663000000.0,,,,,,,,,,3076000000.0,,0.0,,,,,,,,,217000000.0,,1997000000.0,217000000,35000000.0,,,,,134000000.0,,-4945000000.0,1226000000.0,29000000.0,-192000000.0,1377000000.0,541000000.0,,,,0.0,105000000.0,,,566210000.0,4463000000.0,,,1780000000.0,2800000000.0,,,1674000000.0,,,,,,34000000.0,-30000000.0,,,,,,,358000000.0,-58000000.0,575000000.0,,,,,,,,,,,,,,,,217000000.0,,,,,7076000000.0,12061000000.0,,,,96000000.0,,,,,,153000000.0,545000000.0,,0.385,,,545000000.0,43000000.0,,,763000000.0,,,,,,,
1970-01-01 00:00:00.820368000,,262000000,-239000000.0,8873000000.0,,1.545,,1385000000.0,708000000.0,,364000000.0,,,-8000000.0,1775000000.0,,9785000000.0,,1547000000.0,,3798000000,875000000.0,,540000000.0,-746000000.0,,168000000.0,85000000.0,4890000000.0,-499000000.0,,540000000.0,,,0.0,,1261000000.0,-54000000.0,198000000.0,-69000000.0,875000000.0,414000000,,,5069000000.0,-5043000000.0,,,-449000000.0,8873000000.0,2315000000.0,104000000.0,,5069000000.0,291000000.0,470000000.0,,3804000000.0,1572000000.0,,4890000000.0,446000000.0,8000000.0,,,,,3592000000.0,2315000000.0,567206000.0,,-217000000.0,508000000.0,402000000.0,1366000000.0,608000000.0,386000000.0,11539000000.0,608000000.0,875000000.0,12465000000.0,1.545,,644000000.0,7575000000.0,,1503000000.0,,3152000000.0,,0.0,,,,,,551000000.0,3592000000.0,,233000000.0,-1104000000.0,1991000000.0,233000000,24000000.0,,-141000000.0,,612000000.0,753000000.0,,-5043000000.0,1261000000.0,-259000000.0,-234000000.0,1366000000.0,551000000.0,,1751000000.0,,0.0,58000000.0,358000000.0,1572000000.0,,4742000000.0,,,1751000000.0,3090000000.0,,4742000000.0,1775000000.0,,1216000000.0,1991000000.0,,,22000000.0,-5000000.0,2807000000.0,3804000000.0,1872000000.0,,,,358000000.0,519000000.0,545000000.0,3152000000.0,,88000000.0,,0.0,540000000.0,14346000000.0,,23000000.0,32000000.0,,1261000000.0,,-80000000.0,,233000000.0,,,,540000000.0,7575000000.0,12465000000.0,,,,88000000.0,1260000000.0,,126000000.0,,566343042.0,152000000.0,540000000.0,,,,9785000000.0,540000000.0,38000000.0,1385000000.0,,644000000.0,,,,,,,
1970-01-01 00:00:00.828230400,565700000.0,365000000,,8931000000.0,,,,1400000000.0,766000000.0,,-355000000.0,,,14000000.0,,,9876000000.0,,,,3778000000,,,,,,,-129000000.0,,-110000000.0,,558000000.0,,,,,,-65000000.0,,-135000000.0,,533000000,,,,,,,,,2516000000.0,,0.4,4952000000.0,342000000.0,,,3979000000.0,1556000000.0,,5121000000.0,401000000.0,-3000000.0,,,,,3691000000.0,,,,,,401000000.0,,,,,608000000.0,,,,,,,,,,3088000000.0,,0.0,,,,,,,,,225000000.0,,2123000000.0,225000000,27000000.0,,,,,56000000.0,,-5187000000.0,1256000000.0,72000000.0,-180000000.0,1344000000.0,520000000.0,,,,0.0,117000000.0,,,565700000.0,4689000000.0,,,1832000000.0,3012000000.0,,,1781000000.0,,,,,,62000000.0,18000000.0,,,,,,,358000000.0,-124000000.0,540000000.0,,,,,,,,,,,,,,,,225000000.0,,,,,7501000000.0,12622000000.0,,,,63000000.0,,,,,,168000000.0,558000000.0,,0.4,,,558000000.0,50000000.0,,,798000000.0,,,,,,,
1970-01-01 00:00:00.836092800,565540000.0,401000000,,9108000000.0,,,,1111000000.0,112000000.0,,-300000000.0,,,114000000.0,,,8758000000.0,,,,3347000000,,,,,,,-6000000.0,,970000000.0,,1714000000.0,,,,,,-65000000.0,,-68000000.0,,556000000,,,,,,,,,2744000000.0,,0.48,4948000000.0,433000000.0,,,4160000000.0,1395000000.0,,6263000000.0,-289000000.0,1000000.0,,,,,3847000000.0,,,,,,366000000.0,,,,,604000000.0,,,,,,,,,,3114000000.0,,0.0,,,,,,,,,272000000.0,,1998000000.0,272000000,734000000.0,,,,,190000000.0,,-4712000000.0,1251000000.0,-4000000.0,-166000000.0,1330000000.0,504000000.0,,,,0.0,161000000.0,,,565540000.0,4046000000.0,,,1947000000.0,3235000000.0,,,2141000000.0,,,,,,17000000.0,1156000000.0,,,,,,,358000000.0,24000000.0,558000000.0,,,,,,,,,,,,,,,,272000000.0,,,,,6692000000.0,12955000000.0,,,,29000000.0,,,,,,155000000.0,1714000000.0,,0.48,,,1714000000.0,47000000.0,,,908000000.0,,,,,,,
1970-01-01 00:00:00.844041600,565702000.0,371000000,,8905000000.0,,,,1103000000.0,750000000.0,,-241000000.0,,,114000000.0,,,8826000000.0,,,,3348000000,,,,,,,-44000000.0,,-2000000.0,,1801000000.0,,,,,,-66000000.0,,-105000000.0,,521000000,,,,,,,,,2974000000.0,,0.45,4993000000.0,381000000.0,,,3912000000.0,1383000000.0,,6148000000.0,379000000.0,-4000000.0,,,,,4027000000.0,,,,,,379000000.0,,,,,581000000.0,,,,,,,,,,3081000000.0,,0.0,,,,,,,,,253000000.0,,2041000000.0,253000000,57000000.0,,,,,268000000.0,,-4729000000.0,1304000000.0,-179000000.0,-151000000.0,1317000000.0,595000000.0,,,,0.0,128000000.0,,,565702000.0,4097000000.0,,,1725000000.0,2598000000.0,,,1905000000.0,,,,,,34000000.0,87000000.0,,,,,,,358000000.0,117000000.0,1714000000.0,,,,,,,,,,,,,,,,253000000.0,,,,,6784000000.0,12932000000.0,,,,46000000.0,,,,,,150000000.0,1801000000.0,,0.45,,,1801000000.0,47000000.0,,,904000000.0,,,,,,,
1970-01-01 00:00:00.851990400,,372000000,-409000000.0,8649000000.0,,1.805,,1187000000.0,737000000.0,,323000000.0,,,-29000000.0,1895000000.0,,8976000000.0,,856000000.0,,3498000000,1020000000.0,,1465000000.0,-755000000.0,,186000000.0,92000000.0,5839000000.0,-585000000.0,,1465000000.0,,,0.0,,1353000000.0,-66000000.0,213000000.0,-101000000.0,1020000000.0,501000000,301000000.0,,4953000000.0,-4757000000.0,,,-573000000.0,8649000000.0,3214000000.0,147000000.0,,4953000000.0,397000000.0,441000000.0,,3696000000.0,1418000000.0,,5839000000.0,365000000.0,14000000.0,,,,,4180000000.0,3214000000.0,565648000.0,,-262000000.0,540000000.0,365000000.0,1317000000.0,466000000.0,533000000.0,11606000000.0,466000000.0,1020000000.0,12829000000.0,1.805,,614000000.0,6990000000.0,,1511000000.0,,3026000000.0,,0.0,,,,,,610000000.0,4180000000.0,,270000000.0,273000000.0,1946000000.0,270000000,-9000000.0,,-87000000.0,,602000000.0,682000000.0,-301000000.0,-4757000000.0,1353000000.0,-433000000.0,-258000000.0,1317000000.0,610000000.0,,1661000000.0,,0.0,127000000.0,358000000.0,1418000000.0,,4219000000.0,,,1661000000.0,2761000000.0,,4219000000.0,1895000000.0,,1196000000.0,1946000000.0,,301000000.0,34000000.0,-336000000.0,2365000000.0,3696000000.0,2111000000.0,,,,358000000.0,424000000.0,1801000000.0,3026000000.0,,14000000.0,,0.0,1766000000.0,13971000000.0,,8000000.0,925000000.0,,1553000000.0,,-544000000.0,,270000000.0,,,,1465000000.0,6990000000.0,12829000000.0,,,,14000000.0,1509000000.0,,809000000.0,,565096953.0,129000000.0,1465000000.0,,,,8976000000.0,1766000000.0,42000000.0,1187000000.0,,614000000.0,,,,,,,
1970-01-01 00:00:00.859766400,582400000.0,357000000,,8528000000.0,,,,1135000000.0,722000000.0,,-324000000.0,,,15000000.0,,,8996000000.0,,,,3327000000,,,,,,,-126000000.0,,-231000000.0,,1265000000.0,,,,,,-72000000.0,,-123000000.0,,507000000,,,,,,,,,3401000000.0,,0.46,4972000000.0,390000000.0,,,3556000000.0,1400000000.0,,5795000000.0,365000000.0,8000000.0,,,,,4190000000.0,,,,,,365000000.0,,,,,444000000.0,,,,,,,,,,3126000000.0,,-45000000.0,,,,,,,,,259000000.0,,2050000000.0,259000000,75000000.0,,,,,94000000.0,,-4833000000.0,1360000000.0,-63000000.0,-146000000.0,1256000000.0,590000000.0,,,,0.0,131000000.0,,,567000000.0,4163000000.0,,,1636000000.0,2605000000.0,,,1749000000.0,,,,,400000000.0,180000000.0,-200000000.0,,,,,,,358000000.0,-52000000.0,1465000000.0,,,,,,,,,,,,,,,,259000000.0,,,,,6923000000.0,12718000000.0,,-99000000.0,,-72000000.0,,,,,,150000000.0,1265000000.0,,0.45,,,1665000000.0,42000000.0,,,672000000.0,,,,,,,
1970-01-01 00:00:00.867628800,580300000.0,428000000,,8560000000.0,,,,1180000000.0,814000000.0,,-126000000.0,,,52000000.0,,,9118000000.0,,,,3578000000,,,,,,,-32000000.0,,-562000000.0,,1000000000.0,,,,,,-76000000.0,,-167000000.0,,583000000,,,,,,,,,3630000000.0,,0.54,4966000000.0,458000000.0,,,3594000000.0,1657000000.0,,5638000000.0,386000000.0,4000000.0,,,,,4352000000.0,,,,,,386000000.0,,,,,450000000.0,,,,,,,,,,3065000000.0,,0.0,,,,,,,,,305000000.0,,2129000000.0,305000000,69000000.0,,,,,370000000.0,,-4918000000.0,1417000000.0,-73000000.0,-163000000.0,1263000000.0,638000000.0,,,,0.0,153000000.0,,,565400000.0,4200000000.0,,,1594000000.0,2764000000.0,,,1583000000.0,,,,,465000000.0,33000000.0,-265000000.0,,,,,,,716000000.0,207000000.0,1265000000.0,,,,,,,,,,,,,,,,305000000.0,,,,,7274000000.0,12912000000.0,,-65000000.0,,-106000000.0,,,,,,155000000.0,1000000000.0,,0.52,,,1465000000.0,39000000.0,,,831000000.0,,,,,,,
1970-01-01 00:00:00.875577600,581100000.0,423000000,,8655000000.0,,,,1197000000.0,817000000.0,,-125000000.0,,,1000000.0,,,9253000000.0,,,,3657000000,,,,,,,-21000000.0,,-619000000.0,,485000000.0,,,,,,-73000000.0,,-356000000.0,,574000000,,,,,,,,,3849000000.0,,0.52,4797000000.0,431000000.0,,,3858000000.0,2092000000.0,,5228000000.0,394000000.0,8000000.0,,,,,4419000000.0,,,,,,394000000.0,,,,,449000000.0,,,,,,,,,,2946000000.0,,3000000.0,,,,,,,,,292000000.0,,2191000000.0,292000000,58000000.0,,,,,301000000.0,,-5005000000.0,1506000000.0,-197000000.0,-162000000.0,1313000000.0,538000000.0,,,,0.0,139000000.0,,,564500000.0,4248000000.0,,,1629000000.0,2840000000.0,,,1608000000.0,,,,,474000000.0,34000000.0,-515000000.0,,,,,,,716000000.0,139000000.0,1000000000.0,,,,,,,,,,,,,,,,292000000.0,,,,,7846000000.0,13074000000.0,,-9000000.0,,-137000000.0,,,,,,151000000.0,485000000.0,,0.5,,,959000000.0,50000000.0,,,1053000000.0,,,,,,,
1970-01-01 00:00:00.883526400,,428000000,-898000000.0,9321000000.0,,2.07,,1345000000.0,638000000.0,,-5000000.0,,,70000000.0,1999000000.0,,9189000000.0,,1355000000.0,,3910000000,1170000000.0,,611000000.0,-717000000.0,,175000000.0,87000000.0,5573000000.0,129000000.0,,611000000.0,,,-42000000.0,,1457000000.0,-74000000.0,138000000.0,-252000000.0,1170000000.0,581000000,430000000.0,,4885000000.0,-4938000000.0,,,-580000000.0,9321000000.0,4089000000.0,263000000.0,,4885000000.0,437000000.0,589000000.0,,4436000000.0,2426000000.0,,5573000000.0,210000000.0,-1000000.0,,,,,4386000000.0,4089000000.0,579207921.0,,-295000000.0,1465000000.0,436000000.0,1215000000.0,553000000.0,546000000.0,11481000000.0,553000000.0,1170000000.0,13707000000.0,2.02,,1092000000.0,8134000000.0,,1581000000.0,,2976000000.0,,0.0,,,,,,694000000.0,4386000000.0,,314000000.0,-1283000000.0,2093000000.0,314000000,229000000.0,,-92000000.0,,609000000.0,541000000.0,-129000000.0,-4938000000.0,1457000000.0,-544000000.0,-246000000.0,1215000000.0,694000000.0,,1886000000.0,,0.0,123000000.0,716000000.0,2426000000.0,,4251000000.0,,,1886000000.0,3272000000.0,,4251000000.0,1999000000.0,,1306000000.0,2093000000.0,,430000000.0,16000000.0,126000000.0,2991000000.0,4436000000.0,2245000000.0,,,,716000000.0,295000000.0,485000000.0,2976000000.0,,-179000000.0,,0.0,1041000000.0,14472000000.0,,19000000.0,-854000000.0,,1716000000.0,,-877000000.0,,314000000.0,,,,611000000.0,8134000000.0,13707000000.0,,44000000.0,,-179000000.0,1636000000.0,,431000000.0,,565217391.0,153000000.0,611000000.0,,,,9189000000.0,1041000000.0,44000000.0,1345000000.0,,1092000000.0,,,,,,,
1970-01-01 00:00:00.891302400,578400000.0,439000000,,8837000000.0,,,,1343000000.0,837000000.0,,-340000000.0,,,-22000000.0,,,9173000000.0,,,,3646000000,,,,,,,-86000000.0,,390000000.0,,483000000.0,,,,,,-85000000.0,,-298000000.0,,592000000,,,,,,,,,4304000000.0,,0.53,5102000000.0,438000000.0,,,3735000000.0,2580000000.0,,5369000000.0,398000000.0,-1000000.0,,,,,4771000000.0,,,,,,398000000.0,,,,,560000000.0,,,,,,,,,,2882000000.0,,0.0,,,,,,,,,300000000.0,,2330000000.0,300000000,33000000.0,,,,,86000000.0,,-4965000000.0,1451000000.0,-604000000.0,-124000000.0,1592000000.0,628000000.0,,,,0.0,138000000.0,,,564300000.0,4208000000.0,,,1942000000.0,2809000000.0,,,1935000000.0,,,,,54000000.0,46000000.0,-128000000.0,,,,,,,716000000.0,-38000000.0,611000000.0,,,,,,,,,,,,,,,,300000000.0,,,,,8239000000.0,13608000000.0,,,,-221000000.0,,376000000.0,,,,153000000.0,483000000.0,,0.52,,,537000000.0,34000000.0,,,457000000.0,,,,,,,
1970-01-01 00:00:00.899164800,577100000.0,514000000,,9074000000.0,,,,1386000000.0,920000000.0,,-148000000.0,,,60000000.0,,,9106000000.0,,,,3869000000,,,,,,,-42000000.0,,-325000000.0,,507000000.0,,,,,,-85000000.0,,-321000000.0,,663000000,,,,,,,,,4569000000.0,,0.62,5156000000.0,511000000.0,,,3918000000.0,2881000000.0,,5312000000.0,406000000.0,1000000.0,,,,,4823000000.0,,,,,,406000000.0,,,,,565000000.0,,,,,,,,,,2917000000.0,,0.0,,,,,,,,,350000000.0,,2409000000.0,350000000,29000000.0,,,,,412000000.0,,-4909000000.0,1507000000.0,-63000000.0,-156000000.0,1638000000.0,601000000.0,,,,0.0,161000000.0,,,563200000.0,4197000000.0,,,1809000000.0,2949000000.0,,,1668000000.0,,,,,22000000.0,45000000.0,24000000.0,,,,,,,716000000.0,256000000.0,483000000.0,,,,,,,,,,,,,,,,350000000.0,,,,,8585000000.0,13897000000.0,,,,-220000000.0,,32000000.0,,,,149000000.0,507000000.0,,0.61,,,529000000.0,32000000.0,,,864000000.0,,,,,,,
1970-01-01 00:00:00.907113600,571500000.0,507000000,,8992000000.0,,,,1268000000.0,903000000.0,,-286000000.0,,,115000000.0,,,9359000000.0,,,,3741000000,,,,,,,-14000000.0,,-83000000.0,,566000000.0,,,,,,-84000000.0,,-160000000.0,,658000000,,,,,,,,,4814000000.0,,0.59,4988000000.0,480000000.0,,,4004000000.0,2988000000.0,,5308000000.0,396000000.0,0.0,,,,,5032000000.0,,,,,,396000000.0,,,,,589000000.0,,,,,,,,,,2874000000.0,,0.0,,,,,,,,,329000000.0,,2446000000.0,329000000,11000000.0,,,,,320000000.0,,-5072000000.0,1441000000.0,-178000000.0,-165000000.0,1459000000.0,655000000.0,,,,0.0,151000000.0,,,560000000.0,4287000000.0,,,1707000000.0,2838000000.0,,,1736000000.0,,,,,,31000000.0,59000000.0,,,,,,,716000000.0,155000000.0,507000000.0,,,,,,,,,,,,,,,,329000000.0,,,,,8716000000.0,14024000000.0,,,,-169000000.0,,22000000.0,,,,151000000.0,566000000.0,,0.58,,,566000000.0,38000000.0,,,1000000000.0,,,,,,,
