date,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyRetainedEarnings,annualGainsLossesNotAffectingRetainedEarnings,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualOperatingIncome,quarterlyGoodwill,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyCurrentLiabilities,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyCurrentAssets,trailingNetIncome,annualBasicEPS,quarterlyTotalAssets,trailingEndCashPosition,annualNonCurrentDeferredRevenue,trailingTaxProvision,annualNetIncome,trailingPretaxIncome,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,trailingOperatingIncome,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyBasicEPS,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyGrossProfit,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualCashAndCashEquivalents,annualDepreciationAndAmortization,annualCurrentAssets,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualDilutedEPS,annualStockholdersEquity,annualTotalAssets,annualTaxProvision,quarterlyOtherIncomeExpense,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingOperatingCashFlow,annualAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualOtherIntangibleAssets,annualTotalNonCurrentAssets,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossProfit,trailingGrossProfit,annualEbitda,annualRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,annualDilutedAverageShares,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingOtherNonCashItems,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyOtherIntangibleAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,annualCapitalExpenditure,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingNetIncomeContinuousOperations,trailingNetOtherFinancingCharges,trailingOperatingExpense,quarterlyGrossPPE,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingBeginningCashPosition,trailingStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital,quarterlyTaxProvision,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualBasicAverageShares,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyOtherNonCashItems,annualTotalRevenue,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualNetOtherFinancingCharges,annualStockBasedCompensation,trailingChangesInAccountReceivables,annualGoodwill,annualChangeInInventory,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,annualCashDividendsPaid,trailingBasicEPS,quarterlyChangeInInventory,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingSaleOfInvestment,annualInventory,quarterlyCashDividendsPaid,quarterlyInventory,trailingDilutedEPS
2004-09-30,45411000.0,,,1823086000.0,,,,,,,,,751966000.0,789888000.0,,,,,3276537000.0,,2456290000.0,,3480516000.0,,,8249503000.0,,,,,,,111703000.0,,1830166000.0,,,73561000.0,,0.1175,4768987000.0,,92357000.0,,958094000.0,,,,,,92357000.0,5732827000.0,,2079955000.0,,,,,,92357000,,,,,0.0,0.0,490545000.0,,,,135579000.0,,199643000.0,,,,,,432525000.0,797377000.0,,42681000.0,450062000.0,,,,61808000.0,,0.1175,,,,,232732000.0,1956000.0,,,,,,,450062000.0,,2516676000.0,,156322000.0,,,,0.0,,-381766000.0,,,450062000.0,228800000.0,,4395000.0,,,,,,,,-34990000.0,781336000.0,2482582000.0,,,8332000.0,,20489000.0,2805413000.0,,,,,,42244000.0,,,,6022000.0,-39717000.0,,958094000,160717000,0.0,113278000.0,,,,588216000.0,,,,,,,-32822000.0,63965000.0,,,206450000.0,,,206128000,,217330000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,45042000.0,5818927000.0,,1920539000.0,26695000.0,202616000.0,95100000.0,,,0.0,,-139258000.0,-523505000.0,,659560000.0,,,,937164000.0,,4881763000.0,516127000.0,1054701000.0,,0.485,8383349000.0,,,,377642000.0,,,,226080000.0,4242106000.0,1184912000.0,,212406000.0,641366000.0,,7328648000.0,100000000.0,97453000.0,533039000.0,-296760000.0,,,1699911000.0,,-64344000.0,97453000.0,5818927000.0,,4736053000.0,4736053000.0,516127000.0,185363000.0,1054701000.0,505327000.0,114709000,0.4775,2564422000.0,8383349000.0,246468000.0,0.0,37024000.0,505327000.0,408468000.0,937164000.0,1920539000.0,134330000.0,,226080000.0,4881763000.0,,,437764000.0,377642000.0,437764000.0,-478463000.0,,408468000.0,516127000.0,,30666000.0,,-28238000.0,516127000.0,,,2378796000.0,7328648000.0,213799000.0,450062000.0,1959000.0,0.0,2544834000.0,,844923000.0,,694132000.0,516127000.0,,2564422000.0,0.0,177122000.0,,,789148000.0,0.0,,-401938000.0,,615737000.0,516127000.0,100000000.0,,11289000.0,,4242106000.0,,,166919000.0,,,-527000.0,,2378796000.0,,134330000.0,-22269000.0,-401938000.0,26695000.0,202616000.0,,,-365247000.0,-161093000.0,1885274000.0,-133716000.0,,,394898000.0,4136000.0,-51462000.0,,888152000,181703000,0.0,263868000.0,,,,615737000.0,,,,,,,130637000.0,62413000.0,,20323000.0,213799000.0,779924000.0,,226745000,349208000.0,101914000.0,,,3729746000.0,23022000.0,1959000.0,24902000.0,246941000.0,,,,,,,,,,,,,,,,,,,,
2005-03-31,43023000.0,,,2059565000.0,,,,,,,,,343484000.0,781980000.0,,,,,948515000.0,,2957442000.0,,1284617000.0,,,6488748000.0,,,,,,,-611463000.0,,2328715000.0,,,102413000.0,,0.18,5204131000.0,,139026000.0,,574523000.0,,,,,,139026000.0,3905957000.0,,2589898000.0,,,,,,139645000,,,,,43452000.0,68000000.0,498812000.0,,,,129915000.0,,225831000.0,,,,,,466464000.0,386507000.0,398591000.0,416868000.0,719728000.0,,,,-326318000.0,,0.1775,,,,,516127000.0,1965000.0,,,,,,,719728000.0,,2582791000.0,,227806000.0,,,,0.0,,-401938000.0,,,719728000.0,100000000.0,,3662000.0,,,,,,,,499076000.0,773532000.0,2417897000.0,,,12068000.0,,-2777000.0,205816000.0,-106681000.0,,,,,395734000.0,,,,10495000.0,-31772000.0,,973114000,188016000,0.0,134185000.0,,,,598274000.0,,,,,,,-17099000.0,88161000.0,,,196336000.0,,,231039000,,203601000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,45146000.0,,,2173562000.0,,,,,,,,,486078000.0,772908000.0,,,,,877792000.0,,2513545000.0,,1142707000.0,,,5956219000.0,,,,,,,437945000.0,,1886369000.0,,,77629000.0,,0.15,4813512000.0,,113997000.0,,718469000.0,,,,,,113997000.0,3391337000.0,,2151974000.0,,,,,,113997000,,,,,0.0,0.0,490659000.0,,,,136517000.0,,221684000.0,,,,,,473897000.0,531224000.0,277957000.0,336029000.0,566579000.0,,,,319450000.0,,0.1475,,,,,719728000.0,1975000.0,,,,,,,566579000.0,,2564882000.0,,185965000.0,,,,0.0,,-401938000.0,,,566579000.0,100000000.0,,1280000.0,,,,,,,,-442346000.0,763516000.0,2459200000.0,,,-858000.0,,-2623000.0,220079000.0,-156477000.0,,,,,-588096000.0,,,,18416000.0,-37868000.0,,996426000,187245000,0.0,115497000.0,,,,604276000.0,,,,,,,-42788000.0,71968000.0,,,202338000.0,,,232391000,,-153149000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,44283000.0,,,2286501000.0,,,,,,,,,494626000.0,758704000.0,,,,,830790000.0,,2784434000.0,,797115000.0,,,6112904000.0,,,,,,,-105194000.0,,2025545000.0,,,100454000.0,,0.15,5315789000.0,,112939000.0,,710428000.0,,,,,,112939000.0,3615224000.0,,2257225000.0,,,,,,109339000,,,,,0.0,0.0,588667000.0,,,,170222000.0,,206842000.0,,,,,,518200000.0,538909000.0,301217000.0,341129000.0,174013000.0,,,,-525092000.0,,0.15,,,,,566579000.0,1975000.0,,,,,,,174013000.0,,2497680000.0,,168090000.0,,,,0.0,,-401938000.0,,,174013000.0,50000000.0,,3429000.0,,,,,,,,139176000.0,749624000.0,2848073000.0,,,5436000.0,,190000.0,232819000.0,-195344000.0,,,,,-7769000.0,,,,391000.0,-39841000.0,,1011645000,171519000,0.0,140295000.0,,,,612429000.0,,,,,,,-18763000.0,58751000.0,,,210491000.0,,,215802000,,-392566000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,46727000.0,3573776000.0,,2436977000.0,1321000.0,241751000.0,-25775000.0,,,0.0,,68000000.0,-950234000.0,,745396000.0,,,,851773000.0,,2722003000.0,184471000.0,843655000.0,,0.685,6039516000.0,,,,516438000.0,,,173902000.0,240105000.0,1960626000.0,2797955000.0,,151675000.0,817951000.0,,5195861000.0,,150476000.0,432171000.0,-884070000.0,,,516127000.0,,-652575000.0,150476000.0,3573776000.0,,2126538000.0,2126538000.0,184471000.0,179179000.0,843655000.0,595385000.0,148376000,0.675,2465740000.0,6039516000.0,306594000.0,43370000.0,0.0,595385000.0,369917000.0,851773000.0,2436977000.0,165992000.0,,240105000.0,2722003000.0,,,553402000.0,516438000.0,553402000.0,-1082686000.0,1962363000.0,369917000.0,184471000.0,,32129000.0,,102805000.0,184471000.0,,,2843310000.0,5195861000.0,226013000.0,174013000.0,1975000.0,86822000.0,1261523000.0,,924575000.0,,597122000.0,184471000.0,,2465740000.0,0.0,236090000.0,,,763868000.0,0.0,,-421669000.0,,647682000.0,184471000.0,,,19457000.0,,1960626000.0,,,516127000.0,,,-64919000.0,,2843310000.0,,165992000.0,2537000.0,-421669000.0,1321000.0,241751000.0,-194073000.0,,-429155000.0,-164951000.0,516127000.0,-299492000.0,,,511357000.0,2827000.0,-55470000.0,,1078293000,198616000,0.0,207145000.0,,,,647682000.0,,,,,,,52875000.0,87714000.0,,-499623000.0,226013000.0,755228000.0,,245343000,-331656000.0,10458000.0,-104810000.0,,4059478000.0,19183000.0,1975000.0,27828000.0,130987000.0,,,,,,,,,,,,,,,,,,,,
2006-03-31,47366000.0,,,2553188000.0,,,,,,,,,145653000.0,727132000.0,,2287302000.0,,,853072000.0,,2852947000.0,,872983000.0,,,6089155000.0,,,,,,,,,1925837000.0,,,143295000.0,,0.1625,5216172000.0,,116211000.0,,338606000.0,,,,,,116211000.0,3706019000.0,,2098265000.0,,,,,,116211000,,,,,0.0,0.0,757935000.0,,,,169175000.0,,244031000.0,,,,,,550346000.0,145653000.0,758062000.0,340068000.0,204775000.0,,,,-81906000.0,,0.16,,,,,184471000.0,1978000.0,,,,,,,204775000.0,,2383136000.0,,186847000.0,,,,0.0,,-421669000.0,,,204775000.0,,,6106000.0,,,,28487000.0,,,,-34789000.0,717404000.0,597462000.0,,,9527000.0,,3467000.0,268973000.0,-228882000.0,,,,,-88257000.0,,,,13050000.0,-47172000.0,,1096668000,192953000,0.0,190467000.0,,,,654812000.0,,,,,,,2492000.0,70636000.0,,,233143000.0,,,240319000,,20304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,45535000.0,,,2670857000.0,,,,,,,,,143220000.0,710204000.0,,2317329000.0,,,802702000.0,,3273006000.0,,849238000.0,,,6471208000.0,,,,,,,,,2321519000.0,,,43970000.0,,0.1675,5621970000.0,,117669000.0,,327409000.0,,,,,,117669000.0,4075708000.0,,2463581000.0,,,,,,110980000,,,,,0.0,0.0,783095000.0,,,,168392000.0,,233332000.0,,,,,,583224000.0,143220000.0,765788000.0,300242000.0,151979000.0,,,,-454614000.0,,0.165,,,,,204775000.0,1978000.0,,,,,,,151979000.0,,2395500000.0,,175415000.0,,,,0.0,,-421669000.0,,,151979000.0,,,8774000.0,,,,,,,,399048000.0,700452000.0,601773000.0,,,-1007000.0,,2572000.0,269128000.0,-120657000.0,,,,,308800000.0,,,,5205000.0,-49048000.0,,1093197000,184189000,0.0,93018000.0,,,,660956000.0,,,,,,,-63566000.0,64435000.0,,,239287000.0,,,229724000,,-52796000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,50047000.0,,,2780945000.0,,,,,,,,,146097000.0,703500000.0,,2372500000.0,,,824396000.0,,2893336000.0,,916687000.0,,,6165044000.0,,,,,,,,,1892604000.0,,,115346000.0,,0.1575,5248357000.0,,110088000.0,,331837000.0,,,,,,110088000.0,3717732000.0,,2005588000.0,,,,,,110088000,,,,,0.0,0.0,829144000.0,,,,171588000.0,,232079000.0,,,,,,591684000.0,146097000.0,824708000.0,354263000.0,170897000.0,,,,328109000.0,,0.1575,,,,,151979000.0,1978000.0,,,,,,,170897000.0,,2447312000.0,,175753000.0,,,,0.0,,-421669000.0,,,170897000.0,,,9987000.0,,,,,,,,-453281000.0,693704000.0,616645000.0,,,9965000.0,,685000.0,238054000.0,-71860000.0,,,,,-478282000.0,,,,9659000.0,-53745000.0,,1156545000,185740000,0.0,169091000.0,,,,675293000.0,,,,,,,-5319000.0,65665000.0,,,253624000.0,,,235787000,,18918000.0,,4310000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,56158000.0,3782301000.0,,2886891000.0,-131000.0,229025000.0,-38379000.0,,,0.0,,0.0,154384000.0,,744281000.0,2363078000.0,,,876604000.0,,2905697000.0,185328000.0,962790000.0,,0.6425,6207923000.0,,,,449914000.0,,,,263236000.0,1986315000.0,3210516000.0,,144863000.0,710285000.0,,5245133000.0,,105946000.0,447474000.0,335783000.0,107444000.0,,589354000.0,,-560111000.0,105946000.0,3782301000.0,17350000.0,2019197000.0,2019197000.0,185328000.0,199106000.0,962790000.0,747256000.0,105946000,0.6325,2425622000.0,6207923000.0,267060000.0,0.0,0.0,747256000.0,384343000.0,876604000.0,2886891000.0,172126000.0,,263236000.0,2905697000.0,,,601226000.0,449914000.0,601226000.0,154384000.0,861958000.0,384343000.0,185328000.0,,36277000.0,,-52677000.0,185328000.0,,,614818000.0,5245133000.0,248040000.0,170897000.0,1978000.0,0.0,1333635000.0,,943387000.0,,634962000.0,185328000.0,,2425622000.0,0.0,172270000.0,,,710116000.0,0.0,,-449406000.0,,697446000.0,185328000.0,,,16128000.0,,1986315000.0,,-13577000.0,184471000.0,,,101167000.0,,614818000.0,,172126000.0,-4825000.0,-449406000.0,-131000.0,229025000.0,-138712000.0,,-261088000.0,-187488000.0,589354000.0,-115278000.0,,,443225000.0,8363000.0,-37523000.0,,1197741000,181399000,0.0,182386000.0,,,,697446000.0,,,,,,,28014000.0,66324000.0,,-373017000.0,248040000.0,699956000.0,,237557000,857000.0,14431000.0,,-2907000.0,4544151000.0,13660000.0,1978000.0,40995000.0,12145000.0,,,2363078000.0,,,,,,,,,,,,,,,,,
2007-03-31,50263000.0,,,3000454000.0,,,,,,,,,157425000.0,690548000.0,,2396799000.0,,,880236000.0,,3053125000.0,,975931000.0,,,6363106000.0,,,,,,,-101094000.0,,2075453000.0,,,121541000.0,,0.1675,5387175000.0,,113563000.0,,350794000.0,,,,,,113563000.0,3933361000.0,,2120344000.0,,,,,,113563000,,,,,0.0,0.0,821904000.0,,,,155768000.0,,271950000.0,,,,,,598976000.0,157425000.0,868625000.0,385263000.0,200795000.0,,,,-193428000.0,,0.165,,,,,185328000.0,1979000.0,,,,,,,200795000.0,,2429745000.0,,184981000.0,,,,0.0,,-449406000.0,,,200795000.0,,,8388000.0,,,,,,,,92387000.0,680104000.0,623999000.0,,,-4790000.0,,-414000.0,223023000.0,-141803000.0,,,,,38444000.0,,,,13593000.0,-48910000.0,,1219419000,193369000,0.0,170451000.0,,,,695439000.0,,,,,,,3676000.0,71418000.0,,,246033000.0,,,243632000,,15467000.0,,7739000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,50993000.0,,,3108690000.0,,,,,,,,,164686000.0,679628000.0,,2390693000.0,,,2930264000.0,,1131064000.0,,3176302000.0,,,6453326000.0,,,,,,,,,54546000.0,,,87256000.0,,0.1625,3277024000.0,,108236000.0,,345806000.0,,,,,,108236000.0,4061328000.0,,54980000.0,,,,,,104643000,,,,,0.0,101037000.0,879800000.0,,,,196718000.0,,249922000.0,,,,,,564180000.0,164686000.0,834330000.0,301925000.0,151580000.0,,,,66083000.0,,0.16,,,,,200795000.0,1979000.0,,,,,,,151580000.0,,2391998000.0,,169675000.0,,,,2271729000.0,,-449406000.0,,,151580000.0,,,11445000.0,,,,,,,,-89889000.0,669568000.0,593105000.0,,,-4010000.0,,335000.0,231150000.0,-180008000.0,,,,,-199595000.0,,,,17112000.0,-32929000.0,,1180136000,181120000,2147267000.0,120185000.0,,,,687652000.0,,,,,,,-25154000.0,65032000.0,,,238246000.0,,,232113000,,-13327000.0,,-1796000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,50358000.0,,,3229565000.0,,,,,,,,,141483000.0,666564000.0,,2386495000.0,,,2737046000.0,,1158992000.0,,3000808000.0,,,6277939000.0,,,,,,,,,61245000.0,,,131177000.0,,0.1825,3277131000.0,,120875000.0,,347458000.0,,,,,,120875000.0,3896038000.0,,60755000.0,,,,,,119950000,,,,,0.0,57000.0,911003000.0,,,,186744000.0,,251151000.0,,,,,,658212000.0,141483000.0,826289000.0,321364000.0,161250000.0,,,,-87372000.0,,0.1825,,,,,151580000.0,1979000.0,,,,,,,161250000.0,,2381901000.0,,193321000.0,,,,1987459000.0,,-449406000.0,,,161250000.0,60953000.0,,12654000.0,,,,,,,,-3504000.0,658736000.0,591717000.0,,,12815000.0,,-9937000.0,245449000.0,-147406000.0,,,,,-71251000.0,,,,9198000.0,-37116000.0,,1173747000,205975000,1858129000.0,168293000.0,,,,687570000.0,,,,,,,-18526000.0,73371000.0,,,238164000.0,,,256333000,,9670000.0,,3696000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,41386000.0,9379000000.0,,3326000000.0,-41000000.0,182000000.0,-38000000.0,,,2643000000.0,,0.0,96477000.0,,730000000.0,4817000000.0,,,3754000000.0,,5625000000.0,297000000.0,4204000000.0,,0.66,11846000000.0,,,,439000000.0,,,,351000000.0,159000000.0,2637000000.0,,131026000.0,661000000.0,,7642000000.0,510000000.0,96326000.0,471000000.0,251537000.0,19000000.0,,555000000.0,,-469000000.0,96326000.0,9379000000.0,-19000000.0,129000000.0,129000000.0,297000000.0,193000000.0,4204000000.0,4895000000.0,74335000,0.65,2467000000.0,11846000000.0,253000000.0,0.0,19000000.0,4895000000.0,599000000.0,3754000000.0,3326000000.0,571000000.0,,351000000.0,5625000000.0,,,840000000.0,439000000.0,840000000.0,96477000.0,131599000.0,599000000.0,297000000.0,,50000000.0,,-4259283000.0,297000000.0,,,2324000000.0,7642000000.0,372000000.0,161250000.0,2000000.0,0.0,1285000000.0,,923000000.0,,631000000.0,297000000.0,,2467000000.0,2112000000.0,119269000.0,,,675200000.0,2643000000.0,,-456000000.0,,828000000.0,297000000.0,510000000.0,,42791000.0,,159000000.0,,,117000000.0,,,-17994000.0,,2324000000.0,,571000000.0,15985000.0,-456000000.0,-41000000.0,182000000.0,217000.0,,-4474000000.0,-160000000.0,555000000.0,4255402000.0,,,408000000.0,10097000.0,-41045000.0,,383136000,155060000,2112000000.0,172071000.0,,,,828000000.0,,,,,,,2004000.0,44934000.0,,4023000000.0,372000000.0,666400000.0,,196446000,180000000.0,168190000.0,,-28639000.0,3922000000.0,20000000.0,2000000.0,76000000.0,-19000000.0,,,4817000000.0,,,,,,,,,,,,,,,,,
2008-03-31,90000000.0,,,3655000000.0,,,,,,,,,212000000.0,661600000.0,,4818000000.0,,,2730000000.0,,5098000000.0,,2911000000.0,,,10520000000.0,,,,,,,,,226000000.0,,,167000000.0,,0.5,7609000000.0,,329000000.0,,438000000.0,,,,,,329000000.0,7828000000.0,,126000000.0,,,,,,97000000,,,,,0.0,-30000000.0,4308000000.0,,,,564000000.0,,349000000.0,,,,,,842000000.0,212000000.0,872000000.0,583000000.0,371000000.0,,,,-97000000.0,,0.4975,,,,,957000000.0,2000000.0,,,,,,,371000000.0,,2692000000.0,,158000000.0,,,,1259000000.0,,-456000000.0,,,371000000.0,468000000.0,,68000000.0,,,,,,,,4000000.0,656000000.0,2305000000.0,,,7000000.0,,-77000000.0,171000000.0,-94000000.0,,,,,-706000000.0,,,,16000000.0,-50000000.0,,1310000000,226000000,1159000000.0,217000000.0,,,,816000000.0,,,,,,,16000000.0,61000000.0,,,360000000.0,,,316000000,,-586000000.0,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,98000000.0,,,3754000000.0,,,,,,,,,219000000.0,659200000.0,,4837000000.0,,,2250000000.0,,5004000000.0,,2531000000.0,,,10102000000.0,,,,,,,,,169000000.0,,,776000000.0,,0.1525,7571000000.0,,99000000.0,,443000000.0,,,,,,99000000.0,7254000000.0,,122000000.0,,,,,,99000000,,,,,0.0,2000000.0,4253000000.0,,,,582000000.0,,336000000.0,,,,,,808000000.0,219000000.0,852000000.0,531000000.0,211000000.0,,,,-58000000.0,,0.15,,,,,371000000.0,2000000.0,,,,,,,211000000.0,,2848000000.0,,162000000.0,,,,1054000000.0,,-456000000.0,,,211000000.0,263000000.0,,62000000.0,,,,,,,,-9000000.0,653600000.0,2280000000.0,,,-1000000.0,,-44000000.0,174000000.0,0.0,,,,,-260000000.0,,,,9000000.0,-42000000.0,,1295000000,224000000,946000000.0,818000000.0,,,,788000000.0,,,,,,,-30000000.0,63000000.0,,,332000000.0,,,322000000,,500000000.0,,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,88000000.0,,,3833000000.0,,,,,,,,,204000000.0,655200000.0,,4364000000.0,,,1818000000.0,,4995000000.0,,2456000000.0,,,9588000000.0,,,,,,,,,182000000.0,,,145000000.0,,0.12,7132000000.0,,78000000.0,,418000000.0,,,,,,78000000.0,6813000000.0,,333000000.0,,,,,,74000000,,,,,22000000.0,10000000.0,4251000000.0,,,,562000000.0,,284000000.0,,,,,,561000000.0,223000000.0,662000000.0,545000000.0,472000000.0,,,,471000000.0,,0.12,,,,,211000000.0,2000000.0,,,,,,,472000000.0,,2775000000.0,,176000000.0,,,,1025000000.0,,-456000000.0,,,472000000.0,8000000.0,,57000000.0,,,,,,,,-5000000.0,650000000.0,2133000000.0,,,25000000.0,,-56000000.0,105000000.0,-150000000.0,,,,,-402000000.0,,,,9000000.0,-47000000.0,,1080000000,195000000,876000000.0,192000000.0,,,,758000000.0,,,,,,,9000000.0,105000000.0,,,302000000.0,,,283000000,,261000000.0,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,86000000.0,6737000000.0,,3895000000.0,-120000000.0,101000000.0,21000000.0,,,946000000.0,,-8000000.0,202000000.0,,890000000.0,4409000000.0,,,2047000000.0,,4690000000.0,232000000.0,2145000000.0,,0.8725,9331000000.0,,,,569000000.0,,,,338000000.0,310000000.0,3016000000.0,,-512000000.0,619000000.0,,7186000000.0,255000000.0,62000000.0,576000000.0,421000000.0,,,833000000.0,,-441000000.0,62000000.0,6737000000.0,-49000000.0,353000000.0,353000000.0,232000000.0,204000000.0,2145000000.0,3850000000.0,71000000,0.872164,2594000000.0,9331000000.0,279000000.0,-46000000.0,10000000.0,3850000000.0,522000000.0,2047000000.0,3895000000.0,530000000.0,,338000000.0,4690000000.0,,,601000000.0,569000000.0,601000000.0,183000000.0,640000000.0,522000000.0,232000000.0,,37000000.0,,-110000000.0,232000000.0,,,2121000000.0,7186000000.0,303000000.0,472000000.0,2000000.0,-24000000.0,1723000000.0,,1094000000.0,-1303000000.0,775000000.0,232000000.0,,2594000000.0,831000000.0,116000000.0,,,652400000.0,946000000.0,,-473000000.0,,776000000.0,232000000.0,255000000.0,,73000000.0,-85000000.0,310000000.0,,,297000000.0,,,4000000.0,,2121000000.0,,530000000.0,-35000000.0,-473000000.0,-120000000.0,101000000.0,-197000000.0,,206000000.0,-199000000.0,3849000000.0,-345000000.0,,,346000000.0,3000000.0,-60000000.0,,1061000000,238000000,831000000.0,-452000000.0,,,,776000000.0,-27000000.0,,,,,,26000000.0,48000000.0,,-1713000000.0,303000000.0,652400000.0,,313000000,-732000000.0,-240000000.0,,8000000.0,4739000000.0,-4000000.0,2000000.0,260000000.0,-8000000.0,34000000.0,,4409000000.0,,,,,,,,,,,,,,,,,
