date,trailingRepaymentOfDebt,annualEbitda,annualRepaymentOfDebt,annualGrossProfit,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualBasicAverageShares,trailingGrossProfit,quarterlyCapitalStock,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,annualBasicEPS,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingPurchaseOfBusiness,trailingOtherNonCashItems,annualDilutedAverageShares,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyCapitalExpenditure,trailingOperatingExpense,annualInvestingCashFlow,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyBasicEPS,quarterlyOperatingIncome,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,trailingChangesInAccountReceivables,annualCashFlowFromContinuingFinancingActivities,trailingBeginningCashPosition,quarterlyTaxProvision,quarterlyNetPPE,annualChangesInAccountReceivables,annualInventory,annualDilutedEPS,quarterlyOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualDeferredIncomeTax,quarterlyStockBasedCompensation,annualCapitalStock,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualTotalAssets,annualNetIncome,trailingPretaxIncome,quarterlyBasicAverageShares,annualCurrentDebt,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,trailingEndCashPosition,annualPretaxIncome,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCostOfRevenue,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
,,1854000000.0,-9185000000.0,2693000000.0,151000000.0,4736000000.0,303000000.0,7006000000.0,8000000.0,142483467.0,,691000000.0,,6652000000.0,2813000000.0,230000000.0,207000000.0,-302000000.0,736000000.0,-3090000000.0,,4013000000.0,362000000.0,-3543000000.0,411000000.0,736000000.0,,,26000000.0,7825000000.0,1842000000.0,959000000.0,71000000.0,,326000000.0,124000000.0,5.179548,29000000.0,-457000000.0,-3543000000.0,,,152000000.0,2673000000.0,545000000.0,-6360000000.0,-514000000.0,,755000000.0,1000000.0,1435000000.0,,11133000000.0,,-649000000.0,-284000000.0,,-802000000.0,,-23000000.0,342000000.0,1.319451,318000000.0,7825000000.0,,209000000.0,,,,360000000.0,,26000000.0,4736000000.0,-206000000.0,4438000000.0,5.07,2813000000.0,49000000.0,108000000.0,50000000.0,-235000000.0,43483000000.0,16000000.0,8000000.0,691000000.0,443000000.0,0.0,,27000000.0,258000000.0,46000000.0,418000000.0,11258000000.0,,7725000000.0,,3930000000.0,-576000000.0,,325000000.0,-307000000.0,-6360000000.0,418000000.0,1258000000.0,,301000000.0,385000000.0,,,,10904000000.0,7328000000.0,17910000000.0,791000000.0,,142483467.0,1842000000.0,411000000.0,188000000.0,17910000000.0,,2934000000.0,959000000.0,,4013000000.0,371000000.0,2673000000.0,,40790000000.0,,-32000000.0,7006000000.0,-249000000.0,-39000000.0,,1051000000.0,,-300000000.0,329000000.0,1197000000.0,329000000.0,37000000.0,703000000.0,1197000000.0,1435000000.0,11258000000.0,55000000.0,,411000000.0,204000000.0,203000000.0,,6652000000.0,1.3,296000000.0,456000000.0,209000000.0,7725000000.0,4438000000.0,,688000000.0,-18000000.0,10904000000.0,1717000000.0,371000000.0,2934000000.0,-89000000.0,3930000000.0,610000000.0,738000000.0,7328000000.0,385000000.0,326000000.0,411000000.0,-71000000.0,-385000000.0,1717000000.0,688000000.0,295000000.0,325000000.0,25000000.0,10430000000.0,,,,,,,,,,,,,,,
,,,,,149000000.0,,411000000.0,,,,,691000000.0,,6963000000.0,,275000000.0,2000000.0,-11000000.0,,-2866000000.0,,3893000000.0,,,523000000.0,765000000.0,,,158000000.0,,1265000000.0,,57000000.0,,339000000.0,-301000000.0,,32000000.0,-4000000.0,,,,,3284000000.0,219000000.0,-6026000000.0,,,,,,,8916000000.0,,,-110000000.0,,,,77000000.0,,1.589075,306000000.0,,,,,,,,,34000000.0,4884000000.0,,,,2543000000.0,,112000000.0,68000000.0,,,,13000000.0,,445000000.0,-181000000.0,,,,,,,,7900000000.0,,4884000000.0,,,242000000.0,-33000000.0,,429000000.0,,,,314000000.0,,,,11423000000.0,7092000000.0,,,,139703904.0,,,222000000.0,18939000000.0,,,998000000.0,,,,,,,,-251000000.0,7516000000.0,,,,,,,,1534000000.0,330000000.0,-7000000.0,620000000.0,,,11976000000.0,,,,241000000.0,235000000.0,,,1.54,,-222000000.0,212000000.0,,4807000000.0,,,16000000.0,,,315000000.0,3845000000.0,,,,,,314000000.0,,523000000.0,-62000000.0,-212000000.0,1958000000.0,638000000.0,,,,8296000000.0,,,,,,,,,,,,,,,
,,,,,139764877.0,,523000000.0,,,,,691000000.0,,7126000000.0,,163000000.0,-21000000.0,-9000000.0,,-2578000000.0,,325000000.0,,,548000000.0,1040000000.0,,,175000000.0,,3232000000.0,,59000000.0,,329000000.0,340000000.0,,50000000.0,-1580000000.0,,,,,2805000000.0,993000000.0,-5718000000.0,,,,,,,10541000000.0,,,-165000000.0,,,,-761000000.0,,0.78,227000000.0,,,,,,,,,39000000.0,5083000000.0,,,,834000000.0,,25000000.0,-3000000.0,,,,13000000.0,,363000000.0,-19000000.0,,,,,,,,7953000000.0,,4480000000.0,,,492000000.0,-926000000.0,,440000000.0,,,,303000000.0,,,,13868000000.0,10315000000.0,,,,139406634.0,,,109000000.0,22095000000.0,,,845000000.0,,,,,,,,-185000000.0,8227000000.0,,,,,,,,138000000.0,753000000.0,-11000000.0,530000000.0,,,14795000000.0,,,,124000000.0,121000000.0,,,0.78,,-1028000000.0,207000000.0,,5966000000.0,,,-19000000.0,,,265000000.0,3388000000.0,,,,,,303000000.0,,548000000.0,-62000000.0,-205000000.0,1683000000.0,3179000000.0,,,,10011000000.0,,,,,,,,,,,,,,,
,,,,,139927845.0,,548000000.0,,,,,691000000.0,,7083000000.0,,170000000.0,6000000.0,-4000000.0,,-2406000000.0,,410000000.0,,,297000000.0,637000000.0,,,250000000.0,,1955000000.0,,73000000.0,,318000000.0,-11000000.0,,23000000.0,1207000000.0,,,,,3205000000.0,-1314000000.0,-5825000000.0,,,,0.0,,,11423000000.0,,,-213000000.0,,,,1319000000.0,,0.83,232000000.0,,,,,,,,,45000000.0,5169000000.0,,,,2322000000.0,,-251000000.0,-8000000.0,,,,5000000.0,,391000000.0,0.0,,,,,,,,8004000000.0,,4487000000.0,,,340000000.0,1106000000.0,,371000000.0,,,,324000000.0,,,,11923000000.0,8281000000.0,,,,139444320.0,,,116000000.0,20045000000.0,,,826000000.0,,,,,,,,-289000000.0,8122000000.0,,,,,,,,148000000.0,860000000.0,-49000000.0,556000000.0,,,12768000000.0,,,,125000000.0,118000000.0,,,0.83,,763000000.0,214000000.0,,5173000000.0,,,-2000000.0,,,213000000.0,3447000000.0,,,,,,324000000.0,,297000000.0,-67000000.0,-250000000.0,1680000000.0,586000000.0,,,,10867000000.0,,,,,,,,,,,,,,,
,,1777000000.0,-10763000000.0,2410000000.0,148000000.0,5099000000.0,297000000.0,8096000000.0,55000000.0,139500862.0,,691000000.0,,7343000000.0,2476000000.0,388000000.0,45000000.0,-50000000.0,998000000.0,-2913000000.0,,3645000000.0,411000000.0,-4138000000.0,934000000.0,998000000.0,,,218000000.0,8624000000.0,1723000000.0,1092000000.0,45000000.0,,336000000.0,-159000000.0,5.082406,21000000.0,808000000.0,-4138000000.0,,,148000000.0,3485000000.0,-386000000.0,-5978000000.0,-74000000.0,,776000000.0,0.0,1286000000.0,,12059000000.0,,-784000000.0,-296000000.0,,-926000000.0,,1269000000.0,-269000000.0,1.878125,359000000.0,8624000000.0,,239000000.0,,,,-488000000.0,,102000000.0,5099000000.0,-131000000.0,4773000000.0,5.01,2476000000.0,523000000.0,637000000.0,14000000.0,-928000000.0,42939000000.0,126000000.0,13000000.0,691000000.0,433000000.0,0.0,,-67000000.0,234000000.0,44000000.0,373000000.0,11845000000.0,,8208000000.0,,4161000000.0,431000000.0,,64000000.0,973000000.0,-5978000000.0,373000000.0,1124000000.0,,58000000.0,345000000.0,,,,11092000000.0,7684000000.0,19188000000.0,745000000.0,,139500862.0,1723000000.0,934000000.0,262000000.0,19188000000.0,,3069000000.0,1092000000.0,,3645000000.0,395000000.0,3485000000.0,,40529000000.0,,-203000000.0,8096000000.0,-282000000.0,1120000000.0,,996000000.0,,-200000000.0,837000000.0,1451000000.0,837000000.0,-25000000.0,704000000.0,1451000000.0,1286000000.0,11845000000.0,70000000.0,,934000000.0,286000000.0,271000000.0,,7343000000.0,1.82,220000000.0,218000000.0,239000000.0,8208000000.0,4773000000.0,,548000000.0,60000000.0,11092000000.0,1676000000.0,395000000.0,3069000000.0,708000000.0,4161000000.0,1904000000.0,709000000.0,7684000000.0,345000000.0,336000000.0,934000000.0,-66000000.0,-259000000.0,1676000000.0,548000000.0,802000000.0,64000000.0,0.0,11355000000.0,,,,,,,,,,,,,,,
,,,,,140897156.0,,934000000.0,,,,,691000000.0,,7428000000.0,,82000000.0,-7000000.0,-412000000.0,,-1308000000.0,,475000000.0,,,676000000.0,853000000.0,,,59000000.0,,1931000000.0,,65000000.0,,365000000.0,27000000.0,,-12000000.0,-4000000.0,,,,,3898000000.0,376000000.0,-5726000000.0,,,,,,,11121000000.0,,,-182000000.0,,,,-47000000.0,,0.27,82000000.0,,,,,,,,,28000000.0,5351000000.0,,,,1879000000.0,,-258000000.0,15000000.0,,,,10000000.0,,277000000.0,0.0,,,,,,,,8188000000.0,,4371000000.0,,,177000000.0,-229000000.0,,497000000.0,,,,378000000.0,,,,12008000000.0,8616000000.0,,,,139752305.0,,,39000000.0,20620000000.0,,,889000000.0,,,,,,,,-65000000.0,8612000000.0,,,,,,,,175000000.0,945000000.0,-5000000.0,460000000.0,,,12987000000.0,,,,54000000.0,47000000.0,,,0.27,,-252000000.0,216000000.0,,5188000000.0,,,53000000.0,,,341000000.0,3266000000.0,,,,,,378000000.0,,676000000.0,-67000000.0,-607000000.0,1671000000.0,567000000.0,,,,10661000000.0,,,,,,,,,,,,,,,
,,,,,141398804.0,,676000000.0,,,,,691000000.0,,7227000000.0,,26000000.0,16000000.0,-50000000.0,,-2683000000.0,,505000000.0,,,575000000.0,865000000.0,,,57000000.0,,1891000000.0,,62000000.0,,362000000.0,-120000000.0,,10000000.0,-862000000.0,,,,,3513000000.0,560000000.0,-5951000000.0,,,,,,,11645000000.0,,,-160000000.0,,,,-430000000.0,,0.52,27000000.0,,,,,,,,,-55000000.0,5331000000.0,,,,1770000000.0,,-101000000.0,3000000.0,,,,7000000.0,,240000000.0,0.0,,,,,,,,8195000000.0,,5065000000.0,,,290000000.0,-590000000.0,,504000000.0,,,,328000000.0,,,,11914000000.0,7933000000.0,,,,140466021.0,,,72000000.0,20433000000.0,,,879000000.0,,,,,,,,-95000000.0,8519000000.0,,,,,,,,164000000.0,893000000.0,-1000000.0,355000000.0,,,12998000000.0,,,,81000000.0,81000000.0,,,0.51,,-280000000.0,268000000.0,,5454000000.0,,,53000000.0,,,246000000.0,3918000000.0,,,,,,328000000.0,,575000000.0,-68000000.0,-232000000.0,1747000000.0,513000000.0,,,,11290000000.0,,,,,,,,,,,,,,,
,,,,,141556299.0,,575000000.0,,,,,691000000.0,,7546000000.0,,121000000.0,-1000000.0,16000000.0,,-2315000000.0,,277000000.0,,,389000000.0,933000000.0,,,282000000.0,,1621000000.0,,64000000.0,,338000000.0,-107000000.0,,-6000000.0,-359000000.0,,,,,3650000000.0,33000000.0,-5662000000.0,,,,,,,11423000000.0,,,-143000000.0,,,,175000000.0,,0.59,150000000.0,,,,,,,,,29000000.0,5420000000.0,,,,1338000000.0,,-186000000.0,-4000000.0,,,,10000000.0,,351000000.0,0.0,,,,,,,,8214000000.0,,5334000000.0,,,544000000.0,32000000.0,,515000000.0,,,,340000000.0,,,,11985000000.0,7468000000.0,,,,140601605.0,,,84000000.0,20552000000.0,,,842000000.0,,,,,,,,-549000000.0,8567000000.0,,,,,,,,186000000.0,794000000.0,-28000000.0,490000000.0,,,12802000000.0,,,,92000000.0,92000000.0,,,0.59,,-305000000.0,246000000.0,,5848000000.0,,,26000000.0,,,196000000.0,4246000000.0,,,,,,340000000.0,,389000000.0,-72000000.0,-395000000.0,1867000000.0,663000000.0,,,,10933000000.0,,,,,,,,,,,,,,,
,,1102000000.0,-9234000000.0,1764000000.0,141000000.0,5310000000.0,389000000.0,8468000000.0,136000000.0,140646829.0,,691000000.0,,7357000000.0,2186000000.0,1000000.0,-26000000.0,-49000000.0,601000000.0,-2928000000.0,,3227000000.0,934000000.0,-4602000000.0,601000000.0,601000000.0,,,563000000.0,9203000000.0,634000000.0,1139000000.0,72000000.0,,323000000.0,295000000.0,0.895861,-15000000.0,1221000000.0,-4602000000.0,,,141000000.0,3395000000.0,-1149000000.0,-5930000000.0,-495000000.0,,174000000.0,,1445000000.0,,11605000000.0,,-662000000.0,-177000000.0,,-1162000000.0,,1308000000.0,-130000000.0,-0.490591,60000000.0,9203000000.0,,223000000.0,,,,-180000000.0,,54000000.0,5310000000.0,95000000.0,5074000000.0,0.89,2186000000.0,-333000000.0,212000000.0,10000000.0,-964000000.0,45794000000.0,-23000000.0,2000000.0,691000000.0,73000000.0,,,-28000000.0,263000000.0,29000000.0,515000000.0,11514000000.0,,8081000000.0,,5299000000.0,-4000000.0,,0.0,1131000000.0,-5930000000.0,515000000.0,319000000.0,,-2000000.0,399000000.0,,,,10403000000.0,6215000000.0,18871000000.0,160000000.0,,140646829.0,634000000.0,601000000.0,-69000000.0,18871000000.0,,4160000000.0,1139000000.0,,3227000000.0,406000000.0,3395000000.0,,44030000000.0,,-255000000.0,8468000000.0,-297000000.0,344000000.0,,230000000.0,,0.0,776000000.0,1544000000.0,776000000.0,-10000000.0,459000000.0,1544000000.0,1445000000.0,11514000000.0,72000000.0,,601000000.0,-53000000.0,-60000000.0,,7357000000.0,-0.490591,56000000.0,707000000.0,223000000.0,8081000000.0,5074000000.0,,606000000.0,4000000.0,10403000000.0,1501000000.0,406000000.0,4160000000.0,25000000.0,5299000000.0,1006000000.0,126000000.0,6215000000.0,399000000.0,323000000.0,601000000.0,-74000000.0,72000000.0,1501000000.0,606000000.0,961000000.0,0.0,,11146000000.0,,,,,,,,,,,,,,,
,,,,,140736907.0,,605000000.0,,,,,691000000.0,,7065000000.0,,2000000.0,425000000.0,-984000000.0,,-1296000000.0,,264000000.0,,,287000000.0,919000000.0,,,346000000.0,,1625000000.0,,70000000.0,,801000000.0,47000000.0,,-15000000.0,-2139000000.0,,,,,3909000000.0,2174000000.0,-5947000000.0,,,,,,,10641000000.0,,,-105000000.0,,,,-1542000000.0,,-0.21,40000000.0,,,,,,,,,19000000.0,5735000000.0,,,,2104000000.0,,-313000000.0,2000000.0,,,,7000000.0,,214000000.0,,,,,,,,,8008000000.0,,7257000000.0,,,632000000.0,-1647000000.0,,800000000.0,,,,344000000.0,,,,13376000000.0,8550000000.0,,,,140736907.0,,,-29000000.0,23084000000.0,,,980000000.0,,,,,,,,-620000000.0,9708000000.0,,,,,,,,199000000.0,864000000.0,-5000000.0,384000000.0,,,15807000000.0,,,,-17000000.0,-21000000.0,,,-0.21,,-1466000000.0,361000000.0,,6952000000.0,,,24000000.0,,,310000000.0,5446000000.0,,,,,,344000000.0,,292000000.0,-73000000.0,-938000000.0,1686000000.0,602000000.0,,,,10257000000.0,,,,,,,,,,,,,,,
,,,,,140959421.0,,292000000.0,,,,,691000000.0,,6146000000.0,,-15000000.0,472000000.0,16000000.0,,-3197000000.0,,218000000.0,,,221000000.0,558000000.0,,,599000000.0,,2988000000.0,,94000000.0,,738000000.0,-292000000.0,,-35000000.0,-1910000000.0,,,,,3138000000.0,1244000000.0,-6795000000.0,,,,,,,12147000000.0,,,-115000000.0,,,,-1796000000.0,,-0.15,165000000.0,,,,,,,,,2000000.0,5274000000.0,,,,2027000000.0,,-67000000.0,3000000.0,,,,14000000.0,,241000000.0,,,,,,,,,7917000000.0,,6738000000.0,,,337000000.0,-1911000000.0,,728000000.0,,,,377000000.0,,,,13518000000.0,9043000000.0,,,,140959421.0,,,-21000000.0,22124000000.0,,,950000000.0,,,,,,,,-462000000.0,8606000000.0,,,,,,,,181000000.0,522000000.0,-8000000.0,542000000.0,,,15781000000.0,,,,-17000000.0,-12000000.0,,,-0.15,,-736000000.0,355000000.0,,7062000000.0,,,-92000000.0,,,308000000.0,4992000000.0,,,,,,377000000.0,,225000000.0,-74000000.0,510000000.0,1814000000.0,582000000.0,,,,11605000000.0,,,,,,,,,,,,,,,
,,,,,149905174.0,,225000000.0,,,,,691000000.0,,6280000000.0,,452000000.0,575000000.0,-3000000.0,,-3722000000.0,,200000000.0,,,267000000.0,386000000.0,,,259000000.0,,2388000000.0,,101000000.0,,711000000.0,86000000.0,,61000000.0,-327000000.0,,,,,3274000000.0,-709000000.0,-6958000000.0,,,,,,,11412000000.0,,,-98000000.0,,,,53000000.0,,2.53,585000000.0,,,,,,,,,85000000.0,5164000000.0,,,,1779000000.0,,46000000.0,46000000.0,,,,10000000.0,,712000000.0,,,,,,,,,8203000000.0,,6658000000.0,,,119000000.0,-45000000.0,,723000000.0,,,,333000000.0,,,,13111000000.0,8301000000.0,,,,141075026.0,,,357000000.0,21446000000.0,,,947000000.0,,,,,,,,-81000000.0,8335000000.0,,,,,,,,170000000.0,540000000.0,-5000000.0,918000000.0,,,14959000000.0,,,,367000000.0,365000000.0,,,2.44,,-263000000.0,361000000.0,,7183000000.0,,,-39000000.0,,,226000000.0,4912000000.0,,,,,,333000000.0,,271000000.0,-78000000.0,652000000.0,1713000000.0,634000000.0,,,,10494000000.0,,,,,,,,,,,,,,,
,,1417000000.0,-10515000000.0,2266000000.0,,4538000000.0,271000000.0,8357000000.0,-79000000.0,140968980.0,,691000000.0,,6173000000.0,1479000000.0,17000000.0,435000000.0,-14000000.0,551000000.0,-2300000000.0,,185000000.0,605000000.0,-4684000000.0,389000000.0,551000000.0,,,-40000000.0,9222000000.0,1169000000.0,892000000.0,74000000.0,,697000000.0,49000000.0,1.65,-5000000.0,1739000000.0,-4684000000.0,,,141703783.0,3501000000.0,-2078000000.0,-6935000000.0,-985000000.0,,277000000.0,,1423000000.0,,11543000000.0,,-493000000.0,-175000000.0,,410000000.0,,2021000000.0,-1107000000.0,,53000000.0,9222000000.0,,356000000.0,,,,631000000.0,,73000000.0,4538000000.0,-110000000.0,5871000000.0,1.64,1479000000.0,-212000000.0,122000000.0,-31000000.0,-1184000000.0,45743000000.0,6000000.0,15000000.0,691000000.0,250000000.0,,,-31000000.0,339000000.0,46000000.0,727000000.0,13047000000.0,,8059000000.0,,5875000000.0,-2637000000.0,,162000000.0,1846000000.0,-6935000000.0,727000000.0,843000000.0,,1907000000.0,369000000.0,,,,11068000000.0,7172000000.0,19425000000.0,267000000.0,,,1169000000.0,393000000.0,-74000000.0,19425000000.0,,4203000000.0,892000000.0,,185000000.0,405000000.0,3501000000.0,,43477000000.0,,-21000000.0,8357000000.0,-305000000.0,-1757000000.0,,456000000.0,,0.0,542000000.0,817000000.0,542000000.0,-13000000.0,422000000.0,817000000.0,1423000000.0,13047000000.0,20000000.0,,389000000.0,-56000000.0,-65000000.0,,6173000000.0,,179000000.0,1358000000.0,356000000.0,8059000000.0,5871000000.0,,618000000.0,28000000.0,11068000000.0,1637000000.0,405000000.0,4203000000.0,335000000.0,5875000000.0,-1264000000.0,233000000.0,7172000000.0,369000000.0,697000000.0,393000000.0,-80000000.0,186000000.0,1637000000.0,618000000.0,1164000000.0,162000000.0,,11121000000.0,,,,,,,,,,,,,,,
,,,,,141558770.0,,393000000.0,,,,,691000000.0,,6100000000.0,,88000000.0,289000000.0,-4000000.0,,-1590000000.0,,214000000.0,,,464000000.0,807000000.0,,,37000000.0,,2147000000.0,,75000000.0,,657000000.0,-128000000.0,,-3000000.0,-287000000.0,,,,,3841000000.0,513000000.0,-7000000000.0,,,,,,,9938000000.0,,,-119000000.0,,,,-402000000.0,,0.26,132000000.0,6207000000.0,,,,,,,,38000000.0,6207000000.0,,,,1013000000.0,,76000000.0,12000000.0,,,,4000000.0,,302000000.0,,,,,,,,,8045000000.0,,6178000000.0,,,343000000.0,-521000000.0,,723000000.0,,,,305000000.0,,,,11239000000.0,8053000000.0,,,,141205004.0,,,37000000.0,20535000000.0,,,874000000.0,,,,,,,,-244000000.0,9296000000.0,,,,,,,,108000000.0,548000000.0,-3000000.0,437000000.0,,,14231000000.0,,,,50000000.0,45000000.0,,,0.26,,-94000000.0,323000000.0,,5938000000.0,,,24000000.0,,,310000000.0,3821000000.0,,,,,,305000000.0,,469000000.0,-79000000.0,-41000000.0,1717000000.0,517000000.0,,,,9501000000.0,,,,,,,,,,,,,,,
,,,,,150136640.0,,469000000.0,,,,,691000000.0,,6331000000.0,,272000000.0,270000000.0,-2000000.0,,-2010000000.0,,235000000.0,,,238000000.0,752000000.0,,,137000000.0,,2309000000.0,,88000000.0,,643000000.0,22000000.0,,6000000.0,-1209000000.0,,,,,3053000000.0,232000000.0,-6919000000.0,,,,,,,10096000000.0,,,-146000000.0,,,,-681000000.0,,1.46,177000000.0,6265000000.0,,,,,,,,60000000.0,6265000000.0,,,,1092000000.0,,-221000000.0,-25000000.0,,,,13000000.0,,515000000.0,,,,,,,,,8179000000.0,,6442000000.0,,,514000000.0,-827000000.0,,729000000.0,,,,335000000.0,,,,11107000000.0,7457000000.0,,,,141497071.0,,,205000000.0,20424000000.0,,,879000000.0,,,,,,,,-33000000.0,9317000000.0,,,,,,,,131000000.0,550000000.0,-5000000.0,512000000.0,,,13899000000.0,,,,212000000.0,214000000.0,,,1.43,,99000000.0,349000000.0,,5875000000.0,,,176000000.0,,,237000000.0,4039000000.0,,,,,,335000000.0,,248000000.0,-79000000.0,226000000.0,1711000000.0,535000000.0,,,,9584000000.0,,,,,,,,,,,,,,,
,,,,,141562431.0,,248000000.0,,,,,691000000.0,,4460000000.0,,-1510000000.0,266000000.0,-3000000.0,,-1391000000.0,,193000000.0,,,291000000.0,750000000.0,,,199000000.0,,1890000000.0,,86000000.0,,606000000.0,-208000000.0,,-22000000.0,-503000000.0,,,,,3046000000.0,51000000.0,-7234000000.0,,,,,,,10323000000.0,,,-113000000.0,,,,-230000000.0,,-10.57,-1307000000.0,4872000000.0,,,,,,,,-28000000.0,4872000000.0,,,,1484000000.0,,45000000.0,-21000000.0,,,,13000000.0,,-1290000000.0,,,,,,,,,6611000000.0,,6616000000.0,,,459000000.0,-343000000.0,,701000000.0,,,,329000000.0,,,,10826000000.0,7369000000.0,,,,141562431.0,,,-1496000000.0,18634000000.0,,,769000000.0,,,,,,,,-110000000.0,7808000000.0,,,,,,,,138000000.0,549000000.0,-9000000.0,-978000000.0,,,13985000000.0,,,,-1482000000.0,-1488000000.0,,,-10.57,,-60000000.0,333000000.0,,5466000000.0,,,-125000000.0,,,227000000.0,4581000000.0,,,,,,329000000.0,,293000000.0,-79000000.0,239000000.0,1834000000.0,531000000.0,,,,11301000000.0,,,,,,,,,,,,,,,
