,annualNetIncome,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualPretaxIncome,quarterlyLongTermDebt,annualTotalAssets,trailingNetIncome,annualGoodwill,annualAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualLongTermDebt,trailingInvestingCashFlow,quarterlyCurrentAccruedExpenses,annualDilutedAverageShares,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherNonCashItems,annualDilutedEPS,annualStockholdersEquity,quarterlyInvestmentsAndAdvances,annualOperatingIncome,trailingChangeInWorkingCapital,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,quarterlyDilutedEPS,annualPurchaseOfInvestment,trailingChangeInAccountPayable,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingTotalRevenue,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualNetPPE,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyInterestExpense,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,annualEbitda,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualInterestExpense,annualCurrentAssets,quarterlyBasicEPS,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualBeginningCashPosition,annualGrossPPE,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyGrossProfit,quarterlyOperatingExpense,annualCapitalExpenditure,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualCurrentDebt,annualTaxProvision,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyNetPPE,trailingResearchAndDevelopment,annualStockBasedCompensation,annualCurrentDeferredRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualCostOfRevenue,annualCapitalStock,quarterlyTaxProvision,annualBasicEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,quarterlyCommonStockIssuance,annualResearchAndDevelopment,annualNetOtherFinancingCharges,trailingDepreciationAndAmortization,annualGrossProfit,trailingChangeInInventory,annualInventory,trailingTaxProvision,quarterlyEbitda,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyRetainedEarnings,trailingOtherNonCashItems,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAssets,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashDividendsPaid,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyIncomeTaxPayable,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingCommonStockIssuance
1285804800,,,464640000.0,,288068000.0,,,,,42095000.0,0.0,,,,42792000.0,,0.0,6781000.0,0.0,4735000.0,-25284000.0,476026000.0,,,,,,0.0,,,,,,-0.26,,,,,8458000.0,,,-31701000.0,-31701000.0,,,,-31701000.0,855000.0,,,,388804000.0,0.0,,,,,,,,,,,388804000.0,,395585000.0,,,10515000.0,,5378000.0,0.0,,,593548000.0,39710000.0,,,,-29988000.0,0.0,,122189000.0,,,,,,,,0.0,,,,-0.26,,,,,,1625000.0,,,,,,,1321000.0,,7750000.0,,,122000.0,,1930000.0,414088000.0,16872000.0,38928000.0,,66980000.0,,,0.0,-128908000.0,,,,,,,122189000.0,,0.0,2385000.0,,,,,,,,-658000.0,,4059000.0,-5000.0,,3383000.0,,,,,,,,-16466000.0,-7252000.0,,187958000.0,,,,,-32359000.0,,,,30609000.0,,-1455571000.0,,16872000.0,-29522000.0,117522000.0,,,3383000.0,422545000.0,-466000.0,,-22056000.0,,,,,,,,,,,,,,,,,
1293753600,-31846000.0,171220000.0,489581000.0,,293432000.0,489581000.0,,,5701000.0,34127000.0,0.0,,293432000.0,,35827000.0,121628000.0,0.0,6256000.0,0.0,5701000.0,29108000.0,464652000.0,19313000.0,13590000.0,-379000.0,-0.26,-88644000.0,0.0,14049000.0,,24485000.0,169878000.0,,,,,-1423030000.0,,10765000.0,121628000.0,,32541000.0,32541000.0,15204000.0,417912000.0,-145054000.0,32541000.0,-1841000.0,,,,417912000.0,0.0,,,,10773000.0,464652000.0,-3988000.0,113573000.0,,4804000.0,,417912000.0,97938000.0,424168000.0,10432000.0,6256000.0,10637000.0,,6826000.0,,,,578225000.0,18891000.0,10432000.0,0.0,14049000.0,24664000.0,-158644000.0,0.0,,0.0,417912000.0,1986000.0,424168000.0,,,,0.0,,43323000.0,455454000.0,,157960000.0,,449824000.0,29795000.0,,-966000.0,,18891000.0,32328000.0,-24991000.0,,-31846000.0,898000.0,,10773000.0,,,123000.0,,1986000.0,388804000.0,85870000.0,43559000.0,-4109000.0,66973000.0,,,0.0,-88644000.0,35827000.0,-31912000.0,,0.0,,,,-24991000.0,,4804000.0,,14856000.0,66973000.0,0.0,,0.0,123000.0,,-0.26,4121000.0,-114000.0,34127000.0,3546000.0,123880000.0,-158644000.0,,169878000.0,,,,52576000.0,-15788000.0,578225000.0,171220000.0,,93829000.0,155829000.0,,,,87017000.0,,32774000.0,,-1423030000.0,,85870000.0,27403000.0,113573000.0,,-31846000.0,3546000.0,455454000.0,-2739000.0,,42311000.0,29795000.0,,,,,,,,,,,,,,,,
1301529600,,,459606000.0,,298919000.0,,,,,33638000.0,0.0,,,,26328000.0,,0.0,5783000.0,0.0,16579000.0,-40069000.0,453402000.0,,,,,,,,,,,,-0.21,,,,,10825000.0,,,-26512000.0,-26512000.0,,,,-26512000.0,24000.0,,,,377843000.0,0.0,,,,,,,,,,,377843000.0,,383626000.0,,,10759000.0,,6430000.0,,,,563584000.0,18911000.0,9793000.0,,,-44774000.0,0.0,,123467000.0,,,,,,,,0.0,,,,-0.21,,,,,,-10878000.0,,,,,,,576000.0,,7791000.0,-2982000.0,,124000.0,,2089000.0,417912000.0,31973000.0,47798000.0,,66978000.0,,,0.0,-103978000.0,,,,,,,123467000.0,,0.0,4934000.0,,,,,,,,0.0,,6946000.0,-109000.0,,4129000.0,,,,,,,,-9323000.0,-30977000.0,,154483000.0,,,,,-26512000.0,,,,36282000.0,,-1449542000.0,,31973000.0,-44222000.0,110182000.0,,,4129000.0,425968000.0,-552000.0,,-15825000.0,,,,,,,,,,,,,,,,,
1309392000,,,416663000.0,,304534000.0,,,,,24740000.0,0.0,,,,24804000.0,,0.0,5036000.0,0.0,2376000.0,-18769000.0,442280000.0,,,,,,,,,,,,-0.41,,,,,11858000.0,,,-51870000.0,-51870000.0,,,,-51870000.0,-545000.0,,,,359074000.0,0.0,,,,,,,,,,,359074000.0,,364110000.0,,,10888000.0,,6647000.0,,,,552947000.0,19240000.0,,,,-31811000.0,0.0,,125330000.0,,,,,,,,0.0,,,,-0.41,,,,,,14203000.0,,,,,,,530000.0,,8788000.0,997000.0,,126000.0,,1951000.0,377843000.0,16811000.0,57925000.0,,66976000.0,,,0.0,-136284000.0,,,,,,,125330000.0,,0.0,5500000.0,,,,,,,,0.0,,7191000.0,129000.0,,12512000.0,,,,,,,,-34335000.0,7168000.0,,137746000.0,,,,,-51870000.0,,,,46047000.0,,-1501413000.0,,16811000.0,-30736000.0,110667000.0,,,12512000.0,391923000.0,-1075000.0,,-41114000.0,,,,,,,,,,,,,,,,,
1317340800,,,371224000.0,,310277000.0,,,,,24806000.0,0.0,,,,29338000.0,,0.0,4647000.0,0.0,2462000.0,-46746000.0,431287000.0,,,,,,,,,,,,-0.42,,,,,14282000.0,,,-53078000.0,-53078000.0,,,,-53078000.0,-841000.0,,,,312328000.0,0.0,,,,,,,,,,,312328000.0,,316975000.0,,,11019000.0,,6871000.0,,,,552244000.0,18729000.0,,,,-48158000.0,0.0,,126260000.0,,,,,,,,0.0,,,,-0.42,,,,,,-86000.0,,,,,,,339000.0,,11038000.0,2250000.0,,126000.0,,1821000.0,359074000.0,16782000.0,58886000.0,,66973000.0,,,0.0,-181020000.0,,,,,,,126260000.0,,0.0,6077000.0,,,,,,,,0.0,,7399000.0,-131461000.0,,1073000.0,,,,,,,,-35188000.0,-8170000.0,,121010000.0,,,,,-53078000.0,,,,44604000.0,,-1554491000.0,,16782000.0,-46978000.0,120957000.0,,,1073000.0,346418000.0,-1180000.0,,-42104000.0,,,,,,,,,,,,,,,,,
1325289600,-186540000.0,104272000.0,328962000.0,,316153000.0,328962000.0,,,6415000.0,18184000.0,0.0,,17960000.0,,29516000.0,125362000.0,0.0,4430000.0,0.0,6415000.0,-39164000.0,420425000.0,1298000.0,19468000.0,-186628000.0,-1.49,-227077000.0,,-143183000.0,,26990000.0,94455000.0,,,,,-1609570000.0,,21152000.0,125362000.0,,-55079000.0,-55079000.0,-2501000.0,273164000.0,19468000.0,-55079000.0,-1139000.0,,,,273164000.0,0.0,,4166000.0,,14939000.0,257846000.0,0.0,298193000.0,,6431000.0,,273164000.0,-161715000.0,277594000.0,8217000.0,4430000.0,11153000.0,,7042000.0,,,,556039000.0,3536000.0,8217000.0,,-143183000.0,-40771000.0,0.0,239886000.0,,0.0,277594000.0,1642000.0,277594000.0,,,,0.0,,43819000.0,277594000.0,,-714000.0,,417912000.0,33366000.0,,-3953000.0,,3536000.0,58219000.0,-26935000.0,,-186540000.0,-147000.0,,14939000.0,3901000.0,,126000.0,0.0,1642000.0,312328000.0,28890000.0,73029000.0,-3799000.0,69303000.0,,,0.0,-227077000.0,29516000.0,-144748000.0,,0.0,298193000.0,,,-26935000.0,0.0,6431000.0,,28983000.0,69303000.0,0.0,,0.0,126000.0,,-1.49,7447000.0,-55187000.0,51368000.0,1754000.0,178707000.0,0.0,,94455000.0,,,,-37346000.0,734000.0,556039000.0,104272000.0,,-165514000.0,237638000.0,,,,-31245000.0,,51877000.0,,-1609570000.0,,28890000.0,-39779000.0,135614000.0,,-186540000.0,1754000.0,310778000.0,-992000.0,-3536000.0,-44139000.0,33366000.0,,,,,,,,,,,,,,,,
1333152000,,,293593000.0,,312616000.0,,,,,17431000.0,0.0,,,,34615000.0,,11000.0,4556000.0,0.0,13010000.0,-41309000.0,400151000.0,,,,,,,,,,,,-0.36,,,,,21396000.0,,,-45426000.0,-45426000.0,,,,-45426000.0,-329000.0,,,,231855000.0,0.0,,,,,,,,9546000.0,,,231855000.0,,236411000.0,,,11290000.0,,7234000.0,,,,542450000.0,3513000.0,7686000.0,,,-54897000.0,0.0,,127203000.0,,,,,,,,0.0,,,,-0.36,,23000.0,,,,-6595000.0,,,,,,,167000.0,,13174000.0,-1765000.0,,128000.0,,1935000.0,273164000.0,36168000.0,70356000.0,,72983000.0,,,0.0,-248857000.0,,,,,,,127203000.0,,,6232000.0,,,,,,,,0.0,,9932000.0,-45426000.0,,13421000.0,,,,,,,,-26902000.0,-26141000.0,,87535000.0,,,,,-45426000.0,,,,48960000.0,,-1654996000.0,,36179000.0,-54401000.0,142299000.0,,,13421000.0,276162000.0,-496000.0,,-34188000.0,,,,,,,,,,,,,,,,,
1341014400,,,311971000.0,,328310000.0,,,,,17813000.0,0.0,,,,29858000.0,,16000.0,4244000.0,0.0,13841000.0,25708000.0,389428000.0,,,,,,,,,,,,0.03,,,,,19719000.0,,,4037000.0,4037000.0,,,,4037000.0,-910000.0,,188000.0,,257563000.0,0.0,,,,,,,,9680000.0,,,261807000.0,,261807000.0,,,11430000.0,,7404000.0,,,,529159000.0,4144000.0,7154000.0,,,7717000.0,0.0,,129224000.0,,,,,,,,0.0,,,,0.03,,-819000.0,,,,-831000.0,,,,,,,97000.0,,11102000.0,-2072000.0,,130000.0,,1720000.0,231855000.0,86526000.0,71307000.0,,75969000.0,,,0.0,-217188000.0,,,,,,,137969000.0,,,6515000.0,,,,,,,,67000.0,,9911000.0,4037000.0,,17894000.0,,,,,,,,15534000.0,-12628000.0,,70798000.0,,,,,4104000.0,,,,51588000.0,,-1650959000.0,,86542000.0,8724000.0,139731000.0,,,17894000.0,294158000.0,-1007000.0,,15219000.0,,,,,,,,,,,,,,,,,
1348963200,,,296535000.0,,324783000.0,,,,,17807000.0,0.0,,,,32249000.0,,31000.0,4516000.0,0.0,16540000.0,-18480000.0,378844000.0,,,,,,,,,,,,-0.17,,,,,20520000.0,,,-21710000.0,-21710000.0,,,,-21710000.0,-249000.0,,190000.0,,239083000.0,0.0,,,,,,,,9816000.0,,,239083000.0,,243599000.0,,,11573000.0,,7576000.0,,,,516485000.0,5018000.0,6620000.0,,,-27551000.0,0.0,,130851000.0,,,,,,,,0.0,,,,-0.17,,-876000.0,,,,-2699000.0,,,,,,,157000.0,,12764000.0,1662000.0,,131000.0,,2149000.0,257563000.0,60461000.0,70599000.0,,66973000.0,,,0.0,-219950000.0,,,,,,,130851000.0,,,6169000.0,,,,,,,,26000.0,,9583000.0,-21710000.0,,8914000.0,,,,,,,,-2535000.0,-22594000.0,,54061000.0,,,,,-21684000.0,,,,50079000.0,,-1672669000.0,,60492000.0,-27145000.0,137641000.0,,,8914000.0,278728000.0,-406000.0,,-10138000.0,,,,,,,,,,,,,,,,,
1356912000,-44320000.0,38226000.0,330419000.0,-44146000.0,331076000.0,330419000.0,,,70951000.0,20905000.0,0.0,,331076000.0,,33135000.0,129747000.0,99000.0,4361000.0,174300000.0,70951000.0,-15026000.0,369302000.0,860000.0,47711000.0,29979000.0,-0.34,-174957000.0,,1148000.0,,29979000.0,297059000.0,,0.14,-9000.0,,-1653890000.0,,23729000.0,129747000.0,,18779000.0,18779000.0,-1988000.0,224057000.0,47711000.0,18779000.0,-500000.0,,278000.0,,224057000.0,0.0,,-978000.0,,13961000.0,369302000.0,0.0,136074000.0,322043000.0,6348000.0,,224057000.0,-94830000.0,228418000.0,6082000.0,4361000.0,11765000.0,,7765000.0,,,,330419000.0,8475000.0,6082000.0,,1912000.0,-22938000.0,0.0,174300000.0,131711000.0,0.0,224057000.0,1878000.0,228418000.0,,,,0.0,,46058000.0,309514000.0,0.14,-64536000.0,-3545000.0,273164000.0,36004000.0,,-54411000.0,,8475000.0,85363000.0,-29656000.0,,-44320000.0,439000.0,,13961000.0,1197000.0,,133000.0,0.0,1878000.0,239083000.0,113746000.0,83492000.0,-2839000.0,66079000.0,,,0.0,-174957000.0,33135000.0,-49107000.0,,0.0,322043000.0,174000.0,139118000.0,-29656000.0,,6348000.0,,38493000.0,66079000.0,0.0,,157000.0,133000.0,81000.0,-0.34,9067000.0,93078000.0,20905000.0,7482000.0,210391000.0,0.0,,296902000.0,,278000.0,,30625000.0,-57067000.0,330419000.0,38226000.0,,-97669000.0,295754000.0,,18860000.0,,-118430000.0,,59763000.0,,-1653890000.0,,113845000.0,-22008000.0,136074000.0,,-44320000.0,7482000.0,309514000.0,-930000.0,-5217000.0,30254000.0,36004000.0,,,,,,,,,,,,,,,,
1364688000,,,330282000.0,,337513000.0,,,,,21169000.0,0.0,,,,41378000.0,,150000.0,4365000.0,0.0,28041000.0,41757000.0,372525000.0,,,,,,,,,,,,-0.12,,,,,22261000.0,,,-15669000.0,-15669000.0,,,,-15669000.0,-758000.0,,189000.0,,265814000.0,0.0,,,,,,,,,,,265814000.0,,270179000.0,,,11728000.0,,7734000.0,,,,493808000.0,14684000.0,,,,23844000.0,0.0,,134345000.0,,,,,,,,0.0,,,,-0.12,,-577000.0,,,,42910000.0,,,,,,,136000.0,,15515000.0,1554000.0,,136000.0,,1999000.0,224057000.0,70927000.0,75024000.0,,52554000.0,,,0.0,-163526000.0,,,,,,,134345000.0,,,6485000.0,,,,,,,,43000.0,,9197000.0,7734000.0,,17777000.0,,,,,,,,-3898000.0,23491000.0,,35012000.0,,,,,-15626000.0,,,,52763000.0,,-1669559000.0,,71077000.0,24738000.0,121283000.0,,,17777000.0,309113000.0,-894000.0,,-4097000.0,,,,,,,,,,,,,,,,,
1372550400,,,334219000.0,,223817000.0,,,,,20850000.0,0.0,,,,36131000.0,,157000.0,19251000.0,3433000.0,27522000.0,-7612000.0,259047000.0,,,,,,,,,,,,-0.02,,,,,23249000.0,,,-2571000.0,-2571000.0,,,,-2571000.0,-15702000.0,,133000.0,,258202000.0,-9771000.0,,,,,,,,,,,258202000.0,,277453000.0,,,10293000.0,,8053000.0,,,,362005000.0,11410000.0,3204000.0,,,7528000.0,-9771000.0,,142284000.0,,,,,,,,0.0,,,,-0.02,,-2213000.0,,,,519000.0,,,,,,,,,13471000.0,-2044000.0,,153000.0,,1993000.0,265814000.0,101518000.0,84199000.0,,39029000.0,,,0.0,-27786000.0,,,,,,,142284000.0,,,6236000.0,,,,,,,,71000.0,,9933000.0,8053000.0,,9780000.0,,,,,,,,7793000.0,-17120000.0,,31797000.0,,,,,-2500000.0,,,,60950000.0,,-1672130000.0,,101675000.0,8081000.0,102958000.0,,,9000.0,313369000.0,-553000.0,,17319000.0,,,,,,,,,,,,,,,,,
1380499200,,,357400000.0,,187136000.0,,,,,23657000.0,0.0,,,,47826000.0,,155000.0,19052000.0,3392000.0,33197000.0,13920000.0,219111000.0,,,,,,,,,,,,-0.14,,,,,26447000.0,,,-22037000.0,-22037000.0,,,,-22037000.0,-1003000.0,,359000.0,,272122000.0,-1491000.0,,,,,,,,,,,272122000.0,,291174000.0,,,7699000.0,,4568000.0,-214000.0,,,328609000.0,14948000.0,2508000.0,,,-12739000.0,0.0,,155067000.0,,,,,,,,0.0,,,,-0.14,,-3764000.0,,,,-5675000.0,,,,,,,,,18212000.0,4741000.0,,161000.0,,2008000.0,258202000.0,84968000.0,98151000.0,,25503000.0,,,0.0,28791000.0,,,,,,,155067000.0,,-1491000.0,6201000.0,,,,,,,,49000.0,,9447000.0,4568000.0,,28364000.0,,,,,,,,-14289000.0,-5420000.0,,28583000.0,,,,,-21988000.0,,,,71704000.0,,-1694166000.0,,85123000.0,-11950000.0,109498000.0,,,26873000.0,333743000.0,-789000.0,,-13183000.0,,,,,,,,,,,,,,,,,
1388448000,-83147000.0,25369000.0,629568000.0,-82848000.0,661567000.0,629568000.0,,,35374000.0,73769000.0,0.0,,661567000.0,,47971000.0,148403000.0,167000.0,37575000.0,26803000.0,35374000.0,199307000.0,714634000.0,583000.0,73157000.0,29207000.0,-0.56,-193108000.0,14500000.0,-16102000.0,,29207000.0,354947000.0,,-0.26,-33713000.0,,-1737037000.0,,38028000.0,148403000.0,,-42870000.0,-42870000.0,-37397000.0,471429000.0,275589000.0,-42870000.0,-19934000.0,,406000.0,895000.0,471429000.0,-18155000.0,,5141000.0,,19102000.0,714634000.0,-29418000.0,108042000.0,,26848000.0,,471429000.0,9180000.0,509004000.0,17484000.0,37575000.0,8932000.0,,8852000.0,-18486000.0,,,629568000.0,29837000.0,17484000.0,14500000.0,-44196000.0,-13720000.0,-14786000.0,26803000.0,161914000.0,0.0,471429000.0,1993000.0,509004000.0,,,,0.0,,38652000.0,555799000.0,-0.26,35577000.0,-36000.0,224057000.0,59321000.0,,-2177000.0,,29837000.0,109983000.0,-32473000.0,,-83147000.0,,,19102000.0,890000.0,,163000.0,-511478000.0,1993000.0,272122000.0,96905000.0,113048000.0,-4267000.0,12890000.0,,,0.0,-193108000.0,47971000.0,247372000.0,,0.0,,299000.0,161914000.0,-32473000.0,-500216000.0,26848000.0,,38398000.0,12890000.0,0.0,,630000.0,163000.0,137000.0,-0.56,9821000.0,8852000.0,73769000.0,17236000.0,260436000.0,-14786000.0,,354317000.0,,406000.0,,-33801000.0,-5433000.0,629568000.0,25369000.0,895000.0,4913000.0,370419000.0,,-42733000.0,,-4482000.0,,75020000.0,,-1737037000.0,,97072000.0,-11689000.0,108042000.0,,-83147000.0,230930000.0,555799000.0,-2031000.0,-6590000.0,-16143000.0,59321000.0,,,,,,,,,,,,,,,,
1396224000,,,666826000.0,,665222000.0,,,,,85656000.0,0.0,,,,61416000.0,,168000.0,82646000.0,34036000.0,46394000.0,-34844000.0,722304000.0,,,,,,14375000.0,,,,,,-0.21,,,,,36974000.0,,,-33957000.0,-33957000.0,,,,-33957000.0,-47687000.0,,347000.0,892000.0,436585000.0,-265000.0,,,,,,,,,,,436585000.0,,519231000.0,,,11443000.0,,9623000.0,-45024000.0,,,666826000.0,47002000.0,,,,-34357000.0,-31000.0,,165357000.0,,,,,,,,0.0,,,,-0.21,,-506000.0,,,,-11020000.0,,,,,,,90000.0,,17950000.0,-1152000.0,,167000.0,,2040000.0,471429000.0,89624000.0,112559000.0,,12887000.0,,,0.0,-162422000.0,,,,,,,165357000.0,-33272000.0,-265000.0,38654000.0,,,,,,,,49000.0,,15347000.0,9623000.0,,44833000.0,,,,,,,,-22465000.0,-23003000.0,,22154000.0,,,,,-33908000.0,,,,75585000.0,,-1770994000.0,,89792000.0,-31694000.0,106944000.0,,,44537000.0,581170000.0,-2663000.0,,-22935000.0,71926000.0,,,,,,,,,,,,,,,,
1404086400,,,679107000.0,,673315000.0,,,,,101962000.0,0.0,,,,52728000.0,,187000.0,102489000.0,44403000.0,47205000.0,-30321000.0,737558000.0,,,,,,14250000.0,,,,,,-0.218992,,,,,40899000.0,,,-36873000.0,-36873000.0,,,,-36873000.0,-28543000.0,,269000.0,900000.0,406264000.0,0.0,,,,,,,,,,,406264000.0,,508753000.0,,,11406000.0,,9698000.0,-20091000.0,,,850105000.0,46355000.0,,,,-23256000.0,0.0,,168376131.0,,,,,,,,0.0,,,,-0.218992,,-11000.0,,,,-811000.0,,,,,,,,,27251000.0,9301000.0,,168000.0,,2080000.0,436585000.0,99395000.0,125582000.0,,12885000.0,,,0.0,-170998000.0,,,,,,,168376131.0,-34010000.0,0.0,55607000.0,,,,,,,,70000.0,,15478000.0,9698000.0,,12779000.0,,,,,,,,-25397000.0,-2860000.0,,18940000.0,,,,,-36803000.0,,,,84683000.0,,-1807867000.0,,99582000.0,-14557000.0,112547000.0,,,12779000.0,577145000.0,-8699000.0,,-26187000.0,89617000.0,,,,,,,,,,,,,,,,
1412035200,,,785265000.0,,681313000.0,,,,,122651000.0,0.0,,,,58692000.0,,221000.0,150355000.0,52382000.0,109599000.0,-24260000.0,750196000.0,,,,,,14125000.0,,,,,,0.33,,,,,39446000.0,,,59293000.0,59293000.0,,,,59293000.0,-58691000.0,,402000.0,775000.0,382004000.0,0.0,,,,,,,,,,,382004000.0,,532359000.0,,,11463000.0,,9871000.0,-48166000.0,,,874856000.0,47393000.0,,,,17128000.0,105000.0,,168592000.0,,,,,,,,0.0,,,,0.35,,-2071000.0,,,,-62394000.0,,,,,,,134000.0,,26605000.0,-646000.0,,169000.0,,1914000.0,406264000.0,197926000.0,127983000.0,,12882000.0,,,0.0,-89591000.0,,,,,,,189046000.0,-34883000.0,0.0,75258000.0,,,,,,,,72000.0,,15428000.0,9871000.0,,6539000.0,,,,,,,,70828000.0,-56699000.0,,15726000.0,,,,,59365000.0,,,,88537000.0,,-1748575000.0,,198147000.0,27787000.0,124660000.0,,,6644000.0,662614000.0,-10659000.0,,69943000.0,110141000.0,,,,,,,,,,,,,,,,
1419984000,-48481000.0,12511000.0,830069000.0,-48547000.0,603478000.0,830069000.0,,,57933000.0,130855000.0,0.0,,603478000.0,,64111000.0,167947000.0,2428000.0,147966000.0,54552000.0,57933000.0,70293000.0,690182000.0,23528000.0,92844000.0,41413000.0,-0.29,-81628000.0,14000000.0,-4804000.0,,41413000.0,511495000.0,,-0.22,-134091000.0,,-1785518000.0,,48452000.0,167947000.0,,-36944000.0,-36944000.0,-138439000.0,452297000.0,93057000.0,-36944000.0,-3518000.0,,358000.0,19641000.0,452297000.0,0.0,,5360000.0,,24462000.0,690182000.0,-265000.0,221515000.0,85640000.0,81790000.0,,452297000.0,26256000.0,600263000.0,13951000.0,147966000.0,12516000.0,,12221000.0,-20810000.0,,,830069000.0,49065000.0,13951000.0,14000000.0,-1719000.0,38865000.0,404000.0,54552000.0,169924000.0,0.0,452297000.0,1815000.0,600263000.0,,,,0.0,,46828000.0,699214000.0,-0.22,-22559000.0,-1505000.0,471429000.0,116464000.0,,51666000.0,,49065000.0,165772000.0,-34674000.0,,-48481000.0,23147000.0,,24462000.0,-2143000.0,,171000.0,-265000.0,1815000.0,382004000.0,121545000.0,147169000.0,-27876000.0,12880000.0,,,0.0,-81628000.0,64111000.0,-19132000.0,,0.0,85640000.0,-66000.0,169924000.0,-34674000.0,0.0,81790000.0,,62156000.0,12880000.0,0.0,,3004000.0,171000.0,-256000.0,-0.29,15903000.0,12221000.0,130855000.0,28693000.0,347523000.0,478000.0,,508491000.0,,358000.0,,-24684000.0,53443000.0,830069000.0,12511000.0,19641000.0,-1620000.0,513295000.0,,-37200000.0,,-29119000.0,,98717000.0,,-1785518000.0,,123973000.0,44720000.0,221515000.0,,-48481000.0,29097000.0,699214000.0,-5855000.0,-4093000.0,-25624000.0,116464000.0,,,,,,,,,,,,,,,,
