date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,annualEndCashPosition,trailingPurchaseOfInvestment,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualCurrentDeferredRevenue,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyTotalAssets,trailingOperatingIncome,annualLongTermDebt,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualCashDividendsPaid,trailingTotalRevenue,annualBasicAverageShares,annualNetIncome,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyChangeInInventory,annualDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,trailingOperatingCashFlow,quarterlyInventory,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyBasicEPS,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,quarterlyBasicAverageShares,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingNetIncome,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualTotalRevenue,trailingResearchAndDevelopment,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCommonStockIssuance,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,annualInventory,quarterlyEbitda,quarterlyNonCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,412400000.0,733300000.0,-17700000.0,0.25,914000000.0,57800000.0,4600000.0,,,6000000.0,903500000.0,320900000.0,,,914000000.0,-500000.0,46600000.0,263300000.0,,14500000.0,-19100000.0,31000000.0,,150500000.0,1861700000.0,98100000.0,642100000.0,1861700000.0,,310000000.0,958200000.0,,,,323148000.0,82400000.0,-24600000.0,174700000.0,,59100000.0,39800000.0,,34300000.0,,239000000.0,,,,733300000.0,152900000.0,-100000.0,,1128400000.0,-84200000.0,119800000.0,0.0,18000000.0,127600000.0,,263300000.0,79900000.0,-19100000.0,,355750000.0,31800000.0,310000000.0,10100000.0,263300000.0,-5800000.0,207400000.0,903500000.0,,275100000.0,152000000.0,82400000.0,79900000.0,207400000.0,320900000.0,224700000.0,239000000.0,703400000.0,27600000.0,41600000.0,,,,412400000.0,15800000.0,,,27300000.0,261700000.0,,,302300000.0,15800000.0,,137270000.0,39800000.0,82800000.0,,167400000.0,,304900000.0,1600000.0,,-26300000.0,1128400000.0,,-664000000.0,-62000000.0,,289600000.0,98100000.0,,29000000.0,-16800000.0,958200000.0,1367400000.0,,263300000.0,,,,9400000.0,207500000.0,304900000.0,14500000.0,,53100000.0,,-400000.0,31800000.0,,,-16200000.0,,6000000.0,59100000.0,-166900000.0,,,,271800000.0,,-48900000.0,1367400000.0,413800000.0,,-22900000.0,119500000.0,37000000.0,-33000000.0,0.255,-187000000.0,27500000.0,,11200000.0,,-199500000.0,,,,27300000.0,,167400000.0,1230600000.0,,,200000.0,,703400000.0,,-12400000.0,,,0.0,219400000.0,5100000.0,-664000000.0,41600000.0,1100000.0,1600000.0,-39500000.0,588500000.0,275100000.0,71300000.0,,,,,,,,,
,,415100000.0,,,,944300000.0,,46100000.0,,,,1058800000.0,313300000.0,,,,,46200000.0,,,,29900000.0,,,,,,,1894600000.0,,,835800000.0,353714000.0,,,,,-110700000.0,,,,45000000.0,,35200000.0,,139400000.0,,,,728400000.0,,,,,,137700000.0,0.0,29900000.0,,,,,29900000.0,,,33000000.0,309900000.0,7600000.0,332400000.0,-1100000.0,,,,270300000.0,162800000.0,,79400000.0,213700000.0,,,,,,,,0.1,,,,,319144000.0,27400000.0,263300000.0,,,,15100000.0,,37400000.0,,98800000.0,,,,,2400000.0,,,1166200000.0,,-696500000.0,,,,98100000.0,,128200000.0,,,,,332400000.0,,,,400000.0,,462100000.0,16700000.0,0.09,52600000.0,,-10200000.0,,,,1200000.0,,7400000.0,58000000.0,,,,,300500000.0,,,1377800000.0,,,-12300000.0,,38900000.0,3300000.0,,,58400000.0,,,,,,,,,,159200000.0,,,,7500000.0,,681300000.0,,,,,,,4800000.0,,129700000.0,1200000.0,69100000.0,,,,74100000.0,,,,,,,,,
,,184700000.0,,,,983400000.0,,70600000.0,,,,1112300000.0,311900000.0,,,,,49200000.0,,,,39100000.0,,,,,,,1938900000.0,,,826600000.0,361396000.0,,,,,-51300000.0,,,,47200000.0,,35700000.0,,135300000.0,,,,496600000.0,,,,,,163700000.0,100000.0,39100000.0,,,,,39100000.0,,,34000000.0,80000000.0,-15600000.0,401300000.0,1400000.0,,,,259400000.0,176400000.0,,79000000.0,225100000.0,,,,,,,,0.12,,,,,334024000.0,29400000.0,332400000.0,,,,30700000.0,,50700000.0,,111100000.0,,,,,3400000.0,,,1442300000.0,,-729700000.0,,,,95000000.0,,66000000.0,,,,,401300000.0,,,,3300000.0,,519100000.0,14600000.0,0.11,61900000.0,,2100000.0,,,,1000000.0,,7400000.0,68800000.0,,,,,340100000.0,,,1390300000.0,,,-13700000.0,,52600000.0,100000.0,,,84300000.0,,,,,,,,,,149500000.0,,,,11600000.0,,660600000.0,,,,,,,5700000.0,,117800000.0,1200000.0,68900000.0,,,,88300000.0,,,,,,,,,
,,199300000.0,,,,1038100000.0,,100800000.0,,,,1249200000.0,357800000.0,,,,,54600000.0,,,,54600000.0,,,,,,,2076200000.0,,,827000000.0,366960000.0,,,,,-194900000.0,,,,61500000.0,,35900000.0,,151100000.0,,,,557100000.0,,,,,,188300000.0,-100000.0,54600000.0,,,,,54600000.0,,,38000000.0,80000000.0,-137900000.0,405600000.0,10500000.0,,,,255600000.0,190500000.0,,87100000.0,251700000.0,,,,,,,,0.16,,,,,345420000.0,29600000.0,401300000.0,,,,29600000.0,,71800000.0,,121700000.0,,,,,-800000.0,,,1519100000.0,,-763400000.0,,,,95000000.0,,78300000.0,,,,,405600000.0,,,,5300000.0,,637100000.0,17200000.0,0.15,67100000.0,,26000000.0,,,,4100000.0,,7400000.0,88100000.0,,,,,378800000.0,,,1409700000.0,,,-20500000.0,,66600000.0,19700000.0,,,121300000.0,,,,,,,,,,165400000.0,,,,17200000.0,,646300000.0,,,,,,,20900000.0,,231500000.0,800000.0,4300000.0,,,,102500000.0,,,,,,,,,
,,123100000.0,602400000.0,65000000.0,0.55,1110800000.0,349800000.0,132300000.0,,,12200000.0,1379100000.0,479300000.0,,,1110800000.0,3500000.0,59700000.0,355900000.0,,97100000.0,73200000.0,60700000.0,,257500000.0,2218400000.0,89800000.0,735600000.0,2218400000.0,,,839300000.0,,,,336482000.0,196800000.0,-271900000.0,222100000.0,,103400000.0,66900000.0,,35800000.0,,165900000.0,,,,602400000.0,365300000.0,,,1616000000.0,,225200000.0,-100000.0,73200000.0,142600000.0,,355900000.0,111300000.0,73200000.0,,362904000.0,40000000.0,,-212100000.0,355900000.0,-19000000.0,267100000.0,1379100000.0,,248900000.0,205900000.0,196800000.0,111300000.0,267100000.0,479300000.0,427300000.0,165900000.0,642800000.0,34200000.0,406600000.0,,,,123100000.0,30600000.0,,,29700000.0,405600000.0,,,364700000.0,30600000.0,,97600000.0,66900000.0,150900000.0,,167500000.0,,762500000.0,-1500000.0,,92600000.0,1616000000.0,,-795300000.0,21800000.0,,263300000.0,89800000.0,,92800000.0,-9100000.0,839300000.0,1438100000.0,,355900000.0,,,,0.0,209600000.0,762500000.0,97100000.0,,75400000.0,,47100000.0,40000000.0,,,10300000.0,,12200000.0,103400000.0,-77500000.0,,,,431100000.0,,28400000.0,1438100000.0,492700000.0,,-31000000.0,196800000.0,74300000.0,-1300000.0,0.58,-358000000.0,163300000.0,,8100000.0,,-628800000.0,,,,29700000.0,,167500000.0,1450400000.0,,,24400000.0,,642800000.0,,16600000.0,,,-100000.0,257000000.0,2800000.0,-795300000.0,406600000.0,,-49700000.0,,714800000.0,248900000.0,110100000.0,,,,,,,,,
,,177400000.0,,,,1203800000.0,,123800000.0,,,,1559000000.0,565600000.0,,,,,64500000.0,,,,93000000.0,,,,,,,2489300000.0,,,930300000.0,374458000.0,,,,,-207500000.0,,,,101600000.0,,35900000.0,,246200000.0,,,,743000000.0,,,,,,265200000.0,-100000.0,93000000.0,,,,,93000000.0,,,62600000.0,,-122400000.0,409500000.0,9400000.0,,,,250200000.0,225100000.0,,121900000.0,302000000.0,,,,,,,,0.27,,,,,349352000.0,29900000.0,355900000.0,,,,35300000.0,,127100000.0,,147500000.0,,,,,-1600000.0,,,1746300000.0,,-826800000.0,,,,99300000.0,,128600000.0,,,,,409500000.0,,,,,,895200000.0,98900000.0,0.25,83000000.0,,45200000.0,,,,-10000000.0,,38500000.0,125000000.0,,,,,490300000.0,,,1475600000.0,,,-40700000.0,,117700000.0,8800000.0,,,164500000.0,,,,,,,,,,219800000.0,,,,34100000.0,,648800000.0,,,,,,,10000000.0,,485700000.0,400000.0,53600000.0,,,,153600000.0,,,,,,,,,
,,248001000.0,,,,1325870000.0,,101852000.0,,,,1672625000.0,553882000.0,,,,,71073000.0,,,,122052000.0,,,,,,,2669022000.0,,,996397000.0,382321000.0,,,,,-210814000.0,,,,180346000.0,,37415000.0,,296680000.0,,,,801883000.0,,,,,,323811000.0,100000.0,122052000.0,,,,,122052000.0,,,55000000.0,,24457000.0,514894000.0,12324000.0,,,,280398000.0,257184000.0,,152007000.0,351538000.0,,,,,,,,0.35,,,,,352706000.0,59183000.0,409500000.0,,,,34956000.0,,174360000.0,,161775000.0,,,,,8337000.0,,,1867139000.0,,-860591000.0,,,,98000000.0,,280056000.0,,,,,514894000.0,,,,,,931453000.0,13457000.0,0.32,90702000.0,,-5918000.0,,,,283000.0,,25702000.0,139903000.0,,,,,580995000.0,,,1525352000.0,,,-52146000.0,,162036000.0,-75140000.0,,,153998000.0,,,,,,,,,,248515000.0,,,,52308000.0,,664761000.0,,,,,,,10693000.0,,416559000.0,159000.0,105403000.0,,,,199451000.0,,,,,,,,,
,,274898000.0,,,,1518071000.0,,42009000.0,,,,1933377000.0,617647000.0,,,,,77198000.0,,,,192201000.0,,,,,,,2951299000.0,,,1017922000.0,383544000.0,,,,,-171094000.0,,,,214730000.0,,37129000.0,,277388000.0,,,,892545000.0,,,,,,400139000.0,0.0,192201000.0,,,,,192201000.0,,,49000000.0,,-38005000.0,619084000.0,44020000.0,,,,313901000.0,300519000.0,,138251000.0,420440000.0,,,,,,,,0.54,,,,,355018000.0,59554000.0,514894000.0,,,,36652000.0,,278941000.0,,180627000.0,,,,,62808000.0,,,2058754000.0,,-892481000.0,,,,115000000.0,,148330000.0,,,,,619084000.0,,,,360000.0,,1058407000.0,20716000.0,0.5,103429000.0,,-57266000.0,,,,-11148000.0,,3765000.0,162744000.0,,,,,700658000.0,,,1596363000.0,,,-75049000.0,,219512000.0,26238000.0,,,117058000.0,,,,,,,,,,295936000.0,,,,86740000.0,,703882000.0,,,,,,,20400000.0,,439323000.0,-1000.0,104190000.0,,,,256641000.0,,,,,,,,,
,,1457790000.0,2107687000.0,-2897000.0,1.59,1717943000.0,429668000.0,162007000.0,,,2841000.0,3168014000.0,649897000.0,,,1717943000.0,14844000.0,80569000.0,1736421000.0,,15690000.0,199872000.0,258579000.0,,865711000.0,4411337000.0,108989000.0,1116520000.0,4411337000.0,,1212960000.0,1243323000.0,,,,353363000.0,607132000.0,-278986000.0,767097000.0,,213196000.0,193625000.0,,46227000.0,,271399000.0,,,,2107687000.0,841440000.0,,,2303650000.0,,471887000.0,0.0,199872000.0,156671000.0,,1736421000.0,194017000.0,199872000.0,,381157000.0,51205000.0,1212960000.0,-320269000.0,1736421000.0,-1732000.0,463912000.0,3168014000.0,,332094000.0,333730000.0,607132000.0,194017000.0,463912000.0,649897000.0,704505000.0,271399000.0,779226000.0,42864000.0,498844000.0,,,,1457790000.0,192698000.0,,,59663000.0,619084000.0,,,923768000.0,192698000.0,,285345000.0,193625000.0,203992000.0,,226994000.0,,2235265000.0,-54701000.0,,1380530000.0,2303650000.0,,-927536000.0,1130290000.0,,355891000.0,108989000.0,,284454000.0,41025000.0,1243323000.0,1706762000.0,,1736421000.0,,,,2978000.0,293364000.0,2235265000.0,15690000.0,,123423000.0,,15087000.0,51205000.0,,,8321000.0,,2841000.0,213196000.0,-274837000.0,,,,805617000.0,,-82321000.0,1706762000.0,693930000.0,,-106942000.0,607132000.0,267895000.0,1170392000.0,1.71,-456217000.0,268949000.0,,5841000.0,,-868394000.0,,,,59663000.0,,226994000.0,2577547000.0,,,85473000.0,,779226000.0,,-12544000.0,,,0.0,400566000.0,1771000.0,-927536000.0,498844000.0,,1117337000.0,,1461027000.0,332094000.0,314122000.0,,,,,,,,,
,,1486299000.0,,,,1908320000.0,,114372000.0,,,,3270974000.0,663262000.0,,,,,85553000.0,,,,190377000.0,,,,,,,4689221000.0,,,1418247000.0,383392000.0,,,,,-935221000.0,,,,223021000.0,,49284000.0,,268655000.0,,,,2149561000.0,,,,,,452254000.0,0.0,190377000.0,,,,,190377000.0,,,52420000.0,1200648000.0,-776998000.0,1191920000.0,18616000.0,,,,357076000.0,320020000.0,,179755000.0,421219000.0,,,,,,,,0.53,,,,,357070000.0,60046000.0,1736421000.0,,,,269164000.0,,277680000.0,,217569000.0,,,,,-3028000.0,,,2539660000.0,,-964443000.0,,,,113000000.0,,336620000.0,,,,,1191920000.0,,,,16869000.0,,2350301000.0,9172000.0,0.5,121710000.0,,34495000.0,,,,-2983000.0,,2430000.0,171349000.0,,,,,772274000.0,,,1844871000.0,,,-138945000.0,,234685000.0,-24368000.0,,,253317000.0,,,,,,,,,,302986000.0,,,,87303000.0,,880428000.0,,,,,,,6123000.0,,1158381000.0,728000.0,-544501000.0,-21831000.0,,,283969000.0,,,,,,,,,
,,1491251000.0,,,,2010816000.0,,161085000.0,,,,3323465000.0,657013000.0,,,,,77563000.0,,,,102496000.0,,,,,,,4797506000.0,,,1474041000.0,380777000.0,,,,,-508821000.0,,,,229505000.0,,52208000.0,,279561000.0,,,,2148264000.0,,,,,,395015000.0,0.0,102496000.0,,,,,102496000.0,,,52420000.0,1200421000.0,-231954000.0,1217084000.0,1173000.0,,,,318834000.0,206427000.0,,191982000.0,343848000.0,,,,,,,,0.29,,,,,358739000.0,60115000.0,1191920000.0,,,,256271000.0,,147172000.0,,216380000.0,,,,,-871000.0,,,2649242000.0,,-992471000.0,,,,0.0,,374740000.0,,,,,1217084000.0,,,,16245000.0,,2509546000.0,7183000.0,0.27,124821000.0,,100579000.0,,,,-262000.0,,4100000.0,129756000.0,,,,,601442000.0,,,1930680000.0,,,-95900000.0,,178635000.0,-536000.0,,,256985000.0,,,,,,,,,,328092000.0,,,,44676000.0,,938209000.0,,,,,,,2985000.0,,1292462000.0,,25164000.0,0.0,,,244839000.0,,,,,,,,,
,,1506357000.0,,,,2050119000.0,,143193000.0,,,,3358647000.0,614960000.0,,,,,66583000.0,,,,39303000.0,,,,,,,4828954000.0,,,1470307000.0,381903000.0,,,,,-759945000.0,,,,243787000.0,,53485000.0,,285559000.0,,,,2121317000.0,,,,,,253878000.0,0.0,39303000.0,,,,,39303000.0,,,55076000.0,1200000000.0,129980000.0,1550254000.0,-25945000.0,,,,278477000.0,226008000.0,,186313000.0,270403000.0,,,,,,,,0.11,,,,,359535000.0,60236000.0,1217084000.0,,,,242177000.0,,49685000.0,,218847000.0,,,151591000.0,,2520000.0,,,2707637000.0,,-1024049000.0,,,,0.0,,931151000.0,,,,,1550254000.0,,,,15716000.0,,2671510000.0,6999000.0,0.1,112101000.0,,68918000.0,,,,10658000.0,,2177000.0,102683000.0,,,,,479886000.0,,,1966620000.0,,,-43792000.0,,35031000.0,16532000.0,,,186985000.0,,,,,,,,,,167374000.0,,,,10382000.0,,942571000.0,,,,,,,18548000.0,,1121256000.0,,333170000.0,0.0,,,88516000.0,,,,,,,,,
,,1513889000.0,2041837000.0,220599000.0,0.93,2074320000.0,546377000.0,127727000.0,,,-204000.0,3434919000.0,527948000.0,,,2074320000.0,-11427000.0,57447000.0,1364949000.0,,6432000.0,24201000.0,150867000.0,,507244000.0,4884863000.0,0.0,1008095000.0,4884863000.0,,1206038000.0,1449944000.0,,,,359113000.0,356377000.0,-764685000.0,417186000.0,,79784000.0,256506000.0,,55513000.0,,312672000.0,,,,2041837000.0,2095424000.0,,,2843026000.0,-21831000.0,219881000.0,0.0,24201000.0,210490000.0,,1364949000.0,177877000.0,24201000.0,,381962000.0,51345000.0,1206038000.0,-341408000.0,1364949000.0,49207000.0,218151000.0,3434919000.0,,246852000.0,203432000.0,356377000.0,177877000.0,218151000.0,527948000.0,843613000.0,312672000.0,907942000.0,39947000.0,1428278000.0,,,,1513889000.0,229330000.0,,,60560000.0,1550254000.0,,,627676000.0,229330000.0,,32707000.0,256506000.0,198838000.0,,263855000.0,,2793227000.0,-10048000.0,,-371472000.0,2843026000.0,,-1057615000.0,1897000.0,,1736421000.0,0.0,,452913000.0,43051000.0,1449944000.0,1965557000.0,,1364949000.0,,,,,287146000.0,2793227000.0,6432000.0,,106054000.0,,16607000.0,51345000.0,,,-37336000.0,,-204000.0,79784000.0,-297236000.0,,,,423313000.0,,82267000.0,1965557000.0,851634000.0,,-18599000.0,356377000.0,21043000.0,10269000.0,1.0,-1220380000.0,146326000.0,,,,-2968672000.0,,,,60560000.0,,263855000.0,2276915000.0,,,8506000.0,,907942000.0,,-29923000.0,,,0.0,464686000.0,12291000.0,-1057615000.0,1428278000.0,,-185305000.0,0.0,1268820000.0,246852000.0,76556000.0,,,,,,,,,
,,1522009000.0,,,,2099010000.0,,99762000.0,,,,3497328000.0,510325000.0,,,,,58358000.0,,,,24690000.0,,,,,,,4915398000.0,,,1418070000.0,383471000.0,,,,,-821338000.0,,,,270765000.0,,56633000.0,,323413000.0,,,,2032334000.0,,,,,,203797000.0,0.0,24690000.0,,,,,24690000.0,,,50000000.0,1201244000.0,18376000.0,1500496000.0,1091000.0,,,,241107000.0,189177000.0,,168178000.0,197596000.0,,,,,,,,0.07,,,,,363147000.0,60832000.0,1364949000.0,,,,217817000.0,,34292000.0,,177172000.0,,,,,-1634000.0,,,2883064000.0,,-1082381000.0,,,,0.0,,855490000.0,,,,,1500496000.0,,,,13783000.0,,2894622000.0,4601000.0,0.06,104709000.0,,15840000.0,,,,7837000.0,,-2424000.0,97592000.0,,,,,392974000.0,,,1959221000.0,,,-11519000.0,,26625000.0,6293000.0,,,111281000.0,,,,,,,,,,239954000.0,,,,9602000.0,,876840000.0,,,,,,,10354000.0,,1394126000.0,,135547000.0,,,,83258000.0,,,,,,,,,
,,1520158000.0,,,,2113436000.0,,9172000.0,,,,3566235000.0,523660000.0,,,,,62354000.0,,,,14426000.0,,,,,,,4952766000.0,,,1386531000.0,383455000.0,,,,,-802592000.0,,,,286367000.0,,58952000.0,,337393000.0,,,,2043818000.0,,,,,,220831000.0,0.0,14426000.0,,,,,14426000.0,,,40000000.0,1193791000.0,-135302000.0,1394127000.0,-27202000.0,,,,253151000.0,192537000.0,,176545000.0,221524000.0,,,,,,,,0.04,,,,,364545000.0,60950000.0,1500496000.0,,,,203455000.0,,20036000.0,,206659000.0,,,,,1085000.0,,,2908948000.0,,-1110976000.0,,,,0.0,,681881000.0,,,,,1394127000.0,,,,9542000.0,,2908964000.0,4814000.0,0.04,102821000.0,,-25247000.0,,,,-29971000.0,,1723000.0,82831000.0,,,,,413368000.0,,,1956659000.0,,,-15679000.0,,14172000.0,3942000.0,,,24851000.0,,,,,,,,,,259470000.0,,,,5610000.0,,845683000.0,,,,,,,4941000.0,,1514837000.0,,-106369000.0,,,,73124000.0,,,,,,,,,
,,1562326000.0,,,,2144849000.0,,30849000.0,,,,3653699000.0,500680000.0,,,,,67138000.0,,,,31413000.0,,,,,,,5023706000.0,,,1370007000.0,380770000.0,,,,,-1118172000.0,,,,290372000.0,,59674000.0,,366825000.0,,,,2063006000.0,,,,,,237266000.0,0.0,31413000.0,,,,,31413000.0,,,40000000.0,1231954000.0,-269086000.0,1186015000.0,-12818000.0,,,,284044000.0,208182000.0,,156474000.0,223308000.0,,,,,,,,0.09,,,,,365065000.0,61095000.0,1394127000.0,,,,188848000.0,,39662000.0,,201344000.0,,,112433000.0,,826000.0,,,2960700000.0,,-1090071000.0,,,,0.0,,865169000.0,,,,,1186015000.0,,,,10847000.0,,2953855000.0,4355000.0,0.08,107040000.0,,-50251000.0,,,,-4871000.0,,3775000.0,113602000.0,,,,,445448000.0,,,1904405000.0,,,-14284000.0,,35922000.0,14521000.0,,,45133000.0,,,,,,,,,,113816000.0,,,,8249000.0,,814334000.0,,,,,,,16208000.0,,1767840000.0,,-208112000.0,,,,95596000.0,,,,,,,,,
,,1596540000.0,2080175000.0,-102963000.0,0.28,2179619000.0,168714000.0,28931000.0,,,-1908000.0,3624225000.0,483635000.0,,,2179619000.0,2846000.0,69204000.0,1613753000.0,,3745000.0,34770000.0,35051000.0,110271000.0,140350000.0,4980191000.0,0.0,802980000.0,4980191000.0,,1274487000.0,1355966000.0,,,,364194000.0,105299000.0,-663115000.0,118238000.0,,91269000.0,299441000.0,,62743000.0,,400425000.0,,,,2080175000.0,3555238000.0,,,2900016000.0,-97750000.0,242634000.0,0.0,34770000.0,238002000.0,,1613753000.0,151879000.0,34770000.0,,381245000.0,22612000.0,1274487000.0,476222000.0,1613753000.0,-7888000.0,228338000.0,3624225000.0,,306391000.0,213084000.0,105299000.0,151879000.0,228338000.0,483635000.0,226126000.0,400425000.0,780904000.0,37305000.0,1284270000.0,,,,1596540000.0,174637000.0,,,61281000.0,1186015000.0,,,356240000.0,174637000.0,,46360000.0,299441000.0,201115000.0,,126471000.0,110271000.0,2898023000.0,2569000.0,,248804000.0,2900016000.0,,-1124564000.0,-68712000.0,,1364949000.0,0.0,,1152698000.0,-46817000.0,1355966000.0,1905468000.0,,1613753000.0,,,,10286000.0,257054000.0,2898023000.0,3745000.0,,109299000.0,,-43305000.0,22612000.0,,,-13558000.0,,-1908000.0,91269000.0,-57412000.0,,,,455718000.0,,-59382000.0,1905468000.0,786290000.0,,-15930000.0,105299000.0,41519000.0,-93468000.0,0.29,90210000.0,44861000.0,,44458000.0,,-3405217000.0,,,,61281000.0,,126471000.0,1707508000.0,,,11590000.0,,780904000.0,,-40563000.0,,,0.0,423869000.0,5802000.0,-1124564000.0,1284270000.0,,427738000.0,,904528000.0,306391000.0,104262000.0,,,,,,,,,
,,1591940000.0,,,,2239611000.0,,90302000.0,,,,3711065000.0,467297000.0,,,,,69315000.0,,,,59992000.0,,,,,,,5032302000.0,,,1321237000.0,378197000.0,,,,,-1235318000.0,,,,296424000.0,,42191000.0,,392681000.0,,,,2059237000.0,,,,,,253137000.0,0.0,59992000.0,,,,,59992000.0,,,20000000.0,1275516000.0,-172328000.0,1552371000.0,-118000.0,,,,294478000.0,214286000.0,,138909000.0,231422000.0,,,,,,,,0.17,,,,,363138000.0,61452000.0,1613753000.0,,,,173985000.0,,76913000.0,,179276000.0,,,106686000.0,,5716000.0,,,2973065000.0,,-1149970000.0,,,,0.0,,1072227000.0,,,,,1552371000.0,,,,8793000.0,,2999732000.0,2561000.0,0.16,109309000.0,,-4153000.0,,,,4943000.0,,1834000.0,80389000.0,,,,,467423000.0,,,1904541000.0,,,-14953000.0,,73861000.0,4377000.0,,,105255000.0,,,,,,,,,,138752000.0,,,,16921000.0,,754571000.0,,,,,,,6731000.0,,1447361000.0,,-61382000.0,,,,116052000.0,,,,,,,,,
