date,annualEndCashPosition,annualTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTotalRevenue,annualCurrentDebt,quarterlyCashDividendsPaid,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOperatingIncome,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,annualOtherCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCashItems,annualChangeInAccountPayable,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualBasicAverageShares,quarterlyCurrentAssets,annualOperatingExpense,quarterlyTotalRevenue,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyChangeInInventory,annualBeginningCashPosition,trailingPretaxIncome,annualAccountsReceivable,annualCurrentAssets,quarterlyLongTermDebt,annualTotalAssets,annualNetIncome,annualLongTermDebt,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyOperatingExpense,quarterlyNetIncome,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyTaxProvision,annualCapitalStock,annualStockBasedCompensation,quarterlyNetPPE,trailingOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCurrentDebt,trailingDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualCurrentLiabilities,annualGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,annualEbitda,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualChangeInInventory,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualPretaxIncome,trailingBeginningCashPosition,annualBasicEPS,annualInterestExpense,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualDeferredIncomeTax,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualTotalRevenue,trailingStockBasedCompensation,annualPurchaseOfInvestment,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,trailingPurchaseOfBusiness,trailingGrossProfit,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingCostOfRevenue,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
1970-01-01 00:00:01.372550400,,,,,15002000,,67540000.0,-2626000.0,,,0.0,2982000.0,,32501000,,,,,,,6244000.0,,-16000.0,,,,,,,,,178867000.0,26257000,17559000.0,47437000.0,,,-786000.0,-3241000.0,835000.0,,,35961000.0,,102259000.0,,131980000,,711000.0,,,1.42,,,,,,,,120313000.0,,,,11383000.0,,71305000.0,,,23336000.0,,,22593000.0,,10502000.0,,,,60675000.0,,,142906000.0,15002000,105723000.0,15002000,6800000.0,,0.0,227000.0,,,29206000.0,,50955000.0,,,-781000.0,1954000.0,,1.43,,0.0,,9918000.0,,,114198000.0,,,,,,3125000.0,,,,,67540000.0,,67540000.0,1337000.0,,,0.0,6565000.0,,,,,,,,,24920000.0,,,-2626000.0,20185000.0,-781000.0,,,,,,,,281000.0,229822000.0,,,127563000.0,10535000.0,,,,,,,,-1155000.0,,,,0.0,,16778000.0,50762000.0,,,109000.0,286000.0,31617000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,,3149000,,85220000.0,-2121000.0,,,0.0,3166000.0,,12749000,,,,,,,6127000.0,,23000.0,,,,,,,,,183986000.0,6621000,18462000.0,50586000.0,,,-2056000.0,10174000.0,1443000.0,,,43049000.0,,118316000.0,,110031000,,,,,0.3,,,,,,,,119531000.0,,,,12503000.0,,63673000.0,,,19686000.0,,,21406000.0,,10510000.0,,,,46358000.0,,,140937000.0,3149000,103410000.0,3149000,6800000.0,,0.0,585000.0,,,34549000.0,,56965000.0,,,-782000.0,,,0.3,,1000.0,,2082000.0,,,109958000.0,,,,,,3125000.0,,,,,85220000.0,,85220000.0,1391000.0,,,0.0,5872000.0,,,,,,,,,5231000.0,,,-2121000.0,20583000.0,-782000.0,,,,,,,,281000.0,240951000.0,,,122635000.0,10552000.0,,,,,,,,3650000.0,,,,0.0,,17680000.0,67540000.0,,,109000.0,-19000.0,39058000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,94760000.0,10859000.0,656000.0,310446000.0,-18957000,,94760000.0,-1611000.0,,3125000.0,0.0,893000.0,,-13092000,32701000.0,0.0,,16738000.0,,10624000.0,17002000.0,,-122000.0,,38527000.0,170206000.0,1.55,-24999000.0,46212000.0,215364000.0,,215364000.0,-30095000,10321000.0,31629000.0,75367000.0,,-19932000.0,33048000.0,2591000.0,28000.0,,45158000.0,10584000.0,127340000.0,470899000.0,124084000,,2569000.0,225492000.0,16425000.0,-1.8,0.0,94760000.0,,47517000.0,,15842000.0,127340000.0,118750000.0,254266000.0,16425000.0,118750000.0,16738000.0,0.0,102041000.0,16425000.0,8576000.0,15842000.0,,140063000.0,51456000.0,,10510000.0,37000.0,0.0,,22043000.0,,38902000.0,170206000.0,-18957000,154179000.0,-18957000,6800000.0,35563000.0,0.0,656000.0,,,47499000.0,,38902000.0,31629000.0,-131071000.0,-781000.0,,,-1.8,-28124000.0,1000.0,,-12533000.0,108000.0,9291000.0,94421000.0,,94421000.0,126926000.0,,2000.0,3125000.0,,,,,94760000.0,84093000.0,94760000.0,1396000.0,45158000.0,193154000.0,0.0,8576000.0,,68266000.0,2569000.0,,51456000.0,,0.0,,-31490000.0,,94760000.0,-1611000.0,11932000.0,-781000.0,27284000.0,,1.55,5419000.0,,,,281000.0,254266000.0,,6800000.0,126926000.0,10557000.0,4024000.0,2591000.0,-23435000.0,,,,,448000.0,-131071000.0,,,0.0,225492000.0,9540000.0,85220000.0,-3125000.0,,108000.0,28000.0,38527000.0,-8726000.0,281000.0,-8726000.0,503600000.0,,0.0,,47243000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,,14783000,,126200000.0,-996000.0,,,,1961000.0,,31713000,,,,,,,5803000.0,,-74000.0,,,,,,,,,223447000.0,25909000,32221000.0,46412000.0,,,-602000.0,11346000.0,4929000.0,,,55574000.0,,157776000.0,,116468000,,10937000.0,,,1.4,,,,,,,,117188000.0,,,,16095000.0,,59113000.0,,,15481000.0,,,50685000.0,,10529000.0,,,,57355000.0,,,167873000.0,14783000,90559000.0,14783000,6800000.0,,0.0,1947000.0,,,27327000.0,,54167000.0,,,-781000.0,,,1.4,,1000.0,,9774000.0,,,90528000.0,,,,,,3906000.0,,,,,126200000.0,,126200000.0,1353000.0,,,0.0,7520000.0,,,,,,,,,24557000.0,,,-996000.0,33217000.0,-781000.0,,,,,,,,281000.0,277614000.0,,,119838000.0,10581000.0,,,,,,,,1338000.0,,,,0.0,,31440000.0,94760000.0,,,108000.0,103000.0,38503000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,13677000,,136076000.0,-1323000.0,,,,2546000.0,,29024000,,,,,,,5024000.0,,-147000.0,,,,,,,,,212230000.0,23998000,10657000.0,60089000.0,,,244000.0,-9364000.0,5657000.0,,,49256000.0,,166483000.0,,112747000,,7741000.0,,,1.29,,,,,,,,115625000.0,,,,15398000.0,,59799000.0,,,15009000.0,,,47349000.0,,10565000.0,,,,52948000.0,,,162974000.0,13677000,88749000.0,13677000,6800000.0,,0.0,3372000.0,,,24517000.0,,69963000.0,,,-781000.0,,,1.29,,2000.0,,9042000.0,,,87097000.0,,,,,,4688000.0,,,,,136076000.0,,136076000.0,1281000.0,,,0.0,6938000.0,,,,,,,,,22719000.0,,,-1323000.0,11980000.0,-781000.0,,,,,,,,281000.0,282193000.0,,,115710000.0,10623000.0,,,,,,,,681000.0,,,,0.0,,9876000.0,126200000.0,,,109000.0,-67000.0,33174000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,,4953000,,150471000.0,-1739000.0,,,,2551000.0,,14213000,,,,,,,4955000.0,,-158000.0,,,,,,,,,217766000.0,9216000,15177000.0,65042000.0,,,-156000.0,4771000.0,6887000.0,,,58761000.0,,182680000.0,,100756000,,1040000.0,,,0.46,,,,,,,,114063000.0,,,,16497000.0,,55927000.0,,,15712000.0,,,44942000.0,,10571000.0,,,,44829000.0,,,159005000.0,4953000,91540000.0,4953000,6800000.0,,0.0,4258000.0,,,31542000.0,,77718000.0,,,-782000.0,,,0.47,,42000.0,,2994000.0,,,84403000.0,,,,,,5469000.0,,,,,150471000.0,,150471000.0,1311000.0,,,0.0,6392000.0,,,,,,,,,7947000.0,,,-1739000.0,16916000.0,-782000.0,,,,,,,,281000.0,295484000.0,,,112804000.0,10663000.0,,,,,,,,-206000.0,,,,0.0,,14395000.0,136076000.0,,,109000.0,184000.0,47713000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,162283000.0,30260000.0,4682000.0,236303000.0,12943000,,162283000.0,-2844000.0,,6250000.0,,2395000.0,,27545000,81747000.0,0.0,,17426000.0,,10650000.0,4848000.0,,-213000.0,,43836000.0,158748000.0,4.35,0.0,2739000.0,215083000.0,,215083000.0,22624000,12593000.0,77985000.0,70648000.0,,-522000.0,-4014000.0,10068000.0,88000.0,,56335000.0,10561000.0,196651000.0,364294000.0,116070000,,1286000.0,220227000.0,46356000.0,1.21,0.0,162283000.0,,94760000.0,,16942000.0,196651000.0,112500000.0,307815000.0,46356000.0,112500000.0,17426000.0,0.0,61465000.0,46356000.0,5857000.0,16942000.0,,111330000.0,46248000.0,,10577000.0,-592000.0,,,54605000.0,,92732000.0,158748000.0,12943000,93446000.0,12943000,6800000.0,20630000.0,0.0,4682000.0,,,27943000.0,,92732000.0,77985000.0,-137961000.0,-781000.0,,,1.22,-3125000.0,73000.0,,8450000.0,109000.0,9453000.0,82266000.0,,82266000.0,111164000.0,,117000.0,6250000.0,,,,,162283000.0,77550000.0,162283000.0,1304000.0,56335000.0,209738000.0,0.0,5857000.0,,102494000.0,1286000.0,,46248000.0,,,,21393000.0,,162283000.0,-2844000.0,15437000.0,-781000.0,76616000.0,,4.39,5248000.0,,,,281000.0,307815000.0,,6800000.0,111164000.0,10734000.0,685000.0,10068000.0,-1036000.0,,,,,-1128000.0,-137961000.0,,,0.0,220227000.0,11812000.0,150471000.0,-3125000.0,,109000.0,88000.0,43836000.0,-6902000.0,281000.0,-6902000.0,446041000.0,,,,67523000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,,11385000,,188279000.0,-2834000.0,,,,2451000.0,,24650000,,,,,,,4713000.0,,-155000.0,,,,,,,,,221415000.0,19859000,27558000.0,89370000.0,,,-426000.0,12424000.0,11600000.0,,,63558000.0,,217583000.0,,111885000,,8539000.0,,,1.06,,,,,,,,110938000.0,,,,14342000.0,,59697000.0,,,14962000.0,,,46919000.0,,10579000.0,,,,52188000.0,,,157857000.0,11385000,92026000.0,11385000,6800000.0,,0.0,5583000.0,,,28336000.0,,106363000.0,,,-1562000.0,,,1.08,,78000.0,,7279000.0,,,80804000.0,,,,,,6250000.0,,,,,188279000.0,,188279000.0,1273000.0,,,0.0,5578000.0,,,,,,,,,18664000.0,,,-2834000.0,30392000.0,-1562000.0,,,,,,,,281000.0,327778000.0,,,110195000.0,10738000.0,,,,,,,,1914000.0,,,,,,25996000.0,162283000.0,,,110000.0,-117000.0,42905000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,11874000,,195557000.0,-4223000.0,,,,2472000.0,,25608000,,,,,,,4579000.0,,-19000.0,,,,,,,,,215347000.0,20929000,8841000.0,101244000.0,,,-1195000.0,-4647000.0,11179000.0,,,60474000.0,,225299000.0,,109750000,,4236000.0,,,1.11,,,,,,,,109375000.0,,,,14520000.0,,59245000.0,,,15222000.0,,,45498000.0,,10587000.0,,,,50505000.0,,,154873000.0,11874000,88821000.0,11874000,6800000.0,,0.0,8974000.0,,,25514000.0,,120656000.0,,,-1563000.0,,,1.12,,100000.0,,7883000.0,,,80336000.0,,,,,,6250000.0,,,,,195557000.0,,195557000.0,1272000.0,,,0.0,5471000.0,,,,,,,,,19757000.0,,,-4223000.0,13064000.0,-1563000.0,,,,,,,,281000.0,336003000.0,,,110704000.0,10705000.0,,,,,,,,-360000.0,,,,,,7278000.0,188279000.0,,,110000.0,-145000.0,40733000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,,3723000,,86917000.0,-2530000.0,,,,2653000.0,,11717000,,,,,,,4419000.0,,710000.0,,,,,,,,,103096000.0,7254000,7835000.0,104967000.0,,,-1737000.0,597000.0,10924000.0,,,57535000.0,,119726000.0,,99142000,,1054000.0,,,0.35,,,,,,,,0.0,,,,15745000.0,,55281000.0,,,17064000.0,,,45561000.0,,10593000.0,,,,43861000.0,,,45561000.0,3723000,91888000.0,3723000,6800000.0,,0.0,11741000.0,,,32518000.0,,127177000.0,,,-115625000.0,,,0.35,,44000.0,,2431000.0,,,78589000.0,,,,,,0.0,,,,,86917000.0,,86917000.0,1144000.0,,,-850000.0,5687000.0,,,,,,,,,6154000.0,,,-2530000.0,10365000.0,-116475000.0,,,,,,,,281000.0,230273000.0,,,110547000.0,10736000.0,,,,,,,,-1989000.0,,,,,,-108640000.0,195557000.0,,,110000.0,0.0,44459000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,106889000.0,26108000.0,12373000.0,234097000.0,13041000,,106889000.0,-3105000.0,,0.0,,2637000.0,,26110000,69698000.0,-850000.0,,13390000.0,,10740000.0,4393000.0,,68000.0,-752000.0,42253000.0,47987000.0,3.73,,11960000.0,105578000.0,,105578000.0,21656000,19972000.0,118008000.0,64206000.0,,-648000.0,3586000.0,14562000.0,0.0,,57591000.0,10588000.0,138798000.0,364739000.0,113660000,,2684000.0,219734000.0,40023000.0,1.21,0.0,106889000.0,,162283000.0,,18519000.0,138798000.0,0.0,248434000.0,40023000.0,0.0,13390000.0,,59874000.0,40023000.0,5694000.0,18519000.0,,114338000.0,47987000.0,,10593000.0,604000.0,,,53786000.0,,142856000.0,47987000.0,13041000,92004000.0,13041000,6800000.0,18104000.0,0.0,12373000.0,,,27970000.0,,142856000.0,118008000.0,-142595000.0,0.0,,,1.23,-119600000.0,61000.0,,8515000.0,110000.0,10213000.0,77139000.0,,77139000.0,109636000.0,,283000.0,0.0,,,,,106889000.0,76898000.0,106889000.0,161000.0,57591000.0,200340000.0,0.0,5694000.0,,88085000.0,2684000.0,,47987000.0,,,,21556000.0,,106889000.0,-3105000.0,23077000.0,0.0,66131000.0,,3.78,3850000.0,,,,281000.0,248434000.0,,6800000.0,109636000.0,10782000.0,-1991000.0,14562000.0,-4006000.0,,,,,-1556000.0,-142595000.0,,,,219734000.0,19972000.0,86917000.0,-118750000.0,,110000.0,0.0,42253000.0,-12692000.0,281000.0,-12692000.0,434437000.0,,,,-55394000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,,12420000,,117498000.0,-3666000.0,,,,2891000.0,,24617000,,,,,,,4425000.0,,-57000.0,,,,,,,,,119579000.0,20092000,12649000.0,130428000.0,,,-633000.0,-4366000.0,12283000.0,,,62488000.0,,144494000.0,,111166000,,7231000.0,,,1.15,,,,,,,,,,,,8383000.0,,58098000.0,,,18613000.0,,,57091000.0,,10596000.0,,,,53068000.0,,,57091000.0,12420000,91074000.0,12420000,21042000.0,,0.0,16868000.0,,,28627000.0,,158117000.0,,,0.0,,,1.17,,100000.0,,7612000.0,,,74954000.0,,,,,,,,,,,117498000.0,,117498000.0,160000.0,,,-405000.0,14276000.0,,,,,,,,-1635000.0,20032000.0,,,-2031000.0,14680000.0,-405000.0,,,,,,,,281000.0,277696000.0,,,133202000.0,10782000.0,,,,,,,,717000.0,,,,,,10609000.0,106889000.0,,,112000.0,,38108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,7786000,,117422000.0,-7821000.0,,,,2035000.0,,17456000,,,,,,,4448000.0,,-398000.0,,,,,,,,,109613000.0,12896000,5924000.0,138214000.0,,,-1525000.0,-4601000.0,13827000.0,,,59540000.0,,145781000.0,,108487000,,0.0,,,0.72,,,,,,,,,,,,8409000.0,,61782000.0,,,19053000.0,,,50073000.0,,10610000.0,,,,46705000.0,,,50073000.0,7786000,95591000.0,7786000,20793000.0,,0.0,17140000.0,,,29678000.0,,167938000.0,,,0.0,,,0.73,,112000.0,,5062000.0,,,72577000.0,,,,,,,,,,,117422000.0,,117422000.0,160000.0,,,0.0,13891000.0,,,,,,,,-6000000.0,12848000.0,,,-1821000.0,7745000.0,0.0,,,,,,,,273000.0,277551000.0,,,131770000.0,10799000.0,,,,,,,,-472000.0,,,,,,-76000.0,117498000.0,,,112000.0,,42127000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,,2878000,,120502000.0,-3649000.0,,,,2404000.0,,9348000,,,,,,,4403000.0,,-478000.0,,,,,,,,,113285000.0,4830000,4033000.0,141092000.0,,,-3385000.0,1860000.0,16961000.0,,,61654000.0,,152702000.0,,102156000,,0.0,,,0.27,,,,,,,,,,,,10838000.0,,56295000.0,,,18925000.0,,,51631000.0,,10616000.0,,,,45861000.0,,,51631000.0,2878000,97326000.0,2878000,20793000.0,,0.0,16633000.0,,,36340000.0,,173219000.0,,,,,,0.27,,115000.0,,1906000.0,,,71725000.0,,,,,,,,,,,120502000.0,,120502000.0,161000.0,,,-953000.0,13390000.0,,,,,,,,0.0,4784000.0,,,-3649000.0,7682000.0,-953000.0,,,,,,,,203000.0,286504000.0,,,133802000.0,10828000.0,,,,,,,,180000.0,,,,,,3080000.0,117422000.0,,,111000.0,,44818000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,129245000.0,22490000.0,16691000.0,241026000.0,11718000,,129245000.0,-5660000.0,,,,3437000.0,,24330000,57472000.0,-1358000.0,,10766000.0,,10845000.0,4541000.0,,-527000.0,-262000.0,41132000.0,50483000.0,3.21,,-8719000.0,110322000.0,,110322000.0,19654000,8743000.0,152810000.0,31349000.0,,-3154000.0,-1612000.0,17981000.0,,,59839000.0,10610000.0,160543000.0,383616000.0,119279000,,1883000.0,230255000.0,34802000.0,1.07,0.0,129245000.0,,106889000.0,,20532000.0,160543000.0,,298696000.0,34802000.0,,10766000.0,,64851000.0,34802000.0,13189000.0,20532000.0,,124758000.0,50483000.0,,10616000.0,-1460000.0,,,54428000.0,,188374000.0,50483000.0,11718000,99625000.0,11718000,20744000.0,17817000.0,0.0,16691000.0,,,30113000.0,,188374000.0,152810000.0,-157131000.0,,,,1.1,-1358000.0,135000.0,,7910000.0,111000.0,10767000.0,73124000.0,,73124000.0,138153000.0,,462000.0,,,,,,129245000.0,44510000.0,129245000.0,161000.0,59839000.0,200062000.0,0.0,13189000.0,,75751000.0,1883000.0,,50483000.0,,-7635000.0,0.0,19628000.0,,129245000.0,-5660000.0,14403000.0,0.0,57292000.0,,3.28,642000.0,,,,133000.0,298696000.0,,20744000.0,138153000.0,10971000.0,-1453000.0,17981000.0,-8697000.0,,,,,-1878000.0,-157131000.0,,,,230255000.0,8743000.0,120502000.0,0.0,,111000.0,,41132000.0,-13161000.0,133000.0,-20796000.0,441088000.0,,,,22356000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,,10578000,,147099000.0,-3841000.0,,,-2853000.0,2427000.0,,22994000,,,,,,,4370000.0,,-482000.0,,,,,,,,,115448000.0,18443000,21218000.0,160535000.0,,,762000.0,7404000.0,17940000.0,,,66231000.0,,177400000.0,,114912000,,8598000.0,,,0.95,,,,,,,,,,,,9978000.0,,61416000.0,,,20323000.0,,,9631000.0,,10630000.0,,,,53496000.0,,,49217000.0,10578000,96469000.0,10578000,20744000.0,,0.0,19173000.0,,,30337000.0,,198526000.0,,,,,,1.0,,181000.0,,7887000.0,,,72803000.0,,,,,,,,,,,147099000.0,,147099000.0,159000.0,,,-511000.0,12908000.0,,,,,,,,0.0,18465000.0,,,-3841000.0,25059000.0,-3364000.0,,,,,,,,62000.0,313974000.0,,,136574000.0,11121000.0,,,,,,,,19000.0,,,,,,17854000.0,129245000.0,,,112000.0,,38398000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,10302000,,147867000.0,-4594000.0,,,-2854000.0,3227000.0,,14107000,,,,,,,4605000.0,,-379000.0,,,,,,,,,109281000.0,13854000,3111000.0,167983000.0,,,-2322000.0,-7728000.0,19011000.0,,,61303000.0,,180051000.0,,112720000,,0.0,,,0.92,,,,,,,,,,,,10357000.0,,61656000.0,,,20342000.0,,,47978000.0,,10680000.0,,,,51064000.0,,,47978000.0,10302000,98866000.0,10302000,20744000.0,,0.0,20017000.0,,,32431000.0,,209201000.0,,,,,,0.96,,253000.0,,3645000.0,,,72706000.0,,,,,,,,,,,147867000.0,,147867000.0,160000.0,,,511000.0,12540000.0,,,,,,,,,13947000.0,,,-4594000.0,7705000.0,-2343000.0,,,,,,,,0.0,318482000.0,,,138431000.0,11190000.0,,,,,,,,-156000.0,,,,,,768000.0,147099000.0,,,112000.0,,41286000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,,6227000,,150483000.0,-6138000.0,,,-2854000.0,2915000.0,,13270000,,,,,,,4743000.0,,-426000.0,,,,,,,,,113086000.0,8224000,5470000.0,171356000.0,,,-2168000.0,317000.0,18274000.0,,,72298000.0,,186760000.0,,108512000,,0.0,,,0.56,,,,,,,,,,,,12917000.0,,56987000.0,,,20626000.0,,,9129000.0,,10701000.0,,,,51525000.0,,,40788000.0,6227000,100288000.0,6227000,20744000.0,,0.0,21784000.0,,,37983000.0,,215489000.0,,,,,,0.58,,303000.0,,2138000.0,,,74335000.0,,,,,,,,,,,150483000.0,,150483000.0,162000.0,,,0.0,12127000.0,,,,,,,,,8365000.0,,,-6138000.0,11608000.0,-2854000.0,,,,,,,,0.0,328575000.0,,,141815000.0,11210000.0,,,,,,,,-317000.0,,,,,,2616000.0,147867000.0,,,112000.0,,50514000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,155933000.0,32034000.0,21851000.0,245177000.0,-6495000,,155933000.0,-3478000.0,,,-2855000.0,3058000.0,,12030000,52209000.0,,,11293000.0,,11199000.0,5015000.0,,-364000.0,4468000.0,46177000.0,43015000.0,1.84,,405000.0,112081000.0,,112081000.0,11688000,8305000.0,162006000.0,38104000.0,,10157000.0,412000.0,21033000.0,,,69066000.0,10678000.0,190348000.0,402642000.0,118707000,,1038000.0,244064000.0,20612000.0,-0.61,,155933000.0,,129245000.0,,23122000.0,190348000.0,,321278000.0,20612000.0,,11293000.0,-11416000.0,65118000.0,20612000.0,11971000.0,23122000.0,,137971000.0,43015000.0,,10701000.0,-1651000.0,,,53589000.0,,209197000.0,43015000.0,-6495000,107019000.0,-6495000,20744000.0,18733000.0,0.0,21851000.0,,,37220000.0,,209197000.0,162006000.0,-170301000.0,,,,-0.61,-11416000.0,342000.0,,18364000.0,112000.0,11627000.0,73763000.0,,73763000.0,130930000.0,,1079000.0,,,,,,155933000.0,56155000.0,155933000.0,161000.0,69066000.0,209674000.0,0.0,11971000.0,,72021000.0,1038000.0,,43015000.0,,0.0,0.0,11869000.0,,155933000.0,-3478000.0,11783000.0,-2855000.0,52646000.0,,1.93,642000.0,,,,0.0,321278000.0,,20744000.0,130930000.0,11273000.0,-3250000.0,21033000.0,6429000.0,,,,,-2796000.0,-170301000.0,,,,244064000.0,5450000.0,150483000.0,0.0,,112000.0,,46177000.0,-18051000.0,0.0,-18051000.0,454851000.0,,,,26688000.0,,,,,,,,,,,,,,,,,,
