date,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyEbitda,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualNetIncomeCommonStockholders,trailingOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyDilutedEPS,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualFreeCashFlow,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualRetainedEarnings,quarterlyOperatingExpense,quarterlyCurrentAssets,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,annualBasicEPS,trailingNetIncomeCommonStockholders,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,annualCostOfRevenue,annualBeginningCashPosition,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,annualTotalAssets,annualCurrentDebt,quarterlyRepaymentOfDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualSaleOfInvestment,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,annualChangeInInventory,quarterlyNetIncome,trailingStockBasedCompensation,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyInventory,annualInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,annualCapitalStock,annualAccountsReceivable,trailingOperatingCashFlow,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyDilutedAverageShares,trailingNetIncome,annualBasicAverageShares,annualStockBasedCompensation,annualGoodwill,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyTaxProvision,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,annualNetPPE,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,annualEbitda,trailingChangeInWorkingCapital,trailingRepaymentOfDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualTotalRevenue,annualNetOtherInvestingChanges,trailingGrossProfit,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualOtherIncomeExpense,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualOperatingIncome,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyBasicEPS,quarterlyCapitalStock,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
,,,196900000.0,-547300000.0,104300000.0,37600000.0,146900000.0,57600000.0,,-131600000.0,537000000.0,2998400000.0,,2253500000.0,43200000.0,,974300000.0,1643300000.0,,973700000.0,1633600000.0,-276500000.0,750000000.0,,82100000.0,70500000.0,2962800000.0,,,-105900000.0,973700000.0,22100000.0,-50600000.0,78600000.0,232500000.0,0.0,324700000.0,39400000.0,14400000.0,4646800000.0,750000000.0,,512300000.0,-1321300000.0,22400000.0,-8200000.0,,-56400000.0,3784600000.0,1633600000.0,669000000.0,512300000.0,,-3700000.0,742400000.0,,-4200000.0,1121300000.0,4646800000.0,777400000.0,2962800000.0,968000000.0,40300000.0,8.21,,0.0,-127800000.0,197400000.0,40300000.0,770900000.0,2789000000.0,671600000.0,750000000.0,14900000.0,339300000.0,5418200000.0,266600000.0,-1100000.0,,14900000.0,,2971600000.0,2455400000.0,3784600000.0,-32300000.0,8000000.0,3500000.0,5600000.0,104300000.0,8.0,,-21700000.0,1058100000.0,232300000.0,29700000.0,43200000.0,-67500000.0,127200000.0,,127200000.0,,896100000.0,-113100000.0,-24300000.0,121600000.0,-81500000.0,78600000.0,-875800000.0,-1321300000.0,29700000.0,-25400000.0,0.0,0.0,1200000.0,458100000.0,,,,,,91300000.0,87500000.0,968000000.0,4155800000.0,458100000.0,1121300000.0,932200000.0,168600000.0,,537000000.0,41400000.0,327900000.0,1018900000.0,,896100000.0,932200000.0,324700000.0,-8700000.0,1343700000.0,,,40100000.0,197400000.0,999100000.0,327900000.0,302100000.0,2455400000.0,93600000.0,1298400000.0,0.0,6944800000.0,2800000.0,,,93700000.0,,57600000.0,,-594800000.0,,1089300000.0,5418200000.0,127200000.0,,973700000.0,93600000.0,-84000000.0,-51700000.0,-123900000.0,,,1157400000.0,,107400000.0,,1200000.0,,1298400000.0,,266600000.0,973700000.0,2253500000.0,,146900000.0,,,,,,,,,,,,,
,,90800000.0,260000000.0,,,-8000000.0,196000000.0,,,70000000.0,,,,2310000000.0,71000000.0,,1004000000.0,1653000000.0,,,1699000000.0,,,,,-129000000.0,,,,-107000000.0,940000000.0,,-201000000.0,,279000000.0,-36000000.0,,,,4791000000.0,,,,,22000000.0,-15000000.0,1.94,,3761000000.0,,649000000.0,520000000.0,,-32000000.0,,,-2000000.0,1179000000.0,,744000000.0,3084000000.0,963000000.0,39000000.0,,,,,520000000.0,,735000000.0,,,,186000000.0,,,,-2000000.0,,,,,,,-217000000.0,17000000.0,,5000000.0,9000000.0,,,,,,,,,181000000.0,,181000000.0,,1053000000.0,,8000000.0,295000000.0,-66000000.0,113000000.0,,-1366000000.0,151000000.0,-34000000.0,0.0,0.0,,,,,,93100000.0,,,,,,349000000.0,,944000000.0,265000000.0,,641000000.0,84000000.0,,,,,,411000000.0,,,,,229000000.0,,974000000.0,325000000.0,,2376000000.0,,,,,,,,,,,,,,,5460000000.0,181000000.0,,,82000000.0,131000000.0,,-305000000.0,,,,60000000.0,298000000.0,1.99,1000000.0,,1351000000.0,,271000000.0,940000000.0,,,,,,,,,,,,,,,,
,,90400000.0,295000000.0,,,-8000000.0,219000000.0,48000000.0,,-358000000.0,,,,2704000000.0,22000000.0,,1084000000.0,1915000000.0,,,2275000000.0,,,,,-142000000.0,,,,-301000000.0,839000000.0,,-9000000.0,,361000000.0,-37000000.0,,,,4961000000.0,,,,,21000000.0,-1000000.0,2.23,,3991000000.0,,831000000.0,1057000000.0,,-4000000.0,,,-4000000.0,1218000000.0,,789000000.0,3558000000.0,967000000.0,40000000.0,,,,,210000000.0,,779000000.0,,,,0.0,,,,-3000000.0,,,,,,,268000000.0,3000000.0,,7000000.0,7000000.0,,,,,,,,,205000000.0,,205000000.0,,1215000000.0,,-2000000.0,-75000000.0,-148000000.0,114000000.0,,-1424000000.0,28000000.0,-101000000.0,0.0,300000000.0,,,,,,92200000.0,,,,,,577000000.0,,1280000000.0,288000000.0,,558000000.0,83000000.0,,,,,,572000000.0,,,,,-223000000.0,,940000000.0,318000000.0,,2708000000.0,,,,,,,,,,,,,,,6266000000.0,205000000.0,,,114000000.0,-224000000.0,,-339000000.0,,,,66000000.0,194000000.0,2.28,1000000.0,,1411000000.0,,283000000.0,839000000.0,,,,,,,,,,,,,,,,
,,90100000.0,348000000.0,,,-21000000.0,207000000.0,44000000.0,,236000000.0,,,,2778000000.0,49000000.0,,1172000000.0,2015000000.0,,,2026000000.0,,,,,95000000.0,,,,-32000000.0,882000000.0,,-198000000.0,,395000000.0,-36000000.0,,,,5144000000.0,,,,,31000000.0,0.0,2.57,,4034000000.0,,843000000.0,1042000000.0,,-3000000.0,,,4000000.0,984000000.0,,824000000.0,3342000000.0,958000000.0,43000000.0,,,,,163000000.0,,815000000.0,,,,0.0,,,,-270000000.0,,,,,,,-465000000.0,12000000.0,,4000000.0,5000000.0,,,,,,,,,237000000.0,,237000000.0,,1117000000.0,,-20000000.0,540000000.0,-81000000.0,130000000.0,,-1479000000.0,28000000.0,43000000.0,27000000.0,300000000.0,,,,,,91800000.0,,,,,,425000000.0,,1299000000.0,324000000.0,,537000000.0,87000000.0,,,,,,533000000.0,,,,,459000000.0,,839000000.0,305000000.0,,2718000000.0,,,,,,,,,,,,,,,6060000000.0,237000000.0,,,104000000.0,152000000.0,,-199000000.0,,,,67000000.0,247000000.0,2.62,1000000.0,,1415000000.0,,0.0,882000000.0,,,,,,,,,,,,,,,,
,,89200000.0,228000000.0,-558000000.0,2000000.0,38000000.0,203000000.0,39000000.0,,-135000000.0,690000000.0,3177000000.0,,2848000000.0,77000000.0,,1050000000.0,1867000000.0,,797000000.0,2056000000.0,-390000000.0,776000000.0,,-104000000.0,99000000.0,3329000000.0,,,-48000000.0,797000000.0,20000000.0,-150000000.0,135000000.0,230000000.0,-40000000.0,488000000.0,34000000.0,1000000.0,5257000000.0,776000000.0,,1086000000.0,-1526000000.0,19000000.0,6000000.0,1.68,-187000000.0,4034000000.0,2056000000.0,817000000.0,1086000000.0,,-1000000.0,517000000.0,,0.0,970000000.0,5257000000.0,822000000.0,3329000000.0,964000000.0,41000000.0,8.6,,300000000.0,-149000000.0,786000000.0,41000000.0,815000000.0,3140000000.0,974000000.0,776000000.0,0.0,320000000.0,6090000000.0,0.0,-3000000.0,,0.0,,3142000000.0,2761000000.0,4034000000.0,-185000000.0,2000000.0,-10000000.0,4000000.0,2000000.0,8.43,,-40000000.0,1011000000.0,258000000.0,81000000.0,77000000.0,-77000000.0,153000000.0,,153000000.0,,1020000000.0,-488000000.0,-4000000.0,147000000.0,-95000000.0,135000000.0,-1067000000.0,-1526000000.0,81000000.0,-85000000.0,0.0,300000000.0,1000000.0,588000000.0,,,,90900000.0,,90100000.0,93000000.0,964000000.0,4310000000.0,588000000.0,970000000.0,1322000000.0,219000000.0,,690000000.0,66000000.0,299000000.0,907000000.0,,1020000000.0,1322000000.0,488000000.0,-278000000.0,1151000000.0,,,52000000.0,786000000.0,882000000.0,299000000.0,-177000000.0,2761000000.0,114000000.0,1285000000.0,0.0,7450000000.0,-2000000.0,,,92000000.0,,39000000.0,,-599000000.0,,1096000000.0,6090000000.0,153000000.0,,797000000.0,114000000.0,-163000000.0,-20000000.0,-224000000.0,,,1133000000.0,65000000.0,272000000.0,1.71,1000000.0,,1285000000.0,,0.0,797000000.0,2848000000.0,,203000000.0,,,,,,,,,,,,,
,,88900000.0,248000000.0,,,-3000000.0,260000000.0,35000000.0,,159000000.0,,,,2947000000.0,96000000.0,,1043000000.0,1708000000.0,,,2158000000.0,,,,,-158000000.0,,,,-264000000.0,711000000.0,,-211000000.0,,245000000.0,-40000000.0,,,,5369000000.0,,,,,23000000.0,6000000.0,1.8,,3972000000.0,,665000000.0,1097000000.0,,-4000000.0,,,0.0,1061000000.0,,795000000.0,3321000000.0,963000000.0,42000000.0,,,,,797000000.0,,789000000.0,,,,0.0,,,,-5000000.0,,,,,,,-238000000.0,4000000.0,,4000000.0,,,,,,,,,,162000000.0,,162000000.0,,1180000000.0,,-10000000.0,415000000.0,-85000000.0,151000000.0,,-1584000000.0,78000000.0,-86000000.0,0.0,300000000.0,,,,,,90200000.0,,,,,,357000000.0,,1363000000.0,235000000.0,,705000000.0,73000000.0,,,,,,658000000.0,,,,,330000000.0,,797000000.0,293000000.0,,2809000000.0,,,,,,,,,,,,,,,6130000000.0,162000000.0,,,113000000.0,230000000.0,,-411000000.0,,,,69000000.0,236000000.0,1.82,1000000.0,,1369000000.0,,0.0,711000000.0,,,,,,,,,,,,,,,,
,,88400000.0,288000000.0,,,-6000000.0,255000000.0,30000000.0,,-426000000.0,,,,3027000000.0,56000000.0,,1132000000.0,1994000000.0,,,2369000000.0,,,,,-137000000.0,,,,-176000000.0,483000000.0,,-70000000.0,,290000000.0,-39000000.0,,,,5530000000.0,,,,,19000000.0,-2000000.0,2.25,,4029000000.0,,862000000.0,1086000000.0,,1000000.0,,,0.0,1283000000.0,,844000000.0,3560000000.0,940000000.0,41000000.0,,,,,786000000.0,,837000000.0,,,,33000000.0,,,,-328000000.0,,,,,,,113000000.0,1000000.0,,5000000.0,2000000.0,,,,,,,,,201000000.0,,201000000.0,,1292000000.0,,-8000000.0,-140000000.0,-91000000.0,159000000.0,,-1616000000.0,74000000.0,-228000000.0,0.0,300000000.0,,,,,,89200000.0,,,,,,641000000.0,,1411000000.0,278000000.0,,762000000.0,77000000.0,,,,,,708000000.0,,,,,-231000000.0,,711000000.0,283000000.0,,2838000000.0,,,,,,,,,,,,,,,6398000000.0,201000000.0,,,40000000.0,-293000000.0,,-382000000.0,,,,72000000.0,296000000.0,2.27,1000000.0,,1191000000.0,,210000000.0,483000000.0,,,,,,,,,,,,,,,,
,,88100000.0,316000000.0,,,-2000000.0,229000000.0,25000000.0,,327000000.0,,,,3113000000.0,132000000.0,,1159000000.0,2033000000.0,,,2269000000.0,,,,,55000000.0,,,,-85000000.0,763000000.0,,-101000000.0,,382000000.0,-40000000.0,,,,5706000000.0,,,,,18000000.0,-22000000.0,2.41,,4075000000.0,,874000000.0,1011000000.0,,-5000000.0,,,-1000000.0,1258000000.0,,843000000.0,3519000000.0,917000000.0,43000000.0,,,,,147000000.0,,837000000.0,,,,51000000.0,,,,-1854000000.0,,,,,,,-227000000.0,2000000.0,,3000000.0,,,,,,,,,,215000000.0,,215000000.0,,1211000000.0,,-12000000.0,615000000.0,-124000000.0,78000000.0,,-1659000000.0,71000000.0,280000000.0,0.0,300000000.0,,,,,,89000000.0,,,,,,416000000.0,,1454000000.0,301000000.0,,570000000.0,86000000.0,,,,,,644000000.0,,,,,491000000.0,,483000000.0,273000000.0,,2825000000.0,,,,,,,,,,,,,,,6344000000.0,215000000.0,,,-22000000.0,218000000.0,,-363000000.0,,,,78000000.0,408000000.0,2.44,1000000.0,,1407000000.0,,113000000.0,763000000.0,,,,,,,,,,,,,,,,
,,87300000.0,198000000.0,-532000000.0,,22000000.0,210000000.0,20000000.0,,-239000000.0,715000000.0,3326000000.0,,3115000000.0,27000000.0,,1044000000.0,1885000000.0,,500000000.0,2215000000.0,-391000000.0,702000000.0,,-96000000.0,143000000.0,3324000000.0,,,-164000000.0,500000000.0,17000000.0,-150000000.0,131000000.0,184000000.0,-39000000.0,644000000.0,7000000.0,11000000.0,5787000000.0,702000000.0,,1029000000.0,-1679000000.0,21000000.0,-7000000.0,1.41,-179000000.0,3891000000.0,2215000000.0,841000000.0,1029000000.0,,-4000000.0,503000000.0,,0.0,1186000000.0,5787000000.0,846000000.0,3324000000.0,903000000.0,38000000.0,7.96,,298000000.0,-158000000.0,731000000.0,38000000.0,840000000.0,3242000000.0,797000000.0,702000000.0,65000000.0,285000000.0,6106000000.0,234000000.0,-411000000.0,,65000000.0,,3301000000.0,2782000000.0,3891000000.0,-69000000.0,0.0,-25000000.0,5000000.0,,7.88,,-12000000.0,1113000000.0,294000000.0,87000000.0,27000000.0,-97000000.0,124000000.0,,124000000.0,,1042000000.0,-689000000.0,-22000000.0,4000000.0,-91000000.0,131000000.0,-1398000000.0,-1679000000.0,87000000.0,-263000000.0,0.0,298000000.0,1000000.0,655000000.0,,,,88200000.0,,88200000.0,81000000.0,903000000.0,4378000000.0,655000000.0,1186000000.0,1436000000.0,173000000.0,,715000000.0,49000000.0,267000000.0,894000000.0,,1042000000.0,1436000000.0,644000000.0,-2598000000.0,1029000000.0,,,-87000000.0,731000000.0,763000000.0,267000000.0,-297000000.0,2782000000.0,-165000000.0,1144000000.0,0.0,7620000000.0,-1000000.0,,,89100000.0,,20000000.0,,-421000000.0,,987000000.0,6106000000.0,124000000.0,,500000000.0,-165000000.0,-251000000.0,-54000000.0,-242000000.0,,,1052000000.0,75000000.0,173000000.0,1.43,1000000.0,,1144000000.0,,234000000.0,500000000.0,3115000000.0,,210000000.0,,,,,,,,,,,,,
,,86500000.0,138000000.0,,,-18000000.0,207000000.0,15000000.0,,174000000.0,,,,3168000000.0,35000000.0,,966000000.0,1618000000.0,,,2261000000.0,,,,,-226000000.0,,,,-77000000.0,490000000.0,,-169000000.0,,100000000.0,-43000000.0,,,,5808000000.0,,,,,32000000.0,1000000.0,0.73,,3807000000.0,,652000000.0,1032000000.0,,-3000000.0,,,-2000000.0,1229000000.0,,828000000.0,3304000000.0,901000000.0,41000000.0,,,,,735000000.0,,822000000.0,,,,0.0,,,,-1322000000.0,,,,,,,-275000000.0,6000000.0,,4000000.0,0.0,,,,,,,,,64000000.0,,64000000.0,,1270000000.0,,-46000000.0,332000000.0,-68000000.0,134000000.0,,-1749000000.0,87000000.0,-10000000.0,0.0,297000000.0,,,,,,87500000.0,,,,,,390000000.0,,1419000000.0,90000000.0,,832000000.0,26000000.0,,,,,,661000000.0,,,,,264000000.0,,500000000.0,260000000.0,,2764000000.0,,,,,,,,,,,,,,,6068000000.0,64000000.0,,,-154000000.0,265000000.0,,-329000000.0,,,,74000000.0,325000000.0,0.74,1000000.0,,1151000000.0,,155000000.0,490000000.0,,,,,,,,,,,,,,,,
,,85600000.0,268000000.0,,,-20000000.0,206000000.0,10000000.0,,-217000000.0,,,,3299000000.0,16000000.0,,1113000000.0,1970000000.0,,,2632000000.0,,,,,-113000000.0,,,,-234000000.0,380000000.0,,-130000000.0,,300000000.0,-43000000.0,,,,5926000000.0,,,,,22000000.0,3000000.0,1.86,,3811000000.0,,857000000.0,1354000000.0,,-9000000.0,,,-3000000.0,1278000000.0,,845000000.0,3580000000.0,906000000.0,39000000.0,,,,,134000000.0,,839000000.0,,,,28000000.0,,,,-1362000000.0,,,,,,,99000000.0,-1000000.0,,4000000.0,0.0,,,,,,,,,160000000.0,,160000000.0,,1380000000.0,,-46000000.0,34000000.0,-134000000.0,83000000.0,,-1780000000.0,87000000.0,-110000000.0,0.0,597000000.0,,,,,,86000000.0,,,,,,594000000.0,,1519000000.0,219000000.0,,656000000.0,59000000.0,,,,,,746000000.0,,,,,-100000000.0,,490000000.0,255000000.0,,2863000000.0,,,,,,,,,,,,,,,6443000000.0,160000000.0,,,-167000000.0,-206000000.0,,-278000000.0,,,,77000000.0,190000000.0,1.87,1000000.0,,1126000000.0,,130000000.0,380000000.0,,,,,,,,,,,,,,,,
,,84900000.0,256000000.0,,,34000000.0,195000000.0,5000000.0,,196000000.0,,,,3404000000.0,55000000.0,,1094000000.0,1946000000.0,,,2537000000.0,,,,,88000000.0,,,,-80000000.0,527000000.0,,-100000000.0,,263000000.0,-42000000.0,,,,6015000000.0,,,,,25000000.0,16000000.0,1.54,,3804000000.0,,852000000.0,1323000000.0,,-2000000.0,,,-1000000.0,1214000000.0,,838000000.0,3452000000.0,901000000.0,44000000.0,,,,,126000000.0,,833000000.0,,,,0.0,,,,-963000000.0,,,,,,,-252000000.0,2000000.0,,6000000.0,0.0,,,,,,,,,131000000.0,,131000000.0,,1271000000.0,,-71000000.0,486000000.0,-123000000.0,80000000.0,,-1840000000.0,87000000.0,147000000.0,9000000.0,596000000.0,,,,,,85500000.0,,,,,,473000000.0,,1564000000.0,181000000.0,,653000000.0,50000000.0,,,,,,688000000.0,,,,,363000000.0,,380000000.0,248000000.0,,2889000000.0,,,,,,,,,,,,,,,6341000000.0,131000000.0,,,-200000000.0,117000000.0,,-30000000.0,,,,76000000.0,76000000.0,1.55,1000000.0,,1215000000.0,,15000000.0,527000000.0,,,,,,,,,,,,,,,,
,,83900000.0,112000000.0,-500000000.0,187000000.0,-4000000.0,151000000.0,1000000.0,,-31000000.0,898000000.0,3413000000.0,,3487000000.0,33000000.0,,1014000000.0,1871000000.0,,456000000.0,2469000000.0,-418000000.0,396000000.0,,129000000.0,160000000.0,3053000000.0,,,-192000000.0,456000000.0,21000000.0,-101000000.0,296000000.0,76000000.0,-42000000.0,629000000.0,8000000.0,-8000000.0,6015000000.0,396000000.0,,1271000000.0,-1904000000.0,18000000.0,20000000.0,0.49,122000000.0,3744000000.0,2469000000.0,857000000.0,1271000000.0,,-2000000.0,589000000.0,,0.0,1198000000.0,6015000000.0,902000000.0,3053000000.0,918000000.0,50000000.0,4.65,,597000000.0,-170000000.0,674000000.0,50000000.0,895000000.0,3218000000.0,500000000.0,396000000.0,0.0,156000000.0,6213000000.0,116000000.0,-841000000.0,,0.0,,3389000000.0,3160000000.0,3744000000.0,-45000000.0,1000000.0,40000000.0,7000000.0,187000000.0,4.62,,-16000000.0,942000000.0,310000000.0,17000000.0,33000000.0,-91000000.0,41000000.0,,41000000.0,,1125000000.0,-583000000.0,-44000000.0,155000000.0,-93000000.0,296000000.0,-1085000000.0,-1904000000.0,17000000.0,-71000000.0,26000000.0,597000000.0,1000000.0,517000000.0,,,,84500000.0,,85200000.0,97000000.0,918000000.0,4187000000.0,517000000.0,1198000000.0,1583000000.0,62000000.0,,898000000.0,21000000.0,244000000.0,1007000000.0,,1125000000.0,1583000000.0,629000000.0,-4488000000.0,597000000.0,,,62000000.0,674000000.0,527000000.0,244000000.0,-44000000.0,3160000000.0,-181000000.0,1085000000.0,26000000.0,7405000000.0,-6000000.0,,,85900000.0,,1000000.0,,-473000000.0,,552000000.0,6213000000.0,41000000.0,,456000000.0,-181000000.0,-47000000.0,-207000000.0,-448000000.0,,,774000000.0,83000000.0,351000000.0,0.49,1000000.0,,1085000000.0,,116000000.0,456000000.0,3487000000.0,,151000000.0,,,,,,,,,,,,,
,,83300000.0,74000000.0,,,3000000.0,192000000.0,8000000.0,,81000000.0,,,,3517000000.0,22000000.0,,895000000.0,1552000000.0,,,2552000000.0,,,,,-168000000.0,,,,-41000000.0,457000000.0,,-115000000.0,,-24000000.0,-41000000.0,,,,5952000000.0,,,,,18000000.0,64000000.0,-0.27,,3566000000.0,,657000000.0,1256000000.0,,-1000000.0,,,0.0,1296000000.0,,821000000.0,3002000000.0,930000000.0,48000000.0,,,,,654000000.0,,815000000.0,,,,0.0,,,,-977000000.0,,,,,,,-186000000.0,-7000000.0,,3000000.0,149000000.0,,,,,,,,,-22000000.0,,-22000000.0,,1242000000.0,,-105000000.0,243000000.0,-78000000.0,265000000.0,,-1952000000.0,13000000.0,1000000.0,27000000.0,602000000.0,,,,,,83300000.0,,,,,,338000000.0,,1565000000.0,-33000000.0,,992000000.0,-11000000.0,,,,,,619000000.0,,,,,165000000.0,,456000000.0,240000000.0,,3116000000.0,,,,,,,,,,,,,,,6118000000.0,-22000000.0,,,-192000000.0,174000000.0,,-144000000.0,,,,78000000.0,182000000.0,-0.27,1000000.0,,1076000000.0,,90000000.0,457000000.0,,,,,,,,,,,,,,,,
,,82700000.0,145000000.0,,,-12000000.0,159000000.0,,,-244000000.0,,,,3559000000.0,20000000.0,,954000000.0,1821000000.0,,,2469000000.0,,,,,-5000000.0,,,,28000000.0,434000000.0,,0.0,,153000000.0,-41000000.0,,,,5956000000.0,,,,,14000000.0,81000000.0,0.55,,3598000000.0,,867000000.0,1252000000.0,,-2000000.0,,,0.0,1217000000.0,,809000000.0,2976000000.0,936000000.0,38000000.0,,,,,124000000.0,,803000000.0,,,,0.0,,,,-2002000000.0,,,,,,,-41000000.0,-6000000.0,,4000000.0,122000000.0,,,,,,,,,45000000.0,,45000000.0,,1173000000.0,,-70000000.0,-11000000.0,-87000000.0,78000000.0,,-1995000000.0,13000000.0,-23000000.0,25000000.0,597000000.0,,,,,,83200000.0,,,,,,490000000.0,,1564000000.0,73000000.0,,565000000.0,28000000.0,,,,,,531000000.0,,,,,-98000000.0,,457000000.0,235000000.0,,3091000000.0,,,,,,,,,,,,,,,6067000000.0,45000000.0,,,-180000000.0,-152000000.0,,-248000000.0,,,,76000000.0,365000000.0,0.55,1000000.0,,965000000.0,,95000000.0,434000000.0,,,,,,,,,,,,,,,,
,,82600000.0,205000000.0,,,19000000.0,158000000.0,,,391000000.0,,,,3514000000.0,38000000.0,,983000000.0,1714000000.0,,,2356000000.0,,,,,136000000.0,,,,30000000.0,928000000.0,,0.0,,134000000.0,-42000000.0,,,,5997000000.0,,,,,14000000.0,22000000.0,0.98,,3610000000.0,,731000000.0,1205000000.0,,1000000.0,,,0.0,1151000000.0,,778000000.0,3034000000.0,900000000.0,34000000.0,,,,,616000000.0,,772000000.0,,,,0.0,,,,-891000000.0,,,,,,,-142000000.0,-6000000.0,,4000000.0,82000000.0,,,,,,,,,82000000.0,,82000000.0,,984000000.0,,-80000000.0,618000000.0,-60000000.0,202000000.0,,-2000000000.0,14000000.0,494000000.0,9000000.0,589000000.0,,,,,,83300000.0,,,,,,285000000.0,,1514000000.0,124000000.0,,955000000.0,42000000.0,,,,,,453000000.0,,,,,558000000.0,,434000000.0,225000000.0,,2932000000.0,,,,,,,,,,,,,,,5966000000.0,82000000.0,,,-223000000.0,193000000.0,,-69000000.0,,,,78000000.0,158000000.0,0.98,1000000.0,,1381000000.0,,0.0,928000000.0,,,,,,,,,,,,,,,,
