date,quarterlyNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualDilutedEPS,trailingInvestingCashFlow,annualIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualBasicAverageShares,annualLongTermDebt,trailingStockBasedCompensation,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,annualBasicEPS,quarterlyGoodwill,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,annualCapitalStock,quarterlyInventory,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualNetPPE,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCapitalStock,annualEbitda,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingRepaymentOfDebt,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualCashAndCashEquivalents,trailingPretaxIncome,trailingEndCashPosition,quarterlyBasicEPS,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualPretaxIncome,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualOperatingExpense,annualOtherNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyBasicAverageShares,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingBeginningCashPosition,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,trailingCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,trailingInterestExpense,annualTaxProvision,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualTotalRevenue,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyPretaxIncome,trailingFreeCashFlow,annualGrossProfit,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualTotalNonCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyTaxProvision,quarterlyRetainedEarnings,annualChangeInInventory,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDebt,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualPurchaseOfBusiness,annualNetIncome,annualBeginningCashPosition,trailingOtherNonCashItems,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.017532800,14064000.0,,,,,,38605000.0,13923000.0,,,,36536000.0,590232000.0,432311000.0,,,3978000.0,,,,,142954000.0,,80149000.0,26968000.0,,221087000.0,,,,,,,,465097000.0,,75750000.0,,,,,,1816000.0,50595000.0,,,,,,,-7749000.0,,,,,,,,,,29666000.0,66202000.0,,32546000.0,,,66202000.0,,,,,1508062000.0,,,,,,0.52,432311000.0,,-1795000.0,,9639000.0,,1230012000.0,44057000.0,,,,14008000.0,,1776872000.0,-19135000.0,,0.0,,1713653000.0,,,,,,,,,,26694000.0,,,,,30192000.0,4685000.0,,-159000.0,59654000.0,,127320000.0,,-3452000.0,46995000.0,,0.0,,,,66202000.0,-82764000.0,,,,,,525692000.0,,,,,,,,80787000.0,639780000.0,,20701000.0,,,,,268810000.0,,,13072000.0,,,,,,0.52,,,1338793000.0,6778000.0,256775000.0,,,-57740000.0,301874000.0,,,80695000.0,-374860000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,13807000.0,,,,,,21246000.0,14719000.0,,,,-12146000.0,601567000.0,442566000.0,,,1054000.0,,,,,153873000.0,,119050000.0,27126000.0,,304382000.0,,,,,,,,476024000.0,,77672000.0,,,,,,1355000.0,57033000.0,,,,,,,-7784000.0,,,,,,,,,,66202000.0,54346000.0,,32575000.0,,,54346000.0,,,,,1535983000.0,,,,,,0.51,442566000.0,,3546000.0,,10530000.0,,1290939000.0,37726000.0,,,,13751000.0,,1842564000.0,-30934000.0,,0.0,,1763873000.0,,,,,,,,,,26804000.0,,,,,32894000.0,-6027000.0,,4291000.0,98362000.0,,127756000.0,,-7085000.0,50866000.0,,0.0,,,,54346000.0,-48634000.0,,,,,,529079000.0,,,,,,,,89927000.0,689372000.0,,22606000.0,,,,,306581000.0,,,18054000.0,,,,,,0.51,,,1374312000.0,7887000.0,262741000.0,,,-52180000.0,394309000.0,,,15242000.0,-389561000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,17449000.0,,,,,,54874000.0,17449000.0,,,,20432000.0,719445000.0,400827000.0,,,-1722000.0,,,,,157754000.0,,89743000.0,27078000.0,,22426000.0,,,,,,,,561399000.0,,104855000.0,,,,,,1292000.0,56472000.0,,,,,,,-7793000.0,,,,,,,,,,54346000.0,74778000.0,,32605000.0,,,74778000.0,,,,,1586575000.0,,,,,,0.65,400827000.0,,,,10020000.0,,1352479000.0,45914000.0,,,,17393000.0,,1903922000.0,-10152000.0,,1831000.0,,1829247000.0,,,,,,,,,,26835000.0,,,,,33674000.0,-10092000.0,,30105000.0,84815000.0,,142464000.0,,-11960000.0,51365000.0,,-1751000.0,,,,74778000.0,-70394000.0,,,,,,534827000.0,,,,,,,,90146000.0,633034000.0,,26862000.0,,,,,317347000.0,,,15264000.0,,,,,,0.64,,,1431110000.0,9413000.0,272339000.0,,,-65026000.0,112572000.0,,,35952000.0,-398137000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,16130000.0,132270000.0,,2.26,,,104049000.0,16130000.0,-305153000.0,535163000.0,,5033000.0,822247000.0,23448000.0,,,1774000.0,26803000.0,618862000.0,,280628000.0,209144000.0,671305000.0,440810000.0,,,12737000.0,,2035169000.0,24720000.0,136234000.0,,2.28,,618862000.0,-33815000.0,132270000.0,,,,,209144000.0,1768000.0,66938000.0,32651000.0,24720000.0,-21192000.0,8609000.0,79811000.0,,-7790000.0,,,1476263000.0,5084000.0,218774000.0,,207047000.0,,,74778000.0,79811000.0,79811000.0,32651000.0,197751000.0,,79811000.0,,128013000.0,,,1634859000.0,,1890266000.0,79811000.0,,,,23448000.0,,,-1235000.0,11063000.0,27167000.0,1493552000.0,46822000.0,92855000.0,,,16075000.0,,2035169000.0,45921000.0,822247000.0,-11228000.0,,1890266000.0,-233074000.0,67864000.0,,230474000.0,46822000.0,,,-414003000.0,33071000.0,,,,400310000.0,,32029000.0,65533000.0,,-1166000.0,86635000.0,,207047000.0,,-21192000.0,49740000.0,-9397000.0,-35050000.0,49855000.0,,440810000.0,79811000.0,-103361000.0,,,29662000.0,23448000.0,,535163000.0,61229000.0,41234000.0,,,423919000.0,,,98967000.0,671305000.0,,21067000.0,,358487000.0,-14300000.0,,400310000.0,1634859000.0,1493552000.0,21746000.0,,,54099000.0,,,,86635000.0,,1476263000.0,4937000.0,280628000.0,,,-58128000.0,111704000.0,,,4345000.0,-414003000.0,-31116000.0,23448000.0,63193000.0,65432000.0,,61452000.0,29956000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,14178000.0,,,,,,35304000.0,16858000.0,,,,-11470000.0,814893000.0,361433000.0,,,1304000.0,,,,,293045000.0,,124709000.0,27411000.0,,189862000.0,,,,,,,,616895000.0,,123081000.0,,,,,,640000.0,70702000.0,,23482000.0,,,,,-8094000.0,,,,,,,,,,79811000.0,68341000.0,,33176000.0,,,68341000.0,,,,,1697655000.0,,,,,,0.52,361433000.0,,,,14082000.0,,1563919000.0,46007000.0,,,,14121000.0,,2125787000.0,10066000.0,,-394000.0,,1969110000.0,,,,,,,,,,27041000.0,,,,,38768000.0,-4243000.0,,2965000.0,43264000.0,,262884000.0,,-20207000.0,59279000.0,,-5801000.0,,,,68341000.0,-31039000.0,,,,,,555652000.0,,,,,,,,109470000.0,749026000.0,,25571000.0,,,,,428132000.0,,,18327000.0,,,,,,0.52,,,1540931000.0,8713000.0,286655000.0,,,-25238000.0,299332000.0,,,-15735000.0,-428179000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,16660000.0,,,,,,58810000.0,16660000.0,,,,11194000.0,1041776000.0,25930000.0,,,118593000.0,,,,,236976000.0,,120472000.0,31128000.0,,182178000.0,,,,,,,,825499000.0,,128840000.0,,,,,,5406000.0,79794000.0,,36437000.0,,,,,-9633000.0,,,,,,,,,,68341000.0,79535000.0,,37813000.0,,,79535000.0,,,,,1707768000.0,,,,,,0.54,25930000.0,,,,15270000.0,,1409664000.0,55342000.0,,,,16603000.0,,2095798000.0,37008000.0,,-6978000.0,,1989425000.0,,,,,,,,,,30582000.0,,,,,38072000.0,15350000.0,,6909000.0,35082000.0,,221486000.0,,-23247000.0,59288000.0,,-897000.0,,,,79535000.0,-22699000.0,,,,,,678397000.0,,,,,,,,117866000.0,367888000.0,,26996000.0,,,,,388030000.0,,,21058000.0,,,,,,0.54,,,1542562000.0,10336000.0,293624000.0,,,-21802000.0,300044000.0,,,-24917000.0,-446863000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,22444000.0,,,,,,146956000.0,17641000.0,,,,195015000.0,,18086000.0,,,1309000.0,,,,,199544000.0,,174114000.0,32754000.0,,184591000.0,,,,,,,,747211000.0,,87156000.0,,,,,,-115994000.0,70060000.0,,46692000.0,,,,,-9619000.0,,,,,,,,,,79535000.0,269784000.0,,37842000.0,,,269784000.0,,,,,1435059000.0,,,,,,0.7,18086000.0,,,,13749000.0,,1293490000.0,26014000.0,,,,22387000.0,,1992134000.0,116084000.0,,-8330000.0,,1742973000.0,,,,,,,,,,32087000.0,,,,,156211000.0,57044000.0,,-49911000.0,41055000.0,,203730000.0,,-16987000.0,176396000.0,,-7921000.0,,,,269784000.0,147133000.0,,,,,,698644000.0,,,,,,,,226271000.0,395930000.0,,26606000.0,,,,,557075000.0,,,17465000.0,,,,,,0.69,,,1319258000.0,8965000.0,306392000.0,,,-30872000.0,410862000.0,,,-99074000.0,-423715000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,7940000.0,125041000.0,,1.97,,,-70501000.0,9726000.0,77843000.0,709747000.0,,-97013000.0,1062529000.0,17659000.0,5631000.0,,1867000.0,30496000.0,868459000.0,,304567000.0,201992000.0,286260000.0,105879000.0,,,163154000.0,,2063225000.0,44895000.0,-150686000.0,,2.0,,868459000.0,,125041000.0,,,,,201992000.0,117356000.0,186306000.0,40591000.0,44895000.0,-11122000.0,7408000.0,172771000.0,,-9679000.0,,,1442422000.0,123073000.0,170569000.0,,162722000.0,,,269784000.0,172771000.0,172771000.0,40591000.0,211801000.0,,172771000.0,,131010000.0,,,1579473000.0,,1882697000.0,172771000.0,,,,17659000.0,,,-17730000.0,13266000.0,31015000.0,1348789000.0,66837000.0,86915000.0,,,7854000.0,,2063225000.0,-82942000.0,1062529000.0,6778000.0,,1882697000.0,-90353000.0,73690000.0,,400592000.0,66837000.0,,,-440275000.0,-3680000.0,,,,483752000.0,,-90958000.0,-154118000.0,,36357000.0,64094000.0,,162722000.0,,-11122000.0,-69430000.0,-8924000.0,-3111000.0,97726000.0,,105879000.0,172771000.0,-15552000.0,,,29920000.0,17659000.0,,709747000.0,60964000.0,52579000.0,,,1250052000.0,,,95348000.0,286260000.0,,13741000.0,,531602000.0,80216000.0,,483752000.0,1579473000.0,1348789000.0,17383000.0,,,-85967000.0,,,,64094000.0,,1442422000.0,4015000.0,304567000.0,,,-12441000.0,258502000.0,,,-10960000.0,-440275000.0,-37025000.0,17659000.0,56995000.0,718450000.0,,61222000.0,75045000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,9786000.0,,,,,,86135000.0,9964000.0,,,,18713000.0,1019295000.0,15723000.0,,,2640000.0,,,,,205052000.0,,104952000.0,32811000.0,,172906000.0,,,,,,,,822289000.0,,129194000.0,,,,,,286000.0,73417000.0,,50980000.0,,,,,-10016000.0,,,,,,,,,,172771000.0,191484000.0,,39720000.0,,,191484000.0,,,,,1568427000.0,,,,,,0.3,15723000.0,,,,14351000.0,,1339970000.0,64534000.0,,,,9698000.0,,2055370000.0,72591000.0,,75000.0,,1898072000.0,,,,,,,,,,32291000.0,,,,,28005000.0,51474000.0,,3886000.0,39427000.0,,200000000.0,,-12647000.0,50277000.0,,1529000.0,,,,191484000.0,-12015000.0,,,,,,710669000.0,,,,,,,,101422000.0,320675000.0,,14290000.0,,,,,486943000.0,,,18010000.0,,,,,,0.3,,,1434508000.0,4326000.0,304249000.0,,,-13544000.0,274328000.0,,,-55407000.0,-463564000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,11515000.0,,,,,,-23318000.0,9552000.0,,,,-87237000.0,992421000.0,15868000.0,,,406000.0,,,,,214958000.0,,97348000.0,32951000.0,,182100000.0,,,,,,,,791184000.0,,136208000.0,,,,,,-626000.0,70981000.0,,83442000.0,,,,,-10060000.0,,,,,,,,,,191484000.0,104235000.0,,39738000.0,,,104235000.0,,,,,1570396000.0,,,,,,0.35,15868000.0,,,,12719000.0,,1294924000.0,63117000.0,,,,11437000.0,,2014667000.0,-48333000.0,,74000.0,,1921404000.0,,,,,,,,,,32404000.0,,,,,27274000.0,-62445000.0,,6396000.0,41636000.0,,189287000.0,,-10859000.0,48752000.0,,1636000.0,,,,104235000.0,-23379000.0,,,,,,714968000.0,,,,,,,,98255000.0,302503000.0,,14226000.0,,,,,444271000.0,,,15900000.0,,,,,,0.35,,,1438723000.0,4674000.0,305626000.0,,,-25015000.0,280355000.0,,,-40540000.0,-482681000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,17180000.0,,,,,,21693000.0,17348000.0,,,,-24293000.0,947922000.0,61016000.0,,,632000.0,,,,,201618000.0,,123888000.0,32913000.0,,175833000.0,,,,,,,,736959000.0,,145436000.0,,,,,,398000.0,66468000.0,,123027000.0,,,,,-10067000.0,,,,,,,,,,104235000.0,79942000.0,,39754000.0,,,79942000.0,,,,,1573018000.0,,,,,,0.53,61016000.0,,,,12085000.0,,1305784000.0,60788000.0,,,,17102000.0,,2031535000.0,-5320000.0,,-440000.0,,1946396000.0,,,,,,,,,,32420000.0,,,,,37313000.0,-38128000.0,,10862000.0,53930000.0,,172958000.0,,-12390000.0,59375000.0,,-21000.0,,,,79942000.0,-27034000.0,,,,,,720969000.0,,,,,,,,103781000.0,357862000.0,,25917000.0,,,,,458517000.0,,,16088000.0,,,,,,0.52,,,1444503000.0,8569000.0,312661000.0,,,-27013000.0,279614000.0,,,-18952000.0,-501893000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,19492000.0,159623000.0,,1.76,,,52172000.0,20355000.0,-92866000.0,735765000.0,,-15436000.0,957816000.0,40166000.0,,,353000.0,32387000.0,733581000.0,,322009000.0,256505000.0,357747000.0,120962000.0,,,172422000.0,,2056163000.0,89732000.0,-152069000.0,,1.78,,733581000.0,,159623000.0,,,,,256505000.0,511000.0,73956000.0,39762000.0,89732000.0,-7607000.0,304000.0,64506000.0,,-10067000.0,,,1445732000.0,4031000.0,136682000.0,,196619000.0,,,79942000.0,64506000.0,64506000.0,39762000.0,221752000.0,,64506000.0,,133919000.0,,,1575856000.0,,6704119000.0,64506000.0,,,,40166000.0,,,-1892000.0,12687000.0,32912000.0,1315563000.0,66894000.0,83953000.0,,,19415000.0,,2056163000.0,26770000.0,957816000.0,-3228000.0,,6704119000.0,-90974000.0,68859000.0,,284521000.0,66894000.0,,,-5258387000.0,29186000.0,,,,480307000.0,,41026000.0,17555000.0,,8042000.0,69564000.0,,196619000.0,,-7607000.0,63047000.0,-3519000.0,-5036000.0,-108253000.0,,120962000.0,64506000.0,-30438000.0,,,26704000.0,40166000.0,,735765000.0,57652000.0,51842000.0,,,1121701000.0,,,114982000.0,357747000.0,,29484000.0,,418440000.0,45708000.0,,480307000.0,1575856000.0,1315563000.0,18908000.0,,,-31544000.0,,,,69564000.0,,1445732000.0,9129000.0,322009000.0,,,-25402000.0,287404000.0,,,-37170000.0,-5258387000.0,-40210000.0,40166000.0,57249000.0,703261000.0,,57973000.0,172759000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,15740000.0,,,,,,110422000.0,15865000.0,,,,3123000.0,1013481000.0,41318000.0,,,41000.0,,,,,275849000.0,,133879000.0,33009000.0,,190978000.0,,,,,,,,756544000.0,,167766000.0,,,,,,301000.0,78190000.0,,66873000.0,,,,,-10409000.0,,,,,,,,,,64506000.0,67629000.0,,39775000.0,,,67629000.0,,,,,1690866000.0,,,,,,0.48,41318000.0,,,,12769000.0,,1410127000.0,70006000.0,,,,15661000.0,,2152703000.0,82117000.0,,2363000.0,,2141912000.0,,,,,,,,,,32444000.0,,,,,36517000.0,44001000.0,,5551000.0,51486000.0,,221449000.0,,-12094000.0,60036000.0,,-1385000.0,,,,67629000.0,-97021000.0,,,,,,737682000.0,,,,,,,,114707000.0,396646000.0,,24379000.0,,,,,461837000.0,,,23253000.0,,,,,,0.48,,,1554802000.0,8514000.0,327261000.0,,,-28305000.0,305685000.0,,,-10278000.0,-587110000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,14970000.0,,,,,,24668000.0,16040000.0,,,,-7001000.0,932509000.0,24609000.0,,,6170000.0,,,,,277994000.0,,117712000.0,33203000.0,,205478000.0,,,,,,,,674860000.0,,168079000.0,,,,,,392000.0,66911000.0,,106675000.0,,,,,-10454000.0,,,,,,,,,,67629000.0,60628000.0,,39979000.0,,,60628000.0,,,,,1602271000.0,,,,,,0.46,24609000.0,,,,13472000.0,,1330022000.0,77095000.0,,,,14890000.0,,2085594000.0,-10802000.0,,-3016000.0,,1954660000.0,,,,,,,,,,32562000.0,,,,,37054000.0,-862000.0,,3717000.0,38026000.0,,255192000.0,,-9579000.0,57822000.0,,6484000.0,,,,60628000.0,74024000.0,,,,,,750612000.0,,,,,,,,103965000.0,397513000.0,,24547000.0,,,,,483323000.0,,,19817000.0,,,,,,0.45,,,1460015000.0,8507000.0,331697000.0,,,-35470000.0,309443000.0,,,-105693000.0,-494645000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,-23903000.0,,,,,,-6132000.0,-23650000.0,,,,-7658000.0,903284000.0,53690000.0,,,6611000.0,,,,,318918000.0,,342026000.0,32967000.0,,271377000.0,,,,,,,,672770000.0,,131816000.0,,,,,,3573000.0,132139000.0,,184548000.0,,,,,-10590000.0,,,,,,,,,,60628000.0,52970000.0,,33201000.0,,,52970000.0,,,,,1550770000.0,,,,,,-0.73,53690000.0,,,,11089000.0,,1568341000.0,78880000.0,,,,-23903000.0,,2288282000.0,-31109000.0,,-77000.0,,1927324000.0,,,,,,,,,,32967000.0,,,,,-30505000.0,-27941000.0,,-26708000.0,181076000.0,,269341000.0,,-17411000.0,-8172000.0,,516000.0,,,,52970000.0,-24461000.0,,,,,,714907000.0,,,,,,,,101634000.0,665057000.0,,-37730000.0,,,,,737512000.0,,,22867000.0,,,,,,-0.73,,,1413129000.0,-14080000.0,297204000.0,,,-24977000.0,373011000.0,,,22935000.0,-514195000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,26613000.0,137584000.0,,1.0,,,45891000.0,26618000.0,-109707000.0,738879000.0,,-18772000.0,905533000.0,66771000.0,,,-610000.0,32765000.0,670193000.0,,313217000.0,352445000.0,470623000.0,116335000.0,,,287135000.0,,2119960000.0,126753000.0,-95450000.0,,1.02,,670193000.0,,137584000.0,,,,,352445000.0,6571000.0,79299000.0,33223000.0,126753000.0,-9830000.0,15178000.0,34198000.0,,-10759000.0,,,1435398000.0,12212000.0,174849000.0,,287517000.0,,,52970000.0,34198000.0,34198000.0,33223000.0,175242000.0,,34198000.0,,85936000.0,,,1577992000.0,,1958059000.0,34198000.0,,,,66771000.0,,,-8971000.0,12212000.0,33288000.0,1376156000.0,83232000.0,54059000.0,,,26613000.0,,2119960000.0,-3985000.0,905533000.0,-1549000.0,,1958059000.0,-138628000.0,95751000.0,,350740000.0,83232000.0,,,-522661000.0,-8385000.0,,,,541968000.0,,46737000.0,-7736000.0,,9055000.0,28572000.0,,287517000.0,,-9830000.0,72849000.0,-2279000.0,-14586000.0,-30308000.0,,116335000.0,34198000.0,-62249000.0,,,18299000.0,66771000.0,,738879000.0,33261000.0,48634000.0,,,1391644000.0,,,126036000.0,470623000.0,,41481000.0,,436676000.0,36221000.0,,541968000.0,1577992000.0,1376156000.0,31946000.0,,,7462000.0,,,,28572000.0,,1435398000.0,14863000.0,313217000.0,,,-49876000.0,413171000.0,,,-2414000.0,-522661000.0,-42212000.0,66771000.0,35760000.0,954968000.0,,33420000.0,64506000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,26151000.0,,,,,,73397000.0,18561000.0,,,,15756000.0,902605000.0,69852000.0,,,1237000.0,,,,,148620000.0,,106331000.0,33460000.0,,54129000.0,,,,,,,,665373000.0,,140904000.0,,,,,,801000.0,78392000.0,,102995000.0,,,,,-10968000.0,,,,,,,,,,34198000.0,42150000.0,,33281000.0,,,42150000.0,,,,,1627494000.0,,,,,,0.79,69852000.0,,,,12000000.0,,1199647000.0,70154000.0,,,,26151000.0,,1962304000.0,-16287000.0,,804000.0,,2036198000.0,,,,,,,,,,33120000.0,,,,,39369000.0,24660000.0,,5028000.0,41045000.0,,120859000.0,,-6256000.0,60258000.0,,42709000.0,,,,49954000.0,-46975000.0,,,,,,757646000.0,,,,,,,7383000.0,117761000.0,297042000.0,,28752000.0,,,,,334810000.0,,,24949000.0,,,,,,0.78,,,1500010000.0,10191000.0,326369000.0,,,-89684000.0,171890000.0,,,-10666000.0,-536188000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,11757000.0,,,,,,33249000.0,12368000.0,,,,-3065000.0,908834000.0,109625000.0,,,996000.0,,,,,195090000.0,,97474000.0,33506000.0,,49280000.0,,,,,,,,660147000.0,,149129000.0,,,,,,-1022000.0,72102000.0,,96871000.0,,,,,-10991000.0,,,,,,,,,,49954000.0,42234000.0,,33295000.0,,,42234000.0,,,,,1663290000.0,,,,,,0.35,109625000.0,,,,12910000.0,,1275140000.0,67386000.0,,,,11757000.0,,2041100000.0,-27268000.0,,-809000.0,,2093519000.0,,,,,,,,,,33164000.0,,,,,32431000.0,-5033000.0,,6781000.0,43615000.0,,159207000.0,,-4838000.0,54809000.0,,460000.0,,,,46889000.0,-60057000.0,,,,,,760857000.0,,,,,,,7289000.0,104533000.0,366306000.0,,18754000.0,,,,,377810000.0,,,20105000.0,,,,,,0.35,,,1539352000.0,6386000.0,327135000.0,,,-60517000.0,153813000.0,,,23743000.0,-554167000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,22280000.0,,,,,,67765000.0,22199000.0,,,,1050000.0,907313000.0,164103000.0,,,1327000.0,,,,,195571000.0,,110167000.0,33560000.0,,47740000.0,,,,,,,,632295000.0,,170286000.0,,,,,,721000.0,68922000.0,,91490000.0,,,,,-10995000.0,,,,,,,,,,46889000.0,47716000.0,,33331000.0,,,47716000.0,,,,,1726569000.0,,,,,,0.67,164103000.0,,,,12400000.0,,1362838000.0,65083000.0,,,,22280000.0,,2148733000.0,64146000.0,,-1166000.0,,2180639000.0,,,,,,,,,,33187000.0,,,,,40946000.0,-514000.0,,20233000.0,87387000.0,,181255000.0,,2341000.0,65087000.0,,-3463000.0,,,,47939000.0,-82507000.0,,,,,,780697000.0,,,,,,,-21061000.0,109868000.0,455525000.0,,29561000.0,,,,,422164000.0,,,19721000.0,,,,,,0.66,,,1605714000.0,7362000.0,338420000.0,,,-3619000.0,157608000.0,,,15792000.0,-574925000.0,,,,,,,,,,,,,,,,,,,,,,,,,
