,trailingCapitalExpenditure,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,quarterlyBasicAverageShares,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingGrossProfit,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualOtherCurrentAssets,trailingChangeInAccountPayable,trailingCostOfRevenue,trailingFreeCashFlow,annualGrossProfit,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualDilutedEPS,quarterlyTaxProvision,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,quarterlyPretaxIncome,annualChangeInWorkingCapital,quarterlyNetPPE,annualNetIncomeContinuousOperations,trailingDepreciationAndAmortization,annualOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyTotalRevenue,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyNetIncome,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,quarterlyDilutedEPS,trailingNetIncome,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualStockholdersEquity,quarterlyGoodwill,annualCurrentLiabilities,trailingStockBasedCompensation,quarterlyAccountsReceivable,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualGoodwill,annualCommonStockIssuance,annualRetainedEarnings,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,trailingChangeInWorkingCapital,quarterlyInventory,annualCapitalStock,annualDilutedAverageShares,annualAccountsReceivable,trailingOperatingIncome,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualBasicAverageShares,annualOtherIncomeExpense,annualEbitda,annualNetPPE,trailingTotalRevenue,annualOperatingIncome,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualNetOtherInvestingChanges,quarterlyInterestExpense,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingInterestExpense,trailingCashDividendsPaid,annualSaleOfInvestment,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingResearchAndDevelopment,trailingDilutedAverageShares
1388448000,,-1684000000.0,,8364000000.0,167000000.0,-16000000.0,29000000.0,-2569000000.0,292000000.0,0.0,642000000.0,,70000000.0,-21000000.0,-20000000.0,103000000.0,19000000.0,,-115000000.0,,1362000000.0,,,1848000000.0,12000000.0,627000000.0,134000000.0,69000000.0,-26000000.0,59000000.0,,387000000.0,,0.0,567000000.0,,175000000.0,-73000000.0,,31000000.0,,478000000.0,-3965000000.0,20000000.0,,224000000.0,32000000.0,6000000.0,0.0,,,,1987000000.0,1286000000.0,1362000000.0,163000000.0,3.64,86000000.0,218000000.0,-37000000.0,70000000.0,,-1284000000.0,0.0,8097000000.0,9869000000.0,226000000.0,-11000000.0,5795000000.0,387000000.0,,42000000.0,-411000000.0,-114000000.0,,4.14,1338000000.0,343000000.0,-2000000.0,9383000000.0,387000000.0,-133000000.0,604000000.0,-2569000000.0,,,32000000.0,888000000.0,,-9000000.0,106000000.0,2968000000.0,436000000.0,,89000000.0,50000000.0,,140000000.0,-1177000000.0,605000000.0,140000000.0,,1459000000.0,11231000000.0,,,,,6569000000.0,59000000.0,,,1848000000.0,2953000000.0,1286000000.0,,804000000.0,,771000000.0,134000000.0,1098000000.0,2953000000.0,,-37000000.0,46000000.0,6569000000.0,1459000000.0,,1000000.0,,70000000.0,1000000.0,106291000.0,804000000.0,,4955000000.0,175000000.0,8097000000.0,1551000000.0,9000000.0,,175000000.0,292000000.0,,175000000.0,1018000000.0,284000000.0,-295000000.0,,175000000.0,93436000.0,-16000000.0,2197000000.0,5795000000.0,,1099000000.0,1000000.0,125000000.0,,175000000.0,604000000.0,0.0,118000000.0,8364000000.0,-3000000.0,,,29000000.0,9869000000.0,11231000000.0,1018000000.0,140000000.0,103000000.0,14000000.0,19000000.0,89000000.0,9383000000.0,322000000.0,,,,,,,,,,,,,,,,,,,
1396224000,,,,5814000000.0,,-61000000.0,,,454000000.0,0.0,,,22000000.0,165000000.0,,,-20000000.0,,,,,,,1824000000.0,12000000.0,497000000.0,,,,,,,0.63,0.0,448000000.0,95225000.0,227000000.0,163000000.0,,-231000000.0,,,,-32000000.0,,228000000.0,,7000000.0,,,,,,1101000000.0,1400000000.0,168000000.0,,34000000.0,,23000000.0,,,-2543000000.0,-1000000.0,8322000000.0,,94000000.0,,5814000000.0,,,,-218000000.0,-351000000.0,106424000.0,,1178000000.0,220000000.0,,,,,,,,,,,,,,,508000000.0,,67000000.0,52000000.0,,60000000.0,,,60000000.0,,,,0.56,,,,,0.0,,,,2944000000.0,,,752000000.0,,730000000.0,382000000.0,,,,,,6774000000.0,1481000000.0,,-1000000.0,,102000000.0,,,,,,227000000.0,,,,,227000000.0,,,,,277000000.0,,,,,,,,,,1000000.0,175000000.0,,,265000000.0,,125000000.0,,47000000.0,,,,9847000000.0,11247000000.0,972000000.0,60000000.0,117000000.0,-13000000.0,,,9423000000.0,157000000.0,,,,,,,,,,,,,,,,,,,
1404086400,,,,6452000000.0,,-186000000.0,,,625000000.0,0.0,,,35000000.0,84000000.0,,,16000000.0,,,,,,,1807000000.0,19000000.0,631000000.0,,,,,,,0.969072,0.0,589000000.0,97000000.0,170000000.0,152000000.0,,-1339000000.0,,,,1000000.0,,257000000.0,,12000000.0,,,,,,1746000000.0,1396000000.0,187000000.0,,48000000.0,,117000000.0,,,-1479000000.0,-755000000.0,8914000000.0,,142000000.0,,6452000000.0,,,,730000000.0,-729000000.0,105600000.0,,1399000000.0,332000000.0,,,,,,,,,,,,,,,546000000.0,,80000000.0,-57000000.0,,94000000.0,,,94000000.0,,,,0.9,,,,,0.0,,,,3293000000.0,,,844000000.0,,810000000.0,500000000.0,,,,,,7394000000.0,1440000000.0,,-3000000.0,,119000000.0,,,,,,170000000.0,,,,,170000000.0,,,,,299000000.0,,,,,,,,,,1000000.0,227000000.0,,,621000000.0,,187000000.0,,-39000000.0,,,,11071000000.0,12467000000.0,1218000000.0,94000000.0,108000000.0,16000000.0,,,10660000000.0,-183000000.0,,,,,,,,,,,,,,,,,,,
1412035200,,,,6569000000.0,,-152000000.0,,,505000000.0,0.0,,,77000000.0,-130000000.0,,,-35000000.0,,,,,,,1816000000.0,17000000.0,730000000.0,,,,,,,1.95,0.0,688000000.0,98485000.0,168000000.0,-118000000.0,,-336000000.0,,,,8000000.0,,264000000.0,,6000000.0,,,,,,1695000000.0,1378000000.0,194000000.0,,111000000.0,,309000000.0,,,-1060000000.0,4000000.0,8972000000.0,,303000000.0,,6569000000.0,,,,-71000000.0,-488000000.0,104076000.0,,1544000000.0,424000000.0,,,,,,,,,,,,,,,412000000.0,,83000000.0,-2000000.0,,192000000.0,,,192000000.0,,,,1.84,,,,,0.0,,,,3270000000.0,,,941000000.0,,856000000.0,572000000.0,,,,,,7477000000.0,1412000000.0,,3000000.0,,112000000.0,,,,,,168000000.0,,,,,168000000.0,,,,,306000000.0,,,,,,,,,,1000000.0,170000000.0,,,618000000.0,,124000000.0,,-107000000.0,,,,11105000000.0,12483000000.0,1165000000.0,192000000.0,101000000.0,6000000.0,,,10667000000.0,-76000000.0,,,,,,,,,,,,,,,,,,,
1419984000,,-1821000000.0,,9342000000.0,261000000.0,-214000000.0,35000000.0,-2896000000.0,414000000.0,0.0,758000000.0,,127000000.0,-254000000.0,-101000000.0,97000000.0,-74000000.0,,-613000000.0,,1546000000.0,,,1798000000.0,26000000.0,737000000.0,140000000.0,-17000000.0,20000000.0,73000000.0,,540000000.0,,0.0,707000000.0,,158000000.0,-220000000.0,,-94000000.0,,555000000.0,-6283000000.0,34000000.0,,282000000.0,39000000.0,2000000.0,0.0,,,,2432000000.0,1478000000.0,1546000000.0,209000000.0,5.15,117000000.0,310000000.0,503000000.0,78000000.0,,-1201000000.0,-4000000.0,9191000000.0,10921000000.0,311000000.0,-135000000.0,6446000000.0,540000000.0,,27000000.0,-245000000.0,-253000000.0,,5.54,1564000000.0,425000000.0,11000000.0,10669000000.0,540000000.0,-20000000.0,618000000.0,-2896000000.0,,,39000000.0,1031000000.0,,-756000000.0,175000000.0,3253000000.0,335000000.0,,8000000.0,-10000000.0,,194000000.0,-2000000000.0,850000000.0,194000000.0,,1692000000.0,12467000000.0,,,,,7434000000.0,73000000.0,,,1798000000.0,3272000000.0,1478000000.0,,940000000.0,,857000000.0,140000000.0,1194000000.0,3272000000.0,,503000000.0,74000000.0,7434000000.0,1692000000.0,,5000000.0,,78000000.0,1000000.0,104956000.0,940000000.0,,5685000000.0,158000000.0,9191000000.0,1801000000.0,-23000000.0,,158000000.0,414000000.0,,158000000.0,1106000000.0,312000000.0,196000000.0,,158000000.0,97489000.0,4000000.0,2595000000.0,6446000000.0,,1401000000.0,1000000.0,168000000.0,,158000000.0,618000000.0,0.0,119000000.0,9342000000.0,-2000000.0,,,35000000.0,10921000000.0,12467000000.0,1106000000.0,194000000.0,97000000.0,11000000.0,-74000000.0,8000000.0,10669000000.0,82000000.0,,,,,,,,,,,,,,,,,,,
1427760000,,,,6416000000.0,,-343000000.0,,,465000000.0,0.0,,,39000000.0,278000000.0,,,-163000000.0,,,,,,,1495000000.0,14000000.0,578000000.0,,,,,,,1.19,0.0,524000000.0,97007000.0,257000000.0,184000000.0,,-225000000.0,,,,-4000000.0,,250000000.0,,-23000000.0,,,,,,1555000000.0,1452000000.0,181000000.0,,67000000.0,,618000000.0,,,-2704000000.0,0.0,9232000000.0,,182000000.0,,6416000000.0,,,,-335000000.0,-345000000.0,99065000.0,,1315000000.0,274000000.0,,,,,,,,,,,,,,,675000000.0,,60000000.0,99000000.0,,115000000.0,,,115000000.0,,,,1.16,,,,,0.0,,,,3249000000.0,,,848000000.0,,791000000.0,497000000.0,,,,,,7482000000.0,1690000000.0,,29000000.0,,81000000.0,,,,,,257000000.0,,,,,257000000.0,,,,,304000000.0,,,,,,,,,,1000000.0,158000000.0,,,593000000.0,,121000000.0,,81000000.0,,,,10830000000.0,12282000000.0,1047000000.0,115000000.0,118000000.0,-24000000.0,,,10787000000.0,330000000.0,,,,,,,,,,,,,,,,,,,
1435622400,,,,6821000000.0,,-158000000.0,,,683000000.0,0.0,,,31000000.0,74000000.0,,,-146000000.0,,,,,,,1452000000.0,11000000.0,683000000.0,,,,,,,0.89,0.0,618000000.0,96647000.0,200000000.0,217000000.0,,-651000000.0,,,,1000000.0,,242000000.0,,3000000.0,,,,,,1582000000.0,1436000000.0,175000000.0,,63000000.0,,704000000.0,,,-2943000000.0,-58000000.0,9571000000.0,,149000000.0,,6821000000.0,,,,17000000.0,-721000000.0,97747000.0,,1429000000.0,376000000.0,,,,,,,,,,,,,,,575000000.0,,55000000.0,-57000000.0,,86000000.0,,,86000000.0,,,,0.88,,,,,0.0,,,,3253000000.0,,,894000000.0,,811000000.0,309000000.0,,,,,,7820000000.0,1696000000.0,,5000000.0,,81000000.0,,,,,,200000000.0,,,,,200000000.0,,,,,307000000.0,,,,,,,,,,1000000.0,257000000.0,,,590000000.0,,232000000.0,,-44000000.0,,,,11169000000.0,12605000000.0,1000000000.0,86000000.0,95000000.0,-54000000.0,,,11153000000.0,-146000000.0,,,,,,,,,,,,,,,,,,,
1443571200,,,,6874000000.0,,-166000000.0,,,475000000.0,0.0,,,24000000.0,-147000000.0,,,-218000000.0,,,,,,,1497000000.0,12000000.0,761000000.0,,,,,,,2.28,0.0,690000000.0,94213000.0,171000000.0,-206000000.0,,-316000000.0,,,,3000000.0,,244000000.0,,3000000.0,,,,,,1517000000.0,1426000000.0,178000000.0,,125000000.0,,919000000.0,,,-1446000000.0,-28000000.0,9584000000.0,,340000000.0,,6874000000.0,,,,-10000000.0,-435000000.0,95191000.0,,1550000000.0,446000000.0,,,,,,,,,,,,,,,307000000.0,,55000000.0,-29000000.0,,215000000.0,,,215000000.0,,,,2.25,,,,,0.0,,,,3257000000.0,,,994000000.0,,860000000.0,403000000.0,,,,,,7876000000.0,1653000000.0,,1000000.0,,77000000.0,,,,,,171000000.0,,,,,171000000.0,,,,,315000000.0,,,,,,,,,,1000000.0,200000000.0,,,639000000.0,,107000000.0,,-109000000.0,,,,11172000000.0,12598000000.0,948000000.0,215000000.0,93000000.0,56000000.0,,,11101000000.0,-128000000.0,,,,,,,,,,,,,,,,,,,
1451520000,,-1636000000.0,,6631000000.0,336000000.0,-122000000.0,22000000.0,-3262000000.0,271000000.0,0.0,714000000.0,,242000000.0,-297000000.0,-11000000.0,10000000.0,-250000000.0,,-789000000.0,,1294000000.0,,,1476000000.0,12000000.0,720000000.0,355000000.0,21000000.0,-71000000.0,61000000.0,,585000000.0,1.823085,0.0,648000000.0,92700000.0,179000000.0,-203000000.0,,22000000.0,,567000000.0,-8482000000.0,8000000.0,,246000000.0,38000000.0,7000000.0,0.0,,,,2480000000.0,1233000000.0,1294000000.0,180000000.0,6.07,123000000.0,378000000.0,1088000000.0,69000000.0,,-1389000000.0,0.0,9374000000.0,10789000000.0,292000000.0,-92000000.0,6631000000.0,585000000.0,,-10000000.0,-447000000.0,-135000000.0,93600000.0,6.144958,1523000000.0,402000000.0,8000000.0,10607000000.0,585000000.0,359000000.0,607000000.0,-3262000000.0,,,38000000.0,982000000.0,,-86000000.0,158000000.0,3337000000.0,438000000.0,-3000000.0,54000000.0,8000000.0,,169000000.0,-1170000000.0,963000000.0,169000000.0,,1765000000.0,12083000000.0,1.81,,,,7555000000.0,61000000.0,,,1476000000.0,3243000000.0,1233000000.0,,930000000.0,,875000000.0,355000000.0,1244000000.0,3243000000.0,,1088000000.0,49000000.0,7555000000.0,1765000000.0,,-3000000.0,,69000000.0,1000000.0,96400000.0,930000000.0,,5817000000.0,179000000.0,9374000000.0,1995000000.0,-8000000.0,,179000000.0,271000000.0,,179000000.0,905000000.0,318000000.0,-775000000.0,,179000000.0,95200000.0,32000000.0,2742000000.0,6631000000.0,,1498000000.0,1000000.0,171000000.0,,179000000.0,607000000.0,0.0,107000000.0,6631000000.0,61000000.0,-3000000.0,,22000000.0,10789000000.0,12083000000.0,905000000.0,169000000.0,10000000.0,-49000000.0,-250000000.0,54000000.0,10607000000.0,303000000.0,,,,,,,,,,,,,,,,,,,
1459382400,,,,6467000000.0,,-164000000.0,,,330000000.0,0.0,,,25000000.0,239000000.0,,,-187000000.0,,,,,,,1501000000.0,9000000.0,566000000.0,,,,,,,1.01,0.0,500000000.0,90510000.0,219000000.0,56000000.0,,-17000000.0,,,,-4000000.0,,244000000.0,,4000000.0,,,,,,1229000000.0,1182000000.0,177000000.0,,55000000.0,,1180000000.0,,,-1337000000.0,-13000000.0,9054000000.0,,147000000.0,,6467000000.0,,,,-560000000.0,-123000000.0,90943000.0,,1310000000.0,256000000.0,,,,,,,,,,,,,,,604000000.0,,54000000.0,40000000.0,,92000000.0,,,92000000.0,,,,1.01,,,,,0.0,,,,3262000000.0,,,833000000.0,,810000000.0,349000000.0,,,,,,7203000000.0,1797000000.0,,-2000000.0,,74000000.0,,,,,,219000000.0,,,,,219000000.0,,,,,310000000.0,,,,,,,,,,1000000.0,179000000.0,,,550000000.0,,107000000.0,,103000000.0,,,,10602000000.0,11784000000.0,864000000.0,92000000.0,9000000.0,27000000.0,,,10283000000.0,481000000.0,,,,,,,,,,,,,,,,,,,
1467244800,,,,6762000000.0,,-172000000.0,,,609000000.0,0.0,,,44000000.0,197000000.0,,,-187000000.0,,,,,,,1502000000.0,13000000.0,655000000.0,,,,,,,1.52,0.0,590000000.0,88095000.0,265000000.0,281000000.0,,-505000000.0,,,,2000000.0,,241000000.0,,4000000.0,,,,,,1508000000.0,1264000000.0,177000000.0,,83000000.0,,1314000000.0,,,-2983000000.0,-1000000.0,9110000000.0,,217000000.0,,6762000000.0,,,,-91000000.0,-641000000.0,88473000.0,,1421000000.0,349000000.0,,,,,,,,,,,,,,,643000000.0,,55000000.0,46000000.0,,134000000.0,,,134000000.0,,,,1.52,,,,,0.0,,,,3259000000.0,,,867000000.0,,831000000.0,323000000.0,,,,,,7265000000.0,1790000000.0,,2000000.0,,71000000.0,,,,,,265000000.0,,,,,265000000.0,,,,,306000000.0,,,,,,,,,,1000000.0,219000000.0,,,576000000.0,,132000000.0,,-35000000.0,,,,10856000000.0,12120000000.0,825000000.0,134000000.0,10000000.0,14000000.0,,,10618000000.0,2000000.0,,,,,,,,,,,,,,,,,,,
1475193600,,,,6862000000.0,,-152000000.0,,,409000000.0,0.0,,,21000000.0,-118000000.0,,,-196000000.0,,,,,,,1539000000.0,11000000.0,727000000.0,,,,,,,2.18,0.0,656000000.0,85945000.0,297000000.0,-200000000.0,,-343000000.0,,,,-1000000.0,,240000000.0,,7000000.0,,,,,,1420000000.0,1354000000.0,179000000.0,,116000000.0,,1501000000.0,,,-1701000000.0,-14000000.0,9316000000.0,,303000000.0,,6862000000.0,,,,-5000000.0,-446000000.0,86445000.0,,1508000000.0,416000000.0,,,,,,,,,,,,,,,383000000.0,,60000000.0,32000000.0,,187000000.0,,,187000000.0,,,,2.16,,,,,0.0,,,,3267000000.0,,,929000000.0,,852000000.0,402000000.0,,,,,,7393000000.0,1863000000.0,,-3000000.0,,72000000.0,,,,,,297000000.0,,,,,297000000.0,,,,,311000000.0,,,,,,,,,,1000000.0,265000000.0,,,609000000.0,,110000000.0,,-61000000.0,,,,10921000000.0,12275000000.0,782000000.0,187000000.0,10000000.0,0.0,,,10736000000.0,-63000000.0,,,,,,,,,,,,,,,,,,,
1483142400,,-1339000000.0,,6619000000.0,123000000.0,-40000000.0,23000000.0,-3691000000.0,243000000.0,0.0,719000000.0,,33000000.0,-202000000.0,15000000.0,6000000.0,-218000000.0,,-528000000.0,,1361000000.0,,,1648000000.0,12000000.0,726000000.0,344000000.0,133000000.0,34000000.0,53000000.0,,566000000.0,1.812796,0.0,657000000.0,84400000.0,312000000.0,-166000000.0,,6000000.0,,511000000.0,-9223000000.0,4000000.0,,249000000.0,40000000.0,8000000.0,0.0,,,,2403000000.0,1184000000.0,1361000000.0,186000000.0,6.45,89000000.0,343000000.0,1654000000.0,68000000.0,,-3202000000.0,0.0,9156000000.0,10627000000.0,242000000.0,116000000.0,6619000000.0,566000000.0,,23000000.0,-308000000.0,-129000000.0,85100000.0,6.490826,1523000000.0,408000000.0,1000000.0,10340000000.0,566000000.0,614000000.0,597000000.0,-3691000000.0,,,40000000.0,974000000.0,,-28000000.0,179000000.0,3359000000.0,323000000.0,-2000000.0,67000000.0,15000000.0,,153000000.0,-859000000.0,909000000.0,153000000.0,,1896000000.0,11988000000.0,1.8,,,,7193000000.0,53000000.0,,,1648000000.0,3260000000.0,1184000000.0,,920000000.0,,866000000.0,344000000.0,1245000000.0,3260000000.0,,1654000000.0,45000000.0,7193000000.0,1896000000.0,,-4000000.0,,68000000.0,1000000.0,87800000.0,920000000.0,,5762000000.0,312000000.0,9156000000.0,1953000000.0,-29000000.0,,312000000.0,243000000.0,,312000000.0,742000000.0,318000000.0,-964000000.0,,312000000.0,87200000.0,-9000000.0,2674000000.0,6619000000.0,,1429000000.0,1000000.0,297000000.0,,312000000.0,597000000.0,0.0,162000000.0,6619000000.0,8000000.0,-2000000.0,,23000000.0,10627000000.0,11988000000.0,742000000.0,153000000.0,6000000.0,-7000000.0,-218000000.0,67000000.0,10340000000.0,194000000.0,,,,,,,,,,,,,,,,,,,
1490918400,,,,6533000000.0,,-23000000.0,,,382000000.0,0.0,,,10000000.0,221000000.0,,,-210000000.0,,,,,,,1753000000.0,16000000.0,569000000.0,,,,,,,1.29,0.0,514000000.0,84456000.0,337000000.0,139000000.0,,-134000000.0,,,,-6000000.0,,255000000.0,,4000000.0,,,,,,1317000000.0,1320000000.0,193000000.0,,52000000.0,,1763000000.0,,,-1939000000.0,0.0,8752000000.0,,161000000.0,,6533000000.0,,,,-466000000.0,-241000000.0,85377000.0,,1356000000.0,259000000.0,,,,,,,,,,,,,,,623000000.0,,69000000.0,25000000.0,,109000000.0,,,109000000.0,,,,1.27,,,,,0.0,,,,3262000000.0,,,854000000.0,,842000000.0,358000000.0,,,,,,6772000000.0,1911000000.0,,-4000000.0,,75000000.0,,,,,,337000000.0,,,,,337000000.0,,,,,310000000.0,,,,,,,,,,1000000.0,312000000.0,,,577000000.0,,94000000.0,,65000000.0,-1000000.0,,,10502000000.0,11822000000.0,701000000.0,109000000.0,6000000.0,-7000000.0,,,10069000000.0,382000000.0,,,,,,,,,,,,,,,,,,,
1498780800,,,,7525000000.0,,-1000000.0,,,692000000.0,0.0,,,30000000.0,196000000.0,,,-185000000.0,,,,,,,1948000000.0,24000000.0,703000000.0,,,,,,,1.666667,0.0,655000000.0,84600000.0,338000000.0,290000000.0,,-1558000000.0,,,,1000000.0,,282000000.0,,35000000.0,,,,,,1744000000.0,1483000000.0,218000000.0,,88000000.0,,1909000000.0,,,-1604000000.0,-965000000.0,9592000000.0,,229000000.0,,7525000000.0,,,,836000000.0,-727000000.0,85400000.0,,1597000000.0,373000000.0,,,,,,,,,,,,,,,714000000.0,,69000000.0,1000000.0,,141000000.0,,,141000000.0,,,,1.65,,,,,0.0,,,,3468000000.0,,,990000000.0,,942000000.0,408000000.0,,,,,,7571000000.0,1952000000.0,,-31000000.0,,78000000.0,,,,,,338000000.0,,,,,338000000.0,,,,,330000000.0,,,,,,,,,,1000000.0,337000000.0,,,644000000.0,,113000000.0,,-81000000.0,-3000000.0,,,11801000000.0,13284000000.0,798000000.0,141000000.0,10000000.0,0.0,,,11336000000.0,-13000000.0,,,,,,,,,,,,,,,,,,,
1506729600,,,,7842000000.0,,-2000000.0,,,612000000.0,0.0,,,57000000.0,-206000000.0,,,-143000000.0,,,,,,,2211000000.0,24000000.0,826000000.0,,,,,,,2.349469,0.0,773000000.0,84700000.0,324000000.0,-79000000.0,,-560000000.0,,,,-4000000.0,,300000000.0,,27000000.0,,,,,,1773000000.0,1639000000.0,237000000.0,,123000000.0,,2108000000.0,,,-4613000000.0,-98000000.0,9760000000.0,,322000000.0,,7842000000.0,,,,107000000.0,-604000000.0,85600000.0,,1766000000.0,473000000.0,,,,,,,,,,,,,,,429000000.0,,71000000.0,-14000000.0,,199000000.0,,,199000000.0,,,,2.33,,,,,0.0,,,,3493000000.0,,,1151000000.0,,993000000.0,467000000.0,,,,,,7677000000.0,2012000000.0,,-20000000.0,,82000000.0,,,,,,324000000.0,,,,,324000000.0,,,,,353000000.0,,,,,,,,,,1000000.0,338000000.0,,,694000000.0,,131000000.0,,-156000000.0,-1000000.0,,,12105000000.0,13744000000.0,759000000.0,199000000.0,11000000.0,-37000000.0,,,11533000000.0,-175000000.0,,,,,,,,,,,,,,,,,,,
