,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,quarterlyDilutedEPS,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,annualDilutedAverageShares,quarterlyInvestingCashFlow,annualDilutedEPS,quarterlyEndCashPosition,annualInterestExpense,annualRepaymentOfDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,annualTotalRevenue,trailingResearchAndDevelopment,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyNetPPE,annualBasicAverageShares,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,trailingTaxProvision,quarterlyTotalRevenue,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualPurchaseOfBusiness,annualCostOfRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyResearchAndDevelopment,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyBasicEPS,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,annualCapitalStock,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,trailingGrossProfit,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualAccountsPayable,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,trailingTotalRevenue,quarterlyBeginningCashPosition,annualOperatingIncome,annualOtherIncomeExpense,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,annualBasicEPS,trailingPretaxIncome,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,trailingBeginningCashPosition,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingPurchaseOfInvestment,trailingEndCashPosition,annualStockBasedCompensation,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingOperatingCashFlow,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow
922838400,,-221000000.0,23954000000.0,,,736000000.0,540000000.0,19000000.0,2494000000.0,,,,208000000.0,0.870001,,,,,,,,,,,-22000000.0,,842000000.0,7587000000.0,,,,,-207000000.0,,0.0,,,892000000.0,187000000.0,1424000000.0,,,,157000000.0,,,6312000000.0,390000000.0,7514000000.0,,,220805148.0,,8818000000.0,,,533000000.0,,,8251000000.0,,,203000000.0,13022000000.0,-254000000.0,,-747000000.0,532000000.0,,,4417000000.0,,,,-15703000000.0,,,,,,,989000000.0,4065000000.0,32000000.0,330000000.0,330000000.0,,,,,,,2318000000.0,,192000000.0,,32000000.0,,2993000000.0,,1.490001,,,,,,,,750000000.0,2624000000.0,4003000000.0,,,,,148000000.0,,,,,,,155000000.0,155000000.0,,,,,-191000000.0,,310000000.0,,42000000.0,,,,123000000.0,,,,-677000000.0,220805148.0,1500000000.0,,,,120000000.0,,,,,15130000000.0,,23149000000.0,329000000.0,1617000000.0,5767000000.0,15635000000.0,,,-25000000.0,735000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930700800,,-200000000.0,23721000000.0,,,735000000.0,574000000.0,49000000.0,2394000000.0,,,,220000000.0,0.610001,,,,,,,,,,,22000000.0,,916000000.0,7747000000.0,,,,,-460000000.0,,0.0,,,913000000.0,31000000.0,1513000000.0,,,,2000000.0,,,5993000000.0,374000000.0,7450000000.0,,,220805148.0,,8959000000.0,,,640000000.0,,,8226000000.0,,,228000000.0,13242000000.0,-442000000.0,,-380000000.0,600000000.0,,,4619000000.0,,,,-15495000000.0,,,,,,,904000000.0,4111000000.0,63000000.0,412000000.0,412000000.0,,,,,,,2313000000.0,,223000000.0,,112000000.0,,3106000000.0,,0.620001,,,,,,,,785000000.0,2593000000.0,4063000000.0,,,,,169000000.0,,,,,,,218000000.0,218000000.0,,,,,-195000000.0,,316000000.0,,53000000.0,,,,0.0,,,,-860000000.0,220805148.0,1286000000.0,,,,121000000.0,,,,,14952000000.0,,23105000000.0,410000000.0,1660000000.0,5769000000.0,15655000000.0,,,1000000.0,462000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938649600,,-109000000.0,24097000000.0,,,869000000.0,255000000.0,96000000.0,2577000000.0,,,,253000000.0,0.48,,,-353000000.0,,,,,,,,-91000000.0,,803000000.0,7719000000.0,,,,,-742000000.0,,369000000.0,,,892000000.0,-166000000.0,1387000000.0,,,,,,,6124000000.0,381000000.0,8167000000.0,,,220805148.0,,9107000000.0,,,503000000.0,,,8367000000.0,,,182000000.0,13372000000.0,-355000000.0,,79000000.0,495000000.0,,,4693000000.0,,,,-15730000000.0,,,,,,,815000000.0,4168000000.0,151000000.0,321000000.0,321000000.0,,,,,,,2413000000.0,,203000000.0,,5000000.0,672000000.0,3306000000.0,,0.49,,,,,,,,809000000.0,2759000000.0,4130000000.0,,,,,89000000.0,,,,,,,1041000000.0,369000000.0,,,,,-191000000.0,,308000000.0,,858000000.0,,,,0.0,,,,-1207000000.0,220805148.0,1134000000.0,,,,93000000.0,,,,,15231000000.0,,23872000000.0,320000000.0,1629000000.0,5709000000.0,15705000000.0,,,492000000.0,460000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946598400,-1853000000.0,-1000000.0,24276000000.0,,154000000.0,956000000.0,235000000.0,-10000000.0,2869000000.0,,-15786000000.0,1530000000.0,-375000000.0,,,6328000000.0,-251000000.0,,-531000000.0,8847000000.0,,,383000000.0,-36000000.0,29000000.0,,846000000.0,8873000000.0,2391000000.0,1326000000.0,,224399775.0,-1231000000.0,5.930006,506000000.0,431000000.0,,979000000.0,27000000.0,1458000000.0,18929000000.0,,845000000.0,,16652000000.0,5782000000.0,6295000000.0,385000000.0,8847000000.0,766000000.0,16218000000.0,,2786000000.0,9923000000.0,,,421000000.0,306000000.0,,8490000000.0,220099779.0,235000000.0,153000000.0,13445000000.0,-802000000.0,1331000000.0,1088000000.0,479000000.0,79000000.0,,5200000000.0,1331000000.0,1035000000.0,1139000000.0,-15786000000.0,123000000.0,-771000000.0,,3676000000.0,,13147000000.0,284000000.0,4062000000.0,137000000.0,268000000.0,268000000.0,-2640000000.0,839000000.0,25499000000.0,,5022000000.0,8873000000.0,2391000000.0,,227000000.0,1301000000.0,967000000.0,706000000.0,3742000000.0,6295000000.0,,,13445000000.0,,,3296000000.0,,1116000000.0,839000000.0,2786000000.0,5022000000.0,-4136000000.0,,1368000000.0,,16000000.0,,9923000000.0,2992000000.0,,,8490000000.0,1212000000.0,506000000.0,,2869000000.0,1834000000.0,706000000.0,-194000000.0,1212000000.0,367000000.0,40000000.0,1368000000.0,506000000.0,3407000000.0,,369000000.0,2106000000.0,370000000.0,-62000000.0,-1392000000.0,,1035000000.0,24276000000.0,506000000.0,,97000000.0,6.020006,,,,16218000000.0,2097000000.0,25499000000.0,267000000.0,1834000000.0,6328000000.0,16652000000.0,4062000000.0,-251000000.0,-504000000.0,-518000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954460800,,-1000000.0,24194000000.0,,,1203000000.0,270000000.0,-16000000.0,2961000000.0,,,,-391000000.0,1.830002,,,-250000000.0,,,,,,,,-227000000.0,,869000000.0,9233000000.0,,,,,-120000000.0,,228000000.0,,,938000000.0,-6000000.0,1491000000.0,,,,,,,6508000000.0,410000000.0,8675000000.0,,,224399775.0,,9537000000.0,,,656000000.0,,,8383000000.0,,,242000000.0,13664000000.0,-244000000.0,,-392000000.0,553000000.0,,,5381000000.0,,,,-15811000000.0,,,,,,,237000000.0,3916000000.0,-278000000.0,414000000.0,414000000.0,,,,,,,2446000000.0,,212000000.0,,49000000.0,462000000.0,3890000000.0,,1.850002,,,,,,,,821000000.0,2804000000.0,4800000000.0,,,,,210000000.0,,,,,,,690000000.0,228000000.0,,,,,-194000000.0,,316000000.0,,1318000000.0,,,,506000000.0,,,,-859000000.0,227399772.0,1101000000.0,,,,118000000.0,,,,,16045000000.0,,25682000000.0,413000000.0,1935000000.0,6689000000.0,17007000000.0,,,-23000000.0,-7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962323200,,-2000000.0,25095000000.0,,,1152000000.0,177000000.0,-109000000.0,2965000000.0,,,,-44000000.0,2.310002,,,-317000000.0,,,,,,,,-251000000.0,,1089000000.0,9561000000.0,,,,,-135000000.0,,190000000.0,,,920000000.0,-206000000.0,1680000000.0,,,,,,,7350000000.0,372000000.0,8416000000.0,,,225799774.0,,9447000000.0,,,809000000.0,,,8986000000.0,,,282000000.0,13893000000.0,-344000000.0,,-532000000.0,760000000.0,,,5630000000.0,,,,-16109000000.0,,,,,,,633000000.0,4087000000.0,-38000000.0,527000000.0,527000000.0,,,,,,,2575000000.0,,219000000.0,,59000000.0,221000000.0,3950000000.0,,2.340002,,,,,,,,838000000.0,3130000000.0,4522000000.0,,,,,166000000.0,,,,,,,411000000.0,190000000.0,,,,,-195000000.0,,329000000.0,,2953000000.0,,,,228000000.0,,,,-699000000.0,227966438.0,1810000000.0,,,,124000000.0,,,,,16797000000.0,,26762000000.0,527000000.0,1883000000.0,7477000000.0,18346000000.0,,,-12000000.0,289000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970272000,,0.0,24830000000.0,,,1410000000.0,74000000.0,-55000000.0,3173000000.0,,,,-533000000.0,1.440001,,,-308000000.0,,,,,,,,443000000.0,,819000000.0,9713000000.0,,,,,356000000.0,,210000000.0,,,955000000.0,-184000000.0,1433000000.0,,,,,,,7438000000.0,392000000.0,9021000000.0,,,226233107.0,,9537000000.0,,,505000000.0,,,8859000000.0,,,177000000.0,14024000000.0,-767000000.0,,-224000000.0,478000000.0,,,5514000000.0,,,,-15971000000.0,,,,,,,-107000000.0,4018000000.0,20000000.0,328000000.0,328000000.0,,,,,,,2739000000.0,,222000000.0,,3000000.0,90000000.0,4081000000.0,,1.440001,,,,,,,,729000000.0,3314000000.0,4790000000.0,,,,,152000000.0,,,,,,,300000000.0,210000000.0,,,,,-197000000.0,,341000000.0,,2953000000.0,,,,190000000.0,,,,-735000000.0,227166439.0,1526000000.0,,,,135000000.0,,,,,16975000000.0,,27092000000.0,328000000.0,1835000000.0,7377000000.0,18071000000.0,,,-24000000.0,-874000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978220800,-1349000000.0,0.0,25491000000.0,,125000000.0,676000000.0,108000000.0,305000000.0,3799000000.0,,-16301000000.0,1582000000.0,-315000000.0,,,7308000000.0,-336000000.0,,-3000000.0,9260000000.0,,,-291000000.0,-65000000.0,-716000000.0,,685000000.0,9686000000.0,2415000000.0,1512000000.0,,227666439.0,-561000000.0,6.660007,215000000.0,507000000.0,,976000000.0,-93000000.0,1332000000.0,23008000000.0,,892000000.0,,18385000000.0,5936000000.0,7873000000.0,408000000.0,9260000000.0,823000000.0,17549000000.0,,3463000000.0,9676000000.0,,,365000000.0,-1283000000.0,,9190000000.0,225333108.0,108000000.0,122000000.0,14071000000.0,6000000.0,1513000000.0,112000000.0,356000000.0,-489000000.0,,6483000000.0,1513000000.0,1659000000.0,-135000000.0,-16301000000.0,506000000.0,-783000000.0,,3789000000.0,,17072000000.0,451000000.0,3924000000.0,5000000.0,243000000.0,243000000.0,-460000000.0,887000000.0,27645000000.0,,4865000000.0,9686000000.0,2415000000.0,,239000000.0,1315000000.0,7000000.0,89000000.0,5151000000.0,7873000000.0,,,14071000000.0,,,4441000000.0,,118000000.0,887000000.0,3463000000.0,4865000000.0,-2957000000.0,,2953000000.0,,114000000.0,,9676000000.0,1214000000.0,,,9190000000.0,304000000.0,215000000.0,,3799000000.0,1887000000.0,89000000.0,-197000000.0,304000000.0,329000000.0,-1036000000.0,2953000000.0,215000000.0,3462000000.0,,210000000.0,2147000000.0,642000000.0,-751000000.0,-664000000.0,,1659000000.0,25491000000.0,215000000.0,,130000000.0,6.720007,,,,17549000000.0,2336000000.0,27645000000.0,243000000.0,1887000000.0,7308000000.0,18385000000.0,3924000000.0,-336000000.0,-6000000.0,457000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985996800,,-4000000.0,34475000000.0,,,1168000000.0,0.0,-461000000.0,3743000000.0,,,,-810000000.0,-2.280002,,,-1029000000.0,,,,,,,,-65000000.0,,607000000.0,10580000000.0,,,,,-177000000.0,,244000000.0,,,757000000.0,-165000000.0,930000000.0,,,,,,,9762000000.0,452000000.0,11751000000.0,,,299366367.0,,14672000000.0,,,-1057000000.0,,,12980000000.0,,,-340000000.0,11729000000.0,-273000000.0,,730000000.0,173000000.0,,,7386000000.0,,,,-21495000000.0,,,,,,,-584000000.0,5649000000.0,-34000000.0,-685000000.0,-717000000.0,,,,,,,437000000.0,,272000000.0,,23000000.0,246000000.0,6456000000.0,,-2.280002,3594000000.0,,2182000000.0,,,,,1384000000.0,4377000000.0,7139000000.0,,,,,-1055000000.0,,,,,,,490000000.0,244000000.0,,,,,-307000000.0,,434000000.0,,2453000000.0,,,,278000000.0,,,,-717000000.0,299366367.0,3393000000.0,,,,182000000.0,,,,,24434000000.0,,35430000000.0,-685000000.0,2226000000.0,6381000000.0,23679000000.0,,,-25000000.0,-857000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993859200,,-1000000.0,35101000000.0,,,834000000.0,0.0,193000000.0,3503000000.0,,,,11000000.0,0.930001,,,-1093000000.0,,,,,,,,134000000.0,,874000000.0,10588000000.0,,,,,-1867000000.0,,203000000.0,,,762000000.0,52000000.0,1207000000.0,,,,,,,10152000000.0,456000000.0,11959000000.0,,,300299699.0,,15814000000.0,,,395000000.0,,,13467000000.0,,,120000000.0,11707000000.0,-376000000.0,,1142000000.0,445000000.0,,,7344000000.0,,,,-21634000000.0,,,,,,,685000000.0,5577000000.0,-41000000.0,280000000.0,280000000.0,,,,,,,515000000.0,,271000000.0,,52000000.0,100000000.0,6137000000.0,,0.930001,3825000000.0,,2186000000.0,,,,,1358000000.0,4576000000.0,8379000000.0,,,,,113000000.0,,,,,,,303000000.0,203000000.0,,,,,-151000000.0,,429000000.0,,2453000000.0,,,,244000000.0,,,,-647000000.0,304233029.0,3738000000.0,,,,179000000.0,,,,,25966000000.0,,36947000000.0,280000000.0,3363000000.0,6143000000.0,24988000000.0,,,-7000000.0,309000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001808000,,0.0,35721000000.0,,,751000000.0,0.0,273000000.0,2585000000.0,,,,-433000000.0,0.18,,,-1105000000.0,,,,,,,,-69000000.0,,799000000.0,10335000000.0,,,,,-300000000.0,,480000000.0,,,744000000.0,-128000000.0,1090000000.0,,,,,,,10533000000.0,433000000.0,12714000000.0,,,300933032.0,,16814000000.0,,,80000000.0,,,13619000000.0,,,20000000.0,11462000000.0,-349000000.0,,251000000.0,346000000.0,,,6729000000.0,,,,-22102000000.0,,,,,,,326000000.0,5732000000.0,277000000.0,57000000.0,57000000.0,,,,,,,2158000000.0,,261000000.0,,35000000.0,68000000.0,5639000000.0,,0.18,3537000000.0,,2117000000.0,,,,,1371000000.0,4713000000.0,8711000000.0,,,,,-93000000.0,,,,,,,548000000.0,480000000.0,,,,,-301000000.0,,453000000.0,,2453000000.0,,,,203000000.0,,,,-592000000.0,304533028.0,3343000000.0,,,,194000000.0,,,,,27347000000.0,,38052000000.0,57000000.0,3301000000.0,6192000000.0,25338000000.0,,,469000000.0,-23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009756800,-1587000000.0,0.0,35890000000.0,,-391000000.0,577000000.0,0.0,-396000000.0,3639000000.0,,-22311000000.0,1735000000.0,1235000000.0,,,6250000000.0,-1160000000.0,,-5000000.0,10308000000.0,,,-58000000.0,420000000.0,0.0,2120000000.0,703000000.0,9993000000.0,513000000.0,-385000000.0,,300599699.0,-330000000.0,-1.290001,220000000.0,733000000.0,,722000000.0,275000000.0,926000000.0,27805000000.0,,1072000000.0,,25207000000.0,4153000000.0,8125000000.0,394000000.0,10308000000.0,-228000000.0,25165000000.0,,4440000000.0,17040000000.0,,,-48000000.0,3000000.0,,13579000000.0,300599699.0,0.0,-28000000.0,11112000000.0,-589000000.0,-417000000.0,-1292000000.0,204000000.0,34000000.0,,6346000000.0,-385000000.0,1617000000.0,202000000.0,-22311000000.0,278000000.0,-1063000000.0,,2985000000.0,,23652000000.0,1362000000.0,6014000000.0,-260000000.0,-37000000.0,-37000000.0,-2674000000.0,760000000.0,35515000000.0,,9266000000.0,9993000000.0,513000000.0,,268000000.0,1815000000.0,36000000.0,44000000.0,5420000000.0,8125000000.0,,2868000000.0,11112000000.0,2120000000.0,,3330000000.0,,146000000.0,760000000.0,4440000000.0,9266000000.0,-2561000000.0,,2453000000.0,2868000000.0,-98000000.0,,17040000000.0,1789000000.0,,,13579000000.0,264000000.0,220000000.0,,3639000000.0,3130000000.0,44000000.0,-304000000.0,264000000.0,499000000.0,831000000.0,2453000000.0,220000000.0,2983000000.0,,480000000.0,1168000000.0,-1133000000.0,0.0,-605000000.0,,1617000000.0,35890000000.0,220000000.0,,178000000.0,-1.290001,,,,25165000000.0,-613000000.0,35515000000.0,-37000000.0,3130000000.0,6250000000.0,25207000000.0,6014000000.0,-1160000000.0,-17000000.0,773000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017532800,,-3000000.0,36007000000.0,,,555000000.0,0.0,-67000000.0,3463000000.0,,,,-284000000.0,0.33,,,-1179000000.0,,,,,,,,-8000000.0,,702000000.0,9845000000.0,,,,,-353000000.0,,234000000.0,,,655000000.0,134000000.0,941000000.0,,,,,,,8395000000.0,391000000.0,10267000000.0,,,302433030.0,,16759000000.0,,,62000000.0,,,13427000000.0,,,24000000.0,10902000000.0,-297000000.0,,223000000.0,286000000.0,,,6262000000.0,,,,-22580000000.0,,,,,,,149000000.0,5895000000.0,14000000.0,105000000.0,38000000.0,,,,,,,503000000.0,,250000000.0,,33000000.0,63000000.0,5321000000.0,,0.36,3223000000.0,,2095000000.0,,,,,765000000.0,4305000000.0,9099000000.0,,,,,-43000000.0,,,,,,,297000000.0,234000000.0,,,,,-303000000.0,,416000000.0,,2453000000.0,,,,220000000.0,,,,-606000000.0,305033028.0,2278000000.0,,,,189000000.0,,,,,25154000000.0,,35351000000.0,105000000.0,3683000000.0,5838000000.0,25084000000.0,,,-33000000.0,-148000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025395200,,0.0,37206000000.0,,,496000000.0,0.0,84000000.0,3789000000.0,,,,-375000000.0,0.780001,,,-991000000.0,,,,,,,,-74000000.0,,968000000.0,10051000000.0,,,,,-433000000.0,,299000000.0,,,696000000.0,-49000000.0,1227000000.0,,,,,,,9420000000.0,405000000.0,10950000000.0,,,303566363.0,,17279000000.0,,,349000000.0,,,13737000000.0,,,111000000.0,10833000000.0,-391000000.0,,104000000.0,531000000.0,,,7217000000.0,,,,-23469000000.0,,,,,,,391000000.0,5880000000.0,65000000.0,238000000.0,238000000.0,,,,,,,523000000.0,,272000000.0,,78000000.0,64000000.0,5990000000.0,,0.780001,3667000000.0,,2257000000.0,,,,,1063000000.0,4355000000.0,9336000000.0,,,,,8000000.0,,,,,,,363000000.0,299000000.0,,,,,-304000000.0,,437000000.0,,2453000000.0,,,,234000000.0,,,,-500000000.0,306433026.0,2566000000.0,,,,188000000.0,,,,,26699000000.0,,37105000000.0,238000000.0,3789000000.0,6079000000.0,26155000000.0,,,-5000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033344000,,0.0,37394000000.0,,,287000000.0,0.0,-2000000.0,3826000000.0,,,,235000000.0,0.42,,,-1102000000.0,,,,,,,,8000000.0,,818000000.0,9772000000.0,,,,,-307000000.0,,500000000.0,,,667000000.0,-134000000.0,1033000000.0,,,,,,,8441000000.0,389000000.0,10761000000.0,,,303899696.0,,18209000000.0,,,195000000.0,,,13688000000.0,,,67000000.0,10654000000.0,-398000000.0,,-293000000.0,366000000.0,,,7041000000.0,,,,-23706000000.0,,,,,,,803000000.0,5927000000.0,201000000.0,128000000.0,128000000.0,,,,,,,487000000.0,,262000000.0,,7000000.0,48000000.0,6008000000.0,,0.42,3161000000.0,,2294000000.0,602000000.0,,,,922000000.0,4480000000.0,10360000000.0,,,,,33000000.0,,,,,,,548000000.0,500000000.0,,,,,-305000000.0,,452000000.0,,2453000000.0,,,,299000000.0,,,,-256000000.0,305966360.0,1628000000.0,,,,194000000.0,,,,,26650000000.0,,36788000000.0,128000000.0,3188000000.0,6213000000.0,26027000000.0,,,-29000000.0,405000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041292800,-1623000000.0,-3000000.0,37934000000.0,,-311000000.0,350000000.0,0.0,-326000000.0,2834000000.0,,-24137000000.0,1598000000.0,383000000.0,,,6812000000.0,-2158000000.0,,-6000000.0,11681000000.0,,,1264000000.0,-78000000.0,65000000.0,2298000000.0,437000000.0,7626000000.0,2317000000.0,-338000000.0,,303499696.0,-533000000.0,-1.110001,1484000000.0,774000000.0,,711000000.0,272000000.0,628000000.0,27609000000.0,,1066000000.0,,27881000000.0,3829000000.0,8856000000.0,413000000.0,11681000000.0,-280000000.0,31570000000.0,,4208000000.0,22714000000.0,,,-1228000000.0,-41000000.0,,13797000000.0,303499696.0,0.0,-482000000.0,9520000000.0,-537000000.0,-405000000.0,753000000.0,-83000000.0,223000000.0,,7089000000.0,-338000000.0,1377000000.0,485000000.0,-24137000000.0,220000000.0,-1217000000.0,,2729000000.0,,23780000000.0,765000000.0,9061000000.0,984000000.0,-809000000.0,-809000000.0,-1626000000.0,994000000.0,39562000000.0,,11659000000.0,7626000000.0,2317000000.0,,282000000.0,1825000000.0,20000000.0,89000000.0,6461000000.0,8856000000.0,,3116000000.0,9520000000.0,2298000000.0,,1688000000.0,,138000000.0,994000000.0,4208000000.0,11659000000.0,-1799000000.0,,2453000000.0,3116000000.0,-856000000.0,,22714000000.0,2108000000.0,,,13797000000.0,1573000000.0,1484000000.0,,2834000000.0,3802000000.0,89000000.0,-305000000.0,1573000000.0,520000000.0,787000000.0,2453000000.0,1484000000.0,2925000000.0,,500000000.0,1100000000.0,-1014000000.0,-9000000.0,-437000000.0,,1377000000.0,37934000000.0,1484000000.0,,203000000.0,-1.110001,,,,31570000000.0,-622000000.0,39562000000.0,-809000000.0,3802000000.0,6812000000.0,27881000000.0,9061000000.0,-2158000000.0,-11000000.0,228000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049068800,,-3000000.0,38447000000.0,,,374000000.0,0.0,-36000000.0,2898000000.0,,,,300000000.0,0.24,,,-2077000000.0,,,,,,,,-94000000.0,,781000000.0,7539000000.0,,,,,-337000000.0,,1931000000.0,,,607000000.0,-24000000.0,918000000.0,,,,,,,9051000000.0,355000000.0,11695000000.0,,,304866361.0,,22957000000.0,,,149000000.0,,,13666000000.0,,,47000000.0,9268000000.0,-223000000.0,,-53000000.0,311000000.0,,,8081000000.0,,,,-24781000000.0,,,,,,,826000000.0,8892000000.0,447000000.0,76000000.0,85000000.0,,,,,,,2267000000.0,,237000000.0,,28000000.0,105000000.0,7163000000.0,,0.24,3051000000.0,,2427000000.0,,,,,1020000000.0,4229000000.0,12045000000.0,,,,,33000000.0,,,,,,,2036000000.0,1931000000.0,,,,,-306000000.0,,470000000.0,,2453000000.0,,,,1484000000.0,,,,-408000000.0,305899694.0,1391000000.0,,,,215000000.0,,,,,32008000000.0,,39887000000.0,76000000.0,3820000000.0,6876000000.0,28192000000.0,,,-27000000.0,603000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
