date,annualNetOtherInvestingChanges,quarterlyGoodwill,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,annualTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyBasicEPS,annualRetainedEarnings,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualOperatingIncome,annualAccountsPayable,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualPretaxIncome,annualEndCashPosition,trailingTaxProvision,trailingTotalRevenue,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCommonStockIssuance,annualOtherIntangibleAssets,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualBasicEPS,annualNetPPE,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,trailingInterestExpense,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyRepaymentOfDebt,annualDilutedEPS,annualDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualCurrentDebt,quarterlyBasicAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualTotalRevenue,annualBasicAverageShares,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingChangeInInventory,annualIncomeTaxPayable,annualChangesInAccountReceivables,annualCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualGrossProfit,annualInventory,annualOperatingExpense,trailingBeginningCashPosition,trailingGrossProfit,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,annualAccountsReceivable,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyChangesInAccountReceivables,quarterlyCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,annualTotalNonCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,annualOtherCurrentLiabilities,quarterlyGrossProfit,annualCostOfRevenue,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualEbitda,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingOperatingExpense,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualOtherCurrentAssets,quarterlyCostOfRevenue,trailingDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingDilutedAverageShares,trailingResearchAndDevelopment,annualOtherNonCurrentLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyEbitda
1970-01-01 00:00:01.025395200,,,,,,,,,,76333441000.0,,0.69,,,,897329000.0,10979492000.0,,,,327952000.0,327952000.0,319622000.0,,41650000.0,,,,,,,,4930434000.0,,432169000.0,-1583344000.0,2006039000.0,,-1180922000.0,,,327952000.0,18256058000.0,,0.0,69205085000.0,,,,,,,-126076000.0,,,,484009961.0,,,,,7128356000.0,-840843000.0,0.68,,,,,1259981000.0,,1457257000.0,,-502809000.0,,,274280000.0,,1757815000.0,1804162000.0,2377679000.0,1094163000.0,,-16716000.0,458811000.0,,,,,478121878.0,,468754000.0,,,,,,,914045000.0,,,458811000.0,,,106584000.0,,130859000.0,3522727000.0,,201877000.0,1033590000.0,,,487434000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,,,,,,,78186831000.0,,0.69,,,,-855203000.0,13384826000.0,,,,328157000.0,328157000.0,323119000.0,,47180000.0,,,,,,,,4797992000.0,,424903000.0,-1932255000.0,2435096000.0,,1691406000.0,,,328157000.0,16589107000.0,,0.0,70652014000.0,,,,,,,-138096000.0,,,,482325535.0,,,,,7534817000.0,-234436000.0,0.68,,,,,3910861000.0,,1698563000.0,,-248096000.0,,,312879000.0,,2067211000.0,2006039000.0,2402199000.0,1124339000.0,,-52764000.0,454278000.0,,,,,477112074.0,,-459910000.0,,,,,,,-802439000.0,,,454278000.0,,,-125982000.0,,126121000.0,3711088000.0,,429057000.0,1057360000.0,,,-973578000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,-1142689000.0,,,,,80216816000.0,1303009000.0,72828902000.0,,80216816000.0,-521878000.0,,3912320000.0,-9112293000.0,330210000.0,-348532000.0,13587841000.0,1790697000.0,,-1278498000.0,337255000.0,337255000.0,350213000.0,632497000.0,31378000.0,1790697000.0,2372220000.0,,,13587841000.0,8384000.0,158977000.0,5396959000.0,2372220000.0,395151000.0,-3939172000.0,2372220000.0,7387914000.0,-1511901000.0,497468000.0,,337255000.0,17803488000.0,17803488000.0,0.0,72828902000.0,816458000.0,,,1723379000.0,9160445000.0,,-139410000.0,,2.75,1072101000.0,,,1303009000.0,,139994000.0,7387914000.0,-362249000.0,,,1686584000.0,-1394400000.0,2232226000.0,2851001000.0,-183961000.0,1723379000.0,,-347949000.0,2.72,478792558.0,330210000.0,1297847000.0,2372220000.0,2435096000.0,2352261000.0,1199441000.0,,-61481000.0,460426000.0,,602034000.0,0.0,5396959000.0,,,1736076000.0,2352261000.0,,,1293229000.0,4439935000.0,473303770.0,-287051000.0,,,460426000.0,,,-408542000.0,,123171000.0,3912320000.0,,-62876000.0,1072101000.0,-331116000.0,,-116788000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,,,,,,,79647890000.0,,0.7,,,,1230339000.0,13565934000.0,,,,327748000.0,327748000.0,352701000.0,,42723000.0,,,,,,,,4229003000.0,,362702000.0,-4225740000.0,2366768000.0,,544267000.0,,,327748000.0,16951940000.0,,-65463000.0,72086812000.0,,,,,,,-135546000.0,,,,474348203.0,,,,,7561078000.0,-347108000.0,0.69,,,,,5171580000.0,,1737617000.0,,-24607000.0,,,308357000.0,,2104196000.0,2372220000.0,2356093000.0,1137099000.0,,-54465000.0,470011000.0,,,,,470529359.0,,-1834523000.0,,,,,,,1284804000.0,,,470011000.0,,,610783000.0,,142263000.0,4103670000.0,,-5452000.0,1071721000.0,,,361748000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,,,,,,,80444806000.0,,0.67,,,,-845246000.0,12831350000.0,,,,316237000.0,316237000.0,367497000.0,,56815000.0,,,,,,,,4627801000.0,,342111000.0,-6333802000.0,2596965000.0,,355056000.0,,,316237000.0,16266284000.0,,65463000.0,72741382000.0,,,,,,,-138225000.0,,,,475293564.0,,,,,7703424000.0,-427951000.0,0.67,,,,,7197909000.0,,1714938000.0,,-3942984000.0,,,286651000.0,,2596965000.0,2366768000.0,2360591000.0,1164516000.0,,-84882000.0,452096000.0,,,,,471713450.0,,635505000.0,,,,,,,-760364000.0,,,452096000.0,,,-135499000.0,,135859000.0,4240597000.0,,230197000.0,1068808000.0,,,-737683000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,,,,,,,90355131000.0,,0.21,,,,1080620000.0,9837910000.0,,,,115891000.0,115891000.0,412350000.0,,42833000.0,,,,,,,,6294995000.0,,292110000.0,-2676249000.0,2717065000.0,,2049685000.0,,,115891000.0,16800151000.0,,0.0,80140299000.0,,,,,,,-179420000.0,,,,555543993.0,,,,,10214832000.0,-761086000.0,0.21,,,,,5496658000.0,,3642068000.0,,-3020505000.0,,,137057000.0,,2395079000.0,2596965000.0,2744433000.0,1318561000.0,,-5856000.0,136595000.0,,,,,551018984.0,,-3016061000.0,,,,,,,1086476000.0,,,136595000.0,,,-805801000.0,,20704000.0,4180674000.0,,120100000.0,1221089000.0,,,1738546000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,-3445647000.0,,,,,90466613000.0,1064903000.0,80531882000.0,,90466613000.0,-628118000.0,,4309635000.0,-12885168000.0,21569000.0,2127758000.0,10807700000.0,1617030000.0,,1271377000.0,305027000.0,305027000.0,374788000.0,3593471000.0,65415000.0,1617030000.0,2821967000.0,,,10807700000.0,2172688000.0,207786000.0,7334900000.0,2489118000.0,275864000.0,350623000.0,2821967000.0,9934731000.0,-1677631000.0,552127000.0,,305027000.0,16316895000.0,16316895000.0,440000.0,80531882000.0,3806696000.0,,,3616526000.0,17815417000.0,,-174927000.0,,2.09,1201342000.0,,,1064903000.0,,449747000.0,9934731000.0,-1909502000.0,,,1272787000.0,-7036070000.0,2372220000.0,-50730000.0,-213225000.0,3616526000.0,,-47974000.0,2.07,514082392.0,21569000.0,1507336000.0,2489118000.0,2717065000.0,2709715000.0,1350964000.0,,-68022000.0,558328000.0,,-4628326000.0,440000.0,7334900000.0,,,-413247000.0,2709715000.0,,,1064903000.0,4971140000.0,509850763.0,2195780000.0,,,558328000.0,,,1021962000.0,,253301000.0,4309635000.0,,104902000.0,1201342000.0,691445000.0,,810077000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,,,,,,,94281503000.0,,0.6,,,,205197000.0,10625382000.0,,,,328500000.0,328500000.0,422966000.0,,63657000.0,,,,,,,,5748572000.0,,273626000.0,-2913373000.0,2378205000.0,,-3431285000.0,,,328500000.0,17949293000.0,,0.0,83854675000.0,,,,,,,-173517000.0,,,,550547045.0,,,,,10426828000.0,-1551192000.0,0.6,,,,,1101845000.0,,4390483000.0,,-2102719000.0,,,151142000.0,,2118092000.0,2821967000.0,2740111000.0,1285001000.0,,-68565000.0,484515000.0,,,,,546576484.0,,2713761000.0,,,,,,,273762000.0,,,484515000.0,,,296233000.0,,156015000.0,4462600000.0,,-443762000.0,1227251000.0,,,-405164000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,,,,,,97348285000.0,,0.72,,,,1074309000.0,10524646000.0,,,,400106000.0,400106000.0,433866000.0,,68946000.0,,,,,,,,6232126000.0,,279751000.0,-754316000.0,2457987000.0,,-1068173000.0,,,400106000.0,17866751000.0,,0.0,86823572000.0,,,,,,,-177610000.0,,,,557485680.0,,,,,10524713000.0,-1504659000.0,0.72,,,,,1255602000.0,,4663087000.0,,-194097000.0,,,-242648000.0,,2281478000.0,2378205000.0,2776690000.0,1413358000.0,,-64800000.0,598707000.0,,,,,554041770.0,,8846000.0,,,,,,,1139109000.0,,,598707000.0,,,-167180000.0,,198601000.0,4668657000.0,,79782000.0,1270680000.0,,,865770000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,,,,,,97880397000.0,,0.75,,,,1069516000.0,11145504000.0,,,,412885000.0,412885000.0,411033000.0,,65192000.0,,,,,,,,6464704000.0,,303282000.0,-1835415000.0,2342706000.0,,-855432000.0,,,412885000.0,18927416000.0,,0.0,87085516000.0,,,,,,,-194489000.0,,,,558576819.0,,,,,10794881000.0,-1027731000.0,0.74,,,,,2085835000.0,,4622172000.0,,-207105000.0,,,-69023000.0,,2086609000.0,2457987000.0,2762440000.0,1394519000.0,,-78121000.0,620912000.0,,,,,553944042.0,,-407486000.0,,,,,,,1147637000.0,,,620912000.0,,,356360000.0,,208027000.0,4888070000.0,,-115281000.0,1280612000.0,,,-27845000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,-5516085000.0,,,,,100508641000.0,1558375000.0,89634167000.0,,100508641000.0,-739071000.0,,5112034000.0,-7852427000.0,-111308000.0,468356000.0,11419624000.0,2322362000.0,,-7262382000.0,416884000.0,416884000.0,363892000.0,2817378000.0,203867000.0,2322362000.0,3025835000.0,,,11419624000.0,495793000.0,401662000.0,1300629000.0,2785448000.0,341813000.0,-2349323000.0,3025835000.0,10874474000.0,-1907492000.0,763987000.0,,416884000.0,19172577000.0,19172577000.0,0.0,89634167000.0,3037596000.0,,,4637780000.0,6383660000.0,,-193455000.0,,2.82,1283546000.0,,,1558375000.0,,203868000.0,10874474000.0,-1432503000.0,,,1198472000.0,-2857488000.0,2821967000.0,1940378000.0,-220218000.0,4637780000.0,,-353567000.0,2.8,556041033.0,-111308000.0,1631757000.0,2785448000.0,2342706000.0,2752032000.0,1374616000.0,,-8732000.0,618228000.0,,4428654000.0,0.0,1300629000.0,,,2113533000.0,2752032000.0,,,1558375000.0,5467494000.0,551661326.0,477088000.0,,,618228000.0,,,-304119000.0,,201344000.0,5112034000.0,,683129000.0,1283546000.0,181294000.0,,63032000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,,,,,,,102015086000.0,,0.72,,,,554274000.0,11126988000.0,,,,395384000.0,395384000.0,415116000.0,,75035000.0,,,,,,,,3385892000.0,,394309000.0,-2274854000.0,2328116000.0,,-2340479000.0,,,395384000.0,20041149000.0,,0.0,91189802000.0,,,,,,,-192696000.0,,,,553654679.0,,,,,10825284000.0,-1268090000.0,0.71,,,,,1248651000.0,,4670800000.0,,-252465000.0,,,-290673000.0,,2052903000.0,3025835000.0,2743194000.0,1365804000.0,,-34730000.0,594053000.0,,,,,549282008.0,,1053756000.0,,,,,,,589004000.0,,,594053000.0,,,190566000.0,,198669000.0,5315138000.0,,-697719000.0,1274167000.0,,,-51335000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,,,,,,,105835324000.0,,0.71,,,,-106666000.0,11955683000.0,,,,386805000.0,386805000.0,450730000.0,,100832000.0,,,,,,,,,,455719000.0,-1179265000.0,2795869000.0,,-2848971000.0,,,386805000.0,20798611000.0,,0.0,94744957000.0,,,,,,,-192049000.0,,,,551245112.0,,,,,11090367000.0,-2367272000.0,0.7,,,,,862081000.0,,4769684000.0,,-163855000.0,,,-128628000.0,,2464854000.0,2328116000.0,2733984000.0,1461884000.0,,-48920000.0,581172000.0,,,,,547089165.0,,3374470000.0,,,,,,,-57746000.0,,,581172000.0,,,-373161000.0,,194367000.0,5494527000.0,,467753000.0,1263467000.0,,,-155586000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,,,,,,,107080153000.0,,0.81,,,,728659000.0,12376759000.0,,,,442006000.0,442006000.0,451260000.0,,76507000.0,,,,,,,,,,531457000.0,-1596524000.0,2619445000.0,,-2031130000.0,,,442006000.0,20250797000.0,,0.0,95884235000.0,,,,,,,-207909000.0,,,,552058757.0,,,,,11195918000.0,-2026605000.0,0.8,,,,,1645605000.0,,4741137000.0,,-502550000.0,,,-298617000.0,,2322081000.0,2795869000.0,2740257000.0,1504112000.0,,-52196000.0,660171000.0,,,,,547467864.0,,1073851000.0,,,,,,,780855000.0,,,660171000.0,,,-102198000.0,,218165000.0,5731162000.0,,-176424000.0,1269224000.0,,,385925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-7334438000.0,,,,,109169759000.0,1653769000.0,98040645000.0,,109169759000.0,-800942000.0,,5951135000.0,-5817901000.0,-366115000.0,384475000.0,13118559000.0,2466731000.0,,-8829412000.0,429574000.0,429574000.0,468098000.0,1560742000.0,80616000.0,2466731000.0,2882184000.0,,,13118559000.0,-66511000.0,332990000.0,,2595951000.0,599484000.0,-767258000.0,2882184000.0,11129114000.0,-1608832000.0,812962000.0,,429574000.0,20489484000.0,20489484000.0,0.0,98040645000.0,1758922000.0,,,4743523000.0,4644962000.0,,-208288000.0,,3.02,1286909000.0,,,1653769000.0,,-143651000.0,11129114000.0,-1672471000.0,,,1980969000.0,-920826000.0,3025835000.0,888625000.0,-198180000.0,4743523000.0,,-1956000.0,3.0,551379604.0,-366115000.0,1785204000.0,2595951000.0,2619445000.0,2715510000.0,1518695000.0,,-62334000.0,631335000.0,,6926839000.0,0.0,,,,1424762000.0,2715510000.0,,,1653769000.0,5850495000.0,546916414.0,446809000.0,,,631335000.0,,,577140000.0,,201761000.0,5951135000.0,,262739000.0,1286909000.0,292347000.0,,-245515000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,,,,,,,110033689000.0,,0.8,,,,576500000.0,13045058000.0,,,,431513000.0,431513000.0,513999000.0,,73548000.0,,,,,,,,,,658618000.0,-204896000.0,2715911000.0,,-1183701000.0,,,431513000.0,20178744000.0,,4355000.0,99063717000.0,,,,,,,-206502000.0,,,,543435830.0,,,,,10969972000.0,-1365727000.0,0.79,,,,,391637000.0,,4779627000.0,,-120029000.0,,,-464731000.0,,2305792000.0,2882184000.0,2677940000.0,1506247000.0,,,639495000.0,,,,,539952669.0,,440928000.0,,,,,,,576500000.0,,,639495000.0,,,-186704000.0,,207982000.0,6179559000.0,,-166273000.0,1267647000.0,,,258145000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,,,,,,,116283730000.0,,0.8,,,,330518000.0,15195145000.0,,,,429100000.0,429100000.0,505558000.0,,73256000.0,,,,,,,,,,751846000.0,-1225481000.0,3086794000.0,,-2835777000.0,,,429100000.0,21009566000.0,,0.0,105119617000.0,,,,,,,-203542000.0,,,,541607530.0,,,,,11164113000.0,-2031197000.0,0.79,,,,,435003000.0,,5223757000.0,,-47575000.0,,,-551794000.0,,2721524000.0,2715911000.0,2684480000.0,1567446000.0,,,650105000.0,,,,,536882392.0,,2840245000.0,,,,,,,366415000.0,,,650105000.0,,,179631000.0,,221005000.0,6382706000.0,,370883000.0,1342229000.0,,,-252285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,,,,,,,118523897000.0,,0.77,,,,-702450000.0,16159379000.0,,,,417028000.0,417028000.0,524140000.0,,78285000.0,,,,,,,,,,864603000.0,-731835000.0,2860903000.0,,-1571742000.0,,,417028000.0,21620778000.0,,0.0,106789972000.0,,,,,,,-225506000.0,,,,544285889.0,,,,,11733925000.0,-1316024000.0,0.77,,,,,574843000.0,,5782505000.0,,-17915000.0,,,-317966000.0,,2521290000.0,3086794000.0,2703261000.0,1597970000.0,,-149675000.0,620156000.0,,,,,538911074.0,,1898626000.0,,,,,,,-552775000.0,,,620156000.0,,,-1153922000.0,,203128000.0,6572716000.0,,-225891000.0,1387080000.0,,,119806000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-6494000000.0,,,,,121351000000.0,1528000000.0,109606000000.0,,121351000000.0,-863000000.0,,6596000000.0,-5076000000.0,-359000000.0,407432000.0,15904000000.0,2473000000.0,,-7298000000.0,250359000.0,250359000.0,533303000.0,612000000.0,78911000.0,2473000000.0,2712000000.0,,,15904000000.0,-1010000000.0,304000000.0,,2612000000.0,909933000.0,-2913788000.0,2712000000.0,11745000000.0,-1706780000.0,945000000.0,,250359000.0,22868000000.0,22868000000.0,-355000.0,109606000000.0,778000000.0,,,5765000000.0,4400000000.0,,-227450000.0,,2.84,1410000000.0,,,1528000000.0,,-85000000.0,11745000000.0,-1781052000.0,,,3185000000.0,-798000000.0,2797000000.0,2998517000.0,-166000000.0,5765000000.0,,-612481000.0,2.81,543890512.0,-359000000.0,2077000000.0,2612000000.0,2860903000.0,2707000000.0,1557337000.0,,19572000.0,563244000.0,,6435000000.0,4000000.0,,,,1255201000.0,2707000000.0,,,1528000000.0,6229000000.0,539140045.0,387860000.0,,,563244000.0,,,1134995000.0,,312885000.0,6596000000.0,,-63719000.0,1410000000.0,-26000000.0,,-1135666000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,,,,,,,121694000000.0,,0.78,,,,662000000.0,19936000000.0,,,,421000000.0,421000000.0,524000000.0,,69000000.0,,,,,,,,,,946000000.0,-2200000000.0,2394000000.0,,-1026000000.0,,,421000000.0,21804000000.0,,13000000.0,110044000000.0,,,,,,,-228000000.0,,,,547229662.0,,,,,11650000000.0,-873000000.0,0.77,,,,,2116000000.0,,5833000000.0,,-1000000.0,,,-288000000.0,,2235000000.0,2712000000.0,2712000000.0,1597000000.0,,-55000000.0,643000000.0,,,,,541850632.0,,-9000000.0,,,,,,,717000000.0,,,643000000.0,,,107000000.0,,222000000.0,6364000000.0,,-318000000.0,1431000000.0,,,131000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,,,,,,,127577000000.0,,0.84,,,,-454000000.0,18313000000.0,,,,458000000.0,458000000.0,540000000.0,,70000000.0,,,,,,,,,,995000000.0,-5044000000.0,2715000000.0,,-2942000000.0,,,458000000.0,23321000000.0,,0.0,115452000000.0,,,,,,,-227000000.0,,,,553935000.0,,,,,12125000000.0,-1735000000.0,0.83,,,,,3861000000.0,,6195000000.0,,-2682000000.0,,,-452000000.0,,2514000000.0,2394000000.0,2760000000.0,1695000000.0,,-56000000.0,684000000.0,,,,,548385000.0,,3661000000.0,,,,,,,-398000000.0,,,684000000.0,,,-1038000000.0,,226000000.0,6568000000.0,,321000000.0,1485000000.0,,,135000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,,,,,,130781000000.0,,0.81,,,,-644000000.0,19059000000.0,,,,444000000.0,444000000.0,514000000.0,,71000000.0,,,,,,,,,,1052000000.0,-2000000000.0,2468000000.0,,-2114000000.0,,,444000000.0,24648000000.0,,-1000000.0,118379000000.0,,,,,,,-254000000.0,,,,555336000.0,,,,,12402000000.0,-1618000000.0,0.8,,,,,1520000000.0,,6156000000.0,,-24000000.0,,,-268000000.0,,2217000000.0,2715000000.0,2746000000.0,1653000000.0,,6000000.0,660000000.0,,,,,550603000.0,,2517000000.0,,,,,,,-650000000.0,,,660000000.0,,,-1310000000.0,,216000000.0,6759000000.0,,-247000000.0,1504000000.0,,,160000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
