,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualNetPPE,trailingGrossProfit,annualOtherIntangibleAssets,quarterlyBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInInventory,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualInvestingCashFlow,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOperatingExpense,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,quarterlyGrossPPE,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyDilutedEPS,quarterlyStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualTotalRevenue,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,trailingFreeCashFlow,quarterlyCashDividendsPaid,annualDilutedEPS,quarterlyCurrentLiabilities,annualOperatingIncome,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,trailingChangeInAccountPayable,annualChangeInAccountPayable,annualAccountsPayable,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualOtherCurrentAssets,annualTaxProvision,quarterlyRetainedEarnings,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,annualBasicEPS,trailingEndCashPosition,trailingTaxProvision,trailingPretaxIncome,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualLongTermDebt,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualOtherNonCashItems,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualCurrentLiabilities,quarterlyGoodwill,quarterlyBasicEPS,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyOtherIncomeExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyGrossProfit,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualDilutedAverageShares,quarterlyInventory,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
1135987200,1377286000.0,144093000.0,316218000.0,,1001827000.0,,434525000.0,-225871000.0,434525000.0,,232769000.0,434525000.0,869018000.0,398581000.0,,356237000.0,,814000.0,-212371000.0,-19545000.0,-20269000.0,,316218000.0,,,-7460000.0,412212000.0,,-65316000.0,574491000.0,2448000.0,-14982000.0,,-23508000.0,-258273000.0,59241000.0,506369000.0,,,,1001827000.0,111311000.0,,-42472000.0,,,-1163000.0,,-91777000.0,563341000.0,,,574491000.0,,100953000.0,,,-45293000.0,-258273000.0,35944000.0,,,,79699000.0,86859000.0,,,,,42912000.0,82317000.0,56454000.0,,,,,,86859000.0,90694000.0,0.0,,208179000.0,12896000.0,,,-71844000.0,17773000.0,,,,1715135000.0,,814000.0,,56454000.0,,-4704000.0,0.28,741234000.0,305677000.0,,1030043000.0,,10995000.0,,,82317000.0,144093000.0,424327000.0,159190000.0,-3671000.0,1165561000.0,0.0,25625000.0,1151856000.0,,434525000.0,424327000.0,,,447362000.0,0.285,,,,45413000.0,20363000.0,,434525000.0,71038000.0,1165561000.0,,85971000.0,2407329000.0,,846117000.0,-724000.0,187476000.0,45413000.0,412212000.0,1377286000.0,-19141000.0,-724000.0,-724000.0,59241000.0,,111311000.0,563341000.0,270104000.0,-164760000.0,1030043000.0,,2407329000.0,0.0,1241580000.0,741234000.0,,,223570000.0,45413000.0,50560000.0,20326000.0,-99941000.0,254822000.0,159846000.0,,1151856000.0,1241580000.0,159846000.0,270104000.0,,42912000.0,,254822000.0,223792000.0,,,5121000.0,31776000.0,162016000.0,208179000.0,434525000.0,,,,,,,,,,,,,,,
1143763200,,145431000.0,,,,157998000.0,,,412719000.0,,,412719000.0,,434525000.0,,,,814000.0,,21205000.0,71209000.0,,309825000.0,,,,477787000.0,,-26776000.0,,2094000.0,-9154000.0,,1130000.0,-258273000.0,55035000.0,,,,,67707000.0,,,,,,-8109000.0,,,,,,568098000.0,,11379000.0,,,,,-21806000.0,,,,74705000.0,68477000.0,,,,,,88408000.0,63794000.0,,,,0.31,,,86800000.0,,,,13500000.0,,,,,,,,,,,,,,-5520000.0,,778267000.0,,,1064126000.0,,12095000.0,,,,145431000.0,,,,,,,1196318000.0,,,354228000.0,,,430996000.0,,,,,,,161060000.0,,,1132495000.0,,2225000.0,2442154000.0,,,50004000.0,,,,1378028000.0,,50004000.0,50004000.0,,,123610000.0,,,,,,,0.0,,,945461000.0,0.315,210860000.0,,,87000.0,-4183000.0,275106000.0,143595000.0,,,1309476000.0,,186861000.0,,43757000.0,,,220136000.0,,,-12376000.0,,,226442000.0,412719000.0,,,,,,,,,,,,,,,
1151625600,,152926000.0,,,,156814000.0,,,475417000.0,,,475417000.0,,412719000.0,,,,814000.0,,26750000.0,86066000.0,,321910000.0,,,,388717000.0,,-27017000.0,,2408000.0,-12627000.0,,3803000.0,-258273000.0,42592000.0,,,,,67983000.0,,,,,,-138809000.0,,,,,,580183000.0,,81289000.0,,,,,62698000.0,,,,89228000.0,86949000.0,,,,,,76665000.0,67746000.0,,,,0.37,,,100530000.0,,,,7712000.0,,,,,,,,,,,,,,-5542000.0,,716176000.0,,,1159072000.0,,11302000.0,,,,152926000.0,,,,,,,1250222000.0,,,599927000.0,,,472444000.0,,,,,,,159834000.0,,,1316103000.0,,68662000.0,2566713000.0,,,59316000.0,,,,1407641000.0,,59316000.0,59316000.0,,,149496000.0,,,,,,,155234000.0,,,975156000.0,0.38,230290000.0,,,344000.0,-3601000.0,299048000.0,163845000.0,,,1250397000.0,,413307000.0,,37124000.0,,,242154000.0,,,-15422000.0,,,229373000.0,475417000.0,,,,,,,,,,,,,,,
1159574400,,148521000.0,,,,153968000.0,,,331825000.0,,,460129000.0,,475417000.0,,,,814000.0,,29036000.0,78485000.0,,320779000.0,,,,443113000.0,,-39281000.0,,2756000.0,-13252000.0,,553000.0,-258273000.0,71545000.0,,,,,67826000.0,,,,,,-19850000.0,,,,,,579052000.0,,66787000.0,,,,,-143051000.0,,,,77390000.0,76097000.0,,,,,,74620000.0,68445000.0,,,,0.31,,,89618000.0,,,,4781000.0,128304000.0,,,,,,,,,,,,,-5413000.0,,763362000.0,,,1137007000.0,5687000.0,12228000.0,,,,148521000.0,,,,,,,1294281000.0,,,517716000.0,,,435725000.0,,,,,,,157153000.0,,,1281078000.0,,53535000.0,2566935000.0,,,49449000.0,,,,1429928000.0,,49449000.0,49449000.0,,,144542000.0,,,,,,,0.0,,,969778000.0,0.32,209814000.0,,,1882000.0,511000.0,296066000.0,169532000.0,,,1285645000.0,,329202000.0,,43972000.0,,,225911000.0,,,-162335000.0,,,236279000.0,331825000.0,,,,,,,,,,,,,,,
1167523200,1463159000.0,156104000.0,329616000.0,,67648000.0,,65143000.0,-9309000.0,65064000.0,,271855000.0,65143000.0,929011000.0,331825000.0,,373463000.0,,814000.0,-612569000.0,14128000.0,79077000.0,,329616000.0,,,-10775000.0,2995000.0,,-519495000.0,638720000.0,3543000.0,-17581000.0,,5975000.0,-309104000.0,70513000.0,433984000.0,,,,67648000.0,175507000.0,,-76291000.0,,,-127004000.0,128615000.0,53700000.0,602982000.0,,,638720000.0,-285412000.0,112400000.0,,,-52614000.0,-309104000.0,-266761000.0,,,,84706000.0,47291000.0,,,,,53192000.0,79951000.0,79914000.0,,,,,,47291000.0,96515000.0,11461000.0,,232441000.0,27618000.0,79000.0,,-368920000.0,10801000.0,,,,1810496000.0,995382000.0,814000.0,,79914000.0,,-5388000.0,1.41,311433000.0,326029000.0,79000.0,718191000.0,6624000.0,11809000.0,,,79951000.0,159532000.0,595860000.0,155229000.0,-74293000.0,907293000.0,0.0,91119000.0,1353156000.0,,65064000.0,595860000.0,,-2950000.0,471331000.0,1.44,,,,223718000.0,0.0,,65064000.0,314837000.0,907293000.0,,94819000.0,2181350000.0,,881485000.0,64949000.0,219241000.0,223718000.0,2995000.0,1463159000.0,-21863000.0,64949000.0,64949000.0,70513000.0,,175507000.0,606410000.0,367161000.0,-293772000.0,718191000.0,20787000.0,2181350000.0,0.0,1273835000.0,311433000.0,995382000.0,,230521000.0,223718000.0,47434000.0,-2313000.0,-2036000.0,290791000.0,181196000.0,,1353156000.0,1273835000.0,181196000.0,367161000.0,,53192000.0,,290791000.0,240810000.0,285638000.0,,113842000.0,53611000.0,158271000.0,232441000.0,65064000.0,,,,,,,,,,,,,,,
1175299200,,164077000.0,,,,152031000.0,,,104078000.0,,,136917000.0,,65064000.0,,,,1628000.0,,24994000.0,83466000.0,,331686000.0,,,,9759000.0,,46685000.0,,4456000.0,-11044000.0,,1096000.0,-309104000.0,80762000.0,,,,,67513000.0,,,,,,-11527000.0,66000.0,,,,,640790000.0,,41825000.0,,,,,39014000.0,,,,82201000.0,17685000.0,,,,,,85031000.0,87882000.0,,,,0.38,,,95135000.0,,,,13262000.0,32839000.0,,,,,,,,,,,,,-6902000.0,,264980000.0,,,816401000.0,4426000.0,12934000.0,,,,164077000.0,,,,,,,1400478000.0,,,691514000.0,,-32403000.0,472864000.0,,,,,,,154564000.0,,,956494000.0,,30781000.0,2294758000.0,,,58472000.0,,,,1478357000.0,,58472000.0,58472000.0,,,233558000.0,,,,,,,0.0,,,998396000.0,0.38,226586000.0,,,55000.0,-780000.0,311005000.0,152505000.0,,,1338029000.0,,413355000.0,,44601000.0,,,246278000.0,,,-50476000.0,,,247517000.0,104078000.0,,,,,,,,,,,,,,,
1183161600,,172084000.0,,,,152000000.0,,,69433000.0,,,180224000.0,,104078000.0,,,,1628000.0,,30193000.0,95626000.0,,333949000.0,,,,5104000.0,,-39889000.0,,5209000.0,-13118000.0,,2563000.0,-309104000.0,93431000.0,,,,,71425000.0,,,,,,-32695000.0,1000.0,,,,,643053000.0,,113249000.0,,,,,-34645000.0,,,,96700000.0,27397000.0,,,,,,87031000.0,101858000.0,,,,0.42,,,109118000.0,,,,13050000.0,110791000.0,,,,,,,,,,,,,-6074000.0,,291075000.0,,,869745000.0,2698000.0,12418000.0,,,,172084000.0,,,,,,,1460526000.0,,,698760000.0,,-76830000.0,507362000.0,,,,,,,154873000.0,,,989835000.0,,100131000.0,2388570000.0,,,65433000.0,,,,1518825000.0,,65433000.0,65433000.0,,,244920000.0,,,,,,,0.0,,,1020020000.0,0.43,238578000.0,,,181000.0,-2860000.0,322900000.0,171543000.0,,,1398486000.0,,397124000.0,,56716000.0,,,268784000.0,,,-108839000.0,,,249864000.0,69433000.0,,,,,,,,,,,,,,,
1191110400,,165708000.0,,,,151632000.0,,,141821000.0,,,260742000.0,,69433000.0,,,,1628000.0,,16126000.0,81845000.0,,351566000.0,,,,7020000.0,,54148000.0,,7138000.0,-14459000.0,,1753000.0,-309104000.0,96087000.0,,,,,71518000.0,,,,,,-43920000.0,2000.0,,,,,660670000.0,,101822000.0,,,,,72388000.0,,,,87282000.0,34407000.0,,,,,,87154000.0,124136000.0,,,,0.42,,,99750000.0,,,,12384000.0,118921000.0,,,,,,,,,,,,,-6095000.0,,322418000.0,,,973936000.0,4417000.0,12468000.0,,,,165708000.0,,,,,,,1519461000.0,,,838584000.0,,-3538000.0,488103000.0,,,,,,,154736000.0,,,1161002000.0,,87363000.0,2614917000.0,,,65719000.0,,,,1640981000.0,,65719000.0,65719000.0,,,291199000.0,,,,,,,0.0,,,1121810000.0,0.43,235113000.0,,,2645000.0,-4912000.0,326012000.0,193837000.0,,,1453635000.0,,495668000.0,,51717000.0,,,252990000.0,,,-89762000.0,,,277057000.0,141821000.0,,,,,,,,,,,,,,,
1199059200,1693547000.0,178669000.0,371409000.0,,76167000.0,,316323000.0,-9871000.0,169384000.0,,387697000.0,316323000.0,1040783000.0,141821000.0,,410534000.0,,1628000.0,3243000.0,27168000.0,97198000.0,,371409000.0,,,-716000.0,1244000.0,,-57701000.0,721410000.0,6980000.0,-27207000.0,,6002000.0,-350001000.0,118551000.0,65064000.0,,,,76167000.0,304146000.0,,-299391000.0,,,-37280000.0,4000.0,25568000.0,680538000.0,,,721410000.0,-138471000.0,130801000.0,,,-65828000.0,-350001000.0,27563000.0,,,,94062000.0,39441000.0,,,,,60547000.0,82321000.0,145819000.0,,,,,,39441000.0,106531000.0,11414000.0,,258032000.0,6898000.0,146939000.0,,104320000.0,23783000.0,,,,2009833000.0,1127420000.0,1628000.0,,145819000.0,,-6063000.0,1.68,312411000.0,360245000.0,146939000.0,982022000.0,-6975000.0,12469000.0,,,82321000.0,173496000.0,846756000.0,151707000.0,46746000.0,1159167000.0,0.0,98481000.0,1582683000.0,,169384000.0,846756000.0,,-25700000.0,541504000.0,1.71,,,,259654000.0,0.0,,169384000.0,358135000.0,1159167000.0,,103594000.0,2675569000.0,,969050000.0,70030000.0,321869000.0,259654000.0,1244000.0,1693547000.0,-25134000.0,70030000.0,70030000.0,118551000.0,,304146000.0,675365000.0,482063000.0,-125422000.0,982022000.0,4566000.0,2675569000.0,0.0,1516106000.0,312411000.0,1127420000.0,,268773000.0,259654000.0,50289000.0,-2881000.0,-1319000.0,307622000.0,189405000.0,,1582683000.0,1516106000.0,189405000.0,482063000.0,,60547000.0,,307622000.0,272731000.0,73000.0,,-50314000.0,45594000.0,154721000.0,258032000.0,169384000.0,,,,,,,,,,,,,,,
1206921600,,184002000.0,,,,149945000.0,,,90660000.0,,,344663000.0,,169384000.0,,,,1628000.0,,26718000.0,94898000.0,,402009000.0,,,,5823000.0,,-7781000.0,,8252000.0,-18682000.0,,1139000.0,-350001000.0,161773000.0,,,,,76695000.0,,,,,,-87824000.0,,,,,,752010000.0,,30171000.0,,,,,-78724000.0,,,,101241000.0,29920000.0,,,,,,93642000.0,167379000.0,,,,0.45,,,115451000.0,,,,3016000.0,254003000.0,,,,,,,,,,,,,-6803000.0,,297040000.0,,,1093331000.0,4297000.0,14210000.0,,,,184002000.0,,,,,,,1644149000.0,,,1097720000.0,,-90641000.0,560782000.0,,,,,,,152983000.0,,,1394760000.0,,11489000.0,2915005000.0,,,68180000.0,,,,1821674000.0,,68180000.0,68180000.0,,,442909000.0,,,,,,,0.0,,,1181197000.0,0.45,275539000.0,,,0.0,-3301000.0,356629000.0,167655000.0,,,1519941000.0,,586811000.0,,68000000.0,,,285243000.0,,,-111252000.0,,,280932000.0,90660000.0,,,,,,,,,,,,,,,
1214784000,,200867000.0,,,,148851000.0,,,113454000.0,,,423251000.0,,90660000.0,,,,1628000.0,,31297000.0,109945000.0,,405603000.0,,,,4854000.0,,-12167000.0,,7901000.0,-20083000.0,,869000.0,-350001000.0,150544000.0,,,,,76347000.0,,,,,,-7643000.0,,,,,,755604000.0,,108854000.0,,,,,22794000.0,,,,114619000.0,31251000.0,,,,,,94413000.0,184615000.0,,,,0.52,,,128715000.0,,,,2725000.0,309797000.0,,,,,,,,,,,,,-6714000.0,,325561000.0,,,1182087000.0,3761000.0,14096000.0,,,,200867000.0,,,,,,,1716083000.0,,,1058120000.0,,-56793000.0,594847000.0,,,,,,,151790000.0,,,1383681000.0,,88771000.0,2993208000.0,,,78648000.0,,,,1811121000.0,,78648000.0,78648000.0,,,411744000.0,,,,,,,0.0,,,1178627000.0,0.53,279361000.0,,,0.0,-1458000.0,371489000.0,195043000.0,,,1609190000.0,,576649000.0,,69727000.0,,,315486000.0,,,-76551000.0,,,282795000.0,113454000.0,,,,,,,,,,,,,,,
1222732800,,180729000.0,,,,148775000.0,,,54205000.0,,,244750000.0,,113454000.0,,,,1628000.0,,9204000.0,75251000.0,,386885000.0,,,,2828000.0,,-171169000.0,,9284000.0,-18722000.0,,1567000.0,-350001000.0,88652000.0,,,,,68466000.0,,,,,,-4304000.0,102079000.0,,,,,736886000.0,,97818000.0,,,,,-59249000.0,,,,99454000.0,31325000.0,,,,,,90782000.0,91827000.0,-7571000.0,6703000.0,,0.44,,,114548000.0,,,,6249000.0,190545000.0,,,,,,,,,,,,,-6714000.0,,338047000.0,,,972096000.0,21317000.0,15094000.0,,,,180729000.0,,,,,,,1775410000.0,,,736490000.0,,-7134000.0,529953000.0,,,,,,,151697000.0,,,1074537000.0,,79096000.0,2661311000.0,,,66047000.0,,,,1689215000.0,,66047000.0,66047000.0,,,271618000.0,,,,,,,0.0,,,1145212000.0,0.44,249770000.0,,,-1000.0,-19588000.0,345477000.0,213112000.0,,,1586419000.0,,401685000.0,-15635000.0,63187000.0,,,280183000.0,,,34604000.0,,,278761000.0,54205000.0,,,,,,,,,,,,,,,
1230681600,1880538000.0,173569000.0,432276000.0,,103718000.0,,204249000.0,-41866000.0,203991000.0,,335981000.0,204249000.0,1151944000.0,54205000.0,,444928000.0,,1628000.0,-229086000.0,4384000.0,75379000.0,,432276000.0,,,-32824000.0,25795000.0,,-37969000.0,840151000.0,7090000.0,-21430000.0,,335000.0,-407875000.0,67518000.0,169384000.0,,-117300000.0,36178000.0,103718000.0,389988000.0,,-47804000.0,,,-12863000.0,211934000.0,13371000.0,739168000.0,36178000.0,,840151000.0,-166208000.0,99138000.0,,,-78917000.0,-407875000.0,149786000.0,,,,97463000.0,0.0,,,,,69049000.0,104329000.0,39612000.0,45539000.0,-11874000.0,,,,0.0,86215000.0,3910000.0,,306125000.0,,258000.0,,34607000.0,32527000.0,,-226147000.0,,2193723000.0,1277026000.0,1628000.0,17290000.0,39612000.0,,-6721000.0,1.87,359962000.0,412776000.0,258000.0,949862000.0,-53538000.0,13529000.0,,5430000.0,104329000.0,173569000.0,882716000.0,149069000.0,-28512000.0,1242678000.0,0.0,71603000.0,1838958000.0,,203991000.0,882716000.0,,-11640000.0,508141000.0,1.9,,,,283869000.0,0.0,,203991000.0,355472000.0,1242678000.0,,77708000.0,2830400000.0,,1041779000.0,70995000.0,257064000.0,283869000.0,25795000.0,1880538000.0,-26952000.0,70995000.0,70995000.0,67518000.0,,389988000.0,739168000.0,423679000.0,-112634000.0,949862000.0,-24163000.0,2830400000.0,0.0,1587722000.0,359962000.0,1277026000.0,,237109000.0,283869000.0,56929000.0,-78916000.0,-17519000.0,,193660000.0,,1838958000.0,1587722000.0,193660000.0,423679000.0,-6906000.0,69049000.0,,,271032000.0,314025000.0,,105395000.0,,151679000.0,306125000.0,203991000.0,,,,,,,,,,,,,,,
1238457600,,179228000.0,,,,148514000.0,,,226299000.0,,,226486000.0,,203991000.0,-53507000.0,,,1628000.0,,21131000.0,81061000.0,-574000.0,416393000.0,,,,25617000.0,,46266000.0,,6153000.0,-14183000.0,,592000.0,,28541000.0,,,,,124958000.0,,,,,,-4664000.0,58000.0,,,31119000.0,,,,10639000.0,,,,,22308000.0,,,,87741000.0,0.0,,,,,,98313000.0,8303000.0,-68899000.0,-1750000.0,,0.41,4789000.0,,103585000.0,,,,,187000.0,,,,,,,,,,,,,-7460000.0,,343707000.0,,,984889000.0,-592000.0,16371000.0,,,,179228000.0,,,,,,,1893242000.0,,,737485000.0,,0.0,506949000.0,,,,,,,149705000.0,,,1081192000.0,,-3544000.0,2760789000.0,,,61743000.0,,,,1775900000.0,,61743000.0,59930000.0,,,217612000.0,,,,,,,0.0,,,1206008000.0,0.42,239980000.0,,,0.0,-2483000.0,,188658000.0,,,1614146000.0,,460842000.0,-18675000.0,59031000.0,,,266969000.0,,,-14682000.0,,,314089000.0,226299000.0,-2633000.0,,,,,,,,,,,,,,
1246320000,,185138000.0,,,,148577000.0,,,251871000.0,,,251907000.0,,226299000.0,-1633000.0,,,1628000.0,,24440000.0,95020000.0,-2412000.0,429935000.0,,,,273906000.0,,-81908000.0,,5268000.0,-12032000.0,,1411000.0,,45445000.0,,,,,122696000.0,,,,,,-5114000.0,156000.0,,,15737000.0,,,,104721000.0,,,,,25572000.0,,,,101833000.0,0.0,,,,,,93420000.0,58277000.0,6749000.0,6129000.0,,0.47,4934000.0,,116864000.0,,,,,36000.0,,,,,,,,,,,,,-7459000.0,,590493000.0,,,1032505000.0,-2495000.0,16576000.0,,,,185138000.0,,,,,,,1955977000.0,,,503864000.0,,0.0,553216000.0,,,,,,,150057000.0,,,1094357000.0,,92689000.0,2898479000.0,,,70199000.0,,,,1865974000.0,,70199000.0,70580000.0,,,287407000.0,,,,,,,113621000.0,,,1267898000.0,0.47,266245000.0,,,-1258000.0,-3057000.0,,207430000.0,,,1732618000.0,,145949000.0,20966000.0,70508000.0,,,286971000.0,,,-13307000.0,,,309431000.0,251871000.0,-8624000.0,,,,,,,,,,,,,,
1254268800,,178841000.0,,,,148547000.0,,,333368000.0,,,333405000.0,,251871000.0,-3492000.0,,,1628000.0,,19999000.0,87852000.0,0.0,445365000.0,,,,240366000.0,,-54254000.0,,5456000.0,-17195000.0,,918000.0,,66473000.0,,,,,119344000.0,,,,,,-11475000.0,5000.0,,,34896000.0,,,,130004000.0,,,,,81497000.0,,,,94140000.0,0.0,,,,,,98125000.0,95139000.0,35332000.0,5276000.0,,0.45,5055000.0,,109706000.0,,,,,37000.0,,,,,,,,,,,,,-7464000.0,,603652000.0,,,1127103000.0,-2776000.0,16398000.0,,,,178841000.0,,,,,,,2016007000.0,,,561006000.0,,0.0,531032000.0,,,,,,,150638000.0,,,1164658000.0,,112809000.0,3067109000.0,,,67483000.0,,,,1940006000.0,,67483000.0,67853000.0,,,328326000.0,,,,,,,125056000.0,,,1308824000.0,0.45,258051000.0,,,0.0,-1690000.0,,230265000.0,,,1827255000.0,,154842000.0,8379000.0,77838000.0,,,272981000.0,,,-16045000.0,,,311666000.0,333368000.0,1558000.0,,,,,,,,,,,,,,
1262217600,1870136000.0,180020000.0,439619000.0,,89086000.0,,450385000.0,-7857000.0,450348000.0,,362489000.0,450385000.0,1111304000.0,333368000.0,-7236000.0,450427000.0,,1628000.0,-71420000.0,23374000.0,99424000.0,0.0,439619000.0,,,27710000.0,82174000.0,,18476000.0,903920000.0,5019000.0,-13085000.0,,584000.0,-464301000.0,28835000.0,203991000.0,,-2986000.0,12366000.0,89086000.0,276743000.0,,-53399000.0,,,-57465000.0,3000.0,195000.0,723227000.0,12366000.0,,903920000.0,0.0,117125000.0,,,-56495000.0,-464301000.0,116980000.0,,,,104363000.0,0.0,,,,,72524000.0,100847000.0,83542000.0,47032000.0,-9460000.0,,,1498000.0,372032000.0,120273000.0,3505000.0,,291640000.0,,37000.0,,246357000.0,21896000.0,,-65868000.0,,2159916000.0,1312596000.0,1628000.0,16276000.0,83542000.0,,-7453000.0,1.83,444556000.0,388077000.0,37000.0,1217796000.0,-6292000.0,15830000.0,,-4947000.0,100847000.0,180020000.0,736418000.0,148319000.0,20214000.0,1180974000.0,127087000.0,88944000.0,2083459000.0,,450348000.0,736418000.0,,0.0,568719000.0,1.85,,,,274412000.0,0.0,,450348000.0,363356000.0,1180974000.0,,104040000.0,3087932000.0,,1048612000.0,74834000.0,305994000.0,274258000.0,82174000.0,1870136000.0,-29836000.0,74834000.0,76050000.0,28835000.0,,276743000.0,723227000.0,387151000.0,-78718000.0,1217796000.0,-12155000.0,3087932000.0,0.0,1832105000.0,444556000.0,1312596000.0,,284336000.0,274258000.0,65175000.0,0.0,-626000.0,,249169000.0,,2083459000.0,1832105000.0,249169000.0,387151000.0,17040000.0,72524000.0,,,284383000.0,222000.0,,-9365000.0,,150102000.0,291640000.0,450348000.0,4752000.0,,,,,,,,,,,,,,
1269993600,,188034000.0,,,,146776000.0,,,405017000.0,,,405017000.0,,450348000.0,-301339000.0,,,1628000.0,,21255000.0,83446000.0,-7687000.0,420779000.0,,,,18946000.0,,-29036000.0,,5720000.0,-8137000.0,,1898000.0,,24896000.0,,,,,83515000.0,,,,,,-41423000.0,0.0,,,3481000.0,,,,36544000.0,,,,,-45331000.0,,,,94004000.0,0.0,,,,,,108118000.0,34607000.0,-45856000.0,-3745000.0,,0.41,5223000.0,,106955000.0,,,,,,,,,,,,,,,,,,-7409000.0,,327435000.0,,,1178454000.0,2840000.0,17789000.0,,,,188034000.0,,,,,,,2137952000.0,,,776694000.0,,,545944000.0,,,,,,,149294000.0,,,1104129000.0,,28407000.0,2986747000.0,,,61843000.0,,,,1808293000.0,,61843000.0,62191000.0,,,248963000.0,,,,,,,0.0,,,1279103000.0,0.42,263906000.0,,,0.0,-5625000.0,,196890000.0,,,1811188000.0,,457565000.0,-14472000.0,70166000.0,,,282038000.0,,,-15711000.0,,,301198000.0,405017000.0,9195000.0,,,,,,,,,,,,,,
