date,quarterlyNetIncome,annualInvestingCashFlow,annualBasicEPS,trailingInvestingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,annualLongTermDebt,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualDepreciationAndAmortization,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualTotalAssets,trailingCashDividendsPaid,trailingNetIncome,quarterlyInventory,annualGoodwill,quarterlyOtherIncomeExpense,annualCurrentLiabilities,quarterlyTaxProvision,annualRetainedEarnings,quarterlyNetPPE,trailingChangeInInventory,annualInventory,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,trailingOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualCapitalStock,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,trailingRepaymentOfDebt,annualOperatingIncome,quarterlyCapitalStock,trailingGrossProfit,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,annualAccountsPayable,annualOperatingCashFlow,annualRepaymentOfDebt,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,annualNetPPE,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedAverageShares,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,annualDilutedEPS,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyCurrentDebt,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualPretaxIncome,quarterlyChangesInAccountReceivables,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,annualRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyChangeInAccountPayable,trailingChangesInAccountReceivables,annualInterestExpense,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyOperatingExpense,quarterlyPretaxIncome,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,annualChangeInWorkingCapital,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,annualTaxProvision,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualOtherNonCashItems,annualBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyDilutedEPS,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
2007-03-31,37171797.0,,,,,828256344.3,650603272.0,-106148417.1,,130693734.3,-88274275.2,,,10120932.0,37171797.0,,,,,,,,,227628400.5,,-919523.7,,20573057.1,,1176546002.4,,,,26118998.7,1038494021.4,,-200655705.3,836725425.0,,,,,383064933.6,949275537.3,,0.05729,,48360363.9,59816353.8,,,0.0,,,1068268486.8,,,,,30885299.4,,,,,,,,,650603272.0,,,,,3765085444.8,,,2119956747.6,,,,867610724.4,,-96027485.1,427745145.6,,,-126077601.9,39545690.4,37171797.0,,,,,,,-7893092.7,,222853871.4,994815617.1,104262056.4,,,,,,,,,1766152004.4,,,59281507.8,,,,,,,,,1172129408.7,-63628160.1,2156369474.7,,-20745853.5,867612781.5,-122504419.2,107641871.7,,,-10830631.5,2057.1,,,,,,,,,,-61982480.1,,37480362.0,,,,163572363.6,58464839.1,,,,,,,,123876504.9,1965194943.3,,1103296785.6,,,,,1645128697.2,662855218.8,,,7430245.2,-979823472.3,,,,38683765.5,,,,,,,,0.05729,,,,,,,,,,,,,,,
2007-06-30,37333838.8,,,,,1036203993.8,650603272.0,-168887300.3,,281855247.0,665419396.8,,,211095273.8,37333838.8,,,,,,,,,540432292.0,,2993187.2,,28687925.0,,1998332390.2,,,,26514392.8,1499100780.0,,652466898.7,1474796562.8,,,,,1260883965.2,5704114147.0,,0.057762,,82840365.5,67965792.6,,,0.0,,,867612781.5,,,,,47067483.0,,,,,,,,,650603272.0,,,,,6855233771.8,,,3212206730.4,,,,1521864045.8,,42207973.5,1317962810.8,,,-279273617.5,64388239.6,37333838.8,,,,,,,-14769885.9,,476879136.2,995518248.2,450735034.6,,,,,,,,,3752131800.6,,,144710572.4,,,,,,,,,6180993283.2,41316186.7,2957913106.0,,623261708.1,1521865974.4,-224043786.2,227550937.9,,,4759398.7,-2756097.9,,,,,,,,,,-1942895.5,,75165256.4,,,,332168563.8,116290722.8,,,,,,,,270686724.4,1987439657.4,,1701370419.4,,,,,3643027041.4,2050761381.2,,,31276106.2,-959580715.8,,,,175755246.6,,,,,,,,0.057762,,,,,,,,,,,,,,,
2007-09-30,24593531.2,,,,,1051349698.7,645904000.0,-170807937.5,,329347884.6,83347276.7,,,129766163.7,24593531.2,,,,,,,,,564583840.8,,-221151.7,,27801144.7,,2105384288.7,,,,26596690.4,1339278245.9,,4609361.4,1441404638.8,,,,,1290195362.4,5666156948.9,,0.038085,,82035201.9,63046511.5,,,0.0,,,1521865974.4,,,,,81698190.0,,,,,,,,,645904000.0,,,,,7066416405.3,,,3352862646.7,-24294213.3,,,1523102828.8,,-41041773.8,1577047394.3,,,400803901.8,72027829.3,24593531.2,,,,,,,-23146494.2,,477038838.5,11936708.7,452275331.2,,,,,,,,,3900737654.1,,,106459869.6,,,,,,,,,6143195787.4,-30908822.9,3928794676.8,,-177104058.0,1523102828.8,-208506007.6,188495071.5,,,-10677810.0,7007.7,,,,,,,,,,1121948.2,,1079918477.4,,,,370578968.9,105502154.8,,,,,,,,278755320.9,2002051613.8,,1541891584.8,4635047.2,,,,3713553758.6,2358846069.3,,,25211293.8,-1823410388.1,,,,176016648.5,,,,,,,,0.038085,,,,,,,,,,,,,,,
2007-12-31,82958844.2,-999317546.24,0.273824,,,1073312514.56,,-219101527.82,-1024315485.44,607551409.92,401120582.18,4600519955.2,1359088456.96,117178822.18,82958844.2,,300575292.16,,1800065.28,-64294913.28,9308532829.44,,,631048404.48,,-47058570.38,3093544829.44,8949621.08,925424065.28,2268712542.72,,631048404.48,,1800065.28,1359088456.96,,20840670.16,845229465.6,0.0,1344289107.2,,557954359.04,1344289107.2,5922538602.38,1707558661.12,,66894414.08,87339360.86,66894414.08,,486060357.12,0.0,,,1523102828.8,582651397.12,468161191.68,,19919657704.96,862329195.52,-29397505.28,2268712542.72,786635649.28,11599827.2,645904000.0,,-68495065.6,607551409.92,,862329195.52,1061612980.48,,,9308532829.44,0.273824,,3528508971.52,-315520631.54,,4166955270.4,1707558661.12,218781821.44,-101922705.64,1903242315.52,,,50843358.56,38084152.44,82958844.2,,,,376069424.64,,994718566.4,-46383781.6,,522022518.68,11599827.2,582651397.12,-1898242727.68,-664945182.72,,-25197352.96,,,1073312514.56,1210899106.56,4673215173.12,,181884934.4,203357204.22,5780023857.92,,862329195.52,,,,,,6444561121.06,112215220.62,4166955270.4,,-493906862.2,862329195.52,-444263333.24,290696565.08,477261224.96,,-47545870.48,2948227.34,1579670343.68,,181884934.4,-92193254.4,,,239880509.44,46296040.96,845229465.6,-2890943.16,-196783991.04,925424065.28,,,1696959463.68,318665314.46,96265003.94,3528508971.52,,1772355669.76,58994424.32,,,,319697780.8,4600519955.2,,1579670343.68,,85892135.68,,4673215173.12,5780023857.92,3093544829.44,,181884934.4,1772355669.76,-1898242727.68,,201194.24,645904000.0,218781821.44,385067970.56,,18222698241.28,,-65694370.56,,1903242315.52,,,,,,,,,,,,,,,,
2008-03-31,89919837.0,,,,,1073568187.0,1079466280.0,-157612593.0,,369649477.0,-208156797.0,,,109601539.0,89919837.0,,,,,,,,,712866844.0,,3086949.0,,15571011.0,,2354398707.0,,,,1822121.0,1403740705.0,,740507878.0,2175705065.0,,,,,1188052591.0,5451618320.0,,0.08331,,85487698.0,60187644.0,,,0.0,,,1620052498.0,,,,,184853564.0,,,,,,,,,1079466280.0,,,,,8976489557.0,,,3648214678.0,,,,2360558629.0,,-48011054.0,1863252368.0,,,-1168743.0,80253686.0,89919837.0,2531403.0,,,,,,-21659306.0,,465336161.0,11287367.0,428217652.0,,,,,,,,,4295424021.0,,,100953889.0,,,,,,,,,5916954481.0,-100316234.0,4288556564.0,,977065654.0,2360560376.0,839063136.0,186441587.0,,,-82846234.0,62156513.0,,,,,,,,,,-238222667.0,,1013997234.0,,,,364382272.0,107258812.0,,,,,,,,267470941.0,4645793606.0,,1634187475.0,3756050.0,,,,5328274879.0,2661236546.0,,,730618111.0,-1934157857.0,,,,228624649.0,,,,,,,,0.08331,,,,,,,,,,,,,,,
2008-06-30,103832862.82,,,,,1093597415.6,1070312680.0,-210125138.7,,312205607.6,-14353138.62,,,-37214270.12,103832862.82,,,,,,,,,664056954.38,,10929271.04,,39904287.94,,2502833391.78,,,,1728446.34,1517358833.24,,359454305.84,2321132664.76,,,,,1457260610.36,6499765804.28,,0.097016,,87147862.62,57720212.68,,,0.0,,,2360560376.0,,,,,400515968.94,,,,,,,,,1070312680.0,,,,,8991760895.88,,,3834557407.3,,,,2721648633.7,,-247339408.82,1729654496.86,,,-1707212.96,16451361.84,103832862.82,,,,,,,20361774.26,,487311745.26,10964382.6,478631210.04,,,,,,,,,4268434146.18,,,146613106.72,,,,,,,,,6987077549.54,-240936209.6,4519363697.66,,613850301.46,2721648633.7,411021714.58,233760969.34,,,49447160.54,-7882021.14,,,,,,,,,,-322079.68,,1119206510.68,,,,340698638.54,147524411.3,,,,,,,,267004262.04,4686845838.86,,1747829517.1,3705865.56,,,,5157203488.58,2520604629.08,,,18629874.54,-2016530305.88,,,,228742237.52,,,,,,,,0.097016,,,,,,,,,,,,,,,
2008-09-30,118216332.0,,,,,986034608.0,1086993731.0,-265810456.3,,359830328.0,-250788292.38,,,200135787.12,118216332.0,,,,,,,,,867067916.0,,13391040.0,,45127420.0,,2729374856.0,,,,1877824.0,1753816428.0,,-171141563.84,2163480280.0,,,,,1567754084.0,7298072548.0,,0.108755,,91135219.38,64209652.0,,,0.0,,,2721648633.7,,,,,409331000.0,,,,,,,,,1086993731.0,,,,,9385012260.0,,,3956934956.0,,,,2572811280.0,,-65674669.18,1657731868.0,,,-1422260.04,24842688.0,118216332.0,,,,,,,918503.74,,540994168.0,949363168.0,593958040.0,,,,,,,,,4597246004.0,,,155684308.0,,,,,,,,,7839066716.0,-243612772.4,4820424232.0,,-7467803.46,2572811280.0,-120489058.58,246819527.38,,,-191633890.54,-51403883.86,,,,,,,,,,-122942145.32,,195174408.0,,,,385309860.0,168007528.0,,,,,,,,296270988.0,4749286256.0,,1976548288.0,,,,,5428077304.0,2620697716.0,,,93417896.0,-2091049376.0,,,,220854036.0,,,,,,,,0.108755,,,,,,,,,,,,,,,
2008-12-31,75574004.0,-1299000000.0,0.35875,,7200000.0,96100000.0,,-296051812.0,,1666900000.0,1803698228.0,4650100000.0,0.0,100976944.0,80074004.0,,380600000.0,,18200000.0,-387100000.0,9667200000.0,,,1033700000.0,496700000.0,-117122092.0,2747700000.0,50218668.0,,3131500000.0,,1033700000.0,,18200000.0,0.0,,-516120620.0,851400000.0,3696800000.0,1429300000.0,173400000.0,,1429300000.0,6732894696.0,2126500000.0,,97900000.0,116829220.0,97900000.0,,713400000.0,3696800000.0,,,2572811280.0,614200000.0,373500000.0,,28268000000.0,1275100000.0,-83100000.0,3131500000.0,1265500000.0,8300000.0,1073387200.0,,6600000.0,1666900000.0,,1275100000.0,1330400000.0,,,9667200000.0,0.35875,,4531400000.0,,,5386300000.0,2126500000.0,2018900000.0,-195074868.0,0.0,,,1735598216.0,249850440.0,75574004.0,,7200000.0,17400000.0,555800000.0,,1137200000.0,-12320972.0,,608478804.0,8300000.0,614200000.0,-2254800000.0,-929600000.0,,-105000000.0,,,96100000.0,1402300000.0,4978900000.0,,394800000.0,306639464.0,5135800000.0,,1275100000.0,-120200000.0,,,,17400000.0,7341373500.0,-102034784.0,5386300000.0,,-1576848152.0,1275100000.0,-2428595792.0,594968684.0,412700000.0,173400000.0,-162067036.0,710429392.0,2231200000.0,26900000.0,390300000.0,-12700000.0,,,329100000.0,1731300000.0,851400000.0,-37413108.0,-556100000.0,,,,2115700000.0,301839340.0,129395424.0,4531400000.0,,103600000.0,-686900000.0,,,,298832392.0,4650100000.0,,2231200000.0,496700000.0,151600000.0,,4978900000.0,5135800000.0,2747700000.0,,390300000.0,103600000.0,-2254800000.0,,713300000.0,1073387200.0,2018900000.0,862400000.0,-421000000.0,26152300000.0,,-398900000.0,,0.0,,,,,,,,,,,,,,,,
2009-03-31,91159000.0,,,,20073000.0,1244119000.0,1087605327.0,-114135000.0,,0.0,375937000.0,,,357418000.0,92514000.0,,,,,,,,,871127000.0,,3038000.0,,29302000.0,,3137408000.0,,,,22800000.0,2044489000.0,,-436371000.0,1403732000.0,,,136031000.0,,1451635000.0,5885203000.0,,0.083816,,96223000.0,619535000.0,,,3696773000.0,,,1275053000.0,,,,,166036000.0,,,,,,,,,1087605327.0,,,,,10080489000.0,,,5713005000.0,-1189646000.0,,,1569768000.0,,243283000.0,2070987000.0,,,379313000.0,117504000.0,91159000.0,120288000.0,,,,-11237000.0,,7456000.0,0.0,526183000.0,7239000.0,510890000.0,,,,,,,,,5299703000.0,,,177869000.0,,,,,,,,7285000.0,6411386000.0,75722000.0,5472409000.0,,0.0,838682000.0,-1174744000.0,335543000.0,,,162759000.0,-636000.0,,,,,,,,,,-136000.0,,1181256000.0,,,,348314000.0,121816000.0,,,,,,,,295761000.0,4741529000.0,-3240000.0,2275466000.0,,,,,4367484000.0,3024237000.0,,,0.0,-2335001000.0,,,,16882000.0,,,,,,,,0.083816,,,,,,,,,,,,,,,
2009-06-30,93322000.0,,,,46335000.0,132705000.0,1087605327.0,-119968000.0,,0.0,-272919000.0,,,348591000.0,94675000.0,,,,,,,,,979626000.0,,7012000.0,,40566000.0,,3753361000.0,,,,15847000.0,1191692000.0,,351096000.0,1266097000.0,,,152398000.0,,1707884000.0,8927485000.0,,0.085713,,110621000.0,817300000.0,,,0.0,,,838682000.0,,,,,290737000.0,,,,,,,,,1087605327.0,,,,,10200417000.0,,,5375778000.0,,,,1556834000.0,,228623000.0,873348000.0,,,-146998000.0,,93322000.0,,,,,84464000.0,,-6026000.0,0.0,694333000.0,578000.0,646857000.0,,,,,,,,,5332513000.0,,,215104000.0,,,,,,,,13580000.0,9621818000.0,222317000.0,6483293000.0,,29442000.0,1189778000.0,283788000.0,325725000.0,,,180214000.0,179127000.0,,,,,,,,,,-122339000.0,,185399000.0,,,,479229000.0,135241000.0,,,,,,,,413531000.0,4829816000.0,-3582000.0,3447437000.0,,,,,4824639000.0,1885076000.0,,,0.0,-2729932000.0,,,,1851684000.0,,,,,,,,0.085713,,,,,,,,,,,,,,,
2009-09-30,133438000.0,,,,30332000.0,146304000.0,1087605327.0,-122350000.0,,0.0,39147000.0,,,496405000.0,134443000.0,,,,,,,,,920451000.0,,6329000.0,,65078000.0,,3749553000.0,,,,11969000.0,3075248000.0,,266614000.0,1621827000.0,,,180534000.0,,1588297000.0,8932873000.0,,0.122559,,113077000.0,876690000.0,,,3696773000.0,,,1189778000.0,,,,,186495000.0,,,,,,,,,1087605327.0,,,,,10480335000.0,,,5628438000.0,,,,1808322000.0,,374055000.0,994861000.0,,,161986000.0,,133438000.0,,,,,34178000.0,,17375000.0,,727378000.0,3763000.0,692053000.0,,,,,,,,,5604524000.0,,,252865000.0,,,,,,,,14291000.0,9660251000.0,221595000.0,6574457000.0,,0.0,1456392000.0,-266793000.0,365942000.0,,,58142000.0,-174333000.0,,,,,,,,,,-119260000.0,,1278876000.0,,,,474513000.0,199521000.0,,,,,,,,398609000.0,4836284000.0,-3579000.0,3503219000.0,,,,,4851897000.0,2101305000.0,,,0.0,-2824904000.0,,,,37268000.0,,,,,,,,0.122559,,,,,,,,,,,,,,,
2009-12-31,148781000.0,-1439800000.0,0.625836,,30500000.0,111900000.0,,-166747000.0,-2373549605.02,0.0,534535000.0,4829300000.0,3317900000.0,178186000.0,148668000.0,,439300000.0,,12600000.0,377800000.0,11129300000.0,,,942200000.0,761000000.0,16460000.0,2527000000.0,52054000.0,2229948421.69,3791300000.0,,942200000.0,,12600000.0,3317900000.0,,431061000.0,427500000.0,0.0,1612500000.0,188500000.0,358400000.0,1612500000.0,9666439000.0,2315000000.0,,103500000.0,119379000.0,103500000.0,,915000000.0,0.0,,,1456392000.0,891900000.0,1380600000.0,-13900000.0,36115900000.0,1887500000.0,32700000.0,3791300000.0,1556000000.0,-5300000.0,1301039721.0,,11900000.0,0.0,,1887500000.0,676700000.0,,,11129300000.0,0.625836,,5712500000.0,,,6705700000.0,2315000000.0,41200000.0,11439000.0,1048600000.0,,,-396601000.0,,148781000.0,-141044000.0,30500000.0,19000000.0,657100000.0,-67405000.0,1526400000.0,6595000.0,,756006000.0,-5300000.0,891900000.0,-2914400000.0,-523200000.0,,0.0,,,111900000.0,1788900000.0,6265000000.0,,470300000.0,269162000.0,5416800000.0,,1887500000.0,40000000.0,,,,19000000.0,10422445000.0,81266000.0,6705700000.0,,11900000.0,1887500000.0,-282051000.0,590241000.0,612400000.0,328749140.5,-23315000.0,-2958000.0,3738000000.0,47400000.0,466700000.0,25400000.0,,,459600000.0,-2300000.0,427500000.0,-1165000.0,857400000.0,,0.0,,2703900000.0,486844000.0,200522000.0,5712500000.0,,0.0,600900000.0,,,,418499000.0,4829300000.0,-3499000.0,3738000000.0,761000000.0,187000000.0,,6265000000.0,5416800000.0,2527000000.0,,466700000.0,0.0,-2914400000.0,,1200000.0,1301039721.0,41200000.0,1275100000.0,-1331200000.0,33412000000.0,,-242900000.0,,1048600000.0,,,,,,,,,,,,,,,,
2010-03-31,140531000.0,,,,26482000.0,172026000.0,1088767992.0,-177866000.0,,11955000.0,-275198000.0,,,36956000.0,137338000.0,,,,,,,,,1011973000.0,,861000.0,,49333000.0,,3866947000.0,,,,17500000.0,3698671000.0,,-387103000.0,365511000.0,,,133079000.0,,1597101000.0,9216387000.0,,0.129073,,101325000.0,99674000.0,,,3696773000.0,,,1887499000.0,,,,,1500396000.0,,,,,,,,,1088767992.0,,,,,10799031000.0,,,5731376000.0,,,,1865907000.0,,-140910000.0,633568000.0,,,-112119000.0,121504000.0,140531000.0,27146000.0,,,,23922000.0,,25537000.0,,724411000.0,-19047000.0,667585000.0,,,,,,,,,5819657000.0,,,261077000.0,,,,,,,,38225000.0,9940798000.0,-321587000.0,6864634000.0,,0.0,1500396000.0,-146261000.0,409500000.0,,,-70124000.0,678000.0,,,,,,,,,,-163079000.0,,1418917000.0,,,,463334000.0,186671000.0,,,,,,,,401152000.0,4958839000.0,,4108621000.0,761068000.0,,,,5067655000.0,1711036000.0,,,0.0,-2997687000.0,,,,53432000.0,,,,,,,,0.129073,,,,,,,,,,,,,,,
2010-06-30,196000000.0,,,,126203000.0,78341000.0,1088767992.0,-161097000.0,,0.0,848740000.0,,,424324000.0,197283000.0,,,,,,,,,1024700000.0,,-2397000.0,,69854000.0,,3885743000.0,,,,26354000.0,4503932000.0,,946306000.0,531351000.0,,,179146000.0,,1643016000.0,9554481000.0,,0.18002,,96058000.0,856339000.0,,,3696773000.0,,,1500396000.0,,,,,2446702000.0,,,,,,,,,1088767992.0,,,,,11979979000.0,,,5762639000.0,,,,2978053000.0,,263227000.0,785713000.0,,,855316000.0,67811000.0,196000000.0,,,,,-69947000.0,,29601000.0,,822878000.0,-19708000.0,687396000.0,,,,,,,,,6805118000.0,,,337345000.0,,,,,,,,40242000.0,10377359000.0,-5667000.0,6869595000.0,,0.0,2446702000.0,-326469000.0,431006000.0,,,28128000.0,-1449000.0,,,,,,,,,,-175000.0,,1615039000.0,,,,485533000.0,267137000.0,,,,,,,,421437000.0,5153138000.0,,4892859000.0,14182000.0,,,,6217340000.0,1912259000.0,,,0.0,-2983852000.0,,,,52292000.0,,,,,,,,0.18002,,,,,,,,,,,,,,,
2010-09-30,202617000.0,,,,43768000.0,362391000.0,1088767992.0,-313993000.0,,0.0,-288142000.0,,,505907000.0,204130000.0,,,,,,,,,1092381000.0,,-22000.0,,78642000.0,,3903778000.0,,,,,4537731000.0,,61719000.0,485233000.0,,,212834000.0,,1662266000.0,10105803000.0,,0.186097,,199289000.0,570252000.0,,,0.0,,,2446702000.0,,,,,2508421000.0,,,,,,,,,1088767992.0,,,,,12480635000.0,,,6345213000.0,74453000.0,,,2993654000.0,,191914000.0,876382000.0,,,-757181000.0,,202617000.0,,,,,8074000.0,,43698000.0,,804793000.0,-28613000.0,768747000.0,,,,,,,,,7389056000.0,,,343459000.0,,,,,5423000.0,,,42918000.0,10910596000.0,-11024000.0,6936221000.0,,0.0,2508421000.0,-155746000.0,542748000.0,,,-67637000.0,588000.0,,,,,,,,,,-175999000.0,,1534658000.0,,-2417000.0,,461334000.0,282772000.0,,13015000.0,,,,,,475120000.0,5068346000.0,-2856000.0,5244103000.0,668239000.0,,,,6135422000.0,2144953000.0,,,0.0,-3032443000.0,,,,57081000.0,,,,,,,,0.186097,,,,,,,,,,,,,,,
2010-12-31,247125000.0,-903575000.0,0.715,,35008000.0,390893000.0,,-255496000.0,-130507000.0,5636000.0,-131802000.0,5153330000.0,4636476000.0,541010000.0,247405000.0,,530829000.0,,,-131300000.0,12989843000.0,,,1133537000.0,714391000.0,164000.0,2517929000.0,88771000.0,0.0,4003704000.0,,1133537000.0,,,4636476000.0,,133997000.0,558209000.0,0.0,1715709000.0,239554000.0,32827000.0,1715709000.0,10404901000.0,3200627000.0,,631220000.0,134157000.0,631220000.0,,1324482000.0,0.0,,,2508421000.0,941177000.0,1508197000.0,-11176000.0,42481712000.0,2642418000.0,4000.0,4003704000.0,2122280000.0,-18597000.0,1071696000.0,,102656000.0,0.0,,2642418000.0,153598000.0,,,12989843000.0,0.715,5912000.0,6532356000.0,,,7111887000.0,3200627000.0,4021000.0,285514000.0,816227000.0,,,-1968263000.0,146222000.0,247125000.0,,35008000.0,76781000.0,1060400000.0,-67949000.0,1924101000.0,35888000.0,,850237000.0,-18597000.0,941177000.0,-3108183000.0,-908452000.0,,,,,390893000.0,1834342000.0,7814260000.0,,765186000.0,400425000.0,6457487000.0,,2642418000.0,-105900000.0,5912000.0,,,,11255138000.0,75403000.0,7111887000.0,,102656000.0,2642418000.0,-275099000.0,616555000.0,754919000.0,239554000.0,-21667000.0,-77829000.0,5296331000.0,21140000.0,765303000.0,134724000.0,,,531051000.0,-1982247000.0,558209000.0,-57000.0,599745000.0,0.0,,,3158824000.0,449812000.0,336176000.0,6532356000.0,14572000.0,0.0,-262875000.0,,,,518447000.0,5153330000.0,,5296331000.0,714391000.0,295214000.0,,7814260000.0,6457487000.0,2517929000.0,,765303000.0,0.0,-3108183000.0,14572000.0,-78012000.0,1067978000.0,4021000.0,1887499000.0,-99000.0,39322888000.0,,-339310000.0,,816227000.0,,,,,,,,,,,,,,,,
2011-03-31,193015000.0,,,,23382000.0,404357000.0,1072126000.0,-202589000.0,,1297949000.0,-413140000.0,,,201335000.0,194182000.0,,,,,,,,,1258473000.0,,126000.0,,73545000.0,,4050301000.0,,,,31853000.0,1212249000.0,,-227312000.0,377482000.0,,,202695000.0,,1738423000.0,9980364000.0,,0.18,,138341000.0,632148000.0,,,0.0,,,2642418000.0,,,,,2415106000.0,,,,,,,,,1067978000.0,,,,,12797852000.0,,,6607435000.0,-25514000.0,,,2792588000.0,,-1254000.0,37421000.0,,,0.0,152009000.0,193015000.0,192609000.0,,,,-25242000.0,,20342000.0,,825710000.0,-18127000.0,876779000.0,,,,,,,,,7493462000.0,,,333976000.0,,,,,6807000.0,,,79608000.0,10806074000.0,-271174000.0,7277637000.0,,0.0,2415106000.0,-15410000.0,558077000.0,,,-118691000.0,-449000.0,,,,,-38887000.0,,,,,-250834000.0,,193120000.0,,,,491734000.0,267727000.0,,15656000.0,,,,,,503054000.0,5280783000.0,-1968000.0,4765517000.0,683452000.0,,,,6190417000.0,2727945000.0,,,0.0,-3227336000.0,,,,2872175000.0,,,,,,,,0.18,,,,,,,,,,,,,,,
