,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,trailingOtherNonCashItems,annualPurchaseOfBusiness,trailingStockBasedCompensation,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNetOtherFinancingCharges,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,annualCapitalExpenditure,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,annualOperatingExpense,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,annualCapitalStock,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualInterestExpense,trailingBeginningCashPosition,quarterlyGrossPPE,annualChangesInAccountReceivables,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingCashDividendsPaid,quarterlyPurchaseOfBusiness,annualGoodwill,quarterlyRetainedEarnings,annualInventory,quarterlyTaxProvision,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,quarterlyEbitda,trailingOperatingExpense,quarterlyStockBasedCompensation,annualDeferredIncomeTax,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyGoodwill,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOperatingIncome,trailingPurchaseOfInvestment,annualPretaxIncome,trailingCommonStockIssuance,annualCashDividendsPaid,annualCurrentDebt,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,annualIncomeTaxPayable,annualNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,annualInvestmentsAndAdvances,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualNetPPE,annualCurrentLiabilities,annualEbitda,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingChangeInAccountPayable,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,trailingChangesInAccountReceivables,annualDilutedEPS,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares
1183161600,7989000000.0,,,,,-40000000.0,,,,,1353000000.0,,,,,,,,,,-368000000.0,6040000000.0,3849000000.0,,,1658000000.0,,0.0,,1353000000.0,,,-466000000.0,12000000.0,,414000000.0,,2661000000.0,,,,,,,,,-183000000.0,65000000.0,,,,-5930000000.0,,,,-148000000.0,,,,-335000000.0,292000000.0,967000000.0,,,9467000000.0,,,19980000000.0,,423000000.0,,10588000000.0,,,,,5032000000.0,,143000000.0,,,14050000000.0,585000000.0,,,,,,,,,-174000000.0,,1044000000.0,4508000000.0,3028000000.0,,17889000000.0,,,28477000000.0,,,,,,,,4219000000.0,,,,,,,,,,,,,,277000000.0,,,,,,,,0.0,,,7992000000.0,967000000.0,,,69000000.0,,5000000.0,,,1352000000.0,-479000000.0,1617000000.0,,,167000000.0,54000000.0,,,280000000.0,277000000.0,,20312000000.0,501000000.0,2690000000.0,,,,,,,-73000000.0,1203000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,8080000000.0,,,,,-17000000.0,,,,,1073000000.0,,,,,,,,,,-367000000.0,6339000000.0,3947000000.0,,,1352000000.0,,0.0,,1073000000.0,,,-468000000.0,8000000.0,,499000000.0,,2663000000.0,,,,,,,,,-712000000.0,81000000.0,,,,-6033000000.0,,,,288000000.0,,,,-280000000.0,-104000000.0,1213000000.0,,,9831000000.0,,,20362000000.0,,465000000.0,,11130000000.0,,,,,5256000000.0,,135000000.0,,,14329000000.0,673000000.0,,,,,,,,,-572000000.0,,904000000.0,4518000000.0,3393000000.0,,18172000000.0,,,29302000000.0,,,,,,,,4502000000.0,,,,,,,,,,,,,,305000000.0,,,,,,,,,,,8365000000.0,1213000000.0,,,70000000.0,,3000000.0,,,1072000000.0,-464000000.0,1759000000.0,,,325000000.0,24000000.0,,,330000000.0,305000000.0,,21057000000.0,582000000.0,2718000000.0,,,,,,,-82000000.0,1260000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,8339000000.0,8331000000.0,1071000000.0,1099000000.0,669000000.0,19000000.0,,-252000000.0,,,669000000.0,,,,920000000.0,,,,,73000000.0,-323000000.0,6484000000.0,1563000000.0,,186000000.0,1072000000.0,,0.0,20917000000.0,669000000.0,18753000000.0,1125000000.0,-654000000.0,4000000.0,,493000000.0,,3110000000.0,,,,,,,21000000.0,,-103000000.0,107000000.0,592000000.0,-296000000.0,-9000000.0,-6033000000.0,-2073000000.0,-2011000000.0,,-191000000.0,,6303000000.0,11438000000.0,-375000000.0,546000000.0,1071000000.0,0.0,,10394000000.0,282000000.0,,20917000000.0,,471000000.0,,11338000000.0,,,,,5464000000.0,224000000.0,183000000.0,-6033000000.0,-24000000.0,14884000000.0,665000000.0,,,149000000.0,7976000000.0,126000000.0,101000000.0,,,-108000000.0,-44000000.0,-21000000.0,7615000000.0,3961000000.0,,18753000000.0,,30091000000.0,30091000000.0,5464000000.0,21752000000.0,1099000000.0,,,,-323000000.0,4553000000.0,,3462000000.0,6484000000.0,,,4553000000.0,1673000000.0,,1649000000.0,,-316000000.0,1071000000.0,106000000.0,289000000.0,,668000000.0,,,,,,,,1563000000.0,8331000000.0,1071000000.0,89000000.0,669000000.0,71000000.0,,11000000.0,8339000000.0,,668000000.0,-730000000.0,3131000000.0,,524000000.0,224000000.0,39000000.0,,,288000000.0,289000000.0,7615000000.0,21752000000.0,592000000.0,2938000000.0,,,,11338000000.0,3961000000.0,,-82000000.0,2638000000.0,,40000000.0,,,,-185000000.0,14884000000.0,10394000000.0,2359000000.0,2117000000.0,2938000000.0,,,,,,,,,,,,,,,,,,,,,
1206921600,8577000000.0,,,,,4000000.0,,,,,806000000.0,,,,,,,,,,-264000000.0,5583000000.0,3218000000.0,,,668000000.0,,0.0,,806000000.0,,,-544000000.0,4000000.0,,371000000.0,,3270000000.0,,,,,,,,,365000000.0,-58000000.0,,,,-6132000000.0,,,,518000000.0,,,,138000000.0,729000000.0,1653000000.0,,,9924000000.0,,,21420000000.0,,369000000.0,,10470000000.0,,,,,5622000000.0,,127000000.0,,-2000000.0,15288000000.0,546000000.0,,,,,,,,,185000000.0,,1807000000.0,4898000000.0,3978000000.0,,19384000000.0,,,29854000000.0,,,,,,,,4589000000.0,,,,,,,,,,,,,,242000000.0,,,,,,,,-579000000.0,,,,1653000000.0,,,62000000.0,,-10000000.0,,,806000000.0,-1109000000.0,1463000000.0,,,103000000.0,46000000.0,,,242000000.0,242000000.0,,21126000000.0,570000000.0,3160000000.0,,,,,,,-82000000.0,1092000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,7683000000.0,,,,,61000000.0,,,,,230000000.0,,,,,,,,,,-337000000.0,1158000000.0,879000000.0,,,806000000.0,,0.0,,230000000.0,,,-570000000.0,7000000.0,,178000000.0,,2503000000.0,,,,,,,,,-176000000.0,109000000.0,,,,-6062000000.0,,,,-658000000.0,,,,-576000000.0,131000000.0,1131000000.0,,,4276000000.0,,,21633000000.0,,446000000.0,,2510000000.0,,,,,5780000000.0,,202000000.0,,-1000000000.0,15571000000.0,349000000.0,,,,,,,,,-439000000.0,,1517000000.0,2121000000.0,997000000.0,,21245000000.0,,,23755000000.0,,,,,,,,4809000000.0,,,,,,,,,,,,,,244000000.0,,,,,,,,-1601000000.0,,,8583000000.0,1131000000.0,,,41000000.0,,11000000.0,,,230000000.0,-49000000.0,986000000.0,,,125000000.0,299000000.0,,,244000000.0,244000000.0,,15863000000.0,727000000.0,4737000000.0,,,,,,,-84000000.0,808000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,7898000000.0,,,,,-11000000.0,,,,,198000000.0,,,,,,,,,,-368000000.0,926000000.0,743000000.0,,,230000000.0,,0.0,,198000000.0,,,-427000000.0,6000000.0,,444000000.0,,2692000000.0,,,,,,,,,-599000000.0,114000000.0,,,,-6214000000.0,,,,468000000.0,,,,-32000000.0,-62000000.0,621000000.0,,,3135000000.0,,,22028000000.0,,402000000.0,,2570000000.0,,,,,6001000000.0,,94000000.0,,0.0,15814000000.0,606000000.0,,,,,,,,,-489000000.0,,1431000000.0,1607000000.0,985000000.0,,21279000000.0,,,23849000000.0,,,,,,,,5864000000.0,,,,,,,,,,,,,,306000000.0,,,,,,,,0.0,,,9721000000.0,621000000.0,,,67000000.0,,4000000.0,,,198000000.0,-438000000.0,1261000000.0,,,461000000.0,15000000.0,,,308000000.0,308000000.0,,15747000000.0,857000000.0,4541000000.0,,,,,,,-86000000.0,817000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,7969000000.0,740000000.0,1369000000.0,1103000000.0,667000000.0,2278000000.0,,-337000000.0,,-79000000.0,331000000.0,,,,668000000.0,,,466000000.0,,,-513000000.0,255000000.0,856000000.0,,480000000.0,198000000.0,,0.0,23153000000.0,507000000.0,23924000000.0,1113000000.0,-1005000000.0,1000000.0,,238000000.0,,2293000000.0,,,-2675000000.0,,,155000000.0,16000000.0,,-73000000.0,159000000.0,1003000000.0,868000000.0,-75000000.0,-6288000000.0,-2386000000.0,-2546000000.0,170000000.0,540000000.0,,687000000.0,10758000000.0,133000000.0,383000000.0,1199000000.0,0.0,,3612000000.0,253000000.0,,23153000000.0,,344000000.0,,2476000000.0,,,,73000000.0,6235000000.0,320000000.0,15000000.0,-6288000000.0,-16000000.0,16865000000.0,1005000000.0,,,324000000.0,4761000000.0,-483000000.0,144000000.0,,176000000.0,-622000000.0,37000000.0,1242000000.0,280000000.0,903000000.0,14400000000.0,23924000000.0,,26400000000.0,26400000000.0,6235000000.0,18191000000.0,1113000000.0,,,73000000.0,-513000000.0,6544000000.0,-2675000000.0,5997000000.0,255000000.0,,,6544000000.0,4074000000.0,,1488000000.0,,-339000000.0,913000000.0,-1365000000.0,319000000.0,,331000000.0,,,,,909000000.0,-495000000.0,,856000000.0,740000000.0,913000000.0,137000000.0,331000000.0,88000000.0,687000000.0,11000000.0,7969000000.0,3248000000.0,331000000.0,-790000000.0,1051000000.0,,438000000.0,320000000.0,185000000.0,,3825000000.0,329000000.0,319000000.0,280000000.0,18012000000.0,1003000000.0,709000000.0,170000000.0,14400000000.0,-526000000.0,2476000000.0,981000000.0,,-87000000.0,813000000.0,,18000000.0,34000000.0,336000000.0,466000000.0,-1018000000.0,16865000000.0,3612000000.0,2428000000.0,1181000000.0,1286000000.0,,,,,,,,,,,,,,,,,,,,,
1238457600,8247000000.0,,,,,-7000000.0,,,,,720000000.0,,,5000000.0,,,-6000000.0,531000000.0,,,-474000000.0,299000000.0,622000000.0,,,331000000.0,,0.0,,896000000.0,,,-537000000.0,10000000.0,,331000000.0,,2108000000.0,,,,,,153000000.0,,,787000000.0,-29000000.0,,,,-6405000000.0,,,,-228000000.0,,,,389000000.0,1139000000.0,2408000000.0,,,4900000000.0,,,23613000000.0,,418000000.0,,3327000000.0,,,,,6456000000.0,,109000000.0,,0.0,17208000000.0,683000000.0,,,,,,49000000.0,,176000000.0,602000000.0,,996000000.0,146000000.0,882000000.0,13921000000.0,24007000000.0,,,27334000000.0,,,,,,,,6044000000.0,,,,,,,,,,,,,,316000000.0,,,,183000000.0,,,,-25000000.0,,,911000000.0,1347000000.0,,,82000000.0,,-89000000.0,,,720000000.0,-522000000.0,1112000000.0,,,150000000.0,163000000.0,,3723000000.0,325000000.0,316000000.0,,18821000000.0,999000000.0,529000000.0,159000000.0,,,,,,-88000000.0,781000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,8477000000.0,,,,,172000000.0,,,,,818000000.0,,,4000000.0,,,-305000000.0,529000000.0,,,-395000000.0,324000000.0,616000000.0,,,720000000.0,,2328000000.0,,818000000.0,,,-500000000.0,18000000.0,,261000000.0,,1689000000.0,,,,,,154000000.0,,,-53000000.0,119000000.0,,,,-6476000000.0,,,,177000000.0,,,,98000000.0,386000000.0,2273000000.0,,,4353000000.0,,,23889000000.0,,256000000.0,,3324000000.0,,,,,6559000000.0,,90000000.0,,0.0,17413000000.0,524000000.0,,,,,,-36000000.0,,0.0,-114000000.0,,581000000.0,186000000.0,715000000.0,14837000000.0,24598000000.0,,,27922000000.0,,,,,,,,6723000000.0,,,,,,,,,,,,,,198000000.0,,,,189000000.0,,,,-192000000.0,,,955000000.0,915000000.0,,,79000000.0,,0.0,,,818000000.0,-465000000.0,1108000000.0,,,169000000.0,69000000.0,,4069000000.0,189000000.0,198000000.0,,19190000000.0,1206000000.0,565000000.0,149000000.0,,,,,,-87000000.0,847000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,8745000000.0,,,,,-6000000.0,,,,,756000000.0,,,7000000.0,,,-14000000.0,527000000.0,,,-401000000.0,221000000.0,581000000.0,,,818000000.0,,0.0,,756000000.0,,,-501000000.0,24000000.0,,354000000.0,,1853000000.0,,,,,,144000000.0,,,-92000000.0,91000000.0,,,,-6607000000.0,,,,562000000.0,,,,-62000000.0,359000000.0,1665000000.0,,,4310000000.0,,,24379000000.0,,410000000.0,,2696000000.0,,,,,6779000000.0,,128000000.0,,0.0,17772000000.0,702000000.0,,,,,,5000000.0,,0.0,-142000000.0,,655000000.0,221000000.0,744000000.0,15102000000.0,25699000000.0,,,28395000000.0,,,,,,,,6845000000.0,,,,,,,,,,,,,,317000000.0,,,,196000000.0,,,,-545000000.0,,,974000000.0,1473000000.0,,,96000000.0,,6000000.0,,,756000000.0,-983000000.0,1198000000.0,,,296000000.0,147000000.0,,4777000000.0,302000000.0,317000000.0,,19412000000.0,1332000000.0,605000000.0,145000000.0,,,,,,-87000000.0,844000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,9007000000.0,2597000000.0,1521000000.0,1119000000.0,110000000.0,84000000.0,,-221000000.0,,-659000000.0,110000000.0,,,7000000.0,331000000.0,,-210000000.0,524000000.0,,,-369000000.0,201000000.0,693000000.0,,20000000.0,756000000.0,,0.0,25034000000.0,110000000.0,26217000000.0,1122000000.0,-641000000.0,21000000.0,,357000000.0,,2456000000.0,,,-939000000.0,,,146000000.0,1535000000.0,,-898000000.0,114000000.0,54000000.0,576000000.0,124000000.0,-6753000000.0,-2672000000.0,-2179000000.0,145000000.0,65000000.0,,3545000000.0,8106000000.0,-646000000.0,-9000000.0,1376000000.0,0.0,,3888000000.0,367000000.0,,25034000000.0,,392000000.0,,2295000000.0,,,,,6971000000.0,197000000.0,95000000.0,-6753000000.0,-22000000.0,18281000000.0,709000000.0,,,295000000.0,4848000000.0,-211000000.0,359000000.0,,0.0,-650000000.0,193000000.0,1026000000.0,264000000.0,971000000.0,15373000000.0,26217000000.0,,28512000000.0,28512000000.0,6971000000.0,19261000000.0,1129000000.0,,,,-369000000.0,7460000000.0,-989000000.0,3258000000.0,516000000.0,,,7460000000.0,1303000000.0,,1476000000.0,,-351000000.0,1191000000.0,-304000000.0,288000000.0,,110000000.0,,207000000.0,,,881000000.0,-227000000.0,,693000000.0,1033000000.0,1191000000.0,494000000.0,110000000.0,110000000.0,775000000.0,2000000.0,9007000000.0,4323000000.0,110000000.0,-702000000.0,1430000000.0,,422000000.0,197000000.0,140000000.0,,5609000000.0,306000000.0,288000000.0,264000000.0,19261000000.0,1372000000.0,0.0,145000000.0,15373000000.0,-109000000.0,2295000000.0,1130000000.0,,-89000000.0,1073000000.0,,73000000.0,23000000.0,0.0,524000000.0,-22000000.0,18281000000.0,3888000000.0,2618000000.0,1875000000.0,1286000000.0,,,,,,,,,,,,,,,,,,,,,
1269993600,9160000000.0,,,,,22000000.0,,,,,222000000.0,,,46000000.0,,,-507000000.0,523000000.0,,,-372000000.0,234000000.0,669000000.0,,,110000000.0,,0.0,,307000000.0,,,-446000000.0,14000000.0,,221000000.0,,2534000000.0,,,,,,147000000.0,,,534000000.0,61000000.0,,,,-6901000000.0,,,,-280000000.0,,,,112000000.0,888000000.0,1939000000.0,,,4238000000.0,,,25391000000.0,,139000000.0,,2107000000.0,,,-74000000.0,,6981000000.0,,58000000.0,,-2000000.0,18490000000.0,458000000.0,,,,,,17000000.0,,85000000.0,442000000.0,,1269000000.0,162000000.0,978000000.0,15239000000.0,26665000000.0,,,28772000000.0,,,,,,,,7198000000.0,,,,168000000.0,,,,,,,,,,106000000.0,,,,210000000.0,,,,-118000000.0,,,1445000000.0,1239000000.0,,,109000000.0,,-3000000.0,,,222000000.0,-496000000.0,1265000000.0,,,160000000.0,23000000.0,,5086000000.0,100000000.0,108000000.0,,19477000000.0,1472000000.0,598000000.0,144000000.0,,,,,,-88000000.0,1044000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,9190000000.0,,,,,8000000.0,,,,,188000000.0,,,12000000.0,,,-203000000.0,538000000.0,,,-399000000.0,258000000.0,649000000.0,,,222000000.0,,0.0,,188000000.0,,,-508000000.0,8000000.0,,335000000.0,,2008000000.0,,,,,,147000000.0,,,-18000000.0,35000000.0,,,,-6949000000.0,,,,218000000.0,,,,-34000000.0,419000000.0,1619000000.0,,,4051000000.0,,,25873000000.0,,237000000.0,,1873000000.0,,,-296000000.0,,7106000000.0,,59000000.0,,0.0,18924000000.0,555000000.0,,,,,,1000000.0,,0.0,-89000000.0,,765000000.0,220000000.0,818000000.0,15625000000.0,27213000000.0,,,29086000000.0,,,,,,,,7562000000.0,,,,,,,,,,,,,,222000000.0,,,,215000000.0,,,,,,,1099000000.0,1230000000.0,,,103000000.0,,4000000.0,,,188000000.0,-671000000.0,1243000000.0,,,151000000.0,1000000.0,,5082000000.0,205000000.0,222000000.0,,19676000000.0,1519000000.0,623000000.0,138000000.0,,,,,,-89000000.0,908000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,8802000000.0,,,,,841000000.0,,,,,547000000.0,,,223000000.0,,,-17000000.0,542000000.0,,,-344000000.0,296000000.0,702000000.0,,,188000000.0,,0.0,,547000000.0,,,-617000000.0,7000000.0,,429000000.0,,2116000000.0,,,,,,147000000.0,,,-351000000.0,37000000.0,,,,-7065000000.0,,,,-470000000.0,,,,359000000.0,295000000.0,1548000000.0,,,3777000000.0,,,26286000000.0,,99000000.0,,2495000000.0,,,-15000000.0,,7143000000.0,,-32000000.0,,-500000000.0,19221000000.0,428000000.0,,,,,,-13000000.0,,0.0,-322000000.0,,803000000.0,247000000.0,776000000.0,16165000000.0,26454000000.0,,,28949000000.0,,,,,,,,8032000000.0,,,,,,,,,,,,,,131000000.0,,,,218000000.0,,,,,,,1122000000.0,887000000.0,,,111000000.0,,-12000000.0,,,547000000.0,534000000.0,1313000000.0,,,296000000.0,-224000000.0,,3879000000.0,127000000.0,131000000.0,,19942000000.0,1568000000.0,648000000.0,133000000.0,,,,,,-99000000.0,884000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,9027000000.0,1238000000.0,1751000000.0,739000000.0,912000000.0,171000000.0,,802000000.0,,-905000000.0,912000000.0,,,112000000.0,110000000.0,,-178000000.0,540000000.0,,,-330000000.0,282000000.0,755000000.0,,-321000000.0,547000000.0,,0.0,27087000000.0,912000000.0,26930000000.0,733000000.0,-447000000.0,11000000.0,,374000000.0,,2345000000.0,,,-611000000.0,,,154000000.0,-21000000.0,,-68000000.0,-85000000.0,1611000000.0,-69000000.0,-62000000.0,-7211000000.0,-1283000000.0,-2062000000.0,129000000.0,463000000.0,,3693000000.0,9003000000.0,365000000.0,552000000.0,1751000000.0,0.0,,3786000000.0,436000000.0,,27087000000.0,,311000000.0,,3353000000.0,,,-226000000.0,,7329000000.0,258000000.0,17000000.0,-7211000000.0,0.0,19876000000.0,648000000.0,,,48000000.0,5220000000.0,107000000.0,404000000.0,,0.0,105000000.0,1018000000.0,946000000.0,311000000.0,891000000.0,17259000000.0,26930000000.0,,30283000000.0,30283000000.0,7329000000.0,21045000000.0,739000000.0,,,,-330000000.0,8980000000.0,-371000000.0,3783000000.0,282000000.0,,,8980000000.0,1527000000.0,,786000000.0,,-374000000.0,507000000.0,92000000.0,280000000.0,,912000000.0,,224000000.0,,,154000000.0,,,755000000.0,1238000000.0,507000000.0,399000000.0,912000000.0,113000000.0,867000000.0,-10000000.0,9027000000.0,4320000000.0,912000000.0,-650000000.0,1399000000.0,,102000000.0,258000000.0,47000000.0,,4320000000.0,301000000.0,280000000.0,311000000.0,21045000000.0,1611000000.0,27000000.0,129000000.0,17259000000.0,79000000.0,3353000000.0,891000000.0,,-98000000.0,1025000000.0,,40000000.0,371000000.0,0.0,540000000.0,-502000000.0,19876000000.0,3786000000.0,2089000000.0,2154000000.0,27000000.0,,,,,,,,,,,,,,,,,,,,,
1301529600,9186000000.0,,,,,-167000000.0,,,,,1219000000.0,,,21000000.0,,,-260000000.0,537000000.0,,,-332000000.0,244000000.0,709000000.0,,,912000000.0,,2052000000.0,,1219000000.0,,,-652000000.0,15000000.0,,410000000.0,,2434000000.0,,,,,,132000000.0,,,276000000.0,88000000.0,,,,-7356000000.0,,,,258000000.0,,,,307000000.0,805000000.0,1660000000.0,,,3654000000.0,,,27556000000.0,,342000000.0,,3426000000.0,,,,,7472000000.0,,109000000.0,,-18000000.0,20200000000.0,681000000.0,,,,,,-13000000.0,,0.0,153000000.0,,1066000000.0,211000000.0,1058000000.0,17639000000.0,27270000000.0,,,30696000000.0,,,,,,,,9174000000.0,,,,,,,,,,,,,,258000000.0,,,,231000000.0,,,,-4000000.0,,,1252000000.0,655000000.0,,,108000000.0,,6000000.0,,,1219000000.0,-756000000.0,1368000000.0,,,176000000.0,37000000.0,,4368000000.0,264000000.0,258000000.0,,21293000000.0,1682000000.0,0.0,131000000.0,,,,,,-96000000.0,958000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,9579000000.0,,,,,395000000.0,,,,,392000000.0,,,8000000.0,,,-10000000.0,450000000.0,,,-358000000.0,254000000.0,915000000.0,,,1219000000.0,,0.0,,392000000.0,,,-670000000.0,5000000.0,,383000000.0,,2422000000.0,,,,,,139000000.0,,,-223000000.0,59000000.0,,,,-7244000000.0,,,,-260000000.0,,,,-827000000.0,334000000.0,1411000000.0,,,3575000000.0,,,29400000000.0,,586000000.0,,2551000000.0,,,,,7868000000.0,,92000000.0,,-80000000.0,22156000000.0,952000000.0,,,,,,-246000000.0,,0.0,-336000000.0,,1044000000.0,269000000.0,1014000000.0,18289000000.0,29285000000.0,,,31836000000.0,,,,,,1059000000.0,,9648000000.0,,,,,,,,,,,,,,511000000.0,,,,248000000.0,,,,-678000000.0,,,1097000000.0,597000000.0,,,118000000.0,,4000000.0,,,392000000.0,-897000000.0,1378000000.0,,,211000000.0,309000000.0,,3405000000.0,502000000.0,511000000.0,,21864000000.0,1874000000.0,2000000.0,135000000.0,,,,,,-119000000.0,995000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,9630000000.0,,,,,149000000.0,,,,,657000000.0,,,18000000.0,,,-96000000.0,448000000.0,,,-503000000.0,304000000.0,1008000000.0,,,392000000.0,,0.0,,657000000.0,,,-1108000000.0,2000000.0,,517000000.0,,2576000000.0,,,,,,142000000.0,,,-141000000.0,77000000.0,,,,-7427000000.0,,,,406000000.0,,,,265000000.0,504000000.0,1451000000.0,,,3995000000.0,,,30130000000.0,,388000000.0,,2938000000.0,,,,,8048000000.0,,68000000.0,,0.0,22703000000.0,757000000.0,,,,,,-15000000.0,,0.0,-604000000.0,,1050000000.0,266000000.0,951000000.0,18637000000.0,29678000000.0,,,32616000000.0,,,,,,1013000000.0,,10033000000.0,,,,,,,,,,,,,,296000000.0,,,,251000000.0,,,,-14000000.0,,,1156000000.0,778000000.0,,,118000000.0,,-58000000.0,,,657000000.0,-651000000.0,1526000000.0,,,369000000.0,-17000000.0,,2567000000.0,326000000.0,296000000.0,,22632000000.0,1899000000.0,671000000.0,137000000.0,,,,,,-116000000.0,1009000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
