date,annualCapitalExpenditure,annualDilutedAverageShares,quarterlyGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyDilutedEPS,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualDilutedEPS,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingGrossProfit,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualBasicAverageShares,annualOtherCurrentAssets,trailingCostOfRevenue,annualGrossProfit,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyTaxProvision,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,quarterlyPretaxIncome,annualChangeInWorkingCapital,quarterlyNetPPE,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,quarterlyBasicEPS,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualRetainedEarnings,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,annualCapitalStock,annualAccountsReceivable,trailingOperatingIncome,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualOtherIncomeExpense,annualNetPPE,trailingTotalRevenue,annualEbitda,annualOperatingIncome,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualBasicEPS,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1970-01-01 00:00:01.325289600,,,896513000.0,,-13072000.0,,,,,70075000.0,67328000.0,,5475000.0,6983000.0,,,10481000.0,,,,,,780405000.0,1988000.0,54888000,,,,0.58,,,0.0,,138006000.0,143787000.0,-19793000.0,-764000.0,,,13551000.0,83118000.0,,,,45319000.0,,,,,,631954000.0,295295000.0,73922000.0,17443000.0,,880039000.0,,,,0.0,57782000.0,300710000.0,,51092000.0,,378165000.0,,-22247000.0,-19793000.0,54888000,,,355215000,,,,-518348000.0,,,,,,,,52302000.0,,9676000.0,90710000.0,33649000.0,,,33649000.0,,,,,0.58,,,124986000.0,9196000.0,,,,251427000.0,,,217209000.0,100234000.0,,,,,,,210000000.0,36144000.0,-3796000.0,169412000.0,,,,,143787000.0,,,,143787000.0,,-9823000.0,,,,,,,,,,,0.0,134111000.0,,,3005000.0,,,-16526000.0,,,33649000.0,,744456000.0,1376410000.0,,32472000.0,71000.0,,,596005000.0,32509000.0,58237000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,-66682000.0,58963000.0,909427000.0,22093000.0,0.0,,,,-523018000.0,83188000.0,0.0,309552000.0,-665000.0,-22866000.0,-6517000.0,29620000.0,13627000.0,-56751000.0,,651883000.0,,,821401000.0,2059000.0,90575000,69065000.0,-42195000.0,1514000.0,,136115000.0,126142000.0,0.0,2.31,164225000.0,150821000.0,-24768000.0,12007000.0,12065000.0,,14237000.0,91055000.0,,,51412000.0,-95016000.0,35953000.0,58367000.0,63026000.0,,568465000.0,651883000.0,278395000.0,81969000.0,26804000.0,74993000.0,914401000.0,157712000.0,,,-12366000.0,,304637000.0,753813000.0,70975000.0,-20653000.0,386409000.0,136115000.0,-7137000.0,-12444000.0,73170000,11833000.0,583032000.0,390249000,136115000.0,82690000.0,,-523018000.0,-38560000.0,51412000.0,,345505000.0,-34635000.0,193016000.0,823039000.0,36533000.0,0.0,7034000.0,5217000.0,44171000.0,-101275000.0,211108000.0,44171000.0,,42703000.0,1405696000.0,,,210000000.0,170025000.0,21465000.0,9086000.0,,,822664000.0,280324000.0,278395000.0,305849000.0,226024000.0,106603000.0,62906000.0,,305849000.0,,914401000.0,7858000.0,210000000.0,42703000.0,878000.0,157712000.0,244091000.0,280324000.0,,1391504000.0,150821000.0,304637000.0,149372000.0,-9120000.0,150821000.0,83188000.0,-9809000.0,150821000.0,31935000.0,,-88074000.0,150821000.0,-11852000.0,386409000.0,,222960000.0,222960000.0,244091000.0,143787000.0,150821000.0,0.0,2982000.0,,909427000.0,-26536000.0,,,44171000.0,2.33,753813000.0,1405696000.0,31935000.0,29620000.0,698000.0,13627000.0,94637000.0,583032000.0,24089000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,914163000.0,,-1117000.0,,,5887000.0,,73716000.0,0.0,,-432000.0,15404000.0,,,-824000.0,,,,,,832144000.0,1660000.0,62899000,,,,0.52,,,0.0,,137252000.0,186731000.0,-15525000.0,-8300000.0,,,-7286000.0,89086000.0,,,53220000.0,-230000.0,,,,,,655505000.0,270214000.0,79774000.0,15236000.0,,934888000.0,,,,0.0,57911000.0,299738000.0,,45590000.0,,385847000.0,,-7002000.0,-15542000.0,48166000,,,336960000,,,,-528316000.0,,,,,,,,61267000.0,,35910000.0,4990000.0,30354000.0,,,30354000.0,,,,,0.52,,,19924000.0,9312000.0,,,,245587000.0,,,199708000.0,97487000.0,,,,,,,210000000.0,40017000.0,136000.0,162085000.0,,,,,186731000.0,,,,186731000.0,,-9867000.0,,,14337000.0,,,,,,,,238704000.0,150821000.0,,,2972000.0,,,32257000.0,,,30354000.0,,747841000.0,1403346000.0,,30142000.0,525000.0,,,569952000.0,45725000.0,58312000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,954769000.0,,-1571000.0,,,0.0,,70575000.0,57506000.0,,8977000.0,-18275000.0,,,8018000.0,,,,,,881626000.0,2465000.0,62229000,,,,0.68,,,0.0,,153121000.0,156609000.0,-306110000.0,-5883000.0,,,10421000.0,90892000.0,,,52309000.0,1527000.0,,,,,,605686000.0,231708000.0,81040000.0,18757000.0,,963954000.0,,,,-276595000.0,58264000.0,519398000.0,,58902000.0,,413763000.0,,221189000.0,-29520000.0,62229000,,,356321000,,,,-541006000.0,,,,,,,,50756000.0,,-30122000.0,85058000.0,40145000.0,,,40145000.0,,,,,0.69,,,134687000.0,9852000.0,,,,231034000.0,,,203200000.0,26446000.0,,,,,,,434340000.0,36799000.0,-3327000.0,160537000.0,,,,,156609000.0,,,,156609000.0,,-11079000.0,,,15851000.0,,,,,,,,241601000.0,186731000.0,,,3406000.0,,,23803000.0,,,40145000.0,,1027046000.0,1632732000.0,,28955000.0,1247000.0,,,751106000.0,21236000.0,58792000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,,,964105000.0,,-5205000.0,,,,,78169000.0,54648000.0,,13519000.0,-11795000.0,,,10100000.0,,,,,,920194000.0,2228000.0,50954000,,,,0.82,,,0.0,,153122000.0,155887000.0,-141629000.0,786000.0,,,6930000.0,102168000.0,,,47763000.0,32611000.0,,,,,,622133000.0,227808000.0,91753000.0,15174000.0,,1000952000.0,,,,-122820000.0,58425000.0,617070000.0,,63271000.0,,425550000.0,,71862000.0,-18816000.0,50954000,,,380405000,,,,-538555000.0,,,,,,,,68913000.0,,-722000.0,96180000.0,48097000.0,,,48097000.0,,,,,0.82,,,144090000.0,10415000.0,,,,248021000.0,,,227283000.0,5549000.0,,,,,,,520890000.0,37917000.0,12317000.0,163577000.0,,,,,155887000.0,,,,155887000.0,,-11099000.0,,,18320000.0,,,,,,,,240850000.0,156609000.0,,,4207000.0,,,-3171000.0,,,48097000.0,,1142939000.0,1765072000.0,,7439000.0,-1192000.0,,,844878000.0,50097000.0,58972000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,-87412000.0,58844000.0,981308000.0,23751000.0,-109000.0,,,,-549356000.0,79374000.0,51552000.0,354476000.0,1687000.0,-12075000.0,21866000.0,10793000.0,-4088000.0,-8002000.0,,613940000.0,,,946980000.0,2564000.0,64133000,253000.0,-8813000.0,134000.0,,159977000.0,139210000.0,0.0,2.72,177768000.0,142008000.0,-23790000.0,861000.0,15675000.0,,17950000.0,113635000.0,,,40422000.0,17573000.0,41305000.0,58305000.0,51552000.0,,621263000.0,613940000.0,218837000.0,101909000.0,17955000.0,67121000.0,1031183000.0,144443000.0,,,-261000.0,,595292000.0,1147169000.0,59336000.0,-26741000.0,431952000.0,159977000.0,-31803000.0,-23534000.0,64133000,28015000.0,814129000.0,428216000,159977000.0,140403000.0,,-549356000.0,-43195000.0,40422000.0,,395781000.0,-399676000.0,150821000.0,880639000.0,46879000.0,0.0,-13879000.0,103002000.0,41381000.0,-487054000.0,227098000.0,41381000.0,,44924000.0,1761109000.0,,,492290000.0,94579000.0,139210000.0,11726000.0,,,946980000.0,275937000.0,218837000.0,489466000.0,250448000.0,253000.0,69035000.0,,489466000.0,,1031183000.0,8917000.0,492290000.0,44924000.0,-4797000.0,144443000.0,239648000.0,275937000.0,,1501902000.0,142008000.0,595292000.0,227815000.0,-12536000.0,142008000.0,79374000.0,-11150000.0,142008000.0,214958000.0,20527000.0,254246000.0,142008000.0,1616000.0,431952000.0,,225482000.0,225482000.0,239648000.0,155887000.0,142008000.0,0.0,5089000.0,,981308000.0,-31023000.0,,,41381000.0,2.74,1147169000.0,1761109000.0,214958000.0,10793000.0,-446000.0,-4088000.0,103002000.0,814129000.0,23345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,997471000.0,,-4775000.0,,,,,78464000.0,44236000.0,,397000.0,-22941000.0,,,-8945000.0,,,,,,971266000.0,2143000.0,41064000,,,,0.54,,,0.0,,146846000.0,165838000.0,-21848000.0,-338000.0,,,-11662000.0,105782000.0,,,40412000.0,23321000.0,,,,,,628068000.0,196910000.0,93929000.0,3956000.0,,1052257000.0,,,,-115000.0,59005000.0,605984000.0,,36273000.0,,436395000.0,,14548000.0,-21741000.0,41064000,,,367652000,,,,-561076000.0,,,,,,,,32697000.0,,23830000.0,92284000.0,32317000.0,,,32317000.0,,,,,0.55,,,118446000.0,11853000.0,,,,262846000.0,,,220806000.0,96329000.0,,,,,,,513700000.0,44653000.0,-4791000.0,155148000.0,,,,,165838000.0,,,,165838000.0,,-11244000.0,,,18333000.0,,,,,,,,237522000.0,142008000.0,,,4987000.0,,,12635000.0,,,32317000.0,,1146092000.0,1774160000.0,,10666000.0,675000.0,,,802894000.0,10956000.0,59790000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,1023375000.0,,-13878000.0,,,,,82148000.0,50864000.0,,288000.0,-4237000.0,,,3027000.0,,,,,,991281000.0,3935000.0,50318000,,,,0.5,,,0.0,,154506000.0,163794000.0,-25369000.0,3294000.0,,,923000.0,104188000.0,,,40404000.0,21842000.0,,,,,,630698000.0,197483000.0,90661000.0,15915000.0,,1069599000.0,,,,0.0,59027000.0,599738000.0,,45658000.0,,448199000.0,,-30037000.0,-25369000.0,50318000,,,383762000,,,,-575176000.0,,,,,,,,47348000.0,,-2044000.0,91218000.0,29743000.0,,,29743000.0,,,,,0.5,,,115335000.0,13527000.0,,,,260379000.0,,,229256000.0,98263000.0,,,,,,,508520000.0,44615000.0,-4660000.0,155661000.0,,,,,163794000.0,,,,163794000.0,,-12400000.0,,,17782000.0,,,,,,,,241206000.0,165838000.0,,,4869000.0,,,4115000.0,,,29743000.0,,1157804000.0,1788502000.0,,10609000.0,744000.0,,,797221000.0,21979000.0,59762000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,,,1029677000.0,,-4583000.0,,,2721000.0,,80322000.0,35956000.0,,3334000.0,7021000.0,,,3989000.0,,,,,,1009745000.0,2852000.0,56698000,,,,0.48,,,0.0,,163775000.0,157337000.0,-21265000.0,-1723000.0,,,-3692000.0,107077000.0,,,37126000.0,26601000.0,,,,,,620913000.0,201385000.0,95497000.0,22953000.0,,1085740000.0,,,-40000000.0,-8328000.0,58885000.0,566676000.0,,51459000.0,,444946000.0,,-47608000.0,-17668000.0,56698000,,,405551000,,,,-584731000.0,,,,,,,,62128000.0,,-6457000.0,91936000.0,28506000.0,,,28506000.0,,,,,0.48,,,121063000.0,11580000.0,,,,267721000.0,,,241776000.0,94485000.0,,,,,,,474740000.0,45881000.0,-5239000.0,159899000.0,,,,,157337000.0,,,,157337000.0,,-12365000.0,,,19574000.0,,,,,,,,243559000.0,163794000.0,,,4672000.0,,,-6891000.0,,,28506000.0,,1156893000.0,1777806000.0,,11460000.0,402000.0,,,768061000.0,44460000.0,59685000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,-86367000.0,59745000.0,1045369000.0,15176000.0,-2233000.0,,,,-590959000.0,102430000.0,53111000.0,380970000.0,11157000.0,-6792000.0,-28794000.0,10292000.0,4481000.0,-25469000.0,,674745000.0,,,1041246000.0,2170000.0,71931000,53727000.0,10794000.0,2798000.0,,129442000.0,152076000.0,0.0,2.17,184495000.0,152802000.0,-80170000.0,18144000.0,18770000.0,-70000000.0,17198000.0,112564000.0,,,39441000.0,35374000.0,48641000.0,58966000.0,53111000.0,,649622000.0,674745000.0,254506000.0,100883000.0,16110000.0,58934000.0,1112240000.0,155146000.0,,0.0,-58616000.0,,591410000.0,1212417000.0,54986000.0,-26949000.0,454410000.0,129442000.0,8891000.0,-21589000.0,71931000,2767000.0,845916000.0,465287000,129442000.0,123264000.0,,-590959000.0,-48385000.0,39441000.0,,429611000.0,-67059000.0,142008000.0,972630000.0,67458000.0,,-4535000.0,97930000.0,38876000.0,-148652000.0,188376000.0,38876000.0,,59053000.0,1887162000.0,,,493480000.0,107138000.0,152076000.0,11681000.0,,,1041246000.0,313686000.0,254506000.0,517011000.0,280792000.0,53727000.0,75649000.0,,517011000.0,,1112240000.0,11100000.0,493480000.0,59053000.0,-16945000.0,155146000.0,246186000.0,313686000.0,,1622252000.0,152802000.0,591410000.0,209631000.0,19377000.0,152802000.0,102430000.0,-12376000.0,152802000.0,230704000.0,19960000.0,-54206000.0,152802000.0,-31635000.0,454410000.0,,220011000.0,220011000.0,246186000.0,157337000.0,152802000.0,0.0,4243000.0,,1045369000.0,-38653000.0,,,38876000.0,2.2,1212417000.0,1887162000.0,230704000.0,10292000.0,977000.0,4481000.0,97930000.0,845916000.0,45869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,1075376000.0,,-5319000.0,,,,,88046000.0,55174000.0,,-167000.0,-124000.0,,,9033000.0,,,,,,1066004000.0,2835000.0,43996000,,,,0.41,,,0.0,,170093000.0,157936000.0,-202272000.0,-18877000.0,,,-15426000.0,126097000.0,,,39664000.0,21940000.0,,,,,,676897000.0,231350000.0,113688000.0,15169000.0,,1124317000.0,,,,-179012000.0,59169000.0,755112000.0,,39706000.0,,475222000.0,,158467000.0,-23331000.0,43996000,,,412643000,,,,-600154000.0,,,,,,,,46353000.0,,5134000.0,96372000.0,24537000.0,,,24537000.0,,,,,0.41,,,143304000.0,12409000.0,,,,284194000.0,,,242550000.0,37611000.0,,,,,,,658740000.0,59100000.0,-4290000.0,179593000.0,,,,,157936000.0,,,,157936000.0,,-12459000.0,,,20405000.0,,,,,,,,246121000.0,152802000.0,,,4682000.0,,,46681000.0,,,24537000.0,,1375569000.0,2052466000.0,890089000.0,10258000.0,3835000.0,,,986462000.0,23022000.0,59814000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,1084969000.0,,-121000.0,,,,,90436000.0,0.0,,-838000.0,4918000.0,,,-12594000.0,,,,,,1065881000.0,4771000.0,80889000,,,,0.52,,,0.0,,193992000.0,147413000.0,-12839000.0,3636000.0,,,-8825000.0,139298000.0,,,41877000.0,-3619000.0,,,,,,673535000.0,244880000.0,126292000.0,17507000.0,,1141663000.0,,,,-368000.0,59375000.0,714667000.0,,48511000.0,,474967000.0,,-50364000.0,-13196000.0,54694000,,,462729000,,,,-610002000.0,,,,,,,,58555000.0,,-10523000.0,2928000.0,31004000.0,,,31004000.0,,,,,0.52,,,33346000.0,13006000.0,,,,288587000.0,,,268737000.0,48254000.0,,,,,,,619950000.0,58649000.0,-1271000.0,184447000.0,,,,,147413000.0,,,,147413000.0,,-13659000.0,,,27430000.0,,,,,,,,250277000.0,157936000.0,,,4948000.0,,,-7234000.0,,,31004000.0,,1353872000.0,2027407000.0,869022000.0,9883000.0,670000.0,,,959547000.0,45359000.0,60020000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,,,1094633000.0,,-14670000.0,,,,,78942000.0,46568000.0,,1349000.0,230000.0,,,-32191000.0,,,,,,1076098000.0,3803000.0,60237000,,,,0.63,,,-4681000.0,,197156000.0,144512000.0,-28207000.0,-9974000.0,,,-2763000.0,136919000.0,,,38685000.0,-407000.0,,,,,,671551000.0,244441000.0,122370000.0,18817000.0,,1166116000.0,,,0.0,-3312000.0,59475000.0,707269000.0,,56941000.0,,475485000.0,,-30025000.0,-20230000.0,60237000,,,473244000,,,,-619148000.0,,,,,,,,60302000.0,,-2901000.0,96589000.0,38124000.0,,,38124000.0,,,,,0.64,,,165499000.0,14549000.0,,,,297015000.0,,,276088000.0,60120000.0,,,,,,,610680000.0,59737000.0,-3296000.0,183456000.0,,,,,144512000.0,,,,144512000.0,,-13672000.0,,,21605000.0,,,,,,,,257760000.0,147413000.0,,,4822000.0,,,-10255000.0,,,38124000.0,,1356257000.0,2027808000.0,861438000.0,19334000.0,-2972000.0,,,951710000.0,40072000.0,60146000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,-85255000.0,60045000.0,1120747000.0,-4916000.0,-10436000.0,,,7154000.0,-627694000.0,99340000.0,66636000.0,493342000.0,-5260000.0,21362000.0,-2774000.0,25336000.0,-66669000.0,-30546000.0,,720432000.0,,,1073646000.0,3512000.0,67893000,67710000.0,14887000.0,-4094000.0,,135064000.0,183991000.0,0.0,2.25,213060000.0,167689000.0,-40451000.0,22069000.0,19187000.0,0.0,17112000.0,145167000.0,,,34910000.0,18069000.0,54139000.0,59413000.0,66636000.0,,774301000.0,720432000.0,283331000.0,130992000.0,22263000.0,73756000.0,1193791000.0,160818000.0,,0.0,-11970000.0,,742489000.0,1379034000.0,63662000.0,17506000.0,493053000.0,135064000.0,-8328000.0,-28498000.0,67893000,-9902000.0,1025820000.0,501647000,135064000.0,160785000.0,,-627694000.0,-53513000.0,34910000.0,,547481000.0,-194662000.0,152802000.0,1075962000.0,80830000.0,-4681000.0,23177000.0,119239000.0,41399000.0,-283769000.0,208820000.0,41399000.0,,71905000.0,2099466000.0,,,623250000.0,93470000.0,183991000.0,14175000.0,,,1073646000.0,325289000.0,283331000.0,592641000.0,288587000.0,67710000.0,91541000.0,,592641000.0,,1193791000.0,14921000.0,623250000.0,71905000.0,-4231000.0,160818000.0,264853000.0,325289000.0,,1850263000.0,167689000.0,742489000.0,246040000.0,-3146000.0,167689000.0,99340000.0,-13723000.0,167689000.0,268004000.0,22101000.0,69750000.0,167689000.0,-18000000.0,493053000.0,,226820000.0,226820000.0,264853000.0,144512000.0,167689000.0,0.0,4735000.0,,1120747000.0,-31966000.0,0.0,7154000.0,41399000.0,2.27,1379034000.0,2099466000.0,268004000.0,25336000.0,-5627000.0,-66669000.0,119239000.0,1025820000.0,52332000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,1147701000.0,,-9573000.0,,,6637000.0,,96754000.0,66405000.0,,5629000.0,-3280000.0,,,-53872000.0,,,,,,1099601000.0,3145000.0,43490000,,,,0.4,,,0.0,,184090000.0,196193000.0,-80560000.0,-5696000.0,,,-18174000.0,140600000.0,,,35386000.0,20142000.0,,,,,,737743000.0,264463000.0,126835000.0,14267000.0,,1204324000.0,,,,-57070000.0,59768000.0,817370000.0,,38558000.0,,503085000.0,,62992000.0,-23518000.0,43490000,,,439902000,,,,-644616000.0,,,,,,,,41153000.0,,28504000.0,131204000.0,24291000.0,,,24291000.0,,,,,0.41,,,167709000.0,13765000.0,,,,291392000.0,,,255812000.0,40206000.0,,,,,,,686166000.0,77739000.0,-4932000.0,183753000.0,,,,,196193000.0,,,,196193000.0,,-13758000.0,,,22353000.0,,,,,,,,267913000.0,167689000.0,,,6120000.0,,,38869000.0,,,24291000.0,,1443691000.0,2181434000.0,921000000.0,19606000.0,14692000.0,,,1081833000.0,17635000.0,60286000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,1160355000.0,,-3401000.0,,,349000.0,,84083000.0,0.0,,-14532000.0,-27841000.0,,,-59463000.0,,,,,,1090965000.0,4720000.0,47071000,,,,0.14,,,0.0,,209321000.0,162187000.0,-192930000.0,-11629000.0,,,-1812000.0,186714000.0,,,36938000.0,22378000.0,,,,,,713008000.0,257487000.0,172459000.0,7154000.0,,1198030000.0,,,,-176530000.0,59897000.0,959800000.0,,15841000.0,,505355000.0,,128665000.0,-16410000.0,22607000,,,489897000,,,,-655000000.0,,,,,,,,38319000.0,,-34006000.0,9296000.0,8687000.0,,,8687000.0,,,,,0.15,,,57818000.0,14255000.0,,,,301390000.0,,,280576000.0,51200000.0,,,,,,,829818000.0,77146000.0,56000.0,183951000.0,,,,,162187000.0,,,,162187000.0,,-14982000.0,,,23745000.0,,,,,,,,272200000.0,196193000.0,,,7485000.0,,,-7248000.0,,,8687000.0,,1596070000.0,2309078000.0,1075028000.0,15687000.0,318000.0,,,1217287000.0,21909000.0,60370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,,,1729714000.0,,-1095000.0,,,0.0,,116336000.0,0.0,,5866000.0,-28973000.0,,,-74422000.0,,,,,,2975379000.0,4375000.0,91955000,,,,0.26,,,0.0,,238181000.0,231360000.0,-425669000.0,-568000.0,,,4505000.0,191653000.0,,,42928000.0,-20703000.0,,,,,,965708000.0,359970000.0,177319000.0,8268000.0,,1203086000.0,,,,-383842000.0,77221000.0,2000490000.0,,29422000.0,,1053132000.0,,474223000.0,-42189000.0,46528000,,,618688000,,,,-676582000.0,,,,,,,,25147000.0,,69173000.0,9264000.0,20045000.0,,,21154000.0,,,,,0.26,,,82128000.0,14334000.0,,,,440858000.0,,,380507000.0,71320000.0,,,,,,,1639461000.0,276336000.0,194000.0,208306000.0,,,,,231360000.0,,,,231360000.0,,-14988000.0,,,44827000.0,,,,,,,,1846715000.0,162187000.0,,,17706000.0,,,-34691000.0,,,20045000.0,,4384575000.0,5350283000.0,3309177000.0,22266000.0,-947000.0,,,2360460000.0,-17042000.0,77712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
