date,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualCurrentAssets,annualTotalRevenue,annualDilutedEPS,quarterlyOtherNonCashItems,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualInterestExpense,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyStockholdersEquity,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalAssets,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualStockholdersEquity,annualLongTermDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualChangeInInventory,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualGoodwill,quarterlyTaxProvision,trailingNetIncome,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyInventory,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccountsReceivable,trailingOperatingCashFlow,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalNonCurrentAssets,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,trailingChangeInInventory,trailingBasicEPS
,,307600000.0,,13300000.0,,599500000.0,,,,,,,,,,3693000000.0,,,,,0.047252,,,,140100000.0,139900000.0,2613600000.0,6124300000.0,,,-294800000.0,0.0,,,224400000.0,185000000.0,,,,,4900000.0,,,,-8500000.0,,,,,,1589700000.0,,,,124900000.0,,2583400000.0,167700000.0,,,,,,,83200000.0,705575377.0,4758900000.0,,,,3702800000.0,,,,-257200000.0,1109600000.0,,,,1360700000.0,-2786800000.0,,,,,534500000.0,,,,69100000.0,0.0,,,1411600000.0,,-116100000.0,311900000.0,,,50700000.0,0.047252,,69100000.0,,,,,,,55800000.0,,,28400000.0,,969500000.0,3337500000.0,,,418300000.0,,,2048900000.0,,,,,,,,67900000.0,,,,2306000000.0,84500000.0,,,,,,386500000.0,,,,,,,,,,,,,,8451900000.0,,,69100000.0,,4749100000.0,,,195800000.0,454300000.0,91800000.0,,454300000.0,,,,,,-935900000.0,43400000.0,,1014400000.0,,,,705575377.0,,,,,,,,,,,,,,,,,
,,409000000.0,,14900000.0,,848900000.0,,,,,,,,,,3943500000.0,,,,,0.0988,,,,-391300000.0,231600000.0,2821600000.0,6142200000.0,,,-3500000.0,0.0,,,318200000.0,-725300000.0,,,,,-6900000.0,,,,-8300000.0,,,,,,1695200000.0,,,,222500000.0,,2556800000.0,177400000.0,,,,,,,90800000.0,691629664.0,4718100000.0,,,,3887400000.0,,,,-156100000.0,1386700000.0,,,,1066600000.0,-2786800000.0,,,,,555300000.0,,,,146100000.0,0.0,,,1418800000.0,,-116500000.0,-150700000.0,,,-42400000.0,0.0988,,146100000.0,,,,,,,76400000.0,,,33700000.0,,1695600000.0,3355400000.0,,,435900000.0,,,2001500000.0,,,,,,,,-196600000.0,,,,2412600000.0,86600000.0,,,,,,0.0,,,,,,,,,,,,,,8661600000.0,,,146100000.0,,4774200000.0,,,-267200000.0,257800000.0,101900000.0,,257800000.0,,,,,,-401700000.0,42800000.0,,670800000.0,,,,691629664.0,,,,,,,,,,,,,,,,,
,,375900000.0,,2600000.0,,704300000.0,,,,,,,,,,3887900000.0,,,,,0.085913,,,,-137300000.0,193200000.0,3010000000.0,6229500000.0,,,-85100000.0,0.0,,,283400000.0,16500000.0,,,,,-16100000.0,,,,-7900000.0,,,,,,1832400000.0,,,,198400000.0,,2567000000.0,182700000.0,,,,,,,92500000.0,692051325.0,4860100000.0,,,,3922700000.0,,,,-154500000.0,1320900000.0,,,,1000200000.0,-2786800000.0,,,,,553200000.0,,,,131300000.0,0.0,,,1382600000.0,,-121900000.0,70700000.0,,,-19400000.0,0.085913,,131300000.0,,,,,,,67100000.0,,,50800000.0,,1744000000.0,3442700000.0,,,525100000.0,,,2013800000.0,,,,,,,,-33900000.0,,,,2634100000.0,90200000.0,,,,,,0.0,,,,,,,,,,,,,,8748000000.0,,,131300000.0,,4825300000.0,,,-51200000.0,223900000.0,91500000.0,,223900000.0,,,,,,-236200000.0,45600000.0,,427500000.0,,,,692051325.0,,,,,,,,,,,,,,,,,
,,399700000.0,-355200000.0,-8800000.0,,690800000.0,,,371200000.0,-3122500000.0,-514400000.0,,,1297500000.0,725700000.0,3701500000.0,,,484100000.0,316400000.0,,,,,162000000.0,201900000.0,2929200000.0,6661100000.0,,,134600000.0,0.0,-70100000.0,,295100000.0,351200000.0,,3910800000.0,11374400000.0,0.631717,14400000.0,766324479.0,2574500000.0,,-7600000.0,22000000.0,484100000.0,173400000.0,,-100000.0,1629500000.0,116000000.0,,,192600000.0,1492100000.0,2574500000.0,197800000.0,4836100000.0,-226500000.0,,1130500000.0,,,104600000.0,,5045400000.0,,,,3910800000.0,254200000.0,766324479.0,3701500000.0,326600000.0,1127000000.0,8746900000.0,,484100000.0,1130500000.0,-3122500000.0,,9882300000.0,,386500000.0,120700000.0,-32300000.0,,23700000.0,137700000.0,-355300000.0,,,1297500000.0,-3700000.0,-159900000.0,398500000.0,5045400000.0,2021400000.0,-440600000.0,,-248800000.0,137700000.0,,-172600000.0,354500000.0,432400000.0,,,54900000.0,,,32400000.0,1629500000.0,1422100000.0,3538600000.0,1422100000.0,1127000000.0,412500000.0,432400000.0,-2136600000.0,2021400000.0,,,,,,,630400000.0,92500000.0,,2643400000.0,,2529500000.0,93200000.0,,,145300000.0,,3538600000.0,0.0,766400000.0,,,1120900000.0,,,,-241200000.0,,412500000.0,0.0,-451700000.0,316400000.0,8746900000.0,,,137700000.0,,4836100000.0,6661100000.0,,238600000.0,316400000.0,23700000.0,,316400000.0,0.631717,690800000.0,,,120700000.0,-562800000.0,41600000.0,738300000.0,530700000.0,,,,,,,,,,,,,,,,,,,,,
,,439900000.0,,3500000.0,,757300000.0,,,,,,,,,,3933800000.0,,,,,0.100727,,,,159500000.0,244500000.0,3015200000.0,6824800000.0,,,-483600000.0,310500000.0,,,339600000.0,100100000.0,,,,,15200000.0,,,,-8400000.0,,,,,,1909300000.0,,,,228900000.0,,2624800000.0,195400000.0,,,,,,,100300000.0,1535443459.0,5333900000.0,,,,4125300000.0,,,,-20800000.0,1309000000.0,,,,1422400000.0,-3223700000.0,,,,,121000000.0,,,,154500000.0,0.0,,,1541300000.0,,-146400000.0,427800000.0,,,49900000.0,0.100727,,154500000.0,,,,,,,74400000.0,,,27200000.0,,1322000000.0,3601100000.0,,,455000000.0,488300000.0,,2015500000.0,,,,,,,,-5900000.0,1070300000.0,,,2575300000.0,95100000.0,,,,,,316400000.0,,,,,,,,,,,,,,9267700000.0,,,154500000.0,,5142400000.0,,,281400000.0,310600000.0,96700000.0,,310600000.0,,,,,,-778800000.0,42800000.0,,462400000.0,,,,1535443459.0,,,,,,,,,,,,,,,,,
,,585300000.0,,10300000.0,,955900000.0,,,,,,,,,,4136000000.0,,,,,0.216545,,,,-360600000.0,355500000.0,3221800000.0,6894900000.0,,,-12400000.0,278400000.0,,,463200000.0,-553500000.0,,,,,3000000.0,,,,-12400000.0,,,,,,2062500000.0,,,,326100000.0,,2656500000.0,229800000.0,,,,,,,122100000.0,1024625199.0,5489000000.0,,,,4211300000.0,,,,-81700000.0,1479500000.0,,,,1009000000.0,-3289100000.0,,,,,118400000.0,,,,220100000.0,-3900000.0,,,1807900000.0,,-172200000.0,-19500000.0,,,-100000.0,0.216545,,220100000.0,,,,,,,106000000.0,,,14300000.0,,1881400000.0,3605800000.0,,,427600000.0,501300000.0,,2036800000.0,,,,,,,,-32100000.0,1042500000.0,,,2636500000.0,107700000.0,,,,,,310500000.0,,,,,,,,,,,,,,9625000000.0,,,220100000.0,,5413700000.0,,,-191700000.0,278400000.0,96000000.0,,278400000.0,,,,,,-567500000.0,43700000.0,,809000000.0,,,,1024625199.0,,,,,,,,,,,,,,,,,
,,539800000.0,,9100000.0,,734600000.0,-5300000.0,,,,,,,,,4132000000.0,,,,,0.191386,,,,-30000000.0,326900000.0,3299700000.0,7138800000.0,,,-133600000.0,457400000.0,,,441100000.0,112600000.0,,,,,24000000.0,,,,-12200000.0,,,,,,2380700000.0,,,,296500000.0,,2715400000.0,212900000.0,,,,,,,98700000.0,1024794052.0,5807900000.0,,,,4077500000.0,,,,-49700000.0,1416600000.0,,,,750600000.0,-3419800000.0,,,,,121000000.0,,,,195700000.0,0.0,,,2143400000.0,,-132500000.0,302200000.0,,,10300000.0,0.191386,,195700000.0,,,,,,,100800000.0,,,13300000.0,,1768800000.0,3719000000.0,,,553800000.0,535600000.0,,2058800000.0,,,,,,,,179000000.0,1100700000.0,,,2759900000.0,103400000.0,,,,,,278400000.0,,,,,,,,,,,,,,9939900000.0,,,195700000.0,,5862400000.0,,,169700000.0,457400000.0,128200000.0,,457400000.0,,,,,,-403400000.0,43600000.0,,452000000.0,,,,1024794052.0,,,,,,,,,,,,,,,,,
,,495100000.0,-179600000.0,2500000.0,,725000000.0,-170400000.0,,429400000.0,-3546500000.0,-558600000.0,,,2282000000.0,836200000.0,3902700000.0,,,795900000.0,454600000.0,,,,,158100000.0,286200000.0,3135200000.0,7308800000.0,,,-183900000.0,454600000.0,138200000.0,,386800000.0,299200000.0,,3712600000.0,12671900000.0,1.044702,-6100000.0,1024345186.0,2730300000.0,,-12200000.0,25400000.0,795900000.0,170900000.0,,0.0,2185200000.0,632600000.0,,,330000000.0,2049300000.0,2730300000.0,208900000.0,6044300000.0,-73000000.0,,770500000.0,,,108300000.0,,5854200000.0,,,,3712600000.0,385600000.0,761844372.0,3902700000.0,-25500000.0,1172400000.0,9756900000.0,,795900000.0,770500000.0,-3546500000.0,,10622600000.0,,316400000.0,121800000.0,-45200000.0,,15600000.0,225600000.0,0.0,,,2282000000.0,36100000.0,-107500000.0,480700000.0,5854200000.0,2070100000.0,-299600000.0,,-813500000.0,225600000.0,,-41600000.0,406800000.0,538400000.0,,,104400000.0,,,84499000.0,2185200000.0,1473900000.0,3762300000.0,1473900000.0,1172400000.0,431800000.0,538400000.0,-2017600000.0,2070100000.0,,,,,1013600000.0,,1191200000.0,-2800000.0,1013600000.0,1940400000.0,,2640100000.0,100600000.0,,,139300000.0,,3762300000.0,457400000.0,1213100000.0,,,1619900000.0,,,,-177700000.0,,431800000.0,454600000.0,-239500000.0,454600000.0,9756900000.0,,,225600000.0,,6044300000.0,7308800000.0,,373200000.0,454600000.0,15600000.0,,454600000.0,1.044702,725000000.0,,,121800000.0,-267900000.0,40814000.0,1181500000.0,217000000.0,,,,,,,,,,,,,,,,,,,,,
,,426900000.0,,4200000.0,,864000000.0,-46400000.0,,,,,,,,,4145000000.0,,,,,0.172227,,,,-21600000.0,225600000.0,3120700000.0,7447300000.0,,,-18400000.0,658800000.0,,,328200000.0,-127900000.0,,,,,-22300000.0,,,,-12400000.0,,,,,,2356800000.0,,,,247100000.0,,2732800000.0,201300000.0,,,,,,,98700000.0,955430567.0,5989200000.0,,,,3912000000.0,,,,-38400000.0,1412200000.0,,,,604900000.0,-3615000000.0,,,,,102300000.0,,,,163100000.0,0.0,,,2389900000.0,,-176400000.0,226000000.0,,,-3400000.0,0.172227,,163100000.0,,,,,,,84000000.0,,,61600000.0,,1585900000.0,3832300000.0,,,478800000.0,560800000.0,,2069700000.0,,,,,,,,204200000.0,1062400000.0,,,2693800000.0,102600000.0,,,,,,454600000.0,,,,,,,,,,,,,,10134200000.0,,,163100000.0,,6222200000.0,,,49600000.0,658800000.0,69400000.0,,658800000.0,,,,,,-219400000.0,40100000.0,,415800000.0,,,,955430567.0,,,,,,,,,,,,,,,,,
,,501100000.0,,54700000.0,,1091100000.0,-141500000.0,,,,,,,,,4658100000.0,,,,,0.238864,,,,-536100000.0,268400000.0,3415100000.0,7610100000.0,,,266000000.0,773900000.0,,,372600000.0,-763600000.0,,,,,-72600000.0,,,,-24400000.0,,,,,,2484100000.0,,,,342400000.0,,2733300000.0,232700000.0,,,,,,,128500000.0,943547939.0,5982300000.0,,,,4630800000.0,,,,-45500000.0,1924800000.0,,,,443600000.0,-3703500000.0,,,,,103800000.0,,,,226000000.0,0.0,,,2103000000.0,,-178100000.0,-223800000.0,,,72900000.0,0.238864,,226000000.0,,,,,,,116400000.0,,,116600000.0,,2350800000.0,3906600000.0,,,524200000.0,556000000.0,,2073500000.0,,,,,,,,115100000.0,1062500000.0,,,2914000000.0,104200000.0,,,,,,658800000.0,,,,,,,,,,,,,,10640400000.0,,,226000000.0,,6009600000.0,,,-401900000.0,773900000.0,309500000.0,,773900000.0,,,,,,-60300000.0,42600000.0,,549900000.0,,,,943547939.0,,,,,,,,,,,,,,,,,
,,439800000.0,,3500000.0,,870200000.0,-36200000.0,,,,,,,,,4334000000.0,,,,,0.172227,,,,43400000.0,217900000.0,3486700000.0,7747300000.0,,,-224000000.0,570200000.0,,,318800000.0,248200000.0,,,,,-26700000.0,,,,-22900000.0,,,,,,2597900000.0,,,,247400000.0,,2740600000.0,221900000.0,,,,,,,121000000.0,937549671.0,6068800000.0,,,,4510700000.0,,,,-6400000.0,1593400000.0,,,,701200000.0,-3774700000.0,,,,,104400000.0,,,,163300000.0,0.0,,,1919500000.0,,-167900000.0,284400000.0,,,-264000000.0,0.172227,,163300000.0,,,,,,,84100000.0,,,73500000.0,,2102700000.0,3972600000.0,,,619700000.0,560300000.0,,2075900000.0,,,,,,,,-203700000.0,1136600000.0,,,3046900000.0,100900000.0,,,,,,773900000.0,,,,,,,,,,,,,,10402800000.0,,,163300000.0,,5892100000.0,,,116500000.0,570200000.0,103500000.0,,570200000.0,,,,,,-234900000.0,44000000.0,,185200000.0,,,,937549671.0,,,,,,,,,,,,,,,,,
,,415800000.0,-260000000.0,10300000.0,,993400000.0,-35900000.0,,450000000.0,-3869600000.0,-754300000.0,,,1950900000.0,869200000.0,4305100000.0,,,695900000.0,534700000.0,,,,,323000000.0,202500000.0,3291500000.0,7983900000.0,,,-472800000.0,534700000.0,80100000.0,,314000000.0,322800000.0,,4384700000.0,13314000000.0,0.947694,88400000.0,945528600.0,2671500000.0,,-24700000.0,72700000.0,695900000.0,170089000.0,,-100000.0,2274900000.0,99600000.0,,,217500000.0,1783600000.0,2671500000.0,213300000.0,6065200000.0,-191300000.0,,927800000.0,,,101800000.0,,6144800000.0,,,,4384700000.0,358500000.0,737112906.0,4305100000.0,-48900000.0,1633600000.0,10449900000.0,,695900000.0,927800000.0,-3869600000.0,,11530400000.0,,454600000.0,106100000.0,-84400000.0,,114500000.0,143500000.0,-100000.0,,,1950900000.0,-33200000.0,-231900000.0,567300000.0,6144800000.0,2003000000.0,-130100000.0,,-449200000.0,143500000.0,,-320500000.0,419200000.0,562400000.0,,,74000000.0,,,58374000.0,2274900000.0,1790600000.0,4114300000.0,1790600000.0,1633600000.0,525700000.0,562400000.0,-816400000.0,2003000000.0,,,,,1131600000.0,,853900000.0,-35500000.0,1131600000.0,1260700000.0,,2875700000.0,111500000.0,,,310074000.0,,4114300000.0,570200000.0,914400000.0,,,1333600000.0,,,,-139200000.0,,525700000.0,534700000.0,-324600000.0,534700000.0,10449900000.0,,,143500000.0,,6065200000.0,7983900000.0,,335400000.0,534700000.0,114500000.0,,534700000.0,0.947694,993400000.0,,,106100000.0,-301800000.0,43389000.0,1054400000.0,109800000.0,,,,,,,,,,,,,,,,,,,,,
,,478200000.0,,22800000.0,,1105800000.0,-41000000.0,,,,,,,,,4709700000.0,,,,,0.006112,,,,426500000.0,58700000.0,3389400000.0,8151900000.0,,,-685600000.0,452900000.0,,,171800000.0,223700000.0,,,,,,,,,-25900000.0,,,,,,2229300000.0,,,,78200000.0,,2653300000.0,419500000.0,,,,,,,306400000.0,889697153.0,6075200000.0,,,,4230300000.0,,,,-318700000.0,2056400000.0,,,,1033000000.0,-3938800000.0,,,,,107100000.0,,,,3600000.0,0.0,,,2341500000.0,,-227900000.0,556800000.0,,,47000000.0,0.006112,,3600000.0,,,,,,,74600000.0,,,65600000.0,,1557400000.0,4213100000.0,,,705100000.0,553600000.0,,1992600000.0,,,,,,,,-81800000.0,1187000000.0,,,2911200000.0,113100000.0,,,,,,534700000.0,,,,,,,,,,,,,,10784900000.0,,,3600000.0,,6554600000.0,,,328900000.0,452900000.0,245500000.0,,452900000.0,,,,,,-375700000.0,46100000.0,,236700000.0,,,,889697153.0,,,,,,,,,,,,,,,,,
,,497400000.0,,-47200000.0,,1243600000.0,-22200000.0,,,,,,,,,4786400000.0,,,,,0.214451,,,,-665200000.0,272400000.0,3548100000.0,8331200000.0,,,324200000.0,337300000.0,,,388500000.0,-629500000.0,,,,,,,,,-26400000.0,,,,,,2400100000.0,,,,287700000.0,,2655800000.0,225000000.0,,,,,,,108900000.0,887984383.0,6230200000.0,,,,4534600000.0,,,,-15600000.0,2130600000.0,,,,691700000.0,-4034300000.0,,,,,106200000.0,,,,189900000.0,0.0,,,2185100000.0,,-216400000.0,-431300000.0,,,-8600000.0,0.214451,,189900000.0,,,,,,,97800000.0,,,63500000.0,,2199400000.0,4296900000.0,,,588100000.0,564900000.0,,1984700000.0,,,,,,,,-115600000.0,1306200000.0,,,3050700000.0,116100000.0,,,,,,452900000.0,,,,,,,,,,,,,,11016600000.0,,,189900000.0,,6482000000.0,,,-647700000.0,337300000.0,298900000.0,,337300000.0,,,,,,-312600000.0,48100000.0,,868800000.0,,,,887984383.0,,,,,,,,,,,,,,,,,
,,329100000.0,,5400000.0,,1103200000.0,-135300000.0,,,,,,,,,5609600000.0,,,,,0.067383,,,,-176400000.0,96600000.0,3466000000.0,8999100000.0,,,-219100000.0,632500000.0,,,214400000.0,55200000.0,,,,,,,,,-26200000.0,,,,,,2322600000.0,,,,92700000.0,,3002400000.0,232500000.0,,,,,,,114700000.0,883536542.0,6024600000.0,,,,4814100000.0,,,,-385800000.0,2607200000.0,,,,361400000.0,-4372800000.0,,,,,110200000.0,,,,61200000.0,100000.0,,,2193800000.0,,-146200000.0,-12900000.0,,,527400000.0,0.067383,,61200000.0,,,,,,,31500000.0,,,44600000.0,,2463800000.0,4626300000.0,,,612900000.0,564300000.0,,2327900000.0,,,,,,,,295200000.0,1356400000.0,,,3136900000.0,117800000.0,,,,,,337300000.0,,,,,,,,,,,,,,11634200000.0,,,61200000.0,,6820100000.0,,,-159100000.0,632500000.0,891100000.0,,632500000.0,,,,,,-93500000.0,48500000.0,,406400000.0,,,,883536542.0,,,,,,,,,,,,,,,,,
,,471500000.0,-312500000.0,6800000.0,,1126300000.0,-114000000.0,,675100000.0,-4466200000.0,-779500000.0,,,2361500000.0,1150600000.0,5304300000.0,,,377300000.0,397800000.0,,,,,285400000.0,197900000.0,3449900000.0,9174800000.0,,,-404400000.0,397800000.0,-136900000.0,,326400000.0,373600000.0,,4284300000.0,13853300000.0,0.517127,-45200000.0,887092262.0,3055500000.0,,-25600000.0,-12200000.0,377300000.0,197214000.0,,100000.0,1857800000.0,-168800000.0,,,185800000.0,1776100000.0,3055500000.0,273600000.0,7070100000.0,-129700000.0,,463000000.0,,,145100000.0,,6050100000.0,,,,4284300000.0,267100000.0,724869218.0,5304300000.0,290200000.0,2248800000.0,11354400000.0,,377300000.0,463000000.0,-4466200000.0,,12077200000.0,,534700000.0,113100000.0,-104100000.0,,628500000.0,122600000.0,0.0,,,2361500000.0,-40700000.0,-189000000.0,498100000.0,6050100000.0,2344900000.0,-328500000.0,,-984900000.0,122600000.0,,23000000.0,475500000.0,597500000.0,,,63200000.0,,,42539000.0,1857800000.0,2094100000.0,4708600000.0,2094100000.0,2248800000.0,494000000.0,597500000.0,-1383100000.0,2344900000.0,,,,,1329400000.0,,610700000.0,-234700000.0,1329400000.0,1607600000.0,,2978400000.0,128500000.0,,,216200000.0,,4708600000.0,632500000.0,625500000.0,,,1101000000.0,,,,-429900000.0,,494000000.0,397800000.0,237300000.0,397800000.0,11354400000.0,,,122600000.0,,7070100000.0,9174800000.0,,309100000.0,397800000.0,628500000.0,,397800000.0,0.517127,1126300000.0,,,113100000.0,-601300000.0,54414000.0,644400000.0,95700000.0,,,,,,,,,,,,,,,,,,,,,
,,450500000.0,,4100000.0,,1255400000.0,-30400000.0,,,,,,,,,5890300000.0,,,,,0.162155,,,,70500000.0,190200000.0,3651300000.0,9516100000.0,,,-788300000.0,144800000.0,,,315500000.0,144600000.0,,,,,,,,,-25600000.0,,,,,,1952300000.0,,,,199100000.0,,3073800000.0,260300000.0,,,,,,,135000000.0,825288632.0,6132600000.0,,,,4374100000.0,,,,-397400000.0,2816500000.0,,,,604500000.0,-4567300000.0,,,,,113800000.0,,,,131400000.0,0.0,,,2700000000.0,,-190600000.0,313800000.0,,,221600000.0,0.162155,,131400000.0,,,,,,,67700000.0,,,64300000.0,,2071400000.0,4948800000.0,,,518000000.0,607500000.0,,2352500000.0,,,,,,,,-253000000.0,1553400000.0,,,3200800000.0,125300000.0,,,,,,397800000.0,,,,,,,,,,,,,,12022900000.0,,,131400000.0,,7648800000.0,,,123200000.0,144800000.0,1043100000.0,,144800000.0,,,,,,-389200000.0,55400000.0,,188900000.0,,,,825288632.0,,,,,,,,,,,,,,,,,
,,494700000.0,,7600000.0,,1480800000.0,-11700000.0,,,,,,,,,7101400000.0,,,,,0.168901,,,,-410400000.0,225700000.0,4130300000.0,9859100000.0,,,-360100000.0,447400000.0,,,358000000.0,-280100000.0,,,,,,,,,-26900000.0,,,,,,2007500000.0,,,,209400000.0,,3612600000.0,269000000.0,,,,,,,136700000.0,825453940.0,6484800000.0,,,,5532300000.0,,,,-224000000.0,3488800000.0,,,,599800000.0,-4705700000.0,,,,,138700000.0,,,,139200000.0,0.0,,,2900500000.0,,-129500000.0,-158500000.0,,,821200000.0,0.168901,,139200000.0,,,,,,,70200000.0,,,56100000.0,,2560200000.0,5153400000.0,,,502700000.0,613100000.0,,2860800000.0,,,,,,,,302600000.0,1924900000.0,,,3635600000.0,132300000.0,,,,,,144800000.0,,,,,,,,,,,,,,13586200000.0,,,139200000.0,,8053900000.0,,,-288000000.0,447400000.0,1505300000.0,,447400000.0,,,,,,-307100000.0,72300000.0,,300500000.0,,,,825453940.0,,,,,,,,,,,,,,,,,
,,525200000.0,,5700000.0,,1418600000.0,0.0,,,,,,,,,7174000000.0,,,,,0.081118,,,,-136300000.0,156400000.0,4280300000.0,10443400000.0,,,-220400000.0,283500000.0,,,297100000.0,21700000.0,,,,,,,,,-28300000.0,,,,,,2026800000.0,,,,106500000.0,,3629300000.0,368800000.0,,,,,,,228100000.0,845829472.0,6514800000.0,,,,5296700000.0,,,,313500000.0,3544700000.0,,,,602300000.0,-5014900000.0,,,,,139600000.0,,,,70300000.0,-100000.0,,,2963600000.0,,-557100000.0,89600000.0,,,-33300000.0,0.081118,,70300000.0,,,,,,,36200000.0,,,30400000.0,,2539500000.0,5428500000.0,,,613200000.0,631900000.0,,2857800000.0,,,,,,,,-163900000.0,1871500000.0,,,3755100000.0,140700000.0,,,,,,447400000.0,,,,,,,,,,,,,,13688800000.0,,,70300000.0,,8392100000.0,,,-467500000.0,283400000.0,1512900000.0,,283400000.0,,,,,,-236500000.0,80300000.0,,259700000.0,,,,845829472.0,,,,,,,,,,,,,,,,,
