,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyChangeInCashSupplementalAsReported,annualDilutedAverageShares,trailingSaleOfInvestment,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyDilutedEPS,trailingPurchaseOfBusiness,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCurrentLiabilities,annualStockBasedCompensation,annualStockholdersEquity,trailingStockBasedCompensation,annualTotalAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCashFlowFromContinuingFinancingActivities,annualDilutedEPS,trailingChangeInWorkingCapital,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,annualPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualChangeInAccountPayable,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingIncome,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,annualCommonStockIssuance,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,trailingRepaymentOfDebt,annualEndCashPosition,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingTotalRevenue,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualNetPPE,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,quarterlyCapitalStock,annualBasicAverageShares,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,quarterlyBasicEPS,annualAccumulatedDepreciation,annualCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyEbitda,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,annualNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualInterestExpense,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInAccountPayable,trailingGrossProfit,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,trailingNetIncome,annualBasicEPS,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualCurrentDebt,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,annualPurchaseOfBusiness,trailingOtherNonCashItems,annualBeginningCashPosition,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingSellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualCurrentDeferredRevenue,trailingChangeInInventory,annualIncomeTaxPayable,annualInventory,annualGoodwill,annualResearchAndDevelopment,trailingCashDividendsPaid,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingBasicEPS,trailingDeferredIncomeTax,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualChangeInInventory,quarterlyIncomeTaxPayable,trailingDilutedEPS,annualCashDividendsPaid,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,quarterlyGoodwill
1419984000,186355000.0,,-1778142000.0,388000.0,388000.0,-410814000.0,128919000.0,,-15660000.0,,,0.003005,,,342576000.0,16921000.0,7828299000.0,,,58026000.0,627071000.0,331050000.0,22670000.0,-660800000.0,,7841125000.0,112003000.0,118731000.0,104268000.0,996839000.0,-0.19,,-2542380000.0,,104268000.0,,,-18199000.0,1291000.0,44095000.0,120047000.0,7828299000.0,-6397000.0,42851000.0,,368122000.0,684657000.0,,188824000.0,8170875000.0,4189540000.0,0.0,4189540000.0,,162214000.0,44992000.0,5549000.0,,39443000.0,129113000.0,,,931124000.0,44992000.0,450257000.0,-47175000.0,2762417000.0,39443000.0,,1291000.0,128919000.0,2239000.0,4709036000.0,32500000.0,39443000.0,,77186000.0,7514237000.0,,-25596000.0,388000.0,467043000.0,,44095000.0,-12474000.0,7841125000.0,342576000.0,-182486000.0,8501925000.0,106451000.0,20889000.0,530000.0,-211251000.0,-282151000.0,4709036000.0,,30078000.0,1611000.0,1573000.0,42851000.0,-884985000.0,,103317000.0,-36245000.0,0.003005,-1946619000.0,326888000.0,-182486000.0,,467043000.0,,,,16921000.0,,-24295000.0,,5440000.0,118731000.0,-660800000.0,-82669000.0,-652000.0,243713000.0,39443000.0,-596141000.0,8635000.0,-26307000.0,1219000.0,292731000.0,,319712000.0,-2133064000.0,1526996000.0,,,17991000.0,1098511000.0,4313000.0,,26610000.0,326888000.0,473406000.0,-536474000.0,331050000.0,,-1222129000.0,3925000.0,-2542380000.0,,8170875000.0,2762417000.0,-31977000.0,7514237000.0,5549000.0,30078000.0,404734000.0,-79904000.0,,103907000.0,,-0.19,8501925000.0,-24295000.0,32500000.0,-1946619000.0,1475000.0,730389000.0,-1590019000.0,,122112000.0,-24295000.0,428485000.0,,129113000.0,120047000.0,,,,,,,,,,,,,,,,,,,,,,
1427760000,178408000.0,,,-79030000.0,-79030000.0,22928000.0,,,,,,-0.61,,,347781000.0,16706000.0,,,,,,,,,,,111110000.0,93585000.0,91468000.0,,,,,,,,,-91129000.0,,44105000.0,108630000.0,7929829000.0,,,,,,,201737000.0,,3925992000.0,,,,171853000.0,,,,,129235000.0,,,,67187000.0,39443000.0,,,62371000.0,,1294000.0,,,,33750000.0,,,77934000.0,7202287000.0,,4445000.0,-79030000.0,480678000.0,,,1207000.0,7527300000.0,,,8564086000.0,110308000.0,0.0,,,-135236000.0,4717098000.0,,29209000.0,-17242000.0,557000.0,33805000.0,,,,,-0.61,,,-356935000.0,,,,,,,,,,6988000.0,,-1036786000.0,,-175000.0,173720000.0,62371000.0,-121554000.0,,,670000.0,298984000.0,,,,,,,90452000.0,,-76067000.0,,29884000.0,325013000.0,,-53279000.0,286476000.0,,-7500000.0,2963000.0,-2621410000.0,,8277610000.0,2702188000.0,,,4816000.0,,410094000.0,-68100000.0,,97247000.0,,,,,,-2014910000.0,-31529000.0,,,,,,,,129235000.0,,,,,,,,,,,,,,,,,,,,,,,
1435622400,197124000.0,,,28305000.0,28305000.0,7475000.0,,,,,,0.22,,,354641000.0,12972000.0,,,,,,,,,,,112112000.0,117978000.0,93374000.0,,,,,,,,,5717000.0,,44114000.0,113295000.0,8216400000.0,,,,,,,190639000.0,,4031524000.0,,,,162377000.0,,,,,128809000.0,,,,70545000.0,62371000.0,,,69846000.0,,1282000.0,,,,40000000.0,,,79230000.0,7407381000.0,,2016000.0,28305000.0,494413000.0,,,3575000.0,7751863000.0,,,8885095000.0,146832000.0,0.0,,,-150023000.0,4867111000.0,,24271000.0,6014000.0,-365000.0,29809000.0,,,,,0.22,,,-330403000.0,,,,,,,,,,8213000.0,,-1133232000.0,,5039000.0,272136000.0,69846000.0,-315056000.0,,,-784000.0,298592000.0,,,,,,,-10295000.0,,30529000.0,,28262000.0,344482000.0,,-269803000.0,314054000.0,,-202500000.0,2224000.0,-2743115000.0,,8571041000.0,2787464000.0,,,699000.0,,410704000.0,-50292000.0,,107953000.0,,,,,,-2079647000.0,125313000.0,,,,,,,,129948000.0,,,,,,,,,,,,,,,,,,,,,,,
1443571200,159205000.0,,,-155946000.0,-155946000.0,3425000.0,,,,,,-1.23,,,359296000.0,19002000.0,,,,,,,,,,,111733000.0,104826000.0,73383000.0,,,,,,,,,-174967000.0,,51919000.0,92242000.0,8446850000.0,,,,,,,192202000.0,,3737105000.0,,,,164330000.0,,,,,127170000.0,,,,73973000.0,69846000.0,,,73271000.0,,1261000.0,,,,40000000.0,,,82326000.0,7061886000.0,,17781000.0,-155946000.0,514722000.0,,,4770000.0,7396757000.0,,,9094413000.0,115286000.0,0.0,,,-250041000.0,4856908000.0,,25800000.0,-32395000.0,3000.0,32197000.0,,,,,-1.23,,,-501492000.0,,,,,,,,,,6702000.0,,-1697656000.0,,-573000.0,92636000.0,73271000.0,-130121000.0,,,6781000.0,299002000.0,,,,,,,114518000.0,,-154020000.0,,27872000.0,334871000.0,,-85629000.0,288267000.0,,-10000000.0,1926000.0,-3149082000.0,,8806146000.0,2720874000.0,,,702000.0,,410735000.0,-43919000.0,,106800000.0,,,,,,-2136034000.0,-15271000.0,,,,,,,,127170000.0,,,,,,,,,,,,,,,,,,,,,,,
1451520000,202436000.0,,-734521000.0,31019000.0,31019000.0,44768000.0,127794000.0,,-166595000.0,89728000.0,,0.24,,,313683000.0,12063000.0,8522305000.0,,,199083000.0,660021000.0,273371000.0,28748000.0,-1706144000.0,,7403215000.0,109440000.0,117120000.0,83326000.0,88937000.0,-1.37,,-3168069000.0,,83326000.0,,,13811000.0,1257000.0,8140000.0,97083000.0,8522305000.0,2717000.0,27105000.0,,419103000.0,737173000.0,,190394000.0,8835988000.0,3735413000.0,,3735413000.0,,161461000.0,118745000.0,706000.0,,118039000.0,126005000.0,,,817297000.0,118745000.0,73271000.0,-246567000.0,2782353000.0,118039000.0,,1257000.0,127794000.0,1783000.0,4976259000.0,20000000.0,118039000.0,,84380000.0,7109255000.0,,-8267000.0,31019000.0,497337000.0,,8140000.0,3147000.0,7403215000.0,313683000.0,-502045000.0,9109359000.0,156040000.0,81933000.0,-5000.0,-208707000.0,-50009000.0,4976259000.0,,16934000.0,17718000.0,-200000.0,27105000.0,-450073000.0,,114951000.0,15975000.0,0.25,-2193906000.0,293960000.0,-502045000.0,,497337000.0,,,,12063000.0,,-175656000.0,,6845000.0,117120000.0,-1706144000.0,78596000.0,-2508000.0,278808000.0,118039000.0,-167790000.0,9061000.0,12699000.0,-3950000.0,297501000.0,,323871000.0,-665000000.0,1638474000.0,,,4408000.0,1194075000.0,32967000.0,,28933000.0,293960000.0,528466000.0,-200819000.0,273371000.0,,-445000000.0,1948000.0,-3168069000.0,,8835988000.0,2782353000.0,-25905000.0,7109255000.0,706000.0,16934000.0,406941000.0,-46396000.0,,107107000.0,,-1.37,9109359000.0,-175656000.0,20000000.0,-2193906000.0,10424000.0,774972000.0,-609530000.0,,39443000.0,-175656000.0,444399000.0,,126964000.0,97083000.0,,,,,,,,,,,,,,,,,,,,,,
1459382400,144877000.0,,,53639000.0,53639000.0,-14773000.0,,,,,,0.43,,,316865000.0,9600000.0,,,,,,,,,,,102595000.0,95470000.0,87580000.0,,,,,,,,,36535000.0,,8095000.0,87283000.0,8452270000.0,,,,,,,190207000.0,,3764036000.0,,,,159801000.0,,,,,125398000.0,,,,103974000.0,118039000.0,,,103266000.0,,1255000.0,,,,20000000.0,,,84259000.0,7089092000.0,,90000.0,53639000.0,522394000.0,,,1689000.0,7371644000.0,,,9002204000.0,108817000.0,,,,-50012000.0,5061922000.0,,12683000.0,-40926000.0,-264000.0,20716000.0,,,,,0.43,,,-441352000.0,,,,,,,,,,7785000.0,,-1630560000.0,,-4447000.0,299904000.0,103266000.0,-132352000.0,,,-8277000.0,297174000.0,,,,,,,-39354000.0,,55844000.0,,30406000.0,282552000.0,,-91845000.0,233069000.0,,-5000000.0,2205000.0,-3164437000.0,,8769135000.0,2802662000.0,,,708000.0,,399769000.0,-36060000.0,,106967000.0,,,,,,-2259260000.0,-33323000.0,,,,,,,,126124000.0,,,,,,,,,,,,,,,,,,,,,,,
1467244800,209783000.0,,,32711000.0,32711000.0,30690000.0,,,,,,0.26,,,325114000.0,9248000.0,,,,,,,,,,,106567000.0,111558000.0,66117000.0,,,,,,,,,29864000.0,,8055000.0,89652000.0,7912803000.0,,,,,,,207387000.0,,3788754000.0,,,,159723000.0,,,,,125125000.0,,,,134175000.0,103266000.0,,,133956000.0,,1246000.0,,,,570000000.0,,,84142000.0,7145065000.0,,8679000.0,32711000.0,550951000.0,,,4040000.0,7436322000.0,,,9043899000.0,175182000.0,,,,-100018000.0,5125484000.0,,11673000.0,19974000.0,-350000.0,25524000.0,,,,,0.26,,,-364861000.0,,,,,,,,,,8893000.0,,-1607577000.0,,-5615000.0,278577000.0,133956000.0,-97088000.0,,,2967000.0,298965000.0,,,,,,,-41629000.0,,34712000.0,,47664000.0,291257000.0,,-56872000.0,805982000.0,,-5000000.0,2001000.0,-3231735000.0,,8237917000.0,2805360000.0,,,219000.0,,405532000.0,-34601000.0,,91578000.0,,,,,,-2320124000.0,-90978000.0,,,,,,,,125783000.0,,,,,,,,,,,,,,,,,,,,,,,
1475193600,159072000.0,,,-15370000.0,-15370000.0,31269000.0,,,,,,-0.12,,,330626000.0,8469000.0,,,,,,,,,,,105468000.0,96015000.0,74637000.0,,,,,,,,,-40926000.0,,7953000.0,94502000.0,8515392000.0,,,,,,,192366000.0,,3710817000.0,,,,160111000.0,,,,,124604000.0,,,,165446000.0,133956000.0,,,165225000.0,,1243000.0,,,,515876000.0,,,84011000.0,7057523000.0,,-12413000.0,-15370000.0,566594000.0,,,1978000.0,7915722000.0,,,9584784000.0,125413000.0,,,,-52320000.0,5158563000.0,,12011000.0,-39486000.0,-637000.0,23904000.0,,,,,-0.12,,,-370386000.0,,,,,,,,,,8076000.0,,-1669062000.0,,5571000.0,230326000.0,165225000.0,-70786000.0,,,-552000.0,305851000.0,,,,,,,10568000.0,,-13796000.0,,32255000.0,858199000.0,,-42698000.0,738766000.0,,-1894860000.0,1574000.0,-3299422000.0,,8846018000.0,2780112000.0,,,221000.0,,411319000.0,-33659000.0,,113485000.0,,,,,,-2378451000.0,-56231000.0,,,,,,,,124604000.0,,,,,,,,,,,,,,,,,,,,,,,
1483142400,215294000.0,,-428248000.0,5256000.0,5256000.0,-534961000.0,125144000.0,,87303000.0,712000.0,,0.04,,,334993000.0,11240000.0,8148426000.0,,,-64859000.0,638189000.0,873447000.0,32917000.0,-1995921000.0,,7360945000.0,106267000.0,105632000.0,78344000.0,-802623000.0,0.61,,-3637467000.0,,78344000.0,,,-27280000.0,1210000.0,7884000.0,101098000.0,8148426000.0,-3253000.0,28320000.0,,430690000.0,729026000.0,,191578000.0,8483419000.0,3656924000.0,,3656924000.0,,158554000.0,146332000.0,223000.0,,185970000.0,122682000.0,,,1056866000.0,146332000.0,720931000.0,-1805000.0,2792076000.0,146109000.0,,1210000.0,124448000.0,-11640000.0,5232033000.0,627157000.0,146109000.0,,78961000.0,7036374000.0,,-3626000.0,5256000.0,587374000.0,,7884000.0,314000.0,7360945000.0,334993000.0,-370184000.0,9356866000.0,179632000.0,222000.0,1422000.0,-139982000.0,-343340000.0,5232033000.0,,11127000.0,10260000.0,2673000.0,28320000.0,-545690000.0,,143349000.0,-7270000.0,0.04,-2439957000.0,324571000.0,-370184000.0,,587374000.0,,,,11240000.0,,76238000.0,,8163000.0,105632000.0,-1995921000.0,-487775000.0,-7149000.0,248056000.0,185970000.0,-128022000.0,11065000.0,8021000.0,2609000.0,310238000.0,,331374000.0,-2423925000.0,1633125000.0,,,5556000.0,1212228000.0,10541000.0,,33024000.0,324571000.0,589044000.0,-85433000.0,873447000.0,,-519065000.0,5285000.0,-3637467000.0,,8483419000.0,2792076000.0,-50178000.0,7036374000.0,223000.0,11127000.0,416505000.0,-35662000.0,,118660000.0,,0.61,9356866000.0,76238000.0,627157000.0,-2439957000.0,-622091000.0,781538000.0,-276848000.0,,118039000.0,76238000.0,420897000.0,,123307000.0,101098000.0,,,,,,,,,,,,,,,,,,,,,,
1490918400,172306000.0,,,37598000.0,37598000.0,-20499000.0,,,,,,0.31,,,339177000.0,9756000.0,,,,,,,,,,,110970000.0,73170000.0,74214000.0,,,,,,,,,3628000.0,,8379000.0,96039000.0,8646174000.0,,,,,,,193254000.0,,3605548000.0,,,,159031000.0,,,,,121049000.0,,,,132222000.0,185970000.0,,,132222000.0,,1213000.0,,,,20000000.0,,,78307000.0,6996183000.0,,1444000.0,37598000.0,604691000.0,,,7147000.0,7297450000.0,,,9213944000.0,136559000.0,,,,-4419000.0,5285787000.0,,13108000.0,-33721000.0,,29628000.0,,,,,0.31,,,-342899000.0,,,,,,,,,,9277000.0,,-1916494000.0,,-5879000.0,278334000.0,165471000.0,-84277000.0,,,-3899000.0,312393000.0,,,,,,,-6926000.0,,40996000.0,,34223000.0,301267000.0,,-42651000.0,228593000.0,,-115000000.0,3398000.0,-3604288000.0,,8985351000.0,2785944000.0,,,,,423363000.0,-35747000.0,,119139000.0,,,,,,-2499843000.0,-112272000.0,,,,,,,,121734000.0,,,,,,,,,,,,,,,,,,,,,,,
1498780800,231893000.0,,,9233000.0,9233000.0,31722000.0,,,,,,0.08,,,341927000.0,7719000.0,,,,,,,,,,,109344000.0,138235000.0,75739000.0,,,,,,,,,-31200000.0,,8632000.0,98793000.0,7906188000.0,,,,,,,192914000.0,,3569045000.0,,,,159520000.0,,,,,121455000.0,,,,164521000.0,165471000.0,,,164521000.0,,1210000.0,,,,772517000.0,,,79173000.0,6972389000.0,,-2523000.0,9233000.0,628946000.0,,,18028000.0,7308853000.0,,,9294534000.0,198205000.0,,,,-140019000.0,5331458000.0,,12304000.0,19434000.0,,29155000.0,,,,,0.08,,,-378922000.0,,,,,,,,,,10194000.0,,-1985681000.0,,-11146000.0,251316000.0,197193000.0,-84364000.0,,,4480000.0,317950000.0,,,,,,,26352000.0,,12623000.0,,33394000.0,336464000.0,,-39530000.0,1046419000.0,,-740000000.0,3390000.0,-3735062000.0,,8248115000.0,2774398000.0,,,,,427294000.0,-33688000.0,,125036000.0,,,,,,-2557060000.0,-111838000.0,,,,,,,,122437000.0,,,,,,,,,,,,,,,,,,,,,,,
1506729600,187273000.0,,,49161000.0,49161000.0,-24731000.0,,,,,,0.41,,,350041000.0,11109000.0,,,,,,,,,,,111468000.0,104720000.0,87417000.0,,,,,,,,,9062000.0,,,101168000.0,8185512000.0,,,,,,,194466000.0,,3550710000.0,,,,161907000.0,,,,,119746000.0,,,,139711000.0,197193000.0,,,139711000.0,,1184000.0,,,,773289000.0,,,82082000.0,6976404000.0,,-10871000.0,49161000.0,648355000.0,,,5440000.0,7300470000.0,,,9558268000.0,150398000.0,,,,-378932000.0,5397109000.0,,23330000.0,-27834000.0,,32429000.0,,,,,0.41,,,-342450000.0,,,,,,,,,,9423000.0,,-2257798000.0,,-6573000.0,296528000.0,172462000.0,-122274000.0,,,4265000.0,322477000.0,,,,,,,-14467000.0,,52539000.0,,32559000.0,324066000.0,,-78826000.0,1022715000.0,,0.0,3378000.0,-4064805000.0,,8535553000.0,2777339000.0,,,,,433945000.0,-36875000.0,,128011000.0,,,,,,-2619770000.0,-93492000.0,,,,,,,,121026000.0,,,,,,,,,,,,,,,,,,,,,,,
1514678400,228134000.0,,-606243000.0,7660000.0,7660000.0,-68167000.0,121022000.0,,116891000.0,231000.0,,0.06,,,349728000.0,8841000.0,9290686000.0,,,28328000.0,643101000.0,278905000.0,38249000.0,-2599114000.0,,7320205000.0,114530000.0,118761000.0,90673000.0,-294574000.0,0.86,,-4388288000.0,,90673000.0,,,-34935000.0,1164000.0,,97969000.0,9290686000.0,296000.0,33334000.0,,507565000.0,819606000.0,,193163000.0,9640414000.0,3598131000.0,,3598131000.0,,162643000.0,68783000.0,,,104295000.0,117231000.0,,,1086620000.0,68783000.0,172462000.0,-53443000.0,2812346000.0,68783000.0,,1164000.0,119860000.0,-16516000.0,5491126000.0,20000000.0,68783000.0,,87067000.0,7060672000.0,,-8943000.0,7660000.0,650195000.0,,,3084000.0,7320205000.0,349728000.0,-379460000.0,9919319000.0,186264000.0,,,-148180000.0,-331164000.0,5491126000.0,,17211000.0,13589000.0,,33334000.0,-854534000.0,,130697000.0,-20893000.0,0.07,-2678780000.0,259533000.0,-379460000.0,,650195000.0,,,,8841000.0,,103654000.0,,9355000.0,118761000.0,-2599114000.0,-81675000.0,7082000.0,260441000.0,104295000.0,-315328000.0,13237000.0,33699000.0,-4550000.0,328543000.0,,326628000.0,-1245000000.0,1727674000.0,,,23369000.0,1281362000.0,10731000.0,,30520000.0,259533000.0,671426000.0,-280540000.0,278905000.0,,-390000000.0,3071000.0,-4388288000.0,,9640414000.0,2812346000.0,-28532000.0,7060672000.0,,17211000.0,443073000.0,-41870000.0,,135380000.0,,0.86,9919319000.0,103654000.0,20000000.0,-2678780000.0,23028000.0,773797000.0,-441547000.0,,185970000.0,103654000.0,446312000.0,,118931000.0,97969000.0,,,,,,,,,,,,,,,,,,,,,,
1522454400,178577000.0,,,31545000.0,31545000.0,60525000.0,,,,,,0.27,,,378709000.0,13882000.0,,,,,,,,,,,115337000.0,94085000.0,101103000.0,,,,,,,,,-7642000.0,,,93407000.0,9363686000.0,,,,,,,201447000.0,,3600640000.0,,,,165398000.0,,,,,116494000.0,,,,109350000.0,104295000.0,,,109350000.0,,1165000.0,,,,20000000.0,,,89656000.0,7102302000.0,,,31545000.0,698184000.0,,,5746000.0,7405082000.0,,,9993323000.0,147481000.0,,,,-38545000.0,5544464000.0,,19659000.0,-42283000.0,,29554000.0,,,,,0.27,,,-379109000.0,,,,,,,,,,10410000.0,,-2588241000.0,,-2879000.0,295181000.0,164820000.0,-151597000.0,,,-14336000.0,342965000.0,,,,,,,5061000.0,,40127000.0,,36049000.0,302780000.0,,-117622000.0,250928000.0,,-760000000.0,8582000.0,-4395286000.0,,9742395000.0,2803478000.0,,,,,458302000.0,-31096000.0,,141518000.0,,,,,,-2740986000.0,34049000.0,,,,,,,,118293000.0,,,,,,,,,,,,,,,,,,,,,,,
1530316800,248006000.0,,,-57392000.0,-57392000.0,11543000.0,,,,,,-0.5,,,377965000.0,16475000.0,,,,,,,,,,,114414000.0,110401000.0,87393000.0,,,,,,,,,-114545000.0,,,94552000.0,9675738000.0,,,,,,,205501000.0,,3459866000.0,,,,169558000.0,,,,,115064000.0,,,,134651000.0,164820000.0,,,134651000.0,,1148000.0,,,,24000000.0,,,94277000.0,6962502000.0,,,-57392000.0,724264000.0,,,2383000.0,7289378000.0,,,10331513000.0,210488000.0,,,,-306979000.0,5574622000.0,,34601000.0,30029000.0,-22161000.0,32382000.0,,,,,-0.5,,,-500919000.0,,,,,,,,,,11297000.0,,-3042135000.0,,-13299000.0,188194000.0,176363000.0,-218558000.0,,,6442000.0,341908000.0,,,,,,,95645000.0,,-75641000.0,,35943000.0,326876000.0,,-167741000.0,277810000.0,,-2080000000.0,-18249000.0,-4759637000.0,,10053703000.0,2778372000.0,,,,,456322000.0,-37518000.0,,136407000.0,,,,,,-2796250000.0,-7332000.0,,,,,,,,115064000.0,,,,,,,,,,,,,,,,,,,,,,,
1538265600,199087000.0,,,16144000.0,16144000.0,-13039000.0,,,,,,0.14,,,383249000.0,10533000.0,,,,,,,,,,,116741000.0,102315000.0,89302000.0,,,,,,,,,-34381000.0,,,96577000.0,9710145000.0,,,,,,,202611000.0,,3387955000.0,,,,167703000.0,,,,,114597000.0,,,,136221000.0,176363000.0,,,136221000.0,,1142000.0,,,,24000000.0,,,96349000.0,6886160000.0,,,16144000.0,710491000.0,,,21109000.0,7213823000.0,,,10358906000.0,162735000.0,,,,-108015000.0,5644307000.0,,17441000.0,-27432000.0,-6514000.0,32087000.0,,,,,0.14,,,-528517000.0,,,,,,,,,,10433000.0,,-3145083000.0,,4662000.0,278217000.0,163324000.0,-150162000.0,,,5398000.0,350480000.0,,,,,,,32285000.0,,14165000.0,,34908000.0,327663000.0,,-118472000.0,265512000.0,,-6000000.0,-1979000.0,-4851501000.0,,10093394000.0,2787714000.0,,,,,467221000.0,-36352000.0,,147869000.0,,,,,,-2856593000.0,-57906000.0,,,,,,,,116114000.0,,,,,,,,,,,,,,,,,,,,,,,
1546214400,226475000.0,,-618347000.0,57152000.0,57152000.0,14976000.0,116515000.0,,51684000.0,150890000.0,,0.5,,,387426000.0,9802000.0,8996825000.0,,,125846000.0,672113000.0,1206279000.0,42327000.0,-3376823000.0,,7213707000.0,122303000.0,112387000.0,111035000.0,-148537000.0,0.41,,-5136368000.0,,111035000.0,-156983000.0,,18405000.0,1124000.0,,108054000.0,8996825000.0,-2744000.0,34308000.0,,582261000.0,852145000.0,,205080000.0,9384251000.0,3331465000.0,,3331465000.0,,169454000.0,143444000.0,,,178300000.0,113517000.0,,,1102654000.0,143444000.0,163324000.0,-138162000.0,2786355000.0,143444000.0,,1124000.0,114909000.0,-16706000.0,5710350000.0,941728000.0,143444000.0,-57160000.0,98577000.0,6839853000.0,,,57152000.0,722033000.0,,,25694000.0,7213707000.0,387426000.0,-511905000.0,10590530000.0,181629000.0,55000000.0,,-149812000.0,-342042000.0,5710350000.0,,17672000.0,-7219000.0,,34308000.0,-795581000.0,,142526000.0,,0.5,-2923995000.0,373854000.0,-511905000.0,,722033000.0,,,,9802000.0,,47451000.0,,10187000.0,112387000.0,-3376823000.0,74005000.0,-5190000.0,341061000.0,178300000.0,-98030000.0,4233000.0,54932000.0,-248000.0,361546000.0,,378857000.0,-2852000000.0,1865695000.0,,,-7145000.0,1396900000.0,73030000.0,,35626000.0,373854000.0,702333000.0,-47994000.0,1206279000.0,,-6000000.0,15878000.0,-5136368000.0,,9384251000.0,2786355000.0,-46905000.0,6839853000.0,,17672000.0,483849000.0,-44846000.0,,156466000.0,,0.41,10590530000.0,47451000.0,941728000.0,-2923995000.0,-117348000.0,814639000.0,-451829000.0,,104295000.0,47451000.0,468795000.0,,115010000.0,108054000.0,,,,,,,,,,,,,,,,,,,,,,
