,annualNetPPE,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualGrossProfit,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualDilutedEPS,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,annualDilutedAverageShares,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,quarterlyCapitalExpenditure,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,quarterlyDilutedEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualBasicAverageShares,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualInvestingCashFlow,annualOperatingExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualCapitalExpenditure,quarterlyChangeInCashSupplementalAsReported,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,trailingInterestExpense,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyBasicAverageShares,quarterlyBasicEPS,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingCommonStockIssuance,annualOperatingIncome,annualOtherShortTermInvestments,quarterlyCurrentAssets,trailingFreeCashFlow,annualTotalRevenue,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,trailingEndCashPosition,trailingTaxProvision,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualInvestmentsAndAdvances,annualNetIncome,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualLongTermDebt,annualBasicEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,quarterlyDilutedAverageShares,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyGoodwill,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingChangeInInventory,quarterlyDeferredIncomeTax,quarterlyCurrentDeferredRevenue,annualInventory,quarterlyAccountsPayable,trailingGrossProfit,annualResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualDeferredIncomeTax,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingBasicEPS,trailingDeferredIncomeTax,trailingCostOfRevenue,quarterlyChangeInInventory,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualAccountsPayable
1356912000,2458180000.0,36009000.0,2817434000.0,,1711000.0,10618000.0,208271000.0,1711000.0,1711000.0,237477000.0,6951000.0,-285029000.0,1.12,339777000.0,,11239000.0,183792000.0,108011000.0,,33923000.0,,2458180000.0,-22476000.0,,,,,105972000.0,3038553000.0,27690000.0,-173292000.0,1808000.0,73294000.0,-580373000.0,,0.3,,351000.0,,,0.0,,107591000.0,,,3534000.0,0.0,-390703000.0,134313000.0,,3038553000.0,-580373000.0,-9737000.0,51304000.0,,-426059000.0,-5240000.0,,,-22281000.0,,,,59003000.0,0.0,,,,-13026000.0,,,,0.0,,91945000.0,94790000.0,-55000.0,,1360000.0,106096000.0,,-917186000.0,,111756000.0,0.3,,11239000.0,5942000.0,145744000.0,,-49512000.0,,216147000.0,,164571000.0,,350460000.0,4707000.0,30332000.0,,5677000.0,1824932000.0,-24419000.0,1970676000.0,,0.0,754128000.0,,1711000.0,1824932000.0,-5066000.0,95012000.0,,,120698000.0,-28721000.0,1711000.0,120698000.0,1970676000.0,304071000.0,2982005000.0,,112983000.0,33923000.0,208271000.0,47339000.0,120698000.0,,2817434000.0,-182190000.0,33923000.0,33923000.0,73294000.0,,0.0,21330000.0,1824932000.0,1.12,164571000.0,0.0,,4594000.0,112329000.0,2982005000.0,0.0,1011329000.0,,112983000.0,120698000.0,-21957000.0,112983000.0,2603000.0,145744000.0,125180000.0,,,754128000.0,1011329000.0,145744000.0,145744000.0,1824932000.0,47339000.0,,125180000.0,,-17971000.0,,15355000.0,-162516000.0,77618000.0,,1711000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,37156000.0,,,,,,25611000.0,25611000.0,,1711000.0,-272997000.0,,,,11615000.0,,,,38120000.0,,2434503000.0,-4533000.0,,,,,-22244000.0,,26354000.0,-8328000.0,35524000.0,89784000.0,-612302000.0,,0.34,,,,,,,,,,1770000.0,,,,,3046805000.0,,,57600000.0,,,23900000.0,,,,,,,64605000.0,0.0,,,,-13309000.0,,,,,,96433000.0,,51453000.0,,,,,,,112782000.0,0.34,,,,133193000.0,,-50579000.0,,,,191266000.0,,,-622000.0,31959000.0,,5197000.0,,,,,,792248000.0,,,1765694000.0,-2968000.0,101761000.0,,,,,,,1898887000.0,57600000.0,3004641000.0,,,38120000.0,,,,,2813375000.0,,38120000.0,38120000.0,,,0.0,,,,,,,,113522000.0,,0.0,,,31959000.0,,-10258000.0,,-134000.0,133193000.0,130258000.0,,,,1105754000.0,,,1765694000.0,48537000.0,,,,69802000.0,,,-11456000.0,,,25611000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,37773000.0,,,,,,7039000.0,7039000.0,,25611000.0,-93211000.0,,,,11715000.0,,,,49058000.0,,2407849000.0,-7337000.0,,,,,-48799000.0,,14538000.0,-8979000.0,5032000.0,69802000.0,-643514000.0,,0.42,,,,,,,,,,1172000.0,,,,,3051363000.0,,,63728000.0,,,-18572000.0,,,,,,,64742000.0,0.0,,,,-8630000.0,,,,,,95821000.0,,46811000.0,,,,,,,116199000.0,0.42,,,,135835000.0,,-53431000.0,,,,186245000.0,,,-11613000.0,32225000.0,,5483000.0,,,,,,841306000.0,,,1706665000.0,-27280000.0,102515000.0,,,,,,,1842500000.0,63728000.0,2979796000.0,,,49058000.0,,,,,2793551000.0,,49058000.0,49058000.0,,,0.0,,,,,,,,117022000.0,,69802000.0,,,32225000.0,,7626000.0,,-1160000.0,135835000.0,138059000.0,,,,1137296000.0,,,1706665000.0,74646000.0,,,,70290000.0,,,-33501000.0,,,7039000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,39985000.0,,,,,,67757000.0,67757000.0,,7039000.0,-6210000.0,,,,11952000.0,,,,38137000.0,,2384503000.0,-6346000.0,,,,,6834000.0,,25191000.0,-8825000.0,6212000.0,73380000.0,-675685000.0,,0.32,,,,,,,,,,1171000.0,,,,,3060188000.0,,,78722000.0,,,60718000.0,,,,,,,63316000.0,0.0,,,-1578006000.0,5172000.0,,1509000.0,,,,95530000.0,,61895000.0,,,,,,,117600000.0,0.32,,,,124733000.0,,-55063000.0,,,,239984000.0,,,-619000.0,32202000.0,,5462000.0,,,,,,879443000.0,,,1700047000.0,-1947000.0,103301000.0,,,,,,,1824780000.0,78722000.0,3014778000.0,,,38137000.0,,,,,2774794000.0,,38137000.0,38137000.0,,,0.0,,,,,,,,118462000.0,,73380000.0,,,32202000.0,,-15237000.0,,9000.0,124733000.0,142426000.0,,,,1189998000.0,,,1700047000.0,75421000.0,,,,71099000.0,,,-24838000.0,,,67757000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,2392137000.0,37461000.0,3278981000.0,,2616000.0,-1811000.0,279949000.0,2616000.0,2616000.0,290068000.0,67757000.0,-85224000.0,1.46,393215000.0,,12353000.0,319787000.0,118100000.0,,47206000.0,,2392137000.0,-4736000.0,,,,,383996000.0,3099547000.0,25965000.0,-37730000.0,5823000.0,62830000.0,-707410000.0,,0.38,,1711000.0,,,0.0,,117257000.0,,,26849000.0,,-598831000.0,152375000.0,,3099547000.0,-707410000.0,-565330000.0,79899000.0,,-63862000.0,-65141000.0,,,-22952000.0,,,,73676000.0,0.0,,,-1637068000.0,86000.0,,,,0.0,,105431000.0,52591000.0,118214000.0,,905000.0,92048000.0,,-457642000.0,,122448000.0,0.39,,12353000.0,,137695000.0,-1637068000.0,-59043000.0,,266339000.0,,183235000.0,,418714000.0,-1332000.0,32260000.0,,5446000.0,2024418000.0,-16681000.0,2162113000.0,,62830000.0,926649000.0,,2616000.0,2024418000.0,-533135000.0,111137000.0,,,172521000.0,-34240000.0,2616000.0,172521000.0,2162113000.0,79899000.0,3462216000.0,,128646000.0,47206000.0,279949000.0,582499000.0,172521000.0,,3278981000.0,-218116000.0,47206000.0,47206000.0,62830000.0,,0.0,21588000.0,2024418000.0,1.47,183235000.0,0.0,,-14186000.0,123395000.0,3462216000.0,62830000.0,1300103000.0,,32260000.0,172521000.0,-16371000.0,128646000.0,-526000.0,137695000.0,147504000.0,,,926649000.0,1300103000.0,137695000.0,137695000.0,2024418000.0,582499000.0,,147504000.0,,78877000.0,,30962000.0,-529036000.0,278373000.0,,2616000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,37925000.0,,,,,,20374000.0,20374000.0,,2616000.0,-647238000.0,,,,12542000.0,,,,55829000.0,,2368577000.0,-5040000.0,,,,,60085000.0,,30043000.0,-8034000.0,27385000.0,65130000.0,-738708000.0,,0.45,,,,,,,,,,1067000.0,,,,,3107285000.0,,,78056000.0,,,17758000.0,,,,,,,83076000.0,0.0,,,-1698758000.0,-7922000.0,,,,,,117316000.0,,27818000.0,,,,,,,124459000.0,0.45,,,,132456000.0,,-61670000.0,,,,202874000.0,,,-675000.0,31444000.0,,6497000.0,,,,,,982478000.0,,,2091122000.0,-4065000.0,121001000.0,,,,,,,2223578000.0,78056000.0,3578925000.0,,,55829000.0,,,,,3376051000.0,,55829000.0,55829000.0,,,0.0,,,,,,,,124822000.0,,65130000.0,,,31444000.0,,-112982000.0,,2788000.0,132456000.0,152863000.0,,,,1355347000.0,,,2091122000.0,587847000.0,,,,89557000.0,,,-120383000.0,,,20374000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,40359000.0,,,,,,28689000.0,28689000.0,,20374000.0,-201252000.0,,,,12671000.0,,,,46817000.0,,2356633000.0,-3387000.0,,,,,239526000.0,,33038000.0,-22328000.0,5679000.0,72034000.0,-768276000.0,,0.37,,,,,,,,,,1278000.0,,,,,3124909000.0,,,88699000.0,,,8315000.0,,,,,,,81441000.0,0.0,,,-1762601000.0,4100000.0,,,,,,111156000.0,,29334000.0,,,,,,,126474000.0,0.37,,,,145951000.0,,-63822000.0,,,,218035000.0,,,-107000.0,31301000.0,,6297000.0,,,,,,1029295000.0,,,2359613000.0,-1314000.0,121800000.0,,,,,,,2505564000.0,88699000.0,3889359000.0,,,46817000.0,,,,,3671324000.0,,46817000.0,46817000.0,,,0.0,,,,,,,,127436000.0,,72034000.0,,,31301000.0,,-297839000.0,,-1603000.0,145951000.0,153745000.0,,,,1383795000.0,,,2359613000.0,590321000.0,,,,90499000.0,,,-319910000.0,,,28689000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,36083000.0,,,,,,452000.0,452000.0,,28689000.0,-468542000.0,,,,12741000.0,,,,61713000.0,,2349251000.0,-7735000.0,,,,,-100405000.0,,30499000.0,-25768000.0,15880000.0,70551000.0,-794105000.0,,0.48,,,,,,,,,,5607000.0,,,,,3143356000.0,,,92839000.0,,,-28237000.0,,,,,,,94582000.0,0.0,,,,946000.0,,,,,,122323000.0,,4845000.0,,,,,,,127464000.0,0.48,,,,149745000.0,,-65777000.0,,,,201571000.0,,,-4060000.0,30111000.0,,5987000.0,,,,,,1091008000.0,,,2301380000.0,-1332000.0,130665000.0,,,,,,,2451125000.0,92839000.0,3857502000.0,,,61713000.0,,,,,3655931000.0,,61713000.0,61713000.0,,,0.0,,,,,,,,128428000.0,,70551000.0,,,30111000.0,,4746000.0,,-2381000.0,149745000.0,162628000.0,,,,1406377000.0,,,2301380000.0,588539000.0,,,,100554000.0,,,-20671000.0,,,452000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,2402073000.0,37501000.0,3707112000.0,,4489000.0,-4745000.0,337540000.0,4489000.0,4489000.0,381530000.0,452000.0,-66512000.0,1.74,471475000.0,,12761000.0,212278000.0,127294000.0,,56990000.0,,2402073000.0,-4402000.0,,,,,13072000.0,3223785000.0,33289000.0,-93476000.0,4827000.0,68776000.0,-821712000.0,,0.44,,2616000.0,,,0.0,,126550000.0,,,5637000.0,,-547945000.0,151868000.0,,3223785000.0,-821712000.0,-9441000.0,77946000.0,,-149606000.0,4037000.0,,,-20564000.0,,,,93820000.0,0.0,,,,-9029000.0,,,,0.0,,120680000.0,53771000.0,-16000.0,,1873000.0,126869000.0,,-1383544000.0,,127804000.0,0.45,,12761000.0,,141815000.0,,-67232000.0,,352919000.0,,214533000.0,,504787000.0,-2431000.0,30401000.0,,7107000.0,2378503000.0,-11905000.0,2520318000.0,,68776000.0,1147998000.0,,4489000.0,2378503000.0,-2730000.0,131321000.0,,,221349000.0,-406564000.0,4489000.0,221349000.0,2520318000.0,77946000.0,3921645000.0,,123257000.0,56990000.0,337540000.0,588184000.0,221349000.0,,3707112000.0,-258501000.0,56990000.0,56990000.0,68776000.0,,0.0,25888000.0,2378503000.0,1.75,214533000.0,,,-7273000.0,128492000.0,3921645000.0,68776000.0,1401327000.0,,30401000.0,221349000.0,-489000.0,123257000.0,-3549000.0,141815000.0,168176000.0,,,1147998000.0,1401327000.0,141815000.0,141815000.0,2378503000.0,588184000.0,,168176000.0,,100920000.0,,13589000.0,-86981000.0,61981000.0,,4489000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,36622000.0,,,,,,700143000.0,700143000.0,,4489000.0,-438883000.0,,,,13875000.0,,,,43052000.0,,2380743000.0,-7581000.0,,,,,610887000.0,,43089000.0,-17755000.0,-15904000.0,55593000.0,-847240000.0,,0.32,,,,,,,,,,2155000.0,,,,,3227983000.0,,,103294000.0,,,695654000.0,,,,,,,96798000.0,0.0,,,,15118000.0,,1610000.0,,,,116751000.0,,440019000.0,,,,,,,134346000.0,0.32,,,,199691000.0,,-68261000.0,,,,921777000.0,,,6924000.0,30610000.0,,6014000.0,,,,,,1191050000.0,,,2627376000.0,-1468000.0,133420000.0,,,,,,,2827067000.0,103294000.0,4598020000.0,,,43052000.0,,,,,3676243000.0,,43052000.0,43052000.0,,,0.0,,,,,,,,134806000.0,,0.0,,,30610000.0,,-1714000.0,,-10850000.0,199691000.0,176877000.0,,,,1770953000.0,,,2627376000.0,590114000.0,,,,102810000.0,,,-18527000.0,,,700143000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,69457000.0,,,,,,25154000.0,25154000.0,,700143000.0,-1664708000.0,,,,18332000.0,,,539000.0,44005000.0,,5614940000.0,-7489000.0,,,,,-658651000.0,,39058000.0,-193293000.0,19892000.0,67417000.0,-898734000.0,,0.22,,,,,,,,,,12051000.0,,,,,6513674000.0,,,89798000.0,,,-675030000.0,,,,,,,128254000.0,0.0,,,2839000.0,-10216000.0,,2873000.0,,,,142219000.0,,17000.0,,,,,,,182697000.0,0.23,,,,271584000.0,,-84776000.0,,,,251639000.0,,,-3588000.0,59156000.0,,10308000.0,,,,,,1232478000.0,,,3464776000.0,-35132000.0,197711000.0,,,,,,,3736360000.0,89798000.0,7813676000.0,,,41428000.0,,,,,7562037000.0,,41428000.0,43466000.0,,,0.0,,,,,,,,194482000.0,,0.0,,543093000.0,59156000.0,,-1252000.0,,-45198000.0,271584000.0,189037000.0,,,,3709572000.0,,,3447924000.0,654332000.0,16852000.0,,,138555000.0,,,-106177000.0,,,25154000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,70604000.0,,,,,,15319000.0,15319000.0,,25154000.0,-723472000.0,,,,18495000.0,,,406000.0,83660000.0,,5764946000.0,-10833000.0,,,,,86650000.0,,40026000.0,-240672000.0,-584030000.0,683066000.0,-958533000.0,,0.43,,,,,,,,,,23222000.0,,,,,6723479000.0,,,129712000.0,,,-9685000.0,,,,,,,131370000.0,0.0,,,-3950000.0,-17992000.0,,2199000.0,,,,183829000.0,,-298000.0,,,,,,,184739000.0,0.43,,,,267690000.0,,-106666000.0,,,,247946000.0,,,-2327000.0,60143000.0,,10160000.0,,,,,,1311880000.0,,,4261142000.0,-19682000.0,201974000.0,,,,,,,4528832000.0,129712000.0,8593483000.0,,,79402000.0,,,,,8345537000.0,,79402000.0,83254000.0,,,0.0,,,,,,,,195183000.0,,0.0,,554749000.0,60143000.0,,-3610000.0,,-7689000.0,267690000.0,198857000.0,,,,3699040000.0,,,4244917000.0,669017000.0,16225000.0,,,141831000.0,,,-226047000.0,,,15319000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,5724808000.0,80459000.0,7788517000.0,,5424000.0,-69026000.0,463885000.0,5424000.0,5424000.0,532914000.0,15319000.0,-1041251000.0,1.29,628437000.0,,18740000.0,-65316000.0,180508000.0,266000.0,63809000.0,,5724808000.0,-8912000.0,,,,,-104202000.0,6743958000.0,61035000.0,-33085000.0,676168000.0,61231000.0,-1019150000.0,,0.32,,4489000.0,,,0.0,,172242000.0,,,8443000.0,,-397411000.0,257142000.0,,6743958000.0,-1019150000.0,-72195000.0,141081000.0,,-484805000.0,-9781000.0,,,-34815000.0,,,,130053000.0,0.0,15352000.0,,-9131000.0,-8349000.0,,4451000.0,,0.0,,185638000.0,96126000.0,-416000.0,,1158000.0,183208000.0,,-3868314000.0,,187188000.0,0.32,645683000.0,18740000.0,11133000.0,333706000.0,-9131000.0,-110165000.0,,486475000.0,,230492000.0,,743617000.0,9965000.0,60794000.0,,12086000.0,3584438000.0,-21439000.0,3918144000.0,1211000.0,0.0,1372522000.0,,5424000.0,3584438000.0,-15913000.0,210512000.0,,,233315000.0,-12683000.0,5424000.0,234526000.0,3918144000.0,141081000.0,8019009000.0,,210703000.0,60642000.0,463885000.0,677000000.0,224524000.0,,7788517000.0,-369868000.0,60642000.0,63543000.0,61231000.0,,0.0,38568000.0,3569086000.0,1.3,230492000.0,,,10974000.0,197560000.0,8019009000.0,0.0,3737567000.0,645683000.0,60794000.0,224524000.0,-6107000.0,210703000.0,-5289000.0,333706000.0,203862000.0,,,1372522000.0,3737567000.0,333706000.0,333706000.0,3569086000.0,677000000.0,15352000.0,203862000.0,,149718000.0,,45871000.0,-46660000.0,439322000.0,,5424000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,78012000.0,,,,,,9407000.0,9407000.0,,5424000.0,-370309000.0,,,,18817000.0,,,247000.0,58443000.0,,6021937000.0,-8740000.0,,,,,550689000.0,,39652000.0,-441964000.0,16020000.0,189332000.0,-1067023000.0,,0.29,,,,,,,,,,1461000.0,-10000.0,,,,7088960000.0,,,127179000.0,,,4088000.0,,,,,,,134867000.0,0.0,,,-21702000.0,-29548000.0,,2778000.0,,,,160528000.0,,0.0,,,,,,,188228000.0,0.3,,,,328932000.0,,-112631000.0,,,,303592000.0,,,-4791000.0,62433000.0,,10455000.0,,,,,,1428077000.0,,,4233987000.0,-116003000.0,212879000.0,,,,,,,4562919000.0,127179000.0,8615452000.0,,,55555000.0,,,,,8311860000.0,,55555000.0,58196000.0,,,0.0,,,,,,,,198350000.0,,0.0,,645568000.0,62433000.0,,-119666000.0,,-36780000.0,328932000.0,199935000.0,,,,3693035000.0,,,4219192000.0,794454000.0,14795000.0,,,150446000.0,,,-673780000.0,,,9407000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,76183000.0,,,,,,32959000.0,32959000.0,,9407000.0,-269311000.0,,,,19044000.0,,,454000.0,113608000.0,,6156763000.0,-6866000.0,,470000000.0,,,-100879000.0,,41861000.0,-229656000.0,73732000.0,73389000.0,-1131288000.0,,0.57,,,,,,,,,,24462000.0,0.0,,,,7288051000.0,,,159716000.0,,,23649000.0,,,,,,,152641000.0,0.0,,,-46463000.0,-10732000.0,,3665000.0,,,,220974000.0,,487000.0,,,,,,,188981000.0,0.57,,,,329368000.0,,-114788000.0,,,,313279000.0,,,-4394000.0,65505000.0,,11832000.0,,,,,,1536129000.0,,,4175200000.0,-20563000.0,228824000.0,,,,,,,4504568000.0,159716000.0,8606498000.0,,,108052000.0,,,,,8293219000.0,,108052000.0,113154000.0,,,0.0,,,,,,,,199157000.0,,0.0,,644481000.0,65505000.0,,149189000.0,,2824000.0,329368000.0,204748000.0,,,,3744647000.0,,,4162297000.0,793452000.0,12903000.0,,,163319000.0,,,-35188000.0,,,32959000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,80741000.0,,,,,,32567000.0,32567000.0,,32959000.0,-682314000.0,,,,19514000.0,,,81000.0,82215000.0,,6407809000.0,-12208000.0,,,,,254892000.0,,47172000.0,-363649000.0,128247000.0,69772000.0,-1186077000.0,,0.4,,,,,,,,,,23559000.0,-722000.0,,,,7593886000.0,,,170342000.0,,,-663000.0,,,,,,,143897000.0,0.0,,,-52170000.0,5900000.0,,3673000.0,,,,197703000.0,,,,,,,,,194123000.0,0.4,,,,361596000.0,,-121982000.0,,,,361284000.0,,,-1814000.0,68316000.0,,12428000.0,,,,,,1614678000.0,,,4445576000.0,-107512000.0,224638000.0,,,,,,,4807172000.0,170342000.0,8982363000.0,,,78549000.0,,,,,8621079000.0,,78549000.0,82134000.0,,,0.0,,,,,,,,204078000.0,,0.0,,644129000.0,68316000.0,,731000.0,,-14667000.0,361596000.0,216345000.0,,,,3822058000.0,,,4433639000.0,875030000.0,11937000.0,,,156322000.0,,,-425897000.0,,,32567000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,6326022000.0,87838000.0,8549081000.0,,93687000.0,-18332000.0,625791000.0,93687000.0,93687000.0,633765000.0,32567000.0,-203315000.0,1.9,826956000.0,,19614000.0,576296000.0,201635000.0,623000.0,130067000.0,,6326022000.0,-16564000.0,,,,,-128406000.0,7566358000.0,46876000.0,-33933000.0,10212000.0,32682000.0,-1240336000.0,,0.63,-50032000.0,5424000.0,,,0.0,,191781000.0,,,47307000.0,-1000.0,-1113908000.0,322774000.0,,7566358000.0,-1240336000.0,-273637000.0,168554000.0,,-1069202000.0,61189000.0,,,-44378000.0,,,,146648000.0,0.0,9906000.0,,-53827000.0,-7721000.0,,3674000.0,,0.0,,247751000.0,228211000.0,,,88263000.0,175561000.0,,-1525249000.0,,195793000.0,0.63,643474000.0,19614000.0,13790000.0,360514000.0,-53827000.0,-124930000.0,,578053000.0,,400179000.0,,900827000.0,-3691000.0,70808000.0,,11152000.0,4376760000.0,-42101000.0,4737274000.0,1405000.0,32682000.0,1738937000.0,,93687000.0,4376760000.0,-29559000.0,234486000.0,,,383367000.0,11253000.0,93687000.0,384333000.0,4737274000.0,168554000.0,8949260000.0,,267062000.0,124259000.0,625791000.0,907560000.0,366415000.0,,8549081000.0,-474331000.0,124259000.0,129883000.0,32682000.0,,0.0,45867000.0,4366854000.0,1.91,400179000.0,-733000.0,,-14690000.0,204955000.0,8949260000.0,32682000.0,3858745000.0,643474000.0,70808000.0,366415000.0,-19001000.0,267062000.0,30291000.0,360514000.0,230643000.0,,,1738937000.0,3858745000.0,360514000.0,360514000.0,4366854000.0,907560000.0,9906000.0,230643000.0,,163678000.0,,96789000.0,20957000.0,19651000.0,,93687000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,84921000.0,,,,,,40349000.0,40349000.0,,93687000.0,-215318000.0,,,,19676000.0,,,1100000.0,109580000.0,,6275581000.0,-32677000.0,,,,,-183789000.0,,47543000.0,-31476000.0,6772000.0,29023000.0,-1306084000.0,,0.53,,,,,,,,,,23181000.0,-56000.0,,,,7581665000.0,,,113938000.0,,,-53338000.0,,,,,,,146823000.0,0.0,,,-48478000.0,-67923000.0,,3744000.0,,,,227116000.0,,6759000.0,,,,,,,197013000.0,0.53,,,,316985000.0,,-127826000.0,,,,348298000.0,,,-3610000.0,69993000.0,,12524000.0,,,,,,1843377000.0,,,4310611000.0,-24373000.0,231744000.0,,,,,,,4627596000.0,113938000.0,8842118000.0,,,104440000.0,,,,,8493820000.0,,104440000.0,109112000.0,,,0.0,,,,,,,,206174000.0,,29023000.0,,643692000.0,69993000.0,,-5416000.0,,10296000.0,316985000.0,262518000.0,,,,3863494000.0,,,4300865000.0,900828000.0,9746000.0,,,161751000.0,,,16351000.0,,,40349000.0,,,,,,,,,,,,,,,,,,,,,,,,,
