,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyGrossProfit,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualDilutedEPS,annualOtherNonCurrentAssets,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualBasicAverageShares,annualChangesInAccountReceivables,trailingInterestExpense,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualBasicEPS,trailingNetIncomeCommonStockholders,annualTotalRevenue,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualInterestExpense,quarterlyInvestingCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualGrossProfit,trailingFreeCashFlow,quarterlyOperatingExpense,quarterlyRetainedEarnings,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockholdersEquity,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,annualChangeInInventory,trailingTaxProvision,quarterlyAccumulatedDepreciation,quarterlyBasicEPS,annualNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualCashDividendsPaid,annualCostOfRevenue,annualBeginningCashPosition,annualCurrentDebt,annualNetIncome,annualFreeCashFlow,annualDilutedAverageShares,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCapitalExpenditure,annualLongTermDebt,annualDepreciationAndAmortization,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetPPE,annualRetainedEarnings,quarterlyAccountsReceivable,annualInventory,quarterlyTaxProvision,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,annualCapitalStock,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyCostOfRevenue,annualCommonStockIssuance,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOperatingIncome,annualChangeInAccountPayable,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,quarterlyDilutedEPS,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,trailingGrossProfit,annualNonCurrentDeferredRevenue,annualGoodwill,trailingSellingGeneralAndAdministration,trailingCashDividendsPaid,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfBusiness,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,quarterlyGoodwill,trailingStockBasedCompensation,quarterlySellingGeneralAndAdministration,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingCapitalExpenditure,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCostOfRevenue,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,annualOtherIntangibleAssets,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1151625600,,-282000000.0,,,13238000000.0,915000000.0,,,,,,12654000000.0,,,,87000000.0,,,,,,1396000000.0,509000000.0,514000000.0,249000000.0,-155000000.0,,851000000.0,-34000000.0,232258065.0,,,,214000000.0,,,,,,-274000000.0,,-3000000.0,,-208000000.0,3393000000.0,7000000.0,,,828000000.0,-1783000000.0,,,2650000000.0,,,,,,1678000000.0,,,,-5210000000.0,0.33,,9012000000.0,,,,,,,,,,75000000.0,73000000.0,316000000.0,,218181818.0,4215000000.0,174000000.0,-15000000.0,,,-191000000.0,,,,,,1171000000.0,30000000.0,8028000000.0,,857000000.0,,-66000000.0,,7029000000.0,6000000.0,143000000.0,,,,93000000.0,,,995000000.0,,481000000.0,,,,,,,,263000000.0,,851000000.0,,,,,851000000.0,,,758000000.0,0.31,,,12273000000.0,,,,,,-101000000.0,174000000.0,,,132000000.0,125000000.0,-1000000.0,,,15666000000.0,,,72000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,,-301000000.0,,,13340000000.0,899000000.0,,,126000000.0,,,12097000000.0,,,,-20000000.0,,,,,,1462000000.0,499000000.0,443000000.0,-397000000.0,-39000000.0,,459000000.0,-114000000.0,217021277.0,,,,109000000.0,,,,,,-349000000.0,,-2000000.0,,-186000000.0,3046000000.0,-132000000.0,,,919000000.0,-1886000000.0,,458000000.0,2537000000.0,,,,,,1585000000.0,,,,-5259000000.0,-0.47,,8520000000.0,,,,,,,,,,-100000000.0,-101000000.0,-53000000.0,,217021277.0,3821000000.0,315000000.0,-153000000.0,,,-198000000.0,,,,,,1520000000.0,31000000.0,8081000000.0,,624000000.0,,-31000000.0,,6822000000.0,6000000.0,67000000.0,,,,-392000000.0,,,771000000.0,,563000000.0,,,,,,,,263000000.0,,459000000.0,,,,,459000000.0,,,851000000.0,-0.47,,,11932000000.0,,,,,,0.0,315000000.0,,,127000000.0,-251000000.0,-6000000.0,,,14978000000.0,,,-102000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167523200,2788000000.0,-318000000.0,-5317000000.0,,13293000000.0,-653000000.0,,,10000000.0,-271000000.0,,12785000000.0,-670000000.0,-0.41,4226000000.0,-147000000.0,,3143000000.0,219512195.0,,,1920000000.0,566000000.0,560000000.0,109000000.0,-48000000.0,,351000000.0,-229000000.0,,-14000000.0,1024000000.0,-496000000.0,11000000.0,-90000000.0,566000000.0,-0.41,,6810000000.0,141000000.0,,-3000000.0,521000000.0,-315000000.0,3143000000.0,-64000000.0,2662000000.0,,-506000000.0,-1918000000.0,12228000000.0,6000000.0,2495000000.0,-58000000.0,560000000.0,,12785000000.0,-158000000.0,2156000000.0,,-105000000.0,,-5317000000.0,,-85000000.0,8569000000.0,,-11000000.0,4148000000.0,847000000.0,566000000.0,-79000000.0,18000000.0,219512195.0,-751000000.0,-29000000.0,-31000000.0,252000000.0,,,4226000000.0,566000000.0,-45000000.0,491000000.0,2495000000.0,-152000000.0,6380000000.0,,15371000000.0,,182000000.0,1357000000.0,110000000.0,7976000000.0,-1918000000.0,875000000.0,1357000000.0,-33000000.0,2156000000.0,6380000000.0,-10000000.0,182000000.0,-131000000.0,,875000000.0,-108000000.0,,263000000.0,1024000000.0,254000000.0,2573000000.0,8000000.0,351000000.0,,-126000000.0,,566000000.0,,263000000.0,208000000.0,351000000.0,-318000000.0,7976000000.0,,688000000.0,351000000.0,,450000000.0,459000000.0,,351000000.0,-434000000.0,12228000000.0,,,-273000000.0,,13293000000.0,-13000000.0,566000000.0,351000000.0,8569000000.0,127000000.0,100000000.0,1000000.0,,,15371000000.0,-243000000.0,,-32000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175299200,,-192000000.0,,,13189000000.0,1807000000.0,,-32000000.0,18000000.0,,,12788000000.0,,,,-47000000.0,,,,,,2237000000.0,495000000.0,677000000.0,17000000.0,-143000000.0,,616000000.0,74000000.0,220618557.0,,,,125000000.0,,,,,,517000000.0,,-14000000.0,,6000000.0,3215000000.0,-101000000.0,,,1854000000.0,-2168000000.0,,242000000.0,2404000000.0,,,,,,2184000000.0,,,,-5286000000.0,-0.97,,,,,,,,,,,,-211000000.0,-31000000.0,315000000.0,,220618557.0,4133000000.0,723000000.0,-57000000.0,,,-266000000.0,,,,,,824000000.0,39000000.0,7903000000.0,,1072000000.0,,-70000000.0,,6210000000.0,7000000.0,168000000.0,,,,265000000.0,,,966000000.0,,430000000.0,,,,,,,,296000000.0,,642000000.0,,,,,642000000.0,,,351000000.0,-0.97,,,12062000000.0,,,,,,,723000000.0,,,108000000.0,49000000.0,-1000000.0,,,15277000000.0,,,-214000000.0,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183161600,,-137000000.0,,,11896000000.0,847000000.0,,0.0,,,,12184000000.0,,,,4000000.0,,,,,,1319000000.0,470000000.0,398000000.0,15000000.0,15000000.0,,1891000000.0,167000000.0,220000000.0,,,,142000000.0,,,,,,-325000000.0,,-14000000.0,,1473000000.0,4171000000.0,-84000000.0,,,843000000.0,-2140000000.0,,23000000.0,2452000000.0,,,,,,2473000000.0,,,,-4076000000.0,0.15,,7606000000.0,,,,,,,,,,36000000.0,-55000000.0,86000000.0,,220000000.0,2699000000.0,986000000.0,-285000000.0,,,-112000000.0,,,,,,1130000000.0,5000000.0,7820000000.0,,699000000.0,,-29000000.0,,5585000000.0,4000000.0,128000000.0,,,,1275000000.0,,,1017000000.0,,472000000.0,,,,,,,,252000000.0,,1944000000.0,,,,,1944000000.0,,,616000000.0,0.15,,,10519000000.0,,,,,,,986000000.0,,,120000000.0,-26000000.0,1000000.0,,,14690000000.0,,,33000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,,-136000000.0,,,12078000000.0,762000000.0,,0.0,,,,11732000000.0,,,,194000000.0,,,,,,1282000000.0,488000000.0,409000000.0,-455000000.0,49000000.0,,1245000000.0,-2000000.0,241176471.0,,,,332000000.0,,,,,,-378000000.0,,-14000000.0,,-85000000.0,3696000000.0,130000000.0,,,568000000.0,-2070000000.0,,-304000000.0,2522000000.0,,,,,,2449000000.0,,,,-4117000000.0,0.37,,7163000000.0,,,,,,,,,,84000000.0,84000000.0,-517000000.0,,221621622.0,2647000000.0,998000000.0,-44000000.0,,,-163000000.0,,,,,,1509000000.0,19000000.0,7961000000.0,,533000000.0,,46000000.0,,5568000000.0,2000000.0,59000000.0,,,,-646000000.0,,,963000000.0,,520000000.0,,,,,,,,252000000.0,,1245000000.0,,,,,1245000000.0,,,1891000000.0,0.34,,,10608000000.0,,,,,,,998000000.0,,,113000000.0,-680000000.0,-18000000.0,,,14304000000.0,,,82000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,2450000000.0,-144000000.0,-4166000000.0,,12894000000.0,-1023000000.0,,0.0,,-221000000.0,-32000000.0,11763000000.0,-1291000000.0,-1.02,2584000000.0,-231000000.0,,2884000000.0,222549020.0,,,1674000000.0,433000000.0,329000000.0,-105000000.0,-142000000.0,,348000000.0,-7000000.0,,-17000000.0,1321000000.0,-3000000.0,-93000000.0,-227000000.0,723000000.0,-1.02,,6464000000.0,176000000.0,,-14000000.0,440000000.0,-736000000.0,2884000000.0,-259000000.0,2362000000.0,,-792000000.0,-2208000000.0,11312000000.0,423000000.0,2380000000.0,-528000000.0,329000000.0,,11763000000.0,-195000000.0,2477000000.0,,-10000000.0,,-4166000000.0,,-126000000.0,7211000000.0,,-56000000.0,4102000000.0,351000000.0,723000000.0,-215000000.0,-1264000000.0,222549020.0,658000000.0,-124000000.0,-122000000.0,143000000.0,,,2584000000.0,723000000.0,-304000000.0,384000000.0,2380000000.0,-750000000.0,5563000000.0,,14196000000.0,,58000000.0,1334000000.0,59000000.0,8728000000.0,-2208000000.0,839000000.0,1334000000.0,-137000000.0,2477000000.0,5563000000.0,2000000.0,58000000.0,,,839000000.0,-897000000.0,,252000000.0,1321000000.0,,2697000000.0,15000000.0,382000000.0,,-88000000.0,,433000000.0,,252000000.0,122000000.0,382000000.0,-144000000.0,8728000000.0,,27000000.0,382000000.0,,457000000.0,1245000000.0,,348000000.0,-690000000.0,11312000000.0,,,232000000.0,,12894000000.0,,723000000.0,382000000.0,7211000000.0,102000000.0,-607000000.0,1000000.0,,,14196000000.0,-321000000.0,,-127000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,,-149000000.0,,,13031000000.0,1699000000.0,,,,,,11734000000.0,,,,261000000.0,,,,,,2184000000.0,396000000.0,317000000.0,380000000.0,67000000.0,,841000000.0,3000000.0,234090909.0,,,,443000000.0,,,,,,526000000.0,,-23000000.0,,-152000000.0,2887000000.0,170000000.0,,,1438000000.0,-2131000000.0,,-12000000.0,2455000000.0,,,,,,2234000000.0,,,,-4245000000.0,0.46,,,,,,,,,,,,106000000.0,106000000.0,474000000.0,,223913043.0,2569000000.0,856000000.0,171000000.0,,,-155000000.0,,,,,,808000000.0,2000000.0,8786000000.0,,921000000.0,,64000000.0,,5722000000.0,493000000.0,57000000.0,,,,493000000.0,,,982000000.0,,485000000.0,,,,,,,,252000000.0,,841000000.0,,,,,841000000.0,,,348000000.0,0.44,,,11355000000.0,,,,,,,856000000.0,,,100000000.0,319000000.0,-5000000.0,,,14242000000.0,,,103000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,-22000000.0,,,13189000000.0,933000000.0,,,,,,11227000000.0,,,,148000000.0,,,,,,1365000000.0,478000000.0,249000000.0,-44000000.0,16000000.0,,527000000.0,-7000000.0,242105263.0,,,,286000000.0,,,,,,-347000000.0,,-24000000.0,,-192000000.0,2647000000.0,75000000.0,,,785000000.0,-2106000000.0,,-4000000.0,2611000000.0,,,,,,1882000000.0,,,,-4294000000.0,0.2,,7351000000.0,,,,,,,,,,49000000.0,50000000.0,177000000.0,,230000000.0,2348000000.0,517000000.0,-299000000.0,,,-185000000.0,,,,,,1194000000.0,12000000.0,8895000000.0,,647000000.0,,25000000.0,,5698000000.0,-489000000.0,56000000.0,,,,-314000000.0,,,887000000.0,,432000000.0,,,,,,,,251000000.0,,555000000.0,,,,,555000000.0,,,841000000.0,0.19,,,11243000000.0,,,,,,,517000000.0,,,94000000.0,-8000000.0,0.0,,,13890000000.0,,,46000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,-17000000.0,,,13355000000.0,849000000.0,,,,,,11346000000.0,,,,207000000.0,,,,,,1428000000.0,417000000.0,204000000.0,-739000000.0,34000000.0,,162000000.0,-24000000.0,234300000.0,,,,351000000.0,,,,,,-572000000.0,,-24000000.0,,-194000000.0,2830000000.0,117000000.0,,,642000000.0,-2047000000.0,,,2678000000.0,,,,,,1875000000.0,,,,-4360000000.0,0.36,,7479000000.0,,,,,,,,,,81000000.0,80000000.0,-468000000.0,,224100000.0,2252000000.0,649000000.0,297000000.0,,,-171000000.0,,,,,,1726000000.0,3000000.0,8995000000.0,,738000000.0,,37000000.0,,5896000000.0,2000000.0,56000000.0,,,,-365000000.0,,,809000000.0,,579000000.0,,,,,,,,251000000.0,,162000000.0,,,,,162000000.0,,,527000000.0,0.34,,,11247000000.0,,,,,,,649000000.0,,,96000000.0,-639000000.0,-5000000.0,,,14077000000.0,,,79000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,1823000000.0,-28000000.0,-4428000000.0,,13618000000.0,-872000000.0,,,,129000000.0,-1000000.0,12143000000.0,-826000000.0,1.23,2884000000.0,177000000.0,,2827000000.0,224031008.0,,,1844000000.0,466000000.0,358000000.0,75000000.0,12000000.0,,213000000.0,12000000.0,,-8000000.0,883000000.0,-135000000.0,330000000.0,289000000.0,514000000.0,1.29,,6821000000.0,357000000.0,,-24000000.0,392000000.0,-301000000.0,2827000000.0,80000000.0,2609000000.0,,-1049000000.0,-2007000000.0,12074000000.0,,2706000000.0,-328000000.0,358000000.0,,12143000000.0,142000000.0,1863000000.0,,-36000000.0,,-4428000000.0,,300000000.0,8314000000.0,,-95000000.0,4212000000.0,348000000.0,514000000.0,300000000.0,-267000000.0,234959350.0,-839000000.0,64000000.0,64000000.0,376000000.0,,,2884000000.0,514000000.0,-24000000.0,-124000000.0,2706000000.0,-315000000.0,6037000000.0,,14901000000.0,,100000000.0,1405000000.0,0.0,9190000000.0,-2007000000.0,851000000.0,1405000000.0,16000000.0,1863000000.0,6037000000.0,3000000.0,100000000.0,,,851000000.0,51000000.0,,245000000.0,883000000.0,,2716000000.0,9000000.0,213000000.0,,786000000.0,,466000000.0,,245000000.0,25000000.0,213000000.0,-28000000.0,9190000000.0,,559000000.0,213000000.0,,1375000000.0,162000000.0,,213000000.0,145000000.0,12074000000.0,,,-16000000.0,,13618000000.0,,514000000.0,213000000.0,8314000000.0,103000000.0,61000000.0,2000000.0,,,14901000000.0,442000000.0,,61000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,,-32000000.0,,,13790000000.0,719000000.0,,,,,,12146000000.0,,,,206000000.0,,,,,,2106000000.0,354000000.0,19000000.0,254000000.0,49000000.0,,826000000.0,6000000.0,233200000.0,,,,393000000.0,,,,,,566000000.0,-75000000.0,-32000000.0,,-192000000.0,2984000000.0,121000000.0,,,513000000.0,-1991000000.0,,14000000.0,2804000000.0,,,10710000000.0,,,1436000000.0,-310000000.0,,,-4524000000.0,0.3,,2407000000.0,,,,,,,,,,72000000.0,73000000.0,606000000.0,,226600000.0,2561000000.0,309000000.0,199000000.0,,,-197000000.0,,,,,,839000000.0,10000000.0,9266000000.0,,982000000.0,,48000000.0,,6457000000.0,3000000.0,130000000.0,,,,613000000.0,11000000.0,,122000000.0,,1387000000.0,,,173000000.0,,,,,289000000.0,,826000000.0,,,,,826000000.0,,,213000000.0,0.3,,,12018000000.0,,,,,,-1000000.0,311000000.0,,,99000000.0,409000000.0,0.0,,,15002000000.0,,,69000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,-27000000.0,,,13883000000.0,1228000000.0,,,,,,12357000000.0,,,,142000000.0,,,,,,1228000000.0,406000000.0,2100000000.0,155000000.0,45000000.0,,1025000000.0,-11000000.0,235000000.0,,,,142000000.0,,,,,,-299000000.0,49000000.0,-31000000.0,,-244000000.0,3156000000.0,79000000.0,,,1086000000.0,-1945000000.0,,194000000.0,2869000000.0,,,11157000000.0,,,1200000000.0,-145000000.0,,,-4462000000.0,0.33,,3947000000.0,,,,,,,,,,77000000.0,50000000.0,197000000.0,,227000000.0,2690000000.0,269000000.0,246000000.0,,,-240000000.0,,,,,,251000000.0,-63000000.0,9421000000.0,,701000000.0,,29000000.0,,7104000000.0,2000000.0,167000000.0,,,,199000000.0,10000000.0,,171000000.0,,0.0,,,121000000.0,,,,,287000000.0,,1025000000.0,,,,,1025000000.0,,,826000000.0,0.32,,,12121000000.0,,,,,,,623000000.0,,,105000000.0,-43000000.0,-19000000.0,,,15277000000.0,,,74000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,-23000000.0,,,14081000000.0,1274000000.0,,,,,,12196000000.0,,,,239000000.0,,,,,,1274000000.0,376000000.0,2449000000.0,-471000000.0,37000000.0,,183000000.0,-243000000.0,235483871.0,,,,235000000.0,,,,,,-389000000.0,-29000000.0,-30000000.0,,-243000000.0,2662000000.0,132000000.0,,,1035000000.0,-1900000000.0,,-455000000.0,2634000000.0,,,11078000000.0,,,1118000000.0,-686000000.0,,,-4515000000.0,0.32,,4220000000.0,,,,,,,,,,75000000.0,81000000.0,-165000000.0,,228125000.0,2646000000.0,332000000.0,-434000000.0,,,-217000000.0,,,,,,1527000000.0,-3000000.0,9566000000.0,,665000000.0,,51000000.0,,6471000000.0,2000000.0,157000000.0,,,,-842000000.0,9000000.0,,225000000.0,,0.0,,,128000000.0,,,,,2000000.0,,183000000.0,,,,,183000000.0,,,1025000000.0,0.31,,,12221000000.0,,,,,,,712000000.0,,,103000000.0,-165000000.0,-434000000.0,,90000000.0,14883000000.0,,,73000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,1937000000.0,-33000000.0,-4540000000.0,,14222000000.0,603000000.0,,,,122000000.0,-4000000.0,12318000000.0,-867000000.0,0.91,2323000000.0,111000000.0,,2742000000.0,227200000.0,,,1597000000.0,509000000.0,21000000.0,55000000.0,-9000000.0,,90000000.0,-43000000.0,,40000000.0,117000000.0,-117000000.0,279000000.0,218000000.0,268000000.0,0.96,,6205000000.0,208000000.0,5000000.0,-32000000.0,435000000.0,-256000000.0,2742000000.0,3000000.0,2635000000.0,,492000000.0,-1927000000.0,12514000000.0,-47000000.0,2841000000.0,-7000000.0,21000000.0,10364000000.0,12318000000.0,115000000.0,1954000000.0,-71000000.0,86000000.0,,-4540000000.0,,220000000.0,2761000000.0,,-125000000.0,3570000000.0,207000000.0,734000000.0,229000000.0,-19000000.0,237900000.0,-935000000.0,5000000.0,16000000.0,210000000.0,,,2323000000.0,268000000.0,-46000000.0,-294000000.0,2841000000.0,-213000000.0,5895000000.0,570000000.0,15256000000.0,,51000000.0,1319000000.0,13000000.0,9682000000.0,-1927000000.0,948000000.0,1319000000.0,-13000000.0,1954000000.0,5895000000.0,2000000.0,51000000.0,,,948000000.0,-87000000.0,9000000.0,2000000.0,117000000.0,,994000000.0,9000000.0,90000000.0,148000000.0,698000000.0,-50000000.0,509000000.0,10364000000.0,2000000.0,50000000.0,90000000.0,-33000000.0,9682000000.0,-1212000000.0,848000000.0,90000000.0,,1340000000.0,183000000.0,,90000000.0,-35000000.0,12514000000.0,,,-75000000.0,,14222000000.0,,734000000.0,90000000.0,2761000000.0,128000000.0,-3000000.0,36000000.0,,,15256000000.0,335000000.0,,2000000.0,,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,,-32000000.0,,,14154000000.0,752000000.0,,,,,,12285000000.0,,,,239000000.0,,,,,,1967000000.0,403000000.0,2017000000.0,420000000.0,42000000.0,,755000000.0,-212000000.0,250000000.0,,,,255000000.0,,,,,,460000000.0,-44000000.0,-37000000.0,,-212000000.0,2795000000.0,150000000.0,,,513000000.0,-1876000000.0,,13000000.0,2897000000.0,,,11312000000.0,,,973000000.0,-45000000.0,,,-4507000000.0,0.37,,4287000000.0,,,,,,,,,,88000000.0,89000000.0,657000000.0,,229729730.0,2784000000.0,234000000.0,221000000.0,,,-201000000.0,,,,,,846000000.0,13000000.0,9647000000.0,,882000000.0,,61000000.0,,7025000000.0,3000000.0,458000000.0,,,,665000000.0,52000000.0,,80000000.0,,1215000000.0,,,172000000.0,,,,,2000000.0,,755000000.0,,,,,755000000.0,,,90000000.0,0.34,,,12431000000.0,,,,,,,720000000.0,,,105000000.0,657000000.0,221000000.0,,36000000.0,15226000000.0,,,85000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,-31000000.0,,,14370000000.0,676000000.0,,,,,,12058000000.0,,,,262000000.0,,,,,,1340000000.0,460000000.0,45000000.0,70000000.0,65000000.0,,536000000.0,-37000000.0,247600000.0,,,,388000000.0,,,,,,-230000000.0,85000000.0,-37000000.0,,-278000000.0,2621000000.0,159000000.0,,,414000000.0,-1831000000.0,,8000000.0,2948000000.0,,,10322000000.0,,,1736000000.0,-319000000.0,,,-4566000000.0,0.35,,2239000000.0,,,,,,,,,,82000000.0,100000000.0,391000000.0,,228200000.0,2288000000.0,229000000.0,-332000000.0,,,-243000000.0,,,,,,1077000000.0,-10000000.0,9804000000.0,,705000000.0,,59000000.0,,5883000000.0,2000000.0,493000000.0,,,,-219000000.0,52000000.0,,113000000.0,,664000000.0,,,131000000.0,,,,,241000000.0,,536000000.0,,,,,536000000.0,,,755000000.0,0.32,,,12430000000.0,,,,,,,653000000.0,,,98000000.0,148000000.0,22000000.0,,142000000.0,15051000000.0,,,80000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,-31000000.0,,,14534000000.0,772000000.0,,,,,,12705000000.0,,,,319000000.0,,,,,,1443000000.0,464000000.0,1236000000.0,-503000000.0,98000000.0,,696000000.0,-36000000.0,254700000.0,,,,468000000.0,,,,,,-318000000.0,-50000000.0,-37000000.0,,-236000000.0,3086000000.0,233000000.0,,,453000000.0,-1731000000.0,,3000000.0,2821000000.0,,,10408000000.0,,,2297000000.0,-90000000.0,,,-4616000000.0,0.58,,2232000000.0,,,,,,,,,,145000000.0,146000000.0,-50000000.0,,229000000.0,2196000000.0,404000000.0,446000000.0,,,-198000000.0,,,,,,224000000.0,11000000.0,9918000000.0,,681000000.0,,87000000.0,,6013000000.0,2000000.0,453000000.0,,,,160000000.0,49000000.0,,93000000.0,,671000000.0,,,133000000.0,,,,,0.0,,696000000.0,,,,,696000000.0,,,536000000.0,0.53,,,12485000000.0,,,,,,,1031000000.0,,,102000000.0,-248000000.0,-71000000.0,,61000000.0,15571000000.0,,,134000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
