date,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyChangeInInventory,annualInterestExpense,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,trailingDeferredIncomeTax,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingGrossProfit,annualTotalNonCurrentAssets,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,trailingInterestExpense,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyCapitalExpenditure,annualStockBasedCompensation,quarterlyOperatingIncome,trailingTaxProvision,annualNetOtherFinancingCharges,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,trailingOtherNonCashItems,annualCapitalStock,annualCostOfRevenue,trailingSellingGeneralAndAdministration,annualTotalRevenue,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyOtherNonCashItems,quarterlyPretaxIncome,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyPurchaseOfBusiness,quarterlyDilutedEPS,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualInventory,quarterlyTaxProvision,trailingPurchaseOfBusiness,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,trailingCostOfRevenue,quarterlyOtherCurrentLiabilities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyCommonStockIssuance,trailingOperatingExpense,annualNetOtherInvestingChanges,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,quarterlyAccountsReceivable,quarterlyGoodwill,annualTotalAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncome,trailingChangeInWorkingCapital,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,annualPurchaseOfInvestment,annualAccountsReceivable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,quarterlyFreeCashFlow,annualAccountsPayable,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingOperatingIncome,quarterlyNetIncome,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyDilutedAverageShares,annualBasicEPS,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentAccruedExpenses,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyInvestingCashFlow,trailingEndCashPosition,annualDilutedAverageShares,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyBasicEPS,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyBasicAverageShares,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,annualOtherIntangibleAssets,annualSaleOfInvestment,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualRepurchaseOfCapitalStock,annualEbitda,annualCurrentAssets,trailingNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualNetPPE,annualDilutedEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.396224000,,,,,,,-26000.0,3431675000.0,-445000.0,,,,,,,,,,,,,17655000.0,,,1212000.0,0.0,,-15817000.0,81970000.0,81970000.0,95823000.0,0.0,,,165379000.0,,2329000.0,117619000.0,-125231000.0,,81560000.0,,,,,,,-496333000.0,,,-587000.0,,,,,,,114832000.0,,1281000.0,79823000.0,-13853000.0,,,0.22,88246000.0,,,44054000.0,,4816381000.0,,-4132000.0,,,14000.0,,,-40000.0,,,,1380000.0,,,4320048000.0,1567479000.0,,,,,4388619000.0,,,2123000.0,,,73709000.0,,,,,4476865000.0,,,,,997750000.0,-10399000.0,,,79809000.0,,,,79809000.0,,10043000.0,,,,,357940000.0,,,1001136000.0,1235000.0,,,,,,,,,,,1108000.0,,81970000.0,,-128091000.0,,,,-3320000.0,1045190000.0,79809000.0,6027000.0,0.22,,91670000.0,-600000.0,,-406000.0,2151000.0,,48945000.0,,,357398000.0,10110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,,,-642000.0,3500204000.0,-2846000.0,,,,,,,,,,,,,18109000.0,,,1811000.0,0.0,,3626000.0,139199000.0,139199000.0,81970000.0,0.0,,,148570000.0,,3383000.0,101813000.0,-52000.0,,64313000.0,,,,,,,-534848000.0,,,-41128000.0,,,,,,,102543000.0,,880000.0,62642000.0,57229000.0,,,0.18,148921000.0,,,19901000.0,,4820195000.0,,-2253000.0,,,-850000.0,,,-907000.0,,,,1792000.0,,,4285347000.0,1606476000.0,,,,,4372674000.0,,,3350000.0,,,73882000.0,,,,,4521595000.0,,,,,997990000.0,102491000.0,,,63492000.0,,,,63492000.0,,10309000.0,,,,,358097000.0,,,1001490000.0,2257000.0,,,,,,,,,,,591000.0,,139199000.0,,-4244000.0,,,,1192000.0,1021391000.0,63492000.0,5690000.0,0.18,,74688000.0,-19000.0,,-840000.0,1243000.0,,68038000.0,,,357655000.0,10375000.0,,,,,-44792000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,,,,-94000.0,3600316000.0,6108000.0,,,,,,,,,,,,,13853000.0,,,1517000.0,0.0,,-18673000.0,233003000.0,233003000.0,139199000.0,0.0,,,165852000.0,,2036000.0,49907000.0,-9196000.0,,73226000.0,,,,,,,-646830000.0,,,-17204000.0,,,,,,,120379000.0,,751000.0,5093000.0,93804000.0,,,0.01,236322000.0,,,15447000.0,,4965643000.0,,2025000.0,,,597000.0,,,548000.0,,,,1594000.0,,,4318813000.0,1589486000.0,,,,,4381809000.0,,,1183000.0,,,84243000.0,,,,,4618131000.0,,,,,998252000.0,111183000.0,,,4496000.0,,,,4496000.0,,8287000.0,,,,,358762000.0,,,1002368000.0,2324000.0,,,,,,,,,,,583000.0,,233003000.0,,-9337000.0,,,,-4376000.0,1017815000.0,4496000.0,5376000.0,0.01,,81609000.0,-2000.0,,-67325000.0,1792000.0,,44021000.0,,,358366000.0,8383000.0,,,,,-17924000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,4945112000.0,,199826000.0,1373000.0,,212275000.0,-255000.0,3628736000.0,-2329000.0,,2277000.0,3396000.0,95823000.0,0.0,,,,,4309270000.0,-134578000.0,,14798000.0,,,26263000.0,0.0,37534000.0,-28841000.0,308098000.0,308098000.0,233003000.0,0.0,,-69084000.0,140375000.0,,2962000.0,92226000.0,-99000.0,10710000.0,51941000.0,,-773000.0,,-73522000.0,,,-687740000.0,37860000.0,,-14603000.0,199826000.0,,0.0,311277000.0,,620176000.0,94120000.0,-1249000.0,228000.0,51225000.0,75095000.0,308899000.0,,,338493000.0,,,16171000.0,1019027000.0,4945112000.0,,-1201000.0,942000.0,,-806000.0,,488000.0,-850000.0,,-687740000.0,,1373000.0,-5561000.0,,4257372000.0,1619654000.0,,,-1016000.0,359401000.0,4309270000.0,1619654000.0,,2343000.0,,4647763000.0,79442000.0,,199826000.0,,,4647763000.0,-79775000.0,,2343000.0,-28841000.0,998518000.0,94021000.0,14798000.0,,52031000.0,271039000.0,-146021000.0,,52031000.0,,8895000.0,297295000.0,198781000.0,,308098000.0,,0.56,3628736000.0,1002856000.0,3396000.0,,3141000.0,998518000.0,,26263000.0,,16171000.0,,308098000.0,,-6000.0,,308098000.0,,-4350000.0,,359804000.0,-1045000.0,874000.0,1019027000.0,52031000.0,5427000.0,,32872000.0,60933000.0,-152000.0,,-513000.0,942000.0,,32872000.0,-5630000.0,431873000.0,,8992000.0,1002856000.0,,,,-17059000.0,308098000.0,,361564000.0,338493000.0,,5427000.0,4257372000.0,0.56,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,,,,-612000.0,4427496000.0,1653000.0,,,,,,,,,,,,,15060000.0,,,1250000.0,-1000000000.0,,-36717000.0,88008000.0,88008000.0,308098000.0,0.0,,,130504000.0,,2704000.0,86043000.0,-900016000.0,,55825000.0,,,,,,,-619577000.0,,,568431000.0,,,,,,,89131000.0,,3025000.0,52401000.0,-220090000.0,,,0.13,91737000.0,,,38586000.0,,5747510000.0,,150000.0,,,2982000.0,,,2936000.0,,,,3328000.0,,,5127933000.0,1648875000.0,800000000.0,,,,5176337000.0,,,1685000.0,,,66509000.0,,,,,5268074000.0,,,,,800000000.0,-810885000.0,,,49419000.0,,,,49419000.0,,8074000.0,,,,,371115000.0,,,801992000.0,1859000.0,,,,,,,,,,,1500000.0,,88008000.0,,-877395000.0,,,,-1516000.0,840578000.0,49419000.0,9634000.0,0.13,,63995000.0,-34456000.0,,-436000.0,133000.0,,25157000.0,,,370844000.0,8170000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,,,-1447000.0,4467699000.0,244000.0,,,,,,,,12000.0,,,,,15946000.0,,,2071000.0,-85000000.0,,-21075000.0,71892000.0,71892000.0,88008000.0,0.0,,,164435000.0,,736000.0,107883000.0,-1100000.0,,55427000.0,,,,,,,-672904000.0,,,-120618000.0,,,,,,,109292000.0,,861000.0,53637000.0,-16116000.0,,,0.13,76197000.0,,,18157000.0,,5749986000.0,,1432000.0,,,-89000.0,,,-130000.0,,,,2211000.0,,,5077082000.0,1667745000.0,0.0,,,,5127174000.0,,,1741000.0,,,101122000.0,,,,,5203371000.0,,,,,715000000.0,108192000.0,,,53726000.0,,,,53726000.0,,7765000.0,,,,,404308000.0,,,717515000.0,2379000.0,,,,,,,,,,,798000.0,,71892000.0,,-5020000.0,,,,1656000.0,735672000.0,53726000.0,10658000.0,0.13,,63313000.0,-1174000.0,,-783000.0,136000.0,,24717000.0,,,404138000.0,7886000.0,,,,,-34444000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,,,,-1620000.0,4342821000.0,523000.0,,,,,,,,0.0,,,,,15407000.0,,,1860000.0,-68000000.0,,-26818000.0,80512000.0,80512000.0,71892000.0,0.0,,,153251000.0,,906000.0,-55253000.0,-560000.0,,54125000.0,,,,,,,-872173000.0,,,-86023000.0,,,,,,,99547000.0,,531000.0,-101087000.0,8620000.0,,,-0.24,84083000.0,-1464000.0,,17054000.0,,5752516000.0,,213000.0,,,-5162000.0,,,-5223000.0,,,,1647000.0,,,4880343000.0,1551606000.0,0.0,,,,4925094000.0,,,1447000.0,,,91956000.0,,,,,5009177000.0,,,,,647000000.0,98987000.0,,,-95925000.0,,,,-95925000.0,,7011000.0,,,,,404540000.0,,,649302000.0,2149000.0,,,,,,,,,,,428000.0,,80512000.0,,-4764000.0,,,,-578000.0,666356000.0,-95925000.0,11973000.0,-0.24,,61295000.0,6000.0,,-154554000.0,153000.0,,17555000.0,,,404370000.0,7170000.0,,,,,-16565000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,6649554000.0,,-162042000.0,1904000.0,,-204801000.0,-1153000.0,4150735000.0,587000.0,,4090000.0,2732000.0,308098000.0,-1174000000.0,,,0.0,,5526335000.0,-1802242000.0,,10664000.0,,,1455000.0,-21000000.0,31616000.0,-23197000.0,103297000.0,103297000.0,80512000.0,0.0,,-386882000.0,200496000.0,,2349000.0,-100814000.0,-900566000.0,6694000.0,62277000.0,,-36027000.0,,1155147000.0,,,-1171035000.0,32237000.0,,793357000.0,-162042000.0,,0.0,388795000.0,,648687000.0,133389000.0,-3599000.0,1401000.0,-170384000.0,22785000.0,259892000.0,,,105876000.0,-7656000.0,,12568000.0,1481476000.0,6649554000.0,,1390000.0,176000.0,,-1122000.0,,3007000.0,-1182000.0,,-1171035000.0,,1904000.0,3185000.0,,5478519000.0,1358363000.0,0.0,,-4832000.0,395755000.0,5526335000.0,1358363000.0,,815000.0,,5632211000.0,129208000.0,,-162042000.0,,,5632211000.0,-68593000.0,,815000.0,-23197000.0,1466000000.0,-767177000.0,10664000.0,,-169262000.0,227655000.0,-1791149000.0,,-169262000.0,,8766000.0,-1370883000.0,-165433000.0,,103297000.0,,-0.41,4150735000.0,1468908000.0,2732000.0,,5819000.0,1466000000.0,,1455000.0,,12568000.0,,103297000.0,,1364000.0,,103297000.0,,-903970000.0,,395938000.0,-3391000.0,399000.0,1481476000.0,-169262000.0,12315000.0,,19776000.0,71288000.0,-403000.0,,-231108000.0,176000.0,,19776000.0,-39000.0,431359000.0,,9011000.0,1468908000.0,800000000.0,,12000.0,-17584000.0,103297000.0,-9120000.0,37859000.0,105876000.0,,12315000.0,5478519000.0,-0.41,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,,,,-47000.0,4156387000.0,-525000.0,,,,,,,,,,,,,8248000.0,,,1878000.0,-95000000.0,,-5306000.0,86776000.0,86776000.0,103297000.0,0.0,,,187511000.0,,3718000.0,119102000.0,-274000.0,,48687000.0,,,,,,,-1242379000.0,,,-129426000.0,,,,,,,113754000.0,,7069000.0,40595000.0,-16521000.0,,,0.1,90302000.0,-33126000.0,,34260000.0,,6649597000.0,,-3091000.0,,,-384000.0,,,-371000.0,,,,5924000.0,,,5407218000.0,1362145000.0,0.0,,,,5472842000.0,,,1339000.0,,,127980000.0,,,,,5563144000.0,,,,,1371000000.0,113480000.0,,,40979000.0,,,,40979000.0,,10613000.0,,,,,403125000.0,,,1372497000.0,1310000.0,,,,,,,,,,,6932000.0,,86776000.0,,-930000.0,,,,-2144000.0,1406757000.0,40979000.0,13251000.0,0.1,,59531000.0,-1300000.0,,-1078000.0,187000.0,,36648000.0,,,402952000.0,10844000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,,,-60000.0,4839227000.0,-2176000.0,,,,,,,,0.0,,,,,10686000.0,,,2923000.0,-665000000.0,,26322000.0,124490000.0,124490000.0,86776000.0,0.0,,,212351000.0,,-937000.0,140819000.0,-2052000.0,,67110000.0,,,,,,,-1317452000.0,,,-94428000.0,,,,,,,134267000.0,,4862000.0,60921000.0,37714000.0,,,0.14,131293000.0,0.0,,14073000.0,,6649607000.0,,-705000.0,,,615000.0,,,603000.0,,,,3387000.0,,,5332155000.0,1400451000.0,632547000.0,,,,5429916000.0,,,3435000.0,,,135282000.0,,,,,5561209000.0,,,,,706000000.0,132215000.0,,,60306000.0,,,,60306000.0,,9724000.0,,,,,436986000.0,,,707909000.0,1716000.0,,,,,,,,,,,4590000.0,,124490000.0,,-2098000.0,,,,2926000.0,721982000.0,60306000.0,12766000.0,0.14,,77069000.0,-25834000.0,,-1425000.0,193000.0,,67229000.0,,,436726000.0,9959000.0,,,,,-36740000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,,,,-115000.0,4963175000.0,1972000.0,,,,,,,,0.0,,,,,12022000.0,,,2334000.0,-141000000.0,,66256000.0,125545000.0,125545000.0,124490000.0,0.0,,,233204000.0,,1785000.0,161765000.0,-800013000.0,,88996000.0,,,,,,,-1391371000.0,,,639812000.0,,,,,,,161577000.0,,5876000.0,81609000.0,1055000.0,,,0.19,130779000.0,0.0,,15881000.0,,7479107000.0,,3397000.0,,,-1377000.0,,,-1404000.0,,,,3859000.0,,,6087736000.0,1454382000.0,0.0,,,,6195253000.0,,,1410000.0,,,134695000.0,,,,,6326032000.0,,,,,1345000000.0,-638436000.0,,,82986000.0,,,,82986000.0,,9282000.0,,,,,441917000.0,,,1346976000.0,1772000.0,,,,,,,,,,,6007000.0,,125545000.0,,-800120000.0,,,,835000.0,1362857000.0,82986000.0,12677000.0,0.19,,98509000.0,-162000.0,,-840000.0,204000.0,,77063000.0,,,440635000.0,9513000.0,,,,,-19310000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,7479116000.0,,195137000.0,228000.0,,20998000.0,-116000.0,4939988000.0,-465000.0,,24193000.0,1012000.0,103297000.0,-1053000000.0,,,0.0,,6025227000.0,-804519000.0,,18829000.0,,,1481000.0,-152000000.0,33487000.0,55301000.0,124295000.0,124295000.0,125545000.0,0.0,,-74308000.0,258491000.0,,-3041000.0,105966000.0,-2180000.0,1525000.0,89188000.0,,-27296000.0,,242348000.0,,,-1550737000.0,34439000.0,,-173610000.0,195137000.0,,0.0,563136000.0,,891557000.0,174703000.0,-1302000.0,6796000.0,10680000.0,-1250000.0,328421000.0,,,128092000.0,0.0,,19057000.0,1213331000.0,7479116000.0,,7440000.0,262000.0,,-186000.0,,-1194000.0,-132000.0,,-1550737000.0,,228000.0,7039000.0,,5928379000.0,1438773000.0,0.0,,-338000.0,430461000.0,6025227000.0,1438773000.0,,503000.0,,6153319000.0,165180000.0,,195137000.0,,,6153319000.0,-78708000.0,,503000.0,55301000.0,1193000000.0,172523000.0,18829000.0,,10866000.0,293982000.0,-805435000.0,,10866000.0,,3867000.0,-220218000.0,193807000.0,,124295000.0,,0.45,4939988000.0,1194274000.0,1012000.0,,24603000.0,1193000000.0,,1481000.0,,19057000.0,,124295000.0,,6664000.0,,124295000.0,,-2287000.0,,430845000.0,-1330000.0,7051000.0,1213331000.0,10866000.0,12163000.0,,64621000.0,93311000.0,0.0,,-71402000.0,262000.0,,64621000.0,8667000.0,584301000.0,,4123000.0,1194274000.0,632547000.0,,0.0,-22658000.0,124295000.0,-33126000.0,527654000.0,128092000.0,,12163000.0,5928379000.0,0.45,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,,,,-54000.0,4975954000.0,-949000.0,,,,,,,,,,,,,13770000.0,,,1414000.0,-129000000.0,,59650000.0,114749000.0,114749000.0,124295000.0,0.0,,,197951000.0,,762000.0,131911000.0,-879000.0,,67819000.0,,,,,,,-1614680000.0,,,-129578000.0,,,,,,,119923000.0,,5503000.0,61352000.0,-9546000.0,,,0.14,119481000.0,0.0,,44790000.0,,7479116000.0,,-5463000.0,,,128000.0,,,115000.0,,,,114000.0,,,5864436000.0,1469091000.0,,,,,5966228000.0,,,1405000.0,,,122234000.0,,,,,6085709000.0,,,,,1064000000.0,119044000.0,,,61224000.0,,,,61224000.0,,7656000.0,,,,,441955000.0,,,1064965000.0,701000.0,,,,,,,,,,,6373000.0,,114749000.0,,104000.0,,,,-4582000.0,1109755000.0,61224000.0,12895000.0,0.14,,75717000.0,-1300000.0,,303000.0,264000.0,,68185000.0,,,441484000.0,7898000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,,,-32000.0,5030728000.0,-510000.0,,,,,,,,,,,,,11419000.0,,,2250000.0,-111000000.0,,67632000.0,76575000.0,76575000.0,114749000.0,0.0,,,199684000.0,,1250000.0,133554000.0,-15000.0,,73862000.0,,,,,,,-1632493000.0,,,-162833000.0,,,,,,,124681000.0,,6617000.0,67056000.0,-38174000.0,,,0.15,82600000.0,0.0,,11419000.0,,7432222000.0,,-3466000.0,,,-556000.0,,,-820000.0,,,,0.0,,,5799729000.0,1505777000.0,0.0,,,,5913410000.0,,,589000.0,,,116753000.0,,,,,5996010000.0,,,,,953000000.0,124666000.0,,,67612000.0,,,,67612000.0,,8824000.0,,,,,442370000.0,,,953863000.0,810000.0,,,,,,,,,,,6482000.0,,76575000.0,,-32000.0,,,,-2119000.0,965282000.0,67612000.0,12375000.0,0.15,,82931000.0,-5000.0,,240000.0,53000.0,,80595000.0,,,441784000.0,9069000.0,,,,,-52108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,,,,-116000.0,5067305000.0,-2120000.0,,,,,,,,,,,,,13522000.0,,,2678000.0,-99000000.0,,74295000.0,69910000.0,69910000.0,76575000.0,0.0,,,203034000.0,,1241000.0,134771000.0,-5000.0,,74155000.0,,,,,,,-1694345000.0,,,-135669000.0,,,,,,,129121000.0,,6128000.0,66315000.0,-6665000.0,,,0.15,78483000.0,0.0,,13522000.0,,7432222000.0,,-234000.0,,,-263000.0,,,-279000.0,,,,0.0,,,5737877000.0,1528154000.0,0.0,,,,5857203000.0,,,1006000.0,,,120086000.0,,,,,5935686000.0,,,,,854000000.0,129116000.0,,,66578000.0,,,,66578000.0,,8549000.0,,,,,442476000.0,,,854859000.0,798000.0,,,,,,,,,,,6360000.0,,69910000.0,,-106000.0,,,,2314000.0,868381000.0,66578000.0,12352000.0,0.15,,82948000.0,-6000.0,,-944000.0,61000.0,,86265000.0,,,442094000.0,8793000.0,,,,,-36663000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,7432222000.0,,57703000.0,25000.0,,-25774000.0,-15609000.0,4899664000.0,2850000.0,,24993000.0,1430000.0,124295000.0,-423000000.0,,,,,5579898000.0,-1721000.0,,12118000.0,,,1700000.0,-84000000.0,33701000.0,77007000.0,98521000.0,98521000.0,69910000.0,0.0,,-218630000.0,242546000.0,,1939000.0,-55073000.0,-822000.0,5191000.0,86525000.0,,-1311000.0,,-545064000.0,,,-1999838000.0,34673000.0,-2994000.0,-116984000.0,57703000.0,,0.0,506181000.0,,843215000.0,165083000.0,-1212000.0,-1185000.0,-137906000.0,28611000.0,337034000.0,,,103415000.0,0.0,,12143000.0,783649000.0,7432222000.0,,2563000.0,76000.0,,-195000.0,,-729000.0,-227000.0,,-1999838000.0,,25000.0,-6599000.0,,5432384000.0,1350628000.0,0.0,,-15811000.0,441961000.0,5579898000.0,1350628000.0,,1398000.0,,5683313000.0,147108000.0,,57703000.0,,,5683313000.0,-121934000.0,-129000.0,1398000.0,77007000.0,770000000.0,164261000.0,12118000.0,,-137711000.0,302361000.0,-19573000.0,,-137711000.0,,8672000.0,537087000.0,56817000.0,,98521000.0,,0.13,4899664000.0,771506000.0,1430000.0,,17064000.0,770000000.0,,1700000.0,,12143000.0,,98521000.0,,5779000.0,,98521000.0,,-19539000.0,,442442000.0,-886000.0,-1265000.0,783649000.0,-137711000.0,11289000.0,,98726000.0,95438000.0,0.0,,-218229000.0,76000.0,,98726000.0,-5651000.0,538808000.0,,8913000.0,771506000.0,0.0,,,-33163000.0,98521000.0,0.0,345162000.0,103415000.0,,11289000.0,5432384000.0,0.13,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,,,,,-41000.0,4925539000.0,851000.0,,,,,,,,,,,,,7645000.0,,,1496000.0,-107000000.0,,73197000.0,115568000.0,115568000.0,98521000.0,0.0,,,199252000.0,,1433000.0,130734000.0,-203000.0,,75816000.0,,,,,,,-2057103000.0,,,-108051000.0,,,,,,,125340000.0,,7587000.0,67638000.0,17047000.0,,,0.15,119258000.0,,,47569000.0,,7432222000.0,,-3103000.0,,,-485000.0,,,-507000.0,,,,23000.0,,,5375119000.0,1378899000.0,,,,,5518469000.0,,,1243000.0,,,113679000.0,,,,,5637727000.0,,,,,663000000.0,125137000.0,,,68123000.0,,,,68123000.0,,9517000.0,,,,,443181000.0,,,664619000.0,,,,,,,,,,,,5591000.0,,115568000.0,,-224000.0,,,,-4158000.0,712188000.0,68123000.0,12306000.0,0.15,,85573000.0,-1200000.0,,-2604000.0,86000.0,,95298000.0,,,442728000.0,9757000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,,,-2384000.0,5234615000.0,-4682000.0,,,,,,,,,,,,,20008000.0,,,3580000.0,-79000000.0,,87819000.0,92661000.0,92661000.0,115568000.0,0.0,,,212400000.0,,4710000.0,383304000.0,-614490000.0,,75354000.0,,,,,,,-2060553000.0,,,229784000.0,,,,,,,135200000.0,,6229000.0,314918000.0,-22907000.0,,,0.72,103116000.0,,,21668000.0,,7855455000.0,,-1791000.0,,,-3224000.0,,,-3253000.0,,,,22000.0,,,5794902000.0,1657153000.0,,,,,6112996000.0,,,783000.0,,,125074000.0,,,,,6216112000.0,,,,,956500000.0,-479290000.0,,,318142000.0,,,,318142000.0,,11739000.0,,,,,443770000.0,,,959829000.0,,,,,,,,,,,-1016000.0,5659000.0,,92661000.0,,-387870000.0,,,,4975000.0,981497000.0,318142000.0,14416000.0,0.72,,87326000.0,-5000.0,,245297000.0,96000.0,,263965000.0,,,443191000.0,11972000.0,,,,,-64589000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
