,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualRetainedEarnings,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyGoodwill,trailingChangeInWorkingCapital,annualPretaxIncome,annualNetIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsReceivable,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,trailingSaleOfInvestment,annualFreeCashFlow,quarterlySellingGeneralAndAdministration,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,annualOtherCurrentAssets,trailingTotalRevenue,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,quarterlyCurrentDebt,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyGrossProfit,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualEbitda,annualBasicAverageShares,annualCurrentAssets,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingChangesInAccountReceivables,annualBasicEPS,quarterlyChangeInInventory,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingNetOtherFinancingCharges,trailingChangeInInventory,quarterlyEbitda,quarterlyStockBasedCompensation,annualStockBasedCompensation,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualDilutedAverageShares,annualCapitalStock,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualResearchAndDevelopment,annualGrossProfit,quarterlyPretaxIncome,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInterestExpense,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1049068800,4152000.0,-153000.0,2142000.0,4754000.0,,-102071000.0,,68337000.0,,5394000.0,,,,-18171000.0,68337000.0,-3664000.0,-14648000.0,,5394000.0,-19491000.0,14810000.0,-3040000.0,-3040000.0,,,1050000.0,,-17024000.0,3720000.0,,379000.0,44572000.0,,,,62090000.0,,0.0,,,,-7948000.0,4152000.0,,6247000.0,44572000.0,,-1938000.0,44572000.0,,,,1704000.0,0.0,6247000.0,0.0,-3040000.0,,,-1193000.0,,2856000.0,4990000.0,,1045000.0,,,4008000.0,8308000.0,,,-16184000.0,0.0,,54449000.0,333000.0,9877000.0,30425000.0,746000.0,,,-17787000.0,20993598.0,63583000.0,0.0,-18171000.0,,,-1095000.0,12558000.0,62090000.0,,-16000.0,,-0.87,569000.0,,,45667000.0,,6175000.0,,,4754000.0,-840000.0,,746000.0,14748000.0,210000.0,,0.0,1050000.0,,54449000.0,,44572000.0,,49987000.0,173000.0,,,-2939000.0,,,-149000.0,,2856000.0,,0.0,279000.0,,1377000.0,-3318000.0,7132000.0,-0.87,38000.0,-8550000.0,,20993598.0,210000.0,,-18171000.0,35300000.0,,1045000.0,7501000.0,23310000.0,,,-3515000.0,,,6247000.0,20552000.0,15809000.0,,,-5415000.0,,-8550000.0,63583000.0,,12558000.0,6247000.0,,,,,-922000.0,,,,-102071000.0,9877000.0,38000.0,4008000.0,-195000.0,,0.0,,4264000.0,,,,,,,,,,,,,,,,
1056931200,2689000.0,,1222000.0,4525000.0,,,,,,4273000.0,,,,,63559000.0,-3946000.0,,,,,,-3185000.0,-3185000.0,,,,,,3201000.0,,359000.0,,,21052694.0,,,,,,,,-365000.0,,,,,,1091000.0,41852000.0,,,,,0.0,4607000.0,,-3185000.0,,,261000.0,,3014000.0,3878000.0,,1000000.0,,,,7324000.0,,,,,,,,,,,,-0.15,,,,,,,,,,58952000.0,,-9000.0,,,-158000.0,,,,21052694.0,1600000.0,,,,,,700000.0,,211000.0,,0.0,918000.0,-0.15,50494000.0,,41852000.0,,44572000.0,,,,-3087000.0,,,-135000.0,,,,,,,,-3446000.0,5100000.0,,0.0,-8868000.0,,,,,,,,,,,,,-3811000.0,,,4607000.0,,,,,-2720000.0,,,59034000.0,,12693000.0,,,,,,-1048000.0,,,,-105256000.0,8642000.0,,3825000.0,,,0.0,,4123000.0,,,,,,,,,,,,,,,,
1064880000,2608000.0,,1411000.0,4201000.0,,,,,,3352000.0,,,,,60615000.0,-2002000.0,,,,,,-2761000.0,-2761000.0,,,,,,3217000.0,,350000.0,,,21075718.0,,,,,,,,-165000.0,,,,,,2082000.0,42257000.0,,,,,0.0,4140000.0,,-2761000.0,,,119000.0,,3323000.0,3930000.0,,744000.0,,,,6810000.0,,,,,,,,,,,,-0.13,,,,,,,,,,56475000.0,,9000.0,,,-309000.0,,,,21075718.0,2300000.0,,,,,,640000.0,,211000.0,,0.0,788000.0,-0.13,48764000.0,,42257000.0,,41852000.0,,,,-2530000.0,,,-46000.0,,,,,,,,-2880000.0,5341000.0,,279000.0,-9178000.0,,,,,,,,,,,,,-1956000.0,,,4140000.0,,,,,405000.0,,,56414000.0,,12739000.0,,,,,,428000.0,,,,-108017000.0,6507000.0,,3561000.0,,,0.0,,3593000.0,,,,,,,,,,,,,,,,
1072828800,2525000.0,,2125000.0,22978000.0,,,,,,3854000.0,,,,,58831000.0,-1650000.0,,,,,,-1967000.0,-1967000.0,,,,,,3680000.0,,347000.0,,,21172612.0,,,,,,,,-32027000.0,,,,,,-25796000.0,15210000.0,,,,,19055000.0,3983000.0,0.0,-1967000.0,,,427000.0,,2998000.0,4401000.0,,438000.0,,,,6638000.0,,,,,,,,,,,,-0.09,,,,,,,,,,54848000.0,,-30000.0,,,325000.0,,,,21172612.0,6297000.0,,,,,,618000.0,,212000.0,,0.0,1020000.0,-0.09,28392000.0,,15210000.0,,42257000.0,,,,-1890000.0,,,-64000.0,,,,,,,,-2237000.0,6526000.0,,335000.0,-9482000.0,,,,,,,,,,,,,-1586000.0,,,3983000.0,,,,,-27047000.0,,,35853000.0,,12787000.0,,,,,,86000.0,,,,-109984000.0,13182000.0,335000.0,3305000.0,,,0.0,,3115000.0,,,,,,,,,,,,,,,,
1080691200,3267000.0,-41000.0,2833000.0,22182000.0,,-111517000.0,,59161000.0,,5972000.0,,,,-9446000.0,59161000.0,-2967000.0,-38968000.0,,5972000.0,-10252000.0,-29229000.0,-1533000.0,-1533000.0,,,1368000.0,,-10565000.0,4003000.0,,332000.0,6893000.0,,,,54336000.0,-156000.0,0.0,,,,-6411000.0,3267000.0,,4825000.0,6893000.0,,-6606000.0,6893000.0,,,,1388000.0,18216000.0,4825000.0,0.0,-1533000.0,,,-777000.0,,2695000.0,6081000.0,,190000.0,,,3201000.0,7770000.0,,-57000.0,-10136000.0,18216000.0,,27325000.0,1589000.0,20432000.0,10197000.0,765000.0,,,-8864000.0,21153014.0,36979000.0,0.0,-9446000.0,,,-37679000.0,12975000.0,54336000.0,,-11000.0,,-0.45,340000.0,,,44572000.0,,0.0,,,22182000.0,-429000.0,,765000.0,14101000.0,214000.0,,0.0,1368000.0,,27325000.0,-57000.0,6893000.0,,15210000.0,172000.0,,,-1357000.0,,,-184000.0,,2695000.0,,0.0,1589000.0,,198000.0,-1689000.0,8914000.0,-0.45,975000.0,-9774000.0,,21153014.0,214000.0,,-9446000.0,28400000.0,,190000.0,7591000.0,25739000.0,,,-2783000.0,,,4825000.0,14299000.0,18148000.0,,,-8317000.0,,-9774000.0,36979000.0,,12975000.0,4825000.0,,,,,-1581000.0,,,,-111517000.0,20432000.0,975000.0,3201000.0,-2115000.0,,0.0,,3468000.0,,,,,,,,,,,,,,,,
1088553600,3515000.0,,1757000.0,16155000.0,,,,,,5416000.0,,,,,59638000.0,-2930000.0,,,,,,-2379000.0,-2379000.0,,,,,,4917000.0,,311000.0,,,21570806.0,,,,,,,,-11767000.0,,,,,,-479000.0,6223000.0,,,,,13038000.0,5094000.0,0.0,-2379000.0,,,162000.0,,4123000.0,5684000.0,,270000.0,,,,8225000.0,,,,,,,,,,,,-0.11,,,,,,,,,,54544000.0,,-7000.0,,,-1434000.0,,,,21570806.0,11484000.0,,,,,,,,218000.0,,0.0,1309000.0,-0.11,32721000.0,-34000.0,6223000.0,,6893000.0,,,,-2230000.0,,,-189000.0,,,,,,,,-2541000.0,7441000.0,,2583000.0,-10048000.0,,,,,,,,,,,,,-2741000.0,,,5094000.0,,,,,-670000.0,,,43483000.0,,13165000.0,,,,,,-671000.0,,,,-113896000.0,26498000.0,2583000.0,3117000.0,,,0.0,,3308000.0,,,,,,,,,,,,,,,,
1096502400,3266000.0,,2429000.0,10295000.0,,,,,,6788000.0,,,,,59643000.0,-1885000.0,,,,,,459000.0,459000.0,,,,,,4318000.0,,335000.0,,,21852452.0,,,,,,,,-7712000.0,,,,,,-119000.0,4721000.0,,,,,6613000.0,4431000.0,0.0,459000.0,,,191000.0,,4641000.0,8008000.0,,194000.0,,,,7740000.0,,,,,,,,,,,,0.02,,,,,,,,,,55212000.0,,-1000.0,,,-515000.0,,,,23038431.0,7860000.0,,,,,,597000.0,,219000.0,,0.0,971000.0,0.02,36891000.0,-31000.0,4721000.0,,6223000.0,,,,603000.0,,,-266000.0,,,,,,,,268000.0,10437000.0,,206000.0,-10345000.0,,,,,,,,,,,,,-1619000.0,,,4431000.0,,,,,-1502000.0,,,49348000.0,,13430000.0,,,,,,-2435000.0,,,,-113437000.0,32170000.0,206000.0,3085000.0,,,0.0,,3422000.0,,,,,,,,,,,,,,,,
1104451200,3366000.0,,2457000.0,6810000.0,,,,,,7322000.0,,,,,60650000.0,263000.0,,,,,,-201000.0,-201000.0,,,,,,4258000.0,,298000.0,,,21952158.0,,,,,,,,-9032000.0,,,,,,1084000.0,7130000.0,,,,,3335000.0,4570000.0,0.0,-201000.0,,,323000.0,,4410000.0,7109000.0,,138000.0,,,,7633000.0,,,,,,,,,,,,-0.01,,,,,,,,,,56080000.0,,-8000.0,,,248000.0,,,,21952158.0,10227000.0,,,,,,549000.0,,220000.0,,0.0,1066000.0,-0.01,41383000.0,-28000.0,7130000.0,,4721000.0,,,,-226000.0,,,-103000.0,,,,,,,,-524000.0,9566000.0,,1048000.0,-10607000.0,,,,,,,,,,,,,366000.0,,,4570000.0,,,,,2409000.0,,,53840000.0,,13533000.0,,,,,,249000.0,,,,-113638000.0,34253000.0,1048000.0,2926000.0,,,0.0,,3375000.0,,,,,,,,,,,,,,,,
1112227200,3623000.0,-36000.0,2723000.0,5837000.0,,-113859000.0,,61061000.0,,8635000.0,,,,-2342000.0,61061000.0,-1309000.0,-39520000.0,,8635000.0,-3253000.0,1916000.0,-221000.0,-221000.0,,,1132000.0,,-5861000.0,5113000.0,,296000.0,7618000.0,,,,56179000.0,,0.0,,,,-11009000.0,3623000.0,,4882000.0,7618000.0,,1430000.0,7618000.0,,,,1240000.0,2112000.0,4882000.0,0.0,-221000.0,,,-566000.0,,3877000.0,8049000.0,,127000.0,,,2804000.0,8505000.0,,-278000.0,-5164000.0,2112000.0,,41505000.0,4087000.0,33887000.0,42169000.0,921000.0,,,-2013000.0,21844759.0,55224000.0,0.0,-2342000.0,,,783000.0,13671000.0,56179000.0,,-20000.0,,-0.11,535000.0,,,6835000.0,,12598000.0,,,5837000.0,-697000.0,,921000.0,18606000.0,221000.0,,0.0,1132000.0,,41505000.0,-278000.0,7618000.0,,7130000.0,110000.0,,,-160000.0,,,-139000.0,,3877000.0,,0.0,4087000.0,,-1166000.0,-456000.0,10772000.0,-0.11,250000.0,-10867000.0,,21844759.0,221000.0,,-2342000.0,32103000.0,,127000.0,9366000.0,38216000.0,,,-1170000.0,,,4882000.0,13497000.0,28850000.0,,,546000.0,,-10867000.0,55224000.0,,13671000.0,4882000.0,,,,,-1285000.0,,,,-113859000.0,33887000.0,250000.0,2804000.0,-4142000.0,,0.0,,3392000.0,,,,,,,,,,,,,,,,
1120089600,4969000.0,,2333000.0,31965000.0,,,,,,7113000.0,,,,,85729000.0,-4011000.0,,,,,,-18508000.0,-18508000.0,,,,,,7312000.0,,551000.0,,,24134413.0,,,,,,,,-7731000.0,,,,,,1177000.0,6788000.0,,,,,183000.0,7337000.0,829000.0,-18508000.0,,,-13080000.0,,5638000.0,6090000.0,,138000.0,,,,11518000.0,,,,,,,,,,,,-0.77,,,,,,,,,,78392000.0,,-62000.0,,,-522000.0,,,,24134413.0,11286000.0,,,,,,28040000.0,,262000.0,,0.0,2230000.0,-0.77,39231000.0,-2651000.0,6788000.0,,7618000.0,,,,-4877000.0,,,-696000.0,,,,,,,,-5428000.0,8423000.0,,1258000.0,-11084000.0,,,,,,,,,,,,,-3315000.0,,,7337000.0,,,,,-830000.0,,,53764000.0,,14826000.0,,,,,,1096000.0,,,,-132367000.0,32443000.0,429000.0,3742000.0,,,0.0,,4206000.0,,,,,,,,,,,,,,,,
1128038400,4354000.0,,2448000.0,31635000.0,,,,,,7940000.0,,,,,82656000.0,-3093000.0,,,,,,-2779000.0,-2779000.0,,,,,,6853000.0,,732000.0,,,26251116.0,,,,,,,,-2531000.0,,,,,,11176000.0,15264000.0,,,,,357000.0,6215000.0,-829000.0,-2779000.0,,,260000.0,,6039000.0,8488000.0,,228000.0,,,,11527000.0,,,,,,,,,,,,-0.11,,,,,,,,,,76441000.0,,-43000.0,,,-424000.0,,,,26251116.0,14581000.0,,,,,,27639000.0,,263000.0,,0.0,1633000.0,-0.11,35657000.0,-2274000.0,15264000.0,,6788000.0,,,,-2307000.0,,,-275000.0,,,,,,,,-3039000.0,10936000.0,,49000.0,-11504000.0,,,,,,,,,,,,,-2818000.0,,,6215000.0,,,,,8476000.0,,,51021000.0,,15143000.0,,,,,,-1007000.0,,,,-135146000.0,20393000.0,944000.0,3639000.0,,,0.0,,4674000.0,,,,,,,,,,,,,,,,
1135987200,4213000.0,,3070000.0,34486000.0,,,,,,8416000.0,,,,,81845000.0,-3506000.0,,,,,,-4480000.0,-4480000.0,,,,,,7421000.0,,679000.0,,3736000.0,26350871.0,,,,,,,,-14031000.0,,,,,,-4625000.0,7907000.0,,,,,321000.0,10143000.0,0.0,-4480000.0,,,313000.0,,6020000.0,7445000.0,,391000.0,,,,11985000.0,,,,,,,,,,,,-0.17,,,,,,,,,,71702000.0,,-7000.0,,,-286000.0,,,,26350871.0,10375000.0,,,,,,30295000.0,,264000.0,,0.0,1803000.0,-0.17,31956000.0,-2786000.0,7907000.0,,15264000.0,,,,-3861000.0,,,-576000.0,,,,,,,,-4540000.0,10515000.0,,187000.0,-11743000.0,,,,,,,,,,,,,-2930000.0,,,6407000.0,,,-4227000.0,,-7357000.0,,,47359000.0,0.0,15613000.0,,,,,,544000.0,,,253000.0,-139626000.0,24049000.0,187000.0,3870000.0,,,0.0,,4564000.0,,,,,,,,,,,,,,,,
1143763200,5185000.0,0.0,3834000.0,32094000.0,,-143308000.0,19106000.0,78537000.0,,8880000.0,19106000.0,,-29093000.0,-29449000.0,78537000.0,-1793000.0,-29021000.0,,8880000.0,-30291000.0,7369000.0,-3682000.0,-3682000.0,,,3070000.0,,-12403000.0,9337000.0,,780000.0,7832000.0,310000.0,,0.0,69488000.0,371000.0,0.0,,,,-4728000.0,5185000.0,,8739000.0,7832000.0,,-359000.0,7832000.0,,356000.0,,2742000.0,0.0,9049000.0,0.0,-3682000.0,,,12511000.0,310000.0,4868000.0,9962000.0,,484000.0,,,4824000.0,27246000.0,,-2069000.0,-9339000.0,0.0,310000.0,30835000.0,2159000.0,23003000.0,42016000.0,8164000.0,-66000.0,,-27549000.0,25649038.0,46443000.0,0.0,-29449000.0,,,214000.0,16902000.0,69488000.0,,112000.0,,-1.15,1055000.0,,0.0,7618000.0,,5774000.0,,,32094000.0,-3064000.0,,8164000.0,30923000.0,265000.0,,0.0,3070000.0,,30835000.0,-2069000.0,7832000.0,,7907000.0,4000.0,,,-16504000.0,,,-1517000.0,,4868000.0,,0.0,2093000.0,,-177000.0,-17284000.0,13796000.0,-1.15,599000.0,-12078000.0,,25649038.0,265000.0,,-29449000.0,62276000.0,,484000.0,11685000.0,43670000.0,,,-276000.0,310000.0,,8739000.0,30045000.0,31985000.0,-3579000.0,,-75000.0,,-12078000.0,46443000.0,0.0,16902000.0,9049000.0,,310000.0,,,2132000.0,,,103000.0,-143308000.0,23003000.0,599000.0,4824000.0,2765000.0,,0.0,,16601000.0,,,,,,,,,,,,,,,,
1151625600,4062000.0,,3483000.0,33783000.0,,,,,,9679000.0,20114000.0,,,,74694000.0,-6756000.0,,,,,,-6131000.0,-6131000.0,,,,,,9392000.0,,783000.0,,447000.0,26488487.0,0.0,,,,,,,-2951000.0,,,,,,6121000.0,9732000.0,,,,,0.0,7589000.0,0.0,-6131000.0,,,-656000.0,447000.0,4209000.0,9525000.0,,705000.0,,,,15177000.0,,,,,,,,,,,,-0.23,,,,,,,,,,67105000.0,,0.0,,,759000.0,,,,26488487.0,10889000.0,,,,,,8211000.0,,266000.0,,0.0,2375000.0,-0.23,24797000.0,-379000.0,9732000.0,,7832000.0,,,,-4869000.0,,,-1817000.0,,,,,,,,-5652000.0,13008000.0,,567000.0,-12507000.0,,,,,,,,,,,,,-4939000.0,,,7142000.0,,,-5993000.0,1682000.0,1900000.0,,,40911000.0,,17965000.0,,,,,,-2211000.0,,138000.0,138000.0,-149439000.0,15065000.0,567000.0,5458000.0,,,0.0,,5419000.0,,,,,,,,,,,,,,,,
1159574400,5374000.0,,2925000.0,33135000.0,,,,,,8300000.0,19969000.0,,,,71079000.0,-4132000.0,,,,,,-8676000.0,-8676000.0,,,,,,11046000.0,,1147000.0,,550000.0,26611000.0,0.0,,,,,,,-7848000.0,,,,,,-427000.0,7052000.0,,,,,0.0,10102000.0,0.0,-8676000.0,,,301000.0,550000.0,5590000.0,7961000.0,,666000.0,,,,16835000.0,,,,,,,,,,,,-0.33,,,,,,,,,,60977000.0,,0.0,,,-1809000.0,,,,26611000.0,7983000.0,,,,,,7674000.0,,267000.0,,0.0,3512000.0,-0.33,21983000.0,-611000.0,7052000.0,,9732000.0,,,,-7727000.0,,,-562000.0,,,,,,,,-8874000.0,10886000.0,,1191000.0,-13505000.0,,,,,,,,,,,,,-3570000.0,,,9552000.0,,,-8573000.0,2707000.0,-2680000.0,,,37944000.0,,18997000.0,,,,,,1949000.0,,103000.0,103000.0,-158115000.0,14931000.0,1191000.0,5492000.0,,,0.0,,5285000.0,,,,,,,,,,,,,,,,
1167523200,5786000.0,,2873000.0,39540000.0,,,,,,9230000.0,26355000.0,,,,74534000.0,-4540000.0,,,,,,-6725000.0,-6725000.0,,,,,,10917000.0,,961000.0,,6456000.0,26712000.0,5583000.0,,,,,,,-4150000.0,,,,,,4033000.0,6081000.0,,,,,0.0,17455000.0,0.0,-6725000.0,,,262000.0,873000.0,6883000.0,10031000.0,,577000.0,,,,16915000.0,,,,,,,,,,,,-0.25,,,,,,,,,,57079000.0,,0.0,,,-1366000.0,,,,26712000.0,7920000.0,,,,,,7613000.0,,268000.0,,0.0,4636000.0,-0.25,17241000.0,329000.0,6081000.0,,7052000.0,,,,-5923000.0,,,263000.0,,,,,,,,-6884000.0,12904000.0,,177000.0,-14012000.0,,,,,,,,,,,,,-4803000.0,,,10999000.0,,,-6622000.0,552000.0,-971000.0,,,34994000.0,,19584000.0,,,,,,306000.0,,103000.0,103000.0,-164840000.0,11160000.0,227000.0,5572000.0,,,0.0,,5625000.0,,,,,,,,,,,,,,,,
1175299200,7017000.0,0.0,2731000.0,39801000.0,,-171189000.0,26708000.0,136183000.0,,10932000.0,26708000.0,,-27406000.0,-27881000.0,136183000.0,-6812000.0,-17663000.0,,10932000.0,-27711000.0,15095000.0,-6349000.0,-6349000.0,,,5185000.0,,-22240000.0,11093000.0,,1024000.0,69646000.0,1191000.0,,0.0,122095000.0,6137000.0,0.0,,,,-2714000.0,7017000.0,,12897000.0,69646000.0,,5368000.0,69646000.0,,475000.0,,3915000.0,0.0,14088000.0,0.0,-6349000.0,,,83000.0,1191000.0,8567000.0,11120000.0,,695000.0,,,5764000.0,17421000.0,,610000.0,-19820000.0,0.0,1191000.0,75125000.0,66607000.0,5479000.0,35187000.0,7329000.0,-50000.0,,-23796000.0,27124000.0,96382000.0,0.0,-27881000.0,,,61814000.0,20056000.0,122095000.0,,-9000.0,,-1.03,-1679000.0,,0.0,7832000.0,,8395000.0,,,39801000.0,-2420000.0,,7329000.0,42448000.0,323000.0,,0.0,5185000.0,,75125000.0,610000.0,69646000.0,,6081000.0,305000.0,,,-5277000.0,,,-304000.0,,8567000.0,,0.0,66557000.0,,-4095000.0,-6301000.0,13851000.0,-1.03,64622000.0,-14292000.0,,27124000.0,323000.0,,-27881000.0,66348000.0,,695000.0,12012000.0,50649000.0,,,-6508000.0,475000.0,,12897000.0,22292000.0,38637000.0,-6218000.0,1196000.0,63565000.0,,-14292000.0,96382000.0,0.0,20056000.0,14088000.0,,1191000.0,,,-2510000.0,,131000.0,131000.0,-171189000.0,5479000.0,64622000.0,5764000.0,-2466000.0,,0.0,,5963000.0,,,,,,,,,,,,,,,,
1183161600,5870000.0,,3532000.0,40209000.0,,,,,,13829000.0,27000000.0,,,,129536000.0,-13752000.0,,,,,,-8275000.0,-8275000.0,,,,,,12441000.0,,1090000.0,,1769000.0,32338000.0,275000.0,,,,,,,,,,,,,4017000.0,62227000.0,,,,,0.0,11913000.0,0.0,-8275000.0,,,-1231000.0,1494000.0,10800000.0,10531000.0,,719000.0,,,,19569000.0,,,,,,,,,,,,-0.26,,,,,,,,,,117623000.0,,0.0,,,-2490000.0,,,,32338000.0,4980000.0,,,,,,7024000.0,,325000.0,,0.0,3555000.0,-0.26,62726000.0,847000.0,62227000.0,,69646000.0,,,,-7948000.0,,,-963000.0,,,,,,,,-9038000.0,14063000.0,,1366000.0,-14770000.0,,,,,,,,,,,,,-12789000.0,,,10144000.0,,,-8130000.0,2588000.0,-7419000.0,,,89327000.0,,20955000.0,,,,,,-8337000.0,,145000.0,145000.0,-179739000.0,499000.0,1366000.0,6185000.0,,,0.0,,5516000.0,,,,,,,,,,,,,,,,
1191110400,6582000.0,,2877000.0,42418000.0,,,,,,8615000.0,28396000.0,,,,126812000.0,-3925000.0,,,,,,-9382000.0,-9382000.0,,,,,,12257000.0,,1101000.0,,2733000.0,32422000.0,275000.0,,,,,,,,,,,,,-876000.0,59518000.0,,,,,0.0,15401000.0,0.0,-9382000.0,,,-42000.0,2458000.0,14600000.0,8478000.0,,774000.0,,,,18449000.0,,,,,,,,,,,,-0.29,,,,,,,,,,111411000.0,,0.0,,,-3872000.0,,,,32422000.0,499000.0,,,,,,6989000.0,,325000.0,,0.0,5312000.0,-0.29,59518000.0,2075000.0,59518000.0,,62227000.0,,,,-8870000.0,,,-1375000.0,,,,,,,,-9971000.0,11355000.0,,680000.0,-15380000.0,,,,,,,,,,,,,-2550000.0,,,12668000.0,,,-9237000.0,690000.0,-2709000.0,,,84394000.0,,22413000.0,,,,,,4161000.0,,145000.0,145000.0,-189121000.0,,680000.0,7033000.0,,,0.0,,5832000.0,,,,,,,,,,,,,,,,
1199059200,8476000.0,,3773000.0,47091000.0,,,,,,11679000.0,29163000.0,,,,126117000.0,-6683000.0,,,,,,-8301000.0,-8301000.0,,,,,,13540000.0,,1645000.0,,5014000.0,32488000.0,1937000.0,,,,,,,,,,,,,-46867000.0,5576000.0,,,,,3674000.0,22116000.0,0.0,-8301000.0,,,-161000.0,3077000.0,16269000.0,12242000.0,,1213000.0,,,,20826000.0,,,,,,,,,,,,-0.26,,,,,,,,,,104001000.0,,-50543000.0,,,-2121000.0,,,,32488000.0,4380000.0,,,,,,6808000.0,,326000.0,,0.0,7413000.0,-0.26,50034000.0,2786000.0,5576000.0,,59518000.0,,,,-6939000.0,,,-704000.0,,,,,,,,-8584000.0,16015000.0,,-1172000.0,-15879000.0,,,,,,,,,,,,,-5979000.0,,,17102000.0,,,-8134000.0,2060000.0,-53942000.0,,,79026000.0,,23325000.0,,,,,,-851000.0,,167000.0,167000.0,-197422000.0,44458000.0,696000.0,7446000.0,,,0.0,,6883000.0,,,,,,,,,,,,,,,,
