,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyOperatingExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyPretaxIncome,annualCapitalStock,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,trailingGrossProfit,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualOtherNonCashItems,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyInterestExpense,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyBasicAverageShares,quarterlyTotalRevenue,quarterlyOperatingIncome,annualDilutedAverageShares,annualPurchaseOfInvestment,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyBasicEPS,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,quarterlyTaxProvision,annualInventory,trailingNetIncome,trailingCashDividendsPaid,annualChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,trailingBeginningCashPosition,quarterlyNetPPE,trailingCostOfRevenue,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualDilutedEPS,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,annualCommonStockIssuance,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyFreeCashFlow,trailingFreeCashFlow,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,quarterlyTotalAssets,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,annualTaxProvision,annualTotalAssets,trailingPurchaseOfInvestment,annualPretaxIncome,annualCashDividendsPaid,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualNonCurrentDeferredRevenue,annualLongTermDebt,annualNetIncome,trailingTotalRevenue,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,annualOtherCurrentAssets,annualBasicEPS,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualSaleOfInvestment,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,quarterlyChangeInInventory,annualBasicAverageShares,annualOperatingCashFlow,trailingNetOtherInvestingChanges,quarterlyDilutedEPS,annualCurrentAssets,quarterlyCostOfRevenue,annualEbitda,quarterlyCashDividendsPaid,quarterlyAccountsReceivable,annualNetPPE,annualCurrentLiabilities,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingOtherIncomeExpense,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,annualAccumulatedDepreciation,trailingOtherNonCashItems,trailingOperatingCashFlow,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,trailingBasicEPS,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualOtherIncomeExpense,trailingCommonStockIssuance,annualGoodwill,annualRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,trailingDilutedEPS,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,trailingChangeInAccountPayable,annualInvestmentsAndAdvances,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingBasicAverageShares,quarterlyGoodwill,quarterlyIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,trailingDepreciationAndAmortization,annualStockBasedCompensation
1459382400,1881545943.0,,,7700681186.0,576675969.0,3197996260.0,,,-377028803.0,,,32365306.0,,,,,18142719128.0,,-354604656.0,,-4445147359.0,1345077033.0,5464204616.0,5177415661.0,6480325532.0,,,,,12999324.0,,,220749236.0,,,,,,,,10612862426.0,1345999007.0,,-504090108.0,7736951289.0,9225769905.0,211511616.0,,,38089633451.0,,,-0.045,,,,15823066.0,,,,,,,,38089633451.0,,,,,8121838411.0,,1016120916.0,,-156279567.0,468798794.0,,,-1716767945.0,,,,19432295091.0,,28454415425.0,7736951289.0,,12160052329.0,,,,1881289918.0,,,542447672.0,,61000123989.0,,-348162808.0,,,,,,,,41567828898.0,,,,,,,,,,1375816248.0,-24147243.0,,,788187585.0,40614467754.0,,0.0,,,,10751870775.0,-348162808.0,0.0,,-392851869.0,,-869504244.0,3666795054.0,6122300446.0,,,,,-0.045,,8437582320.0,,-153761170.0,712977318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,1859901564.0,,,7700681186.0,895319061.0,3666795054.0,,,870104360.0,,,36383574.0,,,,,18955533931.0,,490093162.0,,-3558475956.0,1747434803.0,3829272917.0,5458387496.0,4353991461.0,,,,,558417174.0,,,249736488.0,,,,,,,,9127752899.0,1333679751.0,,-526337673.0,,11775392655.0,1140348425.0,,,38104911461.0,,,,,,,46334155.0,,,,,,,,38104911461.0,,,,,7878099873.0,,524718544.0,,1119840848.0,-1215950830.0,,,-915852166.0,,,,17832565110.0,,26858168125.0,,,11484072607.0,,,,-2384502198.0,,,823960411.0,,59565048326.0,,800915779.0,,,,,,,,41732483216.0,,,,,,,,,,1364202654.0,-243582224.0,,,2035667486.0,38342240732.0,,494559399.0,,,,10083486379.0,800915779.0,0.0,,823770205.0,,279517196.0,2799258322.0,6756239053.0,,,,,,,9739725169.0,,-255539624.0,880464995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,1847907241.0,,,7700681186.0,575949543.0,2799258322.0,,,364207196.0,,,36536311.0,,,,,19271651421.0,,283014007.0,,-6892055018.0,2295573025.0,4420034685.0,7977602309.0,4908328685.0,,,,,204594982.0,,,256998845.0,,,,,,,,9928070853.0,1390449179.0,,-625128114.0,7705416884.0,11990240146.0,663008716.0,,,38076660563.0,,,0.0398,,,,27759087.0,,,,,,,,38076660563.0,,,,,6413894316.0,,488294000.0,,621206041.0,255657466.0,,,-609176574.0,,,,20422479649.0,,29760021776.0,7705416884.0,,11298588557.0,,,,1127603850.0,,,534391986.0,,62627459674.0,,306675592.0,,,,,,,,42204980025.0,,,,,,,,,,1421439755.0,-325716074.0,,,1238958259.0,41058610333.0,,-494559399.0,,,,9840612491.0,306675592.0,0.0,,336448109.0,,-462304108.0,3054889748.0,7569414336.0,,,,,0.0398,,10751281887.0,,-454325258.0,690571963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,1821768927.0,,5867423302.0,7700681186.0,859216049.0,3054889748.0,,1428669741.0,511292787.0,7700681186.0,,35065411.0,,-18554976223.0,9818485830.0,777721329.0,19764171955.0,,-314658037.0,3546410358.0,-3659297890.0,2477730789.0,5312101041.0,6942952420.0,5867423302.0,,,662543109.0,41827215832.0,-175871578.0,37780793113.0,2475064214.0,224657751.0,35065411.0,2907160622.0,,,,,,10253036285.0,1269496538.0,1256695306.0,-475357754.0,,15283697604.0,795583256.0,7699827112.0,-531910709.0,37780793113.0,,-1937596411.0,,-2130913649.0,,,21963926.0,10548061832.0,,,-5520020172.0,0.0,888911040.0,,37780793113.0,,,,,9818485830.0,0.1596,555322261.0,-1618865777.0,735950538.0,1269215899.0,5717612635.0,,-190568622.0,44165024589.0,2488947365.0,,24418315198.0,555322261.0,33550453810.0,,2810452013.0,10614570779.0,42557487675.0,48275100310.0,,1864555795.0,,-190568622.0,574264145.0,103844476.0,66245531030.0,,469463844.0,4324131687.0,111880234.0,66245531030.0,,1368575540.0,-962867349.0,6942952420.0,41827215832.0,1269496538.0,9150835627.0,1228892407.0,,10253036285.0,,,2477730789.0,0.1596,1428669741.0,61534832.0,,600139902.0,1654799305.0,44165024589.0,19764171955.0,0.0,5312101041.0,859929107.0,3441367515.0,9150835627.0,469463844.0,0.0,,489328861.0,,-885305255.0,4324131687.0,10548061832.0,,7699827112.0,4619861014.0,,,24418315198.0,13628898299.0,5698854095.0,-99241297.0,859929107.0,37780793113.0,33550453810.0,0.0,1821768927.0,1228892407.0,10614570779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,1811064112.0,,,7700681186.0,700329669.0,3834247326.0,,,1088065443.0,,,33903137.0,,,,,20678873389.0,,-202202486.0,,-5900885449.0,2162707840.0,4843069043.0,6463315790.0,5860150243.0,,,,,20216873.0,,,236461410.0,,,,,,,,11982139719.0,1562293728.0,,-326753803.0,7514556642.0,17336558057.0,1283177902.0,,,37049069802.0,,,0.12,,,,78550774.0,,,,,,,,37049069802.0,,90000000.0,,,7531543288.0,,1017081200.0,,1324526853.0,-650906625.0,,,712020659.0,,,,26447828180.0,,32188159148.0,7514556642.0,,13382267583.0,,,,1317995648.0,,,515316422.0,,68762878637.0,,901746797.0,,,,,,,,42315050457.0,,,,,,,,,,1721750659.0,-1553893199.0,,,1983507571.0,45570426731.0,,90000000.0,,,,11626613787.0,901746797.0,0.0,,1009514669.0,,-2062608102.0,3183340701.0,11570372675.0,,,,,0.12,,15353050486.0,,-101027590.0,1005268259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,1900941778.0,,,7700681186.0,620882581.0,3183340701.0,,,1153987526.0,,,36607390.0,,,,,21426635020.0,,131425580.0,,-2196639103.0,2552173094.0,4832966727.0,4588142228.0,5660153661.0,,,,,100883999.0,,,239237732.0,,,,,,,,9557453854.0,1260054211.0,,-672116646.0,,17851021583.0,1274569348.0,,,36441654454.0,,,,,,,259368397.0,,,,,,,,36441654454.0,,1470000.0,,,7971243032.0,,827186934.0,,1393225258.0,-227139321.0,,,1452827892.0,,,,24783044421.0,,28402777476.0,,,13685739066.0,,,,-857274041.0,,,566858685.0,,66223275209.0,,741649717.0,,,,,,,,41440230788.0,,,,,,,,,,1422644929.0,365889633.0,,,1895451929.0,42088516542.0,,211470000.0,,,,12016486747.0,741649717.0,0.0,,894619129.0,,-66100470.0,3446085741.0,10036548828.0,,,,,,,15955569654.0,,-221396170.0,928199991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,1885155973.0,,,7700681186.0,761268015.0,3446085741.0,,,1647814057.0,,,36608654.0,,,,,22522223642.0,,-83399944.0,,-14368603479.0,3030479209.0,4025893859.0,4157009694.0,5435356178.0,,,,,133389953.0,,,252103859.0,,,,,,,,10530936834.0,1303617268.0,,,7699910723.0,17677260858.0,1669458601.0,,,35756891244.0,,,0.1424,,,,230717994.0,,,,,,,,35756891244.0,,0.0,,,11157755980.0,,1409462319.0,,1899917916.0,-426077401.0,,,2549295179.0,,,,27511359055.0,,32587108051.0,7699910723.0,,9561718045.0,,,,1255366727.0,,,582590064.0,,67698491842.0,,1096467287.0,,,,,,,,40187132787.0,,,,,,,,,,1466528213.0,233765670.0,,,2430726616.0,42148826096.0,,0.0,,,,7848581178.0,1096467287.0,0.0,,1417096063.0,,316395045.0,2530123979.0,10473757426.0,,,,,0.1424,,15246534242.0,,-257732388.0,949807958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,1883604173.0,,6524491497.0,7700681186.0,704377652.0,2530123979.0,,1623387119.0,1919099537.0,7700681186.0,,26841665.0,,-17371993271.0,11504062614.0,-1383629672.0,23895739812.0,,232602500.0,4324131687.0,5094134760.0,3677183960.0,4978352093.0,4630303694.0,6524491497.0,,,942073572.0,40093051200.0,469349123.0,34936455471.0,2284531858.0,138681313.0,26841665.0,2786857917.0,,,,,,11778382830.0,1462490533.0,5072238129.0,-518259304.0,,20363189126.0,2657707407.0,7700372736.0,-2750126487.0,34936455471.0,,-3414422532.0,,-1484519774.0,,,168091269.0,11445747808.0,,,-897685976.0,302940000.0,918992554.0,,34936455471.0,,1470000.0,,,11504062614.0,0.5362,1546139404.0,-5180135605.0,2057780850.0,-79506325.0,9671771175.0,,3643443763.0,44954325666.0,3005396629.0,92940000.0,32098538779.0,1546139404.0,36118138248.0,,6884913258.0,8836187418.0,63556258449.0,73228029624.0,,1289308295.0,,3643443763.0,619766687.0,78425650.0,72191589979.0,,1389076060.0,2940502015.0,736728434.0,72191589979.0,,5808966563.0,-928472133.0,4630303694.0,40093051200.0,1462490533.0,6975958634.0,4128939861.0,,11778382830.0,,,3677183960.0,0.5362,1623387119.0,-1795888591.0,,723839948.0,3362085059.0,44954325666.0,23895739812.0,1470000.0,4978352093.0,966447592.0,3607963803.0,6975958634.0,1389076060.0,0.0,,1751008268.0,,-1602109005.0,2940502015.0,11445747808.0,,7700372736.0,4489916403.0,,,32098538779.0,17001104067.0,10335922920.0,-348315985.0,966447592.0,34936455471.0,36118138248.0,0.0,1883604173.0,4128939861.0,8836187418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,1873216018.0,,,7700681186.0,752946670.0,3323932010.0,,,1780260699.0,,,34584449.0,,,,,25306183813.0,,247775374.0,,-4323611812.0,2896237228.0,4651600809.0,4089594209.0,6417333119.0,,,,,788724510.0,,,251329625.0,,,,,,,,10363613073.0,1439864782.0,,-249017194.0,7877561589.0,18307871529.0,1694198974.0,,,34426715775.0,,,0.18,,,,150265870.0,,,,,,,,34426715775.0,,,,,12255649634.0,,1765732310.0,,2031590324.0,14207340.0,,,5061404849.0,,,,31421958738.0,,34566309448.0,7877561589.0,,7462236385.0,,,,384478897.0,,,590916784.0,,70889263917.0,,1417961086.0,,,,,,,,39467305179.0,,,,,,,,,,,-281212694.0,,,2447145644.0,42028545833.0,,,,,,5617132474.0,1417961086.0,1028343751.0,,1629994829.0,,553851845.0,3338139350.0,12611681020.0,,,,,0.18,,15860725885.0,,-168152866.0,895676336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,1907760736.0,,,7700681186.0,1148192704.0,3338139350.0,,,2422024360.0,,,25349304.0,,,,,26039263608.0,,-190439833.0,,-4204204184.0,5023362643.0,7538181813.0,6843480037.0,9466388850.0,,,,,27477848869.0,,,225046081.0,,,,,,,,8690455040.0,1368276758.0,,-904833592.0,,21755169914.0,2465352368.0,,,33821644385.0,,,,,,,195773906.0,,,,,,,,33821644385.0,,,,,13274044005.0,,1928207037.0,,2647070441.0,1963937455.0,,,5432175348.0,,,,34816234773.0,,39232205980.0,,,4490876643.0,,,,2642065291.0,,,572764535.0,,73078028237.0,,2010557847.0,,,,,,,,38261793464.0,,,,,,,,,,,-28914504178.0,,,3613545072.0,43723082623.0,,,,,,2933486964.0,2010557847.0,51148671.0,,2226250454.0,,-2519949252.0,4918646810.0,11333539937.0,,,,,,,18141624842.0,,-111664845.0,1111369601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,1892768172.0,,,7700681186.0,792750918.0,4918646810.0,,,2831718450.0,,,26002988.0,,,,,28210895687.0,,35729714.0,,-7071398871.0,5637780069.0,7181138165.0,10336098934.0,9180403879.0,,,,,10981553201.0,,,232064887.0,,,74870695.0,,,,,10291999715.0,1432683028.0,,-314320775.0,7701670854.0,23053537244.0,2804994395.0,,,33651255366.0,,,0.2798,,,,298330061.0,,,,,,,,33651255366.0,,,,,6429533138.0,,1999265714.0,,3063783337.0,-1601651708.0,,,7586508333.0,,,,35927612486.0,,36996055015.0,7701670854.0,,5290860205.0,,,,3513001584.0,,,555850320.0,,74160201272.0,,2154927505.0,,,,,,,,38232588786.0,,,,,,,,,,,-11238641188.0,,,3597745313.0,42286915220.0,,,,,,3667332812.0,2154927505.0,143120746.0,,2533388389.0,,-368517190.0,3316995102.0,11822651426.0,,,,,0.2798,,19455791931.0,,-1692672448.0,1081513773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,1855265330.0,,11847258793.0,7700681186.0,1072032115.0,3316995102.0,,-1133772377.0,1204920419.0,7700681186.0,,24066311.0,,-20778250231.0,8576844931.0,3993673761.0,28173623272.0,,-156125008.0,2940502015.0,-5179035364.0,8551901371.0,9762844718.0,11817659292.0,11847258793.0,,,910542165.0,38466731476.0,16757338400.0,33207848912.0,2339710153.0,73047116.0,24066311.0,3765922407.0,344578221.0,,,,,10342007979.0,1364795555.0,7057988694.0,-1103962278.0,,18835234801.0,1426363225.0,7700552714.0,-57685087518.0,33207848912.0,,-4011703200.0,,-2572133839.0,,,536565397.0,11053918748.0,,,391829060.0,5625000.0,879897330.0,,33207848912.0,,,,801240784.0,8576844931.0,0.7718,2084414075.0,2501948998.0,1277967535.0,3617180674.0,12156831369.0,,7405577274.0,44879647973.0,11298296267.0,5625000.0,38405267817.0,2084414075.0,39737027081.0,,8390908962.0,5142620892.0,69794982119.0,81951813488.0,,4758750495.0,,7405577274.0,620178514.0,-63059753.0,76871999293.0,,359840147.0,6934175776.0,1180935234.0,76871999293.0,,8238923928.0,-2572752316.0,11817659292.0,38466731476.0,1364795555.0,3596387552.0,5943286585.0,,10342007979.0,,,8551901371.0,0.7718,-1133772377.0,-17250729458.0,,56005464980.0,2498395340.0,44879647973.0,28173623272.0,,9762844718.0,1121768976.0,3912544585.0,3596387552.0,359840147.0,-2432279109.0,,668355022.0,,-1677088603.0,6934175776.0,11053918748.0,,7700552714.0,13870430106.0,,,38405267817.0,16336839461.0,13031365843.0,-600262157.0,1121768976.0,33207848912.0,39737027081.0,-2432279109.0,1855265330.0,5943286585.0,5142620892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,1873581304.0,,,7700681186.0,861970504.0,6934175776.0,,,244338973.0,,,24041617.0,,,,,28230941232.0,,,,-3434839222.0,7350389312.0,6826439702.0,12319794221.0,8882087154.0,,,,,10283048983.0,,,135933575.0,,,136835720.0,,,,,11673070003.0,1378083474.0,,-651138203.0,8374594600.0,17717438947.0,113488835.0,,,32890792550.0,,,0.01,,,,75839987.0,,,,,,,,32890792550.0,,,,,7381679154.0,,2055647452.0,,380272548.0,-2601148749.0,,,7489323221.0,,,,38058108300.0,,38936062570.0,8374594600.0,,5281938271.0,,,,-2940560792.0,,,596823189.0,,76361754023.0,,83745946.0,,,,,,,,38303645723.0,,,,,,,,,,-659435014.0,-10045503360.0,,,975459339.0,44218000841.0,,,,,,3723448780.0,83745946.0,-303377193.0,,168498986.0,,-413130903.0,4333027027.0,10393118697.0,,,,,0.01,,16741979608.0,,-58343255.0,1434006515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,1860731274.0,,,7700681186.0,868178393.0,4333027027.0,,,1412954699.0,,,22783318.0,,,,,26945085961.0,,,,-3022558784.0,8841494770.0,9045908246.0,11486840999.0,11059082565.0,,,,,14328976178.0,,,279572043.0,,,217699985.0,,,,,14443837895.0,1368917400.0,,-991145335.0,,19309254874.0,1510631484.0,,,32956874387.0,,,,,,,163773984.0,,,,,,,,32956874387.0,,,,,10698902373.0,,2013174319.0,,1692526742.0,2513547458.0,,,6163026117.0,,,,43551831531.0,,46613517450.0,,,4845264822.0,,,,4271290036.0,,,546025347.0,,81963554234.0,,1060914065.0,,,,,,,,38411722703.0,,,,,,,,,,-1285032037.0,-13393461653.0,,,2378809877.0,51458782272.0,,,,,,2890868796.0,1060914065.0,-199454377.0,,1249180715.0,,-73467166.0,6846574485.0,11515468174.0,,,,,,,16930444997.0,,-381978987.0,1237844195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,1850201044.0,,,7700681186.0,1022197830.0,6846574485.0,-19642081863.0,,611719755.0,,1824351332.0,22783318.0,7526546815.0,,,,27267530658.0,643900883.0,0.0,,-8005648493.0,7082680764.0,5689467287.0,10625073029.0,6927011208.0,-407282685.0,-3201663058.0,,,14735432772.0,,,180846836.0,,,207426589.0,2553621272.0,3824378842.0,,,14075613054.0,1361052937.0,,-455417242.0,7688730144.0,20554785988.0,651684429.0,,,33173914955.0,2491600685.0,,0.0416,,-1030330417.0,,144133206.0,,1824351332.0,-3569939169.0,,,,4210740413.0,33173914955.0,68890167795.0,,,,7648346309.0,,1237543921.0,,792566591.0,-3936862068.0,,,6482877292.0,,,,38157512271.0,,40673100025.0,7688730144.0,,5359387735.0,,,906540515.0,-1791712952.0,4297766787.0,,728573635.0,,77043152882.0,3726976430.0,319851174.0,,,,-55661286573.0,,,,38885640611.0,,,,76416714610.0,,-2852772834.0,3702167973.0,,,-1425701684.0,-14971592102.0,920312574.0,,1673882259.0,46032487760.0,,154205310.0,,,,3418939300.0,319851174.0,-198557388.0,56104796333.0,467586549.0,3473933846.0,-689086162.0,3733296418.0,11382354778.0,,,,-196640632.0,0.0416,,18880903729.0,,-2529354770.0,1336972523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
