date,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingInterestExpense,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualInterestExpense,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,annualBeginningCashPosition,quarterlyBasicAverageShares,annualCapitalExpenditure,annualOtherIncomeExpense,annualSellingGeneralAndAdministration,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualChangeInInventory,annualNetOtherFinancingCharges,annualInventory,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,trailingChangeInInventory,trailingTaxProvision,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,annualNetIncomeContinuousOperations,annualTotalRevenue,annualCostOfRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCapitalStock,trailingOtherNonCashItems,trailingFreeCashFlow,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualGrossProfit,quarterlyPurchaseOfBusiness,annualOperatingExpense,quarterlyCurrentAssets,annualResearchAndDevelopment,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingCostOfRevenue,trailingBeginningCashPosition,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyNetPPE,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyTaxProvision,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingNetIncome,annualGoodwill,annualTotalAssets,quarterlyDilutedAverageShares,annualNetOtherInvestingChanges,trailingPretaxIncome,annualBasicAverageShares,quarterlyGoodwill,annualCashDividendsPaid,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualPretaxIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,trailingChangeInWorkingCapital,quarterlyNetIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingPurchaseOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualOtherNonCashItems,annualOtherCurrentAssets,annualBasicEPS,annualOperatingIncome,trailingTotalRevenue,annualLongTermDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCashAndCashEquivalents,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualTaxProvision,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyBasicEPS,trailingOtherIncomeExpense,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCommonStockIssuance,annualNetPPE,annualDilutedEPS,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualSaleOfInvestment,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,trailingNetOtherInvestingChanges,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualStockBasedCompensation,quarterlyStockBasedCompensation,trailingBasicEPS,trailingCommonStockIssuance,trailingStockBasedCompensation,trailingBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1997-12-31,,,-4682180686.0,,1503372361716.0,,,1105661656463.0,238568876797.0,119526394663.0,29963340647.0,,,104668972151.0,,655688398078.0,,-162686160763.0,-9495148542.0,964437670297.0,,,990137349202.0,,,,,,651019296109.0,651019296109.0,,221998142358.0,460266208664.0,,,-1724324823456.0,-44166827309.0,0.0,568191781348.0,,,21566804333.0,,777725289663.0,,,-801908454138.0,,538947770136.0,119526394663.0,2777749467479.0,1396950841487.0,,,,,,,,,1237782855597.0,,,1503372361716.0,1380798625992.0,,1105099271632.0,1889116040914.0,,1570714675549.0,-801908454138.0,,-9678250580.0,,,,,-1724324823456.0,238568876797.0,,,,,,-79322418605.0,,,,,701463907578.0,595853267803.0,,,990137349202.0,595853267803.0,,,,,,2879253390116.0,,-14373509983.0,,1303250814.0,,-13811125152.0,228262847801.0,-8684268088.0,229557640784.0,2879253390116.0,,,119526394663.0,,33633937639.0,-9128944466.0,,460266208664.0,,,,,33633937639.0,-176209554141.0,,1105661656463.0,104668972151.0,332931819952.0,0.0,-25974331962.0,221998142358.0,18.472171,275699354360.0,,228262847801.0,,1237782855597.0,1319340330.0,,,651019296109.0,,140661601335.0,538947770136.0,110031246121.0,,,,,1570714675549.0,288673441624.0,,,,33633937639.0,,,,,,,,568191781348.0,,,,,,12137049376.0,701463907578.0,18.052379,153557216297.0,288673441624.0,5179171932.0,,332931819952.0,651019296109.0,,,416360955695.0,1889116040914.0,,,,,,,,,,,,,,,
1998-03-31,,,,,,,,,,,,,,,,,1299350325.0,,,,,,,,,,,,,,,,,,,663600298305.0,,,,,,,,663600298305.0,,,,,,,,,,,,,,,,21.305055,,,,,,,,,,,,,,,,,,663600298305.0,,,,,,,,,,,,,,,,,,,,,,,,1299350325.0,,,,,,,,,,,,,,27682730400.0,,,,,,,,27682730400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27682730400.0,21.305055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,,,,,,1165818712452.0,,,,,,,,,1299350325.0,,,,,,,,,,,,605360473314.0,605360473314.0,,234000102174.0,441950795598.0,,,68048002164.0,,,,,,,,692719770498.0,,,-851836505652.0,,,,,,,,,,,,,22.239943,1226156089626.0,59476010058.0,,1577177082414.0,,,,1887783285840.0,,,,,,,,,,68048002164.0,253269718140.0,,,,,,,,,,,725340576762.0,631673849406.0,,30578532618.0,1015885262196.0,,,,384405915042.0,,,,1299350325.0,,,,,,206325210318.0,,,2903668548036.0,,,,,28897477440.0,,,,,,,240265853292.0,28897477440.0,,,,102391542660.0,308716752978.0,,,,,,,,,,,,,,,,530935575888.0,,,,7585587828.0,,1534872842604.0,290544685434.0,,,,28897477440.0,22.239943,,,,1222585584.0,,,625630386576.0,308313855456.0,240265853292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,,,,,,,,,,,,,,,1320839580.0,,,,,,,,,,,,,,,,,,,984570833766.0,,,,,,,,984570833766.0,,,,,,,,,,,,,,,,27.377694,,,,,,,,,,,,,,,,,,984570833766.0,,,,,,,,,,,,,,,,,,,,,,,,1320839580.0,,,,,,,,,,,,,,36161541858.0,,,,,,,,36161541858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36161541858.0,27.377694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,,,-145272296012.0,,1582329864632.0,,,1127589183664.0,232280728656.0,107618391352.0,28368599880.0,,,142446829036.0,,635547781408.0,,-190513946664.0,7485208884.0,978511621644.0,,,1036365336580.0,,,,,,490275485396.0,490275485396.0,,200927159632.0,394357717368.0,,,-2092841533326.0,15460317284.0,-398755420.0,539459118200.0,,,-174689052996.0,,426871179630.0,,,-853268240728.0,,396135027240.0,107618391352.0,2775839015728.0,1382302752948.0,,,,,,,,,1022773473264.0,,,1582329864632.0,1393536262780.0,,1137409960008.0,1635683339828.0,,1342324673840.0,-853268240728.0,,1902633004.0,,,,,-2092841533326.0,232280728656.0,,,,,,-18923792932.0,,,,,729061623904.0,670478756200.0,,,1036365336580.0,670478756200.0,,,,,,2672048676408.0,,-28243276748.0,,1267419300.0,,-15334994152.0,177104371540.0,-5286357568.0,229250187464.0,2672048676408.0,,,107618391352.0,,14539704534.0,51621737372.0,,394357717368.0,,,,,14539704534.0,-211431516696.0,,1127589183664.0,142446829036.0,319551200576.0,0.0,-13876688616.0,200927159632.0,84.911435,256126302772.0,,177104371540.0,,1022773473264.0,1289611478.0,,,490275485396.0,,158898338364.0,396135027240.0,121631796112.0,,,,,1342324673840.0,307303712676.0,,,,14539704534.0,,,,,,,,539459118200.0,,,,,,,729061623904.0,83.450243,242135684036.0,307303712676.0,9273911768.0,,319551200576.0,490275485396.0,,,415024641136.0,1635683339828.0,,,,,,,,,,,,,,,
1999-03-31,,,,,,,,,,,,,,,,,1251874063.0,,,,,,,,,,,,,,,,,,,637191847575.0,,,,,,,,637191847575.0,,,,,,,,,,,,,,,,11.91497,,,,,,,,,,,,,,,,,,637191847575.0,,,,,,,,,,,,,,,,,,,,,,,,1335332334.0,,,,,,,,,,,,,,15910444040.0,,,,,,,,15910444040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15910444040.0,12.709301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,,,,,,,1197854799405.0,,,,,,,,,1251874063.0,,,,,,,,,,,163434734355.0,525548415709.0,536310747493.0,,199903041042.0,399454609537.0,,-49727305529.0,79420675879.0,,,,,,,,648466849215.0,,,-907696032242.0,,,,,,,,,,,,,12.125803,1042067622883.0,36577384374.0,,1691346494879.0,,,,1641449512948.0,,,,,,,,,,41934310780.0,219549144445.0,,,,,,,10762331784.0,,,,783650462637.0,707489997625.0,,20385407726.0,1121064107757.0,,,,330614469297.0,,,,1335332334.0,,,,,,169591563799.0,,,2762513620705.0,,,,,16191976648.0,,,,,,,238431704039.0,16191976648.0,,,,147182158992.0,316773722791.0,,,,,,,,,,,,,,,,423063868901.0,,,,5235728976.0,,1358841345674.0,337413645120.0,,,,16191976648.0,12.93419,,,,-2072476053.0,,,535922915717.0,317852379918.0,275918069138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,,,,,,,,,,,,,,,,1316841579.0,,,,,,,,,,,,,,,,,,,797555415106.0,,,,,,,,797555415106.0,,,,,,,,,,,,,,,,17.014402,,,,,,,,,,,,,,,,,,797555415106.0,,,,,,,,,,,,,,,,,,,,,,,,1316841579.0,,,,,,,,,,,,,,22405272196.0,,,,,,,,22405272196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22405272196.0,17.014402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,,,-18774926820.0,,1664628370080.0,,,1205061928785.0,214347081195.0,70416201570.0,20411086020.0,,,144513761340.0,,500449969305.0,,-200899897770.0,-9878311170.0,950690303160.0,,,1103752996320.0,,,,,164382869625.0,481675042485.0,490704596070.0,,184875763605.0,365589547245.0,,-74976995340.0,-1758430537276.0,108191027100.0,-4959607575.0,437365806150.0,,,-123131205795.0,,694018713599.0,,,-915901468170.0,,299161483725.0,70416201570.0,2628949924575.0,1343245799220.0,,,164382869625.0,,,,,,879098112165.0,,,1664628370080.0,1285704125355.0,,1109203451655.0,1490377415280.0,,1189313896485.0,-915901468170.0,,-5982207075.0,,,,,-1758430537276.0,214347081195.0,,,,,,73156768230.0,9029553585.0,,,,748726901910.0,737846443230.0,,,1103752996320.0,737846443230.0,,,,,,2594130411600.0,,8814807690.0,,1310720268.0,,-14837918745.0,165702022980.0,-22180183155.0,154565914425.0,2594130411600.0,,,70416201570.0,,19621706397.0,108804586800.0,,365589547245.0,,,,,19621706397.0,-201493005480.0,,1205061928785.0,144513761340.0,310215784320.0,481675042485.0,4765313670.0,184875763605.0,53.723287,176500673700.0,,165702022980.0,,879098112165.0,1329845102.0,,,481675042485.0,,158513148495.0,299161483725.0,84149712855.0,,,,,1189313896485.0,355026094410.0,,,,19621706397.0,,,,,,,,437365806150.0,,,-74976995340.0,,9029553585.0,,748726901910.0,52.950679,309704484570.0,355026094410.0,6657122745.0,,310215784320.0,490704596070.0,,,335013822195.0,1490377415280.0,,,,,,,,,,,,,,,
2000-03-31,,,,,,,,,,,,,,,,,1317762172.0,,,,,,,,,,,,,,,,,,,682182478200.0,,,,,,,,682182478200.0,,,,,,,,,,,,,,,,26.043978,,,,,,,,,,,,,,,,,,682182478200.0,,,,,,,,,,,,,,,,,,,,,,,,1317762172.0,,,,,,,,,,,,,,34319769200.0,,,,,,,,34319769200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34319769200.0,26.043978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,,,,,,,1245078856770.0,,,,,,,,,1306680660.0,,,,,,,,,,,164164066430.0,496736906890.0,509258794310.0,,188677252820.0,434870293620.0,,-91048978020.0,94550861790.0,,,,,,,,680744981350.0,,,-950496149330.0,,,,,,,,,,,,,25.48098,864646938120.0,57303552600.0,,1705841866750.0,,,,1517589084690.0,,,,,,,,,,61548260200.0,219557500610.0,,,,,,,12521887420.0,,,,755345717420.0,795139851170.0,,23133656420.0,1104048446760.0,,,,352947436940.0,,,,1306680660.0,,,,,,165755831780.0,,,2621637531450.0,,,,,34169896180.0,,,,,,,233246682620.0,34169896180.0,,,,145911823750.0,311667655530.0,,,,,,,,,,,,,,,,210219143890.0,,,,3714119150.0,,1176314593650.0,348702729340.0,,,,34169896180.0,26.188785,,,,-1697883040.0,,,437523235870.0,327797544410.0,266249284210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,,,,,,,,,,,,,,,1314048858.0,,,,,,,,,,,,,,,,,,,698738127840.0,,,,,,,,698738127840.0,,,,,,,,,,,,,,,,24.521794,,,,,,,,,,,,,,,,,,698738127840.0,,,,,,,,,,,,,,,,,,,,,,,,1314048858.0,,,,,,,,,,,,,,32222835360.0,,,,,,,,32222835360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32222835360.0,24.521794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,,,13524044900.0,,1761793374600.0,,,1299225194800.0,281598121350.0,134094343500.0,15013982050.0,,,217301602800.0,,480562036150.0,,-170998940600.0,-15243203150.0,958029587450.0,,,1161004871500.0,,,,,164809970900.0,494086081050.0,504974083300.0,,196098651050.0,444688934000.0,,-111057622950.0,-1840095893140.0,-27850363650.0,-2636042650.0,490762375100.0,,,-100628062900.0,,695777136160.0,,,-990005930900.0,,248704893500.0,134094343500.0,2781827269600.0,1431371158950.0,,,164809970900.0,,,,,,974991948850.0,,,1761793374600.0,1350456110650.0,,1104501870350.0,1671709482300.0,,1335212907500.0,-990005930900.0,,-10314949500.0,,,,,-1840095893140.0,281598121350.0,,,,,,48365652100.0,10888002250.0,,,,771787443700.0,853390155300.0,,,1161004871500.0,853390155300.0,,,,,,2832714353800.0,,-46875714950.0,,1304315836.0,,-14784760950.0,142919355850.0,-3094484850.0,221312972050.0,2832714353800.0,,,134094343500.0,,32127451740.0,175697973150.0,,444688934000.0,,,,,32127451740.0,-212831791350.0,,1299225194800.0,217301602800.0,360220958650.0,494086081050.0,13982487100.0,196098651050.0,102.808185,245954240300.0,,142919355850.0,,974991948850.0,1322825102.0,,,494086081050.0,,146472282900.0,248704893500.0,87218628550.0,,,,,1335212907500.0,389217427800.0,,,,32127451740.0,,,,,,,,490762375100.0,,,-111057622950.0,,10888002250.0,,771787443700.0,101.36967,346696913750.0,389217427800.0,2406821550.0,,360220958650.0,504974083300.0,,,392426523200.0,1671709482300.0,,,,,,,,,,,,,,,
2001-03-31,2944410909.96,,,,,,,1374920973438.21,,,,,,,-30351721114.29,,1312784142.0,,,,,,,,38589589.62,502366465930.05,,167629394016.18,466525817076.51,474565314914.01,,0.0,474385230162.45,,-90598645975.47,150204807095.28,,,,,-47507820334.86,,,726858124690.38,,,-1089336193260.0,-52616274898.02,,,,,,,,,,,,32.804934,973112798679.15,72930162759.39,,1893637823268.3,,,,1714096226487.69,,,,64329224225.85,,,,,,114845267014.29,123781909755.57,-35840648853.54,,,,-2303521058.82,,8039497837.5,,,-13611658024.95,804301630008.3,899253206914.86,,32620814205.9,1205007353158.02,,465843437111.04,161452033042.5,388684561544.01,,,,1312784142.0,,,,,,145517433054.15,,,2919103579645.71,16821403890.99,,,,44064140845.47,,,,35359540080.99,,,223328296132.08,40309348553.49,,,,223043414161.65,368560847215.8,,,,,,,,,,,-49450289122.17,466525817076.51,,,,213493625718.63,,-6817115836.89,,2907586857.12,-1098542206.47,1341673645894.95,400705723149.72,,,,44064140845.47,33.646087,,,,-4660890989.43,,,545202045396.18,338173563146.37,223328296132.08,,-11131204958.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,1313381586.76,,,,,,,1394983339680.0,,,,,,,15698408994.69,,1312784142.0,,,,,,,,1763513351.34,466525817076.51,,164787645671.04,486205577355.12,498657649669.76,,0.0,431568729884.32,,-137013706989.6,160827459598.54,,,,,-57580924587.7,,,757638601718.32,,,-1077420072260.0,-16895405651.9,,,,,,,,,,,,42.429496,906554569992.4,95419654392.16,,1880179100769.2,,,,1667611778950.88,,,,113466291842.95,,,,,,125617975331.59,144048494217.6,29150117170.74,,,,12531403198.82,,12452072314.64,,,18741564569.51,802759028509.2,975768893578.64,,38806081602.4,1153562413963.12,,442234664732.56,133330671577.04,373764107746.33,,,,1312784142.0,,,,,,136314219635.44,,,2821174192914.0,55885367255.25,,,,56613572789.76,,,,34822690400.45,,,258256518640.4,56613572789.76,,,,186449801122.48,322764020757.92,,,,,,,,,,,-56943633345.67,486205577355.12,,,,197606674313.44,,-4008473756.95,,2861811314.88,1098542206.47,1229318590750.32,350803385453.92,,,,56613572789.76,42.429496,,,,4523218511.28,,,515982185251.68,383874493971.99,258256518640.4,,-1625209214.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,2447582407.06,,,,,,,1426963060553.27,,,,,,,10562180412.28,,1312784142.0,,,,,,,,7478448459.47,486205577355.12,,165906716490.67,455230991712.6,460276808429.65,,0.0,385584026203.62,,-143014705632.28,117713900790.97,,,,,-43980701830.12,,,682967988589.41,,,-1031982119140.0,-48944407305.47,,,,,,,,,,,,27.890279,845633961046.3,68625018872.36,,1840977967146.14,,,,1624870660869.65,,,,47673581228.52,,,,,,78555009355.87,136502035886.89,-33991522402.83,,,,-27540762067.42,,5045816717.05,,,-3742501086.17,808995848006.14,1010124121391.26,,31007012646.14,1144224809675.15,,433157111619.65,141183469012.44,374235329113.86,,,,1312784142.0,,,,,,112890098627.72,,,2769095470544.8,3692879398.4,,,,37618006226.22,,,,39158891435.1,,,230177650119.68,37618006226.22,,,,184983810351.1,297873908978.82,,,,,,,,,,,-33155077064.17,455230991712.6,,,,182364429943.35,,-860371390.61,,2531928345.79,-3263921219.6,1143507870025.12,335228961669.01,,,,37618006226.22,28.687144,,,,-7647037680.24,,,505381284615.79,308732659475.55,230177650119.68,,-7467114094.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,337805936.22,,12239336872.8,,1841312063473.44,,,1454589434302.64,141918777443.6,167114539152.48,10683517972.48,,,254501982623.28,77752271434.52,492645618240.64,,-207120596213.12,865718826.24,996113380050.48,,,1211225682672.8,,167184543.17,455230991712.6,,164846503273.76,504884955113.44,509644302285.92,,0.0,353501459103.28,,-134807797760.0,75659316022.71,73661139727.2,-3775671523.2,447105332466.88,,-58051149460.44,-120904953726.56,,737059737230.56,,,-1022375229206.88,-2448865871.17,199570701297.36,163432337879.68,2899824734560.32,1622623404763.28,,,164846503273.76,,,,,,851906687843.92,41657514834.73,,1841312063473.44,1277201329797.04,,996113380050.48,1625949497546.88,,1201680132086.88,-1022375229206.88,79468115959.4,2166271789.2,,,,,33106278406.13,141918777443.6,52921390958.43,,,,-9332855496.82,-26645735424.24,4759347172.48,,,778866330.81,818936834266.56,1033416698743.92,,12594792276.47,1211225682672.8,1033416698743.92,411971181823.92,156915749999.68,418314249720.41,,,2837175180219.68,,7043180840.0,,1304572402.0,,-20090442961.68,95271461619.68,-11645866606.88,278279497842.64,2837175180219.68,21416966498.96,411971181823.92,167114539152.48,,29038366150.31,97816617043.6,,353501459103.28,42553037616.58,,,285639209104.02,29062722558.26,-192078731607.2,,1454589434302.64,254501982623.28,349773444242.96,504884955113.44,5633754782.56,0.0,128.099091,281087949746.56,,95271461619.68,156915749999.68,851906687843.92,1322478346.0,-52529732075.19,504884955113.44,504884955113.44,,151894159533.12,199570701297.36,114847159962.96,40094377.57,,2401974962.91,-511750303.6,1201680132086.88,392288848406.24,,,,29038366150.31,,,,,8563053389.11,,,447105332466.88,318745487510.15,285639209104.02,-134807797760.0,133085306.63,4759347172.48,,818936834266.56,126.36467,304937213256.72,392288848406.24,9447735943.6,,349773444242.96,509644302285.92,,,432982109279.68,1625949497546.88,,,,,,,,,,,,,,,
2002-03-31,-10928507482.75,,,,,,,1485043083163.64,,,,,,,4715772258.99,,1313661834.0,,,,,,,,552638906.82,505890679293.09,,165521599352.72,419372386943.64,425303353412.6,,0.0,346920469309.05,,-126835945506.79,98637007001.65,,,,,-45616101935.69,,,650649377071.59,,,-1032172378567.98,-99384624570.4,,,,,,,,,,,,23.935724,726034215042.11,60831614694.89,,1861548474267.95,,,,1523888627486.94,,,,72240989797.86,,,,,,64507234937.34,104318235975.2,-86518292349.45,,,,9337710206.24,,5930966468.96,-4188120392.69,,-724491265.29,829376095699.97,1054411376269.94,,29199084674.89,1223256783650.98,,425650115054.71,158831186343.7,344270381006.24,,,,1313661834.0,,,,,,94558803005.29,,,2747145411137.92,26624887862.17,,,,31632530020.0,,,,34129772064.31,,,241871761128.01,31632530020.0,,,,259382891780.09,353941694785.38,,,,,,,,,,,-59672508416.3,419372386943.64,,,,115964323414.16,,-6379669920.0,,1782851923.06,-1430109340.4,1079975909827.49,393880687951.01,,,,31632530020.0,23.935724,,,,-3233828100.49,,,444697151240.03,306378996065.35,241871761128.01,,-12696340599.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,2382826767.75,,,,,,,1493994148999.5,,,,,,,6476320517.43,,1313661834.0,,,,,,,,402565013.1,419372386943.64,,164988409804.25,443425213100.5,450654141865.33,,0.0,380954135713.67,,-154383040756.92,112702592060.86,,,,,-58870322646.48,,,730458493116.0,,,-928187855899.62,-20068693264.02,,,,,,,,,,,,33.482336,743906526081.17,63615481482.58,,1755244452937.79,,,,1534557208553.33,,,,129864359111.89,,,,,,75175098289.75,118153418205.66,25734359423.78,,,,27641661367.75,,7228928764.83,17227753483.69,,1658779183.46,827056597038.17,1092291339549.83,,22230721860.0,1218893985822.42,,432994104227.75,141367311667.92,388158204316.42,,,,1313661834.0,,,,,,86787423421.33,,,2753451194375.75,70994036465.41,,,,41384759622.58,,,,37527493771.11,,,267125190509.83,41384759622.58,,,,269985782429.17,356773205850.5,,,,,,,,,,,-70470798632.53,443425213100.5,,,,103431660493.92,,-19093032211.25,,1691208141.5,-960290859.6,1100679731931.67,391837388784.25,,,,41384759622.58,34.279534,,,,-10805565064.08,,,425673503615.25,342300288799.58,267125190509.83,,42159540.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,813385629.16,,,,,,,1536225261832.89,,,,,,,-41561647897.89,,1313661834.0,,,,,,,,-299326567.02,443425213100.5,,163929304152.81,478795334981.4,487009499142.84,,0.0,401024343229.98,,-147325872395.64,135119568814.7,,,,,-38171888722.09,,,686557567554.3,,,-944994174263.82,-41150968012.64,,,,,,,,,,,,43.01655,778860440774.25,95815893475.65,,1760276737790.94,,,,1618772598270.03,,,,108904390788.83,,,,,,91737893897.22,125573134155.6,38761055961.43,,,,15401135468.94,,8214164161.44,-18992298068.09,,5367610454.62,815282563527.12,1130955846741.45,,38966659177.08,1202080695772.89,,425682654648.6,169075568532.93,357771117909.93,,,,1313661834.0,,,,,,79896934837.23,,,2820853294042.92,70732502066.74,,,,56849234298.57,,,,43381674917.48,,,237048555747.15,56849234298.57,,,,270116942744.31,350013877581.54,,,,,,,,,,,-37715420384.1,478795334981.4,,,,83187394855.74,,-417295848.79,,1515575590.05,-5855401830.04,1128874318355.79,386798132245.77,,,,56849234298.57,43.01655,,,,4805062135.68,,,469823322182.88,328786449644.37,237048555747.15,,-10755651391.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
