date,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyAccountsPayable,annualInvestmentsAndAdvances,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingChangesInAccountReceivables,trailingCostOfRevenue,annualInterestExpense,annualDilutedEPS,quarterlyDilutedEPS,trailingChangeInAccountPayable,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualResearchAndDevelopment,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyOtherNonCashItems,quarterlyInvestingCashFlow,annualAccumulatedDepreciation,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,annualBasicAverageShares,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,trailingNetIncomeCommonStockholders,trailingNetIncome,quarterlyStockholdersEquity,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualOtherCurrentAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualBeginningCashPosition,annualLongTermDebt,annualCostOfRevenue,annualFreeCashFlow,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualOtherNonCashItems,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyLongTermDebt,trailingCashDividendsPaid,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyInventory,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualNetPPE,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyCostOfRevenue,annualGrossProfit,annualOperatingCashFlow,annualStockBasedCompensation,annualGoodwill,annualSaleOfInvestment,annualInventory,annualOtherIntangibleAssets,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyDilutedAverageShares,trailingRepaymentOfDebt,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualPretaxIncome,trailingInterestExpense,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,annualGrossPPE,quarterlyOtherIntangibleAssets,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingBasicAverageShares,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
2007-06-30,,2225037000.0,265264000.0,,,,-1512000.0,31956000.0,,864958000.0,,,-6050000.0,,,,,,,551672000.0,,,,,,542848000.0,1048089000.0,-48011000.0,,,,,,,0.21,,,,,,,,557459000.0,,,,,,701648000.0,61137000.0,-181322000.0,,,,,,1473312000.0,,-519875000.0,174776000.0,,130188000.0,751725000.0,570231000.0,,,,,2489063000.0,2447174000.0,186179000.0,,,0.0,,,1863354000.0,,65977000.0,,,,-160656000.0,,,40118000.0,,,,,,,,,,35091000.0,-355007000.0,,1486936000.0,64901000.0,,,,135931000.0,,407930000.0,,,407930000.0,511721000.0,-21789000.0,,0.22,,,,,1407335000.0,,,-27494000.0,,162301000.0,391016000.0,18906000.0,,573340000.0,60466000.0,,2401000.0,,,406784000.0,734512000.0,,322110000.0,,183131000.0,,,,,,,,,729142000.0,926000.0,,,489932000.0,,1935856000.0,,,,,,,,,,,,,4825780000.0,,407930000.0,876424000.0,701648000.0,,,,,,,,-855848000.0,2378606000.0,,,,,,305000.0,,2707000.0,,,,14611000.0,696315000.0,,,,,
2007-09-30,,2174130000.0,264496000.0,,,,-231452000.0,53785000.0,,860343000.0,,,-13515000.0,,,,,,,602453000.0,,,,,,547030000.0,1058803000.0,8049000.0,,,,,,,0.21,,,,,,,,562562000.0,,,,,,584128000.0,17492000.0,-400738000.0,,,,0.0,,1482691000.0,,-121556000.0,182637000.0,,129898000.0,691439000.0,576021000.0,,,,,2981845000.0,2545043000.0,172956000.0,,,-46443000.0,,,1853926000.0,,63595000.0,,,,-160656000.0,,,31602000.0,,,,,,,,,,16418000.0,54152000.0,,1833067000.0,37863000.0,,,,140357000.0,,398319000.0,,,398319000.0,251198000.0,-12496000.0,,0.215,,,,,1419096000.0,,,-117520000.0,,177702000.0,441797000.0,32562000.0,,565692000.0,0.0,,2478000.0,,,394136000.0,803628000.0,,313313000.0,,198460000.0,,,,,,,,,701648000.0,929000.0,,,238702000.0,,1918086000.0,,,,,,,,,,,,,5317575000.0,,398319000.0,766765000.0,584128000.0,,,,,,,,-824730000.0,2772532000.0,,,,,,245000.0,,2989000.0,,,,15532000.0,482931000.0,,,,,
2007-12-31,,2234427000.0,290333000.0,,1928712000.0,,-2260000.0,39480000.0,,879181000.0,1615298000.0,1296767000.0,-4363000.0,-487543000.0,,-78648000.0,,,,649036000.0,,414909000.0,968086000.0,,655040000.0,514485000.0,1094723000.0,-36580000.0,,,,,13100000.0,0.84,,,4230045000.0,,3028292000.0,,1615298000.0,133069000.0,523950000.0,,1498152000.0,,591026000.0,2061369000.0,968086000.0,56627000.0,-129976000.0,-201340000.0,243427000.0,203892000.0,-32655000.0,76276000.0,1498152000.0,-236065000.0,249080000.0,203892000.0,1858266000.0,,736275000.0,543232000.0,249080000.0,,,,3459990000.0,3028292000.0,180048000.0,5834716000.0,2234427000.0,0.0,,,,30747000.0,186548000.0,,286000.0,,-201340000.0,35242000.0,1615298000.0,35242000.0,816007000.0,1311604000.0,768771000.0,1686750000.0,2806424000.0,,705741000.0,,,-9003000.0,15337000.0,3459990000.0,2061369000.0,57077000.0,201817000.0,,,184648000.0,,401642000.0,,-1302467000.0,401642000.0,511986000.0,-19322000.0,,,-34619000.0,-267299000.0,51279000.0,,1311604000.0,,,383958000.0,932000.0,141590000.0,447696000.0,30747000.0,-3507119000.0,599966000.0,0.0,,2076000.0,795127000.0,447696000.0,414909000.0,795127000.0,736275000.0,364696000.0,,215542000.0,3461274000.0,1765398000.0,,,2329743000.0,599966000.0,,,584128000.0,932000.0,2215786000.0,,492664000.0,186548000.0,,,2164507000.0,0.0,0.0,,-4363000.0,152079000.0,1171978000.0,,2270338000.0,,,5834716000.0,968086000.0,401642000.0,1171978000.0,968086000.0,,,,,9108000.0,,,-1001500000.0,2806424000.0,,649036000.0,,290333000.0,,286000.0,,2857000.0,,0.87,,9465000.0,890846000.0,,,,,
2008-03-31,,2439510000.0,396208000.0,,,,29704000.0,9332000.0,,1018304000.0,,,-7931000.0,,,,,,,657099000.0,,,,,,668046000.0,1258152000.0,-58120000.0,,,,,,,0.255,,,,,,,,684785000.0,,,,,,722884000.0,25196000.0,-123216000.0,,,,-815936000.0,,1500505000.0,,-34616000.0,191311000.0,,,939005000.0,689516000.0,,,,,3329482000.0,2948257000.0,194957000.0,,,0.0,,,1856208000.0,,190218000.0,,,,-201340000.0,,,105439000.0,,,,,,,,,,89244000.0,-661309000.0,,2474987000.0,65480000.0,,,,155301000.0,,496127000.0,,,496127000.0,577098000.0,-16749000.0,,0.265,,,,,1310287000.0,,,-245202000.0,,193389000.0,455759000.0,41174000.0,,661093000.0,9868000.0,,1875000.0,,,491539000.0,979802000.0,,350258000.0,,239848000.0,,,,,,,,,968086000.0,921000.0,,,560349000.0,,1933108000.0,,,,,,,,,,,,,5879003000.0,,496127000.0,914195000.0,722884000.0,,,,,,,,-658962000.0,2930746000.0,,,,,,216000.0,,3105000.0,,,,16739000.0,552495000.0,,,,,
2008-06-30,,2652097000.0,606245000.0,,,,-99053000.0,788000.0,,1012441000.0,,,-11000.0,,,,,,,694352000.0,,,,,,616366000.0,1278125000.0,-196260000.0,,,,,,,0.23,,,,,,,,640596000.0,,,,,,1119599000.0,89839000.0,24900000.0,,,,-150053000.0,,200763000.0,,265435000.0,228122000.0,,,2451334000.0,618527000.0,,,,,3772225000.0,3669377000.0,219533000.0,,,-6768000.0,,,1845592000.0,,174310000.0,,,,-201340000.0,,,115194000.0,,,,,,,,,,31351000.0,-48714000.0,,2048738000.0,70084000.0,,,,176542000.0,,442828000.0,,,442828000.0,426314000.0,-25198000.0,,0.24,,,,,26453000.0,,,396715000.0,,175699000.0,493012000.0,38764000.0,,856287000.0,32725000.0,,-10851000.0,,,469938000.0,1021369000.0,,396075000.0,,265684000.0,,,,,,,,,722884000.0,923000.0,,,401116000.0,,1931326000.0,,,,,,,,,,,,,6517417000.0,,442828000.0,1347721000.0,1119599000.0,,,,,,,,-648638000.0,2848040000.0,,,,,,1303662000.0,,3174000.0,,,,24230000.0,705504000.0,,,,,
2008-09-30,,2680582000.0,631525000.0,,,,-67451000.0,23935000.0,,1071085000.0,,,17190000.0,,,,,,,713621000.0,,,,,,693834000.0,1371268000.0,-44002000.0,,,,,,,0.26,,,,,,,,728501000.0,,,,,,1209424000.0,27743000.0,-319078000.0,,,,-250079000.0,,1421448000.0,,531001000.0,709870000.0,,,1259134000.0,696680000.0,,,,,4165910000.0,4326683000.0,189189000.0,,,0.0,,,1841614000.0,,100227000.0,,,,-201340000.0,,,140791000.0,,,,,,,,,,35128000.0,-177655000.0,,1820099000.0,40852000.0,,,,188062000.0,,504005000.0,,,504005000.0,555217000.0,-31398000.0,,0.275,,,,,1321221000.0,,,89825000.0,,192675000.0,512281000.0,40205000.0,,897623000.0,90042000.0,,2160000.0,,,491307000.0,1047205000.0,,377251000.0,,300183000.0,,,,,,,,,1119599000.0,921000.0,,,523819000.0,,1921170000.0,,,,,,,,,,,,,6974128000.0,,504005000.0,1919294000.0,1209424000.0,,,,,,,,-943647000.0,2647445000.0,,,,,,6055000.0,,2951000.0,,,,34667000.0,660050000.0,,,,,
2008-12-31,74181000.0,2673077000.0,601200000.0,1449577000.0,1917650000.0,,69945000.0,-38136000.0,,1106674000.0,2002590000.0,1519112000.0,41240000.0,-1969582000.0,,-115005000.0,,,44757000.0,775990000.0,,526441000.0,1459302000.0,,723251000.0,711146000.0,1428205000.0,-32344000.0,,-257161000.0,,,12101000.0,1.05,,,5335750000.0,,4300281000.0,,2011154000.0,-4081000.0,795091000.0,,1452085000.0,312568000.0,721768000.0,199495000.0,1459302000.0,46920000.0,238575000.0,-247191000.0,246125000.0,330760000.0,-753514000.0,191939000.0,1452085000.0,-66855000.0,382874000.0,330760000.0,1841386000.0,,1220992000.0,729682000.0,382874000.0,,,,4152487000.0,4300281000.0,193665000.0,7018574000.0,2673077000.0,-41660000.0,,,,42963000.0,21462000.0,,,,-247191000.0,126066000.0,2011154000.0,126066000.0,968086000.0,1356442000.0,1127246000.0,2089654000.0,2718293000.0,,797344000.0,,,36216000.0,-648166000.0,4152487000.0,199495000.0,69709000.0,189698000.0,,-10851000.0,201863000.0,1449577000.0,559630000.0,,-178819000.0,568194000.0,646030000.0,-41660000.0,,,-330726000.0,-1535844000.0,102467000.0,,1356442000.0,,,249878000.0,910000.0,161488000.0,528799000.0,42963000.0,-3273112000.0,927868000.0,0.0,,0.0,1023397000.0,528799000.0,526441000.0,1023397000.0,1220992000.0,395528000.0,,321531000.0,4208504000.0,2204659000.0,153364000.0,,3220149000.0,927868000.0,,,1209424000.0,910000.0,2848973000.0,-4326000.0,604370000.0,21462000.0,,,2689392000.0,0.0,0.0,,41240000.0,491216000.0,1790062000.0,,2734405000.0,,74181000.0,7018574000.0,1459302000.0,568194000.0,1790062000.0,1459302000.0,,,,,-10851000.0,,,-1021865000.0,2718293000.0,,775990000.0,,601200000.0,,,,2871000.0,,1.09,44757000.0,26831000.0,1302100000.0,,,,,
2009-03-31,51285000.0,2502631000.0,578362000.0,,,-20999000.0,-79021000.0,11305000.0,,1201046000.0,,,111644000.0,,,,,,95362000.0,,,,,,,808316000.0,1530460000.0,-11895000.0,,,,,,,0.315,,,,,41045000.0,,,851622000.0,,,,,,1663646000.0,39366000.0,-328389000.0,,,,-230065000.0,,1240834000.0,,672956000.0,396648000.0,,,1261797000.0,795803000.0,,,,,4804089000.0,4615915000.0,203951000.0,,,0.0,,,1819560000.0,,21095000.0,,,-36000.0,,,,164929000.0,,,,,,,,,,43413000.0,-145741000.0,,206315000.0,40947000.0,,,,188779000.0,1548595000.0,586576000.0,,,589112000.0,641330000.0,-164071000.0,,0.325,,,,,1168454000.0,,,204344000.0,,209227000.0,679437000.0,48300000.0,,936727000.0,0.0,,0.0,,,534160000.0,1068000000.0,,392730000.0,,329414000.0,,,,,,,,,1459302000.0,906000.0,,,477259000.0,,1884958000.0,,,,,,,,,,,,,7519914000.0,,589112000.0,2060294000.0,1663646000.0,,,,,,-89073000.0,,-879439000.0,2903999000.0,,,,,,,,16671000.0,,,,39148000.0,715121000.0,,,,,
2009-06-30,53417000.0,3073123000.0,649999000.0,,,64690000.0,-60996000.0,9104000.0,,1264110000.0,,,23293000.0,,,,,,73393000.0,,,,,,,761061000.0,1647155000.0,18767000.0,,,,,,,0.305,,,,,49209000.0,,,826619000.0,,,,,,1040874000.0,1578000.0,-1063178000.0,,,,-238179000.0,,1295241000.0,,1019839000.0,203394000.0,,,1777882000.0,755500000.0,,,,,5189851000.0,4001307000.0,261411000.0,,,-1247816000.0,,,1811222000.0,,50084000.0,,,-305427000.0,,,,78127000.0,,,,,,,,,,-73833000.0,-156293000.0,,89982000.0,61146000.0,,,,241638000.0,1654178000.0,569145000.0,,,571398000.0,622917000.0,-20874000.0,,0.315,,,,,1191740000.0,,,-622772000.0,,186355000.0,697426000.0,46345000.0,,969971000.0,0.0,,0.0,,,602523000.0,1242899000.0,,503049000.0,,383045000.0,,,,,,,,,1663646000.0,905000.0,,,602043000.0,,1868956000.0,,,,,,,,,,,,,8387092000.0,,571398000.0,1244268000.0,1040874000.0,,,,,,-128838000.0,,-310838000.0,4385785000.0,,,1570790000.0,,,,,18484000.0,,,,52635000.0,516350000.0,,,,,
2009-09-30,44567000.0,3184823000.0,742684000.0,,,91521000.0,86573000.0,-9070000.0,,1391689000.0,,,-39199000.0,,,,,,139536000.0,,,,,,,894406000.0,1801389000.0,-46892000.0,,,,,,,0.36,,,,,48606000.0,,,965474000.0,,,,,,1024599000.0,71314000.0,-426649000.0,,,,-288247000.0,,1295574000.0,,1420613000.0,330713000.0,,,1889249000.0,891206000.0,,0.0,,,5646538000.0,4297610000.0,227427000.0,,,0.0,,,1806638000.0,,42363000.0,,,-5550000.0,,,,59714000.0,,,,,,,,,,-190359000.0,-425325000.0,,79206000.0,58831000.0,,,,269856000.0,1936818000.0,670478000.0,,,673033000.0,860531000.0,-18125000.0,,0.375,,,,,1208644000.0,,,-16275000.0,,220728000.0,701371000.0,49362000.0,,1017827000.0,0.0,,0.0,,,752054000.0,1339165000.0,,497283000.0,,409700000.0,,,,,,,,,1040874000.0,902000.0,,,842406000.0,,1864848000.0,,,,,,,,,,,,,8936980000.0,,673033000.0,1355312000.0,1024599000.0,,,,,,-72102000.0,,-726221000.0,4639370000.0,,,1555602000.0,,,,,17217000.0,,,,57051000.0,317697000.0,,,,,
2009-12-31,43026000.0,3193401000.0,810544000.0,2247871000.0,1868218000.0,68429000.0,83653000.0,-53352000.0,,1558980000.0,2625592000.0,1886604000.0,-5758000.0,-998495000.0,,-230057000.0,,,167623000.0,1004858000.0,,765156000.0,1272958000.0,,876364000.0,1065438000.0,2032379000.0,-35246000.0,,-356462000.0,,,69662000.0,1.41,,,7011383000.0,,4812558000.0,41824000.0,2635755000.0,-42013000.0,1140847000.0,,1321770000.0,203641000.0,939918000.0,85635000.0,1272958000.0,40566000.0,-397684000.0,-304888000.0,222728000.0,384017000.0,-242004000.0,-364568000.0,1321770000.0,30209000.0,1995272000.0,384017000.0,1809208000.0,1524777000.0,1871631000.0,1059447000.0,1995272000.0,0.0,,,6367065000.0,4812558000.0,253897000.0,9698559000.0,3193401000.0,0.0,,,,122721000.0,35918000.0,,,-90000.0,-304888000.0,66891000.0,2635755000.0,66891000.0,1459302000.0,1242826000.0,1595558000.0,2849997000.0,4886001000.0,,946686000.0,,,-143789000.0,-324079000.0,6367065000.0,85635000.0,61804000.0,152824000.0,,-1247816000.0,239645000.0,2247871000.0,799393000.0,,-2215900000.0,802212000.0,955276000.0,-26987000.0,,,-75266000.0,-1051438000.0,212944000.0,,1242826000.0,,,248359000.0,900000.0,260054000.0,699970000.0,122721000.0,-2614046000.0,1051771000.0,0.0,,0.0,1389534000.0,699970000.0,765156000.0,1389534000.0,1871631000.0,493542000.0,,473399000.0,5415825000.0,3080054000.0,180684000.0,1524777000.0,1876019000.0,1051771000.0,,,1024599000.0,900000.0,3784562000.0,-311103000.0,928289000.0,35918000.0,,,3529221000.0,0.0,0.0,,-5758000.0,-186344000.0,1656975000.0,,3501956000.0,,43026000.0,9698559000.0,1272958000.0,802212000.0,1656975000.0,1272958000.0,,,,,0.0,-66449000.0,,-697548000.0,4886001000.0,,1004858000.0,,810544000.0,,,,17290000.0,,1.455,167623000.0,64110000.0,326851000.0,,,,,
2010-03-31,41489000.0,3193326000.0,949084000.0,,,141727000.0,-323838000.0,31060000.0,,1645423000.0,,,83473000.0,,,,,,38490000.0,,,,,,,1161141000.0,2085853000.0,-174985000.0,,,,,,,0.46,,,,,46841000.0,,,1236892000.0,,,,,,936880000.0,2460000.0,-1068778000.0,,,,-162520000.0,,1305675000.0,,2688679000.0,715308000.0,,462558000.0,1887651000.0,1159831000.0,,,,,7341996000.0,5124228000.0,265618000.0,,,0.0,,,1803212000.0,,27290000.0,,,-19000.0,,,,139880000.0,,,,,,,,,,75209000.0,16032000.0,,97523000.0,103362000.0,,,,218664000.0,2967727000.0,852094000.0,,,854901000.0,670569000.0,-11666000.0,,0.475,,,,,1236896000.0,,,-336078000.0,,307737000.0,695601000.0,122240000.0,,1223945000.0,0.0,,0.0,,,770749000.0,1491332000.0,,484282000.0,,440430000.0,,,,,,,,,1272958000.0,902000.0,,,658903000.0,,1856736000.0,,,,,,,,,,,,,10695998000.0,,854901000.0,1652188000.0,936880000.0,,,,,,-163914000.0,,-1502775000.0,5571770000.0,,,1047236000.0,,,,,16955000.0,,,,60106000.0,445663000.0,,,,,
2010-06-30,39526000.0,3796708000.0,1066433000.0,,,120535000.0,-117142000.0,-1164000.0,,1471699000.0,,,189624000.0,,,,,,24362000.0,,,,,,,992627000.0,1927224000.0,-142558000.0,,,,,,,0.395,,,,,48047000.0,,,1069713000.0,,,,,,1482639000.0,63945000.0,932972000.0,,,,-1691561000.0,,690985000.0,,1831381000.0,518286000.0,,462558000.0,3105723000.0,993148000.0,,,,,6562495000.0,5709014000.0,248006000.0,,,0.0,,,1763604000.0,,23050000.0,,,-5537000.0,,,,243550000.0,,,,,,,,,,-9367000.0,-1165536000.0,,91339000.0,40929000.0,,,,231066000.0,2216610000.0,709127000.0,,,712061000.0,699079000.0,-16051000.0,,0.405,,,,,628409000.0,,,545759000.0,,284021000.0,695043000.0,116360000.0,,1356606000.0,0.0,,0.0,,,774338000.0,1482900000.0,,479072000.0,,455525000.0,,,,,,,,,936880000.0,860000.0,,,683028000.0,,1797506000.0,,,,,,,,,,,,,10496708000.0,,712061000.0,2000925000.0,1482639000.0,,,,,,-78467000.0,,-513376000.0,4787694000.0,,,1032255000.0,,,1124230000.0,,17764000.0,,,,58801000.0,1462399000.0,,,,,
2010-09-30,39446000.0,5576819000.0,950813000.0,,,-120570000.0,-72381000.0,12824000.0,,1460072000.0,,,7485000.0,,,,,,38710000.0,,,,,,,979073000.0,1937656000.0,89280000.0,,,,,,,0.415,,,,,51802000.0,,,1063719000.0,,,,,,1022993000.0,-16086000.0,-1394129000.0,,,,-1552974000.0,,2986711000.0,,1122030000.0,1284538000.0,,532669000.0,2590108000.0,961046000.0,,,,,5706314000.0,6031947000.0,250559000.0,,,-91000000.0,,,1666012000.0,,128557000.0,,,-862655000.0,,,,111651000.0,,,,,,,,,,45619000.0,270450000.0,,111949000.0,22535000.0,,,,230440000.0,2744150000.0,702163000.0,,,704876000.0,739422000.0,-10806000.0,,0.425,,,,,2818708000.0,,,-459646000.0,,258883000.0,692032000.0,95794000.0,,1273389000.0,0.0,,0.0,,,872405000.0,1670405000.0,,480999000.0,,477584000.0,,,,,,,,,1482639000.0,815000.0,,,728616000.0,,1694456000.0,,,,,,,,,,,,,11455591000.0,,704876000.0,2307531000.0,1022993000.0,,,,,,-109700000.0,,-1784129000.0,5423644000.0,,,1043904000.0,,,632386000.0,,33620000.0,,,,69053000.0,491806000.0,,,,,
2010-12-31,32844000.0,5470793000.0,803025000.0,3219403000.0,1746792000.0,-146145000.0,-167019000.0,-30568000.0,,1502350000.0,2889749000.0,2117322000.0,30911000.0,-4022593000.0,,-61884000.0,,,1862000.0,1017602000.0,,910543000.0,907879000.0,,1023799000.0,829381000.0,1998687000.0,67073000.0,,-348875000.0,,,108961000.0,1.66,,,7949420000.0,,5708082000.0,53351000.0,2901257000.0,12152000.0,917662000.0,,3005843000.0,-4453000.0,1072930000.0,181149000.0,907879000.0,42175000.0,-407816000.0,-316367000.0,221223000.0,1190789000.0,-615538000.0,213143000.0,3005843000.0,-680380000.0,1183730000.0,1190789000.0,1712120000.0,1425592000.0,2464950000.0,799523000.0,1183730000.0,0.0,,,5863729000.0,5708082000.0,280209000.0,11592630000.0,5470793000.0,0.0,,,,103175000.0,27401000.0,,646345000.0,-197000.0,-316367000.0,116244000.0,2901257000.0,116244000.0,1272958000.0,2945598000.0,1869876000.0,2772029000.0,5884548000.0,,1044392000.0,,,101682000.0,-459656000.0,5863729000.0,181149000.0,54397000.0,92494000.0,,-91000000.0,392760000.0,3219403000.0,626365000.0,,-1937751000.0,629419000.0,724843000.0,-23361000.0,,,-161190000.0,-1338710000.0,265477000.0,,2945598000.0,,,-115114000.0,802000.0,173158000.0,701235000.0,103175000.0,-5502687000.0,1203809000.0,0.0,,0.0,1621966000.0,701235000.0,910543000.0,1621966000.0,2464950000.0,672969000.0,,496337000.0,6079544000.0,2833913000.0,200041000.0,1425592000.0,3717820000.0,1203809000.0,1425592000.0,,1022993000.0,802000.0,4287986000.0,-868408000.0,701482000.0,27401000.0,,,3962222000.0,0.0,0.0,,30911000.0,-365079000.0,2098668000.0,,3913548000.0,,32844000.0,11592630000.0,907879000.0,629419000.0,2098668000.0,907879000.0,,,,,0.0,3206000.0,,-1702407000.0,5884548000.0,,1017602000.0,,803025000.0,,646345000.0,,40622000.0,,1.695,1862000.0,77517000.0,1317952000.0,,,,,
2011-03-31,30275000.0,6811993000.0,981631000.0,,,176114000.0,31677000.0,20546000.0,,1451983000.0,,,-101182000.0,,,,,,2457000.0,,,,,,,901969000.0,1926094000.0,-97174000.0,,,,,,,0.4,,,,,49470000.0,,,996715000.0,,,,,,1835978000.0,652190000.0,-300381000.0,,,,-548699000.0,,4043228000.0,,1320335000.0,1175321000.0,,1629971000.0,2768765000.0,874585000.0,,-221105000.0,,,5946253000.0,6851132000.0,295568000.0,,,0.0,,,1592230000.0,,49798000.0,,,,,,,96081000.0,,,,,,,,,,-10907000.0,485110000.0,,125595000.0,58879000.0,,,,254446000.0,3344999000.0,647303000.0,,,651141000.0,820542000.0,-14870000.0,,0.41,,,,,3850130000.0,,,928099000.0,,227282000.0,703794000.0,97373000.0,,1304457000.0,0.0,,0.0,,,914724000.0,1801212000.0,,550014000.0,,474111000.0,,,,,,,,,907879000.0,791000.0,,,805672000.0,,1623714000.0,,,,,,,,,,,,,12987354000.0,,651141000.0,3011299000.0,1835978000.0,,,,,,-107876000.0,,-1519142000.0,6136222000.0,,,1629971000.0,,,653093000.0,,41216000.0,,,,80914000.0,1454736000.0,,,,,
2011-06-30,27706000.0,6482809000.0,1102319000.0,,,119534000.0,43301000.0,37258000.0,,1603390000.0,,,-133279000.0,,,,,,5438000.0,,,,,,,1016718000.0,2137253000.0,-17470000.0,,,,,,,0.465,,,,,50125000.0,,,1103588000.0,,,,,,905779000.0,-646040000.0,-469790000.0,,,,-724163000.0,,4171968000.0,,1395908000.0,1364539000.0,,1004102000.0,2310841000.0,982589000.0,,-367503000.0,,,6046845000.0,6219045000.0,304269000.0,,,0.0,,,1569614000.0,,156391000.0,,,,,,,85018000.0,,,,,,,,,,-54811000.0,-1371962000.0,,119368000.0,57033000.0,,,,282403000.0,3228994000.0,742459000.0,,,746227000.0,943255000.0,-26635000.0,,0.475,,,,,3870846000.0,,,-930199000.0,,240130000.0,721884000.0,63243000.0,,1321615000.0,0.0,,0.0,,,1002507000.0,1938645000.0,,586672000.0,,533863000.0,,,,,,,,,1835978000.0,777000.0,,,916620000.0,,1601600000.0,,,,,,,,,,,,,12694140000.0,,746227000.0,2270318000.0,905779000.0,,,,,,-114090000.0,,-1194948000.0,6475095000.0,,,1124308000.0,,,7345000.0,,46107000.0,,,,74892000.0,1119296000.0,,,,,
