date,annualPurchaseOfBusiness,quarterlyInterestExpense,annualOtherNonCashItems,quarterlyCommonStockIssuance,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockholdersEquity,quarterlyBasicEPS,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInventory,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,trailingOperatingCashFlow,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyNetPPE,annualOtherIntangibleAssets,quarterlyTaxProvision,annualGoodwill,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualNetPPE,annualOperatingCashFlow,annualInventory,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualOtherNonCurrentLiabilities,annualEbitda,trailingNetOtherInvestingChanges,annualRepaymentOfDebt,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,quarterlyFreeCashFlow,annualBasicEPS,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingInterestExpense,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingGrossProfit,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,trailingTotalRevenue,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingPurchaseOfInvestment,trailingCapitalExpenditure,annualEndCashPosition,annualOperatingIncome,annualPretaxIncome,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualOtherIncomeExpense,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,trailingInvestingCashFlow,annualGrossPPE,annualAccountsPayable,quarterlyCurrentDebt,annualNetIncomeContinuousOperations,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,annualDilutedAverageShares,annualOperatingExpense,quarterlyGrossProfit,quarterlyGrossPPE,annualTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualCapitalExpenditure,annualCurrentAssets,quarterlyOtherNonCashItems,annualTotalRevenue,annualDilutedEPS,trailingBeginningCashPosition,trailingOperatingExpense,annualInterestExpense,trailingCostOfRevenue,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,quarterlyEndCashPosition,annualOtherNonCurrentAssets,quarterlyDilutedEPS,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,annualBasicAverageShares,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockholdersEquity,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyCurrentLiabilities,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualLongTermDebt,annualCostOfRevenue,annualOtherCurrentAssets,annualCurrentDebt,quarterlyRepaymentOfDebt,annualNetIncome,annualCashDividendsPaid,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,annualSellingGeneralAndAdministration,annualFreeCashFlow,trailingTaxProvision,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,annualStockBasedCompensation,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,annualChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,annualChangesInAccountReceivables,trailingDilutedAverageShares,annualCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
2012-06-30,,613000000.0,,,,29612000000.0,,,0.113333,-325000000.0,,-106000000.0,,6354000000.0,,,0.0,-86000000.0,1698000000.0,,138000000.0,,-733000000.0,1110000000.0,,,,5482000000.0,,36881000000.0,0.0,,406000000.0,1681000000.0,29291000000.0,,-17000000.0,,,,,,,,,307000000.0,,,,,,943350000.0,2299000000.0,-819000000.0,,,,67345000000.0,,,,,,,,,,2539000000.0,16521000000.0,,,,,,,105000000.0,97194000000.0,,,4147000000.0,,287000000.0,,,,,,2443000000.0,,,,4354000000.0,,,2400000000.0,9837000000.0,-251000000.0,,,-59000000.0,,,,,2806000000.0,29291000000.0,,58173000000.0,,4293000000.0,,,,,,-290000000.0,,,,,,,,,-717000000.0,,2539000000.0,,0.113333,-322000000.0,,,,,2581000000.0,0.0,,,19366000000.0,,13982000000.0,1487000000.0,43982000000.0,,29849000000.0,,,,14191000000.0,,,41000000.0,2549000000.0,,,119000000.0,,,,,,,,,0.0,927300000.0,,,,,,1619000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,593000000.0,,12000000.0,,30984000000.0,,,0.326667,465000000.0,,493000000.0,,6518000000.0,,,3142000000.0,389000000.0,872000000.0,,334000000.0,,-375000000.0,506000000.0,,,,,,37193000000.0,0.0,,455000000.0,1025000000.0,26486000000.0,,153000000.0,,,,,,,,,205000000.0,,,,,,967800000.0,2545000000.0,14000000.0,,,,69229000000.0,,,,,,,,,,2760000000.0,17321000000.0,,,,,,,302000000.0,100139000000.0,,,4186000000.0,7321000000.0,327000000.0,,,-405000000.0,684000000.0,,2700000000.0,,,,4219000000.0,,,1125000000.0,10480000000.0,65000000.0,,,123000000.0,,5696000000.0,,,1580000000.0,,,59279000000.0,,4701000000.0,,,,,,-321000000.0,,,,,,,,,-690000000.0,6440000000.0,2766000000.0,,0.32,-118000000.0,,,,,1945000000.0,0.0,,,19912000000.0,,14561000000.0,3121000000.0,44580000000.0,-329000000.0,30910000000.0,,,,14699000000.0,,,20000000.0,2561000000.0,,,128000000.0,,,,,,-1328000000.0,,,0.0,928050000.0,,,,,,1691000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,-1585000000.0,637000000.0,-861000000.0,,1263000000.0,14800000000.0,,21061000000.0,0.493333,2757000000.0,,740000000.0,,6579000000.0,6419000000.0,3923000000.0,3283000000.0,1109000000.0,776000000.0,-4562000000.0,492000000.0,-3107000000.0,-2525000000.0,1796000000.0,,-1327000000.0,6945000000.0,6419000000.0,2901000000.0,44759000000.0,4416000000.0,,352000000.0,967000000.0,31114000000.0,5764000000.0,191000000.0,2490000000.0,2215000000.0,,6945000000.0,31114000000.0,1497000000.0,6579000000.0,11599000000.0,100000000.0,4741000000.0,425000000.0,7023000000.0,,-7321000000.0,1025000000.0,2760000000.0,-1416000000.0,1.346667,,,92276000000.0,7862000000.0,,2844000000.0,4416000000.0,-32000000.0,,,858000000.0,,2844000000.0,2844000000.0,,,2844000000.0,3478000000.0,3263000000.0,,492000000.0,108644000000.0,,,5764000000.0,7862000000.0,352000000.0,,2440000000.0,-950000000.0,,,2901000000.0,,34221000000.0,11599000000.0,6202000000.0,2747000000.0,,904000000.0,11599000000.0,90000000.0,-612000000.0,14800000000.0,156000000.0,,,1050761421.0,1263000000.0,1256000000.0,34221000000.0,516000000.0,64393000000.0,,5385000000.0,,2844000000.0,,-3544000000.0,16368000000.0,596000000.0,18590000000.0,1.313333,,,2497000000.0,,54000000.0,380000000.0,-2805000000.0,6807000000.0,2844000000.0,3283000000.0,0.48,406000000.0,4305000000.0,1024752475.0,381000000.0,1380000000.0,1956000000.0,-360000000.0,-3107000000.0,52794000000.0,21061000000.0,-15000000.0,380000000.0,4129000000.0,52794000000.0,,16368000000.0,,,,11599000000.0,108644000000.0,64393000000.0,-204000000.0,2490000000.0,,6807000000.0,160000000.0,2027000000.0,44759000000.0,13849000000.0,3111000000.0,6202000000.0,,1380000000.0,-469000000.0,3111000000.0,997297297.0,528000000.0,-2047000000.0,,92276000000.0,,425000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,655000000.0,,17000000.0,,14470000000.0,,,0.346667,640000000.0,,327000000.0,,2989000000.0,,,7314000000.0,122000000.0,697000000.0,,360000000.0,,-488000000.0,857000000.0,,,,6570000000.0,,42395000000.0,0.0,,365000000.0,794000000.0,32075000000.0,,97000000.0,,,,5225000000.0,,,,,63000000.0,,,,,,963000000.0,2850000000.0,-366000000.0,,,,98958000000.0,,,,,,,,,,2926000000.0,3378000000.0,,,,,,,328000000.0,110550000000.0,,,5689000000.0,,365000000.0,,,-578000000.0,419000000.0,,2901000000.0,,,,4491000000.0,,,1166000000.0,5900000000.0,-536000000.0,,,63000000.0,,,,,1531000000.0,,,65568000000.0,,4951000000.0,,,,,,-237000000.0,,,,,,,,,-916000000.0,,2926000000.0,,0.34,-123000000.0,,,,,1814000000.0,-441000000.0,,,20218000000.0,,452000000.0,3420000000.0,55177000000.0,-63000000.0,11592000000.0,,,,10391000000.0,,,-6000000.0,2478000000.0,,,44000000.0,,,,,,-3665000000.0,,,3280000000.0,928200000.0,,,,,,453000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,668000000.0,,25000000.0,,14558000000.0,,,0.206667,1147000000.0,,689000000.0,,2809000000.0,,,4042000000.0,867000000.0,802000000.0,,230000000.0,,-336000000.0,1025000000.0,,,,6024000000.0,,38321000000.0,2660000000.0,,373000000.0,1172000000.0,30294000000.0,,370000000.0,,,,4757000000.0,,,,,462000000.0,,,,,,941700000.0,2926000000.0,531000000.0,,,,92556000000.0,,,,,,,,,,3264000000.0,3698000000.0,,,,,,,194000000.0,108220000000.0,,,5184000000.0,,373000000.0,,,-301000000.0,127000000.0,,3098000000.0,,,,5803000000.0,,,1187000000.0,5541000000.0,22000000.0,,,323000000.0,,,,,1560000000.0,,,64126000000.0,,5166000000.0,,,,,,-61000000.0,,,,,,,,,-1430000000.0,,3264000000.0,,0.206667,-127000000.0,,,,,2213000000.0,-60000000.0,,,19786000000.0,,434000000.0,3606000000.0,50122000000.0,-336000000.0,15664000000.0,,,,14004000000.0,,,-98000000.0,1676000000.0,,,36000000.0,,,,,,-2590000000.0,,,4400000000.0,924000000.0,,,,,,505000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,617000000.0,,9000000.0,,16429000000.0,,,0.84,-1132000000.0,,823000000.0,,2976000000.0,,,4004000000.0,711000000.0,1495000000.0,,813000000.0,,-463000000.0,-731000000.0,,,,6180000000.0,,38387000000.0,0.0,,357000000.0,1759000000.0,30937000000.0,,264000000.0,,,483000000.0,5424000000.0,,,,,538000000.0,,,,,,946950000.0,3264000000.0,248000000.0,,,,95430000000.0,,,,,,,,,,3799000000.0,4290000000.0,,,,,,,778000000.0,108120000000.0,,,5256000000.0,,357000000.0,,,-820000000.0,364000000.0,,3098000000.0,,,,6023000000.0,,,1589000000.0,6096000000.0,125000000.0,,,229000000.0,,,,,1946000000.0,,,62496000000.0,,5176000000.0,,,,,,-1189000000.0,,,,,,,,,558000000.0,,3799000000.0,,0.82,-130000000.0,,,,,2733000000.0,-227000000.0,,,20471000000.0,,491000000.0,3230000000.0,50377000000.0,-628000000.0,12690000000.0,,,,12119000000.0,,,1509000000.0,1688000000.0,,,36000000.0,,,,,,-1773000000.0,,,0.0,921600000.0,,,,,,483000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,-1692000000.0,613000000.0,-1820000000.0,34000000.0,1455000000.0,18224000000.0,,20879000000.0,0.74,974000000.0,,108000000.0,,6291000000.0,6164000000.0,2710000000.0,502000000.0,578000000.0,850000000.0,-4041000000.0,717000000.0,-4046000000.0,-279000000.0,1559000000.0,,-2745000000.0,6666000000.0,6164000000.0,3098000000.0,46862000000.0,3972000000.0,,360000000.0,964000000.0,31019000000.0,5044000000.0,114000000.0,1588000000.0,1502000000.0,595000000.0,6666000000.0,31019000000.0,2278000000.0,6291000000.0,10316000000.0,-116000000.0,6902000000.0,595000000.0,8697000000.0,,-10253000000.0,995833333.0,3799000000.0,299000000.0,2.14,,,96125000000.0,-145000000.0,,3663000000.0,3972000000.0,1673000000.0,,,947000000.0,,3663000000.0,3663000000.0,,,3663000000.0,5447000000.0,4689000000.0,,717000000.0,112745000000.0,,,5044000000.0,-145000000.0,360000000.0,,1947000000.0,-1046000000.0,592000000.0,,3098000000.0,,35065000000.0,10316000000.0,8804000000.0,3844000000.0,,1505000000.0,10316000000.0,-150000000.0,-388000000.0,18224000000.0,71000000.0,,,1019230769.0,1455000000.0,1865000000.0,35065000000.0,845000000.0,65219000000.0,,5537000000.0,595000000.0,3663000000.0,,-1566000000.0,16620000000.0,-631000000.0,20830000000.0,2.08,,,2553000000.0,,85000000.0,942000000.0,-2253000000.0,7159000000.0,3663000000.0,502000000.0,0.72,-161000000.0,1629000000.0,990654206.0,686000000.0,2120000000.0,1937000000.0,340000000.0,-4046000000.0,54903000000.0,20879000000.0,-539000000.0,942000000.0,3672000000.0,54903000000.0,-677000000.0,16620000000.0,,,,10316000000.0,112745000000.0,65219000000.0,268000000.0,1588000000.0,,7159000000.0,859000000.0,2850000000.0,46862000000.0,13928000000.0,0.0,8804000000.0,-2225000000.0,2120000000.0,-541000000.0,0.0,968918919.0,975000000.0,712000000.0,,96125000000.0,,595000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,626000000.0,,30000000.0,,18201000000.0,,,0.546667,968000000.0,,989000000.0,,2948000000.0,,,3846000000.0,198000000.0,843000000.0,,541000000.0,,-471000000.0,1653000000.0,,,,6570000000.0,,42385000000.0,0.0,,376000000.0,1337000000.0,31042000000.0,,494000000.0,,,,4833000000.0,,,,,-114000000.0,,,,,,949350000.0,3663000000.0,-273000000.0,,,,101701000000.0,,,,,,,,,,3555000000.0,5800000000.0,,,,,,,505000000.0,115282000000.0,,,4870000000.0,,376000000.0,,,-1606000000.0,483000000.0,,3279000000.0,,,,6523000000.0,,,1007000000.0,6598000000.0,-444000000.0,,,457000000.0,,,,,1383000000.0,,,68328000000.0,,4373000000.0,,,,,,-35000000.0,,,,,,,,,-1965000000.0,,3555000000.0,,0.533333,-130000000.0,,,,,2339000000.0,-53000000.0,,,21126000000.0,,2245000000.0,2990000000.0,55207000000.0,-446000000.0,13581000000.0,,,,13121000000.0,,,-94000000.0,1638000000.0,,,33000000.0,,,,,,-1175000000.0,,,0.0,923100000.0,,,,,,1265000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,639000000.0,,16000000.0,,18514000000.0,,,0.806667,-572000000.0,,1341000000.0,,3274000000.0,,,3707000000.0,1062000000.0,1558000000.0,,785000000.0,,-963000000.0,-865000000.0,,,,6871000000.0,,45290000000.0,0.0,,371000000.0,1904000000.0,32378000000.0,,346000000.0,,,,4491000000.0,,,,,310000000.0,,,,,,946350000.0,3555000000.0,99000000.0,,,,105484000000.0,,,,,,,,,,3917000000.0,5289000000.0,,,,,,,747000000.0,118538000000.0,,,4909000000.0,5292000000.0,371000000.0,,,-577000000.0,1835000000.0,,3553000000.0,,,,4276000000.0,,,1235000000.0,6796000000.0,64000000.0,,,310000000.0,,,,,1606000000.0,,,69362000000.0,,4835000000.0,,,,,,-162000000.0,,,,,,,,,113000000.0,8288000000.0,3917000000.0,,0.793333,-136000000.0,,,,,2914000000.0,-159000000.0,,,22139000000.0,,1372000000.0,3229000000.0,58290000000.0,-144000000.0,13054000000.0,,,,11072000000.0,,,149000000.0,1712000000.0,,,33000000.0,,,,,,-3865000000.0,,,0.0,924000000.0,,,,,,1379000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,645000000.0,,38000000.0,,19368000000.0,,,0.746667,1935000000.0,,980000000.0,,2776000000.0,,,3588000000.0,319000000.0,1109000000.0,,734000000.0,,-1066000000.0,2051000000.0,,,,6987000000.0,,45393000000.0,0.0,,353000000.0,1147000000.0,32512000000.0,,38000000.0,,,,4512000000.0,,,,,-496000000.0,,,,,,949950000.0,3917000000.0,-747000000.0,,,,106207000000.0,,,,,,,,,,3312000000.0,4737000000.0,,,,,,,693000000.0,118232000000.0,,,4573000000.0,4559000000.0,353000000.0,,,-882000000.0,439000000.0,,3280000000.0,,,,4550000000.0,,,839000000.0,6092000000.0,-483000000.0,,,18000000.0,,,,,1192000000.0,,,69299000000.0,,4659000000.0,,,,,,7000000.0,,,,,,,,,-2866000000.0,8885000000.0,3312000000.0,,0.726667,-140000000.0,,,,,2145000000.0,-268000000.0,,,21730000000.0,,1425000000.0,3467000000.0,58657000000.0,-1349000000.0,12025000000.0,,,,10642000000.0,,,-83000000.0,1594000000.0,,,27000000.0,,,,,,-2131000000.0,,,0.0,925500000.0,,,,,,1969000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,-7644000000.0,669000000.0,-190000000.0,24000000.0,1470000000.0,19967000000.0,,23702000000.0,1.093333,-407000000.0,,1951000000.0,,5620000000.0,8097000000.0,6633000000.0,446000000.0,995000000.0,1699000000.0,-9596000000.0,1050000000.0,-4698000000.0,1402000000.0,3794000000.0,,-3877000000.0,3110000000.0,8097000000.0,3549000000.0,47412000000.0,7317000000.0,,370000000.0,2144000000.0,34617000000.0,4327000000.0,445000000.0,1406000000.0,3651000000.0,,3110000000.0,34617000000.0,2574000000.0,5620000000.0,17183000000.0,-89000000.0,6256000000.0,3541000000.0,10581000000.0,,-8650000000.0,990566038.0,3312000000.0,2397000000.0,3.193333,,,108260000000.0,7235000000.0,,4394000000.0,7317000000.0,-1795000000.0,,,-389000000.0,,3160000000.0,4394000000.0,,,3160000000.0,3776000000.0,6532000000.0,,1050000000.0,129480000000.0,,,4327000000.0,7235000000.0,370000000.0,,5458000000.0,-812000000.0,894000000.0,,3549000000.0,,39315000000.0,4510000000.0,5356000000.0,5209000000.0,,892000000.0,4510000000.0,276000000.0,-331000000.0,19967000000.0,424000000.0,,,950400000.0,2480000000.0,1262000000.0,39315000000.0,1323000000.0,76233000000.0,,4694000000.0,,3160000000.0,,-1098000000.0,21220000000.0,0.0,18364000000.0,3.113333,,,2579000000.0,,108000000.0,1234000000.0,-4878000000.0,9702000000.0,3160000000.0,446000000.0,1.06,-136000000.0,4037000000.0,925050000.0,1209000000.0,2958000000.0,3183000000.0,-10000000.0,-4698000000.0,59050000000.0,23702000000.0,-587000000.0,1234000000.0,3432000000.0,59050000000.0,-5705000000.0,21220000000.0,,,,17183000000.0,129480000000.0,76233000000.0,-1767000000.0,1406000000.0,,9702000000.0,30000000.0,3663000000.0,47412000000.0,12108000000.0,2807000000.0,5356000000.0,-4670000000.0,3110000000.0,-542000000.0,2807000000.0,960365854.0,1010000000.0,1476000000.0,,108260000000.0,,3541000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,701000000.0,,44000000.0,,22445000000.0,,,0.75,1140000000.0,,1380000000.0,,2749000000.0,,,2963000000.0,449000000.0,1438000000.0,,729000000.0,,-199000000.0,1769000000.0,,,,8117000000.0,,46117000000.0,1438000000.0,,401000000.0,1639000000.0,34174000000.0,,201000000.0,,,,4724000000.0,,,,,-385000000.0,,,,,,957000000.0,3160000000.0,250000000.0,,,,114339000000.0,,,,,,,,,,2643000000.0,4411000000.0,,,,,,,695000000.0,129292000000.0,,,4299000000.0,,401000000.0,,,-712000000.0,667000000.0,,3549000000.0,,,,7284000000.0,,,989000000.0,6268000000.0,-199000000.0,,,167000000.0,,,,,1390000000.0,,,76943000000.0,,4396000000.0,,,,,,-94000000.0,,,,,,,,,-2603000000.0,,2643000000.0,,0.73,-139000000.0,,,,,2741000000.0,-177000000.0,,,22989000000.0,,1768000000.0,3006000000.0,61953000000.0,-3955000000.0,14953000000.0,,,,14990000000.0,,,1755000000.0,1480000000.0,,,29000000.0,,,,,,-1064000000.0,,,3069000000.0,928000000.0,,,,,,3425000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,725000000.0,,1196000000.0,,23802000000.0,,,0.64,-420000000.0,,685000000.0,,2747000000.0,,,2667000000.0,667000000.0,1199000000.0,,645000000.0,,-266000000.0,16000000.0,,,,7951000000.0,,44615000000.0,617000000.0,,428000000.0,831000000.0,34599000000.0,,-368000000.0,,,,4873000000.0,,,,,221000000.0,,,,,,980200000.0,2643000000.0,401000000.0,,,,117005000000.0,,,,,,,,,,2923000000.0,4874000000.0,,,,,,,611000000.0,130998000000.0,,,4326000000.0,,428000000.0,,,-1074000000.0,895000000.0,,3549000000.0,,,,8241000000.0,,,900000000.0,7050000000.0,-20000000.0,,,-405000000.0,,,,,1328000000.0,,,75976000000.0,,4923000000.0,,,,,,-12000000.0,,,,,,,,,-462000000.0,,2923000000.0,,0.62,-150000000.0,,,,,1984000000.0,-27000000.0,,,25016000000.0,,1951000000.0,3595000000.0,60068000000.0,-1048000000.0,13993000000.0,,,,15908000000.0,,,23000000.0,1478000000.0,,,29000000.0,,,,,,-2078000000.0,,,1499000000.0,952000000.0,,,,,,3435000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,691000000.0,,12000000.0,,23044000000.0,,,0.27,259000000.0,,826000000.0,,3137000000.0,,,2152000000.0,985000000.0,845000000.0,,289000000.0,,-295000000.0,5385000000.0,,,,7763000000.0,,48160000000.0,305000000.0,,436000000.0,990000000.0,37476000000.0,,145000000.0,,,,5116000000.0,,,,,316000000.0,,,,,,983700000.0,2923000000.0,690000000.0,,,,121200000000.0,,,,,,,,,,3057000000.0,5080000000.0,,,,,,,257000000.0,135414000000.0,,,4480000000.0,,436000000.0,,,-619000000.0,537000000.0,,3549000000.0,,,,11281000000.0,,,880000000.0,7475000000.0,290000000.0,,,107000000.0,,,,,1316000000.0,,,82158000000.0,,5056000000.0,,,,,,-133000000.0,,,,,,,,,-6054000000.0,,3057000000.0,,0.26,-147000000.0,,,,,2117000000.0,-133000000.0,,,23855000000.0,,2023000000.0,3740000000.0,63097000000.0,-5687000000.0,14214000000.0,,,,19061000000.0,,,-82000000.0,1473000000.0,,,25000000.0,,,,,,-1544000000.0,,,881000000.0,958700000.0,,,,,,3356000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,-11948000000.0,703000000.0,-145000000.0,94000000.0,1695000000.0,29372000000.0,,25307000000.0,0.67,-177000000.0,,1115000000.0,,5281000000.0,8785000000.0,8222000000.0,355000000.0,687000000.0,1187000000.0,-11064000000.0,678000000.0,-5555000000.0,-354000000.0,1052000000.0,,-4589000000.0,7044000000.0,8785000000.0,3739000000.0,58283000000.0,522000000.0,,430000000.0,1405000000.0,37273000000.0,5170000000.0,218000000.0,7713000000.0,2823000000.0,,7044000000.0,37273000000.0,2788000000.0,5281000000.0,11888000000.0,-206000000.0,5480000000.0,3331000000.0,9380000000.0,,-12366000000.0,1027272727.0,3057000000.0,333000000.0,2.32,,,123018000000.0,5953000000.0,,2774000000.0,522000000.0,1753000000.0,,,-54000000.0,,2774000000.0,2774000000.0,,,2774000000.0,3785000000.0,4865000000.0,,678000000.0,139514000000.0,,,5170000000.0,5953000000.0,430000000.0,,4006000000.0,-2184000000.0,724000000.0,,3739000000.0,,42828000000.0,11366000000.0,11421000000.0,4669000000.0,,1016000000.0,11366000000.0,-57000000.0,-424000000.0,29372000000.0,195000000.0,,,1035840708.0,1695000000.0,1446000000.0,42828000000.0,196000000.0,82287000000.0,,5538000000.0,,2774000000.0,,-1114000000.0,16496000000.0,0.0,19913000000.0,2.26,,,2820000000.0,,1346000000.0,1194000000.0,-1945000000.0,11045000000.0,2774000000.0,355000000.0,0.66,-148000000.0,802000000.0,1009051724.0,64000000.0,2341000000.0,2538000000.0,-87000000.0,-5555000000.0,70399000000.0,25307000000.0,14000000.0,1194000000.0,4092000000.0,70399000000.0,-1258000000.0,16496000000.0,,,,11888000000.0,139514000000.0,82287000000.0,57000000.0,7713000000.0,,11045000000.0,23000000.0,3160000000.0,58283000000.0,14433000000.0,355000000.0,11421000000.0,-7680000000.0,2341000000.0,-584000000.0,355000000.0,1011940299.0,1264000000.0,1674000000.0,,123018000000.0,,3331000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,767000000.0,,8000000.0,,27953000000.0,,,0.23,1154000000.0,,539000000.0,,3413000000.0,,,2229000000.0,219000000.0,636000000.0,,257000000.0,,-301000000.0,4427000000.0,,,,10216000000.0,,53506000000.0,785000000.0,,481000000.0,838000000.0,43561000000.0,,202000000.0,,,,5839000000.0,,,,,711000000.0,,,,,,974800000.0,2774000000.0,-82000000.0,,,,135628000000.0,,,,,,,,,,3563000000.0,6006000000.0,,,,,,,224000000.0,152791000000.0,,,5407000000.0,4844000000.0,481000000.0,,,-1354000000.0,725000000.0,,3739000000.0,,,,11217000000.0,,,1089000000.0,7874000000.0,-443000000.0,,,170000000.0,,,,,1570000000.0,,,91364000000.0,,5218000000.0,,,,,,-212000000.0,,,,,,,,,-3935000000.0,11067000000.0,3563000000.0,,0.23,-158000000.0,,,,,2086000000.0,-94000000.0,,,25621000000.0,,2443000000.0,3648000000.0,71488000000.0,-2738000000.0,17163000000.0,,,,19876000000.0,,,-577000000.0,3515000000.0,,,23000000.0,,,,,,-4773000000.0,,,1905000000.0,959200000.0,,,,,,3419000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
