,timestamp,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualTotalRevenue,annualCurrentDeferredRevenue,trailingResearchAndDevelopment,annualCostOfRevenue,annualCurrentDebt,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualEndCashPosition,trailingOperatingIncome,trailingTaxProvision,annualFreeCashFlow,annualCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,annualOtherShortTermInvestments,quarterlyEbitda,annualNetOtherFinancingCharges,trailingEndCashPosition,annualDilutedEPS,quarterlyDepreciationAndAmortization,annualDilutedAverageShares,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualAccountsPayable,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyFreeCashFlow,annualChangeInWorkingCapital,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyDilutedEPS,annualOperatingExpense,quarterlyCurrentAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,annualNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,annualBasicAverageShares,annualLongTermDebt,annualBeginningCashPosition,annualCurrentAssets,annualAccountsReceivable,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,annualSellingGeneralAndAdministration,annualSaleOfInvestment,quarterlyAccountsReceivable,annualRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRetainedEarnings,annualTotalAssets,quarterlyBasicEPS,annualTaxProvision,quarterlyGoodwill,trailingSaleOfInvestment,quarterlyNetOtherInvestingChanges,quarterlyOtherIncomeExpense,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyLongTermDebt,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTaxProvision,annualOtherIntangibleAssets,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,annualNetPPE,annualGrossProfit,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInterestExpense,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,trailingDepreciationAndAmortization,quarterlyCommonStockIssuance,annualEbitda,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,annualPurchaseOfBusiness,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingPurchaseOfInvestment,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,trailingInterestExpense,annualPretaxIncome,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualInterestExpense,annualGoodwill,annualBasicEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,trailingOperatingExpense,quarterlySaleOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualDeferredIncomeTax,trailingInvestingCashFlow,annualGrossPPE,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,trailingStockBasedCompensation,quarterlyAccountsPayable,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingGrossProfit,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualChangeInInventory,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingChangesInAccountReceivables,quarterlyInventory,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
65,1388448000,11154000.0,,51115000.0,965087000.0,595221000.0,,187013000.0,624056000.0,528232000.0,2029186000.0,,292149000.0,,339223000.0,,,513803000.0,20667000.0,306023000.0,-19356095000.0,1384062000.0,152922000.0,19320000.0,,3.49,15240000.0,155786000.0,-933354000.0,1055139000.0,70297000.0,-4217000.0,9643000.0,24843000.0,1384062000.0,,544450000.0,130174000.0,132047000.0,57351000.0,245630000.0,,260615000.0,-141688000.0,857568000.0,,-33402000.0,,,249842000.0,1803199000.0,,3084325000.0,339653000.0,,-3969000.0,3084325000.0,,-3085000.0,339223000.0,144591000.0,750000000.0,130736000.0,1803199000.0,13631000.0,544450000.0,11154000.0,0.0,179545000.0,3508569000.0,13631000.0,-1035617000.0,544450000.0,27745000.0,44524000.0,-423558000.0,13360000.0,60655000.0,,1055139000.0,33737000.0,46575000.0,-423558000.0,339223000.0,,199055000.0,-19356095000.0,2660767000.0,,-87679000.0,52527000.0,,-23000.0,7508000.0,292149000.0,292149000.0,750000000.0,33737000.0,,320000.0,1723285000.0,0.0,595221000.0,,0.0,68881000.0,,,,,116445000.0,339653000.0,-175704000.0,,,320000.0,3300000.0,339653000.0,778074000.0,579397000.0,339223000.0,857568000.0,624056000.0,2029186000.0,21237000.0,-15393000.0,44524000.0,,4006000.0,592187000.0,,17766000.0,,1025000.0,-10775000.0,0.0,1723285000.0,147440000.0,-232319000.0,27745000.0,-316098000.0,-3450068000.0,221632000.0,0.0,,,,,,456771000.0,-2500000.0,260615000.0,2660767000.0,74761000.0,52527000.0,3.77,-3085000.0,-316098000.0,-225550000.0,,1254793000.0,,,-112688000.0,,339653000.0,117591000.0,,,24843000.0,36649000.0,-357333000.0,,-65594000.0,0.0,-11062000.0,-100000000.0,208487000.0,,,,,,,,,,,,,,,,,,,,
66,1396224000,,,42746000.0,,,,,,,2043797000.0,,94423000.0,,,,,,,-77141000.0,-19261672000.0,,162109000.0,,,,16008000.0,,-784090000.0,,,2371000.0,9993000.0,,1450155000.0,,,139585000.0,130367000.0,,248796000.0,,265627000.0,22179000.0,819151000.0,,1924000.0,,0.64,,1790198000.0,,,329711000.0,,,3066968000.0,,,,,,,,,,11109000.0,,,,15437000.0,,,,7544000.0,-457619000.0,,,,1023171000.0,26648000.0,48026000.0,,267053000.0,,200770000.0,,,0.71,,52527000.0,,34000.0,6200000.0,94423000.0,94423000.0,750000000.0,,,,1717208000.0,,642203000.0,,,61185000.0,,133417000.0,,,124716000.0,329711000.0,30293000.0,,,321000.0,,,,,267053000.0,,621061000.0,,21385000.0,-11262000.0,,,8668000.0,,,18439000.0,,-1806000.0,0.0,,,141629000.0,-136888000.0,27297000.0,,,-72170000.0,0.0,,,8752000.0,,,,,,2609349000.0,,,,-3072000.0,,-145556000.0,,718177000.0,,148600000.0,,,,339223000.0,,,22688000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1404086400,,,45578000.0,,,,,,,1843070000.0,,100176000.0,,,,,,,134672000.0,-19161496000.0,,148115000.0,,,,16107000.0,,-1258567000.0,,,2798000.0,9372000.0,,1308110000.0,,,143121000.0,113624000.0,,250382000.0,,266591000.0,-44792000.0,725591000.0,,58003000.0,,0.71,,1597043000.0,,,323782000.0,,,2955486000.0,,,,,,,,,,37762000.0,,,,13810000.0,,,,95825000.0,-632852000.0,,,,1112416000.0,27815000.0,45989000.0,,237361000.0,,204393000.0,,,0.77,,52527000.0,,40000.0,4994000.0,100176000.0,100176000.0,750000000.0,,,,1545471000.0,,623860000.0,,,61272000.0,,129350000.0,,,126625000.0,323782000.0,26449000.0,,,321000.0,,,,,237361000.0,,618136000.0,,21490000.0,-7485000.0,,,302000.0,,,15694000.0,,1573000.0,15309000.0,,,121109000.0,-285509000.0,26686000.0,,,-29692000.0,0.0,,,19803000.0,,,,,,2322634000.0,,,,-3107000.0,,-301120000.0,,1400684000.0,,141142000.0,,,,267053000.0,,,26051000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1412035200,,,52269000.0,,,,,,,1849266000.0,,95189000.0,,,,,,,56498000.0,-19066307000.0,,148836000.0,,,,15809000.0,,-238866000.0,,,3668000.0,14916000.0,,1240769000.0,,,139500000.0,156427000.0,,255022000.0,,268066000.0,21282000.0,684435000.0,,3569000.0,,0.69,,1522987000.0,,,318808000.0,,,2956176000.0,,,,,,,,,,11109000.0,,,,16081000.0,,,,88844000.0,-748754000.0,,,,1106910000.0,28848000.0,46933000.0,,233949000.0,,208089000.0,,,0.77,,52527000.0,,277000.0,-6670000.0,95189000.0,95189000.0,750000000.0,,,,1474718000.0,,651294000.0,,0.0,68589000.0,,124109000.0,,,111494000.0,318808000.0,16305000.0,,,322000.0,,,,,233949000.0,,627068000.0,,21533000.0,-11311000.0,,,6846000.0,,,16320000.0,,-2317000.0,-6743000.0,,,167738000.0,-226761000.0,26671000.0,,,-3412000.0,26287000.0,,,18064000.0,,,,,,2207422000.0,,,,-3049000.0,,-226864000.0,,306398000.0,,138112000.0,,,,237361000.0,,,21314000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1419984000,52475000.0,,48895000.0,1010117000.0,621307000.0,,188425000.0,631190000.0,564427000.0,1920556000.0,,65472000.0,,191608000.0,,,561622000.0,17597000.0,-1341000.0,-19000835000.0,1233076000.0,142062000.0,6054000.0,,2.52,15766000.0,140895000.0,-995573000.0,1117769000.0,67777000.0,2516000.0,9696000.0,29335000.0,1233076000.0,,355260000.0,142221000.0,161204000.0,134967000.0,255917000.0,,269047000.0,,664252000.0,,71471000.0,,0.48,257265000.0,1490607000.0,,3038325000.0,319028000.0,,452000.0,3038325000.0,,-2998000.0,191608000.0,126710000.0,750000000.0,339223000.0,1490607000.0,13448000.0,355260000.0,52475000.0,,189488000.0,3428659000.0,13448000.0,-883403000.0,355260000.0,25743000.0,98722000.0,-883466000.0,11353000.0,63690000.0,,1117769000.0,34291000.0,47477000.0,-883466000.0,191608000.0,,208440000.0,-19000835000.0,2154859000.0,0.54,128051000.0,52527000.0,,101000.0,-159000.0,65472000.0,65472000.0,750000000.0,34291000.0,,322000.0,1424684000.0,,621307000.0,,0.0,66219000.0,,120140000.0,,,120476000.0,319028000.0,55004000.0,,,322000.0,4878000.0,319028000.0,821692000.0,600949000.0,191608000.0,664252000.0,631190000.0,1920556000.0,21586000.0,-9269000.0,98722000.0,,1781000.0,632995000.0,,17324000.0,,2477000.0,-2512000.0,,1424684000.0,170473000.0,-210594000.0,25743000.0,-375077000.0,-3277096000.0,-42341000.0,0.0,,,,,,483311000.0,-73000.0,269047000.0,2154859000.0,85994000.0,52527000.0,2.8,-2998000.0,-375077000.0,-209863000.0,,1003400000.0,,135899000.0,,,319028000.0,233949000.0,,,29335000.0,43977000.0,-859752000.0,,-39327000.0,0.0,112688000.0,0.0,-147615000.0,,,,,,,,,,,,,,,,,,,,
70,1427760000,,,48680000.0,,,,,,,1922191000.0,,88238000.0,,,,,,,51155000.0,-18912597000.0,,154429000.0,,,,15747000.0,,-257415000.0,,,-2524000.0,10128000.0,,1165443000.0,,,144237000.0,119627000.0,,258422000.0,,276497000.0,,667726000.0,,20054000.0,,0.66,,1939984000.0,,,311870000.0,,,3555587000.0,,,,,,,,,,11514000.0,,,,14656000.0,,,,106899000.0,-947877000.0,,,,1633396000.0,37065000.0,48353000.0,,705879000.0,,210069000.0,,,0.75,,52527000.0,,-3787000.0,-5814000.0,88238000.0,88238000.0,1250000000.0,,,,1871322000.0,,677093000.0,,,65832000.0,,117139000.0,,,116665000.0,311870000.0,28427000.0,,,323000.0,,,,,705879000.0,,635453000.0,,22017000.0,-13042000.0,,,8776000.0,,,17152000.0,,-1282000.0,5993000.0,,,132669000.0,330263000.0,29446000.0,,,514271000.0,28654000.0,,,33792000.0,,,,,,2607710000.0,,,,-2915000.0,,-178330000.0,,325399000.0,,133850000.0,,,,191608000.0,,,22778000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1435622400,,,49006000.0,,,,,,,1945531000.0,,93011000.0,,,,,,,-540440000.0,-18819586000.0,,168039000.0,,,,15873000.0,,-1489610000.0,,,2141000.0,12001000.0,,1697523000.0,,,148965000.0,166107000.0,,262539000.0,,277828000.0,,640157000.0,,60011000.0,,0.7,,1930507000.0,,,304360000.0,,,3564980000.0,,,,,,,,,,0.0,,,,14418000.0,,,,107253000.0,-994316000.0,,,,1619449000.0,41886000.0,48221000.0,,187286000.0,,214318000.0,,,0.8,,52527000.0,,51000.0,2828000.0,93011000.0,93011000.0,1234368000.0,,,,1884809000.0,,685858000.0,,,65353000.0,,115656000.0,,,123663000.0,304360000.0,30652000.0,,,323000.0,,,,,187286000.0,,624767000.0,,28503000.0,-8849000.0,,,238000.0,,,16347000.0,,264000.0,5373000.0,,,174956000.0,-153531000.0,11764000.0,,,-518593000.0,32085000.0,,,33728000.0,,,,,,2570664000.0,,,,-3128000.0,,-157555000.0,,957968000.0,,133251000.0,,,,705879000.0,,,24140000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1443571200,,,49081000.0,,,,,,,1979892000.0,,92457000.0,,,,,,,-21138000.0,-18727129000.0,,165421000.0,,,,14934000.0,,-696840000.0,,,-2215000.0,12222000.0,,1713087000.0,,,154462000.0,148554000.0,,265780000.0,,279724000.0,,636165000.0,,41231000.0,,0.7,,1941140000.0,,,297299000.0,,,3608715000.0,,,,,,,,,,0.0,,,,14714000.0,,,,114209000.0,-1031410000.0,,,,1628823000.0,47902000.0,47218000.0,,177871000.0,,218562000.0,,,0.82,,52527000.0,,70000.0,-4614000.0,92457000.0,92457000.0,1234890000.0,,,,1890958000.0,,694677000.0,,,64100000.0,,112955000.0,,,121943000.0,297299000.0,29486000.0,,,323000.0,,,,,177871000.0,,626590000.0,,28544000.0,-6768000.0,,,5676000.0,,,15019000.0,,-301000.0,8054000.0,,,155322000.0,-142960000.0,11694000.0,,,-9415000.0,0.0,,,40623000.0,,,,,,2577305000.0,,,,-2589000.0,,-156690000.0,,682400000.0,,131721000.0,,,,187286000.0,,,18362000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1451520000,39856000.0,,50147000.0,1059366000.0,680483000.0,,192788000.0,634326000.0,605946000.0,1502980000.0,,101530000.0,,228659000.0,,,610826000.0,14690000.0,13524000.0,-18625599000.0,1686771000.0,153946000.0,18464000.0,,2.82,14937000.0,133031000.0,-775464000.0,1925204000.0,63718000.0,2535000.0,11724000.0,23298000.0,1686771000.0,,375236000.0,158282000.0,176538000.0,173262000.0,272625000.0,,280859000.0,,389813000.0,,51966000.0,,,260632000.0,1967924000.0,,3428184000.0,295570000.0,,-3941000.0,3428184000.0,,-3993000.0,228659000.0,114155000.0,1235354000.0,191608000.0,1967924000.0,12638000.0,375236000.0,39856000.0,,196914000.0,2767027000.0,12638000.0,-643169000.0,375236000.0,24355000.0,114797000.0,-1070447000.0,-248000.0,61491000.0,,1925204000.0,47772000.0,48996000.0,-1070447000.0,228659000.0,,223629000.0,-18625599000.0,2357737000.0,,112414000.0,52527000.0,,-275000.0,-4336000.0,101530000.0,101530000.0,1235354000.0,47772000.0,,323000.0,1915430000.0,294194000.0,680483000.0,,,65347000.0,,,,,125379000.0,295570000.0,23849000.0,,,323000.0,-10665000.0,295570000.0,866578000.0,651482000.0,228659000.0,389813000.0,634326000.0,1502980000.0,28567000.0,-11997000.0,114797000.0,,0.0,656772000.0,,15200000.0,,1980000.0,-956000.0,294194000.0,1915430000.0,188535000.0,-151550000.0,24355000.0,-425753000.0,-3219329000.0,50788000.0,0.0,,,,,,487650000.0,661000.0,280859000.0,2357737000.0,107631000.0,52527000.0,3.29,-3993000.0,-425753000.0,-150594000.0,,801260000.0,,,,,295570000.0,177871000.0,,,23298000.0,46075000.0,-117778000.0,,-40656000.0,0.0,-496899000.0,,37051000.0,,,,,,,,,,,,,,,,,,,,
74,1459382400,,,47784000.0,,,,,,,1481713000.0,,107456000.0,,,,,,,19697000.0,-18518143000.0,,184755000.0,,,,14867000.0,,-874031000.0,,,-4056000.0,11759000.0,,1661804000.0,,,166767000.0,136544000.0,,281876000.0,,288741000.0,,377616000.0,,20683000.0,,0.82,,1946057000.0,,,286202000.0,,,3431696000.0,,,,,,,,,,4374000.0,,,,16188000.0,,,,114573000.0,-1108023000.0,,,,1949983000.0,48637000.0,50582000.0,,234025000.0,,231294000.0,,,0.98,,52527000.0,,0.0,2079000.0,107456000.0,107456000.0,1235813000.0,,,,1895829000.0,310856000.0,748137000.0,,,64527000.0,,109592000.0,,,141084000.0,286202000.0,33628000.0,,,324000.0,,,,,234025000.0,,629437000.0,,28804000.0,-7082000.0,,,8084000.0,,,16743000.0,,-3779000.0,6018000.0,,,143626000.0,-158258000.0,23563000.0,,,5366000.0,0.0,,,4137000.0,,,,,,2323673000.0,,,,-3124000.0,,-172360000.0,,900810000.0,,131581000.0,,,,228659000.0,,,19117000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1467244800,,,47158000.0,,,,,,,1476125000.0,,113210000.0,,,,,,,-78205000.0,-18404933000.0,,177976000.0,,,,14550000.0,,-1227832000.0,,,2688000.0,11132000.0,,1736030000.0,,,176267000.0,154289000.0,,286466000.0,,288232000.0,,369518000.0,,25681000.0,,0.87,,1944655000.0,,,277942000.0,,,3441503000.0,,,,,,,,,,22573000.0,,,,15086000.0,,,,114762000.0,-1127330000.0,,,,1965378000.0,42539000.0,48753000.0,,170966000.0,,237713000.0,,,1.05,,52527000.0,,206000.0,1709000.0,113210000.0,113210000.0,1236272000.0,,,,1906996000.0,326112000.0,699456000.0,,,61446000.0,,108067000.0,,,149117000.0,277942000.0,35907000.0,,,324000.0,,,,,170966000.0,,632308000.0,,28859000.0,-6376000.0,,,0.0,,,14288000.0,,981000.0,6690000.0,,,160665000.0,-145185000.0,25844000.0,,,-63059000.0,0.0,,,4485000.0,,,,,,2314173000.0,,,,-2189000.0,,-151875000.0,,1155797000.0,,130588000.0,,,,234025000.0,,,17661000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1475193600,,,48647000.0,,,,,,,1482426000.0,,114427000.0,,,,,,,7746000.0,-18290506000.0,,192735000.0,,,,14697000.0,,-815880000.0,,,-4990000.0,12854000.0,,1579926000.0,,,174776000.0,18755000.0,,287554000.0,,287214000.0,,503011000.0,,35496000.0,,0.9,,1794968000.0,,,270165000.0,,,3467217000.0,,,,,,,,,,1733000.0,,,,15767000.0,,,,116667000.0,-1169238000.0,,,,1984791000.0,46227000.0,49807000.0,,177785000.0,,237747000.0,,,1.08,,52527000.0,,-35000.0,1534000.0,114427000.0,114427000.0,1236731000.0,,,,1757711000.0,344179000.0,731542000.0,,,62971000.0,,106307000.0,,,149119000.0,270165000.0,34692000.0,,,324000.0,,,,,177785000.0,,626862000.0,,28919000.0,-149431000.0,,,5586000.0,,,14324000.0,,-738000.0,2858000.0,,,168186000.0,-169255000.0,22500000.0,,,6819000.0,0.0,,,16551000.0,,,,,,2297979000.0,,,,-2685000.0,,-177699000.0,,973092000.0,,127750000.0,,,,170966000.0,,,16028000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1483142400,31384000.0,,54664000.0,1142167000.0,688265000.0,,198242000.0,629764000.0,686572000.0,1521949000.0,,105552000.0,,231945000.0,,,498375000.0,13670000.0,10363000.0,-18184954000.0,1565962000.0,170835000.0,25058000.0,,3.42,14053000.0,128833000.0,-773314000.0,2013218000.0,59100000.0,2597000.0,14299000.0,19455000.0,1565962000.0,,440645000.0,168762000.0,188787000.0,150314000.0,286271000.0,,287424000.0,,492230000.0,,68454000.0,,,257353000.0,1842342000.0,,3535167000.0,266125000.0,,2333000.0,3535167000.0,,-3453000.0,231945000.0,107001000.0,1237189000.0,228659000.0,1842342000.0,13051000.0,440645000.0,31384000.0,,198253000.0,3817899000.0,13051000.0,-662491000.0,440645000.0,19193000.0,117172000.0,-1200595000.0,-3761000.0,58167000.0,,2013218000.0,47722000.0,49100000.0,-1200595000.0,231945000.0,,237171000.0,-18184954000.0,2334572000.0,,140528000.0,52527000.0,,2162000.0,2073000.0,105552000.0,105552000.0,1237189000.0,47722000.0,,324000.0,1797907000.0,371433000.0,688265000.0,,,68409000.0,,,,,141853000.0,266125000.0,36301000.0,,,324000.0,10165000.0,266125000.0,943925000.0,667949000.0,231945000.0,492230000.0,629764000.0,1521949000.0,28982000.0,-6685000.0,117172000.0,,0.0,754904000.0,,13745000.0,,2665000.0,9492000.0,371433000.0,1797907000.0,195472000.0,-151065000.0,19193000.0,-464784000.0,-3691057000.0,54160000.0,0.0,,,,,,581173000.0,-871000.0,287424000.0,2334572000.0,115564000.0,52527000.0,4.12,-3453000.0,-464784000.0,-160557000.0,,788200000.0,,,,,266125000.0,177785000.0,,,19455000.0,50044000.0,-623763000.0,,-169574000.0,0.0,-40399000.0,,3286000.0,,,,,,,,,,,,,,,,,,,,
78,1490918400,,,49330000.0,,,,,,,1499387000.0,,116412000.0,,,,,,,238774000.0,-18023169000.0,,189674000.0,,,,13102000.0,,-813459000.0,,,-5662000.0,12563000.0,,1331780000.0,,,175271000.0,138532000.0,,288614000.0,,293890000.0,,498295000.0,,11771000.0,,0.94,,1817224000.0,,,262352000.0,,,3503268000.0,,,,,,,,,,1460000.0,,,,8054000.0,,,,113206000.0,-1187749000.0,,,,2003881000.0,47756000.0,50669000.0,,454592000.0,,237945000.0,,,1.14,,52527000.0,,12092000.0,-944000.0,116412000.0,116412000.0,1237648000.0,,,,1786372000.0,359137000.0,772059000.0,,,62674000.0,,102467000.0,,,147549000.0,262352000.0,31137000.0,,,325000.0,,,,,454592000.0,,625893000.0,,29023000.0,-9654000.0,,,7997000.0,,,13344000.0,,,0.0,,,148186000.0,-165051000.0,18152000.0,,,222647000.0,53571000.0,,,6037000.0,,,,,,2315519000.0,,,,-3107000.0,,-173048000.0,,1049795000.0,,124464000.0,,,,231945000.0,,,18938000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1498780800,,,52438000.0,,,,,,,1523139000.0,,123100000.0,,,,,,,-240430000.0,-17900069000.0,,201032000.0,,,,12070000.0,,-1538279000.0,,,665000.0,13375000.0,,1566017000.0,,,174960000.0,171391000.0,,288552000.0,,292323000.0,,500161000.0,,42108000.0,,0.99,,1844090000.0,,,261870000.0,,,3547409000.0,,,,,,,,,,1448000.0,,,,9496000.0,,,,112327000.0,-1203158000.0,,,,2024270000.0,51061000.0,47644000.0,,242426000.0,,240908000.0,,,1.22,,52527000.0,,16000.0,10693000.0,123100000.0,123100000.0,1238107000.0,,,,1808443000.0,381513000.0,764109000.0,,,65948000.0,,101060000.0,,,159872000.0,261870000.0,36772000.0,,,325000.0,,,,,242426000.0,,628908000.0,,29090000.0,-9320000.0,,,0.0,,,13510000.0,,,0.0,,,180711000.0,-152711000.0,20118000.0,,,-212166000.0,0.0,,,13775000.0,,,,,,2344251000.0,,,,-2890000.0,,-152711000.0,,1307153000.0,,123980000.0,,,,454592000.0,,,27989000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1506729600,,,51321000.0,,,,,,,1535522000.0,,114899000.0,,,,,,,-529963000.0,-17797627000.0,,199793000.0,,,,12493000.0,,-2047049000.0,,,-8350000.0,14105000.0,,2078905000.0,,,181059000.0,153036000.0,,292428000.0,,289262000.0,,502343000.0,,41338000.0,,0.93,,2406020000.0,,,265306000.0,,,4138301000.0,,,,,,,,,,3679000.0,,,,12584000.0,,,,130246000.0,-1229938000.0,,,,2602779000.0,61191000.0,47333000.0,,286822000.0,,245095000.0,,,1.15,,52527000.0,,-6000.0,409000.0,114899000.0,114899000.0,1781912000.0,,,,2365727000.0,401359000.0,771329000.0,,,64036000.0,,99614000.0,,,149544000.0,265306000.0,34645000.0,,,325000.0,,,,,286822000.0,,624474000.0,,37756000.0,-21635000.0,,,4918000.0,,,12715000.0,,,543185000.0,,,174671000.0,399572000.0,19052000.0,,,44396000.0,0.0,,,23018000.0,,,,,,2908363000.0,,,,-3154000.0,,-148531000.0,,1538727000.0,,124074000.0,,,,242426000.0,,,18218000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1514678400,31402000.0,,58616000.0,1165095000.0,713309000.0,,193326000.0,627616000.0,707722000.0,1560528000.0,,102837000.0,,465851000.0,,,653262000.0,,126543000.0,-17694790000.0,1948900000.0,182514000.0,,,3.68,12213000.0,124180000.0,-531047000.0,2640931000.0,52342000.0,12726000.0,12864000.0,20923000.0,1948900000.0,,457248000.0,176432000.0,190303000.0,167737000.0,295501000.0,,286097000.0,,495035000.0,,72520000.0,,0.83,264047000.0,2446153000.0,,4201459000.0,263513000.0,,12096000.0,4201459000.0,,-2941000.0,465851000.0,100325000.0,1782529000.0,231945000.0,2446153000.0,5111000.0,457248000.0,31402000.0,,211705000.0,4562161000.0,5111000.0,-621173000.0,457248000.0,18603000.0,128197000.0,-1260271000.0,272000.0,49878000.0,,2640931000.0,70105000.0,47680000.0,-1260271000.0,465851000.0,,247821000.0,-17694790000.0,2941188000.0,1.05,141764000.0,52527000.0,,-6000.0,6082000.0,102837000.0,102837000.0,1782529000.0,70105000.0,,325000.0,2414751000.0,444108000.0,713309000.0,,,71389000.0,,98215000.0,,,142047000.0,263513000.0,39210000.0,,,325000.0,27626000.0,263513000.0,971769000.0,702761000.0,465851000.0,495035000.0,627616000.0,1560528000.0,40467000.0,-8890000.0,128197000.0,,0.0,785226000.0,,12773000.0,,,0.0,444108000.0,2414751000.0,199193000.0,-146883000.0,18603000.0,-488650000.0,-4929834000.0,179029000.0,0.0,,,,,,599012000.0,,286097000.0,2941188000.0,136336000.0,52527000.0,4.56,-2941000.0,-488650000.0,-146883000.0,,666486000.0,,124257000.0,,,263513000.0,286822000.0,,,20923000.0,52907000.0,-65073000.0,,-49499000.0,0.0,-405076000.0,,233906000.0,,,,,,,,,,,,,,,,,,,,
