date,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInAccountPayable,trailingGrossProfit,annualCostOfRevenue,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyPurchaseOfBusiness,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyNetPPE,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualBasicEPS,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualDilutedEPS,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualBasicAverageShares,annualStockholdersEquity,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsPayable,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,,,,4748100000.0,1367900000.0,264400000.0,,,,,,,,,,,,,,,,,,,,288500000.0,-2007200000.0,-6200000.0,0.0,-147800000.0,,,,,,,,1388500000.0,,,,,,,,,2004100000.0,1100000000.0,137100000.0,,0.08,,,,2363100000.0,962500000.0,,54600000.0,-2112600000.0,4289200000.0,,2346100000.0,,,,,,,125600000.0,,5652900000.0,-146200000.0,,211700000.0,,,,,,-2402000000.0,,,,,-151400000.0,,,,298700000.0,,82500000.0,,77000000.0,,,,,,977800000.0,-500000.0,,427700000.0,,,4500000.0,,,,,,,,,,,,,,4264400000.0,,,158500000.0,,1428600000.0,,,-5500000.0,,,3703000000.0,,,,,,1176800000.0,,,,,,,,,,,76800000.0,,,,47900000.0,,,47900000.0,,0.0,,,,17400000.0,,,,74600000.0,2641000000.0,,,,294900000.0,77000000.0,,-17800000.0,4645100000.0,962500000.0,0.08,152500000.0,6652300000.0,,,,,,,,,,,,,,,,
,,,,,,,,4937600000.0,1441700000.0,259500000.0,,,,,,,,,,,,,,,,,,,,288000000.0,-1729300000.0,-2500000.0,0.0,-204700000.0,,,,,,,,1678300000.0,,,,,,,,,2075800000.0,1390300000.0,102000000.0,,0.06,,,,2478900000.0,1020000000.0,,39300000.0,-2051400000.0,4090400000.0,,2483000000.0,,,,,,,20100000.0,,6959200000.0,-217700000.0,,195500000.0,,,,,,-2454600000.0,,,,,14500000.0,,,,186300000.0,,62700000.0,,61200000.0,,,,,,1013800000.0,-4000000.0,,427200000.0,,,19600000.0,,,,,,,,,,,,,,5280900000.0,,,157800000.0,,1506300000.0,,,-1600000.0,,,3505400000.0,,,,,,1482800000.0,,,,,,,,,,,92500000.0,,,,43900000.0,,,43900000.0,,0.0,,,,23400000.0,,,,93400000.0,2764200000.0,,,,281200000.0,61200000.0,,-4300000.0,4840000000.0,1020000000.0,0.06,-31400000.0,6569300000.0,,,,,,,,,,,,,,,,
,,,,,-726100000.0,,312700000.0,5144600000.0,1540100000.0,233200000.0,-200000.0,,,,4706300000.0,,-2482300000.0,2107000000.0,275400000.0,,,,,,,,,302800000.0,991400000.0,316900000.0,-1603000000.0,19800000.0,0.0,-251000000.0,-17500000.0,,190700000.0,,,,,1447300000.0,-27200000.0,,23937800000.0,,,18084800000.0,,,2107000000.0,1130400000.0,164800000.0,72400000.0,,,,,2565400000.0,,,55500000.0,-1945900000.0,4082300000.0,,2662300000.0,1585700000.0,5853000000.0,120400000.0,0.315,2937700000.0,233200000.0,-134300000.0,,5860700000.0,-264000000.0,,233900000.0,10400000.0,,302800000.0,6647700000.0,33900000.0,-2482300000.0,,,27200000.0,5030800000.0,29100000.0,,318900000.0,,177900000.0,,109300000.0,-665600000.0,105500000.0,509600000.0,,153200000.0,,,991400000.0,-43900000.0,3489700000.0,439400000.0,,0.2975,9300000.0,6400000.0,324500000.0,,2565400000.0,,963304000.0,-1603000000.0,,,,5044700000.0,,,4413400000.0,-160200000.0,,153200000.0,-1945900000.0,1585700000.0,,,-3600000.0,,,3489700000.0,1540100000.0,,,798500000.0,,1213400000.0,822200000.0,4082300000.0,,,38600000.0,,,,,,83000000.0,0.0,,1146700000.0,,-16000000.0,,,2662300000.0,0.0,,,5144600000.0,33900000.0,439400000.0,,11000000.0,69300000.0,2937700000.0,,1033856000.0,,275400000.0,105500000.0,,6500000.0,5044700000.0,,,-86100000.0,6647700000.0,,,,,,,,,,,,,,,,
,,,,,,,,5289400000.0,1369600000.0,275700000.0,,,-124100000.0,,,,,,,,,,,,,,,,,274200000.0,-1519700000.0,1100000.0,0.0,-171000000.0,,,,,,,58000000.0,1419800000.0,,,,,,,,,2056300000.0,1145600000.0,124300000.0,,0.08,,,,2417400000.0,942500000.0,,47800000.0,-1870500000.0,4195400000.0,,2764700000.0,,,,,,,-1500000.0,,5784300000.0,-173600000.0,,195100000.0,,,,,,-2524700000.0,,,,,135900000.0,,,,35000000.0,,76500000.0,,75400000.0,,,,,,1013600000.0,0.0,,443300000.0,,,7600000.0,,,,,,,,,,,,,,4364500000.0,,,153600000.0,,1524300000.0,,,-1300000.0,,,3598500000.0,,,,,,1224700000.0,,,,,,,,,,,79100000.0,,,,,,,,,0.0,,,,34200000.0,,,,70600000.0,3036800000.0,,,,272100000.0,75400000.0,,-1800000.0,5093100000.0,887058824.0,0.085,-138600000.0,6612800000.0,,,,,,,,,,,,,,,,
,,,,,,,,5341000000.0,1398100000.0,348100000.0,,,54200000.0,,,,,,,,,,,,,,,,,281400000.0,-1424300000.0,-122200000.0,0.0,-202200000.0,,,,,,,13900000.0,1435200000.0,,,,,,,,,2131800000.0,1153800000.0,127500000.0,,0.07,,,,2470600000.0,1108571429.0,,49100000.0,-1792900000.0,4147700000.0,,2765800000.0,,,,,,,0.0,,5844400000.0,-85200000.0,,198000000.0,,,,,,-2575200000.0,,,,,-17600000.0,,,,219900000.0,,78400000.0,,77600000.0,,,,,,1038800000.0,0.0,,449400000.0,,,17300000.0,,,,,,,,,,,,,,4409200000.0,,,154800000.0,,1506900000.0,,,-800000.0,,,3543500000.0,,,,,,1237200000.0,,,,,,,,,,,83400000.0,,,,,,,,,0.0,,,,33700000.0,,,,70500000.0,3062200000.0,,,,296400000.0,77600000.0,,-2200000.0,5194000000.0,1034666667.0,0.075,134700000.0,6618300000.0,,,,,,,,,,,,,,,,
,,,,,,,,5501600000.0,1504500000.0,311200000.0,,,-92600000.0,,,,,,,,,,,,,,,,,314400000.0,-1339900000.0,-59100000.0,0.0,-313200000.0,,,,,,,-156700000.0,1764800000.0,,,,,,,,,2273300000.0,1450400000.0,117600000.0,,0.065,,,,2563700000.0,1098461538.0,,45300000.0,-1721500000.0,4366200000.0,,2926400000.0,,,,,,,-6600000.0,,7343100000.0,-259500000.0,,209500000.0,,,,,,-2575200000.0,,,,,226600000.0,,,,86600000.0,,72300000.0,,71400000.0,,,,,,1028300000.0,0.0,,464500000.0,,,86100000.0,,,,,,,,,,,,,,5578300000.0,,,155400000.0,,1655800000.0,,,-1000000.0,,,3746300000.0,,,,,,1555300000.0,,,,,,,,,,,104900000.0,,,,,,,,,0.0,,,,30900000.0,,,,91800000.0,3316700000.0,,,,390300000.0,71400000.0,,-10100000.0,5590000000.0,1020000000.0,0.07,-172900000.0,6929900000.0,,,,,,,,,,,,,,,,
,,,,,-733900000.0,,300000000.0,5726600000.0,1650300000.0,314800000.0,-300000.0,,-86000000.0,,4918300000.0,,-2663100000.0,2352800000.0,409100000.0,,,,,,,,,349800000.0,1041500000.0,354200000.0,-1181700000.0,48000000.0,0.0,-170500000.0,-500000.0,,214600000.0,,,,-56000000.0,1522600000.0,0.0,,25170900000.0,,,19028500000.0,,,2352800000.0,1168400000.0,197900000.0,-256100000.0,,,,,2712900000.0,,,72400000.0,-1596100000.0,4294200000.0,,3063500000.0,1713900000.0,6142400000.0,-248500000.0,0.3325,3472600000.0,314800000.0,5200000.0,,6199100000.0,-215600000.0,,264800000.0,-140800000.0,,349800000.0,7007100000.0,21100000.0,-2663100000.0,,,0.0,5275100000.0,34200000.0,,352700000.0,,136300000.0,,125500000.0,-856900000.0,125400000.0,567300000.0,,151000000.0,,,1041500000.0,0.0,3659400000.0,483800000.0,,0.33125,-62900000.0,-2900000.0,356800000.0,,2712900000.0,,1051000000.0,-1181700000.0,,,,5825400000.0,,,4676500000.0,379100000.0,,151000000.0,-1596100000.0,1713900000.0,,,0.0,,,3659400000.0,1650300000.0,,,477800000.0,,1257800000.0,867300000.0,4294200000.0,,,48100000.0,,,,,,89400000.0,0.0,,1224100000.0,,-2900000.0,,,3063500000.0,0.0,,,5726600000.0,21100000.0,483800000.0,,-132200000.0,67000000.0,3472600000.0,,1056264000.0,,409100000.0,125400000.0,,13600000.0,5825400000.0,,,-79300000.0,7007100000.0,,,,,,,,,,,,,,,,
,,,,,,-34400000.0,,5776800000.0,1469200000.0,296200000.0,,,123800000.0,,,,,,,,,,,,,,,,,308400000.0,-1115200000.0,-23500000.0,0.0,-157600000.0,,,,,,,,1516200000.0,,,,,,,,,2284100000.0,1207800000.0,150100000.0,,0.085,,,,2614900000.0,1024705882.0,,57800000.0,-1509000000.0,4335600000.0,,3113700000.0,,,,,,,-5200000.0,,6139400000.0,-136700000.0,,219800000.0,,,,,,-2663100000.0,,,,,-151400000.0,,,,309000000.0,,92300000.0,,87100000.0,,,,,,1124300000.0,0.0,,475200000.0,,,13300000.0,,,,,,,,,,,,,,4623200000.0,,,160200000.0,,1682700000.0,,,-5200000.0,,,3700200000.0,,,,,,1296400000.0,,,,,,,,,,,88600000.0,,,,,,,,,0.0,,,,21400000.0,,,,69700000.0,3551200000.0,,,,437500000.0,87100000.0,,-100000.0,5835300000.0,1024705882.0,0.085,172300000.0,6950500000.0,,,,,,,,,,,,,,,,
,,,,,,-12400000.0,,5838200000.0,1496900000.0,221900000.0,,,190900000.0,,,,,,,,,,,,,,,,,337300000.0,-1014600000.0,12300000.0,0.0,-110800000.0,,,,,,,,1554400000.0,,,,,,,,,2135200000.0,1217100000.0,175700000.0,,0.1,,,,2667600000.0,1051000000.0,,67600000.0,-1403900000.0,4077100000.0,,3175100000.0,,,,,,,-3900000.0,,6231800000.0,-124800000.0,,244100000.0,,,,,,-2663100000.0,,,,,-284200000.0,,,,395000000.0,,108100000.0,,105100000.0,,,,,,1152900000.0,0.0,,474500000.0,,,7500000.0,,,,,,,,,,,,,,4677400000.0,,,161900000.0,,1594600000.0,,,-3000000.0,,,3440700000.0,,,,,,1310300000.0,,,,,,,,,,,93200000.0,,,,,,,,,0.0,,,,17800000.0,,,,68400000.0,3594900000.0,,,,419800000.0,105100000.0,,-13400000.0,5730100000.0,1000952381.0,0.105,270200000.0,6744700000.0,,,,,,,,,,,,,,,,
,,,,,,-22500000.0,,5854800000.0,1519400000.0,209900000.0,,,-25500000.0,,,,,,,,,,,,,,,,,358400000.0,-928000000.0,-156900000.0,0.0,-300900000.0,,,,,,,-114200000.0,1899600000.0,,,,,,,,,2260900000.0,1541200000.0,158200000.0,,0.095,,,,2762900000.0,1007368421.0,,61700000.0,-1308200000.0,4199800000.0,,3191700000.0,,,,,,,6600000.0,,7686600000.0,-159800000.0,,243500000.0,,,,,,-2663100000.0,,,,,107200000.0,,,,193600000.0,,96500000.0,,95700000.0,,,,,,1221700000.0,0.0,,480800000.0,,,13100000.0,,,,,,,,,,,,,,5787000000.0,,,150800000.0,,1705800000.0,,,-900000.0,,,3568200000.0,,,,,,1656100000.0,,,,,,,,,,,114900000.0,,,,,,,,,0.0,,,,21800000.0,,,,85200000.0,3773800000.0,,,,582100000.0,95700000.0,,-19300000.0,6034700000.0,1007368421.0,0.095,33800000.0,6962700000.0,,,,,,,,,,,,,,,,
,,,,65400000.0,-612200000.0,-15900000.0,285900000.0,6183200000.0,1781500000.0,368600000.0,-85200000.0,59100000.0,-341800000.0,,5192400000.0,,-2886600000.0,2640600000.0,364100000.0,,,,,,,,,411600000.0,1137700000.0,388400000.0,-784800000.0,176200000.0,0.0,-10100000.0,0.0,,268300000.0,,,,-95500000.0,1614600000.0,-1600000.0,,26567300000.0,,,19982500000.0,,,2640600000.0,1226200000.0,228300000.0,241400000.0,,,,,2943500000.0,,,81200000.0,-1184400000.0,4142600000.0,,3296600000.0,1806000000.0,6584800000.0,-52600000.0,0.405,3660700000.0,368600000.0,2600000.0,,6509500000.0,-190900000.0,,291000000.0,-98300000.0,,411600000.0,7086100000.0,24300000.0,-2886600000.0,,,67100000.0,5586500000.0,52700000.0,,444000000.0,,-44000000.0,,147100000.0,-579400000.0,123700000.0,712300000.0,,166000000.0,,,1137700000.0,-1600000.0,3493100000.0,483500000.0,,0.3925,7600000.0,100000.0,394100000.0,,2943500000.0,,1017136000.0,-784800000.0,,,,6301300000.0,,,4894900000.0,-275700000.0,,166000000.0,-1184400000.0,1806000000.0,,,-23500000.0,,,3493100000.0,1781500000.0,,,853600000.0,,1323600000.0,998300000.0,4142600000.0,,,41500000.0,,,,65500000.0,,97400000.0,0.0,,1392400000.0,65500000.0,-32500000.0,,65500000.0,3296600000.0,0.0,,65500000.0,6183200000.0,24300000.0,483500000.0,,8100000.0,62600000.0,3660700000.0,,1051440000.0,,364100000.0,123700000.0,,32800000.0,6301300000.0,,,-234900000.0,7086100000.0,,,,,,,,,,,,,,,,
,,,,,,-25300000.0,,6325300000.0,1527400000.0,335400000.0,,,29000000.0,,,,,,,,,,,,,,,,,333100000.0,-690900000.0,20700000.0,0.0,-154100000.0,,,,,,,,1525100000.0,,,,,,,,,2490300000.0,1192000000.0,173100000.0,,0.1,,,,2768000000.0,1030000000.0,,65800000.0,-1081400000.0,4164900000.0,,3378300000.0,,,,,,,1100000.0,,6388800000.0,-175300000.0,,237300000.0,,,,,,-2947000000.0,,,,,-89800000.0,,,,237700000.0,,107300000.0,,103000000.0,,,,,,1215800000.0,-6200000.0,,471000000.0,,,15900000.0,,,,,,,,,,,,,,4863700000.0,,,162800000.0,,1718600000.0,,,-4300000.0,,,3531100000.0,,,,,,1287800000.0,,,,,,,,,,,95800000.0,,,,59300000.0,,,59300000.0,,65500000.0,,,,24800000.0,,,,64200000.0,3751700000.0,,,,373400000.0,103000000.0,,-15200000.0,6242000000.0,1030000000.0,0.1,62400000.0,6932900000.0,,,,,,,,,,,,,,,,
,,,,,,-20200000.0,,6474000000.0,1635800000.0,271200000.0,,,320900000.0,,,,,,,,,,,,,,,,,316300000.0,-667400000.0,-20800000.0,0.0,-170600000.0,,,,,,,,1532800000.0,,,,,,,,,2289200000.0,1216500000.0,152100000.0,,0.09,,,,3049900000.0,1047777778.0,,57800000.0,-1042600000.0,3772900000.0,,3473500000.0,,,,,,,-14700000.0,,6441600000.0,-195300000.0,,215200000.0,,,,,,-3000500000.0,,,,,-276900000.0,,,,449800000.0,,94300000.0,,94300000.0,,,,,,1261700000.0,2400000.0,,466800000.0,,,4900000.0,,,,,,,,,,,,,,4908800000.0,,,166300000.0,,1570400000.0,,,0.0,,,3139800000.0,,,,,,1317600000.0,,,,,,,,,,,101100000.0,,,,61700000.0,,,61700000.0,,0.0,,,,152400000.0,,,,63100000.0,3866200000.0,,,,392700000.0,94300000.0,,-9500000.0,6155400000.0,992631579.0,0.095,254500000.0,6822800000.0,,,,,,,,,,,,,,,,
,,,,,,-76200000.0,,6715700000.0,1685000000.0,186700000.0,,-31900000.0,89500000.0,,,,,,,,,,,,,,,,,405800000.0,-603200000.0,21100000.0,0.0,-374000000.0,,,,,,,-140700000.0,1936800000.0,,,,,,,,,2349300000.0,1531000000.0,200600000.0,,0.115,,,,3137900000.0,1025217391.0,,76200000.0,-924700000.0,3933500000.0,,3644000000.0,,,,,,,4200000.0,,8023900000.0,-295400000.0,,277500000.0,,,,,,-3071700000.0,,,,,67700000.0,,,,319500000.0,,124400000.0,,117900000.0,,,,,,1287900000.0,13200000.0,,472800000.0,,,22100000.0,,,,,,,,,,,,,,6087100000.0,,,146600000.0,,1706000000.0,,,-6500000.0,,,3314100000.0,,,,,,1659300000.0,,,,,,,,,,,128300000.0,,,,74800000.0,,,74800000.0,,0.0,,,,165000000.0,,-76500000.0,,76900000.0,4118900000.0,,,,474900000.0,117900000.0,,-19400000.0,6468200000.0,1025217391.0,0.115,24100000.0,7071400000.0,,,,,,,,,,,,,,,,
,,,,-19900000.0,-923500000.0,-200000.0,266900000.0,6861900000.0,1785600000.0,364700000.0,-121900000.0,11700000.0,-180400000.0,,5270500000.0,,-3076800000.0,2673200000.0,241800000.0,,,,,,,,,410800000.0,1231300000.0,461400000.0,-387800000.0,112600000.0,0.0,-60900000.0,0.0,,263100000.0,,,,-15100000.0,1792500000.0,55900000.0,,28203300000.0,,,21505900000.0,,,2673200000.0,1331100000.0,276800000.0,218700000.0,,,,,3192100000.0,,,97300000.0,-773600000.0,3895800000.0,,3785100000.0,1730200000.0,6697400000.0,259000000.0,0.4025,4026900000.0,364700000.0,9500000.0,,7349000000.0,-257500000.0,,339500000.0,71800000.0,,410800000.0,7087900000.0,175200000.0,-3076800000.0,,,65500000.0,5717600000.0,-27700000.0,,449900000.0,,135200000.0,,179500000.0,-759600000.0,151200000.0,713000000.0,,201000000.0,,,1231300000.0,46500000.0,3228700000.0,466100000.0,,0.3875,9700000.0,100000.0,447100000.0,,3192100000.0,,1023256000.0,-387800000.0,,,,6700100000.0,,,5556500000.0,-326700000.0,,201000000.0,-773600000.0,1730200000.0,,,-28200000.0,,,3228700000.0,1785600000.0,,,1142200000.0,,1453000000.0,979800000.0,3895800000.0,,,52600000.0,,,,121400000.0,,121900000.0,0.0,,1426900000.0,121400000.0,-39000000.0,,121400000.0,3785100000.0,0.0,,121400000.0,6861900000.0,175200000.0,466100000.0,,133600000.0,62800000.0,4026900000.0,,1061528000.0,,241800000.0,151200000.0,,44100000.0,6700100000.0,,,-122300000.0,7087900000.0,,,,,,,,,,,,,,,,
,,,,,,,,7126000000.0,1673000000.0,374000000.0,,6000000.0,143000000.0,,,,,,,,,,,,,,,,,494000000.0,-164000000.0,-8000000.0,0.0,-257000000.0,,,,,,,61000000.0,2145000000.0,,,,,,,,,2555000000.0,1651000000.0,280000000.0,,0.165,,,,3020000000.0,1066666667.0,,104000000.0,-573000000.0,3878000000.0,,3929000000.0,,,,,,,,,8789000000.0,-256000000.0,,357000000.0,,,,,,-3197000000.0,,,,,-228000000.0,,,,468000000.0,,176000000.0,,176000000.0,,,,,,1298000000.0,-17000000.0,,462000000.0,,,9000000.0,,,,,,,,,,,,,,6644000000.0,,,204000000.0,,1734000000.0,,,0.0,,,3212000000.0,,,,,,1788000000.0,,,,,,,,,,,137000000.0,,,,68000000.0,,,68000000.0,,85000000.0,,,,49000000.0,,,,77000000.0,4179000000.0,,,,250000000.0,176000000.0,,-3000000.0,6734000000.0,1035294118.0,0.17,212000000.0,6898000000.0,,,,,,,,,,,,,,,,
,,,,,,,,12187000000.0,2981000000.0,550000000.0,,63000000.0,236000000.0,,,,,,,,,,,,,,,,,819000000.0,2249000000.0,-32000000.0,304000000.0,-580000000.0,,,,,,,-120000000.0,2843000000.0,,,,,,,,,5064000000.0,2024000000.0,106000000.0,,0.025,,,,5667000000.0,1840000000.0,,50000000.0,-143000000.0,9126000000.0,,7663000000.0,,,,,,,,,10289000000.0,-590000000.0,,454000000.0,,,,,,-4524000000.0,,,,,-109000000.0,,,,747000000.0,,56000000.0,,46000000.0,,,,,,2406000000.0,58000000.0,,1413000000.0,,,27000000.0,,,,,,,,,,,,,,7446000000.0,,,,,3666000000.0,,,-200000000.0,,,7713000000.0,,,,,,2389000000.0,,,,,,3808000000.0,,,,,365000000.0,,,,304000000.0,,,304000000.0,,0.0,880000000.0,,,280000000.0,,,,148000000.0,11978000000.0,,,,507000000.0,46000000.0,,-8000000.0,17042000000.0,1533333333.0,0.03,157000000.0,14793000000.0,,,,,,,,,,,,,,,,
,,,,,,,,12723000000.0,3292000000.0,418000000.0,,37000000.0,-281000000.0,,,,,,,,,,,,,,,,,678000000.0,2408000000.0,7000000.0,283000000.0,-565000000.0,,,,,,,-606000000.0,2567000000.0,,,,,,,,,5597000000.0,1889000000.0,240000000.0,,0.075,,,,6299000000.0,1720000000.0,,111000000.0,-12000000.0,9231000000.0,,8058000000.0,,,,,,,,,10329000000.0,-624000000.0,,457000000.0,,,,,,-4665000000.0,,,,,448000000.0,,,,96000000.0,,129000000.0,,129000000.0,,,,,,2477000000.0,-21000000.0,,1368000000.0,,,27000000.0,,,,,,,,,,,,,,7762000000.0,,,,,4276000000.0,,,-69000000.0,,,7863000000.0,,,,,,2110000000.0,,,,,,3800000000.0,,,,,221000000.0,,,,283000000.0,,,283000000.0,,304000000.0,884000000.0,,,530000000.0,,,,148000000.0,12341000000.0,,,,483000000.0,129000000.0,,-59000000.0,17938000000.0,1720000000.0,0.075,-528000000.0,15530000000.0,,,,,,,,,,,,,,,,
,,,,308000000.0,-1701000000.0,,652000000.0,13042000000.0,2867000000.0,690000000.0,-6000000.0,202000000.0,-438000000.0,,8896000000.0,,-4767000000.0,5531000000.0,399000000.0,,,,,,,,,628000000.0,2325000000.0,910000000.0,2683000000.0,5000000.0,281000000.0,-418000000.0,-11000000.0,,491000000.0,,,,394000000.0,3068000000.0,18000000.0,,45352000000.0,,,33331000000.0,885000000.0,,5531000000.0,2158000000.0,436000000.0,-143000000.0,,,,,5728000000.0,,,190000000.0,232000000.0,9555000000.0,,8275000000.0,3938000000.0,12021000000.0,-340000000.0,0.38,12435000000.0,690000000.0,,,11241000000.0,-231000000.0,,672000000.0,-271000000.0,,628000000.0,15283000000.0,536000000.0,-4767000000.0,,,263000000.0,9857000000.0,169000000.0,,638000000.0,,247000000.0,,246000000.0,-1820000000.0,246000000.0,1129000000.0,,,,,2325000000.0,-2000000.0,8045000000.0,1510000000.0,,0.365,4000000.0,,961000000.0,,5728000000.0,,1658000000.0,2683000000.0,,,,17966000000.0,,,8173000000.0,280000000.0,,,232000000.0,3938000000.0,,,-79000000.0,,,8045000000.0,2867000000.0,,,1558000000.0,,2396000000.0,2164000000.0,9555000000.0,,3761000000.0,67000000.0,3761000000.0,,,281000000.0,,238000000.0,281000000.0,,3125000000.0,281000000.0,-383000000.0,,281000000.0,8275000000.0,283000000.0,885000000.0,281000000.0,13042000000.0,536000000.0,1510000000.0,,-28000000.0,157000000.0,12435000000.0,,1716000000.0,,399000000.0,246000000.0,,59000000.0,17966000000.0,,,16000000.0,15283000000.0,,,,,,,,,,,,,,,,
